மற்றும்	ja
தொன்மையான	klassista
தொன்மையான	klassikko
வாங்கும்	osto
வாங்கும்	ostaminen
வட்டு	levyn
வட்டு	levy
வட்டு	levyä
வட்டு	levyn
வட்டு	levy
வட்டு	levyä
ஆல்பர்ட்	albert
குறிக்கோள்	tavoite
குறிக்கோள்	target
குறிக்கோள்	kohde
குரங்கு	apina
பயன்படுத்துதல்	käyttää
பயன்படுத்துதல்	käyttö
பயன்படுத்துதல்	käyttäen
பயன்படுத்துதல்	käyttämällä
ஆண்டவர்	jumala
நெருப்பு	tuli
நெருப்பு	tulipalo
சிலி	chilen
பயன்கள்	käyttää
பயன்கள்	käyttötarkoitukset
பத்தாவது	kymmenes
வாள்	miekkaa
வாள்	miekan
வாள்	miekka
சமூகவியல்	sosiologian
அன்	ann
அன்	annin
வரம்	rajoittamaton
வரம்	rajaton
வரம்	etäisyys
வரம்	vaihteluväli
பிறகும்	jälkeen
பிறகும்	after
ஹைட்ரஜன்	vedyn
ஹைட்ரஜன்	vety
நலன்	hyvinvointia
நலன்	hyvinvoinnin
நலன்	hyvinvointi
ஐக்	ike
உரிமைகளை	oikeudet
உரிமைகளை	oikeuksia
உரிமைகளை	oikeuksien
தேவர்கள்	jumalat
தேவர்கள்	jumalia
மயில்	riikinkukko
பாதுகாக்கும்	suojelee
பாதுகாக்கும்	suojellaan
பாதுகாக்கும்	suojelu
பாதுகாக்கும்	suojelee
பாதுகாக்கும்	suojella
பாதுகாக்கும்	suojeleminen
முஹம்மது	muhammad
நச்சு	myrkyllisiä
நச்சு	myrkyllinen
நச்சு	myrkyllistä
மலேரியா	malarian
பிடித்த	suosikki
பிடித்த	lempi
கிளர்ச்சி	kapina
கிளர்ச்சி	kapinan
கிளர்ச்சி	kapinaa
விதம்	tapa
விதம்	keino
விதம்	way
நார்வே	norjan
நார்வே	norja
முகப்பு	kotiin
முகப்பு	kodin
முகப்பு	kotona
முகப்பு	koti
செடி	kasveja
செடி	kasvien
செடி	kasvit
செடி	kasvi
செடி	voimala
செடி	tehdas
நிர்வாகி	ylläpitäjän
நிர்வாகி	ylläpito
நிர்வாகி	ylläpitäjä
நிர்வாகி	esimies
நிர்வாகி	managerin
நிர்வாகி	johtaja
நிர்வாகி	manageri
நிர்வாகி	ylläpitäjät
நிர்வாகி	ylläpitäjä
நிர்வாகி	valvojan
விடுதி	hotellissa
விடுதி	hotelli
விடுதி	hotellin
விடுதி	hostel
நிபுணர்	asiantuntijaa
நிபுணர்	asiantuntija
நிபுணர்	asiantuntijan
பாக்டீரியா	bakteerit
பாக்டீரியா	bakteeri
லிமிடெட்	limited
லிமிடெட்	rajattu
லிமிடெட்	rajoitettu
லிமிடெட்	rajallinen
லிமிடெட்	oy
லிமிடெட்	ltd
நடக்கிறது	tapahtuu
நடக்கிறது	tapahtumassa
டிகிரி	astetta
டிகிரி	asteen
டிகிரி	tutkinto
டிகிரி	aste
மீடியா	tiedotusvälineet
மீடியா	media
மீடியா	mediaa
மீடியா	medialle
மீடியா	tiedotusvälineiden
மந்திரி	jaakko
அலுவலகங்கள்	toimistot
அலுவலகங்கள்	toimistoja
கேட்டார்	pyydetty
கேட்டார்	kysyttiin
கேட்டார்	pyysi
கேட்டார்	kysyi
கேட்டார்	kysytty
தாத்தா	isoisä
வருடாந்திர	vuosittaiset
வருடாந்திர	vuosittain
வருடாந்திர	vuosittainen
வருடாந்திர	vuosittain
வருடாந்திர	vuotuinen
வருடாந்திர	vuosittaiset
வருடாந்திர	vuosittainen
சிரியா	syyria
சிரியா	syyriassa
சிரியா	syyrian
அஞ்சலி	kunnianosoitus
தாள்	paperi
தாள்	paperia
தாள்	arkki
தாள்	lakanat
குறைக்கிறது	vähentää
பாத்திரங்கள்	astiat
பாத்திரங்கள்	ruokia
பாத்திரங்கள்	astioita
பெரிதாக	zoomin
அயோடின்	jodia
முக்கியம்	imp
முக்கியம்	peikko
முக்கியம்	tärkeä
முக்கியம்	tärkeää
முக்கியம்	tärkeät
முக்கியம்	tärkeitä
எதிர்பாராத	odottamaton
எதிர்பாராத	yllättävä
எதிர்பாராத	odottamatonta
சரித்திரம்	historia
சரித்திரம்	historiaan
சரித்திரம்	historiaa
சரித்திரம்	historian
சரித்திரம்	historiasta
கடினம்	rankka
கடினம்	rankkaa
கடினம்	karkea
கடினம்	kova
கடினம்	kovaa
கடினம்	rankkaa
கடினம்	vaikeaa
கடினம்	vaikea
கடினம்	vaikeat
கடினம்	hankala
கடினம்	hankalaa
வெடிப்பு	räjähdys
தேநீர்	tea
தேநீர்	teetä
தேநீர்	tee
அகாடமி	akatemia
சோனி	sony
சாதிகள்	puvut
சாதிகள்	pukuja
மறை	piilota
மறை	piilottaa
விரதம்	paasto
விரைவான	nopea
விரைவான	nopeasti
விரைவான	nopeaa
விரைவான	nopea
விரைவான	nopeasti
ஹில்	kukkulalle
ஹில்	mäki
ஹில்	hill
தொண்டை	kurkun
தொண்டை	kurkku
நிர்வாகிகள்	ylläpitäjät
பம்பாய்	bombay
விழும்	pudota
விழும்	syksy
விழும்	kaatuu
விழும்	kaadu
அம்சம்	piirre
அம்சம்	ominaisuutta
அம்சம்	ominaisuus
மைதானம்	maahan
காவியம்	eeppinen
பாரி	barry
பாரி	barryn
பேராலயம்	katedraali
கட்டுமானம்	rakentaminen
கவச	panssaroitu
மாறுகிறது	muuttuu
மாறுகிறது	muuttaminen
மாறுகிறது	muuttuvat
மாறுகிறது	muuttuva
மாறுகிறது	muuttaa
திரவம்	nestettä
திரவம்	neste
திரவம்	nesteen
திரவம்	nesteen
திரவம்	nestettä
திரவம்	neste
திரவம்	nestemäinen
பரிந்துரைகள்	ehdotusten
பரிந்துரைகள்	ehdotuksista
பரிந்துரைகள்	ehdotukset
பரிந்துரைகள்	ehdotuksia
பரிந்துரைகள்	suositukset
பரிந்துரைகள்	suosituksia
குடல்	suolisto
இனப்பெருக்க	jalostus
இனப்பெருக்க	jalostukseen
இனப்பெருக்க	kasvatus
சிலநேரங்களில்	joskus
சிலநேரங்களில்	toisinaan
விக்டர்	viktor
விக்டர்	victor
ஒப்பீட்டளவில்	suhteellisen
இலித்தியம்	litium
ஜிம்	sali
ஜிம்	salille
ஜிம்	salin
ஜிம்	kuntosali
ஜிம்	jim
ஜிம்	jukka
அரேபியா	arabia
அரேபியா	arabian
மக்னீசியம்	magnesium
புகைப்படங்கள்	valokuvat
புகைப்படங்கள்	kuvia
புகைப்படங்கள்	kuvat
புகைப்படங்கள்	valokuvia
புகைப்படங்கள்	kuvien
பேச	puhua
பேச	puhu
தொடர்புடையது	merkityksellinen
தொடர்புடையது	liittyvä
தொடர்புடையது	liittyvät
தொடர்புடையது	liittyy
தொடர்புடையது	merkitys
தொடர்புடையது	tärkeys
தொடர்புடையது	merkitystä
தொடர்புடையது	merkityksellinen
மதிப்புகள்	arvot
மதிப்புகள்	arvoja
முன்னுரிமை	etusijalla
முன்னுரிமை	ensisijainen
முன்னுரிமை	prioriteetti
நீதிபதிகள்	tuomarit
நீதிபதிகள்	tuomareita
காய்	kai
கிளார்க்	clarke
கிளார்க்	clarken
கிளார்க்	virkailija
கிளார்க்	clarkin
கிளார்க்	clark
புனிதர்கள்	pyhimyksiä
புகையிலை	tupakka
புகையிலை	tupakan
புகையிலை	tupakkaa
ஒருங்கிணைப்பு	integraatio
ஒருங்கிணைப்பு	integrointi
ஒருங்கிணைப்பு	yhdentymistä
ஒருங்கிணைப்பு	yhdentyminen
பறந்து	kärpänen
பறந்து	lennä
பறந்து	lentää
பறந்து	lentäminen
பறந்து	lentävä
பறந்து	lentää
பறந்து	lentävät
பறந்து	lentänyt
திருத்தி	toimittaja
திருத்தி	päätoimittaja
திருத்தி	editorin
ஒருவேளை	ehkä
புகார்	valitus
புகார்	valitukset
புகார்	kantelun
புகார்	kantelu
புகார்	valittaa
புகார்	valittaa
பிடிக்க	juju
பிடிக்க	saalis
பிடிக்க	catch
பிடிக்க	kiinni
பிடிக்க	nappaa
குறுக்கு	läpimitta
குறுக்கு	ylitä
குறுக்கு	ristiin
குறுக்கு	risti
குறுக்கு	cross
கடத்தல்	kidnappaus
கடத்தல்	sieppaus
கடத்தல்	salakuljetusta
கடத்தல்	salakuljetus
கடத்தல்	salakuljetuksen
கடத்தல்	kidnappaus
கடத்தல்	sieppaus
கடத்தல்	ihmiskauppa
கடத்தல்	ihmiskaupan
பயன்பாட்டை	sovellus
பயன்பாட்டை	hakemuksen
பயன்பாட்டை	sovelluksen
பயன்பாட்டை	hakemus
பயன்பாட்டை	soveltaminen
பயன்பாட்டை	sovellus
பயன்பாட்டை	sovelluksen
பயன்பாட்டை	sovellusta
நம்பிக்கைகள்	toiveet
நம்பிக்கைகள்	toivoo
உயர்ந்தது	korkeimman
உயர்ந்தது	korkeimmat
உயர்ந்தது	korkein
வள	voimavara
வள	resurssien
இடதுசாரி	vasemmistolainen
உரைகள்	tekstit
உரைகள்	tekstejä
நுழைவு	merkintä
ஆஸ்திரியா	itävalta
ஆஸ்திரியா	itävallassa
ஆஸ்திரியா	itävallan
கொள்ளளவு	kapasiteetti
கொள்ளளவு	valmius
கொள்ளளவு	kapasiteetin
கொள்ளளவு	valmiudet
இயற்கையாக	luonnollisesti
முஸ்லீம்	muslimi
முஸ்லீம்	muslimien
முஸ்லீம்	muslimit
மாடு	lehmän
மாடு	lehmä
மாடு	karjaa
மாடு	karja
மாடு	nauta
சிறந்தது	paras
சிறந்தது	parhaat
சிறந்தது	parhaiten
சிறந்தது	best
சிறந்தது	parasta
மான்செஸ்டர்	manchester
பொய்	valhe
பொய்	valehdella
பொய்	valehtele
பொய்	väärä
பொய்	väärät
பொய்	valehtelee
பொய்	valehtelu
மோதி	modi
கினி	guinea
கினி	guinean
ஆளுமை	persoonallisuus
ஆளுமை	luonne
ஆளுமை	persoona
மேலாளர்	esimies
மேலாளர்	managerin
மேலாளர்	johtaja
மேலாளர்	manageri
சிதைவு	hajoaminen
சிலாங்கூர்	selangor
சிறுநீர்	virtsaa
சிறுநீர்	virtsa
சிறுநீர்	virtsassa
சிறுநீர்	virtsan
கற்றல்	oppiminen
கற்றல்	oppimista
கற்றல்	oppia
கற்றல்	opiskelu
கற்றல்	oppimisen
பாதைகள்	polkuja
பாதைகள்	kanavia
பாதைகள்	kanavien
பாதைகள்	kanavat
பிளேக்	blake
பிரதிகள்	kopiot
பிரதிகள்	kopioita
பிரதிகள்	kopiot
அப்பர்	ylempi
அப்பர்	ylä
முடித்த	viimeistely
கெவின்	kevin
கம்பி	lanka
பெரியது	suuret
பெரியது	suuria
பெரியது	iso
பெரியது	suuri
பெரியது	iso
பெரியது	isot
பெரியது	suuri
பெரியது	isommat
பெரியது	isompia
பெரியது	suurempi
பெரியது	isompi
லெனின்	lenin
அலைவரிசை	kanava
அலைவரிசை	kanavaa
அலைவரிசை	kanavalla
அலைவரிசை	kanavan
அலைவரிசை	channel
ஆலை	kasvi
ஆலை	voimala
ஆலை	tehdas
மலபார்	malabar
ஒற்றுமை	yhtenäisyys
ஒற்றுமை	yhtenäisyyttä
ஒற்றுமை	yhtenäisyyden
சாதனைகள்	saavutuksia
சாதனைகள்	saavutukset
சாதனைகள்	levyt
சாதனைகள்	records
சமச்சீர்	symmetrinen
சமச்சீர்	symmetrinen
கடைகள்	kaupat
கடைகள்	kauppoja
கடைகள்	liikkeet
கடைகள்	varastot
கடைகள்	kaupat
திகில்	kauhun
திகில்	kauhu
திகில்	kauhua
திகில்	paniikkia
திகில்	paniikki
வளர	kasva
வளர	kasvaa
வளர	kasvata
வளர	kasvattaa
தலையை	head
தலையை	pää
தலையை	päätä
தலையை	pään
முப்பரிமாண	näkökulma
பழங்குடிகள்	heimojen
பழங்குடிகள்	heimo
ரோஸ்	ruusun
ரோஸ்	rose
ரோஸ்	ruusu
ரோஸ்	rossin
ரோஸ்	ross
தொலை	etäinen
தொலை	kauko
கல்யாணம்	häät
கல்யாணம்	häitä
லிட்டர்	litran
லிட்டர்	litraa
லிட்டர்	litra
மூக்கு	nenä
மூக்கு	nenän
மூக்கு	nenää
வரலாம்	ehkä
யுரேனியம்	uraani
யுரேனியம்	uraania
ஹிந்தி	hindiä
ஹிந்தி	vihjeitä
ஹிந்தி	vihjeet
சேனல்	kanava
சேனல்	kanavaa
சேனல்	kanavalla
சேனல்	kanavan
சேனல்	channel
உயர்நிலை	kehittynyt
உயர்நிலை	edistynyt
உயர்நிலை	kehittyneet
காது	korvan
காது	korva
நூலகங்கள்	kirjastot
நூலகங்கள்	kirjastojen
புதன்	elohopea
புதன்	elohopeaa
புதன்	keskiviikko
புதன்	keskiviikkona
புதன்	ke
வாரத்தில்	viikon
வாரத்தில்	viikolla
வாரத்தில்	viikkoa
வாரத்தில்	viikko
துறவி	munkin
துறவி	munkki
விதிமுறைகள்	ehtoja
விதிமுறைகள்	termit
விதிமுறைகள்	ehdot
ஜூனியர்	nuorempi
ஜூனியர்	junior
ஜூனியர்	juniori
பட்டறை	työpaja
கொடுக்கிறது	antaa
கம்பன்	edes
கம்பன்	jopa
கிளைகள்	oksat
எதிர்பார்க்கப்படுகிறது	odotettavissa
எதிர்பார்க்கப்படுகிறது	odotettu
எதிர்பார்க்கப்படுகிறது	odotetaan
எதிர்பார்க்கப்படுகிறது	odotettiin
கத்தோலிக்கம்	katolilaisuus
சரணாலயம்	turvapaikka
சரணாலயம்	turvapaikan
விளையாடிய	pelattu
விளையாடிய	soitettu
விளையாடிய	pelasi
விளையாடிய	pelannut
தேவ்	dev
வியாழன்	jupiter
வியாழன்	jupiterin
வியாழன்	torstai
வியாழன்	torstaina
வார்னர்	warner
சின்	chin
சின்	leuka
அமைதியான	hiljainen
அமைதியான	rauhanomainen
அமைதியான	rauhallinen
அமைதியான	rauhallista
பயஸ்	pius
செயலர்	sihteeri
பூனை	kissa
பூனை	kissaa
பூனை	kissan
சூ	haastaa
சூ	zhu
சூ	soo
சூ	choo
ஒட்டு	liittää
ஒட்டு	liitä
கேட்	portti
கேட்	portille
கேட்	portin
கேட்	kati
கேட்	kate
கேட்	kat
தெய்வ	jumalat
தெய்வ	jumalia
கண்டறிதல்	osoittaminen
கண்டறிதல்	toteaminen
கண்டறிதல்	havaitseminen
கண்டறிதல்	löytö
கண்டறிதல்	löytöjä
கனிமங்கள்	mineraaleja
மைக்கல்	mikko
மைக்கல்	mikael
மைக்கல்	michael
உலர்	kuivaa
உலர்	kuivat
உலர்	kuiva
தீர்வுகள்	ratkaisuista
தீர்வுகள்	ratkaisut
தீர்வுகள்	ratkaisuja
பங்கேற்கும்	osallistuu
பங்கேற்கும்	osallistuvat
வேகமான	sleepy
பாதுகாக்கப்பட்ட	suojeltu
பாதுகாக்கப்பட்ட	suojattu
பாதுகாக்கப்பட்ட	suojellut
தூண்	sarake
தூண்	sarakkeessa
தூண்	pilarin
தூண்	pilari
பாதுகாப்பாக	varmistettu
பாதுகாப்பாக	turvallinen
பாதுகாப்பாக	turvaa
பாதுகாப்பாக	turvassa
பாதுகாப்பாக	kassakaappi
பாதுகாப்பாக	turvallista
பாதுகாப்பாக	turvallinen
பாதுகாப்பாக	turvallisesti
மன்னிப்பு	anteeksipyyntö
நியூட்டன்	newton
பால	bala
தொழில்நுட்பங்கள்	teknologioiden
தொழில்நுட்பங்கள்	teknologiat
தொழில்நுட்பங்கள்	tekniikat
உயிரினம்	organismin
உயிரினம்	organismi
தடகள	urheilullinen
பிரதிநிதிகள்	edustajat
பிரதிநிதிகள்	edustajien
பிரதிநிதிகள்	edustajia
விளக்குகள்	valot
விளக்குகள்	valoja
ஆவண	toteuttaminen
ஆவண	täytäntöönpanon
ஆவண	täytäntöönpanoa
ஆவண	täytäntöönpano
ஆவண	toteutus
காணவும்	kello
காணவும்	katso
சேர்க்கப்பட்டது	lisättiin
சேர்க்கப்பட்டது	lisäsi
சேர்க்கப்பட்டது	lisätty
சதி	juoni
சதி	tontti
சதி	salaliitto
அழித்து	tuhota
அழித்து	tuhoa
அழித்து	tuhotaan
அழித்து	pilaa
அழித்து	pilata
வடிவமைக்கப்பட்டது	suunniteltiin
வடிவமைக்கப்பட்டது	suunnitellut
வடிவமைக்கப்பட்டது	suunniteltu
நாயகி	heroiini
நாயகி	heroiinia
நாயகி	heroiinin
நாயகி	sankaritar
துபாய்	dubai
பொறியாளர்	insinööri
பழ	hedelmä
பழ	hedelmät
பழ	hedelmiä
மனு	manu
மனு	vetoomus
மனு	vetoomuksen
வல்லுநர்	erikoistunut
வல்லுநர்	asiantuntija
வல்லுநர்	erikoistuneet
வல்லுநர்	asiantuntijaa
வல்லுநர்	asiantuntija
வல்லுநர்	asiantuntijan
அதிகாரபூர்வமாக	virallisesti
அரபி	arabia
அரபி	arabian
அரபி	arabiaa
சிகப்பு	punaiset
சிகப்பு	punainen
சிகப்பு	punaista
சிகப்பு	red
வழு	ötökkä
வழு	vika
வழு	bug
வழு	virhe
ஒலிபரப்பு	lähetys
ஒலிபரப்பு	lähetykset
ஆபிரகாம்	abraham
புரதங்கள்	proteiineja
ஊருக்கு	kaupunki
லத்தீன்	latinalainen
லத்தீன்	latinalaisen
லத்தீன்	latinaa
நிக்கல்	nikkeli
குறைந்தபட்சம்	vähintään
குறைந்தபட்சம்	minimi
டேவிஸ்	davis
டேவிஸ்	davies
விரும்பினால்	valinnainen
விரும்பினால்	vapaaehtoinen
டீசல்	diesel
பங்குகள்	roolit
பங்குகள்	rooleja
பங்குகள்	osuudet
பங்குகள்	osakkeita
பங்குகள்	osakkeet
பாறைகள்	kiviä
பாறைகள்	kivet
கடமை	velvollisuus
கடமை	tulli
பிழைகள்	virheitä
பிழைகள்	virheet
பிழைகள்	ötököitä
பிழைகள்	vikoja
இல	maali
இல	tavoite
இல	päämäärä
இல	tavoitteen
இழை	kuitu
இழை	kuitua
இழை	kuituja
இழை	kuidut
பதினெட்டு	kahdeksantoista
அதுவரை	kunnes
பின்புறம்	taka
பே	bay
பே	lahti
பெண்மணி	neito
பெண்மணி	lady
கொடை	luovuttajan
கொடை	luovuttaja
குளிர்கால	talven
குளிர்கால	talvi
குளிர்கால	winter
குளிர்கால	talvella
மெகா	mega
எழுத்துரு	kirjasimet
எழுத்துரு	kirjasin
அகன்ற	laaja
பாக்கிஸ்தான்	pakistaniin
பாக்கிஸ்தான்	pakistan
பாக்கிஸ்தான்	pakistanin
பாக்கிஸ்தான்	pakistanissa
வரைவு	luonnos
வரைவு	luonnosta
தெரியுமா	tietää
தெரியுமா	tiedä
விட்டனர்	hautoja
விட்டனர்	graves
ஒப்பிட்டு	vertaa
ஒப்பிட்டு	vertailla
ஒப்பிட்டு	verrata
செயலாக்கம்	jalostus
செயலாக்கம்	käsittelyä
செயலாக்கம்	käsittely
பேரினம்	suku
பேரினம்	sukuun
தியானம்	meditaatio
டிஸ்னி	disney
சாங்	chang
குழந்தைகளை	lapsia
குழந்தைகளை	lapset
குழந்தைகளை	lasten
குழந்தைகளை	lapsia
குழந்தைகளை	lapset
வரவில்லை	poissa
வரம்பு	etäisyys
வரம்பு	vaihteluväli
வரம்பு	raja
வரம்பு	rajoitus
வரம்பு	rajaa
வரம்பு	rajoita
அறுவடை	sadon
அறுவடை	satoa
அறுவடை	sato
வாழ்த்துகள்	onnittelut
வாழ்த்துகள்	onnittelut
சுட்டி	hiiri
சுட்டி	hiirtä
சுட்டி	hiiren
கண்டறியும்	havaitse
கண்டறியும்	havaita
ஆல்பா	alpha
ஆல்பா	alfa
பார்த்துக்	katsella
பார்த்துக்	katselin
பார்த்துக்	katsomassa
பார்த்துக்	katselee
பார்த்துக்	katsoo
சவூதி	saudi
வகித்த	nimitykset
யோகி	yogi
உணவில்	ruokavalio
உணவில்	ruokavaliota
உணர்ச்சி	tunteet
உணர்ச்சி	tunteita
உணர்ச்சி	reagoi
உணர்ச்சி	reaktio
உணர்ச்சி	reaktiot
உணர்ச்சி	reaktiota
உணர்ச்சி	reaktion
உணர்ச்சி	tunteet
உணர்ச்சி	tunteellinen
உணர்ச்சி	tunteisiin
பசு	lehmän
பசு	lehmä
ஜீன்	jean
ஜீன்	jun
மகன்கள்	poikia
நுழைந்து	kirjoita
அழகி	brunette
அழகி	kuumempi
அழகி	kaunotar
அழகி	ihanuus
அழகி	kauneutta
அழகி	kauneus
செலவுகள்	kustannukset
செலவுகள்	kulut
செலவுகள்	menot
செலவுகள்	kulut
கொடிய	tappava
கொடிய	kuolettava
கொடிய	tappavaa
மனைவியின்	vaimon
மனைவியின்	vaimolla
மனைவியின்	vaimo
மனைவியின்	vaimoa
திசு	kudosten
திசு	kudosta
திசு	kudos
திசு	kudoksen
கேப்டன்	kapteeni
காடி	happo
காடி	hapan
காடி	happoa
தரவுத்தள	tietokannat
தரவுத்தள	tietokanta
தரவுத்தள	tietokannan
கௌரவ	cameo
லே	leh
இங்கும்	jep
பிஜி	fidžin
உள்ளார்ந்த	paikallinen
உள்ளார்ந்த	paikalliset
உள்ளார்ந்த	paikallisia
உள்ளார்ந்த	paikallisesti
உள்ளார்ந்த	paikallisten
உள்ளார்ந்த	paikallista
ஃபாக்ஸ்	fox
ஃபாக்ஸ்	kettu
நொதி	entsyymin
நொதி	entsyymi
எஃகு	steel
எஃகு	terästä
எஃகு	teräs
எஃகு	teräksen
அர்த்தம்	merkitys
அர்த்தம்	tarkoittaen
ஒப்பந்தங்கள்	sopimusten
ஒப்பந்தங்கள்	sopimukset
ஒப்பந்தங்கள்	sopimuksia
ஒப்பந்தங்கள்	tarjoukset
ஒப்பந்தங்கள்	tarjouksia
சிலுவை	ylitä
சிலுவை	ristiin
சிலுவை	risti
சிலுவை	cross
செயல்களை	toiminnat
செயல்களை	toimet
செயல்களை	toimia
செயல்களை	toiminnot
புகுபதிகை	kirjaudu
எலும்புகள்	bones
எலும்புகள்	luut
எலும்புகள்	luita
ஊழியர்	henkilöstö
ஊழியர்	henkilöstön
ஊழியர்	henkilökunta
ஆண்டி	andy
வசந்த	kevättä
வசந்த	kevään
வசந்த	kevät
உடனடி	välitön
உடனடி	välitön
உடனடி	välittömät
சொன்னார்	sanoi
வறண்ட	kuivaa
வறண்ட	kuivat
வறண்ட	kuiva
நோன்பு	paasto
ஏற்றி	kantoi
ஹாட்	hot
ஹாட்	kuumat
ஹாட்	kuumaa
ஹாட்	kuuma
சமன்பாடுகள்	yhtälöitä
இடைமுகம்	liittymä
இடைமுகம்	käyttöliittymä
இடைமுகம்	liitäntä
மூடி	moody
துண்டு	pyyhe
துண்டு	pyyhkeen
பாஸ்	pomo
பாஸ்	bass
பாஸ்	syöttö
பாஸ்	ohi
தாஸ்	das
நட்சத்திரங்கள்	tähdet
நட்சத்திரங்கள்	tähtien
நட்சத்திரங்கள்	tähtiä
நட்சத்திரங்கள்	tähteä
மூர்	mauri
மூர்	moore
வளையம்	rengas
வளையம்	sormus
வளையம்	kehä
வளையம்	soida
சிலிக்கான்	pii
சிலிக்கான்	piin
ஒவ்வொருவரும்	jokainen
ஒவ்வொருவரும்	kaikille
ஒவ்வொருவரும்	kaikki
முதிர்ந்த	kypsä
முதிர்ந்த	kypsää
கூரை	katto
கூரை	kattoa
கூரை	katon
நானே	itselleni
நானே	itse
பாலா	bala
பயனுள்ளதாக	hyödyllinen
பயனுள்ளதாக	hyödyllisiä
பயனுள்ளதாக	hyödyllistä
குறிகள்	tunnukset
குறிகள்	symbolit
குறிகள்	symboleja
குறிகள்	lippua
குறிகள்	lippu
கோப்புகள்	kansiot
கோப்புகள்	tiedostojen
கோப்புகள்	tiedostoja
கோப்புகள்	tiedostot
கடினமாக	kova
கடினமாக	kovaa
கடினமாக	rankkaa
கிடைக்க	saatavissa
கிடைக்க	käytettävissä
கிடைக்க	tarjolla
கிடைக்க	saatavilla
கிடைக்க	saatavana
பெற்றோர்கள்	vanhemmat
பெற்றோர்கள்	vanhempien
பெற்றோர்கள்	vanhempia
ஒளிபரப்பு	lähetys
ஒடிசா	odessa
கிழங்கு	perunat
கிழங்கு	perunan
கிழங்கு	perunaa
கிழங்கு	peruna
சமுதாயம்	yhteisön
சமுதாயம்	yhteisö
கண்டறியப்பட்டுள்ளது	havaittu
கண்டறியப்பட்டுள்ளது	havaitut
கண்டறியப்பட்டுள்ளது	havaittiin
எலி	rat
எலி	rotta
எலி	hiiri
எலி	hiirtä
எலி	hiiren
கருணை	myötätuntoa
கருணை	armo
கருணை	armoa
கருணை	ystävällisyyttä
கருணை	armo
கருணை	armon
கருணை	grace
போயிங்	boeing
வேண்டுமா	haluu
இணைப்பை	yhteys
இணைப்பை	linkistä
இணைப்பை	linkkiä
இணைப்பை	linkin
இணைப்பை	linkki
சோளம்	maissi
சோளம்	maissia
மானிடவியல்	antropologia
களை	ruoho
களை	ruohoa
களை	pilveä
பாட்டர்	potter
நகர்வு	vuoro
செங்குத்து	pystysuuntainen
உறை	kansi
உறை	kattaa
உறை	kannen
உறை	suojaa
உறை	kuoret
திட்டமிட்டு	suunnitteilla
திட்டமிட்டு	suunnitellut
திட்டமிட்டு	suunniteltu
ஒன்றையும்	riistää
லால்	lal
சிப்பாய்	sotilas
சிப்பாய்	nappula
சிப்பாய்	sotilas
அச்சம்	pelkää
அச்சம்	pelkoa
அச்சம்	pelko
அச்சம்	pelkää
தானாக	automaattisesti
வேட்பாளராக	ehdokkaana
பசுமை	vihreä
பசுமை	vihreät
பசுமை	vihreää
பங்கேற்க	osallistu
பங்கேற்க	osallistua
தில்	dil
வளர்ந்தது	kasvoi
வளர்ந்தது	kasvanut
ஆரஞ்சு	orange
ஆரஞ்சு	oranssi
ஆரஞ்சு	appelsiini
கோட்	takki
கோட்	takin
பயணங்கள்	tehtäviä
பயணங்கள்	tehtävät
பயணங்கள்	matkoja
பயணங்கள்	matkat
பயணங்கள்	trips
எழும்	kuolla
எழும்	kuole
மற்றவை	muu
மற்றவை	muut
மற்றவை	sekalaiset
மற்றவை	erilaiset
மற்றவை	muut
மற்றவை	toiset
மற்றவை	muita
மிடில்செக்ஸ்	middlesexin
வாய்ப்புள்ளது	sattuma
வாய்ப்புள்ளது	chance
வாய்ப்புள்ளது	mahdollisuus
கொள்ளை	saalis
கொள்ளை	ryöstö
தீவிரவாத	terrori
தீவிரவாத	kauhu
தீவிரவாத	kauhua
தீவிரவாத	kauhun
தீவிரவாத	terroristit
தீவிரவாத	terrorismi
தீவிரவாத	terrori
தீவிரவாத	terroristi
மாஸ்டர்	mestari
மாஸ்டர்	isäntä
எழுதியது	kirjoitti
எழுதியது	kirjoitin
நடக்க	kävellä
நடக்க	kävely
வார்த்தைகள்	sanoja
வார்த்தைகள்	sanat
அதிகரிப்பு	lisäys
அதிகரிப்பு	lisätä
அதிகரிப்பு	kasvu
அதிகரிப்பு	korotus
அரிதாக	harvemmin
அரிதாக	harvoin
பஞ்சம்	nälänhätä
ஜெட்	jet
காமா	gamma
நீல்	neal
நீல்	neilin
நீல்	neil
இரட்டையர்	kaksonen
இரட்டையர்	twin
இரட்டையர்	kaksoset
ஸ்காட்	scott
ஸ்காட்	scottin
கம்போடியா	kambodžan
அடைந்தனர்	rähinä
தடித்த	sparks
தடித்த	kipinä
தடித்த	verhot
தடித்த	paksu
தடித்த	paksua
தடித்த	paksut
தடித்த	rohkeat
தடித்த	rohkeaa
தடித்த	rohkea
தடித்த	raidat
வானம்	taivas
வானம்	taivaan
வானம்	sky
பானை	pata
பானை	potti
பானை	pilveä
மின்னியல்	sähkö
மின்னியல்	sähköinen
மின்னியல்	sähköiset
வாய்ப்பை	tilaisuus
வாய்ப்பை	mahdollisuus
வாய்ப்பை	tilaisuuden
செப்பு	kupari
செப்பு	kuparia
உருவாக்கப்படுகிறது	luominen
உருவாக்கப்படுகிறது	luoda
உருவாக்கப்படுகிறது	luodaan
தள்ளுபடி	alennuksen
தள்ளுபடி	alennukset
