الليثيوم	litiu
مورغان	morgan
غوستاف	gustav
تشرشل	churchill
ابطال	heroes
ابطال	eroilor
ابطال	eroi
ابطال	eroii
ابطال	campionii
ابطال	campioni
ابطال	campionilor
مهنية	profesional
مهنية	profesionala
مهنية	profesionale
مهنية	profesionista
مهنية	profesionist
معسكرات	lagare
معسكرات	tabere
نيكاراغوا	nicaragua
نيكاراغوا	nicaragua
العقدة	nod
العقدة	nod
عطلة	vacanta
عطلة	vacanta
عطلة	sarbatori
عطلة	sarbatoare
عطلة	vacanta
عطلة	vacanta
عطلة	concediu
عطلة	vacanta
المحامين	avocatii
المحامين	avocati
ديانة	religie
ديانة	religia
الحمى	febra
الحمى	febra
فاعل	actor
فاعل	actorul
هيثم	haytham
نفق	tunelul
نفق	tunel
كارولين	caroline
لوكهيد	lockheed
الديون	datoriile
الديون	datorii
الديون	datorie
الديون	datorii
مظاهرة	demonstratie
طالبان	talibani
طالبان	talibanii
طالبان	taliban
طالبان	talibanilor
مانهاتن	manhattan
حار	cald
حار	fierbinte
رين	rin
الولد	baiat
الولد	baiat
التين	smochine
الراية	banner
وولف	lup
وولف	wolf
وولف	lupul
تحفة	antica
تحفة	antichitate
تحفة	antic
تحفة	capodopera
تحفة	capodopera
عقاقير	droguri
عقاقير	drogurile
عقاقير	medicamente
الصعوبات	dificultate
الصعوبات	dificultati
الصعوبات	dificultatea
الصعوبات	dificultatile
الصعوبات	dificultati
توافر	disponibilitate
توافر	disponibilitatea
خضر	verzi
خضر	verde
خضر	green
عقاب	pedeapsa
عقاب	pedeapsa
الراعي	shepherd
الراعي	ciobanesc
الراعي	cioban
الراعي	pastor
الراعي	sponsorul
الراعي	sponsor
قياسات	masuratori
قياسات	masuratorile
نزيف	sangerare
نزيف	sangerari
نزيف	hemoragie
نمساوي	austrieci
نمساوي	austriece
نمساوي	austriac
نمساوي	austriaca
مسطح	plate
مسطح	plat
معقد	complicata
معقد	complicate
معقد	complicat
معقد	complicata
تحية	urare
تحية	saluta
تحية	salutari
تحية	salutari
اطار	cadrul
اطار	cadru
اطار	rama
اطار	rama
المشاهدين	telespectatori
المشاهدين	telespectatorii
المشاهدين	spectatori
الوجوه	chipuri
الوجوه	fete
تبريد	racirea
تبريد	racire
تبريد	refrigerare
مليارات	miliarde
عدو	inamic
عدو	dusman
عدو	inamicul
عدو	dusman
باير	bayer
باير	baer
الجوع	foame
الجوع	foamete
الجوع	foamea
خريج	absolvent
موثوق	fiabile
موثوق	fiabila
القياسات	masuratori
القياسات	masuratorile
القياسات	marimi
القياسات	marimi
القياسات	dimensiuni
امتياز	privilegiu
امتياز	privilegiul
امتياز	franciza
امتياز	franciza
امتياز	concesiune
امتياز	concesie
رشاد	rashad
تحد	provocare
تحد	provocarea
الملونة	colorat
الملونة	colorata
الانتماء	afiliere
الانتماء	apartinand
مكي	mckay
المحاولة	incerc
المحاولة	incercand
قادمة	venind
قادمة	vin
البلاستيك	plastice
البلاستيك	plastic
البلاستيك	plasticul
البلاستيك	plastic
سيباستيان	sebastian
قمم	topuri
قمم	peaks
قمم	varfuri
المحبة	iubitoare
المحبة	iubitor
بازل	vasile
بازل	busuioc
بازل	basil
بازل	basel
مصارعة	wrestling
مصارعة	lupte
تشكيلات	formatiuni
تشكيلات	configuratii
متميز	distinct
متميز	distincta
متميز	distincte
متميز	distins
متميز	distinsa
المزارعين	fermieri
المزارعين	agricultori
المزارعين	fermierii
المزارعين	agricultorii
المزارعين	fermierilor
تماثيل	figurine
تماثيل	statui
تماثيل	statuile
الرصد	monitorizarea
الرصد	monitorizare
بطلة	eroina
بطلة	eroina
لوي	louie
لوسي	lucy
المشاركات	distribuiri
المشاركات	actiuni
عملاقة	gigant
عملاقة	urias
كامب	tabara
كامب	camp
كامب	tabara
كامب	lagar
كامب	tabara
البطلة	eroina
البطلة	eroina
الصحراوي	sahrawi
شرعي	legitim
سنتيمتر	centimetri
سنتيمتر	centimetru
سنتيمتر	centimetru
الهندوسية	hinduismul
الغد	maine
الغد	maine
القاري	continental
القاري	continentale
القاري	continentala
ريم	rim
يغلب	bate
ختم	timbru
ختم	stampila
ختم	sigiliu
ختم	foca
ختم	sigiliul
ختم	seal
المراهقة	adolescenti
المراهقة	adolescenta
للسياحة	turism
للسياحة	turismul
اتصل	suna
اتصل	suna
اتصل	apel
اتصل	call
ذكي	inteligent
ذكي	inteligent
ذكي	inteligenta
ذكي	inteligent
ذكي	destept
ذكي	smart
ذكي	inteligenta
قشرة	crusta
قشرة	crusta
شهري	lunare
شهري	lunar
شهري	lunara
زحل	saturn
موحد	unificat
موحد	standardizate
موحد	uniforma
موحد	uniforma
موحد	uniforme
موحد	uniform
بانكوك	bangkok
شهرية	lunare
شهرية	lunar
شهرية	lunara
مولر	müller
مولر	mueller
مولر	muller
مرشد	ghid
مرشد	ghidul
الوثائقية	documentare
الوحش	fiara
الوحش	fiara
الوحش	bestie
الوحش	monstrul
الوحش	monster
الوحش	monstru
كورت	kurt
جوز	nuci
المهبل	vagin
المهبل	vaginul
المهبل	vaginului
عمالة	angajare
عمالة	travaliu
جونيور	junior
جونيور	juniori
تلال	dealurile
تلال	hills
تلال	coline
تلال	dealuri
الجن	djinn
الافتتاح	deschiderea
الافتتاح	deschidere
الافتتاح	deschid
ضحية	victima
ضحية	victima
سلبي	negativa
سلبي	negative
سلبي	negativ
الشرط	cerinta
الشرط	cerinta
الشرط	stare
الشرط	conditia
الشرط	conditie
بنوك	banks
بنوك	bancile
بنوك	banci
بنوك	banci
بنوك	bancile
مرئية	vizibila
مرئية	vizibile
مرئية	vizibil
راتب	salariu
راتب	salariul
راتب	salar
اختلافات	dif
اختلافات	diferente
اختلافات	diferente
اختلافات	diferentele
اختلافات	variatii
باليرمو	palermo
هانوفر	hanovra
الصخرة	piatra
الصخرة	piatra
الصخرة	stanca
الصخرة	stanca
الصخرة	rock
اولاد	baieti
اولاد	baieti
الغزل	flirt
الغزل	fire
برنارد	bernard
كاري	curry
جينات	genele
الماركسية	marxist
اعتقاد	credinta
لفت	nap
جوناثان	jonathan
عربات	vehiculele
عربات	vehicule
اعلن	anunta
اعلن	anunta
اعلن	declara
اعلن	declara
اعلن	declar
اعلن	anuntat
اعلن	anuntat
المتوفي	decedat
المتوفي	decedata
ملونة	colorate
ملونة	colorat
ملونة	colorata
صخرة	piatra
صخرة	piatra
صخرة	stanca
صخرة	stanca
صخرة	rock
ابناء	sons
ابناء	fiii
المرصد	observator
المرصد	observatorul
تين	tinichea
تين	tin
تين	staniu
تين	tabla
الكامنة	latenta
محاصيل	recolte
محاصيل	culturile
محاصيل	culturi
صبغة	colorant
صبغة	tenta
صبغة	tenta
صبغة	pigment
دلهي	delhi
شارون	sharon
جنسي	sexy
جنسي	sexi
جنسي	sexuala
جنسي	sexuale
جنسي	sexuala
جنسي	sexual
التوفيق	conciliere
التوفيق	succes
التوفيق	succese
التوفيق	succesul
التجزئة	retail
مرج	meadow
الحزن	tristete
تلاميذ	elevi
تلاميذ	pupilele
تلاميذ	elevii
تلاميذ	discipolii
تلاميذ	discipoli
الرسل	apostoli
الرسل	mesageri
مختبرات	labs
مختبرات	laboratoare
مختبرات	laboratoare
مختبرات	laboratoarele
كمبوديا	cambodgia
بورتلاند	portland
الوجبات	mese
ممارسات	practicile
ممارسات	practicilor
ممارسات	practici
راو	rao
مراسم	ceremonia
مراسم	ceremonie
شيدت	construite
شيدت	construita
ناميبيا	namibia
القاموس	dictionar
مرضية	satisfacator
مرضية	satisfacatoare
مرضية	satisfacerea
كيبيك	quebec
منتديات	forumuri
مختلطة	amestecate
مختلطة	amestecat
مختلطة	mixt
مختلطة	mixta
فم	gura
فم	gura
فم	gurii
توتنهام	tottenham
توتنهام	pinteni
مجهود	efort
مجهود	efortul
التشابه	asemanare
التشابه	asemanare
التشابه	similitudine
فرانكو	franco
اضطهاد	opresiune
المساهمات	contributii
المساهمات	contributiile
ترينيداد	trinidad
تجريبية	experimentala
تجريبية	experimentale
تجريبية	experimental
النظائر	izotopi
جاز	jazz
فتى	baiat
فتى	baiat
التشفير	criptare
التشفير	cripto
التشفير	criptografie
طنطا	tanta
المرشد	ghid
المرشد	ghidul
فرانز	franz
قدرت	apreciata
قدرت	apreciat
قدرت	apreciate
التقليل	subestimat
بوشهر	bushehr
كلي	mananc
كلي	mananca
كلي	mananca
الدروز	druze
المكاتب	birourile
المكاتب	oficii
المكاتب	birouri
رولز	rulouri
رولز	role
رولز	rolls
امتلاك	posesie
امتلاك	posesia
خيارات	optiuni
خيارات	optiuni
الحاسبات	calculatoare
الحاسبات	calculatoarele
الحاسبات	computere
ده	lui
الجيب	buzunar
الجيب	buzunarul
الجيب	jeep
الكؤوس	cani
الكؤوس	cupe
مخترع	inventatorul
مخترع	inventator
قارب	vapor
قارب	barca
قارب	barca
جرح	raniti
جرح	ranit
جرح	ranita
جرح	ranit
جرح	rana
جرح	rana
الفوسفات	fosfat
للاستثمار	investitii
للاستثمار	investitie
للاستثمار	investitie
للاستثمار	investitii
سونيك	sonic
النشطة	active
النشطة	activi
النشطة	activ
النشطة	activa
توما	toma
العاب	jocuri
العاب	jocurile
العاب	jucarii
العاب	jucarii
سيبيريا	siberian
سيبيريا	siberia
الاقتراح	propunere
الاقتراح	propunerea
الاقتراح	sugestia
الاقتراح	sugestie
السوربون	sorbona
التكيف	reglare
التكيف	ajustarea
التكيف	ajustare
التكيف	adaptarea
التكيف	adaptare
التكيف	adapteaza
سيلفا	silva
الفطرية	innascuta
فينيكس	phoenix
كيت	kate
الخرسانة	concret
الخرسانة	beton
الخرسانة	concrete
قاطع	concludente
قاطع	concludent
ناقصة	incompleta
ناقصة	incomplet
ناقصة	incomplete
باطن	talpi
موقعة	semnat
موقعة	semnate
موقعة	semnata
تنبيه	alarma
تنبيه	alarma
تنبيه	alerta
تنبيه	alert
ثري	bogata
ثري	bogata
ثري	rich
ثري	bogat
رينو	reno
رينو	renault
التقاء	confluenta
قلق	anxietatea
قلق	anxietate
الدبلوماسي	diplomat
الدبلوماسي	diplomatul
الدبلوماسي	diplomatice
الدبلوماسي	diplomatic
الدبلوماسي	diplomatica
فضيحة	scandalul
فضيحة	scandal
موتورز	motors
موتورز	motoare
فهرنهايت	fahrenheit
مطابقة	potrivire
مطابقة	meci
مطابقة	match
مطابقة	potrivire
المعسكر	tabara
المعسكر	camp
المعسكر	tabara
المعسكر	lagar
المعسكر	tabara
السل	tuberculoza
السل	tuberculoza
اقليم	provincie
اقليم	provincia
اقليم	regiunea
اقليم	regiune
اقليم	teritoriu
اقليم	teritoriul
المصاحبة	sincronizeaza
المصاحبة	sync
الحلويات	dulciuri
الحلويات	deserturi
مقهى	cafenea
مقهى	cafe
مقهى	cafeneaua
مقهى	cafenea
مقهى	cafeneaua
مقهى	café
مقهى	cafe
سراي	galatasaray
المختلط	amestecate
المختلط	amestecat
المختلط	mixt
المختلط	mixta
المتهم	acuzat
المتهم	acuzata
المتهم	acuzat
المتهم	inculpatul
المتهم	parat
المتهم	inculpat
خيوط	fire
حامية	garrison
حامية	garnizoana
حامية	garnizoana
حامية	protector
حامية	protectorul
الربح	profit
الربح	profitul
ابتكار	inovare
ابتكار	inovarea
عيادة	clinica
عيادة	clinica
الديدان	viermi
الديدان	viermii
دموية	sangeros
دموية	sangeroase
باكو	baku
لونغ	lung
لونغ	lunga
لونغ	long
النحت	sculptura
النحت	sculptura
النحت	sculptura
النحت	sculptura
لورين	lauren
ماضي	trecutul
ماضي	trecut
تفكك	dezintegrare
الفيلق	legiune
الفيلق	legiunea
السدود	baraje
الحنجرة	gat
الحنجرة	gat
الحنجرة	gatul
الاجتماعات	reuniuni
الاجتماعات	intruniri
الاجتماعات	intalniri
الاجتماعات	intalniri
فرانشيسكو	francesco
الحلو	sweet
الحلو	dulce
الحلو	dulci
الكروم	chrome
الكروم	crom
الكروم	crom
الممر	coridor
الممر	coridorul
المزايا	avantajele
المزايا	avantaje
الركبة	genunchiul
الركبة	genunchi
لوف	luv
جمل	camila
عروس	mireasa
عروس	mireasa
الشراكة	parteneriat
الشراكة	parteneriatul
تباع	vandut
تباع	vandute
تباع	vanduta
تباع	vandut
التنوير	iluminare
التنوير	iluminarea
الاستواء	ecuator
الثعلب	vulpe
الثعلب	vulpea
الثعلب	fox
الزئبق	mercury
الزئبق	mercur
الزئبق	mercurul
حنان	hanan
نيك	nick
الموضع	pozitie
الموضع	pozitia
الموضع	pozitia
الموضع	pozitie
الموضع	pozitie
الموضع	plasare
الموضع	plasarea
واجهات	interfetele
مملوكة	detinuta
بعثات	misiuni
بعثات	misiunile
نية	intentie
نية	intentia
نية	intentie
نية	intentie
نية	intentia
نية	intentie
سمر	summer
سمر	vara
سمر	vara
الناقل	transportor
الناقل	transportorul
الناقل	transportorului
الناقل	purtator
الناقل	transportator
الناقل	portavion
خطير	periculoasa
خطير	periculoasa
خطير	periculos
خطير	periculoase
نورس	pescarus
نورس	gull
افتراض	presupunere
افتراض	presupunerea
افتراض	presupunere
الطبخ	gatit
الطبخ	gatitul
الطبخ	gatesc
الريش	penele
الريش	pene
رقعة	plasturi
رقعة	plasture
رقعة	petic
رقعة	patch
غاري	gary
افلام	pelicule
افلام	filme
افلام	filme
افلام	filmele
مهارة	abilitate
مهارة	indemanare
غابرييل	gabriel
غابرييل	gabrielle
اللقاح	vaccin
اللقاح	vaccinuri
اللقاح	vaccinul
تؤخذ	luata
تؤخذ	luat
تؤخذ	luate
التعدين	minerit
التعدين	miniere
انضمام	aderarea
انضمام	aderarii
انضمام	aderare
مبالغ	sumele
مبالغ	sume
مبالغ	sumele
مبالغ	sume
بودابست	budapesta
باركر	parker
ستوديو	studio
ستوديو	studioul
الفجوة	decalaj
الفجوة	gap
بلبل	bulbul
البركة	pond
البركة	balta
البركة	iazul
البركة	iaz
الاختفاء	invizibilitate
بصرية	vizuala
بصرية	vizual
بصرية	optice
بصرية	optica
بصرية	optic
مجد	glorie
مجد	glory
جراح	chirurg
جراح	chirurgul
الموجه	vectorul
الموجه	vector
كورنوال	cornwall
الرخام	marmura
الرخام	marmura
كريات	kiryat
الندوة	simpozion
الندوة	seminar
الندوة	seminarul
ملازم	locotenent
ييل	yale
مون	mun
المكثف	intensive
المكثف	intensiv
المكثف	condensator
ديفيس	davis
المثانة	vezica
المثانة	vezica
هجومية	ofensator
هجومية	ofensiv
هجومية	jignitor
هجومية	ofensiva
هجومية	ofensiva
تتابع	releu
دونالد	donald
بيض	oua
بيض	oua
بيض	ouale
بيض	ou
بيض	oul
صادر	confisca
صادر	confisca
صادر	confiscate
صادر	confiscat
صادر	confiscata
التوحد	autism
فين	finn
رطل	lira
رطل	lira
الحلبة	arena
الحلبة	arena
ديك	scula
ديك	dick
ديك	pula
ديك	pula
ثمار	fructe
ثمار	fructele
فيلق	legiune
فيلق	legiunea
حوت	balena
حوت	balena
الانتظار	astept
الانتظار	astept
الانتظار	asteptare
الكونت	conte
الكونت	conta
الكونت	contele
الكونت	numara
فتيات	fetele
فتيات	fete
فتيات	girls
فتيات	fetelor
الجذب	atractie
نصير	nasir
نصير	ventilator
نصير	fana
نصير	fana
نصير	fan
العرف	personalizata
العرف	personalizate
العرف	personalizat
لقاح	vaccin
لقاح	vaccinuri
لقاح	vaccinul
فلاش	flash
البلدات	orase
الخضروات	legume
الخضروات	legumele
غزا	cucerita
غزا	cucerit
راب	rap
عدسة	lentila
عدسة	lentile
مصارع	luptatorul
مصارع	luptator
مصارع	gladiator
بريستول	bristol
جود	jude
حضرية	urban
حضرية	urbane
حضرية	urbana
الموسمية	sezonier
الموسمية	sezoniere
العز	singuratate
العز	singuratatea
الرئتين	plamanii
الرئتين	plamani
يتعلم	invata
يتعلم	afla
يتعلم	invata
تعليمي	tutorial
لويز	louise
عميل	clientul
عميل	client
عميل	agent
عميل	agentul
امين	amin
الصمت	tacere
الصدور	sani
الصدور	sani
الصدور	sanii
الصدور	sani
نفذ	executa
المخلوقات	creaturile
المخلوقات	creaturi
التعاقد	contractante
التعاقد	contractuale
التعاقد	contractual
التعاقد	contractuala
التعاقد	contractul
التعاقد	contract
التعاقد	contractului
التعاقد	angajare
التعاقد	angajarea
التعاقد	angajari
الحظر	ban
الحظر	interzicere
الحظر	interdictie
الحظر	embargo
الحظر	interdictia
الحظر	interzicerea
الحظر	interdictie
التبرعات	contributii
التبرعات	contributiile
التبرعات	donatii
قبضة	prindere
قبضة	strangere
قبضة	pumn
قبضة	pumnul
الثور	taur
الثور	taurus
الثور	taur
الثور	taurul
الثور	bull
المشعة	radioactive
المشعة	radioactiva
المشعة	radioactiv
مستخدمين	utilizatorilor
مستخدمين	utilizatori
مستخدمين	utilizatorii
الدافع	motivul
الدافع	motiv
الدافع	motivare
الدافع	motivarea
الدافع	motivatie
تاي	tai
احياء	vie
احياء	viu
جند	recrutat
جند	inrolat
الاكتشافات	descoperirile
الاكتشافات	descoperiri
بيج	peg
بيج	paige
العائد	randamentul
العائد	randament
بروز	aparitia
شهير	celebra
شهير	faimoasa
شهير	faimos
شهير	celebru
بولي	polly
تود	todd
يعقد	complica
يعقد	complica
يعقد	complica
رالف	ralph
انقسام	impartit
انقسام	divizat
انقسام	divizata
انقسام	impartit
انقسام	divizat
انقسام	split
انقسام	imparte
انقسام	divide
النجاة	supravietuire
النجاة	supravietuire
كثيف	dens
كثيف	densa
التجميع	compilarea
التجميع	agregare
التجميع	consolidare
التجميع	consolidarea
التجميع	grupare
التجميع	gruparea
النافذة	fereastra
النافذة	fereastra
النافذة	geam
التوثيق	autentificarea
التوثيق	autentificare
التوثيق	documentatie
التوثيق	documentatia
صفاقس	sfax
السائق	sofer
السائق	driver
السائق	sofer
سراج	siraj
الرؤساء	superiori
الرؤساء	superiorii
الرؤساء	sefi
قاذفة	lansator
فتحات	sloturi
فتحات	deschideri
فتحات	gauri
فتحات	gropi
فتحات	gauri
كيوتو	kyoto
العولمة	globalizare
العولمة	globalizarea
نادرا	rareori
نادرا	rar
الفريد	alfred
الرسام	pictor
الخنازير	porcilor
الخنازير	porcii
الخنازير	porci
الخنازير	porcine
العنكبوت	paianjen
العنكبوت	paianjenul
العنكبوت	paianjen
العنكبوت	spider
بابلو	pablo
التخدير	anestezia
التخدير	anestezie
سمية	toxic
سمية	toxica
سمية	toxice
سمية	toxicitate
سمية	toxicitatea
تعويض	compensare
تعويض	compensatii
تعويض	despagubire
تعويض	compensatie
ماديسون	madison
خلافات	dezacorduri
نوفا	nova
التزام	obligatia
التزام	obligatie
التزام	angajament
التزام	angajamentul
القوافل	caravanele
القوافل	rulote
جبران	gibran
ميسي	messi
اجزاء	parti
اجزاء	piese
اجزاء	parti
اجزاء	biti
الضحية	victima
الضحية	victima
التماثيل	figurine
التماثيل	statui
التماثيل	statuile
ممتلكات	proprietate
ممتلكات	proprietatea
واين	wayne
خسرت	pierdut
خسرت	pierdute
خسرت	pierduta
خسرت	lost
مغلق	inchise
مغلق	inchis
مغلق	inchisa
مغلق	inchis
كونراد	conrad
تمكين	imputernicire
تمكين	emanciparea
تمكين	activeaza
ربح	profit
ربح	profitul
المزمنة	cronica
المزمنة	cronic
المزمنة	cronice
مسلمين	musulmani
مسلمين	musulmanii
مسلمين	musulmanilor
الدموي	sangeros
الدموي	sangeroase
منتجع	spa
منتجع	resort
منتجع	statiune
يناقش	discuta
احتراق	ardere
احتراق	combustie
احتراق	ard
احتراق	ardere
احتراق	arzand
مومباي	mumbai
العداء	ostilitate
العداء	ostilitatea
زمرة	clica
مجهزة	echipata
مجهزة	echipate
مجهزة	echipat
رقص	dance
رقص	danseaza
رقص	danseaza
رقص	dans
رقص	dansez
رقص	dans
رقص	dansul
رقص	dansand
بحار	sailor
بحار	marinar
الصقر	falcon
الصقر	hawk
الهيليوم	heliu
سجناء	prizonierii
سجناء	prizonieri
المصور	fotograf
تدوير	rotire
الغربيين	occidentali
الشراء	cumparare
الشراء	achizitie
الشراء	achizitii
روحي	sufletul
روحي	suflet
روحي	soul
