uma	하나
bradford	브래드포드
omissão	기본값
omissão	기본
escondidos	숨김
escondidos	숨겨져
escondidos	숨겨진
bright	밝아
bright	밝고
bright	밝은
bright	밝게
gpl	lpg
industria	업계
industria	산업
celtics	셀틱스
convites	초대
convites	초대
convites	초청
loyola	로욜라
ativado	활성화
reagir	공감
sabão	비누
sabão	soap
nenê	베이비
nenê	아기
nervosa	긴장감
nervosa	긴장
rss	rss
sozinhos	홀로
sozinhos	혼자
marge	마지
miniatura	미니어처
miniatura	썸네일
tintas	페인트
tintas	잉크
mónica	모니카
justificado	정당화
pulitzer	퓰리처
passiva	수동적
evacuação	대피
evacuação	철수
edite	편집
edite	편집하기
edite	수정
edite	에디스
edite	에디트
bolcheviques	볼셰비키
abdominal	복부
soro	혈청
ladeira	경사
rupert	루퍼트
auxilia	어시스트
luvas	장갑
luvas	글러브
luvas	장갑
eclosão	부화
desperta	깨어
subprefeitura	종합진흥국
subprefeitura	진흥국
especiarias	양념
humanidades	인문학
ninhos	둥지
ninhos	둥지
ninjas	닌자
ninjas	닌자
acúmulo	축적
secreção	분비
martini	마티니
metálicas	금속
doris	도리스
estético	미학
cumprido	이행
implementada	구현
reage	공감
fanny	파니
jus	jus
ameaçando	협박
ameaçando	위협
apoios	지원
apoios	지지
apoios	후원
apoios	지지
estoniano	에스토니아어
estoniano	에스토니아
idiota	멍청이
idiota	바보
idiota	바보
knights	나이트
anotações	노트
anotações	주석
sonha	드림
ritchie	리치
belgas	벨기에
belgas	벨기에인
belgas	벨기에
espólio	전리품
clyde	클라이드
dust	먼지
seniores	선배
mandela	만델라
legalidade	합법
alojamento	숙박시설
alojamento	숙박
riachos	스트림
amesterdão	암스테르담
bacalhau	대구
reilly	라일리
garantida	보장
somerset	서머싯
inativo	비활성화
jugoslávia	유고슬라비아
cólera	분노
cólera	콜레라
gentileza	친절
confissões	고백
artérias	동맥
prefixos	접두어
prefixos	접두사
desktop	데스크톱
desktop	데스크탑
carruagem	전차
carruagem	마차
maker	메이커
panorâmica	파노라마
jacó	제이콥
jacó	야곱
ricci	리치
esqueceu	잊혀진
esqueceu	깜빡
rins	신장
rins	콩팥
rins	신장
sheila	쉴라
gap	간격
sensual	섹시한
sensual	섹시
tijolo	벽돌
tijolo	브릭
bud	버드
questionamento	심문
dmitri	드미트리
bombaim	봄베이
bombaim	뭄바이
violet	바이올렛
farmacêutica	제약
farmacêutica	의약품
farmacêutica	제약
farmacêutica	의약품
farmacêutica	약품
gerenciar	관리하기
gerenciar	관리
exagero	과장
permitidos	허용
recomendada	추천
recomendada	권장
opressão	박해
puebla	푸에블라
gemini	제미니
nadar	수영
nadar	수영
odessa	오데사
slim	슬림
moses	모세스
moses	모세
moses	모스
deformação	변형
transplante	이식
transplante	이식
australianos	오스트레일리아인
australianos	오스트레일리아
australianos	오스트레일리아의
cataratas	백내장
cataratas	폭포
acionistas	주주
acionistas	주주
acionistas	주주
belfast	벨파스트
prólogo	prologue
bloom	블룸
infraestruturas	인프라
queimar	굽기
queimar	화상
queimar	불타는
tóxico	독성
tóxico	유독성
joias	보석
joias	쥬얼리
pandora	판도라
nicholson	니컬슨
ppp	ppp
ppp	dpi
crow	crow
crow	까마귀
delicada	섬세한
konrad	콘라트
sheridan	셰리던
sheridan	셰리든
fundida	융합
ético	윤리
ético	윤리적
maravilhoso	멋진
divertida	재미
joelhos	무릎
tenda	텐트
tenda	천막
fecho	닫기
capim	잔디
competitividade	경쟁력
cause	원인
excluídos	삭제됨
excluídos	삭제함
excluídos	삭제되었습니다
excluídos	제외됨
gestos	제스처
gestos	몸짓
gestos	제스처
ferros	아이언스
méritos	장점
newport	뉴포트
pomba	피죤
pomba	비둘기
pomba	비둘기
worth	가치
worth	가치가
tibetano	티베트어
tibetano	티베트
tibetano	티베트족
hemorragia	출혈
acessibilidade	접근성
sintético	합성
hormônio	호르몬
hormônio	호르몬
arquivamento	보관
fratura	골절
mosaicos	모자이크
mosaicos	모자이크
perceberam	실현
hormônios	호르몬
palestino	팔레스타인
palestino	팔레스타인인
ímpar	odd
assinantes	가입자
assinantes	가입자
combinadas	결합
combinadas	복합
kristen	크리스틴
cultivadas	경작
badminton	배드민턴
esquecimento	망각
beirute	베이루트
rifle	소총
mitch	미치
citroën	시트로엥
sheldon	셸던
bondade	친절
aliviar	해소
repetida	반복
priest	신부
priest	성직자
conveniência	편의
tasmânia	태즈메이니아
genéticos	유전자
desconhecimento	무지
lay	lay
suzanne	수잰
aguardando	기다림
híbridos	하이브리드
híbridos	하이브리드
lina	리나
uppsala	웁살라
fundição	캐스팅
sinatra	시나트라
lea	리아
lea	레아
lea	리아
doutores	의사
bernie	버니
alimentado	fed
alimentado	전원
sci	cis
sci	sci
barbados	바베이도스
monterrey	몬테레이
cozido	구운
dustin	더스틴
embaixadas	대사관
embaixadas	대사관
cinzenta	회색
cinzenta	그레이
conheça	만나
franciscano	프란치스코회
convocada	소환
pino	pin
pino	고정
maligno	악성
tele	텔레
surdos	청각
yoon	윤아
yoon	윤서
erica	유리카
erica	에리카
horace	호러스
minneapolis	미니애폴리스
gale	강풍
peões	보행자
peões	보행자
peões	보행
pular	점프
pular	스킵
fundidos	융합
focus	집중
focus	초점
focus	집중하기
focus	포커스
cska	cska
possivel	가능한
possivel	가능
trágica	비극적
trágica	비극
vagamente	느슨하게
turbinas	터빈
falhado	실패
falhado	루저
falhado	패자
ester	에스더
ester	에스텔
aprova	승인
sonia	소니아
valentina	발렌티노
valentina	발렌티나
missionária	선교사
fabricadas	제조
rocks	바위
migrantes	난민
cirurgias	수술
uvas	포도
uvas	포도
bruxo	마녀
educada	예의
checo	체코
checo	체코어
javascript	javascript
javascript	자바스크립트
multidões	군중
seios	가슴
seios	가슴
seios	유방
seios	가슴
desvantagens	결점
desvantagens	단점
bloqueou	차단
bloqueou	차단됨
bloqueou	차단되었습니다
troll	트롤
logístico	로지스틱
preferida	즐겨
preferida	좋아하는
preferida	선호
pólos	폴란드인
viabilidade	타당성
bebês	영아
bebês	아기
organista	오르가니스트
omã	오만
omã	오만의
coordenada	좌표
rankings	랭킹
restringir	제한
armadilhas	트랩
pepper	후추
pepper	고추
pepper	페퍼
imitar	흉내
imitar	에뮬레이션
imitar	흉내
tranquilidade	평온
williamson	윌리엄슨
controlos	체크
controlos	수표
controlos	통제
controlos	제어
controlos	컨트롤
glover	글로버
keller	켈러
dragons	드래곤스
dragons	드래곤
dragons	드래곤즈
waterloo	워털루
crescentes	초승달
crescentes	초승달과
doll	인형
pseudónimo	별칭
pseudónimo	별명
selma	셀마
strings	문자열
ativar	활성화
ativar	사용하기
ativar	활성화
ativar	활성화하기
zoom	축소
zoom	확대
tyson	타이슨
truques	트릭
pirâmides	피라미드
deal	거래
messina	메시나
elites	엘리트
animador	애니메이터
karina	카리나
especificada	지정됨
especificada	지정
maravilhosa	멋진
predador	프레데터
ursos	베어스
hélice	나선
pronunciar	발음
incentivos	인센티브
incentivos	인센티브
path	경로
path	path
bullet	총알
bullet	탄환
resenhas	리뷰
cosméticos	화장품
cosméticos	화장품
cosméticos	성형
detidos	억류
teia	웹툰
lógicas	논리적
adicione	추가하기
adicione	추가
desprezo	경멸
queixa	불만
difamação	명예훼손
difamação	명예훼손
platéia	타겟
platéia	관객
cesare	체사레
anunciados	발표
ska	ska
ska	스카
ska	스카우터
difundida	광범위한
saudades	그리워
saudades	미스
ordenar	sort
ordenar	정렬
elaboradas	정교
carregados	업로드
recompensas	보상
recompensas	보상
laurel	로렐
blindado	기갑
eslovénia	슬로베니아
eslovénia	슬로베니아어
repartição	분석
repartição	할당
repartição	분포
repartição	분배
repartição	배포
repartição	배포판
aterro	매립지
românticos	낭만
românticos	낭만주의
românticos	로맨틱
românticos	낭만적
curiosa	궁금해
ferreiro	대장장이
macro	매크로
aderir	참여하기
aderir	가입하기
aderir	참여
aderir	가입
coelhos	토끼
coelhos	토끼
singulares	특이
agulhas	주사
agulhas	바늘
agulhas	바늘
preconceitos	편견
golo	목표
experimentação	실험
experimentação	실험
respondido	답글
respondido	답변
mcgraw	맥그로
cívica	시민
atestado	증명
atestado	인증서
atestado	증명서
mandando	보내기
mandando	전송
orestes	오레스테스
shore	해안
shore	해변
erika	에리카
hilary	힐러리
cooperativas	협동조합
cooperativas	협동조합
probabilidades	확률
probabilidades	확률
probabilidades	확률론
ovelha	양양
browne	브라운
anexa	첨부
anexa	첨부된
anomalia	변칙
colecções	컬렉션
colecções	모음집
etíope	에티오피아
thierry	티에리
streaming	스트리밍
decidi	결심
howe	하우
morcegos	박쥐
dinastias	왕조
recomendou	추천
recomendou	권장
respiratória	호흡기
respiratória	호흡
distintivo	위젯
distintivo	배지
distintivo	뱃지
distintivo	명함
destroços	먼지
destroços	잔해
ambrose	앰브로즈
éter	에테르
hitchcock	히치콕
dentista	치과
spock	스팍
mirage	신기루
calgary	캘거리
leone	레온
ouvindo	듣기
ouvindo	청취
guerreira	전사
guerreira	워리어
nike	나이키
nike	nike
insatisfação	이탈
insatisfação	불만
fake	허위
fake	가짜
sirius	시리우스
webber	웨버
leroy	리로이
frozen	냉동
frozen	프로즌
aleatório	무작위
aleatório	무작위로
aleatório	랜덤
atribuindo	할당
aberdeen	애버딘
formatura	졸업식
formatura	졸업
bonecas	인형
armistício	휴전
esquecida	잊혀진
infinitas	인피니트
infinitas	무한
infinitas	끝없는
sábios	지혜로운
sábios	현명한
sábios	지혜
bet	내기
bet	bet
bet	베팅
inventada	발명
takahashi	다카하시
takahashi	타카하시
iranianos	이란인
iranianos	이란어군
iranianos	이란
voa	날아라
voa	플라이
forrest	포레스트
lorraine	로렌
lorraine	로레인
preocupados	걱정
confessa	고백
terríveis	끔찍한
corinto	코린토스
fumar	흡연
fumar	금연
fumar	연기
fumar	담배
chu	chu
ambições	야망
chora	외침
chora	울음
simulador	시뮬레이션
simulador	시뮬레이터
pavimentos	바닥
pavimentos	갑판
robbins	로빈스
abreviatura	약어
abreviatura	약자
crosta	딱지
crosta	크러스트
consultivo	경보
consultivo	자문
cobain	코베인
deficiente	장애인
deficiente	비활성화
magro	얇은
bêbado	취해
entropia	엔트로피
vampira	뱀파이어
vampira	흡혈귀
léguas	리그
button	버튼
button	단추
otimização	최적화
otimização	최적화
biscoitos	쿠키
biscoitos	비스킷
trance	트랜스
tábuas	보드
encher	채워
encher	fill
encher	채우기
subitamente	갑작스럽게
subitamente	갑자기
batido	쉐이크
inventar	발명
inventar	발명
bilhetes	티켓
mainz	마인츠
lead	리드
recuo	들여쓰기
recuo	후퇴
abbott	애벗
bombardeios	폭격
bombardeios	폭파
lavar	씻기
lavar	씻어
lavar	씻기
lavar	세탁
lavar	세척
propagandas	광고
vector	벡터
éfeso	에페소스
invadido	침략
moody	무디
melhoramento	향상
melhoramento	개선
monique	모니크
monique	유니크
lituano	리투아니아어
lituano	리투아니아
antibióticos	항생제
antibióticos	항생제
electrónica	일렉트로닉스
electrónica	전자제품
electrónica	전자공학
electrónica	전자
electrónica	일렉트로닉
supermercado	슈퍼마켓
sprint	sprint
sprint	스프린트
penetrar	침투
desvios	편차
triângulos	삼각형
orgânicas	유기적
boémia	보헤미아
putin	푸틴
captcha	captcha
sms	sms
root	루트
root	뿌리
perca	lose
scala	스칼라
respeitada	존경받는
respeitada	존경하는
everett	에버렛
cassidy	캐시디
sigilo	비밀
owens	오언스
incremento	증가
islandês	아이슬란드어
islandês	아이슬란드
pinguim	펭귄
escorpião	전갈자리
escorpião	스콜피온
escorpião	전갈
insulina	인슐린
nulos	null
bridges	브리지스
bridges	다리
bridges	브리지
bridges	브릿지
explosivo	폭발물
xeque	셰이크
xeque	셰이크
rapid	급속
rapid	급속한
sarajevo	사라예보
cnn	cnn
reunificação	통일
reunificação	재통일
invadida	침략
bedford	베드퍼드
bedford	베드포드
lançador	투수
pcp	pcp
pcp	cfp
perito	전문가
pandeiro	탬버린
embalagens	포장
serpentes	뱀과
suportes	괄호
bpm	bpm
caraíbas	캐리비안
caraíbas	카리브
ucranianos	우크라이나인
ucranianos	우크라이나계
ucranianos	우크라이나
ucranianos	우크라이나어
digest	소화
corante	염색
corante	색칠
albanês	알바니아
albanês	알바니아인
albanês	알바니아어
wise	지혜로운
wise	현명한
wise	지혜
lacuna	간격
crocodilo	악어
crocodilo	악어
sumatra	수마트라
sistemático	체계적
grátis	free
grátis	무료
grátis	자유
aero	에어로
dillon	딜런
periodicidade	주파수
periodicidade	빈도
contínuas	지속
contínuas	연속
ateliê	워크샵
ateliê	워크숍
ateliê	스튜디오
ipa	ipa
herzog	헤어초크
marés	조수
marés	조류
shepherd	양치기
shepherd	셰퍼드
preventiva	예방
preventiva	예방
amos	아모스
matthias	마티아스
iluminismo	계몽주의
iluminismo	계몽
meredith	메러디스
gloucester	글로스터
instala	설치하기
instala	설치
empregar	고용
abstrato	추상화
abstrato	추상
escândalos	스캔들
troncos	트렁크
troncos	로그
bolhas	거품
lesionado	부상
introduzindo	소개합니다
boyle	보일
cognitiva	인지
meat	고기
canvas	캔버스
aventureiro	모험
aventureiro	모험
vivian	비비언
vivian	비비안
sera	세라
astrologia	점성술
drácula	드라큘라
cop	경찰
cop	캅카스
escolta	호위
peregrino	순례자
mútuo	상호
algébrica	대수
algébrica	대수적
rudolph	루돌프
louro	금발
prelado	원장
calcula	계산하기
calcula	계산
arquivar	보관
arquivar	아카이브
arquivar	보관
lili	릴리
trava	브레이크
girar	빙글빙글
girar	회전
girar	스핀
generalização	단순화
aspirante	워너비
temporárias	임시
temporárias	일시적
talentoso	재능있는
talentoso	재능
carmelo	카멜
carmelo	카르멜
nascimentos	출산
nascimentos	출생
jeans	청바지
babylon	바빌론
instantaneamente	즉시
cruzando	건널
cruzando	건널목
cruzando	건너
leopardo	레오파르트
leopardo	표범
crepúsculo	트와일라잇
crepúsculo	황혼
granadas	수류탄
explorando	탐험
catástrofe	재난
catástrofe	재앙
catástrofe	재난
bandolim	만돌린
apelidos	성씨
apelidos	닉네임
apelidos	별명
apelidos	alias
apelidos	별칭
apelidos	별명
tarifas	운임
tarifas	관세
nei	nis
pentium	펜티엄
ágil	민첩
rapariga	girl
rapariga	소녀
administradora	운영자
administradora	관리자
administradora	운영자
administradora	관리자
karin	카린
salvando	절약
salvando	저장
diablo	디아블로
insígnia	위젯
insígnia	배지
insígnia	뱃지
insígnia	명함
insígnia	엠블렘
cisne	백조
cisne	스완
miz	미즈
corrigidos	교정
markus	마르쿠스
articulações	관절
quartzo	쿼츠
equatoriano	에콰도르
aliens	에이리언
aliens	외계인
aliens	외계인
queimadas	불태웠다
queimadas	화상
ferry	페리
moralidade	도덕성
moralidade	도덕
escravatura	노예제도
escravatura	노예제
absorvida	흡수
curvatura	곡률
assíria	아시리아
assíria	아시리아인
workshop	워크샵
workshop	워크숍
ventilação	환기
jacobs	제이컵스
jacobs	제이콥스
decorativos	장식
hub	허브
contradições	모순
prótons	양성자
prótons	양성자
recado	메시지
recado	메세지
vermont	버몬트
indique	나타냅니다
browser	브라우저
prostitutas	매춘부
pregar	설교
ema	엠마
babel	바벨
preocupada	걱정
sobrevivem	생존
sobrevivem	살아남기
macintosh	매킨토시
confiante	자신감
confiante	확신
confirmaram	확정
confirmaram	확인됨
plenário	본회의
noble	귀족
noble	노블
comprados	구매
comprados	샀다
maluco	미쳐
maluco	미친
agua	물이
agua	워터
virgo	처녀자리
expressas	표명
molde	곰팡이
tiffany	티파니
concessionária	대리점
sustento	생계
clarinete	클라리넷
mana	언니
mana	마나
mana	마나마
ramirez	라미레즈
ramirez	라미레스
duvida	의심
duvida	의심
duplos	복식
vencidos	패자
galinhas	암탉
galinhas	치킨
galinhas	닭고기
ilusões	환상
tático	전술
madura	성숙
madura	성숙한
marianne	마리안
designers	디자이너
letónia	라트비아
letónia	라트비아
letónia	라트비아인
letónia	라트비아어
suíte	스위트
ups	ups
legítimos	합법적인
falhar	실패
mazda	마쓰다
goldwyn	골드윈
audições	오디션
audições	청문회
leader	리더
leader	지도자
compton	콤프턴
órfãos	고아
órfãos	고아
portáteis	노트북
portáteis	포터블
portáteis	휴대
portáteis	휴대용
ars	ars
manny	매니
mohammad	모하마드
correcta	정답
correcta	올바른
ensinando	교육
ensinando	교사
ensinando	가르침
planejou	예정된
planejou	계획
gramaticais	문법
lenny	레니
pedestres	보행자
pedestres	보행자
pedestres	보행
yankees	양키스
bambu	대나무
delito	불법행위
delito	범죄
crosby	크로스비
numérico	숫자
melódico	멜로딕
catalisador	촉매
tatu	아르마딜로
gostos	취향
gostos	맛이
convidar	초대
recuperando	복구
coldplay	콜드플레이
estugarda	슈투트가르트
wilkinson	윌킨슨
esmeraldas	에메랄드
vazios	비어
decorações	장식
turbina	터빈
renascer	rebirth
canoa	카누
eagles	eagles
eagles	이글스
seoul	서울
slater	슬레이터
saudáveis	건강하게
saudáveis	건강
saudáveis	건강한
menções	항목
menções	언급
recebimento	영수증
recebimento	수신
pioneer	파이어니어
pioneer	파이오니아
okinawa	오키나와
bota	부트
bota	부츠
bota	부팅
aramaico	아람어
dimitri	드미트리
ovário	난소
ovário	난소
infectados	감염된
abstrata	추상화
abstrata	추상
malaio	말레이시아
malaio	말레이시아어
malaio	말레이어
malaio	말레이시아어
cinderela	신데렐라
nel	nel
hancock	핸콕
colombia	콜롬비아
sunny	써니
sunny	화창한
sunny	맑음
honolulu	호놀룰루
gore	고어
simular	시뮬레이션
cadáveres	시체
eternamente	영원
eternamente	영원히
eternamente	forever
eternamente	영원한
humphrey	험프리
suicide	자살
banjo	밴조
gronelândia	그린란드
caractere	성격
caractere	문자
caractere	캐릭터
caractere	인물
amir	아미르
rai	rai
camera	사진기
camera	카메라
letal	치명적
subterrâneos	지하
subterrâneos	언더그라운드
facas	나이프
imprópria	부적절
hospedagem	숙박
hospedagem	숙소
hospedagem	호스팅
hospedagem	주최
wireless	무선
brando	브란도
brando	브랜도
wembley	웸블리
compilador	컴파일러
graz	그라츠
providence	프로비던스
gmt	gmt
wedding	결혼식
wedding	웨딩
newark	뉴어크
convidadas	초대
convidadas	손님
convidadas	게스트
convidadas	참석자
convidadas	손님들
rolo	소식
slade	슬레이드
innsbruck	인스브루크
traduzindo	번역중
unitário	단일
sox	sox
cricket	크리켓
ono	오노
ono	오노노
misturas	믹스
chopin	쇼팽
monastério	수도원
fraudes	사기꾼
fraudes	사기
fraudes	사기
imaginária	상상
simplificada	간체
agressividade	공격적
agressividade	공격성
estabilização	안정화
lacunas	틈새
lacunas	간격
escamas	저울
simón	시몬
simón	사이몬
simón	사이먼
santuários	서식지
job	직업
job	욥기
registados	등기
registados	등록
reformar	개혁개방
reformar	개혁
progress	진행
chronicle	크로니클
chronicle	연대기
bermudas	버뮤다
surfista	서퍼
exaustão	배기가스
exaustão	피로
freio	브레이크
instantânea	즉석
instantânea	인스턴트
instantânea	즉시
leucemia	백혈병
leucemia	백혈병
lund	룬드
mannheim	만하임
tóxicos	독성
tóxicos	유독성
sentimental	센티멘탈
misturando	믹싱
misturando	혼합
jatos	제트
jatos	제트기
subsidiárias	자회사
safra	빈티지
safra	잘라내기
safra	농작물
safra	자르기
puxa	뽑기
puxa	당겨
puxa	당기
eliza	엘리자
anemia	빈혈
torpedos	어뢰
tudor	튜더
carrossel	슬라이드
fresh	신선
fresh	신선한
cable	케이블
desesperada	절실한
protetora	보호
cívico	시민
traficante	딜러
anormal	비정상적인
anormal	비정상
anormal	비정상적
harmony	하모니
harmony	조화
harmony	화합
inadequada	부적절한
rand	랜드
capturaram	캡처
capturaram	캡쳐
federer	페더러
pool	수영장
maridos	남편
veado	사슴
humildade	겸손
inscrever	입학하기
inscrever	등록
perdedor	루저
perdedor	패자
activos	자산
verifique	검증
verifique	확인
verifique	인증
verifique	체크
verifique	확인
verifique	점검
descansar	쉬어
descansar	휴식
casta	카스트
champagne	샴페인
valentino	발렌티노
valentino	발렌티누스
cigarros	담배
cigarros	담배
vito	비토
ruben	루벤
ruben	루벤
incursão	침공
oda	oda
fiba	fiba
elmo	헬멧
elmo	투구
possessão	소지
desertos	사막
desertos	사막
prioridades	우선순위
lab	lab
lab	연구실
lab	실험실
ideologias	이념
eslovaco	슬로바키아
eslovaco	슬로바키아어
eslovaco	슬로바키아
eslovaco	슬로바키아인
eslovaco	슬로바키아어
educadores	교육자
vanilla	바닐라
provocaram	트리거
rms	rms
seta	화살
seta	화살표
voltaire	볼테르
telegraph	텔레그래프
telegraph	전신
detectado	감지
detectado	발견됨
comprometido	훼손
comprometido	해킹
diferenciada	차별화
carolyn	캐롤린
lombardi	롬바르디
circunstância	상황
bloody	블러디
freestyle	프리스타일
sami	sami
sami	사미어
desagradável	더러운
desagradável	불쾌한
riot	폭동
wallis	왈리스
portsmouth	포츠머스
abandonadas	버림
oms	who
kelvin	켈빈
brant	브랜트
cuenca	쿠엥카
monitores	모니터
lilly	릴리
lilly	릴리
osbourne	오스본
flip	뒤집기
marconi	마르코니
barris	배럴
interessadas	관심사
interessadas	관심
ops	oops
estática	정적
gamma	감마
dica	힌트
recessão	침체
hepburn	헵번식
hepburn	헵번
refrigeração	냉각
refrigeração	냉방
refrigeração	냉각
refrigeração	냉동
refrigeração	냉장
siracusa	시러큐스
alaska	알래스카
perpendicular	수직
careca	대머리
careca	대머리
ismail	이스마엘
infarto	경색
juristas	변호사
refrigerante	소다
cbd	cbd
suínos	돼지
suínos	돼지
lagartos	도마뱀과
lagartos	도마뱀
hyundai	현대그룹
hyundai	현대
ipod	ipod
ipod	아이팟
esqueci	깜빡
cega	블라인드
honesto	정직한
honesto	솔직한
honesto	정직하게
honesto	정직
takeshi	타케시
queixas	불평
queixas	불만이
queixas	불만
interrompeu	중단됨
afiliação	소속
afiliação	제휴
kat	kat
dinâmicas	동역학
dinâmicas	역학
dinâmicas	다이내믹스
dinâmicas	동적
dinâmicas	다이내믹
drag	끌기
drag	드래그
rodgers	로저스
órfão	고아
órfão	고립
celestes	천구
terraço	테라스
oracle	오라클
paradeiro	행방
dot	dot
desativada	비활성화
desativada	비활성화
greves	파업
frustrado	좌절
geológicas	지질학
geológicas	지질
geológicas	지질학
geológicas	지질
espécime	견본
vertigo	현기증
vertigo	버티기
vertigo	버티지
vertigo	버티고
cortejo	행진
cortejo	행렬
diáspora	디아스포라
nagoya	나고야
estatístico	통계학
cabras	염소
dns	dns
licenciados	졸업생
responderam	답글
premissas	전제
lda	ltd
dramáticas	극적
enquadramento	프레임워크
enquadramento	프레임
elektra	엘렉트라
elektra	일렉트라
sven	스벤
buckingham	버킹엄
kendall	켄들
kendall	켄달
arch	아치
crueldade	잔혹한
crueldade	잔인한
bebé	베이비
bebé	아기
recreação	레크리에이션
variety	다양체
variety	버라이어티
dinamarqueses	덴마크어
dinamarqueses	덴마크
dinamarqueses	덴마크인
fissão	핵분열
kanye	카니예
caveira	두개골
caveira	해골
eleven	일레븐
amargo	사워
bronx	브롱크스
naturalismo	자연주의
pregação	설교
avalon	아발론
sparks	스파크스
sparks	스파크
randolph	랜돌프
falsificação	위조
falsificação	위조
falsificação	위조
motim	반란
motim	폭동
sanitário	위생
cirúrgico	외과
pula	점프
filologia	문헌학
cfa	cfa
traidor	배신자
traidor	반역자
ferir	다치
injusto	불공평한
confessou	자백
múltiplo	다중
palau	팔라우
briggs	브릭스
ratinho	mice
ratinho	생쥐
ratinho	생쥐
ratinho	마우스
maligna	악성
rooney	루니
fowler	파울러
toques	touch
toques	터치
crane	두루미
crane	크레인
suposição	승천
avalia	평가
durham	더럼
filiados	제휴
trolls	트롤
yolanda	욜란다
adopção	채택
adopção	입양
app	어플리케이션
host	주최
host	호스트
apa	apa
cegos	블라인드
rebotes	리바운드
varanda	베란다
varanda	테라스
varanda	발코니
problemático	골치
moderados	적당히
quioto	교토
ivy	아이비
plymouth	플리머스
steam	증기
steam	스팀
ebulição	끓는
permitidas	허용
websites	웹사이트
coletor	컬렉터
coletor	콜렉터
zombie	좀비
arias	아리아스
kathy	캐시
veto	거부권
frescos	신선
frescos	신선한
polígono	다각형
polígono	다각형
polígono	폴리곤
autónomo	자치구
passarela	활주로
passarela	런웨이
samurais	사무라이
envenenamento	중독
roi	roi
marquei	득점
salsa	파슬리
notificação	알림
absorvido	흡수
gangues	갱스
girino	올챙이
sequestrado	괴산
sequestrado	납치
agricultor	농부
emirado	에미레이트
emirado	토후국
régua	통치자
roh	roh
emigrantes	거주자
autêntica	정통
ceuta	세우타
livingston	리빙스턴
quincy	quincy
quincy	퀸시
siemens	지멘스
reporter	기자
reporter	리포터
nikita	니키타
espessa	두껍게
espessa	두꺼운
bath	목욕탕
bath	바스
bath	목욕
bath	욕조
conversando	채팅
suja	더러운
merlin	멀린
minsk	민스크
validação	검증
assistida	원호
intensos	강렬하게
intensos	강렬한
calça	바지
calça	바지
metalurgia	금속공학
metalurgia	금속
istmo	지협
harpa	하프
nexo	넥서스
átrio	로비
compactos	컴팩트
compactos	콤팩트
respeitados	존경받는
respeitados	존경하는
legumes	채소
legumes	야채
deli	델리
deli	델리
vázquez	바스케스
geométrico	기하학
sectores	섹터
kobe	고베
hexagonal	육각형
magneto	자석
jagger	jagger
hebreus	히브리어
hebreus	히브리
pragas	해충
pragas	해충
camelo	낙타
camelo	카멜
buchanan	뷰캐넌
lowell	로웰
vírgula	쉼표
castanhos	갈색
castanhos	브라운
wellesley	웰즐리
dinâmicos	동적
dinâmicos	다이내믹
pedal	페달
zenit	제니트
excitação	흥분
casaco	자켓
casaco	재킷
casaco	외투
casaco	코트
boomerang	boomerang
réu	피고
réu	피고인
kimi	키미
autoritário	권위주의
kami	가미
hare	토끼
hare	산토끼
claus	클라우스
claus	클로스
sensações	감정
fund	기금
fund	펀드
cream	크림
aristocrata	귀족
galeão	갤리온
vevo	vevo
carruagens	코치
curdos	쿠르드어
curdos	쿠르드족
oasis	오아시스
requiem	레퀴엠
senhoras	숙녀
patty	패티
darth	다스
queimaduras	번스
queimaduras	화상
independence	독립
independence	독립운동
independence	독립기념일
rufus	루퍼스
rufus	루푸스
nórdicos	노르드어
nórdicos	노르드
nórdicos	노르딕
nórdicos	스칸디나비아
vénus	금성
vénus	비너스
comprimido	압축
comprimido	태블릿
comprimido	알약
scottish	스코틀랜드
scottish	스코틀랜드인
lori	로리
escrivão	공증인
escrivão	사무원
escrivão	점원
rfc	rfc
mediana	중간값
mediana	중앙값
taxi	택시
contactos	연락처
equestre	승마
ubisoft	유비소프트
paleontologia	고생물학
tórax	흉부
tórax	가슴이
tórax	가슴
esquadrões	명단
tânger	탕헤르
saitama	사이타마
cerâmicas	세라믹
cerâmicas	도자기
colectivo	집단
concorde	콩코드
gritando	질러
comunica	소통
crias	컵스
carisma	카리스마
transmissor	송신기
salmos	시편
salmos	시편
tapetes	매트
tapetes	융단
tapetes	카펫
fotógrafos	사진사
fotógrafos	사진관
fotógrafos	사진작가
print	인쇄
print	프린트
loira	금발이
loira	금발
loira	금발
mixtape	믹스테잎
mixtape	믹스테입
mixtape	믹스테이프
denunciar	신고
denunciar	보고서
denunciar	보고
denunciar	신고
denunciar	보고서
denunciar	보고
cromwell	크롬웰
horizon	지평선
horizon	호라이즌
milha	마일
isabela	이사벨라
isabela	이사벨
isabela	이자벨라
aquisições	인수
aquisições	조달
aquisições	습득
aquisições	획득
aquisições	인수
aquisições	수집
vulneráveis	취약
labor	노동
revisto	검토
revisto	리뷰
daryl	대릴
pesando	저울
odyssey	오디세이
cemitérios	묘지
cemitérios	공동묘지
tatuagem	문신
tatuagem	타투
tatuagem	문신
tatuagem	잉크
empregador	직장
yamamoto	야마모토
concentrados	농축
comentado	댓글
vazamento	누출
calvados	칼바도스
prematura	조산
aleluia	할렐루야
brecht	브레히트
reclamação	불만
impressionantes	인상적이다
épica	에픽
épica	서사시
pub	술집
cullen	컬렌
cullen	컬런
