kategória	categoria
snímačov	captadors
ivanišević	ivanišević
tablety	tablets
tablety	tauletes
tablety	tauleta
tablety	comprimit
supérieure	supérieure
reklamný	publicitat
riot	aldarull
riot	revolta
svedkami	assistint
berliner	berliner
otroctvo	esclavitud
otroctvo	servitud
pomalá	slow
pomalá	lent
charity	benèfiques
charity	caritat
dyk	dyk
chrípky	grip
chrípky	grip
thom	thom
bohemians	bohemis
anselm	anselm
čiastkových	incremental
normou	norma
taškent	taixkent
odporúčam	recomanar
odporúčam	recomana
odporúčam	recomanen
flo	flo
rommel	rommel
guma	cautxú
guma	esborrany
guma	xiclet
pripúšťa	admet
pripúšťa	accepta
dassault	dassault
čao	tsao
výdrž	aguanti
sekretariátu	secretaria
hovor	convocatòria
hovor	trucada
hovor	speak
adresár	directori
violet	violeta
violet	violet
zamietnuté	desestimat
zamietnuté	rebutjat
zamietnuté	denegat
zamietnuté	denegada
huss	huss
aktualizovaný	actualitzat
bourges	bourges
jawa	jawa
zosilňovač	amplificador
holuby	coloms
holuby	coloms
sheldon	sheldon
perl	perl
biotopu	hàbitat
zrútenie	plega
zrútenie	esfondrament
regulus	règul
tragická	tràgic
mako	mako
globálna	global
globálna	globals
zistených	detectats
zistených	detectat
kanalizácia	sanejament
kanalizácia	clavegueram
kanalizácia	drenatge
kanalizácia	fontaneria
naplánovaná	planificat
naplánovaná	planejat
zníženia	reduccions
zníženia	deduccions
zníženia	disminucions
zníženia	disminueix
angažovať	incorre
deviatej	novè
comp	comp
tlaky	pressions
raleigh	raleigh
blondie	blondie
sviečky	veles
sviečky	ciris
sviečky	espelmes
sviečky	vetlla
sviečky	vela
sviečky	espelma
okamžitý	instant
okamžitý	immediata
okamžitý	immediat
pamätníkov	memorials
požičal	prestades
požičal	prestat
požičal	quaresma
generovanie	generació
generovanie	generant
generovanie	generar
generovanie	genera
bert	bert
tajomná	misteriós
tajomná	misteriosa
tajomná	entremaliat
potešenie	delícia
potešenie	plaer
rúrky	pipes
rúrky	canonades
rúrky	tubs
sporných	disputada
integrity	integritat
spracovávať	procés
cítili	sentia
cítili	feltre
legendárna	llegendari
legendárna	llegendàries
sviatoslav	sviatoslav
sully	sully
sully	sulley
hathor	athor
šerif	mariscal
šerif	sheriff
šerif	xèrif
astro	astro
seville	sevilla
cyrus	cyrus
šamir	shamir
brigitte	brigitte
komiksy	còmic
komiksy	còmics
bae	bae
havane	havana
liu	liu
suisse	suisse
zinočnatý	zinc
syra	formatge
moču	orina
ostrovčeky	langerhans
multiplayer	multijugador
sig	sig
gustaf	gustaf
burger	burger
burger	hamburguesa
neistý	insegur
neistý	incert
neistý	incerta
pýcha	orgull
hotová	fet
hrušky	peres
mimi	mimi
diablo	diablo
audioslave	audioslave
uľahčenie	facilitació
uľahčenie	facilitant
uľahčenie	facilitarà
uľahčenie	facilitar
snooker	snooker
inf	inf
rilke	rilke
diplomacia	diplomàcia
loptička	pilota
cement	ciment
messi	messi
tranzistory	transistors
metrom	metro
preskúmané	examinats
preskúmané	examinada
preskúmané	examinat
preskúmané	explorat
plínius	plini
piet	piet
bosco	bosco
midlands	midlands
astana	astana
visualeditor	visualeditor
držiteľa	titular
chubut	chubut
courcelles	courcelles
olsen	olsen
sľubuje	promeses
liberalizmus	liberalisme
etnografia	etnografia
monitoring	monitoratge
johnsona	johnson
dohady	conjectura
hlavička	capçalera
hlavička	head
hlavička	capçal
piati	five
piati	cinc
optimalizácia	optimització
blackwell	blackwell
oppidum	oppidum
smiešne	funny
smiešne	ridícul
dolomit	dolomita
strelivo	municions
strelivo	munició
arbitráž	arbitratge
odsúdené	condemnat
odsúdené	predestinat
kennedys	kennedys
hitchcock	hitchcock
oldfield	oldfield
financovaná	finançat
kvalifikovaných	qualificats
kvalifikovaných	qualificada
kvalifikovaných	qualificat
aron	aron
uniesť	raptar
rezanie	tall
sprostredkovanie	mediació
cee	cee
kultura	kultura
kambodži	cambodja
anorganické	inorgànica
lítia	liti
thai	thai
bellegarde	bellegarde
políčka	camps
hartley	hartley
poradové	serial
kang	kang
pena	escuma
pena	pena
pena	mousse
puccini	puccini
inzulínu	insulina
ekvivalenty	equivalents
perzii	pèrsia
nepriateľský	hostil
lienz	lienz
mccarthy	mccarthy
adele	adèle
adele	adele
aquila	aquila
knut	knut
patty	patty
neruda	neruda
touring	touring
normale	normale
vnútrozemské	enclavats
steam	vapor
schelling	schelling
tragické	tràgic
ginko	ginkgo
gisela	gisela
celosvetová	worldwide
ike	ike
bernardino	bernardino
pokuty	sancions
pokuty	nes
pokuty	multes
socialisti	socialistes
abell	abell
podiely	participacions
napadnutá	atacat
nove	nova
nove	nou
nove	noves
záhlavová	záhlavová
koordinátor	coordinador
koordinátor	coordinadora
périgord	perigord
jarné	primavera
fabia	fabio
fabia	fabia
fuck	fuck
valentína	valentine
močového	urinari
gerlach	gerlach
varennes	varennes
fotografa	fotògraf
fotografa	fotògrafa
cornelia	cornelia
reprodukcia	reproducció
beatrice	beatriu
chemikálie	químics
mokrá	humida
mokrá	mullat
znižovať	disminució
diskety	disquet
peri	peri
dover	dover
vyhrá	victòries
vyhrá	guanya
trstiny	canya
konštantné	constant
konštantné	constants
určovať	determinar
určovať	determinen
určovať	determini
cassius	cassi
atribútov	atributs
urážky	insults
kremenec	quarsita
paganini	paganini
giordano	giordano
čepeľ	blade
seattli	seattle
homosexuálov	homosexuals
mysliteľov	pensadors
protestantizmus	protestantisme
zhromažďuje	reuneix
bartók	bartók
gimeno	gimeno
karbid	carbur
čokoláda	xocolata
nerv	nervi
clovek	home
clovek	man
colt	colt
učeň	aprenent
perom	bolígraf
perom	ploma
perom	pen
perom	llapis
cours	cours
univ	univ
etický	ètic
vario	vari
dyke	dyke
ignorovať	ignora
ignorovať	ignoren
ignorovať	ignorat
ignorovať	ignorats
záblesk	flash
záblesk	flaix
lhc	lhc
zelenay	zelenay
atatürk	atatürk
gavin	gavin
rakúšania	austríacs
crüe	crüe
etnickej	ètnica
smrteľné	letal
smrteľné	mortal
štatisticky	estadísticament
hojné	bountiful
predviedli	vitrina
predviedli	aparador
burroughs	burroughs
havilland	havilland
siroty	orfes
existencializmus	existencialisme
fff	fff
zmenšenie	reducció
zoskupené	agrupat
zoskupené	agrupades
dag	dag
obi	obi
exotické	exòtics
šialenstvo	boig
šialenstvo	bogeria
šialenstvo	madness
šialenstvo	bogeria
reggio	reggio
skladovanie	emmagatzematge
skladovanie	emmagatzemament
čiastočky	partícules
hodiniek	rellotges
rasovej	racial
liečení	tractada
textúry	textures
deus	deus
meradlo	gàlib
candy	llaminadures
candy	candy
candy	caramel
občasné	ocasional
vadis	vadis
rozlúčka	comiat
produktivity	productivitat
pax	pax
protilátok	anticòs
sion	sion
somálsku	somàlia
odvážny	valents
odvážny	valenta
odvážny	brave
odvážny	valent
odvážny	negreta
odvážny	valenta
cavan	cavan
mníšky	monges
wrx	wrx
sturm	sturm
anni	anni
porovnateľná	comparable
porovnateľná	equiparable
rchb	rchb
ľavicový	esquerres
franciszek	franciszek
plukov	regiments
živobytie	subsistència
živobytie	subsistència
schumann	schumann
tula	tula
plech	placa
plech	fitxa
felder	felder
stimul	incentiu
qualcomm	qualcomm
kreslá	presideix
kreslá	cadires
kreslá	seients
kreslá	assentaments
wikisource	viquitexts
škrob	fècula
zmierniť	facilitat
twenty	vint
delgado	delgado
damme	damme
rušenie	interferència
splatnosti	maduresa
splatnosti	venciment
mravce	formigues
vážený	ponderats
vážený	ponderat
hagia	hagia
ala	ala
cestovali	viatjat
nikel	níquel
kamenár	cantero
tommaso	tommaso
jamky	pous
návody	tutorials
návody	tutories
návody	guies
payne	payne
premiestniť	reubicar
christensen	christensen
jordi	jordi
odvážne	valents
odvážne	valenta
odvážne	brave
odvážne	valent
odvážne	negreta
odvážne	valenta
odvážne	atrevit
odvážne	atrevida
goiás	goiás
celeron	celeron
dimitrov	dimitrov
ľubľane	ljubljana
korešpondenciu	correspondència
mötley	mötley
isabella	isabella
beauvais	beauvais
porušuje	vulnera
ozaj	realment
svt	svt
tanasugarnová	tanasugarn
napraviť	remei
cartier	cartier
gillan	gillan
režimy	modes
režimy	règims
sionizmu	sionisme
sibelius	sibelius
murad	murad
predávajúci	venedor
predávajúci	venedor
felicia	felicia
kupujúci	comprador
kupujúci	compradors
filmár	cineasta
navrhovaný	proposat
navrhovaný	proposats
krvácania	sagnat
slot	ranura
ppm	ppm
pauline	pauline
guevara	guevara
feldkirch	feldkirch
elita	elit
ukážku	demostració
ukážku	manifestació
jarre	jarre
zviazané	empatat
agrippa	agripa
atlanty	atlanta
wolfsburg	wolfsburg
identifikuje	identifica
sponzorom	patrocinador
sponzorom	padrí
sponzorom	patrocinadors
zázemia	hinterland
eddy	eddy
clapton	clapton
plasty	plàstics
plasty	plàstic
yvette	yvette
bubliny	bombolles
bubliny	bombolla
vypracované	redactat
morte	morte
linden	linden
prichádzajúce	entrants
špionáž	espionatge
černoch	negro
aldo	aldo
presuny	transferències
presuny	trasllats
presuny	moviments
björk	björk
kvapka	llença
kvapka	gota
shf	shf
lola	lola
racine	racine
sommer	sommer
obnoviteľných	renovable
obnoviteľných	renovables
archívne	arxivístics
fúzie	fusions
maurícius	maurici
simeon	simeó
parus	parus
extrémny	extrem
extrémny	extrema
extrémny	extreme
prezradí	revela
alu	alu
algol	algol
konvergencie	convergència
sirius	sírius
sirius	sirius
pozitívnych	positiu
pozitívnych	positiva
pozitívnych	positius
kaspického	caspi
irb	irb
orientačný	indicatiu
vulpes	vulpes
strážny	tutor
strážny	guardià
strážny	guardian
metodické	metodològic
metodické	metodològiques
metodické	metodològica
metodické	metodològics
hodváb	seda
sima	sima
odhodlanie	determinació
odhodlanie	compromís
skepticizmus	escepticisme
bianca	bianca
slušný	decent
slušný	educat
indigo	indigo
slony	elefants
hilda	hilda
dogg	dogg
lemieux	lemieux
dôchodca	pensionista
dôchodca	retirat
dôchodca	jubilats
dôchodca	jubilat
obhajovať	defensar
ssh	ssh
cadillac	cadillac
analytik	analista
demonštrácia	demostració
demonštrácia	manifestació
demonštrácia	demostrant
ribbentrop	ribbentrop
clichy	clichy
dalton	dalton
engels	engels
sos	sos
kodeky	còdecs
irelevantné	irrellevant
irelevantné	indiferent
dotknúť	touch
zaplatí	paga
samovražda	suïcidi
zodpovedných	responsable
schodoch	escales
špecifiká	especificitats
špecifiká	especificitats
špecifiká	especificitat
har	har
trim	trim
emanuela	emanuela
kendrick	kendrick
milenci	lovers
milenci	amants
kabaret	cabaret
zmierenie	conciliació
zmierenie	conciliació
freestyle	freestyle
bastia	bastia
benfica	benfica
líšky	fox
líšky	guineu
líšky	guineus
naviac	extra
mashup	mashup
grossmann	grossmann
pvp	pvp
exupéry	exupéry
lakers	lakers
fury	fúria
tehotenstvo	embaràs
zovšeobecnenie	generalització
prémia	premium
yin	yin
obvinených	imputats
vymenovať	nomenar
brittany	bretanya
cela	cela
spálené	cremat
spálené	cremat
štylistické	estilístics
výstrel	tret
výstrel	disparat
magnitogorsk	magnitogorsk
ibsen	ibsen
hmle	boira
uloborus	uloborus
cns	cns
prehistorické	prehistòriques
uccle	uccle
disko	discoteca
disko	disco
slavkove	austerlitz
chiara	chiara
alexandrov	aleksàndrov
balón	globus
telekom	telekom
toskánsku	toscana
republikáni	republicans
aerodynamické	aerodinàmiques
ropucha	gripau
napadnuté	impugnada
logan	logan
dubstep	dubstep
archanjel	arcàngel
posunúť	torn
posunúť	mou
nájomné	lloguers
nájomné	lloguer
nájomné	renda
tancovať	dansa
tancovať	ballant
tancovať	ballar
voliteľné	opcionals
voliteľné	facultatius
voliteľné	opcional
voliteľné	facultatiu
anastasia	anastasia
platené	pagat
platené	retribuïts
platené	pagats
platené	exigible
koberec	catifa
cely	bergantí
víla	fada
intertoto	intertoto
prístrojové	instrumental
ned	ned
potrestať	sancionar
potrestať	castigat
keramických	ceràmica
mihály	mihály
avc	avc
poranenia	lesions
poranenia	ferides
gertrude	gertrude
gertrude	gertrudis
katastrofu	catàstrofe
bayonne	baiona
naoh	naoh
leroy	leroy
ochotná	disposat
ochotná	disposats
papilionidae	papilionidae
ministerstiev	ministeris
ems	sme
ems	ems
antarktída	antàrtic
riva	riva
vertikálny	vertical
guam	guam
formulovať	formular
hnacie	tracció
zaručiť	garantia
villette	villette
amber	amber
amber	ambre
krehké	fràgils
krehké	fràgil
stardust	stardust
beagle	beagle
smerovania	indicacions
smerovania	direccions
smerovania	routing
suchozemských	terrestre
zalesnená	boscoses
overené	verificat
grumman	grumman
priznala	confessat
molina	molina
štrukturálne	estructuralment
štrukturálne	estructurals
štrukturálne	estructural
investícia	inversió
warhol	warhol
penisu	penis
zavádzanie	desplegament
erlich	erlich
fitnes	fitness
leberecht	leberecht
žiadostí	peticions
implicitne	implícitament
buzuki	buzuki
nezamestnaných	aturats
coruña	coruña
zaregistrovať	registre
zásadami	principis
jeune	jeune
iggy	iggy
exd	exd
hotovo	fet
uskladnenie	emmagatzematge
uskladnenie	emmagatzemament
lietania	volant
perpignan	perpinyà
uhličitanu	carbonat
parazity	paràsits
maximilian	maximilià
ušami	orelles
ušami	espigues
ušami	oïdes
ponor	calat
demonštrácií	manifestacions
demonštrácií	demostracions
demonštrácií	mobilitzacions
povoľuje	permisos
povoľuje	permesos
povoľuje	permès
fantastický	fantàstic
fantastický	fantàstica
flint	flint
pywikipedia	pywikipedia
aglomerácii	aglomeració
hoover	hoover
rukavice	guants
rukavice	guant
ježek	ježek
civilisti	civils
financoval	finançat
istat	istat
latino	latino
valenciennes	valenciennes
záväzný	enquadernació
bulla	bulla
anarchista	anarquista
prepadnutie	emboscada
prepadnutie	robatori
messina	messina
tráviaceho	digestiu
rebro	costella
strážiť	guàrdia
mutácia	mutació
opravená	reparat
opravená	corregit
portugalských	portuguès
agregáty	agregades
agregáty	agregats
agregáty	àrids
sinn	sinn
atacama	atacama
gusen	gusen
zjednodušený	simplificat
lorraine	lorena
lorraine	lotaríngia
portas	portas
rodney	rodney
chaux	chaux
korekcia	correcció
balíčky	paquets
balíčky	envasos
nedosiahne	assoleix
fichte	fichte
aššur	assur
láka	atrau
dotácie	subvencions
sarkofágu	sarcòfag
vložená	inserida
vložená	incrustat
vložená	encastat
rozpustení	dissolució
závažná	greus
závažná	seriós
konzulát	consolat
konzulát	consulat
tycho	tycho
strašne	horrible
remy	remy
eger	eger
hex	hexadecimal
brecht	brecht
ukradol	robada
ukradol	robat
čiarky	comas
čiarky	comes
tkaniny	tela
predpokladaná	assumit
predpokladaná	prediu
predpokladaná	presumeix
dôstojnosť	dignitat
chaumont	chaumont
skleníkových	hivernacle
viridis	viridis
niagara	niagara
verdun	verdum
prehnané	exagerat
prehnané	exagerat
prehnané	exorbitant
herz	herz
fukuoka	fukuoka
čim	tuit
atkinson	atkinson
hoenig	hoenig
montes	montes
analyzátor	analitzador
radiálne	radial
ťahať	arrossegament
ťahať	arrossega
očakávané	esperada
očakávané	esperats
slobodan	slobodan
zbierať	recollir
volgograd	volgograd
jedu	verí
luís	luís
morgana	morgana
monk	monjo
millenium	millenium
cristian	cristian
determinizmus	determinisme
daphne	daphne
kliatba	maledicció
martino	martino
prosté	plain
tupý	blunt
bojovníčka	warrior
bojovníčka	guerrer
bojovníčka	lluitador
keane	keane
tematických	temàtiques
dedičov	hereus
hicks	hicks
poludnie	migdia
farností	parròquies
miró	miró
ticha	silenci
spravodlivé	fira
crossover	crossover
zachovávať	preserva
zachovávať	preservar
zachovávať	perpetuar
dekorácie	decoració
dekorácie	decoracions
insignia	insígnia
dámu	dames
worcester	worcester
orientalis	orientalis
kopff	kopff
haru	haru
korporácie	corporacions
harriet	harriet
officinalis	officinalis
maľovanie	pintura
vassallo	vassallo
kristen	kristen
dik	gràcies
karlsson	karlsson
guerrero	guerrero
nektár	nèctar
ning	ning
sander	sander
omáčka	salsa
nožnice	tisores
nožnice	clippers
fargo	fargo
dara	dara
dora	dora
minúta	minut
istota	certesa
duda	duda
zhromažďovanie	recollida
frei	frei
dáni	danesos
femmes	femmes
astrológ	astròleg
pons	pons
salles	salles
ikonu	icona
coburg	coburg
ágnes	ágnes
bylinožravec	herbívor
záhady	misteri
záhady	misteris
buonarroti	buonarroti
marche	marche
chlad	fred
chlad	fredor
chlad	chill
krajčír	sastre
noir	noir
akira	akira
eberhard	eberhard
klinická	clínic
dsl	dsl
skorej	primerenc
coco	coco
ari	ari
rokliny	barranc
hyena	hiena
prístupov	plantejaments
prístupov	accessos
lavičke	banca
olymp	olympus
planck	planck
hrdinstvo	heroisme
hrdinstvo	heroics
monaghan	monaghan
akumulácie	acumulació
dovolenky	vacances
dovolenky	festes
dovolenky	festius
dovolenky	vacances
vina	culpa
vina	culpa
vina	culpabilitat
geneviève	geneviève
primáty	primats
tatar	tàtar
erin	erin
vydržala	suportat
opodstatnenie	justificació
poincaré	poincaré
genocídy	genocidi
zadané	encarregat
zadané	adjudicat
fenické	fenici
mastné	grassos
orly	eagles
orly	àguiles
courtney	courtney
fotiek	fotos
amen	amén
amen	amen
teodora	teodora
wcw	wcw
criss	criss
simplex	simplex
foix	foix
stimuluje	estimula
účtovník	comptador
mézières	mézières
lesbos	lesbos
súčinnosti	sinergia
súčinnosti	sinergies
lingvista	lingüista
rem	rem
haye	haye
nulové	zero
povolení	permisos
bombardovali	bombardejat
mierna	lleuger
mierna	lleus
mierna	lleu
mierna	moderat
vodičom	controladors
vodičom	conductors
vodičom	xofers
ludmila	ludmila
zuzka	suzie
zuzka	susie
zuzka	alli
súlad	coherència
súlad	acompliment
súlad	compliment
súlad	consistència
súlad	coherència
inzulín	insulina
nippon	nippon
magnát	mogul
sov	sov
posilnené	reforçat
posilnené	reforçada
posilnené	reforçat
ironicky	irònicament
gogh	gogh
nathaniel	nathaniel
trojuholníkové	triangular
odmietnuť	rebutja
paru	vapor
kazety	cartutxos
kazety	cintes
werke	werke
hybridné	híbrid
góti	gots
hustý	dens
hustý	densa
erasmus	erasmus
študentka	alumne
študentka	estudiant
palisa	palisa
sára	sarah
sára	sara
predvídať	preveure
predvídať	predir
predvídať	anticipar
predvídať	preveure
fif	fif
bloom	bloom
elaphe	elaphe
nekonečná	infinit
nekonečná	infinites
nekonečná	infinits
nekonečná	infinita
nekonečná	interminable
nekonečná	interminables
generované	generada
generované	generades
generované	generat
nátlakom	coacció
ivy	ivy
dodávateľ	proveïdor
dodávateľ	venedor
dodávateľ	contractista
applet	miniaplicació
geografi	geògrafs
olympiádu	olimpíades
protestovali	protestaren
osijek	osijek
everton	everton
hospodárenie	gestió
keynes	keynes
venice	venècia
claus	claus
evakuáciu	evacuació
guitare	guitare
starcraft	starcraft
chrómu	crom
biologie	biologie
oop	oop
uprednostňujú	preferit
mäkká	suaus
mäkká	soft
mäkká	suau
jacobus	jacobus
münster	münster
žula	granit
šťavy	jugo
šťavy	suc
šťavy	sucs
katastrofálne	catastròfics
katastrofálne	desastrosos
mučeníka	màrtir
zváranie	soldadura
janusz	janusz
školenie	entrenament
školenie	formació
moss	molsa
moss	moss
gomez	gomez
gomez	gómez
irene	irene
kronos	kronos
elliot	elliot
králikov	conills
odozva	opinions
odozva	feedback
delporte	delporte
spokojní	satisfet
spokojní	satisfets
anatomické	anatòmiques
osborne	osborne
margarete	margarete
lübeck	lübeck
osvedčenie	certificat
osvedčenie	certificació
lleyton	lleyton
adalbert	adalbert
škodlivý	nocius
škodlivý	nocives
škodlivý	nociu
škodlivý	maliciós
škodlivý	maliciosa
škodlivý	perjudicar
komorník	valet
robby	robby
chanát	khanat
pyrenejský	ibèric
mauer	mauer
onegin	oneguin
vdaka	gràcies
ozdobné	ornamentals
ozdobné	ornamental
schopenhauer	schopenhauer
packard	packard
transfery	transferències
transfery	trasllats
gbu	gbu
neaktívne	inactiva
corrientes	corrientes
maserati	maserati
duffy	duffy
lichtenberg	lichtenberg
rating	qualificació
rating	puntuació
rating	habilitació
kubala	kubala
charlton	charlton
sedieť	assegut
požadovaná	requerit
požadovaná	requerida
požadovaná	requerits
sachs	sachs
usporiadala	acollit
citovo	emocionalment
armagnac	armanhac
armagnac	armanyac
xsara	xsara
potrebovať	necessitat
lafayette	lafayette
vrahovia	assassins
vrahovia	assassins
vrahovia	assassins
uhoľné	carbó
clarka	clark
airplay	airplay
baktéria	bacteris
baktéria	bacteri
hud	hud
sacharidov	glúcid
sacharidov	carbohidrats
mobility	mobilitat
cestovatelia	viatgers
austrian	austríac
tmu	foscor
tmu	tenebres
cédric	cédric
tojotomi	hideyori
république	république
zlepšovanie	millora
purcell	purcell
perche	perche
burt	burt
slamy	palla
aspx	aspx
korčuľovanie	patinatge
egyptológ	egiptòleg
hellas	hellas
dedo	avi
dedo	avi
pamela	pamela
polski	polski
avon	avon
železitý	fèrric
faso	faso
wtc	wtc
klam	mentida
klam	deliri
elmer	elmer
odpovedala	respost
peny	escuma
vtáčej	aviària
marylande	maryland
orb	orbe
paradigmy	paradigma
poslucháč	listener
vyrovnaný	equilibrat
vyrovnaný	equilibrada
lauda	lauda
denise	denise
spee	spee
morálnu	moral
miešanie	mesclant
miešanie	barrejant
miešanie	barreja
miešanie	shuffle
panorámy	panoramas
zrna	gra
omnia	omnia
inteligentné	smart
lieskové	avellanes
nespokojný	insatisfeta
nespokojný	infeliç
esch	esch
dôstojnosti	dignitat
grosse	grosse
zabudnuté	oblidats
zabudnuté	oblidat
prísna	estricte
addclass	addclass
bvp	bvp
skúseného	experimentat
gíze	kheops
maud	maud
pericentra	periàpside
mlčanie	silenci
výbušné	explosiva
splnená	complerta
palice	clubs
palice	trèvols
palice	canes
palice	pals
wickmayerová	wickmayer
oštep	javelin
oštep	llança
tyčinky	barrots
tyčinky	bars
tyčinky	barres
tyčinky	pals
deborah	deborah
obetoval	sacrificat
sartre	sartre
bankrot	fallida
cbc	cbc
shawn	shawn
peria	ploma
peria	plomes
davidson	davidson
úplnosti	plenitud
kúzla	encanteris
kufstein	kufstein
canberra	canberra
arriva	arriva
agricola	agricola
janus	janus
peya	peya
rico	rico
kasární	caserna
kasární	barracons
soleil	soleil
agis	agis
kaposvár	kaposvár
šalát	enciams
šalát	enciam
šalát	amanida
vertigo	vertigo
vertigo	vertigen
zbytočný	inútil
senzorov	sensors
senzorov	captadors
rasputin	rasputin
poháre	cups
poháre	tasses
poháre	ulleres
himalájach	himàlaia
poker	poker
poker	pòquer
opakovania	recurrència
opakovania	repeticions
panic	virgin
panic	verge
panic	pànic
aiči	aichi
ifa	ifa
projekcie	projeccions
projekcie	projecció
viktorija	viktorija
kyle	kyle
susediace	contigus
susediace	contigües
susediace	adjacents
susediace	adjacent
objasňuje	aclareix
maisons	maisons
mihai	mihai
indo	indo
odtrhnutie	secessió
istomin	istomin
pauli	pauli
postihnutia	discapacitat
postihnutia	invalidesa
marconi	marconi
macko	ós
gemeinde	gemeinde
sused	veí
sused	veí
sused	veïna
mae	mae
supermarine	supermarine
andrás	andrás
zábavná	entretingut
navigačných	navegació
priebežné	continu
priebežné	intermèdia
priebežné	intermedi
sylvester	sylvester
slniečko	solana
slniečko	sunshine
eiffel	eiffel
inovácií	innovacions
simulácie	simulació
simulácie	simulacions
kan	kan
kontrol	comprovacions
prísada	additiu
prísada	ingredient
faq	pmf
horizontálna	horitzontal
odmenený	premiada
odmenený	recompensat
odmenený	premiades
odmenený	premiat
greco	greco
iupac	iupac
identifikovanie	identificar
identifikovanie	identificant
málokto	pocs
málokto	poques
útlm	sedació
vadim	vadim
vikingovia	víkings
vikingovia	vikings
vymieňajú	biada
malária	malària
crowleyho	crowley
brann	brann
členky	turmells
doris	doris
tull	tull
nolan	nolan
netopiere	ratpenats
tlačidlá	botons
fanúšik	fan
rhapsody	rhapsody
stratégií	estratègies
nils	nils
kovács	kovács
karaoke	karaoke
steiermark	steiermark
kaunas	kaunas
neobmedzené	indefinit
neobmedzené	indefinida
obložené	ratllats
mazowiecki	mazowiecki
wilkinson	wilkinson
korupcia	corrupció
herodes	herodes
gut	gut
nepravdivé	fals
nepravdivé	false
nepravdivé	falses
montreux	montreux
lina	lina
plaine	plaine
bernd	bernd
tanaka	tanaka
dix	dix
pathfinder	pathfinder
checkuser	checkuser
sein	sein
balkón	balcó
atkins	atkins
komplikuje	complica
pripevnený	clavaven
aguilar	aguilar
stabilizovať	estabilitzar
lapse	lapse
quijote	quijote
presvedčí	convenç
konzultant	consultor
podozrivých	sospitosos
schôdze	reunions
deimos	deimos
cigarety	cigarrets
cigarety	cigarretes
cigarety	fags
cigarety	cigarreta
cigarety	cigarret
duté	fondalada
duté	hollow
barbari	barbarians
smrteľná	letal
durínsko	turíngia
vášnivý	apassionat
vášnivý	apassionada
rotačné	rotatius
rotačné	rotary
pierce	pierce
záchvaty	convulsions
obohatený	enriquit
ebu	ebu
ups	epa
ups	altes
osl	osl
sancti	sancti
zhluky	massissos
ameghino	ameghino
champion	campió
champion	campiona
champion	champion
pekka	pekka
navrhovaná	proposat
navrhovaná	proposats
koňom	cavalls
kvalifikácií	titulacions
exeter	exeter
exeter	almacelles
corey	corey
znížené	disminuït
znížené	reduït
znížené	reduïda
belmont	belmont
telegraph	telègraf
feynman	feynman
esteban	esteban
capdeville	capdeville
kryje	abasta
kryje	caràtules
kryje	fundes
rosolská	rosolska
psychoterapia	psicoteràpia
zúfalo	desesperadament
zúfalo	desesperat
zúfalo	desesperada
bernoulli	bernoulli
céline	céline
parrott	parrott
évreux	évreux
stabilizácia	estabilització
stabilizácia	estabilitzar
šoku	xoc
ferté	ferté
rozpustiť	dissoldre
salóne	saló
salóne	berlina
viest	armilles
viest	jaquetes
prepustiť	alliberació
prepustiť	alliberament
vyčerpané	exhaurit
vyčerpané	esgotat
vyčerpané	esgotats
vyčerpané	esgotada
približný	aproximat
joplin	joplin
troll	troll
mödling	mödling
protichodné	contradictòries
protichodné	contradictori
protichodné	contradictoris
ministerstvu	ministeri
italo	italo
kaledónia	caledònia
lone	falda
lone	lone
elsa	elsa
vybaviť	equipar
prepínač	interruptor
prepínač	canvia
stropy	sostres
uväzniť	trampa
uväzniť	trap
uväzniť	empresonat
racionalizmu	racionalisme
santonjová	santonja
jacobi	jacobi
ovplyvňovanie	influència
ovplyvňovanie	influències
patriarchov	patriarques
bibliu	bíblia
nenápadne	subtilment
nenápadne	furtiva
ortodoxný	ortodox
škôlka	guarderia
škôlka	preescolar
akceptuje	accepta
nerozhodne	decideix
parity	paritat
pozitívna	positiu
pozitívna	positiva
pozitívna	positius
jumping	saltant
kontinuity	continuïtat
neuss	neuss
izolovať	aïllar
zrozumiteľné	comprensible
prsia	pits
prsia	mamella
používajúci	consumint
samos	samos
sambucus	sambucus
iib	iib
skúšali	assajant
jakovlev	iàkovlev
alberti	alberti
alberti	albertí
livius	livi
krádež	robatori
krádež	furt
krádež	robatori
krádež	robar
krádež	robant
metropolis	metròpoli
upírov	vampirs
funkcionalizmus	funcionalisme
ramos	ramos
radarové	radar
jfk	jfk
panzer	panzer
scout	scout
scout	explorador
pironkovová	pironkova
komnaty	cambres
evo	evo
petersen	petersen
albion	albió
nevesty	brides
nevesty	núvies
ragtime	ragtime
pristúpili	adherit
orech	nut
orech	noguer
ignoruje	ignorant
trafford	trafford
oprávnené	elegibles
oprávnené	elegible
oprávnené	justificat
oprávnené	justificats
oprávnené	justificada
oprávnené	justificades
petíciu	petició
prísady	additius
prísady	ingredients
rolland	rolland
prechodná	transitòries
duchovia	fantasmes
duchovia	esperits
kombinovanej	combinats
kombinovanej	combinada
kombinovanej	combinades
kombinovanej	combinat
titulky	titulars
titulky	subtítols
úmerne	proporcionalment
monza	monza
fbc	fbc
rodrigo	rodrigo
colné	duanes
colné	costums
nerozpustný	insoluble
predavač	viatjant
predavač	venedor
ellie	ellie
pellegrini	pellegrini
pécs	pécs
nebraske	nebraska
