din	fra
poeme	digte
stang	venstre
incercare	test
incercare	afprøvning
incercare	prøve
incercare	prøvning
schimba	skift
schimba	ændring
schimba	forandring
schimba	ændr
schimba	skift
schimba	ændring
schimba	forandring
schimba	ændr
olimpic	olympiske
olimpic	olympic
olimpic	olympisk
versiuni	versioner
versiuni	udgaver
arm	arm
arm	armen
bus	bus
bus	bussen
constant	konstant
constant	konstante
constant	konstant
georges	georges
viorel	viorel
ray	ray
relief	lindring
relief	relief
relief	lettelse
municipal	kommunale
municipal	kommunalt
municipal	kommunal
bulgara	bulgarsk
bulgara	bulgarske
natal	natal
desemnat	udpegede
desemnat	udpeget
desemnat	tildelte
desemnat	tildelt
desemnat	anvist
acopera	dækning
acopera	dække
acopera	omslag
acopera	cover
acopera	dæk
acopera	overtræk
acopera	omslag
acopera	dækker
detaliu	detaljer
detaliu	detalje
alice	alice
fondul	fonden
fondul	fond
inaltimea	højden
inaltimea	højde
lituania	litauen
subiecte	emner
subiecte	emnerne
subiecte	emner
subiecte	fag
sainte	sainte
regim	tilstand
regim	mode
regim	regimet
regim	styret
regim	regime
inima	heart
inima	hjerte
inima	hjertet
inima	heart
inima	hjerte
inima	hjertet
francesco	francesco
sare	salt
guillaume	guillaume
redusa	mindsket
redusa	nedsatte
redusa	nedsat
redusa	reduceret
redusa	formindsket
congo	congo
languedoc	languedoc
sunet	lyd
sunet	lyde
sunet	sound
sunet	lyden
utilizatorii	brugere
utilizatorii	brugerne
florenta	florence
florenta	firenze
florenta	florence
florenta	firenze
florenta	florence
florenta	firenze
tineret	ungdommen
tineret	ungdoms
tineret	unge
tineret	ungdom
provence	provence
cursa	kapløb
cursa	race
cursa	kapsejlads
cursa	kapløb
cursa	race
cursa	kapsejlads
participanti	deltagere
participanti	deltagerne
participanti	deltagere
participanti	deltagere
participanti	deltagerne
participanti	deltagere
verlag	verlag
congresului	kongres
congresului	kongressen
roussillon	roussillon
notabile	bemærkelsesværdige
notabile	bemærkelsesværdig
lincoln	lincoln
christopher	christoffer
christopher	christopher
anopheles	anopheles
boris	boris
ernest	ernest
comunista	kommunist
comunista	kommunistiske
comunista	kommunistisk
comunista	kommunister
savoie	savoie
urbane	urban
presiune	pres
presiune	tryk
presiune	presset
interviuri	interview
interviuri	samtaler
interviuri	interviews
interviuri	interviewer
interviuri	afhøringer
hermann	hermann
pacate	synder
pacate	synder
reprezentant	rep
reprezentant	repræsentative
reprezentant	repræsentativt
reprezentant	repræsentant
reprezentant	repræsentativ
substante	stoffer
substante	stoffer
secundare	sekundære
secundare	sekundær
secundare	sekundært
manager	driftsleder
manager	manager
manager	leder
alimentare	levnedsmidler
alimentare	mad
alimentare	fødevarer
scenariu	manuskript
scenariu	scenariet
scenariu	scenarie
scenariu	scenario
scenariu	manus
scenariu	scriptet
scenariu	manuskript
scenariu	script
numerosi	talrige
arhitect	arkitekten
arhitect	arkitekt
arhitect	arkitekter
discul	skive
discul	disk
discul	disk
discul	diskette
abd	abd
treime	trinity
flota	flåden
flota	flåde
flota	flåden
flota	flåde
reguli	regler
reguli	bestemmelser
testament	testamente
carbon	kulstof
carbon	kul
carbon	carbon
dovezi	bevis
dovezi	beviset
dovezi	beviser
dovezi	bevis
dovezi	bevismateriale
dovezi	beviser
partide	fester
partide	parter
partide	parterne
partide	partier
exprimat	udtrykt
ziare	avispapir
ziare	avisen
ziare	avis
ziare	dagbladet
ziare	dagblade
ziare	aviser
ordonat	bestilt
ordonat	bestilte
ordonat	bestilles
constitutia	grundlov
constitutia	forfatning
constitutia	forfatningen
constitutia	grundloven
constitutia	grundlov
constitutia	forfatning
constitutia	forfatningen
constitutia	grundloven
pierderi	tab
pierderi	tab
pierderi	svind
pierderi	tilskadekomne
global	global
global	globalt
global	globale
fragmente	brudstykker
fragmente	fragmenter
vazuta	set
vazuta	ses
sarbi	serbere
sarbi	serberne
sarbi	serbiske
sarbi	serbisk
activi	aktive
activi	aktivt
activi	aktiv
doresc	ønske
doresc	wish
doresc	ønsker
functiile	funktionerne
functiile	funktioner
minas	minas
membra	medlem
secundar	sekundære
secundar	sekundær
secundar	sekundært
frederick	frederik
frederick	frederick
aplicatii	anvendelser
aplicatii	ansøgning
aplicatii	ansøgninger
aplicatii	applikationer
aplicatii	apps
aplicatii	applikationer
aplicatii	anvendelser
aplicatii	ansøgning
aplicatii	ansøgninger
aplicatii	applikationer
dezvolta	udvikler
dezvolta	udvikle
dezvolta	udvikler
dezvolta	udvikle
licenta	licens
licenta	licens
licenta	kørekort
licenta	licens
licenta	licens
licenta	kørekort
licenta	licens
licenta	kørekort
facebook	facebook
puterile	beføjelse
puterile	powers
puterile	kræfter
puterile	beføjelser
comert	commerce
comert	handel
comert	handelen
comert	samhandel
comert	bytte
comert	handel
comert	trade
comert	commerce
comert	handel
comert	handelen
initiat	igangsat
initiat	påbegyndt
initiat	indledt
initiat	igangsat
initiat	påbegyndt
initiat	indledt
copilarie	barndom
copilarie	barndommen
copilarie	barndom
copilarie	barndommen
long	lang
long	lange
long	længe
spiritul	ånd
spiritul	spirit
mostenitor	arving
mostenitor	arving
prieteni	friends
prieteni	venner
prieteni	vennerne
prieteni	veninder
sectiune	afdeling
sectiune	sektion
sectiune	afsnittet
sectiune	afsnit
sectiune	afdeling
sectiune	sektion
sectiune	afsnittet
sectiune	afsnit
sectiune	afdeling
sectiune	sektion
sectiune	afsnittet
sectiune	afsnit
urgenta	haster
urgenta	nødstilfælde
urgenta	nødsituationer
urgenta	nødsituation
urgenta	akut
urgenta	akut
urgenta	presserende
urgenta	haster
urgenta	haster
urgenta	nødstilfælde
urgenta	nødsituationer
urgenta	nødsituation
urgenta	akut
memorie	minde
memorie	erindring
memorie	hukommelse
memorie	hukommelsen
memorie	memory
studenti	eleverne
studenti	studerende
studenti	elever
studenti	studenter
studenti	eleverne
studenti	studerende
studenti	elever
studenti	studenter
lewis	lewis
josef	josef
difuzat	udsende
difuzat	udsendelse
difuzat	udsendelsen
difuzat	luftet
parlamentare	parlamentarisk
parlamentare	parlamentariske
earth	jorden
earth	earth
earth	jord
earth	jordens
clase	klasser
clase	klasserne
schleswig	schleswig
schleswig	slesvig
siria	syrien
prusiei	preussen
senior	senior
senior	højtstående
distributie	fordeling
distributie	distribution
distributie	uddeling
distributie	omdeling
distributie	fordeling
distributie	distribution
distributie	uddeling
distributie	omdeling
rose	rose
rose	steg
schimbare	skift
schimbare	ændring
schimbare	forandring
schimbare	ændr
evreu	jøde
evreu	jødisk
evreu	jøder
evreu	jødiske
evreu	jøde
evreu	jøden
entertainment	underholdning
castigatoare	vinde
castigatoare	vinder
castigatoare	vindende
stabilirea	oprettelse
stabilirea	opstilling
stabilirea	etablering
imperiale	kejserlige
imperiale	imperial
propune	foreslå
propune	foreslår
proprietati	egenskaber
proprietati	ejendomme
proprietati	egenskaber
proprietati	ejendomme
justitie	justice
justitie	justitsministeriet
justitie	retfærdighed
justitie	justice
justitie	justitsministeriet
justitie	retfærdighed
multime	flok
multime	publikum
multime	flok
multime	publikum
ocazie	anledning
ocazie	mulighed
albania	albanien
calculator	lommeregner
calculator	computeren
calculator	computer
prefix	præfiks
vertical	lodret
vertical	vertikalt
vertical	lodret
vertical	vertikale
vertical	lodrette
vertical	vertikal
vertical	vertikalt
alege	vælg
alege	vælger
alege	vælge
alege	vælg
alege	pick
medical	medicinsk
medical	læge
medical	lægehjælp
stiri	nyheder
stiri	nyhed
stiri	nyheder
stiri	nyhed
stiri	nyheder
stiri	nyhed
brad	brad
operatiunea	betjening
operatiunea	operation
operatiunea	drift
operatiunea	operationen
operatiunea	betjening
operatiunea	operation
operatiunea	drift
operatiunea	operationen
jucatorul	player
jucatorul	spilleren
jucatorul	spiller
jucatorul	afspiller
multiple	adskillige
multiple	flere
grea	tunge
grea	tungt
grea	heavy
grea	tung
grea	kraftig
ian	lan
ian	ian
ian	lan
ian	ian
aude	aude
libertate	freedom
libertate	frihed
libertate	friheden
libertate	liberty
libertate	frihed
pericol	fare
pericol	hazard
pericol	risiko
pericol	fare
pericol	farer
premier	premier
meuse	maas
meuse	meuse
iesit	afsluttede
vienne	vienne
gustav	gustav
aspectul	fremmøde
aspectul	udseende
aspectul	udseendet
aspectul	fremtræden
belgrad	beograd
barbat	hankøn
barbat	mænd
barbat	mand
barbat	mandlige
barbat	mandlig
barbat	mennesket
barbat	mand
barbat	manden
barbat	hankøn
barbat	mænd
barbat	mand
barbat	mandlige
barbat	mandlig
barbat	mennesket
barbat	mand
barbat	manden
sticla	glas
sticla	glass
sticla	flaske
sticla	flasken
sticla	glas
sticla	glass
sticla	flaske
sticla	flasken
carlo	carlo
maximilian	maximilian
calabria	calabria
materialul	materiale
materialul	materiel
latime	bredde
latime	bredden
mobile	mobile
mobile	mobilt
mobile	mobilen
mobile	mobil
tvr	tvr
distrugerea	ødelægger
distrugerea	ødelæggelser
distrugerea	ødelæggelse
distrugerea	tilintetgørelse
distrugerea	destruktion
alesi	valgt
alesi	folkevalgt
alesi	folkevalgte
alesi	valgte
schimbul	ombytning
schimbul	udveksling
schimbul	bytte
schimbul	exchange
scenarist	manuskriptforfatter
gradina	haven
gradina	have
gradina	garden
gradina	haven
gradina	have
gradina	garden
gradina	haven
gradina	have
gradina	garden
apartin	tilhøre
universul	univers
universul	universet
socialiste	socialist
socialiste	socialistiske
socialiste	socialdemokrat
socialiste	socialistisk
festivalului	festival
nato	nato
traditie	traditioner
traditie	tradition
traditie	traditionen
traditie	traditioner
traditie	tradition
traditie	traditionen
interpretarea	fortolkning
interpretarea	tolkning
interpretarea	tolkning
interpretarea	tolkningen
industrial	industrielt
suport	understøttelse
suport	support
suport	støt
suport	støtte
biroul	præsidium
biroul	præsidiet
biroul	bureau
biroul	bureauet
biroul	kontor
biroul	kontoret
biroul	embede
biroul	office
executiv	udøvende
soldat	soldaten
soldat	soldat
antica	antikke
antica	antik
antica	gammelt
antica	ældgammel
apel	appel
apel	anke
apel	klage
apel	call
apel	ring
apel	opkald
apel	kald
apel	ringe
mesajul	meddelelse
mesajul	budskab
mesajul	besked
mesajul	beskeden
exprima	udtrykker
exprima	ekspres
exprima	express
exprima	udtrykke
exprima	ekspres
exprima	express
exprima	udtrykke
sters	slettede
sters	strøget
sters	udgået
sters	udgår
sters	slettet
sters	slettede
sters	strøget
sters	udgået
sters	udgår
sters	slettet
stan	stan
victime	tilskadekomne
victime	ofre
victime	ofrene
pretutindeni	overalt
scrierile	skrifter
way	vej
way	way
way	måde
mass	masse
mass	mass
mass	messe
mort	dødt
mort	døde
mort	død
mort	dead
manche	manche
dirijor	dirigent
box	boksning
palestina	palæstina
vreodata	ever
vreodata	nogensinde
casele	husene
casele	huse
asemanator	lignende
asemanator	tilsvarende
asemanator	lignende
asemanator	tilsvarende
ministri	ministrene
ministri	ministre
actori	aktører
actori	skuespillerne
actori	skuespillere
actori	aktørerne
capital	hovedstaden
capital	kapitalen
capital	hovedstad
capital	kapital
fondatorul	stifter
fondatorul	grundlægger
atlantic	atlantic
atlantic	atlanterhavet
atlantic	atlanterhav
atlantic	atlantisk
atacuri	attentater
atacuri	angriber
atacuri	angreb
atacuri	overfald
dovada	bevis
dovada	bevismateriale
dovada	beviser
dovada	bevis
dovada	beviset
dovada	beviser
dovada	bevis
dovada	bevismateriale
dovada	beviser
dovada	bevis
dovada	beviset
dovada	beviser
gabriela	gabriela
sovietici	sovjet
georgescu	georgescu
amsterdam	amsterdam
youthyears	youthyears
complexe	komplekser
complexe	kompliceret
complexe	indviklet
complexe	komplekse
complexe	kompleks
complexe	komplekst
respins	afskediget
respins	afvist
respins	afskedigede
respins	forkastet
respins	afviste
respins	afvist
documentare	dokumentar
documentare	dokumentarfilm
documentare	dokumentarfilm
canadian	canadisk
canadian	canadiske
canadian	canadier
explica	forklare
explica	forklar
explica	forklarer
explica	forklare
explica	forklar
poitou	poitou
suplimentare	supplerende
suplimentare	yderligere
fenomen	fænomen
fenomen	fænomener
fenomen	fænomenet
fenomen	fænomen
coroana	crown
coroana	kronen
coroana	krone
coroana	kongehuset
coroana	krans
coroana	crown
coroana	kronen
coroana	krone
coroana	kongehuset
steagul	flag
campionat	mesterskabet
campionat	mesterskab
campionat	championship
mike	mike
australian	australske
australian	australsk
inc	inc
dumitrescu	dumitrescu
delta	delta
grave	alvorlige
grave	seriøst
grave	seriøs
grave	alvorlig
grave	alvorligt
grave	seriøse
stone	smæk
stone	stone
stone	sten
terestre	jordbaseret
terestre	jordbaserede
spital	hospital
spital	sygehus
spital	sygehuset
spital	hospitalet
gasite	fundne
gasite	fandt
gasite	fundet
florida	florida
break	bryde
break	pause
break	bræk
break	bryd
break	break
arc	bue
arc	arc
arc	buk
arc	sløjfe
arc	bov
arc	bue
comunicare	meddelelse
comunicare	kommunikation
frate	bro
frate	brormand
frate	broder
frate	brormand
frate	brother
frate	bror
semne	mærker
semne	marks
semne	skiltning
semne	skilte
semne	tegn
caractere	karakterer
caractere	figurer
caractere	tegn
medalie	medalje
medalie	medaljen
scriere	skrive
scriere	skrivning
scriere	brænding
scriere	skriver
procese	afprøvninger
procese	forsøg
procese	retssager
procese	processer
disparute	uddøde
disparute	udryddet
disparute	uddød
disparute	uddø
elizabeth	elizabeth
elizabeth	elisabeth
davis	davis
prizonieri	indsatte
prizonieri	fangerne
prizonieri	fanger
prizonieri	fængslede
power	effekt
power	kraft
power	strøm
power	power
power	magt
frankfurt	frankfurt
ismail	ismail
arizona	arizona
tony	tony
consecinta	konsekvens
consecinta	konsekvens
schmidt	schmidt
aliatii	forbundsfæller
aliatii	allierede
puy	puy
primara	primære
primara	primært
primara	primær
introducere	introduktion
introducere	indledning
introducere	introduktion
introducere	intro
dramaturg	dramatiker
propusa	friede
propusa	foreslåede
propusa	foreslået
confirmat	konfirmeret
confirmat	bekræftede
confirmat	bekræftet
cheile	taster
cheile	nøgler
cheile	nøglerne
lacuri	lakker
lacuri	lak
lacuri	søerne
lacuri	søer
dordogne	dordogne
administratie	indgivelse
administratie	forvaltning
administratie	administration
main	vigtigste
main	main
pedro	pedro
fox	fox
fox	ræv
fox	ræven
promovare	fremme
promovare	promovering
promovare	forfremmelse
lansare	opsendelse
lansare	igangsætning
lansare	lancering
lansare	udsætning
lansare	iværksættelse
lansare	opsendelse
lansare	lancering
lansare	iværksætte
lansare	affyring
nepotul	nevø
nepotul	barnebarn
secunde	sekunder
incercarea	test
incercarea	afprøvning
incercarea	prøve
incercarea	prøvning
diploma	eksamensbevis
diploma	diplom
diploma	grad
diploma	eksamensbevis
diploma	diplom
diploma	grad
ecaterina	cathrine
ecaterina	catherine
ecaterina	katarina
teologie	teologi
fortat	påtvunget
fortat	tvungen
fortat	tvunget
fortat	tvang
fortat	tvungne
fortat	påtvunget
fortat	tvungen
fortat	tvunget
fortat	tvang
fortat	tvungne
organizeaza	organisere
organizeaza	organisere
organizeaza	organisere
organizeaza	arrangerer
organizeaza	organiserer
nationalgoals	nationalgoals
kosovo	kosovo
traducator	tolk
traducator	oversætter
evita	undgås
evita	undgå
evita	undgås
evita	undgå
divizie	afdeling
divizie	opdeling
divizie	division
divizie	hovedgruppe
delia	delia
vase	fartøjer
vase	skibe
vase	retter
vase	tallerkener
vase	opvask
vase	tallerkner
legile	lovene
legile	love
rurala	landdistrikt
rurala	landdistrikter
rurala	landdistrikterne
frunte	pande
frunte	panden
cavalerie	kavaleriet
cavalerie	kavaleri
versurile	tekster
valley	dal
valley	valley
valley	dalen
risc	risici
risc	risiko
auvergne	auvergne
editat	redigerede
editat	redigeret
numiti	udnævnt
numiti	udnævnte
numiti	udpeget
numiti	udnævnes
nikolai	nikolaj
nikolai	nikolai
solomon	salomon
solomon	solomon
solomon	salomonøerne
ziar	avispapir
ziar	avisen
ziar	avis
ziar	dagbladet
jiu	jiu
organizare	organisation
organizare	tilrettelæggelse
organizare	organisering
organizare	organisationen
organizare	organisation
organizare	organisering
organizare	tilrettelæggelse
organizare	organisationen
complexul	kompliceret
complexul	indviklet
complexul	komplekse
complexul	kompleks
complexul	komplekst
rang	rang
rang	rank
gheata	is
gheata	køl
gheata	ice
gheata	is
gheata	køl
gheata	ice
gheata	is
gheata	køl
gheata	ice
gheata	is
gheata	køl
gheata	ice
accepta	accepterer
accepta	acceptere
accepta	accepterer
accepta	acceptere
accepta	accepterer
templul	templet
templul	tempel
templul	temple
continuu	løbende
continuu	kontinuerligt
continuu	uafbrudt
continuu	kontinuerlig
continuu	fortløbende
continuu	løbende
continuu	kontinuerligt
continuu	kontinuert
etapa	etape
etapa	stadie
etapa	scenen
etapa	stage
etapa	fase
etapa	etape
etapa	stadie
etapa	scenen
etapa	stage
etapa	fase
turc	turk
turc	tyrker
turc	tyrkisk
turc	tyrkiske
service	betjening
service	forkyndelse
service	tjenesteydelse
service	tjeneste
service	service
service	serviceret
wang	wang
youthclubs	youthclubs
liniile	strækninger
liniile	linier
liniile	linjer
semnificative	betydningsfuldt
semnificative	betydelige
semnificative	betydende
semnificative	betydelig
semnificative	væsentlig
semnificative	signifikant
sugereaza	foreslå
sugereaza	foreslår
sugereaza	antyder
sugereaza	foreslår
sugereaza	foreslå
sugereaza	foreslår
alianta	forbund
alianta	alliance
alianta	alliancen
alianta	forbund
alianta	alliance
alianta	alliancen
alianta	forbund
alianta	alliance
alianta	alliancen
lazar	lazarus
lazar	lazar
lazar	lazar
disponibile	tilgængeligt
disponibile	tilgængelige
disponibile	tilgængelig
disponibile	ledige
disponibile	disponible
monte	monte
recente	nylige
recente	seneste
recente	nyligt
cracovia	krakow
cracovia	krakow
cracovia	kraków
coordonate	koordinerer
coordonate	koordinere
coordonate	samordnet
coordonate	koordinerede
coordonate	koordineret
coordonate	koordinaterne
coordonate	koordinater
misiune	kommissorium
misiune	tjenesterejse
misiune	mission
misiune	missionen
misiune	tjenesterejser
dead	dødt
dead	døde
dead	død
dead	dead
creanga	gren
creanga	filial
creanga	grenen
diferenta	forskel
diferenta	forskel
diferenta	forskel
coperta	dækning
coperta	dække
coperta	omslag
coperta	cover
coperta	dæk
coperta	dækning
coperta	dække
coperta	omslag
coperta	cover
coperta	dæk
gold	guld
gold	gold
scriu	skrive
scriu	skriv
scriu	skriver
scriu	skrive
scriu	skrivning
scriu	brænding
scriu	skriver
cauta	søgning
cauta	søges
cauta	søge
cauta	søg
cauta	søgning
cauta	søges
cauta	søge
cauta	søg
intalnire	møde
intalnire	mødet
intalnire	mødes
intalnire	møder
intalnire	møde
intalnire	mødet
intalnire	mødes
intalnire	møder
trasaturi	karaktertræk
trasaturi	karakteristika
trasaturi	egenskaber
trasaturi	særtræk
trasaturi	funktioner
philip	phillip
philip	philip
philip	filip
dreptate	justice
dreptate	justitsministeriet
dreptate	retfærdighed
cor	kor
cor	kor
cor	ru
cor	regionsudvalgets
wolf	wolf
wolf	ulven
wolf	ulve
wolf	ulv
prezente	nutiden
prezente	nuværende
prezente	nutid
fruntea	pande
fruntea	panden
douglas	douglas
modificat	modificerede
modificat	ændret
modificat	modificeret
modificat	ombygget
modificat	ændret
für	für
augustin	augustine
augustin	augustin
provocat	provokeret
provocat	fremkaldt
provocat	udfordrede
provocat	udfordret
egal	lige
egal	equal
egal	ligemænd
gironde	gironde
tarn	tarn
gerais	gerais
vioara	violin
vioara	violin
vioara	violin
stejar	egetræ
stejar	eg
stejar	oak
cavaler	knight
cavaler	springer
cavaler	ridder
bucurat	nydes
bucurat	nød
bucurat	nydt
operare	opererer
istanbul	istanbul
patrick	patrick
banii	money
banii	penge
precedent	præcedens
precedent	fortilfælde
precedent	tidligere
precedent	foregående
precedent	forrige
precedent	forudgående
biografice	biografiske
studiaza	undersøgelse
studiaza	studie
studiaza	studier
sector	sektor
sector	sektoren
isère	isère
conacul	palæet
conacul	palæ
structuri	konstruktioner
structuri	strukturer
structuri	bygværker
istorici	historikere
deschiderea	åbning
deschiderea	åbner
decizie	afgørelse
decizie	beslutning
decizie	afgørelsen
amestec	bland
amestec	mix
amestec	blanding
amestec	blande
amestec	blandingen
amestec	blanding
amestec	bland
amestec	blanding
geografica	geografiske
geografica	geografisk
geografica	geografisk
corecta	korrekte
corecta	korrekt
corecta	korrekte
corecta	korrekt
imperiala	kejserlige
imperiala	imperial
clasament	rangorden
jim	jim
castel	slot
castel	borg
castel	castle
castel	borgen
castel	slottet
castel	castel
campie	plain
campie	lavland
socialist	socialist
socialist	socialistiske
socialist	socialdemokrat
socialist	socialistisk
infrangerea	nederlag
infrangerea	nederlaget
infrangerea	besejre
milan	milan
milan	milano
scenariul	manuskript
scenariul	scenariet
scenariul	scenarie
scenariul	scenario
scenariul	manus
scenariul	scriptet
scenariul	manuskript
scenariul	script
pierderea	tab
teritoriala	territorial
teritoriala	territorialt
argento	argento
impus	pålagte
impus	påtvunget
impus	pålagt
stack	stable
stack	stak
stack	skorsten
fotografie	foto
fotografie	billede
fotografie	photo
fotografie	fotografering
fotografie	fotografi
principiu	princip
principiu	principielt
principiu	princippet
lombardia	lombardiet
musulmani	muslimerne
musulmani	muslimer
musulmani	muslimske
musulmani	muslim
musulmani	muslimer
musulmani	muslimsk
see	eea
see	eøs
medieval	middelalder
medieval	middelalderlige
raniti	tilskadekomne
raniti	sårede
raniti	skadet
raniti	såret
raniti	kvæstede
raniti	sårede
raniti	såret
profesionist	faglige
profesionist	fagligt
profesionist	professionelt
profesionist	professionel
profesionist	professionelle
castigator	vinderen
castigator	vinder
castigator	vinderen
castigator	vinder
desen	tegning
desen	tegner
desen	tegne
desen	trækning
interzis	forbudte
interzis	forbudt
interzis	forbudte
interzis	forbudt
interzis	forbudte
interzis	forbudt
regulile	regler
regulile	bestemmelser
irak	irak
ideile	ideer
ideile	forestillinger
ideile	idéer
student	studerende
student	elev
student	student
reactie	tilbagemelding
reactie	reaktion
reactie	reaktioner
reactie	reaktionen
reactie	tilbagemelding
reactie	reaktion
reactie	reaktioner
reactie	reaktionen
reactie	tilbagemelding
reactie	reaktion
reactie	reaktioner
reactie	reaktionen
howard	howard
pre	pre
pre	præ
sprijinit	støttede
sprijinit	understøttet
sprijinit	støttet
sprijinit	understøttede
topul	øverst
topul	øverste
topul	top
topul	toppen
avansat	avancerede
avansat	avanceret
avansat	fremskreden
napoli	napoli
napoli	napoli
activitatile	aktiviteterne
activitatile	virksomhed
activitatile	aktiviteter
contribuie	bidrage
contribuie	bidrager
cutremur	jordskælv
cutremur	jordskælvet
castilia	castilien
castilia	castilla
marte	mars
rare	sjælden
rare	sjældne
rare	sjældent
boala	sygdom
boala	sygdomme
boala	sygdom
boala	sygdom
boala	sygdom
boala	sygdomme
boala	sygdom
boala	sygdom
blocat	låst
blocat	låste
blocat	aflåst
blocat	blokeret
blocat	blokerede
blocat	spærret
prusia	preussen
herbert	herbert
sculptor	billedhugger
avram	avram
avram	abram
intrebari	spørgsmål
intrebari	spørgsmål
intern	indvendigt
intern	internt
intern	praktikant
intern	intern
intern	interne
intern	internt
intern	indenlandske
intern	indenrigs
intern	indenlandsk
valorile	værdier
inchisa	lukkede
inchisa	lukket
completarea	udfyldelse
completarea	afslutning
completarea	færdiggørelse
completarea	fuldførelse
paginii	siden
paginii	side
paginii	page
anuarul	årbogen
anuarul	årbog
raspandit	spred
raspandit	spredning
zeelanda	zealand
zeelanda	sjælland
naval	naval
statie	station
statie	stationen
statie	station
statie	stationen
statie	station
statie	stationen
watson	watsons
watson	watson
industrie	industri
industrie	erhverv
industrie	industrien
cadru	rammen
cadru	ramme
electronica	elektronik
electronica	elektronisk
electronica	elektroniske
electronica	elektronik
bay	bugt
bay	bugten
bay	bay
scria	skrev
generatie	generation
generatie	generationen
generatie	generering
generatie	generations
generatie	generation
generatie	generationen
generatie	generering
generatie	generations
generatie	generation
generatie	generationen
generatie	generering
generatie	generations
ford	ford
conflictul	konflikten
conflictul	konflikter
conflictul	konflikt
peretele	væg
peretele	wall
peretele	væggen
peretele	mur
ulei	olien
ulei	olie
gordon	gordon
tehnici	teknik
tehnici	teknikker
acoperita	omfattet
acoperita	dækket
acoperita	overdækket
acoperita	dækkede
acoperita	belagt
acoperita	overtrukket
maurice	maurice
illinois	illinois
aparitie	forekomst
allen	allen
juridice	lovligt
juridice	lovlige
juridice	juridiske
juridice	juridisk
electronic	elektronisk
electronic	elektroniske
electronic	elektronisk
prietenii	friends
prietenii	venner
prietenii	vennerne
prietenii	veninder
channel	kanal
channel	channel
channel	kanalen
observa	iagttage
observa	observere
observa	iagttage
observa	observere
asociate	tilhørende
asociate	associeret
asociate	tilknyttet
logo	logo
logo	logoet
aprobarea	godkendelse
genuri	genrer
genuri	slægter
atlantiques	atlantiques
curse	racer
curse	ræs
curse	racerløb
curse	racing
curse	væddeløb
curse	kapsejlads
primi	modtager
primi	modtag
primi	modtage
clasic	fornemt
clasic	stilet
clasic	klassisk
clasic	klassisk
clasic	klassiker
clasic	klassiske
clasic	classic
wittelsbach	wittelsbach
leipzig	leipzig
trek	trek
personalitate	personlighed
ocupata	travlt
ocupata	optaget
ocupata	travl
ocupata	optaget
ocupata	besat
ocupata	beskæftiget
ocupata	besatte
ocupata	travlt
ocupata	optaget
ocupata	travl
indiana	indiana
indiana	indianer
indiana	indiske
indiana	inder
indiana	indisk
indiana	indian
hollywood	hollywood
semnul	tegn
corespunzatoare	passende
corespunzatoare	modsvarende
corespunzatoare	tilsvarende
dei	dei
anhalt	anhalt
spectacol	vis
spectacol	show
recunoastere	genkendelse
recunoastere	anerkendelse
recunoastere	erkendelse
recunoastere	genkendelse
recunoastere	anerkendelse
recunoastere	erkendelse
wales	wales
animal	dyrs
animal	animalsk
animal	animal
animal	dyr
douazeci	twenty
douazeci	tyve
douazeci	twenty
douazeci	tyve
mandat	kendelse
mandat	arrestordre
mandat	dommerkendelse
mandat	mandat
mandat	kommissorium
mandat	mandatet
efectele	virkningerne
efectele	retsvirkninger
efectele	effekter
efectele	virkninger
estonia	estland
estonia	estlands
supravietuit	overlevet
supravietuit	overlevede
supravietuit	overlevet
supravietuit	overlevede
modificarea	ændringsforslag
modificarea	ændring
modificarea	modifikation
modificarea	ændring
documentele	dokumenter
documentele	dokumenterne
mostra	prøven
mostra	stikprøve
mostra	prøve
mostra	stikprøver
gheorghiu	gheorghiu
preda	undervise
preda	underviser
preda	underviser
preda	underviser
enescu	enescu
desene	tegninger
electronice	elektronik
electronice	elektronisk
electronice	elektroniske
egala	lige
egala	equal
egala	lige
egala	equal
inregistrate	indregistreret
inregistrate	registrerede
inregistrate	registreret
inregistrate	tilmeldt
inregistrate	indspillet
inregistrate	optaget
inregistrate	registreret
inregistrate	indspillede
responsabil	ansvarlig
responsabil	ansvarlige
responsabil	ansvarligt
responsabil	vedligeholder
cetateni	borgere
cetateni	borgerne
cetateni	statsborgere
cetateni	borgere
cetateni	borgerne
cetateni	statsborgere
primind	modtager
primind	modtagelse
primind	modtagende
bustul	razzia
bustul	buste
tare	hårde
tare	svært
tare	hard
tare	hård
tare	hårdt
tare	svær
tare	larmende
tare	højt
aplica	ansøge
aplica	anvend
aplica	ansøge
aplica	anvend
imaginile	billeder
dark	dark
dark	mørke
dark	mørkt
dark	mørk
distruse	udslettet
distruse	ødelagt
distruse	tilintetgjort
distruse	destrueret
individuale	individuelt
individuale	individ
individuale	individuelle
individuale	individuel
conditia	tilstand
conditia	betingelse
conditia	stand
necunoscut	ukendt
remarca	anmærkning
remarca	bemærkning
remarca	anmærkning
remarca	bemærkning
mala	mala
secrete	hemmeligheder
secrete	hemmelige
secrete	hemmelig
secrete	secret
secrete	hemmelighed
secrete	hemmeligt
plastice	plastik
plastice	plast
plastice	plastic
similara	lignende
similara	tilsvarende
purta	slid
purta	bære
tobe	trommerne
tobe	trommer
tobe	tromler
tobe	tønder
century	århundrede
inregistrari	plader
inregistrari	records
inregistrari	registreringer
inregistrari	fortegnelser
