dhe	og
arsimi	utdannelse
arsimi	utdanning
württemberg	württemberg
territori	territoriet
territori	territorium
dyta	sekund
dyta	andre
dyta	second
brazilit	brasil
vol	vol
ndan	delinger
ndan	aksje
ndan	andeler
ndan	aksjer
ndan	deler
japonez	japansk
fakte	fakta
fakte	faktaene
bashkësi	kollektiv
fier	fier
provence	provence
pajisur	utrustet
pajisur	utstyrt
pajisur	utstyrt
pajisur	montert
republikë	republikken
republikë	republikk
rreze	strålene
rreze	stråler
rreze	radius
kritika	kritikk
filozofik	filosofisk
çështja	problem
fshehur	skjulte
fshehur	gjemt
fshehur	skjult
fshehur	gjemmer
fshehur	skjuler
liria	frihet
garonne	garonne
shi	regner
shi	regn
shi	rain
shikoni	skjønner
shikoni	see
shikoni	se
shikoni	sjå
shikoni	titt
shikoni	look
shikoni	se
frank	frank
han	han
vendimet	avgjørelser
vendimet	beslutninger
pallati	palass
pallati	palasset
pallati	palace
main	main
main	hoved
ideja	idè
ideja	ide
ideja	idea
ideja	peiling
ideja	idé
shpërndarë	distribuert
shpërndarë	distribueres
shpërndarë	fordelt
masive	masse
masive	messe
masive	massiv
masive	massivt
masive	massive
mbretëror	kongelige
mbretëror	kongelig
mbretëror	royal
shtypur	undertrykket
shtypur	undertrykt
shtypur	undertrykte
shtypur	knust
shtypur	presset
shtypur	trykket
shtypur	trykte
shtypur	trykt
firence	florence
firence	firenze
burgu	fengsel
aleksandri	alexandria
aleksandri	aleksander
aleksandri	alexander
hotel	hotell
hotel	hotel
kontinente	kontinenter
ullinj	oliven
argjentina	argentinas
argjentina	argentina
iso	iso
global	global
global	globalt
krijues	kreativ
krijues	kreativt
krijues	kreative
krijues	skaper
krijues	skaperen
ditëve	dager
ditëve	dagene
ditëve	days
qark	county
qark	fylke
qark	distriktet
qark	distrikt
qark	circuit
qark	krets
mbyll	nære
mbyll	lukk
mbyll	lukke
mbyll	nær
mbyll	close
mbyll	lukker
mbyll	lukkes
mbyll	stenger
vëllimi	volume
vëllimi	volum
urban	urban
urban	urbane
pamundur	umulig
pamundur	umulige
dollarë	dollar
dollarë	dollar
traditë	tradisjon
traditë	tradisjonen
kulmin	peak
qytetarët	borgere
qytetarët	innbyggere
qytetarët	statsborgere
riza	riza
perëndimi	west
perëndimi	vest
perëndimi	vesten
maqedonisht	makedonsk
studion	atelier
studion	studio
kishat	kirker
serial	seriemorder
facebook	facebook
santiago	santiago
brezi	generasjon
ngjyrat	farger
ngjyrat	farger
përmend	omtale
përmend	nevn
përmend	nevner
përmend	nevne
përmend	omtaler
përmend	nevner
përkohshme	midlertidig
përkohshme	midlertidige
përkohshme	provisorisk
përfaqësuar	representerte
përfaqësuar	representert
hequr	fjernet
hequr	fjerna
rezistencës	motstand
ndodhin	skje
divizioni	divisjon
shërbejnë	serve
shërbejnë	tjene
shërbejnë	tjen
veprimi	action
veprimi	aksjon
veprimi	handling
pdf	pdf
qasje	adgang
qasje	tilgang
qasje	tilnærming
dom	dom
pikat	prikker
pikat	poeng
pikat	punkter
high	high
high	rus
high	høy
high	høyt
high	høgt
penale	kriminell
penale	forbryter
njeh	gjenkjenner
njeh	anerkjenner
kafshët	animals
kafshët	dyr
kafshët	kveg
kafshët	storfe
kafshët	kyr
superiore	overlegent
superiore	overlegne
superiore	overordnet
superiore	overlegen
regji	regissert
përfundimtare	ypperste
përfundimtare	ultimate
francesco	francesco
ton	tone
ton	tons
ton	tonnevis
ton	tonn
ton	ton
islamik	islamsk
islamik	islamist
denis	dennis
denis	denis
kërkim	søk
kërkim	quest
kërkim	søken
kërkim	tokt
kërkim	forskning
kërkim	research
gjini	kjønn
gjini	ginny
gjini	gulla
fituese	vinner
polonia	polen
polonia	poland
dream	drømmen
dream	drømme
dream	dream
dream	drøm
shkaktoi	forårsaket
shkaktoi	utløst
shkaktoi	utløste
shkrimtari	forfatter
shkrimtari	skribent
ofruar	oppgitt
ofruar	tilbød
ofruar	tilbudt
ofruar	tilbys
php	php
body	body
body	legeme
body	kropp
body	kroppen
body	lik
muhamed	muhamed
muhamed	muhammad
muhamed	muhammed
mur	vegg
mur	mur
zbatimin	implementering
zbatimin	gjennomføringen
armët	våpen
armët	skytevåpen
armët	geværer
armët	pistoler
hans	hans
funksione	funksjoner
mungesë	fravær
mungesë	lack
mungesë	mangle
mungesë	mangel
mungesë	absentia
mbështetjen	støtter
mbështetjen	støtte
deklaruar	erklærte
deklaruar	erklært
deklaruar	erklæres
deklaruar	uttalt
deklaruar	uttalte
organeve	organer
organeve	orgel
organeve	organ
rralla	skjelden
rralla	sjelden
rralla	sjeldent
rralla	sjeldne
jack	jack
misioni	misjon
misioni	mission
misioni	oppdrag
japë	forlenge
fituan	vinnes
fituan	vunnet
fituan	won
fituan	vant
interneti	internett
interneti	internet
maqedonas	makedonsk
shtrirë	strekker
shtrirë	legger
shtrirë	ligger
rrjedhin	flyt
rrjedhin	flow
maksimale	maksimum
maksimale	maksimalt
maksimale	maks
maksimale	maksimal
mësuesit	lærere
mësuesit	lærerne
këmbët	fot
këmbët	føtter
këmbët	bena
këmbët	bein
këmbët	beina
stampa	stampa
anglia	england
brez	generasjon
tip	skriv
tip	typen
tip	type
tip	tips
burri	gubben
burri	ektemann
ujore	waterfront
ujore	sjøfugl
kadare	kadare
komandanti	kommandør
komandanti	kommandørkaptein
komandanti	commander
degët	greiner
kili	chile
grekë	grekere
autonome	autonome
shef	høvding
shef	bos
shef	sjef
shef	boss
student	elev
student	student
kapiten	captain
kapiten	kaptein
tony	tony
bateri	batteri
bateri	battery
bateri	batteriet
bateri	trommer
bateri	trommesett
leka	leka
valë	vink
valë	bølge
shok	sjokk
shok	vennen
shok	venninne
shok	ven
shok	venn
ushqimore	kolonial
ushqimore	dagligvarebutikk
bujqësi	landbruk
bujqësi	jordbruk
pyje	skogen
pyje	woods
pyje	skogene
pyje	skoger
pyje	skoger
njëherë	once
ohrit	ohrid
kosta	costa
thellësi	dypet
thellësi	dybde
thellësi	dybden
girona	girona
simon	simon
simon	simón
luftëtar	kriger
luftëtar	fighter
klasik	klassisk
klasik	klassiker
klasik	klassiske
klasik	classic
shfrytëzuar	utnyttes
shfrytëzuar	utnyttet
distrikti	distriktet
distrikti	distrikt
off	off
off	av
rrethana	omstendigheter
rrethana	omstendigheter
rrethana	omstendighetene
rrethana	omstendighet
traditat	tradisjoner
traditat	tradisjonene
ndihmës	hjelper
ndihmës	hjelperen
ndihmës	assisterende
ndihmës	assistent
ndihmës	assistenten
strukturat	anlegg
strukturat	fasiliteter
strukturat	strukturer
strukturat	byggverk
qiell	himmel
qiell	heaven
qiell	himmelen
qiell	himmel
qiell	sky
qiell	himmelen
norvegjia	norge
norvegjia	norway
atehere	deretter
atehere	så
atehere	da
djathtas	riktig
djathtas	høyre
djathtas	rett
merituar	fortjente
merituar	opptjent
merituar	fortjent
merituar	oppnådd
institute	institutter
përhershëm	permanente
përhershëm	permanent
çlirimin	frigjøring
qëndrimi	innstilling
qëndrimi	attitude
qëndrimi	holdningen
qëndrimi	holdning
rolet	rollene
rolet	roller
materialet	materiell
materialet	materialer
jugosllavi	jugoslavia
ahmad	ahmad
kryengritje	mytteri
kryengritje	mytteriet
kryengritje	opprør
tjetra	nestemann
tjetra	neste
tjetra	next
proceset	prosesser
sëmundjet	sykdommer
sëmundjet	sykdom
organike	organisk
organike	økologisk
pllaka	fliser
pllaka	tabletter
ushtritë	hærer
ushtritë	armeer
gradualisht	gradvis
ulqin	ulcinj
seria	serie
seria	rekke
hapjen	åpning
football	fotball
oscar	oscar
vajzat	girls
vajzat	jentene
vajzat	jenter
klimë	klima
napoli	napoli
napoli	napoli
tradicional	tradisjonelt
tradicional	tradisjonelle
tradicional	tradisjonell
dramë	drama
dramë	dramatikk
rezultati	poeng
rezultati	score
rezultati	poengsum
rezultati	snes
rezultati	resultat
simboli	symbol
dërgon	sender
tipi	kar
tipi	guy
drejtimi	retning
drejtimi	retningen
drejtimi	justering
digjitale	digitalt
digjitale	digitale
digjitale	digital
old	gammelt
old	old
old	gammel
old	gammal
old	gamle
rruge	gate
rruge	street
rruge	gaten
rruge	gata
rruge	veien
rruge	road
rruge	vei
vrau	drepte
vrau	drept
historian	historiker
selia	celia
zgjedhje	valg
zgjedhje	valget
zgjedhje	valg
pasojat	ettervirkningene
pasojat	nedfall
pasojat	konsekvens
pasojat	konsekvenser
chelsea	chelsea
martesa	ekteskap
zgjodhi	valgte
cilen	hvilket
cilen	hvilken
botimi	publisering
botimi	utgivelse
botimi	publisering
botimi	publiserer
botimi	publisere
respektivisht	henholdsvis
respektivisht	hhv
dakord	enig
danimarka	denmark
danimarka	danmark
ushtarët	soldatene
ushtarët	soldater
vështirësi	vanskeligheter
vështirësi	vansker
vështirësi	vanskeligheter
vështirësi	vansker
qëndrim	holdning
qëndrim	innstilling
qëndrim	attitude
qëndrim	holdningen
qëndrim	holdning
tekste	tekstmeldinger
tekste	tekster
tekste	sms
server	servere
server	server
mjek	lege
mjek	doktor
mjek	doktoren
mjek	lege
mjek	doctor
rrezet	strålene
rrezet	stråler
pre	krigsbytte
pre	booty
pre	bytte
pre	byttedyr
ruhet	bevart
ruhet	bevarte
ruhet	bevares
teknologji	technology
teknologji	teknologi
tetovë	tetovo
gjelbër	grønn
gjelbër	green
gjelbër	grønt
gjelbër	grønne
gjelbër	greens
errët	dark
errët	mørk
errët	mørkt
errët	mørke
kujtim	minnet
kujtim	hukommelse
kujtim	minne
kujtim	memory
rajone	regioner
irlanda	irland
irlanda	ireland
pasardhës	avkom
pasardhës	etterkommere
pasardhës	sæd
pasardhës	frø
pasardhës	ettertiden
pasardhës	avkom
pasardhës	etterkommer
dinamo	dinamo
ditore	daglige
ditore	daily
ditore	daglig
ane	anne
dvd	dvd
dvd	dvder
linja	strek
linja	linje
linja	line
prift	presten
prift	priest
prift	prest
posaçërisht	spesielt
mik	vennen
mik	venninne
mik	ven
mik	venn
korea	korea
ngriti	oppdratt
ngriti	hevet
ngriti	oppvokst
ngriti	fostret
ngriti	oppfostret
kritike	kritisk
kritike	kritiske
kinez	kinesere
kinez	kinesisk
kritik	kritisk
kritik	kritiske
regjistrimi	opptak
regjistrimi	innspilling
regjistrimi	registrering
regjistrimi	påmelding
regjistrimi	vognkort
spanjisht	spansk
kafe	brown
kafe	brune
kafe	brunt
kafe	brun
kafe	kaffe
gjeografik	geographic
gjeografik	geografisk
fjalor	ordforråd
fjalor	vokabular
fjalor	ordbok
përcakton	spesifiserer
përcakton	bestemmer
përcakton	avgjør
përcakton	definerer
falls	faller
falls	detter
falls	falls
kompjuter	computer
kompjuter	datamaskinen
kompjuter	datamaskin
buzë	lepper
buzë	kant
buzë	edge
buzë	kanten
get	hent
get	få
get	get
vendimi	avgjørelse
vendimi	avgjørelsen
vendimi	beslutning
vendimi	vedtak
vendimi	kjennelse
vendimi	kjennelsen
vendimi	dom
zgjedhjeve	valget
formohet	formet
formohet	dannet
standarde	standarder
standarde	standarden
standarde	standard
rriten	gror
rriten	dyrket
rriten	vokser
rriten	voksende
rriten	gror
rriten	voks
rriten	vokse
rriten	sveve
nba	nba
shkrimi	skriver
shkrimi	skriving
dëshira	begjær
dëshira	ønske
dëshira	wish
dëshira	ønsker
dëshira	ønskene
dëshira	wishes
dëshira	ønsker
bern	bern
pasardhësi	etterfølger
michel	michel
vrasje	myrde
vrasje	drap
vrasje	mord
vrasje	dreper
vrasje	killing
dorës	hånd
dorës	hand
pat	pat
ludwig	ludwig
fazë	fase
numra	tall
numra	numre
bashkësia	fellesskap
bashkësia	samfunnet
bashkësia	samfunn
bashkësia	fellesskapet
studentë	studenter
studentë	studentene
studentë	elever
studentë	elevene
njëzet	twenty
njëzet	tjue
qafa	hals
qafa	neck
qafa	nakken
qafa	nakke
paraqitjen	presenterer
shenjat	jærtegn
austriak	østerriksk
aeroporti	lufthavn
aeroporti	flyplass
bernard	bernard
burgosur	fengslet
burgosur	fengslet
stefan	stefan
hapet	åpnes
hapet	åpner
bullgaria	bulgaria
popullata	befolkningen
popullata	befolkning
jon	ion
jon	jone
jon	jon
miguel	miguel
vladimir	vladimir
themeluesit	grunnleggere
themeluesit	stifterne
blue	blå
blue	blue
blue	blått
blue	blu
përzier	blanda
përzier	blandet
përzier	blander
poezia	poesi
rendi	randy
filozofia	filosofi
qeliza	cellene
qeliza	celler
mish	kjøtt
mish	meat
mish	kjød
mish	kjøtt
pushtimi	invasjon
pushtimi	erobring
verën	sommeren
verën	summer
verën	sommer
veshje	klær
veshje	antrekk
veshje	antrekket
veshje	antrekk
veshje	kjole
sëmundjeve	sykdommer
lot	tåre
lot	tårer
garat	konkurranser
arab	arabiske
arab	araber
kushtetutës	grunnlov
kushtetutës	forfatning
kushtetutës	konstitusjon
intelektuale	intellektuelle
intelektuale	intellektuell
filozof	filosofisk
filozof	filosof
filozof	filosofen
mundshëm	mulige
mundshëm	mulig
mundshëm	sannsynlig
mundshëm	sannsynlige
rregullisht	regelmessig
rregullisht	jevnlig
erë	lukt
erë	lukte
erë	lukter
erë	dufter
erë	lukter
channel	kanal
channel	channel
channel	kanalen
plagosur	skadet
plagosur	skadd
plagosur	skadde
plagosur	skada
plagosur	skadd
plagosur	såret
plagosur	skadde
dobi	benefit
dobi	noldus
terren	terrenget
terren	terreng
terren	lende
terren	bakken
terren	marka
terren	ground
sabri	sabri
dokumentar	dokumentar
dokumentar	dokumentarfilm
qëndrueshme	stabil
qëndrueshme	stall
qëndrueshme	stabilt
qëndrueshme	stabile
qëndrueshme	jevn
qëndrueshme	stø
qëndrueshme	stødig
île	île
bindur	lydig
bindur	lydige
bindur	overbevise
bindur	overbeviser
bindur	overbevist
bindur	overbeviste
totale	totalt
totale	totale
totale	total
vijon	følger
shpirt	sjel
shpirt	soul
shpirt	baby
shpirt	ånd
shpirt	spirit
dëshirë	begjær
dëshirë	ønske
dëshirë	wish
dëshirë	ønsker
unesco	unesco
komedi	komedie
kripë	salt
belgjika	belgias
belgjika	belgia
eine	eine
bimët	planter
bimët	plante
bimët	planter
bimët	vegetasjon
kaluarën	fortida
kaluarën	fortiden
kaluarën	fortid
kaluarën	forbi
kaluarën	past
profeti	profet
gazetë	paper
gazetë	papir
gazetë	avispapir
gazetë	avis
marko	marko
kuantike	quantum
fernando	fernando
tue	tue
prania	nærvær
prania	tilstedeværelse
zhdukur	forsvunnet
zhdukur	forsvant
qind	cent
kapacitet	kapasitet
kapacitet	kapasiteten
ekzistencën	tilværelse
ekzistencën	eksistens
filloj	begynne
filloj	start
filloj	starte
filloj	begynn
filloj	starter
filloj	begynner
kadri	kadri
bari	bari
bari	grass
bari	gress
topi	ball
topi	topi
mendimet	tankene
mendimet	tanker
steve	steve
dini	dini
motive	motiver
paralele	parallell
rënie	avslå
rënie	nedgang
rënie	avslår
jugu	syd
jugu	syden
jugu	sør
jugu	south
shtypi	trykk
shtypi	press
parku	park
adresa	adresse
qeveritare	regjering
zgjedhjen	utvalg
zgjedhjen	utvalget
rajonal	regional
rajonal	regionalt
rajonal	regionale
atomike	atomic
hipi	hippie
hipi	hippier
arte	kunster
arte	arte
zvicra	sveits
zyra	kontor
zyra	kontorer
zyra	kontor
zyra	kontoret
zyra	office
nivele	nivåer
mendime	omtenksom
mendime	tankefull
mendime	tankene
mendime	tanker
gadishullin	halvøya
gadishullin	halvøy
interesuar	interesserte
interesuar	interessert
bregut	shore
prodhon	produserer
prodhon	produserer
pemë	tree
pemë	tre
pemë	treet
pemë	trær
pemë	trærne
pemë	frukter
pemë	frukt
jacques	jacques
mat	matta
mat	sjakkmatt
mat	matt
jusuf	yusuf
jusuf	jusuf
medalje	medalje
medalje	medal
medalje	medaljen
medalje	medaljer
medalje	medaljene
major	majoren
major	major
major	dur
major	avdelingsleder
major	maj
kala	kastellet
botuesi	utgiver
botuesi	forlegger
qytezë	town
qytezë	byen
qytezë	by
ajër	luft
ajër	air
kimi	kimi
kimi	kjemi
kimi	kimmy
plus	plus
plus	pluss
festivalit	festival
juglindje	sørøst
vendimin	avgjørelse
vendimin	avgjørelsen
vendimin	beslutning
vendimin	vedtak
pesha	tyngde
krahun	arm
krahun	armen
vazhdueshëm	kontinuerlig
vazhdueshëm	fortløpende
vazhdueshëm	sammenhengende
beri	barry
dinte	visste
dinte	kjente
veprime	handlingene
veprime	handlinger
australi	australia
vëmendje	oppmerksomhet
hyrja	adgang
hyrja	tilgang
hyrja	oppføring
hyrja	entré
hyrja	inngang
hyrja	inngangen
hyrja	entre
hyrja	pålogging
hyrja	innlogging
région	région
shfaqja	vis
shfaqja	vise
shfaqja	show
torino	torino
torino	torino
mike	mike
besimtarët	troende
rumania	romania
rumania	romanias
holanda	nederland
holanda	holland
gjeni	genialt
gjeni	geniet
gjeni	geni
meta	meta
mbijetuar	overlevende
mbijetuar	overlevde
mbijetuar	overlevd
mbijetuar	overleve
mbijetuar	overlever
kërkesë	forespørselen
kërkesë	forespørsel
kërkesë	anmodning
noli	noli
skenën	scene
khalifa	khalifa
europa	europe
europa	europa
goditje	blow
goditje	blås
goditje	blåse
goditje	slag
goditje	hjerneslag
formon	skjemaene
formon	former
formon	skjemaer
mjeshtër	mester
mjeshtër	mestre
mjeshtër	master
mjeshtër	herre
flaka	flamme
prejardhjen	stamtavle
bujar	overdådige
bujar	generøst
bujar	sjenerøs
bujar	generøs
bujar	gavmild
bujar	raus
varr	graven
varr	grav
varr	graven
varr	grava
varr	grav
jush	du
jush	deg
anhalt	anhalt
gustav	gustav
gustav	gustaf
gustav	gustave
pozicioni	stilling
pozicioni	posisjon
pozicioni	beliggenhet
pozicioni	sted
pozicioni	lokalisering
pozicioni	lokasjon
pozicioni	posisjon
pozicioni	plassering
pozicioni	sti
mjedis	miljø
referuar	henvist
referuar	henviste
referuar	referert
legjenda	legende
legjenda	legend
legjenda	legendene
legjenda	legender
kryengritja	mytteri
kryengritja	mytteriet
krah	skulder
krah	skulderen
krah	arm
krah	armen
krah	sida
krah	side
efektet	effekter
ndodhë	skjer
ndodhë	skje
cilësi	kvalitet
cilësi	kvaliteten
llogaritet	beregnes
llogaritet	kalkulert
llogaritet	teller
leon	leon
kontribuar	bidrar
kontribuar	bidra
kontribuar	bidro
kontribuar	bidratt
miqtë	vennene
miqtë	vener
miqtë	venner
njerëzimit	menneskelighet
njerëzimit	menneskeheten
teuta	teuta
kuptimi	betydning
kuptimi	mening
pamjen	landskapet
gjermanët	tyskere
interpretuar	utførte
interpretuar	utført
interpretuar	tolke
interpretuar	tolker
universitet	uni
universitet	university
universitet	universitet
universitet	universitetet
thote	sier
thote	says
regjimi	regime
frikë	frykt
frikë	fear
frikë	redsel
frikë	fryktet
frikë	fryktede
francis	francis
kontinentale	continental
kontinentale	kontinental
kontinentale	kontinentale
gjuhe	språk
public	offentleg
public	offentlige
public	offentlig
teknologjia	technology
teknologjia	teknologi
tempuj	templer
ortodoks	ortodoks
yll	stjerna
yll	stjerne
sisteme	systemene
sisteme	systems
sisteme	systemer
sisteme	system
muze	museer
muze	museum
operativ	opererer
operativ	operative
operativ	operativ
guinea	guinea
lumë	elven
lumë	river
lumë	elv
përfundimin	stenging
përfundimin	oppsigelse
artisti	kunstner
artisti	artist
rob	rob
oborrin	bakgården
oborrin	bakgård
atlantik	atlantic
atlantik	atlanteren
rumanisë	romania
rumanisë	romanias
përshtatshëm	passende
përshtatshëm	hensiktsmessig
përshtatshëm	passende
përshtatshëm	egnet
studiuesit	forskere
blues	blues
lënda	emne
lënda	fag
lënda	subjekt
dhomë	rommet
dhomë	værelse
dhomë	rom
dhomë	room
ndërtuara	bygget
ndërtuara	bygde
ndërtuara	bygd
polonisë	polen
polonisë	poland
copë	bit
copë	stykke
bija	dotter
bija	datter
bija	daughter
bija	dattera
bija	datteren
gjërat	ting
gjërat	things
prova	bevis
prova	bevismateriale
prova	øving
prova	bevis
prova	beviset
mitrovicë	mitrovica
meshkujt	hanner
meshkujt	mannfolk
meshkujt	menn
meshkujt	gubber
praktikë	øve
praktikë	praksis
lojtarë	spillere
walter	walter
dimër	vinteren
dimër	vinter
pret	venter
pret	avventer
pret	waiting
pret	venting
përafërsisht	omtrent
përafërsisht	cirka
drejtpërdrejt	direkte
drejtpërdrejt	live
drejtpërdrejt	lev
drejtpërdrejt	direktesending
drejtpërdrejt	bodd
drejtpërdrejt	direkte
drejtpërdrejt	direct
drejtpërdrejt	direkte
tarragona	tarragona
mbledhje	samler
mbledhje	samling
mbledhje	møte
skalitur	inngravert
skalitur	gravert
kap	catch
kap	fang
kap	fange
kap	kap
juventus	juventus
williams	williams
pjesëmarrja	oppmøte
pjesëmarrja	oppmøte
pjesëmarrja	deltakelse
pjesëmarrja	deltagelse
mësimi	sparring
mësimi	læring
mësimi	lærer
mësimi	undervisning
mësimi	underviser
mësimi	undervise
mësimi	lærer
mësimi	lekse
mësimi	leksjon
bir	sønn
bir	son
poloni	polen
poloni	poland
seksuale	seksuelt
seksuale	seksuell
dhjetëra	titalls
dhjetëra	dusin
dhjetëra	dusinvis
hidhet	jump
hidhet	hopp
hidhet	hoppe
hidhet	hopper
transmetuar	sending
transmetuar	sendingen
transmetuar	kringkasting
transmetuar	kringkaste
transmetuar	overførbar
transmetuar	overført
cari	tsar
cari	karl
cari	carl
hartuar	innkalt
unike	unik
unike	unikt
unike	unike
demokratik	demokratisk
ekip	lag
ekip	laget
ekip	team
favor	favør
favor	tjeneste
pavarësi	uavhengighet
pavarësi	independence
poetik	poetisk
filipi	phillip
filipi	philip
filipi	philip
filipi	filip
shkaku	sak
shkaku	årsak
shkaku	forårsake
div	div
paraqitja	utseende
paraqitja	visning
paraqitja	utsikt
paraqitja	vis
halil	halil
përgatitjen	forbereder
përgatitjen	klargjør
gabim	feil
gabim	feil
romanin	roman
aquitaine	aquitaine
elseif	elseif
urë	bro
ujërat	waters
ujërat	farvann
adolf	adolf
udhëtim	reise
udhëtim	reisen
udhëtim	tur
udhëtim	turen
konflikt	konflikt
dhimbje	pain
dhimbje	smerte
luftoi	sloss
luftoi	utkjempet
luftoi	kjempet
përmirësuar	forbedrede
përmirësuar	bedret
përmirësuar	forbedret
gjenerali	generell
gjenerali	generelt
gjenerali	general
frymë	ånde
frymë	pust
frymë	åndedrag
frymë	åndedrett
frymë	puster
frymë	pusting
verilindje	nordøst
castile	castilla
artistët	artister
artistët	kunstnere
ndryshoi	endret
ndryshoi	forandret
ndryshoi	skiftet
ndryshoi	endra
ndryshoi	forandra
bob	bob
fut	insert
fut	oppgi
fut	angi
fut	enter
lexuesit	leserne
lexuesit	lesere
klubet	klubber
klubet	klubbene
klubet	køller
mësuesi	lærer
mësuesi	læremester
mësuesi	lærerinne
qytetar	statsborger
qytetar	borger
ekzistuese	eksisterende
pikturë	malerkunst
pikturë	maleri
skulptura	skulptur
skulptura	skulpturen
skulptura	skulpturer
skulptura	skulpturer
fjalori	ordbok
formimi	danner
formimi	formasjon
pullë	stamp
pullë	stempel
pullë	frimerke
kapur	tatt
kapur	fanget
kapur	fanget
metodë	metoden
metodë	metode
dorën	hånd
dorën	hand
miliardë	billion
miliardë	milliarder
miliardë	milliard
miliardë	mrd
commons	commons
frymëzuar	inspirert
frymëzuar	inspirerte
përpiqet	forsøker
përpiqet	prøver
arsim	utdannelse
arsim	utdanning
çeke	tsjekkisk
çeke	tsjekkiske
templates	maler
bërthamore	kjernefysisk
këshilltar	rådgiver
këshilltar	konsulent
këshilltar	rådmann
këshilltar	bystyremedlem
këshilltar	rådgiver
duar	hendene
duar	henda
duar	hender
duar	hands
gradë	grader
gradë	grad
pavarura	independent
pavarura	uavhengige
pavarura	uavhengig
pavarura	selvstendig
beogradit	beograd
akademike	akademisk
petro	petro
krahasuar	sammenliknet
krahasuar	sammenlignet
paraardhës	tidligere
paraardhës	førre
paraardhës	forrige
otto	otto
avni	avni
modele	modeller
modele	modell
fati	skjebnen
fati	skjebne
fati	destiny
fati	skjebnen
fati	skjebne
kontrolli	control
kontrolli	kontroll
kontrolli	kontroller
kontrolli	kontrollere
kontrolli	sjekke
kontrolli	kontroller
kontrolli	sjekk
dru	trevirke
dru	wood
dru	treverk
projektet	prosjekter
projektet	prosjektene
veziri	vesir
pulla	frimerker
europe	europe
europe	europa
personazhet	rollefigurer
personazhet	tegn
muaji	måneden
muaji	måned
nënshkruar	signert
nënshkruar	underskrevet
nënshkruar	undertegnet
hall	hall
anijet	båter
anijet	skip
anijet	skuter
informacioni	informasjon
informacioni	informasjonen
informacioni	opplysninger
domosdoshme	uunnværlig
kolumbia	colombias
kolumbia	colombia
shpeshta	hyppige
shpeshta	hyppig
globale	global
globale	globalt
pamja	visning
pamja	utsikt
pamja	vis
qeveri	regjering
statistikat	statistikk
statistikat	statistikk
statistikat	innsikt
statistikat	innsikten
thuajse	almost
thuajse	nesten
katror	quad
katror	firkantet
katror	kvm
katror	kvadratisk
katror	kvadrat
peshkop	biskop
peshkop	bishop
status	status
shmangur	unngå
shmangur	unngått
shmangur	unngikk
shmangur	unngås
young	ungt
young	young
young	ung
young	unge
përmasat	dimensjoner
përmasat	dimensjonene
përmasat	størrelser
përhershme	permanente
përhershme	permanent
banda	band
banda	gjeng
banda	gjengen
modelet	modeller
modelet	mønster
modelet	mønstre
shëndetësore	helsa
shëndetësore	helse
takim	årstall
takim	dato
takim	date
takim	avtale
takim	møte
zbulimin	oppdagelse
zbulimin	discovery
bimore	plante
bimore	planter
prag	terskel
prag	brink
prag	eva
prag	eve
dokumenti	dokumentet
dokumenti	dokument
dokumenti	dokumentere
kaliforni	californias
kaliforni	california
ekzistuar	eksisterte
ekzistuar	eksistert
ekzistuar	fantes
bullgare	bulgarsk
bullgare	bulgarske
udhëtimi	reiser
udhëtimi	reise
udhëtimi	reiser
udhëtimi	reiser
udhëtimi	reise
udhëtimi	reising
fortesa	stronghold
fortesa	festning
fortesa	fort
firmosi	signert
firmosi	underskrevet
firmosi	undertegnet
saône	saône
arm	arm
arm	armen
gjith	alle
gjith	alt
gjith	all
strategjike	strategisk
strategjike	strategiske
mario	mario
famë	berømmelse
famë	fame
monumenti	monumentet
monumenti	monument
mbledhja	samling
general	generell
general	generelt
general	general
add	add
klube	klubber
klube	klubbene
klube	køller
fabrika	plante
fabrika	planter
fabrika	fabrikk
europë	europe
europë	europa
fletë	arket
fletë	folie
fletë	leaf
fletë	blad
ligjor	rettsmedisiner
ligjor	rettsmedisineren
ligjor	juridiske
ligjor	juridisk
ligjor	lovlig
personalitete	personligheter
zgjidhjen	løsning
goku	goku
rugova	rugova
shqiperi	albania
flamur	flagg
flamur	banner
flamur	banneret
giuseppe	giuseppe
guide	veiledningen
guide	veiledning
guide	guide
guide	veiviser
organizatat	organisasjoner
krahët	favn
krahët	armer
krahët	arms
krahët	armene
krahët	vingene
krahët	vinger
krahët	wings
gazi	bensin
gazi	gass
gazi	gazi
trashëguar	arva
trashëguar	arvet
dell	dell
dymbëdhjetë	twelve
dymbëdhjetë	tolv
dymbëdhjetë	twelfth
dymbëdhjetë	tolvte
virginia	virginia
mia	mia
note	notat
note	merknad
note	notatet
note	note
note	merk
alba	alba
përkthyes	oversetter
përkthyes	tolk
përkthyes	tolken
përkthyes	oversettere
prodhimet	produkter
prodhimet	produktene
keta	desse
keta	disse
ball	ball
afganistan	afghanistan
diellor	solar
përkundër	trass
përkundër	tross
varrezat	kirkegårder
varrezat	kirkegårdene
mesdhetare	middelhavet
tashme	allerede
tashme	allereie
kënaqur	fornøyde
kënaqur	fornøyd
kënaqur	tilfredsstilt
kënaqur	tilfredse
spain	spania
pyjet	skogen
pyjet	woods
pyjet	skogene
pyjet	skoger
pyjet	skoger
moskë	moscow
moskë	moskva
tekstet	tekstmeldinger
tekstet	tekster
tekstet	sms
pushtuan	invaderte
pushtuan	invadert
info	info
info	informasjon
apple	eple
