분류	loại
소프트뱅크	softbank
시몬	simone
시몬	simon
네팔	nepal
네팔	nepal
타케시	takeshi
아이폰	iphone
워드	phường
워드	ward
워드	khu
워드	lời
워드	từ
감소	giảm
프린스	hoàng
프린스	prince
컨테이너	container
빅터	victor
더빙	dub
초콜릿	sôcôla
초콜릿	sôcôla
초콜릿	chocolate
이메일	email
이메일	email
술탄	sultan
무라카미	murakami
네오	neo
루카	lucca
루카	luca
레이스	đua
레이스	nhung
레이스	ren
레이스	lace
치즈	cheese
슬픈	buồn
슈투트가르트	stuttgart
테이블	bảng
테이블	bàn
테이블	bảng
테이블	bàn
지혜	wise
지혜	wisdom
카를로	carlo
조셉	giuse
조셉	joseph
밀러	miller
싸이월드	psy
볼프강	wolfgang
승자	thang
승자	thắng
발발	foot
발발	bộ
발발	feet
발발	chân
발발	mét
색상	nhuộm
색상	màu
색상	mầu
색상	màu
색상	màu
독도	poison
라오스	lào
라오스	lao
라오스	lào
태그	tag
태그	thẻ
태그	thẻ
태그	tags
육지	đáp
테리	terry
아저씨	chú
아저씨	bác
프레임	khung
프레임	khung
인형	dolls
인형	doll
그리스도	christ
키프로스	síp
키프로스	síp
재생	play
재생	chơi
재생	at
재생	replay
프란체스코	francesco
얼굴이	face
얼굴이	mặt
우주선	spacecraft
캐스팅	cast
캐스팅	casting
아리랑	arirang
바위	đá
바위	đá
바위	rock
기적	miracles
기적	kì
기적	miraculous
기적	diệu
희망	mong
희망	xoa
터보	turbo
나눈	chia
공휴일	holiday
즉각	tức
베이	vịnh
베이	bay
목성	jupiter
블레이드	blade
레오나르도	leonardo
재난	họa
파동	sóng
파동	wave
절대로	bao
리튬	lithium
리튬	liti
악마	devil
악마	quỷ
악마	khổn
악마	ám
악마	quỷ
악마	quỷ
누군가	somebody
누르면	nhấn
오타	ōta
오타	typo
파라과이	paraguay
아오야마	aoyama
모터스	motors
히틀러	hitler
볼로냐	bologna
슬램	slam
거울	gương
거울	mirrors
거울	gương
거울	mirror
추천	chê
남극	antarctic
업체	buôn
뱀파이어	vampire
모하메드	mohammed
모하메드	mohamed
행렬	matrices
행렬	rước
스파이	điệp
바이마르	weimar
석탄	than
리뷰	review
직통	direct
직통	trực
스펙트럼	spectra
스펙트럼	spectrum
앤더슨	anderson
포터	potter
포터	toang
포터	porter
유벤투스	juventus
무사히	an
이베리아	iberia
이베리아	iberia
불꽃	lửa
불꽃	lửa
스트라이크	strike
스트라이크	đâm
스트라이크	slr
스핀	spin
스핀	quay
싸움	cãi
깊게	deep
깊게	sâu
레온	leone
레온	león
레온	leon
바이어	beyer
바이어	bayer
펠리페	felipe
펠리페	philip
펠리페	filip
다양체	manifold
법원	triều
앵커	neo
앵커	anchor
앵커	anchors
페르난도	fernando
베이비	baby
베이비	bé
레인보우	rainbow
요시노	yoshino
케이트	kate
리오	rio
리오	leo
위안부	comfort
아우	huynh
늦은	sen
늦은	trễ
늦은	khuya
늦은	muộn
거래	thuận
성운	nebula
성운	nebulae
사무라이	samurai
악의	malice
안테나	antenna
안테나	anten
헤드	đầu
헤드	đàu
헤드	head
클라우드	sky
클라우드	mây
클라우드	cloud
문의	lạc
문의	inquiry
약물	vải
약물	thuốc
청색	xanh
벌써	đã
쇼트	schott
쇼트	bài
쇼트	ngắn
쇼트	short
쇼트	lá
브레이크	break
브레이크	phá
브레이크	phanh
브레이크	phanh
스탠리	stan
스탠리	stanley
이스트	đông
아이즈	aizu
동작	hành
루트	root
루트	chủ
러시아인	nga
러시아인	nga
만남	họp
학교는	trường
학교는	học
환자	nhân
시바타	shibata
임베디드	nhúng
충칭	chongqing
장난	hư
장난	nghịch
강남	gangnam
튀니지	tunisia
히로유키	hiroyuki
에바	ava
에바	eva
타이거	tiger
타이거	cọp
타이거	hổ
사양	specs
복수	thù
비스타	vista
끝내기	thoát
끝내기	thoát
끝내기	exit
끝내기	end
끝내기	kết
재료	nguyên
메시에	messier
니시	nishi
일레븐	eleven
나카노	nakano
분기	quý
분기	cành
분기	nhánh
짧게	bài
짧게	ngắn
짧게	short
짧게	lá
소중한	precious
소중한	quý
우즈베키스탄	uzbekistan
스승	thầy
극단	extremes
극단	extreme
에스페란토	esperanto
넬슨	nelson
라파엘	raphael
라파엘	pantheon
차이나	china
돼지	hog
돼지	lợn
돼지	heo
돼지	thối
돼지	lợn
돼지	thối
돼지	heo
돼지	đẻ
성직자	clergy
제시카	jessica
트리니다드	trinidad
가브리엘	gabriel
가브리엘	gabrielle
밝고	sáng
밝고	mẻ
과테말라	guatemala
과테말라	gua
과테말라	guatemalan
주류	rượu
필터	lọc
필터	lọc
휴대용	handheld
나비	butterfly
나비	bướm
나비	bướm
괴물	monster
타임스	lần
타임스	times
카터	carter
카오리	kaori
파트	saga
파트	part
파트	phần
페르디난트	ferdinand
검은색	đen
막내	út
고딕	goth
고딕	gothic
토미	tommy
알프스	alps
알프스	anpơ
빌려	mượn
빌려	mượn
빌려	vay
무어	maori
무어	moor
무어	moore
정복	conquest
고체	đặc
고체	solids
돈이	tiền
돈이	tien
사할린	sakhalin
계층	layer
계층	lớp
계층	hierarchical
계층	stratification
케냐	kenya
영광	vinh
영광	vinh
패턴	pattern
패턴	mẫu
패턴	patterns
웨스턴	weston
웨스턴	tây
풋살	futsal
리옹	lyon
듣기	thuộc
듣기	tít
듣기	nghe
듣기	spring
듣기	nghe
유대교	judaism
미카엘	michael
사키	saki
상금	premier
울프	wolfe
울프	soi
울프	wolf
울프	sói
것들	điều
소말리아	đặc
소말리아	somalia
소말리아	somali
알코올	rượu
알코올	cồn
보이즈	boyz
보이즈	boys
새뮤얼	samuel
회피	avoidance
라이더	rider
라이더	kỵ
스탠퍼드	stanford
저지	jersey
조이	joy
조이	zoe
조이	zoey
조이	joey
어디서	đâu
코트	khoác
히타치	hitachi
스캔들	scandal
금성	venus
주위	khoảng
주위	vòng
보건	khỏe
크리스티나	christina
크리스티나	cristina
하이브리드	hybrid
항해	voyage
항해	buồm
항해	buồm
가르시아	garcia
아키코	akiko
헤이룽장	heilongjiang
네이트	nate
고기	thịt
연령	tuổi
원본	nguồn
원본	gốc
원본	tác
마사키	masaki
마사키	aiba
탱크	tank
탱크	tăng
탱크	bể
탱크	tăng
스틸	thép
스틸	steele
구경	tour
아스널	arsenal
현금	cash
달콤한	sweet
달콤한	ngọt
몬테네그로	montenegro
몬테네그로	montenegrin
로렌스	laurence
로렌스	lawrence
볼리비아	bolivia
저스틴	justine
저스틴	justin
캐나다인	canadian
와이드	rộng
와이드	vid
소나타	sonata
기대	expectancy
펜티엄	pentium
실종	thiếu
제약	constraint
조류	bird
조류	chim
조류	tảo
조류	alger
천재	genius
트로이	troy
항복	nhường
항복	capitulation
독수리	eagle
독수리	bàng
배출	emissions
건조	lau
건조	khô
건조	sấy
하카타	hakata
회색	gray
회색	xám
회색	xám
파랑	xanh
건강한	healthy
다카사키	takasaki
허용	phép
비싼	đắt
아칸소	arkansas
다운	down
다운	xuống
다운	downs
도착	đến
베리	berry
줄기	stems
줄기	cuống
후쿠다	masahiro
자서전	autobiography
전례	liturgy
스틸러스	steelers
알렉산드리아	alexandria
피부	skin
피부	da
멜로디	giai
멜로디	melody
아줌마	đầm
아줌마	tẩy
오가와	ogawa
카나	kana
드레스	váy
드레스	áo
드레스	váy
아기	baby
아기	bé
아기	bé
아기	babies
아사쿠라	asakura
지향	hướng
문명의	civilizations
배트맨	batman
크라운	vương
안드레아	andrea
안드레아	andrew
객체	tượng
아인슈타인	einstein
빌라	villa
빌라	villas
기분	mood
도핑	doping
라이프치히	leipzig
한계	hạn
괄호	parentheses
괄호	ngoặc
괄호	bracket
일괄	gộp
일괄	đợt
일괄	batch
일괄	mẻ
일괄	bó
노르망디	normandy
노르망디	normandie
빨강	đỏ
다카시	takashi
연승	streak
대문	gate
대문	cổng
본토	liền
다저스	dodgers
메트로폴리탄	metropolitan
가볍게	châm
가볍게	đèn
가볍게	nhạt
가볍게	nhẹ
다카마쓰	takamatsu
세금	thuế
세금	thuế
신전	đền
신전	chùa
미카	micah
미카	mika
미카	mica
방글라데시	bangladesh
데일리	daley
데일리	daly
건지	guernsey
섬유	dệt
섬유	fiber
섬유	sợi
애니	annie
간접	secondhand
초청	mời
히로미	hiromi
우편번호	zip
드림웍스	dreamworks
심각하게	bách
심각하게	hen
로드리게스	rodriguez
포르노	porno
포르노	porn
일주일	tuần
데드	chết
이케부쿠로	ikebukuro
오스카	oscars
오스카	oscar
오스카	oskar
오스카	oscar
버밍엄	birmingham
방사능	xạ
마약	vải
마약	thuốc
줄이기	giảm
엘리트	elite
광물	khoáng
가시마	kashima
뉴턴	newton
리조트	resort
삼촌	chú
삼촌	bác
프로파일	sơ
청동기	đồng
모건	morgan
우편	mail
우편	evolution
우편	thư
악성	malignant
시크릿	mật
시크릿	bí
예방	ngăn
감자	khoai
데이트	ngày
데이트	ngày
데이트	dating
벤츠	benz
재개	cv
재개	resume
고고학	antiquities
타로	tarot
타로	taro
샘플	sample
샘플	mẫu
콜린	collin
콜린	colin
사토미	satomi
드미트리	dmitri
노무라	nomura
예시	dụ
동적	động
부정적	âm
부정적	ám
이즈	izu
스테판	stefan
손가락	ngón
손가락	finger
마린	marin
마린	marine
알베르트	albert
동물원	thú
동물원	zoo
매킨토시	mackintosh
매킨토시	mcintosh
매킨토시	macintosh
히토미	hitomi
두꺼운	thick
두꺼운	dầy
두꺼운	dày
네브래스카	nebraska
납치	cóc
바젤	basel
쓰레기	junk
쓰레기	phế
쓰레기	chấy
쓰레기	rác
쓰레기	rác
깃발	cờ
깃발	cờ
비전	vision
회복	recover
회복	recovery
에미상	emmy
에미상	emmys
부쿠레슈티	bucharest
자카르타	jakarta
브레멘	bremen
사운드트랙	soundtrack
유니언	union
유니언	hợp
드래곤볼	rồng
드래곤볼	diều
드래곤볼	long
드래곤볼	dragon
헬리콥터	helicopter
헬리콥터	thăng
헬리콥터	helicopters
계단	stairway
계단	dục
크리스탈	crystal
크리스탈	krystal
코끼리	voi
코끼리	voi
함정	bẫy
함정	tráp
루시	lucy
루시	luci
로이드	lloyd
모터사이클	môtô
나카	naka
클레멘스	clemens
클레멘스	clement
포틀랜드	portland
반전	inverse
열매	berries
열매	dâu
몰타	malta
나트륨	natri
지대	zone
지대	múi
지대	vùng
클린턴	clinton
윔블던	wimbledon
이치로	ichiro
히다카	hidaka
메타	meta
크루즈	cruz
크루즈	cruise
패널	bảng
패널	tấm
축소	sập
축소	giảm
축소	sập
축소	zoom
해상도	vụn
해상도	giải
페어	fair
모래	bi
모래	cát
올랜도	orlando
에든버러	edinburgh
워크래프트	warcraft
반다이	bandai
코미디언	comedian
불타는	cháy
파르마	parma
로스트	mất
로스트	thua
프로듀스	produce
옥수수	maze
옥수수	ngô
옥수수	bắp
옥수수	lúa
흐름	luồng
흐름	màng
흐름	flow
흐름	luồng
흐름	suối
흐름	stream
연대기	chronicle
베토벤	beethoven
하노이	hanoi
방화	mạo
앨버트	albert
표트르	pyotr
십자가	chinh
십자가	chon
감각	giác
전하	sạc
수직	dọc
수직	dọc
블러드	máu
블러드	huyết
여권	passport
유니버시아드	universiade
리터	lít
리터	lít
리터	ritter
리터	lít
리터	ga
모질라	mozilla
초록	lục
플라이	fly
플라이	ruồi
플라이	bay
무용	điệu
무용	múa
레스터	lester
레스터	leicester
릴리	lilly
릴리	lily
마르쿠스	marcus
마르쿠스	markus
해변	bờ
해변	shore
해변	biển
해변	beach
야생	wild
야생	hoang
율리우스	julian
래리	lary
래리	larry
추억	ức
알프레드	alfred
어쿠스틱	acoustic
트리	cây
트리	cây
질소	nitơ
질소	nitrogen
수호	guardian
미겔	miguel
키드	kidd
키드	nhóc
키드	bé
키드	kid
가든	vườn
가든	garden
소프라노	soprano
소프라노	sopranos
자켓	jacket
덴버	denver
바닥	sàn
바닥	đáy
바닥	bottoms
바닥	dưới
바닥	bậc
바닥	đáy
바닥	bottom
바닥	tầng
바닥	sàn
랜드	rand
랜드	đáp
원조	aid
그레이스	ân
그레이스	grace
그레이스	tha
백악기	cretaceous
구멍이	lỗ
구멍이	hố
구멍이	chẻ
구멍이	lỗ
메가	mega
달걀	trứng
달걀	trứng
라마	lamar
라마	lama
라마	rama
스위트	suite
스위트	suites
늙은	cũ
늙은	tuổi
늙은	già
바레인	bahrain
히가시	higashi
에리카	erika
에리카	erica
엔젤	angel
연고	mỡ
연고	mỡ
섞어	mix
섞어	trộn
앙드레	andre
앙드레	andré
이언	eon
컬링	curling
쿠퍼	cooper
신데렐라	cinderella
침략	xâm
알베르토	alberto
스톰	bão
앙골라	angola
호시노	hoshino
휴가	holiday
휴가	nghỉ
로비	sảnh
로비	robbie
바이	bạch
크리스틴	kristine
크리스틴	kristin
크리스틴	christine
크리스틴	kristen
스리랑카	lanka
베오그라드	beograd
베오그라드	belgrade
유스케	yusuke
몰도바	moldova
산화	oxit
산화	ôxít
산화	oxide
밀워키	milwaukee
비공개	đóng
비공개	tư
콘스탄티누스	konstantinos
콘스탄티누스	constantine
아이콘	icon
장식	ornament
이시이	ishii
성균관	sungkyunkwan
톰슨	thomson
아드리앵	adrien
울트라	ultra
개구리	ếch
개구리	nhái
개구리	ếch
개구리	cóc
개구리	frog
줄리아	julia
일치하는	khớp
일치하는	diêm
일치하는	khớp
내일	mai
통근	commuter
글래스고	glasgow
농장	farm
퍼즐	puzzles
퍼즐	đố
퍼즐	puzzle
퍼즐	tuệ
처벌	phạt
클로드	claude
바비	barbie
바비	bobby
로만	roman
로만	đế
루크	luke
워커	walker
허블	hubble
캐리	kari
캐리	cary
캐리	carrie
캐리	carey
면도	cạo
기니	guinea
계절	mùa
계절	season
계절	mùa
계절	seasons
클라이맥스	climax
리본	ribbon
델리	deli
델리	delhi
오락	entertainment
복제	trùng
복제	cloning
아랍에미리트	uae
서술	narration
필립스	philips
필립스	philips
필립스	phillips
스카우트	scout
스카우트	scouts
아라이	arai
폭풍	nhào
폭풍	bão
카라	kara
보석	gem
보석	ngọc
보석	jewel
보석	sỉ
부탁합니다	xin
비극	tragedies
아오키	aoki
카메룬	cameroon
혜성	comet
혜성	comets
히데키	hideki
데이빗	david
스칸디나비아	scandinavia
스칸디나비아	nordic
스칸디나비아	scandinavi
스칸디나비아	scandinavia
챔피언스	champions
빈센트	vincent
아이스크림	kem
오카모토	okamoto
혈액	máu
혈액	huyết
모리오카	morioka
마쓰야마	matsuyama
시골	quê
시골	quốc
코지마	kojima
초록색	lục
사냥	hunted
사냥	hunt
사냥	săn
사냥	săn
유효한	lệ
미도리	midori
붉은색	đỏ
헬렌	helen
총기	súng
행복	happyness
행복	phúc
행복	vui
켄트	kent
기소	kiso
롤링	lướt
롤링	rowling
루스	ruth
특허	patent
허드슨	hudson
집회	rally
루비	ruby
힌두교	hindu
힌두교	hinđu
힌두교	hindus
힌두교	hinduism
데스	chết
퀸즐랜드	queensland
그랜트	grant
후쿠야마	fukuyama
수성	mercury
피셔	fisher
피셔	fischer
패러디	farrar
패러디	parody
퀸스	queens
물건	đồ
물건	stuff
무효	void
애인	lover
플래티넘	platinum
카이	kai
바퀴	wheel
바퀴	hoành
마운트	núi
마운트	lắp
뉘른베르크	nürnberg
뉘른베르크	nuremberg
큐브	cube
큐브	rubik
자작	viscount
르네	renee
르네	rene
르네	rené
르네	rené
르네	rene
중성자	neutron
자그레브	zagreb
던전	dungeon
던전	ngục
쿄코	kyoko
마다가스카르	madagascar
타원	elip
타원	elliptic
타원	elliptical
에어로	aero
소금	muối
시그마	sigma
선장	trưởng
아담	adam
다카라즈카	takarazuka
아이리스	iris
바보	lừa
바보	ngu
바보	silly
베르사유	versailles
독점	monopoly
달리기	gân
달리기	chạy
달리기	runner
달리기	chạy
고백	confession
고백	confession
고백	confessions
미첼	mitchell
아마존	amazon
케이크	bánh
케이크	bánh
애덤스	adams
시바	shiva
오타와	ottawa
경찰관	cảnh
경찰관	quan
아사노	asano
상승	rise
상승	nâng
상승	lift
상승	dỡ
지연	hoãn
지연	delay
지연	hoãn
지연	trễ
삽입	chèn
삽입	inset
삽입	chèn
직렬	serial
포르투	porto
히로키	hiroki
살레르노	salerno
뱅크	banks
뱅크	ngân
뱅크	bank
타이어	tires
타이어	lốp
타이어	lốp
타이어	lốp
매끄러운	lates
미사키	misaki
확산	bùng
설비	fixtures
퍼스	perth
다롄	dalian
생존자	survivor
센티미터	centimet
센티미터	cm
유라시아	eurasia
홍수	lụt
홍수	gượng
홍수	lụt
깨끗한	cai
깨끗한	sạch
예멘	yemen
예멘	ye
예멘	ye
회고록	memoir
회고록	memoirs
알폰소	alfonso
배열	mảng
배열	ten
배열	scheme
모토로라	motorola
스크립트	scripting
스크립트	script
분위기	atmosphere
분위기	mood
자본	vốn
올리기	nâng
올리기	nuôi
올리기	nhôm
숨기기	giấu
숨기기	trốn
숨기기	ẩn
애스턴	aston
파라다이스	thiên
베어	baer
베어	gấu
시라카와	shirakawa
민속	folklore
거룩한	thánh
황색	vàng
황색	nhát
히브리어	hebrew
습격	raid
회담	thảo
회담	summit
운명	destiny
운명	phạn
치바	chiba
무지개	rainbow
무지개	rainbows
스위치	switch
스위치	chuyển
대변인	spokesperson
대변인	spokesman
머물러	stay
테드	ted
직장	workplace
페드로	pedro
작동	thao
박람회	expo
박람회	fair
밝기	trưng
먼지	bụi
먼지	chốn
손실	mát
헬륨	helium
헬륨	heli
표준시	utc
아이티	haiti
아이티	haitian
크루	crewe
말리	marley
바이킹	viking
바이킹	viking
바이킹	vikings
넥슨	nexon
유니폼	uniform
빼고	trừ
게이세이	keisei
강철	thép
보상	thưởng
보상	bù
매디슨	madison
가르쳐	dạy
잔디	lawn
잔디	cỏ
미시마	mishima
결혼식	cưới
역학	dynamics
해리스	harris
어뢰	torpedo
가모	kamo
와인	rượu
와인	vang
뒤셀도르프	düsseldorf
뒤셀도르프	düsseldorf
뒤셀도르프	dusseldorf
후지타	fujita
로런스	lawrence
모스	mos
모스	moses
모스	mohs
모스	morse
브란덴부르크	brandenburg
삼총사	ngự
유로비전	eurovision
요금	fee
요금	phí
수지	suzie
수지	susie
수지	suzy
오징어	mực
글렌	glen
글렌	glenn
마리나	marina
어디	đâu
브리즈번	brisbane
페로	faroe
피핀	pippin
로빈슨	robinson
삼각형	tam
하프	hạc
하프	harp
구입	mua
방사선	xạ
에이미	amy
근육	muscle
뿌리	root
뿌리	chủ
뿌리	rễ
알렉산드라	alexandra
니켈	nickel
니켈	niken
사바	saba
조국	motherland
조국	homeland
조국	fatherland
프라임	prime
비단	lụa
자메이카	jamaica
칼슘	calcium
칼슘	canxi
닐슨	nielsen
닐슨	nilsson
바이오	bio
트리니티	trinity
카툰	cartoon
목이	họng
뭄바이	mumbai
진수	hex
느리게	chậm
느리게	phím
프레드	hòa
프레드	fred
사인	ký
사인	vẽ
조화	harmony
무사시	musashi
대포	pháo
대포	cannonball
미나	mina
쇼핑	shop
쇼핑	sắm
쇼핑	shopping
이모	dì
이모	dì
시선	radial
크레이그	craig
감마	gamma
온두라스	amazilia
온두라스	honduras
용기	dũng
용기	chống
용기	container
저렴한	rẻ
그레이엄	graham
빌리지	làng
라스	las
태블릿	tablet
에이즈	aids
에이즈	sida
소켓	cắm
소켓	socket
소켓	socket
드래곤즈	rồng
오리온	orion
아우구스트	august
줄리엣	juliette
줄리엣	juliet
마스	mars
부르봉	bourbon
제이미	jamie
아크	arc
자이언트	giants
자이언트	giant
자이언트	toshiba
첼로	cello
정렬	xếp
정렬	dóng
정렬	align
브리지	cầu
브리지	bridges
브리지	cầu
게스트로	khách
특이	singular
합창	chorus
쉐보레	chevrolet
킬러	keeler
심슨	simpsons
심슨	simpson
케플러	kepler
메모리얼	memorial
천국	thiên
게르만	germanic
순회	lượn
취해	say
취해	xỉn
취해	drunk
떨어지고	falling
떨어지고	rơi
배리	barry
쓰가루	tsugaru
릴레이	relay
마사토	masato
킹스	kings
킹스	vua
엘리베이터	kháng
콘라트	conrad
콘라트	konrad
사이언스	khoa
에밀리	emily
우유	sữa
우유	milk
조항	clause
하얼빈	harbin
진리	thật
카디프	cardiff
폭포	thác
폭포	ngã
폭포	falls
폭포	thác
폭포	rơi
폭포	sút
전지	pháo
전지	pin
전지	bình
전지	pin
예술적	nghệ
라이온	lion
몬태나	montana
모션	motion
휴대폰	đt
호스트	máy
호스트	máy
암흑	darkness
이글	eagle
이글	bàng
브리트니	brittney
브리트니	britney
브리트니	bretagne
브리트니	brittany
브리트니	britney
아파치	apache
웨이브	sóng
웨이브	wave
중독	addicted
중독	nghiện
중독	ghiền
중독	nghiện
중독	addiction
오일러	euler
미노루	kitani
섹스	sex
헬기	helicopter
헬기	thăng
벤저민	benjamin
샀다	mua
델라웨어	delaware
폴리스	polis
아라카와	arakawa
스텝	bước
스텝	bước
에리코	eriko
크롬	chrome
관점	perspective
코소보	kosovo
오카자키	okazaki
셜록	sherlock
글꼴	typeface
히라노	hirano
갱신	update
갱신	renew
베이커	baker
칼륨	kali
머니	tiền
머니	tien
브래드	brad
블루투스	bluetooth
안보	ninh
프랑	franc
콜럼버스	columbus
계수	coefficient
바그다드	baghdad
바그다드	bagdad
맥스웰	maxwell
영혼	hồn
영혼	soul
이브	eva
이브	eve
개체	tượng
버나드	bernard
서리	frost
피치	fitch
피치	đào
피치	peach
피치	pitch
쇼난	shonan
정글	rừng
정글	jungle
니콘	nikon
올리브	olive
올리브	ôliu
올리브	ôliu
올리브	olives
헤이그	hague
헤이그	hag
급성	viêm
랜디	randy
랜디	landy
안개	mist
안개	foggy
케이티	katy
케이티	katie
로렌	lorraine
로렌	lauren
로렌	loren
비스트	beast
비스트	tã
중순	mid
엠파이어	empire
아라곤	aragon
좀비	zombie
좀비	zombies
좀비	thây
델라	della
대안	alternative
대안	alternatives
창조	tạo
압둘라	abdullah
마스다	masuda
버드	byrd
버드	nghị
버드	răn
버드	bud
부르고뉴	burgundian
부르고뉴	burgundy
홉킨스	hopkins
패자	thua
느낌	giác
검열	censorship
염소	dê
염소	goat
염소	clo
염소	chlorine
염소	dê
히카리	hikari
도플러	doppler
버몬트	vermont
생제르맹	germain
아리아	aria
레닌	lenin
정적	tích
정적	tĩnh
맛있는	ngon
맛있는	tasty
맛있는	ngon
맛있는	yummy
맛있는	ngon
위협	đe
위협	tiềm
위협	mối
크리스털	crystal
베르너	werner
매장	táng
매장	tùng
오만	oman
암컷	nữ
암컷	nữ
믹스	mix
믹스	trộn
믹스	mixes
트레이닝	luyện
트레이닝	training
얕은	cạn
폭행	assault
야드	mét
참석	dự
연락	lạc
앨버타	alberta
설탕	đường
설탕	sugar
요트	du
요트	buồm
부패	nhũng
대충	khoảng
제이크	jake
메이드	maid
귀신	ghost
귀신	ma
귀신	ghosts
귀신	ma
수컷	nam
수컷	buồng
수컷	đực
수컷	nam
개그	chó
개그	dog
레이코	reiko
구현	implementations
지각	sen
지각	trễ
지각	khuya
지각	muộn
합류	confluence
읽어보기	đọc
카지노	casino
코넬	cornell
히라타	yuka
걸스	girls
걸스	gái
스테파노	stephen
로타르	lothaire
혼란	chaos
하드코어	hardcore
디렉터	trương
순종	obedience
순종	obedient
카탈루냐	catalan
카탈루냐	catalunya
카탈루냐	catalunya
카탈루냐	catalonia
히데오	hideo
감염된	nhiễm
소식	tin
소식	truyện
소식	chuyện
소식	truyện
소식	tin
세션	phiên
세션	phiên
카오스	chaos
스칼라	scala
반지	ring
반지	nhẫn
반지	nhẫn
체인	xích
체인	xích
체인	đinh
모노레일	monorail
어려워	cứng
어려워	khó
어려워	khổ
어려워	đắng
어려워	khó
트윈	twin
트윈	song
산스크리트어	phạn
산스크리트어	sanskrit
플랑크	planck
수수께끼	đố
수수께끼	enigma
여자친구	girlfriend
여자친구	bồ
보수주의	conservatism
브루노	bruno
의심	nghi
의심	reo
주문	lệnh
그런지	grunge
입출력	nhập
격자	lattice
격자	lưới
균형	balancing
균형	equilibrium
게시판	bảng
신발	giày
신발	giầy
신발	móng
신발	giày
테츠야	tetsuya
타일러	tyler
내기	cược
내기	cược
웰링턴	wellington
토끼	lepus
토끼	hare
토끼	thỏ
토끼	thỏ
토끼	bunny
토끼	thỏ
헤이세이	heisei
허리	eo
허리	hông
니코니코	nico
반사	reflections
아카시	akashi
파커	parker
데이즈	ngày
기념관	memorial
수신	nhận
해바라기	sunflower
호르헤	jorge
파시즘	fascism
시트	tờ
시트	mẩu
시트	tờ
시트	mẩu
시트	sheets
웸블리	wembley
사와	homare
탐지	detection
고용	tuyển
고용	tuyển
펀치	đấm
펀치	punch
용의자	nghi
용의자	nghi
체력	stamina
체력	khỏe
기름	nhớt
기름	dầu
노리코	noriko
노리코	nori
비난	trách
비치	biển
비치	beach
원숭이	khỉ
원숭이	khỉ
난바	nanba
난바	namba
레미	remy
레미	remi
프렌치	pháp
무사시노	musashino
쿠르트	kurt
주사	chích
주사	tiêm
익스트림	xtreme
익스트림	extreme
가라오케	karaoke
적당히	vừa
날아라	fly
날아라	ruồi
날아라	bay
날아라	flying
날아라	bay
나이키	nike
반군	rebel
반군	phiến
메신저	messenger
에릭슨	ericson
에릭슨	ericsson
에릭슨	erickson
에릭슨	erikson
크리켓	dế
크리켓	cricket
프로그레시브	progressive
영원	forever
영원	mải
영원	mải
버마	burma
버마	miến
도자기	gốm
도자기	sứ
도자기	gốm
도자기	ceramic
도자기	gốm
물체	tượng
초안	nháp
의약품	vải
의약품	thuốc
신선한	tươi
에반게리온	evangelion
검정	đen
마리코	mariko
목재	gỗ
목재	củi
밸리	lũng
해럴드	harold
콘스탄틴	konstantinos
콘스탄틴	constantine
호모	homo
셰필드	sheffield
스트레스	stress
스트레스	toan
아키야마	akiyama
하얀색	trắng
하얀색	white
하얀색	bạch
오자와	ozawa
마루	maru
캠벨	campbell
타이페이	taipei
테이프	băng
체크	tắc
체크	tick
체크	tíc
체크	tra
마사미	masami
불화	lửa
불화	cháy
불화	lứa
린다	linda
린다	lynda
양성자	proton
양성자	proton
주차	đỗ
주차	đỗ
드러머	drummer
핵융합	fusion
헤센	hesse
우라와	urawa
슈퍼맨	superman
베테랑	hanh
라임	lyme
라임	vôi
라임	chanh
라임	lime
희귀한	hiếm
리스	reese
리스	rhys
시마	shima
호출	gọi
호출	call
호출	cẩm
부처	phật
모자	hats
모자	mũ
모자	hatter
모자	mũ
모자	xịt
모자	nón
허버트	herbert
세네갈	senegal
앤드류	andrew
모차르트	mozart
출산	sinh
버그	lỗi
버그	bug
버그	rệp
버그	bọ
버그	lỗi
볼트	vault
볼트	hầm
볼트	bolt
볼트	bolts
수용소	aquariums
수용소	gulag
패스	qua
패스	đèo
패스	pass
켈빈	kelvin
켈빈	calvin
페어리	fairy
페어리	fee
페어리	tiên
니콜	nicol
니콜	nicole
올림피아코스	olympiacos
멤피스	memphis
팔아	bán
카렌	karen
서사시	huyền
넥스트	kế
넥스트	tiếp
넥스트	kit
알렉세이	alexey
알렉세이	alexei
알렉세이	aleksey
알렉세이	aleksei
알렉세이	alexis
폭스바겐	volkswagen
펌프	bơm
펌프	bơm
데모	demo
데모	demos
아틀라스	atlas
고모	dì
우드	gỗ
우드	củi
십대	teen
십대	teens
십대	teenage
헤르타	hertha
마사오	masao
교외	suburb
교외	suburban
도둑	trộm
도둑	trộm
탄자니아	tanzania
구리시	guri
파이프	ống
파이프	hổi
레오폴트	léopold
레오폴트	leopold
카즈야	kazuya
프렌즈	bè
드릴	khoan
사악한	ác
사악한	wicked
업계	ngành
탐색	duyệt
후추	pepper
후추	tiêu
후세인	hussein
후세인	hussain
보르도	bordeaux
몽고메리	montgomery
브리튼	britain
대원	daewon
니시노미야	nishinomiya
접촉	lạc
달력	lịch
달력	lịch
터너	turner
레인저	ranger
레인저	rangers
레인저	kích
긍정적	dương
모노	mono
하비	harvey
진동	rung
진동	rung
