категория	categorie
тестото	deeg
тестото	poen
ула	ulla
ула	ula
вярващ	gelovige
поклонник	aanbidder
поклонник	bewonderaar
глогов	głogów
шрек	shrek
ченге	smeris
ченге	flik
пропуснат	weggelaten
пропуснат	weglaten
хаселт	hasselt
антагонист	antagonisten
антагонист	antagonist
новоросийск	novorossiejsk
балкон	balkon
елф	elfen
елф	elf
елф	elfje
пел	pell
обаждания	telefoontjes
обаждания	oproepen
обаждания	noemt
гудман	goodman
аренд	arendt
вертер	werther
рюген	rügen
партида	partij
партида	batch
пардо	pardo
феранте	ferrante
джоб	pocket
джоб	gob
девон	devon
сеара	ceará
бергсон	bergson
хенли	hanley
хенли	henley
клио	clio
клио	cleo
ревността	jaloezie
атабаска	athabasca
чек	cheque
бун	boone
бун	boon
бийбър	bieber
хаотично	chaotische
хаотично	chaotisch
косцюшко	kościuszko
ленстър	leinster
конгломерат	conglomeraat
минзухар	crocus
гао	gao
ломбарди	lombardi
березовски	berezovski
шахти	schachten
мразя	hekel
мразя	haten
мразя	haat
дукати	ducati
аватар	avatar
несъответствия	tegenstrijdigheden
несъответствия	inconsistenties
несъответствия	discrepanties
тромбон	trombone
зараза	besmetting
стройна	slank
стройна	slanke
герен	guérin
гангстер	boef
гангстер	misdadiger
гангстер	gangster
гангстер	gangster
гангстер	gangsta
кандински	kandinsky
лишено	beroofd
лишено	ontnomen
плейстоцена	pleistoceen
еньо	enyo
залози	weddenschappen
залози	inzetten
залози	staken
намек	hint
оптимална	optimaal
оптимална	optimale
уриниране	urineren
уриниране	urineren
звън	rinkelen
прегряване	oververhitting
пей	zing
пей	zingen
фантазията	fantasy
фантазията	fantasie
деви	devi
седалките	zetels
седалките	stoelen
седалките	zitplaatsen
амбициозна	ambitieus
амбициозна	ambitieuze
флопи	floppy
антиоксиданти	antioxidanten
горичка	grove
нинджи	ninjas
нинджи	ninja
ифигения	iphigenia
биплан	tweedekker
сеньора	señora
кълвачи	spechten
хелсинг	helsing
експо	expo
съчетаване	combineren
адорно	adorno
алвин	alvin
несигурни	onzeker
несигурни	onveilig
несигурни	onzeker
несигурни	onzekere
несигурни	onzekere
несигурни	onzeker
мантеня	mantegna
изчислени	berekende
изчислени	berekend
изчислени	berekende
изчислени	berekend
сантиметър	inch
сантиметър	centimeter
сантиметър	centimeter
бардо	bardo
иги	iggy
прозрачно	transparant
прозрачно	transparante
прозрачно	doorzichtig
меконг	mekong
оратория	oratorium
арджуна	arjuna
пандемия	pandemie
потьомкин	potemkin
модернизиране	upgrade
модернизиране	upgraden
модернизиране	opwaarderen
модернизиране	opwaardering
модернизиране	upgraden
модернизиране	opwaarderen
модернизиране	opwaardering
модернизиране	modernisering
лотос	lotus
ейвън	avon
аналогии	analogieën
малуку	maluku
малуку	molukken
талес	thales
мандолина	mandoline
аранча	arantxa
фюрт	fürth
ефи	effie
персеполис	persepolis
секторите	sectoren
рихтхофен	richthofen
неомъжена	ongetrouwd
неомъжена	ongehuwd
рейтинги	kijkcijfers
рейтинги	ratings
рейтинги	waarderingen
рейтинги	beoordelingen
рейтинги	waardering
рейтинги	rating
рейтинги	beoordeling
патриотично	patriottische
файнман	feynman
андершон	andersson
еманципация	emancipatie
графинята	gravin
игуасу	iguazu
клепачите	oogleden
клепачите	deksels
клепачите	oogleden
омаха	omaha
сафина	safina
коняк	cognac
бургос	burgos
дивана	sofa
дивана	bank
стареене	vergrijzing
стареене	veroudering
стареене	verouderen
стареене	veroudering
триглав	triglav
тръбопроводи	pijpleidingen
тръбопроводи	pijpleiding
тръбопроводи	pijplijn
тръбопроводи	pijpleidingen
предприемачите	ondernemers
пипа	pippa
роалд	roald
алф	alf
масне	massenet
ехнатон	achnaton
трапани	trapani
лакът	elleboog
сар	sar
клавиатури	toetsenborden
ленърд	leonard
триш	trish
тайландски	thaise
тайландски	thai
тайландски	thais
овиедо	oviedo
сърбеж	jeuk
сърбеж	jeuk
сърбеж	jeuk
бьом	böhm
сиси	cissy
сиси	sisi
сиси	mietje
сиси	sissy
сиси	sissi
сиси	cece
сиси	sissi
мистрал	mistral
хенсън	hanson
хенсън	hansen
хенсън	henson
гетото	getto
гетото	ghetto
катманду	kathmandu
шакур	shakur
упорити	eigenwijs
упорити	koppig
упорити	koppige
упорити	eigenwijze
предполагаема	vermeende
предполагаема	beweerde
предполагаема	vermeend
предполагаема	beweerd
предполагаема	verondersteld
предполагаема	veronderstelde
предполагаема	vermoedelijke
саломон	salomon
подуване	opzwellen
подуване	zwelling
подуване	zwellingen
гизо	guizot
димен	diemen
възнаграждения	vergoeding
възнаграждения	bezoldiging
възнаграждения	beloning
възнаграждения	loon
възнаграждения	salarissen
възнаграждения	lonen
вграждане	insluiten
тичинки	meeldraden
безусловна	onvoorwaardelijk
безусловна	onvoorwaardelijke
безжична	draadloos
шева	hechtingen
шева	hechten
шева	gehecht
хугеноти	hugenoten
абиджан	abidjan
ограбен	beroofd
ограбен	bestolen
психоза	psychose
арне	arne
ужасяващи	angstaanjagend
ужасяващи	beangstigend
ставка	tarief
спадане	verminderen
спадане	afname
спадане	daling
спадане	vermindering
беса	besa
плътта	vlees
пасадена	pasadena
мандатите	mandaten
неопределеност	onzekerheden
неопределеност	onzekerheden
неопределеност	onzekerheid
летливи	vluchtige
летливи	vluchtig
ситкоми	sitcoms
счетоводители	boekhouders
счетоводители	accountants
самир	samir
съучастник	handlanger
съучастник	medeplichtige
съучастник	medeplichtigheid
съучастник	medeplichtige
съучастник	toebehoren
съучастник	accessoire
кипарис	cypress
фалшифициране	vervalsingen
фалшифициране	vervalsing
фалшифициране	vervalsingen
фалшифициране	vervalsing
фалшифициране	namaak
фалшифициране	vervalsen
фалшифициране	vervalsing
карълайн	caroline
сенчести	schimmige
гупта	gupta
касино	cassino
торун	torun
лад	ladd
мотивирано	gemotiveerd
мотивирано	gemotiveerde
ракът	kanker
юба	uba
апачи	apache
апачи	apachen
апачи	apaches
апачи	apachen
апачи	apaches
решителност	oplossen
решителност	vastberadenheid
решителност	bepaling
нойс	noyce
гурион	gurion
снайперист	scherpschutter
снайперист	sluipschutter
снайперист	sniper
калмикия	kalmukkië
саб	sab
саб	gab
скакалец	sprinkhaan
скакалец	sprinkhaan
злонамерени	kwaadaardige
флинтстоун	flintstones
флинтстоун	flintstone
реорганизирана	gereorganiseerd
скеле	steigers
скеле	steiger
анатом	anatoom
никомедия	nicomedia
мичел	mitchell
мичел	mitchel
спенс	spence
лозе	wijngaarden
лозе	wijngaard
мохач	mohács
куанг	kwang
каталунците	catalanen
тио	theo
тио	tio
безпорядък	wanorde
податливи	vatbaar
дирихле	dirichlet
бюлетините	stembiljetten
бюлетините	stemmingen
потънали	verzonken
потънали	gezonken
авантюристи	avonturiers
паюти	paiute
ренегат	afvallige
обвиняемите	beklaagden
обвиняемите	verdachten
аск	aske
аск	asa
робота	robot
фуражи	feed
фуражи	voeder
фуражи	voeden
мадрас	madras
благун	polycarpa
баджо	baggio
гая	gaia
кабаре	cabaret
карлота	carlotta
слейд	slade
съкрати	inkorten
съкрати	verkorten
езичеството	heidendom
мориарти	moriarty
андромаха	andromache
кениън	canyon
кениън	kloof
кениън	ravijn
кениън	kenyon
дълголетие	levensduur
роботика	robotica
парфюм	parfum
парфюм	parfums
изходи	output
изходи	uitgangen
контролери	controllers
аален	aalen
афинитет	affiniteit
афинитет	verwantschap
страстно	hartstochtelijk
страстно	hartstochtelijke
страстно	gepassioneerd
страстно	hartstochtelijk
страстно	gepassioneerde
падащ	dalend
падащ	vallende
падащ	vallen
падащ	vallend
джазира	jazeera
анселмо	anselmo
гаубица	houwitser
децентрализация	decentralisatie
солиден	stevig
солиден	massief
солиден	solide
солиден	vaste
ларус	larousse
емотикони	emoticons
пристигащи	aankomsten
неизползвани	ongebruikte
неизползвани	ongebruikt
измиване	wash
измиване	wassen
измиване	wassen
неутрино	neutrino
упълномощен	geautoriseerd
упълномощен	toegestaan
упълномощен	toegestane
упълномощен	toegelaten
настойник	guardian
настойник	bewaker
настойник	voogd
креолски	creools
релефно	reliëf
брант	brant
брант	brandt
йорданес	jordanes
йерархична	hiërarchische
безсмъртните	onsterfelijken
безсмъртните	onsterfelijke
дега	degas
лудница	gekheid
лудница	gekte
лудница	krankzinnigheid
лудница	waanzin
монтеверди	monteverdi
арам	aram
боп	bop
ерхард	erhard
фалшификация	vervalsingen
фалшификация	vervalsing
фалшификация	vervalsingen
фалшификация	vervalsing
фалшификация	namaak
фалшификация	vervalsing
планетарна	planetaire
сай	sai
заобикаляне	ontduiking
заобикаляне	omzeilen
долгополов	dolgopolov
колове	staken
разрушител	vernietiger
разрушител	destroyer
утробата	utero
утробата	baarmoeder
човеците	mensjes
човеците	mensen
вродена	aangeboren
вродена	aangeboren
макариос	makarios
адлър	adler
фън	feng
испанец	spanjaard
изолиране	isolatie
изолиране	afzondering
изолиране	isolement
изолиране	isoleren
изолиране	isoleren
илюстрират	illustreren
андрия	andrija
миодраг	miodrag
спалня	slaapkamer
невнимание	onopzettelijk
невнимание	onbedoelde
хабер	haber
лила	lila
лила	leela
морфин	morfine
самадхи	samadhi
таджикски	tadzjiekse
братски	broederlijke
спане	slapen
спане	slapend
радек	radek
рими	rijmen
рими	rijm
рими	rijmen
рими	rijmt
рими	rijmen
синдромът	syndroom
бухалки	vleermuizen
изброяване	telling
изброяване	opsomming
томо	tomo
кретиен	chrétien
пингвини	pinguïns
пингвини	pinguïn
пингвини	penguin
холандец	nederlander
холандец	hollander
холандец	nederlandse
холандец	nederlands
холандец	nederlanders
гараж	garage
институционална	institutioneel
индивидуалността	individualiteit
аника	annika
бовари	bovary
барнзли	barnsley
сладкарница	winkel
сладкарница	bakkerij
сладкарница	bakker
типтън	tipton
приготвен	bereide
приготвен	bereid
приготвен	voorbereid
микел	mikel
микел	mikkel
клеман	clément
клеман	clement
анфийлд	anfield
бонуси	bonus
бонуси	bonussen
архаични	archaïsche
провокации	provocaties
бутилирана	gebotteld
голдман	goldman
гепарди	jachtluipaarden
мугабе	mugabe
брахе	brahe
лис	lise
лис	lis
лис	lis
дизайнерски	ontwerper
дизайнерски	designer
скандално	schandalig
скандално	ongehoord
скандално	schandaal
скандално	schandalen
скандално	schandalig
скандално	schandalige
нанини	nannini
алегре	alegre
сока	sokka
броуди	brody
републиканец	republikeinse
републиканец	republikein
републиканец	republikeinen
шнидер	schnyder
хиперион	hyperion
капачка	dop
капачка	cap
маклауд	mcleod
маклауд	macleod
рахманинов	rachmaninov
наета	gehuurde
наета	verhuurd
наета	gehuurd
наета	ingehuurd
наета	aangenomen
наета	gehuurd
кармел	carmel
банкнота	bankbiljetten
банкнота	biljet
банкнота	bankbiljet
плурализъм	pluralisme
плурализъм	pluriformiteit
плурализъм	pluralisme
брен	bren
луганск	loehansk
бибиси	bbc
фосфати	fosfaten
фосфати	fosfaat
ниньо	niño
мерилиън	marillion
лапландия	lapland
поти	pits
гарантирани	gegarandeerde
гарантирани	gewaarborgd
гарантирани	gegarandeerd
щракване	klikken
щракване	klik
щракване	klikken
смехът	gelach
смехът	lachen
предписание	recept
предписание	voorschrift
инициали	initialen
лопата	schep
лопата	schop
пристрастен	verslaafd
пристрастен	verslaafde
идиот	idioot
приложима	toepasselijk
приложима	toepasbaar
приложима	toepasselijke
клоун	clown
неразбирателство	onenigheid
неразбирателство	meningsverschil
неразбирателство	misverstanden
неразбирателство	onbegrip
неразбирателство	misverstand
тонг	tong
кукалова	koukalová
медитацията	mediteren
медитацията	meditatie
маниак	maniak
агресивност	agressiviteit
ураганът	orkaan
ураганът	hurricane
маккелън	mckellen
възприятията	perceptie
салиери	salieri
тенденциозно	tendentieuze
психотерапевт	psychotherapeut
извънземно	alien
извънземно	buitenaardse
извънземно	buitenaards
дездемона	desdemona
стойки	stands
елементарен	elementaire
елементарен	elementair
елементарен	elementaire
елементарен	elementair
разтваряне	ontbinden
разтваряне	ontbinding
разтваряне	ontbinden
разтваряне	oplossen
маки	mackey
маки	mackie
маки	maquis
маки	maki
конуей	conway
разклонени	vertakte
лаудруп	laudrup
хриле	kieuwen
безсмъртни	onsterfelijken
безсмъртни	onsterfelijke
безсмъртни	onsterfelijk
безсмъртни	onsterfelijken
безсмъртни	onsterfelijke
амхърст	amherst
карцином	carcinoom
тантал	tantaal
уязвима	kwetsbare
уязвима	kwetsbaar
корбулон	corbulo
целс	celsus
бульон	bouillon
кравите	koeien
крамер	kramer
зина	xena
атакама	atacama
дфс	sbo
кървене	bloeding
кървене	bloeden
кървене	bloedingen
кървене	bloeding
кървене	bloedingen
кървене	bloeding
кървене	bloeden
ахмет	ahmet
октопод	octopus
октопод	inktvis
окови	ketenen
окови	boeien
окови	slavernij
окови	bondage
окови	ketenen
окови	kettingen
окови	ketens
наемане	aanwerving
наемане	rekrutering
наемане	werving
наемане	inhuren
наемане	verhuren
наемане	verhuur
завистта	nijd
завистта	afgunst
завистта	jaloezie
магическо	magische
магическо	magisch
кончита	conchita
распе	raspe
планктон	plankton
дуан	duan
мънро	munro
таврия	taurica
низините	lowlands
спонсорите	sponsors
спонсорите	sponsoren
фихте	fichte
елмър	elmer
наследствеността	erfelijkheid
комптън	compton
земеровка	crocidura
земеровка	spitsmuis
пристигна	gearriveerd
пристигна	aangekomen
феро	ferro
потвърждаване	bevestiging
потвърждаване	bevestigen
потвърждаване	bevestig
номинален	nominale
номинален	nominaal
янсон	jansson
лир	lear
сикул	siculus
наги	nagy
непроменена	onveranderd
непроменена	ongewijzigde
непроменена	ongewijzigd
шин	scheenbeen
шин	shin
нома	noma
афраний	afranius
премии	premies
премии	bonussen
седмична	wekelijks
седмична	weekoverzicht
седмична	wekelijkse
седмична	weekly
стендал	stendhal
яунде	yaoundé
мащехата	stiefmoeder
айхендорф	eichendorff
мащерка	tijm
ддд	aww
ддд	oga
гарнър	garner
олт	olt
кармайкъл	carmichael
ибелин	ibelin
иновация	innovaties
иновация	innovatie
иновация	vernieuwing
рипли	ripley
тръбопровод	conduit
тръбопровод	pijpleidingen
тръбопровод	pijpleiding
тръбопровод	pijplijn
кулидж	coolidge
хорват	horvath
рапсодия	rhapsody
карбид	carbide
китки	polsen
богданович	bogdanovic
туника	tuniek
перфектна	perfect
перфектна	perfecte
боксит	bauxiet
погребенията	begrafenissen
чудовищата	monsters
даниълс	daniels
андрий	andrij
самсун	samsun
олдфийлд	oldfield
нещастия	tegenslagen
нещастия	ongeluk
мрачно	sombere
мрачно	somber
мрачно	somber
зъболекар	tandarts
зъболекар	tandartsen
зъболекар	tandheelkundige
наклонности	tendensen
наклонности	neigingen
отложи	uitstellen
алта	alta
хобарт	hobart
кенсингтън	kensington
заратустра	zarathustra
изящно	voortreffelijk
придружител	metgezel
тайфун	tyfoon
ерлих	erlich
амини	aminen
ердман	erdman
полизахариди	polysachariden
слънца	zonnen
биомаса	biomassa
бунтовник	rebel
никс	nicks
никс	knicks
никс	nyx
никс	nix
никс	knicks
бъроуз	burroughs
бъроуз	holen
бъроуз	burrows
изтощени	uitgeput
изтощени	doodmoe
лейкърс	lakers
мелиес	méliès
изпарява	verdampen
забравено	vergeten
маневриране	manoeuvreren
дулсе	dulce
неграмотни	analfabeet
яйчниците	eierstokken
тествани	getest
тествани	beproefd
тествани	geteste
елио	elio
орхус	aarhus
лазери	lasers
артис	artis
роуън	rowan
хел	hel
хонорар	vergoeding
хонорар	honorarium
гюле	kanonskogel
гоф	goff
ротбард	rothbard
рохо	rojo
диря	trail
диря	spoor
конкурентно	concurrerend
конкурентно	concurrerende
конкурентно	competitief
конкурентно	competitieve
конкурентно	concurrerende
конкурентно	concurreren
тиендзин	tianjin
инжектира	ingespoten
инжектира	geïnjecteerd
негрите	negers
негрите	negers
оптимизиране	optimalisering
оптимизиране	optimalisatie
оптимизиране	optimalisering
оптимизиране	optimalisatie
оптимизиране	optimaliseren
оптимизиране	optimaliseren
оптимизиране	optimaliseren
оптимизиране	optimaliseren
фантом	phantom
фантом	fantoom
фантом	spook
тет	tet
изразителни	expressieve
спина	spina
епитет	epitheton
жокера	joker
жокера	grappenmaker
жокера	grapjas
догма	dogma
ноулс	knowles
възложени	uitbesteed
възложени	gegund
възложени	uitgereikt
възложени	toegekend
кални	modder
кални	modderige
очакван	verwachtte
очакван	verwacht
очакван	verwachte
очакван	verwachte
пръчици	toverstaf
пръчици	hagelslag
пръчици	stokjes
извара	wrongel
залп	volley
залп	salvo
тулия	tullia
мардж	marge
телесно	lichaam
телесно	body
тиен	tian
тиен	tien
домат	tomaat
домат	tomaten
кърваво	bloedig
кърваво	bloederig
кърваво	bloedige
кърваво	bloody
алуминиева	aluminium
волво	volvo
метеорити	meteorieten
метеорити	meteorieten
метеорити	meteoren
събуждане	ontwaken
събуждане	reveille
четки	kwasten
четки	penselen
четки	borstels
мансур	mansur
внезапни	onaangekondigd
внезапни	onaangekondigde
испаньола	hispaniola
простатата	prostaat
склонна	geneigd
склонна	geneigd
келър	keller
троицки	troicki
будистите	boeddhisten
конрой	conroy
непълнолетен	jeugdige
непълнолетен	minderjarige
непълнолетен	minderjarig
антониони	antonioni
крету	cretu
станислас	stanislas
стилистично	stilistisch
шейна	slee
шейна	slede
шейна	slee
бодигард	lijfwacht
бодигард	bodyguard
седов	sedov
ранена	gewond
ранена	gewonden
ранена	geblesseerd
ранена	gewond
ранена	gewonden
ранена	gewonde
ранена	gekwetst
проследени	getraceerd
проследени	getraceerd
проследени	bijgehouden
райнхолд	reinhold
нингма	nyingma
инжекция	injecteren
инжекция	inspuiting
инжекция	injectie
сасанидската	sassanidische
скоти	scotty
индианец	indisch
индианец	indiaas
индианец	indiaan
индианец	indiase
индианец	indische
индианец	indiaan
момини	demoiselle
мефистофел	mephistopheles
максима	maxima
голдуин	goldwyn
кюфтета	gehaktbal
кюфтета	gehaktballen
кюфтета	balletjes
прато	prato
пренебрежение	negeren
активизъм	activisme
микробиолог	microbioloog
метерних	metternich
вонегът	vonnegut
браг	bragg
развръзка	uitkomst
развръзка	resultaat
дезинфекция	ontsmetten
сумо	sumo
смог	smog
завесата	gordijn
ади	addie
ади	addy
ади	adi
персона	persona
цетине	cetinje
берлускони	berlusconi
асоцииране	vereniging
асоцииране	associatie
разрешена	geautoriseerd
разрешена	toegestaan
разрешена	toegestane
разрешена	toegelaten
разрешена	geautoriseerd
разрешена	toegestaan
разрешена	toegestane
разрешена	toegelaten
разрешена	toegestaan
разрешена	toegelaten
разрешена	toegestane
неограничени	onbegrensd
неограничени	onbeperkte
неограничени	onbeperkt
сойер	sawyer
санти	santi
сезонна	seizoensgebonden
сари	sari
вупертал	wuppertal
риголето	rigoletto
фиоре	fiore
директории	mappen
ренегати	afvalligen
маделин	madeleine
маделин	madeline
бъчва	barrel
бъчва	vat
бъчва	vat
попитал	vroegen
попитал	gevraagd
астра	astra
нелепо	belachelijke
нелепо	belachelijk
сафари	safari
предвиди	voorzagen
предвиди	voorzag
дауд	dowd
хераклит	heraclitus
палавичини	pallavicini
бонго	bongos
бонго	bongo
милитарис	militaris
двоичен	binaire
двоичен	binair
заклинание	spreuk
заклинание	betovering
ръкавица	handschoenen
ръкавица	handschoen
метаморфоза	metamorfose
хоровиц	horowitz
годфроа	godefroy
спецназ	spetsnaz
ламборгини	lamborghini
торнадо	tornado
торнадо	tornados
чун	chun
чун	chung
азалия	azalea
ереси	ketterijen
запек	verstopping
запек	constipatie
топография	topografie
виновник	schuldige
виновник	boosdoener
квиет	quietus
тичино	tessin
тичино	ticino
канибализъм	kannibalisme
обрив	uitslag
обрив	rash
обрив	huiduitslag
елегантно	elegant
елегантно	elegante
теа	thea
ямр	mri
ямр	mri
мансфийлд	mansfield
сервиз	dienst
сервиз	service
продуктивни	productief
продуктивни	productieve
девствеността	maagdelijkheid
нещастието	ongeluk
нещастието	tegenspoed
нещастието	tegenslag
инвестиране	investeren
инвестиране	investeren
инвестиране	beleggen
инвестиране	investering
инвестиране	investeringen
инвестиране	investeren
палатка	tent
ъглова	hoekig
нума	numa
морфологично	morfologisch
крайности	excessen
крайности	uitersten
обрати	draait
пекари	bakkers
артанян	artagnan
пиколо	piccolo
пиколо	piccolo
напрегнати	gespannen
япет	iapetus
пиаца	piazza
протестант	protestantse
протестант	protestant
уиър	weir
еретик	ketter
семки	zaad
семки	zaden
семки	zaaigoed
семки	pips
саратога	saratoga
радклиф	radcliffe
емс	ems
ноам	noam
тромсьо	tromsø
бинг	bing
ивано	ivano
аеронавтика	luchtvaart
егина	aegina
сакура	sakura
намаления	kortingen
намаления	verlagingen
намаления	reducties
намаления	kortingen
минохвъргачки	mortieren
отчаяни	wanhopig
отчаяни	wanhopige
отчаяни	radeloos
разкош	pracht
разкош	luxe
разкош	luxueus
разкош	luxe
разкош	luxueus
разкош	pracht
осиновяване	adoptie
зори	dawn
зори	ochtendgloren
зори	dageraad
карнавала	kermis
карнавала	carnaval
евангелията	evangeliën
евангелията	evangelie
последователности	sequenties
гъл	gull
феите	feeën
феите	elfjes
армагедон	armageddon
терасата	terrasje
терасата	terras
ирене	irene
тинтява	gentiaan
флавио	flavio
балансиран	evenwichtig
балансиран	evenwichtige
балансиран	uitgebalanceerde
балансиран	uitgebalanceerd
карли	carly
карли	carli
хомо	homo
получател	begunstigde
получател	begunstigde
получател	geadresseerde
получател	ontvanger
получател	ontvanger
гот	goth
херния	hernia
национализирана	genationaliseerd
дзъдун	zedong
неуважение	respectloos
неуважение	minachting
неуважение	verachting
неуважение	respectloos
неуважение	oneerbiedig
дванадесетопръстника	duodenum
сведенборг	swedenborg
бенелюкс	benelux
напа	napa
какаду	kaketoe
осветяване	accentuering
осветяване	accentueren
осветяване	verlicht
осветяване	verlichte
осветяване	verlichten
осветяване	belichting
осветяване	verlichting
осветяване	verlichting
осветяване	accentueren
осветяване	hoogtepunt
ханеман	hanneman
таралежите	stekelvarkens
разкъса	gescheurd
престрелки	schietpartijen
поасон	poisson
таблетки	tafelen
таблетки	tabletten
неприкосновеност	onschendbaarheid
неприкосновеност	immuniteit
кадир	kadir
адреналин	adrenaline
грузинците	georgiërs
динар	dinar
делфините	dolfijnen
интелигентно	intelligente
интелигентно	intelligent
интелигентно	slimme
интелигентно	slim
интелигентно	smart
манилий	manilius
зоро	zorro
изживяване	ervaar
изживяване	ervaren
изживяване	ervaring
изживяване	ervaringen
безсмъртен	onsterfelijk
безсмъртен	onsterfelijken
безсмъртен	onsterfelijke
уилоу	willow
ейс	ace
ейс	aas
хиена	hyena
херменевтика	hermeneutiek
ерол	erol
ерол	errol
тоталитаризма	totalitarisme
сочно	sappig
сочно	sappige
сочно	sappig
сочно	sappige
амир	amir
кеке	keke
виниций	vinicius
социализация	socialisatie
портфолио	portefeuille
портфолио	portfolio
забележим	merkbaar
киву	kivu
сирил	jos
сирил	cyril
прераждането	reïncarnatie
прераждането	wedergeboorte
кожена	lederen
кожена	leer
кожена	leder
преобразуватели	omvormers
изсушени	gedroogd
изсушени	opgedroogd
изсушени	gedroogde
ляонин	liaoning
процедурни	procedurele
процедурни	procedureel
загрижен	bezorgd
алтенберг	altenberg
реформирана	hervormd
реформирана	hervormde
ченай	chennai
класифициране	indeling
класифициране	classificatie
класифициране	classificeren
класифициране	indelen
руми	rumi
погълнати	geconsumeerd
погълнати	verbruikte
погълнати	verbruikt
погълнати	verteerd
погълнати	doorgeslikt
погълнати	ingeslikt
погълнати	opgeslokt
погълнати	geabsorbeerde
погълнати	geabsorbeerd
погълнати	ingenomen
погълнати	ingeslikt
псувни	vloeken
амбиция	ambities
амбиция	ambitie
жлъчката	gal
жлъчката	galblaas
преждевременната	voortijdig
халер	haller
слуз	slijm
слуз	slijm
ндр	ndr
сарсфийлд	sarsfield
шагал	chagall
изкуплението	verlossing
изкуплението	aflossing
титий	titius
люлката	wieg
люлката	cradle
пионерски	baanbrekend
пионерски	baanbrekende
хималайски	himalaya
зачервяване	blozen
зачервяване	doorspoelen
зачервяване	flushing
зачервяване	roodheid
сенкевич	sienkiewicz
понтиак	pontiac
хдс	hdz
рандал	randall
махал	mahal
гаске	gasquet
лакония	laconia
лексикология	lexicologie
конкурентоспособността	concurrentievermogen
конкурентоспособността	concurrentiepositie
дебра	debra
ушаков	oesjakov
инат	koppigheid
инат	eigenwijs
инат	koppig
инат	koppige
инат	eigenwijze
пърсел	purcell
шакира	shakira
сауд	saoed
конфуцианството	confucianisme
распутин	raspoetin
балин	balin
градушка	hagel
градушка	heil
самба	samba
сулфид	sulfide
сулфид	sulfide
надбягване	race
надбягване	ras
анклав	enclave
фотосесия	fotoshoot
неподвижен	stationair
неподвижен	stilstaand
неподвижен	stationaire
елша	alder
питане	query
питане	opvragen
питане	zoekopdracht
маг	magiër
маг	mag
буфа	buffa
питай	ask
питай	vraag
нокът	claw
нокът	klauw
нокът	miniatuur
старшинство	anciënniteit
деф	def
обезщетения	vergoedingen
обезщетения	emissierechten
обезщетения	toelagen
обезщетения	voordelen
обезщетения	uitkeringen
обезщетения	schade
обезщетения	schadevergoeding
обезщетения	schadevergoedingen
равнопоставеност	gelijkheid
картли	kartli
привлекателно	aantrekkelijke
привлекателно	aantrekkelijk
малфой	malfidus
годежът	engagement
годежът	betrokkenheid
годежът	verloving
кади	caddie
кади	caddy
канадци	canadees
канадци	canadese
канадци	canadezen
хайвер	kaviaar
звездичка	asterisk
звездичка	sterretje
уловени	gevat
уловени	gepakt
уловени	gesnapt
уловени	betrapt
уловени	gevangen
купувач	afnemer
купувач	koper
парно	verwarmen
парно	verwarming
съмър	zomer
колар	kolar
рьом	röhm
абуджа	abuja
бенчич	bencic
еносис	enosis
праговете	drempels
октавио	octavio
лайм	lyme
лайм	limoen
лайм	kalk
лайм	lime
биотоп	biotoop
рамадан	ramadan
елиса	elissa
елиса	elisa
апсиди	apsissen
ленъкс	lennox
ленъкс	lenox
композитни	composiet
композитни	samengesteld
композитни	samengestelde
капело	capello
индикация	indicatie
индикация	aanduiding
аертон	ayrton
гещалт	gestalt
масонството	vrijmetselarij
злоба	wrok
злоба	rancune
злоба	kwaadaardigheid
еминем	eminem
силикати	silicaten
плауен	plauen
нунций	nuntius
пороци	ondeugd
пороци	zeden
пороци	vice
пороци	ondeugden
поговорка	gezegde
поговорка	spreekwoord
оди	odie
феноменология	fenomenologie
текуща	huidig
текуща	huidige
текуща	actueel
пития	pythia
гаутенг	gauteng
анализите	analyses
анализите	inzichten
анализите	statistieken
трикратно	drievoudig
шунка	ham
геостационарна	geostationaire
гонт	gaunt
бют	butte
хокинг	hawking
разплата	wraak
разплата	vergelding
разплата	afrekening
дразнене	irritatie
жеравоподобни	kraanvogelachtigen
хавър	havre
марихуаната	marihuana
крачета	voeten
крачета	voetjes
крачета	beentjes
крачета	poten
крачета	benen
егоров	jegorov
завърша	afstuderen
завърша	afgestudeerd
завърша	afgestudeerde
скейтборд	skateboard
скейтборд	skateboard
скейтборд	skateboarden
левит	levitt
левит	leviticus
левит	leavitt
ренцо	renzo
ескобар	escobar
приятелства	vriendschappen
лив	liv
аза	aza
дмт	dmt
тол	tol
дирекции	directoraten
дерик	derrick
яхия	yahia
тасо	tasso
ведър	vedder
дискомфорт	ongemakken
дискомфорт	hinder
дискомфорт	ongemak
ледено	ijzige
сайтама	saitama
сер	ser
ханес	hannes
петропавловск	petropavlovsk
паскуал	pascual
джип	jeep
джип	suv
линкин	linkin
клемансо	clemenceau
прото	proto
пиколомини	piccolomini
инстинкти	instinct
инстинкти	instincten
швайцер	schweitzer
говорейки	sprekend
говорейки	spreken
стримон	strymon
ръс	russ
бастен	basten
качулка	gekapte
качулка	kap
качулка	motorkap
качулка	hood
качулка	capuchon
качулка	capuchon
нетипично	atypische
нетипично	atypisch
опрощение	vergeving
опрощение	vergiffenis
опрощение	absolutie
биоко	bioko
прешлен	wervels
прешлен	wervel
калпурния	calpurnia
