और	dan
आयुर्वेद	ayurveda
विलोपन	penyingkiran
एकता	unity
एकता	kesatuan
एकता	perpaduan
मतदान	undi
मतदान	mengundi
मतदान	pengundian
नेपाली	nepal
नेपाली	nepali
नेपाली	nepalese
नील	nila
पृष्ठों	pages
पृष्ठों	mukasurat
पृष्ठों	halaman
दुर्लभ	rare
दुर्लभ	jarang
उपनिषदों	upanishad
चावल	nasi
चावल	beras
मूलतः	dasarnya
गहरा	gelap
गहरा	deep
बारह	twelve
यादव	yadav
संकलन	kompilasi
खड़ी	berdiri
लड़की	awek
लड़की	girl
अपनाया	adopted
हुसैन	hussain
भट्ट	relau
भट्ट	tungku
भट्ट	bhatt
सुख	kebahagiaan
निहित	tersirat
अहमद	ahmed
अहमद	ahmad
वर्गीकृत	kepelbagaian
वर्गीकृत	assorted
लॉस	los
आकर्षक	menawan
आकर्षक	menarik
सवाल	persoalan
सवाल	soalan
सवाल	soalan
सवाल	pertanyaan
संतुलन	imbangan
संतुलन	baki
संतुलन	keseimbangan
यमुना	yamuna
स्क्रीन	screen
स्क्रीन	skrin
पकड़	grip
पकड़	genggaman
पथ	laluan
शिक्षक	jurulatih
शिक्षक	pendidik
शिक्षक	cikgu
शिक्षक	teacher
शिक्षक	guru
शिक्षक	guru
खाता	akaun
खाता	akaun
सहयोगी	penyumbang
सहयोगी	mengaitkan
नोट	note
नोट	nota
नोट	nota
नीतियों	dasar
पेज	page
पेज	mukasurat
पेज	halaman
पेज	pages
पेज	mukasurat
पेज	halaman
सजा	hukuman
सजा	kalimat
सजा	whipping
सजा	dihiasi
सजा	hukuman
सजा	azab
परम	bast
परम	ultimate
परम	muktamad
गिर	serendah
गिर	gir
गिर	fall
गिर	jatuh
अर्जित	dibesarkan
अर्जित	dibangkitkan
अर्जित	dinaikkan
अर्जित	diperolehi
अर्जित	memperolehi
अमर	abadi
अमर	amar
खुला	open
खुला	dibuka
चालक	pemacu
चालक	driver
वास्तुकला	arkitek
वास्तुकला	arkitek
वास्तुकला	rekabentuk
वास्तुकला	senibina
नकारात्मक	negative
नकारात्मक	negatif
अंकित	dirakam
अंकित	direkod
वक्त	waktu
वक्त	masa
वक्त	time
समृद्ध	diperkaya
समृद्ध	kaya
इतालवी	itali
निगरानी	pemantauan
निगरानी	memantau
निगरानी	pengawasan
प्रताप	pratap
राजस्व	pendapatan
बांग्ला	bengali
बांग्ला	benggala
बांग्ला	bangla
पटकथा	screenplay
बहादुर	bahadur
बहादुर	brave
बहादुर	berani
व्यवस्थित	disusun
व्यवस्थित	tersusun
व्यवस्थित	terurus
व्यवस्थित	terancang
व्यवस्थित	sistematik
नेताओं	pemimpin
नेताओं	leaders
गौरव	kebanggaan
गौरव	pride
गौरव	maruah
गौरव	mulia
गौरव	gemilang
गौरव	gaurav
स्लैम	banting
डॉक्टर	doctors
डॉक्टर	doktor
डॉक्टर	doctor
डॉक्टर	doktor
ऑक्सीजन	oksigen
टैग	tag
टैग	tag
टैग	tags
गणितीय	mathematician
गणितीय	matematik
प्रदूषण	pencemaran
रखकर	meletak
रखकर	placing
रखकर	meletakkan
जोड़ी	couple
सबूत	bukti
सबूत	kalis
सबूत	bukti
सबूत	buktinya
समाप्ति	penyempurnaan
समाप्ति	pelengkapan
समाप्ति	selesaikan
समाप्ति	finish
समाप्ति	hujung
समाप्ति	penghujung
समाप्ति	penamat
समाप्ति	pengakhiran
उल्लंघन	pelanggaran
व्यापारी	peniaga
व्यापारी	pengusaha
व्यापारी	usahawan
व्यापारी	trader
पूंजी	modal
पूंजी	capital
मद्रास	madras
एजेंसी	agensi
एजेंसी	agensi
समग्र	agregat
समग्र	agregat
पड़े	ragu
पड़े	doubtful
संगम	kuala
संगम	sangam
चार्ट	carta
चार्ट	carta
गरीब	kesian
औषधि	ubat
औषधि	perubatan
औषधि	jamu
औषधि	ramuan
औषधि	herba
मांस	daging
प्रतिस्पर्धा	saingan
प्रतिस्पर्धा	persaingan
प्रतिस्पर्धा	pertandingan
दत्त	datta
दत्त	dutt
बिन्दु	dot
बिन्दु	takat
बिन्दु	point
पराजित	ditewaskan
पराजित	dikalahkan
पराजित	defeated
बहु	berbilang
बहु	pelbagai
बहु	poli
बहु	poly
कप्तान	kapten
कायम	dikekalkan
कायम	diselenggara
जिब्राल्टर	gibraltar
खूबसूरत	cantik
खूबसूरत	indah
संयंत्र	tanaman
संयंत्र	tumbuhan
शक्तियों	kuasa
अकेले	bersendirian
अकेले	sendiri
अकेले	keseorangan
किशोर	juvana
किशोर	kishore
किशोर	remaja
अणु	zarah
अणु	molekul
अणु	atom
अणु	molekul
अणु	atom
भीड़	keramaian
भीड़	ramai
ब्लू	blue
ब्लू	biru
ब्लू	blues
रिकॉर्डिंग	merekod
रिकॉर्डिंग	rakaman
रिकॉर्डिंग	merakam
क्रेडिट	kredit
क्रेडिट	kredit
द्वीपसमूह	kepulauan
द्वीपसमूह	kepulauan
स्कोर	skor
चेतावनी	amaran
चेतावनी	amaran
चेतावनी	warning
चेतावनी	amaran
परामर्श	perunding
परामर्श	konsultasi
परामर्श	consultation
गोत्र	gotra
गोत्र	clan
गोत्र	suku
गोत्र	puak
दंड	penalti
दंड	denda
दंड	hukuman
दंड	azab
हिट	hits
हिट	hit
हिट	hit
हिट	hentam
प्रतिबंध	sekatan
पढ़ाई	study
पढ़ाई	kajian
पढ़ाई	dikaji
पढ़ाई	dipelajari
पढ़ाई	belajar
जैक	jek
जैक	jack
संदर्भित	dirujuk
पहाड़	gunung
पहाड़	mountain
पहाड़	pergunungan
बांध	dam
बांध	empangan
बांध	jeti
बांध	dermaga
मठ	biara
मठ	matha
आउट	keluar
आउट	out
संशोधित	dibetulkan
संशोधित	diperbetulkan
संशोधित	diubahsuai
नौसेना	navy
गिटार	guitar
गिटार	gitar
सहमति	persetujuan
सहमति	bersetuju
सहमति	setuju
सहमति	agreed
जोशी	joshi
लोहे	besi
लोहे	iron
सूचित	maklumkan
सूचित	makluman
कवर	penutup
कवर	cover
कवर	meliputi
भय	ketakutan
भय	fear
अस्थायी	sementara
अस्थायी	temp
कमल	lotus
कमल	teratai
कमल	kamal
नागरिकों	warganegara
प्रमाणित	diperakui
प्रमाणित	certified
एसिड	asam
एसिड	asid
बुक	booking
बुक	kitab
बुक	tempah
बुक	book
तीव्रता	keamatan
अंगों	organ
हथियार	senjata
हथियार	weapon
हथियार	senjata
माप	sukatan
माप	ukur
माप	mengukur
माप	pengukuran
माप	measurement
थॉमस	thomas
कानपुर	kanpur
एडवर्ड	edward
कागज	kertas
चुनौती	cabaran
चुनौती	mencabar
ओलम्पिक	olimpik
गणेश	ganesh
गणेश	ganesha
वसा	lemak
वसा	gemuk
वसा	lemak
कमजोर	lemah
नजर	eye
नजर	mata
असर	effect
असर	kesan
अखिल	akhil
रीति	rite
सीधा	straight
सीधा	direct
भाषण	pidato
भाषण	speech
भाषण	pertuturan
सृष्टि	penciptaan
ग्रीन	green
ग्रीन	hijau
नामित	bernama
स्वस्थ	sihat
भागीदारी	perkongsian
भागीदारी	penglibatan
भागीदारी	penyertaan
उद्योगों	industries
उद्योगों	industri
उद्योगों	usahawan
स्टॉक	stok
स्टॉक	stock
मर	dead
मर	mati
यात्रियों	penumpang
बच्चन	bachchan
गहरी	deep
लिंक्स	pautan
लिंक्स	link
लिंक्स	lynx
विस्फोट	letupan
विस्फोट	letupan
जावा	jawa
जावा	java
नक्शा	peta
हॉकी	hoki
सोडियम	natrium
घास	rumput
घास	lawn
घास	rumput
पाये	nemu
पाये	terjumpa
पाये	dijumpai
कथन	kenyataan
कथन	statement
कथन	penyata
भरे	dipenuhi
भरे	diisi
ज्वालामुखी	berapi
बैंकों	banks
बैंकों	bank
सुल्तान	sultan
कारकों	faktor
सिविल	civil
सिविल	sivil
शेर	singa
शेर	lions
शेर	lion
शेर	singa
शेर	sher
हनुमान	hanuman
प्रतिदिन	everyday
प्रतिदिन	harian
प्रतिदिन	daily
बैंकिंग	banking
बैंकिंग	perbankan
असामान्य	abnormal
कमरे	bilik
कमरे	room
कमरे	bilik
कमरे	room
मंत्र	mantera
मंत्र	mentera
स्वाद	citarasa
स्वाद	rasa
स्वाद	taste
स्वाद	merasai
स्वाद	selera
स्वाद	perisa
स्वाद	flavor
स्वाद	flavour
चित्रकार	pelukis
चित्रकार	pelukis
विद्यार्थी	pelajar
विद्यार्थी	murid
विद्यार्थी	pelajar
विद्यार्थी	student
पेय	minuman
पेय	minum
पेय	minuman
अनुक्रम	tempahan
अनुक्रम	pesanan
अनुक्रम	susunan
अनुक्रम	tempah
अनुक्रम	order
अनुक्रम	turutan
अनुक्रम	jujukan
चक	chak
चक	chuck
पत्रकारिता	kewartawanan
सूचीबद्ध	disenaraikan
सूचीबद्ध	disenarai
सूचीबद्ध	tersenarai
माध्यमिक	secondary
माध्यमिक	sekunder
खगोलीय	astronomi
गौतम	gautama
गौतम	gautam
लक्ष्मी	lakshmi
तार	wayar
तार	berwayar
तार	string
तार	rentetan
मनोज	manoj
पृथक	terasing
पृथक	berasingan
ओम	ohm
जाट	jat
अचानक	mendadak
अचानक	mengejut
संसदीय	parlimen
डर	ketakutan
डर	fear
डर	takut
डर	khuatir
करियर	kerjaya
करियर	kerjaya
शुक्र	jumaat
शुक्र	jum
शुक्र	venus
जानवर	beast
जानवर	binatang
जानवर	buas
जानवर	haiwan
जानवर	haiwan
आना	ana
चेहरे	muka
चेहरे	facial
चेहरे	muka
चेहरे	wajah
अंग्रेज	inggeris
चिन्ह	simbol
चरम	ekstrem
चरम	melampau
केन्द्रित	berpusat
केन्द्रित	ketengah
केन्द्रित	fokus
कर्ण	karna
सरदार	sardar
निर्यात	eksport
निर्यात	eksport
भूकंप	gempa
स्मिथ	smith
दायित्व	kewajipan
गाड़ी	car
गाड़ी	kereta
हिंसा	keganasan
भर्ती	pengambilan
भर्ती	merekrut
भर्ती	rekrut
भर्ती	hiring
स्तंभ	kolum
स्तंभ	kolum
कार्यकाल	jam
नहर	canal
नहर	canai
नहर	terusan
ताल	beat
ताल	rentak
ताल	taal
आजादी	freedom
आजादी	kebebasan
बोध	persepsi
मलेशिया	malaysia
अंडे	telor
अंडे	telur
जीवनी	biografi
मजबूर	dipaksa
मजबूर	terpaksa
अधिग्रहण	pemerolehan
अधिग्रहण	perolehan
गुफा	gua
साहब	sir
साहब	tuan
साहब	encik
साहब	sahab
महाकाव्य	epic
परिणामों	hasil
परिणामों	keputusan
प्लास्टिक	plastik
प्लास्टिक	plastik
प्रकरण	episod
मानकों	piawaian
मानकों	standard
मुनि	muni
ब्रह्मा	brahman
ब्रह्मा	brahma
वयस्क	dewasa
वयस्क	matang
ब्लॉक	blok
ब्लॉक	sekat
ब्लॉक	block
समुदायों	komuniti
प्लेट	plate
प्लेट	lempeng
प्लेट	plat
प्लेट	piring
मुसलमान	muslim
मुसलमान	muslims
मुसलमान	muslim
सम्पादन	menyunting
सम्पादन	editing
सम्पादन	suntingan
सम्पादन	penyuntingan
संगठित	terurus
संगठित	disusun
संगठित	tersusun
संगठित	terurus
संगठित	terancang
भव्य	megah
प्रचलन	vogue
समन्वय	ordination
समन्वय	penyelarasan
स्वीकृति	perakuan
स्वीकृति	penerimaan
स्वीकृति	swat
स्वीकृति	approval
स्वीकृति	kelulusan
स्वीकृति	persetujuan
स्वीकृति	approve
पटेल	patel
पीने	minum
असली	real
असली	original
पैसे	wang
पैसे	duit
उद्यम	keusahawanan
उद्यम	enterprise
शुष्क	kering
शुष्क	husky
शुरुआती	beginner
मेट्रो	metro
गर्मियों	summer
प्रकाशक	penerbit
प्रकाशक	penerbit
स्वीडन	sweden
गाय	lembu
गाय	sapi
प्रशांत	prashant
प्रशांत	pacific
प्रशांत	pasifik
महादेव	mahadev
खाली	kosong
खाली	kosong
वर्तनी	ejaan
वर्तनी	spelling
वर्तनी	jampi
वर्तनी	eja
किसानों	petani
प्रतिष्ठा	prestij
प्रतिष्ठा	reputasi
हार्ट	hart
सर्विस	diservis
मुद्दे	persoalan
मुद्दे	isu
चाय	teh
छत	siling
छत	ceiling
छत	bumbung
छत	rooftop
छत	teres
छत	terrace
छत	atap
छत	bumbung
अनुमानित	dianggarkan
होली	holly
साधना	sadhana
गिरफ्तार	penangkapan
गिरफ्तार	tangkap
गिरफ्तार	ditahan
गिरफ्तार	ditangkap
मारा	mara
प्रवासी	ekspatriat
माइक्रोसॉफ्ट	microsoft
आवाज़	vol
आवाज़	isipadu
आवाज़	jilid
आवाज़	suara
आवाज़	voice
चाल	helah
चाल	gerak
चाल	moves
गीता	gita
गीता	geeta
कोलंबिया	columbia
कोलंबिया	colombia
देशी	tabii
प्रायद्वीप	semenanjung
दुर्गा	durga
नक्षत्र	buruj
मौखिक	oral
मौखिक	lisan
मौखिक	lisan
गर्भ	rahim
रहें	stay
ध्रुव	kutub
ध्रुव	pole
ध्रुव	galah
ध्रुव	tiang
ध्रुव	dhruv
विनिमय	pertukaran
विनिमय	exchange
भोपाल	bhopal
बहस	debat
कथित	dugaan
ड्राइव	pemacu
कोर	koir
कोर	core
कोर	inti
कोर	mengekang
नियुक्ति	pelantikan
नियुक्ति	temujanji
नियुक्ति	temujanji
बहती	aliran
बहती	mengalir
बहती	mengalir
विटामिन	vitamin
विटामिन	vitamin
खून	blood
खून	darah
उपयोगकर्ताओं	penguna
उपयोगकर्ताओं	pemakai
उपयोगकर्ताओं	users
उपयोगकर्ताओं	pengguna
एड्स	aids
बाग	bagh
बाग	kebun
बाग	keroh
बाग	garden
बाग	taman
बर्मा	burma
डच	belanda
डच	dutch
चौथी	keempat
वंशज	keturunan
गठबंधन	pakatan
गठबंधन	perikatan
गठबंधन	persekutuan
गठबंधन	pakatan
उम्मीदवार	calon
उम्मीदवार	calon
उम्मीदवार	candidate
प्रभावों	impresionisme
रत्न	ratna
ग्रहों	planet
ग्रहों	planet
रूपांतरण	penukaran
रूपांतरण	penukaran
रूपांतरण	penjelmaan
रूपांतरण	jelmaan
खन्ना	khanna
भ्रष्टाचार	rasuah
भ्रष्टाचार	korupsi
मैसूर	mysore
सलाहकार	penasihat
सलाहकार	perunding
सलाहकार	penasihat
सलाहकार	advisor
जनजाति	suku
पठार	ambang
पठार	penara
कन्नड़	kannada
सीता	sita
चलचित्र	movie
चलचित्र	cereka
चलचित्र	filem
नोकिया	nokia
बहुमत	majoriti
बहुमत	majority
चमक	bersinar
चमक	glowing
हिल	bukit
हिल	hill
नैदानिक	clinical
नैदानिक	diagnostik
अद्भुत	amazing
अद्भुत	mengkagumkan
अद्भुत	wonderful
अद्भुत	indah
एकत्रित	dikumpulkan
एकत्रित	dikumpul
एकत्रित	himpun
एकत्रित	berkumpul
इकाइयों	unit
तोड़	smash
शाखाओं	cawangan
शाखाओं	cabang
शाखाओं	dahan
दशकों	dekad
दशकों	berdekad
खतरे	ugutan
खतरे	ancaman
खतरे	bahaya
टूर	lawatan
टूर	tour
हमारा	our
पाल	paulus
पाल	paul
पाल	berlayar
पाल	belayar
पाल	pal
निर्दिष्ट	dispesifikasikan
निर्दिष्ट	dinyatakan
जोड़े	pasangan
निर्माताओं	pengilang
बजट	bajet
बजट	belanjawan
बजट	anggaran
मौका	peluang
मौका	chance
चौहान	chauhan
समर्थक	protagonis
समर्थक	penyokong
समर्थक	penyokong
पॉप	pop
खबर	news
स्कूलों	sekolah
स्कूलों	mazhab
मासिक	bulanan
कणों	zarah
प्रबल	dominan
तकनीकों	teknik
विभक्त	dibagi
विभक्त	dibahagikan
विभक्त	dibahagi
उत्तराधिकारी	pewaris
उत्तराधिकारी	waris
उत्तराधिकारी	keturunan
एयरलाइंस	penerbangan
एयरलाइंस	airlines
अवैध	outlaw
गण	gana
जीवाणु	bakteria
हाँ	ya
हाँ	yes
हाँ	iya
हाँ	yeah
राहुल	rahul
प्राण	prana
प्राण	pran
राजीव	rajiv
शिकागो	chicago
विकी	wiki
इंग्लैण्ड	england
इंग्लैण्ड	inggeris
दौड़	perlumbaan
दौड़	race
दौड़	ras
दौड़	ras
दौड़	berlumba
दौड़	perlumbaan
दौड़	racing
जातीय	etnik
छाया	bayang
छाया	shading
छाया	bayangan
छाया	bayang
छाया	shadow
छाया	bebayang
छाया	naungan
मैरी	mary
मैरी	maryam
तैयारी	preparation
तैयारी	persiapan
तैयारी	menyediakan
तैयारी	menyedia
तैयारी	prepare
तैयारी	persiapan
तैयारी	prep
फाउंडेशन	foundation
विक्टोरिया	victoria
कार्यकर्ता	pekerja
सिंचाई	pengairan
पहलू	sisinya
पहलू	aspek
निबंध	essay
निबंध	esei
निबंध	karangan
पब्लिक	awam
बोल	bol
कान	telinga
कान	kan
कान	telinga
बनवाया	dibina
महर्षि	maharishi
परिवारों	families
परिवारों	keluaga
परिवारों	keluarga
फैल	sebarkan
मेले	adil
मेले	fair
शांत	sober
शांत	tenangkan
शांत	tenang
शांत	calm
शांत	senyap
उद्घाटन	bukaan
उद्घाटन	pelantikan
सौंदर्य	keindahan
सौंदर्य	kecantikan
सौंदर्य	beauty
चीज़	cheese
चीज़	keju
प्रोग्रामिंग	pengaturcaraan
प्रिय	sayang
प्रिय	dear
रेड	raid
रेड	merah
रेड	red
स्व	diri
स्व	kendiri
सृजन	penciptaan
सृजन	kreativiti
वकील	peguam
वकील	peguam
वकील	lawyer
करो	karo
अनाज	dedak
विलियम्स	williams
परिपथ	calculator
परिपथ	kalkulator
यूनियन	union
यूनियन	kesatuan
यूनियन	penyatuan
भावनाओं	emosi
बच	terselamat
बच	bach
उर्जा	tenaga
सोसायटी	masyarakat
छोड़ने	pusaran
सेनानी	pejuang
सेनानी	petarung
सेनानी	fighters
सेनानी	fighter
रणनीति	strategi
रणनीति	strategi
लेन	lane
लेन	lorong
बुलाया	disebut
बुलाया	dipanggil
वध	bantai
बाढ़	banjir
बाढ़	banjir
शत्रु	musuh
शत्रु	musuhnya
शत्रु	bermusuhan
शत्रु	musuh
एक्शन	action
एक्शन	tindakan
एक्शन	aksi
एक्शन	laga
अनुच्छेद	perenggan
अनुच्छेद	perenggan
आयात	import
आयात	impot
आधा	separa
आधा	separuh
आधा	haif
आधा	half
धन्यवाद	terimakasih
धन्यवाद	thanks
धन्यवाद	syukur
बेल	belle
बेल	vine
बेल	loceng
बेल	bell
सेंट्रल	pusat
घातक	mematikan
मास्टर	sifu
मास्टर	master
तस्वीर	picture
तस्वीर	gambar
पहल	inisiatif
परे	beyond
वाहनों	lasak
वाहनों	kenderaan
राजपूत	rajput
सच	benar
सच	true
सच	kebenaran
पाउंड	paun
पाउंड	lbs
पाउंड	kg
पाउंड	pon
पाउंड	paun
पाउंड	pon
इण्डिया	india
नींव	plinth
प्राधिकरण	berwajib
प्राधिकरण	autoriti
प्राधिकरण	authority
प्राधिकरण	keizinan
कीट	serangga
कीट	serangga
गाना	menyanyi
गाना	bernyanyi
गाना	nyanyian
गाना	lagu
गाना	song
धातुओं	logam
अतीत	past
अतीत	melepasi
समाजवादी	sosialis
समाजवादी	sosialisme
वेतन	gaji
वाणिज्य	dagang
वाणिज्य	perdagangan
आखिरी	last
धूम्रपान	merokok
शिवाजी	shivaji
ब्याज	minat
ब्याज	interest
ब्याज	faedah
घोड़े	kuda
घोड़े	kuda
माला	maldives
माला	garland
माला	mala
लेखा	perakaunan
तेलुगु	telugu
दीवारों	tembok
दीवारों	dinding
दीवारों	contengan
ऊतक	tisu
रात्रि	malam
बेस	bess
बेस	base
बेस	pengkalan
बेस	bes
बेस	bass
फलन	function
फलन	fungsi
चोटी	kemuncak
मानता	berkeyakinan
सफलतापूर्वक	berjaya
चंद्र	lunar
सतत	konsisten
सतत	berterusan
ऊष्मा	panas
ऊष्मा	haba
ऊष्मा	kehangatan
कारों	cars
कारों	kereta
रेस	perlumbaan
रेस	race
रेस	ras
तालाब	kolam
बृहस्पति	musytari
बृहस्पति	jupiter
प्रोत्साहन	insentif
प्रोत्साहन	insentif
प्रोत्साहन	galakan
प्रोत्साहन	dorongan
टीमों	pasukan
टीमों	teams
मामला	kes
इंदिरा	indira
निष्क्रिय	lengai
निष्क्रिय	dilumpuhkan
निष्क्रिय	melahu
लौह	besi
लौह	iron
सोनी	sony
रॉय	roy
बनावट	tekstur
बनावट	tekstur
बनावट	texture
गायन	menyanyi
गायन	bernyanyi
गायन	nyanyian
गायन	vokal
आवेदन	aturcara
आवेदन	aplikasi
आवेदन	aplikasi
सकल	jijik
सकल	kasar
कमाई	pendapatan
कमाई	perolehan
विश्वविद्यालयों	universiti
विश्वविद्यालयों	universiti
साहिब	sahib
साहिब	shihab
उठाने	mengangkat
उठाने	membesarkan
साउथ	selatan
गहन	deep
बाघ	tiger
बाघ	harimau
टिकट	tiket
टिकट	ticket
टिकट	tiket
पैरों	kaki
पैरों	kaki
ब्लॉग	blog
ब्लॉग	blog
उद्देश्यों	usahawan
कांडा	canda
जाल	net
जाल	kelambu
जाल	jejaring
मिलान	perlawanan
मिलान	padan
मिलान	mancis
मिलान	padanan
मिलान	milan
मिलान	pemadanan
मिलान	sepadan
मिलान	mancis
मिलान	padan
प्रावधान	rezeki
प्रावधान	rezeki
प्रावधान	ketentuan
सदस्यता	keahlian
सदस्यता	langganan
रिकार्ड	rakam
रिकार्ड	rekod
साझा	perkongsian
साझा	terkongsi
साझा	dikongsi
साझा	berkongsi
साझा	dikongsikan
साझा	kongsian
साझा	perkongsian
स्वतन्त्रता	kemerdekaan
अधिकृत	authorized
सापेक्ष	relatif
पड़ी	padi
विफल	gagal
संदेह	syak
संदेह	kemusykilan
संदेह	ragu
संदेह	keraguan
संदेह	musykil
आग्रह	request
आग्रह	pinta
आग्रह	permintaan
किरण	kiran
कारोबार	perniagaan
कारोबार	bisnes
रिंग	ring
रिंग	cincin
ऑपरेशन	operasi
आपसी	bersama
पवन	pawan
पवन	angin
छूट	discount
छूट	diskaun
छूट	offer
छूट	diskaun
बाधा	halangan
अमीर	emiriah
अमीर	amiriah
अमीर	emir
अमीर	amir
अमीर	kaya
समतल	flat
समतल	satah
बस्ती	bandar
बस्ती	basti
कठिनाई	kesukaran
पुर्तगाली	portugis
जड़	root
जड़	akar
जड़	akar
बौद्धिक	intelektual
उदयपुर	udaipur
गठित	constituted
बोस	bose
निकलता	rusuk
स्वर्ग	heaven
स्वर्ग	syurga
स्वर्ग	firdaus
स्वर्ग	syurga
शासित	diperintah
शासित	dikuasai
चोपड़ा	chopra
अहमदाबाद	ahmedabad
प्रोटोकॉल	protokol
प्रोटोकॉल	protokol
व्यय	membelanjakan
व्यय	pengeluaran
व्यय	perbelanjaan
गणतंत्र	republik
माया	maya
तिब्बती	tibet
तिब्बती	tibet
संजय	sanjay
मतभेद	perbezaan
अयोध्या	ayodhya
अतिथि	tetamu
अतिथि	tetamu
लें	ambil
लें	ambik
शानदार	cemerlang
शानदार	fabulous
शानदार	superb
डाक	mail
डाक	pos
प्रतिद्वंद्वी	saingan
प्रतिद्वंद्वी	menyaingi
प्रतिद्वंद्वी	lawan
प्रतिद्वंद्वी	lawan
मनु	manu
संयोग	kebetulan
वेदों	veda
तरंग	riak
तरंग	ombak
तरंग	lambai
तरंग	wave
तरंग	gelombang
उठाया	dibesarkan
उठाया	dibangkitkan
उठाया	dinaikkan
अंतराल	sela
अंतराल	hiatus
पेटेंट	paten
क्रिस	chris
क्रिस	keris
क्रिस	cris
परिचित	familiar
परिचित	akrab
परिचित	kenalan
परिचित	berkenalan
इंडोनेशिया	indonesia
विश्वसनीय	dipercayai
विश्वसनीय	dipercayai
अब्दुल	abdul
तत्काल	segera
तत्काल	instant
तत्काल	urgent
चित्रकला	melukis
चित्रकला	lukisan
चित्रकला	mengecat
पहलुओं	aspek
गेट	gate
संभल	sambhal
चैंपियनशिप	championship
चैंपियनशिप	kejohanan
चैंपियनशिप	kejuaraan
बाबू	daddy
लक्ष्मण	lakshmana
नीले	nilgai
पैदल	sidewalk
पैदल	kayuh
राधा	radha
संतान	zuriat
जर्नल	jurnal
गुप्ता	gupta
लाखों	jutaan
लाखों	berjuta
मुखर्जी	mukherjee
शैक्षणिक	pendidikan
खोला	dibuka
भाप	stim
भाप	kukus
बेस्ट	terbaik
बेस्ट	best
गलती	ralat
गलती	kesilapan
भ्रूण	embrio
भ्रूण	janin
भ्रूण	fetus
गोपाल	gopal
गोपाल	gopala
चेक	czech
चेक	cek
चेक	cheque
ब्राजील	brazil
ब्राजील	brics
राग	melodi
राग	melody
राग	raga
तटीय	pesisir
ख्याति	kemasyhuran
ख्याति	fame
कोष	repositori
सिन्हा	sinha
पंजीकृत	berdaftar
पंजीकृत	didaftarkan
सिंध	sindh
वैध	sah
वैध	kesahihan
वैध	kesahan
टॉम	tom
संकल्प	resolusi
जूनियर	junior
चुम्बकीय	magnet
चुम्बकीय	magnetik
चुम्बकीय	magnetic
बादशाह	raja
बादशाह	king
रचनात्मक	kreatif
मुखपृष्ठ	rumah
ट्रस्ट	kepercayaan
ट्रस्ट	trust
प्रस्तुति	presentation
प्रस्तुति	persembahan
उपर	top
धरोहर	warisan
धरोहर	heritage
भूल	dilupakan
अद्वितीय	unik
अद्वितीय	unique
खतरनाक	merbahaya
खतरनाक	berbahaya
त्यौहार	festival
त्यौहार	perayaan
त्यौहार	festival
त्यौहार	meriah
परिमाण	magnitud
परिमाण	parameter
संक्रमित	dijangkiti
संक्रमित	berjangkit
देखना	viewing
देखना	watch
देखना	tonton
ख़ास	istimewa
ख़ास	special
गोस्वामी	goswami
माँग	permintaan
माँग	demand
स्पेनिश	sepanyol
महारानी	ratu
महारानी	queen
महारानी	permaisuri
निरीक्षण	inspection
जिम्मेदारी	tanggungjawab
रंगमंच	teater
भारतीयों	indian
त्रुटि	ralat
त्रुटि	ralat
ऊँची	tinggi
ज्यामिति	geometri
आराम	santai
आराम	keselesaan
आराम	santai
आराम	relaks
आराम	relax
आराम	berehat
आराम	rest
आराम	rehat
रवि	sudan
रवि	ahd
रवि	sun
रवि	matahari
रवि	mentari
रवि	ravi
रवि	reunion
संजीव	sanjiv
संजीव	sanjeev
भाजपा	bjp
तलाश	jangkau
पिछली	terdahulu
पिछली	prev
बेटा	beta
बेटा	nak
बेटा	putra
बेटा	son
टुकड़े	kepingan
टुकड़े	potongan
टुकड़े	cebisan
क्रिस्टल	crystal
क्रिस्टल	hablur
क्रिस्टल	kristal
चौथा	keempat
प्रसन्न	riang
प्रसन्न	periang
प्रसन्न	jolly
प्रसन्न	senang
सार	abstrak
पड़ोसी	jiran
पड़ोसी	kejiranan
पड़ोसी	jiran
पड़ोसी	jiran
पड़ोसी	jiran
गाया	sang
भ्रम	kekeliruan
भ्रम	kekalutan
भ्रम	illusi
भ्रम	ilusi
राजनेता	pkr
गोल्ड	emas
गोल्ड	gold
भिन्नता	perbezaan
रविवार	ahad
रविवार	sunday
सारणी	table
सारणी	jadual
सारणी	meja
ग्वालियर	gwalior
नाभिकीय	nuklear
बीकानेर	bikaner
अपवाद	pengecualian
अपवाद	pengecualian
लिखना	tulisan
लिखना	menulis
लिखना	penulisan
लिखना	menaip
पाप	yaasin
पाप	dosa
गले	peluk
सिद्धार्थ	siddhartha
जनक	janaka
जनक	induk
जनक	parent
जनक	ibubapa
स्वचालित	auto
स्वचालित	automatik
स्वचालित	automatik
स्वचालित	automatic
खेत	ladang
नागपुर	nagpur
सेमी	semi
असाधारण	extraordinary
अपील	banding
अपील	rayuan
दर्शक	pelihat
दर्शक	viewer
दर्शक	penonton
दर्शक	khalayak
दर्शक	penonton
दर्शक	pemerhati
दर्शक	penonton
इनपुट	input
सैकड़ों	beratus
सैकड़ों	ratusan
पार्वती	parvati
क्लास	kelas
क्लास	class
लीला	leila
लीला	leela
कलात्मक	artistik
मंगोल	mongol
मंगोल	mongolia
उपनिषद	upanishad
शुभ	good
शुभ	gud
स्वीकृत	diterima
