και	un
ανικανότητα	nespēju
ανικανότητα	invaliditāte
ανικανότητα	invaliditātes
αγκάθια	ērkšķiem
φάλαινες	vaļi
τραϊανού	trajāns
αμφισβητήθηκε	apstrīdēta
αμφισβητήθηκε	apstrīdēts
αμφισβητήθηκε	apstrīdēja
αμφισβητήθηκε	apstrīdēts
διαιτησία	šķīrējtiesa
διαιτησία	arbitrāžas
γκιμπς	gibbs
εξοικονόμηση	ietaupījumus
εξοικονόμηση	uzkrājumi
εξοικονόμηση	ietaupījums
εξοικονόμηση	taupīšanas
εξοικονόμηση	ekonomija
εξοικονόμηση	saglabāšana
προοδευτικά	progresīvi
προοδευτικά	progresīva
προοδευτικά	pakāpeniska
έγχυση	injekcijām
έγχυση	injekcija
καμίλ	kamila
ευαγγελιστής	lūka
περίεργα	savādi
περίεργα	dīvaini
περίεργα	dīvaina
εξόρισε	izraidīti
μπέργκεν	bergenas
άντλερ	adlers
ησυχία	kluss
ησυχία	klusa
ησυχία	klusi
ησυχία	klusēšana
ησυχία	klusums
σογιούζ	sojuz
τοξική	toksiskas
τοξική	toksisks
τοξική	toksiska
νταλί	dalī
βελόνα	adatu
βελόνα	adata
βελόνα	adatas
αφιέρωση	veltījums
αρθρο	raksts
αρθρο	izstrādājums
αρθρο	pants
πρόδωσε	nodevis
άσχετη	nesaistītiem
άσχετη	nesaistīta
άσχετη	nesaistīti
παλαιστινιακή	palestīniešu
παλαιστινιακή	palestīnas
παλαιστινιακή	palestīnieši
συνδυασμένη	kombinēts
συνδυασμένη	kombinētā
συνδυασμένη	apvienots
συνδυασμένη	kombinēt
κάπρα	capra
ακριβό	dārga
ακριβό	dārgi
ακριβό	dārgas
ακριβό	dārgs
δυσμενείς	nelabvēlīgi
δυσμενείς	nelabvēlīgs
δυσμενείς	nelabvēlīga
σοκολάτα	šokolādes
σοκολάτα	šokolādi
σοκολάτα	šokolāde
άδικα	netaisnīgi
άδικα	negodīgu
άδικα	negodīgi
προδιαγραφή	specifikācija
προδιαγραφή	spec
λεβάντε	levante
αναχωρεί	atiet
αναχωρεί	izbrauc
δισεκατομμύριο	miljardos
δισεκατομμύριο	miljardi
δισεκατομμύριο	miljards
βινς	vins
φορητές	portatīvais
μπάρετ	barrett
διπλώματα	diplomi
σηκουάνα	vads
σηκουάνα	vadi
καπέλα	cepures
λέο	leo
συγκρίσεις	salīdzinājumi
περιστέρια	baloži
γρασίδι	zāliena
γρασίδι	zāle
γρασίδι	zāli
τιφλίδα	tbilisi
γύροι	apļus
γύροι	kārtas
γύροι	kārtās
στέπες	stepes
γυμναστής	pasniedzējs
φακός	lēcu
φακός	lēcas
γεννηθείς	dzimuši
γεννηθείς	dzimis
γεννηθείς	dzimusi
προσαρμοσμένη	pielāgots
προσαρμοσμένη	koriģēts
προσαρμοσμένη	koriģēta
προσαρμοσμένη	pielāgots
προσαρμοσμένη	pielāgotā
προσαρμοσμένη	pielāgota
προσαρμοσμένη	pielāgots
σύζευξη	savienošana
σύζευξη	sakabes
σύζευξη	savienots
πυροβόλησε	šāviens
πυροβόλησε	sitiens
πυροβόλησε	sašāva
γρανίτη	granīta
κυλινδρικό	cilindriskās
δανεισμός	aizņēmumu
δανεισμός	aizņēmumi
δανεισμός	aizņēmums
δανεισμός	aizņemšanās
δανεισμός	aizņēmumi
σεισμική	seismisko
σκλάβος	vergs
σκλάβος	vergu
δράστης	vainīgais
έγκαιρη	savlaicīga
έγκαιρη	savlaicīgi
έγκαιρη	laicīgi
έγκαιρη	laikus
εξαφανίζονται	pazūd
εξαφανίζονται	pazūd
εξαφανίζονται	izzust
εξαφανίζονται	pazust
ησαΐας	jesaja
υγιεινή	higiēna
βελτιστοποίηση	optimizācijas
βελτιστοποίηση	optimizācija
βελτιστοποίηση	optimizācijas
βελτιστοποίηση	optimizācija
βελτιστοποίηση	optimizēt
αποφασιστικό	izšķiroša
αποφασιστικό	izšķirošā
αποφασιστικό	izšķirošs
αποφασιστικό	izšķirošais
θεματικά	tematiskās
θεματικά	tematiskais
άσχημο	neglīts
καλλίπολη	gallipoli
περιπολία	patrulēšanu
περιπολία	patruļa
χορογράφος	choreographer
προαιρετικό	izvēles
προαιρετικό	fakultatīvi
παραλαβή	saņemšana
παραλαβή	saņemšanas
φαντάσματα	spoki
βελγικό	beļģijas
βελγικό	beļģu
σεφέρης	seferis
υπέρταση	hipertensija
υπέρταση	hipertensijas
τρέβορ	trevors
σάμουελ	semjuels
επικίνδυνος	bīstamas
επικίνδυνος	bīstams
επικίνδυνος	bīstama
επικίνδυνος	bīstamā
επικίνδυνος	bīstami
επικίνδυνος	bīstamas
επικίνδυνος	bīstams
επικίνδυνος	bīstami
επικίνδυνος	bīstama
επικίνδυνος	bīstamie
βαρέλια	mucas
βαρέλια	barelu
βαρέλια	mucas
αποδεδειγμένα	pierādīts
αποδεδειγμένα	pierādīta
ρουαγιάλ	royale
κινγκς	karaļi
εγκληματική	noziedzīgu
εγκληματική	noziedznieks
φοίβη	fēbe
ανω	augšējo
ανω	augstākie
ανω	augšējā
ανω	augstākais
ανω	augšējais
τυφλό	akla
τυφλό	akls
τυφλό	akli
γεννήτρια	ģenerators
γεννήτρια	ģeneratoru
ρίτσαρντσον	ričardsons
κωπηλασία	airēšanas
μπερνούλι	bernulli
κωνοφόρων	skujkoku
ιλινόις	ilinoisas
κλουβί	būrī
μονέ	monē
ορού	serumu
ορού	serums
ορού	seruma
δαίμονας	dēmons
δαίμονας	dēmons
επανάληψης	atkārtošanās
ηλεκτρόλυση	elektrolīzes
πυξίδα	kompass
απόθεμα	rezervē
απόθεμα	rezerves
απόθεμα	rezerve
απόθεμα	krājums
απόθεμα	krājumi
απόθεμα	krājumu
ψηφοφορίες	balsis
υποομάδα	apakšgrupa
αβάνα	havana
τραυματισμοί	ievainojumi
τραυματισμοί	traumas
τρίτον	trešā
τρίτον	trešais
χειριστή	uzņēmējs
χειριστή	operators
οικείο	pazīstami
διαφανής	caurspīdīgs
διαφανής	caurspīdīga
φινλανδοί	somi
γυάλινο	stikls
γυάλινο	stikla
γυάλινο	glāze
γυάλινο	stikli
υδατάνθρακες	ogļhidrāti
υδατάνθρακες	ogļhidrātu
υδατάνθρακες	pedāli
υδατάνθρακες	ogļhidrāti
σέβεται	respektē
σέβεται	aspektos
σέβεται	ciena
μπρουκς	strautu
ορίζουσα	determinanta
δόνηση	aura
δόνηση	vibrēt
δόνηση	vibrāciju
δόνηση	vibrācijas
δόνηση	vibrācija
συνήγορος	advocate
τζέημς	džeimss
τζέημς	džeims
άτρακτο	fizelāžas
δημοπρασία	izsole
δημοπρασία	izsoli
δημοπρασία	izsolē
δημοπρασία	izsoles
κρόμγουελ	kromvels
υποσύνολα	apakšgrupas
ναίτερ	nētere
πολύχρωμα	koša
πολύχρωμα	krāsainu
πολύχρωμα	krāsains
σιδηροδρομικών	dzelzceļš
σιδηροδρομικών	sliedes
σιδηροδρομικών	dzelzceļa
μέρκελ	merkel
βιολόγοι	biologi
ινδικά	hindi
φιάλη	kolbas
φιάλη	pudelīte
φιάλη	pudele
φιάλη	pudeles
φιάλη	pudelē
αντιστάθηκε	pretojās
αντιπροσωπευτική	pārstāvis
ντιζόν	dižona
κάψουλα	kapsulas
κάψουλα	kapsulu
κάψουλα	kapsula
επιβάρυνση	nasta
επιβάρυνση	slogs
επιβάρυνση	slogu
καμάρες	arkām
αϊζενχάουερ	eisenhower
κατασκοπεία	spiegošanu
κατασκοπεία	spiegošana
σεξουαλικό	seksuālās
σεξουαλικό	seksuālā
σεξουαλικό	seksuāla
ζίγκφριντ	zigfrīds
επαναστάτη	nemiernieku
βιολόγος	biologs
παραγράφους	rindkopas
ιντεπεντιέντε	independiente
ρυθμίζουν	reglamentēt
ρυθμίζουν	regulēt
μύγες	mušas
μύγες	lido
ελαστικότητα	elastīgums
ελαστικότητα	elastība
ελαστικότητα	elastību
ελαστικότητα	elastība
επιχειρησιακό	operatīvā
επιχειρησιακό	operatīvais
κουμπάν	kubaņ
απόσχιση	atdalīšanās
απόσχιση	atdalīšanos
συνεπής	konsekventi
νικίτα	ņikita
μητρικό	mātes
αυτοκρατορίες	impērijas
στάχτες	pelniem
τιτάνες	titans
πάφο	pafa
αντρές	andress
αντρές	andress
ανταγωνιστικό	konkurētspējīgs
ανταγωνιστικό	konkurētspējīga
ανθρώπινος	cilvēks
ανθρώπινος	cilvēka
ανθρώπινος	cilvēku
μαγείρεμα	gatavot
μαγείρεμα	pavārs
μαγείρεμα	gatavošana
μαγείρεμα	gatavošanas
ποδήλατα	velosipēdi
ποδήλατα	velosipēdiem
ποδήλατα	velosipēdu
ποδήλατα	velo
ποδήλατα	velosipēdi
ποδήλατα	velosipēdus
χρηματοδοτείται	finansēta
χρηματοδοτείται	finansēts
χρηματοδοτείται	finansē
χρηματοδοτείται	finansētā
χρηματοδοτείται	finansēts
χρηματοδοτείται	finansē
περγαμηνή	pergaments
στέγες	jumtiem
στέγες	jumti
στέγες	jumtiem
δράματα	pārdzīvojumi
λιθουανική	lietuviešu
λιθουανική	lietuvas
κλερ	klēra
πυροβολεί	atvases
αλεχάντρο	alejandro
παρεξήγηση	pārpratums
παρεξήγηση	pārpratumu
περιορισμένος	ierobežots
περιορισμένος	limited
περιορισμένος	ierobežota
περιορισμένος	ierobežoti
περιορισμένος	ierobežots
περιορισμένος	ierobežoti
περιορισμένος	ierobežotā
περιορισμένος	ierobežota
βιταμίνες	vitamīnus
βιταμίνες	vitamīni
κατόρθωμα	varoņdarbu
ασύρματο	bezvadu
ασύρματο	radio
ασύρματο	bezvadu
δυσάρεστη	nepatīkama
δυσάρεστη	nepatīkams
κλέι	mālu
κλέι	māla
δίλημμα	dilemma
μεταγραφεί	atšifrēts
νόελ	noel
αρμονικά	harmoniski
αρμονικά	harmonisku
λαοδίκη	laodice
δράκουλας	drakula
μελλοντικός	nākotnes
μελλοντικός	nākotne
μελλοντικός	nākotnē
μελλοντικός	nākotni
ομοφυλόφιλος	homoseksuālu
ομοφυλόφιλος	gejs
ομοφυλόφιλος	geju
επαίνεσε	slavēja
ιουλιέτα	džuljeta
μιλόσεβιτς	miloševiča
διασύνδεσης	starpsavienojumu
τσου	chu
επαίνους	uzslavas
επαίνους	uzslavu
φαράγγια	kanjoniem
ράι	rudzi
ράι	rudzu
ράι	rai
λο	lau
ραδιενέργεια	radioaktivitāte
ραδιενέργεια	radioaktivitātes
ραδιενέργεια	radiācija
ραδιενέργεια	starojums
ραδιενέργεια	starojuma
διορθώθηκε	labots
διορθώθηκε	koriģēts
διορθώθηκε	jālabo
διορθώθηκε	koriģēta
τραβάει	velk
σύμπραξη	partnerība
σύμπραξη	partnerības
σύμπραξη	partnerattiecības
ευλογία	svētību
ευλογία	svētība
ευλογία	svētības
οικοσυστημάτων	ekosistēmas
οικοσυστημάτων	ekosistēmu
οικοσυστημάτων	ekosistēmām
εισπνοή	ieelpo
εισπνοή	ieelpojot
φορέσει	lietoti
φυλετικές	rasu
σούμπερτ	šūberts
διαθέσεις	garastāvokli
τάμεση	temzas
ταν	tan
πρωτοτυπία	jauninājums
πρωτοτυπία	jaunums
πόρνη	prostitūta
ενήλικος	pieaugušo
ενήλικος	pieaugušie
ενήλικος	pieauguši
ενήλικος	pieaugušais
πρεσβείες	vēstniecības
πρεσβείες	vēstniecību
πρεσβείες	vēstniecībām
πεύκο	priežu
πεύκο	priede
πεύκο	priedes
τοκετό	dzemdību
τοκετό	dzemdības
σάλιβαν	salivans
αμμώνιο	amonija
τέρενς	terenss
τέρενς	terence
ένδυση	apģērbi
ένδυση	apģērbs
εξόδους	pasniegtas
εξόδους	izeju
εξόδους	izejas
μπίτολα	bitola
εο	if
οικιακά	mājsaimniecībā
γενουάτες	dženovieši
τζέρικο	jericho
βερντέν	verdenas
υποβάθμιση	pazeminājums
υποβάθμιση	pazemināšana
υποβάθμιση	nolietošanās
υποβάθμιση	bojāšanās
υποβάθμιση	pasliktināšanos
υποβάθμιση	pasliktināšanās
υποβάθμιση	degradācija
υποβάθμιση	noārdīšanās
μάριον	mariona
αδιάφορο	vienaldzīgi
αδιάφορο	vienaldzīgs
προειδοποίησε	brīdināja
μπενουά	benuā
βρούτος	brutus
μολύβι	zīmulis
διοικητικός	administratīvā
διοικητικός	administratīvi
διοικητικός	administratīvais
διοικητικός	administratīva
διοικητικός	administratīvie
καταναλώνει	patērē
επίτηδες	apzināti
ασπόνδυλα	bezmugurkaulnieku
ασπόνδυλα	bezmugurkaulniekiem
ασπόνδυλα	bezmugurkaulnieki
υπέροχο	brīnišķīgs
υπέροχο	brīnišķīga
υπέροχο	brīnišķīgi
υπέροχο	brīnišķīgā
υπέροχο	brīnišķīgas
μπένετ	benets
δροσερό	forša
δροσερό	forši
δροσερό	cool
ιμαλαΐων	himalaju
υποτροφίες	subsīdijas
υποτροφίες	dotācijas
υποτροφίες	stipendijas
καθαρός	tīra
καθαρός	tīrs
καθαρός	tīrīt
πακ	pao
πακ	ripa
πακ	pak
βάλτους	purviem
συντηρητικούς	konservatīvie
επικεφαλίδα	virsraksts
επικεφαλίδα	virsraksts
επικεφαλίδα	pozīcija
σούσα	sousa
ανατύπωση	reprint
σαρκοφάγο	gaļēdāji
ρομάν	romēns
χειρουργικές	ķirurģijas
χειρουργικές	ķirurģiska
εκκλήσεις	pārsūdzības
εκκλήσεις	aicinājumi
εκκλήσεις	apelāciju
εκκλήσεις	apelācijas
χέρτα	herta
παρασκήνια	aizkulisēs
άρπα	arfa
ράμπο	rembo
ερευνήσει	izmeklē
ερευνήσει	izmeklēt
καλαμποκιού	kukurūzas
καλαμποκιού	kukurūza
καράτε	karatē
αγνοείται	pietrūkst
αγνοείται	trūkst
αγνοείται	pazudusi
αγνοείται	pazudis
υδρίδια	hidrīdi
αντιμόνιο	antimona
ελέφαντα	zilonis
αυστηρός	stingrā
αυστηρός	stingra
αυστηρός	stingrs
αυστηρός	stingri
μπερκ	bērks
πρέστον	preston
σαύρες	ķirzakas
χαρτοφυλάκιο	portfolio
χαρτοφυλάκιο	portfeļa
χαρτοφυλάκιο	portfelis
σφίγγα	sfinksa
λογαριασμοί	rēķini
λογαριασμοί	rēķinus
λογαριασμοί	vekseļi
λογαριασμοί	konti
λογαριασμοί	pārskati
μοναχικά	vientuļš
μοναχικά	vientuļa
μοναχικά	vientuļi
ασαφές	neskaidri
ασαφές	neskaidrs
ασαφές	neskaidra
ασαφές	neskaidrs
ασαφές	nenoteikts
ρόδιο	rodijs
έφηβοι	pusaudža
έφηβοι	pusaudži
έφηβοι	pusaudžiem
έφηβοι	pusaudži
φιλελεύθερους	liberāļi
φιλελεύθερους	liberāļu
χαλίλ	halil
ιδιοτιμές	īpašvērtības
άμαξα	vagona
άμαξα	vagons
άμαξα	pārvadājumi
άμαξα	pārvadāšana
άμαξα	pārvadājumiem
χαλέπι	aleppo
νιλς	nils
αυστρο	austroungārijā
ταμπού	tabu
ταμπού	tabu
μάρλον	marlons
υπέκυψε	padevies
ναγκασάκι	nagasaki
χένρικ	henrik
αδύναμο	vājš
αδύναμο	vājā
αδύναμο	vāji
αδύναμο	vāja
αδύναμο	vājas
καλίνινγκραντ	kaļiņingradas
πολυτέλεια	luksusa
σλόγκαν	saukļiem
σλόγκαν	devīze
σλόγκαν	sauklis
σλόγκαν	saukli
ξεκίνησα	sākts
ξεκίνησα	sākta
ξεκίνησα	sākās
γραφίτη	grafīts
γραφίτη	grafīta
αμαντέους	amadeus
αναπνευστικού	elpošanas
φτωχοί	slikta
φτωχοί	vāja
φτωχοί	nabaga
ρίγες	svītras
σαλ	sal
τζέραλντ	džeralds
άφθονη	bagātīgi
τσάρλτον	čarltons
μισθούς	algas
μισθούς	alga
μισθούς	algas
καντάτα	kantāte
σεζάρ	cezars
κλιμάκωση	mērogs
κλιμάκωση	skala
κλιμάκωση	eskalāciju
πανέμορφη	skaists
πανέμορφη	skaistas
πανέμορφη	skaista
πανέμορφη	skaisti
πανέμορφη	skaistā
αυθεντικά	valodā
παγίδες	lamatas
παγίδες	slazdus
αναλογικό	proporcionāla
αναλογικό	proporcionālā
αναλογικό	proporcionāls
αναλογικό	proporcionāli
αναλογικό	samērīgi
αναλογικό	analogo
αναλογικό	analogs
αναλογικό	analoga
αναλογικό	analogā
αναλογικό	analogs
αναλογικό	analogā
ακοή	dzirde
μπριτζ	tilts
μπριτζ	tilta
συμπληρωματική	papildu
φτιάξω	salabot
φτιάξω	fiksēt
φτιάξω	noteikt
συνοπτικό	saīsināts
οικεία	pazīstami
καμήλα	kamieļa
παράδοξα	paradoksiem
επιθεωρήσεις	pārbaudes
επιθεωρήσεις	inspekcijas
επιθεωρήσεις	apskates
φοινίκη	feniķija
λύκοι	vilki
δίκαιος	taisnais
δίκαιος	godīgi
δίκαιος	taisnīgs
δίκαιος	taisnīgi
δίκαιος	taisnīga
δίκαιος	godīgu
δίκαιος	godīgs
γλασκώβη	glāzgovas
συμπερίληψη	iekļaut
συμπερίληψη	ietvert
συμπερίληψη	ietver
συμπερίληψη	iekļaušana
τοξότες	strēlnieki
χειριστές	operatori
χειριστές	uzņēmēji
χειριστές	piloti
διαγνώστηκε	diagnosticēta
διαγνώστηκε	diagnosticēts
κιότο	kioto
καράκας	karakasas
μπαλκόνι	balkons
μπαλκόνι	balkona
όμπι	obi
κάταγμα	lūzums
ευρετήριο	direktorija
ευρετήριο	direktoriju
ευρετήριο	mape
βομβαρδισμός	bombardēšanas
βομβαρδισμός	bombardēšanas
συμβατή	savietojami
συμβατή	savietojams
συμβατή	saderīgs
απεσταλμένοι	sūtņu
υποθέτοντας	pieņemot
παθολογία	patoloģiju
παθολογία	patoloģijas
δεσποινίς	garām
δεσποινίς	pietrūkst
δεσποινίς	miss
δεσποινίς	jaunkundze
θυμό	dusmu
θυμό	dusmas
παρθένα	jaunava
προγραμματισμένες	plānota
προγραμματισμένες	plānots
προγραμματισμένες	plānotie
προγραμματισμένες	plānotais
προγραμματισμένες	plānota
προγραμματισμένες	plānoto
προγραμματισμένες	plānots
προγραμματισμένες	plānotie
προγραμματισμένες	plānotās
τραίνο	vilciena
τραίνο	vilciens
τραίνο	vilcienu
ηράκλειος	hēraklijs
φακούς	zibspuldzes
φακούς	lēcas
κύβος	kubs
κύβος	kuba
ψευδάργυρος	cinks
ψευδάργυρος	cinka
κατάποση	rīšanas
κόμπουργκ	coburg
πουανκαρέ	puankarē
σάλι	sallija
ευγενική	maigs
ευγενική	maiga
αλεπούδες	lapsas
ροπής	griezes
ανάπλαση	reģenerācija
ανάπλαση	reģenerācijas
φασόλια	pupiņas
φασόλια	pupas
δημιουργικότητα	radošuma
δημιουργικότητα	radošums
δημιουργικότητα	radošumu
φλέβα	vēnā
φλέβα	vēnas
φλέβα	vēnu
τοξικές	toksiskas
τοξικές	toksisks
τοξικές	toksiska
εκδρομή	ekskursiju
εκδρομή	ekskursijā
εκδρομή	brauciens
εκδρομή	ceļojums
γάμμα	gamma
βρέμη	brēmene
διορίσει	iecelt
διορίσει	ieceļ
διορίσει	izvirzīt
ουψάλα	upsalas
πανιά	buras
τζίνα	džīnu
τζίνα	džīna
δέσμες	sijas
δέσμες	kūļi
υπέρβαση	pārpalikums
υπέρβαση	pārsniegšana
υπέρβαση	pārsniegti
υπέρβαση	pārsniegts
υπέρβαση	pārsniegta
υπέρβαση	pārsniegti
υπέρβαση	pārsniegts
προέδρους	priekšsēdētāji
προέδρους	prezidenti
συμβατότητα	savienojamība
συμβατότητα	savietojamība
απαγάγει	nolaupīt
μικροοργανισμών	mikroorganismi
θανατηφόρο	nāvējošs
θανατηφόρο	letālu
θανατηφόρο	letāli
θανατηφόρο	letāls
θανατηφόρο	letāla
αφή	pieskarties
γραμματείς	sekretāri
εικονίδιο	ikonu
εικονίδιο	ikona
εικονίδιο	ikonas
ρίσκο	risks
επικρίσεις	kritika
επικρίσεις	kritiku
επικρίσεις	kritika
επικρίσεις	kritiku
προπάνιο	propāna
προπάνιο	propāns
κυλίνδρους	baloni
κυλίνδρους	cilindri
κυλίνδρους	maizītes
κυλίνδρους	ruļļi
αβγό	olas
αβγό	olu
αβγό	ola
τετράδα	quad
χορδωτά	hordaiņi
φουκώ	fuko
χρωμοσώματα	hromosomu
συνδικάτα	arodbiedrības
θερμαίνεται	karstas
αξίωση	apgalvojums
αξίωση	prasība
κατεστραμμένο	iznīcināta
κατεστραμμένο	iznīcināts
κατεστραμμένο	iznīcināti
κατεστραμμένο	iznīcina
κατεστραμμένο	bojāta
κατεστραμμένο	bojātas
κατεστραμμένο	bojāts
κατεστραμμένο	bojāti
κατεστραμμένο	bojāti
κατεστραμμένο	bojāts
κατεστραμμένο	sabojāts
οτα	cilnes
μυρωδιά	smaržu
μυρωδιά	smarža
πρίσλεϊ	presley
κουράγιο	drosme
κουράγιο	drosmi
άλμπιον	albion
ζωτικό	vitāli
κρόφορντ	krofords
συλλέκτη	kolekcijas
επιλεκτική	selektīva
επιλεκτική	selektīvā
επιλεκτική	selektīvi
επιλεκτική	selektīvs
ανάσα	elpa
ευρασία	eirāzijā
ακατάλληλη	nepiemērots
ακατάλληλη	nepiemērots
ακατάλληλη	nederīgas
ακατάλληλη	nederīgām
ακατάλληλη	nepiemērota
ακατάλληλη	nepiemērots
ακατάλληλη	nepiemērotu
ακατάλληλη	neatbilstoši
ακατάλληλη	neatbilstošs
γκότφριντ	gotfrīds
μαγνήτες	magnēti
δύτες	nirēju
αναθεωρήθηκε	pārskatīta
αναθεωρήθηκε	pārskatīti
αναθεωρήθηκε	pārskatīts
κρυμμένη	noslēpt
κρυμμένη	slēptas
κρυμμένη	slēpta
κρυμμένη	slēptās
ρυθμοί	ritmus
ιμαλάια	himalajiem
φίλες	draugi
φίλες	draugiem
ησίοδος	hēsiods
πατήστε	spied
πατήστε	nospiest
πατήστε	preses
πατήστε	nospied
πατήστε	prese
πατήστε	krāna
ανώτεροι	priekšniekiem
σύντροφοι	biedri
βράδια	naktis
βράδια	vakari
βράδια	vakarus
βράδια	vakaros
όμηροι	ķīlnieki
κούκλα	lelle
μπράγκα	braga
γκουλντ	gould
δανική	dāņu
δανική	dānijas
δικαιολογήσει	pamatot
δικαιολογήσει	attaisnot
δικαιολογήσει	pamato
πάσο	reizes
πάσο	kārtīga
πάσο	padod
ζύγιζε	nosver
ντίκινσον	dikinsons
νόρα	nora
ανώνυμοι	anonīmi
ανώνυμοι	anonīma
ανώνυμοι	anonīmā
ανώνυμοι	anonīms
γεωργοί	lauksaimnieki
γεωργοί	zemnieki
αντλίες	sūkņi
τραπεζίτες	baņķieri
κοντός	īsa
κοντός	īsais
κοντός	īsā
κοντός	īsi
κοντός	īss
όρθιος	stāv
όρθιος	stāvot
σύννεφο	mākoņi
σύννεφο	mākoņu
σύννεφο	mākonis
κατώφλι	slieksnis
κατώφλι	robežvērtība
κατώφλι	sliekšņa
κατώφλι	slieksni
αμετάβλητη	nemainīgs
σάσα	sasa
σάσα	saša
εξηγώντας	paskaidrojot
ντένβερ	denvera
τσάπλιν	čaplins
έσσεξ	essex
εικονογραφήσεις	ilustrācijas
μαρξισμό	marksisms
ντάμπλντορ	dumidors
παραγωγικότητα	ražība
παραγωγικότητα	ražīgums
παραγωγικότητα	produktivitāte
μάζεψε	savāktu
κορμί	ķermeņa
κορμί	ķermenis
σήραγγες	tuneļi
τροποποιημένο	modificēts
τροποποιημένο	pārveidoti
τροποποιημένο	pārveidota
τροποποιημένο	mainīts
τροποποιημένο	pārveidots
τροποποιημένο	grozīta
τροποποιημένο	grozīts
υποχωρούν	atkāpjas
ακουστικά	austiņas
ακουστικά	austiņas
ντόροθι	dorothy
ιών	vīrusiem
ιών	vīrusi
εγκαταλελειμμένο	pamesti
εγκαταλελειμμένο	pamestas
εγκαταλελειμμένο	pamesta
βιολογικός	bioloģisko
βιολογικός	bioloģiskā
βιολογικός	bioloģiskais
βιολογικός	bioloģiski
εκτενής	plašas
εκτενής	plašs
εκτενής	plaša
συντηρητικός	konservatīvā
συντηρητικός	konservatīvo
ράις	rīsi
προβηγκία	provansas
κοσμούν	izrotāt
εξοχικό	mājas
σαγκάη	šanhajas
χάνκοκ	henkoks
χίντι	hindi
μπάλες	bumbas
μπάλες	bumbiņas
αποβάθρα	piestātnē
αποβάθρα	piestātnes
αποβάθρα	doku
αποβάθρα	pier
αποβάθρα	perona
αποβάθρα	platforma
αποβάθρα	platformai
μοιραίο	letālu
μοιραίο	letāli
μοιραίο	letāls
μοιραίο	letāla
λιτότητας	taupības
σατανά	sātana
συνθετικές	sintētisks
συνθετικές	sintētiskais
συνθετικές	sintētiski
συνθετικές	sintētisko
συνθετικές	sintētiska
συνθετικές	sintētiskie
τζούντι	džūdija
ζημία	zudums
ζημία	zaudējums
ζημία	zudumi
ζημία	zaudējumi
ζημία	traumas
ζημία	kaitējuma
ζημία	zaudējumi
ζημία	trauma
ζημία	kaitējums
ζημία	bojājums
μπόναμ	bonems
επιμήκη	garenas
επιμήκη	iegarenas
σίλβιο	silvio
νεμπράσκα	nebraska
φούρνο	maizes
φούρνο	krāsns
φούρνο	plīts
φούρνο	krāsns
φούρνο	plīts
φούρνο	skapis
όαση	oāze
προκαθορισμένο	noklusētā
προκαθορισμένο	noklusētais
προκαθορισμένο	noklusējuma
ρόδα	ritenis
ρόδα	rozes
καυτό	hot
καυτό	karsts
καυτό	karsti
αρθρόποδα	posmkāju
ωραίος	pievilcīgs
ωραίος	izskatīgs
ωραίος	skaists
απειλούν	draudēt
αδένα	dziedzeris
διάβαζε	lasi
διάβαζε	lasīt
κάρεν	kārena
γονιμότητα	auglība
γονιμότητα	auglību
μπάντι	bendija
μπάντι	draudziņ
πιόνια	bandiniekus
δελφίνια	delfīnu
εκτροπή	novirzīšanās
εκτροπή	novirzīšanu
εκτροπή	novirze
εκτροπή	deformācija
εκτροπή	novirzes
δολοφόνους	slepkavas
ποδιά	perona
κατολισθήσεις	nogruvumus
σαπφώ	sapfo
σανατόριο	sanatorium
κομμουνισμός	komunisms
ώριμη	nobriedušu
αρπακτικό	grifs
αρπακτικό	plēsoņa
αγωγών	cauruļvadi
μικρο	mikro
ιππασία	jāšanas
ιππασία	braukšana
απορρίφθηκαν	noraidīti
απορρίφθηκαν	noraidīta
απορρίφθηκαν	noraidīts
απορρίφθηκαν	noraidītas
άρδευση	apūdeņošanas
αλσατία	elzasas
απαγορευτεί	aizliegta
απαγορευτεί	aizliedza
περιφρόνηση	ignorēšanu
περιφρόνηση	nicinājumu
γροιλανδίας	grenlandes
γροιλανδίας	grenlande
τραπεζίτη	baņķieris
τραπεζίτη	baņķieri
μινγκ	minu
ρόμπερτσον	robertsons
ολίβια	olīvija
ελβετικής	šveices
υποφέρουν	cieš
υποφέρουν	ciest
χι	hee
στιγμιαία	tūlītēju
στιγμιαία	tūlītējā
στιγμιαία	šķīstošā
αφιερώνει	velta
τυραννία	tirānijas
διόγκωση	pietūkums
διόγκωση	tūska
αναπαράγει	atveido
σονγκ	dziesma
αδικία	negodīgu
αδικία	negodīgi
χαρέμι	harem
θέρμη	siltums
διανοούμενοι	intelektuāļi
αυθόρμητα	spontāni
αυθόρμητα	spontāni
πληρωμών	maksājumus
πληρωμών	maksājumi
σάντρο	sandro
χρονοδιάγραμμα	grafiks
χρονοδιάγραμμα	grafiks
επιδεινώθηκε	pasliktinājās
επιδεινώθηκε	pasliktinājusies
ψευδαίσθηση	halucinācijas
ψευδαίσθηση	mānija
ψευδαίσθηση	maldi
ψευδαίσθηση	ilūziju
ψευδαίσθηση	ilūzija
ψευδαίσθηση	ilūzijas
διοργανωτής	organizators
διοργανωτής	organizētājs
διοργανωτής	organizators
έλεγχοι	kontrole
έλεγχοι	kontroles
έλεγχοι	pārbaudes
έλεγχοι	revīzijas
έλεγχοι	pārbaudes
