категория	kategória
опубликованный	közzétette
опубликованный	publikált
опубликованный	közzétett
изгнание	száműzetés
изгнание	száműzött
изгнание	kiutasítás
изгнание	száműzetés
вертикальные	vertikális
вертикальные	függőleges
вертикальные	függőlegesen
росси	rossi
капелла	capella
капелла	cappella
темно	sötét
кристин	kristin
кристин	krisztina
кристин	christine
дедушка	nagypapa
дедушка	nagyapa
дедушка	nagypapa
дедушка	nagyapa
дедушка	nagypapa
дедушка	nagyapa
пригородных	külvárosi
пригородных	ingázó
долготы	hosszúság
муравьи	hangyák
священная	szent
дождей	esős
способные	képes
упомянутых	említett
интенсивно	heves
интенсивно	intenzív
интенсивно	intenzíven
интенсивно	intenzíven
бенуа	benoît
бенуа	benoit
шкала	mérleg
шкала	skálán
шкала	skála
подробный	részletesen
подробный	részletes
подробный	részletezett
катания	catania
требуются	szükséges
лермонтова	lermontov
макдональд	macdonald
макдональд	mcdonald
гёте	goethe
пробы	minták
пробы	mintákat
магнус	magnus
хозяйка	háziasszony
хозяйка	hostess
клиники	klinikák
клиники	klinikán
клиники	klinika
свиней	disznók
свиней	sertések
свиней	sertés
свиней	malacok
цифровые	digitális
отменена	törölve
отменена	törölt
отменена	lemondás
отменена	lemondta
отменена	törölve
увеличена	kibővített
китайцы	kínai
китайцы	kínaiak
благодарен	hálás
благодарен	hálás
адвокаты	ügyvédek
адвокаты	ügyvédek
отличает	megkülönbözteti
марин	marin
учительница	tanárnő
учительница	tanár
проявление	megnyilvánulása
спрос	kereslet
спрос	követelés
спрос	igény
титана	titán
тестирование	tesztelés
тестирование	vizsgálati
тестирование	vizsgálat
тестирование	próba
тестирование	teszt
сомнительной	kétséges
сомнительной	kétséges
объявлены	hirdetett
объявлены	meghirdetett
убедительно	meggyőző
убедительно	meggyőzően
бароны	bárók
трибуны	pódium
автограф	autogramot
красивая	gyönyörű
красивая	csinos
декоративных	díszítő
змеи	kígyókat
змеи	kígyók
змеи	snake
змеи	kígyó
лодке	csónak
лодке	hajó
лодке	hajós
мониторинга	monitoring
мониторинга	megfigyelés
мониторинга	ellenőrzés
катер	motorcsónak
дефицит	hiány
критический	kritikus
марат	marat
мощь	energia
мощь	erő
мощь	power
мощь	hatalom
готовить	cook
готовить	főzni
готовить	főz
готовить	szakács
готовить	főzés
незначительно	enyhén
незначительно	kissé
незначительно	kevéssé
лили	lili
лили	lilly
лили	lili
лили	lily
человечество	emberség
человечество	emberiség
человечество	emberiség
рубен	reuben
рубен	ruben
рубен	ruben
материально	logisztikai
жерар	gérard
жерар	gerard
изображает	ábrázol
изображает	ábrázolja
начальный	kezdeti
мягкой	enyhe
приехали	megérkezett
приехали	megérkeztek
обряды	kenetet
обряды	szertartások
двойная	kettős
двойная	dupla
двойная	duplán
еды	étel
еды	élelem
еды	élelmiszerek
еды	táplálék
еды	élelmiszer
напитки	frissítő
напитки	ital
напитки	italok
напитки	italok
напитки	italt
напитки	iszik
напитки	ital
задержан	letartóztatott
задержан	letartóztatták
задержан	őrizetbe
встретили	találkozott
встретили	met
встретили	találkoztunk
встретили	találkoztam
герхард	gerhard
копья	spears
копья	lándzsák
монтгомери	montgomery
спорный	vitatható
спорный	ellentmondásos
спорный	vitatott
спорный	vitás
захвачены	elfogott
захвачены	elfogták
колокола	harang
колокола	harangok
зоологии	zoológia
временная	ideiglenesen
временная	ideiglenes
временная	átmeneti
временная	hőmérséklet
чудес	csodák
чудес	csodákat
чудес	csodák
кей	kay
кей	kei
терминология	terminológia
необходимый	szükségesek
необходимый	szükséges
проголосовали	szavaztam
проголосовали	szavazott
планирование	ütemezés
планирование	tervezés
сура	sura
демон	démon
демон	démonok
ллойд	lloyd
хранитель	őrző
хранитель	őrző
хранитель	gondnok
опасные	veszélyes
опасные	veszélyes
тепловой	termikus
молот	hammer
молот	kalapács
бессмысленно	értelmetlen
бессмысленно	értelmetlen
бессмысленно	jelentéktelen
нассау	nassau
рэйчел	rachael
рэйчел	rachel
панамы	panamai
фантазии	fantasy
фантазии	fantázia
фантазии	fantázia
фантазии	fantáziák
зил	zil
круглые	kör
круглые	kerek
круглые	forduló
круглые	körbe
вену	véna
металлический	fémes
металлический	fém
летать	repülni
летать	repülés
летать	repül
летать	repülj
летать	repül
летать	repülés
летать	repülő
лазарев	lazarev
порошок	por
порошок	port
туле	thule
юрт	jurta
дыхание	lélegzet
дыхание	légzés
дыхание	lélegzik
дыхание	légzés
дыхание	légzése
поставок	kellékek
поставок	ellátmányt
поставок	ellátás
поставок	készletek
поставок	ellátmány
отход	indulási
отход	távozás
отход	indulás
монро	monroe
обойти	megkerülése
обойти	bypass
моряки	tengerészek
моряки	tengerészek
моряки	tengerészek
фелипе	felipe
секты	szekták
напиток	igyál
напиток	ital
напиток	igy
напиток	ital
параллельных	párhuzamos
параллельных	párhuzamosan
зерновых	gabona
зерновых	gabonafélék
исследовать	felfedezés
исследовать	felfedezése
посланник	futár
посланник	hírnök
посланник	messenger
посланник	apostol
нуар	noir
теологии	teológia
рашид	rachid
рашид	rashid
купе	rekesz
купе	coupe
добавьте	hozzáadás
добавьте	hozzáadása
дублин	dublini
дублин	dublin
приказы	parancsok
приказы	megrendelések
приказы	parancs
приказы	parancsot
оксид	oxid
магия	varázs
магия	magic
магия	varázslat
магия	mágia
опубликовать	poszt
опубликовать	posta
опубликовать	post
опубликовать	bejegyzést
опубликовать	bejegyzésre
опубликовать	bejegyzés
опубликовать	kihirdetik
опубликовать	közzététel
конфедерация	államszövetség
спроса	kereslet
спроса	követelés
спроса	igény
ежегодная	éves
ежегодная	évenkénti
ежегодная	évenként
ежегодная	évente
ежегодная	éves
ежегодная	évente
уилл	will
уилл	fog
уилл	akarat
девятый	kilencedik
толкования	értelmezések
прах	hamu
диктатуры	diktatúrák
диктатуры	diktatúra
триполи	tripoli
махачкала	mahacskala
дополнять	kiegészítik
дополнять	kiegészítés
эллен	ellen
тибет	tibet
чак	chuck
турку	turku
серверов	szerverek
больным	beteg
больным	betegek
пожаров	tüzek
чая	tea
чая	teát
игрушки	játék
игрушки	játékszer
игрушки	játékok
муки	liszt
молния	cipzár
молния	villámlás
молния	villám
отменено	törölve
отменено	törölt
отменено	lemondás
отменено	lemondta
отменено	törölve
близость	affinitás
близость	intimitás
близость	közelség
хореограф	koreográfus
мон	mont
мон	mon
минимальные	minimális
минимальные	minimálisan
проникает	behatol
египетский	egyiptomi
броненосец	armadillo
дакота	dakota
повторение	ismétli
повторение	ismétlés
убедил	meggyőzte
убедил	meggyőzte
профессионал	szakmai
профессионал	profi
профессионал	professzionális
разделяет	közös
разделяет	osztott
разделяет	megosztotta
разделяет	megosztott
разделяет	megosztva
разделяет	részvények
разделяет	részvény
разделяет	részesedés
клюв	csőre
баллада	balladát
немец	németül
немец	német
медина	medina
раскрытия	közzététel
огни	lámpák
огни	fények
огни	világítás
огни	lámpák
огни	lámpa
любимая	kedvenc
любимая	kedvencem
любимая	kedvenc
любимая	kedvencem
любимая	kedvencem
любимая	imádott
любимая	szeretett
береговая	part
береговая	tengerpart
вирджиния	virginiában
вирджиния	virginia
вирджиния	virginiai
андорры	andorra
копенгаген	koppenhága
копенгаген	koppenhágai
мала	mala
оскара	oscar
труа	trois
сенатора	szenátor
тянь	tian
шин	gumiabroncsok
шин	gumik
шин	gumiabroncs
шин	shin
луганск	luhanszk
обычай	egyedi
обычай	egyéni
тор	tor
тор	thor
севилья	sevilla
бежит	fut
бежит	vezeti
пророк	próféta
браки	házasság
браки	házasságot
ненависти	utálom
ненависти	gyűlölet
налоговой	adóhivatal
налоговой	adóhatóság
мученик	mártír
слияние	fúzió
слияние	egyesülés
слияние	összefonódás
слияние	egyesülni
слияние	egyesülő
жаркое	sült
радикально	radikális
радикально	radikálisan
шестое	hatodik
керри	carrie
керри	kerry
смешанная	kevert
смешанная	vegyes
смешанная	keverve
иона	iona
читаем	olvasok
читаем	olvasni
читаем	olvasás
интеллект	értelem
интеллект	hírszerzés
интеллект	intelligencia
интеллект	értelem
конечностей	végtagok
конечностей	végtagok
ускорения	gyorsulás
линейной	lineáris
аудитория	célközönség
аудитория	közönség
аудитория	előadóterem
привилегии	kiváltság
привилегии	kiváltságairól
привилегии	kiváltság
привилегии	jogosultságok
истина	igazság
йохан	johan
доменико	domenico
ненависть	gyűlölet
ненависть	utálom
ненависть	gyűlölet
остро	fűszeres
остро	pikáns
остро	csípős
верности	hűség
мурманск	murmanszk
юсуф	yusuf
потолок	mennyezet
потолок	plafon
связать	bind
связать	hivatkozás
связать	kapcsolat
связать	link
связать	linket
связать	hivatkozást
связать	kapcsolódás
связать	kapcsolatot
будущие	jövőbeli
будущие	jövő
альтернативных	alternatív
преобразований	átalakulások
меру	mérték
меру	intézkedés
родителям	szülei
родителям	szülők
родителям	szüleim
политически	politikailag
выдача	kiadatási
механические	mechanikai
механические	mechanikus
гилберт	gilbert
увольнения	elbocsátás
тактика	taktika
тактика	taktika
подавление	elnyomás
подавление	elnyomás
привлечение	vonzzák
привлечение	vonzza
привлечение	vonz
привлечение	vonzza
тайваня	tajvani
аналогичное	hasonló
аналогичное	hasonlóak
аналогичное	hasonlók
лоран	laurent
подборка	válogatás
подборка	összeállítás
подборка	kiválasztási
подборка	válogatás
подборка	kiválasztás
подборка	kijelölés
подборка	kijelölt
подборка	kiválasztva
подборка	kiválasztott
биологические	biológiai
повторения	ismétlés
ливерпуль	liverpool
лишение	nélkülözés
настроение	hangulatban
настроение	hangulat
хоккайдо	hokkaido
температуру	hőmérséklet
зис	vms
вертикально	függőlegesen
вертикально	vertikális
вертикально	függőleges
вертикально	függőlegesen
дорожки	nyomok
дорожки	nyomokat
дорожки	sínek
якуб	jakub
атланте	atlanta
атланте	atlantában
атланте	atlantai
патрика	patrik
патрика	patrick
качественно	minőségileg
заяц	nyúl
заяц	nyúl
заяц	nyuszi
кейн	cain
кейн	kane
кейн	caine
посвятить	szentelni
компромисс	kompromisszum
компромисс	kompromisszumot
компромисс	kompromisszumos
коллинз	collins
ценный	értékes
ценный	értékesek
финансы	pénzügyi
финансы	pénzügyi
финансы	pénzügyek
финансы	finanszírozás
финансы	pénzügyek
финансы	pénzügyek
параллели	párhuzamok
справки	vizsgálatok
справки	érdeklődni
тормоза	fék
тормоза	fékezés
тормоза	fék
тормоза	fékek
камбоджи	kambodzsai
камбоджи	kambodzsa
охотников	vadászok
базовый	alap
базовый	alapvető
стюарта	stuart
паром	komp
паром	komppal
ульрих	ulrich
поместья	birtokok
сессия	ülés
перечисленные	felsorolt
спад	recesszió
спад	visszaesés
реконструкцию	újjáépítési
поддержание	fenntartása
поддержание	karbantartási
поддержание	karbantartó
поддержание	karbantartás
вильям	william
вильям	vilmos
босс	főnök
религиозное	vallásos
религиозное	vallás
религиозное	vallási
свинца	ólom
свинца	vezet
депортации	kitoloncolták
муссолини	mussolini
понравилась	kedvelt
понравилась	kedvelte
понравилась	kedvel
понравилась	tetszett
декрет	rendelet
морали	erkölcs
морали	erkölcs
ричи	ritchie
ричи	richie
ханна	hannah
ханна	hanna
ханна	hanna
тайм	ideje
тайм	időpont
тайм	idő
интенсивности	intenzitás
интенсивности	intenzitása
ограниченный	limited
ограниченный	limitált
ограниченный	korlátozott
ограниченный	korlátolt
колена	térde
колена	térd
национализм	nacionalizmus
карлсруэ	karlsruhe
президентов	elnökök
кеннет	kenneth
коров	tehén
коров	tehenek
внука	unoka
внука	unoka
внука	unokája
хавьер	javier
беспорядков	zavargások
беспорядков	nyugtalanság
беспорядков	zavargások
беспорядков	zavarok
субъект	alany
субъект	figyelemmel
субъект	tárgy
рекламные	promóciós
наименее	legkevesebb
наименее	legkevésbé
лаура	laura
лаура	laurát
сингапуре	szingapúr
заместители	póttagok
пообещал	megígérte
пообещал	ígéret
пообещал	ígért
пообещал	megígértem
джакомо	giacomo
моллюсков	kagyló
моллюсков	kagylók
моллюсков	kagylók
уотсон	watson
отрицание	tagadás
отрицание	elutasítás
волокон	szálak
свобод	szabadságjogok
свобод	szabadságok
санчо	sancho
полезный	hasznos
полезный	segítőkész
полезный	hasznos
камеруна	kamerun
бэтмен	batman
преступник	bűnöző
преступник	bűnözői
преступник	elkövető
гари	gary
иудаизм	judaizmus
торрес	torres
телескопа	teleszkóp
бумага	papír
точками	pontokat
точками	pontok
кредит	hitel
кредит	kredit
кредит	hitel
кредит	kölcsön
пламя	láng
пламя	lángok
предоставлено	nyújtott
ярмарка	vásár
ярмарка	korrekt
ярмарка	tisztességes
ярмарка	fair
ярмарка	igazságos
флоренция	florence
флоренция	firenze
осторожно	óvatosan
благодарности	hálával
бела	béla
бела	béla
журналистка	újságíró
фундамент	alap
фундамент	alapítvány
конкретное	specifikus
конкретное	konkrét
конкретное	beton
конкретное	konkrét
критически	kritikusan
доверять	bízni
доверять	bizalom
доверять	megbízható
надзор	felügyelete
надзор	felügyelet
сознании	tudatos
дрезден	dresden
рубль	rubel
бис	bisz
бис	bis
бис	ráadás
аркадия	arcadia
поверхностей	felületek
трубки	csövek
трубки	csöveket
регламент	szabályzat
регламент	rendeletek
регламент	szabályozások
регламент	szabályozás
регламент	előírás
регламент	rendelet
регламент	szabályozás
социализм	szocializmus
ров	várárok
абдулла	abdullah
лишнее	felesleges
лишнее	fölösleges
лишнее	felesleges
лишнее	szükségtelen
обширный	kiterjedt
разместил	közzétette
разместил	kiküldött
разместил	közzétett
пятнадцать	tizenöt
пятнадцать	fifteen
сгорел	elégett
сгорел	égett
сгорел	megégett
сгорел	égetett
делегация	felhatalmazás
делегация	küldöttség
делегация	delegáció
юридическая	jogi
юридическая	legális
юридическая	törvényes
мусор	kuka
мусор	szemetet
мусор	szemét
мусор	vacak
мусор	szemét
мусор	szemetet
мусор	szemét
аппаратура	berendezés
аппаратура	berendezések
аппаратура	felszerelés
аппаратура	felszerelések
аппаратура	műszerek
поставлено	szolgáltatott
подняли	felemelt
подняли	nevelt
подняли	felvetett
подняли	emelt
робертс	roberts
лин	ling
лин	lin
лин	lyn
розовый	pink
розовый	rózsaszín
розовый	rózsaszínű
эффективного	hatékony
эффективного	hatékonyan
эффективного	eredményes
демонов	démonok
черные	feketék
признает	felismeri
признает	elismeri
признает	elismeri
признает	felismeri
признает	elismeri
цивилизация	civilizációt
цивилизация	civilizáció
цивилизация	civilizáció
пересмотреть	felülvizsgálat
пересмотреть	kritika
превышать	meghaladja
наследования	örökség
эфира	éter
брук	brooke
брук	brook
микки	mickey
микки	micky
ежегодник	évkönyv
позвоночных	gerincesek
мандат	megbízás
мандат	megbízatásának
мандат	felhatalmazás
мандат	megbízatás
лингвистика	nyelvészet
африканский	afrikai
успешные	sikeres
успешные	sikeresen
пешком	séta
пешком	gyalog
пешком	járni
расширена	bővült
расширена	kiterjesztett
расширена	kibővített
делегаты	küldöttek
выжить	túlélni
выжить	túlélő
выжить	túlélni
выжить	túlélés
баия	bahia
кэри	cary
кэри	carey
цитирую	idézet
цитирую	idézni
корсика	corsica
мудрости	bölcsesség
светской	előkelőség
рам	kos
рам	ram
мадагаскар	madagaszkár
копенгагене	koppenhága
копенгагене	koppenhágai
сухие	szárazon
сухие	száraz
альфонс	alphonse
исправление	korrekció
исправление	korrekciós
исправление	kiigazítás
исправление	helyesbítés
исправление	javítás
искусственные	mesterséges
китайское	kínai
китайское	kínaiak
сьюзан	susant
сьюзан	susan
авто	auto
авто	automata
авто	automatikus
живое	élni
живое	élő
кун	kun
кун	mosómedve
возражаю	ellenvetés
частые	gyakori
арно	arno
арно	arnaud
противоречий	ellentmondások
отступил	visszavonult
пользователю	felhasználó
пользователю	felhasználói
прирост	növekedés
соображения	szempontok
соображения	megfontolások
соображения	gondolatok
браузер	böngésző
орегон	oregon
резня	mészárlás
резня	vérfürdő
резня	vérontás
резня	mészárlás
резня	vérfürdő
резня	mészárlás
резня	vágás
астон	aston
географической	földrajzi
чешская	csehország
чешская	cseh
приятно	szep
приятно	szép
стива	steve
ганы	ghána
самоа	szamoai
самоа	szamoa
рассчитан	számított
рассчитан	kiszámított
магазинах	boltok
магазинах	boltokban
магазинах	üzletek
гая	gaja
оценили	értékelt
оценили	minősített
оценили	névleges
оценили	értékelte
вирт	wirth
похищение	emberrablás
похищение	emberrablás
химики	vegyészek
мор	mor
катерина	katherine
катерина	katerina
катерина	katalin
катерина	catherine
катерина	caterina
сатурн	szaturnusz
черепаха	teknőc
черепаха	teknős
черепаха	teknős
бургос	burgos
резервный	tartalék
резервный	erősítés
сидел	ültem
сидел	ült
типичные	jellemző
типичные	tipikus
типичные	jellegzetes
репутации	hírneve
репутации	hírnév
выживших	túlélő
выживших	túlélők
соня	sonia
соня	sonya
соня	sonja
сегментов	szegmensek
писания	szentírás
методологии	módszer
методологии	módszertan
занятых	foglalkoztatott
занятых	alkalmazott
семейное	családi
семейное	családtag
семейное	család
азиатов	ázsiaiak
доминго	domingo
мун	mun
мун	hold
мун	holdon
мун	holdat
мун	moon
туристический	turisták
туристический	turista
двойное	kettős
двойное	dupla
двойное	duplán
ура	hurrá
имам	imám
гарсиа	garcia
гарсиа	garcía
кэрол	carol
шрифт	font
шрифт	betűtípus
отклонить	csökkenés
отклонить	visszaesés
отклонить	elutasítás
отклонить	elutasítja
отклонить	elutasítva
мюррей	murray
ящик	box
ящик	rovat
ящик	láda
ящик	doboz
ящик	fiók
ящик	láda
равномерно	egyenletesen
равномерно	egységesen
равномерно	egyenletesen
равномерно	egyenletes
бесплатный	ingyenes
бесплатный	ingyen
бесплатный	free
бесплатный	szabad
клавдий	claudius
эфиопия	etiópia
эфиопия	etióp
тодд	todd
фуа	foix
регулярное	rendszeresen
регулярное	rendszeres
регулярное	normál
почки	vese
почки	vesét
почки	vese
ингушетии	ingusföld
висконсин	wisconsin
монстров	szörnyek
настаивал	ragaszkodott
живущие	élni
живущие	élő
проверил	ellenőrizve
проверил	ellenőriztem
проверил	ellenőrzött
проверил	ellenőrizte
абсолютное	abszolút
сегмента	szegmens
диагностика	diagnosztika
диагностика	diagnosztikai
диагностика	diagnózis
диагностика	diagnosztika
поправка	módosítás
поправка	korrekció
поправка	korrekciós
поправка	kiigazítás
поправка	helyesbítés
поправка	javítás
освящена	megszentelt
пистолеты	kézifegyverek
пистолеты	pistols
пистолеты	pisztoly
пистолеты	fegyvereket
пистолеты	ágyúk
пистолеты	fegyverek
скелет	csontváz
слабый	ájulás
слабый	halvány
слабый	gyenge
слабый	gyengék
партнёр	társ
партнёр	partner
партнёр	társa
партнёр	társam
террор	terror
террор	rettegés
террор	rémület
правосудия	igazságszolgáltatás
правосудия	igazság
лодку	csónak
лодку	hajó
лодку	hajós
ассамблея	közgyűlés
ассамблея	gyűlés
ассамблея	szerelvény
милосердия	irgalom
милосердия	kegyelem
милосердия	mercy
учета	számviteli
учета	könyvelés
учета	elszámolás
локализации	honosítás
ассоциаций	szövetségek
фундаментальные	alapvető
страдал	szenvedett
контролирует	ellenőrzések
принес	hozták
принес	hozott
принес	hoztam
принес	hozta
зак	zak
зак	zack
зак	zach
зак	zac
зимняя	tél
зимняя	téli
зимняя	télen
рональд	ronald
чайковский	csajkovszkij
иезуитов	jezsuiták
иезуитов	jezsuita
стили	styles
пёс	kutyus
пёс	kutya
выдержки	kivonatok
выдержки	kivonat
столкнулись	összeütközött
биологи	biológusok
основатели	alapítók
евангелия	evangéliumok
дворцы	paloták
земельный	föld
земельный	földterület
земельный	szárazföld
земельный	telek
земельный	földterületek
арагон	aragon
миры	vb
миры	világok
гнев	düh
гнев	harag
гнев	dühöt
гнев	haragot
гнев	harag
гнев	düh
гнев	harag
убийц	gyilkosok
убийц	bérgyilkosok
ники	nicky
ники	nicki
замечен	foltos
танзании	tanzánia
ориентация	eligazítás
ориентация	orientációs
ориентация	irányultság
наступательных	sértő
наступательных	támadó
пятьдесят	ötven
пятьдесят	fifty
тьерри	thierry
ощущения	érzés
ощущения	érzem
ощущения	érezni
ощущения	érzéssel
ливане	libanon
ливане	libanoni
родные	családi
родные	családtag
родные	család
прикрытием	fedett
прикрытием	beépített
кометы	üstökös
кометы	üstökösök
кустарники	bokrok
посылает	küld
посылает	küldi
тарн	tarn
выбрано	kijelölt
выбрано	kiválasztva
выбрано	kiválasztott
печь	tűzhely
печь	sütő
печь	kazán
печь	kemence
печь	sütő
печь	kemence
печь	sütni
печь	süss
определенный	határozott
дневники	naplók
дневники	naplók
зрение	látása
зрение	látvány
зрение	látás
зрение	látomás
зрение	elképzelés
зрение	látás
растет	növekszik
растет	növekvő
растет	növekszik
департаментов	osztályok
логотипы	logók
адаптация	alkalmazkodik
адаптация	alkalmazkodás
адаптация	kiigazítás
адаптация	alkalmazkodási
адаптация	alkalmazkodás
американец	amerikai
парадокс	paradoxon
преследует	kísért
преследует	kísérteni
отрицательные	negatív
старшие	rangidős
старшие	senior
старшие	végzős
мышей	egerek
мэриленд	maryland
колокол	csengő
колокол	bell
колокол	harang
содержащая	tartalmazó
судан	szudáni
судан	szudán
красиво	gyönyörű
активист	aktivista
трибунала	törvényszék
цветёт	virágzó
цветёт	nyíló
революционеров	forradalmárok
гриб	gomba
гриб	gombás
нога	gyalog
нога	láb
нога	lábat
нога	lábát
нога	láb
маргариты	margarita
исчезла	eltűnt
исчезла	eltűnt
исчезла	eltünt
плохая	bad
плохая	rosz
плохая	rossz
степь	sztyeppe
конкурентов	versenytársak
конкурентов	versenytársai
конкурентов	versenyzők
вторглись	megszállták
пятницу	péntek
пятницу	pénteki
пятницу	pénteken
итальянцы	olaszok
итальянцы	olasz
итальянцы	olaszország
аристократии	arisztokrácia
чувствительность	érzékenység
джош	josh
ускорение	gyorsulás
ускорение	felgyorsult
ускорение	gyorsított
возвращено	visszatért
сертификации	hitelesítés
сертификации	igazolás
сертификации	tanúsítás
сертификации	tanúsítvány
клинике	klinikán
клинике	klinika
трамваи	villamos
трамваи	villamosok
солнечные	napsütés
солнечные	napfényes
солнечные	napos
солнечные	sunny
солнечные	napenergia
иски	perek
сдался	leadott
бактерии	baktériumok
бактерии	baktérium
экспериментальных	kísérleti
экспериментальных	pilóta
экспериментальных	pilot
тёплый	meleg
тёплый	melegen
уменьшает	csökken
ложа	lodge
тигр	tigris
тигр	tiger
пионер	úttörő
насекомыми	rovarok
эрнандес	hernández
эрнандес	hernandez
ньютона	newton
сплит	osztott
противовес	ellensúly
хозяева	masters
хозяева	mesterek
увидела	láttam
увидела	látta
увидела	fűrész
рама	kos
рама	ram
рама	rama
цзун	zong
напомнить	emlékeztetni
верна	verna
пассажиры	utas
пассажиры	utasok
цзы	tzu
делегат	megbízott
осуществлена	végrehajtott
осуществлена	megvalósított
ланка	lanka
лицензий	engedélyek
лицензий	engedélyek
измене	árulás
изучил	tanult
изучил	tanultam
зои	zoé
зои	zoe
зои	zoé
зои	zoey
экспериментальные	kísérleti
троцкий	trockij
угрожает	fenyegető
угрожает	fenyeget
угрожает	fenyeget
угрожает	fenyegeti
знакомый	ismerős
сосуды	tartályok
сосуды	hajók
мал	mal
роджерс	rodgers
роджерс	rogers
мирные	békés
коул	cole
конвой	konvoj
отделы	körzetek
отделы	osztályok
биржи	cserék
расчет	kiszámítása
расчет	számító
расчет	számítás
расчет	számítási
расчет	számítások
расчет	számítás
интенсивность	intenzitás
интенсивность	intenzitása
гарольд	harold
паспорта	útlevelek
выставлены	megjelenített
зоолог	zoológus
грань	fringe
полет	repül
полет	repülés
полет	repülő
полет	repülőút
полет	repülés
полет	járat
полет	repülési
тройной	háromszoros
тройной	tripla
тройной	hármas
вавилон	babylon
балерина	balerina
красота	szépség
красота	gyönyörűség
подача	dobó
подача	szurok
подача	dobás
грег	greg
нейтральный	semleges
проверьте	csekk
проверьте	csekket
проверьте	ellenőrzés
хулио	julio
сеуле	szöul
сеуле	szöulban
мониторинг	monitoring
мониторинг	megfigyelés
мониторинг	ellenőrzés
крестоносцев	keresztesek
крестоносцев	keresztes
посещаемость	részvétel
посещаемость	jelenlét
клер	clare
клер	claire
стабильность	stabilitás
стабильность	stabilitása
стабильность	stabilitási
настаивает	ragaszkodik
стреляет	lő
циклы	ciklus
циклы	ciklusok
циклы	ciklus
циклы	ciklusban
препятствия	korlátok
препятствия	akadályok
препятствия	akadályokat
препятствия	akadály
препятствия	akadályok
товар	tárgy
товар	tétel
товар	elem
товар	termék
товар	árucikk
товар	áru
товар	árut
товар	áru
мансур	mansour
видения	látomás
видения	látomások
кай	kai
юристов	ügyvédek
зеленый	zöld
литров	literes
литров	liter
подкрепления	erősítés
подкрепления	erősítést
подкрепления	utánpótlás
объектив	objektív
объектив	lencse
мода	divat
чистые	tisztán
чистые	tiszta
чистые	tiszta
чистые	clean
разрабатывает	fejleszti
разрабатывает	fejlődik
каталоги	katalógus
каталоги	katalógusok
каталоги	mappák
каталоги	könyvtárak
каталоги	katalógusok
талантливый	tehetséges
стратегическое	stratégiai
собрали	beszedett
собрали	begyűjtött
собрали	összeszedett
собрали	összegyűjtött
собрали	gyűjtött
привлекать	vonzzák
привлекать	vonzza
привлекать	vonz
алекса	alex
алекса	alexa
вик	vic
стоун	kő
стоун	stone
крит	kréta
ион	ion
филиалы	leányvállalat
филиалы	leányvállalatok
филиалы	leányvállalatai
филиалы	ágak
филиалы	fiókok
брэдли	bradley
хайнц	heinz
библия	biblia
библия	bibliát
алана	alana
жених	vőlegény
жених	vőlegény
жених	vőlegénye
жених	vőlegény
жених	vőlegény
жених	vőlegénye
перерыв	szünet
перерыв	törés
грейс	kegyelem
грейс	grace
единогласно	egyhangúlag
единогласно	egyhangúlag
единогласно	egyhangú
совпадение	mérkőzés
совпадение	egyezés
совпадение	találat
совпадение	meccs
совпадение	gyufa
совпадение	egyezik
совпадение	véletlen
невада	nevada
зерно	gabona
зерно	gabonát
рыбаков	halász
рыбаков	halászok
рыбаков	halászok
заимствования	kölcsön
заимствования	kölcsönök
минимальное	minimum
минимальное	minimális
минимальное	legkisebb
минимальное	minimálisan
минимальное	minimális
минимальное	minimálisan
микеланджело	michelangelo
камерун	kamerun
отметила	megjegyzendő
отметила	megjegyeztem
кори	kanyaró
кори	corey
кори	cory
кори	cori
страхование	biztosíték
страхование	biztosítási
страхование	biztosítás
кызыл	kizil
близнецы	gemini
близнецы	ikrek
близнецы	ikrek
нападений	támadások
нападений	támad
нападений	támadásokat
вуд	fa
вуд	wood
вуд	erdő
вуд	fát
секретариата	titkárság
тринидад	trinidad
дикие	wild
дикие	vadon
дикие	vadak
дикие	vad
внешнее	külső
поселенцев	telepesek
суарес	suárez
казак	kozák
санто	santo
гарантии	garancia
гарантии	garancia
гарантии	kezesség
гарантии	biztosíték
перья	tollak
перья	toll
бетти	betty
чудеса	csodák
чудеса	csodákat
чудеса	csodák
поры	pórusok
обнаружение	észlelni
обнаружение	kimutatás
обнаружение	felfedezés
обнаружение	discovery
киль	keel
самоубийства	öngyilkos
самоубийства	öngyilkosság
самоубийства	öngyilkosok
самоубийства	öngyilkosságok
гимнастика	tornász
гимнастика	torna
ноу	leu
хронологии	kronológia
представляющие	képviselni
представляющие	képviseletében
азиз	aziz
авила	ávila
стандартизации	szabványosítás
картофеля	krumpli
картофеля	burgonya
самолеты	repülők
самолеты	repülőket
самолеты	légijármű
самолеты	repülőgépek
самолеты	repülőgép
самолеты	repülők
самолеты	repülőgépek
проголосовать	szavazz
проголосовать	szavazás
проголосовать	szavazat
проголосовать	szavazzatok
лекция	előadás
трения	súrlódás
лорен	lauren
увлечение	rajongás
анонимных	anonim
анонимных	névtelen
переезд	költözés
переезд	mozgó
переезд	mozog
немногие	kevesen
немногие	pár
немногие	kevés
немногие	kevesek
немногие	néhány
казармы	barakk
трактор	traktorok
трактор	traktor
трактор	vontató
трактор	traktorok
трактор	traktor
избранное	kedvencek
избранное	kedvencek
ноты	megjegyzések
ноты	feljegyzések
ноты	jegyzetek
ноты	jegyzet
побега	kitörés
