категория	kategorya
отрицательное	negatibo
отрицательное	negative
нунций	nuncio
дубай	dubai
наум	nahum
соломоновых	salomon
соломоновых	solomon
жюльен	julien
швейцарская	swiss
каньон	canyon
каньон	sabak
флеш	flash
флеш	flush
игнорирует	binabalewala
вечная	everlasting
вечная	eternal
одобрен	inaprubahan
одобрен	naaprubahan
маттео	matteo
подросток	teen
подросток	tinedyer
подросток	teenage
подросток	binatilyo
подросток	nagbibinata
суббота	sabado
суббота	saturday
суббота	sat
мексиканская	mexican
нападки	umaatake
ричардс	richards
эмоционально	emosyonal
мораль	moral
мораль	moral
мораль	moralidad
овернь	auvergne
руни	rooney
адель	adele
нагано	nagano
клон	clone
саманта	samantha
филд	patlang
филд	field
филд	larangan
рихтер	richter
эссекс	essex
шелли	shelley
резервов	taglay
овчинников	ovchinnikov
добавки	supplements
исключительных	natatanging
круглая	round
круглая	bilog
камчатка	kamchatka
взаимной	kapwa
дорожка	track
дорожка	subaybayan
углеводородов	hydrocarbons
претендент	contender
алена	alain
диагонали	pahilis
кастильо	castillo
гарантировать	garantiya
буддийских	budista
инноваций	innovations
инноваций	inobasyon
инноваций	innovation
консульства	konsulado
отпечаток	imprint
пробелы	gaps
рая	raya
библейские	biblical
часовне	kapilya
обед	lunch
обед	pananghalian
обед	tanghalian
обед	hapunan
холланд	holland
доктрина	doktrina
доктрина	doctrine
динамических	dynamic
мудрый	matalino
патруль	patrol
любимые	favourite
любимые	paborito
любимые	favorite
верил	naniwala
крысы	rat
крысы	daga
азиатский	asyano
азиатский	asian
аристотель	aristotle
подгруппы	subgroups
подгруппы	subgroup
иммиграции	imigrasyon
иммиграции	pandarayuhan
иммиграции	immigration
паломничество	pilgrimage
граффити	bandalismo
граффити	graffiti
обещания	pangako
обещания	promises
обещания	nangangako
ретро	retro
аммония	ammonium
бонни	bonnie
лабораторий	laboratories
бет	beth
добродетели	kabutihan
средиземноморья	mediterranean
доступность	pagkakaroon
доступность	availability
депрессия	depression
депрессия	depresyon
неудача	pagkabigo
яркая	bright
яркая	maliwanag
игнорирование	binabalewala
ярости	furious
ярости	nagagalit
кони	kabayo
кони	coney
наблюдатель	tagamasid
минута	sandali
минута	moment
минута	minuto
риски	panganib
эрл	earl
приемы	receptions
челюсть	panga
суп	sopas
суп	sabaw
выжившие	nakaligtas
раб	alipin
чистоту	kadalisayan
расширенный	pinahabang
расширенный	pinahaba
расширенный	karugtong
расширенный	extended
расширенный	pinalawak
расширенный	pauna
расширенный	advanced
ультиматум	ultimatum
якутск	yakutsk
незамедлительно	kaagad
незамедлительно	agad
незамедлительно	napipintong
незамедлительно	agarang
незамедлительно	kagyat
переиздана	reprinted
чертежи	drawings
викисловарь	wiktionary
приверженцев	adherents
аналитический	mapanuring
аналитический	analitikong
трейси	tracy
трейси	tracey
твоя	yours
твоя	iyong
твоя	your
соул	kaluluwa
соул	soul
соул	saul
руди	rudy
лаос	laos
критикует	criticizes
судоходства	nabigasyon
судоходства	paglalayag
либеро	libero
клиенты	kliyente
пожертвовал	donate
пожертвовал	naibigay
забавно	nakakatuwa
забавно	funny
забавно	nakakatawa
иоахим	joachim
хазар	khazar
подписаны	pinirmahan
ролл	gumulong
ролл	roll
кардифф	cardiff
проникновение	baon
преследовал	hinabol
тэд	ted
рош	roche
рош	roch
пра	pra
виноград	ubas
переместить	gumalaw
переместить	move
переместить	ilipat
переместить	galawin
кобург	coburg
ара	ara
купила	nakabili
купила	binili
ручьи	streams
небесный	makalangit
небесный	celestial
небесный	makalangit
манфред	manfred
цунами	tsunami
непале	nepal
младенчестве	infancy
подключение	koneksyon
подключение	connection
подключение	kumokonekta
подключение	pagkonekta
подключение	kinokonekta
подключение	ikonekta
подключение	kumonekta
жемчужина	pearl
жемчужина	perlas
близнец	kambal
близнец	twin
возродить	revive
оплата	pay
оплата	bayaran
оплата	magbayad
оплата	pagbabayad
оплата	kabayaran
оплата	bayad
поджелудочной	pancreatic
поджелудочной	lapay
принудительного	pinilit
принудительного	sapilitang
россини	rossini
кгц	khz
кая	kai
консолей	consoles
толстые	makapal
вирусы	virus
вирусы	virus
восьмое	ikawalong
визуальный	biswal
женя	gianni
орошения	patubig
похищения	abduksiyon
похищения	pagkidnap
бенито	benito
флеминг	fleming
комплексная	integrated
коррез	corrèze
повар	lutuin
повар	kusinero
повар	chef
м}}	m}}
привезли	nagdala
привезли	dinala
табак	tabako
элла	ella
сохранена	save
аналитики	analysts
благовещения	annunciation
фараон	paraon
ницше	nietzsche
ускорить	mapabilis
карим	kareem
никки	nicky
никки	nikki
никки	nicki
маркес	marquez
беспокойство	balisa
беспокойство	pagkabalisa
беспокойство	aalala
беспокойство	malasakit
беспокойство	alalahanin
беспокойство	concern
ответила	sumagot
ответила	nasagot
ответила	sinagot
ответила	tumugon
ответила	sumagot
глобальный	pandaigdigang
глобальный	global
глобальный	pandaigdigan
куала	kuala
дарио	dario
кох	koh
кох	koch
уэсли	wesley
полученная	natanggap
батиста	batista
коровы	baka
ухо	tainga
низменность	lowland
бат	bat
бат	paniki
бат	paliguan
бат	naliligo
норвегию	norway
предпочтительнее	preferable
бутан	bhutan
организатора	organizer
неблагоприятных	kalaban
спецназ	swat
цзин	jing
натуралист	naturalista
кирк	kirk
блестящий	brilliant
блестящий	shining
блестящий	makintab
тхэквондо	taekwondo
туристы	turista
измеряется	nasusukat
измеряется	sinukat
потребовать	pangangailangan
потребовать	demand
воскресение	linggo
воскресение	sunday
вайоминг	wyoming
сигнализации	signalling
сигнализации	alarm
валье	valle
чехословацкой	czechoslovak
изотопов	isotopes
изотопов	isotopo
мишени	pinupuntirya
барта	bart
антенна	antena
реализует	implements
реализует	nagpapatupad
джилл	gill
джилл	jill
пап	dad
пап	itay
пап	tatay
скриншот	screenshot
баллы	credits
баллы	kredito
баллы	scores
блэкберн	blackburn
перспектива	outlook
перспектива	perspektibo
перспектива	pananaw
шапка	sombrero
шапка	sumbrero
редкость	bihirang
редкость	bihira
редкость	bihira
бридж	tulay
коран	quran
коран	koran
повреждены	nasira
эвакуация	lumikas
эвакуация	paglisan
пояснил	ipinaliwanag
наполнение	filler
науру	nauru
трубка	pipe
трубка	tubo
трубка	tube
алкоголь	alak
алкоголь	alkohol
понравились	ginusto
понравились	nagustuhan
мел	chalk
мел	mel
дорожной	daan
сандра	sandra
мотоцикл	motor
мотоцикл	motorsiklo
общежития	dorm
эйнштейн	einstein
джокович	djokovic
суматра	sumatra
краны	tap
казначейства	exchequer
казначейства	treasury
эффективная	epektibo
эффективная	epektibong
эффективная	effective
эффективная	mabisa
атлантике	atlantic
лиз	liz
серена	serena
подходящий	angkop
беженцы	refugee
герреро	guerrero
старк	stark
баварский	bavarian
верные	loyal
верные	tapat
верные	faithful
инфекционных	nakakahawa
сложил	tupi
вердикт	verdict
гази	ghazi
скрытые	nakatagong
скрытые	nakatago
скрытые	itinago
катар	qatar
мэйдзи	meiji
случайный	random
случайный	sapalaran
случайный	kaswal
случайный	casual
сосудистых	tisyung
указанное	tinukoy
бруклине	brooklyn
зачатия	paglilihi
зачатия	conception
оливейра	oliveira
плутарх	plutarko
магнитные	magnetic
жирона	girona
феррейра	ferreira
пройтись	paglalakad
пройтись	maglakad
пройтись	lumakad
пройтись	lakad
пройтись	walk
сохранены	save
жар	lagnat
жар	fever
гигантские	giant
гигантские	higante
гигантские	napakalaki
гримм	grimm
коней	kabayo
оперативный	pagpapatakbo
крах	pagguho
крах	pagbagsak
казнить	maipatupad
донна	donna
вампир	bampira
вампир	vampire
имидж	larawan
имидж	imahe
вниманию	atensyon
вниманию	pansin
ухудшение	pagkasira
лекарство	medisina
лекарство	gamot
лекарство	gamutin
лекарство	lunas
признаться	confess
признаться	aminin
бауэр	bauer
пляже	dalampasigan
пляже	beach
атомы	atoms
мега	mega
туманность	nebula
свечи	kandila
свечи	candlelight
генриетта	henrietta
генриетта	henriette
мусульманские	muslim
мальте	malta
мальте	mehiko
обезьяны	apes
обезьяны	unggoy
обезьяны	unggoy
судане	sudan
мрнк	mrna
направленная	directional
несчастный	miserable
тима	tim
биохимик	biochemist
радикальные	radical
алмазов	diamond
алмазов	brilyante
алмазов	oros
алмазов	diamonds
незначительное	slight
незначительное	menor
незначительное	minor
голени	shanks
бенгалии	bengal
свежий	fresh
свежий	sariwa
фанни	fanny
запросил	requested
запросил	hiniling
запросил	humiling
запросил	hiningi
храбрый	brave
храбрый	matapang
нервы	nerbiyos
уаз	oise
молочный	gatas
молочный	milk
управляемых	pinapamahalaan
управляемых	ibinibigay
рекомендуют	irekomenda
пожарный	bombero
мех	fur
мех	balahibo
торговец	negosyante
торговец	negosyante
фермент	enzyme
ангола	angola
рекомендовать	imungkahi
рекомендовать	suggest
рекомендовать	iminumungkahi
рекомендовать	magmungkahi
рекомендовать	irekomenda
надежности	maaasahan
ясности	linaw
ясности	kaliwanagan
джулио	giulio
романтическая	romantiko
шея	leeg
повезло	swerte
повезло	suwerte
повезло	lucky
кандидатура	pagkakandidato
рычаг	pingga
кувейта	kuwait
антонин	antoninus
туннель	tunnel
редкая	bihirang
редкая	bihira
сильвио	silvio
менделеева	mendeleev
бонапарт	bonaparte
нильс	nils
нильс	niels
маккаби	maccabi
нара	nara
исидор	isidore
ритуалы	rituals
ритуалы	ritwal
скромный	humble
скромный	mapagkumbaba
задержать	pwesto
дион	dion
велес	vélez
благоприятные	makabubuti
подростка	binatilyo
соперничество	pagalingan
частичное	partial
частичное	bahagyang
брешиа	brescia
тревор	trevor
дорогая	dear
дорогая	honey
дорогая	darling
дорогая	irog
вечное	eternal
руис	ruiz
мелодию	tune
испытывают	nakakaranas
испытывают	nararanasan
интервенции	pamamagitan
мики	mickey
мики	miki
престон	preston
беневенто	benevento
морфология	morpolohiya
борнео	borneo
учащиеся	estudyante
марсело	marcelo
геркулес	hercules
камбодже	cambodia
марион	marion
эндр	indre
дипломатии	diplomasya
скептически	skeptical
тренироваться	practice
довод	argumento
довод	argument
довод	pagtatalo
учит	nagtuturo
туловища	punungkatawan
шестеро	anim
сплавы	alloys
запрещать	ipinagbabawal
хирургия	surgery
хирургия	operasyon
сардинии	sardinia
извлечь	extract
извлечь	kunin
двусторонние	bilateral
удивление	surprise
удивление	pagkagulat
удивление	sorpresa
данди	dundee
алфавитный	alphabetical
элиза	elise
элиза	eliza
элиза	elisa
конфигурация	configuration
конфигурация	pagsasaayos
подкрепление	backup
производная	deribatibo
трещины	bitak
отображает	nagpapakita
идентичны	magkapareho
мастерс	masters
спикер	speaker
спикер	nagsasalita
спикер	tagapagsalita
развитые	binuo
стабильной	matatag
стабильной	stable
китов	whales
ежемесячный	monthly
ежемесячный	buwanang
вспомнил	remembered
вспомнил	naalala
кёртис	curtis
фракии	thrace
трубку	tube
монитор	monitor
предшественники	predecessors
верующие	mananampalataya
верующие	tapat
верующие	faithful
вкратце	dagli
стопы	talampakan
стопы	paa
марксизм	marxismo
явка	turnout
прощай	paalam
прощай	goodbye
прощай	paalam
хоффман	hoffmann
хоффман	hoffman
поперечной	transverse
покровительство	pagkalinga
мочи	ihi
разведения	breeding
разведения	aanak
столовой	canteen
спирт	alak
спирт	alkohol
хименес	jiménez
хименес	jimenez
генома	genome
демократическое	democratic
демократическое	demokratikong
спид	aids
гааге	hague
глобальные	pandaigdigang
глобальные	global
глобальные	pandaigdigan
шао	shao
клад	kayamanan
моно	mono
автономные	autonomous
автономные	awtonomong
автономные	sosyalistikong
мьянма	myanmar
ходатайство	galaw
ходатайство	mosyon
ходатайство	gumagalaw
мора	mora
дол	dahl
дол	dol
преданность	katapatan
уинстон	winston
ариэль	ariel
хау	howe
аранжировщик	arranger
эко	eco
эко	eko
эко	echo
бенгальский	bengali
скрытый	nakatagong
скрытый	nakatago
скрытый	itinago
бросили	cast
здорового	healthy
здорового	malulusog
здорового	malusog
клапан	valve
месси	messi
круз	cruz
круз	paglalayag
круз	cruise
записка	tala
записка	tandaan
ведущее	nangunguna
любили	minamahal
бык	toro
бык	bull
охранник	guard
охранник	bantay
человеческая	pantao
человеческая	tao
человеческая	makatao
человеческая	human
кыргызской	kyrgyz
тьерра	tierra
суффикс	hulapi
принс	prinsipe
принс	prince
эбби	abbey
эбби	abby
африканские	aprikano
африканские	african
коммерции	commerce
ограбление	pagnanakaw
ограбление	pagnanakaw
вульф	wolfe
вульф	lobo
вульф	wolf
вульф	woolf
электроны	electrons
достаточный	sapat
святое	banal
святое	banal
гибрид	hybrid
регистра	register
обязательство	obligasyon
обязательство	pangako
приднестровье	transnistria
порошенко	poroshenko
прокомментировать	comment
дискриминация	diskriminasyon
корейском	korean
корейском	koreano
арон	aron
связки	pinagsasama
связки	ligament
мендоса	mendoza
наборы	kits
наборы	sets
ездить	sumakay
ездить	sakay
знаменитостей	celebrities
надя	nadia
бытие	existence
бытие	pagkakaroon
бытие	genesis
хищных	manlulupig
блэр	blair
выстрелы	shots
ривера	rivera
густаво	gustavo
инь	yin
яркость	liwanag
летит	langaw
благосостояния	welfare
благосостояния	kagalingan
страдают	magdusa
диктатора	diktador
мелкая	petty
осборн	osborne
осборн	osbourne
фонарь	gumagala
альваро	alvaro
альваро	álvaro
джан	jan
джан	gian
слышу	marinig
слышу	maririnig
слышу	naririnig
ковчег	kaban
ручки	handles
ручки	kural
ручки	panulat
родни	rodney
инерции	inertia
масштабы	scale
пробуждение	paggising
инженерии	inhinyeriyang
инженерии	engineering
действительность	validity
действительность	bisa
датчик	sensor
твёрдо	matatag
жестокого	malupit
застрелен	kuha
застрелен	shot
такер	tucker
печатать	print
печатать	typing
свидания	dating
психотерапии	sikoterapiya
реми	remy
реми	remi
стелла	stella
индуизм	hinduismo
новички	beginners
новички	baguhang
организованные	maayos
иво	ivo
законных	lehitimong
забастовка	strike
забастовка	welga
бейт	beit
молотова	molotov
сербские	pranses
раздражение	inis
раздражение	pangangati
шерлок	sherlock
экономия	savings
экономия	saving
экономия	ekonomiya
динамические	dynamic
тайфа	taifa
пуччини	puccini
бита	bat
бита	paniki
молчание	tahimik
молчание	katahimikan
семнадцать	seventeen
нация	nation
килограмм	kilogramo
килограмм	kilo
колледжей	colleges
сообщено	naiulat
сообщено	iniulat
сообщено	inulat
танзания	tanzania
матиас	mathias
матиас	matias
матиас	matias
жертвоприношения	alay
плакаты	poster
умеренной	temperate
оптимизация	pinaganda
коломбо	colombo
даби	dhabi
лягушка	palaka
лютер	luther
множественные	multiple
множественные	maramihang
устойчивое	sustainable
хамас	hamas
сулавеси	sulawesi
лютера	luther
доволен	nasiyahan
доволен	kuntento
доволен	kontento
доволен	nasisiyahan
аммиака	ammonia
систематические	sistematikong
стартовый	starter
мелани	melanie
исламское	islamic
элиас	elias
флэш	flash
флэш	flush
бёрнс	burns
характеризуют	magpakilala
живу	mabuhay
живу	mamuhay
живу	live
свиньи	baboy
молочных	dairy
жиров	fats
рыболовства	fisheries
рыболовства	pangingisda
ждет	waits
сато	sato
ульянов	ulyanov
маттиас	mattias
келлер	keller
мерфи	murphy
дозу	dosis
дозу	dosis
фехтование	fencing
фехтование	eskrima
фактическое	aktwal
фактическое	actual
комплексное	integrated
пауло	paulo
мсоп	iucn
соотечественников	kababayan
ого	wow
скважины	wells
болтон	bolton
логан	logan
спонсоров	sponsors
исключительной	exclusive
исключительной	eksklusibo
исключительной	eksklusibong
ландшафта	pahiga
ландшафта	landscape
ландшафта	tanawin
пастора	pastor
блокирует	humarang
блокирует	pagharang
блокирует	blocking
скворцов	skvortsov
известняка	apog
бедра	hita
бедра	hita
ненецкий	nenets
шина	tiro
шина	gulong
шина	sheena
будда	buddha
радиоактивных	radioactive
отключить	disable
отключить	mute
маврикий	mauritius
спирали	spiral
спирали	helix
туркменистан	turkmenistan
ведьмы	witches
разъяснение	paliwanag
разъяснение	paglilinaw
разъяснение	linaw
гонсало	gonzalo
владеть	aari
нино	nino
осуждение	paninindigan
юки	yuki
амалия	amalia
ирвин	irwin
ирвин	irvine
гребень	suklay
ранчо	rancho
покрывает	sumasakop
покрывает	sinasakop
избрать	hinirang
труднее	harder
соуза	sousa
глобальная	pandaigdigang
глобальная	global
глобальная	pandaigdigan
пели	sang
несогласие	dissent
лак	lac
вызванный	sapilitan
благородный	marangal
благородный	honorable
воспаление	pamamaga
слабости	kahinaan
норы	lungga
кроуфорд	crawford
карусель	carousel
вах	wah
повесить	hang
ужин	hapunan
ужин	hapunan
ужин	supper
смелый	brave
смелый	matapang
смелый	bold
вандалы	vandals
бедный	mahirap
бедный	kawawang
молодежь	kabataan
украшение	hiyas
украшение	dekorasyon
украшение	pamasko
украшение	alahas
геодезии	heodesiya
лёгкое	baga
пальцем	daliri
пальцем	finger
квалифицированных	kwalipikado
олаф	olav
олаф	olaf
калабрия	calabria
удовольствия	tuwa
удовольствия	kasiyahan
маргинальных	marginal
колонка	hanay
колонка	haligi
постер	poster
стаи	pack
конверт	envelope
конверт	sobre
наказать	punish
чэн	cheng
ложное	maling
ложное	false
велоспорт	pagbibisikleta
велоспорт	cycling
разрешены	pinahintulutan
разрешены	pinayagan
разрешены	pinapayagang
разрешены	pinapayagan
разрешены	pinahihintulutang
говорящие	nagsasalita
муха	bangaw
муха	fly
муха	lumipad
мендес	méndez
мендес	mendes
даймё	daimyo
ссоры	ibigsabihin
честер	chester
бельгию	belgium
анжу	anjou
голая	hubad
каунас	kaunas
дублирование	overlap
дублирование	overlapping
пегас	pegasus
отделка	tinatapos
багдад	baghdad
ежедневная	daily
эллисон	allison
сальваторе	salvatore
тоби	toby
паула	paula
продления	extension
продления	palugit
чжи	kyi
военачальника	warlord
провозглашение	proclamation
заключительный	pinal
заключительный	pangwakas
заключительный	final
заключительный	panghuling
координатор	coordinator
издержки	gastos
носом	ilong
снос	demolition
экологический	ekolohiya
кво	quo
фицджеральд	fitzgerald
прогнозирования	forecasting
прогнозирования	hula
прогнозирования	prediction
кубу	cuba
демоны	demons
гусман	guzmán
миро	miro
подозреваемых	suspect
манеры	asal
рисует	kumukuha
салерно	salerno
плащ	cape
плащ	tangos
плащ	kabo
продление	extension
атомные	atomic
первоначальные	initial
первоначальные	inisyal
овцы	tupa
револьвер	revolver
дэниэл	daniel
бисау	bissau
ковентри	coventry
иан	ian
возникших	nakaranas
возникших	nakatagpo
антверпене	amberes
убытки	pagkalugi
убытки	damages
даниель	daniel
даниель	danielle
черновик	draft
любимое	favourite
любимое	paborito
любимое	favorite
райнер	rainer
налоговых	buwis
пожелание	naisin
пожелание	wish
пожелание	batiin
пожелание	nais
окружили	napapaligiran
бард	bard
бегун	runner
сова	owl
удержания	pagpapanatili
кооператив	matulungin
кооператив	kooperatiba
корпораций	corporations
наблюдатели	observers
марганца	manganese
галактике	galaxy
линк	link
жестокие	malupit
жестокие	brutal
ферменты	enzymes
закат	sunset
сория	soria
пон	pont
бланка	blanca
изготовленные	manufactured
изготовленные	panindang
шейн	shane
бур	bourg
торо	toro
торо	thoreau
канадские	canadian
закрывает	nagsasara
анатолии	anatolia
вожди	chiefs
гутьеррес	gutiérrez
гутьеррес	gutierrez
предотвращение	prevention
предотвращение	pagpigil
канталь	cantal
воспоминание	remembrance
воспоминание	memorya
воспоминание	alaala
частичная	partial
частичная	bahagyang
макси	maxi
джеральд	gerald
ледникового	glacial
верующим	believer
отдохнуть	pahinga
приверженность	pangako
хорош	mabait
хорош	mabuti
идентификация	pagkakakilanlan
идентификация	identification
идентификация	pagkakakilanlan
идентификация	pagkakilanlan
идентификация	katauhan
эллиот	elliott
эллиот	eliot
эллиот	elliot
холеры	kolera
палочки	sticks
рекомендацию	rekomendasyon
чума	salot
всадник	rider
феодальной	feudal
висла	vistula
ледников	glaciers
обвиняемых	inakusahan
обвиняемых	nasasakdal
сетку	grid
сатира	panunuya
микробиологии	mikrobiyolohiya
исламская	islamic
управляющие	managers
управляющие	tagapamahala
управляющие	tagapangasiwa
спокойствие	katahimikan
спокойствие	mahinahon
спокойствие	kalmado
сырой	krudo
сырой	raw
сырой	hilaw
универсальные	universal
универсальные	unibersal
глубокую	malalim
глубокую	deep
прекращается	hihinto
соседка	roommate
соседка	kapwa
соседка	kapitbahay
соседка	neighbor
гибралтар	gibraltar
эндрюс	andrews
скопировать	kopya
скопировать	copy
скопировать	kopyahin
наблюдаю	pinagmamasdan
наблюдаю	pinapanood
наблюдаю	nanonood
наблюдаю	pinanonood
дейв	dave
джейкоб	jacob
дюк	duke
социологических	sociological
потратил	nagastos
потратил	ginastos
сол	sol
сол	saul
битв	battles
гиннесса	guinness
гиннесса	gines
неправильный	mali
неправильный	mali
штаны	pantalon
капустин	kapustin
ориссы	odisha
рокки	mabato
рокки	batuhan
подростки	kabataan
подростки	tinedyer
подростки	teenager
вто	wto
клоун	payaso
клоун	pusong
надеется	aasa
фосфора	phosphorus
лоренц	lorenz
компиляция	naipon
компиляция	compilation
бергамо	bergamo
крайние	grabe
крайние	grave
нед	ned
мэрилин	marilyn
предполагая	assuming
тори	tori
крёз	creuse
кант	kant
крики	sigaw
крики	sumisigaw
крики	sumisigaw
крики	cries
пре	pre
фэй	faye
фэй	fay
фэй	fei
наивысший	pinakamataas
полоцк	polotsk
пересмотр	pagbabago
хамфри	humphrey
артуа	artois
консультанта	consultant
элита	pili
элита	elite
легкий	magaan
ленский	lensky
хорст	horst
ахмет	ahmet
рамос	ramos
джойс	joyce
богат	mayaman
богат	rich
богат	mayayaman
ахл	ahl
ардеш	ardèche
видимых	nakikita
наварро	navarro
дизайнеры	designer
продовольствие	pagkain
шествие	prusisyon
загрузил	upload
мух	langaw
головка	head
головка	ulo
бандит	bandit
бандит	gangster
иду	pagpunta
иду	pupunta
иду	sasama
иду	darating
летучих	volatile
выдержка	sipi
выдержка	extract
выдержка	kunin
оправдать	justify
знаменитости	celebrity
знаменитости	celebrities
саммит	summit
саммит	tuktok
клонов	clones
кулак	kamao
студентка	studyante
студентка	student
студентка	estudyante
сексуальная	sexy
сексуальная	sekswal
порно	porno
порно	porn
пропуска	pumasa
уважать	respect
уважать	respeto
уважать	paggalang
приостановлено	pause
приостановлено	suspended
проанализировать	analyze
зуб	ngipin
джун	june
джун	hunyo
новейшие	pinakabago
хоакин	joaquin
хоакин	joaquín
хадсон	hudson
шлюз	gateway
джульетта	juliette
джульетта	juliet
кингстон	kingston
аномалии	anomaly
цицерон	cicero
кайзер	kaiser
одинокий	malungkot
одинокий	lonely
дублировать	dobleng
дублировать	duplicate
конструктивный	nakabubuti
ответственные	responsableng
ответственные	responsable
ответственные	pananagutan
фиолетовый	purple
фиолетовый	ube
фиолетовый	lila
сопровождать	samahan
дтп	crash
дтп	aksidente
обязательные	binding
обязательные	sapilitan
обязательные	sapilitan
петри	petri
пучок	beam
харбин	harbin
лир	lear
лир	lira
забудьте	kalimutang
забудьте	kalimutan
забудьте	makakalimutan
грим	makeup
грим	pampaganda
грим	grim
феррари	ferrari
найт	knight
бесплатные	libreng
бесплатные	free
бесплатные	libre
бесплатные	malaya
упаковки	packaging
упаковки	packing
упаковки	pakete
поет	kumakanta
поет	kantahan
поет	pagkanta
космическое	cosmic
фрейд	freud
фея	fairy
крокодил	buwaya
крокодил	croc
совершенные	nakatuon
прервать	huminto
никколо	niccolò
минералогии	mineralohiya
тасмании	tasmania
омана	oman
любовница	kabit
ноулз	knowles
подвал	saligan
подвал	silong
подвал	basement
пила	saw
пила	nakita
полночь	midnight
полночь	hatinggabi
разумное	makatwiran
разумное	makatwirang
розовая	pink
розовая	rosas
угрожать	nagbabanta
сеймур	seymour
сломал	damayan
сломал	winasak
тани	thani
увеличено	pinalaki
ролики	spot
ппс	ppp
кортес	cortés
гигантская	giant
гигантская	higante
гигантская	napakalaki
помпей	pompey
массимо	massimo
клён	acer
стаффорд	stafford
подписана	pinirmahan
меган	megan
дорого	mahal
дорого	magastos
дорого	mamahaling
бритни	britney
троица	trinity
троица	trinidad
баптистов	baptist
петли	loops
игнасио	ignacio
аня	anya
цзянсу	jiangsu
бер	ber
неприятие	pagtanggi
сжечь	sunugin
сжечь	paso
фабиан	fabian
песо	piso
песо	pesos
песо	piso
отправила	naipadala
отправила	ipinadala
отправила	nagpadala
предательство	betrayal
консоль	console
понижение	pagbaba
понижение	downgrade
веймар	weimar
пресечения	suppress
самсон	samson
преемственности	tuloy
палестинских	palestino
тейт	tate
уверена	sure
вмешаться	mamagitan
пожарных	bumbero
фила	phil
выборки	sampling
кауфман	kaufman
эктор	héctor
оздоровительный	kaayusan
грязь	putik
грязь	dumi
ярдов	yard
феофан	theophanes
кампос	campos
становясь	nagiging
свифт	swift
сирота	orphan
горячая	hot
горячая	mainit
фарси	farsi
эльза	elsa
еженедельно	lingguhan
еженедельно	lingguhang
нигера	niger
стил	steele
хостинг	hosting
люблин	lublin
кровати	kama
кровати	kama
эвелин	evelyn
еле	bahagya
омега	omega
тирана	tirana
микро	micro
убитый	pinatay
нигер	niger
топор	kapnayan
манхэттен	manhattan
роса	dew
поставляется	ibinigay
вольт	bolt
приветствие	pagbati
приветствие	salute
черкесии	cherkessia
профилактика	prevention
профилактика	pagpigil
чувствую	feel
чувствую	pakiramdam
старения	pagtanda
старения	tumatanda
старения	iipon
андерсен	andersen
вип	vip
оливия	olivia
уттар	uttar
какао	tsokolate
какао	cacao
водопады	talon
высочество	highness
эстрада	estrada
трубе	trumpeta
покупка	bilhin
покупка	pagbili
покупка	bumili
покупка	binibili
покупка	binibili
покупка	bumibili
покупка	pagbili
благословения	blessings
благословения	biyaya
повелел	utusan
танцор	mananayaw
танцор	dancer
взаимосвязь	pinagsamahan
взаимосвязь	kaugnayan
взаимосвязь	relasyon
еда	pagkain
дэй	araw
правосудие	katarungan
правосудие	hustisya
ориентированный	oriented
сандерс	sanders
мефодий	methodius
муравей	ant
муравей	langgam
хэбэй	hebei
тамплиеров	templar
кими	kimi
полоски	dawa
обновить	upgrade
обновить	update
обновить	reload
бали	bali
расширенная	pinahabang
расширенная	pinahaba
расширенная	karugtong
расширенная	extended
расширенная	pinalawak
звери	hayop
рыбак	mangingisda
брошюры	polyeto
бангкок	bangkok
зажигания	ignition
худший	pinakamasama
худший	worst
репетиции	ensayo
гуандун	guangdong
щиты	shields
сеговия	segovia
клифф	bangin
клифф	cliff
упростить	simplify
упростить	pinasimpleng
ванесса	vanessa
партнеров	partners
коимбра	coimbra
альбедо	albedo
индивидуальное	indibiduwal
пророков	propeta
наследование	apostoliko
наследование	mana
печень	atay
мпа	mpa
милтон	milton
байрон	byron
участвовавшие	paglahok
участвовавшие	pagsali
кузнец	panday
константы	constants
десятой	tenth
таза	balakang
таза	pelvic
бри	brie
берген	bergen
двадцатого	twentieth
запятая	kuwit
гаджет	gadget
возражение	pagtutol
кала	kala
автономия	autonomy
дизайнеров	designer
гномов	dwarfs
сомерсет	somerset
либерии	liberia
либерии	liberian
максвелл	maxwell
хорн	sungay
величие	kadakilaan
величие	kadakilaan
предложите	imungkahi
предложите	suggest
предложите	iminumungkahi
предложите	magmungkahi
ведьм	witches
йога	yoga
успешная	matagumpay
корё	goryeo
янцзы	yangtze
сапоги	bota
сапоги	boots
девон	devon
слушатель	tagapakinig
торы	torah
данило	danilo
устойчивый	steady
устойчивый	sustainable
вспышка	pagkalat
вспышка	flash
вспышка	flare
таити	tahiti
прослушивание	audition
карри	curry
витамин	bitamina
витамин	vitamin
кроу	uwak
заблокирована	hinarangan
гармония	pagkakatugma
гармония	harmony
гармония	pagkakaisa
сдались	bumigay
гимнаст	gymnast
шпион	spy
противоположное	kabaliktaran
преобразовать	convert
преобразовать	transform
коди	cody
фрейзер	fraser
фрейзер	frazier
аниматор	animator
палау	palau
мумбаи	mumbai
пережить	lampasan
хороша	mabait
хороша	mabuti
сославшись	citing
посуда	pinggan
манипуляции	manipulasyon
манипуляции	pagmamanipula
пуэбла	puebla
доступный	mapupuntahan
чао	chao
