και	та
συγγραφή	запис
συγγραφή	писати
συγγραφή	запису
κύπρος	кіпр
κύπρος	кіпрі
κύπρος	кіпру
κυβερνήτη	капітан
κυβερνήτη	губернатора
κυβερνήτη	губернатор
ζωντανά	жити
ζωντανά	live
ζωντανά	наживо
ζωντανά	живу
ζωντανά	трансляція
πίτερ	петро
πίτερ	пітер
αποφασίζει	вирішує
εκπρόσωπος	представника
εκπρόσωπος	представник
εκπρόσωπος	представника
εκπρόσωπος	делегат
εκπρόσωπος	уповноваженого
βλέπει	побачить
βλέπει	бачить
κατασκευές	будівництво
κατασκευές	будівництва
κατασκευές	структури
κατασκευές	структур
κατασκευές	конструкції
κατασκευές	конструкцій
γέννηση	народження
αλεξάντερ	олександр
αλεξάντερ	александер
άκρη	ребро
άκρη	край
άκρη	ребра
άκρη	edge
συναυλία	концерт
γιορτή	святкова
γιορτή	свято
γιορτή	свято
γιορτή	бенкет
γιορτή	святкування
μάντσεστερ	манчестер
έγγραφα	документи
λειτουργίες	функції
τακτική	формальні
τακτική	регулярний
τακτική	звичайний
τακτική	формальний
τακτική	тактика
τακτική	тактика
τακτική	тактичний
τακτική	тактична
τακτική	tactical
περιγράφεται	описано
περιγράφεται	описані
κάλυψη	обкладинку
κάλυψη	cover
κάλυψη	обкладинка
κάλυψη	обкладинки
κάλυψη	покриття
σαφώς	чітко
σαφώς	суто
μαρκ	марк
μαρκ	кропивницький
ψευδώνυμο	псевдонім
ψευδώνυμο	псевдонім
ψευδώνυμο	прізвисько
ψευδώνυμο	псевдонім
ποπ	поп
ποπ	pop
προγραμματισμού	програмування
ωκεανό	океан
έννοιες	концепції
έννοιες	принципи
καλλιτεχνική	художні
καλλιτεχνική	художнього
θρησκευτική	релігійна
θρησκευτική	релігійні
πακιστάν	пакистану
πακιστάν	пакистан
παναγία	мадонна
ζούσε	жили
ζούσε	жила
ζούσε	жив
βιέννης	відень
εκθέσεις	звітів
εκθέσεις	звіти
κατακτά	завойовник
πλευρό	ребра
ανεξάρτητο	самостійна
ανεξάρτητο	незалежні
ανεξάρτητο	незалежна
ανεξάρτητο	незалежний
ανεξάρτητο	незалежне
καλλιέργεια	культура
καλλιέργεια	вирощування
παραίτηση	звільнення
πλάκα	забава
πλάκα	веселощі
πλάκα	весело
βήματα	слідами
βήματα	кроків
βήματα	кроки
χουάν	хуан
διαμόρφωση	конфігурація
διαμόρφωση	налаштування
σερ	сір
λέγοντας	мовляв
λέγοντας	кажу
λέγοντας	кажеш
καταστάσεις	ситуаціях
καταστάσεις	ситуацій
πεδία	поля
χάσει	втрачений
χάσει	програв
χάσει	lost
βρετανοί	британці
βρετανοί	британська
βρετανοί	британські
βρετανοί	british
βρετανοί	англієць
σμιθ	сміт
σκέψη	здалося
σκέψη	подумав
σκέψη	думав
σκέψη	думала
σκέψη	гадали
σκέψη	роздуми
σκέψη	мислення
αντώνιος	ентоні
αντώνιος	антоній
φυσικές	натуральний
φυσικές	натуральна
φυσικές	натуральні
φυσικές	природний
φυσικές	природні
πγδμ	македонська
πγδμ	македонський
πγδμ	македонія
πγδμ	македонії
σωστή	виправте
σωστή	виправити
σωστή	правильна
σωστή	правильний
δυναμικό	потенціал
δυναμικό	динамічний
δυναμικό	динамічні
δυναμικό	динамічна
δυναμικό	динамічне
πρωτότυπο	прототип
πρωτότυπο	оригінал
πρωτότυπο	оригінальна
πρωτότυπο	оригінальне
πρωτότυπο	початкове
πρωτότυπο	оригінальний
βλέπε	подивитися
βλέπε	див
βλέπε	бачите
βλέπε	бачу
βλέπε	переглянути
ενημέρωση	брифінг
ενημέρωση	оновлювати
ενημέρωση	оновити
ενημέρωση	оновлення
προεδρία	президія
χίου	хіос
παο	пао
ροή	подача
ροή	годувати
ροή	стрічці
ροή	стрічка
ροή	подачу
ροή	потік
ροή	потік
ροή	струмок
υπολογιστές	computer
γεν	єн
απέτυχε	невдало
απέτυχε	невдача
απέτυχε	збій
απέτυχε	помилка
δεσμούς	стосунку
σύνδεσμο	посиланням
σύνδεσμο	посилання
σύνδεσμο	link
σύνδεσμο	лінк
ντι	ді
συχνότητα	частоту
συχνότητα	частота
χαμηλή	низький
χαμηλή	низька
χαμηλή	low
εστία	гуртожиток
εστία	епідемія
κορέα	корея
κορέα	кореї
δημιουργείται	створено
δημιουργείται	створені
δημιουργείται	створене
δημιουργείται	створена
δημιουργείται	створює
άθλημα	спорт
χωρητικότητα	потужність
χωρητικότητα	спроможність
εκλογική	колегія
εκλογική	виборчий
πιθανή	можливе
πιθανή	можливо
πιθανή	можлива
παραδοσιακή	традиційними
παραδοσιακή	традиційний
παραδοσιακή	традиційні
παραδοσιακή	традиційна
παραδοσιακή	традиційне
αποφάσισαν	вирішили
αποφάσισαν	вирішив
αποφάσισαν	вирішила
έμαθε	вивчили
έμαθε	навчився
έμαθε	вивчив
έμαθε	навчилися
δραματική	драматичного
πλήκτρα	клавіші
πλήκτρα	ключі
πλήκτρα	клавіатур
πλήκτρα	клавіатуру
πλήκτρα	клавіатура
πλήκτρα	клавіатури
χαλκού	міді
χαλκού	мідь
αποχώρηση	відправлення
αποχώρηση	виліт
αποχώρηση	зняття
καταφύγιο	укриття
καταφύγιο	притулок
καταφύγιο	бункер
καταφύγιο	святилище
καταφύγιο	притулку
καταφύγιο	притулок
μουσεία	музеї
μετάλλια	медалі
απόλυτη	абсолютна
απόλυτη	абсолютний
απόλυτη	абсолютне
αποτυχία	провал
αποτυχία	невдача
αποτυχία	відмова
αποτυχία	провал
αποτυχία	помилка
αποτυχία	невдало
αποτυχία	невдача
αποτυχία	збій
αποτυχία	помилка
τοποθέτηση	розташування
τοποθέτηση	розміщення
τοποθέτηση	розташування
τοποθέτηση	монтування
κοζάνης	козані
φανέλα	джерсі
τροφή	харчування
τροφή	їжа
πύργο	вежа
πύργο	tower
πύργο	башта
πύργο	тура
διάμετρο	діаметр
κατείχε	одержима
διαχείρισης	управління
διαχείρισης	менеджмент
διαχείρισης	керівництво
διαχείρισης	керування
ταυτότητα	ідентифікація
ταυτότητα	особа
ταυτότητα	особистість
ταυτότητα	профіль
ταυτότητα	ідентичність
δείγματα	днк
δείγματα	зразки
δείγματα	вкриває
μετρό	метрополітен
μετρό	метрополітен
μετρό	метро
μετρό	metro
ύλη	речовина
επιμέρους	окремих
επιμέρους	індивідуальна
επιμέρους	індивідуальні
επιμέρους	індивідуальне
επιμέρους	окремі
επιμέρους	індивідуальний
πανεπιστήμια	університети
γιατρός	лікар
γιατρός	лікар
γιατρός	лікаря
γιατρός	доктор
γιατρός	лікарю
χημικός	хімік
φυτό	завод
φυτό	рослини
φυτό	садити
φυτό	рослина
φίλους	друзями
φίλους	друзів
φίλους	друзі
ταξίδεψε	вирушив
ταξίδεψε	подорожували
ταξίδεψε	пройшли
ταξίδεψε	подорожував
προσώπου	лицевий
όγκος	гучність
όγκος	пухлина
όγκος	пухлина
κακό	bad
κακό	погана
κακό	погано
κακό	погане
κακό	зла
κακό	злом
κακό	evil
κακό	зло
σπάρτη	спарта
δύσκολη	важко
δύσκολη	складно
δύσκολη	складне
συμπεριλαμβανομένου	включаючи
συμπεριλαμβανομένου	включно
συμπεριλαμβανομένου	зокрема
κίτρινο	жовте
κίτρινο	жовтого
κίτρινο	жовті
κίτρινο	жовтий
τραγουδιστές	співаки
ρωμαίους	римляни
ρωμαίους	роман
ρωμαίους	римлянам
γραφεία	заклади
γραφεία	працевлаштування
όντως	воістину
φιλμ	фільм
φιλμ	плівка
ουκρανία	україна
ουκρανία	україні
ισχυρό	потужний
ισχυρό	потужно
στατιστική	статистика
στατιστική	статистикою
στατιστική	статистику
στατιστική	статистики
συνθέτες	композиторів
μητρόπολη	метрополіс
ηχογράφηση	запис
αντικειμένων	предмети
γιόχαν	йоганн
γιόχαν	йоган
γιόχαν	йоган
σύσταση	рекомендацію
θεσσαλίας	фессалія
εξέταση	іспит
εξέταση	екзамен
εξέταση	іспитів
εξέταση	експертизи
αρχιεπίσκοπος	архієпископ
αρχιεπίσκοπος	митрополит
ποίημα	вірш
ποίημα	вірша
ποίημα	поема
μέθοδοι	способи
μέθοδοι	методи
δανία	данія
δανία	данії
δέντρο	дерево
δέντρο	ялинки
γουίλιαμ	вільям
μέγιστο	максимальний
μέγιστο	максимальне
μέγιστο	максимальна
μέγιστο	максимум
ήρωα	герой
ανώτατο	supreme
διαχειριστή	адміністрування
διαχειριστή	адмін
διαχειριστή	адміністратор
διαχειριστή	адміністратор
διαχειριστή	адміністратора
διαχειριστή	адміністратором
χημικό	хімічна
χημικό	хімічні
χημικό	хімічний
άκρα	ніжками
άκρα	кінцівки
άκρα	кінцівок
μονάχου	мюнхен
παραδόσεις	традиції
κοινωνικό	соціальне
κοινωνικό	соціальні
κοινωνικό	соціальна
κοινωνικό	соціальний
κανένας	ніхто
κανένας	нікого
πεθάνει	загине
πεθάνει	die
πεθάνει	померти
απειλή	загроза
απειλή	погроза
απειλή	загрозу
πρωί	morning
πρωί	ранку
πρωί	ранок
πρωί	утро
κάπου	кудись
κάπου	десь
κάπου	кудись
ετήσια	щорічно
ετήσια	річну
ετήσια	річна
ετήσια	щороку
ετήσια	річні
ετήσια	річний
υποθέσεις	випадках
υποθέσεις	випадки
υποθέσεις	випадків
νεκροταφείο	кладовище
νεκροταφείο	цвинтар
νεκροταφείο	кладовище
νεκροταφείο	цвинтар
παραλλαγές	варіанти
παραλλαγές	варіації
παραλλαγές	варіанти
σκοτ	скотт
βαθιά	глибока
βαθιά	deep
βαθιά	глибоко
βαθιά	глибокий
κώδικας	код
τσαρλς	шарль
τσαρλς	чарльз
επιτυχημένη	успішно
επιτυχημένη	успішне
επιτυχημένη	вдало
επιτυχημένη	успішний
επιτυχημένη	вдалась
απαραίτητο	необхідно
απαραίτητο	необхідні
απαραίτητο	необхідним
απαραίτητο	необхідних
απαραίτητο	необхідного
απαραίτητο	необхідний
αδερφός	брат
αδερφός	брата
αδερφός	братик
εργαλείο	засіб
εργαλείο	інструмент
αρχιτέκτονας	архітектор
γιουγκοσλαβία	югославії
ελεύθερος	вільна
ελεύθερος	безкоштовне
ελεύθερος	вільний
ελεύθερος	безкоштовно
ελεύθερος	вільно
αποικία	колонія
καβάλας	кавала
βασισμένη	засновані
βασισμένη	засновано
βασισμένη	заснований
κυρία	пані
κυρία	жіночі
κυρία	леді
κυρία	пані
λόγιος	історик
λόγιος	вченим
κλίση	схил
κλίση	схилу
κλίση	градієнт
κλίση	нахил
κλίση	орбіти
δημοφιλής	популярні
δημοφιλής	популярне
δημοφιλής	популярна
δημοφιλής	популярний
αφγανιστάν	афганістану
αφγανιστάν	афганістан
πετύχει	вдасться
μεταβολές	зміни
ενεργά	активна
ενεργά	активні
ενεργά	активне
ενεργά	активним
ενεργά	активний
ενεργά	активно
τόνους	тонни
τόνους	тонн
προηγούμενες	попереднє
προηγούμενες	попередні
προηγούμενες	попередній
προηγούμενες	попередня
δημοκρατική	демократичні
δημοκρατική	демократичний
δημοκρατική	демократична
παίκτη	гравця
παίκτη	програвач
παίκτη	гравець
ναυτική	морська
αργεντινής	аргентині
αργεντινής	аргентина
αργεντινής	аргентини
αργεντινής	аргентинський
αργεντινής	аргентинське
αργεντινής	аргентини
εισήγαγε	представила
εισήγαγε	познайомила
εισήγαγε	представив
θεία	тітка
θεία	тьотя
γουινέα	гвінеї
γουινέα	гвінея
διαιρείται	розділена
διαιρείται	розділив
ικανότητες	здібності
ικανότητες	навички
ικανότητες	уміння
ικανότητες	навики
αντιπολίτευσης	протистояння
κιλά	фунти
κιλά	кілограми
κιλά	фунтів
κιλά	фунти
κιλά	кілограми
κιλά	кілограмів
κιλά	грамів
φάσμα	спектр
κάπως	дещо
μέγαρο	маєток
ελάχιστη	мінімальна
ελάχιστη	мінімальний
ελάχιστη	мінімум
ελάχιστη	мінімально
ελάχιστη	мінімальне
ελάχιστη	мінімальна
ελάχιστη	мінімальне
βιετνάμ	vietnamese
παρούσα	сьогодення
παρούσα	подарунок
παρούσα	теперішній
παρούσα	присутні
παρούσα	присутня
ντοκιμαντέρ	документальний
ντοκιμαντέρ	документальні
υψηλότερη	найвища
υψηλότερη	найвищий
υψηλότερη	вищу
υψηλότερη	вищий
υψηλότερη	вище
υψηλότερη	вищі
υψηλότερη	вища
συνθέσεις	творів
πωλ	пол
πωλ	пауль
πωλ	павло
άμστερνταμ	амстердам
επιθυμία	бажання
επιθυμία	бажання
επιθυμία	бажаю
γεωγραφικό	географічні
γεωγραφικό	географічне
γεωγραφικό	географічні
γεωγραφικό	географічний
γεωγραφικό	географічне
προφορά	вимова
προφορά	акцент
προφορά	акценти
άγιοι	святі
αναπτύσσεται	розвиває
ακολουθώντας	такі
ακολουθώντας	стежать
ιούλιος	липень
ιούλιος	липні
ιούλιος	липня
σκότωσε	припинення
σκότωσε	вбити
σκότωσε	kill
σκότωσε	вбив
σκότωσε	вбили
εγκαταλείψει	відмовитися
τζακ	джек
συμπέρασμα	висновки
σταυρό	хрест
σταυρό	хрестик
σταυρό	крос
χερσόνησο	півострів
μηχανές	двигуни
μηχανές	рушії
μηχανές	ютери
μηχανές	автоматів
μηχανές	машини
μηχανές	машинами
μηχανές	техніка
αγωνιστές	бійців
αγωνιστές	бійці
αγωνιστές	бойовиками
αγωνιστές	бойовиків
μεταβολή	зміна
μεταβολή	change
μεταβολή	змінити
εκατό	сотня
εκατό	сотню
εκατό	сто
μάρτιν	мартін
φορείς	голубів
σκάφος	судно
σκάφος	судна
σκάφος	судно
σκάφος	корабель
σκάφος	човен
ένταση	напругу
ένταση	напруга
ένταση	інтенсивність
απουσία	відсутній
απουσία	відсутність
απουσία	відсутності
όροι	умовами
όροι	терміни
όροι	умови
όροι	умови
δίσκους	диски
δίσκους	диски
δέντρα	дерев
δέντρα	дерева
μέγιστη	максимальний
μέγιστη	максимальне
μέγιστη	максимальна
μέγιστη	максимум
εκλέγεται	обраний
εκλέγεται	обрання
μόναχο	мюнхен
μόνιμα	постійний
μόνιμα	остаточно
μόνιμα	назавжди
μόνιμα	постійно
σταυρός	хрест
σταυρός	хрестик
σταυρός	крос
δίκτυα	мережах
δίκτυα	спільноти
δίκτυα	мережі
δίκτυα	мереж
δημιουργός	maker
δημιουργός	творця
δημιουργός	творець
δημιουργός	автор
δημιουργός	створив
μέσων	інструментів
μέσων	інструментами
φίλοι	друзями
φίλοι	друзів
φίλοι	друзі
στελέχη	керівники
όπλων	руки
δείκτης	index
δείκτης	покажчик
δείκτης	індекс
δείκτης	індикатор
εντύπωση	враження
αναλογία	пропорція
αναλογία	співвідношення
αναλογία	пропорції
αναλογία	коефіцієнт
αναλογία	співвідношення
άγνωστος	невідомий
άγνωστος	невідомо
άγνωστος	невідома
άγνωστος	невідомі
άγνωστος	невідоме
πρόσφατες	недавні
πρόσφατες	нещодавні
δυνατότητες	потенціал
ουρά	черги
ουρά	чергу
ουρά	черга
ουρά	поставити
ουρά	хвіст
αποικίες	колонії
λογότυπο	логотип
αυξάνεται	зростати
αυξάνεται	збільшення
ήρωας	герой
κορυφαία	згори
κορυφαία	вгорі
κορυφαία	топ
κορυφαία	верхній
κορυφαία	найпопулярніші
κορυφαία	зверху
μικρότερα	меншим
μικρότερα	менша
μικρότερα	менший
μικρότερα	менше
μικρότερα	менші
επιτρέπεται	дозволено
επιτρέπεται	дозволені
επιτρέπεται	дозволили
επιτρέπεται	дозволено
αέριο	газова
αέριο	газу
αέριο	газ
συν	плюс
συν	plus
νήσος	острів
νήσος	острів
νήσος	іль
μεραρχία	ділення
μεραρχία	дивізіон
μεραρχία	поділ
ακολουθία	послідовності
ακολουθία	послідовність
οξυγόνο	киснем
οξυγόνο	кисень
ταξινόμηση	сортування
ταξινόμηση	впорядкування
ταξινόμηση	класифікація
ποινή	пенальті
ποινή	штраф
ποινή	речення
ποινή	вирок
αναπαράσταση	представлення
αναπαράσταση	реконструкція
ματς	збіг
ματς	відповідність
ματς	матч
ματς	двобій
ματς	сірники
έντουαρντ	едвард
έντουαρντ	едуард
λαμβάνουν	отримувати
αυτόματα	автоматична
αυτόματα	автоматичний
αυτόματα	автоматичне
αυτόματα	автоматичні
αυτόματα	автоматично
γυμναστήριο	спортзал
γυμναστήριο	гімназія
λίμνες	озер
λίμνες	озера
πίστευε	повірила
πίστευε	вірив
πίστευε	здавалось
πίστευε	вірила
πίστευε	вірили
χαν	хан
χαν	хан
χαν	хана
νόμους	законів
νόμους	закони
λήψη	візьму
λήψη	бери
λήψη	візьми
λήψη	взяти
χριστιανοί	християни
χριστιανοί	християнин
χριστιανοί	крістіан
χριστιανοί	християнський
χριστιανοί	християнська
χριστιανοί	християни
εμφανίζει	дисплеї
εμφανίζει	показує
οπτική	візуальне
οπτική	візуальні
οπτική	візуальний
οπτική	оптика
ενίσχυση	допомоги
αποκατάσταση	відновлення
αποκατάσταση	реставрація
αποκατάσταση	реабілітація
διευθυντή	режисер
διευθυντή	директор
ευγενείς	благородний
ευγενείς	благородні
μάρκος	маркос
δέρμα	шкіра
δέρμα	оболонка
δέρμα	шкіра
δέρμα	шкіри
οθόνη	екрана
οθόνη	екран
οθόνη	спостереження
οθόνη	спостерігати
οθόνη	варан
οθόνη	монітор
σάο	sao
τουρκικά	турецька
τουρκικά	турецький
τουρκικά	турецькою
τουρκικά	турецькі
μίλια	кілометрів
προτείνω	порадити
προτείνω	рекомендувати
ιδρύματα	закладів
ιδρύματα	установи
ιδρύματα	інституції
ιδρύματα	установ
ιδρύματα	топові
ήχο	sound
ήχο	звук
ήχο	аудіо
ήχο	audio
στόλος	флоту
στόλος	флот
σκωτία	шотландія
σκωτία	шотландії
ίδιοι	збігається
ίδιοι	однаковий
ίδιοι	однакові
ίδιοι	same
ίδιοι	самий
ακτινοβολία	радіація
ακτινοβολία	випромінювання
ακτινοβολία	радіації
μένει	залишається
μένει	залишиться
έγκλημα	злочин
έγκλημα	кримінальна
δουκάτο	герцогство
στέλιος	стеліос
συσκευές	прилади
συσκευές	пристроями
συσκευές	пристроїв
συσκευές	пристрої
συσκευές	приналежність
συσκευές	апарат
παράγουν	виготовлення
παράγουν	виробляють
γιαν	ян
ρωμαίος	роман
ρωμαίος	ромео
τάφος	могила
τάφος	гробниця
τάφος	господній
τάφος	могили
τάφος	могили
τάφος	могила
τάφος	могилу
σχολές	школах
σχολές	шкіл
ρίζα	root
ρίζα	корінь
κοινωνικά	соціальне
κοινωνικά	соціальні
κοινωνικά	соціальна
κοινωνικά	соціальний
σωστό	правий
σωστό	права
σωστό	право
σωστό	праворуч
σωστό	виправте
σωστό	виправити
σωστό	правильна
σωστό	правильний
κομητεία	графство
κομητεία	повіт
κομητεία	жупанія
κεφάλαιο	розділ
κεφάλαιο	глава
κεφάλαιο	главу
κεφάλαιο	капітал
κεφάλαιο	столиця
αντιπροσωπεύει	представляє
πνευματική	духовні
πνευματική	інтелектуальна
πνευματική	інтелектуальної
απεικονίζει	розміщеному
εκδότης	видавець
εκδότης	редактор
εκδότης	видавець
χρυσά	золотий
χρυσά	голден
χρυσά	золоті
χρυσά	золоте
χρυσά	золота
χρυσά	gold
χρυσά	золоті
χρυσά	золото
παλαιότερη	найстаріших
παλαιότερη	старші
παλαιότερη	старше
παλαιότερη	старіші
παλαιότερη	старша
υψηλό	високий
υψηλό	висока
υψηλό	значне
υψηλό	високе
υψηλό	високі
παραδοσιακό	традиційними
παραδοσιακό	традиційний
παραδοσιακό	традиційні
παραδοσιακό	традиційна
παραδοσιακό	традиційне
απόστολος	апостола
απόστολος	апостол
όρη	гори
αποφασίστηκε	вирішили
αποφασίστηκε	вирішив
αποφασίστηκε	вирішила
μοναδικός	унікальний
μοναδικός	унікальне
μοναδικός	унікальні
παραλλαγή	варіант
παραλλαγή	варіант
παραλλαγή	варіація
ξεκινάει	починається
ξεκινάει	починає
ξεκινάει	починається
ξεκινάει	запускає
ξεκινάει	стартує
σκοτώθηκαν	вбив
σκοτώθηκαν	вбили
ζακ	зак
ζακ	зак
ζακ	зак
ζακ	жак
φινλανδία	фінляндія
φινλανδία	фінляндії
επιδρομές	ред
νωρίς	рання
νωρίς	рано
νωρίς	раннє
νωρίς	ранній
κατασκευάστηκαν	виготовлено
κατασκευάστηκαν	виготовлена
μάτι	eye
μάτι	око
μάτι	меті
συλλογικό	колектив
ύμνος	гімн
ύμνος	гімн
κανάλια	канали
κανάλια	канали
νορβηγία	норвегії
νορβηγία	норвегія
ορυκτά	мінерали
ορυκτά	мінеральна
αποτελούνται	складатись
αποτελούνται	складаються
ιδιοκτησία	властивості
ιδιοκτησία	властивість
ιδιοκτησία	майна
ιδιοκτησία	власність
ιδιοκτησία	майно
ιδιοκτησία	власники
ιδιοκτησία	належність
ιδιοκτησία	власник
ιδιοκτησία	власність
είσοδος	вхід
είσοδος	введення
είσοδος	вводити
είσοδος	вхідний
είσοδος	вхідні
είσοδος	ввід
είσοδος	запис
σχηματίζεται	сформована
σχηματίζεται	оформлено
σχηματίζεται	сформовано
αποσαφήνιση	прояснити
αποσαφήνιση	вияснити
μεσόγειο	середземне
αεροσκαφών	літак
αεροσκαφών	літаків
αεροσκαφών	авіаційна
πάντοτε	завжди
χάρτες	карти
χάρτες	мапи
χάρτες	картах
χοσέ	хосе
χοσέ	жозе
χοσέ	хосе
ζηλανδία	зеландії
ζηλανδία	земельні
ζηλανδία	зеландія
κυβερνήσεις	уряди
μαξ	макс
επαγγελματίας	фахівець
επαγγελματίας	професійний
επαγγελματίας	професіонал
επαγγελματίας	professional
επαγγελματίας	професійні
επαγγελματίας	pro
επαγγελματίας	профі
επαγγελματίας	правозахисники
αντίστασης	опору
αντίστασης	опір
συστηματική	системна
συστηματική	systematic
κινητήρες	двигуни
κινητήρες	рушії
ίχνη	доріжок
ίχνη	слідкує
ίχνη	композиції
ίχνη	доріжки
ίχνη	сліди
ίχνη	сліди
ίχνη	траса
ίχνη	траси
ίχνη	трасування
μηνών	місяці
μηνών	місяцями
μηνών	місяців
σπορ	спорт
σπορ	спорт
σπορ	спортивні
σπορ	спорту
διαστάσεων	невичерпне
στρατηγική	стратегія
στρατηγική	стратегії
δημοσίευση	публікувати
δημοσίευση	розміщення
δημοσίευση	публікація
δημοσίευση	публікування
δημοσίευση	оприлюднити
δημοσίευση	опублікувати
δημοσίευση	публікацію
δημοσίευση	публікація
δημοσίευση	опублікований
δημοσίευση	оприлюднено
δημοσίευση	опубліковано
δημοσίευση	дописі
δημοσίευση	опублікувати
δημοσίευση	допис
δημοσίευση	допису
παρέμειναν	залишилася
βιβλιοθήκες	бібліотек
βιβλιοθήκες	бібліотеки
βιβλιοθήκες	бібліотеках
ανακοίνωση	оголошення
ανακοίνωση	анонс
ανακοίνωση	комунікація
ανακοίνωση	спілкування
ανακοίνωση	комунікації
ευρύ	широкий
ευρύ	широка
κόμικς	comics
κόμικς	комікси
κόμικς	комікс
σκάφη	човни
σκάφη	човнів
σκάφη	кораблів
σκάφη	кораблі
σκάφη	посудин
γνώσεις	знань
γνώσεις	знання
απαραίτητη	необхідно
απαραίτητη	необхідні
απαραίτητη	необхідним
ζώνες	зони
ζώνες	зон
ζώνες	ремені
ζώνες	пояси
θύματα	жертв
θύματα	жертви
θύματα	жертвами
θύματα	постраждалих
θύματα	постраждалим
επιθετικός	агресивний
επιθετικός	агресивні
πετρούπολη	петербург
πνευματικά	духовні
πνευματικά	духовно
πνευματικά	психічно
πνευματικά	душевно
πνευματικά	розумово
άλμα	стрибати
άλμα	перехід
άλμα	стрибок
άλμα	перейти
άλμα	стрибок
άλμα	альма
άλμα	alma
πολιτικούς	політики
δήλωση	заява
δήλωση	виписка
δήλωση	твердження
δήλωση	декларація
δήλωση	оголошення
θέα	перегляд
θέα	вигляд
θέα	view
θέα	вид
θέα	переглянути
ολυμπιάδα	олімпіада
ουκρανίας	україна
ουκρανίας	україні
ουκρανίας	український
ουκρανίας	українець
ουκρανίας	українська
ηθική	етичних
ηθική	етика
ηθική	мораль
ηθική	мораль
ηθική	мораль
ξύλο	вуд
ξύλο	деревина
ξύλο	лісова
ανάγνωση	прочитайте
ανάγνωση	читати
ανάγνωση	прочитані
ανάγνωση	читайте
ανάγνωση	прочитати
ανάγνωση	читання
ανάγνωση	читання
ναπολέοντα	наполеона
ναπολέοντα	наполеон
αλή	алі
μαθηματικός	математик
λίβερπουλ	ліверпуль
μιλάνο	мілан
μιλάνο	milano
μιλάνο	мілан
νεότερη	молодша
νεότερη	молодший
νεότερη	молодшою
νεότερη	молодше
νεότερη	новіші
θερμότητα	теплом
θερμότητα	спека
γερουσία	сенат
αε	руа
εξελίχθηκε	походять
προσωπικού	персоналу
λάρισα	лариса
προκαλώντας	викликає
αργά	запізнюється
αργά	пізно
αργά	запізно
αργά	повільно
αργά	повільні
αργά	повільний
αργά	повільно
εκδήλωση	подію
εκδήλωση	події
εκδήλωση	подією
εκδήλωση	подія
αύγουστος	серпні
αύγουστος	серпня
αύγουστος	серпень
καθηγητές	професорів
καθηγητές	учителі
καθηγητές	вчителів
καθηγητές	вчителі
τοπίο	краєвид
τοπίο	ландшафт
τοπίο	краєвид
τοπίο	пейзаж
τοπίο	ландшафтний
επιτέθηκε	агресію
επιτέθηκε	напали
κανόνας	правило
ιερός	святе
ιερός	священна
ιερός	священні
όγκο	гучність
ξεχωριστά	окремо
ξεχωριστά	окреме
ξεχωριστά	відокремити
μουσικούς	музикантів
μουσικούς	музиканти
άγνωστη	невідомий
άγνωστη	невідомо
άγνωστη	невідома
άγνωστη	невідомі
άγνωστη	невідоме
κατάλληλη	відповідний
κατάλληλη	відповідні
κατάλληλη	відповідну
κατάλληλη	підходить
εξώφυλλο	обкладинку
εξώφυλλο	cover
εξώφυλλο	обкладинка
εξώφυλλο	обкладинки
σχεδιασμός	планування
σχεδιασμός	проектування
σχεδιασμός	дизайн
σχεδιασμός	розробка
ανθρώπινο	людина
ανθρώπινο	людський
τζόουνς	джонс
αντόνιο	антоніо
αδέλφια	родичі
αδέλφια	браття
αδέλφια	брати
σουδάν	судан
σουδάν	судану
εύρος	асортимент
εύρος	діапазон
εύρος	хребет
θρησκευτικές	релігійна
θρησκευτικές	релігійні
ευρεία	широкі
ευρεία	широке
υποστηρικτές	прихильники
λατρεία	культ
λατρεία	поклоніння
λατρεία	служать
σύμβαση	договір
σύμβαση	контракт
σύμβαση	конвенції
σύμβαση	конвенція
κακή	bad
κακή	погана
κακή	погано
κακή	погане
ορισμός	визначення
ιταλικό	італійською
ιταλικό	італійський
ιταλικό	італієць
ιταλικό	італійська
ιταλικό	італійської
τυχαία	випадкові
τυχαία	випадкове
τυχαία	випадковий
τυχαία	випадкова
τυχαία	випадкових
τυχαία	навмання
πετρελαίου	олива
πετρελαίου	олія
πετρελαίου	нафта
πετρελαίου	нафтовий
πετρελαίου	нафту
πετρελαίου	нафта
ντράμερ	барабанщик
ακρωτήριο	мис
μέτρησης	вимірювання
σικελίας	сицилії
μπάλα	кулька
μπάλα	бал
ξεκινώντας	починаючи
ξεκινώντας	починається
ξεκινώντας	початок
ξεκινώντας	починаються
ξεκινώντας	запуск
διαστήματα	проміжки
συνεχείς	продовження
επισκέπτες	відвідувачів
επισκέπτες	відвідувачі
επισκέπτες	гості
ορίζει	визначає
συσκευή	пристрій
συσκευή	приналежність
συσκευή	апарат
απαιτήσεις	вимоги
απαιτήσεις	вимагає
απαιτήσεις	заявляє
απαιτήσεις	стверджує
κονγκό	конго
κονγκό	конголезький
υδρογόνο	водню
εβραίοι	єврейський
εβραίοι	єврейська
εβραίοι	жиди
εβραίοι	євреї
εβραίοι	євреїв
κατάρρευση	зриву
κατάρρευση	згортання
κατάρρευση	згорнути
κινείται	переміщення
κινείται	руху
κινείται	переїзд
κινείται	пересування
εισήχθη	представила
εισήχθη	познайомила
εισήχθη	представив
εισήχθη	зізнався
