категория	категория
значительные	значителна
параметр	параметър
параметр	параметри
вызвало	задейства
вызвало	предизвикана
вызвало	задействана
вагонов	вагони
вагонов	вагоните
вагонов	карети
анри	хенри
анри	анри
администраторы	администратори
администраторы	администратори
отто	ото
перечисленных	изброени
акт	act
акт	акт
копия	копиране
копия	копие
копия	реплика
копия	копие
следствие	разследването
следствие	разследван
следствие	разследване
майк	майк
османской	османската
ряды	редиците
ряды	редици
ряды	редове
превышает	надвишава
увеличение	увеличаване
увеличение	увеличение
увеличение	повишаване
увеличение	увеличи
увеличение	увеличение
мишель	мишел
мишель	микеле
мишель	мишел
тбилиси	тбилиси
топ	top
топ	топ
топ	върха
нормально	нормален
нормально	нормално
нормально	нормални
нормально	нормална
львов	лъвовете
львов	лъвове
львов	лвов
распада	разпад
распада	разпускане
распада	разпадане
распада	разтваряне
распада	разпад
распада	разпадане
чрезвычайно	изключително
чрезвычайно	извънредно
верно	правилно
полномочия	пауърс
полномочия	сили
полномочия	правомощия
полномочия	авторитет
полномочия	орган
полномочия	правомощия
соответствия	съответствие
нападения	атакува
нападения	атентати
нападения	атаки
нападения	нападения
нападения	нападения
переданы	предадена
переданы	предадени
переданы	предадено
переданы	предавана
ново	novo
жилых	жилищна
жилых	жилищни
жилых	жилищен
буквально	буквално
буквально	буквално
существовало	съществували
существовало	съществуваше
существовало	съществувало
существовало	съществувал
постановка	постановка
социальная	социално
социальная	социален
социальная	социални
социальная	социална
хороший	добър
хороший	добро
хороший	добре
мексика	мексико
ансамбль	ансамбъл
звук	звук
звук	звука
звук	звук
звук	аудио
друзья	приятели
друзья	friends
друзья	приятелки
диапазон	диапазон
диапазон	обхват
диапазон	обсег
японская	японско
японская	японска
японская	японци
японская	японец
японская	японски
оценить	оцени
оценить	оцени
оценить	оцени
америка	америка
уильямс	уилиамс
уильямс	уилямс
гитарист	китарист
выпущено	освободена
выпущено	освободен
выпущено	освободени
выпущено	издадена
выпущено	издаден
выпущено	емитирани
выпущено	издадени
выпущено	издадено
карлос	карлос
ирландия	ирландия
занятия	класи
занятия	класовете
занятия	класове
ткани	плат
ткани	кърпа
ткани	кърпичка
ткани	тъкан
ткани	тъкани
ткани	плат
ткани	платове
ткани	тъкан
ткани	платове
ткани	тъкани
журналистов	журналисти
журналистов	журналистите
мяч	топка
мяч	бал
мяч	бол
сохранения	запазване
сохранения	съхранение
сохранения	опазване
петров	петров
различия	разграничение
различия	разграничаване
различия	разликата
различия	разлика
различия	разлики
различия	различия
кризис	кризата
кризис	кризи
кризис	криза
подразделение	участък
подразделение	разделение
подразделение	дивизия
подразделение	деление
подразделение	поделение
подразделение	единица
практики	практики
продолжительность	времетраене
продолжительность	продължителност
продолжительность	дължина
спортивных	спортни
спортивных	спортно
европейский	европейско
европейский	европейски
европейский	европеец
европейский	европейска
никита	никита
индонезии	индонезийски
индонезии	индонезия
мероприятия	дейности
мероприятия	занимания
мероприятия	изходящи
мероприятия	изходи
мероприятия	събития
мероприятия	мероприятия
мероприятия	случки
верх	top
верх	топ
верх	върха
маленький	малка
маленький	малки
маленький	малък
маленький	дребен
маленький	малка
маленький	малки
маленький	малък
маленький	литъл
маленький	малко
агентства	агенция
агентства	агенцията
агентства	агенции
осадков	валежи
осадков	валежи
осадков	утаяване
центров	центровете
центров	центрове
центров	центровете
центров	центрове
достопримечательности	атракции
достопримечательности	забележителности
достопримечательности	гледки
достопримечательности	забележителности
достопримечательности	забележителности
молодая	млада
молодая	младо
молодая	млади
молодая	йънг
молодая	млад
каждое	всяка
каждое	всеки
каждое	всяко
каждое	всяка
каждое	всеки
нигде	никъде
мечеть	масджид
мечеть	джамията
мечеть	джамия
артиллерийский	артилерията
артиллерийский	артилерия
заметно	забележимо
заметно	забележим
заметно	видимо
кузнецов	кузнецов
алекс	алекс
продукция	продукти
продукция	продуктите
напрямую	директно
напрямую	пряко
египет	египет
колхоз	колхоза
созданные	създадени
созданные	създадено
созданные	създадена
созданные	създаде
созданные	създаден
правитель	владетел
ракет	ракетите
ракет	ракети
деревень	селата
деревень	селища
деревень	села
начато	започнати
начато	започнато
начато	започна
детали	детайли
детали	подробности
полиция	полиция
андре	андре
андре	андре
высоко	висок
высоко	висока
высоко	високи
высоко	високо
заканчивается	приключва
заканчивается	свършва
заканчивается	завършва
пятый	пети
пятый	пето
пятый	пета
запрет	забрана
запрет	забрани
запрет	бан
запрет	забрана
союзников	съюзническите
союзников	съюзници
союзников	съюзниците
революция	революция
замену	подмяна
замену	замяна
замену	заместване
публицист	публицист
передача	трансмисия
передача	предаване
передача	пренос
передача	трансфер
передача	преместване
передача	прехвърляне
устройств	устройствата
устройств	устройства
артиллерия	артилерията
артиллерия	артилерия
галина	галина
признал	призната
признал	признати
признал	признато
признал	признат
признал	приета
признал	призна
признал	допуснати
признал	приет
журналисты	журналисти
журналисты	журналистите
посмотрите	виж
желательно	желателно
желательно	желан
желательно	желана
монголии	монголски
монголии	монголия
легенда	легендата
легенда	легенда
шведский	шведска
шведский	шведски
классификация	класифициране
классификация	класиране
классификация	класификация
дух	дух
ветви	клонове
ветви	клонки
ветви	клони
малые	малка
малые	малки
малые	малък
малые	дребен
кампания	кампанията
кампания	кампания
взрослых	възрастни
взрослых	възрастни
взрослых	възрастна
взрослых	възрастен
американские	американска
американские	американско
американские	американски
американские	американец
художественных	артистична
художественных	художествена
художественных	артистичен
художественных	артистично
опубликована	публикувани
опубликована	публикуван
опубликована	публикувана
опубликована	публикувано
кости	костите
кости	кокали
кости	кости
кости	боунс
копий	копия
обозначение	обозначение
обозначение	означение
обозначение	обозначаване
обозначение	определяне
экономический	икономическа
экономический	икономическо
экономический	икономически
азербайджан	азербайджан
больницы	болници
больницы	болниците
рейнланд	рейнланд
культур	култури
культур	насаждения
культур	култури
культур	културите
файлы	досиета
файлы	файлове
денис	денис
денис	дениз
денис	денис
волков	вълците
волков	вълци
волков	волков
вершины	върхове
создатель	създателя
создатель	създател
создатель	създател
играли	играха
играли	играл
местность	терена
местность	терен
местность	терени
съезд	конгрес
съезд	конгреса
съезд	конгресът
элизабет	елизабет
элизабет	елизабет
доказать	доказването
доказать	доказване
доказать	доказвам
наше	нашият
наше	наша
наше	нашия
наше	нашата
наше	нашите
наше	наша
наше	наше
наше	наши
наше	нашата
наше	нашите
пилот	пилот
пилот	пилотен
безработных	безработен
безработных	безработна
безработных	безработни
символов	означения
символов	символи
символов	знаци
символов	герои
символов	символи
соревнование	конкуренция
соревнование	конкурс
соревнование	състезание
командиры	командирите
командиры	командири
кастилия	кастилия
широкий	широко
широкий	широки
широкий	широк
широкий	широка
широкий	широки
широкий	широка
выдающиеся	изключителен
выдающиеся	изключителна
определяет	определя
определяет	определя
сестры	сестри
дипломат	дипломат
снизу	дъното
снизу	отдолу
снизу	дъно
слабо	слабо
слабо	слаби
слабо	слаб
слабо	слаба
сложных	комплекс
сложных	комплексно
сложных	сложни
сложных	сложна
сложных	предизвикателство
сложных	предизвикателно
каждому	всяка
каждому	всеки
везде	навсякъде
успехи	успехи
успехи	успехите
путин	путин
больница	болница
больница	болницата
ремонт	ремонт
ремонт	поправка
ремонт	ремонти
ремонт	ремонт
ремонт	ремонти
ремонт	ремонт
ремонт	поправки
экономические	икономическа
экономические	икономическо
экономические	икономически
термины	термини
термины	условия
династия	династия
династия	династията
вход	включване
вход	вход
вход	влизане
вход	появяване
вход	вход
инструмент	инструмент
инструмент	инструмент
недостатки	пропуски
недостатки	недостатъци
недостатки	недостатъци
недостатки	слабости
недостатки	недостатъци
объяснить	обясни
георг	джордж
георг	георг
программирования	програмирането
программирования	програмиране
фрагмент	фрагмент
группировки	фракции
группировки	групиране
лука	лука
лука	лука
жак	жак
повышение	промоция
повышение	насърчаване
повышение	повишение
повышение	популяризиране
центры	центровете
центры	центрове
центры	центровете
центры	центрове
включена	включено
включена	включена
ник	ник
усилия	усилия
усилия	усилие
усилия	старание
усилия	усилия
усилия	усилието
казни	екзекуция
казни	изпълнение
казни	екзекуциите
казни	екзекуции
остаться	остани
отказаться	отказ
отказаться	отказвам
правка	редактиране
отрасли	индустрии
отрасли	отрасли
отрасли	клонове
отрасли	клонки
отрасли	клони
честно	честен
честно	честни
тюрьмы	затворите
тюрьмы	затвори
тюрьмы	затворите
издан	издадена
издан	издаден
издан	емитирани
издан	издадени
издан	издадено
ярко	ярко
ярко	светло
ярко	ярко
ярко	светли
племени	племето
племени	племе
кристиан	кристиан
кристиан	кристиян
кристиан	крисчън
кристиан	християнин
лодка	кораб
лодка	лодката
лодка	лодка
лодка	корабче
внутренние	вътрешна
внутренние	вътрешно
внутренние	вътрешни
внутренние	вътрешен
внутренние	домашен
внутренние	домашна
внутренние	домашни
вероятность	вероятност
вероятность	вероятност
европа	европа
европа	europa
европа	европа
директоров	директорите
директоров	режисьори
директоров	директори
найдены	намерено
найдены	намерени
найдены	открит
найдены	намерена
найдены	намерен
переводы	трансфери
переводы	преводи
переводы	преводи
получение	разписка
получение	получаване
получение	получаване
получение	получаващи
опубликован	публикувани
опубликован	публикуван
опубликован	публикувана
опубликован	публикувано
красное	ред
красное	червена
красное	червен
красное	червени
красное	червено
физика	физиката
физика	физика
отправил	изпратена
отправил	изпратено
отправил	изпратен
отправил	изпратени
строки	редове
строки	линии
строки	реплики
строки	редове
строки	струните
строки	струни
лицом	фейс
лицом	лицето
лицом	лице
священника	жрец
священника	свещеник
священника	свещенник
юрист	адвокатка
юрист	адвокат
юрист	юрист
мид	мийд
мид	мийд
маршруты	маршрутите
маршруты	пътища
маршруты	маршрути
ужасов	ужасите
ужасов	ужаси
пар	двойките
пар	двойки
пар	пара
пар	парна
пар	парата
никому	никой
быстрое	бърз
батареи	батерията
батареи	акумулатор
батареи	батерия
батареи	батерии
батареи	акумулатори
батареи	батерии
батареи	батериите
физик	физик
основанный	основана
основанный	основано
основанный	основан
сталина	сталин
кул	kool
документ	документа
документ	документът
документ	документ
тюрьме	затвор
тюрьме	затворът
тюрьме	затвор
тюрьме	затвора
леди	дами
леди	дамски
леди	дамата
леди	лейди
леди	дама
уничтожить	унищожаване
уничтожить	унищожи
финалист	финалист
ответственности	пасив
ответственности	отговорност
учение	учения
учение	ученията
юнеско	юнеско
яна	ян
яна	джан
яна	яна
яна	яна
серебро	сребърна
серебро	сребърни
серебро	силвър
серебро	сребро
серебро	сребърен
единого	обединена
единого	единна
единого	обединен
участки	заговори
участки	парцели
участки	парцели
супруги	съпрузи
супруги	съпруги
короткие	кратко
короткие	къса
короткие	кратка
короткие	късо
короткие	кратък
улучшить	подобри
улучшить	подобряване
часы	часове
часы	гледай
часы	гледайте
часы	часовници
часы	часовниците
часы	часовник
астероидов	астероиди
построить	изграждане
построить	построи
построить	построяване
иллюстрации	илюстрации
иллюстрации	илюстрация
флаги	знамена
флаги	флагове
флаги	знамената
серьёзно	сериозно
наша	нашият
наша	наша
наша	нашия
наша	нашата
наша	нашите
наша	наша
наша	наше
наша	наши
наша	нашата
наша	нашите
ночи	нощувки
ночи	нощи
ночи	нощите
ночи	вечер
ночи	нощ
ночи	нощта
запросы	заявки
запросы	искания
запросы	молби
запросы	проверки
запросы	запитвания
запросы	запитвания
солнце	сън
солнце	слънце
анастасия	анастасия
рисунок	рисуване
рисунок	рисунка
рисунок	фигура
рисунок	фигурата
помещения	помещения
греко	греко
блокировка	катинар
блокировка	заключване
блокировка	заключи
блокировка	ключалка
блокировка	заключване
блокировка	заключване
блокировка	блокирането
блокировка	блокиране
блокировка	блокиране
блокировка	блок
новосибирск	новосибирск
промышленных	промишлен
промышленных	индустриален
промышленных	индустриални
промышленных	промишлени
промышленных	индустриална
записки	забележки
записки	записки
записки	бележки
записки	ноти
владение	владение
владение	обсебване
владение	притежание
владение	притежаване
владение	собственост
владение	притежание
чтения	чета
чтения	четенето
чтения	четене
фабрика	фабрика
фабрика	завод
фабрика	фабриката
расширения	разширения
расширения	разшири
расширения	разрастване
расширения	разширяване
характеристика	характерен
характеристика	характерни
характеристика	характеристика
эмиграции	емиграция
прекрасно	прекрасен
прекрасно	прекрасни
прекрасно	прекрасна
патриарх	патриарх
критике	критикува
красных	червени
лечение	третиране
лечение	лечение
лечение	обработка
лечение	лечения
цитаты	кавички
цитаты	цитати
цитаты	цитати
рабочие	работниците
рабочие	работници
татарстан	татарстан
щит	щит
руку	ръка
руку	ръка
руку	ръката
сказки	истории
сказки	приказки
сказки	разкази
конструкция	изграждане
конструкция	строеж
конструкция	конструкция
конструкция	строителство
конструкция	проектиране
конструкция	дизайн
концепция	понятие
концепция	концепция
признать	разпознае
значительный	значителен
значительный	значително
значительный	значителни
значительный	значим
значительный	значителна
опубликовано	публикуван
опубликовано	публикувано
опубликовано	публикувани
опубликовано	публикуван
опубликовано	публикувана
опубликовано	публикувано
нормы	норми
нормы	нормите
нормы	стандартите
нормы	стандарти
нормы	норма
запрещено	забранено
запрещено	забранени
запрещено	забранен
запрещено	забранена
запрещено	забранено
запрещено	забранена
запрещено	забранен
запрещено	забранени
запрещено	забранено
запрещено	забранени
запрещено	забранен
запрещено	забранена
ключ	ключ
ключ	ключа
ключ	ключът
скульптуры	скулптура
скульптуры	скулптури
скульптуры	скулптури
местное	локална
местное	местна
местное	локално
местное	местно
местное	местни
местное	местен
реестре	регистър
баден	баден
офицеры	офицери
офицеры	полицаи
одесса	одеса
одесса	пазарджик
эндрю	андрю
кафе	кафене
кафе	кафене
соседние	съседни
соседние	съседните
соседние	съседна
соседние	съседни
лорд	лорд
рас	рас
долина	долината
долина	долина
долина	вали
текущий	ток
текущий	текущ
текущий	текуща
текущий	текущи
текущий	настоящ
чистая	чисто
чистая	чист
чистая	чисти
чистая	чиста
чистая	чисто
чистая	чист
чистая	чиста
христианство	кристиан
христианство	кристиян
христианство	крисчън
христианство	християнин
христианство	християнството
значимых	смислен
значимых	смислено
папы	бащи
внук	внуче
внук	внук
внук	внука
внук	внуче
внук	внукът
специалисты	специалисти
специалисты	специалистите
специалисты	професионалисти
пород	породи
смотреть	гледай
смотреть	гледайте
ядра	ядрото
ядра	ядра
английская	английски
английская	bulgarian
английская	англичани
занимают	заемат
колумбия	колумбия
колумбия	колумбия
ровно	ровно
обсудить	обсъдим
обсудить	обсъдете
последствия	влияние
последствия	сблъсък
последствия	въздействие
последствия	удар
последствия	последици
последствия	последици
последствия	въздействие
последствия	ефекти
последствия	ефект
последствия	последици
последствия	последствия
последствия	последствията
спортсмен	спортист
спортсмен	атлет
спортсмен	спортист
рекомендуется	препоръчано
рекомендуется	препоръчана
рекомендуется	препоръчително
рекомендуется	препоръчва
рекомендуется	препоръчани
местами	места
стоял	стоеше
стюарт	стюърт
стюарт	стюарт
стюарт	стюард
стюарт	стюърт
стюарт	стюарт
германию	германия
ответственный	отговорни
ответственный	отговорно
ответственный	отговорен
ответственный	отговорна
просвещения	просветление
дополнительно	допълнителни
дополнительно	допълнителна
дополнительно	допълнителен
дополнительно	допълнително
дополнительно	допълнително
живопись	рисуване
живопись	живопис
живопись	картина
живопись	боядисване
живопись	картини
живопись	картините
мусульмане	мюсюлманин
мусульмане	мюсюлмански
мусульмане	мюсюлмани
мусульмане	мюсюлманска
мусульмане	мюсюлманите
мусульмане	мюсюлмани
пришла	дойде
экспедиция	експедиция
жила	живели
жила	живял
православие	православието
художественная	артистична
художественная	художествена
художественная	артистичен
художественная	артистично
стен	стан
стен	стен
стен	стени
стен	стените
оскар	оскар
оскар	оскар
модификации	изменение
модификации	модификация
модификации	модификации
модификации	изменения
узлов	възли
частиц	частици
частиц	частици
частиц	частица
частиц	частици
играла	играха
играла	играл
вязкость	вискозитет
атаку	атака
евреи	еврейски
евреи	еврейско
евреи	евреин
евреи	еврейка
евреи	евреите
евреи	евреи
действительный	валидна
действительный	валидни
действительный	валиден
действительный	валидно
пфальц	пфалц
арбитров	арбитри
существовала	съществували
существовала	съществуваше
существовала	съществувало
существовала	съществувал
армения	армения
ханты	ханти
неправильно	грешно
неправильно	грешка
бельгия	белгия
внутреннего	вътрешна
внутреннего	вътрешно
внутреннего	вътрешни
внутреннего	вътрешен
выделить	подчертая
выделить	осветяване
выделить	избор
выделить	маркиране
выделить	избиране
выделить	изберете
калифорнии	калифорния
калифорнии	калифорнийски
мальчик	момче
мальчик	момченце
извините	съжалявам
извините	сори
происшествия	инциденти
происшествия	злополуки
происшествия	аварии
происшествия	произшествия
происшествия	инциденти
происшествия	произшествия
конкретных	конкретни
конкретных	специфично
конкретных	специфичен
конкретных	специфична
конкретных	специфични
татар	татари
браун	кафяв
браун	кафяви
браун	браун
браун	кафява
браун	кафяво
расположенных	разположена
расположенных	разположен
расположенных	разположени
расположенных	разположено
птица	птиче
птица	бърд
птица	птичка
птица	птица
метрополитен	метрополитън
метрополитен	метро
метрополитен	метрото
старое	старо
старое	стари
старое	стар
старое	стара
румыния	румъния
железнодорожные	железница
железнодорожные	железопътния
железнодорожные	железопътен
железнодорожные	железници
танки	резервоари
танки	танкове
танки	цистерни
продукты	продукти
продукты	продуктите
франциско	франциско
франциско	франсиско
освещение	осветяване
освещение	осветление
освещение	осветяване
белое	бяла
белое	бели
белое	бял
белое	бяло
каждую	всяка
каждую	всеки
каждую	всяко
широкой	широки
широкой	широка
рейн	юздите
рейн	рейн
фрагменты	фрагменти
чёрные	черни
чёрные	черно
чёрные	черна
чёрные	черен
чёрные	черни
длинные	дълги
длинные	дълго
длинные	дълъг
длинные	лонг
опрос	анкета
опрос	проучване
опрос	анкета
опрос	изследване
греческий	гръцки
греческий	гръцко
греческий	грък
греческий	гръцка
австрийский	austrian
австрийский	австрия
австрийский	австрийски
коротко	накратко
коротко	кратко
коротко	къса
коротко	кратка
коротко	късо
коротко	кратък
важные	важно
важные	важен
важные	важни
важные	важна
врагов	врагове
врагов	враговете
оборот	оборот
редактора	редактор
противников	противници
противников	противниците
противников	противници
противников	опоненти
короткий	кратко
короткий	къса
короткий	кратка
короткий	късо
короткий	кратък
убивает	убива
гражданских	гражданско
гражданских	граждански
гражданских	гражданска
перевести	преведа
перевести	преведете
учения	упражнения
учения	учения
учения	ученията
реально	наистина
авиация	авиация
авиация	авиационна
авиация	авиацията
авиация	въздухоплаване
авиация	вс
авиация	самолети
порту	порто
порту	пристанище
порту	пристанището
порту	порт
иванова	иванова
свободно	свободно
свободно	свободно
свободно	свободни
свободно	свободен
свободно	свободна
свободно	безплатни
свободно	безплатно
продолжить	продължи
математик	математик
захвата	улавяне
захвата	залавяне
захвата	улови
захвата	залавянето
утверждал	заявено
утверждал	твърдеше
попов	попов
марокко	мароко
марокко	марокански
литературных	литературни
литературных	литературен
ученик	ученик
ученик	ученик
ученик	студентка
ученик	ученик
ученик	ученичка
ученик	студент
ученик	чирак
потенциала	капацитет
потенциала	способност
потенциала	вместимост
кожи	кожата
кожи	кожа
вене	виена
сторонники	привърженици
сторонники	поддръжници
кровь	кръвта
кровь	кръв
согласия	съгласието
согласия	съгласие
согласия	конкорд
болезнь	болест
болезнь	заболяване
болезнь	заболявания
болезнь	болест
болезнь	болести
болезнь	заболяване
болезнь	заболявания
болезнь	болест
болезнь	болести
изделия	изделия
изделия	статии
изделия	артикули
изделия	продукти
изделия	продуктите
барселона	барселона
притоков	притоци
трек	коловоз
трек	писта
трек	пистата
королевский	роял
королевский	кралско
королевский	кралска
королевский	royal
королевский	кралски
души	души
души	душите
души	душа
души	соул
души	душата
масло	маслото
масло	масло
масло	нефт
масло	петрол
масло	олио
масло	масло
защитить	защита
защитить	защити
каталина	каталина
шри	шри
реконструкция	ремонт
реконструкция	реконструкция
инженеры	инженери
социалистической	социалист
социалистической	социалистическа
демократическая	демократично
демократическая	демократичен
демократическая	демократични
демократическая	демократична
сроки	дневника
древний	древни
древний	древен
древний	древно
древний	древна
научное	научни
научное	научен
научное	научно
распределение	разпределяне
распределение	разпределение
распределение	дистрибуция
распределение	разпределяне
распределение	разпространение
распределение	разпределение
схемы	схеми
схемы	схемите
схемы	схеми
захватили	заловен
захватили	заловени
захватили	пленен
захватили	уловен
захватили	пленени
пособие	полза
пособие	ползи
норвегия	норвегия
сильный	силни
сильный	силен
сильный	силно
сильный	силна
бойцов	бойците
бойцов	бойци
бойцов	изтребители
продолжать	продължи
алгоритм	алгоритъм
екатеринбург	екатеринбург
президенты	президентите
президенты	президенти
президенты	председатели
согласился	съгласна
согласился	договорено
согласился	съгласен
мухаммад	мохамед
техас	тексас
мистер	господине
алан	алън
просьбе	заявка
просьбе	молба
просьбе	искане
порта	порта
джозеф	жозеф
джозеф	джоузеф
джозеф	йосиф
джерси	джърси
джерси	джързи
признания	признания
признания	самопризнания
существовали	съществували
существовали	съществуваше
существовали	съществувало
существовали	съществувал
лесу	уудс
океан	океан
рот	рот
рот	уста
рот	устата
диссертации	дисертация
диссертации	дисертацията
диссертации	тезата
диссертации	дисертация
диссертации	теза
символы	означения
символы	символи
символы	знаци
символы	герои
символы	символи
подал	подадена
подал	подадено
каролина	каролин
каролина	каролайн
каролина	керълайн
каролина	карълайн
каролина	каролина
сцена	сцена
продолжается	продължава
периодически	периодично
обратить	обръщане
будущий	бъдеще
будущий	бъдещ
будущий	бъдещи
будущий	бъдещето
будущий	бъдеща
правовой	правно
правовой	правни
правовой	правна
правовой	юридически
правовой	правен
правовой	законно
людвиг	лудвиг
комиссар	комисар
комиссар	комисар
оригинал	оригинални
оригинал	оригинал
оригинал	оригинално
оригинал	оригинална
оригинал	оригинален
конкретные	конкретни
конкретные	специфично
конкретные	специфичен
конкретные	специфична
конкретные	специфични
конкретные	конкретни
конкретные	бетон
нато	нато
канадский	канадци
канадский	канадска
канадский	канадец
канадский	канадски
псевдоним	псевдоним
псевдоним	псевдоним
иран	иран
марко	марко
марко	марко
комедия	комедията
комедия	комедия
орбиты	орбитален
орбиты	орбита
орбиты	орбитата
орбиты	орбитите
течения	течения
течения	теченията
течения	токове
торонто	торонто
требование	изискване
платформ	платформи
джимми	джими
городок	град
городок	градът
городок	градче
конго	конго
высший	върховен
высший	върховния
высший	върховна
высший	върховно
долины	долини
поддерживаю	подпомагане
поддерживаю	подкрепа
поддерживаю	поддръжка
социальные	социално
социальные	социален
социальные	социални
социальные	социална
древние	древни
древние	древен
древние	древно
древние	древна
древние	древни
патрик	патрик
кавказа	кавказ
руководители	мениджъри
руководители	управители
руководители	ръководители
руководители	лидерите
руководители	лидери
руководители	водачи
руководители	ръководители
васильев	василиев
