மற்றும்	и
பேஸ்	база
பேஸ்	основание
தொகுப்பாளர்	ведущий
தொகுப்பாளர்	ведущая
மிளகாய்	чили
பென்சில்வேனியா	пенсильвании
பென்சில்வேனியா	пенсильвания
தடங்கள்	каналы
தடங்கள்	треки
தடங்கள்	дорожки
தடங்கள்	следы
தடங்கள்	канал
தடங்கள்	channel
தடங்கள்	каналы
கம்பம்	столб
கம்பம்	полюс
தேவதை	русалка
தேவதை	анхель
தேவதை	ангел
தேவதை	ангела
பீரங்கி	артиллерийские
பீரங்கி	артиллерия
பீரங்கி	артиллерийский
இயற்கணிதம்	алгебра
கேடு	увы
சர்ச்	церковь
சர்ச்	церкви
சமகால	современный
சமகால	современные
சமகால	современная
சமகால	современных
சமகால	современное
சேனா	сена
அண்டவியல்	космологии
நிலையைப்	статус
நிலையைப்	состояние
ஐரிஷ்	ирландский
ஐரிஷ்	ирландец
ஐரிஷ்	ирландии
ஸ்டான்லி	стенли
ஸ்டான்லி	стэнли
வலைப்பின்னல்	сеть
வலைப்பின்னல்	сети
வலைப்பின்னல்	network
வடிவமைத்து	разработан
வடிவமைத்து	разработано
வடிவமைத்து	предназначенные
கொண்டாட்டம்	празднование
கொண்டாட்டம்	party
கொண்டாட்டம்	сторона
கொண்டாட்டம்	партия
கொண்டாட்டம்	вечеринка
கொண்டாட்டம்	праздновать
கொண்டாட்டம்	отметить
கொண்டாட்டம்	отпраздновать
கொண்டாட்டம்	праздник
கொண்டாட்டம்	празднование
கொண்டாட்டம்	торжество
நிக்	ника
நிக்	ник
என்கிறார்கள்	говорит
காட்மியம்	кадмия
முனையம்	терминал
முனையம்	порт
முனையம்	порту
வாரத்திற்கு	еженедельно
முக்கியத்துவத்தை	важность
ஹட்சன்	хадсон
நீர்த்தேக்கம்	водохранилище
பிரிக்கப்பட்ட	разделены
ஒபாமா	обама
ஒப்பீட்டு	сравнительные
ஒப்பீட்டு	сравнительный
வெற்றிகள்	выигрывает
வெற்றிகள்	побеждает
வெற்றிகள்	hits
தோள்	плечом
தோள்	плечо
அபு	абу
லியோன்	лион
லியோன்	леоне
சீரமைப்பு	кондиционирование
சீரமைப்பு	реконструкция
சீரமைப்பு	ремонт
சுல்தானகம்	султанат
பேசிக்	базовые
பேசிக்	основные
பேசிக்	базовый
பேசிக்	базовая
பேசிக்	basic
எதிர்பார்ப்பு	ожидания
உச்சரிப்பு	написание
உச்சரிப்பு	произношение
பூம்புகார்	бум
போதனை	обучение
போதனை	преподавание
போதனை	преподавания
கொடிகள்	флаги
தீபகற்பம்	полуострове
தீபகற்பம்	полуостров
கடன்கள்	займы
கடன்கள்	займов
கடன்கள்	кредиты
கடன்கள்	ссуды
மியான்மர்	мьянма
ராசா	раза
ராசா	rasa
நாய்கள்	собак
நாய்கள்	собаки
நாய்கள்	псы
வருடமும்	год
பங்கேற்றனர்	участвовал
பங்கேற்றனர்	участвовала
குறைத்தல்	уменьшение
குறைத்தல்	сокращение
பதவிகள்	ролях
பதவிகள்	роли
பதவிகள்	должности
பதவிகள்	позиции
பழி	месть
வந்ததும்	пришла
வந்ததும்	пришел
வந்ததும்	пришёл
வளிமண்டலம்	атмосфера
வளிமண்டலம்	атмосферу
நாராயண்	нараян
செவிலியர்	сестра
செவிலியர்	медсестра
மக்கா	мекке
மக்கா	мекки
விஜயம்	посетить
விஜயம்	визит
விஜயம்	визита
விஜயம்	посещение
வசனங்கள்	заголовки
வசனங்கள்	подписи
ஊக்குவிக்கும்	поощрять
ஊக்குவிக்கும்	поощрения
ஊக்குவிக்கும்	поощрение
கெய்ரோ	каир
கெய்ரோ	каире
உறவினர்கள்	кузины
உறவினர்கள்	родственники
உறவினர்கள்	родственников
தார்	тар
சுருதி	шрути
புல்லாங்குழல்	флейта
மல்லிகை	жасмин
கண்டேன்	найдена
கண்டேன்	найдено
கண்டேன்	нашла
கண்டேன்	найден
கண்டேன்	найдены
லாரி	лари
லாரி	ларри
உரம்	удобрений
உரம்	удобрения
உரம்	навоза
ஹிட்லர்	гитлер
ஹிட்லர்	гитлера
முன்னுரை	предисловие
படமாக	картинка
படமாக	фотография
படமாக	фотка
ஒற்றையர்	разряд
சத்தம்	шум
சத்தம்	громко
சத்தம்	громкий
போட்டியிடும்	конкурирующих
இசைக்கலைஞர்	музыкант
மீட்க	восстановить
தலைகீழ்	перевёрнутый
இமயமலை	гималаях
கலா	кала
கோகோயின்	кокаин
கோகோயின்	кокаина
ஆக்சிஜன்	кислорода
ஆக்சிஜன்	кислород
மூடப்பட்ட	закрыта
மூடப்பட்ட	закрыто
மூடப்பட்ட	закрытая
மூடப்பட்ட	закрытое
மூடப்பட்ட	закрыты
பச்சன்	баччан
ஆர்க்	арк
ஆர்க்	arc
ஆர்க்	дуги
சட்டை	рубашка
சட்டை	рубашку
சட்டை	футболка
ஹஜ்	хадж
ஹஜ்	хаджа
ஜிம்மி	джимми
உடைந்து	сломалась
உடைந்து	сломал
உடைந்து	сломался
சித்திரம்	арт
சித்திரம்	art
சித்திரம்	искусство
போதுமானதாக	хватит
போதுமானதாக	достаточно
இடுப்பு	хип
இடுப்பு	бедро
இடுப்பு	талия
இடுப்பு	талии
வெட்டு	сократить
வெட்டு	вырезать
வெட்டு	снято
வெட்டு	урожай
உணவகங்கள்	рестораны
ஒழுங்கற்ற	пила
ஒழுங்கற்ற	случайный
ஒழுங்கற்ற	случайная
ஒழுங்கற்ற	случайных
ஒழுங்கற்ற	случайное
ஒழுங்கற்ற	случайные
சேர்த்தல்	собирать
சேர்த்தல்	собрать
அமைவு	настройка
அமைவு	настроить
மிதிவண்டி	велосипед
யாகம்	астролог
காகிதம்	бумага
காகிதம்	бумаги
தோண்டி	копать
பிரகாசம்	яркость
லதா	lata
மிங்	мин
மிங்	минг
பஸ்	автобус
ஹெக்டேர்	гектар
வரையறைகள்	спецификации
வரையறைகள்	спецификация
நோயெதிர்ப்பு	иммунной
நோயெதிர்ப்பு	иммунитет
ஓடு	плитки
ஓடு	оболочка
ஓடு	shell
சீதா	сита
தர்மம்	дхарма
ஆழமாக	глубоко
ஆழமாக	глубокую
ஆழமாக	глубокое
ஆழமாக	глубокая
ஆழமாக	глубокие
ஆழமாக	глубоко
ஆழமாக	глубокий
கையெழுத்து	почерк
கையெழுத்து	подпись
கையெழுத்து	подписания
கையெழுத்து	подписание
கையெழுத்து	подписи
கார்கள்	автомобили
கார்கள்	машины
ரிக்டர்	рихтер
இயக்குகிறது	играю
இயக்குகிறது	играет
அலெக்ஸ்	алекс
அலெக்ஸ்	алекса
ஈர்க்கும்	вовлечение
ஈர்க்கும்	привлечения
ஈர்க்கும்	привлечение
ஈர்க்கும்	привлечения
ஈர்க்கும்	привлекать
ஈர்க்கும்	привлечение
ஈர்க்கும்	привлечь
புண்	болит
புண்	ранение
புண்	рана
புண்	рану
புண்	язва
புண்	язвы
ஆஷா	аша
சுடர்	пламя
ஜின்	джин
ஜின்	джин
இவைகளை	эти
கொலம்பஸ்	колумб
இயற்கணித	алгебраическая
சுவையான	вкусно
சுவையான	вкусно
மேட்	мэт
மேட்	мэтт
மராட்டிய	маратхов
நஞ்சு	яд
யூக்ளிடிய	евклидова
அடுக்குகள்	слои
டக்ளஸ்	дуглас
காங்கோ	конго
செலுத்துகிறது	платит
செலுத்துகிறது	оплачивает
செலுத்துகிறது	платят
கண்டனம்	осудил
கண்டனம்	осудила
கண்டனம்	осуждает
கண்டனம்	осудили
கண்டனம்	осудить
கண்டனம்	осуждать
உழவர்	фермер
பிரேம்	прем
சிறிதாக	поменьше
சிறிதாக	меньшие
சிறிதாக	меньше
எதிரிகள்	враги
எதிரிகள்	врагам
எதிரிகள்	врагов
ஜெனீவா	женева
ஜெனீவா	женевская
அடக்கி	подавлены
மாவு	мука
மாவு	муку
மாவு	муки
வாந்தி	рвота
காலனித்துவ	колониальным
துப்புரவு	санитарии
உதாரணங்கள்	ссылки
உதாரணங்கள்	примеры
சியா	sia
சியா	чиа
தமனி	артерию
தமனி	артерия
தெளிவாகக்	явно
மோதல்கள்	столкновения
மோதல்கள்	столкновений
மோதல்கள்	споры
மோதல்கள்	столкновение
மோதல்கள்	столкновения
மணிநேரம்	часов
மணிநேரம்	часы
மணிநேரம்	час
ஆக்சைடுகள்	оксидов
நிலச்சரிவு	оползней
அத்தியாயங்கள்	эпизодов
அத்தியாயங்கள்	серий
அத்தியாயங்கள்	глав
அத்தியாயங்கள்	главы
ஜேர்மனி	германия
ஜேர்மனி	германию
ஜேர்மனி	германии
அறிவும்	знания
அறிவும்	знание
அம்சமாக	вещь
அம்சமாக	штука
ஈழம்	илама
கமலா	камала
கனி	гани
கனி	фрукты
கனி	плоды
வெப்பமான	теплее
கையொப்பம்	подпись
கையொப்பம்	подписания
கையொப்பம்	подписание
கையொப்பம்	подписи
குரங்குகள்	обезьян
குரங்குகள்	обезьяны
உணவகம்	ресторан
விந்து	сперма
விந்து	спермы
விந்து	сперму
மரபணுக்கள்	гены
பரிந்துரைக்கப்பட்ட	рекомендуемые
பரிந்துரைக்கப்பட்ட	предлагаемые
பரிந்துரைக்கப்பட்ட	предложил
பரிந்துரைக்கப்பட்ட	предложено
செங்	ченг
செங்	чэн
ஆஸ்துமா	астма
கைத்தொழில்	ремесел
இறுக்கமான	крепко
இரை	добыча
இரை	добычу
கார்டியன்	страж
கார்டியன்	хранитель
கார்டியன்	опекун
அசிட்டிக்	уксусной
டேவ்	дэйв
டேவ்	дейв
கணிசமாக	значительно
ஒத்துழைப்பு	сотрудничество
மாற்றப்படுகிறது	преобразование
மோசடி	мошенничества
மோசடி	мошенничество
ரிச்சார்ட்	ричард
அடைப்பு	артерии
காளை	бык
பெரிலியம்	бериллия
எட்வின்	эдвин
நன்கொடை	пожертвование
நன்கொடை	пожертвования
நன்கொடை	пожертвование
நன்கொடை	пожертвовать
என்னென்ன	что
என்னென்ன	какие
என்னென்ன	какая
என்னென்ன	какой
டேக்	tag
டேக்	метки
டேக்	метка
டேக்	отметить
குற்றவாளி	осужден
குற்றவாளி	осужденным
குற்றவாளி	осужденные
குற்றவாளி	осужденный
குற்றவாளி	виновны
குற்றவாளி	виновен
பாலுறவு	секс
மெயில்	почте
மெயில்	mail
மெயில்	почта
வான்வழி	воздушных
வான்வழி	воздушная
இல்லாமை	отсутствует
அதிர்ச்சி	шок
அதிர்ச்சி	шокирует
அதிர்ச்சி	шоке
அதிர்ச்சி	шок
அதிர்ச்சி	шокирован
பிடித்துக்	держать
பிடித்துக்	держите
தலாய்	далай
செயற்கைக்கோள்கள்	спутники
மாறுபாடு	отличие
மாறுபாடு	различие
மாறுபாடு	разница
மாறுபாடு	различия
விற்க	продавать
விற்க	продажа
விற்க	продать
எளிதான	полегче
எளிதான	легче
எளிதான	легко
நாசர்	нассер
நாசர்	насер
பவுண்டு	фунт
கிடைப்பது	получить
கிடைப்பது	получите
சத்திரம்	инн
சத்திரம்	inn
வாட்சன்	ватсон
வாட்சன்	уотсон
பகிர்வு	обмена
பகிர்வு	распространение
பகிர்வு	распределение
பகிர்வு	распределения
எழுதுகிறார்	пишет
மருத்துவமனைகள்	клиники
மருத்துவமனைகள்	клиник
மருத்துவமனைகள்	больницы
கண்ணா	канна
முகநூல்	фейсбук
முகநூல்	facebook
சாசனம்	уставе
சாசனம்	хартия
சாசனம்	устав
டாப்	сверху
டாப்	верх
டாப்	топ
டாப்	top
சவால்	challenge
சவால்	задача
சவால்	вызов
சவால்	сложных
சவால்	вызов
உலாவி	браузер
சுதந்திரமான	либеральной
உள்ளமைவு	отступ
பிரத்யேக	эксклюзивный
பிரத்யேக	эксклюзивные
பிரத்யேக	исключительной
ஸ்டோரி	storie
அரசுக்கும்	идеологических
சூழ்ந்து	охватывающее
எட்டி	эдди
ஆயுதங்களை	оружие
நீரிணை	пролива
நீரிணை	пролив
தாஜ்	тадж
தற்காப்பு	защита
தற்காப்பு	оборона
தற்காப்பு	обороны
தற்காப்பு	оборонительные
தற்காப்பு	оборона
கொக்கு	крейн
கொக்கு	кран
ரைன்	рейна
ரைன்	рейн
கிளாஸ்	стакан
கிளாஸ்	стекло
கிளாஸ்	бокал
கிளாஸ்	стекла
கவுலூன்	коулун
புரோமின்	брома
தேனீ	пчела
பள்ளிக்கு	школе
பள்ளிக்கு	school
பள்ளிக்கு	школа
பள்ளிக்கு	школы
அடிமைகள்	раб
அடிமைகள்	раба
அடிமைகள்	рабов
அடிமைகள்	рабы
அடிமைகள்	наркоман
வனேடியம்	ванадия
கெட்ட	плохо
கெட்ட	плохой
கெட்ட	bad
கெட்ட	плохая
டார்வின்	дарвин
வெளியேற்றம்	эвакуации
வெளியேற்றம்	эвакуация
அணில்	белка
தாள	ударных
மார்கரெட்	маргарет
மார்கரெட்	маргарита
ஆக்சிசனேற்றம்	окисления
காஸ்	кас
காஸ்	касс
ஆலிவர்	оливер
ஆலிவர்	оливера
தடுக்கிறது	препятствует
தடுக்கிறது	предотвращает
தடுக்கிறது	блокировка
தடுக்கிறது	блокирование
தடுக்கிறது	блокирует
போதி	бодхи
டிக்	член
டிக்	дик
ஹக்	хак
ஒன்றோடொன்று	моря
ஒன்றோடொன்று	морям
பார்த்தேன்	пила
பார்த்தேன்	видел
பார்த்தேன்	видела
பார்த்தேன்	увидел
பார்த்தேன்	увидела
யாரேனும்	любой
சாபம்	проклятие
சாபம்	проклятье
சகோதர	братской
தந்தையை	отче
தந்தையை	отец
பள்ளம்	groove
பாதம்	ноги
பாதம்	стопы
பாதம்	ступни
தீர்மானிக்க	определить
தீர்மானிக்க	определять
இறக்கை	крыло
இறக்கை	крыла
குமாரி	кумари
சுரப்பிகள்	мидии
கலி	кали
கலி	гали
அனுப்பப்பட்டது	отправил
அனுப்பப்பட்டது	отправила
அனுப்பப்பட்டது	послал
அனுப்பப்பட்டது	отправлено
அனுப்பப்பட்டது	отправили
அன்னம்	лебедь
அன்னம்	свон
வசந்தம்	spring
வசந்தம்	весна
வசந்தம்	весенний
தையல்	пошив
தையல்	шов
பைட்	байт
பாரம்பரியமாக	традиционно
பாத்திமா	фатима
உடல்கள்	тел
உடல்கள்	тела
உடலும்	физически
ரசாக்	разак
ஈரப்பதம்	влажность
ஈரப்பதம்	влажности
ஜெய்ப்பூர்	джайпур
உரிமையாளர்கள்	владельцы
உரிமையாளர்கள்	владельцев
உரிமையாளர்கள்	владельцам
சுற்றுலாத்துறை	туризм
ஆல்பத்தை	альбом
மறுசீரமைப்பு	восстановление
மறுசீரமைப்பு	восстановления
எப்போதாவது	нередко
எப்போதாவது	часто
எப்போதாவது	зачастую
எப்போதாவது	редко
திதி	диди
முகவரிகள்	адреса
முகவரிகள்	адресов
தூண்டி	оперативного
புழுக்கள்	черви
புழுக்கள்	червей
உமா	ума
காவலர்கள்	полицейские
காவலர்கள்	полицейских
சதுரம்	площадь
சதுரம்	квадрат
சதுரம்	квадратный
விஷயம்	вещь
விஷயம்	штука
விஷயம்	мерсии
ஒலிப்பதிவு	саундтрек
பாய்ஸ்	парни
பாய்ஸ்	мальчики
பாய்ஸ்	мальчишки
பாய்ஸ்	boys
பாய்ஸ்	мальчиков
வருத்தம்	расстроился
வருத்தம்	расстроен
வருத்தம்	расстроена
புள்ளிவிவரங்கள்	статистика
புள்ளிவிவரங்கள்	статистику
புள்ளிவிவரங்கள்	статистика
புள்ளிவிவரங்கள்	статистику
நாதன்	нейтан
நாதன்	натан
அறிவிக்க	информирует
ஈட்டி	копье
தசைகள்	мускулы
தசைகள்	мышцы
ஹே	эй
ஹே	привет
காங்	кан
காங்	конг
நாகம்	кобра
நிற்கிறது	стоящая
வால்ட்	уолт
தூதர்	посла
தூதர்	посол
காதலை	любить
காதலை	love
காதலை	люблю
காதலை	любовь
காதலை	любим
மோரிசன்	моррисон
ஜவஹர்லால்	джавахарлала
தொகுக்க	правка
தொகுக்க	редактировать
தொகுக்க	изменить
தொகுக்க	редактирование
டைசன்	тайсон
துப்பாக்கிகள்	пушки
துப்பாக்கிகள்	оружие
துப்பாக்கிகள்	пистолеты
கயானா	гайана
ஆய்லர்	эйлера
மில்	милл
புபொப	ngc
சாட்சி	свидетель
மதராஸ்	мадрас
வருடாந்த	ежегодная
வருடாந்த	годовой
வருடாந்த	годовая
விளாடிமிர்	владимир
கிங்ஸ்	королей
கிங்ஸ்	короли
நுழையும்	ввод
மங்கோலிய	монголии
ரோஜர்	роджер
ரோஜர்	роже
எடுத்தது	принято
எடுத்தது	принятых
எடுத்தது	взяты
சுண்ணாம்பு	лайм
சிவில்	гражданская
சிவில்	гражданского
சிவில்	гражданские
சிவில்	гражданское
சிவில்	гражданский
சோசலிச	социалистическая
சோசலிச	социалистической
லீலா	лила
ஆலோசகர்	консультант
ஆலோசகர்	консультанта
ஆலோசகர்	советник
துடிப்பு	бит
துடிப்பு	победить
கணக்கீடு	перечисление
ஆஸ்டின்	остин
பேர்கன்	берген
அற்புதமான	замечательно
அற்புதமான	чудесные
அற்புதமான	чудесная
அற்புதமான	сказочный
அற்புதமான	удивительно
அற்புதமான	потрясающая
அற்புதமான	поразительно
அற்புதமான	изумительно
அற்புதமான	потрясающе
சரித்திர	исторических
சரித்திர	историческое
சரித்திர	исторический
சரித்திர	исторические
சரித்திர	историческая
பேரழிவு	катастрофа
பேரழிவு	бедствия
பேரழிவு	бедствие
திருட்டு	воровство
திருட்டு	кража
திருட்டு	кражи
வெயில்	солнечно
வெயில்	солнечные
வெயில்	солнечная
வெயில்	санни
வெயில்	солнечный
சிறியது	маленькая
சிறியது	маленькие
சிறியது	малых
சிறியது	маленький
சிறியது	мелкие
சிறியது	малые
சிறியது	поменьше
சிறியது	меньшие
சிறியது	меньше
நாக்கு	язык
லாங்	лэнг
லாங்	длинный
லாங்	длинная
லாங்	длинные
லாங்	долго
லாங்	лонг
பந்தய	гонки
பந்தய	racing
பந்தய	скачки
தாகம்	жажда
தாகம்	жажду
தாகம்	жажды
தாகம்	жажда
தாகம்	пить
குளங்கள்	бассейны
தேசியம்	национализм
டைகர்	тигр
கீழ	низ
கீழ	снизу
கீழ	дно
ஆர்வலர்	активист
கூர்மையான	острая
கூர்மையான	острые
கூர்மையான	шарп
கூர்மையான	острый
பனிக்கட்டி	лед
பனிக்கட்டி	льда
பனிக்கட்டி	ice
பனிக்கட்டி	лёд
பெறுகிறார்	получает
பெறுகிறார்	получая
பெறுகிறார்	получение
பெறுகிறார்	получения
பெறுகிறார்	получаю
பெறுகிறார்	получаем
பெறுகிறார்	получение
வில்லன்	злодей
அடைக்கலம்	убежище
கராச்சி	карачи
ஒளிரும்	светится
யாஹூ	yahoo
அழைக்கப்பட்டனர்	приглашен
அழைக்கப்பட்டனர்	приглашенные
அழைக்கப்பட்டனர்	приглашены
அழைக்கப்பட்டனர்	приглашена
பீர்	коллегиального
பீர்	пива
பீர்	пиво
இயற்கையாகவே	естественно
துளைகள்	носки
மந்திர்	мандир
ஐஸ்	лед
ஐஸ்	льда
ஐஸ்	ice
ஐஸ்	лёд
படைத்து	созданные
படைத்து	созданный
படைத்து	создано
படைத்து	создана
படைத்து	создан
தண்ணீரை	вода
தண்ணீரை	воды
தண்ணீரை	воду
கிராமப்புறங்களில்	деревне
நுட்பமான	внутренних
நுட்பமான	интерьер
நேரங்கள்	времена
நேரங்கள்	таймс
நேரங்கள்	times
மில்லர்	миллер
நாட்	нэт
இயலாமை	инвалидность
இயலாமை	инвалидности
மதிய	днем
மதிய	полдень
தன்னார்வ	добровольцы
தன்னார்வ	добровольцев
தன்னார்வ	доброволец
சல்பேட்டு	сульфат
தரநிலைகள்	нормы
தரநிலைகள்	стандарты
பேகம்	бегум
பந்தயம்	пари
பந்தயம்	ставки
பந்தயம்	гонки
பந்தயம்	гонка
பந்தயம்	расы
பந்தயம்	раса
பந்தயம்	пари
பந்தயம்	ставка
காப்பி	кофе
முரண்பாடுகள்	конфликты
செயலில்	активная
செயலில்	активны
செயலில்	активный
செயலில்	активное
செயலில்	активные
ஓவர்	over
ஓவர்	над
கனேடிய	канадский
கனேடிய	канадская
கனேடிய	канадские
கனேடிய	канады
விருந்தினர்	гость
விருந்தினர்	гостей
விருந்தினர்	гости
பதினேழு	семнадцать
பதினேழு	seventeen
ரோபோ	робот
சுற்றளவு	периметр
சுற்றளவு	окружности
சுற்றளவு	радиус
வாத்து	дак
வாத்து	утка
வாத்து	утку
வாத்து	утки
தகுதிகள்	квалификации
தகுதிகள்	квалификация
ராயன்	рая
முடிவடைகிறது	концы
முடிவடைகிறது	заканчивается
சலீம்	салим
சலீம்	салим
காசுகள்	монеты
இணைப்பில்	онлайн
இணைப்பில்	online
ஆடம்ஸ்	адамс
உண்மைகள்	факты
வாய்ப்புக்கள்	шансы
பொறியாளர்கள்	инженеров
பொறியாளர்கள்	инженеры
ஸ்காட்லாந்து	шотландия
ஸ்காட்லாந்து	шотландии
பயிற்சியாளர்	тренер
பயிற்சியாளர்	тренер
பயிற்சியாளர்	стажер
நரம்புத்	нервный
நரம்புத்	нервная
மாடுகள்	коровы
மாடுகள்	коров
பட்டயம்	уставе
பட்டயம்	хартия
பட்டயம்	устав
பட்டயம்	дипломы
பட்டயம்	диплом
பட்டயம்	аттестат
யூதர்	еврейские
யூதர்	еврейский
யூதர்	еврейских
யூதர்	еврейская
யூதர்	еврей
யூதர்	евреи
யூதர்	евреев
யூதர்	иудеи
யூதர்	евреи
ஆசிரமம்	ашрам
பஞ்சாங்கம்	альманах
தடுத்தல்	блокировка
தடுத்தல்	блокирование
தடுத்தல்	блокирует
நருடோ	наруто
மாரத்தான்	марафон
யோசனை	идея
திடமான	твердое
திடமான	твердый
திடமான	твердых
திடமான	твердые
திடமான	силиконовой
திடமான	раствор
திடமான	решение
பன்றிகள்	свиней
பன்றிகள்	свиньи
சில்வர்	серебро
சில்வர்	серебряный
சில்வர்	сильвер
தேசியவாத	националистических
ஆவணப்படம்	документальных
ஃபிஃபா	фифа
காபி	кофе
டாக்கா	дакке
ஆர்வலர்கள்	активистов
ஆர்வலர்கள்	активисты
ஆர்வலர்கள்	энтузиастов
பதிவேற்றம்	загрузите
பதிவேற்றம்	загрузка
பதிவேற்றம்	загрузить
புறப்படும்	выезд
புறப்படும்	отъезда
புறப்படும்	отъезд
புறப்படும்	отход
ஆத்மா	душу
ஆத்மா	души
ஆத்மா	душа
ஆத்மா	soul
ஆத்மா	соул
எதிர்காலம்	будущее
எதிர்காலம்	будущий
எதிர்காலம்	будущая
எதிர்காலம்	будущие
பூர்வீக	родной
பார்சிலோனா	барселона
புழு	червь
நிரப்பி	наполнение
திடீரென்று	неожиданно
திடீரென்று	внезапно
திடீரென்று	вдруг
மீனவர்கள்	рыбак
இயற்றி	генератор
மங்கோலியா	монголии
மங்கோலியா	монголия
செலுத்து	оплатить
செலுத்து	платить
செலுத்து	заплатить
செலுத்து	оплата
காமிக்	комик
காமிக்	комикс
காமிக்	comic
எழுபது	семьдесят
குற்றவாளிகள்	виновных
குற்றவாளிகள்	преступники
குற்றவாளிகள்	преступников
குற்றவாளிகள்	виновны
குற்றவாளிகள்	виновен
குற்றவாளிகள்	грешники
குற்றவாளிகள்	грешников
பத்தி	параграф
பத்தி	пункт
பத்தி	абзац
முயல்	заяц
முயல்	кролик
மாட்ரிட்	мадрид
மாட்ரிட்	мадриде
பொம்மைகள்	куклы
பொம்மைகள்	кукол
பொம்மைகள்	игрушки
பாண்டவர்கள்	пандавы
பெருக்கி	усилитель
வெறுப்பு	ненависть
வெறுப்பு	ненавидеть
வெறுப்பு	ненависть
வெறுப்பு	ненавистью
வெறுப்பு	ненавижу
வெறுப்பு	ненависти
இடமாற்றம்	перенос
இடமாற்றம்	трансфер
இடமாற்றம்	передача
இடமாற்றம்	замену
இடமாற்றம்	замена
இடமாற்றம்	замены
நரம்புகள்	вены
நரம்புகள்	нервы
பராக்	барак
பராக்	барака
பராக்	барак
பராக்	барака
படிவம்	форме
படிவம்	форма
படிவம்	бланк
படிவம்	формуляр
படிவம்	форму
வாசனை	аромат
வாசனை	запах
வாசனை	духи
ஜோலி	джоли
உடைந்த	сломан
உடைந்த	сломана
போட்டியாளர்	игрок
போட்டியாளர்	проигрыватель
பெட்ரோல்	бензин
பெட்ரோல்	бензина
பெட்ரோல்	бензин
மூட்டு	совместных
மூட்டு	совместное
மூட்டு	совместная
மூட்டு	совместный
மூட்டு	артрит
உங்களின்	твоя
உங்களின்	ваши
உங்களின்	ваш
உங்களின்	ваша
உங்களின்	твой
உங்களின்	ваше
உபுண்டு	ubuntu
இருள்	тёмный
இருள்	темно
இருள்	dark
இருள்	темная
இருள்	темноте
இருள்	тёмная
இருள்	тьму
இருள்	темноту
இருள்	тьма
இருள்	темнота
இருள்	мрак
இருள்	темноте
கேன்	кейн
பிரதிபலிக்கும்	отражать
பிரதிபலிக்கும்	отразить
பிரதிபலிக்கும்	отражающая
பிரதிபலிக்கும்	отражающие
மீத்தேன்	метан
மீத்தேன்	метана
கொல்லும்	убивает
கொல்லும்	убийства
கொல்லும்	убийство
குப்பை	корзина
குப்பை	мусор
குப்பை	мусор
வயிற்று	живот
வயிற்று	желудок
வயிற்று	брюшной
கண்டுபிடிப்பாளர்	изобретатель
ஐரோப்பியர்கள்	европейцев
ஐரோப்பியர்கள்	европейцы
ஜெர்சி	джерси
பிங்க்	pink
பிங்க்	розовая
பிங்க்	розовые
பிங்க்	розовое
பிங்க்	розовый
சுவர்களில்	стены
சுவர்களில்	стенки
சுவர்களில்	стен
காரை	минометных
ஆண்ட்ரூ	эндрю
ஆண்ட்ரூ	андрей
நந்தா	нанда
பூஞ்சை	грибок
பல்கேரியா	болгария
பல்கேரியா	болгарии
ஷேக்	шейха
ஷேக்	шейх
தூண்டுதல்	стимуляции
தூண்டுதல்	стимулирование
மணிலா	маниле
லடாக்	ладакх
நாயகம்	демократии
நாயகம்	демократия
தாமதம்	задержки
தாமதம்	задержка
தாமதம்	задерживается
தாமதம்	задержка
நேற்று	вчера
நேற்று	вчерашний
பாவனை	моделирования
பாவனை	моделирование
கிரகாம்	грэм
தயவு	pls
தயவு	пожалуйста
லாமா	лама
கமல்	камаль
அறுபது	sixty
அறுபது	шестьдесят
பிரிவுகளும்	отделы
பிரிவுகளும்	дивизии
பிரிவுகளும்	отделов
பாடநூல்	учебник
மிர்சா	мирза
முகங்கள்	лица
தயிர்	йогурт
கற்பிக்கும்	обучение
கற்பிக்கும்	преподавание
கற்பிக்கும்	преподавания
ராமர்	рама
சுவரொட்டி	плакат
சுவரொட்டி	постер
சீரற்ற	случайный
சீரற்ற	случайная
சீரற்ற	случайных
சீரற்ற	случайное
சீரற்ற	случайные
இக்பால்	икбал
சைக்கிள்	велосипед
சரவாக்	саравак
விளக்கப்படம்	диаграмма
புரிகிறது	попалась
புரிகிறது	попался
இம்பீரியல்	imperial
திரிபு	штамм
குறிப்பிடப்பட்டது	указаны
குறிப்பிடப்பட்டது	указанное
குறிப்பிடப்பட்டது	указано
குறிப்பிடப்பட்டது	указанных
பன்மை	множественное
மணமகன்	жених
மணமகன்	жених
மணமகன்	жениха
வருக	welcome
நிலையானது	стандартные
நிலையானது	стандарт
நிலையானது	стандартная
நிலையானது	стандартный
நிலையானது	standard
திட்டமிடப்பட்டது	запланированное
திட்டமிடப்பட்டது	запланированные
திட்டமிடப்பட்டது	запланированный
திட்டமிடப்பட்டது	запланированная
திட்டமிடப்பட்டது	запланировано
திட்டமிடப்பட்டது	запланированных
இறக்க	умри
இறக்க	умереть
இறக்க	die
சமாதானம்	мира
சமாதானம்	мир
செயலிழப்பு	авария
செயலிழப்பு	аварии
நம்பகமான	конфиденциально
நம்பகமான	конфиденциальной
கதாபாத்திரங்கள்	символов
கதாபாத்திரங்கள்	персонажей
கதாபாத்திரங்கள்	символы
கதாபாத்திரங்கள்	персонажи
