din	från
home	home
claude	claude
psd	psd
campanie	kampanj
campanie	kampanjen
parlament	parlamentet
parlament	riksdagen
parlament	riksdag
parlament	parlament
vârf	peak
vârf	topp
mitologia	mytologi
pacific	pacific
pacific	stillahavsområdet
doamna	madam
doamna	frun
doamna	dam
doamna	damen
doamna	lady
greșit	fel
retragerea	reträtt
retragerea	retirera
retragerea	uttag
retragerea	tillbakadragande
retragerea	utträde
retragerea	återkallande
ferate	järnvägar
ferate	järnväg
street	gatan
street	street
street	gata
hautes	hautes
armenia	armenien
definitiv	definitiv
definitiv	slutgiltiga
definitiv	slutgiltigt
design	designa
design	utformning
design	konstruktion
design	design
design	utforma
taylor	taylor
fire	garn
fire	kablar
fire	sladdar
fire	trådar
situate	belägen
situate	beläget
virgil	virgil
jud	jud
frați	syskonen
frați	syskon
frați	bröderna
frați	bröder
frați	brothers
așezat	sittande
plin	fulla
plin	fullständig
plin	full
plin	fullt
raportul	anmäla
raportul	rapportera
raportul	anmäl
raportul	rapport
raportul	betänkande
raportul	anmälan
land	landa
land	land
directă	direkta
directă	regissera
directă	direkt
directă	direct
cornel	cornel
planuri	ritningar
planuri	planerar
planuri	planer
servit	serverad
servit	avtjänat
servit	tjänat
servit	serveras
front	front
front	främre
front	framsidan
front	fram
front	framsida
ochi	ögon
ochi	eyes
ochi	eye
ochi	ögon
ochi	ögat
ochi	öga
senator	senator
senator	senatorn
cher	cher
aeroportul	flygplats
aeroportul	flygplatsen
aeroportul	airport
menționează	nämner
sebastian	sebastian
contextul	sammanhang
contextul	kontext
costa	costa
louise	louise
spencer	spencer
franco	franco
europe	eu
europe	europe
europe	europa
localizarea	lokalisering
localizarea	lokalisera
gospodării	hushållen
gospodării	hushåll
mitologie	mytologi
irina	irina
slovacia	slovakiska
slovacia	slovakien
continua	fortsätter
continua	fortsätt
continua	fortsätta
profilul	profil
profilul	profilen
sankt	sankt
determină	bestämmer
determină	avgör
determină	avgör
enciclopedia	uppslagsbok
înmormântat	begravda
înmormântat	begravt
înmormântat	begraven
înmormântat	begravd
înmormântat	begravde
medievală	medeltida
medievală	medeltiden
implică	involvera
implică	involverar
implică	antyder
implică	involverar
open	öppna
open	open
open	öppet
open	öppen
iarna	vintern
iarna	winter
iarna	vinter
rhône	rhône
poetul	poet
poetul	poeten
fond	fonden
fond	fond
absolut	absolut
animalelor	djur
efecte	effekter
efecte	verkningar
calvados	calvados
deschide	öppna
deschide	open
deschide	öppet
deschide	öppen
culori	färgämnen
culori	färger
culori	färger
savoia	savoy
evreii	judar
clasat	rankad
scara	stege
enciclopedie	uppslagsbok
old	gamla
old	gammal
old	gammalt
slab	mager
slab	skinny
slab	magra
slab	smala
slab	smal
slab	svagt
slab	klen
slab	svaga
slab	svag
antice	uråldrig
antice	forntida
antice	antikens
mașină	machine
mașină	maskin
mașină	bil
primă	premie
primă	premium
renunțat	avstod
renunțat	avstått
echipele	arbetslag
echipele	lag
echipele	team
diferit	avvikande
diferit	olika
diferit	annorlunda
teorie	teorin
teorie	teori
teorie	teorier
rezervă	reserv
rezervă	skona
rezervă	bespara
rezervă	säkerhetskopiering
rezervă	förstärkning
rezervă	reserv
rezervă	reserven
rezervă	reservera
navă	farkost
navă	fartyg
navă	fartygets
navă	kärl
navă	fartyg
navă	fartygets
navă	skepp
las	las
interesul	ränta
interesul	räntor
interesul	intresse
utilizată	använda
utilizată	använt
utilizată	begagnad
utilizată	används
utilizată	begagnade
turul	tour
turul	turné
turul	rundtur
avocat	advokat
avocat	jurist
avocat	advokat
inițiativa	initiativ
inițiativa	initiative
inițiativa	initiativet
utilizează	använda
utilizează	använd
utilizează	användning
carolina	carolina
story	berättelse
story	händelse
story	story
story	historia
medici	sjukvårdare
medici	medici
medici	doktorer
medici	läkare
peninsula	halvön
ahmad	ahmed
ahmad	ahmad
doctorat	doktorsexamen
doctorat	doktorsgrad
doctorat	doktorsexamen
calcul	beräkning
acoperit	täcks
acoperit	täckt
acoperit	täckta
acoperit	täckte
billboard	skylt
macedonia	makedonien
publicații	publikationer
vrut	sökes
reală	real
reală	verklig
reală	äkta
reală	riktigt
reală	verkligt
reală	riktig
albe	vita
albe	white
albe	vit
albe	vitt
kobayashi	kobayashi
japoneze	japansk
japoneze	japanska
japoneze	japaner
japoneze	japanskt
predat	undervisade
predat	lärd
predat	lärt
predat	lärde
predat	undervisat
predat	överlämnats
predat	kapitulerade
predat	överlämnade
secol	sekel
secol	århundrade
secol	århundradet
transcarpatia	zakarpatska
vale	dal
vale	valley
vale	dalen
vale	vale
presiunea	tryck
accident	olyckshändelse
accident	olycksfall
accident	olycka
accident	krasch
accident	krascha
accident	crash
accident	krock
cuvintele	ord
învățat	lärt
învățat	undervisade
învățat	lärd
învățat	lärt
învățat	lärde
învățat	undervisat
învățat	lärt
invitat	bjuden
invitat	inbjudna
invitat	bjöd
invitat	inbjuden
invitat	gäst
caracterul	karaktär
caracterul	tecken
caracterul	rollfigur
poliție	polis
poliție	poliser
poliție	polisen
colaborat	samarbetat
datând	dejtar
datând	dejta
datând	dating
eurovision	eurovision
private	privat
private	basse
private	privata
atenție	uppmärksamhet
răsărit	soluppgång
răsărit	soluppgången
exil	exil
profesională	professionella
profesională	professionell
profesională	professionellt
fips	fips
melodii	melodier
melodii	låtar
melodii	låtar
melodii	sånger
creează	skapa
creează	skapar
lasă	let
lasă	låt
agent	ombud
agent	agent
contemporană	nutida
contemporană	samtida
scrierea	skrivande
scrierea	skrift
scrierea	skrivning
scrierea	skriva
scrierea	skriver
conceptul	begreppet
conceptul	begrepp
conceptul	koncept
conceptul	konceptet
corneliu	corneliu
vizitat	besökta
vizitat	besökt
vizitat	besökte
linecolor	linecolor
network	network
network	nätverket
network	järnvägsnät
network	nätverk
etnie	etnicitet
emis	utfärdat
emis	utfärdad
emis	utfärdade
emis	utgivna
emis	utsläppt
emis	avgivna
andrew	andreas
andrew	andrew
simbolul	symbol
simbolul	symbolen
căi	slingor
căi	vägar
căi	banor
cfr	cfr
voievod	vojvod
eliberarea	frigörande
eliberarea	frisläppande
eliberarea	utgåva
eliberarea	släpp
eliberarea	release
eliberarea	släppa
eliberarea	frigörelse
eliberarea	befrielse
soluție	lösning
personajele	tecken
personajele	figurer
personajele	karaktärer
patrimoniul	kulturarv
patrimoniul	kulturarvet
patrimoniul	arv
brătianu	brătianu
medii	genomsnitt
medii	genomsnittligt
medii	medelvärde
medii	genomsnittliga
medii	genomsnittlig
medii	medium
medii	medelhög
medii	medellång
medii	medelstor
poloneze	polskt
poloneze	polsk
poloneze	polska
grec	grekiskt
grec	grek
grec	grekisk
grec	grekiska
congresul	kongressen
congresul	congress
congresul	kongress
actul	act
actul	akt
actul	agera
câștigă	tjäna
câștigă	förtjäna
vreau	want
vreau	vill
aliate	allierade
aliate	allierades
aliate	allierad
gaze	gasa
gaze	gas
gaze	gaser
gaze	gaser
institute	institut
sherlock	sherlock
var	var
var	kalk
var	lime
arabe	arab
arabe	arabisk
arabe	arabiska
iugoslavia	jugoslavien
spirit	ande
spirit	anda
spirit	spirit
min	min
comandă	command
comandă	kommando
comandă	kommandot
comandă	ordningsföljd
comandă	beställning
comandă	ordning
comandă	beställa
golful	golf
golful	golfen
golful	viken
golful	viken
golful	bay
johnson	johnson
creștini	kristna
zeci	tiotal
zeci	ten
zeci	dussin
zeci	dussintal
zeci	dussintals
toscana	toscana
mâinile	händer
mâinile	hands
duminică	söndag
duminică	söndags
project	projekt
project	project
project	projicera
project	projektet
project	projektets
unic	unik
unic	unika
unic	unikt
british	brittisk
british	brittiska
british	britter
british	brittiskt
lectură	läser
lectură	avläsning
lectură	läsa
lectură	läsning
maior	större
maior	majoren
maior	major
maior	huvudämne
decorat	inredda
decorat	dekorerade
decorat	dekorerad
separate	separerad
separate	åtskilda
separate	separerat
separate	separerade
separate	avskilda
separate	separat
separate	separata
separate	separera
felix	felix
carmen	carmen
bazinul	bäcken
distanța	avstånd
distanța	distans
alan	alan
manual	manuell
manual	manual
manual	handbok
manual	manuellt
semnificativ	meningsfullt
semnificativ	meningsfull
semnificativ	meningsfulla
semnificativ	signifikant
semnificativ	påtagligt
semnificativ	betydligt
semnificativ	signifikanta
semnificativ	betydelsefull
semnificativ	avsevärd
semnificativ	signifikant
semnificativ	betydande
clasice	klassiker
maestru	husse
maestru	master
maestru	mäster
maestru	mästare
mac	mac
hectare	hektar
hectare	tunnland
hectare	hektar
acordul	avtal
acordul	överenskommelse
sprijin	support
sprijin	stöd
sprijin	stötta
sprijin	stödja
rânduri	raderna
rânduri	rader
microsoft	microsoft
membre	lemmar
membre	extremiteter
conrad	conrad
proprietate	fastighet
proprietate	egenskap
proprietate	fastigheter
proprietate	egendom
proprietate	ägande
proprietate	äganderätt
proprietate	ägare
proprietate	ägarskap
mecklenburg	mecklenburg
hot	tjuv
cercul	circle
cercul	cirkel
cercul	cirklar
cercul	cirkeln
sam	sam
free	gratis
free	fri
free	free
free	ledig
free	fritt
free	fria
devin	devin
devin	blivit
devin	blir
devin	bli
insule	öar
insule	öarna
comparație	jämförelsen
comparație	jämförelse
bosnia	bosnien
reale	real
reale	verklig
reale	äkta
reale	riktigt
reale	verkligt
reale	riktig
wilson	wilson
mit	mit
mit	myter
mit	myt
mit	mit
maine	morgondagen
maine	imorgon
maine	maine
ape	farvatten
ape	vatten
ape	waters
ape	vattnen
ape	epa
cumpărat	inköpt
cumpărat	inköpta
cumpărat	köpta
cumpărat	köpt
cumpărat	köptes
cumpărat	köpte
cumpărat	köpta
cumpărat	köpt
necesită	kräver
necesită	kräva
necesită	kräver
arbore	skaft
arbore	shaft
arbore	schakt
arbore	träd
arbore	trädet
arbore	schakt
planeta	planet
planeta	planeten
idee	idé
chineză	kineser
chineză	kinesiskt
chineză	kines
chineză	kinesisk
chineză	kinesiska
pdf	pdf
sigismund	sigismund
marca	varumärket
marca	brand
marca	märke
marca	varumärke
marca	markera
marca	märke
marca	mark
actorii	aktörer
actorii	skådespelare
charlotte	charlotte
înregistrarea	registrering
înregistrarea	inspelning
seara	afton
seara	kvällen
seara	kväll
seara	kvälls
variază	varierar
variază	variera
variază	varierar
transportul	transporter
transportul	transport
transportul	transporter
transportul	transportera
transportul	transport
termeni	termer
termeni	begrepp
termeni	villkor
altar	altaret
altar	altare
altar	helgedom
individual	individuellt
individual	individuell
individual	individuellt
individual	individ
individual	individuella
dimineața	godmorgon
dimineața	morgon
dimineața	morning
serii	serier
serii	serie
serii	serien
bogată	rikt
bogată	rik
bogată	rich
bogată	rika
plină	fulla
plină	fullständig
plină	full
plină	fullt
papal	påvliga
schimbări	ändringar
schimbări	förändringar
realitatea	realitet
realitatea	reality
realitatea	verkligheten
realitatea	verklighet
poeme	dikter
stâng	kvar
stâng	left
stâng	vänstra
stâng	vänstern
stâng	vänster
încercare	testa
încercare	test
încercare	provning
schimbă	ändra
schimbă	byt
schimbă	ändring
schimbă	förändring
schimbă	byta
olimpic	olympic
olimpic	olympiska
versiuni	versioner
versiuni	versionerna
arm	arm
arm	armen
bus	buss
bus	bus
constant	konstant
constant	ständigt
constant	konstanta
constant	konstant
georges	georges
ray	stråle
ray	ray
relief	lindring
relief	lättnad
relief	befrielse
relief	lättnader
republică	republik
republică	republiken
municipal	kommunal
municipal	kommunalt
municipal	kommunala
bulgară	bulgariska
natal	natal
desemnat	utsett
desemnat	utsedd
desemnat	utsedda
desemnat	tilldelade
desemnat	tilldelat
desemnat	tilldelad
acoperă	täcka
acoperă	omslag
acoperă	omslag
acoperă	täcker
acoperă	omfattar
acoperă	överdrag
detaliu	detalj
alice	alice
fondul	fonden
fondul	fond
înălțimea	höjd
înălțimea	höjden
înălțimea	längd
lituania	litauen
subiecte	ämnen
subiecte	försökspersoner
subiecte	ämnen
subiecte	undersåtar
sainte	sainte
regim	läge
regim	regim
regim	regimen
inima	hjärtat
inima	heart
inima	hjärta
francesco	francesco
sare	salta
sare	salt
guillaume	guillaume
redusă	reducerad
redusă	minskade
redusă	nedsatt
redusă	sänkt
redusă	reducerat
redusă	minskat
congo	congo
congo	kongo
languedoc	languedoc
sunet	sound
sunet	ljudet
sunet	ljud
utilizatorii	användarna
utilizatorii	användare
florența	florence
florența	florens
tineret	ungdomar
tineret	ungdom
tineret	ungdomsfrågor
provence	provence
cursă	lopp
cursă	race
cursă	ras
cursă	tävla
cursă	tävling
participanți	deltagare
participanți	deltagarna
participanți	deltagare
verlag	verlag
congresului	kongressen
congresului	congress
congresului	kongress
roussillon	roussillon
notabile	anmärkningsvärd
notabile	anmärkningsvärt
lincoln	lincoln
vatra	härd
christopher	christoffer
christopher	kristoffer
christopher	christopher
anopheles	anopheles
boris	boris
ernest	ernest
comunistă	kommunistiska
comunistă	kommunist
comunistă	kommunistisk
savoie	savoie
urbane	urban
urbane	urbana
urbane	tätort
presiune	tryck
interviuri	intervjuer
interviuri	intervjuerna
hermann	hermann
păcate	synder
reprezentant	rykte
reprezentant	ombud
reprezentant	företrädare
reprezentant	representativ
reprezentant	representativt
reprezentant	representant
prezentă	nuvarande
prezentă	närvarande
prezentă	present
prezentă	nutid
substanțe	ämnen
substanțe	substanser
secundare	sekundära
secundare	sekundär
secundare	sekundärt
manager	chef
manager	föreståndare
manager	manager
alimentare	livsmedel
alimentare	mat
alimentare	föda
scenariu	manus
scenariu	scenariot
scenariu	scenario
scenariu	manus
scenariu	skript
ducatul	hertigdömet
numeroși	talrika
arhitect	arkitekt
discul	skiva
discul	disk
discul	skiva
abd	abd
treime	trinity
flota	flotta
flota	flottan
reguli	regler
reguli	bestämmelser
testament	testamente
testament	testamentet
carbon	kol
dovezi	bevis
dovezi	bevis
dovezi	belägg
dovezi	bevisning
dovezi	bevismaterial
partide	fester
partide	parter
partide	partier
partide	parterna
exprimat	uttryckte
exprimat	uttryckta
exprimat	uttrycks
exprimat	uttryckt
ziare	tidningen
ziare	tidningspapper
ziare	tidning
ziare	dagstidning
ziare	dagstidningar
ziare	tidningar
ordonat	ordnad
ordonat	beställt
ordonat	beställde
ordonat	beställd
ordonat	beställda
constituția	grundlagen
constituția	konstitutionen
constituția	författning
constituția	konstitution
constituția	grundlag
pierderi	förlust
pierderi	förlust
pierderi	förluster
pierderi	förluster
global	globala
global	global
global	globalt
fragmente	fragment
stradă	gatan
stradă	street
stradă	gata
văzută	sett
văzută	sedd
văzută	sedda
sârbi	serberna
sârbi	serber
sârbi	serbiska
fată	flicka
fată	tjej
activi	aktiva
activi	aktiv
activi	aktivt
doresc	önskan
doresc	önskar
doresc	önska
doresc	wish
funcțiile	funktionerna
funcțiile	funktioner
intra	ange
intra	enter
minas	minas
membră	medlem
membră	medlemmen
membră	ledamot
secundar	sekundära
secundar	sekundär
secundar	sekundärt
frederick	frederick
frederick	fredrik
aplicații	tillämpningar
aplicații	ansökan
aplicații	ansökningar
aplicații	applikationer
aplicații	appar
aplicații	applikationer
dezvoltă	utvecklar
dezvoltă	utvecklas
dezvoltă	utvecklas
dezvoltă	utvecklar
dezvoltă	utveckla
licență	licens
licență	licens
licență	körkort
licență	license
facebook	facebook
puterile	krafter
puterile	powers
puterile	befogenheter
puterile	maktbefogenheter
comerț	handeln
comerț	handel
comerț	handeln
comerț	handel
importanța	betydelse
componentă	beståndsdel
componentă	komponenten
componentă	komponent
inițiat	initierat
inițiat	initierade
inițiat	inledda
inițiat	inledde
copilărie	barndomen
copilărie	barndom
copilărie	barndoms
long	långa
long	långt
long	lång
long	long
long	länge
spiritul	ande
spiritul	anda
spiritul	spirit
moștenitor	arvinge
moștenitor	arvtagare
prieteni	kompisar
prieteni	vänner
secțiune	avsnitt
secțiune	sektionen
secțiune	sektion
secțiune	avdelning
secțiune	avsnittet
urgență	brådskande
urgență	brådska
urgență	nödfall
urgență	nödsituation
urgență	akut
memorie	minnen
memorie	minnet
memorie	minne
memorie	memory
studenți	studenter
studenți	studerande
studenți	elever
lewis	lewis
josef	josef
difuzat	sända
difuzat	sändningen
difuzat	utsändning
difuzat	sändning
difuzat	sändes
parlamentare	parlamentarisk
parlamentare	parlamentariska
earth	jorden
earth	earth
earth	jord
clase	klasser
clase	klasserna
clase	lektioner
schleswig	schleswig
ain	ain
amphoe	amphoe
siria	syrien
prusiei	preussen
senior	senior
distribuție	fördelning
distribuție	distribution
rose	rose
rose	ros
schimbare	ändra
schimbare	byt
schimbare	ändring
schimbare	förändring
schimbare	byta
evreu	judinna
evreu	judiskt
evreu	judiska
evreu	judisk
evreu	jude
entertainment	underhållning
entertainment	nöjen
entertainment	entertainment
câștigătoare	vinna
câștigătoare	vinnande
stabilirea	inrättning
stabilirea	anläggning
stabilirea	etablering
stabilirea	inrättandet
stabilirea	inrättande
imperiale	kejserliga
imperiale	imperial
propune	föreslå
propune	föreslås
propune	föreslår
proprietăți	fastigheter
proprietăți	egendomar
proprietăți	egenskaper
justiție	justice
justiție	rättvisa
justiție	rättskipning
orchestră	orkestern
orchestră	orkester
mulțime	publiken
mulțime	publik
mulțime	folkmassa
ocazie	tillfälle
ocazie	tillfälle
ocazie	möjlighet
albania	albanien
calculator	miniräknare
calculator	räknare
calculator	datorn
calculator	dator
prefix	prefix
vertical	lodrätt
vertical	vertikalt
vertical	vertikala
vertical	lodrätt
vertical	vertikal
vertical	vertikalt
tehnica	teknik
tehnica	tekniken
alege	välja
alege	väljer
alege	välj
alege	plocka
alege	pick
medical	medicinska
medical	medicinsk
medical	medicinskt
credința	faith
credința	tron
credința	tro
credința	tron
credința	tro
credința	övertygelse
știri	nyheter
știri	news
știri	nyhet
știri	nyheterna
brad	brad
operațiunea	insats
operațiunea	operation
operațiunea	drift
jucătorul	player
jucătorul	spelaren
jucătorul	spelare
multiple	multipla
multiple	flera
multiple	multipel
multiple	flertal
stefan	stefan
grea	heavy
grea	tungt
grea	tung
grea	tunga
ian	lan
ian	lan
ian	ian
aude	aude
libertate	friheten
libertate	frihet
libertate	freedom
libertate	liberty
libertate	frihet
pericol	fara
pericol	hazard
pericol	fara
premier	premier
anca	anca
meuse	meuse
ieșit	avslutades
vienne	vienne
gustav	gustav
aspectul	framträdande
aspectul	utseende
aspectul	utseendet
belgrad	belgrad
bărbat	manlig
bărbat	manliga
bărbat	hane
bărbat	manligt
bărbat	mannen
bărbat	människan
bărbat	man
sticlă	glas
sticlă	flaska
sticlă	flaskan
sticlă	burk
carlo	carlo
maximilian	maximilian
calabria	kalabrien
materialul	material
materialul	materiellt
lățime	bredd
mobile	rörlig
mobile	mobil
mobile	mobila
tvr	tvr
distrugerea	förstör
distrugerea	förstörelse
distrugerea	förstöring
distrugerea	destruktion
aleși	valda
aleși	vald
schimbul	växling
schimbul	utväxling
schimbul	exchange
schimbul	utbyte
scenarist	manusförfattare
grădina	trädgård
grădina	trädgården
universul	universum
socialiste	socialistisk
socialiste	socialistiska
socialiste	socialist
socialiste	socialdemokratiska
socialiste	socialdemokrat
festivalului	festival
festivalului	festivalen
temperatură	temperatur
nato	nato
tradiție	traditioner
tradiție	tradition
tradiție	traditionen
interpretarea	tolkningen
interpretarea	tolkning
interpretarea	tolkning
industrial	industriell
industrial	industriellt
industrial	industriella
suport	support
suport	stöd
suport	stötta
suport	stödja
biroul	bureau
biroul	byrå
biroul	presidium
biroul	presidiet
biroul	kontor
biroul	kontoret
biroul	office
executiv	executive
executiv	verkställande
soldat	soldaten
soldat	soldat
antică	antikt
antică	antik
antică	uråldrig
antică	forntida
antică	antikens
apel	överklaga
apel	överklagande
apel	överklagandet
apel	överklagan
apel	ring
apel	call
apel	samtal
apel	ringa
mesajul	budskap
mesajul	meddelande
exprimă	uttrycker
exprimă	uttrycka
exprimă	express
exprimă	expressen
șters	borttagna
șters	borttagen
șters	raderat
șters	borttaget
șters	raderade
stan	stan
victime	förluster
victime	offren
victime	offers
victime	brottsoffer
victime	offer
pretutindeni	överallt
scrierile	skrifter
way	sätt
way	way
mass	massa
mass	mässan
mass	mässa
mass	mass
mort	död
mort	döda
mort	dött
mort	dead
manche	manche
dirijor	konduktören
dirijor	dirigent
box	boxas
box	boxning
palestina	palestinska
palestina	palestina
vreodată	någonsin
vreodată	ever
casele	husen
casele	hus
asemănător	likartade
asemănător	likartat
asemănător	liknande
asemănător	likartad
miniștri	ministrarna
miniștri	ministrar
actori	aktörer
actori	skådespelare
capital	huvudstad
capital	kapitalet
capital	capital
capital	huvudstaden
capital	kapital
fondatorul	grundaren
fondatorul	grundare
atlantic	atlantic
atlantic	atlanten
atlantic	atlantiska
atacuri	attacker
atacuri	angrepp
atacuri	attentat
atacuri	överfall
dovadă	bevis
dovadă	belägg
dovadă	bevisning
dovadă	bevismaterial
dovadă	bevis
gabriela	gabriela
sovietici	sovjet
sovietici	sovjetiska
sovietici	sovjetisk
sovietici	sovjet
ocupa	ockupera
ocupa	uppta
georgescu	georgescu
amsterdam	amsterdam
amsterdam	amsterdams
complexe	komplex
complexe	komplext
complexe	komplicerad
complexe	komplex
complexe	komplexa
complexe	komplicerat
respins	avskedad
respins	avvisad
respins	förkastade
respins	förkastat
respins	avvisat
respins	avvisade
documentare	dokumentär
documentare	dokumentärer
canadian	kanadensare
canadian	kanadensisk
canadian	kanadensiska
explică	förklarar
explică	förklara
explică	förklarar
poitou	poitou
suplimentare	ytterligare
fenomen	fenomen
fenomen	företeelser
fenomen	fenomenet
fenomen	fenomen
fenomen	företeelsen
fenomen	företeelse
coroana	krona
coroana	crown
coroana	kronan
steagul	flagga
steagul	flagg
steagul	flaggan
campionat	mästerskap
campionat	championship
campionat	mästerskapet
mike	micke
mike	mike
australian	australisk
australian	australiska
inc	inc
dumitrescu	dumitrescu
delta	delta
grave	seriös
grave	seriöst
grave	allvarliga
grave	allvarlig
grave	allvarligt
stone	sten
terestre	landlevande
terestre	markbundna
spital	sjukhus
spital	sjukhuset
găsite	funnen
găsite	hittad
găsite	hittades
găsite	hittas
găsite	hittat
găsite	hittade
florida	florida
break	paus
break	break
break	rast
break	bryta
break	brytning
break	bryt
arc	båge
arc	arc
arc	båge
arc	bog
arc	buga
comunicare	kommunikation
comunicare	meddelande
frate	bro
frate	broder
frate	bror
semne	märken
semne	marks
semne	skyltar
semne	tecken
caractere	tecken
caractere	figurer
caractere	karaktärer
medalie	medaljen
medalie	medalj
scriere	skrivande
scriere	skrift
scriere	skrivning
scriere	skriva
scriere	skriver
procese	rättegångar
procese	prövningar
procese	processer
procese	rättegångar
procese	stämningar
dispărute	utdöda
dispărute	utrotad
dispărute	utrotade
elizabeth	elisabet
elizabeth	elisabeth
elizabeth	elizabeth
davis	davis
prizonieri	interner
prizonieri	fångar
power	kraft
power	makt
power	power
frankfurt	frankfurt
ismail	ismail
arizona	arizona
tony	tony
consecință	konsekvens
schmidt	schmidt
aliații	allierade
aliații	bundsförvanter
puy	puy
primară	primär
primară	primärt
primară	primära
introducere	introduktion
introducere	inledning
introducere	införande
introducere	införsel
introducere	introduktion
introducere	intro
dramaturg	dramatiker
propusă	föreslaget
propusă	föreslagna
propusă	föreslagen
propusă	friade
propusă	friat
confirmat	bekräftade
confirmat	bekräftad
confirmat	bekräftas
confirmat	bekräftat
confirmat	bekräftats
cheile	keys
cheile	nycklarna
cheile	nycklar
cheile	tangenter
prințesă	princess
prințesă	prinsessan
prințesă	prinsessa
lacuri	sjöar
dordogne	dordogne
administrație	förvaltning
administrație	administration
main	huvudsakliga
main	main
main	huvudsaklig
main	viktigaste
pedro	pedro
fox	räven
fox	räv
fox	fox
promovare	främjande
promovare	befordran
promovare	marknadsföring
promovare	kampanj
lansare	lansering
lansare	sjösättning
lansare	lansering
lansare	avfyrning
lansare	uppskjutning
lansare	inleda
lansare	starta
nepotul	systerson
nepotul	brorson
nepotul	syskonbarn
nepotul	barnbarn
nepotul	barnbarnet
nepotul	sonson
independentă	självständig
independentă	självständiga
independentă	oberoende
independentă	självständigt
independentă	fristående
secunde	sekunderna
secunde	sekunder
încercarea	testa
încercarea	test
încercarea	provning
diploma	diplom
diploma	examen
diploma	grad
ecaterina	catherine
ecaterina	katarina
teologie	teologi
forțat	påtvingade
forțat	tvingad
forțat	påtvingad
forțat	påtvingat
forțat	tvingade
organizează	organisera
organizează	anordna
organizează	organisera
kosovo	kosovo
traducător	översättare
depinde	beror
temă	tema
evita	undvik
evita	undvika
divizie	division
divizie	delning
delia	delia
vase	fartyg
vase	blodkärl
vase	kärl
vase	maträtter
vase	rätter
vase	tallrikar
legile	lagar
rurală	landsbygd
rurală	landsbygdens
frunte	pannan
frunte	panna
cavalerie	kavalleri
cavalerie	kavalleriet
versurile	texter
valley	dal
valley	valley
valley	dalen
risc	riskera
risc	risk
risc	risker
auvergne	auvergne
editat	redigerat
editat	redigerade
numiți	utnämnd
numiți	utnämnda
numiți	utsedd
numiți	utsedda
nikolai	nikolaj
nikolai	nikolai
nikolai	nikolaj
nikolai	nikolai
solomon	solomon
solomon	salomo
ziar	tidningen
ziar	tidningspapper
ziar	tidning
ziar	dagstidning
jiu	jiu
organizare	organisation
organizare	organisationen
organizare	organisering
organizare	organisation
organizare	organisationen
organizare	organisering
complexul	komplext
complexul	komplicerad
complexul	komplex
complexul	komplexa
complexul	komplicerat
rang	rang
rang	grad
rang	rank
gheață	is
gheață	ice
acceptă	godtar
acceptă	accepterar
acceptă	accepteras
acceptă	accepterar
acceptă	godta
acceptă	acceptera
templul	templet
templul	tempel
templul	temple
continuu	fortlöpande
continuu	kontinuerligt
continuu	oavbrutet
continuu	kontinuerlig
continuu	kontinuerliga
continuu	fortlöpande
continuu	kontinuerligt
etapa	scen
etapa	etapp
etapa	stadium
etapa	skede
turc	turk
turc	turkiska
turc	turkisk
turc	turkiskt
service	gudstjänst
service	tjänsten
service	service
service	tjänst
wang	wang
liniile	rader
liniile	linjer
liniile	banor
semnificative	signifikanta
semnificative	betydelsefull
semnificative	avsevärd
semnificative	signifikant
semnificative	betydande
sugerează	föreslå
sugerează	föreslår
sugerează	antyder
sugerează	föreslår
alianța	alliance
alianța	allians
alianța	alliansen
lazăr	lazarus
lazăr	lazar
disponibile	tillgänglig
disponibile	tillgängligt
disponibile	tillgängliga
monte	monte
recente	senaste
recente	nyligen
cracovia	krakow
cracovia	krakow
cracovia	kraków
coordonate	samordna
coordonate	koordinera
coordonate	samordnas
coordonate	samordnade
coordonate	samordnat
coordonate	samordnad
coordonate	koordinaterna
coordonate	koordinater
misiune	uppdrag
misiune	mission
mașina	bil
dead	död
dead	döda
dead	dött
dead	dead
creangă	gren
creangă	filial
creangă	branch
creangă	grenen
diferența	skillnad
diferența	skillnaden
coperta	täcka
coperta	omslag
gold	guld
scriu	skriva
scriu	skriv
scriu	skrivande
scriu	skrift
scriu	skrivning
scriu	skriva
scriu	skriver
caută	sökning
caută	sök
caută	söka
întâlnire	sammanträde
întâlnire	möte
întâlnire	mötet
trăsături	funktioner
philip	philip
philip	filip
dreptate	justice
dreptate	rättvisa
dreptate	rättskipning
cor	kören
cor	rek
wolf	varg
wolf	wolf
wolf	vargen
prezente	nuvarande
prezente	närvarande
prezente	present
prezente	nutid
fruntea	pannan
fruntea	panna
douglas	douglas
modificat	förändrad
modificat	ändrade
modificat	ändrat
modificat	ändrad
modificat	modifierat
modificat	modifierade
modificat	ändrad
modificat	modifierad
modificat	ändrat
modificat	ändrade
modificat	ändrad
modificat	ändrat
für	für
augustin	augustine
augustin	augustin
provocat	provocerade
provocat	framkallat
provocat	utmanade
egal	lika
egal	jämställda
egal	equal
egal	jämlikar
gironde	gironde
tarn	tarn
gerais	gerais
vioară	fiol
stejar	oak
stejar	ek
cavaler	riddare
cavaler	knight
cavaler	springare
bucurat	njöt
istanbul	istanbul
patrick	patrik
patrick	patrick
banii	money
banii	pengar
precedent	prejudikat
precedent	föregående
precedent	tidigare
biografice	biografiska
studiază	studier
studiază	studie
studiază	studera
sector	sektor
sector	sektorn
isère	isère
