در	dveře
مدفوع	stolici
مدفوع	stolice
هلیکوپتر	vrtulníku
هلیکوپتر	helikoptéra
هلیکوپتر	helikoptéru
هلیکوپتر	vrtulník
هلیکوپتر	vrtulník
شیوا	shiva
یونی	iontové
گلو	hrdla
گلو	hrdlo
سریالی	sériový
سریالی	sériová
سریالی	sériové
ندیده	viděl
ندیده	viděli
بطن	břicha
بطن	břicho
ارسلان	arslan
منو	menno
آهو	jelení
آهو	jelen
آهو	jelena
آهو	aho
آهو	gazela
دونتسک	doněcké
منگنز	mangan
برگه	breguet
برگه	list
کاذب	nepravdivé
کاذب	falešné
جگوار	jaguar
فازی	fáze
فازی	etapa
فازی	fuzzy
فازی	chmýří
امینم	eminem
جذابیت	atrakce
جذابیت	přitažlivost
سوفی	sophie
سوفی	sophii
سرگرم	zábavné
موقتی	dočasně
موقتی	dočasné
موقتی	dočasná
موقتی	dočasně
موقتی	dočasný
موقتی	teplota
ایمی	amy
روشنگری	osvícení
روشنگری	poučné
روشنگری	bystrý
مضر	škodlivý
مضر	škodlivé
هود	hud
هود	hood
فیورنتینا	fiorentina
شلوار	kalhoty
شلوار	kalhoty
سیتروئن	citroën
شکمی	břišní
شکمی	břicha
پذیرد	přijímá
سوزوکی	suzuki
گای	chlap
گای	guy
گای	borec
رادیکال	radikální
رادیکال	radikálně
سنسور	snímač
سنسور	senzor
سنسور	snímače
خازن	kondenzátor
لیتل	málo
لیتل	malý
لیتل	malá
طیب	tayyip
ورونا	verona
خطاهای	závady
خطاهای	chyby
خطاهای	chyb
خطاهای	omyly
خرابی	neúspěch
خرابی	selhání
خرابی	zkáza
خرابی	zničení
خرابی	ničení
خرابی	destrukce
خرابی	selhal
خرابی	neúspěšné
خرابی	selhalo
بوسه	polibky
بوسه	pusinky
بوسه	pusa
بوسه	pusu
بوسه	kiss
بوسه	polibek
پالمیراس	palmeiras
اعماق	hloubky
اعماق	hluboká
اعماق	hluboké
اعماق	hluboko
اعماق	hluboký
لاو	lao
بخشیده	odpuštěno
جنت	janet
کامپایلر	kompilátor
ونوس	venuši
ونوس	venuše
دانته	dante
آقایی	džentlmen
آقایی	gentleman
فرزانه	moudrý
فرزانه	moudrá
فرزانه	moudré
میترا	mitra
ویستا	vista
اسهال	průjem
پرستون	preston
اذعان	uznat
چیدمان	rozvržení
چیدمان	uspořádání
چیدمان	rozložení
جنگجویان	válečníci
جنگجویان	bojovníků
جنگجویان	bojovníci
هروی	hervé
الکترومغناطیس	elektromagnetické
الکترومغناطیس	elektromagnetismus
کران	neslyšící
کران	hluchý
کران	hluchá
بازگرداندن	obnovení
بازگرداندن	obnovit
زاد	zod
زاد	potomstvo
زاد	potomků
زاد	potomka
زاد	potomci
زاد	potomek
گرومن	grumman
لوران	laurent
پردازی	obrábění
پردازی	zpracovávání
پردازی	zpracování
پردازی	přepracování
سرم	sérum
سرم	séra
روبن	robben
روبن	ruben
حضورش	přítomnosti
حضورش	přítomnost
تزار	car
گرانده	grande
پلانک	planck
پلانک	prkno
رانندگان	ovladače
رانندگان	řidiče
رانندگان	řidiči
ناپولی	neapolské
ناپولی	neapol
ناپولی	napoli
دمی	demme
دمی	demi
مبارزان	stíhačky
مبارزان	bojovníků
مبارزان	bojovníci
مبارزان	bojovníky
مبارزان	bojovnice
مبارزان	stíhačka
مبارزان	bojovník
مبارزان	zápasník
ماهه	měsíců
ماهه	měsíce
ماهه	měsících
اینترناسیونال	internacional
تشریفات	formalit
تشریفات	náležitosti
تشریفات	formality
تشریفات	obřady
تشریفات	slavnostní
تشریفات	formality
تشریفات	formalita
جوراب	ponožky
جوراب	ponožek
سیلور	stříbrná
سیلور	stříbrné
سیلور	stříbro
سیلور	silver
تحرک	hnutí
تحرک	pohybu
تحرک	pohyb
تحرک	pohyby
تحرک	mobility
تحرک	mobilitu
تحرک	mobilita
لیتیم	lithium
خانات	chanát
نئو	neo
دفعات	krát
دفعات	časy
دفعات	times
پیکره	corpus
زار	zar
لطیف	jemné
الیکایی	wren
ساعتی	hodinové
ساعتی	hodinová
ساعتی	hodinový
ساعتی	hodinu
ساعتی	hodinový
ساعتی	hodinka
ساعتی	hodina
محرومیت	strádání
محرومیت	deprivace
خورش	guláš
کما	kóma
کما	kómatu
پره	plné
پره	plný
پره	plná
بحثش	diskuse
بحثش	diskuze
بازارچه	hospodárnost
ارتشی	armáda
ارتشی	vojenský
ارتشی	vojenská
ارتشی	vojenské
ارتشی	armáda
ارتشی	armádní
ارتشی	armádu
ارتشی	vojsko
ارتشی	army
داوطلبان	dobrovolníků
داوطلبان	dobrovolníky
داوطلبان	dobrovolníci
ناتوان	slabý
ناتوان	slabá
ناتوان	slabé
ناتوان	neschopná
ناتوان	neschopný
مکی	mackie
مکی	maki
خیز	bdění
خیز	edém
خیز	otok
بزودی	brzo
بزودی	brzy
آشفته	problémový
آشفته	problémové
آشفته	narušený
آشفته	naštvaná
آشفته	rozrušený
آشفته	rozrušená
آشفته	zmatená
آشفته	zmatený
آشفته	zmatení
واگنر	wagner
غرور	pýcha
غرور	hrdost
غرور	ješitnost
غرور	marnost
سونامی	tsunami
نامعتبر	neplatná
نامعتبر	neplatný
نامعتبر	neplatné
مدیون	zadlužené
مستحکم	opevněné
لویس	luis
لویس	luise
ساب	saab
ساب	sub
ساب	ponorka
رائول	raoul
ساندرلند	sunderland
چریکی	partyzánské
کوارتز	křemen
سولفید	sulfid
شوری	slanost
کورین	corinne
تلمود	talmudu
کشتیرانی	odesílání
امتیازی	koncesí
امتیازی	úlevy
امتیازی	koncese
امتیازی	ústupky
اسپین	spin
رومانیایی	rumunské
آرایشی	líčení
گلف	golfu
گلف	golf
ارتدوکس	ortodoxní
آماندا	amanda
ول	vale
ول	val
ویلن	housle
کریکت	kriket
مینو	minho
مینو	mino
آغوش	zbraně
آغوش	paže
آغوش	ruce
آغوش	objetí
فیلترینگ	filtrování
دوقطبی	bipolární
دوقطبی	dipól
پناهندگان	uprchlíků
پناهندگان	uprchlíky
پناهندگان	uprchlíci
انریکه	enrique
موصل	mosulu
آشفتگی	turbulence
آشفتگی	neklid
آشفتگی	chaosu
آشفتگی	chaos
آشفتگی	zmatky
آشفتگی	zmatení
آشفتگی	zmatek
توسکانی	toskánské
توسکانی	toskánsku
ریتمیک	rytmické
مهتاب	moonlight
زیباست	nádhera
زیباست	nádherná
زیباست	krásná
زیباست	krásné
زیباست	krásný
اکتشافی	heuristické
اکتشافی	průzkumné
اکتشافی	průzkumná
خسارات	ztrát
خسارات	ztráty
تبلور	krystalizace
دردسر	problémy
دردسر	trable
دردسر	problém
دردسر	potíže
گچی	sádry
فلامستید	flamsteed
دیل	dale
پروستات	prostaty
داون	svítání
داون	dawn
داون	úsvit
نزدیکان	příbuzných
نزدیکان	příbuzné
نزدیکان	příbuzní
امداد	zdravotníci
امداد	záchranáři
امداد	úleva
امداد	úlevu
امداد	úlevy
سواره	ježdění
سواره	jízda
سواره	kavalerie
سواره	kavalérie
سیاستهای	politik
سیاستهای	politiky
بزمجه	monitor
بزمجه	monitorovat
هیدروکسید	hydroxid
گرنت	udělit
گرنت	grant
دیلی	dili
دیلی	denní
دیلی	denně
دیلی	každodenní
گردهمایی	shledání
گردهمایی	sraz
بیگانگان	cizinci
بیگانگان	vetřelci
بیگانگان	mimozemšťané
توپولف	tupolev
دبیرخانه	sekretariát
توصیفی	popisné
دوقلو	dvojče
دوقلو	twin
دوقلو	dvojčata
چاقو	nůž
استات	octan
اورژانس	pohotovost
کانت	kant
دانکن	duncana
دانکن	duncan
فایرفاکس	firefox
لادن	ládina
تعمیرات	opravy
تعمیرات	oprava
تعمیرات	opravit
تعمیرات	opravy
رقمی	digitální
براق	zářící
براق	lesk
براق	lesklé
براق	lesklý
براق	lesklé
براق	lesklý
بروکس	brooks
شورولت	chevrolet
آدینه	kongregace
آدینه	shromáždění
آدینه	pátku
آدینه	pátek
رستگاری	spasení
رستگاری	spása
رستگاری	spásu
رستگاری	vykoupení
رستگاری	spása
رستگاری	splacení
آلکس	alexi
آلکس	alex
بوئین	buin
برمودا	bermudy
وایادولید	valladolid
دلیجان	dostavník
دلیجان	kouč
دلیجان	coach
دلیجان	trenér
نپتون	neptune
فمینیست	feministické
گمرک	celní
معرف	zastupuje
معرف	reprezentuje
معرف	představuje
کلکته	kalkaty
کلکته	kalkaty
نهی	zakázat
نهی	zakázané
نهی	zakázaná
نهی	zakázáno
نهی	zakázaný
نهی	chraň
بریتانیکا	britannica
استانداران	satrapie
توپولوژی	topologie
پرسید	požádal
پرسید	zeptal
گنجه	šatna
گنجه	skříň
گنجه	skříně
گوتینگن	göttingen
تجهیز	mobilizaci
نیکولای	nikolaj
گیج	gage
گیج	zmatená
گیج	zmatený
گیج	zmatení
کال	kal
گلدار	kvete
فوکر	fokker
ناتالی	natálie
ناتالی	natalie
ناتالی	natálie
ناتالی	nathalie
رویا	snít
رویا	sen
رویا	dream
واکنشی	reaguje
واکنشی	reaktivní
واکنشی	reakční
واکنشی	reakce
میلتون	milton
عود	kadidlo
عود	oud
کارآگاه	detektiv
مرجانی	coral
افتتاحیه	premiéra
افتتاحیه	premiéru
افتتاحیه	premiéry
افتتاحیه	inauguraci
افتتاحیه	otevírání
افتتاحیه	úvodní
افتتاحیه	otevření
افتتاحیه	zahájení
نیترات	dusičnanu
کالینز	collinsová
کالینز	collins
تجار	obchodníci
گابن	gabonu
دوپینگ	doping
جدای	jedi
جدای	jediové
جیل	jill
ضمنی	implicitní
مزه	chuť
مزه	chutná
مزه	chuť
مزه	příchuť
سریا	soria
بلاک	bloku
بلاک	blokovat
بلاک	blok
بلاک	zablokovat
بلاک	blokování
اتیل	ethyl
مائو	mao
همسری	manželka
همسری	choť
کراس	křížem
کراس	křížek
کراس	kříž
کراس	přejít
کراس	cross
مقوله	kategorii
مقوله	kategorie
لیما	lima
مینیرو	mineiro
پالنسیا	palencia
فامیل	rodina
فامیل	rodinný
فامیل	rodinná
فامیل	rodinné
فامیل	rodinka
ستم	nespravedlnosti
ستم	nespravedlnost
ستم	bezpráví
خوآن	juan
خوآن	juane
خوآن	juana
مرخصی	prázdniny
مرخصی	dovolenou
مرخصی	dovolené
مرخصی	dovolená
ماکسول	maxwell
برونئی	brunej
سرخرگ	tepna
سرخرگ	tepnu
آتاری	atari
فیلمساز	filmař
باغبانی	zahradnictví
باغبانی	zahradničení
انطباق	náhody
انطباق	náhoda
حوصله	náladu
حوصله	nálada
حوصله	nálady
مستعد	vnímavých
مستعد	sklony
همون	totéž
همون	stejné
همون	stejný
همون	stejná
شار	toku
جوئل	joel
قبولی	přijetí
گهواره	kolébce
پینگ	ping
بریتنی	brittany
گدار	godard
ساختمانهای	budov
ساختمانهای	budovy
ساختمانهای	stavby
آفت	sněť
آفت	škůdce
توانا	schopen
توانا	schopná
توانا	schopný
توانا	schopného
توانا	schopné
توانا	mocná
توانا	mocný
توانا	mocní
توانا	schopný
توانا	schopné
توانا	všemohoucí
توانا	všemocný
توانا	kompetentní
توانا	příslušný
توانا	příslušné
آخرالزمان	doomsday
آخرالزمان	apokalypsu
آخرالزمان	apokalypsa
سپاسگزارم	vděčná
سپاسگزارم	vděčný
مادران	matek
مادران	matky
گواه	svědek
گواه	svědka
گواه	svědkyně
باتلر	butler
باتلر	komorník
باتلر	sluha
معاش	živobytí
آوایی	fonetická
سوختن	hořet
سوختن	spálit
سوختن	pálení
سوختن	hořící
سوختن	hoří
معترض	kritika
معترض	kritik
سامرست	somerset
نمایه	profil
نمایه	profilu
نمایه	index
نمایه	rejstřík
فنجان	hrnek
فنجان	cup
فنجان	pohár
فنجان	kelímek
فنجان	šálek
عالیه	pecka
عالیه	úžasný
عالیه	super
عالیه	paráda
عالیه	skvělý
عالیه	super
هابل	hubble
روکش	podložky
روکش	chrániče
روکش	deka
روکش	dýhy
ژولیوس	julius
تریاک	opium
تریاک	opia
کاونتری	coventry
عایشه	aisha
استیت	stát
استیت	státní
بیوک	buick
همسایگان	sousedy
همسایگان	sousedé
همسایگان	sousedi
همسایگان	sousedy
همسایگان	sousedé
همسایگان	sousedi
برخورداری	požitek
تامس	tomáše
تامس	thomas
تامس	tomáš
تامس	thomasi
آندرس	andrés
آندرس	anders
بندیکت	benedict
غلاف	pouzdro
پیوستگی	kontinuity
پیوستگی	kontinuitu
پیوستگی	afinitou
دکستر	dexter
استوانه	válec
سافت	měkký
سافت	měkká
سافت	jemné
سافت	měkké
لغوی	lexikální
آلبیون	albion
ولد	vlad
ولد	svaru
مدلهای	vzory
مدلهای	modely
مدلهای	modelky
مدلهای	modelů
فارو	faro
فارو	farrow
فارو	faerských
لوور	louvre
مجرم	kriminálník
مجرم	kriminální
مجرم	zločinec
مجرم	trestní
مجرم	vinný
مجرم	vinen
مجرم	vinná
تراش	soustruhu
مست	opilý
مست	opilí
مست	opilá
سکاها	skythové
سهل	triviální
سهل	banální
درو	kreslil
درو	drew
فیسبوک	facebooku
فیسبوک	facebook
برادری	bratrstva
برادری	bratrství
برادری	bratrstvo
الا	ella
الا	ala
شرلی	shirley
فریزر	fraser
فریزر	mrazáku
داگ	doug
قلیایی	alkalické
قلیایی	kovy
میهمان	host
میهمان	hosty
میهمان	hosté
روسو	rosso
روسو	russo
روسو	rousseau
بیسائو	bissau
مالکوم	malcolm
مالکوم	malcolma
عدل	justice
عدل	spravedlnost
عدل	spravedlnosti
والا	walla
والا	vysoko
والا	vysoký
والا	vysoké
والا	vysoká
والا	vala
ارجمند	čestné
ارجمند	ctihodný
ارجمند	čestný
جدیدتر	novější
تندی	tandy
مشعل	pochodeň
غذاها	potraviny
توسل	odvolat
توسل	odvolání
قفقازی	běloch
آسایش	pohodlí
آسایش	komfort
آسایش	útěcha
آسایش	komfortní
رویای	snít
رویای	sen
رویای	dream
مارین	marin
مارین	námořní
مارین	mariňák
مارین	marine
مارین	mořských
مارین	mořská
بشار	bašára
کمانچه	housle
سواران	jezdci
سواران	jezdce
سواران	kavalerie
سواران	kavalérie
استرلینگ	sterling
استرلینگ	stirling
استقامت	výdrž
استقامت	vytrvalost
استقامت	pacienta
استقامت	pacientka
استقامت	trpělivý
استقامت	pacient
تشبیه	metafora
تشبیه	metafory
تشبیه	metaforické
طویل	zdlouhavé
کاست	kasty
کاست	kazeta
کاست	kazetu
جکی	jackie
کتابها	knihy
کتابها	knih
کتابها	knížky
دهانی	orální
دهانی	perorální
دهانی	ústní
خاله	tetička
خاله	teta
خاله	tety
خاله	tetička
خاله	teto
نینا	nina
نینا	nino
آذرخش	bolt
آذرخش	blesk
آذرخش	blesky
آذرخش	blesku
تجسم	vizualizace
تجسم	ztělesněním
لوین	levin
کوارک	kvarky
تجارب	zkušenosti
تجارب	zážitky
ترینیتی	trojice
ترینیتی	trinity
فتنه	pronásledování
فتنه	pokušení
فو	phu
مدونا	madonna
وودی	woody
وودی	woodyho
کثیف	špinavý
کثیف	špinavý
کثیف	špinavé
کثیف	špinavá
سرآغاز	prolog
مسجدی	mešity
استانداردها	normy
استانداردها	standardy
استانداردها	norem
آفرین	bravo
متروپولیتن	metropolitní
سالوادور	salvador
جدال	kontroverze
جدال	spor
جدال	sporu
دکترین	doktrína
طبقاتی	třída
طبقاتی	třídy
اشلی	ashley
کشمکش	bojuje
کشمکش	boj
کشمکش	rozpor
کشمکش	konflikty
کشمکش	střet
کشمکش	konfliktu
کشمکش	konflikt
مشروعیت	legitimity
مشروعیت	legitimitu
جابز	zaměstnání
نورپردازی	osvětlení
واحدها	jednotky
واحدها	agregáty
واحدها	jednotek
تامپسون	thompson
تامپسون	thompsona
مشتاق	horlivý
مشتاق	nadšení
مشتاق	nadšený
مشتاق	nadšené
نیوتون	newton
یکپارچگی	integraci
یکپارچگی	začlenění
یکپارچگی	integrační
یکپارچگی	integrace
تخلص	pseudonym
دیگ	hrnec
دیگ	trávu
دیگ	tráva
دیگ	hrnce
نمکی	salt
نمکی	sůl
نمکی	soli
همبند	pojivové
جریانی	potok
جریانی	stream
فوربز	forbes
همتا	peer
همتا	protějšek
مهلت	oddech
درمانگاه	klinika
درمانگاه	kliniky
درمانگاه	klinice
درمانگاه	ošetřovna
درمانگاه	ošetřovnu
سرامیک	keramické
سرامیک	keramiky
قانونگذاری	legislativní
قانونگذاری	legislativa
کرالا	kérala
زیرزمین	podzemní
زیرزمین	podzemí
زیرزمین	suterén
زیرزمین	sklepě
زیرزمین	suterénu
زیرزمین	sklep
نگهبانان	dozorci
نگهبانان	strážní
نگهبانان	stráže
نگهبانان	strážci
عقرب	štír
رایس	rýži
رایس	rýže
رایس	reiss
ولگا	volhy
دمکرات	demokrat
آمارهای	statistiky
آمارهای	statistika
بیندازید	obsazení
تریسی	tracy
لمور	lemur
بون	bon
بون	boone
سوزنی	akupunktura
تسلیت	soustrast
تسلیت	útěcha
تسلیت	útěchu
مجارستانی	maďarská
مجارستانی	maďarský
مجارستانی	maďarské
طاعون	mor
طاعون	moru
دعوا	boj
دعوا	boje
مرموز	mystické
جولیان	julian
جولیان	juliana
جولیان	juliane
متا	meta
اسپرینگز	springs
اسپرینگز	prameny
نوارهای	kazety
نوارهای	nahrávky
نوارهای	pásky
تروئل	teruel
براندنبورگ	brandenburg
اکسپلورر	explorer
اکسپلورر	průzkumník
گرو	grove
گرو	háj
لبنانی	libanonské
سرگردان	putování
الکترود	elektroda
الکترود	elektrody
خیزش	povstání
درین	drin
پذیرفتن	přijímá
پذیرفتن	přijetí
پذیرفتن	přijetí
نشنال	vnitrostátní
نشنال	celostátní
نشنال	národní
تریس	tris
شیره	sirup
باتیستا	bautista
باتیستا	battista
باتیستا	batista
فدایی	náhrada
فدایی	náhrady
فدایی	odškodnění
فدایی	kompenzace
مرزبان	markrabě
اهریمن	démon
گلاب	rosewater
سیرک	cirkus
نشت	únik
گریم	líčení
دیود	dioda
بنک	banks
بنک	banky
بنک	bankám
بنک	bank
بنک	banku
بنک	banka
بنک	bankovní
بنک	banky
بنک	bank
پنی	penny
اوبونتو	ubuntu
مادرزادی	vrozeným
مادرزادی	vrozené
شبی	noční
شبی	noci
شبی	noc
خریدار	kupec
خریدار	kupující
خریدار	kupce
خریدار	nákupu
خریدار	koupě
خریدار	nákup
خریدار	zakoupit
خریدار	nákup
خریدار	koupil
لوکارنو	locarno
نیچه	nietzsche
فنول	fenol
برگی	list
نگارگری	křest
ترمز	brzdit
ترمز	brzdy
ترمز	brzda
ترمز	brzdy
ایستا	stacionární
ایستا	statické
پائول	paul
پائول	pavla
پائول	pavel
دالی	dalí
دالی	dolly
تورینگن	durynsko
کلانتر	šerif
یهودا	jidáš
مناسبات	montáž
متروک	opuštěné
ویتوریا	vittoria
پنگوئن	tučňák
سیلیکون	silikonu
سیلیکون	křemíku
برخاسته	povstal
تیک	tic
ستوان	poručík
لمباردی	lombardie
ثروتمندترین	nejbohatší
ثروتمندترین	nejbohatších
میلانی	milani
ادیسون	addison
ادیسون	edison
فرای	fry
فرای	frye
رودولف	rudolph
رودولف	rudolf
رودولف	rudolf
ایوب	zaměstnání
ایوب	práce
ایوب	job
ایوب	práci
گودال	díru
گودال	díry
گودال	díra
گودال	otvor
گودال	příkop
گودال	příkopu
برنزی	bronz
وا	wah
خلاق	produktivní
خلاق	kreativní
خلاق	tvůrčí
انسداد	okluze
انسداد	odblokovat
مدلی	medley
آشپزخانه	kuchyně
آشپزخانه	kuchyň
آنتالیا	antalya
کارمن	carmen
سیرا	sierra
جیبوتی	džibuti
کیست	cysta
هوس	chtíč
هوس	touha
هوس	touhy
هوس	touhu
دوما	dumas
دوما	dumy
شکارچیان	lovce
شکارچیان	lovci
فرمی	fermi
کلاهک	čepice
کلاهک	víčko
کلاهک	szp
کلاهک	cap
کلاهک	hlavice
سفینه	lodi
سفینه	loď
عناصری	elementy
عناصری	prvky
سرکه	ocet
جانز	johns
مانه	manet
مهیا	připravené
مهیا	připraveno
سکو	plošina
سکو	nástupiště
سکو	platforma
سکو	platformy
سکو	platformu
کود	hnojiva
کود	hnojivo
کود	hnůj
کود	hnoje
لوسیا	lucie
لوسیا	lucia
عروسکی	panenka
اولیویرا	oliveira
پناهی	útočiště
لاری	larry
لاری	larryho
آلمریا	almería
پافشاری	přetrvávání
پافشاری	vytrvalost
پافشاری	naléhání
قطعیت	jistotu
قطعیت	jistota
قطعیت	nejistota
قطعیت	nejistoty
قطعیت	nejistotu
نهادی	institucionální
سرطانی	rakovina
سرطانی	rakovinu
سرطانی	rakoviny
پیل	pil
پیل	kůra
پیل	peel
دیپلماسی	diplomacii
دیپلماسی	diplomacie
منبر	poučovat
عواقب	následky
عواقب	důsledky
عواقب	následky
محتمل	pravděpodobný
محتمل	pravděpodobná
محتمل	pravděpodobné
تیروئید	štítnou
کاردیف	cardiffu
ژوزه	josé
آدلاید	adelaide
فروسرخ	infračervené
سنگفرش	chodník
سنگفرش	dlažební
هیمالیا	himalájích
هیمالیا	himálajský
سینگ	singh
بازاری	trh
بازاری	market
بازاری	tržní
بازاری	tržiště
دیون	dion
شعاعی	radiální
اورا	ora
نگهبانی	stráž
نگهبانی	strážný
نگهبانی	hlídač
تشنج	záchvaty
تشنج	záchvat
تشنج	zabavení
کوانتوم	kvantová
کوانتوم	kvantové
عمدی	úmyslné
چرم	kožené
چرم	kůže
بیتلز	beatles
بیابد	najde
جیک	jake
جیک	jaka
مهد	kolébce
اجساد	mrtvoly
اجساد	mrtvol
اجساد	těl
اجساد	těla
ریچاردسون	richardson
سبد	koš
سبد	košík
سبد	košíku
نورون	neuron
نورون	neurony
تیسفون	ktésifón
هیون	hyun
هیون	havenu
هیون	haven
ساندویچ	sendvič
ساندویچ	sandwich
ساندویچ	sendviče
مرشد	rádce
مرشد	mentor
طلسم	talisman
طلسم	šarm
طلسم	půvab
میگل	miguel
دانشگاههای	univerzity
اسقفی	episkopální
عادلانه	fér
عادلانه	spravedlivý
عادلانه	férové
عادلانه	spravedlivé
عادلانه	veletrh
بازگشته	vrátil
بازگشته	vráceny
روشنفکری	osvícení
روشنفکری	duševní
روشنفکری	intelektuální
زکریا	zachariáš
زکریا	zakaria
ارغوانی	fialová
ارغوانی	fialové
ارغوانی	fialový
پارکینگ	parkoviště
پارکینگ	parkování
قنطورس	centauri
خلوت	soukromé
خلوت	privátní
خلوت	soukromá
خلوت	soukromý
خلوت	soukromí
اپراتور	operátor
اپراتور	provozovatel
اشتیاق	touha
اشتیاق	vášeň
اشتیاق	nadšení
زحل	saturn
سامورایی	samuraj
سامورایی	samuraje
تون	tón
آنهالت	anhaltsko
ایزابل	isabel
ایزابل	isobel
ایزابل	isabelle
رگ	reg
رگ	žílu
رگ	žíla
رگ	žíly
پرز	perez
ویلیس	willis
نوترون	moderátor
نوترون	neutron
پلکان	schodů
پلکان	schody
پلکان	schodiště
پلکان	schodiště
معایب	vady
رسوبی	sedimentární
نوآر	noir
لحظات	moments
لحظات	momenty
لحظات	okamžiky
لحظات	chvíle
سوربن	sorbonně
خلأ	prázdnotu
خلأ	vakuové
خلأ	vysavač
خلأ	vysavače
خلأ	vakuum
سهمیه	kvóty
سهمیه	kvóta
خیار	okurka
خیار	okurky
امت	komunity
امت	společenství
امت	komunita
امت	obec
لیزا	lisa
لیزا	lisu
لیزا	líza
لیزا	lisy
گوشتی	maso
گوشتی	masa
گوشتی	maso
صابر	saber
پاکستانی	pákistánské
قضات	rozhodčí
قضات	porotci
قضات	soudců
قضات	soudci
کاشته	nastražil
قاشق	lžičky
قاشق	lžíce
قاشق	lžíci
قاشق	lžička
قاشق	lžíce
باقیمانده	zbytek
ریسمان	lana
ریسمان	provazy
جاویدان	nesmrtelní
جاویدان	nesmrtelný
جاویدان	nesmrtelná
دیکتاتور	diktátora
دیکتاتور	diktátor
چاره	roztok
چاره	řešení
بخاری	topení
اریش	erich
اورانوس	uran
چن	chen
آمریکن	američan
آمریکن	american
آمریکن	americká
آمریکن	americké
آمریکن	americký
طبی	konopí
طبی	lékařská
طبی	lékařský
طبی	lékařské
دایناسورها	dinosaury
دایناسورها	dinosaurů
دایناسورها	dinosauři
بطلمیوس	ptolemaios
توازن	parity
توازن	rovnováha
توازن	zůstatku
توازن	vyvážení
توازن	rovnováhu
توازن	bilance
توازن	zůstatek
برادوی	broadway
برادوی	broadwayi
ویس	vis
ویس	weiss
امیلیا	emilia
امیلیا	amelia
امیلیا	amelie
امیلیا	amélie
کارنگی	carnegie
کنیسه	synagogy
زبانها	jazyky
زبانها	jazyků
کوردوبا	córdoba
کوردوبا	cordoba
تابوت	rakev
تابوت	rakev
نارضایتی	nespokojenost
نارضایتی	nespokojenost
ترانس	trans
آرتمیس	artemis
پک	pecka
پک	peck
پک	pecku
پک	pac
پک	zabalit
پک	smečka
پک	sbalit
تفسیری	komentář
عذاب	doom
عذاب	zkáza
نقاب	masku
نقاب	masky
نقاب	maska
رنگارنگ	barevné
رنگارنگ	barevné
رنگارنگ	barevný
ولورهمپتون	wolverhamptonu
اولیور	olivera
اولیور	oliver
انتساب	přidělit
انتساب	přiřadit
دومینیک	dominik
دومینیک	dominic
دومینیک	dominika
فردریش	friedrich
حرمت	svatost
جانگ	jang
اوون	owena
اوون	owen
برومویچ	bromwich
پروتئینی	protein
پروتئینی	proteiny
پروتئینی	bílkoviny
پروتئینی	bílkovin
چانگ	chang
چانگ	chung
الفبایی	abecedně
سلتیک	keltské
صهیونیسم	sionismus
آلو	švestky
آلو	švestky
آلو	aloe
چیس	honička
چیس	chase
پلیمر	polymeru
خلاء	vakuové
خلاء	vysavač
خلاء	vysavače
خلاء	vakuum
پشتون	kmeny
پشتون	kmenů
ثانوی	sekundární
ادواردو	eduardo
مارتن	martine
مارتن	martina
مارتن	martin
مارتن	maarten
کباب	barbecue
کباب	grilování
کباب	kebab
مای	mai
مای	mae
آیزاک	isaac
تلف	plýtvání
تلف	odpad
تلف	odpadu
تلف	odpady
تلف	plýtvání
آلان	allan
آلان	alana
آلان	alan
اکسل	axel
کجای	kde
کجای	kam
کینه	nepřátelství
کینه	nenávist
کینه	nenávisti
کینه	pomsta
کینه	pomstu
کینه	zášť
کینه	zášť
زیرگونه	poddruh
نیمکره	polokouli
حکاکی	rytina
حکاکی	nápis
حکاکی	vyřezávání
ساکورا	sakura
تولوز	toulouse
رقصنده	tanečníci
رقصنده	tanečnice
رقصنده	tanečnice
رقصنده	tanečník
یهودستیزی	antisemitismus
نش	nash
مکانهای	lokace
مکانهای	lokality
اقسام	mučí
ماکسیمیلیان	maximilian
اعترافات	zpověď
اعترافات	doznání
اعترافات	přiznání
اعترافات	zpovědi
سوزاندن	hořet
سوزاندن	spálit
سوزاندن	pálení
سوزاندن	hořící
سوزاندن	hoří
مارمولک	ještěrka
کنایه	sarkasmus
حمص	humus
حمص	homsu
کلم	zelí
امگا	omega
پالرمو	palermu
زنانی	ženské
زنانی	ženský
زنانی	dámské
زنانی	ženy
دونده	běžce
دونده	běžec
ماکیان	drůbeží
ماکیان	drůbež
ماکیان	cygnus
ماکیان	cygni
متغیرها	proměnnou
متغیرها	proměnná
متغیرها	proměnné
متغیرها	proměnných
متغیرها	proměnné
خار	trny
خار	thistle
غازی	ghazi
شارجه	sharjah
ماقبل	předposlední
پیران	piran
چینگ	ching
جرالد	gerald
بخشش	milosrdenství
بخشش	mercy
بخشش	slitování
بخشش	milost
بخشش	odpuštění
بخشش	štědrost
کاربردها	žádosti
کاربردها	aplikace
کاربردها	přihlášky
مبنا	základna
مبنا	základ
مبنا	báze
مبنا	základnu
فلوت	flétnu
اتین	étienne
اتین	etienne
ادو	edu
اتاقی	pokoj
اتاقی	místnost
مرزها	hranice
مرزها	hranic
شبنم	rosa
شبنم	dew
بوهم	bohemia
بوهم	čechy
بوهم	čech
گذرنامه	pas
مکعبی	krychlových
شهابی	meteor
شهابی	meteorit
موسیقیدان	hudebník
