par	關於
pamestas	遺棄
klasisks	古典
klasisks	經典
klasisks	古典
mainīgie	變數
argumenti	論證
argumenti	參數
argumenti	爭論
argumenti	論點
spaceflight	航天
izšķīlušies	孵化
jenoti	浣熊
sanāksme	會議
konservatīvie	保守派
pieteikums	申請
pieteikums	申請書
hartas	包租
vakariņas	晚飯
vakariņas	晚餐
vakariņas	晚餐
bošs	bosh
milvus	milvus
credit	信用
credit	信貸
ruby	紅寶石
ruby	ruby
neatkarīgais	獨立
marksisms	馬克思主義
pagrabā	地窖
pagrabā	基底
pagrabā	地下室
sasaukt	召集
obligācijas	保證金
obligācijas	鍵
obligācijas	債券
obligācijas	龐德
obligācijas	保證金
obligācijas	債券
iekšēja	內部
paroles	密碼
vulkānisko	火山
ruficollis	ruficollis
deutsches	deutsches
makreļu	鯖魚
makreļu	鯖
audzināt	加註
nospiežot	緊迫
moceklis	烈士
moceklis	殉難者
jūt	感覺
farmaceits	藥劑師
izpilde	強制執行
izpilde	執行
izpilde	處決
gudrs	聰明
gudrs	smart
klaus	klaus
optiskie	光學
patērētāji	消費者
radiācija	放射
radiācija	放射性
radiācija	輻射
izskanēja	濁
sveiks	你好
korn	korn
plānotais	預計
skaidrības	清晰度
skaidrības	清晰
meli	謊言
meli	謊言
novērtēšana	評價
novērtēšana	評估
novērtēšana	評估
novērtēšana	估價
caf	caf
nogalinājis	被殺
atsāk	履歷
atsāk	恢復
atsāk	簡歷
pakalni	丘陵
pārmērīga	過度
ģenētika	遺傳學
ģenētika	遺傳
nascar	nascar
siksna	皮帶
pārvaldnieki	管理者
paradokss	矛盾
rip	安息吧
rip	安息
darbaspēku	勞動力
ogle	炭
ogle	木炭
efektīvs	高效
efektīvs	有效率
efektīvs	有效
solidaritātes	聲援
solidaritātes	團結
nensija	南希
nensija	nancy
galvenes	標題
asistenti	助理
margaret	margaret
tiesām	法庭
tiesām	法院
vertikālas	垂直
vertikālas	縱向
kažokādas	皮草
kažokādas	皮草
kažokādas	皮毛
kažokādas	毛皮
imap	imap
stefan	stefan
protests	抗議
kukurūza	玉米
šoferis	駕駛
šoferis	司機
šoferis	駕駛員
bovijs	bowie
fiziskais	物理
hist	hist
adele	adele
priekšējie	前面
priekšējie	陣線
raidītāju	發射器
raidītāju	發射機
retro	復古
stirna	doe
logus	windows
logus	窗
logus	視窗
psiholoģiskā	心理
fecl	fecl
prāva	審訊
prāva	審判
prāva	訴訟
prāva	官司
mīklu	拼圖
mīklu	謎題
mīklu	益智
mīklu	謎
miegs	困
miegs	睡
miegs	睡眠
miegs	睡覺
paralēlā	並行
paralēlā	平行
galīgā	決賽
daudzskaitlī	多元
daudzskaitlī	複數
brilles	眼鏡
lipīdu	磷脂
padzīšanas	搬遷
padzīšanas	驅逐
paka	叢
labelstyle	labelstyle
izidors	isidor
konstantes	常數
raymond	raymond
pārstrādāt	回收
autonoms	自主
sponsorēja	贊助
atkārtojot	回響
atkārtojot	呼應
tech	科技
neitrāls	中性
neitrāls	中立
kopšana	護理
kopšana	關心
atskaņot	玩
atskaņot	彈
atskaņot	播放
runescape	runescape
koncentrēšanās	濃度
centralizētu	中央集權
julian	julian
tulku	口譯員
tulku	口譯
aiztur	扣留
digitālais	數碼
digitālais	數位
bagātīgs	富人
bagātīgs	富
bagātīgs	豐富
bagātīgs	富有
gyps	gyps
colin	colin
sar	特區
piektdiena	星期五
piektdiena	週五
kanalizācijas	污水
kanalizācijas	下水道
mierīgs	平靜
garīdzniecības	神職人員
otas	畫筆
otas	刷子
otas	刷刷
otas	刷
karbonāts	碳酸
nabaga	窮
mīkla	謎語
mīkla	拼圖
mīkla	謎題
mīkla	益智
mīkla	謎
vainīgs	有罪
joks	笑話
juka	jukka
rivera	rivera
tadžikistāna	塔吉克
dzeramā	飲酒
ģeometriskā	幾何
ielādēt	負載
ielādēt	裝載
ielādēt	負荷
freibergas	freiberg
mpa	mpa
atlikusī	剩餘
universāla	環球
universāla	普及
universāla	普遍
cirks	馬戲團
cirks	馬戲
ego	自負
ego	自我
augšstilba	大腿
vienmērīgs	穩
vienmērīgs	平穩
vienmērīgs	穩定
vienmērīgs	穩步
vienmērīgs	穩住
diode	二極體
puika	boy
puika	男孩
puika	小孩
pakāpeniska	漸進
pakāpeniska	逐漸
pakāpeniska	逐步
pakāpeniska	漸進
pakāpeniska	進步
pakāpeniska	累進
pakāpeniska	逐步
trīsstūrveida	三角形
trīsstūrveida	三角
rieksti	堅果
izgudrojums	發明
dzimtbūšana	農奴制
trofejas	獎盃
trofejas	獎杯
tvaiki	蒸氣
tvaiki	蒸汽
spirti	魂靈
fjordu	峽灣
salikta	復合
salikta	合成
dinamiku	動態
dinamiku	動力學
cauruļvadu	管道
cauruļvadu	管線
prezentācija	介紹
šķidrumiem	液體
koncepts	構想
koncepts	概念
koncepts	理念
aizraušanās	熱情
aizraušanās	激情
aizraušanās	狂熱
fsi	fsi
dialogs	對話
dialogs	對話
ultra	超
concerto	協奏曲
gem	寶石
sālsūdens	鹽水
sālsūdens	咸水
haile	haile
novērotāji	觀察員
novērotāji	顯示器
novērotāji	監視器
shakhtar	shakhtar
badmintona	羽毛球
badmintona	羽球
papagailis	鸚鵡
papagailis	鸚鵡
kobra	眼鏡蛇
himantopus	himantopus
lāsts	詛咒
lāsts	咒
adatām	針頭
adatām	針
ērču	蜱
žults	膽汁
atsaukt	撤銷
nojaukšanas	拆毀
nojaukšanas	拆除
cro	cro
powerpc	powerpc
bye	拜拜
bye	拜
mūžam	永遠
liecinieku	見證
liecinieku	證人
meitenei	女生
meitenei	姑娘
meitenei	女孩
meitenei	girl
rebeka	rebecca
redstone	redstone
antilope	羚羊
bārdu	鬍鬚
bārdu	鬍子
bārdu	鬍鬚
žurnālus	雜誌
torino	torino
diskriminācija	歧視
intro	介紹
transformācijas	轉換
transformācijas	變換
transformācijas	轉化
transformācijas	轉型
transformācijas	轉變
transformācijas	變形
iekarotāja	mehmet
reizināšanas	乘法
terminoloģija	術語
oda	織田
oda	頌
standartam	標準
tani	谷
skatus	風景
lara	lara
ultraskaņas	超聲波
ultraskaņas	超聲波
apspriede	審議
feminisms	女權主義
flowers	花
flowers	鮮花
flowers	花卉
flowers	花兒
flowers	花朵
lasītāji	讀者
garšvielas	香料
titleforeground	titleforeground
folklora	民俗
dienesti	服務業
dienesti	服務
gorilla	猩猩
aas	aas
pusdienas	午餐
pusdienas	午飯
aveņu	覆盆子
glabāt	店
glabāt	商店
padzenot	鄉鎮
naturalizācijas	入籍
amatieri	業餘
maracanãzinho	maracanãzinho
springer	springer
krāsainu	色彩繽紛
kerola	carole
kartupeļi	土豆
kartupeļi	馬鈴薯
kartupeļi	土豆
kartupeļi	馬鈴薯
citationclass	citationclass
anēmija	貧血症
anēmija	貧血
eriksons	erikson
fanhio	fangio
apustuļiem	使徒
butāna	不丹
butāna	丁烷
vizīte	參觀
vizīte	訪問
sinatra	sinatra
kērtiss	curtis
košas	生動
pārklājumu	鍍
izbeidzas	到期
izbeidzas	過期
novērojums	觀察
novērojums	觀測
vitamīnus	維生素
vitamīnus	維他命
ribu	肋骨
ribu	排骨
ribu	肋骨
ārzemniekiem	外國人
ārzemniekiem	外籍人士
moduļus	單元
neizbēgami	無可避免
neizbēgami	不可避免
neizbēgami	無可避免
neizbēgami	不可避免
apertūras	光圈
apertūras	孔徑
titlebackground	titlebackground
derību	投注
vatu	瓦特
sauciens	哭
sauciens	哭泣
vēderā	肚子
piederumi	飾品
piederumi	配件
zoda	下巴
nazi	刀
nazi	刀子
nazi	小刀
skudrlācis	食蟻獸
plaza	plaza
plaza	廣場
kambodža	柬埔寨
norman	諾曼
tip	提示
tip	小費
ieradums	習慣
izaicinājums	挑戰
transportlīdzekļi	車輛
auzas	燕麥
auzas	燕麥
audums	布
audums	布料
audums	纖維
audums	織物
pases	護照
pases	護照
ipad	ipad
json	json
atņemšana	減法
mājsaimniecību	住戶
celmu	株
celmu	應變
anjonu	陰離子
dārzam	園
dārzam	園林
dārzam	花園
dārzam	園藝
pulksteņi	鐘錶
pulksteņi	時鐘
pulksteņi	手錶
tintes	墨
tintes	墨水
tintes	油墨
atļautas	允許
atļautas	獲准
atļautas	允許
aiztures	留用
stādījumi	種植園
svaiga	新鮮
svaiga	清新
uzkrāšanās	累積
uzkrāšanās	積累
etsi	etsi
reno	雷諾
virsskaņas	超音速
publicēšanu	出版
publicēšanu	發表
pdu	pdu
somālija	索馬利亞
labums	受益
daudzveidīgu	多樣化
dogg	dogg
soma	包包
soma	袋
soma	袋子
soma	包
soma	手提箱
soma	行李箱
universāls	環球
universāls	普及
universāls	普遍
lieldienas	復活節
lisabonā	里斯本
lisabonā	lisbon
drosmi	勇氣
analogo	模擬
congo	剛果
cietumos	監獄
krāsains	色彩繽紛
apspriedes	協商
apspriedes	諮詢
apspriedes	討論
apspriedes	協商
apspriedes	磋商
tukšā	空白
objektīva	不偏不倚
sitas	sita
sitas	節拍
svētdien	星期日
svētdien	週日
svētdien	星期天
svētdien	周日
kleopatra	cleopatra
slavia	slavia
kontrasts	對比
kontrasts	對照
uzbrūkošo	攻勢
flečers	fletcher
segvārdu	別名
korozijas	腐蝕
samazinājums	減少
samazinājums	裁減
samazinājums	減少
samazinājums	減
samazinājums	降低
pasliktināšanās	擴充
pasliktināšanās	惡化
aizsegā	臥底
asara	眼淚
asara	撕
asara	淚水
asara	淚
asara	催淚
kolombo	科倫坡
wikibooks	wikibooks
aptuvens	大致
aptuvens	近似
stingrā	嚴格
stingrā	嚴謹
casa	casa
vājāka	弱
kriketa	蟋蟀
ūbele	鳩
ūbele	鴿
ūbele	鴿子
motoriem	引擎
motoriem	發動機
wmf	wmf
jao	姚
jao	瑤
nelikumīgi	非法
nelikumīgi	非法
cauruļu	管
cauruļu	管子
sniegputenis	暴風雪
dich	dich
tribīnes	講台
tribīnes	講壇
tribīnes	主席台
kobalta	鈷
sviests	奶油
sviests	黃油
sviests	牛油
instruktors	教員
piedeva	加法
parādus	債務
apaļi	圓
apaļi	輪
cilindrs	缸
pagātne	過往
pagātne	過去
mayer	mayer
plazma	等離子體
plazma	plasma
plazma	血漿
domuzīme	dash
ekskursijas	遊覽
magna	magna
alkohols	醇
alkohols	酒精
alkohols	酒
alkohols	酒類
režīmi	模式
režīmi	政權
sekotājs	追隨者
sveiciens	問候
sveiciens	敬禮
atspoguļojot	反映
tihonovs	tikhonov
algebra	代數
misiņa	黃銅
funkcionālā	功能
autocollapse	autocollapse
angela	angela
tārpi	蛆
auglība	生育率
auglība	生育
gliemeži	蝸牛
pkk	pkk
līst	下雨
siņdzjanas	新疆
pensilvānija	賓州
pensilvānija	賓夕法尼亞
kanje	kanye
cietumsods	監禁
cietumsods	囚禁
siekalas	唾液
siekalas	口水
aglomerācija	燒結
apļveida	環形
apļveida	圓形
apļveida	迴圈
teatro	teatro
ignorēt	忽略
ignorēt	忽視
ignorēt	無視
iespaidīgi	壯觀
vanesa	vanessa
ziedēšanas	開花
mājdzīvnieki	寵物
trauki	船隻
trauki	容器
trauki	貨櫃
inspekcijas	視察
inspekcijas	視察
pozitīvā	積極
pozitīvā	正面
pozitīvā	陽性
elija	elijah
gavia	gavia
ženē	獛
simboliska	象徵
simboliska	象徵性
bojāts	受損
bojāts	損壞
bojāts	損壞
plaisa	破解
plaisa	裂縫
diagnoze	診斷
maja	maya
katlu	鍋爐
balkona	露台
balkona	陽台
bruņojums	軍械庫
mikaels	mikael
kaitēkļu	害蟲
kaitēkļu	病蟲害
kaitēkļu	蟲害
kaitēkļu	害蟲
kaitēkļu	蟲害
ieinteresēti	興趣
ieinteresēti	感興趣
tuneļi	地道
tuneļi	隧道
nominālā	評分
strīdīgs	爭議
lao	寮國
melburnas	墨爾本
iesniegts	提交
svaigi	新鮮
svaigi	清新
koksngraužu	longhorn
nazis	刀
nazis	刀子
nazis	小刀
spin	旋轉
rotāja	點綴
lentas	帶子
lentas	膠帶
lentas	磁帶
lentas	絲帶
apdari	修剪
nirvana	涅槃
miranda	miranda
slejas	欄
emisiju	排放
emisiju	排放量
loģistika	物流
loģistika	後勤
komplikācijas	併發症
komplikācijas	併發症
kiriļenko	kirilenko
rokraksts	筆跡
rokraksts	手寫
rokraksts	字跡
iedzimta	先天
iedzimta	先天性
maigs	溫和
maigs	溫柔
samta	天鵝絨
briāna	kellogg
nestabila	脆弱
nestabila	易碎
neatgriezeniski	永久
neatgriezeniski	不可逆
lanxess	lanxess
dusmas	怒
dusmas	憤怒
dusmas	怒火
uzliesmojums	暴發
uzliesmojums	爆發
toksisks	有毒
toksisks	毒性
shortsummary	shortsummary
profesionāļi	專業人士
grenlande	格陵蘭
kondensatoru	冷凝器
barbadosas	巴貝多
paplašinātas	延伸
paplašinātas	擴展
paplašinātas	延長
paplašinātas	擴大
īpatņus	標本
pārsūtīt	向前
amara	amara
sāna	側翼
sāna	側面
džungļos	叢林
kabulas	喀布爾
spirts	醇
spirts	酒精
spirts	酒
spirts	酒類
vhs	vhs
etaps	階段
wrap	包裝
wrap	包裹
atbilstošās	相應
atbilstošās	對應
ilūziju	幻想
ilūziju	幻覺
ilūziju	錯覺
ilūziju	幻想
katlā	鍋
katlā	壺
lieki	多餘
lieki	多餘
nogalināšana	殺戮
nogalināšana	殺害
alabama	阿拉巴馬
alabama	阿拉巴馬州
phengaris	phengaris
apstiprinātas	確認
apstiprinātas	核定
apstiprinātas	核准
apstiprinātas	批准
daudzdimensiju	多層
daudzdimensiju	多維
inspekcija	視察
kandidatūras	提名
revīzija	審計
revīzija	審計
universālā	環球
universālā	普及
universālā	普遍
iegāde	購置
iegāde	收購
iegāde	購買
iegāde	購買
iegāde	購買
iegāde	採購
iegāde	購置
brīvprātīga	自願
brīvprātīga	自願性
matiss	matisse
skatītājus	觀眾
rotaļlietas	玩具
asiņainā	血腥
remontdarbi	維修
remontdarbi	修繕
remontdarbi	修理
toksīnu	毒素
nellija	nelly
alens	allen
integrēta	整合
notekūdeņu	污水
notekūdeņu	污水
mūķenes	尼姑
lampre	lampre
skaitītājs	櫃台
rezolūcija	決議
komponente	元件
krāsojuma	著色
matus	頭髮
matus	毛髮
matus	髮型
matus	發
piegādātājs	廠商
palielināšana	增加
palielināšana	提高
palielināšana	增加
piesaistīta	捆綁
piesaistīta	被綁
novērošana	監測
novērošana	觀察
novērošana	觀測
novērošana	監督
novērošana	監視
zīmēt	畫
zīmēt	油漆
zīmēt	顏料
zīmēt	繪製
zīmēt	畫
zīmēt	抽籤
abortu	流產
abortu	人工流產
abortu	墮胎
pašnāvība	自殺
atstarpe	間距
atstarpe	間隔
krāces	激流
krāces	急流
tualetes	馬桶
tualetes	廁所
tualetes	洗手間
tualetes	廁
meteoroloģiskie	氣象
salmo	salmo
debian	debian
incidentu	事變
incidentu	事件
pārkāpjot	違反
kursiem	課程
derīgs	有效
loc	祿
saulgriežu	向日葵
bai	白
brīvdiena	假期
brīvdiena	holiday
brīvdiena	假日
brīvdiena	度假
brīvdiena	節日
pozitīvais	積極
pozitīvais	正面
pozitīvais	陽性
app	app
dēles	水蛭
aizturēts	拘留
aizturēts	羈押
weisstein	weisstein
žēl	可惜
aromātu	香味
aromātu	芳香
aromātu	香氣
pelikāns	鵜鶘
uztvere	感知
uztvere	知覺
uztvere	感知
liberālisms	自由主義
farmakoloģijas	藥理學
farmakoloģijas	藥理
kala	kala
iesala	麥芽
ārstam	內科醫生
asche	asche
trikus	特技
trikus	技巧
sofijā	sofia
collas	英吋
pārrakstīt	覆蓋
bulta	箭頭
bulta	箭號
bulta	箭
monetārās	貨幣
apelsīnu	橙
apelsīnu	橘色
apelsīnu	橘子
apelsīnu	橙色
apelsīnu	橘
kde	kde
celmi	株
celmi	菌株
aicināt	邀請
galus	末端
emocionālo	情感
laukumos	方塊
liecināt	作證
gaidu	等候
gaidu	等待
petri	petri
zirdziņš	騎士
ara	ara
krekls	襯衣
krekls	衫
krekls	襯衫
vīzijas	幻象
vīzijas	願景
lēcām	扁豆
mūrnieks	瓦工
raduga	globus
kūst	熔化
kūst	融化
zilbe	音節
subjekti	實體
subjekti	科目
izvadi	輸出
izvadi	產出
griezums	切
griezums	削減
griezums	剪
griezums	割
ģeometriskās	幾何
preprocess	preprocess
litri	公升
litri	公升
gabona	加彭
rap	抹布
rap	饒舌
rap	說唱
gui	貴
darījumi	交易
iztvaikošanas	蒸發
kallisto	callisto
amber	amber
amber	安培
amber	琥珀
ogļūdeņražu	碳氫化合物
ogļūdeņražu	烴
plaisu	間隙
plaisu	缺口
plaisu	差距
plaisu	破解
plaisu	裂縫
bundesarchiv	bundesarchiv
plazmā	等離子體
plazmā	plasma
plazmā	血漿
fans	樊
fans	粉絲
fans	風扇
fans	範
elvis	貓王
glenns	glenn
treniņus	操練
akira	akira
htc	htc
robijs	robbie
levins	levin
ams	ams
albion	albion
groza	修正
novēršana	預防
apmeklējums	參觀
apmeklējums	訪問
rupji	粗魯
enzīmu	酶
nana	奶媽
manilas	馬尼拉
paaudzēs	一代
paaudzēs	世代
baiļu	恐懼
meku	麥加
paipalu	鵪鶉
juvelierizstrādājumu	珠寶
juvelierizstrādājumu	首飾
salazars	salazar
aboveclass	aboveclass
lente	帶子
lente	膠帶
lente	磁帶
lente	絲帶
mazmeita	孫女
mazmeita	外孫女
vakcīnas	疫苗
vakcīnas	疫苗
cep	烘
cep	cep
iegādes	購置
iegādes	收購
magnijs	鎂
renderman	renderman
raksturlielumi	特徵
raksturlielumi	特性
raksturlielumi	特點
raksturlielumi	屬性
šķērslis	障礙
šķērslis	屏障
safari	safari
openbsd	openbsd
furjē	傅立葉
precizitātes	精度
precizitātes	精准
precizitātes	精確
precizitātes	精確度
precizitātes	精密
floresas	flores
forumā	論壇
ķirbju	南瓜
samazinātas	減少
mugurkauls	脊椎
mugurkauls	脊柱
mugurkauls	主幹
mugurkauls	支柱
sima	司馬
kohēzijas	凝聚
kohēzijas	凝聚力
apspriest	討論
civiliedzīvotājus	平民
til	tia
vilkt	阻力
vilkt	拖曳
vilkt	拖
vilkt	拖
pieslēgvietas	港口
bikini	比基尼
kate	kate
mio	mio
mio	美央
ieslēgts	啟用
blokus	區塊
blokus	積木
konverģences	收斂
rot	腐爛
rot	腐
rūķis	精靈
caterham	caterham
gejs	同性戀
gejs	gay
memorandu	備忘錄
ziedojumus	捐贈
ziedojumus	捐助
ziedojumus	捐款
lista	lista
dzidrs	清除
kritiska	危急
kritiska	批判
kritiska	臨界
ievēlēšana	選舉
pantera	豹
pantera	豹子
pelniem	灰
pelniem	骨灰
pelniem	灰燼
prostatas	前列腺
gratia	gratia
openssl	openssl
gaidīts	預計
gaidīts	預期
gaidīts	預計
gaidīts	預期
paralīze	癱
paralīze	癱瘓
paralīze	麻痹
izklaide	娛樂
steidzami	緊急
steidzami	急
ogļhidrāti	碳水化合物
paziņojumi	通訊
paziņojumi	通知
elektroniskie	電子
veiksme	成功
veiksme	運氣
fondi	基金
fondi	資金
pigments	色素
pigments	顏料
tha	tha
norij	燕子
mos	mos
jaundzimušajiem	新生兒
surinamas	蘇利南
iecelšanu	任用
iecelšanu	任命
iecelšanu	預約
direktīvas	指令
efektīvas	有效
mbox	mbox
antibiotikas	抗生素
izskaidrojums	解釋
nebalsīgs	清音
tante	姑姑
tante	伯母
tante	姨媽
tante	阿姨
tante	姑姑
tante	姨媽
ais	ais
testosterona	睪酮
nozagt	偷
nelegāla	非法
ramen	拉麵
motacilla	motacilla
sasniegšanu	成就
sasniegšanu	成績
outokumpu	outokumpu
reģistrēties	註冊
reģistrēties	登記
cnn	cnn
svaigas	新鮮
svaigas	清新
banda	幫
banda	幫派
atceries	記住
jauki	很好
jauki	尼斯
bovidae	bovidae
glikoze	葡萄糖
karas	kara
mīksti	軟軟
mīksti	柔軟
mīksti	柔和
mīksti	軟
baseiniem	盆地
helena	helena
filtrs	篩選
filtrs	濾波器
filtrs	過濾
filtrs	過濾器
maks	最多
maks	max
maks	最大
cukurniedru	拐杖
cukurniedru	甘蔗
cukurniedru	手杖
gerbers	gerber
stiprība	力氣
stiprība	強度
stiprība	實力
stiprība	力量
stiprība	體力
strausu	鴕鳥
autentifikācijas	認證
autentifikācijas	驗證
plūdmaiņu	潮流
plūdmaiņu	潮
plūdmaiņu	浪潮
plūdmaiņu	潮汐
plūdmaiņu	潮水
plūdmaiņu	潮汐
narkotikas	藥品
narkotikas	藥物
narkotikas	毒品
likumīgi	合法
kaujinieks	排
inovācija	革新
inovācija	創新
pagraba	地窖
senlietu	古董
senlietu	文物
senlietu	古物
gēni	基因
izzušana	滅絕
izzušana	絕種
izzušana	失蹤
kastu	種姓
codex	法典
dzīvsudrabs	水星
dzīvsudrabs	水銀
dzīvsudrabs	汞
snn	inn
snn	客棧
keri	keri
birokrāts	官僚
apskate	調查
apskate	問卷調查
apskate	視察
lielvaras	超級大國
kontrasti	反差
pasliktinās	惡化
svece	燭
svece	蠟燭
melu	謊言
precēties	嫁
urīns	尿液
urīns	尿
klientus	客戶
omāru	龍蝦
identiski	相同
vibrāciju	振動
vibrāciju	震動
tristana	tristan
netiešā	間接
vīzija	視覺
vīzija	願景
vīzija	視野
vīzija	展望
pārsniegts	超支
somas	包包
somas	袋
sekmīga	成功
spēlējas	玩
spēlējas	播放
apspiešana	壓迫
apspiešana	打壓
apspiešana	鎮壓
apspiešana	壓制
apspiešana	壓迫
apspiešana	鎮壓
apspiešana	壓制
apspiešana	抑制
kafejnīcu	咖啡廳
kafejnīcu	咖啡館
parole	密碼
kaņepes	大麻
kaņepes	麻
stream	流
stream	溪流
pasludināšana	宣告
pasludināšana	公告
dumidors	dumbledore
justies	感受
justies	感覺
benets	bennett
lāpstiņas	刀鋒
hsbc	匯豐
koordinēt	協調
koordinēt	坐標
slimnīcās	醫院
ķēdēm	鎖鏈
ķēdēm	鏈
ķēdēm	鏈條
ķēdēm	鐵鍊
suverēnas	君主
suverēnas	主權
transfermarkt	transfermarkt
villas	別墅
ang	昂
dārznieks	園丁
deutscher	deutscher
astro	astro
eugen	eugen
franšīzes	專營
franšīzes	專營
paaugstināšana	推廣
paaugstināšana	促銷
paaugstināšana	晉升
markus	marcus
incidents	事變
incidents	事件
mikroprocesoru	微處理器
atlikts	推遲
ziepes	香皂
ziepes	皂
ziepes	肥皂
atlieku	殘留物
atlieku	殘餘物
atlieku	殘留
atlieku	殘渣
optika	光學
redgreiva	redgrave
novecojusi	過時
novecojusi	過時
klub	klub
proporcionāla	比例
proporcionāla	相稱
rifta	rift
pasūtījumus	命令
pasūtījumus	訂單
astmas	哮喘
astmas	氣喘
astmas	氣喘病
paziņojumus	通知
toņa	音調
toņa	色調
toņa	音
toņa	基調
toņa	語氣
alessandro	alessandro
gatavošanas	做飯
gatavošanas	烹飪
gatavošanas	煮
gatavošanas	烹調
gatavošanas	煮飯
paralēla	並行
paralēla	平行
frenklins	franklin
prieka	快樂
prieka	喜悅
prieka	歡樂
prieka	joy
pārtraukšana	終止
gerds	gerd
ziņot	報告
ziņot	檢舉
brīvdienu	假期
brīvdienu	holiday
brīvdienu	假日
brīvdienu	度假
brīvdienu	節日
mellifera	mellifera
šaubu	疑問
šaubu	懷疑
šaubu	疑慮
piektdienās	週五
diabēts	糖尿病
cxd	cxd
resnās	結腸
resnās	冒號
kvebekā	魁北克
eka	eka
satelītu	衛星
satelītu	衛星
libretu	sonnet
elpa	呼氣
manga	漫畫
portlet	portlet
turbīnu	渦輪機
mag	mag
balons	氣球
balons	缸
konstanti	常數
adata	針
kubs	立方
kubs	方塊
kubs	立方體
celiņi	曲目
celiņi	軌道
mai	mai
mai	邁
uzceļ	懸掛
lma	lma
manipulācijas	操縱
prognoze	預估
prognoze	預測
prognoze	投射
prognoze	投影
prognoze	預測
prognoze	預估
prognoze	預報
prognoze	預測
komats	逗號
playboy	花花公子
pieplūdums	激增
pieplūdums	湧入
linemark	linemark
steelers	steelers
gre	gre
citāti	引號
citāti	報價
citāti	引述
citāti	引用
citāti	引文
vientuļi	孤單
vientuļi	寂寞
vientuļi	孤獨
šūmanis	舒曼
stienis	杖
stienis	酒吧
stienis	bar
panasonic	panasonic
tekstūras	紋理
tekstūras	紋理
loxia	loxia
lens	lance
lens	長矛
plūdmaiņas	潮汐
dženifera	jennifer
vienkāršota	簡體
vienkāršota	簡化
evo	evo
liellopiem	牛
pretendenti	申請者
augstāki	較高
augstāki	更高
carnivora	carnivora
transportlīdzeklis	車輛
stress	壓力
stress	強調
stress	應力
eksportēt	出口
avenes	莓
avenes	覆盆子
monopols	壟斷
monopols	專賣
pst	pst
inspektora	督察
sds	sds
klusums	寂靜
klusums	沈默
klusums	緘默
hipertensija	高血壓
pircējs	買主
šiliņš	先令
gēlu	膠
haku	haku
atskaņošanas	重播
atskaņošanas	播放
katalogu	編目
lina	亞麻
vad	悲哀
vad	悲傷
vad	傷心
vad	難過
telegrammu	電報
konveijera	輸送
skaidrojumi	解釋
dcc	dcc
akūtas	急性
akūtas	尖銳
cikli	週期
dekrēts	法令
dekrēts	政令
primo	primo
krēslu	椅
krēslu	椅子
padod	傳球
padod	通過
padod	通行證
liberāļu	自由主義
amor	amor
cenzūru	審查
kilogramu	千克
kilogramu	公斤
kilogramu	千克
kilogramu	公斤
anomālijas	異常
iemaksas	捐款
iemaksas	繳款
stella	stella
mācīšanās	學習
mācīšanās	學
izdomāt	發明
ēšana	吃
ēšana	飲食
ēšana	進食
ēšana	食
laupītāju	吞噬
laupītāju	吞食
pļavā	草地
doublestitles	doublestitles
glābējs	救星
glābējs	救世主
mērīšana	測量
mērīšana	衡量
mērīšana	計量
mērīšana	量度
mērīšana	測量
mērīšana	計量
mērīšana	衡量
mērīšana	度量
pelēm	鼠
ieteikumu	建議
hno	hno
sekrēciju	分泌
ārstēt	對待
ieskats	洞察力
ieskats	洞察
orient	東方
greisa	恩典
greisa	grace
ērta	方便
kristības	受洗
kristības	洗禮
aida	aida
ticīgajiem	信士
ticīgajiem	信徒
atsitiena	籃板球
atsitiena	反彈
atsitiena	回升
vip	vip
vip	貴賓
vip	鞭
vip	鞭子
oktāvas	octave
stiprināt	加強
wap	wap
atveseļošanās	回收
atveseļošanās	恢復
atveseļošanās	康復
atveseļošanās	復原
atveseļošanās	復蘇
mas	mas
viskozitāte	黏度
domās	想法
domās	思想
sandisk	sandisk
landerss	landers
silti	溫暖
silti	暖
perl	perl
tabletes	平板
tabletes	牌匾
tabletes	石板
tabletes	平板
elektrodu	電極
kabīne	航空母艦
kabīne	載體
kabīne	船艙
kabīne	客艙
kabīne	機艙
radeon	radeon
advokāti	律師
attālināti	偏遠
attālināti	遙控
attālināti	遙控器
skūpsts	吻
skūpsts	親
skūpsts	親親
skūpsts	kiss
skūpsts	親吻
rubinšteins	rubinstein
hbo	hbo
dienasgrāmatu	日記
apspriestu	討論
dziļāka	更深
formālā	正規
formālā	正式
treisija	tracy
laivā	船
laivā	船隻
laivā	艇
pelna	掙
pelna	賺取
pelna	賺
hipotēku	抵押
paplašinājumi	延期
monopolu	壟斷
tak	德
vergs	奴隸
režģi	燒烤
režģi	電網
nabadzība	貧窮
nabadzība	貧困
pārmērīgi	過度
šķīdība	溶解度
saņēmēji	受益人
saņēmēji	收件人
katjonu	陽離子
sanders	sanders
zilenīši	polyommatus
kafejnīcā	食堂
kafejnīcā	咖啡廳
kafejnīcā	咖啡館
mutter	mutter
linna	linn
amatnieka	工匠
apstiprinājums	核准
apstiprinājums	核可
apstiprinājums	批准
apstiprinājums	確認
apstiprinājums	證實
ans	anc
ierakstīšana	錄音
ierakstīšana	記錄
ekvatoriālās	赤道
apsvērumi	評論
apsvērumi	意見
nivalis	nivalis
tomas	tomas
aizņemts	忙
aizņemts	繁忙
aizņemts	忙碌
aizņemts	忙著
iwata	iwata
čili	辣椒
kontracepcija	避孕
