در	vrata
پدرو	pedro
تریلر	triler
تریلر	prikolica
تریلر	prikolicu
چاک	chuck
خوک	svinje
خوک	prase
خوک	svinja
بازوی	ruka
مدیاویکی	mediawiki
بیداری	budan
بیداری	budni
بیداری	budna
جامی	šalice
جامی	kupa
جامی	pehar
جامی	šalica
جامی	kup
آری	eee
تزئینات	ukrasi
تزئینات	dekoracije
شوهرش	mužu
شوهرش	muž
شوهرش	suprug
کالین	colin
برونو	bruno
مارپیچی	spirale
باخ	bach
قذافی	gaddafi
مونتاژ	montaža
گمنام	anonimno
گمنام	anonimna
گمنام	anonimni
ناراحتی	tužno
ناراحتی	žalosno
ناراحتی	tužna
محبت	ljubaznost
محبت	dobrote
محبت	dobrotom
محبت	dobrota
محبت	naklonost
محبت	privrženost
همخوانی	dosljednost
باک	bak
باک	bock
کارا	kara
کارا	cara
جنبشی	kinetička
وبا	kolera
جهانگردان	istraživači
آستوریاس	asturija
تزئین	ukras
تزئین	ukrasiti
پیشوند	prefiks
بیهوشی	anestetik
بیهوشی	anestezija
نشستن	sjedeći
نشستن	sjedenje
شایان	cheyenne
نیایش	prizivanje
نیایش	klanjanje
نیایش	obožavanje
نیایش	molitve
کلامی	verbalno
کلامی	jezična
تناقض	kontradikcije
تناقض	paradoks
تناقض	nedosljednost
تناقض	kontradikcija
قضائیه	pravosuđa
قضائیه	pravosuđe
تعطیلی	gašenje
لیندا	linda
لیندا	lynda
قسم	zakletvu
قسم	zakletvom
قسم	zakletva
آرم	ruka
دلاور	delaware
اتصالات	veze
فراخوانی	pozivom
فراخوانی	pozivanje
فراخوانی	zovem
اسیدی	kiseline
اسیدی	kiselina
اسیدی	kiselost
بیکاری	nezaposlenosti
بیکاری	nezaposlenost
فلفل	paprika
فلفل	pepper
فلفل	papar
فلفل	biber
هاپکینز	hopkins
شیطانی	demonska
شیطانی	demonski
مگس	leti
مگس	muhe
مگس	mušice
کالاها	dobara
کالاها	robe
کالاها	robu
کالاها	roba
لیبریا	liberiji
لیبریا	liberijski
محو	mrlja
محو	mrlju
لای	lai
پنجشنبه	četvrtak
بقای	opstanak
بقای	preživljavanje
نامیبیا	namibiji
طیفی	spektralni
کمدین	komičar
جن	jen
عذرخواهی	isprike
عذرخواهی	isprike
عذرخواهی	izgovori
عذرخواهی	isprika
بازگو	prebrojavanje
میکس	mix
میکس	miks
یوهانس	johannes
بذر	seme
بذر	sjeme
بذر	sjemenke
بذر	sjeme
عملگر	operater
تکن	tekken
فرصتی	prilika
فرصتی	prigoda
اخطار	obavijesti
اخطار	obavijest
اخطار	upozorenje
اخطار	upozorenja
بخارست	bukurešta
بخارست	bukurešt
حباب	mjehurići
حباب	mjehuriće
حباب	mjehur
حباب	mjehurić
پالس	puls
گرانت	grunt
گرانت	podari
گرانت	grant
هیلاری	hillary
هیلاری	hilary
بهاری	proljeće
بهاری	proljeća
مزدا	mazda
نقدهای	kritike
تفریح	rekreaciju
گان	gunn
نرگس	narcis
کپنهاگ	kopenhagenu
کارولین	caroline
کارولین	karolina
صدمه	oštećenja
صدمه	oštećenje
صدمه	povrijediti
صدمه	povrijeđen
شارژ	naboj
شارژ	naplatiti
شارژ	optužen
خنده	smijeh
ملایم	nježan
ملایم	nježno
ملایم	blaga
ملایم	blage
ملایم	blagi
ملایم	blag
ملایم	mekani
ملایم	mekana
ملایم	meko
ملایم	mekano
ییلاق	zemlja
ییلاق	država
ییلاق	domovina
مایا	maje
مایا	majo
مایا	maya
مایا	maja
داند	zna
اشتوتگارت	stuttgart
جوار	priznaje
چنگیز	džingis
لانه	gnijezdo
لانه	gnijezda
لانه	jazbina
لانه	den
منسوخ	arhaičan
منسوخ	zastarjela
منسوخ	zastarjeli
منسوخ	zastarjelo
منسوخ	zastarjele
منسوخ	zastarjeli
منسوخ	zastarjele
منسوخ	zastarjelo
منسوخ	zastario
سانسکریت	sanskrit
محکومیت	osude
محکومیت	uvjerenje
محکومیت	osuda
امتیازات	privilegije
امتیازات	povlastice
امتیازات	privilegija
استعمال	uporaba
استعمال	upotreba
استعمال	korištenje
محفوظ	zaštićeno
محفوظ	zaštićena
محفوظ	zaštićen
محفوظ	zaštićeni
محفوظ	očuvana
شبح	fantom
شبح	duh
شبح	ghost
دورانی	premaz
انگل	engel
انگل	paraziti
انگل	parazite
انگل	parazita
انگل	parazit
فروشنده	prodavač
کمیل	camille
منظره	pejzaž
منظره	krajolik
واتیکان	vatikana
واتیکان	vatikan
گریس	grace
گریس	milost
اتلتیک	atletski
موضوعاتی	teme
سالمندان	starački
سالمندان	starije
ماموران	policajci
ماموران	časnici
ماموران	službenici
روحیه	moral
عشقی	ljubavi
عشقی	volim
عشقی	ljubav
موجودیت	entiteta
موجودیت	entitet
مارکسیست	marksističko
تدبیر	regulira
تدبیر	regulirati
تدبیر	plan
تدبیر	plana
سفال	lončarstvo
رودریگز	rodriguez
رودریگز	rodrigues
رودریگز	rodríguez
ریس	reese
ریس	ris
ریس	rhys
ریس	reiss
بشریت	čovječanstvo
بشریت	ljudskost
بشریت	humanost
کوهن	cohn
کوهن	cohen
کوهن	kohn
فیجی	fiji
سمرقند	samarkand
ارضی	teritorijalni
هانتر	lovac
هانتر	hunter
مارینو	marino
پناهنده	izbjeglica
پناهنده	izbjeglica
پناهنده	izbjeglice
رزرو	rezervirano
رزرو	rezervirao
رزرو	rezervirano
رزرو	rezervirana
رزرو	rezerviran
رزرو	rezervacije
رزرو	rezervacije
رزرو	rezervat
رزرو	rezervacija
رزرو	rezervi
رزرو	rezerva
یخبندان	leda
یخبندان	led
یخبندان	ice
متقارن	simetrično
رابینسون	robinson
کویینز	queensu
کویینز	kraljice
کویینز	queens
بخواند	pozivi
بخواند	pozive
ملودی	melody
ملودی	melodija
اسبق	prethodnik
ریاض	rijad
وحی	otkrivenje
وحی	otkrivenja
دلو	kantu
دلو	kanta
دلو	aquarius
دلو	vodenjak
ضخیم	gusta
ضخیم	gusto
کربنات	karbonat
انقباض	trudovi
انقباض	kontrakcije
شفت	okno
سوفیا	sofija
سوفیا	sofiji
سوفیا	sofia
امیدوار	nade
بتی	beti
بتی	betty
دستورالعمل	instrukcije
دستورالعمل	recept
دستورالعمل	upute
دستورالعمل	instrukcije
منتسب	navodne
منتسب	navodni
انگشتان	prste
انگشتان	prsti
محتوی	kontejner
محتوی	spremnik
نامزدها	nominacija
معصوم	nevin
معصوم	nevina
معصوم	nevini
کارتون	crtić
کارتون	crtani
کارتون	crtani
احتیاط	oprez
دربی	derby
دربی	derbi
گرامر	gramatiku
سپیده	zore
سپیده	zoru
سپیده	svitanje
سپیده	zora
نیکو	niko
نیکو	nico
بخت	bogatstvo
هاله	halle
هاله	auru
هاله	aura
توری	mreža
بنویسد	pišite
بنویسد	napiši
بنویسد	piši
بنویسد	napišite
همسران	supružnika
همسران	supruge
قراردادهای	ugovori
قراردادهای	protokoli
هوندا	honda
دیداری	vizualna
دیداری	vizualno
دیداری	vizualni
بهای	cijena
بهای	cena
بهای	price
آیفون	iphone
گیلاس	cherry
گیلاس	trešnja
گیلاس	višnje
گیلاس	trešnje
ارکان	stub
ارکان	stup
شایستگی	kvalificirana
شایستگی	kvalificiran
شایستگی	kvalificirani
مشتقات	derivata
مشتقات	varijante
اسکای	skye
اسکای	neba
اسکای	nebu
اسکای	sky
اسکای	nebo
سنگر	bunker
سنگر	bunkera
تصدی	povjerenstvo
تصدی	komisija
تصدی	komisije
تصدی	provizije
تصدی	zakup
موجی	vala
موجی	val
موجی	valove
موجی	valovi
کارآمد	efikasno
کارآمد	efikasan
کارآمد	učinkovito
انعطاف	fleksibilan
ردیابی	praćenje
ردیابی	tragač
ردیابی	trag
ماهانه	mjesečno
ماهانه	mjesečni
قدیس	sveti
قدیس	svetac
قدیس	saint
تهی	praznina
تهی	prazninu
تهی	prazno
تهی	isprazni
تهی	prazan
تهی	prazni
تهی	prazna
رفیع	visoko
رفیع	visok
رفیع	visoka
رفیع	rafi
نگاشت	karta
نگاشت	mapa
نگاشت	kartu
نگاشت	mapu
جمجمه	lubanje
جمجمه	lubanja
جمجمه	lubanje
جمجمه	lubanju
سوزن	igle
سوزن	igala
سوزن	iglu
سوزن	igla
بنادر	lukama
جوزپه	giuseppe
اعتدال	umjerenost
اعتدال	umjereno
پذیرایی	smještaj
پذیرایی	primanje
پذیرایی	prijem
پذیرایی	prijam
پذیرایی	zabava
عروسک	lutke
عروسک	lutka
چیزها	stvari
تزیین	uređenje
یقین	sigurnošću
یقین	nesigurna
یقین	nesiguran
قاطع	odlučan
قاطع	odlučujući
اریتره	eritreja
دهقان	seljak
هریسون	harrisona
هریسون	harrison
بولونیا	bologna
بولونیا	salama
حک	graviranje
انشعاب	vilicu
انشعاب	vilica
انشعاب	grana
انشعاب	branch
انشعاب	grane
انشعاب	granu
وایمار	weimar
گردنه	strme
مارسل	marcela
مارسل	marcel
کسر	razlomke
کسر	manjka
کسر	manjak
کسر	deficit
کسر	djelić
عبادت	obožavanje
متراکم	gust
متراکم	gusta
متراکم	guste
جنایات	zločini
جنایات	zločine
آئودی	audi
ترمینال	terminal
ترمینال	krajnja
نامحدود	beskonačno
نامحدود	neograničen
سرنگون	zbaciti
آپاچی	apache
آپاچی	apači
مشروط	kontingent
عرضی	pejzaž
عرضی	krajolik
عرضی	poprečni
ذرت	kukuruza
ذرت	kukuruz
بدانید	znati
بدانید	znaj
وبر	weber
سرودن	sastavi
تکنیکی	tehnički
تکنیکی	tehnička
زی	zi
زی	zee
نفی	deportaciju
داوطلبانه	dragovoljno
داوطلبانه	dobrovoljno
داوطلبانه	dobrovoljni
داوطلبانه	dragovoljno
داوطلبانه	dobrovoljno
خائن	izdajnik
خائن	izdajica
رویس	royce
گریگوری	gregory
کنراد	conrad
چکاوک	ševa
بالتیک	baltiku
آیوی	ivy
راجرز	rogers
میرسد	dosegne
ادوین	edwin
رنگهای	boje
اطفال	deca
اطفال	djeca
هسن	hesse
یونس	yunus
یونس	jona
یونس	jonah
همسایگی	susjedstvu
همسایگی	susjedstvo
همسایگی	kvart
همسایگی	susjedstvo
همسایگی	kvart
فرضی	hipotetski
فرضی	hipotetički
راو	sirova
راو	sirov
راو	sirovi
راو	sirove
راو	sirovo
آهسته	sporo
آهسته	lagano
آهسته	polako
زاگرب	zagreb
نوی	neu
نیکول	nicole
گوگ	gogh
فری	trajektom
فری	trajekt
فری	frey
فری	fra
تقطیر	destilacija
آلتو	alto
نیکلای	nikolaj
نیکلای	nikolay
رؤیا	roya
رؤیا	dream
رؤیا	san
رؤیا	sanjaj
اهدای	donator
اهدای	donor
اهدای	donatora
پرل	pearl
پرل	biser
پرل	bisera
پرل	perl
رفیق	druze
لیو	liv
بدانند	znati
بدانند	znaj
مناظره	debata
مناظره	rasprava
مناظره	rasprave
مناظره	debate
مناظره	debate
میکرو	mikro
ادراک	percepcije
ادراک	percepcija
بادهای	vjetrovi
تاب	ljuljanje
تاب	zamah
ناتینگهام	nottingham
بیاورید	donesite
پنهانی	tajno
پنهانی	potajno
صمیمی	srdačan
صمیمی	intimno
صمیمی	intimni
صمیمی	intimna
زینب	zeynep
قربان	gospodine
سوءاستفاده	zloupotreba
سوءاستفاده	zlostavljanje
جنوا	genovi
گنگ	glup
گنگ	banda
گنگ	gang
مچ	zglob
یخی	frost
یخی	mraz
یخی	leda
یخی	led
یخی	ice
قحطی	glad
قحطی	gladi
ماسک	masku
ماسک	maske
ماسک	maska
ماسک	maske
میگیرد	uzima
میگیرد	prima
مکانیزم	mehanizam
شهدا	mučenici
شهدا	mučenika
قرض	kredit
قرض	zajam
قرض	duga
قرض	dugovi
قرض	dug
قرض	posudi
قرض	posuditi
استوا	ekvator
دشواری	poteškoće
دشواری	poteškoća
دشواری	teškoća
دشواری	teškoće
مهمات	municija
مهمات	streljivo
مهمات	municiju
آند	andski
رحمان	rahman
وصیت	zavjet
محفظه	kapsule
محفظه	kapsulu
محفظه	kapsula
دول	dol
مشاوران	konzultanti
مشاوران	savjetnici
احتراق	izgaranje
احتراق	paljenja
احتراق	paljenje
تختی	njeno
تختی	njezin
تختی	njen
تختی	njena
درواقع	zapravo
کلک	obmana
کلک	trick
کلک	trik
گرده	pelud
متخصصین	eksperti
متخصصین	stručnjaci
متخصصین	tech
متخصصین	specijalisti
تریپل	trostruko
تریپل	trostruki
فسیلی	fosil
مهاجرین	migranata
مهاجرین	imigranti
مهاجرین	imigrante
مهاجرین	imigranata
مهاجرین	izbjeglica
مهاجرین	izbjeglice
پروسه	postupak
پروسه	proces
گوهر	srž
گوهر	suština
تراشه	čip
تراشه	chip
تراشه	cip
تحقیر	ponižen
تحقیر	ponižavajuće
تحقیر	poniženje
تحقیر	prezir
عنکبوتی	pauk
عنکبوتی	spider
پوینت	točka
جراح	kirurg
جراح	kirurga
جراح	jarrah
نورنبرگ	nürnberg
اتمسفر	atmosfera
اتمسفر	atmosferu
اتمسفر	atmosferski
قفس	kavez
قفس	cage
شهوانی	erotske
جاسوس	špijun
دوجانبه	bilateralne
دوجانبه	bilateralni
پروتون	proton
لورا	laura
لورا	lauri
لورا	lora
آشکارا	javno
ساسکاچوان	saskatchewan
لکه	mrlje
لکه	mrlja
لکه	mrlja
لکه	mrlju
سوارکاری	jahanje
سوارکاری	jahanja
سوارکاری	konjički
متریک	metričkih
جاش	josh
بحر	morem
بحر	moru
بحر	more
حسابرسی	revizija
حسابرسی	revizije
حسابرسی	računovodstvo
گلوکز	glukoze
یگان	jedinica
قرارگاه	naselje
قرارگاه	nagodba
بوریس	boris
گروگان	taoci
گروگان	talac
گروگان	taoc
تدارک	priprema
تدارک	pripreme
جووانی	giovanni
دینار	dinara
انور	enver
انور	anwar
ویک	vic
ویک	vik
استارک	stark
اتلاف	otpad
بای	zaljev
بای	uvala
بای	bay
مونترال	montrealu
مونترال	montreal
کعبه	kaba
ابدی	vječna
ابدی	vječni
ابدی	besmrtni
ابدی	besmrtan
ابدی	besmrtna
پتر	petre
پتر	peter
پتر	petra
پتر	petar
پتر	petr
سیلیکات	silikat
مهری	pečat
نزول	spuštanje
پروتستان	protestantska
تجلیل	proslava
تجلیل	slavlje
سپر	štit
سپر	branik
فرات	eufrat
ایزدی	providence
اسکیت	klizanje
اسکیت	klizati
اسکیت	skateboarding
آراسته	atraktivna
آراسته	privlačno
آراسته	privlačan
آراسته	privlačna
آراسته	uređena
آراسته	odlikovan
بورلی	beverly
چهارراه	križanje
چهارراه	raskrižje
چهارراه	raskrižju
فراطبیعی	paranormalno
سلاطین	kraljevi
سلاطین	kraljeva
سایمون	simone
سایمون	simon
سایمون	simona
والاس	wallace
دیکتاتوری	diktatorski
دیکتاتوری	diktature
سویی	sui
اندلس	andaluzija
لوسی	lucy
لوسی	lusi
خشکسالی	glad
خشکسالی	suša
خشکسالی	suše
اولاد	potomstvo
اولاد	potomci
سمفونیک	simfonijske
الموت	alamut
ریکاردو	riccardo
ریکاردو	ricardo
برانگیخت	recitira
کلوپ	klub
کلوپ	club
پوشیدن	nošenje
پوشیدن	noseći
پوشیدن	nosi
پوشیدن	obuci
کلاب	klub
کلاب	club
تایی	tae
لایپزیگ	leipzigu
نفرت	mržnja
نفرت	mržnja
نفرت	mrzim
نفرت	hate
برخاست	polijetanje
هالی	holly
چهاردهمین	fourteenth
ادواردز	edwards
نواری	vrpca
مونته	monte
آناهیتا	anahita
هافمن	hoffmann
هافمن	hoffman
غزنوی	gazni
آشتی	primirje
تروریست	teroristička
تروریست	terorist
تروریست	teroristički
تروریست	terorista
تروریست	teroriste
تروریست	teroristima
تروریست	teroristi
انصار	ansar
ارگان	organe
ارگان	organa
ارگان	organi
ارگان	organa
ارگان	orgulje
ارگان	organ
خفیف	blaga
خفیف	blage
خفیف	blagi
خفیف	blag
مخروطی	kupu
مخروطی	kornet
بازجویی	ispitivanja
بازجویی	ispitivanje
بازجویی	preispitivanje
بازجویی	ispitivanje
انبساط	proširenja
انبساط	širenje
انبساط	proširenje
قفسه	polica
قفسه	policu
قفسه	polici
قفسه	ormaru
قفسه	ormar
پرتقال	narančasta
پرتقال	orange
پرتقال	narančasto
پرتقال	naranče
پرتقال	naranče
نایت	vitez
نایت	skakač
کامیون	kamion
شهریاری	monarhije
فلک	ferris
اسپرت	sportski
اسپرت	sportovi
اسپرت	sport
جواهرات	dragulji
جواهرات	dragulje
جواهرات	nakita
جواهرات	nakit
جواهرات	nakita
جواهرات	nakit
بیا	dođi
کورپوریشن	korporacija
ویلی	vili
ویلی	willie
مارپیچ	labirint
مارپیچ	labirint
مارپیچ	serpentine
مارپیچ	spirale
مارپیچ	helix
ترنر	turner
میکروسکوپ	mikroskopom
میکروسکوپ	mikroskop
نکا	neckar
بیم	warner
سگا	sega
سگا	psima
سگا	psi
سگا	pasa
نهر	creek
پارما	parma
جزیی	trivijalno
گوارشی	gastrointestinalni
گوارشی	probavni
سوسک	žohari
سوسک	žohar
سوسک	žohara
سوسک	buba
بزرگسال	odraslo
بزرگسال	odrasli
بزرگسال	odraslima
بزرگسال	odrasli
لیبرالیسم	liberalizam
وجوه	sredstva
وجوه	sredstava
وجوه	fondove
غشای	membranu
فلیکس	felix
پیکربندی	konfiguracija
شنی	pijesak
شنی	sand
شنی	pješčana
دخیل	umiješan
دخیل	uključen
دخیل	uključeni
کلیولند	clevelandu
کلیولند	cleveland
صوری	formalno
صوری	formalni
چهارگانه	četverostruko
رهنمودهای	smjernica
رهنمودهای	smjernice
بنفیکا	benfica
شیرجه	ronjenje
شیرجه	ronjenja
شیرجه	ronjenje
شیرجه	roniti
شیرجه	zaroni
قسمتهای	epizode
تریلیون	trilijuna
معاف	izuzeti
جدیدترین	najnoviji
جدیدترین	najnovija
جدیدترین	najnovije
جدیدترین	najnoviji
جدیدترین	najnovije
باشکوه	veličanstveni
باشکوه	veličanstveno
باشکوه	veličanstven
تصدیق	potvrda
تصدیق	potvrdi
تصدیق	priznao
تصدیق	potvrđuje
تصدیق	potvrđujem
رویارویی	susret
گرگوری	gregory
کلارا	klara
کلارا	clara
کلارا	klara
جاوید	javed
جاوید	besmrtni
جاوید	besmrtan
جاوید	besmrtna
کینگز	kraljevi
کینگز	kraljeva
سوشی	suši
واتسون	watson
استن	stan
استن	stana
استن	sten
کریستف	christof
کریستف	christoph
رصد	opservatoriju
رصد	promatranje
سوژه	predmet
سوژه	subjekt
تنباکو	duhan
فنلاندی	finska
فنلاندی	finski
عاقبت	ishod
آلکساندر	alexandre
مونرو	monroe
ارل	earl
گنجشک	vrapci
گنجشک	vrabac
گنجشک	sparrow
گاردین	skrbnik
گاردین	čuvar
زوال	raseljeni
فروید	freud
اسلو	oslu
بلکبرن	blackburn
جردن	jordan
تراژدی	tragedije
تراژدی	tragedija
سباستین	sebastian
سباستین	sebastiana
رؤیای	dream
رؤیای	san
رؤیای	sanjaj
المپیاد	olimpijada
بتهوون	beethoven
وردی	verdi
کانونی	žarišna
فلوئورید	fluorid
دوزیستان	vodozemac
موریتانی	mauritanije
ادراری	urinarni
کلاوس	klaus
کلاوس	klausa
گراند	grande
گراند	grand
شاهدخت	princeza
شاهدخت	princess
برمه	burmi
برمه	burmanski
واعظ	propovjednik
خر	magarac
هانوفر	hanover
هانوفر	hannover
ریگ	platformi
پیشگام	pionir
اساسنامه	statut
الکترو	elektro
فشاری	pritisak
فشاری	tlak
غریبه	stranci
غریبه	strancima
غریبه	čudnije
غریبه	stranac
شهرستانهای	županije
شمشیربازی	mačevanje
شمشیربازی	mačevanje
آپارتمان	stan
آپارتمان	apartman
شیمیدان	kemičar
سفت	čvrsto
بتنی	bethany
ولت	volt
تاین	tyne
نیش	ubod
نیش	sting
لیژ	liège
دیروز	jučer
کیوتو	kyoto
اوژن	eugene
عیب	mana
عیب	defekt
ریل	željeznicom
تعالیم	doktrina
معابد	hramove
ماهیگیری	pecanje
ماهیگیری	ribolov
ماهیگیری	peca
غیرعادی	neobično
پیرس	pierce
هولمز	holmes
ظلم	ugnjetavanja
ظلم	potlačeni
ظلم	okrutnost
ظلم	okrutnosti
ظلم	nepravda
ظلم	nepravdu
ظلم	nepravde
تمرینات	trening
تمرینات	obuka
تمرینات	treniranje
خرچنگ	rakove
خرچنگ	rakova
خرچنگ	rakovi
خرچنگ	jastoga
خرچنگ	jastog
خرچنگ	rakova
خرچنگ	crab
کشنده	smrtonosni
کشنده	smrtonosno
کشنده	smrtonosni
کشنده	smrtonosno
کشنده	smrtonosno
کشنده	fatalna
کشنده	fatalno
بوته	bush
بوته	grm
ناظری	spectator
کاتالان	katalonski
مورفی	murphy
خوارزم	horezm
گرسنگی	gladi
گرسنگی	glad
پالایش	filter
پالایش	filtar
پالایش	filtriranje
رمزی	ramsey
شاهکار	štos
شاهکار	podvig
نویز	buka
نویز	buku
نویز	buke
ادریس	enoch
ادریس	idris
نمانده	skoro
نمانده	gotovo
رسوب	sedimenta
صافی	safija
داش	dash
داش	crtica
ریچل	rachel
شیلا	sheila
عبدی	abdi
جغد	sova
جغد	sove
جغد	sovu
عمرو	amr
تاثیرات	učinci
تاثیرات	efekti
احتمالات	vjerojatnosti
احتمالات	šanse
احتمالات	izgledi
احتمالات	vjerojatnost
احتمالات	vjerojatnosti
یتیم	siročad
یتیم	siročadi
یتیم	siroče
دوس	dos
شفا	ozdravi
شفا	izliječiti
شفا	liječenje
شفا	ozdravljenje
شفا	ozdravio
شفا	izliječio
مغازه	radnja
مغازه	shop
مغازه	prodavaonica
مغازه	trgovina
چرخشی	rotirajuće
نشانگان	sindrom
نهفته	latentne
نهفته	ugrađen
نهفته	ugrađeni
روانپزشکی	psihijatrija
روانپزشکی	psihijatriju
روانپزشکی	psihijatrije
روانپزشکی	psihijatrijska
روانپزشکی	psihijatrijski
چیره	dominirala
بلوچی	bellucci
گلکسی	galaksije
گلکسی	galaksiji
گلکسی	galaksija
گلکسی	galaxy
گلکسی	galaksiju
درازا	dugotrajno
پاها	noge
خواهران	sestre
خواهران	sestrama
ریخت	prolio
ریخت	prolivena
اکو	eko
اکو	eko
اکو	eho
اکو	jeka
اکو	odjek
اکو	echo
قبله	smjer
قبله	pravac
قبله	smjeru
استبداد	tiranije
خوشبختانه	srećom
تیتراژ	krediti
تیتراژ	kredite
ولفگانگ	wolfgang
وزنه	utege
وزنه	težina
وزنه	težinu
اجداد	preci
اجداد	precima
اجداد	pretke
اجداد	predak
پت	ljubimca
پت	ljubimac
پت	pat
پاپی	poppy
پاپی	mak
پاپی	papi
قیصر	kaiser
پایش	skeniranje
پایش	skeniranja
پایش	praćenje
آلیکانته	alicante
فانی	fanny
فانی	smrtnik
فانی	smrtni
فانی	smrtno
فانی	smrtna
پهلو	strana
پهلو	strane
اکسپرس	express
اسکس	essex
نخبگان	elita
نخبگان	elite
فینیکس	kapsule
فینیکس	feniks
فینیکس	phoenix
کرو	crow
کرو	vrana
کرو	vrane
کرو	karev
ترتیبی	redni
ترتیبی	sekvencijalni
کرایسلر	chrysler
هوتن	hutton
هوتن	houten
هوتن	houghton
غیرانتفاعی	neprofitna
صفا	safa
ساسکس	sussexu
تاجگذاری	krunidbu
فسفر	fosfor
بولتون	bolton
چشمی	oka
چشمی	oko
اوتار	uttar
اوا	eva
هلسینکی	helsinkiju
آندورا	andora
اجبار	silom
اجبار	prisili
اجبار	sile
اجبار	sila
اجبار	prisila
اجبار	prisile
اجبار	prisila
اجبار	prisile
اجبار	prisiljen
اجبار	prisiljeni
اجبار	prisilno
اجبار	prisilio
معقول	razuman
معقول	razumno
معقول	racionalno
معقول	razumno
معقول	racionalan
معقول	razumno
معقول	razuman
معقول	razumna
بارگیری	preuzimanje
بارگیری	učitavanje
بارگیری	utovar
بارگیری	skidanje
بارگیری	preuzimanje
بارگیری	skinuo
مذکر	muško
مذکر	mužjak
مذکر	muškarac
مذکر	muški
دایناسور	dinosaur
دایناسور	dinosaura
بقا	opstanak
بقا	preživljavanje
تورینو	tra
تورینو	torino
متفرقه	razno
متفرقه	razni
آدریان	adriane
آدریان	adrian
هیچکدام	nijedan
هیچکدام	nijedna
برشی	shear
اویل	ulje
اویل	nafta
گیبسون	gibsona
گیبسون	gibson
استثنای	izuzetak
استثنای	iznimka
هراس	užas
هراس	teror
آوازی	vokalni
آوازی	vokal
مغولی	mongolski
استفن	stefana
استفن	stefan
استفن	stefanu
استفن	steffen
رسوایی	skandal
آویزان	hung
آویزان	objesio
آویزان	obješen
آویزان	objesiti
آویزان	objesi
آویزان	vješanje
آویزان	visi
طغیان	pobunio
طغیان	buntovnik
طغیان	pobunjenika
طغیان	pobunjenik
طغیان	pobune
طغیان	pobuna
طغیان	ustanak
نیاکان	preci
نیاکان	precima
نیاکان	pretke
نیاکان	predak
مسخره	smiješno
الزامی	obavezno
عجیبی	čudno
حمد	hamad
حمد	slava
حمد	pohvala
حمد	pohvale
نوشیدن	pila
نوشیدن	pije
نوشیدن	pijem
نوشیدن	piće
سفره	stol
سفره	tablica
مالدیو	maldivima
هل	kardamom
هل	guranje
هل	gura
هل	hala
هل	hal
اشمیت	schmidt
اشمیت	schmitt
لوتر	luther
راهبرد	smjernica
راهبرد	strategije
راهبرد	strategiju
راهبرد	strategija
رمزگذاری	kodiranje
فرانچسکو	francisco
فرانچسکو	francisca
فرانچسکو	francesco
زا	generator
مصادره	zaplijenili
سازندگی	radovi
سازندگی	izgradnja
سازندگی	konstrukcija
سازندگی	gradnja
سازندگی	izgradnju
وارث	nasljednik
وارث	nasljednika
روزولت	roosevelt
قصبه	parish
قصبه	župi
قصبه	župe
دماغه	rt
دماغه	cape
دماغه	plašt
دماغه	ogrtač
اولا	ola
قدردانی	zahvalnosti
قدردانی	zahvalnost
قدردانی	zahvalnost
ویتنی	whitney
کوستا	costa
کوستا	kosta
دیم	dim
راش	rush
راش	navala
راش	nalet
ققنوس	feniks
ققنوس	phoenix
اوراسیا	euroazije
مرگبار	smrtonosni
مرگبار	smrtonosno
مرگبار	smrtonosno
مرگبار	fatalna
مرگبار	fatalno
کابین	kabini
کابین	kabina
کابین	koliba
وکالت	odvjetnik
جوجه	kokoš
جوجه	piletina
جوجه	pile
بهبودی	oporavak
بهبودی	poboljšanja
بهبودی	poboljšanje
عینک	čaše
عینک	naočale
هومبولت	humboldt
بریدن	rezanje
مارکسیسم	marksizam
متابولیسم	metabolizam
میرود	ide
میرود	šetnje
میرود	hoda
کج	pokvareni
ناکام	razočaran
ناکام	razočarana
ناکام	razočarani
ناکام	frustriran
ناکام	frustrirana
شمع	svijeća
شمع	svijeću
شمع	svijeće
تاد	todd
توبه	pokajanje
مترادف	sinonim
مترادف	sinonim
شلوغ	neuredna
شلوغ	neuredno
شلوغ	zauzet
شلوغ	zauzeto
شلوغ	bučno
شلوغ	gužva
ژولیت	juliette
ژولیت	juliet
ژولیت	julija
بنیامین	benjamin
فال	bogatstvo
پارسا	parsa
ونسان	vincent
لوکا	luca
لوکا	luka
یوجین	eugene
فیس	facebooku
فیس	facebook
هاروی	harvey
توییتر	twitter
توییتر	twitteru
ید	jod
تنور	pećnica
تنور	peć
تنور	tenor
توگو	togo
عصبانی	ljut
عصبانی	ljuta
جوآن	joan
شعرای	stihovi
شعرای	stihove
آوانگاری	fonetski
استوک	stoke
صفار	suffer
زباله	otpad
زباله	smeće
زباله	smeće
آشیانه	gnijezdo
آشیانه	gnijezda
آشیانه	hangar
جوندگان	glodavac
توهم	halucinacija
توهم	halucinacije
توهم	iluziju
توهم	iluzija
توهم	iluzije
آنتون	anton
آنتون	antona
آشامیدنی	pila
آشامیدنی	pije
آشامیدنی	pijem
الاهلی	komercijalne
الاهلی	komercijalni
الاهلی	reklama
هیدروکسی	hidroksi
کاران	karan
آزادسازی	oslobođenja
آزادسازی	oslobodilačke
آزادسازی	oslobođenje
شکلات	čokolade
شکلات	čokoladu
شکلات	čokolada
ژنوم	genom
