категорія	categorie
вега	vega
караваджо	caravaggio
втратити	verliezen
втратити	verlies
декору	inrichten
декору	versieren
іспанію	spanje
збірників	compilaties
мудрість	wijsheid
чжу	zhu
грамів	kilogram
грамів	gram
грамів	gamma
грамів	gram
чутливі	gevoelig
чутливі	gevoelige
воллес	wallace
інструктором	instructeur
круті	hard
круті	steile
круті	steil
круті	tuff
круті	tof
круті	gaaf
круті	cool
збоку	kant
збоку	zijde
збоку	side
збоку	zijkant
кукурудза	maïs
кукурудза	mais
кукурудза	maïs
кукурудза	mais
мотоцикли	motorfietsen
вади	beestjes
вади	insecten
вади	bugs
блискуче	briljant
автомати	slots
побажання	wensen
побажання	verlanglijstje
прадеш	pradesh
вчинок	verdiensten
вчинок	merites
кипіння	kokend
іграшки	speelgoed
іграшки	speeltjes
бондарчук	bondartsjoek
утік	ontsnapt
утік	ontsnapte
утік	gevlucht
утік	vluchtte
утік	ontvlucht
близнюки	tweeling
близнюки	tweelingen
почув	hoorde
почув	gehoord
боїться	angst
боїться	vrees
боїться	angsten
винятки	uitzonderingen
винятки	uitzondering
прихожан	congregatie
померти	sterven
померти	sterf
федеріко	federico
лондонський	londen
брешія	brescia
міна	mina
міна	mijne
вітчизни	moederland
аркуш	laken
аркуш	vel
електро	elektro
електро	electro
італієць	italiaanse
італієць	italiaan
італієць	italiaans
собори	kathedralen
досягнув	bereikte
досягнув	bereikt
бредлі	bradley
квінт	quintus
глибше	dieper
глибше	diepere
антонова	luchtvaartmaatschappijen
антонова	airlines
приховані	verstopt
приховані	verborgen
рекламний	gepromoot
рекламний	gepromoveerd
рекламний	gepromoot
замінила	vervangen
лінкор	slagschip
лінкор	oorlogsschip
акул	haaien
акул	sharks
жуль	jules
каталогів	mappen
пологи	bevalling
хордові	chordadieren
віллем	willem
аналітичних	analytisch
мадагаскар	madagaskar
мадагаскар	madagascar
призначити	toekennen
призначити	toewijzen
лазар	lazare
лазар	lazar
молодість	jeugd
молодість	jongeren
векторів	vectoren
векторів	dragers
слухати	luister
слухати	luisteren
запланований	gepland
запланований	geplande
запланований	ingepland
запланований	gepland
запланований	geplande
чисті	puur
чисті	zuiver
чисті	pure
чисті	zuivere
малювати	schilderen
малювати	verven
малювати	verf
малювати	tekenen
малювати	trekken
азот	stikstof
раю	paradijs
раю	paradise
подарунки	kado
подарунки	cadeautjes
подарунки	cadeaus
подарунки	geschenken
подарунки	presenteert
подарунки	cadeaus
подарунки	cadeautjes
приховати	verstoppen
приховати	verbergen
приховати	verberg
генеральні	cortes
судини	aders
судини	slagaders
гібралтар	gibraltar
сатурн	saturn
сатурн	saturnus
салют	groet
зруйнувати	geschonden
зруйнувати	doorbroken
ява	java
розумний	slimme
розумний	slim
розумний	slimme
розумний	slim
розумний	smart
видача	repatriëring
мексиканський	mexicaanse
мексиканський	mexicaan
мексиканський	mexicaans
ефективні	effectief
правою	rmb
корозії	remmer
знайомства	sfeer
знайомства	ambiance
розваги	nonchalant
розваги	terloops
розваги	vermaak
розваги	amusement
розваги	entertainment
жарт	grap
жарт	grapje
жарт	mop
жарт	joke
жарт	grap
жарт	geintje
асті	asti
прогресивний	vooruitstrevend
прогресивний	progressieve
прогресивний	progressief
народності	bantoe
козлов	kozlov
вищими	groter
вищими	langer
швидкі	snel
швидкі	snelle
швидкі	vlug
швидкі	snel
швидкі	vasten
швидкі	snelle
швидкі	fast
напругу	spanning
напругу	spanningen
пародія	parodie
гуманітарний	geesteswetenschappen
слона	olifanten
слона	olifant
мура	mura
доріжки	track
доріжки	spoor
доріжки	nummers
доріжки	tracks
доріжки	sporen
доріжки	rupsbanden
прапорці	vlaggen
слуга	bediende
слуга	dienaar
мана	iwabuchi
циліндр	cilinder
пояснень	verduidelijkingen
заперечень	bezwaren
заперечень	bezwaar
тищенко	tisjtsjenko
сток	stoke
приват	privat
ландау	landau
ліра	lire
бандура	bandura
нет	nat
станіславського	stanislavski
рудник	rudnik
тринадцять	dertien
тринадцять	thirteen
якійсь	chagrijnig
солідарності	solidariteit
дік	dick
дік	lul
радості	joy
радості	blijdschap
радості	vreugde
радості	lekkernijen
зручний	handig
зручний	handige
зручний	handig
зручний	handige
зручний	comfortabel
зручний	comfortabele
протекторат	protectoraat
ешлі	ashlee
ешлі	ashleigh
ешлі	ashley
гріх	zonde
гріх	zonden
гріх	sin
гріх	zondigen
змішаний	mixed
змішаний	vermengd
змішаний	gemixt
змішаний	gemengde
змішаний	gemengd
збережений	gered
збережений	bewaard
збережений	opgeslagen
відмовились	afgewezen
відмовились	geweigerd
блекберн	blackburn
спирт	alcohol
стоячи	standing
стоячи	staande
стоячи	staand
тибету	tibetaanse
тибету	tibet
генетика	genen
генетика	genetica
застаріла	verouderd
застаріла	achterhaald
застаріла	afgekeurd
застаріла	nalatenschap
застаріла	erfenis
застаріла	verouderd
застаріла	achterhaald
застаріла	verouderde
мертвий	dood
мертвий	doods
мертвий	dead
свині	zwijnen
свині	varkens
свині	varken
свині	zwijn
аеропортів	vliegvelden
аеропортів	luchthavens
огюст	auguste
китайці	chinezen
китайці	chinees
китайці	chinese
коп	smeris
коп	flik
адміністративне	administratief
адміністративне	administratieve
прах	as
тихо	stilletjes
тихо	zachtjes
тихо	stilte
тихо	stil
тихо	rustig
тихо	stilzwijgend
тихо	stilletjes
тихо	geruisloos
стб	stb
тімоті	timothy
тімоті	tim
відновлюється	herstellende
кері	carey
кері	keri
сараєво	sarajevo
мовляв	gezegde
мовляв	zeggen
трибунал	tribunaal
посилити	strakker
посилити	moeilijker
посилити	harder
посилити	hardere
перес	perez
перес	pérez
кармен	carmen
співала	sang
співала	zongen
співала	zong
співала	gezongen
аналітична	analytisch
аналітична	analytische
трансляція	uitzending
трансляція	uitgezonden
трансляція	uitzenden
трансляція	leef
трансляція	live
трансляція	leven
трансляція	uitzending
трансляція	omroep
трансляція	uitzenden
трансляція	podcast
глина	klei
глина	clay
безсмертя	onsterfelijkheid
неймовірно	onvoorstelbaar
неймовірно	ongelooflijk
неймовірно	ongelofelijk
терези	weegschaal
осман	osman
лейпциг	leipzig
коридор	gang
коридор	gang
коридор	corridor
тонни	tonnen
тонни	ton
тонни	ton
лексика	lexicon
методику	technieken
достатню	voldoende
достатню	toereikend
вандалізму	vandalisme
деп	dep
штани	broeken
штани	broek
штани	broeken
штани	broek
вигнали	getrapt
вигнали	schopte
вигнали	geschopt
вражений	indruk
вражений	indrukwekkend
нирки	nier
нирки	nieren
виражає	uitdrukt
латинські	latijnse
латинські	latijns
латинські	latijn
фоліо	folio
вершники	ruiters
вершники	rijders
вершники	renners
вершники	ruiters
показувати	weergave
показувати	weergeven
показувати	display
показувати	toon
показувати	tonen
показувати	weergeven
показувати	show
зеніт	zenit
зеніт	zenith
складне	gecompliceerd
складне	ingewikkelde
складне	gecompliceerde
складне	ingewikkeld
складне	uitdagende
складне	uitdagend
складне	lastig
складне	moeilijk
складне	moeilijke
омар	omar
агрегат	aggregaat
оголошені	verklaarde
оголошені	gedeclareerd
оголошені	verklaard
оголошені	opgegeven
оголошені	aangegeven
бухті	harbor
гнів	boosheid
гнів	kwaadheid
гнів	toorn
гнів	woede
гнів	toorn
мандрівники	wanderers
мандрівники	reizigers
контекст	context
занурення	onderdompeling
занурення	zinken
комплексний	geïntegreerde
комплексний	geïntegreerd
пальцями	vingers
пальцями	fingers
повторити	herhalen
повторити	herhaal
повторити	herhaling
повторити	overdoen
повторити	opnieuw
повторити	herhaling
повертаючись	terugkerende
повертаючись	retourneren
запліднення	inseminatie
урарту	urartu
ліве	livet
атомна	atomic
пошкоджені	beschadigd
пошкоджені	beschadigde
горло	keel
альта	alta
мазур	mazur
погана	slechte
погана	bad
погана	slecht
антверпен	antwerpen
мисливці	jagers
дівчинку	sok
патрони	patronen
патрони	schelpen
патрони	hulzen
детальний	gedetailleerd
детальний	gedetailleerde
детальний	grondige
детальний	grondig
холл	hal
холл	zaal
холл	hall
бабусі	grootmoeder
бабусі	oma
стамбула	istanboel
стамбула	istanbul
зіткнувся	ondervonden
зіткнувся	tegengekomen
студентська	leerling
студентська	student
кабіна	cockpit
підрахунку	berekening
підрахунку	berekenen
підрахунку	berekeningen
гуртожиток	studentenhuis
гуртожиток	slaapzaal
гуртожиток	slaapzaal
читачі	volgt
читачі	volgers
читачі	volgelingen
читачі	abonnees
читачі	lezers
читачі	lezer
кристал	kristal
кристал	kristallen
кристал	crystal
сексуальної	seksuele
сексуальної	seksueel
нейрони	neuron
продає	verkoopt
веселка	regenboog
веселка	rainbow
індивідуальний	individu
індивідуальний	individueel
жирним	gedurfd
жирним	vet
жирним	gewaagd
жирним	brutaal
візуально	visueel
запалювання	ontbranding
запалювання	ontsteking
порожній	leeg
порожній	leegmaken
порожній	lege
порожній	ledig
порожній	leeg
порожній	blanco
відтінків	zonnebril
відтінків	tinten
відтінків	schaduwen
ведуча	organisator
ведуча	gastheer
ведуча	host
ведуча	gastvrouw
атрибути	attributen
атрибути	kenmerken
атрибути	eigenschappen
сеймі	seimas
динамічні	dynamic
динамічні	dynamiek
динамічні	dynamische
динамічні	dynamisch
півтори	helft
півтори	half
каркас	raamwerk
каркас	framework
каркас	kader
відтворює	speelt
відтворює	toneelstukken
обійти	rondweg
обійти	omzeilen
обійти	bypass
обійти	omleiding
взвод	peloton
лоу	lowe
самоа	samoa
вочевидь	kennelijk
вочевидь	blijkbaar
вочевидь	schijnbaar
чарівний	charmante
чарівний	charmant
чарівний	charming
небезпечний	gevaarlijke
небезпечний	gevaarlijk
маєр	maier
маєр	mayer
маєр	meyer
волонтерів	vrijwilliger
волонтерів	vrijwilligers
худоба	vee
худоба	veestapel
лесь	les
інструментами	instrumenten
мініатюр	miniaturen
мініатюр	miniatuur
древні	ouden
древні	ancients
орнамент	ornament
кальярі	cagliari
лінійки	heersers
борисов	borisov
гете	goethe
молотова	molotov
корови	koeien
формальні	regelmatige
формальні	regulier
формальні	reguliere
формальні	regelmatig
формальні	formele
формальні	formeel
порівнювати	vergelijken
порівнювати	vergelijk
практик	praktijken
виснаження	aftappen
виснаження	uitputting
істина	waar
істина	true
істина	klopt
істина	truth
істина	waarheid
запасних	spaar
запасних	sparen
збудника	booster
кабріолет	cabriolet
кабріолет	cabrio
вітамін	vitamine
вітамін	vitaminen
коннор	conner
коннор	connor
соломона	salomon
соломона	solomon
соломона	salomo
тяжкі	donkerste
вуд	hout
іларіон	hilarion
ваффен	waffen
вічне	vluchtig
вічне	vluchtige
вічне	eeuwige
вічне	eeuwigdurende
вічне	eeuwige
вічне	eeuwig
ініціатив	initiatieven
роті	monden
ненадовго	vluchtig
ненадовго	vluchtige
фарбами	oliën
пристрасті	hartstocht
пристрасті	passie
пристрасті	passion
поетичний	poëtische
поетичний	poëtisch
ангели	engeltjes
ангели	engelen
ангели	angels
марно	waardeloze
марно	waardeloos
марно	zinloos
кущі	struiken
кущі	bosjes
токуґава	tokugawa
самора	zamora
буря	tempest
буря	noodweer
буря	onweer
буря	storm
хижі	hut
хижі	kajuit
хижі	blokhut
хижі	cabine
хижі	roofzuchtige
придбали	geparkeerd
придбали	geparkeerde
літію	lithium
максимальне	maximale
максимальне	maximaal
максимальне	maximum
згадав	vermeld
згадав	genoemd
згадав	vermeldde
згадав	herinnerde
згадав	herinnerden
згадав	herinnerd
валле	valle
валле	vallée
вірний	trouwe
вірний	loyaal
вірний	trouw
вірний	loyale
вірний	trouwe
вірний	trouw
вірний	getrouwe
реактивний	jet
рильський	rila
мріє	wil
адміністративну	implementeren
рецептори	receptoren
стимулювання	stimulering
стимулювання	stimulatie
подібності	overeenkomsten
подібності	gelijkenissen
альтернатива	alternatief
альтернатива	alternatieve
еліта	elite
клей	lijm
клей	lijmen
клей	lijm
клей	klei
клей	clay
відвідувачі	bezoekers
відвідувачі	bezoekers
відвідувачі	bezoeker
аркуші	vellen
аркуші	lakens
аркуші	bladen
кириченко	andrej
чен	chen
чен	jong
чен	cheng
вбудований	ingebed
вбудований	ingesloten
кілограмів	kilogram
розбився	crashte
розбився	neergestort
розбився	gecrasht
новачок	nieuweling
новачок	beginneling
новачок	nieuweling
новачок	groentje
новачок	rookie
магія	magie
магія	magic
магія	magisch
аташе	attaché
штраф	penalty
штраф	straf
штраф	sanctie
штраф	verbeurd
тривале	voortgezet
тривале	vervolg
берн	bern
весняний	voorjaar
весняний	lente
кредиту	lening
чиє	wiens
світлина	foto
шосте	sixth
шосте	zesde
яблука	appelen
яблука	appels
перехоплення	catcher
перехоплення	vanger
розширені	uitgebreid
розширені	verlengd
інвесторів	beleggers
інвесторів	investeerders
інвесторів	belegger
рекламі	overtroffen
рекламі	overtrof
ларс	lars
познань	poznan
познань	poznań
аркушів	vellen
аркушів	lakens
аркушів	bladen
здатися	overgeven
здатися	overgave
каса	casa
радий	blij
шию	hals
шию	nek
дійсність	realiteit
дійсність	realiteiten
цікаве	interessante
цікаве	interessant
голосний	klinker
голосний	klinkers
вставки	inbrengen
вставки	invoeging
пригодницький	avontuur
пригодницький	avontuurlijk
пригодницький	adventure
пригодницький	avonturen
продавець	verkoper
продавець	verkoper
синхронізації	synchronisatie
сезонні	seizoensgebonden
мекленбург	mecklenburg
минулі	voorbij
минулі	verleden
відтінок	tint
відтінок	tint
відтінок	schaduw
чак	chuck
слон	olifanten
слон	olifant
вказали	geïndiceerd
вказали	aangegeven
вказали	aangeduid
шлезвіг	sleeswijk
вінченцо	vincenzo
грецьке	griekse
грецьке	grieks
грецьке	griek
судилося	voorbestemd
рузвельт	roosevelt
едвардс	edwards
лінда	linda
нейтронів	neutronen
вікові	seculiere
протилежний	tegengesteld
протилежний	tegenovergesteld
протилежний	tegenovergestelde
протилежний	tegenover
льодовики	gletsjers
бик	stier
бик	bull
справедливо	eerlijke
справедливо	redelijk
справедливо	fair
справедливо	eerlijk
лаціо	lazio
лаціо	latium
лікарень	ziekenhuis
лікарень	ziekenhuizen
джазу	jazz
гранат	granaatappel
індуїзм	hindoeïsme
туман	mist
туман	nevel
туман	mist
туман	nevel
піза	pisa
міцкевича	mickiewicz
рецепт	recept
рецепт	voorschrift
рецепт	recept
рецепт	recepten
дідусь	grootvader
дідусь	opa
дідусь	grootvader
дідусь	opa
троянди	rozen
троянди	roses
границя	grens
границя	begrenzing
границя	grens
присутнім	bijwonen
мальме	malmö
аромат	geur
аромат	smaak
скорочена	verkorte
скорочена	ingekort
скорочена	afgekort
сподівався	gehoopt
сподівався	hoopten
сподівався	hoopte
інвентар	materiaal
інвентар	uitrusting
інвентар	apparatuur
інвентар	materieel
складніше	moeilijker
складніше	harder
складніше	hardere
складніше	lastiger
завершилися	passeert
завершилися	pasjes
клієнти	klanten
клієнти	afnemers
клієнти	cliënten
клієнти	klanten
крішна	krishna
десятий	tenth
десятий	tiende
турку	turku
влаштувати	passen
влаштувати	fit
зросли	toegenomen
зросли	verhoogd
зросли	verhoogde
стріла	pijl
стріла	arrow
клапан	ventiel
клапан	klep
клапан	hartklep
клапан	afsluiter
улус	district
павія	pavia
тони	zonnebril
тони	tinten
тони	schaduwen
тони	schaduw
благодійна	liefdadigheidsinstelling
благодійна	liefdadigheid
мутації	mutaties
мутації	mutatie
мишей	muizen
животі	belly
животі	buik
розкидані	verspreide
розкидані	verspreid
розкидані	verstrooid
вижили	overlevenden
вижили	nabestaanden
вижили	overleefden
вижили	overleefde
вижили	overleefd
замінює	vervangt
суворий	hard
суворий	strikt
суворий	strikte
суворий	streng
суворий	ruig
суворий	ruw
суворий	ruwe
забути	vergeten
забути	vergeet
забути	vergeten
переїзд	verplaatsen
переїзд	bewegen
переїзд	bewegend
переїзд	verhuizen
переїзд	doorgang
переїзд	passage
гіпс	gips
фармацевтична	farmaceutisch
фармацевтична	farmaceutische
спіралі	spiralen
ана	ana
якостями	kwaliteiten
кузня	forge
кузня	smeden
кузня	vervalsen
горіх	noot
горіх	moer
дим	rook
дим	roken
поліцейського	politieagent
поліцейського	politieman
пляма	vlek
пляма	vlekken
пляма	spot
білла	bill
білла	wetsontwerp
білла	wetsvoorstel
мораль	morele
мораль	moreel
мораль	moraal
мораль	moraal
мораль	moraliteit
мораль	moraal
зацікавлення	belangen
зацікавлення	interesses
зацікавлення	belangstelling
зацікавлення	rente
зацікавлення	belang
зацікавлення	interesse
кеннет	kenneth
гвинтівок	geweren
бані	bani
бані	baden
землетруси	aardbevingen
записує	schrijft
квитки	tickets
квитки	kaartjes
очевидна	evident
набори	verzamelingen
набори	sets
приголосний	medeklinker
піщаний	sole
піщаний	zool
піщаний	tong
броня	pantser
броня	harnas
співають	zing
співають	zingen
кокс	cox
кокс	coke
кокс	cokes
кокс	cola
кувейт	koeweit
порошок	wasmiddel
порошок	kleuter
порошок	peuter
сімон	simone
сімон	simon
слуху	oor
беверлі	beverly
норвезька	noors
норвезька	noorse
творче	geslepen
зазначений	gespecificeerde
зазначений	opgegeven
зазначений	gespecificeerd
євросоюзу	gevolgen
євросоюзу	implicaties
лідерство	leiderschap
постріли	geweerschoten
постріли	schoten
постріли	geweerschoten
постріли	schoten
постріли	schoten
постріли	shots
постріли	bullet
постріли	kogel
священні	heilig
священні	heilige
священні	geheiligd
священні	heilige
священні	heilig
священні	holy
свічки	kaarsjes
свічки	kaarsen
аварія	ongeval
аварія	ongeluk
аварія	ongelukje
аварія	crash
аварія	crashen
терористичних	terroristische
терористичних	terrorist
терористичних	terroristisch
окб	okb
гонсалес	gonzález
гонсалес	gonzalez
гонсалес	gonzales
машинами	machines
кенія	kenia
сот	wereldhandelsorganisatie
сот	wto
титан	titan
титан	titaan
кайл	kyle
нападників	aanvallers
томі	tomi
томі	tommy
ейлера	euler
грошовий	cash
пальми	handpalmen
пальми	palmen
лазаря	lazarus
казали	zei
казали	gezegd
казали	said
оборонний	verrijkte
оборонний	verrijkt
оборонний	verstevigd
оборонний	versterkte
оборонний	versterkt
слюсар	slotenmaker
простота	eenvoud
слідувати	volg
слідувати	volgt
слідувати	volgen
фернандес	fernández
фернандес	fernandes
пірати	piraten
пірати	pirates
згортання	vouwen
згортання	ineenstorting
згортання	instorten
згортання	instorting
згортання	schaduw
книжкова	portret
фантазії	fantasia
фантазії	fantasieën
консульства	consulaat
дівоче	maiden
тринідад	trinidad
рональд	ronald
балада	ballade
вечірня	avondje
вечірня	avond
вечірня	vespers
неможливе	onmogelijke
неможливе	onmogelijk
олені	rendieren
олені	rendier
олені	herten
олені	hert
фіджі	fiji
послідовних	opeenvolgende
катандзаро	catanzaro
альба	alba
ремісники	ambachtslieden
делегати	afgevaardigden
делегати	gedelegeerden
дублін	dublin
пій	pius
антонін	antoninus
антонін	antonín
пітешть	pitești
господарствах	boerderijen
пошуком	vinder
заміжня	gehuwd
заміжня	getrouwd
віддавати	geven
звільняє	ontketenen
звільняє	loslaten
цікавиться	geïnteresseerd
цікавиться	interesse
едвін	edwin
поклала	gevuld
поклала	opgevuld
поклала	gevulde
психологічна	psychologische
психологічна	psychologisch
керується	beheerde
керується	beheerd
керується	beheerste
керується	gecontroleerde
керується	beheerst
керується	gecontroleerd
трофеї	trofeeën
лукаш	łukasz
лукаш	lukáš
паскаль	pascal
догляд	verpleging
догляд	zorg
догляд	care
догляд	verzorging
ветерани	veteranen
надзвичайні	buitengewone
надзвичайні	buitengewoon
надзвичайні	uitzonderlijk
надзвичайні	noodgeval
надзвичайні	noodsituatie
надзвичайні	noodgevallen
плече	schouder
горе	rouw
горе	verdriet
горе	wee
кругла	ronde
кругла	rondje
кругла	round
кругла	rond
кругла	cirkelvormige
кругла	circulaire
тянь	tian
страшний	beangstigend
страшний	eng
страшний	vreselijk
страшний	vreselijke
страшний	verschrikkelijk
проголосував	gestemd
проголосував	stemde
чергуються	plaatsvervangers
романенко	romanenko
ібрагім	ibrahim
едіт	edith
грот	groot
грот	grot
острозька	ostrog
малаві	malawi
кривих	bochten
кривих	rondingen
шапка	kop
шапка	koptekst
шапка	header
шапка	dop
шапка	cap
шапка	hoed
шапка	pet
шапка	hat
шапка	muts
оглядач	recensent
плоєшті	ploiești
змішана	mixed
змішана	vermengd
змішана	gemixt
змішана	gemengde
змішана	gemengd
канаверал	canaveral
сильною	sterk
сильною	sterke
сильною	sterken
сантос	santos
припустив	verondersteld
припустив	veronderstelde
припустив	vermoedelijke
клінтон	clinton
фей	faye
фей	fay
фей	feeën
фей	elfjes
фей	feuille
фей	fei
ескіз	sketch
ескіз	schets
ескіз	miniatuur
євромайдан	euromaidan
магістраль	hoofdspoor
похідна	derivaat
похідна	afgeleid
похідна	afgeleide
ксенія	xenia
ксенія	ksenia
симеон	simeon
припиняє	stopt
припиняє	haltes
прийняттям	accepteren
прийняттям	aanvaarden
картоплю	aardappelen
картоплю	aardappels
картоплю	aardappelen
картоплю	aardappel
калабрія	calabrië
згода	toestemming
згода	instemming
згода	deal
графіті	graffiti
соціалізм	socialisme
морозова	morozova
магнітний	magnetische
магнітний	magnetisch
вівторок	dinsdag
тіто	tito
ящірка	hagedis
ящірка	hagedissen
річні	jaarlijks
шапки	koers
шапки	rubriek
вячеслав	vjatsjeslav
перевантаження	overbelasting
перевантаження	overbelast
перевантаження	overschrijding
перевантаження	overlopen
саксофон	saxofoon
ламп	lampen
ламп	lichten
холодні	koude
холодні	kou
холодні	koud
гулаг	goelag
метрах	meters
метрах	meter
жукова	zhukov
потепління	opwarming
потепління	warming
грубо	ruwe
грубо	grof
грубо	ruw
грубо	lomp
грубо	onbeschoft
грубо	grof
грубо	onbeleefd
пити	drinken
пити	drankje
пити	drink
пити	drinken
пити	dorstig
пити	dorst
баритон	bariton
оленя	herten
оленя	hert
манери	manieren
льєж	luik
ракоподібних	schaaldieren
вхідні	inputs
вхідні	productiemiddelen
вхідні	input
вхідні	binnenkomende
вхідні	inkomend
вхідні	inkomende
вхідні	inbox
вхідні	input
вхідні	invoer
сенегалу	senegal
сармати	sarmaten
суперник	tegenstander
грудьми	geslachtsgemeenschap
рішельє	richelieu
ясен	fraxinus
виграш	winsten
виграш	winnende
виграш	winnend
виграш	winning
виграш	winnen
гданськ	gdańsk
гданськ	gdansk
туристичне	toerist
вітряк	molen
вітряк	windmolen
звичайну	gewone
лозер	lozère
неминуче	onvermijdelijke
неминуче	onvermijdelijk
неминуче	dreigend
гарріс	harris
велико	veliko
кастель	castel
кастель	castell
приєднати	bijvoegen
міккі	mickey
коми	coma
вокер	walker
гріхи	zonden
кулю	bullet
кулю	kogel
розшуку	hernieuwen
розшуку	vernieuwen
трактор	tractor
трактор	trekker
мюррей	murray
іон	ion
іон	yon
мавпи	apen
мавпи	aapjes
мавпи	apen
лібертадорес	libertadores
каїр	cairo
каїр	caïro
унікальне	unique
унікальне	unieke
унікальне	uniek
адигея	adygea
язик	tongue
язик	tong
май	mai
май	moi
май	maj
прототипи	prototypes
вибране	uitverkorene
вибране	uitgekozen
вибране	gekozen
вибране	uitverkoren
вибране	selectie
вибране	geselecteerde
вибране	geselecteerd
вибране	uitgekozen
вибране	gekozen
вибране	favorieten
новонароджених	geelzucht
номінал	denominatie
зруйнував	verpest
зруйнував	geruïneerd
чекали	wachtten
чекали	gewacht
чекали	wachtte
захисником	quarterback
пелюстки	blaadjes
перо	pen
перо	veren
перо	veertje
перо	veer
перо	quill
бакалавр	bachelor
бакалавр	vrijgezel
гаус	gauss
елі	elie
елі	eli
елі	élie
хорвати	kroaten
фуа	foie
фуа	foy
круг	krug
тато	pap
тато	vader
тато	pa
тато	papa
тато	paps
тато	daddy
тато	papa
тато	pappie
тато	pappa
оптика	optiek
долучився	toegezegde
долучився	toegezegd
долучився	verpand
ніко	nico
ніко	niko
організаційного	organiseren
їстівні	eetbare
їстівні	eetbaar
відображено	getoond
відображено	getoonde
відображено	weergegeven
раджа	raja
електрики	elektriciteit
електрики	electriciteit
роги	klokken
роги	bells
вмирає	dies
вмирає	sterft
шпенглера	spengler
організаційна	organisatorische
організаційна	organisatorisch
дощі	regent
кутку	corner
кутку	hoekje
кутку	hoek
зльоту	opstijgen
винести	handvat
чудо	mirakel
чудо	wonder
присяжних	gecharterd
уна	una
вибирає	selecteert
вибирає	kiest
кіпрі	cyprus
вимір	afmetingen
вимір	afmeting
вимір	dimensie
вокальний	vocal
больцано	bolzano
циган	zigeuners
циган	zigeuner
кухар	kook
кухар	koken
кухар	kok
кухар	cook
салліван	sullivan
килими	tapijt
килими	tapijten
виявляти	detecteren
вівці	schapen
вівці	schaap
заборонили	verbannen
заборонили	verboden
вводити	binnenvaren
спиною	ruggen
кермо	rad
кермо	wiel
продемонструвати	betoging
продемонструвати	demonstratie
нормальні	normale
нормальні	normaal
знімали	films
знімали	bioscoop
заслуговують	verdient
заслуговують	verdienen
лежав	lay
парні	verdubbelt
парні	dubbelspel
бічна	kant
бічна	zijde
бічна	side
бічна	zijkant
сканування	scannen
сканування	scanning
сканування	scans
сканування	scannen
сканування	scan
платні	aangekocht
платні	ingekocht
платні	gekocht
платні	aangeschaft
платні	gekochte
грозний	grozny
спостерігачів	watchers
спостерігачів	toeschouwers
переносу	wikkelen
сльози	tranen
армстронг	armstrong
підозри	achterdocht
підозри	verdenking
підозри	vermoeden
підозри	verdenkingen
підозри	verdenking
підозри	vermoedens
залежні	afhankelijke
залежні	afhankelijk
геометричні	geometrische
геометричні	geometrisch
перська	perzisch
перська	perzische
камео	cameo
нарада	ontmoeting
нарада	vergadering
нарада	meeting
нарада	bijeenkomst
нарада	vergaderen
криві	bochten
криві	rondingen
яскраве	helder
яскраве	fel
яскраве	bright
яскраве	kleurrijke
яскраве	kleurrijk
проголосувати	stemmen
проголосувати	stemming
проголосувати	stem
чекав	wachtten
чекав	gewacht
чекав	wachtte
лабораторій	laboratoria
лазні	badhuis
вікарій	dominee
поліна	polina
неллі	nelly
неллі	nellie
крісло	stoel
естонська	estse
естонська	estlandse
естонська	ests
легені	longen
легені	lung
легені	long
легені	longen
горіхи	walnoten
герцогиня	hertogin
крайнього	zondebok
підкорити	veroveren
підкорити	overwinnen
стовпи	pijlers
стовпи	zuilen
стовпи	pilaren
віз	wagon
віз	wagen
віз	karretje
віз	kar
винищення	uitsterven
винищення	uitroeiing
дроту	draad
наставник	leermeester
наставник	mentor
дарвін	darwin
лікувальні	corrigerende
глибоку	diepst
глибоку	diepste
джош	josh
перспектив	perspectieven
перспектив	vooruitzichten
руслана	ruslana
наруто	naruto
смартфон	smartphone
торрес	torres
плач	howl
плач	janken
плач	huilend
плач	huilen
виборола	concurrenten
взаємопов	wederzijds
поєднується	combineert
поєднується	idealiter
стратегічний	strategisch
вертикальна	verticaal
вертикальна	verticale
набряк	oedeem
тольятті	togliatti
промову	spraak
промову	toespraak
промову	speech
промову	redevoering
алюміній	aluminium
алюміній	aluminium
болі	boli
орієнтацію	oriëntatie
орієнтацію	oriëntering
афанасій	athanasius
саїд	zei
саїд	gezegd
саїд	said
саїд	saeed
філарет	filaret
велич	grootheid
велич	grootsheid
касерес	cáceres
програміст	programmeur
впевнені	zeker
канаду	canada
слідчого	lijkschouwer
чужий	alien
стаж	anciënniteit
нігер	niger
моравія	moravië
колегіум	collegium
танок	dans
танок	dansje
танок	dansen
байтів	byte
байтів	bytes
заяв	verklaringen
ізотопів	isotopen
ізотопів	isotoop
наймолодший	jongsten
наймолодший	jongste
вальядолід	valladolid
борислав	borislav
направлена	geregisseerd
направлена	gerichte
направлена	regisseerde
любляна	ljubljana
ватажок	stamhoofd
ватажок	leider
ватажок	leader
хвойні	naaldboom
баттіста	battista
діонісій	dionysius
оноре	honoré
відкривати	heropenen
відкривати	heropening
кроуфорд	crawford
пегас	pegasus
корнелія	cornelia
взаємного	wederzijds
взаємного	wederzijdse
видіння	visies
видіння	visioenen
видіння	visioen
видіння	visie
видіння	vision
видіння	zicht
чеською	tsjechische
чеською	tsjechisch
шестеро	zes
шестеро	six
бійця	bestrijden
