som	kot
trykket	stisnjena
lie	lažejo
lie	laž
lie	laži
bygg	zgradi
bygg	zgraditi
bygg	zgradil
figurer	številke
figurer	figure
carolina	karolini
carolina	karolina
artist	izvajalec
artist	umetnik
artist	izvajalec
artist	umetnica
hoff	hoff
hoff	sodišče
hoff	dvor
antarktis	antarktiko
antarktis	antarktiki
beskytte	varovanje
beskytte	zaščiti
designet	zasnovan
designet	zasnovana
bibelen	biblija
bibelen	biblijo
some	nekatere
some	nekaterim
some	nekateri
some	nekaj
some	neki
foundation	fundacija
foundation	temelj
foundation	sklad
foundation	temelje
scene	scena
scene	prizor
scene	prizorišče
scene	sceno
sender	pošiljam
sender	pošiljanje
sender	oddajnik
sender	pošiljatelj
sender	pošlje
sender	pošilja
sender	oddajanje
sender	oddaja
avsnitt	odstavek
avsnitt	odstavki
avsnitt	odstavkov
avsnitt	odstavka
avsnitt	odstavke
romerne	rimljani
treff	vžigalice
treff	zadetek
treff	hit
treff	udaril
treff	ujemanje
treff	ujema
stjerner	zvezde
stjerner	zvezdice
stjerner	zvezd
stemmene	glasov
stemmene	glasove
stemmene	glasovi
frode	frode
medalje	medaljo
medalje	medalja
utelukkende	ekskluzivno
utelukkende	izključno
storm	vihar
storm	nevihta
storm	storm
storm	neurje
stone	stone
stone	kamna
stone	kamen
may	maj
may	maja
vare	blago
tillatelse	dovoljenje
tillatelse	dovoli
tillatelse	dovoljenje
forsøker	poskušam
list	spisek
list	seznam
gratis	svoboden
gratis	prosto
gratis	free
gratis	svobodna
gratis	brezplačno
gratis	brezplačna
oppgitt	zagotovljenih
oppgitt	vnesene
oppgitt	vneseni
oppgitt	določeno
hensikt	namera
hensikt	namen
hensikt	namera
hensikt	namen
sotsji	soči
undersøkelser	raziskave
undersøkelser	ankete
undersøkelser	preverjanja
vårt	naše
vårt	naš
vårt	najina
vårt	naši
vårt	najin
vårt	naša
vårt	najino
vårt	najin
vårt	najina
vårt	naše
müller	müller
forkortet	skrajšati
forkortet	skrajšal
roing	veslanje
roing	veslač
rana	rana
representere	zastopati
representere	predstavljajo
hollywood	hollywood
melbourne	melbourne
fanger	zaporniki
fanger	ujetniki
styrte	vladal
styrte	odločilo
styrte	strmoglavljenje
serbia	srbija
serbia	srbije
serbia	srbijo
øverst	top
øverst	vrh
jobbe	dela
jobbe	delo
mac	mac
mac	maca
eurovision	evrovizije
marcus	marcus
erfaring	doživetje
erfaring	izkušnja
erfaring	izkušenj
erfaring	izkušnje
för	för
grunner	razlogi
leo	lea
leo	leo
kvalifisering	kvalifikacije
kvalifisering	usposobljenost
stykke	kos
stykke	delček
stykke	košček
stykke	kosa
synlig	vidno
synlig	vidni
synlig	viden
synlig	vidna
kommandant	komandant
diktet	pesem
aktiviteter	dejavnosti
aktiviteter	aktivnosti
jødisk	judovski
jødisk	židovski
jødisk	žid
jødisk	judje
eriksen	eriksen
engasjert	zadržani
engasjert	zaročen
engasjert	zaročena
engasjert	predano
engasjert	storjena
anthony	anthony
utgaver	izdaje
utgaver	izdaj
bånd	druženja
bånd	trak
bånd	kaseta
administrator	skrbnik
administrator	skrbnika
administrator	administrator
administrator	upravitelj
administrator	administratorja
takket	zahvalil
stanley	stanley
tilsynelatende	navidezni
tilsynelatende	očitna
tilsynelatende	očitno
hørte	slišal
hørte	slišala
muligheter	možnosti
muligheter	priložnosti
etternavn	priimek
dra	vleči
hilsen	pozdrav
hilsen	pozdravljeni
hilsen	pozdrave
hilsen	pozdrav
patrick	patrick
patrick	patrik
soldatene	vojaki
gjeldende	tok
gjeldende	trenutni
gjeldende	trenutna
gjeldende	sedanji
jacques	jacques
statistikk	statistika
statistikk	statistike
statistikk	statistiko
statistikk	statistika
statistikk	statistiko
øvelse	vaje
øvelse	vadba
øvelse	vaja
øvelse	telovadba
teknologi	tehnologije
teknologi	tehnologijo
teknologi	tehnologija
institusjoner	institucije
institusjoner	nosilci
institusjoner	ustanove
røtter	korenine
anti	anti
leipzig	leipzig
umulig	nemogoče
petersburg	petersburgu
kritisk	kritični
kritisk	kritična
kritisk	kritičen
kritisk	kritične
kritisk	kritično
sand	peska
sand	peščena
sand	pesek
sand	peščeni
kalle	kalle
central	osrednje
central	centralne
central	centralno
central	osrednji
central	centralni
png	png
matematikk	matematiko
matematikk	matematika
matematikk	matematiko
matematikk	matematiki
matematikk	matematika
originale	prvotna
originale	izvirnik
originale	izvirno
originale	prvotni
originale	original
kandidat	kandidatka
kandidat	kandidata
kandidat	kandidat
round	krog
round	okrogla
round	okrogle
round	rundo
round	okrogel
round	okroglo
interesser	interesi
øyvind	øyvind
initiativ	pobuda
initiativ	pobudo
forlate	dopust
forlate	zapusti
rådgiver	svetovalec
rådgiver	svetovalka
rådgiver	svetovalec
rådgiver	svetovalka
rådgiver	svetovalec
rådgiver	svetovalec
lyd	zvok
lyd	zvoka
lyd	zvok
lyd	avdio
profesjonelle	strokovnjaki
profesjonelle	profesionalci
profesjonelle	profesionalno
profesjonelle	strokovna
profesjonelle	strokovno
profesjonelle	poklicna
profesjonelle	poklicne
profesjonelle	strokovni
instrument	inštrument
instrument	instrument
tilhengere	ventilatorji
tilhengere	ljubitelji
tilhengere	oboževalci
tilhengere	navijači
tilhengere	privrženci
tilhengere	podporniki
lest	branje
lest	preberite
lest	preberi
primært	primarno
primært	predvsem
heidelberg	heidelberg
maks	max
maks	največ
maks	maks
maks	maksimum
maks	največja
mulige	možen
mulige	možna
mulige	možne
mulige	možni
mulige	možno
anlegg	objekti
anlegg	objekt
beskyttelse	zaščita
beskyttelse	varstvo
beskyttelse	zaščito
beskyttelse	varovanje
programmer	vloge
programmer	prošnje
programmer	prijave
programmer	aplikacije
programmer	programe
programmer	programi
programmer	programov
programmer	programe
programmer	programi
greve	štetje
greve	grof
greve	greve
philip	phillip
philip	philip
philip	filip
kjøre	vožnja
kjøre	pogon
kjøre	vozi
ludwig	ludwig
ludwig	ludvik
christensen	christensen
romaner	romane
romaner	romanov
gabriel	gabriel
scenen	faza
scenen	oder
thailand	tajska
thailand	tajsko
thailand	tajske
fortalte	povedal
nordmenn	norvežani
nordmenn	severnjaki
bokmål	bokmål
sete	sedež
sete	sedeža
overflaten	površino
overflaten	površje
overflaten	ploskev
marinen	mornariška
marinen	mornariški
marinen	mornarice
marinen	mornarica
nevnte	omenjeno
nevnte	omenjen
opplag	kroženje
opplag	obtok
opplag	obtoku
axel	axel
forbund	league
forbund	ligo
forbund	liga
årlige	letne
årlige	letno
årlige	letna
årlige	letni
haakon	haakon
feltet	field
feltet	polje
ring	prstan
ring	ring
ring	obroč
ring	poklici
ring	pokliči
ring	klic
ring	pokličite
holm	holm
blanding	premeša
blanding	mix
blanding	mešanica
landsby	vasi
landsby	vasica
portugisisk	portugalski
portugisisk	portugalsko
portugisisk	portugalska
øker	povišanja
øker	povečuje
øker	povečanje
øker	naraščajoče
øker	povečevanje
awards	nagrade
ann	ann
pronotum	pronotum
carlos	carlos
eirik	eirik
academy	akademija
academy	akademije
academy	akademijo
colombia	kolumbijo
colombia	kolumbiji
palomar	palomar
handling	dejanja
handling	akcija
handling	dejanje
handling	ukrepanje
ekte	resničen
ekte	resnično
ekte	resnična
ekte	prava
ekte	realno
ekte	res
ekte	resnično
ekte	true
ekte	resnična
ekte	resnica
ekte	pristno
ekte	pristna
ekte	pristen
fortellinger	zgodb
fortellinger	zgodbice
fortellinger	zgodbe
boston	boston
boston	bostona
tanker	misli
generell	splošno
generell	splošni
generell	splošna
vidt	komaj
vidt	komajda
original	prvotna
original	izvirnik
original	izvirno
original	prvotni
original	original
jakt	hunt
jakt	lov
jakt	lovski
jakt	lovska
jakt	lov
jakt	lovljenje
flyplass	letališče
benjamin	benjamin
dreier	dreier
beordret	naročila
beordret	urejen
beordret	naročeno
beordret	naročil
contest	tekmovanje
contest	natečaj
contest	natečaja
båt	čolnarjenje
båt	jadrnica
båt	ladja
båt	čoln
sørget	žaloval
vladimir	vladimir
student	dijak
student	študent
student	učenec
student	študentka
student	učenka
championship	prvenstvo
bygging	gradnja
bygging	konstrukcija
bygging	gradbeništvo
innviet	začet
orgel	organ
orgel	orgle
minister	ministrica
minister	minister
info	info
info	informacije
karakter	lik
karakter	karakter
ray	ray
tilskuere	gledalci
forklaring	pojasnilo
forklaring	obrazložitev
forklaring	razlaga
organer	organe
organer	organi
organer	organih
finale	končna
finale	končni
françois	francois
françois	françois
françois	francois
françois	françois
foreslår	namiguje
foreslår	predlaga
noensinne	ever
noensinne	kdaj
massachusetts	massachusetts
haugen	haugen
kristin	kristin
lady	gospa
lady	dama
lady	lady
middelhavet	sredozemski
middelhavet	sredozemlju
middelhavet	sredozemsko
middelhavet	sredozemlje
nøyaktig	točen
nøyaktig	natančen
nøyaktig	natančni
nøyaktig	natančna
forbindelser	povezave
forbindelser	priključki
kvalifiserte	kvalificirano
kvalifiserte	usposobljena
kvalifiserte	kvalificiran
kvalifiserte	usposobljeno
kvalifiserte	usposobljen
kvalifiserte	upravičena
kvalifiserte	upravičeni
kvalifiserte	upravičen
evans	evans
drepe	ubil
religiøs	verske
religiøs	verski
religiøs	versko
religiøs	verska
religiøs	verskega
hold	drži
hold	obdrži
hold	ohrani
slår	udarjati
slår	bije
slår	premaga
rudolf	rudolph
rudolf	rudolf
rudolf	rudolf
tårnet	stolp
tårnet	tower
alex	alex
alex	aleš
alex	aleks
detaljer	detajli
detaljer	podrobnosti
torino	torino
torino	torinu
styrt	vladal
styrt	odločilo
hamilton	hamilton
europaea	europaea
bidratt	prispeval
stilt	vprašal
stilt	vprašali
just	le
just	samo
formet	oblikovane
formet	oblikovani
formet	oblikovano
formet	oblikovan
blandet	mešani
blandet	mešana
blandet	mešane
blandet	mešano
publiserte	objavljeno
publiserte	objavil
publiserte	objavljene
publiserte	objavljena
publiserte	objavljeno
publiserte	objavljeni
publiserte	objavljen
tilstand	stanje
tilstand	država
tilstand	državno
tilstand	pogoj
tilstand	stanje
henning	henning
sam	sam
geografisk	geografski
geografisk	zemljepisno
bytte	preklopi
bytte	zamenjaj
bytte	stikalo
bytte	trgovanje
bytte	trgovina
bytte	menjava
bytte	plen
bytte	zamenjava
bytte	zamenjaj
bytte	swap
bytte	menjava
bytte	izmenjava
bytte	izmenjavo
bytte	izmenjave
bytte	menjava
påbegynt	začet
københavns	københavnu
fanget	ujeta
fanget	ujeti
fanget	ujet
fanget	ujete
fanget	ujeta
fanget	ujel
fanget	ujeli
fanget	ujet
fanget	ujeli
fanget	ujeta
fanget	zajeti
fanget	ujet
handlinger	dejanja
handlinger	akti
handlinger	dejanja
handlinger	ukrepi
two	dve
two	dva
mil	kilometre
mil	milje
mil	kilometri
mil	miles
mil	kilometrov
mil	milj
mil	mil
doktorgrad	doktorat
hode	glavo
hode	glava
hode	head
houten	houten
fag	razredi
fag	pouk
fag	predmet
fag	osebek
fag	subjekt
olaf	olaf
undersøkelse	anketa
undersøkelse	anketo
undersøkelse	raziskava
vinger	krila
vinger	kril
vinger	krilca
vinger	krili
magne	magne
larver	gosenice
larver	ličinke
larver	črvi
søk	iskanja
søk	uveljavi
søk	iskanje
søk	išči
fiske	ribolov
fiske	ribarjenje
fiske	ribolova
likt	všeč
flytende	plavajoče
flytende	tekoče
flytende	tekočine
flytende	tekoča
flytende	tekočina
flytende	tekoči
utenom	razen
modeller	modeli
modeller	modelov
led	trpel
led	trpela
led	vodil
led	povedel
emner	teme
hot	vroče
hot	vroč
hot	vroča
strand	plaža
strand	plažo
strand	obala
strand	beach
strand	sklop
strand	pramen
uavhengighet	samostojnost
uavhengighet	neodvisnost
seire	zmag
seire	zmage
seire	prevladujejo
discovery	odkritje
discovery	discovery
stillehavet	pacific
stillehavet	pacifik
gran	smreka
army	armada
army	vojska
army	vojsko
uavgjort	neodločeno
uavgjort	kravato
uavgjort	žreb
uavgjort	narisal
uavgjort	vezani
uavgjort	zavezal
uavgjort	izenačeno
uavgjort	zvezan
uavgjort	vezano
gutter	fantje
gutter	dečki
gutter	fanta
gutter	fantje
gutter	druščina
bach	bach
lyse	svetlo
lyse	svetla
uppsala	uppsala
brudd	zlom
brudd	prelom
brudd	zlomi
trafikk	prometni
trafikk	promet
tilbud	ponudbe
tilbud	ponuja
tilbud	ponudba
tilbud	ponudbo
forsamling	skupščina
forsamling	sklop
forsamling	sestavljanje
forsamling	sestav
order	naročila
order	naroči
order	red
order	naročilo
dukker	punčke
dukker	lutke
dukker	lutk
onkel	striček
onkel	stric
oberst	polkovnik
pennsylvania	pensilvaniji
enklere	lažje
enklere	lažji
enklere	enostavneje
enklere	lažja
enklere	enostavneje
enklere	enostavnejše
guide	vodič
guide	vodnik
guide	vodilo
spredte	razpršene
spredte	raztresena
datert	hodila
verlag	verlag
jernbane	železnice
foreløpig	predhodna
foreløpig	predhodni
foreløpig	predhodno
utgivelse	objava
utgivelse	objavo
utgivelse	objavljanje
metoder	metode
when	kadar
when	ko
when	kdaj
vers	verz
skyting	streljanje
båter	čolni
praha	praga
praha	pragi
praha	prage
sky	sky
sky	nebo
sky	oblak
sky	cloud
miller	miller
roy	roy
seilte	odplula
rosenborg	rosenborg
fine	lep
fine	prijetno
fine	lepo
valley	dolini
valley	valley
valley	dolina
valley	dolino
valley	doline
elev	učenec
elev	učenka
elev	dijak
elev	študent
elev	učenec
elev	študentka
elev	učenka
stengt	zaprto
stengt	zaprt
stengt	zaprte
stengt	zaprti
stengt	zaprta
down	dol
down	navzdol
bord	preglednica
bord	razpredelnica
bord	miza
bord	tabela
bord	mize
bord	tabele
bord	preglednice
hopp	preskok
hopp	skok
hopp	skoči
hopp	skip
hopp	preskoči
hopp	hop
istedenfor	namesto
inntrykk	vtis
frihet	svoboda
frihet	prostost
frihet	svobode
frihet	svobodo
forstår	razume
utføre	opravljanje
regioner	regije
regioner	regij
europe	europe
europe	evropa
europe	evropo
europe	evropi
fotograf	fotografa
fotograf	fotograf
fotograf	fotografinja
pro	pro
kjetil	kjetil
fontsize	fontsize
louise	louise
dekke	kritje
dekke	pokrivanje
thor	tor
thor	thor
gruppene	skupine
gruppene	skupin
gruppene	skupinami
gruppene	skupini
undervisning	poučevanje
galleri	galerija
galleri	galerijo
konger	kralje
konger	kralji
skogen	gozdovi
skogen	gozda
skogen	woods
skogen	gozd
skogen	gozda
skogen	gozd
skogen	gozdni
skogen	gozdovi
kurt	kurt
skandinavia	skandinaviji
henger	obešen
henger	obešanje
henger	visi
gjenværende	preostali
gjenværende	preostale
gjenværende	preostalo
kommunikasjon	obveščanje
kommunikasjon	komunikacija
kommunikasjon	komuniciranje
kommunikasjon	sporazumevanje
kommunikasjon	sporočanje
kommunikasjon	komuniciranje
kommunikasjon	sporočanje
kommunikasjon	komunikacije
kommunikasjon	komuniciranje
administrasjon	dajanje
administrasjon	uprave
halvøya	polotok
revolusjon	revolucijo
revolusjon	revolucije
revolusjon	revolucija
barnet	otrok
relevans	ustreznost
relevans	pomembnost
debatt	debata
debatt	razprava
omgitt	obkrožen
omgitt	obkrožena
omgitt	obkoljena
kroatia	hrvaška
månen	mesec
månen	luna
månen	luni
månen	moon
illinois	illinois
diameter	premera
diameter	premer
inger	inger
tidene	krat
tidene	časi
tidene	times
narvik	narvik
tyder	namiguje
tyder	predlaga
vitenskap	znanost
vitenskap	znanosti
nettverk	mreže
nettverk	omrežja
nettverk	omrežja
nettverk	mreža
nettverk	omrežje
jenter	punce
jenter	dekleta
jenter	punci
jenter	deklice
indikerer	označuje
indikerer	nakazuje
medisinsk	medicinski
medisinsk	medicinsko
fortellingen	pripoved
motsatt	nasprotno
motsatt	nasproti
motsatt	nasprotje
gov	gov
kevin	kevin
herre	gospod
herre	mojster
herre	učitelj
story	zgodba
story	zgodbo
krysser	prečkanje
krysser	prehod
krysser	prečka
krysser	križarka
munner	ust
munner	usta
regionale	regionalno
regionale	regionalna
regionale	regionalni
islam	islam
lave	nizki
lave	nizka
lave	nizko
lave	nizek
lave	nizke
kull	premog
dele	deli
dele	delimo
dele	delež
dele	delim
håper	upal
håper	upanja
håper	hope
håper	upanje
fugler	ptic
fugler	ptički
fugler	ptiči
fugler	ptice
fugler	ptiče
årstall	zmenek
årstall	datum
straks	nemudoma
straks	takoj
redde	reševalna
redde	reševanje
nes	nes
hell	srečo
hell	sreče
hell	sreča
johnsen	johnsen
konkurrerte	tekmoval
konkurrerte	tekmovala
main	glavne
main	main
main	glavni
main	glavno
main	glavna
reidar	reidar
egnet	primerna
egnet	primerno
egnet	primerni
egnet	ustrezna
egnet	primeren
stiller	stiller
kommentarer	komentarjev
kommentarer	komentarji
kommentarer	opombe
kommentarer	pripombe
home	domača
home	doma
home	domov
home	dom
halden	halden
avdelinger	oddelki
tilpasset	prilagojena
tilpasset	prilagojene
tilpasset	prilagojen
tilpasset	prilagojeni
tilpasset	prilagojeno
tilpasset	prirejen
israelske	izraelske
israelske	izraelsko
israelske	izraelska
israelske	izraelski
eksamen	izpit
eksamen	matura
eksamen	maturo
luxembourg	luksemburg
billy	billy
frå	iz
frå	od
kommandør	poveljnik
fox	fox
fox	lisica
fox	lisjak
viii	viii
overgang	prehodno
overgang	prehod
tyrkisk	turška
tyrkisk	turški
tyrkisk	turško
størrelsen	velikost
størrelsen	velikosti
innlegg	objava
innlegg	post
innlegg	objavi
innlegg	objavo
innlegg	objave
innlegg	objav
innlegg	napotitvi
innlegg	objavljanje
opplevde	izkušeni
opplevde	izkušena
opplevde	izkušen
administratorer	upravitelji
administratorer	administratorji
administratorer	skrbniki
administratorer	upravljavci
administratorer	upravitelji
trengte	potreben
trengte	potrebna
trengte	potrebovali
snakket	spregovorila
snakket	govoril
snakket	govoril
metode	metoda
metode	metodo
att	att
grunnlegger	ustanovitelj
fløy	letel
fløy	poletela
fløy	letela
forståelse	razumevanje
trekker	vleče
trekker	potegne
trekker	vleče
trekker	vlečenje
vind	vetrovi
vind	vetru
vind	veter
vind	vetra
sveitsisk	švicarski
sveitsisk	švicarska
andel	deli
andel	delimo
andel	delež
andel	delim
hjalp	pomagala
hjalp	pomagal
hjalp	pomagalo
høyden	višina
høyden	višina
høyden	višine
tidvis	občasno
stamme	pleme
funksjoner	funkcije
funksjoner	funkcij
funksjoner	lastnosti
funksjoner	značilnosti
svømmer	plavanje
svømmer	plavanja
svømmer	plavalec
svømmer	reševalec
verdier	vrednosti
verdier	vrednote
donald	donald
pål	pål
redusere	zmanjšanje
redusere	znižanje
redusere	zmanjšanje
redusere	zmanjšati
gjenstander	postavk
gjenstander	predmeti
gjenstander	postavke
gjenstander	objekti
gjenstander	predmete
gjenstander	predmeti
gjenstander	predmetov
krepsdyr	rake
krepsdyr	rakov
krepsdyr	raki
canadisk	kanadska
canadisk	kanadsko
canadisk	kanadski
ibsen	ibsen
news	novica
news	novice
henri	henri
perkusjon	tolkala
frivillig	prostovoljno
frivillig	prostovoljno
frivillig	prostovoljni
frivillig	prostovoljna
frivillig	prostovoljno
frivillig	prostovoljstvo
frivillig	prostovoljec
queen	kraljico
queen	queen
queen	kraljica
eventyr	pravljica
eventyr	pravljico
eventyr	pravljice
eventyr	dogodivščine
eventyr	pustolovščina
eventyr	pustolovščino
eventyr	avantura
eventyr	pustolovščine
eventyr	dogodivščine
eventyr	avanture
eventyr	pustolovščine
tårn	stolpi
tårn	stolpa
tårn	stolp
tårn	tower
ian	lan
ian	ian
ian	lan
ian	ian
nina	nina
nina	nino
alderen	starost
opprykk	promocije
opprykk	promocijo
opprykk	napredovanje
opprykk	spodbujanje
opprykk	promocija
leser	bere
leser	prebere
leser	branje
leser	bralec
maleri	sliko
maleri	slikanje
maleri	barvanje
maleri	slika
systemer	sistemi
traktaten	pogodba
lincoln	lincoln
sovjetisk	sovjetski
sovjetisk	sovjetska
sovjetisk	sovjetske
sovjetisk	sovjetsko
khan	khan
khan	kan
permanent	trajni
permanent	trajen
permanent	trajna
permanent	trajno
permanent	stalna
permanent	trajno
juridisk	zakonito
juridisk	pravna
juridisk	pravno
juridisk	pravne
trygve	trygve
jimmy	jimmy
teller	šteje
teller	štetje
teller	teller
matt	matt
oppdager	odkriti
oppdager	odkrili
oppdager	odkrije
østlandet	narečjem
internet	internetni
internet	internetno
internet	internet
styreleder	predsednik
dokumenter	dokumenti
dokumenter	listine
dokumenter	dokumentov
dokumenter	dokumente
anerkjente	priznan
anerkjente	prepoznal
anerkjente	priznana
anerkjente	priznano
kongo	kongo
nede	dol
nede	navzdol
nede	spodaj
medier	medijev
medier	mediji
medier	media
marit	marit
steg	korak
steg	stopnice
steg	koraki
tone	tona
tone	ton
tone	tone
landskap	pokrajine
landskap	pokrajina
landskap	pokrajine
landskap	pokrajino
fabricius	fabricius
inkluderte	vključeni
inkluderte	vključena
inkluderte	vključene
inkluderte	vključen
inkluderte	vključeno
kode	kodo
kode	šifra
kode	oznaka
kode	koda
arkeolog	arheolog
overlevde	preživela
overlevde	preživel
overlevde	preživeli
evne	zmožnosti
evne	zmožnost
evne	sposobnost
mangel	pomanjkanje
mangel	pomanjkanje
link	link
link	poveži
link	povezava
preg	vtisnjeno
fare	nevarnost
ende	konec
front	fronta
front	spredaj
ltd	ltd
litauen	litva
litauen	litvi
litauen	litvo
modern	moderna
modern	sodobno
modern	sodobna
modern	sodobni
modern	moderno
prosess	proces
prosess	postopek
alta	alta
lærte	naučil
lærte	naučil
stefan	stefan
kjemi	kemija
kjemi	kemijo
kenya	keniji
dur	major
offiserer	častniki
offiserer	policisti
offiserer	oficirji
hendelsen	incident
presentasjon	uvedba
presentasjon	uvod
presentasjon	uvajanje
presentasjon	vnos
presentasjon	uvod
presentasjon	predstavitvi
presentasjon	predstavitve
presentasjon	predstavitev
efter	po
vurdert	ocenjeno
vurdert	ocenjeni
vurdert	ocenjen
vurdert	ocenjena
vurdert	ocenjeno
vurdert	nazivna
vurdert	ocenjen
vurdert	ocenjeni
hugo	hugo
empire	empire
empire	imperij
empire	cesarstvo
sea	morje
beskrive	opisati
beskrive	opišite
cape	ogrinjalo
cape	rt
cape	cape
sebastian	sebastian
sebastian	sebastiana
dublin	dublin
håp	upe
håp	upa
håp	upi
håp	upanja
håp	upanja
håp	hope
håp	upanje
kombinasjon	kombinaciji
kombinasjon	kombinacija
kombinasjon	kombinacijo
bedriften	poslovanje
bedriften	posel
bedriften	posli
forlatt	zapuščeno
forlatt	zapuščen
forlatt	zapuščena
forlatt	zapuščeni
forlatt	zapuščeno
forlatt	levica
forlatt	levi
forlatt	levo
forlatt	leva
møtes	spoznaj
normal	normalno
normal	običajno
normal	normalen
normal	normalna
normal	običajna
forbedret	izboljšano
forbedret	izboljšani
forbedret	izboljšana
forbedret	izboljšan
forbedret	okrepljeno
forbedret	izboljšano
forbedret	izboljšana
forbedret	povečano
snakk	govori
snakk	govorjenje
snakk	pogovor
snakk	pogovori
snakk	govori
snakk	spregovori
snl	snl
fakultet	fakulteta
fakultet	fakultete
prinsippet	princip
prinsippet	načelo
rene	rené
rene	rene
tillatt	dovoljeno
tillatt	dovoljen
tillatt	dovoljeno
tillatt	dovoljen
rommet	sobo
rommet	soba
rommet	sobi
brasiliansk	brazilski
naturen	narave
naturen	narava
hovedkvarter	poveljstvo
hovedkvarter	štab
hovedkvarter	sedež
lede	svinec
reddet	rešeni
reddet	rešena
plater	evidenca
plater	zapisi
plater	evidence
begynt	začel
begynt	začela
begynt	začeto
begynt	začet
positiv	pozitiven
positiv	pozitivni
positiv	pozitivna
positiv	pozitivno
positiv	pozitivne
dobbel	podvoji
dobbel	dvojni
dobbel	dvakrat
dobbel	dvojno
dobbel	dvojna
teologi	teologijo
omtaler	pregledi
omtaler	omeni
omtaler	omenjen
omtaler	omenja
omtaler	omembe
hotell	hotel
socorro	socorro
kardinaler	kardinali
liter	litrov
ret	ret
flåte	splav
flåte	ladjevje
flåte	floto
flåte	flota
flåte	flote
jane	jane
teknikk	tehnika
teknikk	tehniko
charlie	čarli
charlie	charlie
sommerfugl	metulja
sommerfugl	metulj
gjennombrudd	preboj
tenker	razmišljanje
tenker	razmišljanja
borgermester	župan
borgermester	županja
borgermester	zupan
arm	roka
gitarer	kitare
målt	izmerjena
målt	izmerjene
målt	izmerjeni
målt	izmerjeno
målt	merjeno
arnold	arnold
poet	pesnik
poet	pesnika
poet	pesnica
spiss	koničastih
behandlet	obdelan
behandlet	obdelano
behandlet	obdelane
behandlet	obdelana
behandlet	predelana
behandlet	predelane
behandlet	predelani
behandlet	predelan
behandlet	obdelana
behandlet	predelano
forsker	raziskovalec
forsker	znanstvenik
forsker	znanstvenica
liker	všeč
liker	všeč
liker	dopade
liker	kot
ivan	ivan
ivan	ivana
komplett	popolna
komplett	popolno
adams	adams
rask	hitro
rask	hitri
rask	hiter
rask	hitra
rask	hitro
manusforfatter	scenarist
gordon	gordon
space	vesolje
space	prostor
space	space
space	vesoljska
stål	jekla
stål	jeklo
stål	jeklena
stål	jeklene
stål	jekleni
stål	jekleno
ditt	tvoje
ditt	tvoji
ditt	vaš
ditt	tvoj
ditt	tvoja
ditt	vaša
ditt	tvojo
ditt	tvoje
ditt	tvoj
ditt	tvoji
ditt	tvoja
bro	bro
bro	bratec
bro	most
bro	bridge
dessverre	žal
ekspedisjon	odprava
filippinene	filipini
vold	nasilje
afrikanske	afriški
afrikanske	afriška
afrikanske	afriške
afrikanske	afriško
dyp	globoka
dyp	globoko
dyp	globok
centre	središče
centre	center
asp	asp
klima	podnebje
hermann	hermann
harris	harris
bunnen	dno
bunnen	spodaj
silla	silla
hms	hms
elevene	dijaki
elevene	študentje
elevene	študenti
elevene	študente
elevene	učenci
elevene	dijaki
elevene	zenice
elevene	učencev
elevene	učenci
kontor	pisarne
kontor	uradi
kontor	pisarna
kontor	urad
ohio	ohio
belgiske	belgijska
belgiske	belgijski
belgiske	belgijske
belgiske	belgijsko
temperatur	temperatura
temperatur	temperature
temperatur	temperaturo
struktur	strukturo
struktur	zgradba
struktur	struktura
struktur	konstrukcija
sterkere	močnejši
sterkere	močnejša
sterkere	močnejše
gjennomføre	ravnanje
instrumenter	inštrumenti
instrumenter	instrumenti
walker	walker
walker	walkerja
nederlag	poraz
nederlag	porazi
alaska	aljaske
alaska	aljasko
alaska	aljaski
presset	pritisnil
presset	stisnjeni
presset	stisnjena
beskyttet	zaščiteno
beskyttet	zaščitena
beskyttet	zaščiteni
beskyttet	zaščiten
harrison	harrison
styrken	jakost
styrken	trdnost
styrken	moč
fylt	napolnjena
fylt	napolnjen
fylt	napolnjeno
marius	marius
søker	iskanje
kronologisk	kronološki
historier	zgodb
historier	zgodbice
historier	zgodbe
way	pot
way	način
innslag	segmenta
innslag	odsek
innslag	segment
hunder	psov
hunder	psi
hunder	psih
hunder	pse
presentert	uvedeno
presentert	uveden
presentert	uvedeni
presentert	uvedene
presentert	uvedena
presentert	predstavljena
presentert	predstavljeni
presentert	predstavljeno
presentert	predstavljene
presentert	predstavljen
harvard	harvardu
harvard	harvard
etiopia	etiopiji
neppe	komaj
neppe	komajda
senior	senior
senior	starejši
senior	višji
admiral	admiral
sort	črno
sort	črne
sort	črn
sort	črni
sort	črna
deutsche	deutsche
boys	fantje
boys	dečki
boys	fanta
årsaker	razlogi
årsaker	vzroki
ingrid	ingrid
bjarne	bjarne
hastighet	hitrost
hastighet	hitrosti
hastighet	hitrost
virkeligheten	resničnost
virkeligheten	realnost
virkeligheten	stvarnost
ferskvann	sladkovodnih
ddr	ddr
ddr	ndr
mill	mlin
mill	mill
mill	žaga
indonesia	indonezije
indonesia	indonezija
cross	križec
cross	navzkrižna
cross	križ
cross	cross
cross	navzkrižno
analyse	analizo
analyse	analize
analyse	analiza
adresse	naslov
sittende	sedenje
ungarsk	madžarsko
ungarsk	madžarski
ungarsk	madžarska
konstruert	konstruirana
konstruert	zgrajeno
mount	priklop
mount	mount
bryte	rokoborbo
castle	castle
castle	grad
