категорија	kategória
ниски	alacsonyan
ниски	alacsony
решенија	megoldások
решенија	megoldásokat
алкохол	alkoholos
алкохол	alkoholt
алкохол	alkohol
петта	ötödik
развиена	fejlett
развиена	fejlesztett
развиена	kifejlesztett
развиена	kidolgozott
престој	tartózkodási
престој	lakóhely
престој	rezidens
бендови	bandák
коста	costa
целите	célkitűzések
целите	célok
лента	lane
лента	sáv
лента	szalag
лента	kazetta
лента	szalagot
лента	szalag
естонија	észtország
естонија	észtországban
танц	dance
танц	tánc
танц	táncolj
танц	táncolni
танц	tánc
танц	táncolni
танц	táncol
очигледно	nyilvánvaló
очигледно	látszólag
очигледно	nyilvánvaló
очигледно	nyilvánvalóan
мотор	hajtómű
мотор	motor
мотор	bicikli
мотор	biciklivel
мотор	kerékpár
мотор	motor
мотор	motorkerékpár
мотор	motoros
мотор	motor
мотор	motor
мотор	motorkerékpár
двојки	párok
двојки	párokat
двојки	páros
побрзо	gyorsabban
побрзо	gyorsabb
уништување	pusztulás
уништување	pusztítás
уништување	megsemmisítés
републиката	köztársaság
монархија	monarchia
сол	só
сол	sót
сол	sós
завршена	elkészült
завршена	befejezett
завршена	kész
откривањето	leleplezés
бета	béta
служби	szolgáltatások
служби	szolgáltatás
дур	lapos
дур	lakás
дур	sík
еднаков	egyenlők
еднаков	egyenlőek
еднаков	egyenlő
нејзино	övé
проф	prof
доделена	hozzárendelve
доделена	kijelölt
доделена	ruházott
доделена	megítélt
доделена	odaítélt
закана	fenyegetés
вистината	igazság
критичарите	kritikusok
колекција	adatgyűjtés
колекција	gyűjtés
колекција	gyűjtemény
колекција	kollekció
водич	kalauz
водич	útmutató
химна	ének
химна	himnusz
химна	himnuszt
химна	himnusz
ману	manu
пракса	gyakorlás
пракса	edzés
пракса	gyakorlat
риген	rügen
богат	gazdag
богат	gazdagok
богат	rich
замени	utánpótlás
замени	levált
замени	helyébe
замени	helyettesíteni
сопствена	saját
инспирација	ihlet
инспирација	inspiráció
брајан	brian
брајан	bryan
помошник	asszisztens
помошник	segéd
помошник	segéd
помошник	segítő
завет	fogadalom
завет	szövetség
завет	testamentum
завет	fogadalom
завет	eskü
капетан	kapitány
зима	tél
зима	téli
зима	télen
коментари	kommentár
коментари	megjegyzések
коментари	hozzászólás
коментари	megjegyzés
коментари	hozzászólások
коментари	észrevételek
ретки	ritka
дадено	megadott
дадено	adva
дадено	megadva
дадено	adott
настава	tanít
настава	tanítani
настава	tanítás
настава	órák
настава	osztályok
оптички	optikai
основано	alapították
основано	alapított
основано	alapította
основано	megalapozott
патријаршија	patriarchátus
читање	olvasott
читање	olvasok
читање	olvasni
читање	olvasás
сликари	festők
количини	összegek
количини	mennyiségek
количини	mennyiség
обединето	egységes
обединето	egyesített
обединето	united
обединето	egyesült
кан	kahn
кан	kahn
кан	khan
кан	kán
кан	kan
кан	cannes
водолија	vízöntő
евровизија	eurovíziós
евровизија	eurovision
југоисточно	délkelet
југоисточно	délkelet
југоисточно	délkeleti
ограничена	limited
ограничена	limitált
ограничена	korlátozott
ограничена	korlátolt
фондови	pénzeszközök
фондови	alapok
редовен	rendszeresen
редовен	rendszeres
редовен	normál
тутун	dohány
пристигнал	megérkezett
пристигнал	megérkeztek
напиша	írt
напиша	irtam
напиша	írta
напиша	írtam
часовник	óra
часовник	vigyázz
часовник	óra
адам	ádám
адам	adam
мотиви	motívumok
подготовка	előkészületek
подготовка	elkészítése
подготовка	előkészítés
подготовка	felkészülés
подготовка	készítmény
подготовка	előkészítése
подготовка	készülnek
подготовка	felkészülés
подготовка	készül
глуми	újrajátszás
одбрани	választott
одбрани	kiválasztottak
одбрани	kiválasztott
одбрани	védte
одмор	vakáció
одмор	nyaralás
развиени	fejlett
развиени	fejlesztett
развиени	kifejlesztett
развиени	kidolgozott
персија	perzsia
атп	atp
напред	előre
напред	front
напред	eleje
алан	allan
алан	alan
френк	feri
френк	frank
победникот	győztes
победникот	nyertes
шаховска	sakk
одгледување	tenyésztés
одгледување	tenyésztési
железо	vas
железо	vasat
виетнам	vietnam
виетнам	vietnami
виетнам	nam
тајна	titok
тајна	titkos
следење	követni
следење	követem
следење	követi
следење	nyomkövető
следење	követés
конструкција	építkezés
конструкција	építési
конструкција	építés
жолта	sárgák
жолта	sárga
изгради	építsünk
изгради	építeni
потполно	teljesen
помине	passz
југозападно	délnyugat
југозападно	délnyugat
терапија	kezelés
терапија	terápia
професионални	szakmai
професионални	profi
професионални	professzionális
следува	követ
следува	követi
следува	jövök
следува	jön
панк	punk
правилно	megfelelően
правилно	rendesen
локално	helyben
локално	helyileg
локално	helyi
етничка	etnikai
изведена	végrehajtott
изведена	elvégzett
спас	megváltás
спас	megmentési
спас	mentő
спас	mentés
хип	hip
хип	csípő
чувства	érzéseit
чувства	érzések
чувства	érzelmek
сериозно	komolyan
асистент	asszisztens
асистент	segéd
потпишан	tintával
потпишан	aláírva
потпишан	aláírás
потпишан	aláírt
потпишан	lezárva
потпишан	lezárt
меморија	memória
меморија	emlék
меморија	emlékezet
меморија	emlékek
руско	orosz
руско	oroszul
руско	oroszország
руско	russo
воведување	bevezetés
воведување	bevezetése
воведување	bevezető
воведување	bemutatjuk
воведување	bevezetése
третман	kezelés
третман	kezelésre
третман	kezelése
стивен	stephen
стивен	istván
стивен	steven
практика	gyakorlás
практика	edzés
практика	gyakorlat
шири	terjed
шири	terjed
шири	terjed
видел	láttam
видел	látta
видел	látták
возрасните	felnőtt
возрасните	felnőtteknek
возрасните	felnőttek
достигнува	eléri
искористи	használat
искористи	használata
искористи	felhasználás
искористи	használni
доменот	domain
доменот	tartomány
финансирање	finanszírozás
финансирање	finanszírozás
финансирање	pénzügyi
финансирање	pénzügyek
финансирање	finanszírozás
алжир	algír
алжир	algéria
примерок	mintavétel
примерок	minta
примерок	példány
племе	törzs
предава	tanít
предава	tanítja
алекс	alex
борбите	harcok
борбите	harc
борбите	harcol
борбите	küzdelem
борбите	verekedés
борбите	harcolni
везир	vezír
примени	alkalmazni
примени	jelentkezz
цирих	zürich
цирих	zürich
изговор	kiejtés
изговор	ürügy
букурешт	bukarest
џозеф	joseph
џозеф	józsef
шарл	károly
шарл	charles
харц	harz
тенденција	tendencia
тенденција	hajlam
североисточно	északkelet
јаглерод	szén
христов	hrisztov
нашол	megtalált
нашол	megtaláltam
нашол	talált
карактеристични	megkülönböztető
карактеристични	jellegzetes
врвови	csúcsok
лет	repülőút
лет	repülés
лет	járat
лет	repülési
учи	tanulni
учи	tanuljon
учи	tanul
коњи	lovak
коњи	lovakat
достигна	elérte
достигна	elért
шведски	svéd
шведски	svédország
чекори	lépcső
чекори	lépcsők
чекори	lépések
чекори	lépés
чекори	lépéseket
контролира	ellenőrzések
боб	bob
игор	igor
членство	tagság
членство	tagsági
бога	isten
господ	isten
маси	táblák
маси	asztal
маси	táblázatok
маси	táblázat
маси	asztalok
маси	tömegek
акт	aktus
акт	felvonás
млада	fiatalok
млада	fiatal
млада	fiatalos
тежок	heavy
тежок	súlyos
тежок	nehéz
тежок	nehéz
тежок	bonyolult
топката	bál
топката	labdát
топката	golyó
топката	labda
топката	ball
првенствено	elsődlegesen
првенствено	elsősorban
постоел	léteztek
постоел	létezett
умот	elme
геометрија	geometria
партнер	társ
партнер	partner
партнер	társa
партнер	társam
услов	követelmény
услов	állapota
услов	feltétel
услов	állapot
велејќи	mondás
чести	gyakori
редовите	ranglétrán
редовите	sorok
електронска	elektron
случајно	véletlen
случајно	random
случајно	véletlenszerű
случајно	véletlen
случајно	véletlenül
случајно	véletlenszerűen
фленсбург	flensburg
ограничувања	korlátok
ограничувања	korlátozások
ограничувања	korlátozás
ограничувања	korlátozások
ограничувања	korlátozás
ограничувања	megszorítások
ограничувања	korlátok
ограничувања	korlátozások
ограничувања	határok
ограничувања	határértékek
ограничувања	korlátok
ханс	hans
гасови	gázok
селани	falusiak
селани	parasztok
сигнал	jelet
сигнал	jel
сигнал	jelzés
хоп	karika
постари	idős
постари	idősek
постари	idősebbek
постари	öregebb
постари	idősebb
постари	régebbi
водечки	irányadó
водечки	ólom
водечки	vezet
дрога	kábítószerek
дрога	gyógyszerek
дрога	drogot
дрога	kábítószer
дрога	drogok
дрога	drog
дрога	drog
дрога	kábítószer
дрога	gyógyszer
дрога	drogok
дрога	drog
џонсон	johnson
барањето	megkeresés
барањето	kérésére
барањето	kérésre
барањето	kérés
барањето	kérelem
драми	drámák
двојно	kettős
двојно	dupla
двојно	duplán
двојно	kettős
предводени	vezetett
предводени	led
паднал	leesett
паднал	fell
паднал	esett
паднал	elesett
приход	bevétel
приход	bevételek
приход	jövedelem
приход	bevétel
приход	jövedelmek
приход	bevételek
приход	jövedelme
чај	tea
чај	teát
дале	adta
дале	adott
сестри	nővérek
сестри	testvérek
културна	kulturális
цивилизација	civilizációt
цивилизација	civilizáció
цивилизација	civilizáció
плата	fizetés
плата	plata
натпреварува	versenyez
натпреварува	versengő
изложба	kiállítás
изложба	kiállítás
изложба	bemutató
изложба	kiállítása
кралска	királyi
кралска	royal
млеко	tejjel
млеко	tej
млеко	tejet
орел	sas
орел	eagle
орел	aquila
ислам	iszlám
класичен	klasszikus
класичен	classic
шема	minta
шема	séma
храмови	templomok
единство	egység
анализи	elemzések
анализи	elemzés
анализи	elemzések
анализи	analízis
развивање	fejlődő
развивање	fejlesztése
ширење	terjed
ширење	terjesztése
ширење	terjesztés
превоз	lovagolni
превоз	közlekedés
превоз	szállítás
превоз	szállítást
превоз	hajózás
превоз	szállítás
превоз	hajózási
сталин	sztálin
динамо	dinamo
верување	hinni
верување	hit
домени	tartományok
рома	romák
рома	roma
комбинации	kombináció
комбинации	kombinációk
ангел	angyal
ангел	angel
ангел	angyalka
брус	bruce
подобар	jobb
подобар	jobban
народите	népek
дизни	disney
донел	donnell
адолф	adolf
постоечките	meglévő
постоечките	meglevő
постоечките	létező
џамии	mecsetek
потврди	megerősített
потврди	megerősítve
потврди	megerősítette
потврди	igazolt
потврди	ellenőrizni
потврди	megerősítés
потврди	megerősítése
потврди	megerősíteni
потврди	megerősítve
убие	megölni
убие	ölj
постар	idősebb
постар	rangidős
постар	senior
постар	végzős
постар	idősebbek
постар	öregebb
постар	idősebb
постар	régebbi
развиен	fejlett
развиен	fejlesztett
развиен	kifejlesztett
развиен	kidolgozott
развиен	fejlődött
развиен	fejlődtek
борец	harcos
борец	bunyós
основачите	alapítók
органски	organikus
органски	szerves
затворена	bezárt
затворена	zárva
затворена	zárt
масовно	tömeges
масовно	tömege
масовно	mise
масовно	tömeg
елизабет	erzsébet
елизабет	elizabeth
елизабет	elisabeth
вкус	aroma
вкус	íz
вкус	íze
вкус	íz
биологија	biológia
прстен	gyűrűt
прстен	gyűrűvel
прстен	ring
прстен	gyűrű
прстен	gyűrűs
богати	gazdag
богати	gazdagok
богати	rich
богати	gazdagok
изведени	származtatott
гувернер	kormányzó
мек	mack
мек	mac
повисока	feljebb
повисока	magasabb
повисока	nagyobb
нарушување	zavar
заштитени	védett
архангел	arkangyal
андромеда	androméda
кругови	körök
кругови	kör
повик	hívás
повик	hívd
треска	lázas
треска	láz
рис	reese
рис	rhys
рис	hiúz
прошири	terjeszkedni
романски	román
романски	románia
романски	romániai
стандарден	alapértelmezés
стандарден	alapértelmezett
стандарден	normál
стандарден	szabványos
стандарден	szabvány
стандарден	standard
поставување	beállítás
поставување	csapda
поставување	beállítás
поставување	elhelyezés
светло	fény
светло	light
светло	fényt
светло	fényes
централно	központilag
централно	központi
сателитска	műholdas
сателитска	műhold
побарувачка	kereslet
побарувачка	követelés
побарувачка	igény
литературен	irodalmi
организирана	szervezett
именувана	megnevezett
дрезден	dresden
паоло	paolo
мотори	motorkerékpár
мотори	motorok
мотори	hajtóművek
мотори	hajtómű
мотори	motorok
мотори	motors
мотори	motorok
мотори	kerékpárok
мотори	motorok
автономија	autonómia
достигнувања	eredmények
бугари	bolgárok
советник	tanácsadó
советник	tanácsadó
советник	tanácsadó
модерна	modern
модерна	korszerű
говорот	beszéde
говорот	beszéd
кандидати	jelöltek
кандидати	jelentkezők
кандидати	pályázók
кандидати	kérelmező
кандидати	jelentkezők
кандидати	pályázók
намена	cél
алфред	alfred
признанија	vallomások
придонеси	járulék
придонеси	hozzájárulás
придонеси	hozzájárulások
придонеси	járulékok
придонеси	hozzájárulás
придонеси	járulék
постигнати	teljesült
постигнати	megvalósult
постигнати	elért
нападнал	megszállták
нападнал	bántalmazott
нападнал	megtámadott
надеж	remény
надеж	remélem
проценка	értékelés
проценка	értékeli
проценка	értékelje
проценка	értékeli
проценка	becsült
проценка	becslés
проценка	elbírálás
проценка	értékelés
собираат	összegyűjti
собираат	gyűjteni
богот	isten
натпис	címke
иванов	ivanov
приватен	magán
приватен	privát
автомобил	autóval
автомобил	kocsi
автомобил	autó
автомобил	kocsival
организиран	szervezett
организиран	rendezett
организиран	szervezett
квалификациите	minősített
квалификациите	kötelezett
квалификациите	minősítő
квалификациите	kvalifikáció
пливање	úszó
пливање	úszás
пливање	úszni
најпосле	végre
губење	elveszíteni
губење	veszíteni
губење	veszteségek
губење	veszteség
изработени	kialakított
влегле	bevitt
влегле	belépett
влегле	beléptem
влегле	lépett
стрип	képregények
стрип	képregény
стрип	képregényeket
стрип	komikus
стрип	képregény
топка	bál
топка	labdát
топка	golyó
топка	labda
топка	ball
ограничен	limited
ограничен	limitált
ограничен	korlátozott
ограничен	korlátolt
ограничен	korlátozott
ограничен	korlátozottak
прима	prima
графички	grafikus
графички	grafikai
графички	grafikus
погледи	megtekintés
патници	utas
патници	utasok
патници	utazók
патници	utasok
патници	utazók
исак	isaac
исак	isaak
роџер	roger
емитува	kibocsát
работниците	dolgozók
работниците	munkavállalók
работниците	munkások
паралелно	párhuzamos
паралелно	párhuzamosan
френсис	feri
френсис	francis
френсис	ferenc
френсис	frances
факти	tények
факти	tényállás
веројатноста	valószínűsége
студент	hallgató
студент	tanítvány
студент	diák
студент	tanuló
авион	jet
авион	sík
авион	repülővel
авион	repülő
авион	repülőgép
авион	repülő
авион	repülőgép
повлекување	visszavonják
повлекување	visszavonulás
повлекување	visszavonásáról
повлекување	visszavonás
повлекување	visszavonása
лична	személyes
лична	személyi
организирање	szervezni
организирање	megszervezése
размножување	tenyésztés
размножување	tenyésztési
размножување	reprodukciós
северозапад	northwestern
северозапад	északnyugati
северозапад	északkelet
северозапад	északnyugat
кларк	clarke
кларк	clark
детството	gyermekkori
детството	gyerekkorom
детството	gyermekkorom
детството	gyerekkori
овен	kos
овен	aries
ноб	nob
прикажана	megjelenített
муслимански	muszlim
муслимански	muzulmán
муслимански	muszlimok
привремено	ideiglenesen
привремено	átmenetileg
привремено	ideiglenesen
привремено	ideiglenes
привремено	átmeneti
грците	görögök
поединци	magánszemélyek
поединци	egyének
ото	otto
советска	szovjetek
советска	szovjet
лиеж	liège
просечна	átlagos
просечна	átlagosan
просечна	átlag
парчиња	szeletet
парчиња	darabok
парчиња	darabjai
парчиња	darab
парчиња	darabokban
изјава	nyilatkozat
изјава	nyilatkozata
изјава	kimutatás
изјава	állítás
изјава	kijelentés
турско	török
номиниран	jelöltek
номиниран	jelölt
директен	közvetlen
директен	direct
директен	közvetlenül
директен	egyenes
атмосфера	légkör
атмосфера	atmoszféra
атмосфера	hangulat
самостојна	szóló
самостојна	solo
самостојна	önálló
политики	politikák
мајк	mike
морнарица	flotta
морнарица	haditengerészet
морнарица	tengerészet
пакети	csomagok
пакети	csomagok
растение	üzem
растение	növény
ернст	ernst
франсоа	francois
франсоа	françois
франсоа	francois
франсоа	françois
ноулс	knowles
распределба	juttatás
распределба	elosztás
распределба	terjesztés
распределба	eloszlás
распределба	elosztás
распределба	forgalmazási
распределба	elosztása
распределба	forgalmazás
надзор	felügyelet
надзор	felügyelet
надзор	megfigyelés
надзор	felügyeleti
антон	anton
продадени	eladva
продадени	eladott
продадени	elkelt
сценарио	forgatókönyv
сценарио	forgatókönyvet
сценарио	forgatókönyv
сценарио	forgatókönyv
сценарио	forgatókönyvet
купување	beszerzés
купување	vásárlás
купување	vétel
купување	vásárolni
купување	vásárlás
купување	venni
византиска	bizánci
југозапад	délnyugat
падини	lejtő
падини	lejtőkön
разбира	megért
текстописец	dalszerző
откриена	felfedezte
откриена	felfedezett
откриена	feltárt
откриена	észlelt
откриена	felfedte
скот	scott
поединечно	egyedileg
поединечно	egyenként
поединечно	egyénileg
поединечно	egyéni
обнова	felújítás
професори	professzorok
нуклеарна	nukleáris
жанрови	műfajok
сергеј	sergei
сергеј	szergej
сергеј	szergej
либек	lübeck
внук	unoka
внук	unokaöccse
внук	unoka
внук	unokája
следен	következő
побара	igényelt
побара	kérte
побара	kért
награден	megítélt
награден	odaítélt
четврти	negyedszer
четврти	negyedik
остана	maradtam
остана	maradtak
остана	maradt
токио	tokió
токио	tokiói
токио	tokyo
рос	ross
успешни	sikeres
успешни	sikeresen
критичар	kritikus
кели	kelly
милји	miles
милји	mérföld
соработник	kollaboráns
соработник	munkatárs
соработник	társult
дванаесет	twelve
дванаесет	tizenkettő
регистрирани	bejegyzett
регистрирани	regisztrált
регистрирани	nyilvántartott
војник	katona
изразува	kifejezi
изразува	kifejezni
планета	planet
планета	bolygónak
планета	bolygónk
планета	bolygó
рудолф	rudolph
рудолф	rudolf
рудолф	rudolf
музичко	zenés
музичко	zenei
музичко	musical
салата	salátát
салата	saláta
теодосиј	theodosius
блуз	blues
траги	nyomok
траги	nyomokat
траги	sínek
траги	nyomok
траги	nyomokat
траги	traces
траги	nyomokban
траги	ösvény
дното	alul
дното	alja
дното	alsó
дното	fenék
правци	útvonalakon
правци	útvonalak
повисоки	feljebb
повисоки	magasabb
повисоки	nagyobb
директна	közvetlen
директна	direct
директна	közvetlenül
директна	egyenes
портрет	portré
горан	goran
клиенти	ügyfelek
клиенти	vásárlók
клиенти	vendégek
клиенти	vevők
клиенти	fogyasztók
клиенти	ügyfelek
клиенти	kliensek
постапки	műveletek
постапки	fellépések
постапки	akciók
постапки	intézkedések
постапки	cselekvések
сто	száz
сто	wto
мурат	murat
посетители	látogatók
посетители	látogatói
посетители	látogató
посетители	látogatói
посетители	látogató
реши	megoldani
константа	állandó
константа	folyamatos
отсуство	hiányában
отсуство	távollét
хаус	house
хаус	ház
хаус	házon
толкување	értelmezés
толкување	értelmezése
толкување	értelmezni
мешавина	habarcs
мешавина	mix
мешавина	keverék
мешавина	keverék
мешавина	elegy
мешавина	keverékek
јанг	yan
јанг	yang
јанг	fiatalok
јанг	fiatal
јанг	fiatalos
јанг	jung
јанг	yung
југоисток	délkelet
ибн	ibn
агент	ügynök
латвија	lettország
копенхаген	koppenhága
копенхаген	koppenhágai
загуба	veszteségek
загуба	veszteség
заболувања	betegségek
заболувања	betegségek
одржана	tartott
одржана	tartották
одржана	tartottak
сицилија	szicília
сицилија	szicíliai
стихови	verseket
стихови	szöveget
стихови	szöveg
стихови	szövegek
студирал	tanult
студирал	tanultam
сингапур	szingapúr
воспоставување	megállapítani
воспоставување	telephely
воспоставување	létesítmény
воспоставување	létrehozása
воспоставување	letelepedés
воспоставување	létrehozásáról
приватна	magán
приватна	privát
кориснички	felhasználó
кориснички	felhasználói
математичар	matematikus
кевин	kevin
дупка	lyuk
дупка	gödör
дупка	szeméttelep
актери	szereplők
актери	színészek
трговци	kereskedők
трговци	kereskedők
трговци	árusok
локален	helyi
брани	megvédeni
братство	testvériség
братство	testvériség
бранко	branko
симеон	simeon
револуционери	forradalmárok
ама	de
продава	elad
продава	árul
продава	eladja
двапати	kétszer
врата	ajtó
мајчин	bennszülött
мајчин	őslakos
мајчин	őshonos
мајчин	bennszülöttek
концепти	fogalmak
концепти	elképzelések
кастилја	kasztília
секс	szex
секс	sex
келн	kölni
шкотски	skót
овошје	gyümölcs
овошје	gyümölcsök
овошје	gyümölcsöt
овошје	gyümölcs
овошје	gyümölcsök
средби	találkozások
погребан	eltemetve
ахмед	ahmed
соработници	kollaboránsok
соработници	társai
соработници	közreműködő
соработници	közreműködők
простории	helyiségek
простории	telephelyén
себастијан	sebastian
себастијан	sebastián
инфлацијата	inflációs
инфлацијата	infláció
регионални	regionális
храни	takarmány
храни	etesd
храни	takarmányok
храни	táplálja
храни	táplálkozik
плус	plus
плус	plussz
плус	plusz
саудиска	szaúdi
саудиска	szaúd
олимпијада	olimpia
олимпијада	olimpia
темелите	alapítványok
стабилност	stabilitás
стабилност	stabilitása
стабилност	stabilitási
марка	brand
марка	márka
програмски	programozás
програмски	programozási
прифатен	elfogadva
прифатен	elfogadott
прифатен	elfogadta
лоренс	laurence
лоренс	lawrence
филозоф	filozófus
дробови	tüdő
мозок	agya
мозок	agyat
мозок	agyam
мозок	agy
мозок	agy
властите	hatóságok
македонец	macedón
етика	erkölcs
етика	etika
етика	etikai
правење	készítés
академски	akadémiai
собира	gyűjt
собира	összegyűjti
собира	gyűjti
вратот	nyakát
вратот	nyaka
вратот	nyak
слават	ünneplés
слават	ünnepelni
станаа	lettem
станаа	lett
станаа	vált
возрасни	felnőtt
возрасни	felnőtt
возрасни	felnőtteknek
возрасни	felnőttek
возрасни	felnőtt
возрасни	nagykorú
селски	település
селски	falusi
селски	falu
оставка	felmondott
оставка	lemondott
оставка	lemondását
оставка	lemondás
оставка	lemond
оставка	lemondás
франко	franco
хипотеза	hipotézis
хипотеза	feltevés
хипотеза	feltételezés
хипотеза	elmélet
зголемена	nagyított
зголемена	fokozott
зголемена	emelkedett
зголемена	megnövelt
зголемена	megnőtt
зголемена	megnövekedett
зголемена	nőtt
мајами	miami
мајами	miamiban
пристаништето	kikötők
пристаништето	kikötő
пристаништето	port
клиентот	ügyfél
клиентот	kliens
џими	jimmie
џими	jimmy
орден	orden
фреквенција	frekvencia
фреквенција	gyakoriság
фреквенција	gyakorisága
слабо	gyenge
слабо	gyengék
слабо	rosszul
сопствен	saját
течност	folyadék
течност	folyékony
течност	folyadék
фер	fer
фер	vásár
фер	korrekt
фер	tisztességes
фер	fair
фер	igazságos
човештвото	emberiség
леб	kenyér
леб	kenyeret
порази	legyőzte
порази	legyőzött
припадност	hovatartozás
припадност	tartozó
североисток	északkelet
освојувачи	hódítók
освојувачи	támadók
вооружени	felfegyverkezve
вооружени	fegyveres
агли	szögek
корени	gyökerek
промовира	elősegíti
прифаќа	elfogadja
прифаќа	elfogad
прифаќа	elfogadó
објавување	kiadás
објавување	kiadó
објавување	közzététel
објавување	közzététel
правен	jogi
правен	legális
правен	törvényes
тестирање	tesztelés
тестирање	vizsgálati
тестирање	vizsgálat
тестирање	próba
тестирање	teszt
мртви	halott
мртви	halottak
утврдување	meghatározására
утврдување	meghatározni
ограничени	limited
ограничени	limitált
ограничени	korlátozott
ограничени	korlátolt
џовани	giovanni
столб	pillér
столб	oszlop
онлајн	interneten
онлајн	online
марсеј	marseille
марсеј	marseille
марсеј	marseilles
учењето	tanulok
учењето	tanul
учењето	tanulás
учењето	tanulok
учењето	tanul
учењето	tanulás
специјална	különleges
специјална	speciális
накит	ékszereket
накит	ékszerek
накит	ékszer
накит	ékszerek
накит	ékszer
накит	ékszerek
албанците	albánok
офицери	tisztek
практично	gyakorlatilag
ниско	alacsonyan
ниско	alacsony
лиценца	engedély
лиценца	engedély
лиценца	jogosítvány
лиценца	jogosítványt
изложби	kiállítások
домашните	hazai
домашните	belföldi
метар	méter
метар	méter
метар	mérő
протоколи	jegyzőkönyvek
одредува	meghatározza
одредува	meghatározza
рафаел	raphael
рафаел	rafael
живеалиште	élőhelyek
живеалиште	élőhely
живеалиште	tartózkodási
живеалиште	lakóhely
живеалиште	lakóhely
живеалиште	rezidens
гледачи	néző
гледачи	nézők
гледачи	nézők
независен	független
независен	önálló
независен	függetlenek
воведен	bevezetett
воведен	bemutatott
димитров	dimitrov
авила	ávila
бактерии	atkák
бактерии	baktérium
бактерии	baktériumok
бактерии	baktérium
аудио	audio
аудио	hang
борат	küzd
борат	borat
митрополит	fővárosi
митрополит	metropolitan
тесно	szorosan
вклучена	jegyesek
вклучена	eljegyzés
сигнали	jelek
сигнали	jelzések
сигнали	jeleket
строго	szigorúan
мароко	marokkóban
мароко	marokkó
зоран	zoran
искуства	tapasztalatok
искуства	élmények
предлогот	pályázat
предлогот	javaslat
променливи	változtatható
променливи	változó
променливи	változók
свеста	tudatosság
појавување	megjelenés
појавување	megjelenése
појавување	előfordulása
есеи	esszéket
републики	köztársaságok
определен	eltökélt
определен	határozott
определен	meghatározott
определен	meghatározva
способни	képes
палестина	palesztin
зачувување	megőrzése
зачувување	megőrizni
зачувување	megtakarítás
зачувување	mentés
зачувување	megmenteni
зачувување	megőrzése
зачувување	mentés
зачувување	megmenteni
зачувување	mentése
железница	vasút
железница	sín
железница	vasút
железница	vasúti
железница	vasútvonal
железница	vasút
железница	vasúti
источни	kelet
источни	keleti
поддржува	támogatja
локации	helyszínek
локации	helyek
уништени	megsemmisült
уништени	elpusztult
уништени	elpusztította
уништени	tönkretette
уништени	tönkrement
уништени	tönkretett
вирџинија	virginiában
вирџинија	virginia
вирџинија	virginiai
спаси	mentés
спаси	megmenteni
спаси	mentése
спаси	megmentette
спаси	mentve
спаси	mentett
престол	trón
престол	trónt
постариот	idősebb
колеги	kollégák
колеги	munkatársak
пожар	tűz
хотел	szálloda
хотел	hotel
позитивен	pozitívak
позитивен	pozitív
југозападна	délnyugat
југозападна	délnyugat
гребен	zátony
дресот	guise
претставување	bevezetés
претставување	bevezetése
претставување	bevezető
претставување	képviselet
претставување	képviselete
рејтинг	besorolás
рејтинг	minősítés
рејтинг	minősítési
атом	atom
градини	kertek
грајфсвалд	greifswald
зависно	eltartott
зависно	függő
дејства	műveletek
дејства	fellépések
дејства	akciók
дејства	intézkedések
дејства	cselekvések
федерер	federer
енди	andie
енди	andi
енди	andy
индиски	indián
индиски	indiai
услуга	szívességet
услуга	szívesség
услуга	kiszolgálás
услуга	szerviz
услуга	szolgálat
услуга	szolgáltatás
воведувањето	bevezetés
воведувањето	bevezetése
воведувањето	bevezető
сојузници	szövetséges
сојузници	szövetségesek
лабораторија	laboratórium
лабораторија	laboratóriumi
лабораторија	laboratórium
лабораторија	labor
хитови	találat
наставата	tanít
наставата	tanítani
наставата	tanítás
ристо	risto
феномен	jelenség
активна	aktív
активна	aktívak
молекули	molekulák
свест	tudatosság
свест	tudatosság
свест	tudat
свест	eszméletét
свест	tudata
параметри	beállítások
параметри	kedvezmények
параметри	preferenciák
параметри	paraméterei
параметри	paraméterek
кол	cole
кол	kol
расправа	vita
расправа	megbeszélés
расправа	beszélgetés
расправа	vita
рекорди	feljegyzések
рекорди	records
рекорди	nyilvántartások
рекорди	nyilvántartás
патува	utazás
патува	utazik
патува	utazó
пристапот	belépés
пристапот	hozzáférést
пристапот	hozzáférés
паун	páva
претседатели	elnökök
тон	tonna
тон	tone
тон	hangnem
тон	tonna
спомени	emlékek
спомени	emlék
предложена	ajánlott
предложена	javasolt
предложена	javasolt
изразување	kifejezés
полна	full
полна	teljes
австралиски	ausztrál
австралиски	ausztrália
андреа	andrea
астероиди	aszteroidák
порт	kikötők
порт	kikötő
порт	port
предавања	előadások
венецуела	venezuelai
венецуела	venezuela
дрвја	fákon
дрвја	fák
дрвја	fákat
оставајќи	elmegy
бреговите	shores
одговорни	felelősségteljes
одговорни	felelős
одлично	nagyszerű
одлично	kiváló
извршена	kivégezték
лион	lyon
лион	leon
брза	rapid
формирани	kialakult
формирани	alakított
формирани	alakult
тунис	tunézia
тунис	tunisz
клисура	szurdok
клисура	szakadék
видливи	látható
видливи	kézzelfogható
чиста	tiszta
чиста	clean
чиста	tisztán
чиста	tiszta
поздрав	köszönés
поздрав	üdvözlet
брз	gyorsan
брз	gyors
инфраструктура	infrastruktúra
стокхолм	stockholm
стокхолм	stockholmi
моменти	pillanatai
моменти	pillanatok
