और	وال
कागज	الورقة
कागज	ورق
कागज	ورقة
कागज	الورق
चुनौती	التحدي
चुनौती	تحدي
चुनौती	تحد
चुनौती	تحدى
ओलम्पिक	الاولمبية
वसा	السمين
वसा	بدين
वसा	الدهون
वसा	سمين
वसा	دهن
पाता	يجد
पाता	يعثر
पाता	يخلص
कमजोर	ضعيف
कमजोर	ضعيفة
कमजोर	الضعيف
नजर	عين
नजर	العين
असर	الاثر
असर	تاثير
असर	التاثير
रीति	طقوس
सीधा	مباشرة
सीधा	مستقيم
सीधा	مباشرة
सीधा	مباشر
सीधा	المباشر
सीधा	direct
भाषण	خطبة
भाषण	كلام
भाषण	الكلام
भाषण	الخطاب
भाषण	خطاب
सृष्टि	خلق
सृष्टि	انشاء
सृष्टि	الانشاء
सृष्टि	الخلق
ग्रीन	اخضر
ग्रीन	خضراء
ग्रीन	خضر
ग्रीन	الاخضر
नामित	سميت
नामित	مسمى
स्वस्थ	صحه
स्वस्थ	صحية
स्वस्थ	صحي
भागीदारी	الشراكة
भागीदारी	شراكة
भागीदारी	المشاركة
उद्योगों	صناعات
उद्योगों	الصناعات
उद्योगों	مقاول
स्टॉक	المخزونات
स्टॉक	المخزون
मर	ميتة
मर	ميتا
मर	ميت
यात्रियों	المسافرون
यात्रियों	مسافرين
यात्रियों	المسافرين
यात्रियों	الركاب
यात्रियों	ركاب
गहरी	عميقا
गहरी	عميق
गहरी	عميقة
गहरी	عمق
लिंक्स	الوصلات
लिंक्स	الصلات
लिंक्स	روابط
लिंक्स	الروابط
लिंक्स	وصلات
लिंक्स	الوشق
लिंक्स	لينكس
विस्फोट	الانفجار
विस्फोट	انفجار
विस्फोट	الانفجارات
विस्फोट	تفجيرات
विस्फोट	انفجارات
जावा	جافا
नक्शा	خريطه
नक्शा	خارطة
नक्शा	الخريطة
नक्शा	خريطة
हॉकी	الهوكي
हॉकी	هوكي
सोडियम	الصوديوم
घास	المرج
घास	العشب
घास	عشب
पाये	وجد
पाये	خلصت
पाये	وجدت
नामांकित	المرشحون
कथन	التصريحات
कथन	البيانات
कथन	بيان
कथन	البيان
भरे	ملا
ज्वालामुखी	البركان
ज्वालामुखी	بركان
ज्वालामुखी	البراكين
बैंकों	بانكس
बैंकों	البنوك
बैंकों	المصارف
बैंकों	بنوك
बैंकों	مصارف
सुल्तान	السلطان
सुल्तान	سلطان
कारकों	عوامل
कारकों	العوامل
सिविल	مدنية
सिविल	الاهلي
सिविल	المدنية
सिविल	المدني
शेर	الاسود
शेर	اسد
शेर	الاسد
शेर	شير
प्रतिदिन	يوميا
प्रतिदिन	اليومية
प्रतिदिन	اليومي
प्रतिदिन	يومية
प्रतिदिन	يوميا
बैंकिंग	مصرفية
कमरे	الغرف
कमरे	غرف
कमरे	غرفة
कमरे	الغرفة
कमरे	حجرة
स्वाद	تذوق
स्वाद	ذوق
स्वाद	الذوق
स्वाद	نكهة
स्वाद	النكهة
चित्रकार	الرسامين
चित्रकार	الرسام
चित्रकार	رسام
विद्यार्थी	طلاب
विद्यार्थी	التلاميذ
विद्यार्थी	الطلاب
विद्यार्थी	طلبة
विद्यार्थी	الطلبة
विद्यार्थी	الطالب
विद्यार्थी	طالب
विद्यार्थी	تلميذ
विद्यार्थी	طالبة
विद्यार्थी	التلميذ
पेय	شرب
पेय	اشرب
पेय	شراب
पेय	مشروب
पेय	مشروبات
पेय	المشروبات
अनुक्रम	امر
अनुक्रम	طلب
अनुक्रम	ترتيب
अनुक्रम	الطلب
अनुक्रम	النظام
अनुक्रम	متتالية
अनुक्रम	التسلسل
अनुक्रम	تسلسل
चक	تشاك
चक	تشوك
चक	تشك
पत्रकारिता	صحافة
पत्रकारिता	الصحافة
सूचीबद्ध	مدرجة
सूचीबद्ध	مدرج
माध्यमिक	الثانوية
माध्यमिक	ثانوي
माध्यमिक	ثانوية
माध्यमिक	الثانوي
खगोलीय	الفلكية
खगोलीय	فلكي
लक्ष्मी	لاكشمي
तार	السلك
तार	سلك
तार	السلكية
पृथक	متميز
पृथक	معزول
पृथक	معزولة
पृथक	عزل
पृथक	منعزل
पृथक	منفصل
पृथक	منفصلة
अचानक	فجاة
संसदीय	برلمانية
संसदीय	برلماني
संसदीय	البرلماني
डर	خو
डर	الخوف
डर	خوف
करियर	مسير
करियर	المهنة
करियर	مهنة
करियर	المهن
करियर	مهن
शुक्र	الجمعة
शुक्र	الزهرة
जानवर	الوحش
जानवर	حيوانات
जानवर	الحيوانات
जानवर	حيوانية
जानवर	الحيوان
जानवर	حيوان
आना	ana
चेहरे	الوجوه
चेहरे	وجوه
चेहरे	وجه
चेहरे	واجه
चेहरे	الوجه
अंग्रेज	الانجليزية
अंग्रेज	انجليزي
अंग्रेज	انجليزية
अंग्रेज	الانكليزية
अंग्रेज	بالانكليزية
चिन्ह	رموز
चिन्ह	الرموز
चरम	المتطرف
चरम	متطرف
चरम	المدقع
चरम	متطرفة
केन्द्रित	مركزة
सरदार	سردار
निर्यात	الصادرات
निर्यात	التصدير
निर्यात	صدر
निर्यात	تصدير
निर्यात	الصادرات
भूकंप	زلزال
भूकंप	الزلزال
भूकंप	الزلازل
स्मिथ	سميث
दायित्व	الالتزام
दायित्व	التزام
गाड़ी	السيارة
गाड़ी	سيارة
हिंसा	العنف
हिंसा	عنف
भर्ती	التجنيد
भर्ती	التعيين
भर्ती	تجنيد
भर्ती	التوظيف
भर्ती	التجنيد
भर्ती	تجنيد
भर्ती	توظيف
भर्ती	التعاقد
भर्ती	التوظيف
स्तंभ	العمود
स्तंभ	عمود
स्तंभ	اعمدة
स्तंभ	الاعمدة
कार्यकाल	الساعات
कार्यकाल	ساعات
नहर	قناة
नहर	القناة
ताल	تغلب
ताल	ضرب
आजादी	حرية
आजादी	الحرية
बोध	ادراك
बोध	الادراك
बोध	التصور
मलेशिया	ماليزيا
अंडे	البيض
अंडे	بيض
जीवनी	سيرة
मजबूर	اجبرت
मजबूर	اجبر
मजबूर	مجبر
मजबूर	القسري
अधिग्रहण	اكتساب
अधिग्रहण	اقتناء
गुफा	كهف
गुफा	الكهف
साहब	سير
साहब	سيدي
साहब	سيدى
महाकाव्य	ملحمية
महाकाव्य	ملحمي
महाकाव्य	ملحمة
परिणामों	النتائج
परिणामों	نتائج
प्लास्टिक	البلاستيك
प्लास्टिक	البلاستيك
प्लास्टिक	البلاستيكية
प्लास्टिक	بلاستيك
प्रकरण	حلقة
प्रकरण	الحلقة
मानकों	معايير
मानकों	المقاييس
मानकों	المعايير
वयस्क	بالغا
वयस्क	راشد
वयस्क	بالغ
वयस्क	ناضجة
वयस्क	ناضج
ब्लॉक	كتل
ब्लॉक	الكتل
ब्लॉक	كتلة
ब्लॉक	بلوك
ब्लॉक	حظر
समुदायों	المجتمعات
समुदायों	الجاليات
प्लेट	صفيحة
प्लेट	الصحن
प्लेट	صحن
प्लेट	طبق
मुसलमान	المسلم
मुसलमान	مسلم
मुसलमान	اسلامي
मुसलमान	مسلمة
मुसलमान	المسلمين
मुसलमान	مسلمون
मुसलमान	المسلمون
मुसलमान	مسلمين
सम्पादन	التعديل
सम्पादन	تحرير
सम्पादन	التحرير
प्रचलन	فوج
समन्वय	تنسيقية
समन्वय	تنسيق
समन्वय	التنسيق
स्वीकृति	الاقرار
स्वीकृति	اقرار
स्वीकृति	الاعتراف
स्वीकृति	القبول
स्वीकृति	قبول
स्वीकृति	سوات
स्वीकृति	الموافقة
पीने	الشرب
पीने	شرب
पीने	يشرب
पीने	تشرب
असली	ريال
असली	حقيقي
असली	حقيقية
असली	الاصلي
असली	اصلي
असली	الاصلية
असली	الاصل
असली	اصلية
पैसे	فلوس
पैसे	نقود
पैसे	اموال
पैसे	المال
पैसे	مال
उद्यम	المؤسسة
शुष्क	الجافة
शुष्क	جاف
शुष्क	جافة
शुरुआती	مبتدئ
मेट्रो	مترو
मेट्रो	ميترو
गर्मियों	صيفي
गर्मियों	الصيف
गर्मियों	صيف
गर्मियों	سمر
प्रकाशक	الناشر
प्रकाशक	الناشرين
स्वीडन	للسويد
स्वीडन	بالسويد
स्वीडन	السويد
गाय	بقرة
गाय	البقرة
प्रशांत	الهادي
खाली	فارغ
खाली	فارغة
खाली	فارغ
खाली	فارغة
खाली	بياض
वर्तनी	التهجئة
वर्तनी	التعويذة
वर्तनी	تعويذة
किसानों	المزارعين
किसानों	المزارعون
प्रतिष्ठा	هيبة
प्रतिष्ठा	سمعة
प्रतिष्ठा	السمعة
हार्ट	هارت
सर्विस	خدمت
मुद्दे	المسائل
मुद्दे	قضايا
मुद्दे	القضايا
मुद्दे	مسائل
मुद्दे	مشكلات
चाय	شاي
चाय	الشاي
चाय	شاى
छत	السقف
छत	سقف
छत	شرفة
छत	السقف
छत	سقف
छत	سطح
छत	السطح
अनुमानित	المقدرة
होली	هولي
गिरफ्तार	القبض
गिरफ्तार	التوقيف
गिरफ्तार	الاعتقال
गिरफ्तार	اعتقل
गिरफ्तार	توقيف
गिरफ्तार	اعتقال
गिरफ्तार	اعتقل
गिरफ्तार	معتقل
मारा	مارا
प्रवासी	المغتربين
प्रवासी	المغتربون
माइक्रोसॉफ्ट	مايكروسوفت
आवाज़	الحجم
आवाज़	المجلد
आवाज़	حجم
आवाज़	الصوت
आवाज़	صوت
आवाज़	صو
चाल	تريك
चाल	التحرك
चाल	تحرك
चाल	حركات
चाल	التحركات
चाल	الحركات
गीता	جيتا
गीता	غيتا
कोलंबिया	كولومبيا
कोलंबिया	كولومبيا
दुर्गा	دورغا
नक्षत्र	برج
नक्षत्र	كوكبة
नक्षत्र	الابراج
मौखिक	شفوية
मौखिक	الشفوية
मौखिक	الشفوي
मौखिक	شفوي
मौखिक	اللفظي
मौखिक	شفوية
मौखिक	شفوي
चलाया	اعدم
गर्भ	الرحم
रहें	ابقي
रहें	ابقى
रहें	البقاء
रहें	ابق
ध्रुव	قطب
ध्रुव	القطب
विनिमय	تبادل
विनिमय	التبادل
भोपाल	بوبال
बहस	النقاش
बहस	مناقشة
बहस	المناظرة
बहस	نقاش
बहस	المناقشة
कथित	المزعوم
कथित	مزعوم
ड्राइव	يقود
कोर	الجوقة
कोर	الكورس
कोर	جوقة
कोर	النواة
कोर	اساسي
कोर	الصميم
कोर	كبح
नियुक्ति	تعيين
नियुक्ति	موعد
नियुक्ति	التعيينات
नियुक्ति	التعيين
नियुक्ति	الموعد
नियुक्ति	التعيينات
नियुक्ति	المواعيد
नियुक्ति	تعيينات
नियुक्ति	العمالة
नियुक्ति	التوظيف
नियुक्ति	عمالة
बहती	التدفقات
बहती	تدفقات
बहती	يتدفق
बहती	تتدفق
विटामिन	الفيتامينات
विटामिन	فيتامين
खून	دماء
खून	دم
खून	دما
खून	الدم
उपयोगकर्ताओं	المستخدمون
उपयोगकर्ताओं	مستخدمون
उपयोगकर्ताओं	المستخدمين
उपयोगकर्ताओं	مستخدمين
उपयोगकर्ताओं	مستخدمو
एड्स	الايدز
बाग	حديقة
बाग	الحديقة
बर्मा	بورما
डच	داتش
डच	الهولندي
डच	الهولندية
चौथी	الرابعة
चौथी	رابع
चौथी	رابعة
चौथी	رابعا
चौथी	الرابع
गठबंधन	حلف
गठबंधन	الحلف
गठबंधन	ميثاق
गठबंधन	الميثاق
गठबंधन	الحلف
गठबंधन	تحالف
गठबंधन	التحالف
उम्मीदवार	المرشحين
उम्मीदवार	المرشحون
उम्मीदवार	مرشحين
उम्मीदवार	المرشحة
उम्मीदवार	مرشحة
उम्मीदवार	مرشح
उम्मीदवार	المرشح
प्रभावों	الانطباعية
ग्रहों	كوكب
ग्रहों	الكوكب
ग्रहों	كواكب
ग्रहों	الكواكب
रूपांतरण	تحويلات
रूपांतरण	التحويلات
रूपांतरण	تحويل
रूपांतरण	التحويل
रूपांतरण	التحولات
रूपांतरण	تحولات
रूपांतरण	تحويل
रूपांतरण	تحول
रूपांतरण	التحول
खन्ना	خانا
भ्रष्टाचार	الفساد
भ्रष्टाचार	فساد
सलाहकार	مستشار
सलाहकार	استشاري
सलाहकार	مستشار
जनजाति	قبيلة
जनजाति	القبيلة
पठार	العتبة
पठार	عتبة
पठार	هضبة
सीता	سيتا
चलचित्र	الفيلم
चलचित्र	فيلم
चलचित्र	الفلم
नोकिया	نوكيا
बहुमत	الاغلبية
बहुमत	اغلبية
बहुमत	الغالبية
चमक	تالق
चमक	يلمع
हिल	تل
हिल	هيل
हिल	التل
हिल	تلة
नैदानिक	السريرية
नैदानिक	التشخيص
नैदानिक	تشخيص
अद्भुत	مدهش
एकत्रित	جمعت
इकाइयों	وحدات
इकाइयों	الوحدات
तोड़	تحطيم
तोड़	سحق
तोड़	حطم
शाखाओं	الفروع
शाखाओं	فروع
दशकों	عقودا
दशकों	عقود
खतरे	التهديدات
खतरे	تهديدات
खतरे	الخطر
खतरे	خطر
टूर	جولة
टूर	الجولة
पाल	باول
पाल	بول
पाल	الابحار
पाल	ابحر
पाल	الشراع
निर्दिष्ट	محدد
निर्दिष्ट	محددة
निर्दिष्ट	المحدد
जोड़े	الازواج
जोड़े	ازواج
निर्माताओं	المصنعين
बजट	ميزانية
बजट	الميزانية
मौका	فرصة
मौका	الفرصة
समर्थक	انصار
समर्थक	مؤيد
पॉप	البوب
खबर	اخبار
खबर	الاخبار
खबर	خبر
खबर	انباء
स्कूलों	مدارس
स्कूलों	المدارس
मासिक	الشهري
मासिक	شهرية
मासिक	الشهرية
मासिक	شهريا
मासिक	شهري
कणों	الجزيئات
कणों	جسيمات
कणों	الجسيمات
कणों	جزيئات
प्रबल	الغلبة
प्रबल	المهيمنة
प्रबल	المهيمن
आलोचकों	النقاد
तकनीकों	التقنيات
तकनीकों	تقنيات
विभक्त	انقسام
विभक्त	مقسم
विभक्त	مقسمة
उत्तराधिकारी	الوريث
उत्तराधिकारी	وريث
श्रीमती	سيدة
अवैध	باطل
जीवाणु	بكتيريا
जीवाणु	البكتيريا
हाँ	حاضر
हाँ	اجل
हाँ	بلى
हाँ	نعم
हाँ	اجل
हाँ	نعم
राहुल	راهول
राजीव	راجيف
शिकागो	شيكاغو
शिकागो	شيكاجو
विकी	ويكي
विकी	الويكي
विकी	يكي
इंग्लैण्ड	انجلترا
इंग्लैण्ड	انكلترا
गुरू	جورو
दौड़	يدير
दौड़	السباق
दौड़	سباق
दौड़	العرق
दौड़	عرق
दौड़	الاجناس
दौड़	الاعراق
दौड़	سباقات
दौड़	السباقات
दौड़	السباق
दौड़	سباق
दौड़	سباقات
दौड़	السباقات
जातीय	عرقية
जातीय	الاثنية
छाया	ظلال
छाया	الظلال
छाया	الظل
छाया	تظليل
छाया	التظليل
छाया	الظل
छाया	ظل
छाया	الظل
मैरी	ميري
मैरी	مريم
मैरी	ماري
मैरी	مارى
तैयारी	اعداد
तैयारी	تحضير
तैयारी	التحضير
तैयारी	الاعداد
तैयारी	تحضير
तैयारी	التحضير
तैयारी	الاعداد
तैयारी	الاعدادية
शासनकाल	عهد
फाउंडेशन	الاساس
फाउंडेशन	مؤسسة
फाउंडेशन	المؤسسة
विक्टोरिया	فكتوريا
विक्टोरिया	فيكتوريا
कार्यकर्ता	العامل
कार्यकर्ता	عامل
सिंचाई	الري
सिंचाई	ري
सिंचाई	للري
पहलू	جوانب
पहलू	الجانبين
पहलू	الجوانب
पहलू	جانب
पहलू	الجانب
रोजगार	العمالة
रोजगार	التوظيف
रोजगार	عمالة
निबंध	مقال
निबंध	مقالة
पब्लिक	الجمهور
पब्लिक	عام
पब्लिक	العامة
पब्लिक	عامة
पब्लिक	علنية
कान	الاذن
कान	kan
कान	الاذان
कान	اذان
बनवाया	بنيت
बनवाया	مبني
परिवारों	العائلات
परिवारों	الاسر
परिवारों	العوائل
परिवारों	اسر
परिवारों	عائلات
फैल	انشر
फैल	انتشر
फैल	انتشار
मेले	عادل
मेले	عادلة
मेले	عدل
मेले	منصف
शांत	صاحي
शांत	هادئ
शांत	هادئة
शांत	الهدوء
शांत	هادي
शांत	هدوء
उद्घाटन	فتحات
उद्घाटन	الفتحات
उद्घाटन	تنصيب
उद्घाटन	تدشين
सौंदर्य	جمال
सौंदर्य	الجمال
चीज़	جبن
चीज़	تشيز
चीज़	جبنة
चीज़	الجبن
प्रोग्रामिंग	برمجة
प्रोग्रामिंग	البرمجة
प्रिय	الغالي
प्रिय	عزيزي
प्रिय	عزيز
प्रिय	عزيزتي
रेड	الغارة
रेड	غارة
रेड	حمراء
रेड	احمر
रेड	الاحمر
स्व	الذاتي
स्व	ذاتي
स्व	النفس
स्व	سلف
स्व	الذات
सृजन	خلق
सृजन	انشاء
सृजन	الانشاء
सृजन	الخلق
सृजन	ابداع
सृजन	الابداع
वकील	محامين
वकील	المحامون
वकील	محامون
वकील	المحامين
वकील	المحامية
वकील	محام
वकील	المحامي
वकील	محامي
वकील	محامية
करो	كارو
अनाज	الحبوب
विलियम्स	ويليامز
विलियम्स	وليامز
परिपथ	حاسبة
यूनियन	النقابة
यूनियन	نقابة
यूनियन	يونيون
यूनियन	الاتحاد
भावनाओं	عواطف
भावनाओं	المشاعر
भावनाओं	العواطف
बच	نجا
बच	باخ
उर्जा	طاقة
उर्जा	الطاقة
सोसायटी	مجتمع
सोसायटी	المجتمع
सोसायटी	الجمعية
सेनानी	المقاتلين
सेनानी	مقاتلين
सेनानी	المقاتلون
सेनानी	المقاتلات
सेनानी	مقاتلة
सेनानी	المقاتل
सेनानी	مقاتل
रणनीति	استراتيجيات
रणनीति	الاستراتيجيات
रणनीति	استراتيجية
रणनीति	الاستراتيجية
बुलाया	دعا
बुलाया	اتصلت
वध	مذبحة
वध	المذبحة
वध	ذبح
बाढ़	الفيضان
बाढ़	فيضان
बाढ़	فلود
बाढ़	الفيضانات
बाढ़	فيضانات
बाढ़	فيضان
बाढ़	الفيضان
बाढ़	الفيضانات
शत्रु	العدو
शत्रु	عدو
शत्रु	معاد
शत्रु	معادية
शत्रु	عدائية
शत्रु	الاعداء
शत्रु	اعداء
एक्शन	اكشن
एक्शन	العمل
एक्शन	الاجراء
एक्शन	اجراء
एक्शन	الحركة
अनुच्छेद	الفقرة
अनुच्छेद	فقرة
अनुच्छेद	الفقرات
आयात	الواردات
आयात	استيراد
आयात	الاستيراد
आधा	نصف
आधा	النصف
धन्यवाद	شكر
धन्यवाद	اشكرك
धन्यवाद	شكرا
बेल	حسناء
बेल	بيل
बेल	الجرس
बेल	جرس
सेंट्रल	مركزية
सेंट्रल	سنترال
सेंट्रल	الوسطى
सेंट्रल	وسط
सेंट्रल	مركزي
घातक	مميت
मास्टर	معلمي
मास्टर	ماجستير
मास्टर	معلم
मास्टर	ماستر
मास्टर	المعلم
तस्वीर	صورة
तस्वीर	الصورة
तस्वीर	الصوره
तस्वीर	صوره
पहल	مبادرة
पहल	المبادرة
वाहनों	مركبات
वाहनों	عربات
वाहनों	العربات
वाहनों	المركبات
राजपूत	راجبوت
सच	حقيقي
सच	صحيح
सच	الحقيقة
पाउंड	رطل
पाउंड	جنيه
पाउंड	جنيه
इण्डिया	انديا
इण्डिया	الهند
इण्डिया	بالهند
प्राधिकरण	سلطات
प्राधिकरण	السلطات
प्राधिकरण	السلطة
प्राधिकरण	تصريح
प्राधिकरण	تفويض
प्राधिकरण	الترخيص
कीट	الحشرات
कीट	حشرة
कीट	الحشرة
गाना	غناء
गाना	يغني
गाना	اغني
गाना	تغني
गाना	الغناء
गाना	سونغ
गाना	الاغنيه
गाना	اغنيه
गाना	الاغنية
गाना	اغنية
धातुओं	معادن
धातुओं	الفلزات
धातुओं	المعادن
अतीत	الماضى
अतीत	ماضي
अतीत	ماض
अतीत	الماضي
समाजवादी	الاشتراكي
समाजवादी	الاشتراكية
समाजवादी	الاشتراكية
समाजवादी	للاشتراكية
वेतन	مرتبات
वेतन	راتب
वेतन	الراتب
वेतन	المرتب
वेतन	مرتب
वाणिज्य	تجارة
वाणिज्य	التجارة
उन्नति	النهوض
आखिरी	الاخيرة
आखिरी	اخر
आखिरी	اخير
आखिरी	تدوم
आखिरी	الاخير
धूम्रपान	تدخين
धूम्रपान	التدخين
धूम्रपान	تدخن
धूम्रपान	يدخن
ब्याज	المصلحة
ब्याज	مصلحة
ब्याज	الاهتمام
ब्याज	الفائدة
ब्याज	اهتمام
घोड़े	خيول
घोड़े	خيل
घोड़े	الخيل
घोड़े	الخيول
घोड़े	حصان
घोड़े	الحصان
घोड़े	خيل
माला	مالا
लेखा	المحاسبة
लेखा	محاسبة
दीवारों	اسوار
दीवारों	الحوائط
दीवारों	الحيطان
दीवारों	جدران
दीवारों	الجدران
ऊतक	انسجة
ऊतक	نسيج
ऊतक	الانسجة
रात्रि	ليلا
रात्रि	الليل
रात्रि	ليلة
रात्रि	ليل
बेस	بيس
बेस	القاعدة
बेस	قاعدة
बेस	الباس
बेस	باس
फलन	الوظيفة
फलन	الدالة
फलन	دالة
फलन	وظيفة
मानता	يؤمن
सफलतापूर्वक	بنجاح
सतत	متسق
सतत	متسقة
सतत	مستمر
सतत	متواصل
सतत	مستمرة
सतत	متواصلة
ऊष्मा	الحراره
ऊष्मा	هيت
ऊष्मा	حرارة
ऊष्मा	الحرارة
ऊष्मा	الدفء
कारों	السيارات
कारों	سيارات
रेस	السباق
रेस	سباق
रेस	العرق
रेस	عرق
तालाब	بركة
तालाब	البركة
बृहस्पति	المشتري
बृहस्पति	جوبيتر
प्रोत्साहन	حوافز
प्रोत्साहन	الحوافز
प्रोत्साहन	الحوافز
प्रोत्साहन	حافز
प्रोत्साहन	الحافز
प्रोत्साहन	تشجيع
प्रोत्साहन	التشجيع
टीमों	الفرق
टीमों	فرق
मामला	القضية
मामला	حالة
मामला	قضية
मामला	الحالة
मामला	كايس
इंदिरा	انديرا
निष्क्रिय	عطل
निष्क्रिय	تعطيل
निष्क्रिय	تعطيل
निष्क्रिय	المعوقين
निष्क्रिय	معطل
निष्क्रिय	عاطل
निष्क्रिय	عاطلة
निष्क्रिय	الخاملة
लौह	حديدي
लौह	حديد
लौह	الحديد
सोनी	سوني
रॉय	روي
रॉय	روى
बनावट	القوام
बनावट	النسيج
बनावट	القوام
बनावट	نسيج
बनावट	قوام
गायन	غناء
गायन	يغني
गायन	اغني
गायन	تغني
गायन	الغناء
आवेदन	الطلب
आवेदन	تطبيق
आवेदन	التطبيق
आवेदन	الطلبات
आवेदन	التطبيقات
आवेदन	تطبيقات
सकल	اجمالي
सकल	الاجمالي
कमाई	الكسب
कमाई	كسب
कमाई	ارباح
कमाई	الارباح
विश्वविद्यालयों	جامعات
विश्वविद्यालयों	الجامعات
विश्वविद्यालयों	جامعة
विश्वविद्यालयों	الجامعة
साहिब	صاحب
साहिब	شهاب
उठाने	الرفع
उठाने	رفع
उठाने	تربية
साउथ	جنوبي
साउथ	جنوبا
साउथ	الجنوب
साउथ	جنوب
साउथ	ساوث
गहन	عميقا
गहन	عميق
गहन	عميقة
गहन	عمق
बाघ	تايجر
बाघ	النمر
बाघ	نمر
टिकट	تذاكر
टिकट	التذاكر
टिकट	تذكرة
टिकट	التذكرة
टिकट	التذاكر
राजशाही	ملكية
राजशाही	الملكية
पैरों	الاقدام
पैरों	اقدام
पैरों	القدم
पैरों	قدم
पैरों	القدمين
पैरों	ارجل
पैरों	سيقان
पैरों	الارجل
पैरों	السيقان
पैरों	الساقين
ब्लॉग	بلوق
ब्लॉग	مدونة
ब्लॉग	المدونة
ब्लॉग	المدونات
ब्लॉग	مدونات
सड़कों	الطرق
सड़कों	طرق
सड़कों	الطرقات
उद्देश्यों	مقاول
जाल	الشبكة
जाल	صافي
जाल	الصافي
जाल	mesh
मिलान	المباريات
मिलान	مباريات
मिलान	ميلان
मिलान	ميلانو
मिलान	مطابقة
मिलान	مطابق
मिलान	المطابقة
मिलान	ماتش
मिलान	المطابقة
मिलान	مطابقة
मिलान	مباراة
मिलान	المباراة
प्रावधान	احكام
प्रावधान	الاحكام
सदस्यता	العضوية
सदस्यता	عضوية
सदस्यता	الاشتراك
सदस्यता	اشتراك
रिकार्ड	سجل
रिकार्ड	تسجيل
रिकार्ड	السجل
साझा	المشتركة
साझा	تقاسم
साझा	مشترك
साझा	مشاركات
साझा	المشاركات
स्वतन्त्रता	استقلال
स्वतन्त्रता	الاستقلال
स्वतन्त्रता	الاستقلالية
स्वतन्त्रता	استقلالية
सापेक्ष	النسبي
सापेक्ष	نسبيا
सापेक्ष	نسبية
सापेक्ष	نسبي
विफल	فشل
विफल	فشلت
संदेह	الشك
संदेह	اشك
संदेह	شك
संदेह	شكوك
संदेह	الشكوك
आग्रह	طلب
आग्रह	الطلب
किरण	كيران
कारोबार	العمل
कारोबार	الاعمال
कारोबार	عمل
रिंग	الخاتم
रिंग	خاتم
ऑपरेशन	العملية
ऑपरेशन	العمليات
ऑपरेशन	عملية
आपसी	متبادل
आपसी	المتبادل
आपसी	متبادلة
पवन	الرياح
पवन	الريح
पवन	ريح
पवन	رياح
छूट	تخفيض
छूट	التخفيض
छूट	خصم
छूट	الخصم
छूट	خصومات
छूट	تخفيضات
छूट	خصومات
बाधा	عائق
बाधा	العقبة
बाधा	عقبة
अमीर	امارة
अमीर	الامارة
अमीर	ثريا
अमीर	غني
अमीर	ريتش
अमीर	الغنية
अमीर	ثري
अमीर	غنية
समतल	مسطح
समतल	شقة
समतल	مسطحة
समतल	الطائرة
समतल	طائرة
बस्ती	تاون
बस्ती	بلدة
बस्ती	المدينة
बस्ती	البلدة
कठिनाई	الصعوبات
कठिनाई	صعوبة
कठिनाई	الصعوبة
पुर्तगाली	البرتغالي
पुर्तगाली	البرتغالية
पुर्तगाली	بالبرتغالية
जड़	روت
जड़	جذور
जड़	الجذر
जड़	جذر
जड़	جذور
जड़	الجذور
बौद्धिक	الفكرية
बौद्धिक	فكرية
निकलता	ضلوع
निकलता	اضلاع
निकलता	الاضلاع
स्वर्ग	النعيم
स्वर्ग	الجنة
स्वर्ग	السماء
स्वर्ग	جنة
स्वर्ग	الجنة
स्वर्ग	الفردوس
शासित	حكمت
प्रोटोकॉल	بروتوكول
प्रोटोकॉल	البروتوكول
प्रोटोकॉल	بروتوكولات
प्रोटोकॉल	البروتوكولات
व्यय	تنفق
व्यय	النفقات
व्यय	الانفاق
व्यय	نفقات
व्यय	المصروفات
गणतंत्र	الجمهورية
गणतंत्र	جمهورية
माया	مايا
माया	المايا
तिब्बती	التبت
तिब्बती	التبت
आत्महत्या	انتحر
आत्महत्या	الانتحار
आत्महत्या	انتحار
संजय	سانجاي
मतभेद	الخلافات
मतभेद	الاختلافات
मतभेद	الفروق
मतभेद	فروق
मतभेद	اختلافات
अतिथि	الضيوف
अतिथि	ضيوف
अतिथि	ضيف
अतिथि	الضيف
अतिथि	ضيفة
लें	خذ
लें	اخذ
डाक	بريد
डाक	البريد
डाक	البريدي
प्रतिद्वंद्वी	منافس
प्रतिद्वंद्वी	خصم
प्रतिद्वंद्वी	الخصم
प्रतिद्वंद्वी	المعارضون
प्रतिद्वंद्वी	الخصوم
प्रतिद्वंद्वी	المعارضين
प्रतिद्वंद्वी	خصوم
मनु	مانو
संयोग	مصادفة
संयोग	الصدفة
संयोग	صدفة
कविताओं	القصائد
कविताओं	قصائد
वेदों	الفيدا
तरंग	موجي
तरंग	الموجة
तरंग	لوح
तरंग	موجة
उठाया	رفعت
उठाया	اثير
क्रिस	كرس
क्रिस	كريس
परिचित	معارف
परिचित	المعارف
परिचित	التعارف
परिचित	معرفة
इंडोनेशिया	اندونيسيا
विश्वसनीय	موثوق
विश्वसनीय	موثوقة
विश्वसनीय	وثقت
अब्दुल	عبد
तत्काल	فورا
तत्काल	فورية
तत्काल	الفوري
तत्काल	الفورية
तत्काल	فوري
तत्काल	الفوري
तत्काल	فوري
तत्काल	عاجل
तत्काल	مستعجل
चित्रकला	اللوحة
चित्रकला	لوحة
चित्रकला	الرسم
पहलुओं	جوانب
