les	die
napoléon	napoleon
net	netto
endroit	plek
intervention	intervensie
intervention	broodnodige
auparavant	voorheen
auparavant	voor
auparavant	before
législature	wetgewer
bob	bob
océan	oseaan
idées	idees
combats	bakleiery
combats	fighting
corée	korea
tokyo	tokyo
tokyo	tokio
totale	totale
bus	bus
bus	busse
certaine	sekere
comprendre	verstaan
comprendre	verdraagsaamheid
comprendre	begrip
vivre	leef
vivre	tuiste
vivre	regstreekse
vivre	lewendige
vivre	gepubliseer
vivre	regstreeks
edward	edward
edward	eduard
ordres	orders
ordres	bestellings
arme	wapen
arme	gun
dynastie	dinastie
erreur	fout
erreur	fout
publications	plasings
publications	publikasies
coll	coll
organisme	lyf
organisme	liggaam
organisme	organisme
williams	williams
faculté	fakulteit
génération	generasie
expédition	ekspedisie
expédition	dispatch
expédition	versending
expédition	besending
tchèque	tsjeggiese
tchèque	tsjeggië
google	google
européens	europeans
européens	europees
européens	europese
arbre	boom
tribunal	tribunal
tribunal	hof
tribunal	hof
appartient	behoort
appartient	hoort
règle	aaneenlopende
règle	liniaal
règle	heers
règle	reël
walter	walter
possibilité	moontlikheid
euros	euro
euros	uraan
eugène	eugène
eugène	eugene
avions	airplanes
avions	vliegtuie
avions	vliegtuig
avions	planes
archevêque	archbishop
participants	deelnemers
participants	gaste
dvd	dvd
artillerie	artillery
mesures	maatreëls
mesures	meting
mesures	mate
mesures	mates
mesures	maatreëls
occupation	besetting
vent	wind
logiciel	sagteware
définition	animasie
définition	definisie
danemark	denemarke
administrateur	admin
administrateur	administrateur
vos	jou
bruno	bruno
travailler	werk
travailler	werksaam
églises	kerke
mouvements	movements
mouvements	movement
mouvements	beweging
princesse	prinses
volonté	sal
germain	germain
oiseaux	oiseaux
oiseaux	voëls
oiseaux	voël
homonymie	dubbelsinnig
race	ras
race	resies
sûr	veilig
sûr	veilige
sûr	seker
disponible	beskikbaar
totalement	heeltemal
continentale	kontinentale
continentale	continental
continentale	mainland
ski	ski
échelle	skaal
machine	masjien
sujets	onderwerpe
sujets	vakke
législatives	legislative
luxembourg	luxembourg
antique	antique
manche	manche
monte	monte
canadienne	kanadese
canadienne	kanadees
dimanche	sondae
dimanche	sondag
électronique	elektronika
électronique	elektronies
électronique	elektroniese
fil	voed
fil	stroom
fil	toevoer
fil	gidse
fil	draad
suivre	volg
accident	ongeluk
accident	omval
accident	insident
accident	crash
cérémonie	ceremony
cérémonie	seremonie
discours	speeches
discours	spraak
discours	toespraak
discours	speech
bill	noot
humaine	menslik
humaine	mens
échange	verruil
échange	handel
échange	ruil
échange	uitruil
échange	swap
échange	ruil
étrangères	buitelandse
étrangères	foreign
nationales	nasionale
nationales	national
nationales	nasionaal
usa	vsa
riche	ryk
complète	vol
complète	volle
complète	voltooi
complète	afgehandel
néo	neo
feuilles	blaar
feuilles	blare
feuilles	lakens
feuilles	velle
maréchal	marshal
répondre	antwoord
spectacle	gewys
spectacle	wys
plans	reëlings
plans	planne
moulin	moulin
moulin	windpomp
moulin	windmeul
moulin	meul
moulin	mill
moulin	meule
déclare	verklaring
débat	debatte
débat	bespreking
débat	debate
débat	debat
numérique	numeriese
numérique	numeries
numérique	numeriese
numérique	digitale
numérique	digital
mayotte	mayotte
rendu	gelewer
rendu	interpreteer
rendu	verbeelde
musicien	musikant
champagne	sjampanje
champagne	champagne
league	liga
disparu	ontbreek
disparu	vermis
disparu	afwesig
biens	eiendom
biens	goedere
rouges	reds
rouges	rooi
rouges	rouges
rouges	rooi
poésie	poësie
ouverte	ope
ouverte	oopmaak
ouverte	oop
valeurs	waardes
accueil	tuis
accueil	huistoe
accueil	tuisblad
accueil	huis
tar	tar
productions	productions
fédéral	federale
fédéral	federal
montagnes	mountains
montagnes	berge
montagnes	berg
louise	louise
aventure	avontuur
harry	harry
consacré	toegewyde
claire	clare
claire	claire
religieuse	godsdienstige
religieuse	religieuse
religieuse	gelowige
dirigé	regie
dirigé	gerig
carlos	carlos
anna	anna
jésus	jesus
adjoint	adjunk
adjoint	assistent
steve	steve
initialement	aanvanklik
initialement	oorspronklik
actif	onaktiewe
actif	aktief
actif	bates
actif	bate
événement	aktiwiteite
événement	geleentheid
installe	installasies
fonctionnement	operasie
fonctionnement	bewerking
fonctionnement	funksionering
rennes	rennes
exception	uitsonderings
exception	uitsondering
extrême	uiters
extrême	extreme
populations	bevolking
populations	populasie
contributions	bydraes
venise	venesië
venise	venice
associé	vennoot
associé	maat
associé	lewensmaat
associé	metgesel
associé	assosieer
civil	siviele
connaître	ken
connaître	weet
tunisie	russies
tunisie	tunisië
élus	elected
élus	verkose
lancer	lancer
lancer	toon
lancer	lanseer
tiers	derde
commande	kommentaar
commande	orde
commande	bestel
commande	volgorde
commande	bestelling
commande	rangskik
quelle	watse
quelle	wat
interprète	interpreteerder
interprète	performer
interprète	interpretasie
tony	tony
standard	standaard
médias	media
introduction	bekendstelling
introduction	inleiding
introduction	bekendstelling
porter	porter
approche	benadering
reconnaissance	herkenning
reconnaissance	label
metal	metaal
boston	boston
liés	verwante
liés	verwant
eric	eric
eric	erik
pose	naboots
orange	orange
orange	gewysig
orange	lemoen
orange	oranje
adam	adam
fleurs	blomme
fleurs	blom
matin	môre
matin	oggend
matin	more
missions	missions
flotte	fleet
dessins	ontwerpe
dessins	tekeninge
monsieur	sir
monsieur	meneer
monsieur	mister
côtes	ribbes
côtes	coasts
côtes	rib
chefs	chiefs
amateurs	amateurs
amateurs	amateur
turquie	turkye
localisation	location
localisation	ligging
localisation	lokalisering
gagne	wins
officiers	beamptes
origines	oorsprong
indépendant	independent
indépendant	onafhanklike
indépendant	onafhanklik
indépendant	selfstandige
nef	nave
blason	blason
émile	emile
émile	emil
émile	émile
écrits	writings
écrits	geskryf
marquis	markies
pouvoirs	bevoegdhede
commercial	kommersiële
commercial	kommersieel
bat	vlermuis
bat	beats
bat	slae
césar	caesar
césar	cesar
césar	césar
suédois	sweedse
victimes	casualties
victimes	slagoffers
mille	duisend
mille	mille
direct	direk
direct	rig
direct	direkte
dames	dames
dames	checkers
couronne	kroon
mini	mini
privé	privaat
appareil	toestel
appareil	camera
appareil	kamera
appareil	apparaat
considère	beskou
commons	commons
outils	gereedskap
complet	vol
complet	volle
complet	voltooi
complet	afgehandel
florence	florence
trophée	trofee
finlande	finland
paroles	lirieke
aspect	voorkoms
aspect	aspek
sinon	andersins
envoyé	gestuur
tôt	vroeg
tôt	vroeë
rares	skaars
comportement	gedrag
comportement	optrede
comportement	gedrag
contributeur	bydraer
humain	menslik
humain	mens
texas	texas
russes	russies
russes	russiese
russes	russe
sélections	seleksie
sélections	speellyste
sélections	speel
pascal	pascal
maillot	jersey
dispute	betoog
dispute	argument
dispute	dispuut
dispute	geskil
lune	maan
vois	sien
orbite	wentelbaan
championne	champ
championne	kampioen
développer	ontwikkel
interieur	binne
interieur	interior
interieur	binneste
scènes	skerms
scènes	scenes
scènes	tonele
murs	mure
francs	franke
modifications	veranderinge
modifications	verander
modifications	redigeer
modifications	wysigings
norvège	noorweë
corse	korsikaans
corse	korsika
mario	mario
prises	geneem
initiative	inisiatief
autonome	outonome
autonome	losstaande
cup	koppie
cup	beker
marguerite	margaret
marguerite	margarita
marguerite	marguerite
marguerite	madeliefie
marguerite	daisy
mathématiques	wiskundige
mathématiques	wiskunde
mathématiques	wiskunde
brown	bruin
améliorer	verbetering
améliorer	opgradering
améliorer	opgradeer
sénateur	senator
solo	solo
montpellier	montpellier
morte	gesterf
morte	oorlede
morte	dooie
morte	dood
serge	sergei
serge	serge
rouen	rouen
profondeur	diepte
partage	deel
partage	gedeel
changer	veranderings
changer	verander
changer	wysig
croissance	growth
croissance	groei
interne	intern
interne	interne
portugais	portugese
portugais	portugees
stations	stasies
peux	kan
profil	profiel
hans	hans
maximum	maksimum
maximum	max
maximum	maksimum
toi	julle
toi	jy
thierry	robert
thierry	thierry
avais	moes
saône	saône
ère	ouderdom
présidence	chair
présidence	voorsitter
présidence	stoel
présidence	presidensie
voyageurs	passasiers
voyageurs	reisigers
sculpteur	beeldhouer
alexander	alexander
vision	visie
miss	mejuffrou
miss	miss
miss	mej
metz	metz
forêts	bosbou
forêts	woud
forêts	bos
étapes	stages
étapes	mylpale
étapes	stappe
céleste	celeste
associations	assosiasies
associations	verenigings
grade	graad
grade	rang
grade	rank
impériale	imperial
sam	sam
modifier	wysig
modifier	verander
modifier	wysig
modifier	veranderings
modifier	verander
modifier	wysig
poursuit	continues
dehors	buite
dehors	uit
servir	dien
servir	bedien
baisse	weier
baisse	verminder
pacifique	vreedsame
pacifique	rustige
pacifique	vreedsaam
madame	mevrou
madame	madam
madame	dame
madame	lady
madame	madame
grecque	griekse
fédérale	federale
fédérale	federal
agricole	agricultural
sébastien	sebastian
sébastien	sébastien
œil	oog
diplôme	graad
diplôme	diploma
lié	gebind
lié	verwante
lié	verwant
récit	berig
récit	narratief
réaction	reaksie
réaction	antwoord
cyclisme	fietsry
fabrication	vervaardiging
nucléaire	nuclear
karl	karl
chevaux	perde
chevaux	horse
chevaux	perd
partis	gone
partis	gegaan
climat	klimaat
climat	weer
instrument	instrument
respectivement	onderskeidelik
représentants	reps
représentants	verteenwoordigers
automne	herfs
automne	herfs
automne	val
caractères	karakters
secondaire	sekondêr
secondaire	sekondêre
trains	treine
grenoble	grenoble
animal	troeteldier
animal	dier
roumanie	roemenië
appelés	geroep
appelés	gebel
appelés	naamlik
victime	slagoffer
victime	victim
semi	semi
reconnu	herken
reconnu	erkende
reconnu	herken
reconnu	erkende
rues	strate
rues	straat
véhicules	voertuie
garonne	garonne
interprétation	interpretasie
considérée	geag
considérée	oorweeg
proposé	voorgestelde
proposé	aanbevole
proposé	voorgestel
papier	papier
gray	grys
emmanuel	emmanuel
plante	plant
boulevard	boulevard
interdit	verbode
interdit	verbande
interdit	verban
entier	heelgetal
entier	hele
entier	geheel
angle	angle
angle	hoek
contemporain	kontemporêre
preuve	bewyse
preuve	getuienis
preuve	proeflees
preuve	bewys
barrage	dam
immédiatement	onmiddelik
immédiatement	onmiddellik
immédiatement	dadelik
immédiatement	onmiddellike
anvers	antwerpen
giovanni	giovanni
courses	races
courses	racing
courses	resies
sable	sand
sable	sandy
présents	hede
présents	tans
présents	voordra
présents	teenwoordig
toronto	toronto
courte	kort
courte	kortliks
courte	sorteer
domicile	tuis
domicile	huistoe
domicile	tuisblad
domicile	huis
aime	liefde
aime	soos
aime	liefhet
aime	lief
aime	likes
routes	paaie
routes	roetes
routes	highways
orientale	orientale
orientale	oos
orientale	oosterse
programmes	programme
budget	begroting
noblesse	noble
noblesse	edel
noblesse	landadel
noblesse	nobility
policier	polisieman
policier	polisie
précise	presiese
toile	doek
secondaires	sekondêr
secondaires	sekondêre
inspiré	besiel
inspiré	geïnspireer
chercher	soek
chercher	search
chercher	deursoek
évaluation	beoordeling
classification	klassifikasie
détruit	vernietig
détruit	verweer
quartiers	woonbuurte
quartiers	distrikte
chacune	elk
principes	beginsels
disparition	verdwyning
disparition	verdwyning
bistro	bistro
échec	vaal
échec	faal
échec	fail
échec	mislukking
échec	misluk
rédaction	redaksie
serveur	kelner
serveur	bedieners
serveur	bediener
hausse	toeneem
oise	oise
signature	handtekening
trône	throne
carl	carl
produire	vervaardig
produire	produce
profit	profit
profit	winsgewende
chien	hond
chien	hondjies
chien	honde
tenu	behou
urss	ussr
correspondant	correspondent
correspondant	ooreenstemmend
correspondant	ooreenstemmend
zélande	zealand
zélande	seelandse
zélande	seeland
zélande	zeeland
nul	null
nationaux	nasionale
nationaux	national
nationaux	nasionaal
marqué	gemerk
secondes	sekondes
secondes	sekonde
requête	navraag
requête	versoek
studios	studios
ruisseau	mus
ruisseau	stroom
ruisseau	brook
roche	roche
publiques	openbare
publiques	openbaar
publiques	publieke
publiques	publiek
largeur	wydte
remplacer	oordra
remplacer	spasie
org	org
françoise	françoise
françoise	joanne
françoise	frances
spécial	spesiaal
foi	geloof
professionnels	professionals
professionnels	professioneel
professionnels	professionele
récemment	onlangs
munich	münchen
munich	munich
voici	hier
vii	vii
pêche	vissery
pêche	perske
pêche	visvang
complètement	heeltemal
volumes	volumes
nation	nasie
symbole	simbool
alger	algiers
catalogue	katalogus
catalogue	katalogus
prisonniers	gevangenes
tir	skiet
tir	verskietende
tir	skoot
puits	goed
puits	wel
puits	sowel
puits	wells
salles	kamers
salles	rooms
emplacement	location
emplacement	ligging
unies	vereenigde
unies	united
unies	verenigde
philosophe	philosopher
européennes	europees
européennes	europese
appellation	appellation
appellation	aanwysing
benoît	benedictus
benoît	benoît
décidé	besluit
souhaite	wens
souhaite	wense
end	einde
end	beëindig
étage	vloer
étage	floor
coups	skote
coups	coups
coups	blows
johnson	johnson
hongrois	hongare
hongrois	hongaarse
rois	konings
rois	kings
mineures	minderjariges
mineures	klein
pieds	voete
pieds	voet
pieds	pieds
pensée	dog
pensée	gedink
pensée	denke
phénomène	phenomena
phénomène	phenomenon
vaste	wyd
vaste	vast
relais	relais
relais	oordra
relais	relay
déposé	gedeponeer
roy	roy
exemples	voorbeelde
établir	vestig
marins	matrose
marins	marine
poèmes	poems
poèmes	gedigte
tendance	trend
tendance	tendens
tendance	neiging
tendance	gewild
tendance	neigings
libéral	liberale
orientation	oriëntasie
xxx	xxx
congo	kongo
street	straat
ennemi	vyand
ennemi	foe
moselle	moselle
multiples	veelvuldige
multiples	veelvoud
multiples	veelvoude
indien	indiër
indien	indiese
comptes	rekeninge
calendrier	kalender
calendrier	skedule
calendrier	bylae
aérienne	aerial
avenir	toekomstige
avenir	toekoms
mécanique	mechanics
mécanique	mechanical
mécanique	meganiese
jérusalem	jerusalem
étrangers	vreemdelinge
étrangers	aliens
étrangers	buitelanders
réel	regte
réel	egte
cavalerie	kavallerie
écran	skerm
concerts	konserte
jim	jim
industriel	industrial
industriel	industriële
rester	remain
rester	bly
consommation	verbruik
consommation	vrymoedigheid
mauvais	sleg
brian	brian
condition	voorwaarde
condition	kondisie
utilisateurs	gebruikernaam
utilisateurs	gebruikers
plaine	plaine
plaine	gewoon
plaine	eenvoudig
plaine	vlaktes
perte	verlies
aires	aires
méthodes	metodes
impact	impact
impact	impak
candidats	kandidate
candidats	kandidaat
candidats	aansoekers
victoria	victoria
classes	klasse
lauréat	winner
lauréat	wenner
attaques	aanvalle
portée	tuis
portée	gewysig
portée	omvang
portée	bereik
portée	reikwydte
portée	klomp
quitter	los
quitter	verlof
quitter	verlaat
quitter	bedank
quitter	sluit
quitter	verlaat
performance	werkverrigting
performance	prestasie
performance	opvoering
définitivement	beslis
définitivement	permanent
romains	romeine
romains	romeinse
établi	daargestel
établi	vasgestel
établi	gevestig
basée	gebaseer
basée	gebasseer
collectif	collective
compétitions	kompetisies
quantité	hoeveelheid
quantité	aantal
quantité	kwantiteit
conseillers	konsultante
versailles	versailles
anniversaire	vakansie
anniversaire	agterstallig
anniversaire	verjaar
anniversaire	verjaarsdag
anniversaire	herdenking
conservateur	konserwatief
conservateur	konserwatiewe
conservateur	versigtig
destiné	bedoel
alex	xander
alex	alex
capable	able
capable	bekwame
communautés	gemeenskappe
internationaux	internasionaal
internationaux	internasionale
effectivement	inderdaad
couverture	toemaak
couverture	omslag
couverture	omhulsel
couverture	dekking
cuisine	kookkuns
cuisine	kook
cuisine	kookkuns
cuisine	kombuis
arbres	boom
arbres	bome
émissions	uitsendings
émissions	emissie
disposition	verskaffing
disposition	voorsiening
disposition	uitleg
disposition	afhandeling
racing	racing
racing	resies
conservatoire	conservatoire
parallèle	parallel
parallèle	parallelle
sénat	senate
humains	humans
humains	menslik
humains	mens
ray	bestraling
ray	ray
milliards	biljoen
milliards	miljarde
huitième	eighth
bertrand	bertrand
blues	blues
modernes	modern
modernes	moderne
xxie	xxi
réseaux	netwerke
édité	gewysig
prit	took
duché	duché
duché	hertogdom
hameau	hamlet
alliés	allied
alliés	allies
tentative	poog
tentative	gepoogde
progressivement	geleidelik
dragon	draak
dragon	dragon
canons	cannon
canons	kanon
canons	vuurwapens
vandalisme	vandalisme
difficultés	moeilikheidsgraad
difficultés	moeilikheid
religieuses	godsdienstige
religieuses	religieuse
religieuses	gelowige
penser	denke
penser	dink
tableaux	waardes
tableaux	tafels
tableaux	skilderye
personnelle	persoonlik
personnelle	persoonlike
présenter	hede
présenter	tans
présenter	voordra
présenter	teenwoordig
vaisseau	ruimtetuig
vaisseau	starship
vaisseau	vaartuig
vaisseau	skip
vaisseau	skeep
café	koffie
café	cafe
café	kafee
café	café
cher	liewe
cher	cher
inscription	registrasie
luis	luis
isabelle	isabel
isabelle	isabella
isabelle	isabelle
confiance	sekerheid
confiance	vertroue
confiance	trust
confiance	vertrou
confiance	vertroude
confiance	vertrou
confiance	vertroud
polonaise	pools
polonaise	polish
polonaise	poolse
polonaise	polonaise
aix	aix
aventures	avonture
aventures	adventures
aventures	avontuur
instruments	instruments
instruments	instrumente
départements	departemente
finances	finansieel
finances	finansies
galles	wallis
onze	onze
onze	elf
moteurs	enjins
moteurs	engines
pratiques	practice
pratiques	praktyk
pratiques	oefen
pratiques	praktyke
pratiques	reguleer
prévu	geskeduleerde
prévu	geskeduleer
prévu	beplande
prévu	beplan
procédure	prosedure
charente	charente
pleine	vol
pleine	volle
noirs	blacks
noirs	swart
célèbres	bekende
célèbres	beroemd
célèbres	famous
dimensions	dimensies
quart	kwart
quart	kwartaal
pertes	verlies
pertes	casualties
ajoute	byvoegings
ajoute	adds
ajoute	advertensies
laval	laval
ontario	ontario
document	dokument
augmentation	verhoog
augmentation	vermeerder
augmentation	toegeneem
augmentation	verhoogde
limites	beperkings
limites	limiet
limites	limiete
limites	beperkings
limites	beperk
qualification	kwalifiserende
éric	éric
éric	eric
éric	erik
condamné	gevonnis
ernest	ernest
oncle	oom
génie	genie
génie	genius
génie	ingenieurswese
génie	genie
voitures	motors
voitures	karre
voitures	cars
voitures	kar
voitures	motor
voitures	motorvoertuig
contemporaine	kontemporêre
jackson	jackson
blancs	whites
blancs	blankes
blancs	white
best	beste
démocrate	demokratiese
démocrate	demokrate
plage	strand
plage	strande
drame	drama
drame	tragedie
entretien	onderhoud
entretien	instandhouding
entretien	interview
vide	void
vide	leë
vide	blank
vide	leeg
vide	leë
vide	egipte
musiciens	musikante
accepte	aanvaar
saints	saints
félix	felix
revenir	terugkeer
revenir	opgelewer
revenir	rug
revenir	agterkant
revenir	terug
handball	handbal
benjamin	benjamin
chiffre	syfer
chiffre	figuur
reims	reims
windows	windows
windows	vensters
canon	cannon
canon	kanon
canon	vat
canon	hottie
collections	versamelings
anthony	anthony
active	onaktiewe
active	aktief
organisée	georganiseerde
organisée	georganiseerd
organisée	georganiseer
organisée	saamgestel
initiale	aanvanklike
ali	ali
sculpture	sculpture
sculpture	beeldhouwerk
chance	kans
attendre	gewag
attendre	wag
attendre	wait
destruction	vernietiging
samuel	samuel
dir	dir
avignon	avignon
amsterdam	amsterdam
sophie	sophie
auvergne	auvergne
enregistrement	registrasie
davis	davis
quotidien	alledaagse
quotidien	daaglikse
leader	leier
trafic	traffic
trafic	verkeer
auto	auto
auto	outomaties
auto	outo
spécifique	spesifiek
spécifique	spesifieke
peau	vel
ferdinand	ferdinand
ferdinand	ferdi
duo	duet
duo	duet
duo	duo
espaces	ruimtes
espaces	spasies
impossible	onmoontlik
ukraine	oekraïne
maine	maine
vieille	oud
vieille	ou
vieille	vieille
incendie	brand
incendie	vuur
acide	suur
gilbert	gilbert
poule	hoender
poule	hen
succession	aanspraakmakers
kevin	kevin
technologie	tegnologie
kim	kim
madeleine	madeleine
madeleine	magdalene
madeleine	magdalena
utile	bruikbare
utile	nuttig
utile	nuttige
utile	gehelp
utile	hulpvaardig
utile	behulpsaam
utile	nuttig
saut	spring
saut	spring
pré	pre
pré	vooraf
pré	pré
pré	meadow
enceinte	swanger
conservation	bewaring
conservation	bewaring
pouvez	kan
hugo	hugo
sacré	heilig
sacré	heilige
sacré	holy
régulière	gereelde
sortir	verlaat
sortir	uit
centres	sentrums
centres	sentrums
ministres	ministers
stephen	stephen
stephen	stefanus
sociaux	maatskaplike
sociaux	sosiale
sociaux	sosiaal
clairement	duidelik
athènes	athene
urbain	urban
urbain	stedelike
urbain	urbain
xiii	xiii
clermont	clermont
préfet	prefek
préfet	préfet
essentiel	noodsaaklike
essentiel	essential
essentiel	essentials
stéphane	stéphane
stéphane	stephen
stéphane	stefanus
stéphane	stefan
stéphane	stephan
stéphane	steven
laboratoire	laboratorium
laboratoire	laboratorium
laboratoire	lab
primaire	elementêre
primaire	primêr
primaire	primary
primaire	primêre
primaire	belangrikste
wiki	wiki
équipage	crew
tuer	killing
tuer	doodmaak
logique	logies
logique	logiese
logique	logika
adapté	adapted
xavier	xavier
orgue	orrel
bulletin	nuusbrief
bulletin	bulletin
impression	indruk
impression	besoek
quasi	amper
quasi	quasi
conséquence	consequence
visible	sigbare
visible	sigbaar
habitat	habitat
breton	breton
souris	muise
souris	ngc
souris	muis
photographe	fotograaf
autoroute	autoroute
autoroute	hoofweg
autoroute	grootpad
autoroute	highway
ponts	bridges
ponts	brûe
taylor	taylor
vérité	waarheid
quinze	vyftien
quinze	vyftiende
mérite	merit
jérôme	jérôme
jérôme	jerome
assistant	assistent
assistant	towenaar
assistant	assistent
bavière	bar
bavière	bavaria
marié	getroude
marié	getrou
marié	getroud
satellite	satelliet
samedi	saterdag
alan	alan
chili	chili
exécution	aksie
exécution	uitvoering
carlo	carlo
établit	vasstel
boîte	boks
légèrement	effens
gallimard	gallimard
alice	alice
saxe	sachsen
saxe	sakse
comprenant	insluitende
comprenant	insluitend
intermédiaire	intermediate
distinctions	distinction
distinctions	toekennings
distinctions	toekenings
remarque	nota
remarque	aantekeninge
remarque	kennisgewing
thèmes	temas
thèmes	onderwerpe
gares	stasies
installation	installasie
installation	installering
rapports	rapporte
rapports	verslae
circulation	traffic
circulation	verkeer
circulation	sirkulasie
australien	aussie
australien	australiese
chinoise	sjinese
chinoise	chinees
chinoise	sjinees
chinoise	chinese
tournage	skiet
tournage	verskietende
pierres	klippe
pierres	klip
pierres	klippe
pierres	rotse
patronyme	van
universitaires	akademiese
universitaires	akademies
histoires	histoires
histoires	berigte
histoires	stories
faites	maak
équivalent	ekwivalente
équivalent	ekwivalent
phrase	frase
phrase	sin
récompense	belonings
récompense	beloning
récompense	toekenning
lancement	lansering
lancement	lanseer
totalité	geheel
patron	baas
culturelle	kulturele
aviation	lugvaart
journaux	koerante
chrétiens	christian
chrétiens	christene
chrétiens	christen
chrétiens	christiaan
syndicat	union
syndicat	unie
syndicat	syndicate
lewis	lewis
menace	dreigend
menace	dreigende
menace	dreig
menace	menace
menace	dreigemente
menace	bedreiging
crois	glo
poursuite	agterstand
poursuite	strewe
basque	baskiese
débit	vloei
débit	flow
commissaire	kommissaris
commissaire	commissaire
araignées	spiders
employé	werknemer
installé	geïnstalleer
installé	geinstalleer
arabes	arab
arabes	arabies
arabes	arabiese
arabes	arabic
arabes	arabiere
conserver	reinhard
conserver	aanhou
conserver	hou
conserver	behou
reprendre	voortgaan
reprendre	hervat
manga	manga
conseils	wenke
conseils	leidrade
conseils	advies
conseils	raad
latine	latyns
latine	latina
bases	basiese
bases	basisse
industrielle	industrial
industrielle	industriële
andrew	andrew
diamètre	deursnee
peintures	skilder
peintures	skildery
peintures	skilderye
invasion	inval
adversaire	teenstander
conduite	bestuur
conduite	driving
individus	individue
franchise	franchise
iran	iran
blessés	verwond
blessés	slagting
blessés	beserings
particulière	spesifiek
particulière	besonder
conscience	bewussyn
conscience	bewusmaking
conscience	gewaarwording
conscience	bewustheid
conscience	bewussyn
conscience	consciousness
maîtres	masters
représenté	verteenwoordig
expositions	bewysstukke
expositions	exhibition
naples	napels
naples	napoli
lion	lion
lion	leeu
peur	bang
peur	bevrees
peur	bang
peur	geskrik
peur	vrees
actives	onaktiewe
actives	aktief
prague	prague
prague	praag
administratif	administratiewe
administratif	verrig
lausanne	lausanne
peuples	peoples
nomination	nomination
nomination	afspraak
crime	misdaad
chrétienne	christian
chrétienne	christene
chrétienne	christen
chrétienne	christiaan
américaines	amerikaans
américaines	american
américaines	amerikaanse
respect	respek
respect	nakoming
mobile	selfoon
chiffres	figure
chiffres	getalle
chiffres	nommers
raconte	aansê
sœurs	susters
bientôt	gou
bientôt	binnekort
bientôt	soon
vendredi	vrydag
spéciale	spesiaal
commentaire	kommentaar
commentaire	commentary
véhicule	voertuig
della	della
irlandais	ierse
irlandais	irish
irlandais	iers
catholiques	katolieke
catholiques	katoliek
apparaissent	verskyn
rare	skaars
rare	uncommon
blessé	verwond
blessé	slagting
annoncé	aangekondig
annoncé	geadverteer
aile	wing
carré	vierkantig
carré	vierkant
carré	vierkantige
dimension	dimensies
dimension	dimensie
dimension	dimension
juive	joodse
juive	joods
var	var
lit	bed
floride	florida
fera	sal
situés	geleë
seuil	drumpel
milliers	duisend
milliers	duisende
dirigeant	aaneenlopende
dirigeant	liniaal
loup	loup
loup	wolf
détroit	strait
détroit	detroit
mémoires	memoirs
mémoires	herinneringe
mémoires	memoir
préparation	voorbereiding
préparation	voorbereidings
chronologie	kronologie
chronologie	tydlyn
classiques	classics
classiques	klassieke
classiques	klassiek
classiques	klassieke
minimum	minimum
minimum	minimum
minimum	minimale
révolutionnaire	rewolusionêre
nécessaires	nodige
bibliographie	bibliography
grave	ernstige
grave	ernstig
grave	severe
grave	grave
grave	graf
lord	here
faute	fault
faute	breuk
faute	oortreding
brunswick	brunswick
million	miljoen
poème	gediggie
poème	gedig
extrait	excerpt
extrait	uittreksel
extrait	uittreksel
contribution	bydrae
hill	heuwel
hill	hill
rivières	riviere
directe	direk
directe	rig
directe	direkte
inférieure	laer
inférieure	kleinletters
inférieure	verlaag
inférieure	sagter
inférieure	elektrisiteit
gris	grys
gris	grys
gris	grey
aquitaine	akwitanië
clément	clément
clément	clemens
clément	clement
barbara	barbara
notoriété	bewusmaking
notoriété	gewaarwording
notoriété	bewustheid
notoriété	reputasie
euro	uraan
euro	euro
léger	lig
léger	ligte
léger	liggewig
disponibles	beskikbaar
danger	hazard
danger	gevaar
désigné	designated
désigné	aangewese
désigné	aangewys
désigné	aangestelde
wilson	wilson
plate	platform
similaire	soortgelyke
travaillé	gewerk
cordes	stringe
golden	goue
golden	golden
détail	retail
détail	besonderheid
détail	besonderhede
accompagné	vergesel
hypothèse	assumption
hypothèse	hipotese
matériaux	gegewens
matériaux	rots
matériaux	materiaal
matériaux	materiale
matériaux	materiaal
risques	hazards
risques	risk
risques	risiko
charlotte	charlotte
jury	jury
anglo	anglo
révolte	opstand
monnaie	geld
monnaie	geldeenheid
enseigne	vaandel
renommée	bekendheid
renommée	fame
renommée	reputasie
didier	didier
mac	mac
variété	verskeidenheid
ascension	ascension
ascension	bestyging
vendu	sold
vendu	verkoop
dirigeants	bestuurders
dirigeants	leiers
ford	ford
jane	jane
frontières	grense
frontières	grens
observatoire	sterrewag
ailes	vlerke
ailes	vleuels
ailes	hordes
ailes	wing
machines	masjinerie
machines	masjiene
donna	donna
caen	caen
organisations	organisasies
varsovie	warskou
déclaré	verklaar
déclaré	aangekondig
présidentielle	presidensiële
compter	tel
compter	counting
compter	tel
normale	normale
normale	normal
normale	normaal
résolution	resolusie
pilotes	drywers
pilotes	bestuurders
pilotes	aandrywer
pilotes	pilot
conquête	verowering
conquête	verower
rowspan	rowspan
colonie	colony
colonie	kolonie
hélène	helena
hélène	ellen
hélène	helene
hélène	helen
besoins	nood
besoins	benodig
besoins	verlang
genres	genre
genres	genres
genres	genera
inférieur	laer
inférieur	kleinletters
inférieur	verlaag
inférieur	sagter
inférieur	elektrisiteit
tenir	hou
cannes	cannes
neige	sneeu
postes	plasings
discussions	besprekings
discussions	bespreking
installer	installering
discipline	dissipline
responsabilité	aanspreeklikheid
responsabilité	vrywaring
