kategória	категория
demografia	демография
palív	горива
prokurátor	прокурор
kaiser	кайзер
tlačidlo	бутон
tlačidlo	батън
tlačidlo	копче
skús	опитай
skús	опитайте
zmenšuje	намалява
iliušin	илюшин
soc	soc
holy	холи
amatérske	аматьор
amatérske	аматьори
amatérske	аматьорски
fontány	фонтан
fontány	фонтани
tuberkulózu	туберкулоза
tuberkulózu	туберкулозата
úvodná	уводни
obranný	отбранителна
podstatná	значителна
podstatná	съществени
podstatná	значително
podstatná	значителни
podstatná	съществено
podstatná	значителен
xavier	хавиер
xavier	ксавие
nohu	крак
nohu	фут
nohu	крак
nohu	крака
zasadnutie	заседание
zasadnutie	сесия
zasadnutie	сесията
zasadnutie	сеанс
zasadnutie	заседание
zasadnutie	среща
zasadnutie	съвещание
zasadnutie	събрание
zasadnutie	срещата
realizovaná	реализирана
realizovaná	реализирани
zložitosť	сложност
zložitosť	сложността
etické	етично
etické	етичен
etické	етични
etické	етика
videla	видян
videla	виждал
videla	видяна
videla	видяно
videla	трион
videla	видях
zdravotníctvo	здраве
zdravotníctvo	здравеопазване
zdravotníctvo	здравето
ata	ата
vymenili	разменени
vymenili	обменят
vymenili	разменили
vymenili	разменени
jeanne	жан
jeanne	жана
odvahu	смелост
odvahu	кураж
nárokov	права
spoľahlivé	надеждно
spoľahlivé	надежден
spoľahlivé	надеждни
spoľahlivé	надеждна
diamanty	диамантите
diamanty	диаманти
hada	змия
hada	снейк
civilizácia	цивилизация
civilizácia	цивилизацията
civilizácia	цивилизация
din	дин
utorok	вторник
obývajú	обитават
donna	дона
fobos	фобос
pohlavný	сексуален
pohlavný	сексуално
pohlavný	сексуална
pohlavný	сексуални
rotora	ротор
ústredie	седалище
ústredie	щаб
ústredie	щаба
ústredie	централа
preprava	транспорт
preprava	транспортиране
preprava	превоз
preprava	корабоплаването
preprava	корабоплаване
preprava	доставка
preprava	файтон
preprava	превоз
preprava	карета
preprava	пратка
preprava	транспорт
preprava	превоз
preprava	транспортиране
mame	mame
mame	мамо
mame	мама
kačica	дък
kačica	патка
kačica	патици
kačica	пате
kačica	патица
duchov	призраци
duchov	духове
duchov	духовете
duchov	духове
opakovať	повторение
opakovať	преправя
konfliktom	конфликт
konfliktom	конфликти
laná	въжетата
laná	въжета
benzín	бензин
benzín	петрол
benzín	бензин
bertrand	бертран
aktíva	активи
aktíva	актив
aktíva	активи
nohe	крак
nohe	крака
zoskupení	купове
whitney	уитни
imperatore	imperatore
rabín	равин
rabín	равина
rabín	раби
dediča	наследник
mandátov	мандатите
olga	олга
blu	блу
ivanka	иванка
raw	сурово
raw	сурови
raw	суров
raw	сурова
raw	необработен
mafia	мафия
mafia	тълпа
mafia	мафия
mafia	мафията
opát	абате
prienik	кръстовището
prienik	пресичане
prienik	кръстовище
prienik	пресечка
prienik	проникването
prienik	проникване
prienik	сечение
ekologické	екологично
ekologické	екологичен
ekologické	екологични
ekologické	екологична
ekologické	органични
ekologické	органична
ekologické	органичен
ekologické	органично
iva	ива
adelaide	аделаида
jazdiť	езда
jazdiť	яздене
jazdiť	вози
jazdiť	язди
jazdiť	карай
vnútorne	вътрешно
zničení	унищожени
zničení	унищожена
zničení	разрушени
zničení	унищожен
zničení	унищожено
zničení	съкрушен
zničení	опустошена
zničení	съкрушена
poštových	пощенски
carol	каръл
carol	керъл
carol	карол
výťah	повдигане
výťah	асансьор
výťah	асансьорът
rouen	руан
crowley	краули
crowley	кроули
terapia	терапията
terapia	терапия
populáciu	популация
populáciu	население
syntézy	синтез
kandidatúru	кандидатурата
kandidatúru	кандидатура
urobené	готово
urobené	направено
urobené	сторено
sara	сара
schválená	одобрено
schválená	одобрен
schválená	одобрени
schválená	одобрена
bezfarebný	безцветен
bezfarebný	безцветен
prekvapivo	учудващо
prekvapivo	изненадващо
solárne	слънчево
solárne	слънчева
solárne	слънчеви
vŕtanie	сондиране
vŕtanie	пробиване
kocky	кубчета
kocky	зарове
kocky	заровете
oxidy	оксиди
izraelských	израелски
vodičov	състезатели
vodičov	шофьори
vodičov	водачите
vodičov	водачи
veselé	весела
kyselinu	киселина
total	общо
total	общ
total	обща
hormón	хормон
hormón	хормони
dac	кпр
zaťaženia	товари
spustiť	начало
spustiť	старт
spustiť	започнете
spustiť	стартиране
spustiť	изпълняване
spustiť	екзекутират
spustiť	бягай
spustiť	стартиране
spustiť	изстрелване
brisbane	бризбейн
natalie	натали
zhoda	кибрит
zhoda	съвпада
zhoda	мачове
zhoda	съвпадения
zhoda	съответствие
zhoda	мач
zhoda	съвпадение
res	res
veľryby	китовете
veľryby	китове
veľryby	кит
veľryby	кита
veľryby	китове
okrajové	пределни
okrajové	периферна
freiburg	фрайбург
potlačiť	потисне
znižovanie	понижаване
znižovanie	намаление
znižovanie	намаляване
znižovanie	редуциране
znižovanie	редукция
burton	бъртън
dubaj	дубай
civilného	цивилен
civilného	цивилна
civilného	цивилни
demokratov	демократи
demokratov	демократите
deformácie	деформация
deformácie	отклоняване
kelti	келти
čerpá	обръща
čerpá	тегли
čerpá	рисува
dodatok	добавка
dodatok	допълнение
dodatok	допълнение
dodatok	привързаност
dodatok	закрепване
dodatok	притурка
obydlia	жилище
obydlia	жилища
fleming	флеминг
stavebníctvo	изграждане
stavebníctvo	строеж
stavebníctvo	конструкция
stavebníctvo	строителство
pakistane	пакистан
trump	коз
trump	тръмп
bosch	бош
chapman	чапман
horizontu	хоризонта
horizontu	хоризонт
duke	херцог
duke	дук
duke	дюк
značenie	маркировка
značenie	маркиране
značenie	маркировка
značenie	маркировки
značenie	означения
balík	пратка
balík	пакет
balík	пакетът
balík	опаковка
vybraná	избрана
vybraná	избрано
vybraná	избрани
vybraná	избран
xviii	xviii
hammond	хамънд
semien	семе
semien	семки
semien	семена
kompromis	компромис
kompromis	компромиси
antológia	антология
špekulácie	спекулация
špekulácie	спекулации
špekulácie	спекулации
kolega	колега
kolega	колега
travis	травис
vas	vas
nervy	нервите
nervy	нерви
nervy	нахалство
nervy	нерв
nervy	нерви
automatický	автоматично
automatický	авто
automatický	автоматична
automatický	автоматични
automatický	автоматично
automatický	автоматичен
prerušenia	прекъсвания
prerušenia	прекъсва
prerušenia	прекъсване
priblíženie	подход
priblíženie	увеличаване
priblíženie	увеличение
nevesta	булката
nevesta	булка
podmienené	условно
podmienené	условна
podmienené	контингент
malawi	малави
xxx	xxx
vápnika	калций
vápnika	калциев
danko	данко
popísané	описани
popísané	описано
popísané	описана
popísané	описан
príležitostí	възможности
čip	чип
ontario	онтарио
prenášať	предава
prístupy	подходи
prístupy	нагласи
prístupy	отношението
paradise	рай
paradise	раят
paradise	рая
pilierov	стълбове
pilierov	колони
sprevádzané	придружено
sprevádzané	придружени
sprevádzané	придружена
sprevádzané	придружен
pneumatiky	гуми
pneumatiky	гумите
pneumatiky	гуми
pneumatiky	гумите
pneumatiky	гума
pneumatiky	гумата
pet	pet
pet	любимец
vela	mnogo
vela	много
vylúčené	изключен
vylúčené	изключени
vylúčené	изключена
vylúčené	изключено
susedia	съседите
susedia	съседи
susedia	съседи
kúsky	парченца
kúsky	късчета
kúsky	парчета
kúsky	бройки
kúsky	парченца
kúsky	парчета
krieda	тебешир
ahojte	здравей
ahojte	ало
ahojte	здравейте
draka	дракон
čln	шлеп
čln	кораб
čln	лодката
čln	лодка
čln	корабче
opísať	опиша
opísať	описвам
opísať	опишете
alb	алб
násobok	множествена
násobok	многобройни
násobok	множество
elo	ело
dotyk	докосване
dotyk	пипай
spokojný	доволен
spokojný	удовлетворен
spokojný	удовлетворена
spokojný	доволни
vlakom	влака
vlakom	влакът
vlakom	влак
schopnosťami	способности
sextant	секстант
havária	авария
havária	злополука
havária	инцидент
havária	произшествие
havária	катастрофа
havária	краш
havária	птп
integrácie	интегриране
integrácie	интеграция
integrácie	интегриране
predstavovať	поза
rtecs	rtecs
rôzni	различни
útlaku	потисничество
société	société
montpellier	монпелие
cessna	чесна
tektonické	тектонични
dobrovoľníci	доброволците
dobrovoľníci	доброволци
exemplár	образец
exemplár	екземпляр
exemplár	екземпляра
log	дневник
log	лог
log	дънер
uplatniť	прилага
uplatniť	прилагане
milwaukee	милуоки
charakterizovaný	характеризира
aplikovať	прилага
aplikovať	прилагане
riaditeľstvo	дирекция
riaditeľstvo	дирекцията
gliese	gliese
kontext	контекст
blokovanie	блокировка
blokovanie	блокирането
blokovanie	блокиране
blokovanie	блокиране
blokovanie	блок
guinei	гвинея
farebná	цветна
farebná	цветове
farebná	цвят
farebná	цветен
farebná	цветно
krokodíl	крокодил
krokodíl	крокодил
brezna	брезно
autorita	авторитет
autorita	орган
autorita	правомощия
vektora	вектор
ponte	понте
vienna	виена
vedúcu	водещи
vedúcu	водещо
kia	киа
opatrenie	мярка
smernice	насоки
smernice	директиви
smernice	директивите
smernice	директива
smernice	директивата
prežíva	оцелява
prežíva	оцелее
medzičasom	междувременно
adriana	адриана
nezhody	неразбирателство
nezhody	разногласие
nezhody	разногласия
nezhody	несъгласие
nezhody	разногласия
nezhody	разногласия
karlsruhe	карлсруе
vznikajúce	нововъзникващите
predbežné	временни
predbežné	предварителна
predbežné	предварителни
predbežné	предварителен
prepojenia	връзки
zodpovedné	отговорни
zodpovedné	отговорно
zodpovedné	отговорен
zodpovedné	отговорна
mariano	мариано
kombinované	комбинирана
kombinované	комбинирано
kombinované	комбинирани
kombinované	комбиниран
klin	клин
vydavateľa	издател
vydavateľa	издателство
narodeniny	рождени
narodeniny	birthday
narodeniny	рожден
kleopatra	клеопатра
leslie	лесли
freddie	фреди
odhalená	разкрита
odhalená	разкрито
odhalená	разкрити
odhalená	разкриха
odhalená	разкрит
odhalená	разкри
rán	рани
rán	раните
biotopy	местообитанията
biotopy	местообитания
biotopy	местообитания
alonso	алонсо
prepracované	преработени
prepracované	преразгледан
prepracované	преразгледани
prepracované	преработен
prepracované	преразгледана
ochranný	защитни
ochranný	защитно
prístavov	пристанищата
prístavov	пристанища
jarná	пролетно
jarná	пролет
jarná	пролетта
farme	фермата
farme	ферма
farme	стопанство
gorila	горилата
gorila	горила
zločinu	престъпления
zločinu	престъпление
zločinu	престъпност
zločinu	престъпността
odstránený	изтрит
odstránený	изтрита
odstránený	изтрито
odstránený	изтрити
odstránený	премахната
odstránený	премахнато
odstránený	премахнат
odstránený	премахнати
odstránený	отстранени
metánu	метан
virtuálna	виртуална
virtuálna	виртуално
virtuálna	виртуални
virtuálna	виртуален
vpn	vpn
odeon	одеон
vyriešil	решен
vyriešil	решени
vyriešil	разрешен
rpg	гранатомети
rpg	рпг
samospráva	община
ináč	иначе
otvoru	отвор
smile	усмивка
podobajú	наподобяват
crosby	кросби
medici	медичите
medici	медичи
nirvana	нирвана
zabránil	предотврати
zabránil	възпрепятстван
samson	самсън
samson	самсон
úmysel	намерение
úmysel	намерения
úmysel	намерението
úmysel	намерение
úmysel	намерения
úmysel	умисъл
trofeje	трофеи
trofeje	трофеите
pratt	прат
metabolizmus	метаболизма
metabolizmus	метаболизъм
gsm	gsm
maríno	марино
optická	оптичен
optická	оптична
optická	оптични
skrytá	скрито
skrytá	скрит
skrytá	скрита
skrytá	скрити
naplánované	насрочено
naplánované	планирано
argos	аргос
požadované	поиска
požadované	поискани
požadované	поискано
požadované	поискана
požadované	поискаха
požadované	изисквана
požadované	желани
požadované	желан
požadované	желана
skor	ранни
skor	рано
skor	ърли
utiekli	избяга
utiekli	избягали
utiekli	избягал
stratí	губи
bankoviek	банкноти
tenká	тънко
tenká	тънък
tenká	тънки
tenká	слаб
tenká	слаба
rlm	rlm
potlačené	потиснати
potlačené	печатни
potlačené	отпечатани
potlačené	отпечатано
argentínska	аржентина
energií	енергии
keltské	келтски
jure	jure
posilniť	засилване
posilniť	укрепване
lanka	ланка
mechanizmov	механизмите
mechanizmov	механизми
stepi	степи
kohlschreiber	колшрайбер
pars	pars
dómy	куполи
guvernérom	управител
guvernérom	губернатор
clinton	клинтън
nam	нам
dawson	доусън
han	хан
povinná	задължителен
povinná	задължително
povinná	задължителна
povinná	задължителни
povinná	задължителен
povinná	задължително
povinná	задължителна
povinná	задължителни
žid	еврейски
žid	еврейско
žid	евреин
žid	еврейка
žid	евреин
hrobe	гроб
chrbtice	гръбнакът
chrbtice	гръбнака
chrbtice	гръбнак
chrbtice	шипове
chrbtice	бодли
rozoznať	разпознае
piráti	пиратите
piráti	пирати
syr	сирена
syr	кашкавал
syr	сирене
presadzuje	насърчава
curling	кърлинг
označovanie	маркировка
označovanie	маркиране
označovanie	етикетиране
označovanie	маркиране
kenny	кени
spájanie	свързване
spájanie	свързване
spájanie	свързващи
kung	кунг
plátno	платно
plátno	платна
claire	клеър
stadio	стадио
chili	чили
chili	люти
dohodnuté	съгласна
dohodnuté	договорено
dohodnuté	съгласен
washingtonu	уошингтън
washingtonu	вашингтон
tendencia	тенденции
tendencia	тенденция
tendencia	склонност
rozptyl	дисперсия
rozptyl	разпръскване
rozptyl	вариация
rozptyl	разногласие
rozptyl	разпръскване
výhoda	полза
výhoda	ползи
výhoda	предимство
výhoda	преимущество
podnikateľov	бизнесмените
podnikateľov	бизнесмени
oleje	масла
biológovia	биолози
dohôd	споразумения
gustavo	густаво
balkán	балкани
balkán	балканите
balkán	балканска
balkán	балкански
balkán	балкан
krížniky	крайцери
harald	харалд
efektívny	ефективна
efektívny	ефикасно
efektívny	ефикасен
efektívny	ефективен
efektívny	ефективно
konto	сметка
konto	акаунт
verím	вярвай
netball	нетбол
zmyslové	сетивни
svetlý	светло
svetlý	ярко
svetlý	светли
hrobke	гроб
hrobke	гробница
hrobke	гробницата
konžská	конго
tao	тао
inštalácia	инсталация
inštalácia	монтаж
inštalácia	инсталиране
inštalácia	монтиране
inštalácia	инсталации
inštalácia	инсталиране
absolútny	абсолютна
absolútny	абсолютен
absolútny	абсолютни
uhľovodíkov	въглеводороди
zábavu	развлечения
zábavu	забавления
zábavu	забавление
zábavu	развлечение
riečna	ривър
riečna	река
riečna	реката
forbes	форбс
hladké	гладко
hladké	плавно
hladké	гладък
hladké	гладки
hladké	гладка
zelenina	зеленчуци
rúry	фурни
rúry	пещи
rúry	тръбите
rúry	тръби
rúry	тръби
ambície	амбиции
ambície	амбициите
ambície	амбиция
ambície	амбиции
ambície	амбицията
hodinky	гледай
hodinky	гледайте
hodinky	часовници
hodinky	часовниците
komplikované	сложен
komplikované	сложно
komplikované	сложни
komplikované	сложна
kane	кейн
atmosférický	атмосферни
azyl	убежище
reforme	реформиране
hatchback	хечбек
dávka	доза
detektív	детектив
atlante	атланта
rush	ръш
kamenec	стипца
syntetizátory	синтезатори
epidémia	епидемия
epidémia	епидемията
epidémia	епидемии
bratranec	братовчед
bratranec	братовчеда
bratranec	братовчедка
spoľahlivosť	надеждност
umelkyňa	изпълнител
umelkyňa	художничка
umelkyňa	художник
umelkyňa	артист
umelkyňa	творец
zúčastnené	участващи
zúčastnené	участващ
zúčastnené	участваща
zúčastnené	замесена
zúčastnené	замесен
reprezentovať	представляват
maximus	максим
maximus	максимус
billa	бил
billa	законопроект
trhov	пазарите
trhov	пазари
rozmanitosť	разнообразие
rozmanitosť	многообразие
bradley	брадли
humanista	хуманист
múdry	умна
múdry	умно
múdry	умен
múdry	мъдра
múdry	мъдро
múdry	мъдри
múdry	мъдър
múdry	умна
múdry	интелигентно
múdry	умно
múdry	умни
múdry	умен
söderling	сьодерлинг
kai	кай
čistenie	почистване
čistenie	чистене
zrušenia	отмяна
zrušenia	анулиране
zrušenia	отмяна
seymour	сиймор
rotunda	ротонда
festivalov	фестивали
iniciatíva	инициатива
svetlé	светло
svetlé	ярко
svetlé	светли
frédéric	фредерик
previesť	превръщане
previesť	преобразуване
pódiu	подиума
kerr	кер
sec	сек
telekomunikácie	телекомуникациите
telekomunikácie	телекомуникационни
davies	дейвис
mirage	мираж
systematické	системно
systematické	систематично
systematické	системни
spoločensky	социално
frazeológie	фразеологията
hubble	хъбъл
duševného	интелектуалец
duševného	интелектуална
duševného	интелектуално
podlahy	етажите
podlahy	подове
podlahy	етажи
podlahy	етажа
podlahy	настилка
administratívny	административно
administratívny	административен
administratívny	административна
administratívny	административни
dante	данте
pištoľ	пистолет
pištoľ	пистолет
pištoľ	оръжие
oslava	празнува
oslava	празнуват
oslava	празнуване
oslava	празнуваме
oslava	парти
oslava	party
oslava	купон
oslava	партия
oslava	тържество
oslava	празнуване
oslava	празник
oslava	празненство
doplnky	екстри
doplnky	аксесоари
doplnky	добавки
springfield	спрингфийлд
svadby	сватбите
svadby	сватби
svadby	свадба
svadby	сватба
obvyklé	обичайно
obvyklé	обичайното
rešpektovať	уважаван
rešpektovať	уважавани
rešpektovať	уважавана
rešpektovať	зачитане
rešpektovať	респект
rešpektovať	уважение
spaľovania	горене
spaľovania	изгаряне
spaľovania	изгаряне
skrýva	крие
skrýva	укриване
skrýva	криене
burza	обмяна
burza	замяна
burza	размяна
burza	обмен
burza	борса
argo	арго
palubu	палубата
palubu	палуба
palubu	тесте
technici	техници
technici	техниците
technici	техници
technici	техниците
užívatelia	потребители
užívatelia	потребителите
užívatelia	ползватели
acer	acer
zostup	слизане
zostup	спускане
coupe	купе
trinity	троица
trinity	тринити
epidémie	епидемии
epidémie	епидемия
epidémie	епидемията
epidémie	епидемии
solí	соли
lunárny	лунен
počiatočné	начален
počiatočné	първоначален
počiatočné	първоначално
počiatočné	първоначална
fialová	лилава
fialová	пурпурно
fialová	лилаво
fialová	лилав
fialová	виолета
fialová	вайълет
fialová	виолет
elvis	елвис
materské	майчина
materské	майчин
materské	майчинство
omar	омар
epic	епично
epic	епична
lokomotívy	локомотиви
lokomotívy	локомотив
browning	браунинг
roadrunner	roadrunner
amr	амр
hovoriaci	говорене
hovoriaci	говорейки
fosfor	фосфор
otáčok	завъртания
špecializovaných	специализирана
špecializovaných	специализирано
špecializovaných	специализиран
špecializovaných	специализирани
goran	горан
lineárna	линейни
lineárna	линеен
lineárna	линейна
etnograf	етнограф
námietky	възражение
námietky	възражения
jestvuje	съществува
hady	змиите
hady	змии
sloveso	глагол
senior	старши
plátna	платна
vymeniť	суап
vymeniť	замяна
vymeniť	размяна
patricia	патриша
sympatie	симпатия
sympatie	съчувствие
marcu	март
zastúpený	представени
zastúpený	представена
tobago	тобаго
splnené	изпълнено
splnené	изпълнени
splnené	срещна
splnené	мет
splnené	доволен
splnené	удовлетворен
splnené	удовлетворена
splnené	доволни
žirafa	жираф
prísahu	клетва
utrpenia	страданието
utrpenia	страда
utrpenia	страдания
utrpenia	страдание
sporná	обжалваното
siedmeho	седмо
siedmeho	седма
siedmeho	седми
haag	haag
miloval	обичах
miloval	обичана
miloval	обичаше
miloval	обичан
výbušniny	експлозив
výbušniny	експлозиви
výbušniny	експлозиви
thierry	тиери
estetické	естетически
anatólie	анадола
povedomie	осведоменост
povedomie	осведомеността
povedomie	осъзнаване
htc	htc
facebooku	фейсбук
facebooku	facebook
kôš	кош
kôš	кошница
kôš	кошче
kôš	бин
kôš	боклук
kôš	боклуци
užívateľa	потребителски
užívateľa	потребител
užívateľa	ползвател
jessica	джесика
ciudad	ciudad
zelenú	грийн
zelenú	зелено
zelenú	зелен
zelenú	зелена
zelenú	зелени
túžbu	желание
túžbu	желанието
túžbu	копнежи
túžbu	копнеж
faerských	фарьорските
boca	бока
skutky	деяния
skutky	актове
skutky	дела
štvrtiny	каютата
plameň	пламък
charakterizovať	характеризират
charakterizovať	характеризира
nadanie	талантите
nadanie	таланти
nadanie	надарен
nadanie	надарени
nadanie	надарена
nadanie	талант
nadanie	таланти
prekvapenie	изненада
quattro	куатро
zástavy	знамена
zástavy	плакати
zástavy	знамена
zástavy	флагове
zástavy	знамената
dakar	дакар
obsadená	заето
loví	лов
loví	ловува
dialógy	диалог
dialógy	диалози
nepáči	неприязън
brušnej	коремна
brušnej	коремни
obojživelníkov	земноводно
koreňov	корени
fun	забавно
fun	весело
fun	забавление
fun	забавна
fun	кеф
fun	забавен
mediálne	медии
mediálne	медия
mediálne	медиите
plavba	плаване
plavba	круз
plavba	круиз
zásoba	акциите
zásoba	наличност
warcraft	warcraft
eset	eset
zachytenie	улавяне
zachytenie	залавяне
zachytenie	улови
zachytenie	залавянето
zachytenie	прихващане
organizátori	организаторите
organizátori	организаторите
zomrie	умира
lietal	летял
porozumenie	разбирателство
porozumenie	разбиране
hriech	грехът
hriech	грехове
hriech	грях
bieloruskej	беларус
zdôvodnenie	оправдание
zdôvodnenie	основание
zdôvodnenie	обосновка
zdôvodnenie	разсъждение
zdôvodnenie	обосновка
pakt	пакт
ventura	вентура
keni	кения
diktatúry	диктатури
diktatúry	диктатура
ipod	ipod
veniec	венец
určovanie	решителност
určovanie	решимост
určovanie	определяне
reagan	рейгън
mak	попи
mak	макове
úkony	деяния
úkony	актове
depresia	депресия
nema	немо
poštová	пощенски
odstránená	изтрит
odstránená	изтрита
odstránená	изтрито
odstránená	изтрити
odstránená	премахната
odstránená	премахнато
odstránená	премахнат
odstránená	премахнати
odstránená	отстранени
legálne	легално
legálne	законно
legálne	правно
legálne	правни
legálne	правна
legálne	юридически
legálne	правен
legálne	законно
legálne	законна
legálne	законно
legálne	легитимен
legálne	законен
gallagher	галахър
reťazce	вериги
reťazce	окови
reťazce	струните
reťazce	струни
reťazce	струнната
reťazce	връв
reťazce	низ
reťazce	струна
islamský	ислямска
islamský	ислямски
súhlasiť	съгласна
súhlasiť	съгласен
určí	определя
oprávnenie	допустимост
oprávnenie	разрешително
oprávnenie	разрешаване
oprávnenie	разрешение
oprávnenie	разрешение
islamského	ислямска
islamského	ислямски
clyde	клайд
gore	гор
prispieť	допринесе
prispieť	дари
opengl	opengl
bilbao	билбао
spaľovanie	изгаряне
spaľovanie	горене
spaľovanie	изгаряне
spaľovanie	горене
spaľovanie	гори
spaľovanie	парене
spaľovanie	горяща
spaľovanie	изгаряне
lesk	блести
lesk	гланц
lesk	блясък
mcdonnell	макдонъл
slovanská	славянски
zátoky	заливът
zátoky	коув
bostone	бостън
sťahovania	сваляния
putin	путин
matthias	матиас
achilles	ахил
osloboditeľov	освободители
natočené	сниман
natočené	заснет
natočené	снимано
natočené	заснети
natočené	заснето
hoc	hoc
grenoble	гренобъл
cudzí	странници
cudzí	непознати
cudzí	непозната
cudzí	странник
cudzí	непознат
cudzí	чужди
cudzí	чуждестранни
cudzí	чужд
cudzí	чужда
cudzí	чужденец
kapitolu	глава
ati	ati
uznesenie	резолюция
stolici	фекалиите
stolici	изпражненията
stolici	изпражнения
receptorov	рецептори
receptorov	рецепторите
aplikáciu	приложение
algoritmu	алгоритъм
obličiek	бъбреци
obličiek	бъбреците
obličiek	бъбречна
obličiek	бъбречни
obličiek	бъбреци
obličiek	бъбречно
obličiek	бъбрек
obličiek	бъбреци
imperial	имперски
horst	хорст
apache	апачи
zajtra	утре
konkurz	прослушване
konkurz	фалит
konkurz	банкрут
konkurz	несъстоятелност
cenzúra	цензура
úderov	бие
palo	пало
zastúpená	представени
zastúpená	представена
mpa	mpa
biznis	бизнес
zapojené	замесена
zapojené	замесен
zapojené	сгодени
zapojené	ангажирани
zapojené	сгоден
zapojené	сгодена
hviezdny	звезден
hviezdny	звездно
hviezdny	звездна
hviezdny	звезден
hviezdny	звезда
jacksona	джаксън
jacksona	джексън
kopce	хълмове
kopce	хилс
úmyselne	преднамерено
úmyselne	съзнателно
úmyselne	умишлено
úmyselne	нарочно
úmyselne	умишлено
uznaná	признати
uznaná	призната
uznaná	разпознат
uznaná	признато
uznaná	признат
uznaná	призната
uznaná	признати
uznaná	признато
uznaná	признат
uznaná	призната
uznaná	признати
uznaná	разпознат
uznaná	признат
hidalgo	идалго
zámienkou	претекст
člny	кораби
člny	лодки
melódia	мелъди
melódia	мелодия
melódia	мелодия
splnenie	изпълняване
jednoduchosť	простота
jednoduchosť	лекота
chu	чу
svatopluk	сватоплук
pekla	ад
pekla	ада
broadway	бродуей
bartoliová	бартоли
warszawa	warszawa
okne	прозореца
okne	прозорецът
okne	прозорец
srbskom	сръбска
srbskom	сръбско
srbskom	сърбин
srbskom	сръбски
madeleine	мадлин
madeleine	маделин
madeleine	мадлен
ever	някога
premeniť	трансформира
premeniť	преобразуване
ľadovce	ледници
zabezpečené	сигурна
zabezpečené	подсигурени
zabezpečené	осигурено
zabezpečené	осигурени
zabezpečené	обезпечени
zabezpečené	осигурен
stručné	кратко
stručné	кратка
štítov	щитовете
štítov	щитове
vic	вик
väzbe	попечителство
šestnásť	sixteen
šestnásť	шестнадесет
šestnásť	шестнайсет
holding	държане
holding	стопанство
holding	задържане
holding	холдинг
kľúče	клавиши
kľúče	ключове
kľúče	ключовете
podania	изявления
pacienti	пациенти
pacienti	пациентите
erwin	ервин
sint	синт
zablokovať	блокиране
zablokovať	блок
lori	лори
pravde	истина
pravde	истината
stáda	стадо
stáda	стадото
stáda	стада
certifikovaný	сертифицирани
certifikovaný	сертифициран
greene	грийн
doplnkové	спомагателна
doplnkové	допълнителни
doplnkové	допълнителна
doplnkové	допълнителен
doplnkové	допълнително
doplnkové	допълващи
chovanie	поведение
chovanie	поведение
vtáka	чеп
vtáka	кур
vtáka	хуй
vtáka	петел
vtáka	птиче
vtáka	бърд
vtáka	птичка
vtáka	птица
tematicky	тематично
sep	sep
hraničné	границата
hraničné	граница
hraničné	гранична
ľadových	ледено
ľadových	леден
spadol	падна
spadol	паднала
spadol	паднал
stabilita	стабилност
stabilita	устойчивост
baghdatis	багдатис
sladké	сладък
sladké	мило
sladké	сладко
sladké	сладки
sladké	сладка
konvent	конвенция
konvent	конгрес
sparťania	спартанци
islamskej	ислямска
islamskej	ислямски
geoffrey	джефри
správnosť	коректност
správnosť	точност
monaco	монако
coca	кока
emmanuel	емануел
propagandy	пропаганда
opustený	пусти
opustený	самотен
opustený	самотно
opustený	самотна
opustený	самотни
opustený	изоставени
opustený	изоставено
opustený	изоставен
opustený	изоставена
dátumy	срещи
dátumy	дати
účinne	ефективно
účinne	ефективна
účinne	ефективен
účinne	ефективни
účinne	ефикасно
účinne	ефективно
účinne	ефикасно
romano	романо
mutácie	мутации
mutácie	мутация
mutácie	мутации
obilie	зърна
obilie	зрънце
obilie	зърно
obilie	жито
afc	афк
rebrá	ребра
rebrá	ребрата
mcmillan	макмилън
una	уна
straka	сврака
uznesenia	резолюции
uznesenia	резолюция
uznesenia	нареждания
uznesenia	заповеди
uznesenia	поръчки
schody	стъпала
schody	стъпки
schody	стълби
schody	крачки
schody	стъпала
schody	стълбите
schody	стълби
boba	боб
plutvy	плавници
plutvy	перки
plutvy	фин
plutvy	перка
pasáž	проход
pasáž	преминаване
pasáž	пасаж
pôjde	отива
väznice	затвори
väznice	затворите
daňové	данъци
daňové	данък
likvidácia	унищожаване
likvidácia	разположение
likvidácia	обезвреждане
likvidácia	изхвърляне
likvidácia	ликвидиране
likvidácia	ликвидация
vyberie	избира
vyberie	избира
kamenica	каменица
ocenené	ценен
ocenené	оценена
ocenené	оценен
vykoná	изпълняване
citácia	цитиране
ipa	ипп
spasiteľa	спасителят
spasiteľa	спасител
spasiteľa	спасителят
spasiteľa	спасител
hcl	hcl
dym	пуши
dym	дим
dym	пушек
nápojov	напитки
nápojov	напитки
nápojov	пие
nápojov	питиета
prestávky	почивки
epochy	епоха
peržanov	персийци
gutenberg	гутенберг
trubice	тръбичка
trubice	туба
trubice	тръба
trubice	тръби
skopje	скопие
otravy	натравяне
otravy	отравяне
náhodný	случайна
náhodný	случайни
náhodný	случаен
náhodný	произволно
axel	аксел
proto	прото
kupola	купол
kupola	купола
kupola	куполът
aldrin	олдрин
ružový	розово
ružový	розов
ružový	розова
ružový	розови
shakira	шакира
fosforu	фосфор
schiavoneová	скиавоне
posvätné	свято
posvätné	свещено
posvätné	свещена
posvätné	свещени
posvätné	свещен
kamarát	приятелка
kamarát	приятелю
