категорія	kategori
районної	regional
районної	regionalt
критерії	kriterier
критерії	kriterierne
загрози	trussel
загрози	trusler
перейменування	omdøbe
перейменування	omdøbning
видалення	fjerne
видалення	fjernelse
видалення	fjerner
видалення	afhentning
видалення	fjernelse
видалення	sletning
видалення	sletter
видалення	slette
провідних	ledende
провідних	førende
антон	anton
європейський	europæisk
європейський	europæiske
пристрій	anordning
пристрій	apparat
пристрій	enhed
пристрій	kør
пристрій	køre
пристрій	drive
зірка	star
зірка	stjerne
зірка	stjernen
угоду	enighed
угоду	overenskomst
угоду	aftale
половина	halvt
половина	halvleg
половина	halvdelen
половина	halv
князівство	fyrstendømmet
пітер	peter
обсяг	rækkevidde
обсяг	omfang
обсяг	anvendelsesområde
прес	press
прес	presse
прес	tryk
ділянка	areal
ділянка	område
галина	galina
інструменти	værktøj
інструменти	værktøjer
інструменти	redskaber
інструменти	forsyningsselskaber
гаврило	gavrilo
вищу	højere
виникають	oplever
уздовж	langs
вироби	varer
вироби	produkter
високі	høj
високі	højt
високі	høje
викликає	kalder
викликає	ringer
суми	sumy
суми	beløb
підрозділ	underafdeling
підрозділ	underafsnit
серпень	august
обертання	rotation
обертання	drejning
обертання	roterer
обертання	rotere
греція	grækenland
мексики	mexico
засновників	grundlæggere
засновників	grundlæggerne
зборів	montage
зборів	samling
зборів	forsamling
зборів	forsamlingen
посилань	link
посилань	links
рідше	sparsomme
рона	rhône
підготовку	præparater
підготовку	forberedelse
підготовку	forberedelser
жертв	ofre
жертв	ofrene
екіпаж	besætningen
екіпаж	crew
екіпаж	mandskab
екіпаж	besætning
живлення	effekt
живлення	kraft
живлення	strøm
живлення	power
живлення	magt
старі	gammelt
старі	old
старі	gamle
старі	gammel
короткі	kort
короткі	short
короткі	korte
кореї	korea
традиційно	traditionelt
федерація	forbund
федерація	føderation
федерація	federation
федерація	føderationen
нквс	trojka
нквс	nkvd
порту	porto
сказати	sig
руйнування	ødelæggelser
руйнування	ødelæggelse
руйнування	tilintetgørelse
руйнування	destruktion
підготовка	forbereder
підготовка	klargøring
підготовка	forberede
підготовка	forberedelse
фракції	oligarki
каталонії	catalonien
епізод	episode
старих	ældre
даного	givet
даного	givne
даного	given
областях	regionerne
областях	regioner
областях	områder
опадів	nedbør
формула	formel
останнє	sidstnævnte
останнє	sidste
останнє	sidst
арбітр	dommer
змінюється	varierer
архітектурні	bygningsværk
раунд	budrunde
раунд	rundt
раунд	runde
раунд	rund
раунд	omgang
ізраїлю	israel
ізраїлю	israelsk
надія	håber
надія	hope
надія	håb
надія	håbet
серця	hjerter
кислоти	syre
кислоти	syrer
розуміння	forståelse
розуміння	forstående
перевищує	overskrider
перевищує	overstiger
перевищує	overskride
перевищує	overstige
перевищує	overskrider
прикладом	præcedens
прикладом	fortilfælde
вищі	højere
таксі	taxi
таксі	taxa
таксі	taxa
таксі	taxi
таксі	kabine
таксі	førerhus
золоті	gylden
золоті	gyldent
золоті	gyldne
золоті	golden
золоті	guld
золоті	gold
витрати	udgift
витрати	bekostning
витрати	udgifter
російську	russeren
російську	russer
російську	russiske
російську	russisk
днк	enheder
днк	dna
критики	kritik
критики	kritiseret
ярослава	jarosław
блокування	låse
блокування	lås
блокування	låser
блокування	blokering
блокування	blokerende
блокування	blokerer
блокування	blokere
класи	karakterer
класи	kvaliteter
класи	klasser
класи	klasserne
культурний	kulturelle
культурний	kulturel
культурний	kulturelt
встановити	sæt
встановити	indstillet
встановити	sat
встановити	installer
встановити	installation
встановити	installerer
встановити	installere
листопад	november
переходить	går
переходить	goes
виданий	udstedte
виданий	udstedt
центрів	centre
надто	også
мінська	minsk
тижнів	ugerne
тижнів	uger
австралія	australiens
австралія	australien
припинення	dræb
припинення	dræber
припинення	dræbe
припинення	aflivning
припинення	drab
французькою	fransk
французькою	franskmænd
французькою	franskmand
французькою	french
французькою	franske
явища	fænomen
явища	fænomener
забезпечити	sikre
доріг	hovedveje
доріг	motorveje
доріг	landeveje
доріг	veje
двигуни	motorerne
двигуни	motorer
диригент	dirigent
вежі	towers
вежі	tårnene
вежі	tårne
підсумок	sammenfatning
підсумок	sammendrag
підсумок	resumé
підсумок	resume
підсумок	oversigt
вирішує	bestemmer
вирішує	beslutter
вирішує	tackler
прізвисько	øgenavn
прізвисько	kælenavn
прізвисько	kaldenavn
враження	visninger
враження	indtryk
враження	oplevelser
враження	erfaringer
враження	indtryk
враження	visning
охоплює	overtræk
охоплює	omslag
охоплює	dækker
пропозиції	forslag
пропозиції	forslag
пропозиції	tilbuddene
пропозиції	tilbyder
пропозиції	tilbud
нідерланди	nederlandene
нідерланди	holland
сцени	scenen
сцени	scene
адреси	adresserne
адреси	adresser
адреси	placeringer
адреси	steder
адреси	lokaliteter
носії	media
носії	medier
носії	medie
носії	medierne
носії	oplagring
носії	lagring
носії	lager
носії	opbevaring
полювання	jagten
полювання	hunt
полювання	jagt
полювання	jage
полювання	jagten
полювання	jagt
полювання	jage
помічник	assisterende
помічник	medhjælper
помічник	assistent
помічник	hjælper
мовлення	tale
мовлення	indlæg
мовлення	talen
вільгельм	wilhelm
вести	vestas
дизайн	udformning
дизайн	projektering
дизайн	konstruktion
дизайн	design
знає	kender
знає	adhd
законодавства	lovgivningen
законодавства	lovgivning
додому	hjem
додому	hjemme
додому	startside
додому	hjemad
додому	home
лук	buk
лук	sløjfe
лук	bov
лук	bue
картин	malerierne
картин	malerier
скульптури	skulpturer
пасажирів	passagerer
пасажирів	passagererne
змінити	redigere
змінити	rediger
змінити	redigér
змінити	ændr
змінити	skift
змінити	ændring
змінити	forandring
змінити	ændr
стенлі	stanley
стенлі	gøg
переліку	notering
священик	præst
змогли	kunne
змогли	ku
поведінки	adfærdsmæssige
дослідників	forsker
дослідників	forskeren
шосе	motorvej
шосе	motorvejen
шосе	motorvej
шосе	hovedvej
шосе	motorvejen
шосе	highway
шосе	landevej
відображення	kortlægning
відображення	kortlagt
відображення	fremvisning
відображення	skærm
губернія	guvernement
циклу	løkke
циклу	sløjfe
циклу	loop
циклу	løkken
вежа	tårn
вежа	tower
вежа	tårnet
деталі	detaljer
частинок	partikler
частинок	partiklerne
єпископа	biskop
єпископа	bishop
єпископа	løber
асоціація	forening
асоціація	foreningen
асоціація	association
асоціація	sammenslutning
асоціація	associering
приймає	accepterer
приймає	tager
розробив	designede
розробив	designet
розробив	udformet
розробив	konstrueret
сена	sena
сюжет	historien
сюжет	story
сюжет	historie
майстерні	atelier
майстерні	studio
майстерні	studie
майстерні	studiet
драма	drama
драма	dramatik
католицька	katolsk
католицька	katolske
католицька	katolik
зауваження	note
зауваження	bemærk
зауваження	meddelelse
зауваження	bemærk
зауваження	bekendtgørelse
погляд	blik
погляд	kig
погляд	se
мас	mas
віра	vera
віра	faith
віра	troen
віра	tro
віра	overbevisning
віра	troen
віра	tro
повернути	roterer
повернути	rotere
стрічки	feeds
стрічки	båndet
стрічки	tape
стрічки	bånd
стрічки	strimler
стрічки	strip
визволення	befrielse
визволення	frigørelse
цікаво	nysgerrige
цікаво	nysgerrig
цікаво	besynderligt
цікаво	interessante
цікаво	spændende
цікаво	interessant
цікаво	interesserede
цікаво	interesseret
цікаво	vidunder
цікаво	mon
цікаво	wonder
користування	bruger
користування	brug
користування	anvendelse
користування	anvend
татар	tatarisk
мінерали	mineraler
хід	flyt
семінарії	seminarium
інтереси	interesser
змісту	toc
представляє	repræsenterer
їхній	deres
заміж	gifte
заміж	gift
плани	planerne
плани	planer
прибуток	fortjeneste
прибуток	profit
прибуток	overskud
прибуток	gevinst
прибуток	indkomster
прибуток	indtægt
прибуток	indtægter
прибуток	indkomst
прибуток	udbytte
прибуток	udbyttet
прибуток	afkast
прибуток	indtægter
прибуток	indtægterne
прибуток	indtægt
сержант	sergent
сержант	sergenten
сержант	sergent
сержант	sergeant
акцій	egenkapital
акцій	rimelighed
кут	kut
кут	vinkel
вибрані	valgt
вибрані	valgte
вибрані	udvalgte
вибрані	udvalgt
вибрані	markeret
вибрані	favoritter
митрополит	ærkebiskop
митрополит	ærkebiskoppen
надано	forudsat
надано	medfølger
надано	givet
надано	givne
надано	given
надано	leveret
надано	leverede
надано	medfølger
лютий	februar
явище	fænomen
явище	fænomener
явище	fænomenet
явище	fænomen
спеціальний	særligt
спеціальний	særlige
спеціальний	speciel
спеціальний	specielle
спеціальний	særlig
азербайджану	aserbajdsjan
медичні	medicinsk
медичні	læge
медичні	lægehjælp
подорож	travel
подорож	rejser
подорож	rejse
подорож	rejs
подорож	rejsen
подорож	rejse
подорож	tur
подорож	trip
подорож	rejser
філіп	phillip
філіп	philippe
філіп	phillip
філіп	philip
філіп	filip
філіп	filip
оцінка	bedømmelse
оцінка	kreditvurdering
оцінка	rating
оцінка	skøn
оцінка	skønnet
оцінка	estimering
оцінка	scoring
оцінка	score
оцінка	skøn
оцінка	skønnet
оцінка	overslag
оцінка	anslået
оцінка	estimat
оцінка	bedømmelse
оцінка	vurdering
оцінка	evaluering
низки	antikken
долини	vale
погляди	seværdigheder
погляди	overbevisninger
погляди	visninger
погляди	synspunkter
учні	eleverne
учні	studerende
учні	elever
учні	studenter
учні	disciple
учні	eleverne
учні	skoleelever
учні	elever
учні	pupiller
повне	mæt
повне	fuld
повне	fuldt
повне	fulde
повне	full
пік	piz
пік	højdepunkt
пік	peak
необхідні	krævede
необхідні	påkrævet
необхідні	krævet
необхідні	nødvendig
необхідні	nødvendige
необхідні	nødvendigt
дали	gav
дали	gav
літературний	litterære
літературний	litterær
комах	insekter
юлія	julia
ріо	rio
ріо	río
їзду	afvige
їзду	afrejse
полтава	poltava
текстів	tekster
зброю	våben
зброю	geværer
зброю	våben
зброю	pistoler
зброю	skydevåben
зброю	kanoner
вінниця	vinnitsja
посольство	ambassade
посольство	ambassaden
ідею	ide
ідею	idé
франц	franz
ядра	kernen
ядра	kerne
активний	aktive
активний	aktivt
активний	aktiv
раду	radu
співвідношення	andel
співвідношення	nøgletal
співвідношення	forhold
співвідношення	aspektet
співвідношення	aspekt
зберігаються	lagret
зберігаються	opbevaret
зберігаються	oplagret
відень	wien
відень	wiener
суддя	judge
суддя	dommeren
суддя	dommer
суддя	ref
швейцарія	schweiz
латвії	letland
латвії	letlands
платформа	perron
платформа	platform
платформа	perronen
платформа	platformen
ударні	trommerne
ударні	trommer
ударні	tromler
ударні	tønder
кореспондент	korrespondent
журі	jury
журі	nævninge
журі	juryen
спеціального	krybdyr
сер	sir
навчального	akademisk
навчального	akademiske
відповіді	respons
відповіді	svar
відповіді	svar
відповіді	besvarelser
хосе	jose
хосе	josé
хосе	josé
концепції	koncepter
концепції	begreberne
концепції	begreber
романи	romaner
потребує	behov
потребує	kræver
потребує	fordrer
описує	beskriver
описує	beskriver
філософія	filosofien
філософія	filosofi
передач	overførsler
джованні	giovanni
порівняння	sammenligning
порівняння	sammenligner
порівняння	sammenligne
порівняння	sammenlign
порівняння	komparator
порівняння	sammenligner
порівняння	diff
порівняння	sammenligninger
диплом	eksamensbevis
диплом	diplom
встановлені	installeret
встановлені	installerede
встановлені	monteret
почався	startet
почався	påbegyndt
почався	begyndte
почався	begyndt
почався	startede
почався	begyndte
висока	høj
висока	højt
висока	høje
релігійні	religiøst
релігійні	religiøse
релігійні	religiøs
літературні	litterære
літературні	litterær
акторка	skuespiller
акторка	skuespillerinde
історичної	historiske
історичної	historisk
фізика	fysik
атаки	attentater
атаки	angriber
атаки	angreb
атаки	angrebet
атаки	angrib
атаки	angriber
атаки	angreb
наші	vores
наші	vor
наші	our
наші	vores
тече	flyder
тече	strømme
відоме	vidst
відоме	kendte
відоме	kendt
звільнений	affyret
звільнений	fyret
спогади	erindringer
спогади	memories
спогади	minder
югославії	jugoslavien
регулярно	jævnligt
регулярно	regelmæssigt
регулярно	regelmæssig
баварія	bayern
баварія	bayern
залізничний	jernbaner
залізничний	jernbane
залізничний	rail
бізнесу	virksomheder
дорослому	voksen
дорослому	dyrket
дорослому	vokset
дорослому	dyrkes
шампань	champagne
засіб	redskab
засіб	værktøj
засіб	værktøjet
тимчасово	midlertidig
тимчасово	midlertidigt
тимчасово	midlertidig
тимчасово	midlertidigt
ніби	angiveligt
ніби	påstået
обмін	deler
обмін	deling
обмін	ombytning
обмін	udveksling
обмін	bytte
обмін	exchange
платформи	platforme
платформи	perron
платформи	platform
платформи	perronen
платформи	platformen
проектування	udformning
проектування	projektering
проектування	konstruktion
проектування	design
скасування	aflyser
скасування	annullerer
скасування	aflyser
скасування	annullerer
скасування	aflysning
скасування	annullering
скасування	afbud
довгі	lang
довгі	lange
довгі	længe
антоніо	antonio
чорні	sort
чорні	black
чорні	sorte
пристроїв	enheder
пристроїв	indretninger
пристроїв	anordninger
ані	ani
фізичні	fysiske
фізичні	fysisk
артилерії	artilleri
публіцист	publicist
медіа	media
медіа	medier
медіа	medie
медіа	medierne
повернутися	retur
повернутися	returnere
повернутися	afkast
природні	naturlige
природні	naturligt
природні	naturlig
природні	natural
мозель	mosel
мозель	moselle
горі	gori
підхід	indflyvning
підхід	fremgangsmåde
підхід	tilgang
підхід	tilgangen
хвіст	halen
хвіст	hale
хвіст	hestehale
гілки	grene
гілки	filialer
гілки	brancher
гілки	afdelinger
гілки	tråde
луар	loir
луар	loire
економічні	økonomiske
економічні	økonomisk
журналісти	journalistik
журналісти	journalisters
журналісти	journalisterne
журналісти	journalister
щит	shield
щит	skjold
щит	afskærmning
берлін	berlin
лікарня	hospital
лікарня	sygehus
лікарня	sygehuset
лікарня	hospitalet
позбавлення	afsavn
папи	pope
папи	pave
папи	paven
японський	japansk
японський	japanerne
японський	japaner
японський	japanere
японський	japanske
вільний	fri
вільний	frit
вільний	free
вільний	gratis
німецькою	tysk
німецькою	tysker
німецькою	tyske
живопис	maleri
живопис	male
живопис	maling
живопис	maler
виділяють	udskiller
заліза	jern
вільно	frit
вільно	fri
вільно	frit
вільно	free
вільно	gratis
впровадження	gennemførelse
впровадження	implementering
впровадження	iværksættelse
впровадження	gennemførelsen
впровадження	indsættelse
нагоди	anledning
вальтер	walther
вальтер	walter
справді	virkelig
європа	eu
європа	europe
європа	europa
приєднання	deltag
адміністрація	indgivelse
адміністрація	forvaltning
адміністрація	administration
дорослих	voksen
дорослих	voksent
дорослих	voksne
знятий	ophævet
знятий	løftet
знятий	løftede
фігури	tal
фігури	tallene
фігури	figurer
магазин	shop
магазин	butik
магазин	forretning
магазин	shoppe
магазин	opbevares
магазин	butik
армій	hære
розроблена	designede
розроблена	designet
розроблена	udformet
розроблена	konstrueret
відповідальність	ansvar
відповідальність	erstatningsansvar
відповідальність	hæftelse
відповідальність	ansvar
відповідальність	ansvaret
відповідальність	ansvarlighed
розповсюдження	spred
розповсюдження	spredning
потік	flux
потік	strømning
потік	flow
потік	strøm
потік	bæk
потік	strøm
потік	stream
дана	dana
гай	gaius
гай	fyr
гай	guy
гай	gut
поточний	aktuel
поточний	aktuelt
поточний	løbende
поточний	nuværende
лідерів	lederne
лідерів	ledere
лідерів	ranglisten
розумію	forstår
розумію	forstå
розумію	forstået
колекція	støberi
колекція	samling
колекція	opsamling
колекція	afhentning
колекція	indsamling
колекція	opkrævning
гетьман	hétman
давніх	gammelt
давніх	ældgammel
румунія	rumænien
підтвердження	bekræftelse
підтвердження	bekræfter
підтвердження	godkendelse
культурі	fiktion
танк	kampvogn
танк	tankes
танк	tank
зрозуміло	forstået
зрозуміло	forstod
медичний	medicinsk
медичний	læge
медичний	lægehjælp
друзів	friends
друзів	venner
друзів	vennerne
друзів	veninder
коней	heste
виступ	effektivitet
виступ	ydelse
виступ	ydeevne
виступ	præstation
щороку	årligt
щороку	årlig
щороку	årligt
будинках	husene
будинках	huse
ібн	ibn
вищий	højere
вищий	højere
структур	konstruktioner
структур	strukturer
структур	bygværker
шаблону	stencil
повітряно	luftbårne
повітряно	luftbåren
виконавців	midler
виконавців	ressourcer
виконавців	artister
виконавців	kunstnere
виконавців	kunstnerne
четвертий	fjerde
зліва	venstre
уникнути	undgås
уникнути	undgå
літ	lit
літ	belyst
літ	oplyst
літ	tændt
літ	oplyste
маршрут	route
маршрут	ruten
маршрут	rute
царство	kongeriget
царство	kongerige
едвард	edvard
едвард	edvard
едвард	edward
перемог	vinder
перемог	sejre
пояснення	forklarer
пояснення	forklare
пояснення	forklaring
пояснення	redegørelser
пояснення	forklaring
пояснення	forklaringer
пояснення	forklare
пояснення	forklar
сприяє	bidrager
сприяє	fremmer
сприяє	promoverer
громадянство	nationalitet
громадянство	statsborgerskab
громадянство	borgerskab
громадянство	medborgerskab
громадянство	statsborgerskab
громадянство	unionsborgerskab
допомагає	hjælper
журналістів	journalisters
журналістів	journalisterne
журналістів	journalister
засуджений	dømt
засуджений	dømte
засуджений	fange
засуджений	fordømt
засуджений	dømt
засуджений	dømte
засуджений	fordømte
засуджений	dømt
засуджений	idømte
засуджений	dømte
засуджений	idømt
вхід	login
вхід	logger
вхід	skovhugst
вхід	entré
вхід	indgang
вхід	indgangen
вхід	entre
хан	khan
хан	han
художньої	rytmisk
росіяни	russerne
росіяни	russere
чарльз	charles
випадки	tilfælde
випадки	sager
випадки	hændelser
випадки	forekomster
персонаж	tegn
персонаж	karakter
утримання	eftersidning
утримання	frihedsberøvelse
утримання	tilbageholdelse
вирішено	løste
вирішено	løst
вирішено	løste
вирішено	løst
вирішено	opklaret
розпаду	forfald
призначено	tiltænkt
призначено	påtænkte
призначено	tilsigtet
призначено	påtænkt
читання	læses
читання	læse
читання	læs
читання	læst
читання	læsning
читання	læser
читання	aflæsning
читання	læse
пара	pair
пара	par
пара	dampe
пара	par
виступали	udførte
виступали	udført
союзників	forbundsfæller
союзників	allierede
табір	lejren
табір	camp
табір	lejr
смуги	striber
перейшла	nedstammer
офіцер	betjent
офіцер	officer
сталося	sket
сталося	skete
десятки	ten
десятки	dusinvis
десятки	snesevis
десятки	dusin
житловий	beboelse
сирії	syrien
схожі	lignende
схожі	tilsvarende
схожі	relaterede
схожі	relateret
схожі	beslægtet
нагорода	belønning
нагорода	dusør
нагорода	tilslag
нагорода	award
нагорода	tildeling
майбутнє	fremtidig
майбутнє	fremtidige
майбутнє	fremtiden
майбутнє	kommende
майбутнє	fremover
майбутнє	fremtid
почуття	fornemmelse
почуття	føler
почуття	følelse
почуття	følelser
символів	tegn
символів	karakter
символів	symboler
символів	karakterer
символів	figurer
символів	tegn
активність	aktiviteten
активність	aktivitet
надати	give
надати	udlevering
надати	levering
надати	udbud
надати	forsyning
надати	giv
надати	giver
надати	give
надати	yde
надати	skænk
надати	tilskud
надати	grant
рейтингу	rangorden
наслідки	eftervirkningerne
наслідки	eftervirkninger
наслідки	konsekvenserne
наслідки	konsekvenser
наслідки	følgerne
соціальні	socialt
соціальні	social
виникло	dukkede
затвердження	godkendelse
дворі	gården
дворі	gårdspladsen
дворі	værftet
дворі	yard
дворі	værft
обліку	tæller
обліку	tælle
обліку	fakturering
знаходить	finder
маю	skåner
маю	har
маю	have
стефан	stéphane
стефан	stefan
стефан	stephan
плавання	svømning
плавання	svømmer
плавання	svømme
світлана	svitlana
світлана	svetlana
середні	medium
середні	mellemstor
середні	medie
середні	mediet
виглядає	udseende
виглядає	ser
рідини	flydende
рідини	væske
рідини	væsker
підручник	håndbogen
підручник	håndbog
підручник	manuel
підручник	manuelt
підручник	manual
підручник	håndbog
підручник	lærebog
підручник	vejledning
танки	tanke
танки	tankene
танки	tanks
танки	kampvogne
вперед	fremadrettet
вперед	frem
вперед	fremad
вперед	videre
вперед	fremad
вперед	fremad
студенти	eleverne
студенти	studerende
студенти	elever
студенти	studenter
владислав	vladislav
владислав	władysław
перевезення	transporten
перевезення	transport
перевезення	gods
перевезення	fragt
широкий	bred
широкий	brede
широкий	udvidede
широкий	udvidet
червоні	røde
червоні	scarlet
червоні	scarlett
червоні	rødt
червоні	røde
червоні	rød
червоні	red
майна	egenskab
майна	ejendom
майна	ejendomsret
релігія	religion
релігія	religions
класифікація	indplacering
класифікація	klassifikation
класифікація	klassificering
миколаїв	mykolaiv
миколаїв	nikolaev
вилучено	slettede
вилучено	strøget
вилучено	udgået
вилучено	udgår
вилучено	slettet
вилучено	fjernet
вилучено	afhentes
вилучено	fjernede
галереї	gallerier
галереї	galleriet
галереї	galleri
вбивства	mordene
вбивства	mord
громадяни	borgere
громадяни	borgerne
громадяни	statsborgere
дипломат	diplomat
зйомки	filmer
зйомки	filme
зйомки	skyde
зйомки	skydning
зйомки	skyderi
зйомки	skyder
повноваження	ansvar
повноваження	ansvarsområder
кохання	kærlighed
кохання	elsker
кохання	love
кохання	vild
показано	vist
показано	viste
показано	udstillet
показано	vist
показано	vises
важливі	vigtig
важливі	vigtigt
важливі	vigtige
майстри	troldmænd
йосип	joseph
йосип	josef
йосип	josip
тижні	ugerne
тижні	uger
ґрунту	jordbunden
ґрунту	jord
ґрунту	jordbund
масив	array
масив	massif
радник	konsulent
радник	rådgiver
радник	rådgiver
радник	holdleder
радник	vejleder
радник	rådgiver
артур	arthur
артур	artur
звук	lyd
звук	lyde
звук	sound
звук	lyden
звук	lydløs
звук	sluk
звук	stum
рекорд	plade
рекорд	optag
рекорд	record
рекорд	rekord
епоху	epoke
втрат	tab
втрат	svind
революція	revolutionen
революція	revolution
революція	omvæltning
новгород	novgorod
валентин	valentin
професія	erhverv
професія	profession
сталі	konstanter
вашингтон	washington
волинський	volinskij
досяг	opnåede
досяг	opnået
відтоді	siden
виділення	fordeling
виділення	allokering
виділення	tildeling
виділення	fremhævelse
виділення	understregning
виділення	tildele
спілкування	meddelelse
спілкування	kommunikation
спілкування	kommunikere
спілкування	kommunikerer
спілкування	samtalen
спілкування	samtale
спілкування	konversation
спілкування	kommunion
спілкування	nadver
спілкування	chatte
спілкування	chat
правильно	korrekt
відвідав	besøgte
відвідав	besøgt
квітки	blomst
квітки	blomsten
станіслава	stanislaus
художнього	kunstnerisk
художнього	kunstneriske
власність	egenskab
власність	ejendom
власність	ejendomsret
власність	ejerskabet
власність	ejerskab
власність	ejerforhold
власність	ejendomsret
різниця	diff
різниця	forskel
акт	handle
акт	retsakt
акт	akt
акт	act
функціонування	funktion
функціонування	fungerende
функціонування	velfungerende
відповідні	passende
онлайн	online
дозвіл	tilladelse
закриття	afslutning
закриття	lukning
закриття	tæt
закриття	luk
закриття	lukker
закриття	afsluttende
закриття	lukning
руїни	ruiner
руїни	ruin
руїни	ruinerne
франківськ	frankivsk
принц	fyrste
принц	prince
принц	prins
нормандія	normandiet
параметри	tilvalg
параметри	muligheder
параметри	indstillinger
параметри	valgmuligheder
параметри	parametre
параметри	opsætning
параметри	indstillinger
альбомів	album
альбомів	albummer
тісно	nøje
франсуа	francois
франсуа	françois
миколая	nicholas
випущена	autoriseret
випущена	licens
функцію	funktion
функцію	funktionen
православні	ortodokse
оголошено	screening
говорити	tale
говорити	snak
говорити	tal
говорити	tale
ситуацію	situation
ситуацію	situationen
зібрав	indsamlet
кастилія	castilien
кастилія	castilla
погано	dårligt
погано	slemt
погано	skidt
погано	bad
погано	dårligt
погано	dårlig
майя	maia
майя	maya
економічна	økonomiske
економічна	økonomisk
сестри	sisters
сестри	søstre
сестри	søstrene
переваги	fordele
переваги	fordele
переваги	ydelserne
переваги	ydelser
плато	plateau
озер	søerne
озер	søer
млин	vindmølle
млин	mill
млин	mølle
парламент	parlamentet
парламент	parlament
парламент	folketinget
найкраще	beste
найкраще	bedste
найкраще	bedst
найкраще	best
оксана	oksana
яйця	æg
яйця	kugler
яйця	bolde
яйця	nosser
яйця	boller
селах	landsbyer
селах	landsbyerne
манчестер	manchester
предмети	genstande
предмети	objekter
тканини	stof
сесії	alteret
сесії	alter
сесії	session
сесії	sessionen
сесії	plenarforsamling
міліції	militser
міліції	milits
міліції	militsen
росією	menneskesmuglere
проходження	transit
проходження	gennemrejse
проходження	forsendelse
підпорядкування	kommuner
підпорядкування	kommunerne
наслідок	konsekvens
луцьк	lutsk
закінчується	slutter
закінчується	ender
закінчується	slutning
закінчується	slutter
артем	artem
артем	artyom
природний	naturlige
природний	naturligt
природний	naturlig
природний	natural
виконують	udfør
виконують	udføre
луїс	luiz
луїс	luis
луїс	luís
луїс	louis
луїс	ludvig
адміністраторів	administratorer
фінансування	finansierede
фінансування	finansieret
фінансування	finansieringen
фінансування	finansiering
фінансування	finansieringen
фінансування	finansiering
файлів	filer
журнали	tidsskrifter
журнали	blade
журнали	magasiner
журнали	tidsskrifter
журнали	dagbøger
журнали	journaler
журнали	logger
фінал	finale
фінал	afsluttende
фінал	endeligt
фінал	endelige
фінал	endelig
двері	dør
двері	døren
двері	dørs
двері	dørene
двері	døre
мері	meri
мері	mary
мері	maria
вузлів	knob
вузлів	knuder
вузлів	ligestillede
вузлів	jævnaldrende
вузлів	ligemænd
вузлів	knudepunkter
вузлів	noder
вузлів	lymfeknuder
вузлів	knuder
книжки	bøger
передав	afleveret
токіо	tokyo
пригоди	oplevelser
пригоди	eventyr
пригоди	eventyr
пригоди	eventyret
депо	depot
кабінет	skab
кабінет	kabinettet
кабінет	kabinet
архітектори	bygherrer
подорожі	travel
подорожі	rejser
подорожі	rejse
подорожі	rejs
подорожі	rejser
подорожі	rejsen
подорожі	rejse
сторона	side
відмінності	uoverensstemmelser
відмінності	forskelle
відмінності	forskellene
вікторія	viktoria
вікторія	victoria
серце	heart
серце	hjerte
серце	hjertet
записи	indgange
записи	angivelser
сукупність	aggregater
дон	don
спадщина	kulturarv
спадщина	kulturarven
спадщина	arv
вбивство	mord
вбивство	dræber
вбивство	dræbe
вбивство	aflivning
вбивство	drab
музична	musikalske
музична	musical
музична	musikalsk
ансамбль	ensemble
включення	omfatte
включення	inddragelse
включення	inklusion
включення	indlemmelse
включення	optagelse
листи	bogstaver
листи	breve
шар	lag
шар	laget
душі	bad
душі	bruser
душі	brusebad
душі	sjæle
громадської	ngo
збагачення	berigelse
збагачення	beriget
ноги	fod
ноги	fødderne
ноги	fødder
ноги	benene
ноги	legs
ноги	ben
особисте	personlig
особисте	personlige
особисте	personligt
особисте	privat
особисте	private
приналежність	apparater
приналежність	apparat
приналежність	apparatur
побачив	sav
пропоную	foreslå
напрямки	anvisninger
напрямки	retninger
поділля	podolien
відновити	nulstilling
відновити	nulstillet
відновити	nulstille
відновити	genoprette
відновити	inddrive
відновити	genoptage
автономна	selvstændig
автономна	autonomt
автономна	selvstyrende
автономна	autonom
автономна	autonome
автономна	autonom
македонії	makedonien
кампанія	campania
кампанія	kampagne
кампанія	kampagnen
практика	træning
практика	praksis
практика	øvelse
практика	øv
запитання	spørgsmål
запитання	spørgsmål
драматург	dramatiker
розпочато	startet
розпочато	påbegyndt
розпочато	begyndte
розпочато	begyndt
розпочато	startede
марко	marko
марко	marco
намір	hensigten
намір	intention
намір	intentioner
намір	hensigt
курсу	nema
воротар	målmand
краї	kanter
краї	kanterne
додаток	ansøgning
додаток	anvendelse
додаток	applikation
додаток	appen
додаток	app
додаток	applikation
додаток	tillæg
додаток	appendiks
додаток	plugin
продаж	sælge
продаж	sælger
продаж	udsalg
продаж	salg
продаж	salget
продаж	salg
сонце	sun
сонце	sol
сонце	solen
сонце	solstråle
сонце	solskin
сонце	sunshine
дядько	onkel
дядько	uncle
дядько	farbror
оточення	æsker
оточення	bokse
оточення	kasser
оточення	kvarter
оточення	nabolag
оточення	kvarteret
оточення	nabolaget
оточення	omgangskreds
бен	ben
реакція	tilbagemelding
реакція	reaktion
реакція	reaktioner
реакція	reaktionen
моделювання	modellering
моделювання	simulation
моделювання	simulering
версій	versioner
версій	udgaver
лесі	lesia
алі	ali
редакція	udgaven
редакція	udgave
редакція	edition
самий	samme
розміщено	anbragt
розміщено	placerede
розміщено	placeret
зали	hallen
зали	hal
зали	hall
зали	sal
пристрої	enheder
пристрої	indretninger
пристрої	anordninger
документ	doc
документ	dokument
