மற்றும்	dan
கலந்துரையாடல்	diskusi
ஐயப்பன்	ayyappan
விரிவுரை	kuliah
விரிவுரை	ceramah
விரிவுரை	perkuliahan
வென்	wen
பாதுகாப்பில்	tahanan
சங்கீதம்	mazmur
ஹிந்து	hindu
உறவுமுறை	hubungan
சேர்க்கப்பட்டார்	menambahkan
சேர்க்கப்பட்டார்	ditambahkan
அரக்கன்	rakasa
அரக்கன்	monster
சமுத்திரம்	samudera
சமுத்திரம்	samudra
சமுத்திரம்	lautan
சமுத்திரம்	laut
சமுத்திரம்	ocean
முக்கோணங்கள்	segitiga
சொந்தமானது	dimiliki
சொந்தமானது	milik
பாராட்டு	penghargaan
பாராட்டு	apresiasi
பாராட்டு	applause
அச்சிட்டு	cetakan
துத்தநாகம்	galang
துத்தநாகம்	galvanis
பின்பும்	sesudah
பின்பும்	after
பின்பும்	setelah
தோழர்	kamerad
தோழர்	pendamping
போராடும்	berjuang
போராடும்	berkelahi
போராடும்	fighting
போராடும்	bertarung
விலகல்	penyimpangan
அர்ஜென்டினா	argentina
அர்ஜென்டினா	argentina
ரத்தம்	blood
ரத்தம்	darah
ஆனந்தன்	anandan
வெடி	ledakan
வெடி	ledakan
பழமொழி	peribahasa
பழமொழி	pepatah
நர்மதா	narmada
உறிஞ்சி	pengisap
கற்பனைக்	fantasi
கற்பனைக்	fantasy
கம்	gusi
கம்	gum
மெசியா	mesias
ஹெப்பர்ன்	hepburn
குட்டை	short
குட்டை	singkat
குட்டை	pendek
காதலர்	pencinta
காதலர்	pecinta
காதலர்	kekasih
காதலர்	lover
யூரியா	urea
கம்பகா	gampaha
மீறல்	pelanggaran
குப்தா	gupta
மாணவன்	pelajar
மாணவன்	mahasiswa
மாணவன்	murid
மாணவன்	siswa
மாணவன்	student
டானியல்	daniel
கனரக	heavy
கனரக	berat
சந்தா	subscribe
சந்தா	berlangganan
சந்தா	berlangganan
சந்தா	langganan
தொங்கும்	menggantung
தொங்கும்	gantung
ஒருமை	tunggal
கொண்டாடுகின்றனர்	merayakannya
கொண்டாடுகின்றனர்	merayakan
வாங்குதல்	pembelian
வாங்குதல்	membeli
வாங்குதல்	pembelian
வாங்குதல்	membeli
வாங்குதல்	pembelian
வாங்குதல்	membeli
நதிகள்	sungai
நதிகள்	rivers
ஊடுருவல்	transparan
ஊடுருவல்	transparansi
ஊடுருவல்	transparansi
ஏர்பஸ்	airbus
தவளை	katak
தவளை	frog
தவளை	kodok
கரம்	karam
பிரடெரிக்	friedrich
பிரடெரிக்	frederick
வேலைவாய்ப்பின்மை	pengangguran
டில்லி	delhi
ராதாகிருஷ்ணன்	radhakrishnan
துளு	tulu
நான்சி	nancy
இரண்டரை	menghilangkan
ஆறுதல்	comfort
ஆறுதல்	kenyamanan
பாகவத	bhagavata
சுங்	chung
பலவீனமான	lemah
தகடுகள்	pelat
தகடுகள்	plat
வலியை	sakit
வலியை	kesakitan
வலியை	pain
வலியை	nyeri
விதிமுறைகளை	klu
விதிமுறைகளை	ketentuan
தாள்கள்	lembaran
தாள்கள்	seprei
தாள்கள்	sprei
தாள்கள்	seprai
தாள்கள்	lembar
கல்வியாளர்கள்	akademisi
கல்வியாளர்கள்	pendidik
நாத்	nath
கிரீஸ்	yunani
சீக்கியம்	sikhisme
உதயம்	sunrise
மேத்தா	mehta
தோமா	thoma
கரீபியன்	karibia
கரீபியன்	caribbean
ஹோலி	holly
ஹோலி	holi
சண்டைகள்	berkelahi
சண்டைகள்	perkelahian
வராக	waraha
பானம்	minuman
பானம்	minumlah
பானம்	minum
நித்திய	kekekalan
நித்திய	keabadian
நித்திய	eternal
மடத்தில்	vihara
மடத்தில்	biara
மண்டை	tengkorak
மண்டை	skull
சிபிஐ	cpi
பெய்யும்	pei
மாலி	mali
டைலர்	tyler
பேபி	baby
பேபி	sayang
பேபி	bayi
உக்ரைனிய	dongeng
புகழை	reputasi
குயின்ஸ்லாந்து	queensland
எத்தனால்	etanol
சீக்ரெட்	rahasia
சீக்ரெட்	secret
ஓட்டோமான்	ottoman
ஓட்டோமான்	utsmaniyah
தொப்பி	kapt
தொப்பி	cap
தொப்பி	hat
தொப்பி	topi
ஒத்ததாக	sinonim
ஈதர்	eter
சிக்மா	sigma
இழக்க	kalah
துப்பறியும்	detective
துப்பறியும்	detektif
கம்பிகள்	kabel
கம்பிகள்	kawat
உபகரணம்	perlengkapan
உபகரணம்	peralatan
உபகரணம்	aparat
வண்ணங்கள்	warna
வண்ணங்கள்	warna
வண்ணங்கள்	colors
கோலி	kohli
கடினமானது	susah
கடினமானது	sulit
கடினமானது	sukar
நுனி	tip
நுனி	tips
நுனி	kiat
படவில்லை	slide
படவில்லை	geser
பெண்ணுக்கு	cewe
பெண்ணுக்கு	cewek
பெண்ணுக்கு	girl
பெண்ணுக்கு	gadis
கதாநாயகன்	hero
கதாநாயகன்	pahlawan
லலிதா	lalitha
பீரங்கிகள்	mortir
பீரங்கிகள்	tank
பீரங்கிகள்	tanks
காஸ்ட்ரோ	castro
பருந்து	layangan
பருந்து	layang
பருந்து	kite
உறவுகளை	hubungan
கட்டளைகள்	perintah
ஜன	jan
ஜன	jana
காஜா	gajah
பெருக்க	keuntungan
பெருக்க	bati
பெருக்க	gain
மேம்படுத்தவும்	mutakhirkan
மேம்படுத்தவும்	upgrade
மேம்படுத்தவும்	tingkatkan
மேம்படுத்தவும்	perbarui
கசிவு	leak
கசிவு	bocor
கசிவு	kebocoran
மகரிஷி	maharishi
பிளாஸ்மா	plasma
முதலாளி	bos
முதலாளி	boss
பதஞ்சலி	patanjali
வடிவமைப்புகள்	format
லாபம்	profit
லாபம்	laba
லாபம்	keuntungan
ஆடைகளை	baju
ஆடைகளை	pakaian
ஆடைகளை	bajunya
பட்டாம்பூச்சி	butterfly
பட்டாம்பூச்சி	sampek
நாட்களை	days
நாட்களை	hari
சிம்லா	shimla
நியாயம்	keadilan
நியாயம்	adil
நியாயம்	fair
இடவியல்	topologi
பிறப்பிடம்	native
குளுக்கோஸ்	glukosa
முனி	muni
எரிக்சன்	ericsson
பன்னீர்	paneer
காதில்	whisper
காதில்	berbisik
காதில்	bisikan
காதில்	kuping
காதில்	telinga
நகர்த்த	dipindahkan
ஹாங்	hong
சிறப்பை	keunggulan
மறுமொழி	balas
மறுமொழி	reply
மறுமொழி	balasan
கின்	kin
பெட்ரோலிய	petroleum
தேசாய்	desai
அன்பே	dear
அன்பே	sayang
அன்பே	yth
அன்பே	sayang
பிரதிநிதித்துவம்	mewakili
பிரதிநிதித்துவம்	wakili
சிமெண்ட்	semen
ஷங்கர்	shanker
ஷங்கர்	shankar
போய்விட்டது	gone
மின்சுற்று	circuit
மின்சுற்று	sirkuit
நாகா	naga
கலப்பை	bajak
உடைமை	property
உடைமை	properti
பில்போர்ட்	billboard
பில்போர்ட்	reklame
பயணித்த	bepergian
மாடி	lantai
மாடி	lantainya
மாடி	floor
கர்னல்	kolonel
கர்னல்	colonel
புதுமையான	inovatif
ஷான்	shan
கன்னித்	virgin
கன்னித்	perawan
கோவிந்த்	govind
வந்தேன்	came
வௌவால்	bat
வௌவால்	kelelawar
பல்லி	kadal
டயர்	tirus
டயர்	ban
மோட்டார்ஸ்	motors
மோட்டார்ஸ்	motor
நைக்	nike
ஆங்	ang
ஆங்	gug
ஆங்	ong
ஆங்	aung
கிணறுகள்	sumur
கிணறுகள்	wells
கதவுகள்	pintu
கதவுகள்	doors
வாசகர்கள்	pembaca
கலிலியோ	galileo
அப்பாஸ்	abbas
ரசிகர்	fan
ரசிகர்	penggemar
ரசிகர்	kipas
விரல்கள்	fingers
கனவுகள்	mimpi
கனவுகள்	impian
கனவுகள்	dreams
பிரையன்	brian
பிரையன்	bryan
பாலஸ்தீன	palestina
வெங்கட்	venkat
வியாசர்	byasa
கப்பம்	memeras
கப்பம்	pemerasan
கப்பம்	gelandangan
கப்பம்	gembel
கப்பம்	bum
ஜார்க்கண்ட்	jharkhand
காணவில்லை	hilang
கல்பனா	kalpana
இனிமேல்	anymore
பிச்சை	mengemis
பிச்சை	memohon
பிச்சை	mengemis
பிச்சை	memohon
பிச்சை	beg
ஜோஸ்	jose
ஜோஸ்	josé
ஜோஸ்	joe
ஜோஸ்	jos
ஜோஸ்	josé
ஜோஸ்	joss
நேரான	straight
நேரான	lurus
நேரான	linier
நேரான	linear
உயிரோடு	hidup
உயிரோடு	alive
பிலிப்பைன்	filipina
பிலிப்பைன்	philippine
ராஷ்டிரிய	rashtriya
பிரார்த்தனை	pray
பிரார்த்தனை	berdoalah
பிரார்த்தனை	berdoa
பிரார்த்தனை	sembahyang
பிரார்த்தனை	sholat
பிரார்த்தனை	berdoa
பிரார்த்தனை	sholat
பிரார்த்தனை	shalat
பிரார்த்தனை	doa
பிரார்த்தனை	salat
பிரார்த்தனை	sembahyang
பொருத்தி	dikait
பொருத்தி	dikaitkan
பொருத்தி	mount
கார்பனேட்டு	karbonat
தொழிலாளி	pekerja
அகர்வால்	agarwal
அகர்வால்	agrawal
அகர்வால்	aggarwal
ஆன்ம	spiritual
ஆன்ம	rohani
ராஜ்கோட்	rajkot
பைரவி	bhairavi
ருபீடியம்	rubidium
பிரியாணி	biryani
மஹால்	mahal
யுத்த	battle
யுத்த	pertempuran
யுத்த	peperangan
விலா	vila
விலா	iga
விலா	rusuk
கனமான	heavy
கனமான	berat
வியாழக்கிழமை	kamis
எரிசக்தி	bbm
எரிசக்தி	kalori
எரிசக்தி	tenaga
எரிசக்தி	energi
எரிசக்தி	energy
பிரித்தல்	pemisahan
பிரித்தல்	berpisah
புத்தி	cerdas
புத்தி	pintar
புத்தி	smart
டாட்	tot
டாட்	dot
ஹன்னா	hannah
ஹன்னா	icha
ஹன்னா	nadya
ஹன்னா	hanna
மடியில்	pangkuan
மடியில்	lap
தட்டில்	piring
தட்டில்	lempeng
தட்டில்	pelat
தட்டில்	plat
வேலு	velu
சலுகைகள்	promo
சலுகைகள்	penawaran
சலுகைகள்	menawarkan
சலுகைகள்	tawaran
ரிலையன்ஸ்	reliance
ஹாக்கி	hockey
ஹாக்கி	hoki
ஹசன்	hassan
ஹசன்	hasan
நைஜீரியா	pekanbaru
நைஜீரியா	nigeria
திசைமாற்றி	setir
திசைமாற்றி	kemudi
வரைதல்	draw
வரைதல்	imbang
வரைதல்	menggambar
வரைதல்	gambar
வரைதல்	menggambar
தாம்பரம்	tambaram
கொண்டாட்டங்கள்	perayaan
உருண்டை	orb
உருண்டை	bakso
உருண்டை	bakso
காமன்வெல்த்	persemakmuran
ஆழ்வார்கள்	alwar
அணுகும்	akses
ஃபீஸ்டா	fiesta
மதிப்பெண்கள்	score
மதிப்பெண்கள்	skor
மதிப்பெண்கள்	skor
அவதூறு	fitnah
அவதூறு	penistaan
அவதூறு	senonoh
அவதூறு	fitnah
அவதூறு	sebal
அவதூறு	terganggu
அவதூறு	jengkel
அவதூறு	kesal
அதிகாரிகளின்	pejabat
அதிகாரிகளின்	petugas
அதிகாரிகளின்	perwira
யமுனா	yamuna
மொழிபெயர்ப்புகள்	terjemahan
மொழிபெயர்ப்புகள்	penerjemahan
முதலீடுகள்	investasi
சுடுதல்	shooter
சுடுதல்	penembak
யூதா	judah
முன்னோர்கள்	leluhur
மனிதனுக்கு	pria
மனிதனுக்கு	manusia
மனிதனுக்கு	man
பதில்கள்	reaksi
பதில்கள்	tanggapan
பதில்கள்	tanggapi
பதில்கள்	tanggapan
பதில்கள்	respons
பதில்கள்	jawaban
பதில்கள்	balasan
வெனிஸ்	venesia
வெனிஸ்	venice
தொல்லை	solat
தொல்லை	masalah
தொல்லை	trouble
தொல்லை	kesulitan
கண்காணிப்பாளர்	watcher
அஹ்மத்	ahmed
அஹ்மத்	ahmad
அரிசோனா	arizona
ஜூல்	joule
கூட்டத்தை	kerumunan
கூட்டத்தை	crowd
கூட்டத்தை	keramaian
கறி	kari
கறி	curry
சேலை	saree
ஈராக்கிய	irak
ஜெஃப்	jeff
வர்ஜீனியா	virginia
மந்திரங்கள்	anya
பென்சைல்	benzil
படேல்	patel
பல்லவி	pallavi
சுழி	nol
சுழி	zero
உணர்ச்சிகள்	reaksi
உணர்ச்சிகள்	tanggapan
போர்டு	papan
போர்டு	dewan
இருப்பை	kehadirannya
இருப்பை	kehadiran
மாடலிங்	pemodelan
மாடலிங்	modeling
சல்மான்	salman
பிரதமர்கள்	primeminister
பித்தளை	kuningan
ஹைதர்	haider
பிடிப்பு	capture
பிடிப்பு	tangkap
பிடிப்பு	penangkapan
பிடிப்பு	menangkap
நீரிலி	anhidrida
நகைகள்	permata
நகைகள்	mustika
நகைகள்	perhiasan
நகைகள்	perhiasan
பெப்	pep
டச்	touch
டச்	sentuhan
டச்	sentuh
டச்	belanda
நெல்லி	nelly
வளைத்து	tekuk
வளைத்து	bend
வளைத்து	membungkuk
வளைத்து	menekuk
கோரிக்கைகள்	permintaan
இடி	guntur
இடி	guruh
இடி	thunder
இடி	petir
மிசிசிப்பி	mississippi
தியாகி	syahid
தியாகி	martir
தியாகி	sahid
தியாகி	tyagi
யாரையும்	anyone
யாரையும்	siapapun
ஆல்கஹால்	alkohol
வேட்டையாடும்	predator
ரொட்டி	roti
கும்பல்	geng
கும்பல்	gang
கொசு	nyamuk
பெரியவர்கள்	dewasa
புளோரின்	fluor
டியான்	dion
மிலன்	milan
திருப்பம்	twist
உருளைக்கிழங்கு	kentang
உருளைக்கிழங்கு	kentang
தெரிந்தது	dikenal
தெரிந்தது	diketahui
உடுப்பி	udupi
சொர்க்கம்	sorga
சொர்க்கம்	kayangan
சொர்க்கம்	surga
சொர்க்கம்	heaven
சொர்க்கம்	firdaus
சொர்க்கம்	surga
சொர்க்கம்	paradise
வேடிக்கை	asyik
வேடிக்கை	fun
வேடிக்கை	seru
வேடிக்கை	menyenangkan
வேடிக்கை	kesenangan
வேடிக்கை	lucu
ஜோத்பூர்	jodhpur
எதிர்பார்த்த	diduga
எதிர்பார்த்த	diharapkan
வடிகட்டி	filter
வடிகட்டி	penyaring
வடிகட்டி	saring
வடிகட்டி	saringan
நுட்பங்களை	teknik
சூத்திரங்கள்	rumus
கீர்த்தனை	kirtan
புனல்	corong
துவங்குகிறது	mulai
துவங்குகிறது	dimulai
துவங்குகிறது	starting
துவங்குகிறது	memulai
தீவிரவாதி	teroris
பிளாக்பெர்ரி	blackberry
ஆதரிக்கிறது	mendukung
தந்தைக்கு	ayah
தந்தைக்கு	bapa
தந்தைக்கு	bapak
கொங்கணி	konkani
மதியம்	siang
மதியம்	sore
மதியம்	siang
அனந்தபூர்	anantapur
இம்மானுவேல்	immanuel
இம்மானுவேல்	emmanuel
தஞ்சோங்	tanjung
லோபஸ்	lópez
லோபஸ்	lopez
ஹாலே	halle
பழங்குடியின	aborigin
வலைப்பூ	blog
பெங்காலி	bengali
பெங்காலி	bengal
காதர்	kader
அத்தி	figs
காற்றியக்கவியல்	aerodinamis
காற்றியக்கவியல்	aerodinamika
படகில்	feri
படகில்	ferry
ஜீவன்	jeevan
சுரங்கங்கள்	terowongan
போற்றப்படுகிறது	dipuja
போற்றப்படுகிறது	memuja
உற்று	jeli
அழுத்தி	kompresor
பழுது	perbaikan
பழுது	perbaikan
பழுது	perbaiki
மௌலானா	maulana
அறுகோண	heksagonal
ஊஞ்சல்	ayunkan
ஊஞ்சல்	ayun
ஊஞ்சல்	ayunan
ஊஞ்சல்	swing
பைபிள்	bible
பைபிள்	alkitab
ஹம்	hum
தோற்றங்கள்	gambar
தோற்றங்கள்	citra
புன்னகை	smile
புன்னகை	senyum
புன்னகை	tersenyum
புன்னகை	tersenyumlah
புன்னகை	smiling
புன்னகை	tersenyum
சைரஸ்	cyrus
கால்களை	legs
கால்களை	kaki
பரிமாணம்	dimensi
பரிமாணம்	dimension
இவான்	ivan
இவான்	evan
லில்லி	lilly
லில்லி	lily
வார்த்தைகளை	kata
முன்பதிவு	booking
முன்பதிவு	pemesanan
முன்பதிவு	reservasi
குறிப்பிடவில்லை	dispesifikasikan
குறிப்பிடவில்லை	ditentukan
குறிப்பிடவில்லை	dinyatakan
எடையை	berat
பராமரிக்க	pertahankan
பராமரிக்க	mempertahankan
கியூரி	curie
கட்டமைக்கப்பட்ட	terstruktur
பிரெட்	brett
பிரெட்	fred
பாரா	bara
பாரா	para
அவளின்	nya
அவளின்	her
சுறா	hiu
செமிடிக்	semit
கொம்புகள்	tanduk
அகராதிகள்	kamus
அணிய	pakailah
அணிய	aus
அணிய	wear
அணிய	pakai
ராஞ்சி	ranchi
உருகுவே	uruguay
சோப்ரா	chopra
நிபந்தனை	syarat
நிபந்தனை	kondisi
அச்சுப்பொறிகள்	percetakan
அச்சுப்பொறிகள்	pencetak
அச்சுப்பொறிகள்	printer
பின்னம்	pecahan
பின்னம்	fraksi
மீட்டரில்	challenger
மீட்டரில்	penantang
டேல்	dale
எஸ்டேட்	perkebunan
எஸ்டேட்	perumahan
எஸ்டேட்	estate
பாண்டு	pandu
ஓடை	aliran
ஓடை	arus
ஓடை	stream
ஓடை	streaming
ஊற்று	pancuran
ஊற்று	mancur
விளையாடுபவர்	player
விளையாடுபவர்	pemain
விளையாடுபவர்	pemutar
விளையாடுபவர்	pemain
விமானத்தை	pesawat
விமானத்தை	plane
வெங்காயம்	bawang
வெங்காயம்	bawang
வெங்காயம்	onion
விசைகள்	keys
விசைகள்	kunci
விசைகள்	key
விசைகள்	trigger
விசைகள்	pemicu
விசைகள்	picu
விசைகள்	pelatuk
விளையாடுகிறார்	memainkan
விளையாடுகிறார்	diputar
விளையாடுகிறார்	bermain
அழிப்பு	pembersihan
நுண்ணுயிரியல்	mikrobiologi
மஞ்சு	manju
மஞ்சு	manchu
மஞ்சு	manchuria
அன்றாடம்	harian
அன்றாடம்	daily
சக்கரங்கள்	roda
சக்கரங்கள்	wheels
நிவாரணம்	lega
நிவாரணம்	relief
நாடா	pita
நாடா	rekaman
நாடா	tape
சுருக்கி	memampatkan
பூச்சு	plester
குறைந்துள்ளது	kurangi
குறைந்துள்ளது	mengurangi
குறைந்துள்ளது	menurun
குறைந்துள்ளது	berkurang
குறைந்துள்ளது	penurunan
மாலிப்டினம்	molibdenum
தீர்ப்பை	penghakiman
வைத்திருந்தது	dipertahankan
காயத்ரி	gayatri
தினேஷ்	dinesh
தோ	tho
தோ	loh
தோ	toa
அங்க	anga
முகவரியை	alamat
வோல்ட்	volt
யூசுப்	yousuf
பைன்	pinus
பைன்	pine
வாரன்	warren
ராஜபக்ச	rajapaksa
நிறுவுதல்	pemasangan
நிறுவுதல்	penginstalan
நிறுவுதல்	instalasi
டவர்	tower
டவர்	menara
பிராக்	brac
தனியுரிமை	privacy
தனியுரிமை	privasi
அணிவகுப்பு	parade
ஆன்டர்சன்	anderson
கேமரா	kamera
கேமரா	camera
குவாலியர்	gwalior
இறுதியான	final
இறுதியான	ultimate
போக்குகள்	trend
போக்குகள்	kecenderungan
போக்குகள்	tren
உணரப்பட்டது	sadar
உணரப்பட்டது	direalisasikan
உணரப்பட்டது	menyadari
சாலமன்	solomon
சாலமன்	salomo
சாலமன்	sulaiman
மட்டை	bat
மட்டை	kelelawar
மங்கள	mangala
மோகன்லால்	mohanlal
திரௌபதி	dropadi
வெளியேற்றி	lontarkan
வெளியேற்றி	mengeluarkan
வெளியேற்றி	keluarkan
கார்ட்டூன்	kartun
கார்ட்டூன்	cartoon
சிந்தனையாளர்	pemikir
சிகரெட்	rokok
சிகரெட்	rokok
காரம்	pedas
வேன்	van
மூத்தவர்	senior
வெண்ணெய்	butter
வெண்ணெய்	mentega
முயற்சிக்கும்	mencoba
மரியாள்	magdalena
சிங்கர்	penyanyi
சிங்கர்	singer
இடையிலுள்ள	keaslian
இடையிலுள்ள	keasliannya
மனோ	mano
நிழல்கள்	shadows
நிழல்கள்	bayangan
நிழல்கள்	bayang
நிழல்கள்	membayangi
கலவரங்கள்	kerusuhan
ஆர்சனல்	arsenal
வின்ஸ்டன்	winston
இராமானுசர்	ramanuja
குடிசை	hut
குடிசை	pondok
குடிசை	gubuk
புதுப்பிக்கப்பட்டது	diperbaharui
புதுப்பிக்கப்பட்டது	diperbarui
அனிமேஷன்	animasi
அனிமேஷன்	anime
வேம்பு	neem
தேரை	toad
தேரை	kodok
தேரை	katak
லக்ஷ்மி	laxmi
மகேஷ்	mahesh
மூவி	movie
மூவி	bioskop
மூவி	film
கொள்வனவு	shopping
கொள்வனவு	berbelanja
கொள்வனவு	belanja
பேரிடர்	bencana
பேரிடர்	musibah
எறும்புகள்	semut
தட்டி	ketuk
தட்டி	tap
உபயோகம்	penggunaan
உபயோகம்	kegunaan
உபயோகம்	pemakaian
உபயோகம்	utilitas
மெழுகு	lilin
மெழுகு	wax
சிந்தி	sindhi
வெளிப்புறம்	eksterior
ஹாக்	elang
ஹாக்	hawk
ஹாக்	rajawali
ஹாக்	hawke
காய்ந்த	dry
காய்ந்த	mengeringkan
காய்ந்த	kering
காய்ந்த	keringkan
கீற்று	beruntun
பயங்கரவாத	terror
பயங்கரவாத	teror
செயற்பட	fungsional
சொத்துரிமை	kepemilikan
ஹான்ஸ்	hans
பட்டர்	butter
பட்டர்	mentega
ராணா	rana
அனுபவத்தை	pengalaman
ஆசான்	mentor
ஆசான்	pembimbing
பாராட்டும்	penghargaan
பாராட்டும்	apresiasi
குறைந்தளவு	konservatif
அலாவுதீன்	alauddin
ரொனால்டோ	ronaldo
செய்தாலும்	apalah
செய்தாலும்	terserah
செய்தாலும்	whatever
செய்தாலும்	apapun
சக்திவாய்ந்த	ampuh
சக்திவாய்ந்த	kuat
திங்கட்கிழமை	senin
தனிநபர்கள்	individu
தனிநபர்கள்	individual
ஆண்குறி	penis
டெர்ரி	terry
படைத்தவர்	pembuat
படைத்தவர்	pencipta
படைத்தவர்	creator
மண்டேலா	mandela
கொள்கலன்	isi
கொள்கலன்	konten
கொள்கலன்	kontainer
கொள்கலன்	wadah
இப்ராகிம்	ibrahim
நிர்மலா	nirmala
அடிப்படைகள்	dasar
கூந்தல்	hair
கூந்தல்	rambut
மறையும்	menyembunyikan
மறையும்	sembunyikan
மறையும்	sembunyi
வாசுகி	wasuki
அருமை	fantastis
அருமை	fantastik
அருமை	fantastic
அருமை	hebat
அருமை	nice
இயங்கியல்	operasional
மகனே	nak
மகனே	putra
மகனே	son
மகனே	anak
சுகுமாரன்	sukumaran
தலையீடு	intervensi
குழப்பங்கள்	bentrok
குழப்பங்கள்	konflik
குழப்பங்கள்	konflik
விருப்பப்படி	suai
விருப்பப்படி	kustom
விருப்பப்படி	gubahan
விருப்பப்படி	custom
விருப்பப்படி	ubahan
விருப்பப்படி	khusus
ஊடுருவும்	penetrasi
உள்ளடக்கங்கள்	isi
வானவில்	pelangi
வானவில்	rainbow
ஓசியானியா	oseania
கிரோன்	crohn
யாங்	yang
எட்வார்ட்	edward
நகை	jewel
நகை	permata
நகை	perhiasan
கமிஷன்	komisi
கௌதம்	gautham
ஆலோசனைகள்	saran
சொந்தம்	own
சொந்தம்	sendiri
தொடும்	mengharukan
தொடும்	menyentuh
பாலன்	balan
ஆரோக்கியம்	kesehatan
ருத்ர	rudra
பாஸ்பரஸ்	fosfor
அம்பானி	ambani
மாறிகள்	variable
மாறிகள்	variabel
மாறிகள்	variabel
திலகர்	tilak
நுண்ணோக்கி	mikroskop
ஐசக்	isaac
ஐசக்	ishak
வெற்றிபெற்று	won
வெற்றிபெற்று	dimenangkan
வெற்றிபெற்று	menang
ஓவல்	oval
மேலாளராக	manager
மேலாளராக	manajer
மேலாளராக	pengelola
சலுகை	promo
சலுகை	menawarkan
சலுகை	penawaran
சலுகை	tawarkan
சலுகை	tawaran
ரசாயன	kimiawi
ரசாயன	kimia
தனுஷ்	dhanush
ஸ்வீடன்	swedia
ரிஷி	rishi
ரிஷி	resi
லாக்	lock
லாக்	mengunci
லாக்	kunci
லாக்	gembok
லாக்	log
கரோலினா	carolina
பாஜக	bjp
பார்பரா	barbara
செலுத்தப்பட்டது	berbayar
செலுத்தப்பட்டது	dibayar
அந்தோனியார்	anthony
அந்தோனியார்	aini
ஸ்டாக்ஹோம்	stockholm
புரூணை	brunei
பள்ளிக்கூடம்	sekolah
ஸ்கோடா	skoda
ஸ்கோடா	škoda
வர்ணம்	dilukis
வர்ணம்	dicat
வர்ணம்	pigmen
ரோஜாக்கள்	roses
ரோஜாக்கள்	mawar
மாட்	matt
சொத்துகள்	aset
சக்	chuck
பூரி	puri
டொனால்ட்	donald
டொனால்ட்	donal
டிரைவ்	kandar
டிரைவ்	mengemudi
டிரைவ்	drive
ஒதுக்கப்பட்டது	tersendat
ஒதுக்கப்பட்டது	tersedak
ஒதுக்கப்பட்டது	tercekik
ஒதுக்கப்பட்டது	dipesan
பேட்ரிக்	patrick
பாடுகிறார்	bernyanyi
பாடுகிறார்	menyanyi
பாடுகிறார்	bernyanyi
போயர்	boer
பிரிக்ஸ்	brics
ஒப்பனை	makeup
ஒப்பனை	rias
ஒப்பனை	kosmetik
டெண்டுல்கர்	tendulkar
துரோணர்	drona
குபேரன்	kuwera
தாமிரம்	tembaga
கவனத்திற்கு	fyi
கவனத்திற்கு	perhatian
ஆந்தை	owl
துக்ளக்	tughlaq
அணிந்துரை	pengantar
பிரபலங்கள்	selebritis
பிரபலங்கள்	selebriti
ஜூலியா	yulia
ஜூலியா	julia
நீளமாக	lekat
நீளமாக	lengket
குச்சி	tongkat
குச்சி	stick
இனக்குழு	etnis
இனக்குழு	etnik
பக்கவாட்டில்	menyamping
டாமன்	damon
கொன்றார்	dibunuh
கொன்றார்	tewas
கொன்றார்	terbunuh
இருத்தலியல்	eksistensial
கிரியோல்	creole
காளான்	jamur
போதைப்பொருள்	obat
போதைப்பொருள்	narkoba
துணிகள்	kain
மதங்கள்	agama
ஓடுகள்	ubin
ஓடுகள்	tegel
டெர்	der
ரம்யா	ramya
ஃபோர்ப்ஸ்	forbes
இயக்கிகள்	pengemudi
இயக்கிகள்	driver
பிலடெல்பியா	philadelphia
ஜெயின்	jain
வாணி	vani
வாணி	wani
இரங்கல்	belasungkawa
செம்பிலான்	sembilan
கடிகாரங்கள்	arloji
ராஸ்	ross
எலுமிச்சை	lemon
எலுமிச்சை	kapur
எலுமிச்சை	limau
எலுமிச்சை	lime
கோத்திரம்	gotra
பொலன்னறுவை	polonnaruwa
மனிதனும்	jiwa
மனிதனும்	soul
பதக்கங்களை	medali
ஆனந்தம்	joy
ஆனந்தம்	sukacita
மார்க்கம்	agama
மார்க்கம்	markham
காய்கறி	sayuran
காய்கறி	nabati
காய்கறி	sayur
முதிர்ச்சி	kedewasaan
முதிர்ச்சி	kematangan
வழங்கவும்	sediakan
வழங்கவும்	menyediakan
ஷேன்	shane
சிட்ரிக்	sitrat
குறும்படம்	thumbnail
குறும்படம்	miniatur
குறும்படம்	icon
குறும்படம்	ikon
சோனியா	sonia
நீரியல்	hidrologi
இலைகளை	dedaunan
இலைகளை	daun
அசுரன்	rakasa
அசுரன்	monster
கிளாரா	clara
தேவாலயத்தில்	piazza
நிழலில்	bayang
நிழலில்	berbayang
நிழலில்	teduh
நிழலில்	shade
அரி	ari
அரி	ary
செயல்படுத்துகிறது	memroses
செயல்படுத்துகிறது	memproses
செயல்படுத்துகிறது	pemrosesan
செயல்படுத்துகிறது	diproses
செயல்படுத்துகிறது	pengolahan
சளி	cold
சளி	kedinginan
சளி	dingin
சளி	pilek
கொடூரமான	kejam
கொடூரமான	kejamnya
கொடூரமான	brutal
முசோலினி	mussolini
தூதுவர்	duta
செக்ஸ்	seks
செக்ஸ்	sex
பாலினம்	gender
குணப்படுத்தும்	pemulihan
குணப்படுத்தும்	penyembuh
குணப்படுத்தும்	kesembuhan
குணப்படுத்தும்	penyembuhan
கைபேசி	sel
கைபேசி	mobile
கைபேசி	seluler
