vĺn	golven
fakty	feiten
darwin	darwin
uzavreté	bijgevoegd
uzavreté	bijgesloten
uzavreté	ingesloten
uzavreté	gesloten
uzavreté	afgesloten
rozhovory	gesprekken
rozhovory	conversaties
rozhovory	interviews
rozhovory	gesprekken
tlači	pers
tlači	druk
liečbu	traktatie
liečbu	behandelen
liečbu	behandel
zabili	gedood
zabili	vermoord
gréckom	griekse
gréckom	grieks
gréckom	griek
sfondo	sfondo
osudu	noodlot
osudu	lot
štýly	styles
štýly	stijlen
staviteľ	bouwer
hlboký	diep
hlboký	diepe
hlboký	deep
hlboký	diepgaand
hlboký	diepgaande
využívaná	uitgebuit
využívaná	geëxploiteerd
násobný	multiplicatieve
zaujíma	geïnteresseerd
zaujíma	interesse
viaže	bindt
viaže	gebonden
cape	cape
cape	kaap
rekreačné	recreatief
rekreačné	recreatieve
vyrobená	produceerde
vyrobená	geproduceerd
vyrobená	geproduceerde
vyrobená	vervaardigde
vyrobená	gefabriceerd
vyrobená	geproduceerd
vyrobená	vervaardigd
vyrobená	made
vyrobená	gemaakt
kalendára	agenda
kalendára	kalender
flotily	vloot
flotily	wagenpark
flotily	vloten
menším	kleiner
menším	kleinere
sektor	sector
école	école
búrka	onweer
búrka	noodweer
búrka	onweer
búrka	storm
guillaume	guillaume
domácu	zelfgemaakte
domácu	zelfgemaakt
stavia	bouwt
keith	keith
spáchal	geëngageerde
spáchal	begaan
spáchal	toegewijd
spáchal	vastgelegde
spáchal	gepleegd
pablo	pablo
slonoviny	ivoor
zdanlivo	ogenschijnlijk
zdanlivo	ogenschijnlijk
zdanlivo	schijnbaar
tvrdý	stoer
tvrdý	taai
éra	tijdperk
éra	era
stredoveké	middeleeuwse
stredoveké	middeleeuws
presvedčený	zelfverzekerde
presvedčený	zelfverzekerd
presvedčený	geloven
presvedčený	geloof
presvedčený	overtuigde
presvedčený	overtuigd
zranenie	blessure
zranenie	letsels
zranenie	letsel
zranenie	schade
zranenie	verwonding
zranenie	wond
zranenie	wonde
labuť	swan
labuť	zwaan
zachytáva	vangt
hitlera	hitler
mrakodrap	wolkenkrabber
brad	brad
doplnené	aangevuld
doplnené	aangevuld
calgary	calgary
kostra	geraamte
kostra	skelet
zastávky	stopt
zastávky	haltes
ukončiť	exit
ukončiť	uitgang
ukončiť	einde
ukončiť	beëindigen
ukončiť	eind
ukončiť	beëindigen
ukončiť	afsluiten
ukončiť	stoppen
strakonice	strakonice
udelené	verleend
udelené	toegekend
udelené	gegund
udelené	uitgereikt
udelené	toegekend
gregory	gregory
predpisy	verordeningen
predpisy	reglementen
predpisy	voorschriften
predpisy	rules
predpisy	regels
predpisy	recepten
lars	lars
pokrok	progress
pokrok	vorderingen
pokrok	vooruitgang
pokrok	voortgang
ostrý	sharp
ostrý	scherp
ostrý	scherpe
laureát	laureaat
ohrozených	bedreigde
ohrozených	bedreigd
marko	marko
ponuky	bieden
ponuky	bod
ponuky	biedingen
ponuky	offertes
ponuky	tenders
ponuky	aanbiedingen
ponuky	biedt
univerzít	universiteiten
stade	stade
obytné	residentiële
vlaku	trein
susedné	buurlanden
susedné	buren
susedné	naburige
susedné	aangrenzende
budúce	toekomstige
budúce	toekomstig
budúce	toekomst
plemien	rassen
poskytol	verstrekt
poskytol	verstrekte
dean	dean
dean	decaan
zabitý	gedood
zabitý	gesneuveld
zabitý	gedood
zabitý	vermoord
nepriateľom	vijand
nepriateľom	vijanden
výnimky	uitzonderingen
výnimky	uitzondering
výnimky	vrijstellingen
výnimky	uitzonderingen
bin	bin
expozície	belichting
expozície	blootstelling
ruka	arm
ruka	hand
bohužiaľ	helaas
bohužiaľ	helaas
drevených	houten
nemec	nemec
strieborný	zilver
strieborný	zilveren
strieborný	silver
kapacity	capaciteiten
kapacity	capaciteit
kapacity	capaciteit
luigi	luigi
android	android
android	androïde
rozprávanie	praten
rozprávanie	pratende
rozprávanie	sprekend
rozprávanie	spreken
voličov	kiezers
voličov	stemmers
voličov	kiezer
lom	breking
lov	hunt
lov	lov
lov	jagen
lov	jacht
sady	boomgaarden
sady	verzamelingen
sady	sets
kanála	kanaal
kanála	kanaal
jeruzalema	jeruzalem
prevrat	staatsgreep
prevrat	coup
červenú	rode
červenú	rood
piano	piano
hrobka	tombe
hrobka	graftombe
hrobka	graf
nosí	draagt
china	china
china	porselein
flash	flits
flash	flitsen
flash	flash
flash	flitser
pacific	pacific
prítomný	aanwezig
prítomný	heden
prítomný	presenteren
prítomný	presenteer
tón	toon
tón	toontje
tón	tone
povrchové	oppervlakkige
povrchové	oppervlakkig
pracujúcich	werkers
pracujúcich	werkenden
pracujúcich	arbeiders
pracujúcich	werknemers
pláne	plan
pláne	plannen
ouest	ouest
nissan	nissan
kanálov	kanalen
dres	trui
dres	jersey
baník	mijnwerker
cassini	cassini
vysielať	uitzending
vysielať	uitgezonden
vysielať	uitzenden
vysielať	uitzending
vysielať	omroep
vysielať	uitzenden
kutná	kutná
vodnár	aquarius
vodnár	waterman
lietadlom	vliegtuig
lietadlom	vliegtuig
churchill	churchill
kenneth	kenneth
larry	larry
mitchell	mitchell
mitchell	mitchel
viet	viet
viet	zinnen
viet	vonnissen
gibson	gibson
veselý	vrolijk
veselý	vrolijke
veselý	opgewekt
absolútna	absolute
lyžiar	skiër
ball	bal
ball	ball
ann	ann
siedmy	zevende
siedmy	seventh
občianskych	civiele
občianskych	burgerlijke
občianskych	burgerlijk
občianskych	civiel
tepelná	thermische
tepelná	thermisch
patent	octrooi
patent	patent
odpovede	reacties
odpovede	antwoorden
odpovede	antwoorden
dievčatá	meiden
dievčatá	meisjes
dievčatá	girls
prijíma	accepteert
prijíma	aanvaardt
prijíma	ontvangt
prijíma	accepteren
prijíma	aanvaarden
ahl	ahl
bielkovín	eiwitten
bielkovín	proteïnen
bielkovín	eiwit
bielkovín	proteïne
kat	beul
kat	beul
kat	kat
novinárov	journalisten
ukázala	toonde
pokusov	proeven
pokusov	beproevingen
pokusov	pogingen
rieši	oplost
rieši	lost
rieši	tackles
čaká	wachtende
čaká	afwachten
čaká	wachten
čaká	hangende
čaká	afwachting
písomné	schriftelijke
písomné	geschreven
chemici	chemici
huby	champignons
huby	paddenstoelen
huby	paddestoelen
huby	schimmel
huby	paddestoelen
huby	paddenstoel
huby	schimmels
iveta	iveta
pomohli	geholpen
pomohli	hielp
orbiter	orbiter
role	rol
role	rollen
prispeli	bijgedragen
prispeli	bijdroeg
prispeli	gedoneerd
prispeli	geschonken
automatické	automaat
automatické	automatisch
automatické	automaat
automatické	automatische
automatické	automatisch
volal	belde
volal	genoemd
volal	gebeld
asistenti	assistenten
detský	kind
detský	kindje
vystavené	belicht
vystavené	bloot
vystavené	blootgesteld
čestné	eervol
čestné	eervolle
čestné	eerlijke
čestné	eerlijk
upravil	bewerkt
upravil	bewerkte
čínskych	chinezen
čínskych	chinees
čínskych	chinese
zranenia	blessures
zranenia	letsel
zranenia	verwondingen
zranenia	gewonden
zranenia	letsels
popularita	populariteit
zvony	klokken
zvony	bells
čelo	voorhoofd
čelo	wenkbrauw
čelo	voorhoofd
čelo	cello
dverí	deur
dverí	deuren
zlý	slechte
zlý	bad
zlý	slecht
zahynuli	omgekomen
ovplyvnili	beïnvloedde
ovplyvnili	beïnvloed
kusy	stuks
kusy	stukken
kusy	stukjes
kusy	snijwonden
kusy	bezuinigingen
strela	neergeschoten
strela	shot
strela	schot
strela	bullet
strela	kogel
strela	raket
podzemných	ondergronds
podzemných	ondergrondse
podzemných	underground
podzemných	grondwater
norma	norma
norma	norm
norma	standaard
norma	norm
početných	talrijk
početných	talrijke
paolo	paolo
aer	aer
rosa	rosa
rosa	dauw
zvuky	klanken
zvuky	klinkt
zvuky	geluiden
zvuky	geluiden
canaveral	canaveral
uznané	erkende
uznané	herkend
uznané	erkend
uznané	erkende
uznané	erkend
uznané	herkende
uznané	erkende
uznané	herkend
uznané	erkend
recenzie	reviews
recenzie	beoordelingen
recenzie	recensies
valcov	cilinders
chvíle	moments
chvíle	momenten
chvíle	ogenblikken
bankovky	bankbiljetten
bankovky	biljetten
eugene	eugene
úpadok	verval
úpadok	bankroet
úpadok	faillissementen
úpadok	faillissement
úpadok	failliet
palestíny	palestina
palestíny	palestijnse
najmenší	kleinste
najmenší	kleinste
najmenší	kleinst
minimum	minimaal
minimum	minimum
zmenený	gemodificeerd
zmenený	gewijzigd
zmenený	aangepast
zmiešané	mixed
zmiešané	vermengd
zmiešané	gemixt
zmiešané	gemengde
zmiešané	gemengd
julia	julia
laboratórium	laboratorium
laboratórium	labo
laboratórium	lab
cover	cover
cover	dekking
cover	omslag
cover	dekken
dospelosti	volwassenheid
miguel	miguel
limit	beperken
limit	limiet
limit	limieten
che	che
obnova	vernieuwing
obnova	hernieuwing
obnova	verlenging
obnova	restauratie
obnova	restaureren
obnova	herstel
míľ	mijl
míľ	miles
míľ	mijlen
míľ	kilometers
base	gevangenis
fyzicky	lichamelijk
fyzicky	fysiek
territoire	territoire
misií	missies
guvernér	gouverneur
kolá	rondjes
kolá	baantjes
kolá	ronden
kolá	rondes
kolá	rondes
kolá	ronden
vnímanie	waarneming
vnímanie	perceptie
vnímanie	perceptie
full	vol
full	volledig
full	full
full	volledige
full	volle
námorná	maritiem
plášť	cape
plášť	kaap
plášť	mantel
stewart	stewart
clark	clarke
clark	clark
lane	laan
lane	lane
fyzické	lichamelijk
fyzické	lichamelijke
fyzické	fysieke
fyzické	fysiek
harrison	harrison
turíne	turijn
laura	laura
morských	marinier
čitateľov	lezers
čitateľov	lezer
autobusov	bussen
pascal	pascal
baran	baran
baran	aries
znamenie	onderteken
znamenie	ondertekenen
znamenie	tekenen
znamenie	teken
copa	copa
wagner	wagner
javu	fenomeen
javu	verschijnsel
vzorky	sample
vzorky	steekproef
vzorky	monster
vzorky	monsters
vzorky	stalen
meraní	metingen
poradca	adviseur
poradca	consulent
poradca	consultant
poradca	raadgever
poradca	raadsman
poradca	adviseur
poradca	adviseur
poradca	raadsman
poradca	adviseur
poradca	raadadviseur
usporiadania	indelingen
dobrovoľne	gewillig
dobrovoľne	vrijwillig
činy	acties
rozpočtu	budget
rozpočtu	begroting
katastrofy	rampen
zločiny	misdaden
zločiny	misdrijven
koncentrácia	concentraties
koncentrácia	concentratie
čiernu	zwarte
čiernu	black
čiernu	zwart
koleso	rad
koleso	wiel
pelhřimov	pelhřimov
kant	kant
aus	aus
masaryk	masaryk
diera	hole
diera	gat
diera	kuil
porušenie	schending
porušenie	inbreuk
porušenie	overtreding
porušenie	inbreuken
porušenie	schending
porušenie	overtreding
porušenie	overtredingen
porušenie	inbreuken
porušenie	bres
porušenie	schending
porušenie	inbreuk
elektronika	elektronica
elektronika	electronica
jedlo	levensmiddelen
jedlo	voedsel
jedlo	eten
jedlo	maaltijd
infekcie	infecties
infekcie	infectie
infekcie	besmetting
infekcie	infecties
félix	félix
optické	optisch
optické	optische
summer	zomer
edmonton	edmonton
nižší	minderwaardig
nižší	inferieure
nižší	inferieur
potvrdené	bevestigd
potvrdené	bevestigde
komerčné	handel
komerčné	commerciële
komerčné	commercieel
ohlas	resonantie
ohlas	weerklank
techno	techno
povie	vertelt
spôsobov	manieren
obnovený	hervat
obnovený	verlengd
obnovený	vernieuwd
obnovený	hernieuwde
obnovený	vernieuwde
obnovený	hernieuwd
obnovený	gerestaureerde
obnovený	gerestaureerd
obnovený	hersteld
obnovený	opgefrist
obnovený	ververst
vietnam	vietnam
fasáda	façade
fasáda	gevel
fasáda	voorgevel
fasáda	façade
fasáda	gevel
fasáda	voorgevel
cudzie	buitenlands
stratégie	strategie
stratégie	strategieën
stratégie	strategie
výrobné	fabricage
jednotlivca	individu
jednotlivca	individueel
gravitácia	zwaarte
gravitácia	zwaartekracht
mazovské	mazovië
jazykovej	taalkundige
frýdek	frýdek
lexikón	lexicon
zátvorkách	haakjes
zátvorkách	haakjes
tag	taggen
tag	tag
bella	bella
gen	gen
konflikty	conflicten
konflikty	conflict
konflikty	conflicten
konflikty	conflict
oto	otto
joachim	joachim
pokračovalo	hervat
pokračovalo	voortgezet
pokračovalo	vervolg
stretla	ontmoet
stretla	ontmoette
ukážka	sample
ukážka	steekproef
ukážka	monster
ukážka	preview
ukážka	voorbeeld
ukážka	betoging
ukážka	demonstratie
fasády	gevels
zla	kwaad
zla	slechtheid
zla	evil
tatiana	tatiana
švédske	zweedse
švédske	zweeds
hnedý	brown
hnedý	bruine
hnedý	bruin
vedený	geleid
vedený	begeleide
vedený	geleide
vedený	begeleid
emeritný	emeritus
stôl	tafel
stôl	tafeltje
stôl	tabel
stôl	bureau
stôl	desk
príspevkov	premies
príspevkov	bijdragen
príspevkov	posten
príspevkov	berichten
ring	ring
ron	ron
taiwan	taiwan
taiwan	taiwanese
nacisti	nazis
sfarbenie	kleuring
spravodlivosť	justice
spravodlivosť	gerechtigheid
spravodlivosť	justitie
spravodlivosť	rechtvaardigheid
spravodlivosť	gerechtigheid
spravodlivosť	rechtvaardigheid
spravodlivosť	billijkheid
spravodlivosť	eerlijkheid
naživo	leef
naživo	live
naživo	leven
nájdený	gevonden
miro	miro
cpu	cpu
cpu	processor
sprievodné	begeleidende
sprievodné	vergezellen
sprievodné	begeleidend
regionálna	regionale
regionálna	regionaal
gule	ballen
gule	balletjes
svätec	heilige
lenka	lenka
slobodná	alleenstaande
slobodná	single
slobodná	alleenstaand
slobodná	vrijgezel
stoviek	hundred
stoviek	honderd
stoviek	honderden
osvetlenie	verlichting
osvetlenie	verlichten
osvetlenie	belichting
osvetlenie	verlichting
ein	ein
vyvinutá	ontwikkelden
vyvinutá	ontwikkelde
vyvinutá	ontwikkeld
odstúpil	afgetreden
odstúpil	ontslag
fish	vissen
štandardné	standaard
štandardné	standaard
štandardné	norm
sobáš	trouwen
sobáš	huwelijk
sobáš	trouwfeest
sobáš	bruiloft
sobáš	huwelijk
tance	danst
johanna	johanna
abraham	abraham
temple	tempel
objaviť	ontdek
objaviť	ontdekken
oslo	oslo
