年	سال
葉子	برگ
葉子	یوکو
激進	رادیکال
乙醇	اتانول
有罪	مجرم
有罪	گناهکار
有罪	گناه
大塚	اوتسوکا
禮拜	عبادت
禮拜	پرستش
樣式	استایلز
樣式	سبکهای
樣式	سبک
遷徙	وطن
遷徙	مهاجرت
交響樂團	سمفونی
海倫	هلن
螢	یینگ
讀音	تلفظ
聖殿	بازیلیکا
聖殿	پرستشگاه
聖殿	عبادتگاه
聖殿	معبد
聖殿	تمپل
空格	فضاهای
郵票	مهر
郵票	بکوب
郵票	تمبر
郵票	پایت
郵票	تمبر
多瑙河	دانوب
阿爾及利亞	الجزایر
冷卻	سرمایش
攝影機	دوربین
拜訪	دیدن
拜訪	بازدید
皇宮	کاخ
皇宮	قصر
法老	فرعون
微小	تاینی
微小	ریز
出版商	ناشر
出版商	ناشر
出版商	انتشارات
溫和	ملایم
溫和	نرم
溫和	اعتدال
溫和	میانه
溫和	خفیف
溫和	ملایم
公升	لیتر
公升	لیتر
公升	لیتر
相對論	نسبیت
對面	مخالف
香料	ادویه
香料	ادویه
香料	چاشنی
悼念	وطنم
悼念	خراج
悼念	خراج
悼念	خراجی
悼念	عزاداری
悼念	عزا
悼念	سوگواری
悼念	ماتم
辣椒	فلفل
辣椒	پپر
賭場	کازینو
賭場	کازینوی
悲劇	تراژدی
鎖定	قفل
鎖定	قفل
租金	اجارهٔ
租金	اقساط
租金	اجاره
租金	کرایه
光輝	تابان
光輝	درخشان
光輝	درخشنده
喀麥隆	کامرون
彎曲	خم
彎曲	خم
彎曲	بند
溫暖	گرم
溫暖	گرما
溫暖	گرمی
解剖	تشریح
解剖	آناتومی
解剖	کالبدشکافی
解剖	کالبدشکافی
神像	گاتو
手套	دستکش
硬幣	سکه
硬幣	سکه
纜車	گوندولا
朝代	دودمان
朝代	سلسله
你好	الو
你好	سلام
皂	صابون
承包商	نمایم
承包商	پیمانکاری
承包商	پیمانکار
草坪	چمن
方舟	آرک
編譯	کامپایل
編譯	کامپایل
編譯	تالیف
鉛	تقدم
鉛	سرب
鉛	لید
鞭	ویپ
鞭	شلاق
錐	مخروط
錐	قیف
錐	مخروطی
界定	تعریف
氣溫	دما
氣溫	دما
概括	تعمیم
馬賽	مارسی
彈性	انعطاف
彈性	کشسان
彈性	فلکس
長老	بزرگان
野牛	بوفالو
野牛	بایسون
特許	امتیازی
盾牌	شیلد
盾牌	حفاظ
盾牌	سپر
走私	قاچاق
走私	قاچاقی
走私	قاچاقی
走私	قاچاق
紀念館	یادبود
紀念館	مموریال
戒指	حلقه
戒指	رینگ
戒指	انگشتر
戒指	حلقه
祭司	کاهن
祭司	کشیش
祭司	کشیشی
乘法	ضرب
繪圖	نگارهای
繪圖	گرافیک
繪圖	گرافیکی
繪圖	ترسیم
繪圖	نقاشی
繪圖	کشیدن
乙酸	استات
大屠殺	کشتار
大屠殺	هولوکاست
劫持	ربودن
劫持	هواپیماربایی
誓	نذر
誓	نذری
誓	قسم
誓	سوگند
損壞	خراب
損壞	صدمه
損壞	آسیب
損壞	آسیبهای
損壞	صدمات
專長	تخصص
專長	تخصص
羅素	راسل
基底	زیرزمین
骨架	اسکلت
骨架	پاپوش
更正	اصلاح
更正	اصلاحات
更正	اصلاح
特種部隊	ضربت
音速	سونیک
叻	لات
密西西比州	میسیسیپی
標語	شعار
摩天大樓	آسمانخراش
雙邊	دوجانبه
雙邊	دوطرفه
警務	پولیس
警務	پلیس
仙女座	آندرومدا
橘子	پرتقال
橘子	نارنجی
橘子	اورنج
橘子	پرتقال
川口	کاواگوچی
歌聲	آواز
歌聲	خوانندگی
散射	پراکندگی
症候群	نشانگان
症候群	سندروم
症候群	سندرم
布加勒斯特	بخارست
污水	فاضلاب
存款	سپرده
存款	سپرده
獨裁	دیکتاتوری
獨裁	دیکتاتوری
朝倉	آساکورا
宮廷	کاخ
宮廷	قصر
想象	تخیلات
想象	تخیل
想象	تصورات
祈禱	نماز
祈禱	دعا
祈禱	دعا
祈禱	دعا
祈禱	نماز
祈禱	نیایش
祈禱	دعایی
相容	سازگار
相容	سازگاری
廚師	سرآشپز
廚師	آشپز
廚師	کوک
廚師	آشپز
廚師	آشپزی
天王星	اورانوس
王冠	کرون
王冠	کراون
王冠	تاج
營養	تغذیه
營養	مغذی
愛媛	اهیمه
凝聚	چسبندگی
橡膠	لاستیکی
橡膠	لاستیک
教義	تعالیم
教義	آموزشهای
教義	آیین
教義	تعالیم
教義	دکترین
扳機	تلنگر
扳機	ماشه
探險	ماجرای
探險	ماجراجویی
探險	اکتشاف
區塊	بلوک
區塊	بلوکهای
區塊	بلوک
區塊	بلاک
地道	تونلی
地道	تونل
地道	تونلها
所羅門	سلیمان
所羅門	سولومون
腕	مچ
附上	پیوست
附上	پیوستن
附上	ضمیمه
機長	کاپیتان
機長	سروان
機長	ناخدا
聲援	همبستگی
聲援	اتحاد
核子	هسته
莖	استم
莖	بنیادی
莖	ساقه
廢棄	متروکه
檢視	مشاهده
檢視	مشاهدۀ
檢視	نما
檢視	نمای
學說	تعالیم
學說	دکترین
加熱	گرما
加熱	حرارت
加熱	گرمای
加熱	گرمایش
加熱	گرم
還原	بازگردانی
還原	بازگرداندن
還原	برگرداندن
還原	بازیابی
還原	رجعت
還原	بازگشت
暴風	استورم
暴風	توفان
暴風	طوفان
巴頓	پاتون
華沙	ورشو
誘惑	وسوسه
誘惑	فتنه
掃描	پایش
掃描	پویش
掃描	اسکن
掃描	پویش
壺	قوری
壺	دیگ
壺	کتل
壺	کتری
壺	قابلمه
壺	دیگ
電報	تلگرام
電報	تلگراف
升降機	آسانسور
機密	محرمانه
城牆	دیوارها
城牆	دیوارهای
城牆	دیوار
芭蕾舞	باله
諾曼	نورمن
環礁	آتول
斐濟	فیجی
潛在	بالقوه
潛在	پتانسیل
呼叫	بخوانید
呼叫	تماس
呼叫	فراخوانی
硝酸	نیترات
嵌入	نهفته
嵌入	توکار
嵌入	تعبیه
出血	خونریزی
烤	طبخ
烤	پخت
口腔	دهانت
口腔	دهان
口腔	دهن
口腔	شفاهی
口腔	اورال
口腔	دهانی
港灣	بندرگاه
港灣	بندر
港灣	بندرگاه
港灣	هاربر
時鐘	ساعتها
時鐘	ساعتهای
時鐘	کلاک
時鐘	ساعت
論點	آرگومان
論點	دلایل
論點	استدلال
論點	حجت
論點	برهان
論點	استدلال
菊池	کیکوچی
左邊	چپ
勇氣	شهامت
勇氣	شجاعت
勇氣	رشادت
勇氣	دلیری
喵	میو
天線	انتن
天線	آنتن
絕望	ناامیدی
絕望	نومیدی
絕望	نومید
絕望	ناامید
格言	شعار
格言	ماکسیم
甘肅	گانسو
伏特	ولت
敵對	خصومت
敵對	خصومت
敵對	دشمنی
卡賓槍	کارابین
出處	خاستگاه
出處	مبدأ
出處	منشأ
出處	مبدا
電磁	الکترومغناطیس
電磁	الکترومغناطیسی
瘋	دیوانه
瘋	دیوونه
瘋	دیونه
金子	طلای
金子	gold
金子	طلا
金子	طلایی
金子	گلد
金子	زرین
贏	برنده
贏	پیروز
贏	برد
開除	برکناری
災害	فجایع
災害	حوادث
災害	مصیبت
災害	فاجعه
災害	مصیبتی
災害	حادثه
持久	دوام
持久	ماندگار
持久	پایدار
持久	پاینده
字元	شخصیت
字元	نویسه
字元	نویسه
晚餐	شام
晚餐	عصرانه
晚餐	شام
豆腐	توفو
捐助	اهدا
山茶	کاملیا
獵物	درندگان
獵物	طعمه
獵物	شکارش
東正教	ارتدوکس
燕子	پرستو
燕子	چلچله
燕子	پرستوی
燕子	پرستوها
鄰居	همسایه
鄰居	همسایگان
鄰居	همسایه
鄰居	همسایگان
鄰居	همسایه
會計師	accountants
會計師	حسابدار
橢圓	بیضی
橢圓	بیضی
橢圓	بیضوی
橢圓	بیضی
追逐	تعقیب
追逐	چیس
君士坦丁	کنستانتین
美式足球	football
美式足球	فوتبال
天然氣	گس
天然氣	گاز
方塊	مکعب
方塊	مربع
方塊	میدان
均衡	متوازن
均衡	میزان
均衡	تعادل
均衡	توازن
均衡	موازنه
均衡	بساز
均衡	تعادل
掃	جارو
叢林	جنگل
叢林	جنگلی
慶典	جشن
慶典	تجلیل
藏文	تبتی
藏文	تبت
色素	رنگدانه
宣教	الدعوه
膝	زانو
膝	زانو
膝	زانوها
保管	حضانت
省長	حاکم
省長	فرماندار
粗糙	ناهموار
粗糙	خروشان
粗糙	زمخت
粗糙	درشت
激情	پرشور
激情	احساساتی
激情	اشتیاق
激情	مصائب
激情	شهوت
擦音	بیواک
珍貴	گرانبها
嚴厲	سختگیر
嚴厲	زننده
嚴厲	خشن
門票	بلیط
門票	بلیت
門票	بلیط
門票	بلیت
長春	چانگچون
毒素	استنشاق
毒素	سموم
轎車	لیموزین
轎車	لیموزین
俄亥俄	اوهایو
獅子座	لئو
獅子座	leo
經濟學家	اقتصاددان
經濟學家	اقتصاددانان
夔	کوئی
夔	کویی
輸送	consensus
約瑟	یوسف
約瑟	یوزف
約瑟	ژوزف
約瑟	جوزف
愛心	وقتِ
愛心	مراقبت
愛心	خونگرم
約旦	جوردن
約旦	جردن
約旦	اردن
赦免	گذرد
赦免	عفو
性行為	معلولیت
性行為	سکس
性行為	جنسیت
性行為	جنسی
地下室	زیرزمین
昨天	دیروز
佛法	دارما
詳情	جزئیات
詳情	جزییات
詳情	جزئیات
生殖	تناسلی
生殖	فرآوری
十個	ده
金石	lazuli
交配	میت
交配	ماته
交配	جفتگیری
小川	اوگاوا
冰球	هاکی
漢城	سئول
酸性	اسیدی
酸性	اسید
酸性	اسیدی
酸性	اسیدی
展望	فورسایت
展望	outlook
展望	بصیرت
展望	دید
展望	ویژن
展望	بینایی
多明尼加	دومینیکن
週年紀念	سالگرد
世系	نسب
世系	نزول
猴子	میمون
抬	لیفت
歐文	آون
歐文	اوون
歐文	ایروینگ
俄文	روس
俄文	روسیه
俄文	روسی
揭示	موجب
揭示	فاش
揭示	عیان
前景	دورنمای
前景	پراسپکت
前景	پیشزمینه
前景	دورنمای
妄想	هذیان
妄想	فریب
妄想	فریبی
妄想	پارانویا
成年人	بزرگسال
成年人	بالغ
成年人	بزرگسالان
成年人	بزرگسال
成年人	بزرگسالان
成年人	بزرگترها
冬青	هولی
冬青	هالی
空前	سابقه
大炮	کانن
大炮	توپخانه
明智	خردمند
明智	حکیمی
明智	حکیم
明智	فرزانه
抽籤	ترسیم
椅	صندلیهای
椅	صندلی
聖人	مقدسات
聖人	قدیس
聖人	سن
阿瑟	آرتور
捕獲	دستگیر
捕獲	دستگیری
聽眾	شنونده
聽眾	شنونده
聽眾	شنوندگان
蒜	سیر
居所	اقامتگاه
居所	جایگاه
居所	اقامت
優點	مزایای
優點	مزایا
優點	برتری
優點	مزیت
思維	تفکر
思維	فکر
計程車	تاکسی
布魯塞爾	بروکسل
歸還	جبران
失業	بیکار
失業	بیکاری
砷	آرسنیک
天花	آبله
水路	آبراه
昂貴	گران
昂貴	گرونه
大麻	طبی
大麻	ماریجوانا
大麻	گرس
大麻	علف
可疑	مشکوک
小丑	جوکر
小丑	دلقک
關島	گوام
字面	لفظی
紛爭	نزاع
自轉	چرخش
大通	چیس
破碎	شکسته
破碎	خُرد
破碎	خرد
語氣	لحن
語氣	تون
老年	بزرگتر
老年	پیرتر
隔離	جداسازی
隔離	انزوا
隔離	قرنطینه
隔離	منزوی
隔離	ایزوله
生病	مریض
生病	بیمار
生病	مریضی
中位數	مدین
摔跤	کشتی
高爾夫球	گلف
證書	گواهینامه
證書	گواهی
濟南	جینان
山脊	ریج
惡作劇	شوخی
佈局	چیدمان
日產	nissan
日產	نیسان
拳擊	boxing
拳擊	بوکس
拳擊	بکس
青蛙	قورباغه
面板	تابلو
面板	پانل
面板	پنل
面板	تابلوی
高效	کارآمد
探險家	کاوشگر
探險家	اکسپلورر
探險家	جهانگردان
拖延	تأخیر
拖延	تاخیر
拖延	تأخیری
伴隨	همراهی
伴隨	همراه
安息	ریپ
安息	پاره
安息	پارش
安息	شکافتن
安息	rip
預留	رزرو
柿	خرمالو
商家	بازرگانی
商家	تاجر
商家	بازرگان
商家	تاجران
商家	بازرگان
商家	تجار
商家	بازرگانان
執照	مجوزها
執照	گواهینامه
執照	مجوز
執照	جواز
煩惱	دلخور
煩惱	آزار
混合物	آمیخته
混合物	مخلوطی
混合物	آمیخته
粉紅色	پینک
粉紅色	صورتی
軍營	سربازخانه
先例	سابقه
頸部	نک
頸部	گردن
脆弱	شکننده
定制	سفارشی
火花	اسپارکس
火花	جرقه
火花	اسپارک
脈衝	ضربان
脈衝	نبض
脈衝	پالس
脈衝	تپش
莽	مانگ
客房	اتاقها
客房	اتاقهای
客房	اتاق
協和	کنکورد
伸展	کشش
伸展	دراز
餐飲	تدارکات
亞馬遜	آمازون
微弱	غش
眼淚	اشک
眼淚	اشک
眼淚	اشکها
特赦	عفو
電影院	تئاتر
電影院	theater
電影院	سینما
電影院	سینمای
電影院	cinema
休假	رها
休假	برار
休假	ترک
海牙	هیگ
口音	آکسان
口音	لهجه
領導者	لیدر
領導者	رهبر
領導者	رهبران
言語	کلمات
言語	واژه
容忍	بردباری
容忍	تحمل
容忍	مدارا
容忍	تحمل
容忍	مدارا
四重奏	کوارتت
核糖	ریبوز
偏好	ترجیحات
偏好	تنظیمات
糖果	شیرینی
糖果	کندی
糖果	آبنبات
糖果	نبات
山寨	کلبه
擾動	ناآرامی
擾動	اختلالات
利潤	سودش
利潤	منفعت
利潤	سودی
利潤	سود
利潤	سود
範例	پارادایم
範例	مثالهای
範例	مثلی
範例	مثال
範例	نمونه
施政	حاکمیت
施政	ملکوت
切換	ضامن
切換	تعویض
切換	سوئیچ
切換	سویچ
琮	کانگ
瘟疫	طاعون
蚜	شته
奔跑	روان
奔跑	دویدن
奔跑	اجرا
括號	پرانتز
括號	پرانتز
震驚	شوکه
震驚	شوک
貨櫃	کانتینر
貨櫃	محتوی
貨櫃	کانتینر
協作	توافقی
協作	مشارکتی
協作	همکاری
郵件	نامۀ
郵件	نامه
無視	چشمپوشی
無視	نادیده
代理人	پیشکار
代理人	مامور
代理人	کارگزار
代理人	مأمور
材質	مواد
材質	مصالح
呂宋	لوزون
美味	خوشمزه
美味	خوشمزه
美味	جالبه
美味	خوشمزه
虧損	خسارات
虧損	ضرر
虧損	کسر
虧損	کسری
口袋	جیبی
口袋	جیب
口袋	جیب
蜜蜂	زنبورها
蜜蜂	زنبورهای
蜜蜂	زنبور
吸入	استنشاق
吸入	تنفس
吸入	استنشاق
瑜伽	یوگا
硫磺	گوگرد
硫磺	سولفور
硫磺	سولفور
茉莉	مولی
茉莉	مالی
療法	درمانی
療法	معالجه
療法	درمان
注意力	توجه
狐狸	فاکس
狐狸	روباه
石灰岩	آهک
石灰岩	لایمستون
閏	جهش
閏	کبیسه
站立	قیام
站立	ایستاده
站立	ایستادن
站立	استند
站立	ایستادن
鼓吹	برسان
印度支那	هندوچین
對峙	مشاجره
對峙	مواجهه
對峙	رویارویی
對峙	مقابله
對峙	بلاتکلیفی
鍋	قوری
鍋	دیگ
鍋	قابلمه
鍋	دیگ
職責	وظیفه
職責	تکالیف
職責	وظایف
孵化	نهفتگی
孵化	دریچه
孵化	هچ
大連	دالیان
文藝復興	رنسانس
忠誠	باوفا
忠誠	وفادار
忠誠	وفاداری
忠誠	وفای
忠誠	وفادار
忠誠	وفادار
忠誠	مؤمن
忠誠	امین
忠誠	باوفا
祖國	میهن
休士頓	هیوستون
休士頓	هوستون
休士頓	هاستون
舍利	cheri
供電	الکتریسیته
供電	برق
莎莉	سالی
視窗	ویندوز
視窗	پنجره
老化	سالخوردگی
老化	سالخوردگی
老化	پیرش
多哈	دوحه
守護者	گاردین
經紀人	دلال
經紀人	کارگزار
仇恨	کینه
仇恨	بغض
仇恨	عداوت
仇恨	نفرت
仇恨	متنفر
仇恨	متنفرم
仇恨	تنفر
仇恨	نفرت
矮人	کوتوله
矮人	دورف
琵琶	پیپا
不規則	نامنظم
菩提	بودهی
穩定性	پایداری
穩定性	ثبات
混沌	آشفتگی
混沌	آشوب
鑰匙	کلید
鑰匙	کلیدی
世襲	ارثی
櫻桃	گیلاس
櫻桃	چری
櫻桃	آلبالو
哀悼	تسلیت
哀悼	عزاداری
哀悼	عزا
哀悼	سوگواری
哀悼	ماتم
摩托車	موتورسیکلت
摩托車	موتورسیکلت
大亨	مغول
安慰	آرامش
安慰	آسودگی
安慰	دلداری
安慰	آسایش
空手道	کاراته
乾燥	خشک
乾燥	خشکیده
點數	credits
點數	تیتراژ
點數	نقاط
點數	امتیاز
警示	هشدارهای
警示	هشدار
土佐	توسا
潛力	بالقوه
潛力	پتانسیل
勞倫斯	لاورنس
班級	کلاس
班級	کلاسهای
班級	کلاسها
班級	رده
班級	ردۀ
班級	کلاس
班級	طبقاتی
班級	class
班級	کلاسی
低溫	سرمازدگی
低溫	برودتی
奧斯汀	آستین
吉野	یوشینو
送出	ارسال
管理者	مدیر
管理者	مربیان
哈桑	حسن
聚焦	کانون
聚焦	تمرکز
全景	پانوراما
佐賀	حماسه
佐賀	ساگا
後宮	حرمسرا
誤導	افسار
誤導	گمراه
工地	سایت
比丘	پیچو
腎	کلیه
腎	کلیه
腎	کلیوی
腎	کلیه
腎	قلوه
鈎	قلاب
鈎	هوک
鈎	هوکس
觸發	تلنگر
觸發	ماشه
未婚	مجرد
香水	خوشبو
香水	عطر
美式	آمریکایی
美式	امریکایی
美式	امریکن
美式	آمریکن
診所	موسسات
診所	مطب
診所	درمانگاه
診所	کلینیک
大膽	توپر
大膽	جسور
胚胎	رویان
胚胎	جنین
胚胎	جنینی
感知	ادراک
違規	تخلف
違規	نقض
違規	رخنه
違規	نقض
鈣	کلسیم
關節	مفصل
關節	مفاصل
煤礦	زغال
煤礦	ذغال
宣揚	برسان
學期	نیمسال
學期	ترم
學期	اجل
學期	اصطلاح
官司	دعوی
官司	دادخواهی
侵蝕	فرسایش
固體	توپر
固體	یکدست
固體	جامد
寄宿	مسکونی
鼻子	دماغ
鼻子	بینی
芝麻	کنجد
諜	جاسوسی
諜	جاسوس
訂單	نظم
訂單	فرمان
訂單	دستور
訂單	سفارش
訂單	ترتیب
訂單	فرمان
訂單	دستورات
訂單	دستور
特權	امتیازات
漁民	ماهیگیران
漁民	ماهیگیر
漁民	ماهیگیر
徵求	غلام
水解	آبکافت
朝陽	chaoyang
猩猩	گوریل
猩猩	اورانگوتان
證人	شاهدان
證人	شاهدین
證人	ناظر
證人	شهادت
證人	شاهد
證人	شاهدی
證人	گواه
日內瓦	ژنو
梅森	میسون
梅森	میسن
女巫	جادوگر
女巫	جادوگری
擁抱	بغل
擁抱	آغوش
擁抱	آغوش
西邊	وست
西邊	باختر
西邊	غرب
西邊	غربی
陣列	آرایه
耐心	صبور
耐心	شکیبایی
耐心	صبر
紡織	پارچه
潛水	غواصی
潛水	شیرجه
潛水	غواصی
潛水	شیرجه
合法性	مشروعیت
合法性	برحق
竇	سینوس
竇	سگ
竇	سگی
擾亂	جدائی
同源	همولوگ
吸引力	جذابیت
吸引力	جاذبه
吸引力	جذب
吸引力	آراسته
吸引力	جذاب
甘蔗	نیشکر
哭泣	گریه
哭泣	گریستن
哭泣	گریه
賭博	قماربازی
賭博	قمار
賭博	گمبل
賭博	قمار
功效	اثربخشی
腫瘤	تومور
腫瘤	غده
紀律	انضباط
酷刑	شکنجه
口服	شفاهی
口服	اورال
口服	دهانی
廣東話	کانتونی
嚴謹	اکید
三叉戟	ترایدنت
展品	نمایشگاههای
仰光	یانگون
豁免	معافیت
豁免	بیزاری
豁免	برائت
豁免	مصونیت
南昌市	نانچانگ
反潛	asw
史詩	حماسی
史詩	حماسه
推斷	استنباط
推斷	استنتاج
推斷	استنباط
暹羅	سیامی
刪去	حذف
礦物	معدنی
麻醉	بیهوشی
麻醉	موضعی
芳香	خوشبو
芳香	خوشبو
民謠	تصنیف
明文	صریح
服務業	خدمات
守衛	نگهبانان
守衛	گارد
守衛	نگهبانی
守衛	گارد
氣球	بالن
氣球	بالون
氣球	بادکنک
籃板	رب
倫理	اخلاقیات
倫理	اخلاق
一幕	صحنه
一幕	سکانس
摸	لمس
摸	تاچ
推論	فرع
推論	استنباط
推論	استنتاج
投放	تحویل
投放	زایمان
憲政	مشروطه
瀋陽	شنیانگ
艾瑪	اِما
類比	آنالوگ
類比	قیاسی
類比	قیاس
雅加達	جاکارتا
對照	کنتراست
膨脹	گسترش
膨脹	انبساط
膨脹	بسط
營利	سودش
營利	منفعت
營利	سودی
營利	سود
良心	وجدان
位移	جابجایی
位移	گردشی
招標	دلسوز
招標	حاجت
傳道	برسان
波羅的海	بالتیک
雨傘	چتر
雨傘	چتری
雨傘	آمبرلا
雨傘	چترها
閃光	فلش
閃光	flash
閃光	فلاش
閃光	براق
閃光	زیور
閃光	درخشندگی
閃光	زینت
閃光	درخشش
和弦	کورد
削減	بریدن
削減	قطع
削減	برش
削減	کات
削減	بریدگی
視察	تفتیش
視察	بازرسی
髮型	موی
髮型	مو
髮型	موها
里根	ریگان
殘酷	ظالم
殘酷	ظالمانه
殘酷	ظلم
殘酷	بیرحمی
殘酷	وحشیانه
牧場	چراگاه
牧場	رنچ
單身	تکی
單身	single
單身	تک
大自然	سرشت
大自然	طبیعت
犀	کرگدن
雇用	استخدام
雇用	استخدام
悲傷	غم
悲傷	اندوه
悲傷	غمگین
悲傷	ناراحتی
悲傷	غم
僧侶	راهب
僧侶	راهبان
恐嚇	ارعاب
沒收	مصادره
粉紅	پینک
粉紅	صورتی
反向	معکوس
原油	خام
浴	حمام
感恩	سپاسگزاری
感恩	قدردانی
感恩	سپاس
感恩	قدرشناسی
感恩	سپاس
感恩	سپاسگزار
感恩	سپاسگذار
感恩	شاکر
感恩	سپاسگزارم
感恩	سپاسگزار
感恩	سپاسگذار
感恩	شاکر
生氣	عصبانی
生氣	خشمگین
生氣	خشمناک
星期天	ساندی
星期天	یکشنبه
塵埃	غبار
塵埃	خاک
平滑	هموار
平滑	صاف
平滑	نرم
加速器	شتابدهنده
側面	جناح
側面	پهلوها
穆爾	مور
薄弱	ضعف
薄弱	ناتوان
薄弱	ضعیفی
薄弱	ضعیف
薄弱	سست
諸葛	ژوگه
謊言	دروغ
謊言	دروغ
宙斯	زاوش
宙斯	زئوس
野獸	جانور
野獸	دلبر
野獸	حیوان
填充	بالشتک
起因	علل
起因	موجب
水分	رطوبت
縫	دوختن
縫	خیاطی
縫	خیاط
高分子	پلیمر
高分子	بسپار
反省	بازتاب
反省	انعکاس
敲	تق
頂端	بالا
頂端	top
頂端	تاپ
頂端	اوج
頂端	فاعل
角落	گوشه
淋巴	لنفاوی
郵輪	کروز
燈光	چراغها
燈光	چراغ
燈光	سبک
燈光	روشنایی
燈光	نور
燈光	روشن
燈光	نوری
瑪利亞	ماریا
太陽能	خورشیدی
儲備	ارزی
儲備	ذخایر
儲備	رزرو
儲備	ذخیره
反對派	اپوزیسیون
反對派	مخالف
反對派	مخالفین
反對派	مخالفت
藤本	فوجیموتو
舵	سکان
舵	هلم
舵	سکان
池塘	تالاب
池塘	برکه
講話	سخنرانی
講話	گفتار
離任	صادره
激發	الهام
激發	تحریک
禁忌	ممنوعه
禁忌	ممنوع
禁忌	حرام
禁忌	تابو
假說	فرضیه
醚	اتر
孢子	هاگ
孢子	هاگ
噴	پاشیدن
噴	اسپری
榮耀	عزت
榮耀	جلال
榮耀	شکوه
偽裝	استتار
鳩	داو
鳩	فاخته
鳩	کبوتر
叛軍	شورشی
叛軍	یاغی
叛軍	طغیان
叛軍	شورشی
叛軍	یاغی
家園	میهن
波動	ناپایدار
波動	نوسانات
層次	لایه
層次	تراز
層次	لول
層次	سطح
矽	سیلیکون
繡	گلدوزی
匹茲堡	پیتزبورگ
笨	احمق
笨	احمقانه
笨	حماقت
少了	کمتر
少了	less
康復	شفای
康復	درمانی
康復	شفا
康復	درمان
康復	اعاده
康復	نوسازی
康復	توانبخشی
康復	ترمیمی
康復	ریکاوری
康復	بازیابی
康復	بهبودی
大院	مرکب
大院	ترکیب
布希	بوته
布希	بوش
莊園	مانور
欺騙	خدعه
欺騙	تقلب
欺騙	تقلب
欺騙	فریب
欺騙	حیله
欺騙	فریبکاری
磁性	مغناطیسی
磁性	مغناطیس
內政	interior
內政	داخلی
內政	درونی
花朵	گل
花朵	گلها
花朵	گل
花朵	شکوفه
花朵	فلاور
造訪	دیدن
造訪	بازدید
炸藥	دینامیت
炸藥	انفجاری
皮革	چرمی
皮革	چرم
徒弟	مرید
徒弟	شاگرد
徒弟	کارآموز
下限	کف
下限	کفپوش
下限	طبقه
牛仔	کابوی
牛仔	کابوی
親戚	نسبی
親戚	نزدیکان
親戚	خویشان
親戚	خویشاوندان
勘探	جهانگردی
勘探	اکتشافات
結晶	تبلور
微米	میکرون
橢圓形	بیضی
追查	ردیابی
疑慮	شک
上學	مدرسه
上學	مکتب
窯	ور
窯	ویر
乳房	سینه
乳房	پستان
乳房	سینه
正宗	اصلن
流血	خونریزی
凍	انجماد
諾亞	نوح
諾亞	نوا
諾亞	نوآ
感興趣	علاقمندی
感興趣	علاقه
感興趣	علاقمند
鹽水	سالین
館長	متصدی
館長	کتابدار
偷偷	یواشکی
偷偷	دزدکی
毫克	میلیگرم
骨折	شکستگی
史學	تاریخنگاری
泳池	بیلیارد
泳池	استخری
泳池	استخر
舉例	مثالهای
黏	چسبناک
黏	چسبنده
灰姑娘	سیندرلا
牙買加	جامائیکا
迦太基	کارتاژ
渡假	مرخصی
渡假	تعطیلات
偏差	انحراف
偏差	انحرافات
陰影	سایه
陰影	شادو
陰影	سایه
鱷魚	تمساح
鱷魚	کروکودیل
殘骸	لاشه
幾內亞	گینه
籽	بذر
籽	دانه
付款	تاوان
付款	پرداخت
付款	پرداختی
付款	دستمزد
付款	اجری
付款	پرداخت
白銀	نقره
白銀	سیمین
白銀	سیلور
水牛	بوفالو
護航	اسکورت
護航	همراهی
厭惡	بیزار
孫子	نوه
孫子	نوه
黑幫	گنگستر
黑幫	گانگستر
黑幫	گانگستری
師父	master
師父	استادی
師父	ارباب
師父	استاد
瑞穗	میزوهو
寶寶	جیگر
寶寶	عزیزم
寶寶	بچه
線索	سرنخ
線索	سرنخی
線索	سرنخ
車庫	تعمیرگاه
車庫	گاراژ
損傷	جراحت
損傷	آزاری
損傷	زخم
損傷	صدمه
損傷	آسیب
缺口	شکاف
缺口	شکافها
精華	فروهر
精華	گوهر
精華	اسانس
分流	شنت
分流	تریاژ
刮	خراش
蟒	پایتون
蟒	پیتون
力學	مکانیک
工匠	صنعتگران
工匠	صنعتگران
處罰	مجازات
處罰	پنالتی
處罰	مجازات
處罰	تنبیه
名聲	اعتبار
名聲	آبرو
名聲	شهرت
名聲	شهرتش
序幕	prelude
序幕	دیباچه
序幕	سرآغاز
醋	سرکه
代理商	سازمان
代理商	نمایندگی
代理商	آژانس
代理商	مامور
代理商	کارگزار
代理商	مأمور
舒適	آرامش
舒適	آسودگی
舒適	دلداری
舒適	آسایش
舒適	دنج
舒適	راحتی
舒適	راحت
嘲笑	ریشخند
嘲笑	تمسخر
充電	اتهام
充電	شارژ
充電	انها
鎳	نیکل
飛翔	پرواز
飛翔	پروازی
飛翔	پرواز
礦業	معدن
地勢	ناهمواری
地勢	عوارض
人馬座	کمان
谷地	دره
桃子	هلو
桃子	هلو
桃子	پیچ
電纜	کابل
電纜	کابلی
電纜	کابل
蝨	شپش
蝨	شپش
田野	فیلدز
田野	مزارع
腐敗	فاسد
腐敗	تباهی
腐敗	فساد
少數民族	اقلیت
少數民族	اقلیتهای
無聊	ملال
藉口	عذرخواهی
藉口	پوزش
顎	فک
顎	آرواره
顎	چونه
顎	ذائقه
酒館	میخانه
酒館	میکده
酒館	میخانه
酒館	میکده
政治學	سیاست
飛碟	ufo
