kategória	loại
manželku	vơ
manželku	vk
like	như
like	thích
like	like
bronz	đồng
olivier	olivier
umeleckej	nghệ
taylor	taylor
byt	phẳng
byt	hộ
šablónu	stencil
šablónu	mẫu
miestnosti	phòng
miestnosti	phòng
michail	mikhail
vykonávať	trùm
jim	jim
boy	boy
boy	trai
boy	bé
wilson	wilson
metro	metro
špecialista	chuyên
mar	mar
moment	lát
central	trung
central	central
čistý	sạch
čistý	cai
čistý	sạch
gitary	guitars
rené	rené
rené	rené
rené	rene
dvore	yard
dvore	sân
dvore	tun
ona	cổ
buenos	buenos
ram	ram
ram	rams
hala	hala
hala	lounge
hala	vắng
hala	lang
hala	sảnh
hala	hall
dvere	cửa
dvere	cửa
zmes	mix
zmes	trộn
sieň	vắng
sieň	lang
sieň	sảnh
sieň	hall
douglas	douglas
logo	logo
rozpätie	tầm
rozpätie	lề
rozpätie	margin
rozpätie	lề
rímske	roman
rímske	đế
mužské	buồng
mužské	đực
mužské	nam
jičín	jičín
victor	victor
ukázalo	revealed
ukázalo	lộ
moje	mỏ
moje	mine
toronto	toronto
predchádzajúci	trước
tank	tank
tank	tăng
tank	bể
zmesi	mixes
rýchle	mau
rýchle	nhanh
rýchle	rapid
rýchle	mau
rýchle	nhanh
lukáš	luke
filipa	philip
filipa	filip
listov	lá
festivalu	festival
obrovský	huge
obrovský	giant
obrovský	toshiba
down	down
down	xuống
uznanie	appreciation
murray	murray
podčeľaď	subhọ
odsúdený	doomed
extrémne	extreme
kevin	kevin
general	tướng
general	chung
údolie	lũng
sam	sam
side	bên
side	phe
side	trang
fanúšikov	fans
fanúšikov	fan
atlantis	atlantis
moskvy	moscow
moskvy	moskva
katastrálne	cadastral
hľadať	tìm
inštitút	viện
záhrady	vườn
záhrady	gardens
záhrady	vườn
záhrady	garden
orientales	orientales
game	game
game	chơi
dosky	kẽm
skr	skr
dane	thuế
dane	thuế
dane	dane
dane	thuế
florida	florida
astronómovia	astronomers
scéne	cảnh
dôležitý	trọng
štiavnica	štiavnica
vlajky	cờ
stredne	vừa
stredne	medium
stredne	trung
stredne	vừa
sériu	series
lesa	rừng
skúšky	trials
skúšky	thi
téma	topic
téma	thái
hermann	hermann
vojtech	vojtech
štandard	chuẩn
štandard	standard
denník	log
priateľ	bạn
priateľ	hiền
dur	dûr
soul	hé
soul	seoul
soul	hồn
soul	soul
streľba	bắn
dvojice	cặp
dvojice	ghép
dvojice	đôi
dvojice	couples
sparta	sparta
fischer	fischer
vytvárať	tạo
hrob	mộ
hrob	tomb
hrob	mộ
hrob	mồ
časté	chung
železa	sắt
legendy	legend
páde	crash
erik	erik
erik	eric
lúky	meadows
žltá	vàng
žltá	nhát
vlastní	hữu
manžela	chồng
manžela	mun
manžela	husband
dark	dark
dark	tối
vyhlásenie	disclaimer
pastier	shepherd
mount	núi
mount	lắp
moja	mỏ
moja	mine
anime	anime
starostlivosť	care
osmanskej	ottoman
desiatky	chục
prevádzka	thao
náboženstva	đạo
jazerá	hồ
jazerá	lakes
chýba	thiếu
najlepšia	nhất
pás	eo
pás	hông
pás	đai
deep	deep
deep	sâu
pravidelné	thường
pravidelné	periodical
žiť	sống
žiť	living
žiť	sống
žiť	live
eugen	eugen
zhromaždenie	gom
nova	nova
zložené	composite
est	est
spartak	spartak
pomôcť	cứu
pomôcť	giúp
údolia	lũng
chémia	hóa
chémia	lờ
skupinách	nhóm
barbara	barbara
pravdu	thật
bmw	bmw
med	thuế
kúpele	spa
kúpele	tắm
kúpele	spa
krok	bước
liberec	liberec
prínos	lợi
zéland	zealand
úloha	task
ssr	csf
slobodný	single
slobodný	đơn
slobodný	free
slobodný	rảnh
obrovské	huge
ďalekohľad	nhòm
ďalekohľad	telescope
janko	hansel
janko	janko
bei	bei
della	della
rusky	nga
väzby	xích
väzby	links
hmota	nhái
hmota	mass
profesia	nghề
víno	rượu
víno	vang
jazz	jazz
parky	parks
johnson	johnson
teplotu	nhiệt
domáci	homemade
pozitívne	dương
premier	premier
zvieratá	vật
zvieratá	vật
kométa	comet
krv	máu
krv	huyết
tanec	điệu
tanec	múa
lesný	rừng
chvost	đuôi
stromy	cây
základňa	base
koruna	krone
koruna	vương
koruna	koruna
letecký	aerospace
bulharska	bulgaria
kontakt	lạc
riziko	liều
riziko	ro
pardubice	pardubice
dánsky	danish
poľské	polish
ali	ali
hovoriť	nói
hovoriť	nói
linux	linux
ôsmich	tám
ôsmich	eight
poslanca	alderman
pyramída	pyramid
úvod	intro
učil	dạy
jeff	jeff
non	non
ohio	ohio
zamestnanie	nghề
zamestnanie	việc
brány	gates
brány	cổng
filmom	phim
filmom	phim
filmom	film
vôd	waters
lípa	lípa
ernest	ernest
zničené	hỏng
zničené	hư
zničené	xì
vyrobený	chế
zlín	zlín
japonská	nhật
lehota	deadline
električky	tramways
električky	trams
alex	xander
alex	alex
kolín	cologne
kolín	köln
záznamy	records
záznamy	mục
pegas	pegasus
svahoch	dốc
nahradený	superseded
vonku	ngoài
vonku	ngại
vonku	ra
vonku	tứ
radov	hàng
svoboda	svoboda
amsterdam	amsterdam
renault	renault
zimné	winter
andreas	andreas
andrea	andrea
vyhrali	won
vyhrali	thắng
steven	steven
vzdal	thác
swift	yến
swift	swift
myšlienka	nghĩ
myšlienka	tưởng
občianska	civil
občianska	civic
náboj	hub
náboj	viên
bois	bois
itf	itf
budějovice	budějovice
modrý	xanh
ryan	ryan
povolenie	phép
karolína	caroline
karolína	carolina
pont	pont
times	lần
times	times
rozhovor	phỏng
sen	sen
sen	mơ
sen	dream
trupu	torso
zákaz	ban
zákaz	cấm
zrušené	hủy
zrušené	hủy
cerro	cerro
prúdy	màng
media	media
alt	alt
detstvo	trãi
otvorenie	mở
xiv	xiv
dievča	girl
dievča	gái
výprava	quest
výprava	tr
pyramídy	pyramid
marcus	marcus
talent	tài
british	british
edícia	edition
stene	wall
stene	tường
myslenie	nghĩ
hladiny	cấp
súbory	tệp
dead	chết
panstvo	manor
fernando	fernando
štajersko	steiermark
dohodu	thuận
hugo	hugo
iraku	iraq
jupiter	jupiter
začiatky	firsts
milióny	triệu
milióny	triệu
športovci	vđv
ked	khi
pripojenie	hã
serie	serie
sous	sous
kolumbia	columbia
kolumbia	colombia
type	kiểu
type	gõ
type	loại
rotácie	xoay
rotácie	quay
morské	marine
sázavou	sázavou
heart	tim
heart	heart
štarte	startup
umelecký	nghệ
hana	hannah
hana	hana
reálne	real
reálne	thực
reálne	thật
reálne	thiệt
reálne	tế
ligu	league
írsky	irish
zložka	constituent
zložka	mục
adams	adams
výročie	khắc
nezávislé	lập
priateľov	bè
vlna	len
vlna	sóng
vlna	wave
klasické	classic
viditeľné	bien
obsadenie	cast
obsahovať	chứa
essonne	essonne
mario	mario
robo	robo
dub	quercus
dub	dub
dub	oak
dub	sồi
polia	fields
polia	trường
váh	weights
váh	tạ
váh	vảy
kruhu	tròn
kruhu	lượn
doplnenie	supplement
doplnenie	replenishment
podpis	ký
canon	canon
dream	mơ
dream	dream
rozhodlo	quyết
avenue	avenue
porucha	malfunction
nedvěd	nedvěd
prirodzené	chích
drevo	gỗ
drevo	củi
drevo	timber
dunaj	danube
dunaj	donau
návštevníkov	khách
desiatok	chục
skaly	đá
skaly	rock
skaly	đá
diecézy	phận
zlata	vàng
zlata	gold
vedel	tú
zníženie	giảm
skala	đá
skala	rock
oblúk	arc
oblúk	arch
oblúk	vòm
mir	mir
hosť	máy
hosť	khách
hms	hms
písmená	thư
písmená	chữ
beatles	beatles
bohovia	thần
vzácne	precious
vzácne	quý
vzácne	hiếm
eridanus	eridanus
nórska	nauy
frankfurt	frankfurt
odas	odas
prístavné	cảng
bomby	bomb
bomby	bom
bomby	bom
vládca	overlord
vládca	ruler
vládca	thước
htm	htm
prírodný	chích
zadné	rear
zakázané	cấm
zakázané	cấm
zakázané	cấm
ružomberku	ružomberok
žlté	vàng
žlté	nhát
voľné	giải
voľné	free
voľné	rảnh
požiar	lửa
požiar	cháy
požiar	lứa
inc	inc
labem	labem
súkromné	tư
creek	lạch
creek	creek
rumunska	romania
rumunska	românia
gridcolor	gridcolor
úrady	bang
víťazné	winning
víťazné	thắng
pani	mistress
pani	đầm
pani	tẩy
pani	bà
webová	web
wolfgang	wolfgang
pád	crash
pád	sáp
pád	rơi
pád	sút
pád	ngã
zle	sai
zle	lỗi
zle	nhầm
západný	tây
vrcholom	vertex
elektrická	điện
elektrická	điện
galérie	gallery
mestečko	phố
california	california
people	người
gejza	géza
korene	rễ
olympionici	olympians
dedičstvo	inheritance
jen	jen
problému	đề
kameňa	đá
kameňa	stone
vyjadriť	express
roberta	roberta
info	info
anne	anne
oliver	oliver
procesor	cpu
onedlho	sớm
onedlho	sắp
napoleon	napoléon
napoleon	napoleon
kórejská	hàn
turistické	touristic
bruce	bruce
bass	bass
bohaté	vương
bohaté	giàu
bohaté	rich
vyvinul	evolved
areálu	trượng
bank	ngân
bank	bank
padol	rớt
padol	rơi
padol	té
padol	ngã
padol	ngã
výhody	lợi
rastu	gai
hop	hop
zasa	lại
victoria	victoria
germain	germain
príčiny	causation
tenis	tennis
nepriateľa	địch
nepriateľa	thù
polícia	cảnh
epidendrum	epidendrum
štúdio	studio
cyril	cyril
lord	huân
všeobecná	generic
všeobecná	tướng
všeobecná	chung
villa	villa
carlo	carlo
hlboko	deep
hlboko	sâu
gary	gary
kamenné	stony
billy	billy
arabské	arab
arabské	arabian
kurz	hải
velenie	lệnh
velenie	huy
velenie	lềnh
motívy	motifs
potravín	mat
potravín	foods
náš	plr
rozhranie	giao
hrebeň	lược
hrebeň	comb
hrebeň	ridge
hrebeň	đèo
dráma	drama
dráma	kịch
ohrozené	endangered
equirectangular	equirectangular
opak	ngược
daniela	daniela
jane	jane
dôležitá	trọng
webe	website
webe	web
santiago	santiago
vila	vila
vila	villa
jimmy	jimmy
kôry	sủa
kôry	bark
kôry	peel
grande	grande
chemický	hóa
potreba	cần
stolice	phân
michaela	michaela
michaela	michael
subst	subst
cross	chinh
cross	chon
porážke	defeating
bit	bit
bit	cắn
vetvy	cành
ibn	ibn
dvanásť	twelve
partizánske	guerrilla
ivo	ivo
zrušená	hủy
zrušená	hủy
zväzok	volume
zväzok	gói
slovinsko	slovenia
tele	thân
tele	body
tele	tele
zásoby	supplies
horách	núi
internetová	internet
konferencia	thảo
schéma	schematic
schéma	scheme
schéma	schema
miliárd	tỷ
miliárd	tỉ
miliárd	tỷ
miliárd	tỉ
oddiel	phần
oddiel	squad
oddiel	đội
lozère	lozère
rameno	vai
rameno	tay
entomológ	entomologist
kamera	camera
týždne	tuần
anthony	anthony
giuseppe	giuseppe
mhz	mhz
jazere	hồ
ian	lan
ian	lan
beach	biển
beach	beach
jihlava	jihlava
wolf	soi
wolf	wolf
wolf	sói
leteckých	aeronautical
kvety	hoa
štúr	štúr
rozdelený	chia
kyslík	ôxi
kyslík	oxygen
kyslík	oxy
kyslík	ôxy
zabezpečenie	ninh
kolónie	khu
dopredu	advance
drobné	xíu
drobné	tiny
prešli	tan
živé	sống
živé	live
davis	davis
pravidla	luật
pravidla	luật
snd	snd
kelly	kelly
východný	đông
tvrdenie	nhận
plné	say
plné	full
plné	đầy
výhľad	outlook
výhľad	xem
výhľad	view
zriedkavé	hiếm
xii	xii
polí	fields
polí	trường
nižšia	hạ
ocele	thép
ocele	steels
plný	say
plný	full
plný	đầy
vopred	advance
christopher	christopher
psov	chó
zdravie	khỏe
xvi	xvi
xvi	xvii
prístroj	máy
tvoriť	soạn
feat	feat
malina	malina
mit	mit
mit	mit
mit	mlt
nick	nick
tlač	nhấn
tlač	bào
tlač	ấn
tlač	bấm
tlač	in
tlač	in
zaslúžil	đắng
majiteľ	hữu
gabriela	gabriela
johnny	johnny
miloslav	miloslav
žďár	žďár
diery	lỗ
diery	hố
diery	chẻ
diery	lỗ
tlače	nhấn
tlače	bào
tlače	ấn
tlače	bấm
rovná	bằng
skúma	examines
úradník	quan
arch	arch
arch	vòm
lawrence	lawrence
epizóda	tập
epizóda	episode
témou	topic
témou	thái
maritimes	maritimes
nemocnici	viện
nemocnici	xá
prostějov	prostějov
matúš	matthew
potrebuje	nhu
digitálne	digital
lesná	rừng
osobe	người
sad	grove
sad	thô
sad	orchard
sad	buồn
legenda	legend
koruny	vương
koruny	crowns
kresťanské	nguyen
kresťanské	christian
kráľovská	royal
končatiny	lem
detstva	trãi
dei	dei
matt	matt
sledovať	vết
sledovať	rãnh
sledovať	xem
sledovať	pass
sledovať	theo
hrdinov	heroes
vyvinutý	evolved
vyvinutý	evo
laurence	laurence
debut	debut
rose	rose
rose	ngợi
nezávislý	lập
odísť	bỏ
horský	núi
predaja	bán
predaja	lô
cár	czar
albrecht	albrecht
okraj	margin
okraj	lề
okraj	mép
okraj	edge
okraj	rìa
okraj	cạnh
okná	windows
colorado	colorado
čiary	line
čiary	dòng
čiary	lines
čiary	dòng
expedícia	despatch
komora	vẹn
chcem	muon
chcem	muốn
argentíny	argentina
felix	felix
ariel	ariel
zvláštne	weird
zvláštne	rar
zvláštne	lạ
zvláštne	lạ
zvláštne	lẻ
kozmického	cosmic
chapelle	chapelle
platne	kẽm
platne	đĩa
platne	dĩa
platne	records
javy	java
bang	đục
bang	bang
bang	boom
suchý	lau
suchý	khô
príjem	intake
rytierov	kị
mláďatá	cubs
ochorenia	benh
ochorenia	bệnh
hod	thảy
hod	chọi
hod	quăng
hod	vứt
hod	ném
krízy	crises
over	qua
over	hết
over	over
cache	cache
wall	wall
wall	tường
vyzerá	trông
karta	thẻ
karta	tab
karta	bài
karta	thẻ
karta	card
stena	wall
stena	tường
chlorid	clorua
miliardy	tỷ
miliardy	tỉ
miliardy	tỷ
miliardy	tỉ
oddelené	skill
opava	opava
konať	act
najbližšie	thiểu
štvrtá	mùng
screen	bày
usd	usd
usd	vnd
umelecká	nghệ
wien	wien
dan	dan
napísať	viết
napísať	ghi
napísať	gõ
napísať	soạn
kalendár	lịch
tvár	face
tvár	mặt
orange	cam
vnútorný	nội
vnútorný	nội
drží	lay
vyrábať	produce
klasická	classic
latinskej	latin
jednota	unity
scéna	cảnh
herbert	herbert
rafael	rafael
leto	summer
leto	hè
dostupný	rảnh
silver	bạc
mlyn	mill
viem	biết
singles	singles
hdp	gdp
pevné	đặc
zelené	lục
široká	rộng
široká	rộng
široká	vid
são	são
francesco	francesco
vybrané	chê
dánska	danish
milión	triệu
boys	boys
set	đặt
set	set
spôsoby	cách
pravdy	truths
pravdy	thật
písmen	thư
písmen	chữ
demo	demo
grafické	graphic
záliv	cove
záliv	vịnh
záliv	vịnh
záliv	bay
moon	nen
moon	nguyệt
moon	trăng
moon	moon
izraela	israel
regióny	vùng
kurt	kurt
osobu	người
vlasti	motherland
vlasti	homeland
polície	cảnh
zelený	lục
wright	wright
lucia	lucie
lucia	lucia
prísne	chuỗi
juhoslávie	yugoslavia
zabrániť	ngăn
zabrániť	tránh
oscar	oscar
hrdinu	hero
hrdinu	hùng
hrdinu	hoàn
vnútorná	indoor
vnútorná	nội
vnútorná	nội
verejný	công
ivanovič	ivanovich
poézia	thơ
ferrari	ferrari
sky	trời
sky	sky
maršal	marshall
rohu	góc
snr	snr
alice	alice
chaty	cottages
allen	allen
znojmo	znojmo
chyba	sai
chyba	lỗi
baby	baby
baby	bé
povesť	đồn
jonathan	jonathan
kože	skins
kože	da
kože	skin
kože	da
julien	julien
horní	horní
poste	poste
konferencii	thảo
two	hai
two	two
pevne	chật
kúpil	mua
marseille	marseille
marseille	marseilles
marseille	marseille
marseille	marseilles
turistický	touristic
guy	guy
guy	khứa
guy	gã
pausanias	pausanias
helin	helin
dame	dame
nahradené	superseded
škótska	scotch
škótska	scottish
wild	wild
wild	hoang
prirodzený	chích
clanok	recap
hrubý	ghê
hrubý	thick
hrubý	dầy
hrubý	dày
hrubý	rude
hľadanie	tìm
ponuku	thầu
ponuku	bid
amd	amd
aréne	arena
senec	senec
stáli	sto
aténach	athens
party	đảng
party	party
party	tiệc
spektrum	spectrum
metoda	mêthôđiô
gustav	gustav
gustav	gustave
niekoho	somebody
zničená	hỏng
zničená	hư
zničená	xì
zničená	hỏng
zničená	xì
neil	neil
rýchly	mau
rýchly	nhanh
rýchly	mau
rýchly	nhanh
uhlíka	carbon
uhlíka	cacbon
nemocnica	viện
nemocnica	xá
priame	direct
priame	trực
charlie	charlie
charlie	vc
zložený	composite
zložený	compound
krátka	bài
krátka	ngắn
krátka	short
krátka	lá
revue	revue
dieťaťa	con
kariet	bài
kariet	thẻ
rastislav	rastislav
princa	hoàng
princa	prince
správny	đúng
škótsko	scotland
jon	jon
jasnosť	clarity
jednoty	unity
živý	sống
živý	live
živý	alive
príchod	đến
príchod	đến
príchod	tới
sklon	gradient
sklon	dốc
sklon	inclination
verejná	công
príčin	causation
zložená	composite
gordon	gordon
dusík	nitơ
dusík	nitrogen
ihneď	ngay
chrudim	chrudim
slovania	slavs
jako	như
jako	thích
jako	like
marse	mars
alternatívne	alternative
kamil	kamil
odstrániť	bỏ
odstrániť	xóa
odstrániť	xóa
odstrániť	xoá
teba	các
teba	cac
teba	bạn
teba	anh
teba	cô
ťah	dời
ťah	chuyển
mol	mol
centrálna	trung
centrálna	central
xiii	xiii
ľahké	nhẹ
silná	mạnh
silná	strong
atmosféra	atmosphere
štatút	status
štatút	statutes
rangers	rangers
rangers	kích
marco	marco
akékoľvek	any
zálive	vịnh
zálive	vịnh
zálive	bay
potter	potter
nebezpečenstvo	nguy
nebezpečenstvo	hazard
koncepcie	concept
dne	dưới
dne	bậc
dne	đáy
dne	bottom
chuť	nếm
chuť	hương
chuť	thèm
prejsť	qua
prejsť	đèo
prejsť	pass
zlé	xấu
zlé	bad
zlé	kém
zlé	khiếp
zlé	tệ
chcela	wanted
valley	lũng
holt	holt
fond	quỹ
wales	wales
ťažký	nặng
motív	motif
sekcia	phần
rozlíšenie	vụn
rozlíšenie	giải
čítanie	đọc
čítanie	truyện
čítanie	đọc
gitaru	guitar
gitaru	ghita
georgia	gruzia
georgia	georgia
sport	sport
wings	wings
wings	cánh
duša	hồn
duša	soul
led	leeds
led	led
strach	sợ
strach	ex
nízka	low
nízka	thấp
rudy	rudy
rudy	quặng
vladislav	vladislav
leo	leo
benjamin	benjamin
deviatich	chín
horské	núi
klasický	classic
československá	czechoslovak
paula	paulie
paula	paula
ano	vâng
ano	dạ
ano	ano
indiana	indiana
prachatice	prachatice
vojnové	tranh
vojnové	chiến
preklady	dịch
preklady	dịch
vytváranie	tạo
vytváranie	tạo
pôdu	đất
kiss	hôn
kiss	kiss
neapol	naples
neapol	napoli
neapol	napoli
mníchove	münchen
mníchove	munchen
mníchove	munich
potrebný	thiết
potrebný	ấp
sex	sex
vystúpenie	gig
vystúpenie	suất
vládne	phủ
výnimočne	exceptionally
turistika	hiking
vetra	gió
negatívne	âm
negatívne	ám
médií	media
elizabeth	elizabeth
dôchodku	hưu
zimný	winter
menovanie	hẹn
menovanie	hẹn
stefan	stefan
michigan	michigan
antoine	antoine
luna	luna
križovatka	junction
križovatka	lô
spôsobiť	chi
grant	grant
výmena	interchange
vstupe	inlet
domáca	indoor
domáca	nhà
oka	oka
oka	eye
oka	mắt
explorer	explorer
zrušený	hủy
zrušený	hủy
dominik	dominik
dominik	dominic
chelsea	chelsea
horváth	horvath
študent	bmi
duch	ghost
duch	ma
pľúc	phổi
pľúc	lung
pľúc	phổi
pľúc	ớt
ulicu	phố
ulicu	street
stupne	độ
miller	miller
hit	trúng
hit	đánh
zobraziť	xem
zobraziť	view
zobraziť	xem
zobraziť	hiện
zobraziť	show
zadná	rear
belgický	bỉ
juniorov	nhí
wayne	wayne
vietor	gió
vietor	gió
dosiahlo	hoài
land	đáp
stephan	stephan
zlom	break
zlom	phá
zlom	xấu
zlom	ác
goya	goya
odstránenie	bỏ
odstránenie	xóa
trance	trance
relácie	phiên
relácie	khoe
mont	mont
sezón	mùa
sezón	seasons
sekundy	giây
janka	janka
pedro	pedro
duchovný	linh
výhra	thang
výhra	win
výhra	thắng
výhra	winning
výhra	thắng
odchádza	lá
iron	sắt
esa	esa
koncepcia	concept
hydra	hydra
okom	eye
okom	mắt
nikolajevič	nikolaevich
kapitoly	chương
konečná	final
bruno	bruno
prijať	nhận
stavovce	vertebrates
sólo	solo
sns	sns
papier	giấy
papier	trát
otakar	otakar
pôda	đất
pôda	đáp
bot	bot
bot	bot
bot	robot
zuby	răng
mšk	mšk
zrušenie	hủy
nebo	trời
nebo	sky
učiteľa	thầy
šancu	hội
kamene	stones
kamene	đá
kontrola	tra
men	hãm
šťastie	may
šťastie	lucky
indonézia	indonesia
indonézia	indonesia
caesar	ceasar
caesar	caesar
quebec	quebec
třebíč	třebíč
ruku	tay
ruku	tay
emi	emi
vyrábajú	produce
had	rắn
nice	đẹp
rozpadu	disintegration
prachu	bụi
prachu	chốn
krištof	christopher
sofia	sofia
norman	norman
branislav	branislav
vlákna	fiber
vlákna	sợi
vlákna	tơ
vlákna	threads
vlákna	tơ
predchádzajúce	trước
umožnilo	bật
přerov	přerov
pozadia	backgrounds
pozadia	nền
pozadia	background
tel	tel
tel	đt
alexej	alexei
alexej	aleksey
alexej	alexey
hardcore	hardcore
vína	rượu
vína	vang
zápal	gớm
mtv	mtv
ukončené	xong
hodinu	tiếng
hodinu	giờ
prešlo	tan
fort	fort
animalia	animalia
udelená	điệm
aux	aux
arabských	arab
demokracie	democracies
bush	bush
vedomie	consciousness
korún	crowns
here	đây
zvýšiť	tăng
zvýšiť	nâng
zvýšiť	nuôi
zvýšiť	nhôm
priama	direct
priama	trực
podmienkou	tiêm
podmienkou	trạng
matematiku	toán
matematiku	toán
matematiku	toán
maľba	sơn
maľba	tranh
maľba	sơn
este	este
záležitosti	affairs
doplniť	supplement
menu	menu
menu	menu
upraviť	sửa
upraviť	chỉnh
párov	couples
mail	mail
mail	evolution
mail	thư
daň	thuế
head	đầu
head	đàu
head	head
robin	robin
víťaza	thang
víťaza	thắng
mexika	mexico
čin	act
rick	rick
leva	lion
novinári	khmer
položka	tố
kone	ngựa
sprievodca	wizard
zničený	hỏng
zničený	hư
zničený	xì
zničený	vỡ
missouri	missouri
messier	messier
orlicí	orlicí
alternatívny	alternative
vaucluse	vaucluse
dedín	làng
bane	bane
bane	mìn
hamilton	hamilton
perry	perry
centier	centres
philip	philip
philip	filip
páry	couples
dobytka	bò
nárast	tăng
nárast	rise
nárast	gai
prescott	prescott
roy	roy
starosti	lo
starosti	lo
chordáty	chordate
alberta	alberta
časy	lần
časy	times
experimenty	nghiệm
kosť	xương
kosť	xương
kosť	bone
vatikán	vatican
trhová	chợ
veronica	veronica
svadba	cưới
harris	harris
sas	sas
špeciálny	cống
brazílsky	brazil
brazílsky	brazilian
sochu	tượng
express	express
prístavu	cảng
prístavu	cổng
prístavu	port
prístavu	cảng
age	tuổi
miami	miami
stretnúť	meet
stretnúť	gặp
lough	lough
elena	elena
howard	phuong
howard	howard
julius	julius
kroeger	kroeger
roll	cuộn
roll	roll
nízky	low
nízky	thấp
facto	facto
kladno	kladno
fontána	fountain
peugeot	peugeot
kennedyho	kennedy
panvy	chậu
populácia	kho
minúty	phút
minúty	phút
steel	thép
černý	černý
spieva	hót
zvýšil	tăng
kontinentálne	continental
delá	pháo
delá	súng
ženská	feminine
ženská	nữ
ženská	nữ
fox	fox
fox	cáo
libier	pound
libier	lb
libier	kg
krásna	đẹp
légie	legion
ľadu	băng
ľadu	đá
ľadu	is
listina	charter
chordata	chordata
mačka	mèo
mačka	cat
manuel	manuel
potrebná	thiết
potrebná	ấp
médiá	media
pridať	add
pridať	thêm
jason	phúc
jason	jason
podpísaná	ký
fiat	fiat
bojovníkov	warriors
kruh	tròn
kruh	lượn
šumperk	šumperk
písanie	gõ
písanie	viết
písanie	ghi
koňa	ngựa
rozšíriť	bung
square	đc
square	square
square	vuông
bunka	cell
benešov	benešov
pan	pan
notre	notre
mäso	thịt
mäso	thịt
zastaviť	dừng
zastaviť	ngừng
zničili	hỏng
zničili	hư
zničili	xì
zabiť	giết
zabiť	giết
vyvinula	evolved
jazier	hồ
jazier	lakes
zviera	beast
zviera	tã
zviera	vật
strata	mát
kresťanská	nguyen
kresťanská	christian
moore	moore
publikované	đăng
ville	ville
stalin	stalin
via	qua
via	via
hale	hale
hale	sảnh
sabbath	sabbath
tichý	silent
tichý	thoả
dar	dar
dar	tặng
silno	chật
silno	cứng
silno	khó
silno	khổ
silno	đắng
dispozícia	disposition
napísala	viết
doska	đĩa
doska	dĩa
doska	plank
doska	bảng
akýkoľvek	any
stavy	kỳ
nájde	xạo
štyria	bốn
nároky	ngợi
nároky	khai
chlapec	boy
chlapec	trai
chlapec	bé
vyvinuté	evolved
platiť	trả
piešťanoch	piešťany
povolania	nguyễn
okno	sổ
zlúčenín	compounds
zranených	thương
zranených	thương
roviny	plains
master	thầy
bao	bao
bao	bảo
maximálny	đa
maximálny	max
janeiro	janeiro
chov	lay
prehra	mát
prehra	đảnh
prehra	bại
prehra	losing
prehra	thua
cyprus	síp
tvrdia	cãi
château	château
budúcnosť	lai
petrohrade	petrograd
posun	shift
posun	ca
posun	trôi
debehogne	debehogne
audi	audi
jazdy	rides
laurent	laurent
blokov	chặn
kostí	xương
herca	diễn
myšlienok	suy
jerry	jerry
maďari	hungary
patrik	patrik
patrik	patrick
zameraný	giữa
modré	xanh
okolité	quây
okolité	ambient
farebné	nhuộm
farebné	màu
farebné	mầu
farebné	màu
vodopád	thác
bežný	chuẩn
bežný	thường
príčina	chi
príčina	chi
glenn	glenn
interview	phỏng
rajón	raion
vedieť	biết
lotyšsko	latvia
arsenal	arsenal
mála	vài
konštanta	hằng
johan	johan
naša	plr
donald	donald
inter	inter
strechy	mái
strechy	tèo
strechy	trần
normálne	chuẩn
normálne	thường
odmieta	rejects
výbuchu	blast
výbuchu	nổ
výbuchu	nổ
príležitosť	dịp
vsetín	vsetín
vĺn	sóng
tommy	tommy
paulo	paulo
narodený	sinh
samo	self
samo	tự
marta	marta
marta	martha
príspevok	đăng
kresťanských	nguyen
kresťanských	christian
vedu	khoa
vykonať	trùm
golden	vầng
golden	golden
golden	đỏi
oni	quất
oni	những
oni	chúng
oni	họ
jelena	jelena
irán	iran
záznamov	records
zmienky	mentions
vodík	hidro
vodík	hydrogen
vodík	hydro
spojiť	trộn
spojiť	link
slnečné	nắng
slnečné	sunny
slnečné	solar
krku	họng
krku	neck
krku	cổ
stanovené	đặt
stanovené	set
prezývka	nickname
zničil	hỏng
zničil	xì
európu	âu
kleť	kleť
jaromír	jaromír
predsedovia	ghế
rozum	óc
rozum	brain
rozum	não
rozum	chi
rozum	phiền
kopec	đồi
kopec	ngổn
kopec	hill
kopec	hoan
rovnaká	cùng
zoo	thú
zoo	zoo
three	tre
three	ba
three	three
filmfare	filmfare
orol	eagle
orol	bàng
výskumy	bê
nádej	mong
nádej	xoa
nestor	nestor
příbram	příbram
telefón	đt
závislosť	dependence
závislosť	nghiện
závislosť	addiction
premenná	biến
atmosféru	atmosphere
ronald	ronald
sub	sub
petrom	peter
petrom	phêrô
know	biết
diego	diego
mercedes	mercedes
gonzález	gonzález
slovom	lời
slovom	từ
kôň	ngựa
závod	gieo
závod	trồng
závod	cấy
závod	đua
závod	nhung
tváre	mặt
federer	federer
vysielania	phát
samica	nữ
jaskýň	hang
dokumentu	liệu
stv	stv
blansko	blansko
vzájomné	chung
poprade	poprad
beat	đánh
beat	phật
súkromná	tư
raf	raf
days	ngày
dvanástich	twelve
bielorusko	belarus
bielorusko	belarus
tokio	tokyo
označenia	nhãn
označenia	marks
koncerte	concert
islam	islam
pokles	giọt
pokles	bỏ
pokles	thả
pokles	giảm
daní	thuế
pius	piô
pius	pius
utrpel	led
špeciálna	cống
civilizácie	civilizations
civilizácie	civilisations
