szkła	glas
maks	maximalt
majewski	majewski
doradcą	rådgivare
buffalo	buffalo
buffalo	buffel
buffalo	bufflar
uzupełnić	påfyllning
prawdopodobieństwo	sannolikhet
prawdopodobieństwo	sannolikhet
hetman	hetman
zwłoki	lik
zwłoki	liket
zwłoki	lik
zwłoki	kadaver
pokoleń	generationerna
pokoleń	generationers
pokoleń	generationer
wieczny	evigt
wieczny	evighet
wieczny	evigt
wieczny	evig
wieczny	eviga
przyznaje	medger
przyznaje	erkänner
odkryć	upptäckter
odkryć	upptäck
odkryć	upptäcker
odkryć	upptäcka
stężenie	koncentrationer
stężenie	koncentrationen
stężenie	koncentration
zrobione	tagit
zrobione	tagen
zrobione	togs
zrobione	tagna
zrobione	made
zrobione	tillverkad
zrobione	tillverkade
zrobione	tillverkat
zrobione	gjorda
zrobione	avklarat
zrobione	done
zrobione	gjort
zrobione	färdig
rozbił	krossad
rozbił	krossade
rozbił	krossat
rozbił	sönderslagen
rozbił	störtade
rozbił	kraschade
rozbił	kraschat
inżynierów	ingenjörer
bonaparte	bonaparte
odwołany	inställt
odwołany	inställd
odwołany	inställda
odwołany	avbrutet
odwołany	avbruten
odwołany	inställt
odwołany	inställd
odwołany	avbrutet
odwołany	avbruten
żyła	levde
żyła	bodde
żyła	bott
żyła	levt
żyła	ven
uczestniczy	deltar
zjednoczenie	enhetlighet
zjednoczenie	enighet
zjednoczenie	enandet
zjednoczenie	enande
zjednoczenie	återförening
wnioski	tillämpningar
wnioski	ansökan
wnioski	ansökningar
wnioski	applikationer
wnioski	begäran
wnioski	önskemål
wnioski	förfrågningar
wnioski	slutsats
wnioski	slutsatser
wnioski	slutsatser
wnioski	slutsatserna
podłoża	substrat
rak	cancer
luksemburga	luxemburgska
luksemburga	luxemburg
luksemburga	luxembourg
radiowy	radion
radiowy	radio
emi	emi
sauber	sauber
somerset	somerset
atlantyku	atlantic
atlantyku	atlanten
atlantyku	atlantiska
pytaj	ask
pytaj	fråga
ronald	ronald
parki	parkera
parki	parken
parki	park
parki	stadsparken
parki	parker
parki	parks
konstrukcje	konstruktioner
konstrukcje	strukturerna
konstrukcje	konstruktioner
konstrukcje	strukturer
hong	hong
rain	regn
rain	rain
jam	garn
jam	marmelad
jam	jam
jam	sylt
połączyć	sammanfoga
połączyć	sammanfogning
połączyć	kombinera
połączyć	kombinerar
pozytywne	positivt
pozytywne	positiv
pozytywne	positiva
pętli	slingor
pętli	loop
pętli	slinga
historie	händelser
historie	historier
historie	stories
historie	berättelser
sheffield	sheffield
intensywnie	intensivt
intensywnie	intensiv
intensywnie	intensiva
intensywnie	intensivt
niepełnosprawnych	funktionshindrade
niepełnosprawnych	handikappade
niepełnosprawnych	handikappad
niepełnosprawnych	handikappade
magnus	magnus
przejęcia	anskaffning
przejęcia	förvärv
przejęcia	uppköp
przejęcia	övertagande
przejęcia	övertagande
przejęcia	övertagandet
libii	libyen
fizyka	fysik
islamu	islams
islamu	islam
naczelnik	fängelsedirektören
naczelnik	fängelsedirektör
sporów	tvister
sporów	dispyter
malarzy	målare
jeremy	jeremy
nagrobek	gravsten
nagrobek	grav
nagrobek	gravsten
haiti	haiti
haiti	haitiska
rozmieszczenie	layout
calcio	calcio
spektakl	skådespel
spektakl	spektakel
uzyskuje	erhåller
przekształcenia	omvandlingar
dłoni	palm
dłoni	handflata
wiara	faith
wiara	tron
wiara	tro
wiara	tron
wiara	tro
wiara	övertygelse
jesień	hösten
jesień	höst
jesień	hösten
jesień	faller
jesień	fall
jesień	ramla
jesień	höst
jesień	falla
walczących	stridande
rejestracji	registreringar
rejestracji	registrering
rejestracji	inskrivning
rejestracji	registreringen
myślenia	tänkande
myślenia	tänka
myślenia	funderar
myślenia	tänker
myślenia	tänkte
zmiennych	variablerna
zmiennych	variabler
wywołuje	framkallar
wywołuje	inducerar
prześladowań	förföljelser
prześladowań	förföljelse
prześladowań	förföljelsen
pułków	regementen
kolorado	colorado
bezpośredni	direkta
bezpośredni	regissera
bezpośredni	direkt
bezpośredni	direct
błony	membran
derby	derby
głębokie	djup
głębokie	djupa
głębokie	deep
głębokie	djupt
głębokie	djupgående
przejęcie	övertagande
przejęcie	övertagandet
przejęcie	anskaffning
przejęcie	förvärv
pieszych	fotgängare
pieszych	fotgängare
laurent	laurent
przedstawiona	presenterade
przedstawiona	framlagda
przedstawiona	presenteras
przedstawiona	presenterad
przedstawiona	presenterat
plakat	affisch
plakat	affischen
inicjatywa	initiativ
inicjatywa	initiative
inicjatywa	initiativet
bohaterka	hjältinna
palermo	palermo
wdowa	änkan
wdowa	änka
cole	cole
kulturowe	kulturella
kulturowe	kulturellt
kulturowe	kulturell
mma	mma
prywatny	privat
prywatny	basse
prywatny	privata
usuwania	omhändertagande
gil	gil
synod	synod
boliwii	bolivianska
boliwii	bolivia
wyrażenia	meningar
wyrażenia	fraser
wyrażenia	uttryck
wyrażenia	uttryck
gazy	gaser
gazy	gaza
edu	edu
nasion	frön
nasion	frö
nasion	utsäde
nasion	seed
nasion	frö
nasion	utsäde
flora	flora
śródziemnego	medelhavsområdet
śródziemnego	medelhavet
siódme	sjunde
siódme	seventh
starsza	äldste
starsza	äldre
starsza	äldre
esp	esp
porównania	jämförelsen
porównania	jämförelse
porównania	jämförelser
phillips	philips
phillips	phillips
jiří	jiří
seine	seine
antwerpii	antwerpen
münchen	münchen
poczęcia	uppfattning
poczęcia	befruktning
chaos	förödelse
chaos	kaos
chaos	kaoset
zarzut	vädjan
zarzut	påstående
zarzut	påståendet
zarzut	anklagelse
dziób	näbb
ustaw	uppsättning
ustaw	set
ustaw	ange
dialog	dialogen
dialog	dialog
palace	palatset
palace	palats
palace	palace
palace	slott
sztuczne	konstgjord
sztuczne	konstgjorda
sztuczne	artificiellt
sztuczne	konstgjort
sztuczne	artificiell
baltimore	baltimore
uwięziony	fängslades
uwięziony	fängslad
uwięziony	fängslade
uwięziony	fångad
uwięziony	fångade
uwięziony	instängd
ogrodzie	trädgård
ogrodzie	trädgården
robertson	robertson
apple	äpple
apple	apple
iwona	yvonne
ogranicza	begränsar
galaktyk	galaxer
wiosna	våren
wiosna	vårens
rządowe	regering
rządowe	regeringen
śpiewa	sjunger
śpiewa	sjungande
śpiewa	sjunga
śpiewa	sång
śpiewa	sjungit
śpiewa	sjunger
przekonany	övertygas
przekonany	övertygade
przekonany	övertygad
przekonany	övertygat
kaliber	kaliber
kaliber	kaliber
jessica	jessica
bibliotekę	bibliotek
bibliotekę	biblioteket
moritz	moritz
din	din
wyjaśnić	förklarar
wyjaśnić	förklara
orbitę	omloppsbana
orbitę	bana
mohamed	mohamed
osobowość	personlighet
osobowość	personligheten
ciężki	heavy
ciężki	tungt
ciężki	tung
ciężki	tunga
zarejestrowany	registrerades
zarejestrowany	registrerad
zarejestrowany	registrerat
zarejestrowany	registrerade
zarejestrowany	inspelat
zarejestrowany	inspelade
zarejestrowany	registreras
zarejestrowany	inspelad
zależność	beroende
zależność	beroende
zależność	beroendet
child	child
child	barn
oddanie	hängivenhet
oddanie	engagemang
oddanie	hängivenhet
oddanie	tillgivenhet
podejścia	tillvägagångssätt
podejścia	inflygning
okładki	täcka
okładki	omslag
okładki	omslag
okładki	täcker
okładki	omfattar
okładki	överdrag
podmiot	föremål
podmiot	ämne
podmiot	väsen
podmiot	enhet
volley	salva
url	url
url	webbadress
rzymian	romans
rzymian	romare
rzymian	romarna
zaproszony	bjuden
zaproszony	inbjudna
zaproszony	bjöd
zaproszony	inbjuden
zbiorowe	kollektivt
zbiorowe	kollektiva
zbiorowe	kollektiv
reprezentujący	representera
reprezentujący	företräda
reprezentujący	representerar
wież	towers
wież	tornen
wież	höghusen
wież	torn
ostro	tufft
ostro	grov
ostro	tuff
kość	ben
kość	bone
kość	benvävnad
sucha	torrt
sucha	torka
sucha	torra
sucha	torr
współpracownik	medarbetare
współpracownik	arbetskamrat
współpracownik	associerade
współpracownik	associerad
współpracownik	associera
lokomotywy	lok
lokomotywy	lokomotiv
lokomotywy	lok
lokomotywy	lokomotiv
zagrzeb	zagreb
bibliotek	biblioteken
bibliotek	bibliotek
kalisz	kalisz
tomáš	tomáš
stawy	dammar
stawy	fogar
stawy	lederna
stawy	leder
skamieniałości	fossiler
księżniczki	princess
księżniczki	prinsessan
księżniczki	prinsessa
księżniczki	prinsessor
kopiowania	kopiera
kopiowania	kopierar
kopiowania	kopiering
techniczna	teknisk
techniczna	tekniskt
techniczna	tekniska
świadomość	medvetandet
świadomość	medvetande
świadomość	medvetenheten
świadomość	medvetenhet
świadomość	medvetande
miles	miles
miles	mil
piechota	infanteriet
mongolii	mongoliet
smak	smak
smak	smaka
smak	smakar
smak	smaken
smak	smak
smak	smak
smak	arom
tabor	tabor
utrata	förlorar
utrata	förlora
utrata	förlust
weber	weber
zatwierdzony	godkända
zatwierdzony	godkänt
zatwierdzony	godkänd
potocki	potocki
michelle	michelle
baden	baden
przestępstwa	förseelser
przestępstwa	brott
przestępstwa	överträdelser
przestępstwa	brott
przestępstwa	kriminalitet
przestępstwa	brottslighet
przestępstwa	brott
przestępstwa	crime
alma	alma
jutro	morgondagen
jutro	imorgon
ostre	skarp
ostre	sharp
ostre	vassa
ostre	skarpa
ostre	skarpt
ostre	kryddig
ostre	akuta
ostre	akut
luftwaffe	luftwaffe
szybkość	hastighet
szybkość	snabbhet
szybkość	speed
szybkość	varvtal
szybkość	växlad
podgatunki	underarter
tychy	tychy
zrozumieć	förstår
zrozumieć	förstå
pytań	frågor
software	software
software	mjukvara
software	programvara
zatopiony	sänkt
zatopiony	sänkte
zatopiony	sjunkit
zatopiony	nedsänkt
zatopiony	sjunkna
wiktorii	victoria
giorgio	giorgio
panował	regerade
alejandro	alejandro
sandra	sandra
wallace	wallace
wellington	wellington
regionalny	regionala
regionalny	regional
regionalny	regionalt
zakonnica	nunna
następna	nästa
następna	härnäst
wyroby	artiklar
wyroby	artiklarna
wyroby	produkterna
wyroby	produkter
strategii	strategier
strategii	strategin
strategii	strategi
informuje	informerar
informuje	underrätta
informuje	informera
świeckich	sekulära
emmy	emmy
nadzoru	övervakning
nadzoru	tillsyn
nadzoru	övervakning
nadzoru	bevakning
satelitarne	satellit
satelitarne	satelliten
zabawy	roliga
zabawy	kul
zabawy	rolig
zabawy	skoj
zabawy	roligt
tajemnicy	sekretess
operatora	aktör
operatora	operatören
operatora	operatör
ćwiczeń	övningar
nico	nico
wymiana	ersättning
wymiana	ersättande
wymiana	ersättare
wymiana	växling
wymiana	utväxling
wymiana	exchange
wymiana	utbyte
przeznaczenia	öde
przeznaczenia	ödet
przeznaczenia	destiny
przeznaczenia	öde
przeznaczenia	ödet
łuk	båge
łuk	arc
łuk	båge
łuk	arch
łuk	båge
łuk	bog
łuk	buga
poprawnie	korrekt
lucie	lucie
atlancie	atlanta
regionalna	regionala
regionalna	regional
regionalna	regionalt
smoka	draken
smoka	drake
smoka	dragon
opisano	beskrev
opisano	beskrivet
opisano	beskrivna
opisano	beskrivs
kwatera	fjärdedelar
kwatera	kvartal
tajne	hemlighet
tajne	hemliga
tajne	secret
tajne	hemlig
tajne	hemligt
tajne	klassificerat
tajne	klassificeras
tajne	klassificerade
julius	julius
ciepło	heat
ciepło	värme
ciepło	varma
ciepło	varm
ciepło	värma
ciepło	varmt
ciepło	värme
alexandre	alexandre
rozwiązać	lösa
rozwiązać	löser
rozwiązać	lösa
rozwiązać	lös
ilustracje	illustrationer
aniołów	änglar
aniołów	angels
wycofanie	uttag
wycofanie	uttagen
wycofanie	uttag
wycofanie	tillbakadragande
wycofanie	utträde
wycofanie	återkallande
gość	besökare
gość	kille
gość	guy
gość	killen
gość	gäst
gran	gran
fale	våg
fale	vinka
fale	wave
fale	vågor
statut	stadga
statut	stadgarna
statut	stadgar
statut	stadga
statut	stadgan
statut	stadgar
dochodów	inkomster
dochodów	intäkter
dochodów	inkomst
strażnik	väktare
strażnik	guardian
strażnik	vårdnadshavare
strażnik	förmyndare
strażnik	vakta
strażnik	vakt
szerokiej	breda
szerokiej	bred
szerokiej	brett
koszalin	koszalin
dyplomatyczne	diplomatisk
dyplomatyczne	diplomatiskt
dyplomatyczne	diplomatiska
częstotliwość	frekvensen
częstotliwość	frekvens
too	också
too	oxå
too	too
too	alltför
matematyka	matte
matematyka	matematik
matematyka	matematik
matematyka	matematiska
matematyka	matematisk
matematyka	matematiskt
matematyka	matte
matematyka	matematik
wbc	wbc
berkeley	berkeley
rydze	riga
wiarę	faith
wiarę	tron
wiarę	tro
kostki	vrist
kostki	kuber
rozbudowa	förlängning
rozbudowa	utökning
rozbudowa	utbyggnad
rozbudowa	utvidgning
rozbudowa	expanderande
rozbudowa	expanderar
rozbudowa	utökar
rozbudowa	utöka
rozbudowa	utökning
rozbudowa	utbyggnad
rozbudowa	expansion
rozbudowa	utvidgning
przeprowadzona	utförd
przeprowadzona	genomförde
nowoczesne	moderna
nowoczesne	modern
nowoczesne	modernt
analogicznie	likaledes
analogicznie	likaså
emily	emelie
emily	emily
ostateczny	ultimata
ostateczny	slutliga
ostateczny	final
ostateczny	slutligt
ostateczny	sista
ostateczny	slutgiltigt
ostateczny	slutlig
ostateczny	definitiv
ostateczny	slutgiltiga
ostateczny	slutgiltigt
fin	fena
fin	fin
clinton	clinton
czwartek	torsdag
eduard	eduard
ukraińców	ukrainare
ukraińców	ukrainarna
nauczanie	undervisa
nauczanie	undervisning
socjolog	sociolog
rejestr	registrera
rejestr	register
rejestr	registret
rejestr	register
rejestr	kansliet
holowania	bogsering
karpaty	karpaterna
koch	koch
rzadkie	sällsynta
rzadkie	sällsynt
syntezy	syntes
replika	kopia
bellona	bellona
przemysłowy	industriell
przemysłowy	industriellt
przemysłowy	industriella
słup	stolpe
słup	polack
słup	pole
słup	påle
słup	stång
słup	pelaren
słup	stöttepelare
słup	pillar
słup	pelare
doradca	enhetschef
doradca	rådgivare
doradca	konsulten
doradca	konsult
doradca	advokaten
doradca	rådgivare
doradca	rådgivare
uderzył	träffad
uderzył	slog
uderzył	påkörd
uderzył	träffad
uderzył	träff
cokolwiek	oavsett
audi	audi
nsdap	nsdap
oskarżenia	anklagelser
oskarżenia	anklagelse
oskarżenia	beskyllningar
oskarżenia	anklagelser
oskarżenia	påståenden
oskarżenia	beskyllningar
oskarżenia	anklagelser
rejs	kryssning
arabii	saudiarabien
arabii	arabien
panie	lord
panie	herre
panie	ladies
panie	damerna
panie	damer
kong	kong
tradycję	traditioner
tradycję	tradition
tradycję	traditionen
cali	cali
cali	tum
edgar	edgar
twoja	ditt
twoja	din
twoja	dina
twoja	ditt
twoja	din
twoja	dina
dominuje	dominerar
clausura	clausura
jensen	jensen
chrzest	dop
chrzest	dopet
chrzest	dop
fia	fia
przegrana	nederlag
przegrana	besegra
przegrana	förlorar
przegrana	förlora
potomków	ättlingar
potomków	efterkommande
england	england
dee	dee
sprzeczne	motstridiga
sprzeczne	motsägelsefulla
sprzeczne	motstridiga
sprzeczne	motsägelsefullt
renata	renata
zasadnicza	grundläggande
zasadnicza	fundamentala
zasadnicza	fundamental
zasadnicza	fundamentalt
płock	płock
asystenta	biträdande
asystenta	assisterande
asystenta	assistent
podkategorii	underkategorier
podkategorii	underkategori
wagon	vagn
rodzeństwa	syskonen
rodzeństwa	syskon
zniszczyć	förstöra
zniszczyć	förgör
zniszczyć	förstör
zniszczyć	förinta
traktuje	behandlar
dialogu	dialogen
dialogu	dialog
odkrywa	avslöjar
odkrywa	upptäcker
missisipi	mississippi
powodując	orsakar
historycznie	historiskt
christine	christine
marynarka	flotta
marynarka	navy
marynarka	flottan
marynarka	marinen
marynarka	jackan
marynarka	kavaj
marynarka	jacka
stężenia	koncentrationer
stężenia	koncentrationen
stężenia	koncentration
wyjaśnienie	förklaring
wyjaśnienie	förklaringar
wyjaśnienie	klargörande
wyjaśnienie	förtydligande
polo	polo
czynne	aktiva
czynne	aktiv
czynne	aktivt
odbiór	over
odbiór	över
odbiór	kvitto
odbiór	mottagande
odbiór	mottagande
odbiór	mottagning
odbiór	receptionen
odbiór	reception
odbiór	pickup
represji	repression
represji	förtryck
wicehrabia	viscount
czeskie	tjeckiska
czeskie	tjeckien
ashley	ashley
obywatele	invånare
obywatele	medborgare
obywatele	medborgarna
obywatele	medborgare
obywatele	medborgaren
obywatele	medborgare
piętro	våningen
piętro	våning
piętro	golv
piętro	golvet
salon	lounge
salon	salong
salon	salong
ekspozycji	exponeringar
ain	ain
mięsa	kött
mięsa	kött
czynnik	faktorn
czynnik	faktor
speedway	speedway
mechaniczne	mekaniskt
mechaniczne	mekaniska
mechaniczne	mekanisk
nbc	nbc
wasilij	vasilij
podłoże	substrat
podłoże	marken
podłoże	ground
mauzoleum	mausoleum
butler	butler
butler	betjänt
zlewni	avrinningsområden
liczebności	överflöd
obserwuje	observerar
obserwuje	observera
obserwuje	tittar
tunezji	tunisiska
samuela	samuel
paliwo	drivmedel
paliwo	bränsle
paliwo	bensin
piłsudski	piłsudski
skuteczności	effektiviteten
skuteczności	effektivitet
skuteczności	effekt
skuteczności	effektivitet
skuteczności	effektiviteten
zatrudnienia	sysselsättning
zatrudnienia	anställning
zatrudnienia	sysselsättningen
ren	ren
ren	rhen
grey	grå
grey	grått
grey	gråa
tokyo	tokyo
okno	fönstret
okno	fönster
uroczyście	högtidligt
odzyskać	återställ
odzyskać	återfå
odzyskać	återhämta
kolumbia	columbia
kolumbia	colombia
kolumbia	colombia
cameron	cameron
piw	öl
motorsport	motorsport
germain	germain
glenn	glenn
treningi	träning
treningi	träningspass
treningi	utbildning
treningi	träning
treningi	utbildningar
treningi	träningar
prosi	frågar
leeds	leeds
kwiat	blossom
kwiat	blomma
kwiat	blomman
wieki	åldrar
wieki	sekel
wieki	århundraden
wieki	sekler
aaron	aaron
aaron	aron
operacyjnych	operationella
operacyjnych	operativa
operacyjnych	operativ
operacyjnych	operativt
council	rådets
council	council
council	rådet
camp	lägret
camp	camp
camp	läger
fabio	fabio
fabio	fábio
okrążenie	varv
komiksów	serier
komiksów	komiker
komiksów	serietidningar
mann	mann
zwykły	regelbundet
zwykły	regelbundna
zwykły	regelbunden
zwykły	ordinarie
zwykły	ordinarie
zwykły	vanliga
misje	uppdrag
misje	beskickningar
misje	uppdrag
misje	mission
wytwarza	producerar
rycerzy	riddare
demokratów	demokraterna
demokratów	demokrater
demokratów	demokrat
pokonany	slagna
pokonany	misshandlad
pokonany	slagen
pokonany	besegrade
pokonany	besegrat
pokonany	besegrades
pokonany	besegrad
charków	charkiv
norm	normer
norm	standarder
norm	normer
norm	standards
norm	norm
peugeot	peugeot
standardy	standarder
standardy	normer
standardy	standards
poprosił	frågat
poprosił	tillfrågad
poprosił	frågade
węgiel	stenkol
węgiel	kol
węgiel	kol
węgiel	kol
halfpipe	halfpipe
bass	bas
bass	bass
zamość	zamość
automatyczna	automat
automatyczna	automatiskt
automatyczna	automatiska
automatyczna	automatisk
aspekty	aspekter
aspekty	aspekten
aspekty	aspekt
prosto	straight
prosto	rakt
prosto	rak
prosto	raka
prezentacji	presentation
prezentacji	uppvisande
prezentacji	presentationer
stefano	stefano
domeny	domäner
domeny	domän
domeny	domänen
dame	dame
pracujący	jobbar
pracujący	arbeta
pracujący	fungerar
pracujący	fungerande
pracujący	arbetar
ostrowski	ostrowski
wzory	modeller
wzory	modellerna
wzory	förlagor
wzory	mönster
wzory	mönster
wzory	konstruktioner
wzory	designar
wzory	formler
wzory	formlerna
zatonął	sänkt
zatonął	sänkte
zatonął	sjunkit
zatonął	sjönk
strunowce	ryggsträngsdjur
joel	joel
porównanie	jämförelsen
porównanie	jämförelse
porównanie	jämför
porównanie	jämföra
dell	dell
ewy	eva
ewy	eve
fra	fra
osobisty	personlig
osobisty	personliga
osobisty	personligt
prezydenckie	presidentens
carmen	carmen
montgomery	montgomery
kompozytorów	kompositörer
oun	cns
jądro	kärnan
jądro	kärna
jądro	nucleus
jądro	kärna
jądro	core
jądro	kärna
jądro	kärnan
następcę	efterföljare
następcę	efterträdare
salomona	solomon
salomona	salomo
pearl	pärlan
pearl	pärla
pearl	pearl
wywołało	utlöstes
wywołało	utlöst
wywołało	utlöste
wiktoria	viktoria
wiktoria	victoria
przodków	förfäder
przodków	förfader
chińskie	kineser
chińskie	kinesiskt
chińskie	kines
chińskie	kinesisk
chińskie	kinesiska
lodu	is
lodu	ice
liber	liber
przydatne	användbar
przydatne	användbara
przydatne	användbart
przydatne	nyttig
jowisza	jupiter
zaangażowanie	interaktioner
zaangażowanie	förlovning
zaangażowanie	interaktion
zaangażowanie	engagemang
zaangażowanie	delaktighet
zaangażowanie	engagemang
zaangażowanie	inblandning
zaangażowanie	förpliktelse
zaangażowanie	åtagande
zaangażowanie	engagemang
wer	wer
rzemiosła	hantverk
kompetencji	kompetens
kompetencji	behörighet
kompetencji	kompetens
kompetencji	kompetenser
kompetencji	befogenheter
zapach	doft
zapach	lukt
zapach	lukta
zapach	luktar
zapach	lukt
zapach	parfymer
zapach	doft
żyjący	living
żyjący	levande
rozszerzenie	utvidgningen
rozszerzenie	utvidgning
rozszerzenie	utökning
rozszerzenie	utbyggnad
rozszerzenie	expansion
rozszerzenie	utvidgning
rozszerzenie	förlängning
rozszerzenie	utökning
rozszerzenie	utbyggnad
rozszerzenie	utvidgning
mercury	mercury
mercury	kvicksilver
konsulat	konsulatet
konsulat	konsulat
turków	turks
turków	turkarna
turków	turkar
prezentowane	visade
prezentowane	utvalda
prezentowane	utvalt
prezentowane	presenterade
prezentowane	framlagda
prezentowane	presenteras
prezentowane	presenterad
prezentowane	presenterat
kazań	predikningar
kazań	kazan
uroczyste	högtidligt
uroczyste	högtidlig
uroczyste	högtidliga
uroczyste	festlig
greckie	grekiskt
greckie	grek
greckie	grekisk
greckie	grekiska
venus	venus
armata	kanonen
armata	kanon
armata	kanoner
homo	homo
herbie	herbie
bergen	bergen
bergen	bergens
produkuje	producerar
estádio	estádio
ciemne	mörkt
ciemne	mörk
ciemne	mörka
lokalnie	lokalt
zawarty	innehöll
zawarty	inneslutna
zawarty	innesluten
wymagane	efterfrågade
wymagane	begärt
wymagane	begärda
wymagane	begärd
wymagane	begärde
wymagane	obligatoriskt
wymagane	krävs
metry	mätare
metry	meter
metry	meter
bit	bet
toma	toma
bomba	bomba
bomba	bomb
tunelu	tunnel
tunelu	tunneln
ekspertów	experter
ekspertów	sakkunniga
ekspertów	experten
ekspertów	sakkunnig
ekspertów	expert
sparta	sparta
misjonarz	missionär
ziemskiego	jordisk
ziemskiego	jordiska
dorosłe	vuxna
ściana	logg
ściana	väggen
ściana	vägg
ściana	mur
konstytucyjnego	konstitutionell
konstytucyjnego	konstitutionella
