din	از
olimpic	المپیک
arm	بازو
arm	دست
arm	آرم
arm	بازوی
bus	اتوبوس
bus	bus
constant	دائماً
constant	دائما
constant	ثابت
constant	دائم
constant	مداوم
georges	ژرژ
ray	پرتو
relief	امداد
republică	جمهوری
municipal	شهری
bulgară	بلغاری
natal	ناتال
acoperă	کاور
acoperă	جلد
acoperă	پوشش
acoperă	بپوشد
detaliu	جزئیات
detaliu	جزییات
alice	آلیس
înălțimea	ارتفاعی
înălțimea	بلندی
înălțimea	قد
înălțimea	ارتفاع
înălțimea	height
lituania	لیتوانی
subiecte	موضوعات
subiecte	موضوعاتی
regim	حالت
regim	رژیم
inima	قلبی
inima	دل
inima	قلب
francesco	فرانچسکو
sare	سالت
sare	نمکی
sare	نمک
guillaume	گیوم
redusă	خواص
congo	کنگو
sunet	صوت
sunet	صدا
utilizatorii	کاربران
florența	فلورنس
florența	فلورانس
tineret	جوانی
tineret	جوانان
provence	پروانس
cursă	نژاد
cursă	مسابقه
congresului	کنگره
lincoln	لینکن
lincoln	لینکولن
lincoln	لینکلن
vatra	اجاق
vatra	آتشدان
christopher	کریستوفر
anopheles	آنوفل
boris	بوریس
ernest	ارنست
comunistă	کمونیست
comunistă	کمونیستی
urbane	شهری
urbane	urban
urbane	اوربان
presiune	فشار
presiune	فشاری
interviuri	مصاحبه
hermann	هرمان
păcate	گناهان
reprezentant	نماینده
reprezentant	نماینده
prezentă	حاضر
prezentă	هدیه
secundare	ثانویه
secundare	ثانوی
manager	مدیر
alimentare	غذایی
alimentare	خوراک
alimentare	غذا
scenariu	فیلمنامه
scenariu	احداث
scenariu	سناریوی
scenariu	سناریو
scenariu	دستنوشته
numeroși	بیشماری
arhitect	معمار
arhitect	architect
discul	دیسک
discul	دیسک
abd	عبد
treime	تثلیث
treime	ترینیتی
flota	ناوگان
reguli	قواعد
reguli	قوانین
testament	وصیتنامه
testament	وصیت
carbon	کربن
carbon	کربنی
dovezi	برهان
dovezi	اثبات
dovezi	مدرک
dovezi	شواهد
dovezi	مدارک
dovezi	مدرک
partide	احزاب
exprimat	فرمودند
ziare	روزنامه
pierderi	خسارات
pierderi	ضرر
pierderi	تلفات
global	سراسری
global	جهانی
global	گلوبال
stradă	استریت
stradă	خیابانی
stradă	خیابان
stradă	خیابون
văzută	ندیده
văzută	دیده
sârbi	صربها
sârbi	صرب
sârbi	صربی
fată	دختری
fată	دختر
fată	girl
activi	فعال
doresc	آرزو
doresc	کاش
doresc	ارزو
doresc	ارزوی
funcțiile	توابع
membră	عضو
membră	عضوی
secundar	ثانویه
secundar	ثانوی
frederick	فردریک
frederick	فریدریش
aplicații	کاربردها
licență	گواهینامه
licență	مجوز
licență	جواز
facebook	facebook
facebook	فیسبوک
facebook	فیس
puterile	قدرتهای
comerț	بازرگانی
comerț	تجارت
comerț	تجارت
importanța	اهمیت
copilărie	کودکی
copilărie	بچگی
long	طولانی
long	لانگ
long	دراز
spiritul	روحی
spiritul	اسپریت
spiritul	روح
moștenitor	وارث
prieteni	دوستان
secțiune	بخش
urgență	ضرورت
urgență	فوریت
urgență	اضطرار
urgență	اورژانسی
urgență	اضطراری
urgență	اورژانس
memorie	خاطره
memorie	حافظه
memorie	حافظۀ
studenți	دانشجویان
difuzat	پخش
difuzat	مخابره
parlamentare	پارلمانی
earth	زمین
clase	کلاس
clase	کلاسهای
clase	کلاسها
schleswig	شلسویگ
ain	عین
ain	آئین
amphoe	amphoe
siria	سوریه
prusiei	پروس
senior	ارشد
distribuție	توزیع
rose	رز
rose	رُز
schimbare	تغییر
evreu	یهود
evreu	یهودیان
evreu	یهودی
evreu	یهودی
entertainment	سرگرمی
entertainment	تفریحات
entertainment	پذیرایی
stabilirea	موسسه
stabilirea	تاسیس
stabilirea	تأسیس
imperiale	امپراطوری
imperiale	سلطنتی
imperiale	امپراتوری
proprietăți	ویژگیها
proprietăți	ویژگیهای
justiție	عدالت
justiție	عدل
orchestră	نوازندگان
orchestră	ارکستر
mulțime	جمعیت
mulțime	شلوغی
mulțime	ازدحام
ocazie	مناسبت
ocazie	فرصتی
ocazie	فرصت
albania	آلبانی
calculator	رایانه
calculator	کامپیوتر
prefix	پیشوند
vertical	عمودی
vertical	عمودی
tehnica	تکنیک
alege	انتخاب
alege	برداشتن
medical	طبی
medical	medical
medical	پزشکی
credința	ایمانش
credința	ایمان
credința	ایمانی
credința	اعتقاد
știri	اخبار
știri	نیوز
știri	خبر
știri	خبری
știri	اخباری
brad	براد
operațiunea	عملیات
operațiunea	عمل
jucătorul	بازیکن
multiple	چندگانه
multiple	چندین
stefan	استفن
stefan	اشتفان
stefan	stefan
stefan	استیفن
grea	سنگینی
grea	سنگین
ian	لان
ian	ایان
aude	اود
libertate	ازادی
libertate	آزادی
libertate	لیبرتی
pericol	مخاطره
pericol	هازارد
pericol	خطری
pericol	خطر
anca	انکا
gustav	گوستاو
aspectul	ظاهر
belgrad	بلگراد
bărbat	مذکر
bărbat	نر
bărbat	انسان
bărbat	مَرد
bărbat	مرد
sticlă	گلاس
sticlă	گلس
sticlă	لیوان
sticlă	شیشه
sticlă	بطری
carlo	کارلو
maximilian	ماکسیمیلیان
materialul	مواد
materialul	مصالح
lățime	عرض
mobile	متحرک
mobile	سیار
mobile	موبایل
mobile	همراه
distrugerea	تخریب
distrugerea	هلاکت
distrugerea	نابودی
distrugerea	خرابی
distrugerea	ویرانی
schimbul	معاوضه
schimbul	تبادل
schimbul	مبادله
grădina	باغچه
grădina	باغ
grădina	گاردن
grădina	بهشت
universul	کائنات
universul	کیهان
universul	گیتی
socialiste	سوسیالیستی
socialiste	سوسیالیست
festivalului	عیدی
festivalului	جشنواره
temperatură	دما
nato	ناتو
tradiție	سنت
tradiție	رسم
interpretarea	تعبیر
interpretarea	تفسیر
industrial	صنعتی
suport	پشتیبان
suport	پشتیبانی
suport	حمایت
biroul	بیرو
biroul	اداره
biroul	دفتر
executiv	اجرایی
soldat	سرباز
soldat	سربازی
antică	آنتیک
antică	عتیقه
antică	کهن
antică	باستانی
antică	باستان
apel	توسل
apel	بخوانید
apel	تماس
mesajul	پیغام
mesajul	پیام
exprimă	اکسپرس
stan	استن
victime	تلفات
victime	قربانیان
way	راه
mass	جرم
mass	توده
mort	مرده
mort	مردن
mort	مُرده
mort	مردگان
dirijor	رسانا
dirijor	راهبر
box	boxing
box	بوکس
box	بکس
palestina	فلسطین
palestina	فلسطینی
asemănător	مشابه
miniștri	وزرا
miniștri	وزیران
miniștri	وزرای
actori	بازیگران
capital	پایتخت
capital	سرمایه
fondatorul	بنیانگذار
fondatorul	موسس
atlantic	اطلس
atlantic	اطلسی
atlantic	آتلانتیک
atacuri	حملات
dovadă	شواهد
dovadă	مدارک
dovadă	مدرک
dovadă	برهان
dovadă	اثبات
dovadă	مدرک
gabriela	گابریلا
sovietici	شوروی
sovietici	شوراها
sovietici	شوروی
pnl	pnl
amsterdam	آمستردام
amsterdam	امستردام
youthyears	youthyears
complexe	پیچیده
complexe	هرات
respins	عزل
documentare	مستند
canadian	کانادایی
canadian	کانادا
poitou	پواتو
suplimentare	اضافی
fenomen	پدیده
fenomen	پدیدهای
coroana	کرون
coroana	کراون
coroana	تاج
steagul	پرچم
campionat	قهرمانی
mike	مایک
australian	استرالیایی
australian	استرالیا
delta	دلتا
delta	دلتای
grave	جدی
stone	سنگ
stone	استون
stone	سنگی
stone	سنگسار
spital	بیمارستان
spital	بیمارستانی
break	بشکند
break	استراحت
break	شکستن
arc	قوس
arc	کمان
arc	تعظیم
arc	سجده
arc	کمان
arc	باو
comunicare	ارتباط
comunicare	ارتباطات
comunicare	مکاتبه
comunicare	ارتباطی
frate	داداشی
frate	داداش
frate	برادر
frate	برادر
frate	داداش
semne	مارکس
caractere	نویسه
medalie	مدال
scriere	نویسندگی
scriere	نوشتن
procese	آزمونهای
procese	فرایندهای
procese	دادخواهی
elizabeth	الیزابت
davis	دیویس
prizonieri	اسیری
prizonieri	زندانیان
power	قدرت
power	پاور
power	توان
power	power
power	قدرتش
frankfurt	فرانکفورت
ismail	اسماعیل
arizona	آریزونا
tony	تونی
schmidt	اشمیت
aliații	متفقین
aliații	متحدین
puy	پوی
primară	ابتدایی
primară	اصلی
primară	اولیه
introducere	معرفی
introducere	مقدمه
introducere	اشنایی
introducere	آشنایی
introducere	مقدمه
propusă	خواستگاری
propusă	پیشنهادی
cheile	کلیدها
cheile	کلید
prințesă	پرنسس
prințesă	شاهدخت
lacuri	لیکس
main	main
main	اصلی
main	ماین
pedro	پدرو
fox	فاکس
fox	روباه
promovare	ترویج
promovare	ارتقاء
promovare	ترفیع
promovare	تبلیغ
promovare	ارتقای
promovare	ارتقا
lansare	پرتاب
nepotul	برادرزاده
nepotul	خواهرزاده
nepotul	نوه
independentă	مستقل
secunde	ثانیه
încercarea	آزمون
încercarea	آزمایش
încercarea	تست
diploma	دیپلم
diploma	زینه
diploma	درجه
ecaterina	کاترین
teologie	الهیات
forțat	اجباری
forțat	اجبار
organizează	سازماندهی
covasna	کوواسنا
nationalgoals	nationalgoals
kosovo	کوزوو
traducător	translator
traducător	مترجم
temă	چهره
temă	چهرۀ
temă	تم
divizie	تقسیم
divizie	واحد
vase	رگها
vase	ظرفها
vase	ظروف
vase	غذاهای
legile	قوانین
rurală	روستایی
frunte	پیشانی
frunte	پیشونی
frunte	پیشانیش
cavalerie	سواران
cavalerie	سواره
versurile	شعر
versurile	شعرای
valley	دره
risc	خطر
risc	ریسک
numiți	معین
nikolai	نیکلای
nikolai	نیکولای
nikolai	نیکلای
nikolai	نیکولای
solomon	سلیمان
solomon	سولومون
ziar	روزنامه
jiu	ژی
organizare	سازمان
organizare	سازماندهی
organizare	سازمان
organizare	سازماندهی
complexul	پیچیده
complexul	هرات
rang	رتبه
rang	درجه
gheață	یخ
gheață	یخی
gheață	یخبندان
gheață	آیس
acceptă	میپذیرد
acceptă	پذیرد
acceptă	accept
acceptă	پذیرش
acceptă	قبول
templul	پرستشگاه
templul	عبادتگاه
templul	معبد
templul	تمپل
continuu	مداوم
continuu	پیوسته
continuu	مستمر
continuu	مداوم
continuu	پیوسته
continuu	پاینده
etapa	مرحله
etapa	صحنه
etapa	استیج
turc	turk
turc	تُرک
turc	تورک
turc	ترک
turc	ترکیه
turc	ترکی
service	خدمت
service	سرویس
service	خدمات
wang	وانگ
wang	ونگ
youthclubs	youthclubs
liniile	خطوط
sugerează	پیشنهاد
alianța	ائتلاف
alianța	وصلت
alianța	اتحاد
lazăr	لازاروس
lazăr	لازار
disponibile	موجود
monte	مونته
recente	اخیر
cracovia	کراکوف
coordonate	مختصات
coordonate	مختصات
misiune	مأموریت
misiune	ماموریت
mașina	خودرو
mașina	خودروی
mașina	ماشین
dead	مرده
dead	مردن
dead	مُرده
dead	مردگان
creangă	انشعاب
creangă	برنچ
creangă	شاخه
diferența	تفاوت
diferența	فرق
coperta	کاور
coperta	جلد
coperta	پوشش
gold	طلای
gold	gold
gold	طلا
gold	طلایی
gold	گلد
gold	زرین
scriu	نوشت
scriu	نویسند
scriu	نوشتن
scriu	بنویسید
scriu	بنویسد
scriu	نویسندگی
scriu	نوشتن
caută	جستجو
întâlnire	ملاقات
întâlnire	جلسه
întâlnire	دیدار
trăsături	ویژگیها
trăsături	ویژگیهای
philip	فلیپ
philip	فیلیپ
dreptate	عدالت
dreptate	عدل
cor	همخوان
cor	کورس
cor	cor
wolf	گرگ
wolf	وولف
wolf	گرگه
wolf	ولف
prezente	حاضر
prezente	هدیه
fruntea	پیشانی
fruntea	پیشونی
fruntea	پیشانیش
douglas	داگلاس
modificat	تغییریافته
für	für
augustin	آگوستین
augustin	آگوستین
provocat	تحریک
egal	برابر
egal	مساوی
egal	برابر
egal	مساوی
tarn	تارن
gerais	گرایس
vioară	ویولون
vioară	ویلن
vioară	ویولن
stejar	اوک
stejar	بلوط
cavaler	شوالیه
cavaler	نایت
operare	عامل
istanbul	استانبول
patrick	پاتریک
banii	پول
banii	پولی
precedent	سابقه
precedent	پیشین
precedent	قبلی
studiază	تحصیل
studiază	مطالعه
sector	بخش
sector	سکتور
isère	ایزر
conacul	عمارت
istorici	مورخان
deschiderea	افتتاحیه
deschiderea	افتتاح
sală	باشگاه
sală	ورزشگاه
sală	ورزش
decizie	تصمیم
decizie	فیصله
naos	nave
amestec	اختلاط
amestec	مخلوط
amestec	میکس
amestec	آمیخته
amestec	مخلوطی
amestec	ترکیب
geografică	جغرافیایی
geografică	جغرافی
geografică	جغرافیایی
imperială	امپراطوری
imperială	سلطنتی
imperială	امپراتوری
clasament	پایگاههای
jim	جیم
castel	قصر
castel	کاستل
castel	کستل
castel	قلعه
castel	کسل
câmpie	ساده
câmpie	جلگه
socialist	سوسیالیستی
socialist	سوسیالیست
înfrângerea	شکست
licența	گواهینامه
licența	مجوز
licența	جواز
milan	میلان
scenariul	فیلمنامه
scenariul	احداث
scenariul	سناریوی
scenariul	سناریو
scenariul	دستنوشته
teritorială	ارضی
argento	آرجنتو
impus	تحمیل
stack	پشته
stack	استک
fotografie	فتو
fotografie	photo
fotografie	عکس
fotografie	عکاسی
fotografie	photography
fotografie	عکسبرداری
principiu	اصل
lombardia	لمباردی
musulmani	مسلمان
musulmani	مسلمانان
musulmani	مسلمانها
musulmani	مسلمان
musulmani	مسلم
musulmani	مسلمانان
see	eea
răniți	مجروح
răniți	مصدوم
răniți	زخمی
răniți	مجروح
răniți	زخمی
profesionist	حرفهای
câștigător	برنده
desen	ترسیم
desen	نقاشی
desen	کشیدن
interzis	ممنوعه
interzis	ممنوع
interzis	حرام
interzis	نهی
interzis	ممنوع
interzis	حرام
interzis	ممنوع
regulile	قواعد
regulile	قوانین
irak	عراق
ideile	ایده
student	محصل
student	شاگرد
student	دانشجو
reacție	واکنشی
reacție	واکنش
howard	هوارد
howard	هاوارد
pre	pre
sprijinit	پشتیبانی
topul	بالا
topul	top
topul	تاپ
topul	اوج
topul	فاعل
avansat	پیشرفته
napoli	ناپل
napoli	ناپولی
activitățile	فعالیتها
cutremur	زلزله
marte	مریخ
marte	مارس
rare	نادره
rare	کمیاب
rare	نادر
rare	نادری
boală	بیماری
boală	بیماری
boală	ناخوشی
boală	مرضی
boală	بیماری
blocat	قفل
prusia	پروس
herbert	هربرت
măsura	پیمانه
avram	آورام
avram	ابرام
întrebări	سؤال
întrebări	سوالات
întrebări	سوال
întrebări	سؤالات
intern	انترن
intern	کارآموز
intern	داخلی
intern	درونی
intern	اهلی
valorile	مقادیر
valorile	ارزشها
participa	شرکت
închisă	بسته
completarea	تکمیل
paginii	صفحۀ
paginii	صفحه
anuarul	سالنامه
fabrică	کارخانه
răspândit	پخش
răspândit	گسترده
mica	میکا
zeelandă	زلاند
oră	ساعتی
oră	ساعت
externă	خارجی
stație	پاسگاه
stație	ایستگاه
watson	واتسون
industrie	صنعت
industrie	صنایع
cadru	قاب
cadru	چارچوب
cadru	فریم
electronică	الکترونیک
electronică	electronic
electronică	الکترونیکی
electronică	الکترونیک
bay	خلیج
bay	بای
scria	نوشتم
generație	نسل
ford	فورد
conflictul	درگیری
conflictul	منازعه
conflictul	کشمکش
conflictul	نزاع
conflictul	ناسازگاری
peretele	وال
peretele	دیواری
peretele	دیوار
ulei	نفت
ulei	اویل
ulei	روغن
gordon	گوردون
tehnici	تکنیکهای
maurice	موریس
illinois	ایلینوی
apariție	رخداد
allen	آلن
juridice	مجاز
juridice	قانونی
juridice	حقوقی
electronic	electronic
electronic	الکترونیکی
electronic	الکترونیک
prietenii	دوستان
channel	کانال
channel	مجرا
channel	مجرای
channel	چنل
channel	channel
asociate	مرتبط
asociate	وابسته
logo	لوگو
aprobarea	تصویب
curse	نژادها
curse	مسابقه
primi	دریافت
clasic	باکلاس
clasic	کلاسیک
clasic	کلاسیک
clasic	classic
wittelsbach	ویتلسباخ
leipzig	لایپزیگ
trupă	band
trupă	بند
trupă	گروه
trupă	قافله
personalitate	شخصیت
personalitate	شخصیتی
ocupată	مشغول
ocupată	مصروف
ocupată	اشغال
ocupată	شلوغ
indiana	ایندیانا
hollywood	هالیوود
hollywood	هالیوودی
semnul	امضا
semnul	امضاء
semnul	علامت
corespunzătoare	مناسب
corespunzătoare	درخور
corespunzătoare	متناظر
dei	dei
anhalt	آنهالت
spectacol	نمایش
wales	ولز
wales	ویلز
animal	حیوانی
animal	حیوانات
animal	جانوران
animal	حیوان
douăzeci	بیست
mandat	فرمانی
efectele	تأثیرات
efectele	تاثیرات
efectele	اثرات
efectele	آثار
etapă	مرحله
etapă	صحنه
etapă	استیج
estonia	استونی
modificarea	متمم
documentele	اسناد
mostră	نمونه
gheorghiu	گئورگیو
preda	تدریس
electronice	الکترونیک
electronice	electronic
electronice	الکترونیکی
electronice	الکترونیک
egală	برابر
egală	مساوی
responsabil	مسئول
responsabil	مسول
responsabil	مسئولیت
responsabil	نگهدارنده
cai	اسبان
cai	اسب
cai	اسبها
cetățeni	شهروندان
primind	دریافت
vigoare	ویگور
bustul	بالاتنه
tare	سخت
tare	دشوار
tare	پررو
tare	بلند
imaginile	تصاویر
dark	دارک
dark	تاریک
dark	تیره
individuale	شخصی
individuale	فرد
condiția	شرط
condiția	شرایط
necunoscut	ناشناخته
mala	مالا
boala	بیماری
boala	بیماری
boala	ناخوشی
boala	مرضی
boala	بیماری
secrete	رازها
secrete	اسرار
secrete	راز
secrete	محرمانه
secrete	رازی
secrete	راز
secrete	مخفی
similară	مشابه
purta	پوشیدن
purta	بپوشید
rezistența	مقاومت
rezistența	مقاومتی
rezistența	مخالفان
tobe	طبل
tobe	درامز
century	قرن
century	قرنه
century	سده
analiză	تحلیل
analiză	آنالیز
fază	مرحله
fază	فازی
fază	فاز
înregistrări	رکوردز
înregistrări	رکوردینگز
pomerania	پومرانی
cântă	بخون
cântă	بخونید
parma	پارما
etape	مراحل
mută	حرکت
invazia	تهاجم
invazia	هجوم
guy	گای
guy	یارو
dai	دای
sava	ساوا
interioară	درونی
prezentată	عرضه
terenuri	اراضی
terenuri	سرزمینهای
terenuri	سرزمین
terenuri	خشکی
terenuri	land
terenuri	سرزمین
profesori	اساتید
profesori	معلم
profesori	مدرس
primare	ابتدایی
primare	اصلی
primare	اولیه
primare	شهردار
rurale	روستایی
cehoslovacia	چکسلواکی
drapelul	پرچم
societăți	شرکتها
societăți	شرکتهای
societăți	احزاب
societăți	جوامع
satelit	ماهواره
satelit	ماهوارهای
diferită	متفاوت
regat	فرمانروایی
regat	پادشاهی
atacant	استرایکر
atacant	مهاجم
ponte	پانت
mario	ماریو
hamburg	هامبورگ
orléans	اورلئان
milion	میلیون
milion	میلیونی
milion	ملیون
massimo	ماسیمو
transformă	تبدیل
fundamentale	مبانی
fundamentale	بنیادی
fundamentale	اساسی
pregătire	آمادگی
pregătire	تدارک
pregătire	آموزش
pregătire	تمرین
pregătire	تمرینات
pregătire	آموزشی
pregătire	تعلیم
pregătire	اموزش
spațială	فضایی
ligă	لیگ
obișnuit	منظم
obișnuit	معمولی
argumente	آرگومان
argumente	دلایل
argumente	استدلال
wikimedia	ویکیمدیا
nominalizări	نامزدها
nominalizări	نامزدهای
aplicarea	کاربردی
aplicarea	کاربرد
tibet	تبتی
tibet	تبت
tibet	تبت
shakespeare	شکسپیر
arab	عرب
arab	عربها
stabilește	تنظیم
laura	لورا
mișcări	حرکات
mișcări	حرکات
tratament	درمانش
tratament	معالجه
tratament	درمان
franklin	فرانکلین
capabil	قادر
capabil	توانا
capabil	توانایی
capabil	لایق
capabil	قادر
capabil	توانا
compoziție	انشاء
compoziție	ترکیب
regie	کارگردانی
queen	queen
queen	ملکه
queen	بیبی
via	via
via	طریق
jane	جِین
ruinele	ویران
augustus	آگوستوس
gray	خاکستری
informație	اطلاعات
informație	معلومات
publicarea	چاپخانه
publicarea	نشر
publicarea	انتشار
compuse	متشکل
compuse	سروده
agricultură	کشاورزی
agricultură	زراعت
agricultură	کشاورزی
tehnologie	فناوری
tehnologie	تکنولوژی
computer	رایانه
computer	کامپیوتر
strict	اکید
strict	اکیدا
strict	اکیداً
celule	سلولهای
celule	سلول
celule	سلولها
mecanică	مکانیک
mecanică	مکانیک
mecanică	mechanical
mecanică	مکانیکی
legal	قانونا
legal	مجاز
legal	قانونی
legal	حقوقی
active	فعال
active	داراییهای
active	دارائی
active	دارایی
primarul	شهردار
britanici	بریتانیایی
britanici	بریتانیا
minerale	معدنی
business	تجارت
business	کسب
business	business
boston	بوستون
toulouse	تولوز
marco	مارکو
eroare	خطای
eroare	خطا
arhiva	آرشیو
arhiva	بایگانی
arhiva	آرشیو
arhiva	بایگانی
capturat	دستگیر
capturat	اسیر
anuală	سالانه
anuală	سالیانه
anuală	سالانه
anuală	سالیانه
rosso	روسو
expresia	تجلّی
expresia	عبارت
observator	رصد
observator	رصدخانه
observator	ناظر
gard	گار
gard	پرچین
gard	نرده
gard	حصار
gard	حصاری
băieți	پسران
băieți	پسرها
băieți	پسرا
antic	آنتیک
antic	عتیقه
antic	کهن
antic	باستانی
antic	باستان
montana	مونتانا
beijing	پکن
geografie	جغرافی
geografie	جغرافیای
geografie	جغرافیا
războaie	جنگها
proiectat	projected
devreme	پگاه
devreme	اوایل
trecând	گذشتن
trecând	وفات
trecând	گذر
cheie	کلید
cheie	کلیدی
concluzia	نتیجه
conferința	کنفرانس
conferința	همایش
varietate	جوره
varietate	تنوع
ramuri	شعبه
ramuri	شاخه
eseuri	انشاء
eseuri	مقالات
universală	جهانی
universală	یونیورسال
demonstrat	ثابت
aleasă	برگزیده
cercetarea	تحقیق
cercetarea	تحقیقاتی
cercetarea	تحقیقات
cercetarea	پژوهش
bot	پوزه
bot	ربات
bot	bot
tânără	جوان
tânără	یانگ
tânără	جوون
tânără	یونگ
veneto	ونتو
andrea	آندریا
andrea	آندرا
turcă	ترکیه
turcă	ترکی
cluburi	خاج
pești	فیش
pești	ماهیان
pești	ماهی
cerere	کاربردی
cerere	کاربرد
cerere	درخواست
cerere	مطالبه
cerere	تقاضا
cetățean	همشهری
cetățean	شهروند
cetățean	شهروندی
obiectul	شئ
obiectul	مفعول
obiectul	شیء
animație	پویانمایی
animație	انیمیشن
domn	آقایی
domn	جنتلمن
practica	تمرین
fort	فورت
fort	دژ
army	لشگر
army	ارتش
army	ارتشی
army	سپاه
army	لشکر
intenția	قصدی
intenția	قصدم
intenția	قصد
intenția	قصدش
intenția	قصد
civilă	civil
civilă	مدنی
civilă	غیرنظامی
siret	siret
dialog	محاوره
dialog	محاوره
limbaj	زبان
bank	بنک
bank	بانک
grafică	نگاره
grafică	graphic
grafică	نگارهای
grafică	گرافیک
grafică	گرافیکی
asistent	دستیاری
asistent	دستیار
pacea	سلامت
pacea	سلام
pacea	صلح
bass	بیس
bass	باس
vladislav	ولادیسلاو
liverpool	liverpool
liverpool	لیورپول
picturi	نقاشیهای
start	شروع
start	آغاز
tel	تل
tel	tel
focul	آتشسوزی
focul	آتش
focul	آتیش
activează	فعالسازی
frunze	برگها
frunze	برگ
recenzii	نقدهای
turnu	تورنو
giuseppe	جوزپه
armatele	سپاه
asasinat	ترور
spoleto	اسپولتو
votat	رای
votat	رأی
luis	لویس
carne	گوشتی
carne	گوشته
carne	گوشت
unchiul	عمو
unchiul	عموی
unchiul	دایی
oro	اورو
tehnologia	فناوری
tehnologia	تکنولوژی
impune	تحمیل
pasul	گام
pasul	مرحله
pasul	قدم
complete	تکمیل
nisip	شن
nisip	سند
nisip	ماسه
nisip	شنی
specialist	متخصص
motoare	موتورز
stabilită	تمکین
proba	نمونه
pietro	پیترو
însoțit	همراه
cipru	قبرس
bruce	بروس
excepție	استثنا
excepție	استثنای
sculptură	مجسمه
sculptură	تندیس
sculptură	حکاکی
artistul	هنرمند
artistul	artist
artistul	هنرمندی
azur	نیلگون
parohia	قصبه
parohia	پاریش
parohia	پریش
crezut	تفکر
factor	فاکتور
factor	عامل
caracteristică	ویژگی
petrol	بنزینی
petrol	بنزین
petrol	نفت
petrol	اویل
petrol	روغن
petrol	نفت
gata	اماده
gata	آماده
teoretic	نظری
heidelberg	هایدلبرگ
campioană	قهرمان
campioană	پهلوان
campioană	champion
jurnal	ژورنال
jurnal	مجله
jurnal	نشریه
jurnal	ثبت
party	مهمانی
party	پارتی
party	مهمونی
party	حزب
party	جشن
rangul	رتبه
rangul	درجه
privat	خلوت
privat	شخصی
privat	سرباز
privat	private
privat	خصوصی
monede	سکه
monede	سکه
andreea	آندریا
andreea	آندرا
cercetător	محقق
cercetător	پژوهشگر
cercetător	دانشمندی
cercetător	دانشمند
portretul	طولی
portretul	پرتره
judecată	داوری
judecată	قضاوت
judecată	حکم
judecată	حاکمیت
judecată	قضاوت
judecată	حکم
judecată	قضاوتی
judecată	داوری
fantasy	فانتزی
fantasy	وهم
concept	مفهومی
concept	مفهوم
golden	زرین
golden	طلایی
golden	گلدن
golden	طلائی
dunărea	دانوب
zidul	وال
zidul	دیواری
zidul	دیوار
liderii	رهبران
monedă	سکه
road	جاده
stara	استارا
madonna	مدونا
soarele	آفتاب
soarele	خورشید
soarele	سون
soarele	سان
lyon	لیون
lyon	لاینز
experiența	تجربه
vincent	ونسان
vincent	وینسنت
factori	عوامل
apollo	آپولو
apollo	شفاخانه
teorii	نظریات
teorii	نظریه
gospodărie	خانوار
off	خاموش
monitorul	نظارت
monitorul	نمایشگر
monitorul	مانیتور
monitorul	بزمجه
mesaje	پیامها
mesaje	پیام
fara	بى
fara	بدون
marine	دریایی
marine	مارین
normală	نرمال
normală	عادی
normală	معمولی
normală	طبیعی
strâns	سفت
strâns	تنگه
considerare	رسیدگی
suveran	دایملر
miller	میلر
limbajul	زبان
benzi	نوارها
benzi	نوارهای
benzi	استریپ
rural	حومه
rural	ییلاق
rural	روستایی
sufletul	نفس
sufletul	سول
sufletul	نفسی
adams	آدامز
adams	ادامز
educația	آموزش
educația	تحصیلات
oprit	ایستاد
ciclul	سیکل
ciclul	چرخه
posibile	امکان
posibile	ممکن
isaac	ایزاک
isaac	اسحاق
isaac	اسحق
isaac	آیزاک
memorial	یادبود
memorial	مموریال
fapte	حقایق
târgoviște	ترگوویشته
preferat	محبوب
alternative	جایگزین
said	گفت
lateral	کناری
lateral	جانبی
lateral	کنار
lateral	پهلو
lateral	طرف
hârtie	کاغذ
marmură	مرمر
marmură	تیله
cover	کاور
cover	جلد
cover	پوشش
phoenix	سیمرغ
phoenix	فونیکس
phoenix	ققنوس
phoenix	فینکس
phoenix	فینیکس
asistență	توفیق
fizic	جسمی
fizic	بدنی
fizic	فیزیکی
victoriei	ویکتوریا
historia	historia
camere	اتاقها
camere	اتاقهای
camere	اتاق
reduce	کاهش
jersey	نیوجرسی
jersey	جرسی
jersey	جرزی
false	کاذب
false	دروغین
false	نادرست
false	غلط
false	باطل
apreciat	مقبول
cehă	چک
cehă	چکی
peru	پرو
alianță	ائتلاف
alianță	وصلت
alianță	اتحاد
frumoasă	زیباست
frumoasă	زیبا
frumoasă	خوشگل
frumoasă	قشنگ
vis	ویس
vis	دریم
vis	خواب
vis	رویا
vis	رؤیا
vis	رویای
vis	رؤیای
florian	فلوریان
alexandria	اسکندریه
alexandria	الکساندریا
commons	عوام
fonduri	وجوه
limitată	محدود
legenda	افسانه
legenda	اسطوره
lansează	پرتاب
ghid	راهنما
ghid	هدایت
ghid	راهبر
verne	ورن
altitudinea	ارتفاع
heart	قلبی
heart	دل
heart	قلب
dragostea	دوست
dragostea	عشق
dragostea	عشقی
dragostea	عاشق
universitate	دانشگاه
universitate	qom
lama	بلید
lama	تیغه
lama	تیغ
lama	لاما
circulație	گردش
activă	فعال
dedicată	وقف
agricultura	کشاورزی
agricultura	زراعت
agricultura	کشاورزی
descoperită	کشف
destinate	قصد
alfabetul	الفبا
alfabetul	الفبای
speranța	امیدی
speranța	هوپ
