категория	loại
расы	nhung
подписан	ký
грузия	gruzia
грузия	georgia
аркадий	arkady
дэвис	davis
дэвис	davies
обер	ober
маршрутов	rô
мессье	messier
преследования	persecution
меч	gươm
меч	kiếm
хребет	ridge
хребет	đèo
сильные	mạnh
сильные	strong
прекратить	ngừng
прекратить	dừng
прекратить	ngừng
лас	las
чарли	charlie
чарли	vc
столкновения	clashes
столкновения	collision
столкновения	đốp
столкновения	clash
следы	vết
следы	rãnh
карло	carlo
баварии	bayern
баварии	bavaria
барокко	baroque
публикация	đăng
публикация	đăng
остановить	dừng
остановить	ngừng
подсемейства	subhọ
дальность	tầm
мгц	mhz
увы	alas
синий	xanh
петровна	petrovna
подчинение	obedience
воронеж	voronezh
рукописи	manuscripts
евровидение	eurovision
жёлтый	vàng
жёлтый	nhát
образец	sample
образец	mẫu
образец	model
пустая	rỗng
пустая	trống
варшаве	warszawa
варшаве	warsaw
дала	tặng
ступень	stage
обычных	conventional
водохранилище	reservoir
детство	trãi
рейс	bay
кабинет	tủ
петер	peter
петер	phêrô
петер	péter
массовые	massive
маунт	núi
маунт	lắp
пояса	đai
ивановича	ivanovic
рига	riga
абзац	đoạn
соло	solo
больнице	viện
больнице	xá
рождества	christmas
уничтожения	điêu
устав	charter
устав	statutes
медленно	chậm
медленно	phím
продаж	bán
продаж	lô
людовик	louis
людовик	ludovic
билли	billy
билли	billie
рис	gạo
рис	cơm
рис	rhys
юниоров	nhí
клип	clip
легенды	legend
проф	prof
доступны	rảnh
внимательно	kỹ
способы	cách
сборники	compilations
угля	than
ска	ska
знамя	banner
евразии	eurasia
собрать	thu
собрать	thu
собрать	men
железа	tuyến
железа	gland
железа	sắt
дан	dan
дан	dunn
указанных	chất
сильное	mạnh
сильное	strong
трамвай	tram
трамвай	trams
отдал	tặng
венгерский	hung
венгерский	hungary
соль	muối
соль	sol
увеличить	tăng
увеличить	zoom
предположение	assumption
кит	keith
кит	kit
запуск	launch
запуск	phóng
нил	neale
нил	neal
нил	neil
нил	nile
альфред	alfred
трон	tron
шах	shah
николаев	nikolaev
билл	bill
судьбы	destiny
судьбы	phạn
хельсинки	helsinki
латинской	latin
сложные	complex
рудольф	rudolph
рудольф	rudolf
фредерик	frederik
фредерик	friedrich
фредерик	frederick
фредерик	frederic
деревья	cây
мемориал	memorial
классы	hạng
альпы	alps
альпы	anpơ
использован	phơi
сопрано	soprano
сопрано	sopranos
улан	ulan
марио	mario
квт	kwh
квт	itc
коэффициент	coefficient
италию	italy
сбора	gom
юнайтед	united
юнайтед	hoa
гильдии	guild
атака	công
атака	assault
софии	sofia
феликс	felix
милан	milan
милан	milano
венеции	venice
венеции	venezia
жанейро	janeiro
предел	hạn
зелёные	lục
нобелевской	nobel
хилл	đồi
хилл	ngổn
хилл	hill
хилл	hoan
разговор	nói
порой	đôi
сара	sarah
сара	sara
посадки	trồng
посадки	cấy
сербия	serbia
карту	bài
карту	thẻ
карту	card
печать	in
печать	in
печать	seal
разделить	chia
разделить	share
разделить	tách
разделить	chia
разделить	chia
поездки	du
поездки	trips
падение	falling
падение	rơi
падение	sáp
падение	rơi
падение	sút
падение	ngã
двери	cửa
двери	cửa
кафедру	pulpit
включить	chèn
включить	bật
хоккей	hockey
узбекистан	uzbekistan
бангладеш	bangladesh
цепи	xích
церемония	lễ
решила	quyết
девы	virgo
атлас	atlas
чувство	feelin
схеме	pattern
схеме	mẫu
взрыв	blast
взрыв	nổ
взрыв	nổ
фернандо	fernando
урал	ural
многое	nhiều
пермь	perm
маршал	marshall
галереи	gallery
бот	bot
бот	robot
волосы	tóc
лента	feed
лента	băng
лента	ribbon
балет	ballet
балет	balê
муз	muses
доп	dop
уайт	trắng
уайт	white
уайт	bạch
прошел	tan
зелёная	lục
ручей	lạch
ручей	creek
ручей	luồng
ручей	suối
ручей	stream
донецк	donetsk
абхазии	abkhazia
любая	any
аварии	crash
аварии	nạn
медиа	media
девочка	girl
девочка	gái
танец	điệu
танец	múa
уровней	cấp
груди	ngực
груди	vú
груди	vú
груди	ngực
груди	breast
длинный	lâu
длинный	dài
длинный	long
любую	any
ярослав	yaroslav
ярослав	jaroslav
вина	rượu
вина	vang
лгбт	lgbt
жидкости	liquid
жидкости	lỏng
горно	gorno
узел	node
узел	nút
узел	gút
узел	knot
перенос	chuyển
перенос	truyền
защищать	vệ
защищать	cọc
кол	col
монастыри	monasteries
захват	bắt
захват	chụp
захват	seizure
массового	nhái
массового	mass
хвост	đuôi
постоянный	hằng
егор	egor
егор	yegor
аренды	thuê
старт	khởi
ребёнок	baby
ребёнок	bé
ребёнок	con
смоленск	smolensk
хор	chorus
хор	glee
осетии	ossetia
джерри	gerry
джерри	jerry
внешняя	ngoài
римская	roman
римская	đế
густав	gustav
густав	gustaf
сэм	sam
корма	feed
преобразования	biến
календарь	lịch
освещения	lighting
келли	kelly
пушкин	pushkin
карточки	bài
карточки	thẻ
содержать	chứa
ветвь	cành
ветвь	nhánh
листьев	lá
сказка	fairytale
шлезвиг	schleswig
коммун	xã
штаты	kỳ
ответить	tời
ядро	lõi
ядро	hạt
ядро	nhân
стене	wall
стене	tường
растёт	mọc
разрушения	điêu
автоматический	động
автоматический	tự
симон	simone
симон	simon
перспективы	outlook
перспективы	perspective
небо	trời
небо	sky
небо	bien
квартире	hộ
завтра	mai
кара	kara
кара	cara
чешский	séc
закрыть	close
закрыть	đóng
закрыть	gần
закрыть	kín
встретил	trúng
встретил	met
доклад	cáo
математика	toán
математика	toán
математика	toán
представляла	imagined
корни	rễ
выиграть	thang
выиграть	win
выиграть	thắng
двойной	double
двойной	đôi
сетей	mạng
сетей	mạng
слой	layer
слой	lớp
объявлен	tuyên
расследование	inquiry
александру	alexandru
плавание	bơi
хроника	chronicle
маленькая	nhỏ
маленькая	nhỏ
маленькая	tiểu
независимый	lập
майя	maia
майя	maya
майя	maja
барнаул	barnaul
станица	stanitsa
византии	byzantium
византии	byzantine
вена	viên
вена	vienna
пистолет	súng
стихотворение	thơ
кислота	axit
кислота	acid
кислота	axít
тщательно	kỹ
кристина	christina
кристина	cristina
кристина	christine
кристина	kristina
нападение	assault
нападение	công
внутренняя	nội
внутренняя	nội
цена	price
цена	giá
цена	tốn
широкого	rộng
широкого	vid
пожар	lửa
пожар	cháy
пожар	lứa
валерия	valeria
валерия	valerie
бор	bor
бор	niğde
бор	bohr
бор	boron
сомнений	reo
оригинальный	gốc
оригинальный	tác
химия	hóa
химия	lờ
бедности	nghèo
наказание	penalty
наказание	phạt
учиться	ngộ
учиться	học
полей	fields
полей	trường
кевин	kevin
эдди	eddie
эдди	eddy
эдди	addy
сибирский	oanh
сибирский	siberian
турецкий	turkish
британские	british
веса	weights
веса	tạ
йозеф	jozef
йозеф	josef
сербской	srpska
начальной	tiểu
черногории	montenegro
черногории	montenegrin
эмир	emir
опасность	nguy
опасность	hazard
сомнение	reo
статуя	tượng
прямые	direct
прямые	trực
поэзия	thơ
навсегда	forever
навсегда	mải
собраны	đọt
такси	taxi
такси	taxi
такси	cab
такси	xi
такси	taxi
сильнее	mạnh
франсиско	francisco
риск	liều
риск	ro
специальная	cống
лоб	trán
лоб	trán
джим	jim
достичь	đạt
фердинанд	ferdinand
привлечь	vẽ
уругвая	uruguay
ивано	ivano
уничтожение	extermination
уничтожение	điêu
охватывает	covers
общественности	công
объем	volume
кндр	dprk
постоянное	hằng
ячейки	cell
отлично	tuyệt
интерфейс	giao
массив	mảng
массив	ten
клод	claude
блокировать	khối
блокировать	block
блокировать	chặn
самбо	sambo
аспекты	chiều
доступен	rảnh
пуэрто	puerto
кодекс	codex
упоминает	mentions
миль	miles
миль	phít
миль	km
миль	dặm
вращения	xoay
вращения	quay
поздно	sen
поздно	trễ
поздно	khuya
поздно	muộn
льюис	lewis
добыча	mỏ
добыча	capture
добыча	prey
мыс	cape
желания	muôn
ветра	gió
ветра	gió
дуэт	duo
роджер	rõ
роджер	roger
зачёте	standings
роза	rose
роза	ngợi
роза	rosa
роза	hồng
потока	luồng
потока	màng
потока	flow
обычный	chuẩn
обычный	thường
корее	korea
корее	hàn
частный	tư
духовного	linh
разрушен	hỏng
разрушен	hư
разрушен	xì
аналог	analogue
аналог	analog
чеченской	chechen
чеченской	chechnya
гей	gay
падает	falling
падает	rơi
падает	ngã
падает	falls
падает	thác
падает	rơi
падает	sút
слухи	rumour
слухи	gossip
слухи	rumor
югославия	yugoslavia
словении	slovenia
словении	slovene
эпоха	era
огайо	ohio
драфт	nháp
дона	dona
дона	don
регионы	vùng
сектор	cành
сектор	nhánh
равен	bằng
мехико	méxico
мехико	mêxico
легче	nhẹ
оки	oki
оки	được
немногих	vài
разряд	singles
прага	prague
прага	praha
раненых	thương
праге	prague
праге	praha
сантьяго	santiago
тейлор	taylor
модуль	modul
модуль	môđun
модуль	module
модуль	đun
питание	mat
волна	sóng
волна	wave
лидия	lidia
лидия	phuong
лидия	lydia
владельца	hữu
кларк	clarke
кларк	clark
гост	gost
саша	sacha
саша	sascha
саша	sacha
саша	sasha
обнаружения	detection
альфа	alpha
альфа	alfa
альфа	alfa
мосты	bridges
мосты	cầu
ночной	mộng
холм	đồi
холм	ngổn
холм	hill
холм	hoan
включен	bật
примечание	note
марш	marsh
марш	march
толстого	tolstoy
скобках	parentheses
турок	turk
турок	thổ
турок	turks
житель	resident
минуту	phút
фрунзе	frunze
повстанцев	phiến
повстанцев	rebel
хорватия	croatia
приговор	câu
тамара	tamara
сквозь	qua
бар	bar
масла	oils
седьмой	seventh
начальная	tiểu
антоний	anthony
антоний	antony
антоний	antonius
антоний	antoni
расширить	bung
кабинета	tủ
шахты	mìn
джузеппе	giuseppe
дагестан	dagestan
мама	mama
мама	mum
мама	mẹ
мама	mẹ
мама	mom
мама	mẹ
посетителей	khách
афины	athens
пророка	tri
полные	say
полные	full
полные	đầy
тест	test
тест	thử
тест	quiz
японские	nhật
рыба	pisces
рыба	cá
львович	lvovich
адвокат	advocate
вьетнама	vietnamese
кристофер	christopher
подписи	ký
мастерская	xưởng
выигрывает	thắng
выходе	outlet
чжан	trương
вспышки	thoáng
еврейский	hebrew
моменты	moments
видели	thấy
атлетико	atletico
атлетико	atlético
дар	dar
дар	tặng
сталин	stalin
елены	helena
ист	đông
гостей	khách
грин	greene
грин	greens
латвия	latvia
сухой	lau
сухой	khô
бруно	bruno
турниры	tournaments
вечер	tối
водные	aquatic
суммы	sums
эксплуатация	thao
переворота	coup
крыло	wing
крыло	cánh
луиза	louisa
луиза	luisa
луиза	louise
градусов	độ
индейцев	indians
ждать	đợi
ждать	chờ
племянник	cháu
орёл	eagle
орёл	bàng
орёл	đầu
орёл	vát
богов	thần
способствует	contributes
франк	frank
франк	franck
франк	franc
весна	spring
весна	xuân
дана	dana
брюс	bruce
короны	vương
короны	crowns
химического	hóa
ума	uma
сессии	phiên
сессии	phiên
роберто	roberto
отправить	gửi
отправить	gởi
онтарио	ontario
миллер	miller
цены	giá
большевиков	bolshevik
зима	winter
цивилизации	civilizations
цивилизации	civilisations
нтв	ntv
вал	ver
вал	val
сознание	consciousness
логика	luận
логика	logic
думал	nghĩ
думал	tưởng
добычи	trekking
добычи	mỏ
варшава	warszawa
варшава	warsaw
смену	shift
смену	ca
колонны	cột
недостаток	vitamin
написала	viết
соли	muối
колорадо	colorado
носить	mặc
носить	đeo
паша	pasha
вещество	chất
андреа	andrea
антонович	antonovich
иваново	ivanovo
лариса	larissa
блог	blog
ташкент	tashkent
подробности	tiết
куба	cuba
собаки	chó
охота	hunt
охота	săn
охота	săn
леонидович	leonidovich
величина	giá
величина	magnitude
гимн	ca
шанс	hội
маргарет	margaret
гордон	gordon
ареста	seizure
норм	norm
переходы	crossings
специальное	cống
гарсия	garcia
гарсия	garcia
гарсия	garcía
задание	task
уэльс	wales
бумаги	giấy
бумаги	trát
положительные	dương
никола	nicola
никола	nikola
положительно	dương
исландии	iceland
плавания	buồm
рассмотрение	review
даниил	daniil
короткое	bài
короткое	ngắn
короткое	short
короткое	lá
козлов	kozlov
читатель	reader
снято	cut
снято	cắt
снято	méo
снято	chém
мое	mỏ
мое	mine
ата	atta
ата	ata
пушка	súng
уэльса	wales
гвардия	gác
гвардия	canh
греков	greeks
джаз	jazz
ветер	gió
упал	rớt
упал	rơi
упал	té
упал	ngã
упал	ngã
артура	arthur
люксембург	luxemburg
люксембург	luxembourg
сорта	cultivars
маленькие	nhỏ
маленькие	nhỏ
маленькие	tiểu
петрова	petrova
завоевания	conquest
переписать	rewrite
лёгкая	nhẹ
защитника	defender
защитника	cọc
гонка	đua
гонка	nhung
конрад	conrad
конрад	konrad
толстой	tolstoy
итого	tổng
кухня	bếp
ограничение	hạn
натрия	natri
средневековой	medieval
гарнизон	garrison
афинах	athens
отмены	nâng
отмены	lifting
оскорбления	xúc
хип	hip
хип	hông
новодевичьем	novodevichy
пользователь	dùng
миссис	bà
частицы	hạt
частицы	hạt
вала	vala
всеволод	vsevolod
волн	sóng
математике	toán
контакт	lạc
кеннеди	kennedy
возрождение	revival
возрождение	rebirth
астрономии	astronomy
мюнхен	münchen
мюнхен	munchen
мюнхен	munich
кэтрин	kathryn
кэтрин	katherine
кэтрин	catherine
кэтрин	catarina
крымских	krym
крымских	crimean
ирака	iraq
смена	shift
смена	ca
попробовать	thử
окно	sổ
ключевых	key
ключевых	khóa
ключевых	phím
алексеев	alekseyev
теодор	theodore
теодор	theodor
демократии	democracies
след	trail
след	vết
след	trace
хорошее	tốt
хорошее	hay
хорошее	ngon
набережной	waterfront
набережной	boardwalk
конструкций	designs
бек	beck
бек	bec
трубы	ống
трубы	tuber
трубы	trumpets
рука	tay
рука	tay
показ	xem
показ	hiện
показ	show
ривер	sông
халеакала	haleakalā
ереван	yerevan
андреев	andreev
вещание	phát
каналы	kênh
каналы	kênh
камни	stones
камни	đá
зависимость	dependence
зависимость	addicted
зависимость	nghiện
зависимость	ghiền
зависимость	nghiện
зависимость	addiction
монографий	monographs
арене	arena
орлов	orlov
наса	nasa
танцы	điệu
танцы	múa
трагедии	tragedies
ярославль	yaroslavl
справка	cứu
справка	giúp
хватит	đủ
обвинение	sạc
лиза	lisa
лиза	liza
нуля	gãi
нуля	scratch
кавказ	caucasus
кавказ	kavkaz
контакты	lạc
эмиль	emile
эмиль	emil
здравствуйте	alo
здравствуйте	hello
вальтер	walther
вальтер	walter
фрэнсис	phanxicô
фрэнсис	francis
фрэнсис	frances
боевая	combat
омск	omsk
теряет	thua
наследство	inheritance
пишите	viết
пишите	ghi
пишите	gõ
режиссер	trương
монако	khảm
монако	monaco
преследование	rình
преследование	persecution
венеция	venice
венеция	venezia
траве	cỏ
лейк	hồ
таджикистана	tajikistan
выступающий	loa
строк	hàng
строк	lines
строк	dòng
преимущества	lợi
луна	luna
луна	nen
луна	nguyệt
луна	trăng
луна	moon
лопес	lopes
лопес	lopez
гессен	hesse
вагон	car
вагон	xe
известное	quen
пакистана	pakistan
пакистана	pakistan
пакистана	pakistani
воины	warriors
морозов	morozov
дуглас	douglas
метрах	mét
авеню	avenue
камера	vẹn
камера	camera
ботаник	nerd
боюсь	sợ
собака	chó
собака	dog
путина	putin
ассистент	ass
гольштейн	holstein
диалог	thoại
диалог	thoại
валенсия	valencia
секунды	giây
лошади	ngựa
саундтрек	soundtrack
штук	grand
ориентации	hướng
бад	nghị
бад	răn
бад	bud
федорович	fedorovich
нач	cna
предыдущие	trước
мухаммед	mohammad
мухаммед	muhammad
мухаммед	mohammed
мухаммед	muhammed
мухаммед	mohamed
классический	classic
дверь	cửa
вред	hại
голосовать	vote
гитлера	hitler
терри	terri
терри	terry
кейт	kate
кейт	cate
экран	bày
дно	dưới
дно	bậc
дно	đáy
дно	bottom
кривой	cong
захоронения	táng
водах	waters
ахмед	ahmed
ахмед	ahmad
альфонсо	alfonso
турки	thổ
турки	turks
турецкая	turkish
железы	tuyến
железы	gland
телефон	đt
афганистане	afghanistan
квартал	quý
вюртемберг	württemberg
гранд	grand
синтез	fusion
ливии	libya
приглашение	mời
приглашение	mời
тайны	mystery
тайны	secrets
сборы	phí
четверо	bốn
медицина	thuốc
экспресс	express
жорж	georges
саратов	saratov
цезарь	ceasar
цезарь	caesar
цезарь	cesar
цезарь	césar
ангел	angel
иерусалим	jerusalem
вагоны	toa
тим	tim
рос	ros
жанна	jeanne
парки	parks
курская	kursk
себастьян	sebastian
себастьян	sebastião
себастьян	sébastien
ленинский	leninsky
самара	samara
смены	ca
регби	rugby
сов	cú
унаследовал	thừa
металлург	metallurg
манга	manga
нигерии	nigeria
регулярные	thường
шон	shawn
шон	shaun
шон	sean
литва	litva
литва	lithuania
пусто	rỗng
пусто	trống
пусто	trống
пусто	blank
ханс	hans
знали	tú
ага	yup
ага	dô
ага	yup
кофе	phê
кофе	coffee
кофе	cafe
крик	hét
крик	quát
крик	hét
крик	lạch
крик	creek
белка	protein
белка	sóc
смотрите	xem
смотрите	pass
смотрите	xem
смотрите	nhìn
постоянные	hằng
монета	xấp
монета	xu
святая	thánh
святая	saint
святая	thánh
набрав	gõ
пролив	vịnh
руслан	ruslan
пен	pen
пен	bút
германских	germanic
алиса	alisa
алиса	alice
алиса	alyssa
лебедев	lebedev
оставляет	lá
неверно	sai
неверно	sai
неверно	lỗi
неверно	nhầm
приморский	primorsky
библиография	bibliography
прочитать	đọc
заблокировать	khoá
заблокировать	khóa
заблокировать	khối
заблокировать	block
заблокировать	chặn
рэй	rae
рэй	ray
тайна	mystery
тайна	mật
тайна	bí
бомбы	bom
говорите	nói
иркутск	irkutsk
торгового	buôn
сьерра	sierra
медведев	medvedev
продан	bán
железный	sắt
штурм	assault
старшая	elder
вьетнам	việt
вьетнам	vietnam
пакет	túi
пакет	bag
пакет	pose
пакет	gói
мясо	thịt
держать	giữ
победила	won
победила	thắng
майами	miami
запорожье	zaporozhye
мекленбург	mecklenburg
мекленбург	ludwigslust
челябинск	chelyabinsk
видны	bien
марсель	marseille
марсель	marseilles
марсель	marcel
аул	aul
мануэль	manuel
блоков	chặn
рафаэль	raphael
рафаэль	pantheon
рафаэль	rafael
алтай	altai
бостон	boston
эстония	estonia
пещеры	hang
бобби	bobby
родина	motherland
родина	homeland
основа	quỹ
основа	foundation
основа	nọc
французы	pháp
магазины	shop
жене	vợ
жене	vơ
жене	vk
бит	đánh
бит	phật
бит	bit
бит	cắn
бит	bit
прямая	thẳng
прямая	sảnh
прямая	direct
прямая	trực
двенадцать	twelve
саксен	saxe
люк	luke
люк	luc
люк	hatch
единства	unity
наполеон	napoléon
наполеон	napoleon
кале	kale
кале	calais
договоры	treaties
лео	leo
тридцать	thirty
смешанных	võ
меди	đồng
склонах	dốc
палата	vẹn
реестр	registry
печени	gan
печени	chay
герцеговины	hercegovina
кпк	pda
кпк	cpc
кпк	handheld
фан	quạt
фан	fuck
фан	fang
фан	phương
вокалист	vocalist
вызов	thạch
вызов	thách
стена	wall
стена	tường
подвиг	feat
цик	cec
плохой	xấu
плохой	bad
плохой	kém
плохой	khiếp
плохой	tệ
гражданский	civil
гражданский	civic
ост	ost
михайлов	mikhailov
выполнена	phone
датский	danish
монте	monte
севастополь	sevastopol
тени	bóng
тени	bóng
тени	shadow
тени	râm
тени	khuất
бета	beta
артём	artem
артём	artyom
заслуживает	đắng
нор	nord
теоретической	huấn
кремля	kremlin
даны	dana
широкие	rộng
широкие	rộng
широкие	vid
стояли	sto
барри	barry
ранняя	sớm
стрелки	arrow
стрелки	shooters
эгидой	aegis
пауль	paul
ветеран	hanh
ветеран	vet
боксёр	boxer
охрана	ninh
охрана	gác
охрана	canh
императрица	empress
ломоносова	lomonosov
огромные	huge
либретто	libretto
франков	franc
оби	obi
украину	ukraine
украину	ucraina
украину	ukraina
нормальный	chuẩn
нормальный	thường
удовлетворяет	satisfies
уничтожены	hỏng
уничтожены	hư
уничтожены	xì
духовенства	clergy
волк	soi
волк	wolf
волк	sói
короли	kings
короли	vua
талант	tài
утро	sáng
боль	đau
бей	bey
бей	vịnh
бей	bay
отель	hotel
любил	yêu
убийцы	assassins
дисков	discs
взяты	taken
взяты	bắt
взяты	chụp
газету	báo
афганистана	afghanistan
кадры	footage
строитель	builder
владивосток	vladivostok
победить	đánh
победить	phật
победить	thang
победить	win
победить	thắng
победить	đảnh
победить	bại
парень	boy
парень	trai
парень	bé
парень	guy
парень	khứa
парень	gã
парень	nhóc
парень	bé
парень	kid
парень	boyfriend
чтение	truyện
чтение	đọc
факто	facto
лицей	lyceum
обход	gom
обход	bypass
отдать	đưa
отдать	tặng
отдать	cho
мур	maori
мур	moor
мур	moore
осень	sáp
осень	rơi
осень	sút
осень	ngã
сел	ngồi
сел	sat
предотвратить	ngăn
сервис	cụ
убийца	assassin
арабский	arab
ведущая	dẫn
ведущая	chì
пропустил	lỡ
сервер	phục
сервер	server
супер	super
супер	siêu
рада	rada
пишу	viết
пишу	ghi
королей	kings
королей	vua
орехово	orekhovo
полицейский	cớm
полицейский	cop
полицейский	cảnh
кан	kang
кан	khang
кан	kahn
кан	kan
фифа	fifa
косово	kosovo
атаковать	công
абдул	abdul
никольский	nikolsky
ископаемых	fossil
кислорода	ôxi
кислорода	oxygen
кислорода	oxy
кислорода	ôxy
мэн	mạnh
мэн	maine
николас	nicholas
формировании	shaping
анхальт	anhalt
альберта	alberta
жозеф	giuse
жозеф	joseph
госпиталь	viện
госпиталь	xá
рой	roy
альберто	alberto
электроэнергии	điện
пьетро	pietro
кубы	cuba
задняя	rear
камер	chambers
камер	vẹn
уилсон	wilson
филологических	philological
старших	sr
старших	senior
юбилейная	jubilee
исаак	isaac
бесплатно	free
бесплатно	rảnh
стекла	cốc
стекла	kính
стекла	ly
янг	dương
янг	yang
янг	trẻ
янг	young
центральное	trung
центральное	central
эфиопии	ethiopia
эфиопии	ethiopia
венесуэлы	venezuela
венесуэлы	venezuela
настоящая	real
настоящая	thực
настоящая	thật
настоящая	thiệt
пресса	nhấn
пресса	bào
пресса	ấn
пресса	bấm
гостиница	hotel
развиваться	evolve
хозяин	hữu
хозяин	thầy
ранг	rang
ранг	rank
дополнительное	cục
дополнительное	extra
колония	khu
арнольд	arnold
боги	thần
обложка	bìa
обложка	cover
обложка	che
классическая	classic
картинки	ảnh
перепись	census
швейцарский	swiss
зубов	răng
грант	grant
барабаны	trống
студент	bmi
историографии	historiography
водорода	hidro
водорода	hydrogen
водорода	hydro
укр	ukr
шотландский	scottish
охоты	săn
вон	vaughn
якутии	yakutia
домашние	homemade
дэн	dan
дэн	đặng
квартиру	phẳng
рисунки	ảnh
павлов	pavlov
красноярск	krasnoyarsk
хасан	hasan
хасан	hassan
намерения	intentions
гонсалес	gonzalez
гонсалес	gonzales
гонсалес	gonzález
хоп	hop
юлий	julius
мок	ioc
арбитр	arbiter
свадьба	cưới
вреда	hại
преобразование	biến
содружества	commonwealth
гитары	guitar
гитары	ghita
гитары	guitars
крейсеров	cruisers
неба	trời
неба	sky
закрыто	đóng
склад	kho
джейсон	phúc
джейсон	jason
используемые	phơi
райан	ryan
особняк	mansion
хлеб	mì
сады	vườn
сады	gardens
слоя	layer
слоя	lớp
движок	tơ
девочки	girls
девочки	gái
освободить	release
освободить	nhả
гипотезы	hypotheses
середина	mid
месяцы	tháng
индонезия	indonesia
дизайнер	designer
стол	bảng
стол	bàn
стол	bàn
луиджи	luigi
могилы	graves
могилы	đào
томми	tommy
королевская	royal
белков	protein
чан	chang
чан	chan
чан	trần
чан	jang
тольятти	togliatti
морис	maurice
самцы	nam
частного	tư
оригинальные	gốc
оригинальные	tác
цветы	hoa
прокат	thuê
прокат	thuê
литве	litva
литве	lithuania
первомайский	pervomaysky
родригес	rodriguez
родригес	rodrigues
родригес	rodríguez
дам	dam
дам	đập
кама	kama
тэц	chp
северное	bắc
квадратный	đc
квадратный	square
квадратный	vuông
малайзии	malaysia
малайзии	malaysia
реплика	cue
тяжёлая	nặng
мкс	irc
мкс	icm
мкс	cie
оппонентов	opponents
вдова	góa
вдова	widow
грибы	nấm
грибы	nấm
грибы	nấm
барбара	barbara
ксения	xenia
ганс	hans
сзади	rear
иллинойс	illinois
тон	ton
тон	tấn
тон	tone
тон	tần
планете	tinh
леви	levi
леви	levy
регистр	registry
химический	hóa
ближайший	thiểu
астрономы	astronomers
нижние	hạ
чистой	cai
чистой	sạch
коды	codes
коды	mã
уголовное	phạm
капитал	vốn
монография	monograph
росс	ross
гвинеи	guinea
вкус	nếm
вкус	hương
дама	đầm
дама	tẩy
дама	dame
атлетика	athletics
ставки	stakes
люблю	love
люблю	yêu
подруга	girlfriend
подруга	bồ
подруга	bạn
подруга	hiền
сицилии	sicilia
сицилии	sicily
сицилии	sicile
успенский	uspensky
гвинея	guinea
реформа	reforming
войти	nhập
войти	enter
скрипки	violins
дева	virgo
дева	trinh
дева	virgin
дева	tân
дева	maiden
травму	tổn
висит	vởn
висит	treo
душа	tắm
душа	hồn
душа	soul
медведь	gấu
чёрное	đen
эхо	echo
кипра	síp
быстрый	mau
быстрый	nhanh
быстрый	mau
быстрый	nhanh
тан	tang
тан	đường
тан	kềm
тан	tan
тан	tân
спектр	spectre
спектр	spectrum
спектр	specter
курт	kurt
курт	curt
ширину	rộng
представлений	submissions
джин	jin
джин	kim
джин	gin
джин	jean
джин	gien
джин	gene
джин	gen
продано	bán
записать	album
комплексы	complexes
мол	mẫu
мол	mol
моложе	younger
льда	băng
льда	đá
льда	is
северные	bắc
обоснования	rationales
зимний	winter
немецкое	đức
взяв	taking
вулкан	vulcan
дополнительная	cục
дополнительная	extra
конкретный	tông
верить	tin
купить	mua
верность	fidelity
поднять	nâng
поднять	lift
поднять	dỡ
поднять	nâng
поднять	nuôi
поднять	nhôm
плата	fee
плата	phí
репутацию	đồn
костюм	costume
костюм	dress
избирательный	selective
маяк	beacon
норма	norma
норма	norm
отдельное	skill
крус	cruz
отбора	chọn
бойцы	combatants
лук	allium
лук	onion
лук	hành
лук	cung
лук	bow
прусской	phổ
бабушка	bà
бабушка	bà
бабушка	granny
бабушка	ngoại
фишер	fisher
фишер	fischer
скажите	nói
скажите	tràng
разрешено	phép
гражданские	civil
марино	marino
александров	alexandrov
яковлев	yakovlev
богдан	bogdan
низкая	low
низкая	thấp
краснодар	krasnodar
завершено	xong
франс	frans
франс	pháp
индейцы	indians
толщиной	thick
толщиной	dầy
толщиной	dày
пустыни	mạc
аллен	allen
христос	christ
героиня	heroine
эрика	erika
эрика	erica
пещера	cave
пещера	hang
кабардино	kabardino
гости	khách
гости	khách
переворот	coup
афганистан	afghanistan
перри	perry
выделение	chọn
степанов	stepanov
банки	banks
патриархата	patriarchate
используемый	phơi
настоящие	real
настоящие	thực
настоящие	thật
настоящие	thiệt
настоящие	thực
настоящие	authentic
тяжёлый	nặng
сорок	forty
ларри	lary
ларри	larry
курган	kurgan
зам	zam
стояла	sto
запретить	ban
запретить	cấm
крыша	rooftop
крыша	mái
крыша	tèo
крыша	trần
уэст	tây
атмосферу	atmosphere
добавления	appendices
прорыв	breakout
сложный	complex
лат	lat
лат	lạt
мастерство	mastery
сущность	essence
дизель	diesel
приоритет	ưu
боли	đau
секс	sex
уолтер	walter
серый	gray
серый	xám
серый	xám
просмотра	xem
изящных	dainty
белки	protein
белки	protein
белки	sóc
мяса	thịt
скандал	scandal
петровский	petrovsky
разницы	margin
разницы	lề
свадьбы	cưới
орловская	oryol
фсб	fsb
пенсильвания	pennsylvania
цепь	mạch
цепь	xích
цепь	đinh
видна	bien
пруд	ao
звёздный	stellar
пятой	fifth
волгоград	volgograd
волгоград	belgrade
персона	persona
заменены	superseded
процессор	cpu
эксперименты	nghiệm
монах	friar
монах	monk
флоренции	florence
занят	bận
баз	baz
добровольцев	nguyện
рождение	sinh
отменить	thôi
отменить	hủy
вступление	intro
существо	wesen
открытая	download
открытая	mở
открытая	má
