dhe	и
steve	стива
steve	стив
dini	дини
motive	мотивы
motive	мотивы
paralele	параллельное
paralele	параллельно
paralele	параллель
paralele	параллельные
paralele	параллельных
rënie	отклонить
rënie	упадок
jugu	южная
jugu	юг
jugu	южный
jugu	южной
shtypi	печати
shtypi	пресса
shtypi	пресс
shtypi	нажмите
shtypi	press
shtypi	нажать
parku	парк
parku	park
parku	пак
përbërje	комплекса
përbërje	соединение
adresa	адреса
adresa	адрес
qeveritare	правительство
zgjedhjen	выбор
zgjedhjen	подбор
zgjedhjen	выделение
zgjedhjen	отбора
zgjedhjen	отбор
zgjedhjen	подборка
rajonal	региональные
rajonal	региональная
rajonal	региональный
rajonal	региональных
atomike	атомной
atomike	атомные
atomike	атомная
hipi	хиппи
hipi	хиппи
arte	arts
arte	искусство
arte	arte
zvicra	швейцария
zvicra	швейцарию
zvicra	швейцарии
zyra	отделений
zyra	офисы
zyra	кабинет
zyra	канцелярия
zyra	офис
nivele	уровни
nivele	уровень
nivele	уровней
mendime	заботливо
mendime	мысли
gadishullin	полуострове
gadishullin	полуостров
interesuar	заинтересованных
interesuar	заинтересованная
interesuar	интересует
interesuar	заинтересованным
interesuar	интересно
interesuar	заинтересованные
bregut	берегу
bregut	берег
prodhon	производит
prodhon	производит
pemë	дерево
pemë	деревья
pemë	деревьев
pemë	фрукты
pemë	плоды
jacques	жак
mat	коврик
mat	мат
mat	мат
mat	мэт
mat	мэтт
jusuf	юсуф
medalje	медаль
medalje	медали
medalje	медалей
major	основных
major	майор
kala	цитадель
botuesi	издательство
botuesi	издатель
qytezë	town
qytezë	город
qytezë	городок
ajër	воздух
ajër	air
kimi	кими
kimi	химия
kimi	химии
plus	плюс
plus	plus
festivalit	festival
festivalit	фестиваль
vendimin	решение
pesha	веса
pesha	весов
pesha	вес
krahun	рука
krahun	руку
vazhdueshëm	непрерывный
vazhdueshëm	непрерывно
vazhdueshëm	постоянного
vazhdueshëm	непрерывное
beri	барри
beri	бэрри
dinte	знали
dinte	знала
dinte	знал
veprime	действия
veprime	меры
australi	австралия
australi	австралии
vëmendje	вниманию
vëmendje	внимание
hyrja	доступа
hyrja	доступ
hyrja	въезд
hyrja	въезда
hyrja	вход
hyrja	войти
hyrja	входа
hyrja	вход
hyrja	логин
shfaqja	показывать
shfaqja	шоу
shfaqja	show
shfaqja	показать
shfaqja	показ
torino	torino
torino	турине
mike	майк
mike	майка
besimtarët	верующих
besimtarët	верующие
rumania	румыния
rumania	румынии
holanda	нидерланды
holanda	нидерландов
holanda	холланд
gjeni	гении
gjeni	гениально
gjeni	гений
meta	мета
mbijetuar	выживший
mbijetuar	выжили
mbijetuar	выжила
mbijetuar	пережил
mbijetuar	выжил
mbijetuar	выжить
mbijetuar	пережить
kërkesë	запросить
kërkesë	просьба
kërkesë	просьбе
kërkesë	запрос
noli	ноли
skenën	сцена
khalifa	халифа
barazimin	выравнивание
europa	europe
europa	европу
europa	европа
europa	европы
goditje	удар
goditje	инсульт
formon	бланки
formon	форм
formon	формы
formon	формах
mjeshtër	мастер
mjeshtër	хозяин
mjeshtër	master
flaka	пламя
prejardhjen	родословная
bujar	щедрый
bujar	щедрые
bujar	щедро
bujar	щедрость
varr	могила
varr	гробнице
varr	могила
varr	серьезную
jush	тебя
jush	you
jush	вы
jush	ты
anhalt	анхальт
gustav	густав
gustav	густав
pozicioni	позиция
pozicioni	должность
pozicioni	положение
pozicioni	местоположение
pozicioni	расположение
pozicioni	местонахождение
pozicioni	место
pozicioni	путь
mjedis	окружение
legjenda	легенды
legjenda	легенда
legjenda	легенды
kryengritja	восстание
kryengritja	бунт
kryengritja	мятеж
krah	плечом
krah	плечо
krah	рука
krah	руку
krah	сторона
krah	стороне
efektet	последствия
efektet	эффекты
ndodhë	случается
cilësi	качество
llogaritet	рассчитаны
llogaritet	рассчитан
llogaritet	рассчитано
llogaritet	рассчитана
llogaritet	рассчитанные
llogaritet	считается
leon	леон
kontribuar	способствовало
miqtë	друзей
miqtë	друзья
njerëzimit	человечество
njerëzimit	человечности
njerëzimit	человечность
kuptimi	значение
kuptimi	смысл
pamjen	пейзажи
gjermanët	немцы
interpretuar	толковать
interpretuar	интерпретировать
universitet	уни
universitet	университет
thote	говорит
regjimi	режим
frikë	страх
frikë	боялся
frikë	боялись
francis	франсис
francis	фрэнсис
francis	франциск
francis	френсис
kontinentale	континентального
kontinentale	континентальный
gjuhe	язык
public	общественность
public	публичные
public	общественности
teknologjia	технология
teknologjia	техника
teknologjia	технологии
pushtuesve	оккупантов
tempuj	храмы
ortodoks	православной
yll	star
yll	звезда
yll	стар
sisteme	системы
sisteme	систем
muze	музеи
muze	музей
operativ	операционная
operativ	оперативный
operativ	оперативной
guinea	гвинеи
guinea	гвинея
guinea	гвинею
guinea	гвинее
lumë	ривер
lumë	река
lumë	реки
përfundimin	увольнение
përfundimin	прекращение
përfundimin	прекращения
artisti	исполнитель
artisti	художник
artisti	артист
artisti	artist
rob	роб
rob	ограбить
oborrin	двор
oborrin	дворе
atlantik	атлантик
atlantik	атлантике
rumanisë	румыния
rumanisë	румынии
përshtatshëm	соответствующих
përshtatshëm	уместно
përshtatshëm	подходящих
përshtatshëm	подходящий
përshtatshëm	подходящее
përshtatshëm	подходит
përshtatshëm	подходящие
studiuesit	исследователи
blues	блюз
blues	blues
lënda	предмет
lënda	субъект
lënda	объект
lënda	тема
dhomë	room
dhomë	комната
ndërtuara	построенный
ndërtuara	построено
ndërtuara	построена
ndërtuara	построенные
ndërtuara	построен
ndërtuara	построили
polonisë	польши
polonisë	польша
polonisë	польшу
copë	кусочек
copë	кусок
bija	дочь
bija	дочка
gjërat	вещи
prova	доказательств
prova	доказательства
prova	доказательство
prova	улики
prova	улика
prova	репетиции
prova	репетицию
prova	репетиция
prova	доказательство
prova	доказательства
meshkujt	мужчины
meshkujt	самцы
meshkujt	мужчин
meshkujt	мужчин
meshkujt	men
meshkujt	мужчины
meshkujt	мужики
praktikë	практике
praktikë	практика
lojtarë	игроки
lojtarë	игрокам
lojtarë	игроков
walter	уолтер
walter	вальтер
dimër	зимняя
dimër	зимний
dimër	зима
dimër	винтер
dimër	зимние
pret	ожидание
pret	ждём
pret	жду
pret	ждем
pret	ждать
pret	ждет
përafërsisht	приблизительно
përafërsisht	примерно
drejtpërdrejt	живи
drejtpërdrejt	живите
drejtpërdrejt	live
drejtpërdrejt	живу
drejtpërdrejt	жить
drejtpërdrejt	прямая
drejtpërdrejt	direct
drejtpërdrejt	прямые
drejtpërdrejt	директ
drejtpërdrejt	напрямую
drejtpërdrejt	непосредственно
tarragona	таррагона
mbledhje	собрание
mbledhje	сбор
mbledhje	сбора
mbledhje	собрание
mbledhje	заседание
mbledhje	совещание
mbledhje	встреча
skalitur	гравировкой
kap	поймать
kap	поймай
kap	улов
kap	лови
kap	захват
kap	захвата
juventus	ювентус
williams	вильямс
williams	уильямс
pjesëmarrja	посещаемости
pjesëmarrja	посещаемость
pjesëmarrja	присутствие
pjesëmarrja	участники
pjesëmarrja	явка
pjesëmarrja	участие
mësimi	спарринг
mësimi	обучения
mësimi	обучение
mësimi	учимся
mësimi	учусь
mësimi	обучение
mësimi	преподавание
mësimi	преподавания
mësimi	урок
bir	сынок
bir	сын
poloni	польши
poloni	польша
poloni	польшу
seksuale	сексуальное
seksuale	сексуальные
seksuale	сексуального
seksuale	сексуальный
seksuale	сексуальная
dhjetëra	десятки
dhjetëra	дюжины
dhjetëra	десятки
dhjetëra	десятков
hidhet	прыгать
hidhet	прыжок
hidhet	прыгнуть
hidhet	прыжки
hidhet	прыгает
transmetuar	трансляция
transmetuar	трансляции
transmetuar	вещание
transmetuar	передан
transmetuar	передано
transmetuar	переданы
cari	царя
cari	царь
cari	карл
hartuar	разработан
hartuar	составлен
hartuar	собранная
hartuar	компиляция
hartuar	собранные
unike	уникальная
unike	уникальные
unike	уникальный
unike	уникальное
demokratik	демократический
demokratik	демократические
demokratik	демократическое
demokratik	демократической
demokratik	демократическая
ekip	команда
ekip	team
pavarësi	независимости
pavarësi	независимость
filipi	филипп
filipi	филлип
filipi	филипп
filipi	филип
filipi	филлип
shkaku	причиной
shkaku	причина
div	div
paraqitja	появление
paraqitja	внешность
paraqitja	посмотреть
paraqitja	просмотр
paraqitja	просмотреть
paraqitja	вид
përgatitjen	готовность
përgatitjen	подготовка
gabim	неправильный
gabim	неправильно
gabim	неверно
gabim	ошибка
romanin	роман
aquitaine	аквитании
elseif	elseif
urë	мостик
urë	мост
urë	бридж
ujërat	водах
adolf	адольф
udhëtim	путешествие
udhëtim	поездка
udhëtim	трип
udhëtim	путешествие
konflikt	конфликт
konflikt	конфликты
konflikt	коллизия
dhimbje	боли
dhimbje	болью
dhimbje	боль
luftoi	сражались
luftoi	сражался
përmirësuar	улучшилась
përmirësuar	улучшилось
përmirësuar	улучшение
gjenerali	общие
gjenerali	генерал
frymë	вдох
frymë	дыхание
frymë	дышит
frymë	дыхание
castile	кастилия
artistët	художники
artistët	артисты
artistët	художников
artistët	исполнители
ndryshoi	изменились
ndryshoi	изменилась
ndryshoi	изменился
ndryshoi	изменил
ndryshoi	изменилось
ndryshoi	изменено
bob	боб
bob	боба
fut	вставка
fut	вставить
fut	включить
fut	войти
fut	введите
fut	ввод
lexuesit	читатели
lexuesit	читателей
klubet	клубы
mësuesi	учитель
mësuesi	преподаватель
mësuesi	учительница
qytetar	гражданин
qytetar	гражданина
ekzistuese	существующие
ekzistuese	существующая
ekzistuese	существующее
ekzistuese	существующий
pikturë	картина
pikturë	живопись
pikturë	рисование
skulptura	скульптуры
skulptura	скульптура
skulptura	скульптуры
skulptura	скульптура
fjalori	словарь
formimi	формирования
formimi	формирование
formimi	формируется
formimi	формирования
formimi	формирование
pullë	марка
kapur	попалась
kapur	поймал
kapur	поймали
kapur	пойман
kapur	захвачены
kapur	захвачен
kapur	пойман
kapur	захватили
metodë	способ
metodë	метод
dorën	рука
dorën	руку
miliardë	миллиард
miliardë	миллиарда
miliardë	млрд
commons	commons
frymëzuar	вдохновил
përpiqet	пытается
përpiqet	старается
arsim	просвещение
arsim	образование
çeke	чешская
çeke	чешской
çeke	чешский
templates	шаблоны
bërthamore	ядерная
bërthamore	ядерные
këshilltar	советника
këshilltar	советник
këshilltar	консультант
këshilltar	консультанта
këshilltar	советник
këshilltar	советник
duar	руки
gradë	градусов
gradë	степени
gradë	степень
gradë	степени
pavarura	независимый
pavarura	независимая
pavarura	независимое
pavarura	независимые
beogradit	белграде
beogradit	белград
akademike	академических
petro	петро
paraardhës	предшествующие
paraardhës	предыдущие
paraardhës	предыдущая
paraardhës	предыдущий
paraardhës	предыдущее
otto	отто
avni	авни
modele	модели
modele	моделей
modele	модели
modele	образец
modele	model
modele	модель
fati	судьбу
fati	судьба
fati	судьбы
fati	судьбу
fati	судьба
fati	судьбы
kontrolli	контроля
kontrolli	контроль
kontrolli	управление
kontrolli	проверьте
kontrolli	чек
kontrolli	проверка
kontrolli	проверить
dru	дерево
dru	древесина
dru	вуд
dru	дрова
dru	древесины
projektet	проекты
projektet	проектов
veziri	визирь
pulla	марки
rinjtë	новичков
rinjtë	новички
europe	europe
europe	европу
europe	европа
europe	европы
personazhet	символов
personazhet	персонажей
personazhet	символы
personazhet	персонажи
muaji	месяц
muaji	месяца
nënshkruar	подпись
nënshkruar	подписано
nënshkruar	подписан
nënshkruar	подписана
nënshkruar	подписаны
hall	зал
hall	hall
hall	холл
anijet	катера
anijet	лодки
anijet	суда
anijet	кораблей
anijet	корабли
informacioni	информация
kolumbia	колумбия
kolumbia	колумбию
kolumbia	колумбии
shpeshta	частое
shpeshta	частые
shpeshta	часто
globale	глобальные
globale	глобальное
globale	global
globale	глобальный
globale	глобальная
pamja	посмотреть
pamja	просмотр
pamja	просмотреть
pamja	вид
qeveri	правительство
statistikat	статистика
statistikat	статистика
statistikat	статистику
statistikat	статистика
statistikat	статистику
thuajse	практически
thuajse	почти
katror	площадь
katror	квадрат
katror	квадратный
katror	квадрат
peshkop	слон
peshkop	бишоп
peshkop	епископ
status	статус
status	состояние
shmangur	избежать
shmangur	избегать
shmangur	избегайте
shmangur	избегал
shmangur	избежал
young	янг
young	молодая
young	молодые
young	young
young	молодых
young	молодой
përmasat	размеры
përmasat	аспекты
përmasat	размеры
përhershme	постоянная
përhershme	постоянное
përhershme	постоянные
përhershme	постоянный
banda	band
banda	банда
modelet	модели
modelet	моделей
modelet	шаблоны
shëndetësore	здоровья
shëndetësore	здоровье
shëndetësore	здравоохранения
shëndetësore	здравоохранение
takim	свидание
takim	дата
takim	назначение
takim	собрание
takim	заседание
takim	совещание
takim	встреча
zbulimin	выявление
zbulimin	обнаружения
zbulimin	обнаружение
zbulimin	открытие
zbulimin	обнаружение
bimore	растения
bimore	завод
bimore	растение
bimore	растений
prag	порог
prag	prag
prag	ив
prag	ева
dokumenti	документ
kaliforni	калифорния
kaliforni	калифорнии
ekzistuar	существовала
ekzistuar	существовали
ekzistuar	существовало
ekzistuar	существовал
bullgare	болгарии
udhëtimi	поездки
udhëtimi	проезд
udhëtimi	путешествия
udhëtimi	путешествие
udhëtimi	путешествия
udhëtimi	путешествие
udhëtimi	путешествует
udhëtimi	путешествия
udhëtimi	путешествие
fortesa	крепость
fortesa	форт
fortesa	крепость
firmosi	подпись
firmosi	подписано
firmosi	подписан
firmosi	подписана
firmosi	подписаны
arm	рука
arm	руку
gjith	всем
gjith	всех
gjith	all
gjith	все
strategjike	стратегическое
strategjike	стратегическая
mario	марио
famë	известность
famë	славы
famë	слава
famë	славу
monumenti	памятник
mbledhja	коллекция
mbledhja	collection
mbledhja	коллекции
mbledhja	сбор
general	общие
general	генерал
add	добавить
add	добавьте
klube	клубы
fabrika	растения
fabrika	завод
fabrika	растение
fabrika	растений
fabrika	фабрика
fabrika	завод
europë	europe
europë	европу
europë	европа
europë	европы
fletë	лист
fletë	лист
ligjor	юридический
ligjor	правовая
ligjor	правовой
ligjor	юридическая
personalitete	личности
personalitete	деятелей
zgjidhjen	раствор
zgjidhjen	решение
shqiperi	албании
shqiperi	албания
flamur	флаг
flamur	флажок
flamur	знамя
flamur	баннер
giuseppe	джузеппе
guide	проводник
guide	гид
guide	руководства
guide	руководство
organizatat	организации
organizatat	организаций
krahët	оружие
krahët	вооружений
krahët	руки
krahët	крылья
gazi	газа
gazi	бензин
gazi	газ
trashëguar	унаследовал
dell	делл
dymbëdhjetë	twelve
dymbëdhjetë	двенадцать
dymbëdhjetë	двенадцатой
dymbëdhjetë	двенадцатый
virginia	вирджиния
mia	мия
mia	миа
note	нота
note	записка
note	примечание
alba	альба
përkthyes	переводчик
përkthyes	переводчик
përkthyes	переводчики
prodhimet	товары
prodhimet	продукция
prodhimet	изделия
prodhimet	продукты
keta	эти
ball	бал
ball	шар
ball	мяч
afganistan	афганистана
afganistan	афганистан
afganistan	афганистане
diellor	солнечной
diellor	солнечное
diellor	солнечные
diellor	солнечная
varrezat	кладбища
mesdhetare	средиземноморья
mesdhetare	средиземноморье
tashme	уже
kënaqur	удовлетворены
kënaqur	удовлетворен
kënaqur	удовлетворена
kënaqur	удовлетворительным
kënaqur	доволен
spain	испанию
spain	испания
spain	испании
pyjet	лесу
pyjet	вудс
pyjet	лес
pyjet	леса
moskë	moscow
moskë	москва
moskë	московская
tekstet	тексты
pushtuan	вторгся
pushtuan	вторглись
info	информация
info	info
info	инфо
apple	яблоко
apple	яблочный
apple	apple
prozë	проза
pronë	собственности
pronë	свойство
pronë	имущество
pronë	собственность
pronë	недвижимость
moisiu	моисей
moisiu	мозес
karbonit	углерода
karbonit	углерод
fashiste	фашистской
botues	издательство
botues	издатель
botues	издателей
trashë	толстый
trashë	толстая
trashë	жир
trashë	жирный
oficer	офицер
papritur	неожиданно
papritur	внезапно
papritur	вдруг
papritur	неожиданное
papritur	неожиданный
papritur	неожиданно
papritur	неожиданные
papritur	внезапный
papritur	внезапное
papritur	внезапно
jezusi	иисус
trim	храбрый
trim	смелая
trim	смело
trim	смелый
venezuela	венесуэлы
venezuela	венесуэла
zonja	леди
zonja	дамы
zonja	lady
zonja	дама
zonja	леди
bot	бот
naziste	нацистской
naziste	нацисты
poezinë	стихи
poezinë	поэзия
drejtësi	правосудия
drejtësi	справедливость
drejtësi	правосудие
arthur	артур
arthur	артура
bbc	bbc
kuvend	монастырь
kuvend	конвенция
kuvend	конвенции
leonardo	леонардо
matematike	математические
matematike	математика
matematike	математике
matematike	математика
fitorja	выигрыш
fitorja	победы
fitorja	победа
subjekt	предмет
subjekt	субъект
subjekt	объект
subjekt	тема
titujt	заголовки
titujt	заголовки
titujt	названия
diskutim	обсуждение
diskutim	дискуссия
diskutim	обсуждения
diskutim	дискуссии
vendosja	размещения
vendosja	размещение
vendosja	развертывание
vendosja	развертывания
green	зелёные
green	зелень
green	зелёный
green	зелёная
green	зеленый
përcaktohet	определено
përcaktohet	определен
përcaktohet	определены
institucione	учреждения
institucione	институты
profesioni	профессия
profesioni	оккупация
profesioni	профессия
profesioni	оккупации
territor	территория
gjermanë	немцы
ferrari	феррари
ferrari	ferrari
lum	ривер
lum	река
lum	реки
koncepti	понятие
koncepti	концепция
aus	aus
tejet	чрезвычайно
tejet	крайне
hyrjen	въезд
hyrjen	въезда
humbja	проиграть
humbja	теряем
humbja	потеря
humbja	проигрывать
humbja	потерять
humbja	потери
humbja	потеря
humbja	утрата
golden	золотая
golden	золотые
golden	золотой
golden	golden
marin	марин
themeluesi	основатель
themeluesi	основателя
gëzim	радости
gëzim	джой
gëzim	радость
academy	академии
academy	академия
etnik	этнических
etnik	этническая
etnik	этнический
amor	амор
blerë	приобретенные
blerë	купил
blerë	купили
blerë	купил
blerë	купила
eric	эрик
henri	анри
henri	генрих
henri	анри
henri	генри
over	over
over	над
përkatës	актуально
përkatës	соответствующих
ushtruar	осуществлено
varur	висит
varur	повесили
varur	хун
mendojnë	отражать
mendojnë	отразить
mail	почте
mail	mail
mail	почта
vizituar	посетил
vizituar	посетили
vizituar	посетила
futet	введена
futet	введен
futet	введено
djegur	сжег
djegur	сгорела
djegur	сгорел
djegur	сожгли
djegur	сожгли
mobile	mobile
mobile	мобильные
mobile	мобильных
mobile	мобильный
hodhi	бросил
përvojë	опыт
fis	племя
fis	племени
ulet	сидит
operative	оперативный
operative	оперативной
feudale	феодальной
prifti	священника
prifti	священник
peru	перу
teorike	теоретические
teorike	теоретической
portugalia	португалии
portugalia	португалия
saktësisht	точно
saktësisht	именно
ani	ани
ani	анни
ani	энни
vlerësim	оценка
vlerësim	признательность
vlerësim	оценка
faktorët	факторы
ministrinë	министерство
detaje	детали
detaje	подробности
detaje	деталь
#ffffff	#ffffff
golashënuesi	гейб
krahu	плечом
krahu	плечо
krahu	рука
krahu	руку
krahu	крыло
krahu	крыла
gadishullit	полуострове
gadishullit	полуостров
manga	манга
historiani	историк
cantabria	кантабрия
përfshi	включенные
përfshi	включено
përfshi	включить
përfshi	включать
kryeredaktor	редактора
kryeredaktor	редактор
jones	джонс
çmuar	прелесть
çmuar	драгоценных
çmuar	драгоценные
çmuar	драгоценный
delhi	дели
suedeze	шведский
suedeze	шведское
suedeze	шведская
suedeze	швеции
zemrat	сердца
kosovo	косово
ismet	исмет
krahë	крылья
ftuar	приглашен
ftuar	приглашенные
ftuar	приглашены
ftuar	приглашена
spiro	спиро
elementi	пункт
elementi	товар
elementi	элемент
njohja	признание
trajtuar	угощение
trajtuar	лечить
varret	могил
varret	могилы
palët	стороны
palët	стороны
palët	партии
palët	вечеринки
specializuar	специализируются
specializuar	специализированных
specializuar	специализированный
specializuar	специализированная
specializuar	специализированные
mungon	отсутствует
qen	собака
qen	пес
qen	пёс
heinrich	генрих
efekt	эффект
luftimet	бои
vret	убивает
roberto	роберто
rrjetin	сетей
realitet	реальность
realitet	реальности
dënuar	приговорен
dënuar	приговорил
dënuar	осудил
dënuar	осудила
dënuar	осуждает
dënuar	осудили
dënuar	осужден
dënuar	осужденным
dënuar	осужденные
dënuar	осужденный
dënuar	наказан
dënuar	наказал
dënuar	наказаны
egjipti	египет
grykë	краёв
linjë	линии
linjë	строка
linjë	линия
linjë	line
volume	тома
volume	томов
volume	объемы
siguron	обеспечивает
siguron	обеспечивает
siguron	предоставляет
lexo	читайте
lexo	читай
lexo	прочитать
lexo	прочесть
lexo	читать
shtresat	слои
vlefshme	действительный
vlefshme	действительное
formuan	сформированных
formuan	сформирован
formuan	сформировали
formuan	сформированные
formuan	сформирована
salla	уорд
salla	залы
salla	залах
televizioni	телевидения
televizioni	телевидение
televizioni	телевизор
shahu	шахматы
shahu	шах
dukej	посмотрел
dukej	выглядел
dukej	казалось
kaluan	прошли
kaluan	прошел
kaluan	прошло
kaluan	прошла
tag	tag
tag	метки
tag	метка
tag	отметить
bosnje	боснии
bosnje	босния
bosnje	боснию
artet	arts
artet	искусство
përvjetore	годовщины
pranverë	spring
pranverë	весна
pranverë	весенний
ramadan	рамадан
ernest	эрнест
central	центральная
central	центральное
central	центральной
central	центральный
amerikanë	американцы
luftëtarët	воины
luftëtarët	воинов
luftëtarët	бойцы
luftëtarët	бойцов
pohon	претензии
pohon	подтверждает
fshatare	крестьян
tregu	рынок
tregu	рынке
tregu	рынок
tregu	рынка
sich	сечь
shefi	шеф
shefi	начальник
shefi	вождь
kroate	хорватов
kroate	хорватии
inxhinier	инженер
planifikuar	запланированное
planifikuar	запланированные
planifikuar	запланированный
planifikuar	запланированная
planifikuar	запланировано
planifikuar	запланированных
planifikuar	планируемые
planifikuar	планируется
planifikuar	запланированные
planifikuar	запланированная
planifikuar	запланировано
planifikuar	запланированных
ekuacioni	уравнения
ekuacioni	уравнение
veriperëndim	northwest
salvador	сальвадор
historikisht	исторически
moselle	мозель
nivelet	слои
nivelet	уровни
nivelet	уровень
nivelet	уровней
dobishme	полезная
dobishme	полезное
dobishme	полезный
dobishme	полезно
dobishme	полезные
dobishme	полезное
dobishme	полезный
dobishme	полезно
dobishme	полезные
dhuroi	пожертвовали
dhuroi	пожертвовал
dhuroi	безвозмездно
pal	приятель
pal	пал
vargu	стих
muzikant	музыкант
statuja	статуи
statuja	статуя
kapaciteti	вместимость
kapaciteti	емкость
kapaciteti	способность
kapaciteti	потенциал
kapaciteti	потенциала
diellore	солнечной
diellore	солнечное
diellore	солнечные
diellore	солнечная
temat	темы
temat	темы
holla	money
holla	деньги
holla	кэш
holla	наличными
holla	наличные
peshë	вес
street	улица
street	street
refuzoi	отказались
refuzoi	отказался
gjerësia	ширина
gjerësia	ширину
padyshim	определённо
padyshim	однозначно
padyshim	определенно
natyrisht	естественно
shokë	товарищи
shokë	друзей
shokë	друзья
qëllimet	задачи
qëllimet	цели
qëllimet	целей
qëllimet	цели
profile	профили
serioze	серьезная
serioze	серьезный
serioze	серьезно
serioze	серьёзные
serioze	серьезные
zhvillimet	события
reforma	реформы
reforma	реформирование
reforma	реформы
reforma	реформа
shoku	приятель
shoku	бадди
shoku	чувак
pakta	слим
oliver	оливер
oliver	оливера
enë	контейнер
enë	суда
enë	сосуды
enë	судов
dhunë	насилие
kryesisë	председательство
italianë	итальянцы
faktor	коэффициент
faktor	фактор
faktor	фактором
css	css
hat	хижине
gropë	яма
gropë	яму
politikat	политики
politikat	политика
politikat	политика
royal	королевские
royal	королевский
royal	royal
royal	королевской
royal	королевская
shtyp	раздавить
shtyp	печати
shtyp	пресса
shtyp	пресс
shtyp	нажмите
shtyp	press
shtyp	нажать
drurit	пиломатериалы
kroacia	хорватии
kroacia	хорватия
gregorian	григорианский
elbasani	эльбасан
kapitulli	глава
kapitulli	главу
anija	судно
anija	корабль
anija	лодке
anija	лодка
anija	лодку
anija	яхта
dos	dos
hungareze	венгрии
hungareze	венгерский
ndikon	затрагивает
ndikon	влияет
ndikon	воздействие
projektuar	разработан
projektuar	разработано
projektuar	предназначенные
relative	родственник
relative	относительной
relative	относительное
relative	относительные
relative	относительный
relative	относительная
johnson	джонсон
pranuan	принят
pranuan	принята
pranuan	приняты
pranuan	принято
pranuan	признала
pranuan	признал
meksika	мексику
meksika	мексики
meksika	мексика
lëviz	двигаться
lëviz	переместить
lëviz	ход
lëviz	переезд
lëviz	перемещение
lëviz	двигаться
komunikimi	связь
komunikimi	коммуникация
komunikimi	общение
beson	верит
road	дорога
road	дорожной
road	road
road	роуд
jashtëzakonisht	чрезвычайно
jashtëzakonisht	крайне
tregohet	показаны
tregohet	показана
tregohet	показано
tregohet	показан
shkurtra	шорты
anna	анна
rëndësia	важность
rëndësia	значимость
human	человеческое
human	человеческая
human	человек
human	человека
mediat	media
mediat	медиа
mediat	сми
elektromagnetike	электромагнитной
efekti	эффект
airlines	авиакомпании
airlines	авиалинии
airlines	airlines
jordan	иордания
jordan	иордан
jordan	иорданию
jordan	джордан
jordan	иордании
hungari	венгрии
hungari	венгрия
njerez	народ
njerez	людей
njerez	люди
case	случае
case	случай
case	дело
case	кейс
mundet	может
mundet	мог
mundet	могла
mundet	может
mundet	могу
mundet	можно
mundet	can
aspx	aspx
rio	рио
bukuresht	бухаресте
brendësi	внутреннего
braktisur	дезертировал
braktisur	оставленные
braktisur	бросил
artistë	художники
artistë	артисты
artistë	художников
artistë	исполнители
kalimi	переход
kalimi	проход
kalimi	пересечения
kalimi	пересечение
intelektual	интеллектуальной
intelektual	интеллектуальная
konstante	постоянная
konstante	постоянно
konstante	постоянные
konstante	постоянное
konstante	постоянный
ndjenja	ощущение
ndjenja	чувство
ndjenja	ощущения
ndjenja	чувства
ilegale	незаконной
ilegale	незаконное
ilegale	незаконная
ilegale	незаконные
ilegale	незаконно
ilegale	незаконный
shpjegon	поясняет
shpjegon	объясняет
klasë	класс
make	сделать
make	make
perandorake	imperial
rënia	отклонить
rënia	упадок
rënia	падение
rënia	падает
thirret	вызвали
thirret	вызвал
grafike	графический
grafike	графические
kaluara	прошлое
kaluara	прошедшее
kaluara	прошлом
kaluara	прошлые
ndjeshëm	чувствительных
ndjeshëm	чувствительные
ndjeshëm	чувствительный
ndjeshëm	значительно
ndjeshëm	существенно
ndjeshëm	разумным
frika	страх
frika	страх
monedhat	монеты
zur	zur
gjerësi	широты
gjerësi	ширина
gjerësi	ширину
nach	nach
pike	пайк
shënimet	отмечает
shënimet	записки
shënimet	примечания
shënimet	ноты
shënimet	заметки
leje	разрешите
leje	разрешение
leje	разрешить
leje	разминированию
leje	разминирование
institucioni	учреждение
institucioni	институт
pension	отставке
pension	пенсии
pension	пенсию
pension	пенсия
jackson	джексон
kimik	химического
kimik	химический
kimik	химическая
kimik	прачечная
kimik	прачечной
ngrohtë	тепло
ngrohtë	теплая
ngrohtë	теплые
ngrohtë	тёплый
ngrohtë	теплый
diplomat	дипломата
diplomat	дипломат
diplomat	дипломы
ndikojnë	влияние
bene	делаю
bene	делаешь
akuzuar	обвиняемые
akuzuar	обвиняемых
akuzuar	обвиняемый
akuzuar	взимается
quan	кван
kështjellës	цитадель
variant	вариант
variant	вариации
jepen	учитывая
fenomen	явление
fenomen	феномен
autore	автор
anësore	боковой
përfundimtar	окончательный
përfundimtar	окончательного
përfundimtar	заключительный
përfundimtar	заключительные
përfundimtar	конечная
përfundimtar	конечной
ivan	иван
bashkohen	присоединиться
bashkohen	присоединяйтесь
bashkohen	объединить
bashkohen	объединиться
pozitiv	положительные
pozitiv	положительно
pozitiv	позитивная
pozitiv	положительный
pozitiv	позитивные
oqeanin	океан
oqeanin	океана
sëmurë	больная
sëmurë	больным
sëmurë	больна
sëmurë	больные
sëmurë	болен
sëmurë	больной
rrënjë	рут
rrënjë	корень
rrënjë	корни
serbo	сербо
mbulon	охватывает
mbulon	покрывает
mbulon	обложки
synon	цели
little	little
little	маленький
little	маленькая
little	мало
little	маленькие
kërkime	исследований
kërkime	исследования
kërkime	исследование
fillestar	начинающий
