dhe	e
bob	xelíns
fut	entrar
lexuesit	lectores
mësuesi	profesor
mësuesi	mestra
mësuesi	mestre
qytetar	cidadán
ekzistuese	existente
ekzistuese	existentes
ekzistuese	telescopios
pikturë	cadro
pikturë	pintura
skulptura	esculturas
pullë	filatelia
pullë	selo
kapur	atrapado
kapur	colleran
kapur	capturado
kapur	capturados
kapur	prisioneiro
metodë	método
dorën	man
dorën	mans
miliardë	millóns
miliardë	mil
miliardë	de
frymëzuar	inspiroume
përpiqet	intenta
përpiqet	tenta
arsim	educación
arsim	a
bërthamore	nuclear
bërthamore	nucleares
duar	mans
duar	man
duar	as
gradë	graos
gradë	16
pavarura	independente
krahasuar	co
paraardhës	anteriores
otto	otto
modele	modelos
modele	modelo
fati	destino
fati	o
fati	destino
kontrolli	control
kontrolli	controlar
kontrolli	cheque
kontrolli	comprobalo
dru	madeira
projektet	proxectos
projektet	os
europe	europa
europe	en
personazhet	idiogramas
personazhet	personaxes
muaji	mes
muaji	ao
nënshkruar	asinado
hall	hall
hall	corredor
hall	concello
hall	civil
hall	sede
anijet	barcos
informacioni	información
globale	mundial
globale	de
globale	global
globale	globais
pamja	vista
pamja	opinión
pamja	punto
pamja	visión
qeveri	goberno
qeveri	do
statistikat	estatísticas
statistikat	sobre
thuajse	case
katror	cadrado
katror	square
katror	cadradas
katror	praza
katror	limpo
peshkop	bispo
status	posición
status	statu
status	status
shmangur	evitar
young	nova
young	mozos
young	mozo
young	novo
young	moza
përmasat	tamaños
përhershme	permanente
banda	banda
banda	forzados
modelet	modelos
modelet	patróns
shëndetësore	saúde
shëndetësore	a
shëndetësore	health
takim	cita
takim	a
takim	día
takim	data
takim	cita
takim	xunta
takim	reunión
takim	encontro
takim	cita
zbulimin	descubrimento
bimore	planta
bimore	vexetais
bimore	de
prag	eva
prag	aninovo
prag	data
prag	véspera
prag	noitevella
dokumenti	documento
kaliforni	california
ekzistuar	existiu
udhëtimi	viaxar
udhëtimi	viaxa
udhëtimi	cara
udhëtimi	viaxando
fortesa	forte
firmosi	asinado
arm	brazo
gjith	todo
gjith	todos
gjith	todas
mbledhja	de
mbledhja	colección
general	xeral
general	xeneral
general	o
add	engadir
add	dous
fabrika	planta
fabrika	vexetais
fabrika	de
fabrika	fábrica
fabrika	fábricas
fabrika	industriais
europë	europa
europë	en
ligjor	xuíz
ligjor	forense
ligjor	xudicial
ligjor	legal
ligjor	legais
zgjidhjen	solución
zgjidhjen	solucións
flamur	bandeira
giuseppe	giuseppe
guide	guía
organizatat	organizacións
krahët	brazos
krahët	armas
krahët	as
krahët	ás
gazi	gas
gazi	gasolina
gazi	de
gazi	gases
dymbëdhjetë	doce
mia	mia
note	nota
note	a
prodhimet	produtos
prodhimet	orixe
keta	estas
keta	estes
ball	bola
ball	bóla
ball	pelota
ball	balón
afganistan	afganistán
afganistan	afghanistán
diellor	solar
diellor	noso
përkundër	pesar
përkundër	a
përkundër	malia
mesdhetare	mediterráneo
tashme	xa
kënaqur	satisfeito
pyjet	bosque
pyjet	bosques
pyjet	árbores
pyjet	monte
pyjet	bosques
moskë	moscova
apple	mazá
apple	apple
apple	asadas
apple	mazás
pronë	propiedade
karbonit	carbono
trashë	graxa
trashë	gorda
trashë	gordo
trashë	gordos
trashë	o
oficer	de
oficer	oficial
oficer	policía
oficer	axente
papritur	súpeto
papritur	de
papritur	repente
papritur	inesperado
papritur	súpeto
papritur	de
papritur	repentino
jezusi	xesucristo
jezusi	xesús
jezusi	cristo
jezusi	hostia
jezusi	dios
jezusi	por
jezusi	deus
trim	valentes
trim	valente
zonja	señoras
zonja	damas
zonja	mozas
zonja	señores
zonja	señoritas
zonja	donas
zonja	as
zonja	señora
zonja	dama
zonja	muller
zonja	nai
ngrihet	sobe
poezinë	poesía
drejtësi	justice
drejtësi	xustiza
drejtësi	a
drejtësi	xuíza
drejtësi	da
drejtësi	aos
drejtësi	con
arthur	arthur
bbc	bbc
kuvend	convento
matematike	matemática
matematike	matemáticas
fitorja	gañar
subjekt	suxeito
subjekt	tema
subjekt	materia
diskutim	discusión
green	verde
green	verdes
green	green
përcaktohet	decidido
përcaktohet	con
institucione	institucións
profesioni	profesión
profesioni	ocupación
territor	territorio
gjermanë	alemáns
lum	río
koncepti	concepto
tejet	moi
tejet	extremadamente
tejet	tremendamente
hyrjen	entrada
hyrjen	vigor
humbja	perdendo
humbja	a
humbja	perder
humbja	perdeu
humbja	perda
golden	de
golden	ouro
gëzim	ledicia
gëzim	alegría
gëzim	desfrute
gëzim	da
blerë	mercou
blerë	merquei
blerë	merqueino
blerë	merqueille
blerë	comprou
eric	eric
henri	henri
henri	henry
henri	de
over	por
over	de
përkatës	relevante
përkatës	relevantes
varur	dependentes
varur	depende
varur	pendurada
varur	a
varur	colgar
mendojnë	reflicten
mendojnë	reflictan
mail	correo
mail	envía
mail	envíe
djegur	queimado
djegur	queimaron
djegur	queimou
djegur	queimados
mobile	móbil
hodhi	tiraron
hodhi	tirou
hodhi	o
përvojë	experiencia
përvojë	experimentar
përvojë	experimentan
ulet	séntase
ulet	senta
prifti	cura
saktësisht	exactamente
saktësisht	mesmo
saktësisht	o
ani	annie
faktorët	factores
detaje	detalles
detaje	crédito
detaje	roubada
detaje	detalle
detaje	detalles
krahu	ombro
krahu	ombreiro
krahu	brazo
krahu	nunha
krahu	á
përfshi	incluía
përfshi	moitos
përfshi	de
kryeredaktor	de
kryeredaktor	edición
jones	jones
zemrat	corazóns
zemrat	corazón
krahë	as
krahë	ás
ftuar	convidei
ftuar	a
ftuar	invitamos
ftuar	invitoume
ftuar	invitado
ftuar	convidado
ftuar	convidou
njohja	recoñecemento
trajtuar	tratar
trajtuar	tratas
trajtuar	trátame
varret	foxas
varret	comúns
varret	tumbas
palët	lados
palët	bandos
palët	caras
palët	dos
palët	festas
palët	partidos
mungon	a
mungon	desaparecidos
mungon	faltan
mungon	falta
mungon	perdidos
mungon	faltaba
qen	can
efekt	efecto
efekt	efectos
luftimet	loita
luftimet	contra
luftimet	loitar
luftimet	loitamos
luftimet	combate
luftimet	pelexar
luftimet	combater
realitet	realidade
realitet	a
dënuar	condenados
dënuar	a
dënuar	condenado
dënuar	castigada
dënuar	castigado
linjë	liña
linjë	fila
volume	volumes
lexo	lin
lexo	ler
lexo	leo
lexo	le
salla	ward
televizioni	televisión
televizioni	tele
dukej	mirei
dukej	parecía
dukej	cara
dukej	parecía
dukej	parecían
dukej	semellaba
dukej	pareceu
kaluan	pasaran
kaluan	morreu
kaluan	aprobouse
kaluan	transmitiron
kaluan	pasou
kaluan	pasar
pranverë	primavera
pranverë	a
ernest	ernest
central	central
central	primordiais
central	centro
amerikanë	os
amerikanë	estadounidenses
amerikanë	americanos
amerikanë	ianquis
luftëtarët	guerreiros
fshatare	campesiño
tregu	mercado
tregu	mercados
tregu	esa
tregu	feira
shefi	xefe
shefi	o
ekuacioni	ecuación
veriperëndim	noroeste
nivelet	niveis
dobishme	útil
dobishme	útiles
dobishme	para
dobishme	útil
dobishme	axuda
pal	amigo
vargu	verso
muzikant	músico
statuja	estatua
kapaciteti	capacidade
kapaciteti	de
diellore	solar
diellore	noso
temat	temas
holla	cartos
holla	diñeiro
holla	os
holla	xiro
holla	diñeiro
holla	en
holla	efectivo
holla	contado
holla	cartos
holla	suficiente
holla	cobro
holla	cobrar
peshë	peso
peshë	importancia
street	rúa
street	street
padyshim	definitivamente
natyrisht	natural
natyrisht	forma
natyrisht	naturalmente
natyrisht	non
shokë	camaradas
shokë	dos
shokë	compañeiros
shokë	amigos
shokë	os
qëllimet	obxectivos
asnje	ningunha
asnje	nada
asnje	ningún
asnje	non
asnje	é
serioze	serio
serioze	seria
serioze	en
serioze	grave
reforma	reforma
reforma	reformatorio
shoku	amigo
shoku	colega
shoku	compañeiro
pakta	slim
oliver	oliver
enë	vasos
enë	sanguíneos
enë	frota
dhunë	violencia
dhunë	a
faktor	factor
politikat	política
politikat	a
politikat	políticas
politikat	políticas
royal	teatro
royal	royal
royal	súa
royal	real
royal	alteza
shtyp	por
shtyp	toliño
shtyp	prensa
shtyp	o
shtyp	press
kapitulli	capítulo
anija	barco
anija	barco
anija	bote
anija	chalana
ndikon	afecta
ndikon	á
projektuar	deseñados
projektuar	para
projektuar	deseñadas
projektuar	deseñado
projektuar	deseñamos
relative	parente
johnson	johnson
pranuan	mañá
meksika	méxico
lëviz	mover
lëviz	moverse
lëviz	a
lëviz	movéndose
lëviz	aquí
lëviz	de
komunikimi	comunicación
beson	cre
road	estrada
road	camiño
jashtëzakonisht	moi
jashtëzakonisht	extremadamente
jashtëzakonisht	tremendamente
tregohet	que
tregohet	se
tregohet	mostra
tregohet	amosado
tregohet	demostrado
tregohet	as
tregohet	dixeron
anna	anna
rëndësia	importancia
human	humanos
human	humana
human	humano
mediat	mediática
mediat	prensa
mediat	medios
mediat	de
mediat	comunicación
mediat	dos
efekti	efecto
efekti	efectos
jordan	jordan
hungari	hungría
njerez	xente
njerez	persoas
njerez	a
njerez	pobo
case	caso
case	se
mundet	podía
mundet	podería
mundet	poden
mundet	podo
mundet	podes
mundet	podemos
mundet	pode
mundet	non
rio	río
artistë	artistas
artistë	de
kalimi	transición
kalimi	noroeste
kalimi	pasaxe
kalimi	paso
kalimi	cruzar
kalimi	cruzando
intelektual	intelectual
konstante	constante
ndjenja	sensación
ndjenja	sentir
ndjenja	sentimento
ndjenja	sentimentos
ndjenja	distancia
ndjenja	os
ilegale	ilegal
shpjegon	explica
klasë	clase
klasë	da
make	facer
make	que
perandorake	imperial
rënia	declive
rënia	a
rënia	namorarse
rënia	caendo
rënia	derrube
rënia	ardendo
kaluara	pasado
kaluara	últimos
ndjeshëm	sensibles
ndjeshëm	sensible
ndjeshëm	sensible
frika	medo
pike	pike
shënimet	notas
leje	permiso
leje	permiso
institucioni	institución
pension	xubilación
pension	pensión
jackson	jackson
kimik	químicas
kimik	químico
ngrohtë	calor
ngrohtë	quentes
ngrohtë	quente
ngrohtë	cálida
ndikojnë	afectan
ndikojnë	influencia
ndikojnë	influír
bene	fai
bene	facer
bene	facendo
bene	a
bene	fas
variant	variación
jepen	cama
jepen	ofrecía
jepen	lle
jepen	a
jepen	dado
jepen	se
fenomen	fenómeno
përfundimtar	final
përfundimtar	derradeira
përfundimtar	último
përfundimtar	axuntémonos
përfundimtar	todos
përfundimtar	definitivo
bashkohen	á
bashkohen	a
bashkohen	aquí
bashkohen	únete
bashkohen	unídevos
bashkohen	irmandádevos
bashkohen	matar
bashkohen	vosas
pozitiv	positivo
pozitiv	positiva
oqeanin	océano
oqeanin	océanos
sëmurë	enfermo
sëmurë	enfermos
sëmurë	enferma
rrënjë	orixe
rrënjë	raíz
rrënjë	as
rrënjë	raíces
mbulon	cobre
bujqësia	agricultura
bujqësia	a
little	pouco
little	algo
little	pequeno
little	pequena
kërkime	investigación
kërkime	de
kërkime	investigacións
kërkime	investigar
mbaron	termina
mbaron	remata
mbaron	fin
mbaron	listo
shpenzimet	pasar
shpenzimet	gastos
fisnike	nobre
shifra	figuras
shifra	figura
shifra	que
shifra	descubrir
shifra	pensar
egra	salvaxe
egra	salvaxes
luftëtarë	guerreiros
dekoruar	condecorado
donin	quería
donin	que
donin	quixen
ideve	as
ideve	ideas
pavarësia	independencia
kaltër	azul
kaltër	azuis
zbulimi	descubrimento
sëmundja	enfermidade
sëmundja	doenza
sëmundja	enfermidades
sëmundja	enfermidade
sëmundja	cardíacas
krerët	líderes
krerët	os
cikli	ciclo
pasuria	riqueza
pasuria	riquezas
pasuria	coa
çmimet	prezos
çmimet	os
funksionon	funciona
funksionon	traballa
përse	por
përse	que
përse	iso
prekur	afectados
prekur	tocan
prekur	están
prekur	tocar
prekur	a
prekur	tocáronme
palë	par
gabuar	mal
gabuar	malo
mbështetet	base
produktet	produtos
produktet	orixe
statistika	estatísticas
biologjike	biolóxicas
biologjike	biolóxica
biologjike	biolóxico
biologjike	biolóxicos
dritare	fiestras
dritare	fiestra
dritare	xanela
dritare	pola
moral	morais
moral	moral
moral	a
moral	vontade
kërkohet	quería
kërkohet	que
kërkohet	quixen
mesazh	mensaxe
vegla	ferramentas
vegla	as
makinat	coches
makinat	coche
makinat	autos
makinat	as
makinat	máquinas
makinat	lavadoras
marrëveshja	acordo
marrëveshja	tratar
marrëveshja	negocio
marrëveshja	trato
komunale	saneamento
komunale	sanidade
parimi	principio
con	con
mary	mary
mary	maría
rezistenca	resistencia
rezistenca	a
mendim	que
mendim	pensaba
mendim	pensei
mendim	opinión
mendim	que
mendim	a
mendim	na
mendim	pensando
mendim	pensar
mendim	en
katrore	cadrado
katrore	square
katrore	cadradas
katrore	praza
katrore	limpo
revolucioni	revolución
revolucioni	a
teknikë	técnica
same	mesmo
same	mesmas
same	mesma
temperaturë	febre
praninë	presenza
praninë	diante
praninë	a
california	california
tjerat	resto
tjerat	descansar
tjerat	demais
tjerat	descanso
përfshihet	incluía
motor	máquina
motor	motor
motor	motoras
motor	motor
ndërtesë	construír
ndërtesë	edificio
ndërtesë	construción
besonte	que
rrethanat	circunstancias
shprehja	expresión
way	así
way	xeito
way	como
way	maneira
way	forma
way	camiño
fije	strand
fije	fío
kolektive	colectivo
kolektive	colectiva
garë	carreira
garë	raza
garë	a
garë	internacional
bad	mala
bad	malos
bad	mal
bad	malas
bad	malo
bad	mágoa
distanca	distancia
distanca	distancias
distanca	lonxe
distanca	as
distanca	até
edicioni	edición
matematikë	matemáticas
matematikë	matemática
matematikë	as
matematikë	matemáticas
monumente	monumentos
përshkruhet	descrito
shpeshherë	a
shpeshherë	miúdo
shpeshherë	moito
shpeshherë	veces
shpeshherë	acotío
qëndrore	central
qëndrore	primordiais
qëndrore	centro
jork	york
jork	iorque
universal	universais
universal	universal
mbështet	costas
socialist	socialista
përgjithmonë	para
përgjithmonë	sempre
përgjithmonë	eternamente
hani	comer
hani	come
hani	comen
tregtar	o
tregtar	comercio
ekzistonte	existiu
castro	castro
revolucionare	revolucionario
revolucionare	revolucionaria
zbulon	revela
argjendi	silver
hënë	lúa
hënë	moon
topin	bola
topin	bóla
topin	pelota
topin	balón
harruar	esqueceu
harruar	esqueciches
harruar	esquecín
harruar	esqueceu
harruar	esquecín
harruar	as
harruar	esquece
harruar	esquecino
faktorë	factores
lumenjtë	ríos
lugë	culler
play	tocar
play	xogar
play	xogan
play	xogo
shëndetësor	saúde
shëndetësor	a
shëndetësor	health
përkohësisht	temporalmente
prezent	presentar
prezent	actual
prezent	presente
prezent	presentes
prezent	agasallo
ekspozitë	exposición
kryera	cometeu
kryera	cometido
kryera	cometiches
kryera	cometeses
kryera	cometer
kryera	compromiso
kryera	cometidos
kryera	comprometido
kryera	coa
kritikë	críticas
kritikë	crítica
kritikë	crítica
kujdesin	coidado
takimi	xunta
takimi	reunión
takimi	encontro
takimi	cita
law	leis
law	lei
law	a
psikologjike	psicolóxica
psikologjike	psicolóxicas
lideri	líder
gjet	atopei
gjet	que
gjet	atopamos
gjet	atoparon
gjet	atopou
brown	brown
brown	marróns
brown	marrón
brown	claro
patriot	patriota
gjethet	marcha
gjethet	follas
gjethet	deixa
gjethet	as
gjethet	sae
shuma	suma
shuma	cantidade
shuma	enorme
hekuri	ferro
nata	noite
nata	pola
nata	noites
kushtetuta	constitución
kundërta	contrario
kundërta	oposta
kundërta	opostas
veprimeve	as
veprimeve	accións
pjesëmarrjen	participación
koncept	concepto
veçori	característica
veçori	a
transporti	despachos
arrit	independencia
mjafton	abonda
mjafton	suficiente
mjafton	dabondo
mjafton	para
mjafton	abondo
organi	órgano
azi	asia
azi	de
artificiale	artificiais
artificiale	artifical
artificiale	artificial
rregulla	regras
rregulla	as
rregulla	normas
rregulla	norma
rregulla	regra
rregulla	reglamento
rregulla	gobernar
hapat	pasos
versionin	versión
llogaritur	estimouse
thone	dicir
thone	di
thone	que
zgjatur	a
përndryshe	contrario
përndryshe	ou
përndryshe	doutro
përndryshe	xeito
përndryshe	se
përndryshe	non
përndryshe	senón
kanal	canal
kanal	canle
sporti	deporte
sporti	deportes
sporti	deporte
shënohet	marcados
taylor	taylor
llogari	relato
llogari	contas
llogari	conta
provincë	provincia
provincë	do
televizion	televisión
televizion	tele
mendore	mentais
mendore	mental
shkuan	foi
shkuan	fun
gaz	gas
gaz	gasolina
gaz	de
gaz	gases
shpirtëror	espiritual
shpirtëror	senda
lejohet	permitiu
lejohet	se
lejohet	permita
lejohet	lles
lejohet	permite
lejohet	non
lejohet	permiten
lejohet	vir
pothuaj	case
identifikuar	identificar
identifikuar	identificalos
identifikuar	identifiques
identifikuar	identificamos
identifikuar	que
zbatuar	temperán
mjedisi	entorno
mjedisi	ambiente
mjedisi	medio
spital	hospital
revistë	revistas
revistë	revista
revistë	time
kthimi	a
kthimi	volvo
kthimi	regresar
kthimi	volva
kthimi	cambio
kthimi	volver
kthimi	retorno
çfarëdo	que
çfarëdo	calquera
çfarëdo	sexa
çfarëdo	o
çfarëdo	agarimosa
disi	algunha
disi	dalgún
disi	xeito
disi	dalgunha
disi	maneira
kompleksi	complexo
kompleksi	complexas
kompleksi	complexa
kompleksi	complexos
original	orixinal
original	orixinais
ushqimi	comida
ushqimi	alimentos
ushqimi	alimentaria
përkthim	tradución
minerale	minerais
shpresë	esperanza
shpresë	que
shpresë	espero
shpresë	agardo
miss	srta
miss	señorita
miss	a
qielli	ceo
qielli	deus
qielli	ceos
qielli	ceo
vezë	ovos
vezë	os
vezë	ovo
pajisjet	equipamento
pajisjet	mecanismos
pajisjet	dispositivos
pajisjet	aparellos
pajisjet	utensilios
mundësia	oportunidade
mundësia	posibilidade
mundësia	posibilidade
fshatarët	campesiños
fshatarët	dos
fshatarët	labregos
fshatarët	aldeáns
drejton	corre
luftuan	loitei
luftuan	contra
luftuan	loitou
luftuan	loitamos
punëtorëve	traballadores
punëtorëve	os
punëtorëve	obreiros
ushtrive	exércitos
rënien	declive
tipare	trazos
tipare	características
projekteve	proxectos
projekteve	os
individëve	persoas
individëve	individuos
individëve	autismo
jashtëzakonshëm	extraordinario
jashtëzakonshëm	cantidade
jashtëzakonshëm	extraordinarias
jashtëzakonshëm	extraordinarios
jashtëzakonshëm	extraodinarios
jashtëzakonshëm	extraordinaria
aktivist	activista
planeti	planeta
rreziku	riscos
rreziku	risco
rreziku	perigo
rreziku	en
rreziku	arriscar
rreziku	perigo
ndikimit	influencia
ndikimit	influír
shënim	nota
shënim	a
shpresa	esperanza
shpresa	que
shpresa	espero
shpresa	agardo
hill	outeiro
hill	hill
hill	outeiros
hill	924
financiar	financeira
agjencia	axencia
agjencia	de
sekrete	os
sekrete	segredos
sekrete	poden
sekrete	adoptar
sekrete	segredo
sekrete	secreto
sekrete	secreta
duhanit	tabaco
sulmuar	atacado
miq	amigos
miq	os
turne	xira
ndërmarrje	empresa
ndërmarrje	compañía
ndërmarrje	empresas
ndërmarrje	as
ndërmarrje	compañías
paguar	pagar
paguar	pagou
oqeani	océano
oqeani	océanos
kompjuteri	ordenador
kompjuteri	computador
kompjuteri	ordenadores
carlo	carlo
komanda	orde
komanda	motoras
komanda	ordes
komanda	mando
komanda	de
komanda	comando
freskët	fresco
freskët	fresca
freskët	frescos
freskët	descarado
freskët	descarados
freskët	frescas
freskët	cambiar
kompanitë	empresas
kompanitë	as
kompanitë	compañías
tipik	típico
gjethe	marcha
gjethe	follas
gjethe	deixa
gjethe	as
gjethe	sae
sekret	segredo
sekret	secreto
sekret	secreta
miliard	millóns
miliard	mil
miliard	de
harri	harry
cat	gato
cat	ao
franklin	franklin
kujtimet	lembranzas
kujtimet	recordos
publiku	audiencia
publiku	público
publiku	auditorio
publiku	público
publiku	pública
publiku	públicos
publiku	públicas
sulmuan	atacado
aftësia	capacidade
aftësia	habilidade
kupton	entender
kupton	comprender
kupton	entendo
krishti	xesucristo
krishti	cristo
krishti	advindo
krishti	están
krishti	aos
krishti	por
monumentet	monumentos
amtare	nativo
amtare	onde
amtare	terra
via	través
via	via
via	rúa
plotësuar	total
plotësuar	completa
plotësuar	completar
plotësuar	completo
plotësuar	os
must	debo
must	que
must	debe
must	debemos
must	deben
must	hai
magjike	maxia
magjike	máxico
magjike	máxica
magjike	máxicos
magjike	máxico
autoritet	autoridade
kodrat	outeiros
përpunimit	procesando
përpunimit	procesamento
kryesuar	ao
test	probar
test	proba
test	exame
test	probas
test	de
test	test
test	exames
ndihma	axudar
ndihma	a
ndihma	axuda
ndihma	evitalo
karakteri	carácter
hëna	lúa
hëna	moon
princesha	princesa
bërthama	núcleo
momenti	momento
momenti	agora
momenti	intre
zakonet	costumes
zakonet	hábitos
nesh	nos
nesh	nós
joe	joe
masiv	foxas
masiv	masa
masiv	masiva
masiv	masas
masiv	de
masiv	misa
gazetat	xornais
gazetat	prensa
prap	outra
prap	vez
prap	máis
prap	novo
prap	de
respekt	respectar
respekt	respeto
respekt	respecto
respekt	respéctanme
oborrit	patio
oborrit	xardín
oborrit	pendente
audio	audio
carolina	carolina
sjellje	comportamento
sjellje	conducta
sjellje	comportamentos
sjellje	seu
sjellje	conduta
made	fixen
made	fixo
made	feito
ëmbël	sweet
ëmbël	doces
ëmbël	doce
përfaqësojnë	representa
përfaqësojnë	representan
ndërtim	construción
ndërtim	construcción
ndërtim	construír
ndërtim	construtora
produkt	produto
florida	florida
distancë	distancia
distancë	distancias
distancë	lonxe
distancë	as
distancë	até
paqësor	pacífico
paqësor	pacífica
personazh	carácter
produkte	produtos
produkte	orixe
kalimit	cruzar
kalimit	cruzando
girl	moza
girl	rapaza
girl	nena
shkaqet	provoca
shkaqet	causa
shkaqet	causas
shkaqet	que
rrymë	río
rrymë	regato
martohet	casar
martohet	con
krime	crimes
krime	delitos
parlamentin	parlamento
zëvendës	axudante
boston	boston
boston	de
industri	industria
përzierje	mestura
përzierje	as
valët	ondas
gurët	pedras
gurët	stones
gurët	rochas
gurët	xeo
gurët	pedras
përsosur	perfecto
përsosur	perfecta
përsosur	perfectos
universale	universais
universale	universal
kamera	cámaras
kamera	cámara
letrat	tarxetas
letrat	cartas
letrat	naipes
letrat	as
letrat	ás
letrat	cartas
letrat	letras
letrat	papeis
letrat	prensa
letrat	os
letrat	xornal
letrat	xornais
jim	jim
tela	de
vritet	a
vritet	mataron
vritet	matou
vritet	asasinado
vritet	mortos
hije	sombras
hije	sombra
hije	sombra
chris	chris
kombi	nación
kombi	país
murin	parede
murin	muro
arsyet	razóns
arsyet	polas
arsyet	motivos
dituria	coñecemento
dituria	coñecía
dituria	coñecementos
dije	coñecemento
dije	coñecía
dije	coñecementos
vrasja	asasinatos
vrasja	un
vrasja	homicidio
vrasja	asasinato
vrasja	asasino
pilot	piloto
kapiteni	capitán
kapiteni	meu
unik	único
unik	únicas
champagne	champaña
champagne	champán
preferuar	favorito
preferuar	favoritos
preferuar	favorita
preferuar	preferido
luftarak	de
luftarak	combate
luftarak	combates
luftarak	postos
dënimi	castigo
dënimi	punishment
dënimi	oración
dënimi	frase
dënimi	sentenza
dënimi	sentencia
dënimi	punto
dënimi	e
dënimi	seguido
sinjali	sinal
china	china
qellim	para
qellim	propósito
qellim	fin
qellim	intención
qellim	serve
qellim	obxectivo
lëng	líquido
lëng	líquida
single	cada
single	simple
single	soa
single	só
single	única
single	único
luca	luca
shpëtim	exército
shpëtim	de
shpëtim	salvacionista
shpëtim	salvación
shpëtim	de
shpëtim	apoio
eshtrat	ósos
skuadër	equipo
skuadër	de
asistent	axudante
asistent	asistente
asistent	de
sin	pecado
hot	quente
hot	calor
ray	ray
suksesi	éxito
pervec	excepto
pervec	só
pervec	pero
pervec	agás
pervec	menos
pervec	ademais
pervec	ademáis
pervec	e
pije	beber
pije	bebe
pije	copa
pije	copas
veçoritë	atributos
veçoritë	características
elektronik	electrónica
elektronik	electrónico
kujtime	lembranzas
kujtime	recordos
iran	irán
bashke	xuntos
ushtar	soldado
ushtar	soldados
natyrale	natural
natyrale	normal
natyrale	naturais
natyrale	a
franco	franco
tiparet	características
përgjegjësi	responsabilidade
përgjegjësi	a
ndërtesat	edificios
bashkëpunimi	colaboración
anash	á
diell	sol
katolikë	católica
katolikë	católico
katolikë	catholic
katolikë	católicos
hyjnor	divino
hyjnor	divina
mundësitë	probabilidades
mundësitë	opcións
karrierë	carreira
karrierë	súa
medalja	medalla
prirje	tendencia
prirje	coa
azia	asia
azia	de
rusisht	rusa
rusisht	ruso
shkencëtarët	científicos
shkencëtarët	os
shkencëtarët	sociólogos
njohin	recoñecer
njohin	te
njohin	recoñecera
ngadalë	vagar
ngadalë	lentamente
ngadalë	despacio
ngadalë	modo
ngadalë	pouco
ngadalë	a
krijuese	creativo
krijuese	creativos
krijuese	creativa
krijuese	creativas
tel	de
kanali	canal
kanali	canle
novela	novela
presion	presión
georgia	georgia
vendosin	decidir
vendosin	decidimos
vendosin	deciden
vendosin	decido
vendosin	decidirá
vendosin	decide
kennedy	kennedy
mendje	mente
mendje	importa
front	diante
front	fronte
trete	terceira
trete	terceiro
trete	terzo
simbolet	idiogramas
simbolet	personaxes
ndjenjat	sentimentos
ndjenjat	distancia
ndjenjat	os
efektive	efectivas
efektive	efectiva
efektive	efectivo
efektive	efectivos
efektive	eficaces
efektive	eficaz
efektive	a
stephen	stephen
situatë	situación
mjekësi	medicinas
mjekësi	medicina
mjekësi	baseada
mjekësi	na
mjekësi	médicos
mjekësi	menciña
shkaqe	provoca
shkaqe	causa
shkaqe	causas
shkaqe	que
prane	lado
prane	ao
prane	preto
prane	do
prane	da
prane	de
respektuar	respectado
frymën	hálito
frymën	respiro
frymën	alento
frymën	respiración
frymën	folgos
frymën	tempo
frymën	respirar
britani	bretaña
britani	gran
ishuj	illas
vetën	min
vetën	mesma
vetën	mesmo
vetën	eu
vetën	me
vetën	te
vetën	mesmo
vetën	ti
vetën	vostede
teknikat	técnicas
bruno	bruno
roger	roger
wilson	wilson
besonin	que
power	poder
power	o
përfaqësuesve	representantes
adn	adn
adn	o
shitje	á
shitje	venda
shitje	de
shitje	ventas
lulet	flores
treta	terceira
treta	terceiro
treta	terzo
vjeter	anos
vjeter	vellos
vjeter	vello
vjeter	vella
imazhe	as
imazhe	imaxes
konflikti	conflito
kullë	torre
kombinuar	combinados
kombinuar	combinadas
kombinuar	deben
kombinuar	as
edukimi	educación
edukimi	a
galeria	galería
galeria	de
galeria	louvre
british	a
british	británico
british	británica
british	británicos
british	británicas
british	inglesa
nusja	noiva
marku	mark
marku	marca
marku	a
marku	marcos
andrew	andrew
trajtimi	tratamento
trajtimi	tratamentos
trajtimi	trato
mjeshtri	mestre
mjeshtri	máster
mjeshtri	dono
mjeshtri	o
mjeshtri	propietario
mjeshtri	patrón
mjeshtri	señor
miliona	millóns
miliona	milleiros
miliona	de
lisi	oak
lisi	carballo
syri	ollo
syri	ollos
syri	visual
komunistët	os
komunistët	comunistas
men	homes
men	os
mbrëmje	tarde
mbrëmje	noite
mbrëmje	serán
mbrëmje	noites
mbrëmje	tardes
komunitet	comunidade
varre	foxas
varre	comúns
varre	tumbas
personalitet	personalidade
thelb	esencia
stacioni	comisaría
stacioni	estación
qenie	os
qenie	seres
diana	diana
operacioni	operación
kështjellë	castelo
math	matemáticas
kali	cabalo
kali	kingston
arsenal	arsenal
arsenal	o
gjiri	golfo
gjiri	baía
madhështore	magnífico
rikthehet	volve
bush	bush
bush	monte
queen	raíña
queen	queen
komunikim	comunicación
kujton	lémbrame
kujton	lembra
vetjake	egoísta
negativ	negativo
demi	touro
kuran	corán
përvoja	experiencia
përvoja	experimentar
përvoja	experimentan
zgjuar	esperta
zgjuar	intelixente
zgjuar	intelixentes
zgjuar	listos
zgjuar	moi
zgjuar	listo
mesdhe	mediterráneo
pasoja	consecuencias
pasoja	implicacións
pasoja	radioactiva
pasoja	consecuencia
scott	scott
thirr	chamada
