категорія	categorie
артем	artem
артем	artjom
природний	natuurlijk
природний	natuurlijke
становлення	worden
луїс	luiz
луїс	luis
луїс	luís
луїс	louis
луїс	lodewijk
адміністраторів	administrateurs
адміністраторів	beheerders
фінансування	gefinancierd
фінансування	financieringen
фінансування	financiering
фінансування	financiering
файлів	bestanden
файлів	dossiers
журнали	tijdschriften
журнали	magazines
журнали	dagboeken
журнали	logboeken
журнали	logs
фінал	finale
фінал	definitief
фінал	finale
двері	deur
двері	deuren
мері	meri
мері	mary
мері	maria
вузлів	knopen
вузлів	gelijken
вузлів	knooppunten
вузлів	knopen
книжки	boeken
передав	overhandigd
токіо	tokyo
токіо	tokio
пригоди	avonturen
пригоди	avontuur
пригоди	avontuurlijk
пригоди	adventure
пригоди	avonturen
депо	depot
кабінет	kabinet
архітектори	bouwers
подорожі	reizen
подорожі	reis
подорожі	reist
подорожі	journey
подорожі	reis
сторона	kant
сторона	zijde
сторона	side
сторона	zijkant
відмінності	verschillen
вікторія	viktoria
вікторія	victoria
серце	heart
серце	hart
серце	hartje
записи	vermeldingen
записи	inzendingen
записи	ingangen
сукупність	totalen
сукупність	aggregaten
дон	don
спадщина	erfenis
спадщина	patrimonium
спадщина	erfgoed
вбивство	moord
вбивство	moorden
музична	muzikale
музична	musical
музична	muzikaal
ансамбль	ensemble
включення	omvat
включення	inclusief
включення	insluiting
включення	inclusie
включення	opneming
листи	letteren
листи	letters
листи	brieven
шар	laag
душі	douche
душі	douchen
душі	zielen
громадської	ngo
збагачення	verrijken
збагачення	verrijkte
збагачення	verrijkt
ноги	voeten
ноги	voetjes
ноги	beentjes
ноги	poten
ноги	benen
особисте	persoonlijke
особисте	persoonlijk
особисте	prive
особисте	privé
особисте	particulier
приналежність	apparaat
побачив	zag
побачив	zagen
побачив	saw
побачив	zaag
напрямки	richtingen
напрямки	routebeschrijving
поділля	podolië
відновити	reset
відновити	resetten
відновити	terugzetten
відновити	terugzetten
відновити	herstellen
відновити	herstellen
відновити	terugzetten
відновити	terugdraaien
відновити	terugvallen
відновити	hervat
відновити	hervatten
автономна	autonoom
автономна	autonome
македонії	macedonië
кампанія	campanië
кампанія	campagne
кампанія	veldtocht
практика	praktijk
практика	oefenen
практика	beoefenen
практика	oefening
запитання	vraagje
запитання	vraag
запитання	vragen
драматург	toneelschrijver
розпочато	begonnen
розпочато	gestart
розпочато	begon
розпочато	opgestart
марко	marko
марко	marco
намір	intentie
курсу	nema
воротар	keeper
воротар	doelman
краї	randen
додаток	aanvraag
додаток	toepassing
додаток	applicatie
додаток	app
додаток	bijlage
додаток	aanhangsel
додаток	appendix
додаток	plugin
продаж	verkopen
продаж	verkoop
продаж	uitverkoop
продаж	verkopen
продаж	verkoop
продаж	verkopen
продаж	verkoop
сонце	zon
сонце	zon
сонце	zonneschijn
сонце	zonnetje
дядько	oom
дядько	nonkel
оточення	boxen
оточення	vakjes
оточення	kisten
оточення	dozen
оточення	buurt
оточення	gevolg
оточення	entourage
бен	ben
реакція	reactie
моделювання	modellering
моделювання	modelleren
моделювання	simulatie
моделювання	modelleren
моделювання	modellering
версій	versies
алі	ali
редакція	editie
редакція	uitgave
самий	hetzelfde
самий	zelfde
самий	same
розміщено	geplaatst
зали	hal
зали	zaal
зали	hall
пристрої	apparaten
документ	doc
документ	dok
документ	document
символи	symbolen
символи	personages
символи	tekens
символи	karakters
індія	india
весілля	trouwfeest
весілля	bruiloft
весілля	huwelijk
складова	ingrediënt
конференція	conferentie
стверджує	claims
стверджує	vorderingen
стверджує	beweringen
зазнали	leed
регіонах	streken
королева	koningin
королева	queen
школах	scholen
монета	munt
монета	munten
математичних	wiskundige
математичних	wiskundig
математичних	mathematische
різновид	soort
продукт	product
продукт	produkt
формули	formules
формули	formules
британська	britten
британська	britse
британська	brits
дух	geest
дух	spirit
єгипет	egypte
готель	inn
готель	herberg
сучасне	modern
сучасне	moderne
сучасне	hedendaags
сучасне	hedendaagse
сучасне	eigentijdse
сучасне	eigentijds
новини	nieuwsberichten
новини	nieuws
мінськ	minsk
космос	kosmos
кулі	sferen
кулі	bollen
кулі	ballon
кулі	luchtballon
кулі	kogels
вчитель	leraar
вчитель	onderwijzer
вчитель	docent
вчитель	leerkracht
вчитель	lerares
вадим	vadim
корисні	bruikbaar
корисні	nuttig
корисні	behulpzaam
свобода	freedom
свобода	vrijheid
свобода	liberty
внутрішні	intern
внутрішні	inwendig
критиків	critici
коефіцієнт	coëfficiënt
коефіцієнт	gini
коефіцієнт	ratio
коефіцієнт	verhouding
коефіцієнт	strippen
коефіцієнт	factor
вийти	afsluiten
вийти	stoppen
вийти	exit
вийти	uitgang
представниками	outreach
верхні	hautes
верхні	upper
верхні	bovenste
верхні	opper
конго	congo
молода	jonge
молода	jong
молода	young
диск	schijf
диск	disk
диск	diskette
диск	schijf
диск	disc
русь	rus
арденни	ardennen
сона	sona
місцевий	lokale
місцевий	plaatselijk
місцевий	lokaal
хуан	juan
хуан	huang
зберегти	sparen
зберегти	bewaar
зберегти	bewaren
зберегти	opslaan
зберегти	save
душу	ziel
душу	soul
молодь	jeugd
молодь	jongeren
рівне	rivne
рівне	gelijk
рівне	equal
рівне	gelijke
міді	koper
японська	japans
японська	japanners
японська	japanse
особливий	speciaal
особливий	bijzonder
особливий	speciale
особливий	special
прага	praag
вікна	windows
вікна	vensters
вікна	ruiten
вікна	ramen
семен	sperma
семен	zaad
алгоритм	algoritme
ріг	rog
ріг	rih
ріг	horn
ріг	hoorn
позицій	posities
дем	demian
дем	dem
норм	norm
поляків	polen
поляків	palen
андерсон	anderson
воював	gevochten
воював	bevochten
воював	gestreden
худоби	beheerde
худоби	beheerd
атмосфера	sfeer
атмосфера	atmosfeer
атмосфера	dampkring
діяти	acteren
діяти	waarnemend
діяти	acteer
діяти	loopvlak
діяти	handelen
діяти	act
щастя	blijheid
щастя	blijdschap
щастя	geluk
землею	aarde
землею	earth
землею	grond
десяти	tien
коротка	kort
коротка	short
коротка	korte
намагалися	geprobeerd
намагалися	uitgeprobeerd
намагалися	probeerde
намагалися	streef
джо	joe
адам	adam
берегах	kusten
двори	binnenplaatsen
стрільби	schieten
стрільби	schietpartij
стрільби	schoten
шукати	opzoeken
шукати	zoektocht
шукати	zoeken
шукати	doorzoeken
шукати	zoek
шукати	zoekopdracht
канадський	canadees
канадський	canadese
зелені	groen
зелені	groene
зелені	groenen
секції	afdeling
секції	sectie
відзнаки	insigne
відзнаки	insignes
переклади	vertalingen
заповідник	reserve
іль	île
іль	isle
іль	isles
туреччина	turkije
показав	toonde
переїхала	bewoog
переїхала	verplaatst
переїхала	bewogen
переїхала	verhuisd
прийняти	accepteren
прийняти	aanvaarden
прийняти	accepteer
розслідування	onderzoek
ресурс	hulpbron
ресурс	resource
місцями	incidenteel
місцями	swaps
удар	stoten
удар	stoot
удар	hit
удар	treffer
удар	geraakt
удар	stomp
удар	punch
автобус	bus
переговори	onderhandelen
переговори	onderhandeling
переговори	onderhandelingen
переговори	onderhandelen
переговори	onderhandelen
переговори	onderhandeling
переговори	onderhandelingen
компоненти	onderdelen
компоненти	componenten
александр	alexandre
чернігів	tsjernihiv
посилення	versterken
посилення	versterking
призначена	toegewezen
літери	letteren
літери	letters
літери	brieven
літери	personages
літери	tekens
літери	karakters
сценарій	scenario
сценарій	scenario
сценарій	scenario
сценарій	script
мюнхен	münchen
бійців	strijders
бійців	vechters
бійців	fighters
бійців	boksers
бек	beck
бек	beek
підписи	onderschriften
підписи	handtekeningen
зразки	sample
зразки	steekproef
зразки	monster
зразки	monsters
зразки	stalen
албанії	albanië
анрі	hendrik
анрі	henri
анрі	hendrik
анрі	henry
каже	zegt
трон	troon
написаний	geplakt
ато	ato
баку	baku
ваги	gewichten
ваги	gewicht
ваги	weeg
фізик	fysicus
фізик	natuurkundige
враховуючи	overwegen
португалія	portugal
припущення	gissen
припущення	raden
припущення	vermoeden
припущення	gissen
припущення	voorgevoel
припущення	bewering
дошка	bestuur
дошка	bord
рівнів	levels
рівнів	niveaus
долі	noodlot
долі	lot
проспект	prospekt
проспект	laan
проспект	avenue
твердження	statement
твердження	verklaring
жодних	geen
поранений	gewond
поранений	gewonden
поранений	geblesseerd
поранений	gewond
поранений	gewonden
поранений	gewonde
торгівля	trading
торгівля	mensenhandel
торгівля	handelsverkeer
торгівля	handel
королеви	koninginnen
королеви	queens
випадково	willekeurig
вшанування	eren
вшанування	eer
звернення	stellen
звернення	paren
звернення	stelletjes
звернення	echtparen
звернення	koppels
звернення	onderdanen
звернення	onderwerpen
звернення	vakken
звернення	beroep
звернення	argumentum
хімічні	chemisch
заводи	planten
заводи	plantjes
долю	noodlot
долю	lot
введено	binnengegaan
введено	binnengekomen
культ	cult
культ	sekte
культ	cultus
річ	ding
річ	thing
рнк	rna
природа	natuur
найбільшу	grootste
стояв	stond
суму	sum
суму	som
суму	bedrag
тіл	lijken
тіл	carrosserieën
тіл	lichamen
ізраїль	israël
ізраїль	israel
клан	clan
поєднання	combinatie
єгипті	egypte
рівненська	rivne
реконструкції	wederopbouw
реконструкції	heropbouw
реконструкції	reconstructie
конфлікти	conflicten
конфлікти	conflict
знав	wisten
знав	wist
макс	max
урахуванням	gevoelig
урахуванням	gevoelige
служить	werknemer
служить	medewerker
служить	serveert
споживання	verbruik
споживання	consumptie
згадки	noemt
згадки	vermeldingen
каплиця	kapel
динамо	dinamo
динамо	dynamo
компонентів	onderdelen
компонентів	componenten
конгресу	congres
виявив	ontdekte
виявив	ontdekt
призначені	toegewezen
призначені	aangeduide
призначені	aangeduid
призначені	aangewezen
працівники	werkers
працівники	werkenden
працівники	arbeiders
працівники	werknemers
працівники	medewerkers
працівники	werknemers
заняття	activiteiten
заняття	activiteit
заняття	esl
марокко	marokkaanse
марокко	marokko
висновок	weerleggen
захворювань	ziektes
захворювань	ziekten
вільна	freestyle
вільна	free
вільна	vrij
вільна	gratis
георгія	joris
георгія	george
продукція	produktie
продукція	productie
продукція	producten
продукція	produkten
родовище	olieveld
предмет	onderwerp
предмет	proefpersoon
предмет	subject
відкрили	blootgelegd
відкрили	geopend
потенціал	potentieel
потенціал	potentie
потенціал	potentiële
губернатор	gouverneur
студія	atelier
студія	studio
сума	sum
сума	som
сума	bedrag
правом	autoriteit
правом	gezag
десятиліття	decennium
доба	ouderdom
доба	leeftijd
концепція	concept
концепція	bevruchting
концепція	conceptie
тимошенко	timosjenko
фінляндія	finland
залишаються	blijven
залишаються	ontvluchten
розміщені	voorgenomen
розміщені	bedoeld
розміщені	beoogde
розміщені	bestemd
біології	biologie
кваліфікації	kwalificaties
звичайна	normale
звичайна	normaal
ботанічний	botanic
ботанічний	botanische
панування	dominantie
панування	overheersing
величина	omvang
виступала	uitgevoerd
відтворення	renderen
відтворення	renderen
відтворення	afspelen
відтворення	spelen
править	regeert
править	heerst
править	regeren
править	heerschappij
править	regeerperiode
схеми	regeling
схеми	regelingen
схеми	schema
можливе	mogelijke
можливе	mogelijk
сильний	heavy
сильний	zwaar
сильний	zware
сильний	heftig
сильний	sterk
сильний	sterke
сильний	sterken
виконується	rennen
виконується	hardlopen
виконується	running
архієпископ	aartsbisschop
оголошення	aankondiging
оголошення	bekendmaking
оголошення	mededeling
оголошення	verklaringen
оголошення	aangiften
оголошення	advertenties
оголошення	ingedeeld
оголошення	geheim
оголошення	geklasseerd
оголошення	geclassificeerd
оголошення	aangifte
оголошення	declaratie
оголошення	verklaring
оголошення	uitroepen
оголошення	verklaar
оголошення	verklaren
розробку	ontwikkelen
постачання	aanbestedingen
постачання	aanbesteding
громадянин	burger
громадянин	citizen
старше	oudere
старше	ouder
форт	fort
удару	stomp
удару	punch
бойовий	vechten
бачив	gezien
бачив	zag
бачив	zagen
бачив	saw
бачив	zaag
любить	houdt
любить	liefdes
едуард	edward
едуард	eduard
едуард	eduard
цілий	hele
цілий	geheel
дер	der
ірану	iraanse
ірану	iran
бразилія	brazilië
ремонт	herstelling
ремонт	reparatie
ремонт	repareren
ремонт	herstelling
ремонт	reparatie
ремонт	reparaties
ремонт	herstellingen
сілья	silja
широке	breed
широке	brede
мінімум	minimaal
мінімум	minimum
додатково	geavanceerd
додатково	geavanceerde
додатково	gevorderden
додатково	advanced
додатково	gevorderd
роберта	roberta
джек	jaap
джек	jack
джек	sjaak
ворогів	vijanden
астроном	astronoom
екологія	ecologie
завоювання	verovering
завоювання	veroveringen
легенда	legende
легенда	legend
поверхня	bovengronds
поверхня	oppervlak
спортсмени	sporters
спортсмени	atleten
спортсмени	sporters
випущено	vrijgelaten
випущено	vrijgegeven
випущено	uitgebracht
випущено	afgegeven
випущено	uitgegeven
скульптура	beeld
скульптура	beeldhouwwerk
скульптура	sculptuur
бельгія	belgie
бельгія	belgië
глибині	put
глибині	pitstop
глибині	pit
глибині	kuil
сміт	smith
сміт	smid
європейська	europese
європейська	europees
хочу	wilt
хочу	wil
хочу	willen
солі	zout
архітектурний	architectonische
архітектурний	architectonisch
півострів	schiereiland
півострів	schiereiland
марі	marie
марі	mari
маєток	herenhuis
маєток	firefly
зброєю	wapens
могили	tombe
могили	graftombe
могили	graf
могили	graven
могили	graves
могили	grave
могили	graf
зусилля	inspanningen
зусилля	inspanning
кавалер	verwachting
кавалер	verwachtingen
основне	primaire
основне	primair
основне	fundamenteel
основне	fundamentele
основне	belangrijkste
основне	voornaamste
основне	main
співаки	zangers
тер	ter
варшава	warschau
східні	oostelijk
східні	oostelijke
речей	dingen
факторів	factoren
ураження	getroffen
ураження	beïnvloed
зеландії	zeeland
євреї	joden
євреї	israëlieten
ужгород	oezjhorod
опера	opera
вчителів	onderwijzers
вчителів	leraren
вчителів	docenten
вчителів	leerkrachten
вчителів	leraars
переслідування	lastigvallen
переслідування	pesterijen
переслідування	intimidatie
переслідування	achtervolging
переслідування	nastreven
переслідування	achtervolgen
каліфорнії	ucla
венеції	venetie
венеції	venetië
активні	active
активні	actieve
активні	actief
суспільно	bereide
суспільно	bereid
суспільно	voorbereid
математик	wiskundige
польською	pools
польською	poolse
задачі	taken
задачі	klussen
задачі	jobs
задачі	vacatures
задачі	banen
задачі	taak
реал	real
реал	echte
реал	echt
реал	reëel
житомир	zjytomyr
гірський	berg
хребта	wervels
хребта	bergkam
хребта	richel
хребта	ridge
перейменовано	hernoemd
квіти	bloemen
квіти	bloemetjes
поставити	zet
поставити	wachtrij
засідання	ontmoeting
засідання	vergadering
засідання	meeting
засідання	bijeenkomst
засідання	vergaderen
лекції	lezingen
лекції	lezing
лекції	preek
лекції	lezingen
камери	camera
камери	fototoestel
друг	vriendin
друг	vriend
ремонту	herstelling
ремонту	reparatie
ремонту	reparaties
ремонту	herstellingen
символізує	symboliseert
вважаються	beschouwd
вважаються	overwogen
майстра	tovenaar
майстра	wizard
портрети	portretten
цска	cska
протистояння	tegenstand
протистояння	oppositie
вели	leidende
вели	leidend
болгарія	bulgarije
постійного	hardnekkige
постійного	aanhoudende
постійного	aanhoudend
постійного	hardnekkig
постійного	volhardend
аргументи	argumenten
ефективність	efficiency
ефективність	efficiëntie
ефективність	doeltreffendheid
ефективність	doelmatigheid
ефективність	effectiviteit
ефективність	doeltreffendheid
ефективність	werkzaamheid
ефективність	doelmatigheid
ефективність	prestaties
ефективність	prestatie
драматичний	drama
переробки	recyclen
переробки	recycling
найвища	hoogst
найвища	hoogste
якісь	elke
аварії	crash
аварії	crashen
правий	juist
правий	recht
правий	rechts
хай	hai
хай	khai
хай	lang
хай	lange
хай	long
хай	laat
хай	laten
мін	ming
мін	mijnen
мін	mijnbouw
мін	min
судді	rechter
судді	judge
судді	oordelen
судді	magistraten
судді	rechters
фабрика	fabriek
фабрика	factory
рота	mond
носили	gedragen
носили	versleten
офіційні	ambtenaar
офіційні	officiële
офіційні	officieel
океан	oceaan
хору	glee
сусідніх	naburige
проходила	passeren
дитинства	jeugd
дитинства	kinderjaren
дитинства	kindertijd
секунд	seconden
визнав	erkende
визнав	erkend
оборону	verdediging
оборону	verweerschrift
оборону	defensie
оборону	verweer
масиву	array
адміністратора	beheerder
адміністратора	administrateur
ближче	dichterbij
ближче	dichter
ближче	dichterbij
мережу	netwerken
супутник	satelliet
супутник	spoetnik
супутник	maan
супутник	moon
повстанців	rebellen
повстанців	rebels
замки	kastelen
замки	sluizen
замки	sloten
показники	figuren
показники	cijfers
яскраво	prachtig
яскраво	prachtige
яскраво	verbluffend
яскраво	verbluffende
малюнок	tekenen
малюнок	tekening
адмірал	admiraal
органу	organa
чорних	zwarten
зрозуміти	begrijpen
зрозуміти	begrijp
дивись	kijk
злиття	samenvoeging
злиття	samenvoegen
злиття	fusie
злиття	fusion
злиття	kernfusie
злиття	weven
злиття	samenvoeging
злиття	samenvoegen
відгуки	reviews
відгуки	beoordelingen
відгуки	recensies
відгуки	terugkoppeling
відгуки	feedback
перевірки	proeven
перевірки	testen
перевірки	tests
перевірки	keuring
перевірки	verificatie
перевірки	controles
перевірки	checks
перевірки	cheques
основа	base
основа	basis
запрошення	uitnodiging
запрошення	uitnodigen
запрошення	uitnodigingen
запрошення	uitnodiging
запрошення	uitnodigingen
туризм	toerisme
демократична	democratische
демократична	democratisch
напад	attack
напад	aanvallen
напад	aanval
напад	geweldpleging
напад	mishandeling
напад	aanval
основ	fundamenten
основ	stichtingen
основ	fundering
основ	funderingen
основ	grondslagen
пана	pana
пана	panna
композиція	track
композиція	spoor
композиція	compositie
композиція	samenstelling
конституція	grondwet
конституція	constitutie
зусиль	moeiteloos
ночі	nachten
ночі	overnachtingen
ночі	avond
ночі	nacht
ночі	avondje
професійний	professioneel
професійний	professionele
професійний	professional
імовірно	vermoedelijk
імовірно	zogenaamd
імовірно	vermeend
росіян	russen
рахунку	scoort
рахунку	scores
перепис	volkstelling
перепис	census
дивіться	kijk
дивіться	kijken
дивіться	kijk
включно	inclusief
включно	inclusief
включно	inclusieve
повинно	moet
використані	gebruikt
використані	gebruikte
рамки	frames
рамки	kaders
рамки	grens
лісі	bos
лісі	bossen
лісі	houtsoorten
суть	essentie
досягла	bereikte
досягла	bereikt
захопити	vangen
захопити	vastleggen
захопити	vangst
захопити	gevangenneming
мереж	netwerken
храмів	tempels
ікони	pictogrammen
ікони	iconen
риба	vissen
ракет	raketten
ракет	raketten
кольорів	kleuren
чехословаччини	tsjechoslowakije
розмноження	fokken
розмноження	fokkerij
розмноження	fok
розмноження	fokken
розмноження	voortplanten
розмноження	ras
розмноження	reproduceren
розмноження	voortplanting
розмноження	reproductie
тоні	toni
тоні	tony
патріархату	patriarchaat
члена	lid
фіфа	fifa
козак	kozak
ран	rende
територіях	oppervlakten
територіях	gebieden
африка	afrika
сини	zoons
сини	sons
сини	zonen
друку	drukwerk
друку	afdrukken
друку	drukken
друку	bedrukken
друку	printen
фасад	façade
фасад	gevel
фасад	voorgevel
посольства	ambassade
ядро	kernel
ядро	kern
ядро	core
оновлення	verfrissende
оновлення	verfrissend
оновлення	verversen
оновлення	upgraden
оновлення	opwaarderen
оновлення	opwaardering
оновлення	updaten
оновлення	update
оновлення	bijwerken
оновлення	verversen
оновлення	vernieuwen
оновлення	updates
оновлення	updaten
оновлення	bijwerking
оновлення	bijwerken
регіони	streken
попередження	raadgevend
попередження	waarschuwingen
попередження	alarm
попередження	waarschuwing
попередження	signalering
попередження	alert
попередження	waarschuwing
губернатора	gouverneur
логотип	logo
піти	doneren
критик	criticus
стрічка	ticker
стрічка	spoel
стрічка	feed
стрічка	voeder
стрічка	voeden
стрічка	bandje
стрічка	plakband
стрічка	tape
стрічка	lint
стрічка	lintje
випробувань	proeven
випробувань	beproevingen
вокзал	station
вокзал	gare
королівський	koninklijke
королівський	royal
королівський	koninklijk
вибуху	exploderende
вибуху	exploderen
діях	fasen
діях	etappes
діях	stadia
видатних	prominente
видатних	prominent
кістки	bones
кістки	botten
кістки	beenderen
діб	dib
критика	kritiek
тбілісі	tbilisi
вступ	inleiding
вступ	invoering
вступ	introductie
вступ	intro
запит	aangevraagd
запит	aangevraagde
запит	verzocht
запит	gevraagd
запит	opgevraagd
запит	gevraagde
запит	aanvraag
запит	aanvragen
запит	verzoek
запит	verzoeken
запит	query
запит	opvragen
запит	zoekopdracht
запит	aanvragen
запит	verzoeken
вест	west
вест	westen
вест	westelijk
зібрані	ingezameld
зібрані	verzamelde
зібрані	verzameld
зібрані	gecompileerd
зібрані	opgesteld
зібрані	samengesteld
зібрані	verzamelde
зібрані	verzameld
володів	eigendom
андре	andre
андре	andré
андре	andre
андре	andré
дочки	dochters
впливає	beïnvloedt
впливає	invloeden
впливає	inslagen
англо	anglo
речення	zin
речення	straf
речення	vonnis
речення	zinnen
речення	vonnissen
графік	grafiek
графік	plot
графік	perceel
графік	complot
реклама	reclame
реклама	adverteren
реклама	advertenties
модифікації	herzieningen
арт	kunst
допоміг	geholpen
допоміг	hielp
америка	amerika
америка	amerika
черкаси	tsjerkasy
президенти	president
президенти	voorzitter
проблему	probleem
кодекс	codex
невідома	onbekende
невідома	onbekend
енергія	energieën
енергія	energie
любові	passies
діаспора	diaspora
гвінеї	guinea
гвінеї	guinee
виведення	uitvoer
виведення	output
виведення	output
давид	david
оркестр	orkest
оркестр	orchestra
святі	heiligen
святі	saints
святі	heilige
святі	heilig
святі	holy
нобелівської	nobel
рельєф	reliëf
рельєф	opluchting
призначив	aangesteld
призначив	benoemde
призначив	benoemd
поміж	tussen
приходить	komt
індонезії	indonesië
вогнем	brand
вогнем	vuren
вогнем	vuur
обласний	regionale
обласний	regionaal
покращення	verbeteringen
покращення	verbetering
покращення	verbetering
покращення	verbeteren
покращення	versterken
хвороб	ziektes
хвороб	ziekten
явно	duidelijk
явно	uitdrukkelijk
явно	expliciet
читачів	volgers
читачів	volgelingen
мур	moore
мур	mur
угорщині	hongarije
іраку	irak
випустив	losgelaten
випустив	ontketend
парки	parken
біологічних	biologische
біологічних	biologisch
срібла	zilver
срібла	zilveren
срібла	silver
туристів	toeristen
отто	otto
образи	misbruik
образи	mishandeling
образи	misbruiken
образи	gevechten
морська	marinier
австрійський	oostenrijks
австрійський	oostenrijkse
швидкого	rapid
швидкого	snelle
джерсі	trui
джерсі	jersey
організатор	organisator
організатор	organisator
усім	iedereen
майно	eigenschap
майно	eigendom
майно	vastgoed
майно	bezittingen
майно	landgoed
янського	gesigneerd
реліз	release
реліз	vrijlating
реліз	loslaten
реліз	vrijgave
запас	drijven
запас	zweven
запас	zwevend
запас	zweef
запас	inventarisatie
запас	inventariseren
запас	inventaris
бувають	onderscheiden
виявили	ontdekte
виявили	ontdekt
видається	verbeeld
видається	ingebeelde
видається	ingebeeld
лука	luka
лука	luca
здобули	afgestudeerd
здобули	geslaagd
підполковник	kolonel
музикантів	musici
музикантів	muzikanten
супротивника	aanvaller
голоси	stemmen
голоси	stemmingen
голоси	stemmen
голоси	voices
втручання	interventies
втручання	tussenkomsten
втручання	interventies
втручання	tussenkomst
втручання	interventie
жовтий	gele
жовтий	geel
вина	wijn
лікаря	arts
лікаря	doktor
лікаря	dokter
лікаря	doctor
зіткнення	aanvaring
зіткнення	botsing
зіткнення	aanrijding
зіткнення	botsingen
запуску	opstart
запуску	opstarten
композиторів	componisten
способи	manieren
способи	methoden
способи	methodes
присутній	bijwonen
баден	baden
бордо	bordeaux
бібліотек	bibliotheken
залишилася	gebleven
залишилася	bleef
орбіти	neiging
словом	raadsman
словом	woord
тебе	jij
тебе	jou
альберт	albert
номери	getallen
номери	nummers
номери	aantallen
важливе	belangrijke
важливе	belangrijk
знято	vrijgeven
знято	loslaten
крок	step
крок	stap
крок	stapje
крок	krokodil
людства	mensheid
комедії	comedy
комедії	komedie
хребет	ruggengraat
хребет	wervelkolom
хребет	bereik
хребет	ruggengraat
хребет	lendenen
хребет	bergkam
хребет	richel
хребет	ridge
зразка	sample
зразка	steekproef
зразка	monster
кирило	kirill
кирило	jos
кирило	cyril
відповідальності	verantwoordelijkheid
відповідальності	verantwoordelijkheden
носій	media
носій	medium
носій	middellange
носій	middelgrote
носій	middelgroot
поліція	politie
негайно	onmiddellijk
негайно	direct
негайно	onmiddelijk
негайно	onmiddellijk
негайно	onmiddellijke
негайно	onmiddellijk
негайно	direct
негайно	onmiddelijk
скелі	kliffen
скелі	klippen
скелі	rotsen
скелі	klif
скелі	rots
скелі	klip
скелі	cliff
скелі	rotsen
скелі	stenen
адміністратор	admin
адміністратор	beheerder
адміністратор	beheerder
адміністратор	administrateur
срібло	zilver
срібло	zilveren
срібло	silver
біль	pijn
тисячоліття	millennium
колумбії	colombia
напряму	rechtstreeks
напряму	direct
романа	romana
творчий	creatief
творчий	creatieve
плоди	vruchten
плоди	fruit
плоди	vrucht
плоди	vruchten
плоди	fruit
троє	drieën
троє	threes
хор	koor
хор	glee
лат	lats
звернувся	toegesproken
звернувся	geadresseerd
лівий	linkse
лівий	linker
лівий	links
хвилини	minuten
хвилини	notulen
хвилини	minuut
хвилини	minuutje
човен	boot
сто	hundred
сто	honderd
сто	sto
задній	achterste
задній	achterkant
задній	achteraan
задній	achterhoede
задній	achterzijde
звіт	verslag
звіт	rapporteren
звіт	rapport
жіноча	vrouwelijke
жіноча	vrouw
жіноча	vrouwtje
жіноча	vrouwelijk
рядок	line
рядок	lijn
рядок	tekenreeks
рядок	string
рядок	touwtje
рядок	rij
рядок	roei
рядок	roeien
рядок	row
педагогічних	pedagogisch
громадянська	civiele
громадянська	burgerlijke
громадянська	burgerlijk
громадянська	civiel
двадцять	twintig
двадцять	twenty
італійська	italiaanse
італійська	italiaan
італійська	italiaans
акторів	acteurs
акторів	actoren
жіночий	vrouwelijke
жіночий	vrouw
жіночий	vrouwtje
жіночий	vrouwelijk
угода	covenant
угода	verbond
угода	convenant
угода	deal
угода	overeenkomst
угода	akkoord
африканських	afrikaanse
африканських	afrikaans
поезія	poëzie
поезія	gedichten
дала	gaf
чернігівського	tsjernigov
філії	bijkantoren
філії	takken
філії	branches
філії	filialen
математика	wiskunde
математика	wiskunde
математика	wiskunde
знищити	verwoesten
знищити	vernietigen
знищити	vernietig
знищити	onverwoestbaar
знищити	elimineren
знищити	uitroeien
принца	prince
принца	prins
керівники	leidinggevenden
переміщення	verplaatsen
переміщення	bewegen
переміщення	bewegend
переміщення	verhuizen
переміщення	verplaatsing
відчуття	voelen
відчуття	gevoel
візантії	byzantium
здійснено	gemigreerd
знизу	onder
знизу	hieronder
знизу	bodem
знизу	onderkant
знизу	bottom
мотор	motorische
мотор	motor
запобігання	voorkomen
запобігання	vermijding
запобігання	vermijden
запобігання	voorkoming
запобігання	preventie
етапу	fase
сигнал	signaal
християнство	christendom
знати	wetende
знати	weten
знати	weet
готовий	ready
готовий	gereed
готовий	klaar
обрання	verkozen
обрання	gekozen
ціна	prijzen
ціна	prijs
приймати	hosting
складання	aggregatie
складання	samenvoeging
штати	staten
дитина	baby
дитина	schat
дитина	schatje
дитина	kind
дитина	kindje
постанова	regelgeving
постанова	regulering
постанова	verordening
постанова	decreet
боснії	bosnië
арена	arena
романів	romans
поляки	polen
поляки	palen
половину	helft
половину	half
особисті	persoonlijke
особисті	persoonlijk
відновлено	hervat
відновлено	gerestaureerde
відновлено	gerestaureerd
відновлено	hersteld
жак	jacques
японські	japans
японські	japanners
японські	japanse
хімічна	chemisch
отримані	ontvangen
богослов	theoloog
франс	frans
данія	denemarken
перспективи	perspectieven
перспективи	vooruitzichten
перспективи	perspectief
теперішній	aanwezig
теперішній	heden
теперішній	presenteren
теперішній	presenteer
приготування	bereiding
приготування	voorbereiding
приготування	preparaat
ірландія	ierland
луганськ	loehansk
перенесено	verpakt
перенесено	ingepakt
перенесено	gewikkeld
йшли	liep
йшли	gelopen
перейти	jump
перейти	spring
перейти	springen
перейти	sprong
джонс	jones
джонс	johns
бачить	ziet
комедія	comedy
комедія	komedie
проведені	assisteren
анджелес	angeles
