και	y
λατρεία	culto
λατρεία	secta
λατρεία	adoración
λατρεία	adoración
λατρεία	culto
λατρεία	adorar
σύμβαση	contractuales
σύμβαση	contractual
σύμβαση	contrato
σύμβαση	convención
σύμβαση	convenio
σύμβαση	convenciones
κακή	malas
κακή	malos
κακή	malo
κακή	bad
κακή	mal
κακή	mala
ορισμός	definición
ιταλικό	italiana
ιταλικό	italianos
ιταλικό	italiano
τυχαία	azar
τυχαία	aleatorio
τυχαία	random
τυχαία	aleatoria
τυχαία	accidentales
τυχαία	accidental
πετρελαίου	aceite
πετρελαίου	petroleo
πετρελαίου	óleo
πετρελαίου	petróleo
πετρελαίου	petroleo
πετρελαίου	petróleo
ντράμερ	baterista
ακρωτήριο	cabo
ακρωτήριο	capa
μέτρησης	medición
μέτρησης	medir
σικελίας	sicilia
μπάλα	bola
μπάλα	balón
μπάλα	pelota
μπάλα	ball
ξεκινώντας	empezando
ξεκινώντας	iniciando
ξεκινώντας	comenzando
διαστήματα	intervalos
συνεχείς	continuo
συνεχείς	continuas
συνεχείς	continua
επισκέπτες	visitantes
επισκέπτες	visitas
επισκέπτες	huéspedes
επισκέπτες	invitados
ορίζει	estipula
ορίζει	define
συσκευή	dispositivos
συσκευή	dispositivo
συσκευή	aparato
συσκευή	aparatos
απαιτήσεις	requisitos
απαιτήσεις	requerimientos
απαιτήσεις	exigencias
απαιτήσεις	demandas
απαιτήσεις	siniestros
απαιτήσεις	reclamos
απαιτήσεις	reclamaciones
κονγκό	congo
κονγκό	congoleños
κονγκό	congoleño
κονγκό	congoleña
υδρογόνο	hidrógeno
πρόποδες	estribaciones
εβραίοι	judías
εβραίοι	judio
εβραίοι	judía
εβραίοι	judío
εβραίοι	judíos
εβραίοι	judios
εβραίοι	judíos
κατάρρευση	desglose
κατάρρευση	colapso
κατάρρευση	desplome
κατάρρευση	derrumbe
κινείται	moviendo
κινείται	mudanza
κινείται	conmovedor
εισήχθη	introducido
εισήχθη	introducidos
εισήχθη	introducida
εισήχθη	admitió
εισήχθη	admitida
εισήχθη	admitidos
εισήχθη	admitido
επιχείρημα	argumento
επιχείρημα	argumentación
χρήσεις	utiliza
χρήσεις	usos
τομέας	sector
τομέας	sectorial
μετατροπή	reconversión
μετατροπή	conversión
μετατροπή	convertida
μετατροπή	convertidos
μετατροπή	convertido
μετατροπή	convertir
μετατροπή	convierta
αστρονόμος	astrónomo
εισόδου	entrada
εισόδου	aportación
εισόδου	insumos
εισόδου	entrada
εισόδου	aporte
γεωγραφικά	geográficamente
γεωγραφικά	geográficos
γεωγραφικά	geográfico
γεωγραφικά	geográfica
γεωγραφικά	geográficas
γεωγραφικά	geográficos
γεωγραφικά	geográfico
γεωγραφικά	geográfica
γεωγραφικά	geográficas
αικατερίνη	caterina
αικατερίνη	catalina
αικατερίνη	catherine
επιχειρήματα	alegaciones
επιχειρήματα	argumentos
επιχειρήματα	discusiones
επιχειρήματα	argumentación
ανθολογία	antología
φρουρά	guardia
φρουρά	guarda
άγνωστα	desconocida
άγνωστα	desconocidos
άγνωστα	desconocidas
άγνωστα	desconocido
προσωπικότητες	personalidades
προσωπικότητες	personalidad
επιπρόσθετα	adicionalmente
εκπομπές	emisiones
εκπομπές	emisiones
εκπομπές	emisión
άραβες	árabes
όπλο	arma
όπλο	gun
όπλο	pistola
όπλο	arma
νεαρός	jóven
νεαρός	jovenes
νεαρός	young
νεαρός	joven
νεαρός	jóvenes
πολεμικές	marcial
πολεμικές	marciales
γραμμένο	escrito
γραμμένο	escritas
γραμμένο	escrita
γραμμένο	escritos
πέτρα	gema
πέτρα	stone
πέτρα	piedra
πέτρα	petra
πέτρα	rocas
πέτρα	piedra
πέτρα	roca
πέτρα	rock
δολοφονήθηκε	asesinado
δολοφονήθηκε	asesinados
δολοφονήθηκε	asesinada
διάδοση	difusión
διάδοση	divulgación
διάδοση	diseminación
κύκλους	círculos
κύκλους	ciclos
φτάνοντας	llegando
φτάνοντας	llegar
φτάνοντας	alcanzando
φτάνοντας	alcanzar
θείο	azufre
θείο	sulfuro
θείο	azufre
θείο	sulfuro
ανταλλαγή	intercambios
ανταλλαγή	comercio
ανταλλαγή	canje
ανταλλαγή	cambio
ανταλλαγή	intercambio
λέων	león
λέων	león
λέων	leon
λέων	león
λέων	leo
αναγνωρίστηκε	reconocido
αναγνωρίστηκε	reconoció
αναγνωρίστηκε	reconocidos
αναγνωρίστηκε	reconocida
αναγνωρίστηκε	identificado
αναγνωρίστηκε	identificadas
αναγνωρίστηκε	identificada
αναγνωρίστηκε	identificados
αναγνωρίστηκε	reconocido
αναγνωρίστηκε	reconocidas
αναγνωρίστηκε	reconocidos
αναγνωρίστηκε	reconocida
νίκο	nico
νίκο	niko
καταστήματα	tiendas
καταστήματα	comercios
καταστήματα	almacenes
καταστήματα	tiendas
καταστήματα	comercios
παρατήρηση	observación
μόνιμη	permanente
μόνιμη	permanentes
κροατία	croacia
πρωταθλητή	campeón
πρωταθλητή	campeona
πρωταθλητή	campeon
πρωταθλητή	champ
πρωταθλητή	campeón
πρωταθλητή	campeona
πρωταθλητή	campeon
πρωταθλητή	champion
βασίλη	claus
δευτερόλεπτα	segundos
τζων	juan
τζων	john
δομές	estructuras
αρχιτέκτονα	arquitecto
αρχιτέκτονα	arquitectos
ουίλιαμ	william
ουίλιαμ	guillermo
ντελ	del
ντελ	dell
αμυντικός	defensor
αμυντικός	defender
αμυντικός	defensora
αμυντικός	defensiva
αμυντικός	defensivo
αμυντικός	defensivos
ηχώ	ecos
ηχώ	eco
ηχώ	echo
αγώνισμα	acontecimiento
αγώνισμα	evento
απόσπασμα	citar
απόσπασμα	cita
απόσπασμα	cotización
απόσπασμα	cotizar
απόσπασμα	fragmento
απόσπασμα	extracto
απόσπασμα	destacamento
απόσπασμα	desprendimiento
απόσπασμα	pelotón
απόσπασμα	squad
απόσπασμα	escuadra
απόσπασμα	escuadrón
απόσπασμα	extraer
απόσπασμα	extracto
πέναλτι	penal
πέναλτι	sanción
πέναλτι	pena
πέναλτι	penalización
κατανόηση	comprensión
κατανόηση	entendiendo
κατανόηση	comprender
κατανόηση	comprensión
κατανόηση	comprendiendo
κατανόηση	entendimiento
ναζί	nazi
ναζί	nazis
ναζί	nazismo
ναζί	nazis
κορυφές	picos
αστέρια	estrellas
αστέρια	stars
δημοσιεύτηκε	publicados
δημοσιεύτηκε	publicadas
δημοσιεύτηκε	publicada
δημοσιεύτηκε	publicado
δημοσιεύτηκε	publicados
δημοσιεύτηκε	publicado
δημοσιεύτηκε	publicada
δημοσιεύτηκε	publicó
λευκή	blancas
λευκή	blanca
λευκή	white
λευκή	blancos
λευκή	blanco
συγγενείς	parientes
συγγενείς	familiares
λουί	luis
διαταγή	orden
διαταγή	ordenar
διαταγή	encargo
διαταγή	pedido
διαταγή	pedidos
πολιτιστική	culturales
πολιτιστική	cultural
πολιτιστική	cultura
περιορισμένη	limited
περιορισμένη	limitados
περιορισμένη	limitado
περιορισμένη	limitada
περιορισμένη	limitadas
περιορισμένη	restringida
περιορισμένη	restringido
περιορισμένη	restringidos
μετακίνηση	moverse
μετακίνηση	movimiento
μετακίνηση	mover
μετακίνηση	muévete
μετακίνηση	mudanza
μετακίνηση	moviendo
μετακίνηση	mudanza
μετακίνηση	conmovedor
μετακίνηση	movimiento
μετακίνηση	movimientos
ουάσινγκτον	washington
πω	say
πω	dí
πω	decir
πω	diga
πω	di
κύματα	olas
κύματα	oleaje
κύματα	ondas
κύματα	oleadas
αναπτυχθεί	desarrollados
αναπτυχθεί	desarrollado
αναπτυχθεί	desarrollada
αναπτυχθεί	desarrolladas
φύλλο	hoja
φύλλο	hojas
φύλλο	leaf
φύλλο	hoja
φύλλο	chapa
φύλλο	chapas
φύλλο	sábana
ελληνιστική	helenístico
εφαρμόζεται	aplicados
εφαρμόζεται	aplicado
εφαρμόζεται	aplicadas
εφαρμόζεται	aplicada
εφαρμόζεται	aplicable
εφαρμόζεται	aplicables
μεταφράσεις	traducción
μεταφράσεις	traducciones
περιλαμβάνεται	incluidos
περιλαμβάνεται	incluidas
περιλαμβάνεται	incluida
περιλαμβάνεται	incluído
περιλαμβάνεται	incluido
οργανισμοί	organizaciones
οργανισμοί	organismos
οργανισμοί	organizaciones
διαπραγματεύσεις	negociaciones
διαπραγματεύσεις	negociación
διαπραγματεύσεις	negociando
διαπραγματεύσεις	negociar
διαπραγματεύσεις	negociaciones
διαπραγματεύσεις	negociación
διαπραγματεύσεις	negociaciones
νεκροί	muerta
νεκροί	muertos
νεκροί	dead
νεκροί	muerto
μεσογείου	mediterránea
μεσογείου	mediterráneo
ψηλά	alto
ψηλά	high
ψηλά	elevada
ψηλά	alta
επικράτεια	territorio
εξωτερικά	externamente
εξωτερικά	externa
εξωτερικά	externo
εξωτερικά	externos
εξωτερικά	exterior
αναμέτρηση	confrontación
αναμέτρηση	enfrentamiento
επίδοση	rendimiento
επίδοση	desempeño
επίδοση	actuación
επίδοση	performance
μύθο	mito
μύθο	mitos
μύθο	fábula
επώνυμο	apellidos
επώνυμο	apellido
αποκτά	adquiera
αποκτά	adquiere
συστατικά	componentes
συστατικά	ingredientes
κορέας	corea
κορέας	korea
πολιτιστικό	culturales
πολιτιστικό	cultural
πολιτιστικό	cultura
ισλάμ	islamismo
ισλάμ	islam
ρωμαϊκό	romana
ρωμαϊκό	roman
ρωμαϊκό	romanos
ρωμαϊκό	romano
ρωμαϊκό	román
πεθαίνει	muere
πεθαίνει	morir
πεθαίνει	muriendo
πεθαίνει	moribundo
γαλαξία	galaxy
γαλαξία	galaxia
στέμμα	corona
ακριβής	precisos
ακριβής	preciso
ακριβής	precisa
ακριβής	exacto
ακριβής	exacta
ακριβής	precisa
ακριβής	precisos
ακριβής	exacto
ακριβής	exacta
ακριβής	exactos
αίτημα	petición
αίτημα	solicitar
αίτημα	solicite
αίτημα	solicitud
πόλεμοι	guerras
στρατιωτικά	ejército
στρατιωτικά	militares
στρατιωτικά	militar
πλήρωμα	tripulantes
πλήρωμα	crew
πλήρωμα	tripulación
πυροβόλα	disparar
πυροβόλα	dispara
πυροβόλα	disparen
διανομή	reparto
διανομή	distribución
χώροι	premisas
χώροι	locales
χώροι	sitios
χώροι	emplazamientos
χώροι	espacios
σικάγο	chicago
επιστολές	cartas
επιστολές	letras
σταθερό	constante
σταθερό	estables
σταθερό	establo
σταθερό	estable
σταθερό	corregido
σταθερό	fijo
σταθερό	fijos
σταθερό	fijado
σταθερό	fijas
αθλήματα	deportivo
αθλήματα	deportes
αθλήματα	deporte
πλαγιές	pistas
πλαγιές	pendientes
πλαγιές	laderas
καταδικάστηκε	condenado
καταδικάστηκε	condenados
καταδικάστηκε	convicto
καταδικάστηκε	sentenciado
καταδικάστηκε	condenado
καταδικάστηκε	condenados
καταδικάστηκε	sentenciados
καταδικάστηκε	condenado
καταδικάστηκε	condenados
καταδικάστηκε	condenadas
καταδικάστηκε	condenada
διαθέσιμο	disponible
διαθέσιμο	disponibles
έθνος	nación
έθνος	nacion
έθνος	nation
εμπρός	adelante
εμπρός	forward
εμπρός	delantero
στενή	angosto
στενή	estrechas
στενή	estrecha
στενή	estrecho
στενή	estrechos
πολίτης	civil
πολίτης	civiles
πολίτης	ciudadanas
πολίτης	ciudadana
πολίτης	ciudadano
πολίτης	ciudadanos
παρέμβαση	interferencia
παρέμβαση	intromisión
παρέμβαση	interferencias
παρέμβαση	injerencia
παρέμβαση	injerencias
παρέμβαση	intervenciones
παρέμβαση	intervención
ένοπλες	armada
ένοπλες	armados
ένοπλες	armadas
ένοπλες	armado
λάδι	aceite
λάδι	petroleo
λάδι	óleo
λάδι	petróleo
σιδήρου	plancha
σιδήρου	hierro
αριστερή	izquierda
αριστερή	izquierdo
έντονο	intensos
έντονο	intensa
έντονο	intensas
έντονο	intenso
πυρκαγιά	incendio
πυρκαγιά	fuego
οθωμανούς	otomanos
μέτρηση	medición
μέτρηση	medir
μέτρηση	medición
μέτρηση	mediciones
μέτρηση	medida
μεταφέρθηκαν	transferida
μεταφέρθηκαν	transferido
μεταφέρθηκαν	trasladado
μεταφέρθηκαν	transferidos
μεταφέρθηκαν	transferidas
μεταφέρθηκαν	transportados
μεταφέρθηκαν	transportado
μεταφέρθηκαν	transportada
μεταφέρθηκαν	transportadas
επιχειρηματίας	empresario
επιχειρηματίας	emprendedor
επιχειρηματίας	empresaria
επιχειρηματίας	emprendedores
επιχειρηματίας	emprendedora
επιχειρηματίας	empresario
χαρά	joy
χαρά	alegria
χαρά	alegría
χαρά	gozo
χαρά	placer
αμβέρσα	amberes
έγγραφο	documentar
έγγραφο	documento
καταγραφή	grabando
καταγραφή	grabación
καταγραφή	grabar
καταγραφή	inscripción
καταγραφή	registro
καταγραφή	matrícula
καταγραφή	inscripciones
παρόμοιες	parecido
παρόμοιες	similar
παρόμοιες	similares
παρόμοιες	parecidos
μετάδοση	transmisión
μετάδοση	transmision
μετάδοση	transmisión
μετάδοση	radiodifusión
μετάδοση	emisión
μετάδοση	transmision
μετάδοση	difusión
μετάδοση	radiodifusión
μετάδοση	transmitiendo
μετάδοση	broadcasting
ψυχή	psique
ψυχή	alma
ψυχή	soul
κυπριακή	chipriota
κυπριακή	chipriotas
αντιπάλους	adversarios
αντιπάλους	oponentes
αντιπάλους	opositores
αξίζει	worth
τείχος	muralla
τείχος	pared
τείχος	murallas
τείχος	muro
ιστορικούς	historiadores
οικία	residence
οικία	residencia
πτολεμαίος	ptolomeo
θηλυκό	mujer
θηλυκό	hembra
θηλυκό	hembras
θηλυκό	femenino
διήρκεσε	duraron
διήρκεσε	duró
διήρκεσε	durado
χιλ	colina
χιλ	cerro
χιλ	hill
ζημιές	daños
ζημιές	indemnización
ζημιές	daños
ζημιές	daño
βενιζέλου	venizelos
πέφτει	caídas
πέφτει	cascadas
πέφτει	falls
πέφτει	cataratas
πέφτει	cae
ομιλία	discurso
ελπίδα	esperanzas
ελπίδα	hope
ελπίδα	esperanza
σύλληψη	detención
σύλληψη	arresto
σύλληψη	detenciones
σύλληψη	capturan
σύλληψη	capturar
σύλληψη	captura
σύλληψη	capturas
λευκωσία	nicosia
αίτηση	aplicacion
αίτηση	solicitud
αίτηση	aplicación
αίτηση	petición
αίτηση	solicitar
αίτηση	solicite
αίτηση	solicitud
χημικά	químico
χημικά	químicas
χημικά	chemical
χημικά	químicos
χημικά	química
χημικά	químicos
σικελία	sicilia
πλούσιο	rico
πλούσιο	ricas
πλούσιο	rich
πλούσιο	ricos
πλούσιο	rica
πτυχίο	diplomado
πτυχίο	diploma
πτυχίο	grado
πτυχίο	licenciatura
μαρτυρίες	testimonios
μαρτυρίες	testimonios
γρήγορη	rapidez
γρήγορη	quick
γρήγορη	rápido
γρήγορη	rapido
γρήγορη	rápida
γρήγορη	rapidez
γρήγορη	rápido
γρήγορη	rapido
γρήγορη	fast
γρήγορη	ayuno
εξοπλισμό	engranajes
εξοπλισμό	engranaje
εξοπλισμό	artes
επέλεξε	eligió
επέλεξε	elegí
ενδεχομένως	posiblemente
ενδεχομένως	potencialmente
εκπαιδευτικό	educativo
εκπαιδευτικό	educación
εκπαιδευτικό	educativa
σοβαρή	serios
σοβαρή	seria
σοβαρή	seriedad
σοβαρή	serio
σοβαρή	grave
σοβαρή	severas
σοβαρή	severa
σοβαρή	severo
σοβαρή	grave
αποελ	apoel
ιατρός	medico
ιατρός	médico
επιγραφές	inscripciones
αποσπάσματα	extractos
αποσπάσματα	extrae
αποσπάσματα	extractos
βαριά	pesado
βαριά	heavy
βαριά	pesadas
βαριά	pesados
βαριά	pesada
ουρανό	cielo
ουρανό	sky
κόντρα	contra
κόντρα	contras
κόντρα	contra
κόντρα	against
ταξίδια	viajar
ταξίδια	viajes
ταξίδια	viaje
ταξίδια	viaja
ταξίδια	viajes
ταξίδια	viajando
ταξίδια	viajar
ταξίδια	viajando
ταξίδια	viajar
ταξίδια	adpic
ταξίδια	excursiones
ταξίδια	viajes
θετικές	positivos
θετικές	positivo
θετικές	positiva
θετικές	positivas
φάσεις	etapas
φάσεις	fases
φάσεις	etapas
φάσεις	fases
ήρωες	heroes
ήρωες	héroes
κρις	chris
κρις	cris
προορισμό	destino
προορισμό	destinos
πατριαρχείο	patriarcado
σκοτώσει	kill
σκοτώσει	matar
σκοτώσει	mata
επιδόσεις	rendimiento
επιδόσεις	desempeño
επιδόσεις	actuación
επιδόσεις	performance
τριάντα	treinta
τριάντα	thirty
σταθμούς	estaciones
σταθμούς	emisoras
διαλυτότητα	solubilidad
αντικατάσταση	reemplazando
αντικατάσταση	reemplazar
αντικατάσταση	sustituyendo
αντικατάσταση	sustituya
αντικατάσταση	sustituir
αντικατάσταση	reemplazar
αντικατάσταση	reemplazo
αντικατάσταση	substitución
αντικατάσταση	sustitución
αντικατάσταση	suplente
αντικατάσταση	sustituto
αντικατάσταση	sustituir
αντικατάσταση	sustituta
αντικατάσταση	reemplazo
αντικατάσταση	sustitución
τοιχογραφίες	frescos
τοιχογραφίες	murales
βιομηχανική	industrial
βιομηχανική	industriales
ενδείξεις	indicaciones
ενδείξεις	indicación
ενδείξεις	indicios
συνεργάτης	compañero
συνεργάτης	pareja
συνεργάτης	socio
συνεργάτης	partner
συνεργάτης	socia
συνεργάτης	asociado
συνεργάτης	asociada
συνεργάτης	asociar
ασκήσεις	ejercicios
ασκήσεις	ejercicios
ασκήσεις	simulacros
κλαμπ	club
κλαμπ	garrote
κλαμπ	discoteca
κλαμπ	palos
κλαμπ	trébol
κλαμπ	discotecas
κλαμπ	tréboles
κλαμπ	clubes
αλφάβητο	alfabeto
εσωτερικά	interno
εσωτερικά	interna
εσωτερικά	internamente
επιρροές	influencia
επιρροές	influir
επιρροές	influencias
επιρροές	influenciar
επιρροές	influencias
περού	peruanos
περού	peruano
περού	peruana
περού	perú
περού	peru
έπαιζε	jugaron
έπαιζε	jugó
έπαιζε	jugado
έπαιζε	desempeñado
σεναριογράφος	guionista
αστερισμό	constelación
αστερισμό	constelaciones
υποχρεώσεις	obligaciones
υποχρεώσεις	responsabilidades
υποχρεώσεις	pasivos
υποχρεώσεις	pasivo
υποχρεώσεις	compromisos
σπήλαιο	gruta
σπήλαιο	cueva
σπήλαιο	cave
σπήλαιο	caverna
σπήλαιο	caverna
δέλτα	delta
μπράιαν	brian
φρανσουά	francois
φρανσουά	françois
φρανσουά	francois
φρανσουά	françois
ιδιωτική	privados
ιδιωτική	privadas
ιδιωτική	privado
ιδιωτική	privada
θετικά	positivos
θετικά	positivo
θετικά	positiva
θετικά	positivas
δυσκολίες	dificultad
δυσκολίες	dificultades
δυσκολίες	dificultad
δυσκολίες	dificultades
τάφο	tumba
τάφο	sepulcro
τάφο	tumba
στάλθηκε	enviada
στάλθηκε	enviados
στάλθηκε	enviadas
στάλθηκε	enviado
στάλθηκε	envió
ατομικό	individuo
ατομικό	individual
ατομικό	individuales
αναφέρθηκε	denunciado
αναφέρθηκε	informó
αναφέρθηκε	reportado
αναφέρθηκε	informado
βουλγαρική	búlgara
βουλγαρική	búlgaro
βουλγαρική	búlgaros
νομοθεσία	legislación
αραβική	arab
αραβική	arabe
αραβική	árabe
αραβική	árabes
αραβική	arabe
αραβική	árabe
δωρεάν	libres
δωρεάν	gratis
δωρεάν	free
δωρεάν	libre
δωρεάν	gratuito
βελιγραδίου	belgrado
εξετάσεις	tests
εξετάσεις	ensayos
εξετάσεις	pruebas
εξετάσεις	exámenes
εξετάσεις	examen
εξετάσεις	exámen
εξετάσεις	exámenes
εξετάσεις	reconocimientos
εξετάσεις	exámenes
συνδυασμός	combinación
συνδυασμός	combinan
συνδυασμός	combinen
συνδυασμός	combine
συνδυασμός	combinar
τζαζ	jazz
λάθη	errores
λάθη	errores
σόλο	solo
αντάρτες	guerrillas
αντάρτες	guerrilleros
αντάρτες	guerrilla
αντάρτες	insurgentes
αντάρτες	guerrillas
αντάρτες	guerrilleros
αντάρτες	partisanos
αντάρτες	rebeldes
διατριβή	disertación
διατριβή	tesis
διατριβή	tesis
συνέπειες	consecuencias
συνέπειες	implicaciones
συνέπειες	consecuencias
συνέπειες	repercusiones
φιλοσοφική	filosófica
φιλοσοφική	filosófico
φιλοσοφική	filosóficas
προσωπικότητα	personalidad
βελιγράδι	belgrado
οπαδούς	seguidores
ιερέας	sacerdote
ιερέας	cura
νικώντας	venciendo
νικώντας	derrotando
νικώντας	derrotar
επισκοπή	diócesis
ξενοδοχείο	hoteles
ξενοδοχείο	hotel
διάσπαση	dividir
διάσπαση	dividida
διάσπαση	split
διάσπαση	divididos
επισήμως	formalmente
επισήμως	oficialmente
στάλιν	stalin
στόχους	metas
στόχους	objetivos
στόχους	goles
επαγγελματικό	profesional
επαγγελματικό	professional
επαγγελματικό	profesionalidad
επαγγελματικό	profesionales
προβλήθηκε	emitió
μαύρα	negra
μαύρα	black
μαύρα	negras
μαύρα	negros
μαύρα	negro
κίνδυνος	riesgo
κίνδυνος	riesgos
κίνδυνος	arriesgar
κίνδυνος	peligro
κίνδυνος	peligros
κίνδυνος	peligro
κοπ	kopp
σχεδιασμού	planificación
σχεδιασμού	planificar
σχεδιασμού	planeación
σχεδιασμού	planeamiento
φυσικοί	físicos
αποδείχθηκε	demostrada
αποδείχθηκε	probado
αποδείχθηκε	demostrado
κατανάλωση	consumos
κατανάλωση	consumo
φλωρεντία	florencia
μονακό	mónaco
μονακό	monaco
λήμνου	lemnos
υψηλότερο	superior
μωάμεθ	muhammad
μωάμεθ	mahoma
μωάμεθ	mohammed
μωάμεθ	mahoma
μωάμεθ	mohamed
διάγνωση	diagnósticos
διάγνωση	diagnostico
διάγνωση	diagnóstico
μεταφορές	traspasos
μεταφορές	transferencias
μεταφορές	traslados
μεταφορές	transportes
μεταφορές	transporte
εταιρίες	corporaciones
εταιρίες	compañias
εταιρίες	empresas
εταιρίες	compañías
φάρμακα	medicina
φάρμακα	medicamento
φάρμακα	medicinas
φάρμακα	medicamentos
φάρμακα	medicinas
δυναμική	dinámica
δυναμική	dinámicas
δυναμική	dinámicos
δυναμική	dinamismo
δυναμική	dinámicas
δυναμική	dynamic
δυναμική	dinámico
δυναμική	dinámica
κατάλληλο	apropiada
κατάλληλο	apropiadas
κατάλληλο	apropiados
κατάλληλο	adecuado
κατάλληλο	apropiado
κατάλληλο	adecuados
κατάλληλο	apropiados
κατάλληλο	apto
κατάλληλο	apropiado
κατάλληλο	adecuado
ακτίνα	haz
ακτίνα	viga
ακτίνα	vigas
ακτίνα	rayo
συνεργάτες	partners
συνεργάτες	asociados
συνεργάτες	colaboradores
συνεργάτες	socios
συνεργάτες	compañeros
συνεργάτες	asociados
συνεργάτες	socios
συνεργάτες	asociadas
εναλλακτική	alternativo
εναλλακτική	alternativos
εναλλακτική	alternativa
εναλλακτική	alternativo
εναλλακτική	suplente
εναλλακτική	suplentes
εναλλακτική	alternar
εναλλακτική	alternativa
ελληνισμού	helenismo
εξίσου	igualmente
εκφράσεις	expresiones
ίαν	lan
ίαν	lan
ίαν	ian
μύθος	legend
μύθος	leyenda
μύθος	mito
μύθος	mitos
έξοδο	salir
έξοδο	salida
πιστεύει	cree
χανς	hans
στερεά	sólidos
στερεά	sólido
στερεά	sólida
στερεά	macizo
στερεά	sólidos
ισορροπία	balanza
ισορροπία	balance
ισορροπία	saldo
ισορροπία	equilibrio
ισορροπία	equilibrio
ισπανός	española
ισπανός	castellano
ισπανός	español
ισπανός	espanol
τυπική	típico
τυπική	típicas
τυπική	típica
τυπική	típicos
εξελίξεις	desarrollos
εξελίξεις	evolución
εξελίξεις	acontecimientos
ρυθμός	ritmo
ρυθμός	pace
ρυθμός	calificar
ρυθμός	tasa
ρυθμός	tempo
ρυθμός	ritmo
ρυθμός	rítmica
συνασπισμού	coalición
κάστρα	castillos
θεατές	espectadores
θεατές	espectador
θεατές	espectadores
θεατές	televidentes
σφαγή	masacres
σφαγή	matanza
σφαγή	masacre
σφαγή	matanzas
σφαγή	matanza
σφαγή	carnicería
σφαγή	matanza
σφαγή	masacre
σφαγή	matanzas
σουλτάνος	sultan
σουλτάνος	sultán
ελαφρά	ligeramente
ελαφρά	ligera
ελαφρά	leve
ελαφρά	ligero
ελαφρά	levemente
ελαφρά	ligeramente
σεν	shen
σεν	sen
βιρτζίνια	virginia
μέταλλα	metálico
μέταλλα	metálicos
μέταλλα	metal
μέταλλα	metales
μέταλλα	metales
αρχαίους	antiguos
σκηνοθέτες	directores
υποκατάσταση	substitución
υποκατάσταση	sustitución
χορός	baile
χορός	bailes
χορός	bailar
χορός	baila
χορός	danza
χορός	baile
χορός	bailes
χορός	danza
χορός	bailando
χορός	bailar
κολέγιο	college
κολέγιο	colegio
κολέγιο	universidad
κύμα	oleada
κύμα	ola
κύμα	onda
κύμα	wave
σχεδιάστηκε	diseñadas
σχεδιάστηκε	diseñada
σχεδιάστηκε	diseñado
σχεδιάστηκε	diseñados
κέρματα	monedas
βία	violencia
μαδρίτη	madrid
πρωταγωνίστησε	protagonizado
πρωταγωνίστησε	protagonizó
κάρλος	carlos
πύλες	gates
πύλες	puertas
πύλες	portales
πύλες	portales
πύλες	pasarelas
κορίτσι	chica
κορίτσι	niña
κορίτσι	muchacha
εγγονός	nieto
πρόσφατη	recientes
πρόσφατη	reciente
ρίο	rio
ρίο	río
βυζάντιο	bizancio
θηλυκά	hembras
σταύρος	stavros
αρσενικό	arsénico
αρσενικό	macho
αρσενικό	masculino
αρσενικό	varón
αρσενικό	machos
επαγγελματίες	profesionales
ψηφιακή	digitales
ψηφιακή	digital
ηλεκτρονική	electrónicos
ηλεκτρονική	electrónica
ηλεκτρονική	electrónicos
ηλεκτρονική	electrónico
ηλεκτρονική	electrónica
ηλεκτρονική	electrónicas
ηλεκτρονική	electronic
καρδίτσας	karditsa
τεράστιο	inmensa
τεράστιο	inmenso
τεράστιο	enormes
τεράστιο	enorme
τεράστιο	enormes
τεράστιο	enorme
κομμουνιστικό	comunistas
κομμουνιστικό	comunista
χάνει	perder
χάνει	perdiendo
χάνει	pierde
επεκτάθηκε	ampliada
επεκτάθηκε	expandido
επεκτάθηκε	ampliado
κατάργηση	revocación
κατάργηση	derogación
κατάργηση	revocar
κατάργηση	supresión
κατάργηση	abolición
ήλιος	sun
ήλιος	sol
άσπρο	blancas
άσπρο	blanca
άσπρο	white
άσπρο	blancos
άσπρο	blanco
θεολογία	teología
εκδοχές	versiones
πρόεδροι	presidentes
ερώτημα	consultar
ερώτημα	consulta
ερώτημα	cuestión
ερώτημα	interrogante
ερώτημα	pregunta
σύνταξη	pensión
σύνταξη	pensiones
σύνταξη	pension
σύνταξη	sintaxis
τεχνικά	tecnica
τεχνικά	técnicos
τεχνικά	técnico
τεχνικά	técnica
τεχνικά	técnicamente
ιδιοκτήτης	propietario
ιδιοκτήτης	dueño
ιδιοκτήτης	propietarios
ιδιοκτήτης	dueña
ιδιοκτήτης	propietaria
γαλαξίες	galaxias
θεατρική	teatral
θεατρική	teatrales
κτήρια	edificaciones
κτήρια	construcciones
κτήρια	edificios
κτήρια	inmuebles
ωραία	agradable
ωραία	bonita
ωραία	bonito
ωραία	lindo
ωραία	linda
ωραία	niza
τάσεις	tendencias
τάσεις	tendencia
τάσεις	tendencias
σελήνη	luna
σελήνη	moon
εύκολο	facil
εύκολο	sencilla
εύκολο	fácil
εύκολο	sencillo
εύκολο	easy
εκτιμήσεις	estimaciones
εκτιμήσεις	estimados
δούναβη	danubio
απεικονίζεται	representado
απεικονίζεται	interpretado
ολυμπιακοί	olimpiadas
διαρκεί	dure
απάντησε	contestar
απάντησε	contesta
απάντησε	responder
απάντησε	respuesta
θηλαστικά	mamífero
θηλαστικά	mamíferos
θηλαστικά	mamíferos
μεσαιωνική	medieval
ισοπαλία	tie
ισοπαλία	ate
ισοπαλία	empate
ισοπαλία	corbata
