με	עם
μιμούνται	לחקות
λίνο	לינו
λίνο	פשתן
λούλα	לולה
προηγμένη	מתקדמת
προηγμένη	מתקדם
προηγμένη	מתקדמים
ζίγκλερ	זיגלר
κομψά	אלגנטית
κομψά	אלגנטי
κομψά	אלגנטיות
κομψά	אופנתי
αντόλφ	אדולף
δεινόσαυροι	דינוזאורים
δότη	תורמת
δότη	תורם
δότη	התורם
κέντημα	רקמה
κόσμοι	עולמות
νομοθέτη	מחוקק
κάβεντις	קוונדיש
μυστηριώδες	מסתורית
μυστηριώδες	מסתורי
μυστηριώδες	מסתוריות
μυστηριώδες	מסתורין
καινοτόμος	חדשן
καινοτόμος	חדשנית
καινοτόμος	חדשני
τριχοειδή	נים
τριχοειδή	הנימים
σκέψου	לחשוב
σκέψου	תחשוב
σκέψου	חושב
γκιλ	גיל
λόις	לויס
ντόβερ	דובר
εξάνθημα	פזיזות
εξάνθημα	פריחה
εξάνθημα	הפריחה
εμετό	הקאה
εμετό	קיא
εμετό	להקיא
εμετό	קיא
σρέντερ	שרודר
σρέντερ	שרדר
προμηθευτή	ספק
προμηθευτή	הספק
αννα	אן
αννα	אנה
επιθηλιακά	אפיתל
κιάρα	קיארה
γκαμπριέλα	גבריאלה
γκαμπριέλα	גבריאלה
ρώτα	תשאל
ρώτα	שאלי
ρώτα	תשאלי
ρώτα	בקש
ρώτα	שאל
αρμάντο	ארמנדו
αποδέκτη	הנמען
ράμσεϊ	ראמזי
ράμσεϊ	רמזי
ράμσεϊ	ראמזי
δεξιότητα	מיומנות
εξολόθρευση	השמדה
εξολόθρευση	להשמיד
καπαμπλάνκα	קפבלנקה
εικοστή	twentieth
γκάνγκστερ	גנגסטר
γκάνγκστερ	גנגסטרים
αμαντού	אמדו
κοινωνια	החברה
πρατ	פראט
φλάγκσταφ	פלגסטף
ασόκα	אסוקה
μπακούνιν	באקונין
απορροφηθεί	נספג
απορροφηθεί	ספג
υφάλους	שוניות
βάλεϊ	עמק
βάλεϊ	ואלי
βάλεϊ	העמק
γουόλς	וולש
ευρασίας	איראסיה
εκβιομηχάνιση	תיעוש
κασίμ	קאסים
κασίμ	קאסם
πειραματίζεται	ניסויים
κοστούμι	תלבושת
κοστούμι	התחפושת
κοστούμι	תחפושת
κοστούμι	החליפה
κοστούμι	חליפת
κοστούμι	חליפה
πέντρο	פדרו
ικανοποιητικές	מספק
παρκς	פארקים
παρκς	פארקס
εξομολόγηση	הודאה
εξομολόγηση	ווידוי
εξομολόγηση	וידוי
κακόβουλο	זדונית
κακόβουλο	זדוני
κακόβουλο	זדוניות
πένια	פנייה
πένια	פנייה
επιταγή	בדוק
επιταγή	המחאה
φίλιπποι	פיליפי
ξόρκι	בלחש
ξόρκι	לחש
ξόρκι	כישוף
ξόρκι	הכישוף
κουπόνι	השובר
κουπόνι	קופון
κουπόνι	שובר
κουπόνι	שובר
άρμπορ	ארבור
βυθισμένο	שקוע
βυθισμένο	שקוע
λίπασμα	דשן
λίπασμα	קומפוסט
λίπασμα	דשן
λίπασμα	דשן
τσέπη	כיס
σονέτα	סונטות
ερπετό	זוחלים
ερπετό	זוחל
ερπετό	נחש
βρίζει	מקלל
πέδησης	בלימה
πέδησης	מעצור
πέδησης	בלם
γιαμ	יאמי
γιαμ	יאם
χειροβομβίδες	רימונים
γούντροου	וודרו
εγγεγραμμένο	מנוי
μόρα	מאורה
θεοβάλδος	תאובלד
φάμπιο	פאביו
φάμπιο	פאביו
ξέροντας	ידיעה
ξέροντας	ידיעת
ξέροντας	הידיעה
ξέροντας	בידיעה
λάι	לאי
κάμψης	כיפוף
ντάστιν	דסטין
συγκράτηση	איפוק
συγκράτηση	ריסון
συγκράτηση	בלימה
πειρατή	פיראט
πειρατή	הפיראט
αποσκευές	מזוודה
αποσκευές	מזוודות
αποσκευές	מטען
ερωτηματολόγιο	שאלון
αποστάτες	עריקים
χαρούμενος	מרוצה
χαρούμενος	מאושר
χαρούμενος	שמחה
χαρούμενος	שמח
χαρούμενος	מאושרת
λιου	ליו
κρύσταλλος	גביש
κρύσταλλος	בדולח
κρύσταλλος	קריסטל
φιντς	פינץ
παρέσυρε	פיתה
μάισνερ	מייזנר
νευρολογική	נוירולוגי
νευρολογική	נוירולוגית
αμπέλου	הגפן
αμπέλου	גפן
ρευστότητας	נזילות
κρέμασε	תלה
κρέμασε	האנג
τρεκ	טרק
γιουτζίν	יוג
απορρίμματα	פסולת
απορρίμματα	לבזבז
απορρίμματα	בזבוז
κλάρκσον	קלרקסון
συνομοσπονδίες	בהעפלה
πρόστιμα	קנסות
καλλίμαχος	קאלימאכוס
λάρσον	לארסון
ρένι	רני
γκασπάρ	גספאר
ρηντ	ריד
ιδρώτα	זיעה
λεπτότητα	עדינות
λεπτότητα	מעדן
μολότοφ	מולוטוב
τουαλέτα	טואלט
τουαλέτα	אסלה
τουαλέτα	שירותים
τουαλέτα	שירותים
πέλματα	סוליות
ξέχασα	שכחת
ξέχασα	שכחתי
ξέχασα	שכחה
σεντενάριο	סנטנאריו
φάρσες	מתיחות
δηλώνω	מכריז
δηλώνω	מצהיר
ενοικίαση	השכרת
ενοικίαση	שוכר
ενοικίαση	שכירות
ενοικίαση	להשכרה
ενοικίαση	השכרה
ενοικίαση	השכרה
ενοικίαση	השכרה
κουτούζοφ	קוטוזוב
τσεκούρι	גרזן
τσεκούρι	אקס
τσεκούρι	גרזן
καταλάβετε	מבינה
καταλάβετε	מבין
καταλάβετε	להבין
χήρος	אלמנה
χήρος	אלמן
χήρος	אלמן
γελοίο	מגוחכות
γελοίο	מגוחכת
γελοίο	מגוחך
γκέιτς	גייטס
γκέιτς	שערים
αμφισβητήσεις	מחלוקות
αμφισβητήσεις	סכסוכים
δεσμεύουν	לקשור
συλλέχθηκαν	אסף
συλλέχθηκαν	נאסף
μάζεμα	קטיף
δηλητηριάστηκε	הורעל
δηλητηριάστηκε	מורעל
χείρων	כיירון
χαλκογραφία	תצריב
φιλοξενούμενος	אורחת
φιλοξενούμενος	אורח
τουρέτ	טורט
βαλέριος	ולריוס
κοντάρι	קוטב
κοντάρι	מוט
σταγονίδια	טיפות
προβλήτα	מזח
προβλήτα	מזח
διαμήκη	אורכי
τραυματίζει	פוצע
ποιμένας	שפרד
ποιμένας	רועה
σαλιούτ	סאליוט
ανακύκλωσης	מיחזור
χνάρια	עקבות
άστριντ	אסטריד
λίντσεϊ	לינדזי
λίντσεϊ	לינדסי
λίντσεϊ	לינדזי
λίντσεϊ	לינדסי
λίαμ	ליאם
μουρίνιο	מוריניו
υποχρεωτικές	חובה
υποχρεωτικές	חובה
μπράτσο	זרוע
θανατηφόρος	קטלנית
θανατηφόρος	קטלניות
θανατηφόρος	קטלני
θανατηφόρος	קטלנית
θανατηφόρος	קטלניים
θανατηφόρος	קטלניות
θανατηφόρος	קטלני
θανατηφόρος	קטלנית
θανατηφόρος	קטלני
κιτρινωπό	צהבהב
τεμπλ	מקדש
τεμπλ	המקדש
επιείκεια	פינוק
επιείκεια	חנינה
γκορ	גור
περιπλανώμενος	משוטט
περιπλανώμενος	נודדת
περιπλανώμενος	נודד
περιπλανώμενος	הנודד
περιπλανώμενος	נווד
περιπλανώμενος	נווד
φελίνι	פליני
ρίγανη	אורגנו
κλάμα	בכי
κλάμα	בוכה
κλάμα	לבכות
κλάμα	תבכה
κλάμα	בוכים
κλάμα	בכי
κλάμα	בוכה
κλάμα	בוכים
αποφασίζοντας	מחליט
αποφασίζοντας	מחליטה
γιασμίν	יסמין
λεπίδες	סכיני
λεπίδες	להבים
μοντερνισμό	מודרניזם
ωκεανογραφία	אוקיינוגרפיה
ντάρεν	דארן
πικρά	במרירות
μπάρες	ברים
μπάρες	סורגים
μπάρες	בארים
λαθρεμπόριο	הברחה
λαθρεμπόριο	הברחת
λαθρεμπόριο	הברחות
λαθρεμπόριο	הברחה
φλερτάρει	לפלרטט
φλερτάρει	מפלרטטת
φλερτάρει	מפלרטט
φλερτάρει	חיזור
φλερτάρει	מחזר
μπρούκλυν	ברוקלין
έμβρυα	העוברים
ελβίρα	אלווירה
ερατοσθένη	ארטוסתנס
ξαδέρφη	דודן
κόμπτον	קומפטון
ράγες	רצועות
ράγες	עקבות
ράγες	מסלולים
μπένεντικτ	בנדיקט
μπένεντικτ	בנדיקטוס
υβρίδιο	כלאיים
ανώμαλος	סוטה
αξιοπρεπή	הגונים
αξιοπρεπή	הגון
αξιοπρεπή	מכובדת
αξιοπρεπή	מכובד
άχυρο	קש
επιπλοκή	סיבוך
θυμάσαι	זוכרים
θυμάσαι	נזכור
θυμάσαι	יזכור
εφοδιαστικής	לוגיסטיקה
πηγη	מקור
πηγη	המקור
κυνήγησε	רדף
κυνήγησε	נרדף
ανήσυχος	חרד
ανήσυχος	חרדה
ανήσυχος	חרדים
ανήσυχος	מודאגת
ανήσυχος	מודאג
ανήσυχος	דואגת
ανήσυχος	מודאגים
δωρίσει	לתרום
δωρίσει	תרמי
γοητευτική	מקסים
γοητευτική	מקסימה
σκαθάρι	חיפושית
βλεννογόνο	הרירי
λαντάου	לנדאו
άνοια	שיטיון
ξήρανση	ייבוש
εστέρας	אסטר
εστέρας	אסתר
μαριάνο	מריאנו
μαπούτο	מפוטו
εγινε	בוצע
εγινε	סיים
εγινε	סיימתי
εγινε	סגור
γουόρικ	ווריק
γουόρικ	וורוויק
γουόρικ	ווריק
έπαινος	השבח
έπαινος	שבח
έπαινος	שבחים
πιραντέλλο	פיראנדלו
ανηψιά	אחיינית
ανηψιά	האחיינית
βαλεντίνα	ולנטינה
λιώνει	נמס
σάικς	סייקס
πορφύρα	ארגמנת
χρίστο	חריסטו
αρχέγονη	ראשוני
ανόι	האנוי
νουρ	נור
αιχμάλωτη	בשבי
αιχμάλωτη	שבוי
γκλόστερ	גלוסטר
έλκονται	נמשכת
έλκονται	נמשך
μικροβιολογία	מיקרוביולוגיה
ζορμπά	זורבה
μεθύλιο	מתיל
οκινάουα	אוקינאווה
τσερτς	כנסיה
τσερτς	כנסייה
ντάνα	דיינה
ντάνα	דנה
συμβατικών	קונבנציונלי
βάλα	ואלה
κομμένα	קאט
κομμένα	לחתוך
κομμένα	חתך
κομμένα	חתוך
χολέρα	כולרה
σιδώνα	סידון
ωμό	גלם
ωμό	נא
ωμό	גולמי
φεμινίστρια	פמיניסטית
φετίχ	פטיש
διακομιστές	שרתים
πολυαιθυλένιο	פוליאתילן
λάχανο	כרוב
λάχανο	כרוב
τωρα	כעת
τωρα	עכשיו
μύκητα	פטרייה
εργα	פרויקטים
εργα	פרוייקטים
τίμπεργουλβς	טימברוולבס
κομπέιν	קוביין
θεαματική	מרהיב
θεαματική	מרהיבים
θεαματική	מרהיבה
αντιφατικές	סתירה
αντιφατικές	סותר
ευάλωτη	פגיעה
ευάλωτη	פגיע
παταγονία	פטגוניה
αλίσια	אלישיה
αλίσια	אלישה
αλίσια	אליסיה
βαρβαρότητα	אכזריות
βαρβαρότητα	האכזריות
βαρβαρότητα	הברבריות
βαρβαρότητα	ברבריות
μάρμπουργκ	מרבורג
χαρτόνι	קרטון
πονάει	כואבת
πονάει	כואב
γουέι	וויי
γουέι	ווי
πλακούντα	השליה
πλακούντα	שליה
μενχενγκλάντμπαχ	מנשנגלדבך
δερμάτινα	עור
δερμάτινα	מעור
τιμολόγηση	תמחור
ασάν	אסאן
καντίνσκι	קנדינסקי
γκιγιέρμο	גיירמו
εκει	שם
όρχεις	אשך
όρχεις	אשכים
όρχεις	האשכים
οασε	osce
απρόσμενα	במפתיע
αμέτρητα	אינספור
παράπονο	תלונה
καπνά	טבק
ναυσικά	נאוסיקה
μισθοί	שכר
μισθοί	משכורות
ολέθρια	ממארת
αλόη	אלוורה
αλόη	אלווי
πειρατικό	פיראט
πειρατικό	הפיראט
αστράγαλο	הקרסול
αστράγαλο	קרסול
κερατοειδούς	הקרנית
κερατοειδούς	קרנית
συντάξεις	פנסיה
εξολοθρευτής	מחסל
εξολοθρευτής	המחסל
εξυπνάδα	מודיעין
εξυπνάδα	תבונה
εξυπνάδα	אינטליגנציה
τεμάχιο	פיסה
τεμάχιο	חתיכה
φορλί	פורלי
ράινχαρτ	ריינהרדט
δεκαεξαδικό	הקסדצימלי
εποικοδομητική	בונה
παραγωγικά	פורה
παραγωγικά	יצרני
μετακόμιση	נע
μετακόμιση	נעה
μετακόμιση	עובר
μετακόμιση	זז
απολαύσεις	הנאות
απολαύσεις	תענוגות
απολαύσεις	תענוגות
ακρωτηριασμό	השחתה
ακρωτηριασμό	קטיעה
ανθίζουν	פורח
ανθίζουν	פורחת
παθογόνων	פתוגניים
εγρήγορση	ערנות
αλαζονεία	יהירות
αλκαλοειδή	אלקלואידים
κύβο	הקוביה
κύβο	קובייה
φύκια	אצות
φύκια	אצות
φύκια	אצות
άμυνες	הגנות
άμυνες	הגנות
ντάριλ	דאריל
ντάριλ	דריל
ντάριλ	דאריל
ντάριλ	דריל
μακένζι	מקנזי
μακένζι	מקנזי
καινοτόμα	חדשנית
καινοτόμα	חדשני
ξανθά	בלונדינית
ξανθά	בלונד
ξανθά	בלונדינית
ξανθά	בלונדיני
ξανθά	בלונד
νοβοσιμπίρσκ	נובוסיבירסק
φέτα	פרוסה
φέτα	פטה
δέσιμο	מתחברים
ανεύρυσμα	מפרצת
συλλογοι	chrétienne
ηχεία	רמקולים
αλκυλο	אלקיל
λιωμένο	נמס
λιωμένο	נמסה
λιωμένο	מותך
εξαπάτηση	מרמה
εξαπάτηση	בגידה
εξαπάτηση	רמאות
εξαπάτηση	הטעיה
εξαπάτηση	הונאה
εξαπάτηση	רמאות
λοβό	האונה
λοβό	אונה
λοβό	תרמילי
άναψε	מוארת
άναψε	דולק
άναψε	הדליק
άναψε	מואר
νήπια	פעוטות
προστατευμένο	מוגן
προστατευμένο	מוגנים
προστατευμένο	מוגנת
προστατευμένο	המוגן
παραπονέθηκε	התלוננה
παραπονέθηκε	התלונן
οοσα	oecd
σολίστες	סולנים
αμφιτρίτη	אמפיטריטה
κέρλινγκ	קרלינג
μπάφαλο	באפלו
μπάφαλο	תאו
μπάφαλο	בופאלו
καρδινάλιοι	חשמנים
συσσωρεύονται	לצבור
συνημίτονο	קוסינוס
παζάρ	פאזאר
κεράσια	דובדבנים
σάτυρος	סאטיר
αυλαία	וילון
εκπνοή	לנשוף
εκπνοή	נשיפה
διαρροές	דליפות
ηράκλειτος	הרקליטוס
ρομαντικά	רומנטיקן
ρομαντικά	רומנטיות
ρομαντικά	רומנטית
ρομαντικά	רומנטי
ρομαντικά	רומנטיקה
ρολφ	רולף
ρολφ	רולף
διακομιστής	שרת
διακομιστής	השרת
γιάρδες	יארדים
γιάρδες	יארד
στρατόσφαιρα	הסטרטוספירה
ραμ	ראם
ραμ	רם
ούντινε	אודינה
εκτυπωτές	מדפסות
εντυπωσιακός	מרשימה
εντυπωσιακός	מרשים
εντυπωσιακός	מרשימים
ζωηρό	לייבלי
σσκ	gcc
ντελγκάντο	דלגאדו
ντελγκάντο	דלגדו
μπάλαρντ	באלארד
γκόραν	גוראן
ελεγκτή	בקר
σουάν	ברבור
σουάν	סוואן
σουάν	סוואן
πατώματα	קומות
πατώματα	רצפה
πατώματα	רצפות
αρρένιους	ארהניוס
παλτό	מעיל
παλτό	המעיל
φασαρία	רועש
φασαρία	מרעיש
φασαρία	רועשת
γκουαρανί	גוארני
πτωτική	ירידה
μπλαντ	בלאנט
μπλαντ	קהה
μπλαντ	בוטה
σαγκάλ	שאגאל
αναβιώσει	להחיות
ντουέιν	דווין
ντουέιν	דוויין
ντουέιν	דווין
ντουέιν	דוויין
αγκοστίνο	אגוסטינו
φωτό	תמונה
φωτό	פיק
γιόντα	יודה
πρίμο	פרימו
λαοδίκεια	לטקיה
φαχντ	פהד
χορτοφαγία	צמחונות
λιτόφσκ	ליטובסק
αποδοχές	רווחים
μερίδες	מנות
ελλειψοειδές	אליפסואיד
πος	פוש
ύαινες	צבועים
διαπιστώσεις	ממצאים
διαπιστώσεις	הממצאים
σαϊγκόν	סייגון
φούντα	ויד
φούντα	גראס
φούντα	עשב
κολομβιανή	קולומביאנית
κολομβιανή	קולומביאני
κολομβιανή	קולומביאני
πάστα	פסטה
πάστα	הדבקה
πάστα	דבק
πάστα	הדבק
χειριστήρια	בקרי
εκπλήξεις	הפתעות
σούπες	מרקים
επεξηγήσεις	הסברים
πολυκράτης	פוליקרטס
χαλίκια	חצץ
λογικός	שפויה
λογικός	שפוי
λογικός	שפויים
λογικός	סביר
λογικός	הגיוני
λογικός	סבירה
κτήνος	בהמה
κτήνος	חיה
κτήνος	ביסט
στουτγάρδη	שטוטגרט
μποπ	בופ
όπιο	אופיום
κυκλώνες	ציקלונים
εισάγετε	הזן
εισάγετε	הכנס
τηγάνι	מחבת
τηγάνι	פאן
τηγάνι	פן
τηγάνι	מחבת
συνοδούς	מלווים
συνοδούς	ליווי
σλάλομ	סלאלום
ομοιοκαταληξία	חריזה
ομοιοκαταληξία	חרוז
ομοιοκαταληξία	ריים
χαλάζι	ברד
χαλάζι	הייל
αρχάριους	למתחילים
ντέσμοντ	דזמונד
πλοέστι	פלוישט
λάιμ	ליים
επούλωση	ריפוי
αγριππίνα	אגריפינה
νάσβιλ	נאשוויל
μεγιστοποίηση	הגדל
μεγιστοποίηση	למקסם
μεταφράσω	תרגם
μεταφράσω	לתרגם
υποκαταστήματα	ענפים
υποκαταστήματα	סניפים
υποκαταστήματα	ענפי
ζύμωσης	תסיסה
νέκταρ	צוף
μάθε	ללמוד
μάθε	למדו
μάθε	למד
μάθε	תלמד
προσκληθεί	מוזמנים
προσκληθεί	מוזמנת
προσκληθεί	הוזמן
προσκληθεί	הוזמנה
προσκληθεί	מוזמן
καλεσμένοι	אורחים
εκφράσω	אקספרס
παρευρέθηκαν	השתתף
παρευρέθηκαν	השתתפו
παρευρέθηκαν	נכח
εισφορά	תרומה
εισφορά	לוי
αριστοκρατικό	קלאסה
αριστοκρατικό	קלאסי
μείγματα	מתערבב
μείγματα	מערבב
μείγματα	תערובות
διαμεσολαβητή	פרוקסי
διαμεσολαβητή	מתווך
μάρβιν	מארווין
μάρβιν	מרווין
σκλαβιά	עבדות
δίκαιοι	צדיק
δίκαιοι	צדיקים
μαρδόνιος	מרדוניוס
δρεπάνι	חרמש
δρεπάνι	מגל
κολάζ	קולאז
έκπληκτος	נדהם
έκπληκτος	הופתע
έκπληκτος	מופתע
έκπληκτος	מופתעת
πολυμερισμού	פלמור
φεουδαρχική	הפיאודלית
προξενεία	קונסוליות
βάσανα	סבל
μπόουλινγκ	כדורת
μπόουλινγκ	באולינג
βάρβαροι	פראים
βάρβαροι	ברברים
σταχτοπούτα	סינדרלה
ημικρανία	מיגרנה
πάροχος	ספק
κοπέρνικος	קופרניקוס
ραδιενεργά	רדיואקטיבית
ραδιενεργά	רדיואקטיבי
ρουμάνους	רומנים
επανασύνδεση	האיחוד
επανασύνδεση	איחוד
εξουδετέρωσε	גברו
κορδόνι	השרוך
καλιγούλα	קליגולה
μπροντέ	ברונטה
επίλογος	אפילוג
μαγιακόφσκι	מאיאקובסקי
ξενώνες	אכסניות
μαγνητισμό	מגנטיות
ουντ	אוד
αιλιανός	איליאנוס
αψέντι	אבסינת
μεταβλητότητα	נדיפות
βέλικο	וליקו
κονιάκ	ברנדי
κονιάκ	קוניאק
γιν	יין
γιν	ין
παθητικά	פסיבית
παθητικά	פסיבי
μοντεβέρντι	מונטוורדי
κύκνο	ברבור
κύκνο	סוואן
σφήκες	הצרעות
σφήκες	צרעות
σφήκες	צרעות
μάουνα	מאונה
φυσίγγια	מחסניות
φυσίγγια	מחסנית
σέζαρ	סזאר
σέζαρ	סזאר
ασπιρίνη	אספירין
λοβούς	האונות
λοβούς	אונות
φωτίζει	להאיר
σήψη	אלח
σήψη	להירקב
ωάριο	ביצה
χώρια	בנפרד
διαρρύθμιση	פריסה
μακιαβέλι	מקיאוולי
τολούκα	טולוקה
άστορ	אסטור
πορσελάνη	חרסינה
πορσελάνη	פורצלן
μαυρίσματος	שיזוף
αλχημιστές	האלכימאים
πολώνιο	פולוניום
πίθηκος	קוף
πίθηκος	קופיף
πίθηκος	קוף
έβερετ	אברט
έβερετ	אוורט
χαμίντ	חמיד
γιέλτσιν	ילצין
χειρονομίες	מחוות
αβδήρων	אבדרה
εκτεθειμένα	חשופה
εκτεθειμένα	נחשף
εκτεθειμένα	חשוף
εκτεθειμένα	חשופים
μπορίσοφ	בוריסוב
τιμωρεί	מענישים
τιμωρεί	מענישה
τιμωρεί	מעניש
μαχ	מאך
δραματικός	דרמטית
δραματικός	דרמטי
κρουέλα	קרואלה
πένι	פני
εκτυπώσεις	הדפסים
εκτυπώσεις	מדפיס
εκτυπώσεις	דפוס
εκτυπώσεις	הדפסה
χελιδόνια	בולע
ασύμμετρη	אסימטרית
ασύμμετρη	אסימטרית
πορτοκάλια	תפוז
πορτοκάλια	תפוזים
διάρρηξη	פריצה
σκούπα	מטאטא
σκούπα	המטאטא
αντέλ	אדל
αλμάγρο	אלמגרו
διάδρομοι	המסדרונות
διάδρομοι	המסדרונות
αλλοδαποί	זרים
ράντκλιφ	רדקליף
λαθραία	הברחה
λαθραία	הבריח
σεσίλια	ססיליה
στεφανιαία	כלילית
πάρκινγκ	חנייה
πάρκινγκ	חניה
νταϊάν	דיאן
ανδόρα	אנדורה
εβδομαδιαίες	שבועי
ένοχη	אשמים
ένοχη	אשם
ένοχη	אשמה
μάνσφιλντ	מנספילד
λάτρευε	נערץ
λάτρευε	העריץ
κάγκελα	ברים
κάγκελα	סורגים
κάγκελα	בארים
σίσι	סיסי
χάλι	הבלגן
χάλι	בלאגן
χάλι	בלגן
χάλι	בלגאן
χάλι	האלי
χάλι	האלי
ντάρια	דריה
παραγόμενα	הפיק
παραγόμενα	מיוצר
παραγόμενα	נוצרת
παραγόμενα	נוצר
κενόμπι	קנובי
τετράδιο	מחברת
κότες	תרנגולות
κότες	עופות
κότες	תרנגולות
εξαιρείται	נשלל
επισημάνθηκε	מסומן
επισημάνθηκε	סומן
επισημάνθηκε	מודגשים
περπατώντας	הליכה
σεξουαλικός	מיניות
σεξουαλικός	מיני
ζενέ	גחן
ενοίκιο	שכירות
ενοίκιο	להשכרה
ενοίκιο	השכרה
θερμοκήπια	חממות
εκφωνητές	שדרני
χέιγουορθ	הייוורת
χόρας	הוראס
φρικτό	נורא
φρικτό	נוראי
φρικτό	נוראית
φρικτό	נורא
φρικτό	נוראי
φρικτό	איומה
φρικτό	נוראית
θυρεοειδούς	התריס
γκρέτα	גרטה
εθισμό	התמכרות
επικόλληση	הדבקה
επικόλληση	דבק
επικόλληση	הדבק
φωτο	תמונה
γκας	גאס
μάρτα	מרטה
μάρτα	מרתה
κηπουρός	הגנן
κηπουρός	גנן
σόκκα	סאקה
μαργκερίτ	מרגריט
αναδρομής	רקורסיה
μουσάσι	מוסאשי
απειλητική	מאיים
απειλητική	מאיימת
απειλητική	מאיים
αστάρτη	עשתורת
συνδρομές	מנויים
γνησιότητα	מקוריות
γνησιότητα	אמינות
γνησιότητα	אותנטיות
βαθύς	עמוקים
βαθύς	עמוקה
βαθύς	עמוק
καβαλάρη	רוכב
καβαλάρη	הפרש
καβαλάρη	פרש
ποτε	מעולם
ποτε	לעולם
πλατίνα	פלטינה
πιστωτές	הנושים
μαστίγιο	לאש
μαστίγιο	שוט
μαστίγιο	השוט
μαστίγιο	מצליף
κόσκινο	מסננת
όντο	אודו
αποθαρρύνει	להרתיע
ευσέβεια	אדיקות
λιποτάκτες	עריקים
σέξι	סקסיות
σέξι	סקסי
σέξι	סקסית
στρίντμπεργκ	סטרינדברג
διοικητικοί	מנהלים
όορτ	אורט
λιβ	ליב
άρι	ארי
αδιάκοπη	פוסקות
άρρωστη	חולה
οικοδέσποινα	מארחת
οικοδέσποινα	המארחת
κατω	מטה
κατω	למטה
κατω	דאון
κατω	מתחת
κατω	למטה
κατω	בהמשך
κατω	להלן
απόρρητα	סיווג
απόρρητα	מסווג
μαργαριτάρι	פרל
μαργαριτάρι	פנינה
σανέλ	שאנל
καθρέπτη	מראה
καθρέπτη	ראי
καθρέπτη	המראה
ρουτίνα	שגרה
ρουτίνα	שיגרה
ρουτίνα	שגרתי
πάρσονς	פרסונס
σταλακτίτες	נטיפים
χαμένους	אפסים
χαμένους	מפסידים
πικρία	מרירות
βιετκόνγκ	וייטקונג
οπλα	נשקים
οπλα	נשק
οπλα	רובים
οπλα	אקדחים
οπλα	זרועות
οπλα	נשק
ρυμουλκά	גוררות
εικονίδια	סמלים
μπέργκερ	המבורגר
μπέργκερ	בורגר
μπέργκερ	המבורגרים
μπέργκερ	ברגר
γκοντάρ	גודאר
εξωγήινη	חייזר
εξωγήινη	חייזרית
εξωγήινη	חוצני
κατσίκα	עז
κατσίκα	תיש
εξισορρόπηση	איזון
γκιλγκαμές	גילגמש
επιταχυντή	מאיץ
φυσιολόγος	פיזיולוג
κυτταρίνη	תאית
μοισία	מואסיה
υπευθυνότητα	אחריות
αρτανιάν	ארטניאן
επεξεργασμένο	טופל
επεξεργασμένο	מעובד
μοσχοκάρυδο	מוסקט
μοντιλιάνι	מודיליאני
κλαουσούρα	וקלאוסורה
στοργή	חיבה
ελατήρια	מעיינות
ελατήρια	ספרינגס
ενοχλητική	מדאיג
ενοχλητική	מטרידה
ενοχλητική	מטריד
ενοχλητική	מעצבן
ενοχλητική	מעצבנת
κατακόμβες	הקטקומבות
συνοδευτικά	מלווה
συνοδευτικά	נלווה
επιχορηγήσεις	סובסידיות
συμπιεσμένο	דחוס
επιστήμων	מדען
επιστήμων	מדענית
πίντο	פינטו
αναπάντεχα	במפתיע
αναπάντεχα	במפתיע
φλερτ	לפלרטט
φλερτ	חיזור
φλερτ	לפלרטט
φλερτ	מפלרטטת
φλερτ	מפלרטט
φλερτ	חיזור
φλερτ	מחזר
πυκνωτές	הקבלים
ζάλη	סחרחורת
ζάλη	סחרחורות
λυχνίες	צינורות
φαλαινών	לוויתנים
φαλαινών	לווייתנים
πορφυρό	סגול
πορφυρό	סגולה
γκενάντι	גנאדי
εξατμίζεται	מתאדה
εξατμίζεται	מתאדה
συμμετέχοντα	משתתפים
συμμετέχοντα	משתתפת
συμμετέχοντα	משתתף
θυμός	כעס
θυμός	זעם
φρέι	פריי
σύριλ	סיריל
σύριλ	קיריל
πυροβολισμοί	יריות
πυροβολισμοί	ירי
πυροβολισμοί	ירי
πόρτμαν	פורטמן
μπρακ	בראק
σιάμ	סיאם
σχεδιασμένος	עיצב
σχεδιασμένος	מעוצב
σχεδιασμένος	עוצב
σχεδιασμένος	מעוצבת
σχεδιασμένος	מתוכנן
σχεδιασμένος	תוכנן
πτητικές	הפכפך
γκρέιβς	גרייבס
γκρέιβς	קברים
ζάρα	זארה
ζάρα	זהרה
βιασύνη	ראש
βιασύνη	רש
βιασύνη	החיפזון
βιασύνη	חיפזון
αόριστη	מעורפלת
αόριστη	מעורפל
εξυπηρετητής	שרת
εξυπηρετητής	השרת
παλεστρίνα	פלסטרינה
ζωγραφιά	ציור
ζωγραφιά	מציירת
ζωγραφιά	מצייר
αποκέντρωση	ביזור
ταυ	טאו
φέντερερ	פדרר
χολμ	הולם
ελλείμματα	גירעונות
σόλομον	שלמה
σόλομον	סולומון
χαιρετισμός	ברכה
χαιρετισμός	להצדיע
χαιρετισμός	מצדיע
χαιρετισμός	מצדיעים
χαιρετισμός	הצדעה
ανασταλεί	מושהה
ανασταλεί	מושעה
ανασταλεί	הושעה
κουβανοί	קובנים
σουσάμι	שומשום
σουσάμι	סומסום
άσφαλτο	אספלט
μπελάδες	צרה
μπελάδες	צרות
ελληνικα	יוונים
ελληνικα	יווני
ελληνικα	יוונית
σκαλοπάτι	צעד
σκαλοπάτι	מדרגה
