پِنڈلی	shin
پھیر	distanta
پھیر	distanţă
پھیر	distanța
پھیر	distanță
پھیر	circulatie
پھیر	circulația
پھیر	circulație
پھیر	dilema
پھیر	dilemă
پھیر	rotund
پھیر	rotunde
پھیر	rundă
پھیر	rotundă
پھیر	runda
پھیر	curbură
پھیر	twist
پھیر	răsucire
پھیر	ambiguitate
پھیر	întoarce
پھیر	variația
پھیر	variație
پھیرا	circuit
پھیرا	circuitul
پھیرا	rotund
پھیرا	rotunde
پھیرا	rundă
پھیرا	rotundă
پھیرا	runda
پھیرا	vizitati
پھیرا	vizită
پھیرا	vizita
پھیرا	vizitează
پھیرا	întoarce
پھیرنا	retur
پھیرنا	întoarcere
پھیرنا	schimb
پھیرنا	schimbul
پھیرنا	mângâie
پھیرنا	mângâiere
پھیرنا	rambursare
پھیرنا	restituirea
پھیرنا	restituire
پھیرنا	respinge
پھیرنا	resping
پھیرنا	twist
پھیرنا	răsucire
پھیرنا	întoarce
پھیری	hawking
پھیری	circuit
پھیری	circuitul
پھیری	implorând
پھیری	trick
پھیری	truc
پھیری	păcăleală
پِھیکا	dim
پِھیکا	insipid
پِھیکا	bland
پِھیکا	trista
پِھیکا	tristă
پِھیکا	sad
پِھیکا	triste
پِھیکا	trist
پِھیکا	palid
پِھیکا	palidă
پِھیکا	sumbru
پِھیکا	sumbre
پِھیکا	nepoliticos
پھَیلا	extinse
پھَیلا	extins
پھَیلا	extinsă
پھَیلانا	extinde
پھَیلانا	extinde
پھَیلانا	intinde
پھَیلانا	întinde
پھَیلانا	întindere
پھَیلانا	publică
پھَیلانا	publica
پھَیلانا	propaga
پھَیلانا	răspândirea
پھَیلانا	răspândire
پھَیلانا	răspândit
پھَیلاوٹ	divizia
پھَیلاوٹ	divizare
پھَیلاوٹ	diviziunea
پھَیلاوٹ	diviziune
پھَیلاوٹ	divizie
پھَیلاوٹ	distributie
پھَیلاوٹ	distribuţia
پھَیلاوٹ	distribuția
پھَیلاوٹ	distribuire
پھَیلاوٹ	distribuție
پھَیلاوٹ	extensie
پھَیلاوٹ	prelungirea
پھَیلاوٹ	extindere
پھَیلاوٹ	prelungire
پھَیلاوٹ	extensia
پھَیلائو	interval
پھَیلائو	intervalul
پھَیلائو	difuzie
پھَیلائو	creșterea
پھَیلائو	creşterea
پھَیلائو	crestere
پھَیلائو	creștere
پھَیلائو	lungime
پھَیلائو	lungimea
پھَیلائو	expansiune
پھَیلائو	extinderea
پھَیلائو	expansiunea
پھَیلائو	extindere
پھَیلائو	publicare
پھَیلائو	publicarea
پھَیلائو	răspândirea
پھَیلائو	răspândire
پھَیلائو	răspândit
پھَیلنا	persista
پھَیلنا	persistă
پھَیلنا	extinde
پھَیلنا	insistă
پھَیلنا	insista
پھَیلنا	răspândirea
پھَیلنا	răspândire
پھَیلنا	răspândit
پھَیلواں	larg
پھَیلواں	largă
پھینانا	spuma
پھینانا	spumă
پھینٹ	curea
پھینٹ	centură
پھینٹ	centura
پِھینچنا	stoarce
پِھینچنا	strânge
پِھینچنا	spăl
پِھینچنا	spală
پِھینچنا	spala
پِھینچنا	wash
پِھینچنا	spălare
پھینکنا	smoală
پھینکنا	aruncare
پھینکنا	exprimate
پھینکنا	smoală
پھینکنا	aruncare
پھینکنا	exprimate
پھینکنا	aruncă
پھینکنا	arunca
تِ	trei
تِ	three
تِگنا	treble
تِگنا	triplă
تِگنا	tripla
تِگنا	triple
تِگنا	triplu
تا	până
تاابد	mereu
تاابد	intotdeauna
تاابد	întotdeauna
تاابد	forever
تاآنکہ	până
تازیست	mereu
تازیست	intotdeauna
تازیست	întotdeauna
تازیست	vreodată
تاوقتیکہ	până
تاہم	inca
تاہم	încă
تاہم	tot
تاہنوز	până
تاہنوز	inca
تاہنوز	încă
تاہنوز	tot
تاب	caldura
تاب	heat
تاب	căldură
تاب	căldura
تاب	convulsii
تاب	putere
تاب	puterea
تاب	power
تاب	strălucire
تاب	luminozitate
تاب	ard
تاب	ardere
تاب	arzând
تاب	twist
تاب	răsucire
تاب	caldura
تاب	căldură
تاب	căldura
تاب	strălucească
تاب	pliante
تاباں	strălucitoare
تاباں	strălucitor
تاباں	strălucind
تاباں	stralucitoare
تاباں	luminos
تاباں	bright
تابانی	strălucire
تابانی	luminozitate
تابانی	strălucire
تابانی	luminozitate
تابانی	strălucească
تابدان	fereastră
تابدان	fereastra
تابدان	geam
تابدان	luminator
تابڑتوڑ	succesiv
تابڑتوڑ	succesive
تابڑتوڑ	repetat
تابڑتوڑ	repetată
تابڑتوڑ	repetate
تابِستان	summer
تابِستان	vara
تابِستان	vară
تابِش	lumină
تابِش	light
تابِش	lumina
تابِش	caldura
تابِش	căldură
تابِش	căldura
تابِش	strălucească
تابِش	caldura
تابِش	heat
تابِش	căldură
تابِش	căldura
تابع	supus
تابع	supusă
تابع	subordonat
تابع	subordonate
تابع	subordonată
تابع	loială
تابع	loial
تابع	loiali
تابع	loiale
تابع	ascultător
تابع	supus
تابع	supusă
تابع	subordonat
تابع	subordonate
تابع	subordonată
تابع	loială
تابع	loial
تابع	loiali
تابع	loiale
تابعی	urmăritor
تابعی	adept
تابعی	urmăritori
تابکار	radioactive
تابکار	radioactivă
تابکار	radioactiv
تابکار	cald
تابکار	fierbinte
تابِندگی	strălucire
تابِندگی	luminozitate
تابِندگی	splendoare
تابِندہ	luminoasă
تابِندہ	luminos
تابِندہ	luminoasa
تابِندہ	luminos
تابِندہ	bright
تابِندہ	spumante
تابُوت	bier
تابُوت	sicriu
تابہ	tigaie
تابہ	răsucit
تابہ	răsucite
تابہ	sucit
تابہ	împletite
تابی	caldura
تابی	căldură
تابی	căldura
تابی	caldura
تابی	heat
تابی	căldură
تابی	căldura
تابیدہ	răsucit
تابیدہ	răsucite
تابیدہ	sucit
تابیدہ	luminos
تابیدہ	bright
تابیدہ	complicata
تابیدہ	complicate
تابیدہ	complicat
تابیدہ	complicată
تابیہ	avertizare
تابیہ	avertisment
تاپ	ard
تاپ	ardere
تاپ	arzând
تاپ	caldura
تاپ	căldură
تاپ	căldura
تاپ	caldura
تاپ	heat
تاپ	căldură
تاپ	căldura
تاپ	febra
تاپ	febră
تاپاک	entuziasmul
تاپاک	entuziasm
تاپاک	agilitate
تاپس	ascet
تاپس	pustnic
تات	părinte
تات	tata
تات	tată
تات	dragă
تات	dragi
تات	draga
تات	onorabil
تات	onorabilă
تاتا	calde
تاتا	cald
تاتا	caldă
تاتا	încălzită
تاتا	încălzite
تاتا	încălzit
تاتا	cald
تاتا	fierbinte
تاتار	tartar
تاتورہ	datura
تاَثّر	senzație
تاَثّر	sentimentul
تاَثّر	sentiment
تاَثّر	simt
تاَثّر	efect
تاَثّر	efectul
تاَثّر	impresie
تاثیر	eficacitate
تاثیر	eficacitatea
تاثیر	atribut
تاثیر	eficacitate
تاثیر	eficacitatea
تاثیر	proprietate
تاثیر	proprietatea
تاج	crest
تاج	taj
تاج	balconul
تاج	balcon
تاج	autoritate
تاج	autoritatea
تاج	suveranitatea
تاج	suveranitate
تاج	crest
تاج	taj
تاج	balconul
تاج	balcon
تاج	coroana
تاج	coroană
تاج	crown
تاج	autoritate
تاج	autoritatea
تاج	suveranitatea
تاج	suveranitate
تاجِر	afacerist
تاجِر	comerciant
تاجِر	negustor
تاجِر	comerciant
تاجِری	tranzacționare
تاجِری	business
تاجِری	afacere
تاجِری	afacerea
تاجِری	afaceri
تاجِک	tadjic
تاجو	crude
تاجو	crud
تاجو	crudă
تاجو	vicios
تاجوَر	suveran
تاجوَر	suverane
تاجوَر	suverană
تاجوَر	regele
تاجوَر	king
تاجوَر	rege
تاجوَر	prințul
تاجوَر	prinţul
تاجوَر	prinţ
تاجوَر	prinț
تاجوَر	print
تاجوَر	prince
تاجیل	amânarea
تاجیل	span
تاجیل	termenul
تاجیل	termen
تاجیل	mențiune
تاخت	atac
تاخت	incursiune
تاخت	invazia
تاخت	invazie
تاخت	atac
تاخت	asalt
تاَخُّر	întârziere
تاَخُّر	amânarea
تاخیر	întârziere
تاَدُّب	manierele
تاَدُّب	maniere
تاَدُّب	rafinament
تادیب	disciplina
تادیب	disciplină
تادیب	disciplina
تادیب	disciplină
تادیبی	disciplinare
تادیبی	disciplinar
تادیبی	disciplinară
تاَذّی	tristete
تاَذّی	primejdie
تاذِین	permisiune
تاذِین	permisiunea
تار	cord
تار	coardă
تار	dark
تار	întuneric
تار	intuneric
تار	întunecat
تار	linia
تار	line
تار	linie
تار	fir
تار	firul
تار	continuarea
تار	continuare
تار	telegramă
تار	telegrama
تار	fir
تار	sârmă
تار	sarma
تار	întunericul
تار	întuneric
تار	intuneric
تار	telegraf
تارِنفس	respiratie
تارِنفس	respirând
تارِنفس	respirație
تاروپود	textură
تاروپود	textura
تاروپود	structură
تاروپود	structura
تاروپود	structurii
تاراج	ruină
تاراج	ruina
تاراجی	devastare
تارپین	terebentină
تارتل	ring
تارتل	inelul
تارتل	inel
تارک	top
تارک	topul
تارک	colina
تارک	dealul
تارک	hill
تارک	deal
تاری	dark
تاری	întuneric
تاری	intuneric
تاری	întunecat
تاری	neagră
تاری	negru
تاری	neagra
تاری	black
تاریخ	cronica
تاریخ	chronicle
تاریخ	data
تاریخ	dată
تاریخ	istoricul
تاریخ	istorie
تاریخ	istoric
تاریخ	istoria
تاریخی	istorice
تاریخی	istorică
تاریخی	istoric
تاریدہ	complexe
تاریدہ	complex
تاریدہ	complexul
تاریدہ	complexă
تاریک	dark
تاریک	întuneric
تاریک	intuneric
تاریک	întunecat
تاریک	obscure
تاریک	obscură
تاریک	obscur
تاڑ	ogle
تاڑ	înțelegerea
تاڑ	intelegere
تاڑ	înțelegere
تاڑن	penalty
تاڑن	pedeapsă
تاڑن	pedeapsa
تاڑن	penalizare
تاڑن	pedeapsă
تاڑن	pedeapsa
تاڑنا	înțelege
تاڑنا	intelege
تاڑنا	ogle
تاڑنی	biciul
تاڑنی	whip
تاڑنی	bici
تاز	rasa
تاز	cursa
تاز	rasă
تاز	race
تاز	cursă
تاز	rularea
تاز	rulează
تاز	alergând
تاز	atac
تاز	asalt
تاز	invazia
تاز	invazie
تازگی	inovare
تازگی	inovarea
تازگی	reînnoire
تازگی	reînnoirea
تازگی	inovare
تازگی	inovarea
تازگی	reînnoire
تازگی	reînnoirea
تازہ	nou
تازہ	noua
تازہ	noi
تازہ	nouă
تازہ	proaspete
تازہ	proaspătă
تازہ	proaspat
تازہ	proaspăt
تازہ	fresh
تازہ	fericita
تازہ	fericită
تازہ	happy
تازہ	fericit
تازہ	nou
تازہ	noua
تازہ	noi
تازہ	nouă
تازہ	verzi
تازہ	verde
تازہ	green
تازہ	proaspete
تازہ	proaspătă
تازہ	proaspat
تازہ	proaspăt
تازہ	fresh
تازہ	fericita
تازہ	fericită
تازہ	happy
تازہ	fericit
تازی	araba
تازی	arabă
تازیانہ	lash
تازیانہ	biciul
تازیانہ	whip
تازیانہ	bici
تازیانہ	pinten
تازیانہ	cane
تازیانہ	trestie
تازیانہ	baston
تاس	bazinul
تاس	bazin
تاس	jgheab
تاَسّف	regretul
تاَسّف	regrete
تاَسّف	regret
تاَسّف	milă
تاَسّی	depunerea
تاَسّی	supunere
تاَسّی	depunere
تاَسّی	supunerea
تاسیس	fondarea
تاسیس	fondator
تاش	castron
تاش	bol
تاش	prieten
تاش	prietenă
تاش	prietene
تاش	asociat
تاش	asociază
تاش	asociată
تاش	brocart
تاش	mentorul
تاش	mentor
تاش	țesut
تاش	tesut
تاصیل	etimologie
تاغ	mountain
تاغ	munte
تاغ	muntele
تاغ	rodie
تاک	tinta
تاک	țintă
تاک	struguri
تاک	strugurii
تاک	îngrijire
تاک	ingrijire
تاک	grija
تاک	ceas
تاک	scopul
تاکنا	alegeti
تاکنا	alege
تاکنا	peep
تاکنا	uite
تاکنا	doresc
تاکنا	alegeti
تاکنا	alege
تاکنا	peep
تاکنا	uite
تاکنا	doresc
تاکید	accent
تاکید	accentul
تاکید	presiuni
تاکید	presiunea
تاکید	presiune
تاکید	stres
تاکید	stress
تاکید	stresul
تاکیداً	strict
تاکیدی	urgent
تاکیدی	urgentă
تاکیدی	apăsând
تاکیدی	presante
تاکیدی	apăsarea
تاگا	fir
تاگا	firul
تال	bate
تال	tank
تال	rezervor
تال	tanc
تال	măsura
تال	măsură
تال	măsoară
تال	masura
تال	piscina
تال	biliard
تال	piscină
تال	pond
تال	balta
تال	iazul
تال	iaz
تالا	ban
تالا	interzicere
تالا	interdicție
تالا	restricție
تالا	restricții
تالا	lacăt
تالا	ban
تالا	interzicere
تالا	interdicție
تالا	blocare
تالا	lacăt
تالا	lock
تالا	restricție
تالا	restricții
تالا	lacăt
تالاب	tank
تالاب	rezervor
تالاب	tanc
تالاب	pond
تالاب	balta
تالاب	iazul
تالاب	iaz
تالاب	piscina
تالاب	biliard
تالاب	piscină
تالاش	căutare
تالاش	cautare
تالاش	cauta
تالاش	caută
تاَلُّف	iubire
تاَلُّف	iubesc
تاَلُّف	iubirea
تاَلُّف	dragoste
تاَلُّف	dragostea
تاَلُّف	afecțiune
تاَلُّف	afectiune
تاَلُّف	alint
تالک	bolt
تالک	lacăt
تاَلُّم	melancolie
تاَلُّم	melancolic
تاَلُّم	durerea
تاَلُّم	durere
تاَلُّم	dureri
تالمُود	talmud
تالُو	fontanelle
تالی	urmăritor
تالی	adept
تالی	urmăritori
تالی	cheie
تالی	tasta
تالی	cheia
تالی	lacul
تالی	lake
تالی	lac
تالیف	conciliere
تالیف	consolare
تالیف	compoziția
تالیف	compoziţia
تالیف	compoziție
تالیف	compilarea
تالیف	conciliere
تالیف	consolare
تالیف	compoziția
تالیف	compoziţia
تالیف	compoziție
تالیکا	trill
تالیل	neg
تام	întreg
تام	intreg
تام	plina
تام	full
تام	plin
تام	plină
تام	seară
تام	seara
تام	întunericul
تام	întuneric
تام	intuneric
تام	completa
تام	completă
تام	complete
تام	complet
تام	alarmă
تام	alarma
تامرس	auriu
تامرس	aur
تامرس	gold
تامرس	aurul
تامرس	cupru
تامڑا	garnet
تامس	furia
تامس	mânia
تامس	furie
تامس	mânie
تامس	fury
تامس	furie
تامس	ignoranta
تامسی	suparat
تامسی	furioasă
تامسی	supărată
تامسی	furios
تامسی	supărat
تامسی	furioasă
تامسی	furios
تاَمُّل	ezitare
تاَمُّل	îndoiala
تاَمُّل	îndoială
تاَمُّل	indoiala
تاَمُّل	preocuparea
تاَمُّل	îngrijorare
تاَمُّل	preocupare
تاَمُّل	reflexie
تاَمُّل	reflexia
تاَمُّل	considerare
تامّہ	plina
تامّہ	full
تامّہ	plin
تامّہ	plină
تامّہ	completa
تامّہ	completă
تامّہ	complete
تامّہ	complet
تامّہ	întreg
تامّہ	intreg
تامین	protecție
تامین	protecția
تامین	protectie
تان	melodie
تان	intinde
تان	întinde
تان	întindere
تان	nota
تان	notă
تان	tensiuni
تان	tensiune
تان	tensiunea
تانا	caldura
تانا	heat
تانا	căldură
تانا	căldura
تانا	test
تانا	testul
تانا	încercarea
تانا	încercare
تانا	testare
تانا	temperamentul
تانا	temperament
تانا	dovedeste
تانا	topi
تانا	topesc
تانا	topire
تانا	warp
تانت	intestin
تانتا	succesiune
تانتا	succesiunea
تانتا	serie
تانتا	serii
تانتا	seria
تانتڑی	slaba
تانتڑی	slăbit
تانتڑی	slab
تانتڑی	slabă
تانتوا	hernie
تانتی	copii
تانتی	copiii
تانتی	familie
تانتی	familia
تانتی	generaţie
تانتی	generație
تانتی	generarea
تانتی	generatie
تانتی	weaver
تانتی	clan
تانتی	clanul
تانس	avertizare
تانس	avertisment
تانس	mustrare
تانس	amenințare
تانس	amenintare
تاَنُّس	iubire
تاَنُّس	iubesc
تاَنُّس	iubirea
تاَنُّس	dragoste
تاَنُّس	dragostea
تاَنُّس	sinceritatea
تاَنُّس	sinceritate
تاَنُّس	familiaritate
تانسنا	certa
تانسنا	amenință
تانسنا	ameninta
تانسنا	mustrare
تانگ	dorinta
تانگ	dorința
تانگ	dorință
تانگ	dor
تانگ	dorul
تانگ	cererea
تانگ	cerere
تانگا	tonga
تانگھنا	sari
تانگھنا	salt
تاننا	intinde
تاننا	întinde
تاننا	întindere
تاَنّی	răbdare
تاَنّی	rabdare
تاَنّی	lentoarea
تاَنّی	aștept
تاَنّی	astept
تاَنّی	așteptare
تاَنّی	întârziere
تاوا	rotund
تاوا	rotunde
تاوا	rundă
تاوا	rotundă
تاوا	runda
تاوا	circuit
تاوا	circuitul
تاوان	daune
تاوان	despăgubiri
تاوان	pagube
تاوان	penalty
تاوان	pedeapsă
تاوان	pedeapsa
تاوان	penalizare
تاوان	compensare
تاوان	compensații
تاوان	despăgubire
تاوان	compensație
تاوان	daune
تاوان	despăgubiri
تاوان	pagube
تاوان	penalty
تاوان	pedeapsă
تاوان	pedeapsa
تاوان	penalizare
تاوان	răscumpărare
تاوان	compensare
تاوان	compensații
تاوان	despăgubire
تاوان	compensație
تاولا	nerăbdător
تاولا	nerăbdătoare
تاوِیل	explicatie
تاوِیل	explicatia
تاوِیل	explicație
تاوِیل	justificare
تاوِیل	justificarea
تاوِیل	justificări
تاَہُّل	căsătorie
تاَہُّل	căsătoria
تاَہُّل	casatorie
تاَہُّل	casatoria
تاَہُّل	căsnicie
تائو	rola
تائو	roll
تائو	caldura
تائو	heat
تائو	căldură
تائو	căldura
تائو	pasiunea
تائو	pasiune
تائو	twist
تائو	răsucire
تائو	furia
تائو	furie
تائو	curl
تائید	confirmarea
تائید	confirmare
تائید	ajutor
تائید	ajută
تائید	ajutoare
تائید	suport
تائید	sprijin
تائید	sprijinul
تائید	confirmarea
تائید	confirmare
تائید	ajutor
تائید	ajută
تائید	ajutoare
تائید	advocacy
تائید	suport
تائید	sprijin
تائید	sprijinul
تب	caldura
تب	heat
تب	căldură
تب	căldura
تب	febra
تب	febră
تب	atunci
تب	apoi
تبادُر	competitie
تبادُر	concurs
تبادُر	concurență
تبادُر	concurența
تبادُل	alternanță
تبادُل	schimb
تبادُل	schimbul
تبادُل	reciprocitate
تبادِلہ	schimb
تبادِلہ	schimbul
تبادِلہ	transfer
تبادِلہ	transferul
تبادِلہ	transferă
تبار	tribul
تبار	trib
تبار	oamenii
تبار	oameni
تبار	persoane
تبار	națiune
تبار	natiune
تبار	neam
تبار	dinastia
تبار	dinastie
تبار	dinastiei
تبار	rasa
تبار	cursa
تبار	rasă
تبار	race
تبار	cursă
تبار	familie
تبار	familia
تبارک	mare
تبارک	glorioasă
تبارک	glorios
تبارُک	favorabilă
تبارُک	favorabile
تبارُک	favorabil
تبارُک	pură
تبارُک	pura
تبارُک	pure
تبارُک	pur
تِباع	supunerea
تباعُد	separare
تباعُد	separarea
تباغُض	ostilitate
تباغُض	ostilitatea
تباہ	ruinat
تباہ	ruinată
تباہ	irosite
تباہ	irosit
تباہ	rău
تباہ	bad
تباہ	rau
تباہ	rea
تباہی	distrugere
تباہی	distrugerea
تباہی	distrugeri
تباہی	ruină
تباہی	ruina
تباہی	devastare
تبایُن	contradicție
تبایُن	diferența
تبایُن	diferență
تبایُن	diferenta
تبایُن	opoziția
تبایُن	opozitie
تبایُن	opoziție
تبتُّل	celibat
تبتُّل	asceză
تبجیل	respectul
تبجیل	respect
تبحُّر	bursă
تبحُّر	bursa
تبخترُ	oferind
تبخترُ	swagger
تبخیر	vaporizare
تبخیر	evaporare
تبخیر	vaporizare
تبدُّل	schimba
تبدُّل	schimbare
تبدُّل	schimbă
تبدُّل	schimbarea
تبدید	dispersie
تبدیل	schimba
تبدیل	schimbare
تبدیل	schimbă
تبدیل	schimbarea
تبدیل	conversie
تبدیل	conversia
تبدیل	modificarea
تبدیل	modificare
تبدیل	variația
تبدیل	variație
تبدیلی	schimbarea
تبدیلی	transfer
تبدیلی	transferul
تبدیلی	transferă
تبدیلی	schimbarea
تبدیلی	transfer
تبدیلی	transferul
تبدیلی	transferă
تبذُّر	fisiune
تبر	topor
تبر	axe
تبرّا	abuzuri
تبرّا	abuz
تبرّا	abuzul
تبرّا	blestem
تبرّا	blestemul
تبرزد	sweet
تبرزد	dulce
تبرزد	dulci
تبرُّک	cadou
تبرُّک	cadoul
تبرُّکات	daruri
تبرُّکات	cadouri
تبرید	răcirea
تبرید	răcire
تبریدگر	frigider
تبریدگری	refrigerare
تبریق	electrificare
تبرِیہ	achitarea
تبرِیہ	achitare
تبّڑ	familie
تبّڑ	familia
تبسُّط	expansiune
تبسُّط	extinderea
تبسُّط	expansiunea
تبسُّط	extindere
تبسُّم	zâmbet
تبسُّم	zâmbește
تبصرہ	recenzie
تبصرہ	revizuirea
تبصرہ	revizuire
تبصرہ	critică
تبصرہ	critici
تبصرہ	critica
تبصرہ	criticile
تبصرہ	comment
تبصرہ	comentează
تبصرہ	comentarii
تبصرہ	comentariul
تبصرہ	comentariu
تبطُّن	ascunderea
تبع	urmăritor
تبع	adept
تبع	urmăritori
تبعی	secundar
تبعی	secundară
تبعی	secundare
تبعیّت	dependența
تبعیّت	supunerea
تبعید	separare
تبعید	separarea
تبعیض	divizia
تبعیض	divizare
تبعیض	diviziunea
تبعیض	diviziune
تبعیض	divizie
تبغیض	animus
تبلیغ	comunicare
تبلیغ	comunicări
تبلیغ	comunicarea
تِبن	paie
تبنیّ	adoptarea
تبنیّ	adoptare
تبوری	tumoare
تبوری	tumorii
تبوری	tumoră
تبوُّل	urinare
تبہ	devastat
تبہ	devastată
تبہ	distrusa
تبہ	distruse
تبہ	distrus
تبہ	distrusă
تبٔین	clarificare
تبٔین	clarificări
تبٔین	clarificarea
تبٔین	explicatie
تبٔین	explicatia
تبٔین	explicație
تِبیان	manifestarea
تِبیان	manifestare
تپ	furia
تپ	mânia
تپ	furie
تپ	mânie
تپ	febra
تپ	febră
تپ	atinge
تپ	fury
تپ	furie
تپ	devotamentul
تپ	devotament
تپاس	muncitoresc
تپاس	trudă
تپاک	stima
تپاک	stimă
تپاک	caldura
تپاک	căldură
تپاک	căldura
تپاں	agitat
تپاں	cald
تپاں	fierbinte
تپاں	agitată
تپاں	agitat
تپانا	calde
تپانا	cald
تپانا	caldă
تپانا	chinul
تپانا	chinuri
تپانا	calde
تپانا	cald
تپانا	caldă
تپانا	chinul
تپانا	chinuri
تپانا	caldura
تپانا	heat
تپانا	căldură
تپانا	căldura
تُپانا	acoperi
تُپانا	acoperă
تُپانا	coperta
تُپانا	copertă
تُپانا	cover
تُپانا	acoperire
تِپائی	trepied
تپّڑ	curaj
تپّڑ	curajul
تپّڑ	dorinta
تپّڑ	dorința
تپّڑ	dorință
تپّڑ	mat
تپّڑ	spiritul
تپّڑ	spirit
تپّڑ	rezoluția
تپّڑ	rezoluție
تپّڑ	capacitatea
تپّڑ	capacitate
تپسّی	ascet
تپسیا	devotamentul
تپسیا	devotament
تپسیا	rugăciune
تپسیا	rugăciunea
تپسیا	rugaciunea
تپسیا	rugaciune
تپِش	caldura
تپِش	heat
تپِش	căldură
تپِش	căldura
تپِش	primejdie
تپِش	ard
تپِش	ardere
تپِش	arzând
تپِش	caldura
تپِش	căldură
تپِش	căldura
تُپکچی	gunner
تپکنا	durerea
تپکنا	durere
تپکنا	dureri
تپن	caldura
تپن	căldură
تپن	căldura
تپن	caldura
تپن	heat
تپن	căldură
تپن	căldura
تپنا	strălucire
تپنچہ	pistol
تپیدہ	strălucitoare
تپیدہ	strălucitor
تپیدہ	strălucind
تپیدہ	stralucitoare
تپیدہ	agitat
تپیدہ	cald
تپیدہ	fierbinte
تت	rezultatul
تت	rezultat
تت	adevărat
تت	adevarat
تت	pură
تت	pura
تت	pure
تت	pur
تت	esență
تت	esenta
تت	elementul
تت	element
تت	sincere
تت	sincer
تتّا	suparat
تتّا	furioasă
تتّا	supărată
تتّا	furios
تتّا	supărat
تتّا	furioasă
تتّا	furios
تتّا	cald
تتّا	fierbinte
تتّا	fierbere
تتّا	zelos
تتّا	entuziast
تتّا	calde
تتّا	cald
تتّا	caldă
تتاتائولا	impetuos
تتابُع	succesive
تتابُع	continuu
تتری	belle
تِتری	butterfly
تِتری	fluture
تِتری	fluturele
تِتری	fluturi
تُتق	cort
تُتق	cortul
تُتلانا	lisp
تِتلی	belle
تِتلی	butterfly
تِتلی	fluture
تِتلی	fluturele
تِتلی	fluturi
تِتمبا	dispută
تِتمبا	contestă
تِتمبا	disputa
تِتمبا	litigiu
تِتمبا	complot
تِتمبا	intriga
تِتمبا	intrigă
تِتمبا	repară
تِتمبا	fix
تِتمبا	repara
تِتمبا	repar
تِتمبا	impediment
تِتمبا	stratagemă
تِتمبا	obstacole
تِتمبا	obstacol
تتِمّہ	suplimentul
تتِمّہ	supliment
تتِمّہ	anexă
تتِمّہ	apendicele
تتِمّہ	apendice
تتِمّہ	epilog
تتِمّہ	postscript
تتمیم	completarea
تتمیم	finalizarea
تتمیم	finalizare
تتمیم	completare
تتّوتھمبو	consolare
تتّوتھمبو	verific
تتّوتھمبو	verificarea
تتیّا	inteligent
تتیّا	sharp
تٹ	panta
تٹ	pantă
تٹ	orizont
تٹ	orizontul
تٹ	horizon
تثلیث	trine
تثلیث	fiule
تثلیث	fiul
تثلیث	fiu
تثنیہ	dublarea
تجاذُب	atractie
تُجّار	comercianți
تُجّار	negustori
تُجّار	negustorii
تجارِب	experiente
تجارِب	experiențe
تِجارت	trafic
تِجارت	traficul
تِجارت	comerț
تِجارت	comert
تِجارت	comertul
تِجارت	comerțul
تِجارت	comerț
تِجارت	business
تِجارت	afacere
تِجارت	afacerea
تِجارت	afaceri
تِجارتی	comerciale
تِجارتی	comercial
تِجارتی	reclamă
تِجارتی	comercială
تِجارتی	business
تِجارتی	afacere
تِجارتی	afacerea
تِجارتی	afaceri
تجاسُر	curaj
تجاسُر	curajul
تجاسُر	îndrăzneală
تجاسُر	îndrăzneala
تجاسُر	îndrăzneală
تجاسُر	fermitate
تجانُس	omogenitatea
تجاوُز	abatere
تجاوُز	deviere
تجاہُد	încerc
تجاہُد	încercând
تجاہُل	apatie
تجاہُل	indiferentă
تجدُّد	inovare
تجدُّد	inovarea
تجدُّد	noutate
تجدُّد	noutatea
تجدید	noutate
تجدید	noutatea
تجدید	noutate
تجدید	noutatea
تجدید	reînnoire
تجدید	reînnoirea
تجدیدی	reînviat
تجدیدی	reînnoit
تجدیدی	reînnoite
تجدیدی	reînnoită
تجدیف	erezie
تجدیف	blasfemie
تجرباتی	experimentală
تجرباتی	experimentale
تجرباتی	experimental
تجربہ	experiență
تجربہ	experiența
تجربہ	experienta
تجربہ	experimentul
تجربہ	experiment
تجربہ	experimentează
تجربہ	proces
تجربہ	procesul
تجرُّد	celibat
تجرُّد	singurătate
تجرُّد	singurătatea
تجریح	critică
تجریح	critici
تجریح	critica
تجریح	criticile
تجرید	separare
تجرید	separarea
تجرید	abstractizare
تجرید	singurătate
تجرید	singurătatea
تجریدی	imaginară
تجریدی	imaginari
تجریدی	imaginare
تجریدی	imaginar
تجریدی	ideală
تجریدی	ideal
تجریدی	ideala
تجریدی	ideale
تجریدی	idee
تجریدی	ideea
تجریدی	idea
تجریدی	separat
تجریدی	separă
تجریدی	separată
تجریدی	separate
تجریدی	obscure
تجریدی	obscură
تجریدی	obscur
تجریدی	mistic
تجریدی	mistice
تجریدی	mistică
تجزّی	analize
تجزّی	analiză
تجزّی	analiza
تجزیاتی	analitică
تجزیاتی	analitice
تجزیاتی	analitic
تجزیہ	analize
تجزیہ	analiză
تجزیہ	analiza
تجسُّس	curiozitatea
تجسُّس	curiozitate
تجسُّس	spionaj
تجسیم	încarnare
تجلّی	strălucire
تجلّی	luminozitate
تجلّی	splendoare
تجلیل	elogiu
تجلیل	laudă
تجلیل	lauda
تجلیل	laude
تجلیہ	lustruire
تجمُّد	solidificare
تجمُّد	consolidare
تجمُّد	consolidarea
تجمُّع	acumularea
تجمُّع	acumulare
