மற்றும்	وال
முத்து	اللؤلؤة
மகாத்மா	المهاتما
கரு	النواة
கரு	نواة
சான்று	برهان
சான்று	دليل
சான்று	اثبات
சான்று	البرهان
சான்று	الشهادة
சான்று	شهادة
தாக்கத்தை	الاثر
தாக்கத்தை	تاثير
தாக்கத்தை	التاثير
தாக்கத்தை	الاصطدام
வார்த்தை	كلمة
வார்த்தை	الكلمة
இளங்கலை	البكالوريوس
இளங்கலை	بكالوريوس
இளங்கலை	عازب
மேம்பட்ட	متقدم
மேம்பட்ட	متقدمة
மேம்பட்ட	المتقدمة
மேம்பட்ட	المتقدم
கடினமான	بجد
கடினமான	صعب
கடினமான	صعبة
கடினமான	صعب
கடினமான	صعبة
கடினமான	قاسي
குளிர்	البرد
குளிர்	بارد
குளிர்	الباردة
குளிர்	باردة
குளிர்	برد
இன்னமும்	لسه
தளங்கள்	المجالات
தளங்கள்	الميادين
தளங்கள்	مجالات
தளங்கள்	النطاقات
தளங்கள்	منصات
தளங்கள்	مواقع
தளங்கள்	المواقع
சுவர்	حائط
சுவர்	الحائط
சுவர்	وول
சுவர்	الجدار
சுவர்	جدار
சிற்பங்கள்	منحوتات
எதிர்கால	مستقبل
எதிர்கால	مستقبلا
எதிர்கால	المستقبل
வேத	الفيدية
வேத	فيدا
அழைக்கப்பட்ட	دعا
அழைக்கப்பட்ட	اتصلت
பெரும்பான்மை	الاغلبية
பெரும்பான்மை	اغلبية
பெரும்பான்மை	الغالبية
சபா	صباح
சபா	سابا
அதிகபட்ச	ماكس
அதிகபட்ச	الاقصى
பிழை	الخطا
பிழை	خطا
நகரும்	انتقال
நகரும்	الانتقال
நகரும்	التحرك
தயாரிக்கும்	جعل
தயாரிக்கும்	صنع
ராய்	روي
ராய்	روى
விரைவு	سريعة
விரைவு	سريع
பெறப்பட்ட	استقبل
பெறப்பட்ட	تلقت
பெறப்பட்ட	استلام
பெறப்பட்ட	وردت
பெறப்பட்ட	ورد
யூனியன்	النقابة
யூனியன்	نقابة
யூனியன்	يونيون
யூனியன்	الاتحاد
அமினோ	الامينية
எடுக்கும்	اخذ
எடுக்கும்	ياخذ
எடுக்கும்	يستغرق
இந்தியர்கள்	هنود
இந்தியர்கள்	الهنود
பாடகர்கள்	المغنين
அமைச்சர்கள்	وزراء
அமைச்சர்கள்	الوزراء
பிரச்சினைகள்	مشاكل
பிரச்சினைகள்	مشكلات
பிரச்சினைகள்	المشكلات
பிரச்சினைகள்	المشاكل
பிரச்சினைகள்	المسائل
பிரச்சினைகள்	قضايا
பிரச்சினைகள்	القضايا
பிரச்சினைகள்	مسائل
பிரச்சினைகள்	مشكلات
டிஜிட்டல்	رقمية
டிஜிட்டல்	رقمي
ஆவணங்கள்	مجلدات
ஆவணங்கள்	المجلدات
ஆவணங்கள்	المستندات
ஆவணங்கள்	مستندات
ஆவணங்கள்	الوثائق
ஆவணங்கள்	وثائق
ஆவணங்கள்	المستندات
ஆவணங்கள்	مستندات
ஆவணங்கள்	التوثيق
ஆவணங்கள்	الوثائق
ஆவணங்கள்	وثائق
ஆவணங்கள்	المستندات
கல்லீரல்	كب
கல்லீரல்	الكبد
கல்லீரல்	كبد
சிட்னி	سيدنى
சிட்னி	سدني
சிட்னி	سيدني
சான்றிதழ்	الشهادة
சான்றிதழ்	شهادة
சான்றிதழ்	الشهادات
தற்கொலை	انتحر
தற்கொலை	الانتحار
தற்கொலை	انتحار
ஈரான்	ايران
துப்பாக்கி	مسدس
துப்பாக்கி	مسدس
அரிசி	الارز
அரிசி	الرز
அரிசி	رز
அரிசி	ارز
அரிசி	رايس
காசி	كاشي
டெல்லி	دلهي
தனித்த	معزول
தனித்த	معزولة
தனித்த	عزل
தனித்த	منعزل
பதினாறாம்	xvi
சமன்பாடு	المعادلة
சமன்பாடு	معادلة
பெண்ணின்	فتاة
பெண்ணின்	البنت
பெண்ணின்	بنت
பெண்ணின்	الفتاة
பெண்ணின்	امراة
பெண்ணின்	المراة
வளர்ச்சிக்கு	النمو
வளர்ச்சிக்கு	نمو
குளோரைடு	كلوريد
டான்	دان
டான்	دون
முகவரி	العنوان
முகவரி	عنوان
பணியை	الوظيفة
பணியை	وظيفة
பணியை	الشغل
பணியை	شغل
பணியை	عمل
சமமாக	متساوية
சமமாக	متساو
சமமாக	مساو
சமமாக	تساوي
மனிதனின்	رجل
மனிதனின்	man
மனிதனின்	مان
மனிதனின்	الرجل
அழைப்பு	اتصل
அழைப்பு	مكالمة
அழைப்பு	نداء
அழைப்பு	الاتصال
தீர்ப்பு	مستوطنة
தீர்ப்பு	الاستيطان
தீர்ப்பு	التسوية
தீர்ப்பு	التوطين
தீர்ப்பு	تسوية
ஆதாரம்	المصدر
ஆதாரம்	مصدر
ஆதாரம்	برهان
ஆதாரம்	دليل
ஆதாரம்	اثبات
ஆதாரம்	البرهان
தலைப்புகள்	headers
ராயல்	رويال
ராயல்	الملكي
அடியில்	تحت
வேற்றுமை	التنوع
வேற்றுமை	تنوع
கட்டணம்	رسوم
கட்டணம்	الاجر
கட்டணம்	الرسوم
கட்டணம்	اجر
கட்டணம்	الثمن
கட்டணம்	الاسعار
கட்டணம்	سعره
கட்டணம்	سعر
கட்டணம்	السعر
கட்டணம்	التهمة
கட்டணம்	تهمة
கட்டணம்	الدفع
கட்டணம்	السداد
கட்டணம்	دفعة
கட்டணம்	الدفعة
கட்டணம்	دفع
நதி	ريفر
நதி	النهر
நதி	نهر
கைப்பற்ற	قهر
நண்பர்கள்	اصدقاء
நண்பர்கள்	الاصدقاء
நண்பர்கள்	صديقان
சமீபத்திய	حديثة
சமீபத்திய	الاحدث
தினமும்	يوميا
தினமும்	اليومية
தினமும்	اليومي
தினமும்	يومية
தினமும்	يوميا
பார்வதி	بارفاتي
போய்	بوي
நட்சத்திரம்	نجمة
நட்சத்திரம்	النجم
நட்சத்திரம்	النجمة
நட்சத்திரம்	نجم
நட்சத்திரம்	ستار
ஆய்வாளர்	محلل
வீ	وي
வீ	الوي
நடத்தை	السلوك
நடத்தை	سلوك
நடத்தை	السلوك
நடத்தை	سلوك
விளையாடும்	اللعب
விளையாடும்	يلعب
பள்ளத்தாக்கு	وادي
பள்ளத்தாக்கு	الوادي
பள்ளத்தாக்கு	فالى
பள்ளத்தாக்கு	فالي
பிலிம்பேர்	filmfare
தங்கி	بقيت
தங்கி	بقى
டவுன்	تاون
டவுன்	بلدة
டவுன்	المدينة
டவுன்	البلدة
டவுன்	اسفل
இருக்கும்போது	حين
இருக்கும்போது	عندما
இருக்கும்போது	متى
வழக்கறிஞர்	المحامية
வழக்கறிஞர்	محام
வழக்கறிஞர்	المحامي
வழக்கறிஞர்	محامي
வழக்கறிஞர்	محامية
கோணம்	الزاوية
கோணம்	زاوية
கோணம்	بزاوية
சிந்தனை	افكر
சிந்தனை	التفكير
சிந்தனை	تفكير
சிந்தனை	تفكر
சிந்தனை	اعتقدت
சிந்தனை	ظننت
சிந்தனை	الفكر
சிந்தனை	ظن
சிந்தனை	فكرت
கூட்டத்தில்	اجتماع
கூட்டத்தில்	لقاء
கூட்டத்தில்	الاجتماع
கூட்டத்தில்	الجلسة
வாங்கி	يشتري
தேவைப்படுகிறது	المطلوبة
தேவைப்படுகிறது	مطلوب
தேவைப்படுகிறது	مطلوبة
தேவைப்படுகிறது	المطلوب
டன்	طن
டன்	طنا
டன்	طن
டன்	طنا
டன்	طن
டன்	طنا
டன்	تون
தொழில்முறை	مهنية
தொழில்முறை	مهني
தொழில்முறை	محترف
தொழில்முறை	احترافية
தொழில்முறை	المهنية
டை	تعادل
டை	التعادل
விமானங்கள்	رحلات
விமானங்கள்	الرحلات
நம்பி	اصدق
நம்பி	تصدق
உரிமம்	التوثيق
உரிமம்	المصادقة
உரிமம்	توثيق
உரிமம்	مصادقة
உரிமம்	الرخصة
உரிமம்	ترخيص
உரிமம்	رخصة
உரிமம்	الترخيص
துருக்கி	تركيا
துருக்கி	التركي
துருக்கி	التركية
துருக்கி	تركية
துருக்கி	تركي
அடிமை	العبد
அடிமை	عبد
அடிமை	عبدة
இரத்தம்	نزيف
இரத்தம்	تنزف
இரத்தம்	ينزف
இரத்தம்	دماء
இரத்தம்	دم
இரத்தம்	دما
இரத்தம்	الدم
சுழல்	الالتفاف
சுழல்	سبين
சுழல்	تدور
சுழல்	الدوران
சுழல்	دوامة
தாமரை	اللوتس
தாமரை	لوتس
செலுத்தி	ملقم
ரஷ்ய	روسي
ரஷ்ய	روسية
ரஷ்ய	الروسية
ரஷ்ய	روسيا
ரஷ்ய	الروسي
கால்வாய்	قناة
கால்வாய்	القناة
கிருஷ்ண	كريشنا
வாகனம்	للسيارات
வாகனம்	العربة
வாகனம்	مركبة
வாகனம்	المركبة
வாகனம்	عربة
அருவி	شلالات
அருவி	الشلال
அருவி	الشلالات
அருவி	الشلالات
அருவி	شلالات
மேயர்	عمدة
மேயர்	العمدة
மேயர்	ماير
ரெட்டி	ريدي
சாலைகள்	الطرق
சாலைகள்	طرق
சாலைகள்	الطرقات
பண்பு	صفة
பண்பு	الصفة
பண்பு	ملكية
பண்பு	الملكية
பண்பு	الممتلكات
பண்பு	ممتلكات
செயற்கைக்கோள்	ساتل
செயற்கைக்கோள்	السواتل
செயற்கைக்கோள்	الساتل
முடி	الشعر
முடி	شعر
முடி	انهاء
முடி	انهي
முடி	نهاية
முடி	النهاية
இசையமைப்பாளர்	موسيقي
இசையமைப்பாளர்	موسيقية
பாம்பு	افعى
பாம்பு	الثعبان
பாம்பு	الافعى
பாம்பு	ثعبان
அறிவிப்பு	الاعلان
அறிவிப்பு	اعلان
அறிவிப்பு	الاشعار
அறிவிப்பு	اشعار
அறிவிப்பு	الاشعار
அறிவிப்பு	اخطار
அறிவிப்பு	الاخطار
அறிவிப்பு	اشعار
சுவீடன்	للسويد
சுவீடன்	بالسويد
சுவீடன்	السويد
விருப்பம்	مثل
விருப்பம்	لايك
நாளை	الغد
நாளை	بكره
நாளை	بكرا
நாளை	بكرة
நாளை	غدا
பதிவேற்றப்பட்டது	رفعت
வைட்டமின்	فيتامين
சமையல்	طبخ
சமையல்	طهي
சமையல்	الطهي
சமையல்	الطبخ
மூளை	الدماغ
மூளை	دماغ
மூளை	المخ
மூளை	مخ
மூளை	عقل
மூளை	عقول
மூளை	العقول
தோல்வி	فشل
தோல்வி	الفشل
தோல்வி	فشل
தோல்வி	فشلت
தோல்வி	تخسر
நட்பு	الصداقة
நட்பு	صداقة
படத்தை	صورة
படத்தை	الصورة
படத்தை	photo
முத்திரை	الطابع
முத்திரை	ختم
முத்திரை	طابع
முத்திரை	الختم
முத்திரை	ختم
முத்திரை	فقمة
இலை	ورقة
வரலாற்றுச்	تاريخي
வரலாற்றுச்	تاريخية
விவிலிய	التوراتي
மகிழ்ச்சி	سعادة
மகிழ்ச்சி	السعادة
மகிழ்ச்சி	يسعد
மகிழ்ச்சி	سعيده
மகிழ்ச்சி	هابي
மகிழ்ச்சி	سعيد
மகிழ்ச்சி	سعيدة
வன்முறை	عنيف
வன்முறை	عنف
வன்முறை	عنيفة
வன்முறை	العنف
வன்முறை	عنف
கலவை	الخليط
கலவை	خليط
கலவை	خلاط
கலவை	مختلط
கலவை	مختلطة
கலவை	المختلطة
கலவை	المختلط
கலவை	مزج
கலவை	خلطة
கலவை	مزيج
சார்லஸ்	شارل
சார்லஸ்	تشارليز
சார்லஸ்	تشارلز
சார்லஸ்	شارلز
உள்ளடக்கம்	محتوى
உள்ளடக்கம்	المحتوى
உள்ளடக்கம்	محتويات
உள்ளடக்கம்	المضمون
உள்ளடக்கம்	محتويات
வர்த்தகம்	تجارة
வர்த்தகம்	التجارة
வர்த்தகம்	التداول
வர்த்தகம்	تجارة
வர்த்தகம்	المتاجرة
என்னுடைய	لي
என்னுடைய	ملكي
என்னுடைய	الالغام
என்னுடைய	لغم
என்னுடைய	منجم
என்னுடைய	اللغم
கனடாவின்	الكنديين
பரிமாற்றம்	معاملات
பரிமாற்றம்	المعاملات
பரிமாற்றம்	التحويل
பரிமாற்றம்	النقل
பரிமாற்றம்	نقل
பரிமாற்றம்	تبادل
பரிமாற்றம்	التبادل
கறுப்பு	الاسود
கறுப்பு	اسود
கறுப்பு	بلاك
கறுப்பு	سوداء
தரமான	النوعية
தரமான	جودة
தரமான	الجودة
நைட்	فارس
நைட்	الفارس
கைப்பற்றி	اسر
பயண	سفر
பயண	السفر
பத்தாம்	عاشرا
பத்தாம்	العاشر
பத்தாம்	العاشرة
கால்சியம்	الكوبالت
கால்சியம்	كالسيوم
கால்சியம்	الكالسيوم
கால்சியம்	المغنيسيوم
இயக்கி	سائقا
இயக்கி	سائق
இயக்கி	السائق
வலிமையான	الاقوى
கடைசியாக	الاخيرة
கடைசியாக	اخر
கடைசியாக	اخير
கடைசியாக	تدوم
கடைசியாக	الاخير
வெட்டி	قطع
பெறுதல்	الاستلام
பெறுதல்	استلام
பெறுதல்	تلقي
பெறுதல்	الحصول
பிள்ளைகள்	الاطفال
பிள்ளைகள்	اطفال
தவறாக	الخطا
தவறாக	غلط
தவறாக	خطا
தவறாக	خاطئ
சங்கிலி	سلسلة
சங்கிலி	السلسلة
சாதனங்கள்	الاجهزة
சாதனங்கள்	اجهزة
தொலைவு	المسافة
தொலைவு	البعد
தொலைவு	مسافة
மனதில்	البال
மனதில்	مانع
மனதில்	العقل
மனதில்	عقل
படித்தார்	درست
அலெக்சாண்டர்	الكسندر
அலெக்சாண்டர்	اليكساندر
அலெக்சாண்டர்	الكساندر
அலெக்சாண்டர்	الاسكندر
களம்	النطاق
களம்	مجال
களம்	المجال
பழங்கள்	فواكه
பழங்கள்	الفواكه
பழங்கள்	ثمار
பழங்கள்	الثمار
வேட்பாளர்	المرشحة
வேட்பாளர்	مرشحة
வேட்பாளர்	مرشح
வேட்பாளர்	المرشح
ஓடும்	تشغيل
ஓடும்	الركض
ஓடும்	الجري
ஓடும்	ركض
தொழிற்சாலை	صناعة
தொழிற்சாலை	الصناعة
தொழிற்சாலை	صناعي
தொழிற்சாலை	صناعية
தொழிற்சாலை	الصناعية
தொழிற்சாலை	مصنع
தொழிற்சாலை	المصنع
கோடை	صيفي
கோடை	الصيف
கோடை	صيف
கோடை	سمر
குறைக்க	تقليل
ஜனநாயக	ديمقراطي
ஜனநாயக	ديمقراطية
ஜனநாயக	الديمقراطي
லூக்கா	لوقا
லூக்கா	لوك
லூக்கா	لوكا
உறுப்புகள்	عناصر
உறுப்புகள்	العناصر
சர்க்கரை	سكر
சர்க்கரை	السكر
நாட்காட்டி	تقويم
நாட்காட்டி	التقويم
ஆலோசனை	المشورة
ஆலோசனை	نصيحة
ஆலோசனை	النصيحة
ஆலோசனை	الاستشارات
ஆலோசனை	التشاور
ஆலோசனை	استشارة
ஆலோசனை	استشارات
ஆலோசனை	استشارة
மெதுவாக	بطيء
மெதுவாக	بطئ
மெதுவாக	بطيئة
மெதுவாக	ببطء
அளிக்கிறது	يوفر
அளிக்கிறது	يزود
காப்பீடு	التامين
காப்பீடு	تامين
அரசியலமைப்பு	الدستور
அரசியலமைப்பு	دستور
பயன்படுத்துகிறது	باستعمال
பயன்படுத்துகிறது	استعمال
பயன்படுத்துகிறது	استخدام
பயன்படுத்துகிறது	باستخدام
பயன்படுத்துகிறது	الاستخدامات
பயன்படுத்துகிறது	استخدامات
மைல்கள்	ميل
மைல்கள்	مايلز
மைல்கள்	اميال
மடம்	الدير
மடம்	دير
புனிதர்	سانت
புனிதர்	قديس
புனிதர்	القديس
பாத்திரம்	الدور
பாத்திரம்	دور
ஆழமான	عميقا
ஆழமான	عميق
ஆழமான	عميقة
ஆழமான	عمق
வழிமுறைகள்	قنوات
வழிமுறைகள்	القنوات
வழிமுறைகள்	تعليمات
வழிமுறைகள்	ارشادات
வழிமுறைகள்	التعليمات
ஆரம்பித்தது	بدات
ஆரம்பித்தது	بدا
அதிர்வெண்	التردد
அதிர்வெண்	تكرار
அதிர்வெண்	التكرار
அதிர்வெண்	تواتر
அதிர்வெண்	تردد
சீரான	الموحد
சீரான	موحدة
சீரான	موحد
பணிபுரிந்தார்	عملت
அருகாமையில்	اقرب
கொன்று	اقتل
சிட்டி	المدينه
சிட்டி	مدينة
சிட்டி	المدينة
சிட்டி	سيتي
அதிகரித்து	تزايد
புலம்	الميدان
புலம்	حقل
புலம்	الحقل
புலம்	ميدان
பாய்	ولد
பாய்	بوي
பாய்	صبي
பாய்	الولد
பாய்	فتى
தவம்	كفارة
தொற்று	عدوى
தொற்று	العدوى
காணாமல்	مفقودين
காணாமல்	المفقودين
காணாமல்	مفقودة
காணாமல்	مفقود
சந்திரன்	قمر
சந்திரன்	القمر
குழுவினர்	الطاقم
குழுவினர்	طاقم
திரவ	سائلة
திரவ	السائل
திரவ	سائل
குலம்	عشيرة
குலம்	العشيرة
தானாகவே	اوتو
தானாகவே	اليا
தானாகவே	تلقائيا
நுழைவாயில்	البوابة
நுழைவாயில்	بوابة
செல்	زنزانة
செல்	الزنزانة
செல்	خلية
செல்	الخلية
மோட்டார்	المحرك
மோட்டார்	محرك
மோட்டார்	الموتر
மரபியல்	الوراثة
விமர்சனம்	الانتقاد
விமர்சனம்	انتقادات
விமர்சனம்	انتقاد
விமர்சனம்	الانتقادات
விமர்சனம்	نقد
விமர்சனம்	النقد
கிருஷ்ணா	كريشنا
போர்கள்	حروب
போர்கள்	الحروب
பொதுநலவாய	كومنولث
பொதுநலவாய	الكومنولث
பரவியது	انشر
பரவியது	انتشر
பரவியது	انتشار
இசைக்குழு	فرقة
இசைக்குழு	الفرقة
ஓட்டம்	عداء
ஓட்டம்	تدفق
ஓட்டம்	التدفق
ஓட்டம்	تشغيل
ஓட்டம்	الركض
ஓட்டம்	الجري
ஓட்டம்	ركض
ஓட்டம்	اهرب
ஓட்டம்	تشغيل
ஊழல்	الفاسدة
ஊழல்	فاسد
ஊழல்	فضيحة
ஊழல்	الفضيحة
ஊழல்	الفساد
ஊழல்	فساد
குழந்தைகளின்	الاولاد
குழந்தைகளின்	الاطفال
குழந்தைகளின்	اطفال
பாதி	نصف
பாதி	النصف
ஆதலால்	الميزة
ஆதலால்	ميزة
ஆதலால்	مزية
ஸ்டீவ்	ستيف
வம்சம்	سلالة
வம்சம்	السلالة
இந்துக்கள்	الهندوس
கொஞ்சம்	طفيفة
கொஞ்சம்	طفيف
வாரியம்	لوح
வாரியம்	اللوح
தாக்குதல்கள்	الهجمات
தாக்குதல்கள்	اعتداءات
தாக்குதல்கள்	هجمات
தாக்குதல்கள்	الاعتداءات
அசல்	الاصلي
அசல்	اصلي
அசல்	الاصلية
அசல்	الاصل
அசல்	اصلية
முக்கோண	مثلث
நிறுத்தி	توقفت
அவளது	لها
அவளது	هي
சுவிட்சர்லாந்து	يسرا
சுவிட்சர்லாந்து	سويسرا
கண்டிப்பாக	طبعا
கண்டிப்பாக	اكيد
கண்டிப்பாக	متاكد
உருவாக்குகிறது	يخلق
உருவாக்குகிறது	ينشئ
கொலம்பியா	كولومبيا
கொலம்பியா	كولومبيا
மத்தேயு	ماثيو
இந்தோனேசியா	اندونيسيا
நாளும்	اليوم
நாளும்	يوم
நாளும்	نهار
பொறி	الة
பொறி	ماكينة
பொறி	الالة
பொறி	الماكينة
பொறி	ماكنة
பொறி	المحرك
பொறி	محرك
பொறி	الفخ
பொறி	مصيدة
பொறி	فخ
செக்	التشيك
செக்	التشيكية
தேடல்	ابحث
தேடல்	البحث
தேடல்	بحث
எலிசபெத்	اليزابيث
நன்மை	الاستحقاق
நன்மை	استحقاق
நன்மை	منفعة
நன்மை	خير
நன்மை	الخير
நன்மை	طيب
நன்மை	جيد
நன்மை	بخير
அமில	حمضية
பிணைப்பு	ترابط
பிணைப்பு	الترابط
கேட்டுக்	يستمع
கேட்டுக்	استمع
கேட்டுக்	الاستماع
கேட்டுக்	استماع
சட்டத்தை	القانون
சட்டத்தை	قانون
சட்டத்தை	law
மையங்கள்	المقاهي
மையங்கள்	مراكز
மையங்கள்	المراكز
கருப்பை	الرحم
கருப்பை	رحم
கருப்பை	الرحم
ஆதரவாக	داعم
ஆதரவாக	داعمة
ஆயுதங்கள்	اسلحة
ஆயுதங்கள்	الاسلحة
பராமரிப்பு	النفقة
பராமரிப்பு	صيانة
பராமரிப்பு	الصيانة
ஞாயிறு	صن
ஞாயிறு	شمس
ஞாயிறு	الشمس
ஞாயிறு	الاحد
கண்கள்	اعين
கண்கள்	عيون
கண்கள்	العيون
கண்கள்	عين
சகோதரி	اختي
சகோதரி	اخت
சகோதரி	الاخت
சகோதரி	اختي
சகோதரி	سيسي
பணியாளர்	موظف
பணியாளர்	الموظف
பணியாளர்	موظفة
விழாக்கள்	المهرجانات
முக்கோணம்	ترجم
முக்கோணம்	المثلث
முக்கோணம்	مثلث
இணைக்கிறது	الربط
இணைக்கிறது	الوصل
கணம்	اللحظة
அனுபவம்	خبرة
அனுபவம்	خبرة
அனுபவம்	التجربة
அனுபவம்	الخبرة
அனுபவம்	الخبرات
அனுபவம்	تجربة
கோரி	يطالبون
கோரி	تطالب
இயக்கங்கள்	عمليات
இயக்கங்கள்	العمليات
உடை	فستان
உடை	الفستان
உடை	ثوب
உடை	اللباس
உடை	لباس
உடை	اللبس
டாலர்கள்	الدولارات
டாலர்கள்	دولار
டாலர்கள்	دولارات
மற்றவர்கள்	اخرون
மற்றவர்கள்	اخرين
மற்றவர்கள்	الاخرون
ஸ்பெயின்	اسبانيا
நோக்கியா	نوكيا
டே	داي
பாடலை	سونغ
பாடலை	الاغنيه
பாடலை	اغنيه
பாடலை	الاغنية
பாடலை	اغنية
நடுத்தர	متوسط
நடுத்தர	متوسطة
நடுத்தர	المتوسط
ஹோட்டல்	الفندق
ஹோட்டல்	hotel
ஹோட்டல்	دق
ஹோட்டல்	فندق
வடிவவியல்	الهندسة
வடிவவியல்	هندسة
நீக்கம்	بقعة
நீக்கம்	البقعة
பழுப்பு	اسمر
பழுப்பு	البني
பழுப்பு	بنية
பழுப்பு	براون
பழுப்பு	حرق
பழுப்பு	بحرق
பழுப்பு	احرق
பழுப்பு	الحرق
பழுப்பு	غراي
பழுப்பு	رمادي
பழுப்பு	رمادية
பழுப்பு	الرمادي
பழுப்பு	جراي
பழுப்பு	رمادي
தடுக்கும்	منع
தடுக்கும்	امنع
நாட்களுக்கு	الايام
நாட்களுக்கு	ايام
பழக்கம்	عاده
பழக்கம்	العادة
பழக்கம்	عادة
அழகான	جميلة
அழகான	جميل
அழகான	جميله
அழகான	جميلة
அழகான	جميل
இணையாக	مواز
இணையாக	بالتوازي
இணையாக	متوازية
இணையாக	موازية
இணையாக	الموازي
நடப்பு	التيار
நடப்பு	تيار
நடப்பு	الحالي
நடப்பு	هدية
நடப்பு	الحاضر
நடப்பு	الحالي
இறையியல்	اللاهوت
தோன்றுகிறது	يبدو
தோன்றுகிறது	يظهر
நெட்வொர்க்	شبكة
நெட்வொர்க்	الشبكة
பக்கத்தை	صفحة
பக்கத்தை	الصفحة
சின்னங்கள்	الايقونات
கோரிக்கை	طلب
கோரிக்கை	الطلب
காலி	فارغ
காலி	فارغة
ஆலன்	الين
ஆலன்	الن
ஆலன்	الن
யோகம்	اليوغا
யோகம்	يوغا
யோகம்	اليوجا
மூலங்கள்	مصادر
மூலங்கள்	المصادر
மூலங்கள்	الموارد
மூலங்கள்	موارد
வீழ்ச்சி	الهزيمة
வீழ்ச்சி	هزيمة
வீழ்ச்சி	سقوط
வீழ்ச்சி	اسقط
வீழ்ச்சி	السقوط
வீழ்ச்சி	الخريف
பாடினார்	سانغ
பாடினார்	سانج
தொழிலில்	صناعة
தொழிலில்	الصناعة
கொடுக்கப்பட்ட	نظرا
சொந்தமான	شخصيه
சொந்தமான	شخصية
சொந்தமான	شخصي
வாழ	تعيش
வாழ	يعيش
வாழ	مباشر
வாழ	عيش
வாழ	العيش
வாழ	عش
முன்னோடி	رائدا
முன்னோடி	بايونير
முன்னோடி	رائدة
முன்னோடி	الرائدة
பிறர்	اخرون
பிறர்	اخرين
பிறர்	الاخرون
காந்த	المغناطيسية
தேர்ச்சி	مرت
கண்டறியப்பட்டது	وجد
கண்டறியப்பட்டது	خلصت
கண்டறியப்பட்டது	وجدت
அமைப்புகளில்	اعدادات
துடுப்பாட்டம்	الكريكت
எகிப்திய	المصري
எகிப்திய	مصرية
எகிப்திய	مصري
எகிப்திய	المصرية
பாட்டு	سونغ
பாட்டு	الاغنيه
பாட்டு	اغنيه
பாட்டு	الاغنية
பாட்டு	اغنية
பாடும்	غناء
பாடும்	يغني
பாடும்	اغني
பாடும்	تغني
பாடும்	الغناء
ஜாவா	جافا
நாணயங்கள்	عملات
நாணயங்கள்	العملات
ஹார்ட்	هارت
ஆடு	عنزة
ஆடு	ماعز
ஆடு	الماعز
அம்மா	امي
அம்மா	ام
அம்மா	الام
படகு	المركب
படகு	القارب
படகு	قارب
படகு	زورق
படகு	مركب
தொழில்துறை	صناعة
தொழில்துறை	الصناعة
தொழில்துறை	صناعي
தொழில்துறை	صناعية
தொழில்துறை	الصناعية
குல	with
குல	مع
துல்லியமாக	دقيقا
துல்லியமாக	دقيق
கூற்று	تعبير
கூற்று	التعبير
கூற்று	بيان
கூற்று	البيان
ஒப்புதல்	الموافقة
ஒப்புதல்	الموافقة
சக	زميل
சக	زميل
சக	الزميل
அதிகாரப்பூர்வமாக	رسميا
டென்னிஸ்	تنس
டென்னிஸ்	التنس
உருவாகின்றன	الدهر
மணல்	الرمال
மணல்	الرمل
மணல்	ساند
மணல்	رمل
மணல்	رمال
இடை	الخصر
நுட்பம்	القوام
நுட்பம்	النسيج
நுட்பம்	القوام
நுட்பம்	نسيج
நுட்பம்	قوام
நுட்பம்	الدقة
நுட்பம்	دقة
கவலை	القلق
கவலை	قلق
கவலை	تقلق
கவலை	شاغل
இலைகள்	يترك
உலா	جولة
உலா	الجولة
பாலை	لبن
பாலை	ميلك
பாலை	اللبن
பாலை	حليب
பாலை	الحليب
ரேடியோ	المذياع
ரேடியோ	راديو
ரேடியோ	الراديو
ரேடியோ	الاذاعة
ரேடியோ	اذاعة
செயற்பாடுகள்	عمليات
செயற்பாடுகள்	العمليات
செயற்பாடுகள்	النشاطات
செயற்பாடுகள்	انشطة
செயற்பாடுகள்	الانشطة
செயற்பாடுகள்	الوظائف
செயற்பாடுகள்	المهام
செயற்பாடுகள்	وظائف
எண்ணம்	اعتقدت
எண்ணம்	ظننت
எண்ணம்	الفكر
எண்ணம்	ظن
எண்ணம்	فكرت
வாஷிங்டன்	واشنطن
வாஷிங்டன்	واشنطون
புள்ளியியல்	احصاءات
புள்ளியியல்	الاحصائيات
புள்ளியியல்	الاحصاءات
புள்ளியியல்	الاحصاء
புள்ளியியல்	احصائيات
செயல்கள்	الاجراءات
செயல்கள்	الافعال
செயல்கள்	الدعاوى
செயல்கள்	اجراءات
காம்	com
காம்	كوم
சாரா	ساره
சாரா	سارة
சாரா	سارا
நிலநடுக்கம்	زلزال
நிலநடுக்கம்	الزلزال
எடுக்கப்பட்டது	اخذ
எடுக்கப்பட்டது	ماخوذ
எடுக்கப்பட்டது	تؤخذ
எடுக்கப்பட்டது	المتخذة
நன்று	خير
நன்று	الخير
நன்று	طيب
நன்று	جيد
நன்று	بخير
நன்று	حسنا
எண்ணி	العداد
எண்ணி	مضاد
எண்ணி	عدد
எண்ணி	العدد
எண்ணி	الرقم
எண்ணி	رقم
பார்த்த	شوهد
பார்த்த	رايت
அட்லாண்டிக்	الاطلسي
அட்லாண்டிக்	اتلانتيك
ஜெமினி	الجوزاء
கணவர்	الزوج
கணவர்	زوجي
கணவர்	زوج
வளங்கள்	الموارد
வளங்கள்	موارد
நடிப்பு	التمثيل
நடிப்பு	بالنيابة
நடிப்பு	تمثيل
பணியாளர்கள்	العاملون
