در	vrata
مقتدر	mogočna
عصاره	pres
اقامتگاه	prebivanje
اقامتگاه	bivališče
اقامتگاه	bivanje
اقامتگاه	rezidenca
اقامتگاه	prebivališče
اقامتگاه	četrtine
نابودگر	terminator
نماهای	ogledov
نماهای	mnenja
نماهای	stališča
نماهای	pogledi
فایو	pet
فایو	five
مدنظر	fry
ملخ	kobilice
ملخ	kobilica
باهوش	pameten
باهوش	prebrisano
باهوش	domiselno
باهوش	inteligentni
باهوش	inteligentna
باهوش	inteligentno
باهوش	inteligenten
باهوش	pametna
باهوش	pameten
باهوش	smart
باهوش	pametno
هیوم	hume
دوسالانه	bienale
شلی	shelly
توانبخشی	rehabilitacija
توانبخشی	odvajanje
توانبخشی	rehabilitacijo
توانبخشی	rehabilitacija
توانبخشی	rehabilitacije
توانبخشی	rehabilitacijo
مکاتبات	korespondenca
اوزون	ozona
بلیط	vstopnice
بلیط	vozovnice
بلیط	karte
بلیط	karta
بلیط	vozovnica
بلیط	karto
بلیط	vozovnico
بلیط	vstopnica
بلیط	srečka
تعاملی	interaktivnih
ناامید	razočaran
ناامید	razočarani
ناامید	razočarana
ناامید	obupana
ناامید	obupan
نینجا	ninja
عقلانی	racionalno
عقلانی	razumen
عقلانی	intelektualna
عقلانی	intelektualne
عقلانی	intelektualno
جود	jude
مصونیت	imunski
مصونیت	imunizacijo
مصونیت	imunost
مصونیت	odpornost
مصونیت	imuniteto
کربنی	ogljik
کربنی	ogljika
هوازی	aerobne
رابرتس	roberts
لارس	lars
معتاد	odvisen
معتاد	odvisnik
وارون	obračanjem
وارون	inverse
فیصل	faisal
شرمن	sherman
بازگردانی	obnovi
بازگردانی	obnovitev
بازگردانی	obnavljanje
بازگردانی	obnova
بازگردانی	obnovo
لوگان	logan
پارکینسون	parkinsonovo
ظرافت	specialiteta
ظرافت	eleganco
خمیده	bent
گورو	goro
گورو	guru
متالورژی	metalurgije
گلابی	hruške
دورگه	hibridni
دورگه	križanec
دورگه	hibrid
وایس	weiss
وایس	vice
وایس	podpredsednik
نینوا	ninive
کانو	cano
کانو	kanu
انداختند	podvig
خاموشی	izpad
خاموشی	zatemnitev
گلد	gould
گلد	zlat
گلد	zlato
گلد	zlate
گلد	zlati
گلد	zlata
شرم	sram
شرم	sramota
شرم	škoda
شرم	skoda
شرم	sramotno
شرم	sramota
بنتلی	bentley
سوگواری	žalovanje
سوگواری	žalovanja
الیویه	olivier
حاملگی	nosečnost
چکیده	kompakten
چکیده	izvleček
چکیده	abstraktni
چکیده	izvleček
چکیده	ekstrakt
چکیده	prebaviti
میسن	masona
میسن	mason
لابرادور	labrador
مالاریا	malarijo
عمد	namenoma
عمد	namerno
شخصا	osebno
پاستور	župnik
پاستور	pastor
پاستور	pasteur
تابشی	sevalno
تنبل	lenoba
تنبل	lenoba
تنبل	len
عدنان	adnan
والد	wald
بارت	bart
تز	disertacijo
سانگ	pel
سانگ	sung
کاپلی	copley
ورسای	versailles
شست	opral
شست	palec
تاکتیک	taktiko
تاکتیک	taktike
تاکتیک	taktika
تاکتیک	taktika
کاسترو	castra
کاسترو	castro
اوک	hrast
اوک	oak
پاتریشیا	patricia
صعودی	naraščajoče
کدگذاری	kodiranje
اسکورسیزی	scorsese
دوروتی	dorothy
ساعد	podlaket
سگی	dog
سگی	pasja
سگی	kuža
سگی	pasji
سگی	pes
بیسیک	osnovno
بیسیک	osnovni
برابانت	brabant
شهبانو	carica
شهبانو	cesarica
هاوانا	havani
مر	miro
مر	mer
لغزش	zvitek
بکش	ubil
پیرسون	pearson
بنگ	bang
بنگ	pok
بنگ	poka
روزنه	odprtina
رادیواکتیو	radioaktivnosti
رادیواکتیو	radioaktivni
رادیواکتیو	radioaktivnih
رادیواکتیو	radioaktivnega
رادیواکتیو	radioaktivne
رادیواکتیو	radioaktivno
هلمز	holmes
ترمودینامیکی	termodinamični
تفتیش	inšpekcija
گردشگر	turistična
گردشگر	turistični
گردشگر	turistične
گردشگر	turist
گردشگر	turistično
مسافری	prtljaga
مسافری	prtljago
مسافری	popotnik
کخ	koch
آسم	astmo
لیونل	lionel
گوتنبرگ	gutenberg
کبری	kobra
پیشی	mucek
پیشی	muci
پیشی	muc
پیشی	mucka
پیشی	muca
دیاز	díaz
دیاز	diaz
دیاز	dias
طوس	tus
اگوست	auguste
شجاعی	pogumna
شجاعی	pogumni
شجاعی	pogumen
شجاعی	hrabro
شجاعی	pogumno
اهرم	ročica
اهرم	vzvod
وودز	gozdovi
وودز	gozda
وودز	woods
وودز	gozd
شهرتی	slava
شهرتی	slavo
الست	elst
آلساندرو	alessandro
سدی	sadie
موریسون	morrison
پریرا	pereira
فرناندز	fernandez
فرناندز	fernández
فرناندز	fernandes
تفنگدار	mušketir
تراشیده	obril
مدولاسیون	modulacije
روتور	rotor
هوشیاری	zavest
هوشیاری	zavestno
داسو	dassault
پیانیست	pianist
ایستوود	eastwood
اوترخت	utrecht
سریالهای	serijsko
سریالهای	zaporedna
سریالهای	serijski
زودرس	prezgodaj
پولیس	policija
نووگورود	novgorod
مؤنث	ženska
مؤنث	ženski
مؤنث	samica
مؤنث	žensko
دامی	past
آلیاژ	zlitine
سمینار	seminarja
سمینار	seminar
تمامیت	izpolnjen
تمامیت	izpolnjeno
تمامیت	izpolnjena
تمامیت	izpolnjene
تمامیت	izpolnjeni
تمامیت	celovitost
تمامیت	popolnost
ماتریکس	matrico
ماتریکس	matrica
ماتریکس	matrika
وانواتو	vanuatu
ورا	vera
مهربانی	sočutje
مهربانی	sočutja
مهربانی	nežnosti
مهربانی	nežnost
مهربانی	občutljivost
مهربانی	prijaznost
مهربانی	dobrote
مهربانی	prijaznosti
مهربانی	naklonjenost
تیت	tate
مورو	moreau
مورو	moro
تنگستن	volframov
نمو	nemo
نمو	nema
نمو	povečanje
نمو	povečevanje
لامبورگینی	lamborghini
کندن	kopanje
کندن	kopati
کندن	kopanja
تاز	galop
اذان	adhan
وون	zmagali
وون	zmagala
وون	zmagal
گلدان	vazo
گلدان	vaza
پلیستوسن	pleistocen
معشوق	ljubeča
معشوق	ljubeč
معشوق	ljubeče
معشوق	ljubiti
گلبرگ	cvetove
خامه	smetana
خامه	kremo
خامه	smetane
خامه	smetano
خامه	krema
الیمپوس	olimp
ترزا	teresa
ترزا	tereza
الرحمن	rahman
پاسگاه	postajo
پاسگاه	postaji
پاسگاه	postaja
ورونیکا	veronika
ورونیکا	veronica
فریرا	ferreira
مرلین	merlin
قو	labod
قو	swan
میدلند	midland
رسما	uradno
شمایل	ikona
میلو	milo
میلو	melo
موزون	ritem
پیگیر	sledenje
پرینس	princa
پرینس	prince
پرینس	knez
پرینس	princ
وینس	vince
صدری	sadri
پائیز	jesen
پائیز	jeseni
پائیز	jesenski
تلاشهای	napori
تلاشهای	prizadevanja
مقاومتی	upor
مقاومتی	odpornost
مقاومتی	odpor
مقاومتی	upiranje
ایستاد	ustavil
ایستاد	ustavljen
املایی	črkovanje
هملت	hamlet
بلاش	vologas
نردبان	lestev
نردبان	lestve
نردبان	lestev
نردبان	lestve
ایلی	ailly
زسکا	cska
واله	valle
واله	vale
مقعد	anus
مقعد	analno
مقعد	danke
دایمی	trajni
دایمی	trajen
دایمی	trajna
دایمی	trajno
دایمی	stalna
تعمید	krščen
تعمید	krst
تعمید	krstil
تعمید	krst
ماخ	mach
سولاوسی	sulawesi
رقیق	razredčenih
رقیق	razredčenih
ناکافی	nezadostno
ناکافی	nezadostni
ناکافی	nezadosten
ناکافی	nezadostne
ناکافی	nezadostna
ناکافی	nezadostno
ناکافی	neustrezno
اسپم	neželena
اسپم	spam
راهبری	pilotni
راهبری	pilot
بیوشیمی	biokemija
مرقد	tabernakelj
لسوتو	lesoto
دکارت	descartes
ابطال	razveljavitev
آخن	aachen
کرس	kress
بازارها	tržnice
بازارها	trgi
بازارها	tržišča
ویگان	vigan
جیب	žepu
جیب	žep
جیب	žepi
جیب	žepe
ژنی	gene
ژنی	gen
ترشحات	izločki
زبانشناسی	jezikoslovje
نظرها	komentarjev
نظرها	komentarji
نظرها	opombe
نظرها	pripombe
آرکید	arcade
آرکید	igralnica
ناتان	nathan
پرایس	cena
ملون	mellon
افزایشی	povečanje
افزایشی	naraščajoče
افزایشی	povečevanje
معلمی	učiteljica
معلمی	učitelj
هه	heh
کایل	kyle
سیره	preroške
سایلنت	tiha
سایلنت	tiho
زیگموند	sigmund
پروجا	perugia
اپی	epinefrin
اپی	epi
بهادر	bahadur
غزنی	ghazni
آکواریوم	akvarij
کرن	karen
کاه	slamico
کاه	slame
کاه	slamo
کاه	obrezana
پشه	komarjev
پشه	komar
پشه	komarji
پشه	komarjev
پشه	komarji
آمور	amor
آمور	amur
آراگون	aragon
استارت	stuart
مایرز	myers
مایرز	meyers
مش	mash
لوتوس	lotus
فاشیسم	fašizem
فاشیسم	fašizmu
مزایا	prednosti
مزایا	ugodnosti
لوت	lotte
ناکامی	razočaranje
ناکامی	polom
برتراند	bertrand
غنیمت	plen
غنیمت	plena
غنیمت	plen
گلها	rožice
گلها	cvetje
گلها	cvetovi
گلها	rože
سست	šibki
سست	šibak
سست	šibek
سست	šibka
سست	šibko
سست	oslabiti
سست	oslabi
تبصره	komponente
تبصره	opomba
خندان	smeha
خندان	smeh
لاغر	suha
لاغر	suhi
لاغر	suh
لاغر	tanke
لاغر	tanka
لاغر	tanko
لاغر	tanek
تسکین	pomirja
شاندونگ	shandong
شبکیه	mrežnice
شبکیه	mrežnice
عملا	praktično
دوناتلو	donatello
کندو	panj
کندو	panju
کندو	panj
آغا	agha
ورن	verne
ورن	vern
فلسطینیان	palestinci
عموما	splošno
کیلیکیه	kilikija
مریلین	marilyn
مفسران	komentatorji
افراز	pregrada
افراز	porazdelitveni
کروس	cruz
آواشناسی	fonetika
تنبور	tabor
کبرا	kobra
سرمایش	hlajenje
عبید	abid
بلوم	bloom
نگارنده	oblikovalec
تین	teen
تین	najstnik
تین	najstniška
تین	tin
فرگوسن	ferguson
سوئیچ	preklopi
سوئیچ	zamenjaj
سوئیچ	stikalo
هلو	breskev
هلو	breskve
هلو	breskev
هلو	breskve
خبرنگاری	novinarstvo
کورنلیوس	cornelius
مایلز	kilometre
مایلز	milje
مایلز	kilometri
مایلز	miles
مایلز	kilometrov
مایلز	milj
برشا	brescia
خلوص	iskrenost
خلوص	iskrenosti
جیووانی	giovanni
پارادوکس	paradoks
دیلن	dylan
اورت	everett
اورت	oort
گیتس	gates
اتانول	etanol
مارش	močvirja
مارش	marsh
مارش	močvirje
سرگرد	major
سرفه	kašelj
سرفه	kašelj
اهم	ohm
رسانا	dirigent
گولد	gould
سیمور	seymour
تازی	arabski
تازی	arabsko
تازی	arabska
باارزش	neprecenljiv
باارزش	neprecenljivo
مزایده	dražba
مزایده	dražbo
مزایده	dražbi
مزایده	dražbe
کلاد	claude
آبها	vode
آبها	waters
افراط	presežek
خشایار	kserks
کیسی	casey
دخانیات	tobak
نابغه	genialno
نابغه	genij
ژیل	gilles
هیلبرت	hilbert
ریزه	dvignemo
خارش	srbenje
خارش	srbi
خارش	izpuščaji
خارش	srbi
عمری	doživljenjsko
کتان	perilo
کتان	perila
کتان	lan
کتان	bombaž
تاتا	tata
قرنیه	roženice
مکالمات	pogovori
سولفور	žveplo
سولفور	žveplo
شکوفه	cvet
شکوفه	cvetka
شکوفه	cvet
شکوفه	cveta
شکوفه	roža
شکوفه	rožica
شکوفه	bloom
متفکران	misleci
ولینگتون	wellington
میاد	prihaja
منش	drža
منش	obnašanje
منش	odnos
وسوسه	mika
وسوسه	skušnjavo
وسوسه	skušnjavi
وسوسه	skušnjava
ایروینگ	irving
سقفی	strop
محموله	tovor
محموله	tovor
محموله	pošiljko
محموله	pošiljka
عرشه	palube
عرشه	krov
عرشه	palubi
پناهندگی	azil
شاکی	pritoževati
وفا	izpolni
وفا	izpolnil
وفا	zaveze
وفا	obveznosti
وفا	obveze
چچن	čečeni
چچن	čečeniji
سوپرانو	soprano
روتردام	rotterdam
یونکرس	junkers
اورست	everest
اشباح	prikazen
اشباح	prikazni
اشباح	fantom
اشباح	duhov
اشباح	duhovi
اشباح	prikazni
اشباح	duhove
اشباح	prikazni
سرماخوردگی	prehlad
سرماخوردگی	mraz
سرماخوردگی	mrzlo
سرماخوردگی	hladno
سرماخوردگی	mrzla
سرماخوردگی	mrzel
سرماخوردگی	gripa
سرماخوردگی	gripi
سرماخوردگی	gripo
صدساله	stoletnico
صدساله	stoletni
جهانیان	svetov
جهانیان	svetovi
جهانیان	svetove
آتنا	athena
انیو	ennio
برادرزاده	nečak
برادرزاده	nečaka
برادرزاده	nečakinje
اخترفیزیک	astrofizike
دستیاری	pomočnika
دستیاری	pomočnik
دستیاری	asistent
دستیاری	asistentka
دستیاری	pomočnica
عمار	amar
تبلت	tableto
تبلت	tableta
تبلت	tablica
انریکو	enrico
شامگاه	večeri
شامگاه	večere
طبل	boben
طبل	bobni
سیمپسون	simpson
چخوف	čehova
کارساز	strežnik
بوفالو	buffalo
کارتاژ	kartagini
اورلاندو	orlando
سیلاب	torrente
پیمانه	merjenje
پیمانه	modul
پیمانه	ukrep
پیمانه	merilo
سامر	summer
سامر	poletna
سامر	poletni
سامر	poletno
سامر	poleti
سامر	poletje
مکری	mcrae
تول	cestnine
ایفل	eifflov
سینوس	hiperbolični
اسامه	osama
اسامه	osama
اسامه	osame
تمساح	krokodil
وهم	domišljija
وهم	fantazijo
وهم	fantazije
وهم	fantazija
وهم	blodnje
وهم	iluzija
وهم	iluzijo
وهم	iluzije
دودی	dim
دودی	kadite
دودی	dima
دودی	kadi
دودی	kajenje
لوئیجی	luigi
قرعه	veliko
پلک	veke
پلک	vek
آورو	avro
زمامداری	absolutistični
جبار	jabbar
ابرو	obrvi
ابرو	ebro
ابرو	obrvi
ابرو	obrvi
غزال	gazela
بزرگنمایی	zoom
ارادت	plača
ارادت	plačuje
دوتا	dve
دوتا	dva
خیس	mokre
خیس	mokro
خیس	mokra
خیس	mokri
خیس	moker
پرداز	procesor
عزم	določitev
عزم	odločnost
عزم	določanje
راکتور	reaktor
گاردن	garden
گاردن	vrt
وینسلت	winslet
فلمینگ	flemming
فلمینگ	fleming
گویندگی	sidro
کاپیتول	capitol
آلوز	alves
سازمانها	organizacije
سازمانها	organizacijami
سازمانها	organizacij
گاگا	gaga
امپایر	empire
امپایر	imperij
امپایر	cesarstvo
مستی	pijani
مستی	pijanec
مستی	pijan
مستی	pijana
فرمانی	mandat
فرمانی	mandata
فرمانی	pooblastila
آلفردو	alfredo
فرازمینی	nezemeljskega
فرازمینی	nezemeljsko
سمندر	močerad
رواق	portico
هیر	heer
هیر	hare
النا	elena
النا	eleno
النا	eleni
وانت	tovornjak
وانت	kamion
ویدئوهای	videi
ویدئوهای	videe
لبنیات	mlečni
لبنیات	mlečnih
آمنه	amina
ونسا	vanessa
همگام	rotorji
همگام	sinhroni
همگام	sinhrono
همگام	usklajeni
همگام	uskladi
رند	rand
امیدی	upanja
امیدی	hope
امیدی	upanje
المپیا	olimpija
جیکوب	jakob
جیکوب	jacob
میجی	meidži
دیافراگم	kilo
علاقمند	zanima
علاقمند	zainteresirani
علاقمند	zainteresirana
علاقمند	zainteresirane
آلرژی	alergije
آلرژی	alergijo
آلرژی	alergija
آلرژی	alergije
آلرژی	alergijo
آلرژی	alergija
آلرژی	alergijska
آلرژی	alergičen
آلرژی	alergijske
آلرژی	alergična
استریپ	trakovi
استریپ	trak
رعد	grmenje
رعد	grom
پوزه	rilec
پوزه	gobec
فینکس	phoenix
چارتر	listina
چارتر	listine
پندار	mnenje
پندار	mnenja
پندار	domneva
پندار	predpostavka
پندار	razkošno
پندار	nobel
راشد	rashid
بشیر	bašir
لعل	lal
لعل	granat
نگیرد	kolobarjih
پهنا	široka
پهنا	široki
پهنا	široko
پهنا	širok
لنینگراد	leningrad
آشیل	ahil
ویدیوی	posnetek
ویدیوی	video
ویدیوی	videoposnetek
آناستازیا	anastacia
آناستازیا	anastasia
اسپاگتی	špageti
پائولا	paola
پائولا	paulo
پائولا	paula
بورنئو	borneo
ضعیفی	šibki
ضعیفی	šibak
ضعیفی	šibek
ضعیفی	šibka
ضعیفی	šibko
کوبایی	kubanski
سوزانده	zažgan
سوزانده	zažgal
سوزانده	pogorela
سوزانده	pogorel
سوزانده	zgorel
رابی	robi
رابی	robby
هندوئیسم	hinduizem
سروان	stotnik
سروان	kapitan
اسنودن	snowden
رابرتز	roberts
بیضه	mošnjo
بیضه	testisov
بیضه	testis
جینا	jenna
کیمیا	alkimija
پلکانی	stopnice
پلکانی	stopnišče
کروکی	kabriolet
نون	kruh
نون	kruha
اپتیک	optika
گرایس	gerais
کارفرما	delodajalca
کارفرما	delodajalec
دویدن	teče
دویدن	tek
دویدن	teči
مستطیلی	pravokotna
مستطیلی	pravokotnih
مستطیلی	pravokotno
سرکار	častnik
سرکار	policist
کنتراست	nasprotje
رقابتهای	konkurenca
رقابتهای	tekmovanje
رقابتهای	natečaj
هلموت	helmut
جیغ	kričanje
جیغ	kričati
جیغ	kriči
جیغ	kriči
جیغ	zakriči
جیغ	krik
پختن	kuhanje
پختن	peka
پختن	peče
پختن	peko
دلقک	klovn
فارادی	faraday
تارزان	tarzan
بیکار	brezposelne
بیکار	brezposelnih
بیکار	brezposeln
بیکار	brezposelni
بیکار	nedejavnosti
ریکی	ricky
شاو	shaw
مانیل	manili
لنفاوی	limfni
لنفاوی	limfatičnega
باربر	frizer
باربر	brivec
مقبول	sprejemljivo
مقبول	sprejemljive
مقبول	sprejemljiv
مقبول	sprejemljivi
مقبول	sprejemljiva
مقبول	cenjeni
مقبول	cenjena
مقبول	cenil
وحشتناک	grozna
وحشتناک	grozno
وحشتناک	grozen
پاکت	ovojnice
پاکت	ovojnica
حسابدار	računovodja
باگ	žužek
باگ	hrošč
باگ	žuželka
شکافت	cepitve
تورس	torres
جوانترین	najmlajše
جوانترین	najmlajša
جوانترین	najmlajši
ولیکی	veliki
وینچستر	winchester
برجک	kupoli
حراج	dražba
حراج	dražbo
حراج	dražbi
حراج	dražbe
حراج	prodajo
حراج	prodaja
حبوبات	koruza
حبوبات	koruzo
حبوبات	žito
حبوبات	žita
حبوبات	zrna
حبوبات	zrnje
حبوبات	kosmiči
حبوبات	žit
حبوبات	žitarice
سرشت	narave
سرشت	narava
شرکتها	podjetja
شرکتها	podjetja
شرکتها	družbe
کاکلی	čopasti
نمودارهای	diagrami
شلدون	sheldon
لن	len
کارکس	carex
غیب	nevidni
غیب	nevidne
غیب	nevidno
رامون	ramone
رامون	ramon
رامون	ramon
ارج	cenjena
ارج	cenjen
ارج	cenjene
ارج	cenjeni
پسندیده	sprejemljivo
پسندیده	sprejemljive
پسندیده	sprejemljiv
پسندیده	sprejemljivi
پسندیده	sprejemljiva
گونتر	günter
گونتر	günther
کیریباتی	kiribati
چماق	klub
چماق	club
چماق	netopir
چماق	bat
آدری	audrey
مارا	mara
لات	lat
جرزی	dres
جرزی	jersey
هاید	hyde
سافک	suffolk
آتاترک	atatürka
پالما	palma
تایلندی	tajska
تایلندی	tajsko
تایلندی	tajski
تنریف	tenerife
کافکا	kafka
فاعل	top
فاعل	vrh
فاعل	predmet
فاعل	osebek
فاعل	subjekt
تدابیر	obratuje
باج	odkupnina
باج	odkupnino
باج	budge
باج	izsiljevanje
نظارتی	nadziranje
نظارتی	nadzorovanje
نظارتی	nadzor
فسیل	fosilnih
عکسبرداری	fotografiranje
عکسبرداری	photography
عکسبرداری	fotografijo
عکسبرداری	fotografija
کوکو	coco
کوکو	kakav
کوکو	kakava
کوکو	kukavica
کنجکاوی	radovedna
کنجکاوی	radovedni
کنجکاوی	radoveden
کنجکاوی	radovednost
پیرنه	pirenejih
میا	mia
میا	mio
اختلاس	poneverbe
اختلاس	poneverbe
بالدار	krilati
مسقط	muškat
فیلیپینی	filipinski
فیلیپینی	filipinski
ناجی	rešitelj
ولگرد	mulc
ولگرد	punk
عطش	žeja
شدگی	prekletstvo
روبان	trakovi
روبان	trakove
روبان	trak
تنزل	razgradijo
کبالت	kobalt
انس	anas
رادرفورد	rutherford
ویتنامی	vietnamski
ساقط	preklic
ساقط	prekinitev
نانت	nantes
مید	meade
مید	mead
لوزالمعده	slinavke
لوزالمعده	slinavko
مغذی	hranljiva
مغذی	hranila
مغذی	hranil
فالز	slapovi
فالز	falls
فالز	pade
فالز	padci
لوکی	loki
نورماندی	normandiji
مکینتاش	mac
مکینتاش	maca
مکینتاش	macintosh
دیکنز	dickens
ارتداد	krivoverstvo
سخنران	predavatelj
سخنران	motivacijski
عریان	gola
عریان	nag
عریان	goli
عریان	golo
عریان	golimi
عریان	gole
مینیاتور	mini
ناتالیا	natalija
ناتالیا	natalia
فرسوده	rusty
آنتونوف	antonov
فیتزجرالد	fitzgerald
چسبندگی	kohezijo
چسبندگی	kohezija
چسبندگی	adhezije
چسبندگی	oprijem
پولو	polo
پولو	pola
بیکن	slanino
بیکن	slanina
بیکن	slanine
جاسوسان	vohuni
جاسوسان	vohuna
الکترا	elektra
الکترا	electra
نعل	podkev
دیکسون	dixon
دیکسون	dickson
مشورتی	svetovalni
مشورتی	svetovanje
سیفلیس	sifilis
هیوگو	hugo
توکار	vgrajeni
توکار	vgrajeno
تئو	theo
تئو	teo
صداها	glasov
صداها	glasove
صداها	glasovi
کسل	castle
کسل	grad
کسل	dvorec
آسانسور	dvigalo
نیاگارا	niagara
غزلیات	sonet
آجرهای	opeka
آجرهای	opeke
تاو	tau
تاو	vleko
شیرها	levi
شیرها	leve
تراکتور	traktor
فورپومرن	vorpommern
جاسازی	podtaknil
ایا	aya
میلیونی	milijon
میلیونی	milijoni
میلیونی	milijonov
میلیونی	miljon
قصاب	mesarji
قصاب	mesar
قصاب	klavec
کدو	buča
کدو	buče
کدو	bučka
کدو	buč
کدو	buča
انتظارات	pričakovanja
انتظارات	pričakovanje
انتظارات	pričakovanja
موبد	mag
هاتسپر	hotspur
رشوه	podkupovanje
رشوه	podkupnine
رشوه	podkupiti
رشوه	podkupovanje
رشوه	podkupnino
ایگلسیاس	iglesias
مجلل	deluxe
مجلل	razkošne
مجلل	čudovita
مجلل	lepotica
دولتهای	vladam
دولتهای	vlade
دخمه	grobnici
دخمه	grobnica
دخمه	klet
آلکسی	aleksej
هون	hun
هون	pristan
هون	haven
موسولینی	mussolini
بیبر	bieber
غاری	votlina
غاری	jamo
غاری	jama
غاری	jami
اورنج	oranžno
اورنج	oranžni
اورنج	pomaranča
اورنج	oranžne
اورنج	oranžna
لنکستر	lancaster
سرکوبی	zatiranje
شیزوئوکا	šizuoka
لینکین	linkin
اقرار	priznanja
اقرار	spovedi
اقرار	izpoved
اقرار	spovedi
اقرار	spoved
اقرار	priznanje
اقرار	ratificirala
هابیت	hobit
خو	goo
سینی	pladenj
زردپره	strnad
خفته	spijo
خفته	spi
خفته	spanje
بغل	objem
بغل	objemi
کاردار	evnuh
ادینبورگ	edinburghu
خلط	sluzi
باطنی	navznoter
ژوپیتر	jupiter
بولیوار	bolivar
یدید	jodid
سرس	ceres
کوبریک	kubrick
شأن	dostojanstvo
شأن	dostojanstva
دریم	sanje
دریم	dream
دریم	sanjsko
اخباری	novica
اخباری	novice
خلاقانه	navdihujoče
خلاقانه	ustvarjalna
خلاقانه	ustvarjalno
خلاقانه	ustvarjalni
خلاقانه	kreativno
بهمنی	razčlenitev
بهمنی	razdelitev
وخیم	napet
وخیم	napeto
وخیم	napeta
وخیم	napeti
وخیم	dire
توکل	zaupanje
توکل	zaupanja
شستشو	pranje
شستشو	pranje
شستشو	umivanje
کاتلین	kathleen
کاتلین	cathleen
مافیا	mafija
مافیا	mafijo
مودنا	modena
مقعدی	biseri
مقعدی	kroglice
مقعدی	analno
متصدی	kurator
داروخانه	lekarna
داروخانه	lekarno
داروخانه	lekarni
دلبستگی	interesi
اپوس	opus
تصویرسازی	ponazoritev
تصویرسازی	ilustracija
نغمه	pesem
مدرنیته	sodobnost
چانه	brado
چانه	chin
چانه	brada
چانه	brade
راداری	radar
اریس	eris
میکروسکوپی	mikroskopske
ریمیکس	remix
شانون	shannon
باپتیست	baptist
باپتیست	baptiste
کمبل	campbell
نزولی	spušča
رومیزی	namizno
رومیزی	namizje
سیاهرگ	vene
سیاهرگ	žilo
سیاهرگ	veno
شامپاین	šampanjec
تصورات	domišljija
تصورات	domišljije
تصورات	domišljijo
تصورات	videnja
تصورات	vizije
دورۀ	obdobje
توربو	turbo
خیاط	krojač
خیاط	šivilja
خیاط	šivanje
پورتر	porter
پورتر	porterja
جبرئیل	gabriel
دعوی	tožba
براگا	braga
جلبک	alg
جلبک	alge
سیلک	svile
سیلک	svila
پارگی	raztrganine
پارگی	prezgodaj
ناقوس	zvonec
ناقوس	zvon
ناقوس	bell
گوادلوپ	guadeloupe
امدادی	pomožni
امدادی	pomožno
امدادی	pomožna
امدادی	pomožne
مارچلو	marcelo
مارچلو	marcello
لوییز	louise
اشنایدر	schneider
انطاکیه	antiohijo
نامتقارن	asimetrične
مارکز	márquez
مارکز	marques
مارکز	marquez
میکا	micah
میکا	mica
میکا	mika
والتون	walton
نیلز	niles
نیلز	nils
نیلز	niels
جهانگرد	turistična
جهانگرد	turistični
جهانگرد	turistične
جهانگرد	turist
جهانگرد	turistično
ساشا	saša
ساشا	saša
ساشا	sasha
متناقض	protislovno
ونک	gui
مخاط	sluz
مخاط	sluzi
بیلبائو	bilbao
دوریس	doris
فولر	fuller
فولر	fowler
تعاملات	interakcije
بلر	blair
آسایشگاه	hospic
آسایشگاه	sanatoriju
کریستن	christian
کریستن	krščanski
کریستن	kristjan
بازنده	poraženec
بازنده	zguba
لارا	lara
رگرسیون	nazadovanje
رگرسیون	regresije
ولیکا	velika
تولستوی	tolstoj
ریچاردز	richards
تیل	rep
تیل	tail
تیل	teal
تیل	thiel
زارع	zare
سوپرمن	superman
وبستر	webster
تائو	tao
رولند	rowland
رولند	roland
بویل	boyle
ایدئولوژیک	ideoloških
بالی	bali
مارگریت	marguerite
بویی	preliv
دیسکو	disko
هوستون	houston
وایکینگ	viking
وایکینگ	vikingi
دوو	daewoo
دوو	duet
دوو	duo
کوپن	kupon
غمگین	žalosten
غمگین	žalostna
غمگین	žalostno
نیمکت	klopi
نیمکت	klop
گیبس	gibbs
انحطاط	retrogradno
دیرتر	pozneje
دیرتر	kasneje
مقبولیت	sprejemljivosti
مقبولیت	sprejemljivost
عاشقان	ljubimca
عاشقان	ljubitelji
عاشقان	zaljubljenca
عاشقان	ljubimci
لارو	larue
لارو	ličinka
پروانس	provansi
غرامت	odkupnina
غرامت	odkupnino
نشویل	nashvillu
جولین	julian
جولین	julien
تصویرگر	ilustrator
نورا	nora
الو	pozdravljeni
تخمک	jajce
سکان	krmilo
سکان	krmilo
معشوقه	ljubico
معشوقه	gospodarica
سرریز	weir
چرمی	usnje
لنون	lennon
وید	wade
آئورت	aorte
آئورت	aorto
شهرتش	sloves
شهرتش	ugled
شهرتش	slava
شهرتش	slavo
همیاری	raznolikosti
همیاری	raznovrstnost
همیاری	raznolikost
پشیمان	obžalovanje
پشیمان	obžalovanja
والنتین	valentin
والنتین	valentine
چنگال	vilice
چنگال	vilicami
جریکو	jericho
نگاتیو	negativen
نگاتیو	negativna
نگاتیو	negativno
نگاتیو	negativni
دلیری	pogum
دلیری	pogum
معافیت	oprostitev
معافیت	izjema
معافیت	izjeme
وسکس	wessex
فارل	farrell
فارل	pharrell
جانستون	johnston
عمه	teta
عمه	tetka
عمه	tetka
عمه	teta
عمه	teti
عمه	tete
عمه	teto
جهادی	militantna
جهادی	džihada
کوآ	coa
صرب	srb
صرب	srbski
صرب	srb
صرب	srbsko
شکایات	pritožbe
پادتن	protiteles
پادتن	protitelesa
پادتن	imunoglobulin
پادتن	protitelesa
