категорія	kategori
губернія	pentadbiran
циклу	loop
циклу	gelung
вежа	tower
вежа	menara
деталі	perincian
деталі	butiran
деталі	details
деталі	detail
частинок	zarah
єпископа	biskop
єпископа	bishop
асоціація	persatuan
асоціація	association
асоціація	perkaitan
приймає	menerima
приймає	takes
розробив	direka
видобуток	rampasan
сена	sena
сюжет	cerita
сюжет	story
майстерні	studio
драма	drama
католицька	katolik
зауваження	note
зауваження	nota
зауваження	notis
зауваження	perasan
погляд	peek
погляд	tengok
погляд	look
мас	mas
віра	vera
віра	iman
віра	vira
віра	kepercayaan
повернути	turn
стрічки	feed
стрічки	suapan
стрічки	pita
стрічки	tape
стрічки	strip
визволення	pembebasan
цікаво	curious
цікаво	penasaran
цікаво	menarik
цікаво	berminat
цікаво	heran
цікаво	wonder
користування	penggunaan
користування	kegunaan
користування	menggunakan
користування	guna
татар	tatar
мінерали	mineral
хід	turn
хід	gerak
семінарії	seminary
інтереси	minat
змісту	toc
представляє	mewakili
заміж	berkahwin
прибуток	profit
прибуток	pendapatan
прибуток	hasil
прибуток	pendapatan
сержант	sarjan
сержант	sarjan
сержант	sgt
акцій	ekuiti
кут	kut
кут	sudut
вибрані	dipilih
вибрані	kegemaran
митрополит	archbishop
надано	disediakan
надано	diberikan
надано	diberi
надано	dibekalkan
надано	disediakan
лютий	februari
явище	fenomena
явище	fenomena
спеціальний	istimewa
спеціальний	special
азербайджану	azerbaijan
медичні	medik
медичні	perubatan
подорож	pelayaran
подорож	voyage
подорож	melancong
подорож	travel
подорож	pelancongan
подорож	kembara
подорож	trip
подорож	melancong
філіп	phillip
філіп	philippe
філіп	philip
філіп	filip
оцінка	penarafan
оцінка	kadaran
оцінка	skor
оцінка	penilaian
долини	vale
погляди	penglihatan
погляди	kepercayaan
погляди	keyakinan
погляди	paparan
погляди	pandangan
погляди	views
учні	pelajar
учні	murid
учні	murid
повне	full
повне	kenyang
повне	penuh
пік	piz
пік	pik
пік	puncak
необхідні	dikehendaki
необхідні	diperlukan
необхідні	diperlukan
літературний	sastera
комах	serangga
юлія	yulia
юлія	julia
ріо	rio
ріо	río
їзду	cekal
полтава	poltava
зброю	senjata
зброю	senapang
вінниця	vinnytsia
посольство	kedutaan
ідею	idea
франц	franz
ядра	kernel
активний	active
активний	aktif
раду	radu
співвідношення	perkadaran
співвідношення	nisbah
співвідношення	aspek
зберігаються	tersimpan
зберігаються	disimpan
відень	vienna
суддя	hakim
суддя	ruj
суддя	ref
спроба	cubaan
спроба	percubaan
швейцарія	switzerland
латвії	latvia
платформа	platform
платформа	pelantar
ударні	dram
ударні	gendang
журі	juri
спеціального	reptilia
сер	sir
сер	tuan
сер	encik
навчального	akademik
відповіді	maklumbalas
відповіді	jawapan
відповіді	jawapan
відповіді	balasan
хосе	jose
хосе	josé
хосе	josé
концепції	konsep
романи	novel
потребує	keperluan
потребує	memerlukan
описує	menghuraikan
описує	menerangkan
описує	menggambarkan
філософія	falsafah
передач	pemindahan
джованні	giovanni
порівняння	perbandingan
порівняння	bandingkan
порівняння	membandingkan
порівняння	ber
порівняння	beza
порівняння	perbandingan
диплом	ijazah
диплом	diploma
встановлені	dipasang
почався	dimulakan
почався	bermula
висока	tinggi
релігійні	agama
релігійні	keagamaan
літературні	sastera
акторка	pelakon
історичної	bersejarah
фізика	fizik
атаки	serangan
атаки	attack
атаки	serangan
атаки	serang
наші	our
тече	tebar
тече	aliran
тече	mengalir
відоме	known
відоме	dikenali
відоме	diketahui
звільнений	dipecat
спогади	kenangan
югославії	yugoslavia
регулярно	teratur
баварія	bavaria
баварія	bayern
залізничний	rail
залізничний	rel
бізнесу	perniagaan
дорослому	dewasa
шампань	champagne
засіб	radas
засіб	tool
засіб	alat
тимчасово	sementara
ніби	dugaan
обмін	berkongsi
обмін	perkongsian
обмін	pertukaran
обмін	exchange
платформи	platform
платформи	platform
платформи	pelantar
проектування	rekaan
проектування	design
скасування	membatalkan
скасування	membatalkan
скасування	pembatalan
довгі	panjang
довгі	long
антоніо	antonio
чорні	black
чорні	hitam
пристроїв	peranti
ані	ani
ані	nor
фізичні	jasmani
фізичні	fizikal
артилерії	artileri
медіа	media
природні	natural
природні	semulajadi
мозель	moselle
горі	gori
підхід	pendekatan
підхід	approach
хвіст	buntut
хвіст	ekor
хвіст	ponytail
гілки	cawangan
гілки	cabang
гілки	dahan
гілки	bebenang
луар	loir
луар	loire
економічні	ekonomi
журналісти	kewartawanan
журналісти	wartawan
щит	perisai
щит	perisainya
берлін	berlin
лікарня	hospital
тій	thil
папи	paus
папи	pope
японський	jepun
вільний	free
німецькою	jerman
живопис	melukis
живопис	lukisan
живопис	mengecat
заліза	besi
заліза	iron
вільно	berleluasa
вільно	free
впровадження	perlaksanaan
нагоди	majlis
вальтер	walther
вальтер	walter
справді	sungguh
європа	eropah
приєднання	join
приєднання	melampirkan
приєднання	menyertai
адміністрація	pentadbiran
дорослих	dewasa
знятий	terangkat
фігури	angka
фігури	tokoh
магазин	kedai
магазин	stor
магазин	store
магазин	kedai
розроблена	direka
відповідальність	liabiliti
відповідальність	tanggungjawab
розповсюдження	sebarkan
потік	fluks
потік	potok
потік	flow
потік	aliran
потік	strim
дана	dana
гай	gaius
гай	miang
гай	guy
поточний	semasa
лідерів	pemimpin
лідерів	leaders
розумію	fahami
колекція	foundry
колекція	koleksi
колекція	collection
гетьман	hetman
давніх	purba
давніх	kuno
ліквідації	menghilangkan
румунія	romania
підтвердження	kepastian
підтвердження	pengesahan
підтвердження	mengesahkan
підтвердження	approval
підтвердження	kelulusan
підтвердження	persetujuan
культурі	fiksyen
танк	tangki
танк	tank
зрозуміло	difahami
медичний	medik
медичний	perubatan
медичний	maulana
друзів	rakan
коней	kuda
виступ	performance
виступ	prestasi
щороку	annually
щороку	tahunan
будинках	rumah
ібн	ibnu
ібн	ibn
вищий	tinggi
вищий	higher
структур	struktur
шаблону	stensil
виконавців	pelaku
виконавців	penghibur
виконавців	resources
виконавців	sumber
виконавців	artis
виконавців	seniman
четвертий	keempat
зліва	kiri
уникнути	elakkan
літ	lit
літ	menyala
маршрут	hala
маршрут	itinerary
царство	kingdom
царство	kerajaan
едвард	edvard
едвард	edward
перемог	menang
пояснення	menjelaskan
пояснення	penjelasan
пояснення	penjelasan
пояснення	explain
пояснення	terangkan
громадянство	kebangsaan
громадянство	kewarganegaraan
громадянство	kerakyatan
допомагає	membantu
журналістів	wartawan
засуджений	disabitkan
засуджений	pesalah
засуджений	dikutuk
засуджений	dijatuhi
вхід	login
вхід	pembalakan
вхід	entrance
хан	khan
хан	han
художньої	berirama
якось	sometime
росіяни	rusia
чарльз	charles
випадки	tika
випадки	kes
випадки	insiden
випадки	kemunculan
персонаж	aksara
персонаж	watak
утримання	penahanan
вирішено	terlerai
вирішено	dipecahkan
розпаду	pereputan
чорно	monokrom
проводять	perbelanjaan
проводять	spend
читання	baca
читання	bacaan
читання	reading
читання	pembacaan
читання	membaca
пара	asap
пара	couple
пара	wap
союзників	sekutu
табір	kem
табір	perkhemahan
табір	kemah
почесні	honorific
смуги	belang
офіцер	pegawai
офіцер	perwira
офіцер	officer
десятки	puluhan
десятки	sedozen
десятки	dozen
житловий	perumahan
житловий	kediaman
сирії	syria
колективу	collaborative
схожі	serupa
схожі	seiras
схожі	berkaitan
схожі	terkait
схожі	related
схожі	berkait
нагорода	pahala
нагорода	ganjaran
нагорода	reward
нагорода	penghargaan
нагорода	anugerah
почуття	feeling
почуття	perasaan
почуття	deria
почуття	akal
почуття	perasaan
символів	aksara
символів	watak
символів	simbol
символів	aksara
символів	watak
активність	aktiviti
надати	menyediakan
надати	sediakan
надати	bekalan
надати	give
надати	kasi
надати	grant
надати	hibah
надати	geran
наслідки	akibatnya
соціальні	social
соціальні	sosial
затвердження	approval
затвердження	kelulusan
затвердження	persetujuan
дворі	ela
дворі	yard
обліку	membilang
обліку	pengebilan
обліку	bil
маю	mempunyai
стефан	stéphane
стефан	stefan
стефан	stephan
плавання	swimming
плавання	berenang
плавання	renang
світлана	svetlana
середні	medium
виглядає	looks
рідини	cecair
рідини	bendalir
формально	teknikalnya
підручник	manual
підручник	tutorial
танки	tank
вперед	forward
вперед	maju
вперед	majukan
вперед	majulah
студенти	pelajar
студенти	murid
владислав	vladislav
владислав	władysław
перевезення	pengangkutan
перевезення	freight
широкий	lebar
широкий	luas
широкий	kembang
червоні	reds
червоні	scarlet
червоні	merah
червоні	red
майна	property
майна	hartanah
релігія	agama
класифікація	pengelasan
класифікація	klasifikasi
миколаїв	mykolaiv
миколаїв	nikolaev
вилучено	dipadam
вилучено	terpadam
вилучено	dibuang
вилучено	dikeluarkan
галереї	galeri
галереї	galeri
галереї	gallery
вбивства	pembunuhan
громадяни	warganegara
дипломат	diplomat
зйомки	merakam
зйомки	penembakan
зйомки	penggambaran
зйомки	shooting
повноваження	tanggungjawab
кохання	love
кохання	cinta
показано	dipaparkan
важливі	penting
йосип	yusuf
йосип	joseph
йосип	josip
тижні	minggu
ґрунту	tanah
ґрунту	tanahnya
масив	tatasusunan
масив	massif
радник	penasihat
радник	kaunselor
радник	penasihat
радник	advisor
артур	arthur
артур	artur
звук	sound
звук	bunyi
звук	senyap
звук	bisu
рекорд	rakam
рекорд	rekod
епоху	epok
сягає	menjangkau
сягає	mencapai
втрат	kerugian
революція	revolusi
валентин	valentin
професія	kerjaya
професія	profesion
сталі	pemalar
вашингтон	washington
досяг	dicapai
відтоді	semenjak
відтоді	since
відтоді	sejak
зоряна	najam
виділення	peruntukan
виділення	menitik
виділення	penekanan
виділення	peruntukkan
виділення	memperuntukkan
спілкування	komunikasi
спілкування	berkomunikasi
спілкування	perbualan
спілкування	sembang
спілкування	bual
спілкування	chat
відвідав	melawat
відвідав	dilawati
відвідав	dilawat
квітки	bunga
квітки	flower
станіслава	stanislaus
вулицю	mengekang
художнього	artistik
власність	property
власність	hartanah
власність	pemilikan
різниця	ber
різниця	beza
різниця	perbezaan
різниця	cares
різниця	peduli
акт	akta
акт	act
акт	lakonan
акт	bertindak
відповідні	bersesuaian
онлайн	online
дозвіл	keizinan
дозвіл	izin
закриття	penutupan
закриття	dekat
закриття	tutup
руїни	runtuhan
франківськ	frankivsk
принц	putera
нормандія	normandy
параметри	opsyen
параметри	parameter
параметри	tetapan
альбомів	album
франсуа	françois
миколая	nicholas
випущена	berlesen
випущена	licensed
функцію	function
функцію	fungsi
православні	ortodoks
говорити	bincang
говорити	bercakap
говорити	bercakap
говорити	cakap
ситуацію	situasi
кастилія	castilla
погано	teruk
погано	buruk
погано	teruk
майя	maia
майя	maya
економічна	ekonomi
сестри	sisters
сестри	saudari
сестри	beradik
переваги	kelebihan
переваги	faedah
переваги	manfaat
плато	penara
озер	tasik
озер	danau
пом	pelembut
млин	kincir
млин	mill
парламент	parlimen
найкраще	terbaik
найкраще	best
оксана	oksana
січ	sich
яйця	telor
яйця	telur
яйця	bebola
яйця	zakar
манчестер	manchester
предмети	objek
тканини	fabrics
сесії	altar
сесії	sesi
сесії	sessi
сесії	plenary
міліції	militia
проходження	transit
луцьк	lutsk
закінчується	hujung
закінчується	penamat
закінчується	pengakhiran
артем	artem
артем	artyom
природний	natural
природний	semulajadi
луїс	luiz
луїс	luis
луїс	luís
луїс	louis
адміністраторів	pentadbir
фінансування	dibiayai
фінансування	pembiayaan
фінансування	pembiayaan
файлів	fail
журнали	majalah
журнали	jurnal
фінал	finale
фінал	muktamad
фінал	final
двері	pintu
двері	door
двері	pintu
мері	meri
мері	mary
мері	maryam
вузлів	knots
вузлів	knot
вузлів	nod
книжки	books
книжки	buku
токіо	tokyo
пригоди	adventures
пригоди	pengembaraan
пригоди	kembara
пригоди	adventure
пригоди	cabaran
пригоди	pengembaraan
депо	depo
кабінет	kabinet
архітектори	builders
архітектори	pembangun
подорожі	melancong
подорожі	travel
подорожі	pelancongan
подорожі	kembara
сторона	sisi
сторона	sampingan
сторона	samping
відмінності	perbezaan
вікторія	viktoria
вікторія	victoria
грн	uah
серце	jantung
серце	hati
серце	heart
записи	penyertaan
дон	don
спадщина	warisan
спадщина	heritage
вбивство	pembunuhan
вбивство	membunuh
вбивство	killing
музична	muzikal
музична	musical
ансамбль	ensemble
включення	enclosing
включення	sertakan
включення	termasuk
включення	merangkumi
включення	penyertaan
листи	huruf
шар	lapisan
душі	pancuran
душі	shower
душі	mandi
громадської	ngo
збагачення	diperkaya
ноги	kaki
ноги	kaki
особисте	personal
особисте	peribadi
особисте	swasta
особисте	peribadi
особисте	persendirian
особисте	prebet
приналежність	ditalian
приналежність	apparatus
побачив	gergaji
побачив	saw
поділля	podolia
відновити	pulih
відновити	recover
відновити	pulih
відновити	resume
автономна	autonomi
македонії	macedonia
кампанія	campania
кампанія	kempen
практика	latihan
практика	latih
практика	amalan
запитання	persoalan
запитання	soalan
запитання	soalan
запитання	pertanyaan
драматург	playwright
розпочато	dimulakan
розпочато	bermula
марко	marko
марко	marco
намір	niat
воротар	goalkeeper
краї	pinggir
краї	tepi
додаток	aturcara
додаток	aplikasi
додаток	app
додаток	aplikasi
додаток	appendix
додаток	plugin
продаж	jual
продаж	selling
продаж	menjual
продаж	sale
продаж	sales
продаж	jualan
сонце	ahd
сонце	sun
сонце	matahari
сонце	mentari
сонце	sunshine
дядько	pakcik
оточення	kotak
оточення	kejiranan
оточення	rombongan
бен	ben
реакція	reaksi
реакція	tindakbalas
моделювання	modelling
моделювання	simulasi
моделювання	modeling
версій	versi
алі	ali
редакція	edition
редакція	edisi
самий	sama
самий	same
розміщено	ditempatkan
розміщено	diletak
пристрої	peranti
документ	dok
документ	doc
документ	dokumen
документ	document
символи	simbol
символи	aksara
символи	watak
крізь	menerusi
крізь	melalui
індія	india
весілля	wedding
весілля	kahwin
весілля	perkahwinan
весілля	kawin
складова	ramuan
конференція	persidangan
стверджує	mendakwa
стверджує	tuntutan
зазнали	menderita
регіонах	kawasan
королева	ratu
королева	queen
королева	permaisuri
школах	sekolah
школах	mazhab
монета	coin
монета	syiling
математичних	matematik
різновид	kind
продукт	product
продукт	produk
формули	formulae
британська	british
дух	roh
дух	semangat
дух	spirit
єгипет	mesir
готель	penginapan
готель	hotel
сучасне	moden
сучасне	kontemporari
новини	news
мінськ	minsk
космос	kosmos
космос	kosmos
кулі	belon
кулі	peluru
вчитель	cikgu
вчитель	teacher
вчитель	guru
вадим	vadim
корисні	bermanfaat
корисні	berguna
корисні	membantu
свобода	freedom
свобода	kebebasan
свобода	kebebasan
свобода	liberty
внутрішні	dalaman
коефіцієнт	pekali
коефіцієнт	gini
коефіцієнт	nisbah
коефіцієнт	berbogel
коефіцієнт	factor
коефіцієнт	faktor
вийти	tamatkan
вийти	quit
вийти	keluar
представниками	outreach
верхні	hautes
верхні	upper
конго	congo
молода	khadam
молода	muda
молода	young
молода	mudanya
диск	cakera
диск	cakera
русь	rus
арденни	ardennes
сона	sona
місцевий	tempatan
хуан	juan
хуан	huang
душу	jiwa
душу	soul
молодь	pemuda
молодь	belia
рівне	rivne
рівне	menyamai
рівне	sama
рівне	setara
міді	copper
міді	tembaga
міді	kuprum
японська	jepun
особливий	istimewa
особливий	special
прага	prague
вікна	tetingkap
семен	semyon
потрапляє	bergegas
алгоритм	algoritma
ріг	rog
ріг	horn
позицій	jawatan
дем	dem
норм	norma
поляків	patok
поляків	kutub
андерсон	anderson
худоби	diuruskan
атмосфера	atmosfera
атмосфера	suasana
діяти	berlakon
діяти	lakonan
діяти	akta
діяти	act
діяти	lakonan
діяти	bertindak
щастя	kebahagiaan
землею	bumi
землею	tanah
землею	ground
коротка	pendek
намагалися	dicuba
намагалися	mencuba
намагалися	berjihadlah
намагалися	berjihad
джо	joe
адам	adam
двори	courtyards
стрільби	penembakan
стрільби	penggambaran
стрільби	shooting
шукати	carian
шукати	gelintar
шукати	jangkau
канадський	kanada
зелені	green
зелені	hijau
зелені	hijau
секції	seksyen
секції	bahagian
відзнаки	insignia
переклади	terjemahan
переклади	penterjemahan
заповідник	rizab
іль	île
іль	isle
іль	isles
туреччина	turkey
туреччина	turki
прийняти	accept
прийняти	terima
прийняти	terimalah
розслідування	menyiasat
розслідування	siasatan
розслідування	penyiasatan
розслідування	penyelidikan
розслідування	siasatan
розслідування	inquiry
ресурс	sumber
місцями	sesekali
входило	melibatkan
удар	jab
удар	hit
удар	hentam
удар	tebuk
удар	punch
автобус	bas
переговори	runding
переговори	perundingan
переговори	rundingan
компоненти	komponen
александр	alexandre
чернігів	chernihiv
призначена	ditugaskan
літери	huruf
літери	aksara
літери	watak
сценарій	screenplay
сценарій	senario
сценарій	skrip
мюнхен	munich
бійців	pejuang
бійців	petarung
бійців	fighters
бек	beck
бек	beek
підписи	captions
підписи	kapsyen
підписи	tandatangan
зразки	sample
зразки	sampel
зразки	contoh
зразки	sample
зразки	sampel
сполуки	compound
сполуки	kompaun
сполуки	sebatian
албанії	albania
анрі	henri
анрі	henry
каже	kata
каже	says
трон	singgahsana
трон	takhta
квартира	apartment
квартира	pangsapuri
написаний	ditampal
ато	ato
баку	baku
ваги	timbang
ваги	timbang
враховуючи	mempertimbangkan
враховуючи	menimbangkan
португалія	portugal
припущення	dugaan
припущення	firasat
дошка	papan
рівнів	aras
долі	nasib
проспект	avenue
твердження	kenyataan
твердження	statement
твердження	penyata
жодних	tiada
поранений	cedera
поранений	injured
поранений	terluka
торгівля	trading
торгівля	niaga
торгівля	perdagangan
торгівля	trade
королеви	queens
вшанування	maruah
вшанування	kehormatan
звернення	pasangan
звернення	diakses
звернення	mengakses
звернення	banding
звернення	rayuan
хімічні	kimia
заводи	tanaman
заводи	tumbuhan
долю	nasib
культ	cult
річ	perkara
річ	hal
річ	thing
природа	alam
природа	tabii
природа	semulajadi
найбільшу	terbesar
суму	sum
суму	jumlah
суму	amaun
тіл	jasad
тіл	mayat
ізраїль	israel
клан	clan
клан	suku
клан	puak
поєднання	kombinasi
єгипті	mesir
рівненська	rivne
конфлікти	konflik
знав	knew
макс	max
урахуванням	sensitive
урахуванням	sensitif
служить	pekerja
служить	hidang
споживання	pemakaian
згадки	mention
згадки	sebutan
згадки	mentions
каплиця	kapel
динамо	dinamo
динамо	dinamo
компонентів	komponen
конгресу	kongres
виявив	menemui
виявив	diwujudkan
призначені	ditugaskan
працівники	pekerja
працівники	pekerja
заняття	aktiviti
заняття	esl
марокко	maghribi
захворювань	penyakit
вільна	freestyle
вільна	free
георгія	george
продукція	production
продукція	pengeluaran
продукція	produksi
продукція	produk
родовище	oilfield
предмет	subjek
відкрили	dibuka
потенціал	potensi
губернатор	gabenor
студія	studio
сума	sum
сума	jumlah
сума	amaun
правом	autoriti
правом	authority
десятиліття	dekad
доба	usia
доба	umur
концепція	konsep
концепція	conception
тимошенко	tymoshenko
фінляндія	finland
біології	biologi
кваліфікації	kelayakan
звичайна	normal
ботанічний	botanic
ботанічний	botani
ботанічний	botanical
яєць	incubation
відбувалися	happening
величина	magnitud
відтворення	terap
відтворення	bermain
відтворення	main
відтворення	playing
схеми	skematik
схеми	skema
схеми	scheme
схеми	skim
схеми	skema
схеми	skema
можливе	munasabah
можливе	kemungkinan
сильний	berat
сильний	strong
сильний	kukuh
сильний	kuat
виконується	running
виконується	larian
архієпископ	archbishop
оголошення	pengumuman
оголошення	pengisytiharan
оголошення	iklan
оголошення	ads
оголошення	perisytiharan
оголошення	pengisytiharan
оголошення	pengistiharan
оголошення	isytihar
оголошення	declare
розробку	membangunkan
постачання	procurement
постачання	bekalan
громадянин	warganegara
громадянин	citizen
старше	older
форт	fort
удару	tebuk
удару	punch
бойовий	fighting
бойовий	bergaduh
бойовий	berlawan
бачив	dilihat
бачив	seen
бачив	gergaji
бачив	saw
любить	loves
едуард	edward
едуард	eduard
цілий	keseluruhan
цілий	whole
дер	der
ірану	iran
бразилія	brazil
ремонт	membaiki
ремонт	baikpulih
ремонт	pembaikian
ремонт	pembaikan
широке	luas
мінімум	minima
мінімум	minimum
додатково	advanced
роберта	roberta
джек	jek
джек	jack
ворогів	musuh
екологія	ekologi
завоювання	penaklukan
легенда	lagenda
легенда	legend
поверхня	permukaan
поверхня	surface
спортсмени	atlet
випущено	dilepaskan
випущено	released
випущено	dikeluarkan
випущено	dikeluarkan
скульптура	arca
бельгія	belgium
глибині	pit
сміт	smith
європейська	eropah
хочу	wanna
хочу	mahu
солі	garam
архітектурний	arkitek
півострів	semenanjung
марі	marie
марі	mari
маєток	mansion
маєток	firefly
маєток	kunang
зброєю	senjata
могили	pusara
могили	makam
могили	kubur
могили	kubur
зусилля	usaha
кавалер	jangkaan
кавалер	expectation
основне	primer
основне	utama
основне	fundamental
основне	utama
співаки	penyanyi
тер	ter
варшава	warsaw
східні	timur
речей	perkara
факторів	faktor
ураження	terpengaruh
ураження	terjejas
ураження	dipengaruhi
зеландії	zealand
євреї	yahudi
ужгород	uzhgorod
опера	opera
вчителів	guru
переслідування	gangguan
переслідування	mengejar
каліфорнії	ucla
венеції	venice
активні	active
активні	aktif
математик	mathematician
польською	polish
польською	poland
задачі	tugasan
задачі	jobs
задачі	pekerjaan
задачі	tugas
реал	real
житомир	zhytomyr
гірський	gunung
гірський	mountain
гірський	pergunungan
хребта	vertebra
хребта	ridge
хребта	rabung
квіти	bunga
квіти	flowers
явились	onset
поставити	put
поставити	meletakkan
засідання	perjumpaan
засідання	rapat
засідання	mesyuarat
засідання	meeting
лекції	ceramah
лекції	ceramah
лекції	lecture
лекції	syarahan
камери	kamera
камери	camera
камери	kamera
друг	rakan
друг	sahabat
ремонту	pembaikian
ремонту	pembaikan
символізує	melambangkan
вважаються	dianggap
вважаються	dipertimbangkan
майстра	bestari
майстра	wizard
портрети	potret
цска	cska
протистояння	pertentangan
вели	mengetuai
вели	leading
вели	terkemuka
роти	rota
болгарія	bulgaria
постійного	tekun
постійного	gigih
постійного	berterusan
аргументи	hujah
ефективність	kecekapan
ефективність	keberkesanan
ефективність	performance
ефективність	prestasi
драматичний	drama
найвища	tertinggi
якісь	sebarang
аварії	tergendala
правий	kanan
правий	kan
хай	hai
хай	khai
хай	panjang
хай	long
мін	venue
мін	ming
мін	lombong
мін	mines
мін	min
судді	hakim
судді	hakim
фабрика	kilang
рота	rota
рота	mulut
носили	usang
носили	worn
офіційні	rasmi
офіційні	official
схожий	menyerupai
океан	samudera
океан	lautan
океан	ocean
хору	glee
проходила	passing
проходила	melepasi
дитинства	childhood
секунд	seconds
секунд	detik
секунд	saat
визнав	diakui
оборону	pertahanan
масиву	tatasusunan
адміністратора	pentadbiran
адміністратора	pentadbir
ближче	closer
мережу	networking
мережу	rangkaian
супутник	satelit
супутник	sputnik
супутник	bulan
супутник	moon
повстанців	pemberontak
показники	angka
показники	tokoh
яскраво	menakjubkan
малюнок	melukis
малюнок	lukisan
адмірал	laksamana
зрозуміти	fahami
дивись	tengok
дивись	look
злиття	gabung
злиття	cantuman
злиття	cantum
злиття	fusion
злиття	menganyam
злиття	menenun
злиття	menyelit
злиття	menggabung
злиття	penggabungan
відгуки	semakan
відгуки	maklumbalas
відгуки	feedback
перевірки	ujian
перевірки	pengesahan
перевірки	penentusahan
перевірки	cek
основа	base
основа	pengkalan
запрошення	jemput
запрошення	jemputan
запрошення	undangan
запрошення	jemputan
запрошення	jemputan
туризм	pelancongan
демократична	demokratik
напад	attack
напад	serangan
напад	serang
напад	serangan
пана	pana
пана	panna
композиція	trek
композиція	runut
композиція	komposisi
композиція	gubahan
композиція	penggubahan
обсерваторії	observatories
конституція	perlembagaan
ночі	nights
ночі	malam
досягти	achieve
професійний	profesional
професійний	professional
імовірно	agaknya
імовірно	dugaan
росіян	rusia
дивіться	watch
дивіться	tonton
дивіться	tengok
дивіться	look
включно	termasuk
включно	termasuk
включно	inclusive
повинно	patut
повинно	sepatutnya
використані	diguna
використані	digunakan
рамки	bingkai
рамки	frame
рамки	sempadan
лісі	hutan
суть	pati
суть	essence
суть	intipati
досягла	dijangkau
досягла	dicapai
захопити	cekup
мереж	rangkaian
храмів	kuil
ікони	ikon
риба	ikan
ракет	roket
кольорів	warna
чехословаччини	czechoslovakia
розмноження	pembiakan
розмноження	breeding
розмноження	membiak
розмноження	breed
розмноження	baka
розмноження	pembiakan
тоні	toni
тоні	tony
патріархату	patriarchate
члена	member
члена	ahli
фіфа	fifa
козак	cossack
козак	kozak
ран	ran
ран	berlari
африка	afrika
сини	sons
друку	percetakan
друку	pencetakan
посольства	kedutaan
ядро	kernel
ядро	nukleus
ядро	core
ядро	inti
оновлення	menyegarkan
оновлення	kemaskini
оновлення	update
оновлення	kemaskini
оновлення	update
оновлення	mengemaskini
регіони	kawasan
попередження	penasihat
попередження	amaran
попередження	amaran
попередження	amaran
попередження	warning
губернатора	gabenor
логотип	logo
піти	menderma
критик	kritikan
критик	pengkritik
стрічка	reel
стрічка	suapan
стрічка	pita
стрічка	tape
стрічка	pita
стрічка	reben
випробувань	cobaan
вокзал	stesyen
вокзал	stesen
вокзал	gare
королівський	royal
королівський	diraja
вибуху	meletup
кістки	bones
кістки	tulang
діб	dib
критика	kritikan
критика	pengkritik
критика	kritik
тбілісі	tbilisi
вступ	pengantar
вступ	pengenalan
вступ	perkenalan
вступ	intro
вступ	pengenalan
запит	dipinta
запит	meminta
запит	diminta
запит	request
запит	pinta
запит	permintaan
запит	menanya
запит	pertanyaan
запит	permintaan
запит	pemintaan
вест	west
вест	barat
зібрані	dikumpulkan
зібрані	dikumpul
володів	owned
володів	dimiliki
андре	andre
андре	andré
дочки	daughters
впливає	mempengaruhi
впливає	pengaruh
впливає	impacts
англо	anglo
речення	hukuman
речення	kalimat
речення	ayat
графік	graf
графік	plot
катерини	yekaterina
реклама	mengiklan
реклама	advertising
реклама	pengiklanan
реклама	iklan
реклама	ads
арт	seni
арт	kesenian
допоміг	dibantu
америка	amerika
америка	america
америка	amerika
черкаси	cherkasy
президенти	presiden
проблему	masalah
проблему	problem
проблему	masaalah
кодекс	codex
кодекс	kodeks
енергія	energies
енергія	tenaga
любові	nafsu
любові	keghairahan
діаспора	diaspora
гвінеї	guinea
виведення	output
виведення	keluaran
виведення	output
давид	daud
давид	david
оркестр	orkestra
святі	saints
святі	suci
святі	kudus
святі	holy
нобелівської	nobel
рельєф	kelegaan
рельєф	lega
рельєф	melegakan
поміж	antara
приходить	comes
індонезії	indonesia
вогнем	api
обласний	serantau
покращення	pembaikian
покращення	penambahbaikan
покращення	penambahbaikan
покращення	peningkatan
покращення	pertingkatkan
покращення	tingkatkan
покращення	dipertingkat
покращення	meningkatkan
хвороб	penyakit
явно	jelas
явно	eksplisit
читачів	pengikut
мур	moore
мур	mur
угорщині	hungary
іраку	iraq
парки	taman
біологічних	biologi
срібла	perak
туристів	pelancong
отто	otto
образи	penderaan
образи	penyalahgunaan
образи	pergaduhan
образи	perkelahian
морська	marin
морська	marine
австрійський	austria
швидкого	rapid
джерсі	jersey
організатор	penganjur
організатор	penyusun
усім	semuanya
майно	property
майно	hartanah
майно	hartanah
янського	ditandatangani
реліз	lepaskan
реліз	pelepasan
реліз	dedahkan
реліз	release
запас	apungan
запас	inventori
бувають	dibezakan
виявили	menemui
мадрид	madrid
лука	luka
лука	luca
здобули	lulus
здобули	berkelulusan
підполковник	kolonel
музикантів	pemuzik
супротивника	penyerang
голоси	undian
голоси	suara
втручання	interventions
втручання	campur
жовтий	kuning
вина	anggur
вина	wain
лікаря	doctor
лікаря	doktor
зіткнення	perlanggaran
зіткнення	perlanggaran
запуску	permulaan
композиторів	penggubah
способи	cara
способи	kaedah
присутній	menghadiri
баден	baden
бордо	bordeaux
бібліотек	pustaka
бібліотек	perpustakaan
словом	perkataan
тебе	anda
тебе	kau
установка	rig
альберт	albert
номери	nombor
важливе	penting
знято	melepaskan
крок	step
крок	langkah
крок	croc
комедії	komedi
хребет	julat
хребет	ridge
