krateret	cráter
iowa	iowa
litteraturen	literatura
gennemgang	revisar
gennemgang	examen
gennemgang	revisión
gennemgang	reseña
drager	cometas
drager	dragones
butler	butler
butler	mayordomo
kaos	caos
kaos	kaos
kaos	caos
kaos	desmadre
marina	marina
arrangerede	arreglado
arrangerede	dispuestos
arrangerede	arreglada
augustenborg	augustenburg
konsul	cónsul
kvaliteten	quality
kvaliteten	calidad
kvaliteten	cualidad
cfg	cfg
teknikken	tecnica
teknikken	técnica
pablo	pablo
split	dividir
split	dividida
split	split
split	divididos
hangarskibe	porteadores
hangarskibe	portaaviones
hangarskibe	transportistas
hangarskibe	portadores
geologi	geología
johnston	johnston
luftwaffe	luftwaffe
begrænsninger	limitaciones
begrænsninger	restricciones
begrænsninger	limitación
begrænsninger	límites
begrænsninger	limites
begrænsninger	condicionamientos
begrænsninger	limitaciones
begrænsninger	restricciones
gaver	obsequios
gaver	regalos
gaver	regalo
gaver	presenta
gaver	regalos
soldaterne	soldados
oplevelse	experiencia
oplevelse	experiencias
mystiske	misteriosos
mystiske	misterioso
mystiske	misteriosas
mystiske	misteriosa
mystiske	místico
mystiske	místicos
mystiske	mística
mystiske	mystic
mystiske	místico
mystiske	místicos
mystiske	mística
massakren	masacres
massakren	matanza
massakren	masacre
massakren	matanzas
paradise	paraiso
paradise	paraíso
paradise	paradise
sri	sri
filosofisk	filosófica
filosofisk	filosófico
filosofisk	filosóficas
glade	feliz
glade	felices
glade	contenta
glade	contento
glade	happy
krater	cráter
bestilt	encargo
bestilt	encargado
bestilt	reservado
bestilt	ordenados
bestilt	ordenado
bestilt	ordenó
cola	coque
cola	coca
cola	cola
overlay	overlay
overlay	superposición
queens	reinas
queens	queens
moser	moser
astronomi	astronomía
afsluttende	finalizando
afsluttende	terminando
afsluttende	acabado
afsluttende	acabando
afsluttende	cierre
afsluttende	clausura
afsluttende	cerrando
afsluttende	cerrar
afsluttende	finales
afsluttende	final
afsluttende	definitivo
emilie	emilie
utah	utah
profession	profesión
forretningsmand	empresario
karakterer	grados
karakterer	caracteres
karakterer	personajes
provinserne	provincias
joint	articulación
joint	joint
joint	porro
joint	articulaciones
joint	conjunta
ondt	malvado
ondt	maldad
ondt	mal
ondt	evil
ondt	malvada
ondt	lastimado
ondt	herido
ondt	cruel
ondt	crueles
arving	heredera
arving	heredera
arving	heredero
fattig	pobrecito
fattig	pobre
fattig	pobres
juliane	juliane
funktionen	función
funktionen	característica
funktionen	rasgo
funktionen	largometraje
mainsnak	mainsnak
dagmar	dagmar
avanceret	avanzado
avanceret	avanzadas
avanceret	avanzados
avanceret	adelantado
avanceret	avanzada
fauna	fauna
udsatte	diferido
udsatte	aplazada
udsatte	aplazado
udsatte	aplazado
udsatte	aplazada
udsatte	pospuesto
udsatte	vulnerables
udsatte	vulnerable
craig	craig
beregninger	cálculos
varieret	variada
varieret	variado
varieret	variados
varieret	variadas
stjernen	estrella
stjernen	star
stjernen	estelar
håndværkere	artesanos
håndværkere	artesanos
kalk	calcio
kalk	lima
kalk	cal
distribution	reparto
distribution	distribución
bonn	bonn
smal	angosto
smal	estrechas
smal	estrecha
smal	estrecho
smal	estrechos
mekaniske	mecánico
mekaniske	mecánicos
mekaniske	mecánica
mekaniske	mecánicas
litterær	literaria
litterær	literarios
litterær	literario
fylde	reabastecer
fylde	rellena
fylde	llenar
fylde	llena
fylde	relleno
fylde	rellenar
dokumentar	documentales
dokumentar	documental
farvande	aguas
farvande	waters
platforme	plataformas
gener	molestias
gener	fastidio
gener	estorbo
gener	molestia
gener	genes
generaler	generales
teatre	teatros
teatre	cines
teatre	teatros
understøtter	apoyos
understøtter	soportes
understøtter	apoya
flytning	moviendo
flytning	mudanza
flytning	conmovedor
flytning	reubicación
flytning	traslado
flytning	deslocalización
flytning	traslados
flytning	movimiento
flytning	movimientos
munke	monje
munke	monjes
undersøgte	investigado
undersøgte	investigó
undersøgte	investigada
undersøgte	investigados
undersøgte	examinado
undersøgte	examinó
undersøgte	examinados
undersøgte	examinada
mexicansk	mexicana
mexicansk	mexicanos
mexicansk	mexicanas
mexicansk	mexicano
gottlieb	gottlieb
jung	jung
sheffield	sheffield
offensiven	ofensivo
offensiven	ofensiva
truman	truman
turnerede	recorrió
harbor	harbor
elektroner	electrones
anerkende	reconozcan
anerkende	reconocer
anerkende	reconocer
påstande	siniestros
påstande	reclamos
påstande	reclamaciones
påstande	alegaciones
påstande	denuncias
påstande	acusaciones
påstande	alegatos
påstande	afirmaciones
riges	reich
eftermiddagen	tarde
eftermiddagen	tardes
kigger	mirando
kigger	buscando
kigger	mirando
kigger	viendo
kigger	observando
wisconsin	wisconsin
deutschen	deutschen
crystal	cristal
crystal	crystal
vedligeholdelse	manutención
vedligeholdelse	mantenimiento
sid	sid
homo	homo
malcolm	malcom
malcolm	malcolm
perfekt	perfect
perfekt	perfectos
perfekt	perfecto
perfekt	perfecta
perfekt	perfectas
fugtige	húmedo
fugtige	húmedos
fugtige	húmeda
fugtige	húmedo
fugtige	húmedos
fugtige	húmeda
cat	gato
cat	gatos
cat	gata
cat	cat
seere	espectadores
seere	televidentes
sild	arenques
sild	arenque
udfald	desenlace
udfald	resultado
persisk	persa
persisk	persas
forudsætning	premisa
forudsætning	requisito
hovedperson	protagonista
wanderers	wanderers
commonwealth	commonwealth
commonwealth	mancomunidad
kunstig	artificiales
kunstig	artificial
dos	dos
fods	foot
fods	pié
fods	pie
spørge	preguntado
spørge	preguntar
spørge	preguntando
spørge	pidiendo
oregon	oregón
oregon	oregon
bordeaux	bordeaux
bordeaux	burdeos
fænomenet	fenómeno
earl	earl
earl	conde
dramatiker	dramaturgo
bæres	usado
fotos	fotografias
fotos	fotos
fotos	fotografías
fotos	fotos
fotos	fotografías
heeresgruppe	heeresgruppe
stage	etapa
stage	escenario
stage	stage
salling	salling
mistanke	sospechas
mistanke	sospechar
mistanke	sospechosa
mistanke	sospechoso
mistanke	sospecha
mistanke	presuntos
mistanke	sospechado
mistanke	sospechas
mistanke	sospecha
digitalt	digitalmente
digitalt	digitales
digitalt	digital
antager	asumir
antager	asuma
antager	asuman
antager	asume
antager	asume
antager	suponiendo
antager	asumiendo
paradis	paraiso
paradis	paraíso
paradis	paradise
svømmer	nadando
svømmer	natación
svømmer	nadar
svømmer	nadador
maine	maine
helikoptere	helicópteros
afgrænset	definida
afgrænset	definidos
afgrænset	definidas
afgrænset	definido
afgrænset	demarcadas
afgrænset	delimitada
afgrænset	delimitado
afgrænset	delineado
moderat	moderado
moderat	moderados
moderat	moderadas
moderat	moderar
moderat	moderada
moderat	moderadamente
malling	malling
brændende	ardiendo
brændende	quema
brændende	burning
brændende	quemando
brændende	quemar
friends	friends
friends	amigos
friends	amigas
købmænd	comerciantes
købmænd	mercaderes
dedikeret	dedicada
dedikeret	dedicados
dedikeret	dedicado
kontinent	continente
baser	bases
baser	fundamentos
gemt	ocultas
gemt	oculta
gemt	oculto
gemt	ocultos
gemt	escondido
gemt	salvados
gemt	salvado
gemt	salvó
gemt	guardado
gemt	guardados
oplyste	lit
oplyste	encendida
oplyste	encendido
oplyste	iluminado
tang	tang
tang	algas
tang	alga
tang	fórceps
tang	pinzas
opretter	crea
opretter	crear
opretter	crea
opretter	crean
opretter	crear
opretter	creación
opretter	creando
opretter	creadora
opretter	creador
midterste	middle
forkerte	equivocado
forkerte	equivocados
forkerte	mal
forkerte	incorrecto
affald	desperdicio
affald	desechos
affald	desecho
affald	residuos
affald	residuo
affald	desechos
affald	residuos
maximilian	maximiliano
suzuki	suzuki
jelena	jelena
positioner	puestos
positioner	posiciones
positioner	posturas
lægen	medico
lægen	médico
lægen	doctora
lægen	doctor
taktik	tácticas
taktik	táctica
taktik	táctica
medina	medina
munden	mouth
munden	desembocadura
munden	boca
konrad	konrad
konrad	conrado
kæmpet	luchado
kæmpet	luchó
kæmpet	lucharon
kæmpet	luchado
kæmpet	luchó
filmet	rodado
filmet	filmado
filmet	filmada
arkiveret	archivado
arkiveret	archivados
arkiveret	presentado
arkiveret	presentó
arkiveret	archivado
demonstrationer	protestas
demonstrationer	manifestaciones
demonstrationer	demostraciones
rocky	rocoso
rocky	rocky
henningsen	henningsen
larsson	larsson
footballdatabase	footballdatabase
afviser	rechazados
afviser	rechaza
bemærkede	observó
bemærkede	señalado
bemærkede	notado
bemærkede	observado
sorg	pena
sorg	tristeza
sorg	tristezas
sorg	tristeza
sorg	pena
sorg	duelo
sorg	luto
edith	edith
olof	olof
wulff	wulff
anseelse	fama
anseelse	renombre
anseelse	reputación
smed	herrero
smed	tiró
malere	pintores
absolutte	absolutas
absolutte	absoluta
absolutte	absoluto
absolutte	absolutos
aske	cenizas
aske	cenizas
aske	ceniza
aske	ash
davies	davies
kardinal	cardenal
kardinal	cardinal
sår	herida
sår	heridas
kulturarv	patrimonio
kulturarv	herencia
kulturarv	heritage
trine	trine
trine	kate
regime	régimen
regime	régimen
alliancen	alliance
alliancen	alianza
identificeret	identificado
identificeret	identificadas
identificeret	identificada
identificeret	identificados
afskediget	despedidos
afskediget	destituido
afskediget	desestimó
afskediget	despedida
afskediget	despedido
money	dinero
money	money
knut	knut
udfordringer	desafíos
udfordringer	retos
leeds	leeds
protein	proteína
protein	proteínas
protein	proteínas
netværket	network
netværket	red
klipper	acantilados
klipper	rocks
klipper	rocas
klipper	piedras
roberto	roberto
ekspansion	ampliación
ekspansion	expansión
genetisk	genéticamente
genetisk	genéticas
genetisk	genética
genetisk	genético
genetisk	genéticos
tømmer	maderas
tømmer	madera
tømmer	maderas
tømmer	madera
intellektuelle	intelectuales
intellektuelle	intelectuales
intellektuelle	intelectual
hellig	sagrado
hellig	sagradas
hellig	sagrados
hellig	sagrada
tempo	ritmo
tempo	pace
tempo	tempo
talsmand	vocero
talsmand	portavoz
talsmand	vocero
talsmand	portavoz
ibm	ibm
digtere	poetas
vang	vang
udtrykt	expresadas
udtrykt	expresada
udtrykt	expresó
udtrykt	expresado
udtrykt	expresados
terminal	terminal
terminal	terminales
berkeley	berkeley
indkomst	rentas
indkomst	ingresos
indkomst	rentas
indkomst	ingreso
indkomst	renta
björn	björn
faldne	caído
faldne	caido
faldne	caídos
tegneserie	cómico
tegneserie	comic
tegneserie	historieta
tegneserie	cómic
tegneserie	caricatura
bedrifter	holdings
bedrifter	explotaciones
bedrifter	tenencias
bedrifter	participaciones
bedrifter	logros
bedrifter	realizaciones
koalition	coalición
indstillede	cesado
indstillede	cesó
indstillede	cesaron
indstillede	configurado
indstillede	configurada
forever	forever
dynamo	dynamo
dynamo	dinamo
perron	andén
perron	plataforma
perron	plataformas
omar	omar
blok	bloque
blok	bloqueo
blok	bloquear
blok	cuadra
spænder	hebillas
klinisk	clínico
klinisk	clínicos
klinisk	clínica
klinisk	clínicamente
word	word
word	palabra
allmusic	allmusic
manuskripter	manuscritos
manuskripter	guiones
manuskripter	scripts
koppel	koppel
pligt	duty
pligt	deber
pligt	obligación
onsdag	miércoles
onsdag	miercoles
biologi	biología
gult	amarillos
gult	amarilla
gult	amarillas
gult	amarillo
palme	palme
palme	palmera
palme	palm
palme	palma
frekvens	frecuencias
frekvens	periodicidad
frekvens	frecuencia
opad	ascendente
opad	ascender
opad	ascendente
opad	ascendiendo
airways	airways
maksimalt	máximo
maksimalt	máxima
maksimalt	máximas
maksimalt	maximo
præsidenter	presidentes
hør	lino
defensiv	defensiva
defensiv	defensivo
defensiv	defensivos
monumenter	monumento
monumenter	monumentos
patienten	paciente
patienten	pacientes
hannibal	hannibal
hannibal	aníbal
købes	compra
købes	compre
købes	compro
købes	comprar
købes	adquiridos
købes	comprados
købes	adquiridas
købes	comprada
købes	adquirido
købes	comprado
købes	compró
købes	comprado
købes	comprados
janeiro	janeiro
gotha	gotha
genoptog	reanudado
forbeholdt	reservada
forbeholdt	reservados
forbeholdt	reservado
indvandring	inmigración
indvandring	migración
indvandring	emigración
indvandring	migraciones
hjalmar	hjalmar
derby	derby
derby	derbi
helte	heroes
helte	héroes
salvador	salvador
spores	rastreado
duke	duque
duke	ducado
duke	duke
mønt	monedas
mønt	moneda
isaac	isaac
myspace	myspace
step	escalón
step	step
step	paso
forhandle	negocian
forhandle	negociar
forhandle	negocia
forhandle	negociando
forhandle	negociar
forhandle	negociaciones
forhandle	negociación
seværdigheder	atracciones
seværdigheder	atractivos
lis	liz
lis	lis
indeholdende	conteniendo
parterne	fiestas
underkategorier	subcategorías
pour	verter
pour	vierte
pour	pour
indtjening	ingresos
indtjening	ganancias
tyk	espeso
tyk	gruesa
tyk	espesa
tyk	grueso
tyk	gruesos
genoptaget	reanudado
påvirkede	influido
påvirkede	influenciada
påvirkede	influenciado
påvirkede	influenciados
påvirkede	afectados
påvirkede	afectado
påvirkede	afectó
påvirkede	afectada
påvirkede	afectadas
påvirkede	impactado
påvirkede	impactó
fejde	enemistad
fejde	feudo
marstrand	marstrand
bachelor	licenciatura
bachelor	bachelor
bachelor	bachiller
bachelor	soltero
grafik	gráficos
grafik	gráfico
grafik	gráfica
grafik	gráficas
grafik	arte
grafik	gráfica
grafik	gráfico
grafik	gráficos
grafik	gráficas
forældet	obsoleta
forældet	obsoleto
forældet	obsoletos
forældet	anticuada
forældet	anticuados
forældet	obsoleto
forældet	anticuado
forældet	obsoleta
forældet	obsoletos
forældet	obsoletas
forældet	obsoleto
fantasi	imaginación
fantasi	fantasy
fantasi	fantasia
fantasi	fantasías
fantasi	fantasía
rostock	rostock
mos	mos
mos	musgo
mos	moss
farvel	bye
farvel	adiós
farvel	adios
farvel	adiós
farvel	despedida
farvel	adiós
farvel	despedida
farvel	adios
specialiserede	especializados
specialiserede	especializado
specialiserede	especializada
specialiserede	especializados
specialiserede	especializado
specialiserede	especializada
geologisk	geológico
geologisk	geológica
geologisk	geológicas
geologisk	geológicos
jin	jin
vandret	horizontalmente
vandret	horizontales
vandret	horizontal
vandret	horizontalmente
isle	isle
homoseksuelle	gays
homoseksuelle	homosexual
homoseksuelle	homosexuales
homoseksuelle	homosexualidad
homoseksuelle	homosexuales
gennemgået	examinó
gennemgået	revisados
gennemgået	revisadas
gennemgået	revisado
gennemgået	revisada
aluminium	aluminio
aluminium	aluminio
ukrainsk	ucrania
ukrainsk	ucraniana
ukrainsk	ucraniano
opfatter	percibe
tanzania	tanzania
tanzania	tanzania
miguel	miguel
rosen	rosen
kollega	colega
udbygning	ampliación
udbygning	expansión
lokaliteter	localidades
lokaliteter	sitios
lokaliteter	emplazamientos
lokaliteter	localizaciones
lokaliteter	ubicaciones
lokaliteter	lugares
lokaliteter	localidades
herskede	reinó
usikker	inseguras
usikker	insegura
usikker	inseguro
usikker	incierta
usikker	incertidumbre
usikker	inciertos
usikker	incierto
usikker	inseguras
usikker	insegura
usikker	inseguro
usikker	inseguridad
usikker	inseguros
usikker	insegura
usikker	inseguro
clinton	clinton
nytorv	nytorv
videoer	vídeos
videoer	videos
reagerer	reacciona
reagerer	reaccionando
reagerer	reaccionar
reagerer	responde
reagerer	reacciona
reagerer	reaccionar
reagerer	reaccionan
bordet	cuadro
bordet	mesa
bordet	tabla
uddrag	fragmento
uddrag	extracto
uddrag	extractos
uddrag	extrae
uddrag	extraer
uddrag	extracto
uddrag	extractos
rimelig	bastante
rimelig	feria
rimelig	justa
rimelig	justo
rimelig	razonable
rimelig	razonables
tilstande	modos
ødelæggelse	devastación
ødelæggelse	destrucción
sæder	escaños
sæder	asientos
lander	tierras
lander	aterriza
lander	länder
lander	lander
lander	desembarco
lander	desembarque
lander	aterrizando
lander	aterrizar
lander	aterrizaje
lander	terrenos
lander	land
lander	terreno
lander	tierra
lander	tierras
kids	ninos
kids	niños
kids	kids
hang	hung
hang	colgado
hang	colgado
hang	ahorcamiento
hang	colgando
ålborg	aalborg
ioc	coi
mai	mai
fjerner	eliminando
fjerner	quitando
fjerner	elimina
fjerner	quita
fjerner	remueve
metadata	metadatos
korset	corsé
altona	altona
udrustet	equipada
udrustet	equipados
udrustet	equipado
tænkning	pensamiento
tænkning	pensando
tænkning	pensar
bismarck	bismarck
indretning	decoración
indretning	decorado
indretning	disposición
indretning	trazado
stabilitet	estabilidad
tilhørsforhold	afiliación
tilhørsforhold	filiación
tilhørsforhold	afinidad
village	pueblo
village	poblado
village	villa
village	aldea
straffe	penal
straffe	sanción
straffe	pena
straffe	penalización
straffe	castigar
straffe	castiga
straffe	castigan
straffe	penas
straffe	castigos
straffe	sanciones
straffe	penalizaciones
straffe	castigos
straffe	castigo
fladt	plano
fladt	piso
fladt	plana
raw	crudos
raw	raw
raw	crudo
raw	cruda
psykiske	psicológico
psykiske	psicológicas
psykiske	psicológicos
psykiske	psicológica
psykiske	mental
psykiske	mentales
georgien	georgia
krigere	warriors
krigere	guerreros
krigere	combatientes
krigere	luchadores
krigere	fighters
krigere	boxeadores
jefferson	jefferson
aps	llc
aps	aps
francesco	francesco
kommercielt	anuncio
kommercielt	comercial
kommercielt	comerciales
kommercielt	comercialmente
ekspeditioner	expediciones
menigheden	congregación
ørkenen	desierto
værelse	cuarto
værelse	sala
værelse	habitación
monroe	monroe
ssr	ssr
connecticut	connecticut
gibraltar	gibraltar
gudinde	diosa
américa	américa
kristina	kristina
pittsburgh	pittsburgh
flok	muchedumbre
flok	multitud
flok	rebaño
flok	manada
flok	rebaño
flok	bandada
produktioner	producciones
produktioner	produccion
produktioner	productions
dawn	alba
dawn	dawn
dawn	amanecer
gennemsnitlig	promedio
gennemsnitlig	media
mile	mile
mile	milla
mile	kilómetro
klostre	monasterios
katedralen	catedral
bristol	bristol
grundstof	elemento
blokere	bloqueando
blokere	bloqueo
blokere	bloquear
blokere	bloque
blokere	bloqueo
blokere	bloquear
blokere	cuadra
rimeligt	razonablemente
rimeligt	feria
rimeligt	justa
rimeligt	justo
rimeligt	razonable
rimeligt	razonables
tdr	tdr
trolle	trolle
distance	distancias
distance	distancia
stab	apuñalar
stab	puñalada
forberedt	preparado
forberedt	preparada
forberedt	preparados
forberedt	preparadas
negativt	negativa
negativt	negativas
negativt	negativos
negativt	negativo
efterladte	sobrevivientes
efterladte	sobreviviente
efterladte	supervivientes
kompliceret	complejas
kompliceret	compleja
kompliceret	complejo
kompliceret	complejos
kompliceret	complicados
kompliceret	complicado
kompliceret	complicadas
kompliceret	complicada
bonus	bonos
bonus	extra
bonus	bonus
bonus	bono
bonus	bonificación
bonus	bonificaciones
bonus	primas
bonus	bonos
ghana	ghana
giuseppe	giuseppe
østlig	orientales
østlig	oriental
østlig	eastern
grupperne	grupos
grupperne	agrupa
grupperne	agrupaciones
sejlads	navegación
sejlads	navegando
sejlads	navegación
sejlads	velero
sejlads	vela
sejlads	navegar
orienteret	orientados
orienteret	orientada
orienteret	orientado
orienteret	informada
orienteret	informados
orienteret	informado
oplyst	iluminados
oplyst	iluminada
oplyst	iluminado
oplyst	informada
oplyst	informados
oplyst	informado
oplyst	lit
oplyst	encendida
oplyst	encendido
oplyst	iluminado
gemme	ahorrar
gemme	guardar
gemme	save
gemme	salvar
gemme	ahorra
jeanne	juana
jeanne	jeanne
eugen	eugen
eugen	eugenio
serv	servir
serv	sirva
serv	sirven
skovene	bosques
skovene	selva
skovene	bosque
mon	mon
mon	lun
mon	maravilla
lily	lirio
lily	lirios
lily	lily
medie	media
medie	medios
medie	medium
medie	medianas
medie	medio
medie	mediano
medie	mediana
medie	médium
gene	gene
gene	gen
gene	genes
violinist	violinista
fisher	fisher
fisher	pescador
styr	manillar
fester	festejando
fester	fiestas
udnyttede	utilizada
udnyttede	explotado
udnyttede	explotadas
udnyttede	explotada
udnyttede	explotados
udnyttede	aprovechado
udnyttede	utilizada
håkon	haakon
boks	box
boks	caja
boks	recuadro
boks	casilla
overlevet	sobrevivieron
overlevet	sobrevivió
overlevet	sobrevivido
muhammad	muhammad
muhammad	mahoma
bøde	multas
bøde	multa
beholder	mantener
beholder	manteniendo
beholder	recipiente
beholder	contenedores
beholder	envase
beholder	contenedor
relief	socorro
relief	relevo
relief	relieve
relief	alivio
mallorca	mallorca
mallorca	mallorca
fejre	festejando
fejre	celebrando
fejre	celebrar
fejre	celebra
fejre	celebran
fejre	celebre
dogg	dogg
dimensioner	dimensiones
severin	severin
mediawiki	mediawiki
journalisten	periodista
radioen	radio
radioen	radios
madonna	madonna
madonna	virgen
metallica	metallica
skinner	skinner
skinner	raíles
skinner	rieles
skinner	carriles
hjort	ciervos
hjort	ciervo
hjort	venado
rapporteret	denunciado
rapporteret	informó
rapporteret	reportado
rapporteret	informado
puerto	puerto
katrine	katrine
kalmar	kalmar
organisere	organice
organisere	organizan
organisere	organizarse
organisere	organizar
organisere	organiza
organisere	organizar
organisere	organizando
gaderne	calles
udnyttelse	explotación
udnyttelse	utilización
annie	annie
annie	anita
stabile	estables
stabile	establo
stabile	estable
kamera	camera
kamera	cámaras
kamera	cámara
kamera	camara
regnede	lloviendo
regnede	llovió
internt	interno
internt	interna
internt	internamente
melchior	melchior
betjent	policía
betjent	cop
betjent	cp
betjent	policia
betjent	poli
betjent	oficial
udstedte	emitidos
udstedte	expedido
udstedte	expedida
udstedte	emitido
flash	flash
flash	destello
horne	horne
identiske	idéntica
identiske	idénticas
identiske	idénticos
identiske	idéntico
udtrykke	expresar
udtrykke	expresas
udtrykke	express
udtrykke	expreso
udtrykke	expresa
udtrykke	exprés
udtrykke	expresando
husk	recuerdas
husk	recuerden
husk	recuerda
husk	recordar
husk	recuerde
rotterdam	rotterdam
hvile	resto
hvile	descanso
hvile	descansar
hvile	reposo
hvile	descansen
