மற்றும்	그리고
இத்தாலியன்	이탈리아어
ஒயிட்	하얀
ஒயிட்	화이트
ஒயிட்	흰색
ஒயிட்	하얀색
ஒயிட்	하얗게
தொந்தரவு	괴롭힘
சான்டா	산타
கேளுங்கள்	듣기
ஃபிராங்கண்ஸ்டைன்	프랑켄슈타인
கிடைமட்ட	수평
கிளாஸ்கோ	글래스고
மட்டு	모듈러
ஹாலந்து	홀랜드
வடிகால்	배수
ஆக்ஸிஜன்	산소
செருகி	플러그인
புல்வெளி	초원
புல்வெளி	잔디
பழைமை	골동품
பழைமை	앤티크
அடிமைத்தனம்	노예제도
அடிமைத்தனம்	노예제
அடிமைத்தனம்	중독성
அடிமைத்தனம்	중독
தொடர்புடையவை	관련
ஷேக்ஸ்பியர்	셰익스피어
மெர்ரில்	메릴
ஜாஸ்	재즈
அன்பும்	러브
அன்பும்	사랑
வைரல்	바이러스성
சகாப்தம்	era
சகாப்தம்	시대
தானியம்	곡식
தானியம்	곡물
தானியம்	시리얼
ரூஸ்வெல்ட்	루스벨트
ரூஸ்வெல்ட்	루즈벨트
டொபாகோ	토바고
செப்பெலின்	체펠린
சாத்தியங்கள்	가능성
ஆர்டர்	순서
ஆர்டர்	순서
ஆர்டர்	주문
மதுவிலக்கு	금주법
பயணிகளும்	트래블러
படிவங்கள்	양식
நிறைவடைந்தது	완료
நிறைவடைந்தது	완료되었습니다
நெடுந்தீவு	델프트
பலமாக	stronger
திருடன்	도둑놈
திருடன்	도둑
நாற்காலி	의자
விற்பனையாளர்	판매자
ஓநாய்	늑대
ஓநாய்	볼프
ஓநாய்	울프
பாகு	바쿠
கிராமத்து	빌리지
கிராமத்து	마을
உத்திகளை	전략
பிரிமியர்	시사회
ஹாப்	힙합
தேவதைகள்	천사
தேவதைகள்	천사들
கோர்ட்	법정
கோர்ட்	재판소
கோர்ட்	법원
ஆண்டனி	안토니우스
ஆண்டனி	앤서니
அருளும்	그레이스
அருளும்	은혜
நறுமணம்	향수
நறுமணம்	향기
தேனீக்கள்	벌벌
உரங்கள்	비료
பெண்டிர்	숙녀
நெறிகள்	프로토콜
நெறிகள்	의정서
நார்மாண்டி	노르망디
ஃபேஸ்புக்	facebook
ஃபேஸ்புக்	페이스북
ஜோனாஸ்	조나스
ஜோனாஸ்	조너스
செய்தித்தாள்கள்	신문
ஜேக்கப்	제이콥
ஜேக்கப்	야곱
நெற்றி	이마
உணர்தல்	깨달음
சந்தித்தனர்	만나
பூசாரி	신부
பூசாரி	성직자
வணிகங்கள்	비즈니스
லாலா	lala
பிங்	bing
திருப்பு	뒤집기
ஆணி	손톱
ஆணி	발톱
டிஸ்கவரி	디스커버리
டிஸ்கவரி	발견
ஆத்தர்	아서
இல்லாமலே	without
மதீனா	메디나
மதீனா	메디나
மோர்கன்	모건
மன்மதன்	큐피드
வீனஸ்	금성
வீனஸ்	비너스
பெய்லி	베일리
தொகுக்கப்பட்டது	컴파일
எளிமை	단순
எஸ்தர்	에스더
எஸ்தர்	에스텔
டூர்	투어
டூர்	관광
டூர்	둘러보기
டூர்	구경
டூர்	여행
சுற்றிப்	주위
சுற்றிப்	주변
சுழலி	터빈
புலிட்சர்	퓰리처
ஆய்வக	실험실
ஆய்வக	연구소
ஆய்வக	연구실
நெபுலா	성운
கிரியை	웍스
கிரியை	작동
கிரியை	작품
பாதிக்கப்பட்டவர்கள்	희생자
பாதிக்கப்பட்டவர்கள்	피해자
வெற்றிடம்	진공
துடுப்பு	지느러미
விரிவுரையாளர்	강사
வினாடி	둘째
வினாடி	두번째
பத்திரிகையாளர்கள்	기자
பத்திரிகையாளர்கள்	언론인
பத்திரிகையாளர்கள்	저널리스트
பத்திரிகையாளர்கள்	기자
பத்திரிகையாளர்கள்	저널리스트
பிக்காசோ	피카소
பீட்	피터
பீட்	피트
மேம்படுத்தப்பட்டது	최적화
அடைவு	디렉토리
அடைவு	디렉터리
அடைவு	폴더
அடைவு	디렉터리
பிடியில்	그립
துளி	방울
துளி	drop
துளி	떨어뜨리기
துளி	드롭
கெல்லர்	켈러
அகதி	난민
அகதி	피난민
ஆதாம்	아담
ஆதாம்	애덤
அவென்யூ	애비뉴
நலத்துறை	복지
குத்தகை	임대
தியோடர்	시어도어
ஹலோ	여보세요
ஹலோ	헬로
ஹலோ	hello
ஹார்வர்டு	하버드
புத்தம்	브랜드
வனவிலங்குகள்	야생동물
ஒட்டாவா	오타와
தோற்றது	실패
மூலை	구석
மூலை	모퉁이
மூலை	코너
அஃப்லெக்	애플렉
நொதித்தல்	발효
ஆஸ்கர்	오스카
ஜகார்த்தா	자카르타
கார்ட்	카트
காக்ஸ்	콕스
எக்செல்	엑셀
எக்செல்	excel
வினாக்கள்	질문
இலினொய்	일리노이
எத்தியோப்பியா	에티오피아
வாக்களிக்கும்	투표
பெல்லா	벨라
அற்புதம்	대박
அற்புதம்	맛있는
அற்புதம்	맛있다
பெர்க்லி	버클리
மொழிபெயர்க்க	번역하기
மொழிபெயர்க்க	번역
அதிசயம்	기적
அதிசயம்	원더
அதிசயம்	궁금해
எபிசோட்	에피소드
கியோட்டோ	교토
ஊக்கிகள்	선발
கச்சேரிகள்	연주회
கச்சேரிகள்	콘서트
எடி	에디
எடி	에디
இஸ்லாமியர்கள்	무슬림
ஆப்கான்	아프가니스탄
அப்துல்லாஹ்	압둘라
அல்பேனியா	알바니아
மறுவாழ்வு	재활
மகிமை	영광
மகிமை	글로리
பாத்	목욕탕
பாத்	바스
பாத்	목욕
பாத்	욕조
போதகர்	설교
போதகர்	설교자
கோபா	코파
நரகம்	지옥
சிரிப்பு	웃음
சிரிப்பு	웃어라
சிரிப்பு	웃음
சிரிப்பு	웃어
டைட்டானிக்	타이타닉
கேஸ்	대소문자
கேஸ்	케이스
கேஸ்	사례
கேஸ்	가스
என்றென்றும்	영원
என்றென்றும்	영원히
என்றென்றும்	forever
என்றென்றும்	영원한
கேல்	강풍
படுகை	분지
வாழைப்பழம்	바나나
பவுண்டுகள்	파운드
நிச்சயமற்ற	불확실
நிச்சயமற்ற	불확정성
மாறு	스위치
மாறு	switch
மாறு	전환
மாறு	바꾸기
சேர்க்கவும்	추가하기
சேர்க்கவும்	추가
சேர்க்கவும்	포함
வடம்	케이블
சாரணர்	스카웃
சாரணர்	스카우트
வெள்ளப்பெருக்கு	홍수
அழகை	아름다움
அழகை	미녀
அழகை	미용
அழகை	미모
அழகை	미인
குள்ள	난쟁이
குள்ள	왜소은하
குவியம்	집중
குவியம்	초점
குவியம்	집중하기
குவியம்	포커스
இரிடியம்	이리듐
அங்கோலா	앙골라
நார்மன்	노르만
நார்மன்	노먼
பீனிக்ஸ்	피닉스
லேன்	레인
லேன்	차로
குமட்டல்	메스꺼움
குமட்டல்	구역질
நிமிர்ந்து	강제
நிமிர்ந்து	강제로
மாண்டரின்	만다린
மாண்டரின்	중국어
ஆரியன்	아리아인
பராகுவே	파라과이
கடுகு	겨자
கடுகு	머스터드
குத்திக்	피어싱
காசோலை	수표
ரகசியமாக	기밀
பலேடியம்	팔라듐
தூண்டில்	미끼
கருத்தைப்	댓글
கருத்தைப்	코멘트
ஹரோல்ட்	해롤드
ஹரோல்ட்	해럴드
உலோகவியல்	금속공학
உலோகவியல்	금속
ஹாமில்டன்	해밀턴
விகுதி	분자
பிரதிபலிக்கிறது	나타냅니다
ஈறு	잇몸
ஆமாம்	예스
தன்னார்வலர்கள்	자원봉사자
தன்னார்வலர்கள்	자원봉사
தன்னார்வலர்கள்	봉사자
மடகாஸ்கர்	마다가스카
மடகாஸ்கர்	마다가스카르
கேள்	듣기
துணிகளை	옷이
உதவுவது	돕기
மறதி	기억상실
உடம்பு	아파
உடம்பு	아픈
உடம்பு	아프다
கண்களால்	눈빛
மாத்திரைகள்	알약
கோல்ஃப்	골프
கோல்ஃப்	골프
அரக்கு	maroon
அரக்கு	마룬
வாட்ச்மென்	왓치맨
நாற்று	스프라우트
நாற்று	새싹
மாதாந்திர	월간
மாதாந்திர	매달
மாதாந்திர	매월
எழுது	쓰기
எழுது	글쓰기
எழுது	작성
எழுது	쓰기
எழுது	작성하기
எழுது	굽기
எழுது	화상
பிரயன்	브라이언
பிரயன்	브라이언
ராஜினாமா	사직
பவள	산호
நைஜல்	나이젤
ஆதாயம்	이득
அறிவிப்புகள்	알림
ஓரம்	국경
ஓரம்	경계
ஓரம்	경계선
ஓரம்	테두리
பிளேர்	블레어
பிளேர்	blair
ஐன்ஸ்டீன்	아인슈타인
சந்தர்ப்பத்தில்	행사
தொண்டர்கள்	자원봉사자
தொண்டர்கள்	자원봉사
தொண்டர்கள்	봉사자
அரட்டை	채팅
அரட்டை	채팅
நடத்தல்	걷고
நடத்தல்	워킹
நடத்தல்	걷는다
நடத்தல்	걷기
உணரி	센서
குயின்	여왕
பாக்தாத்	바그다드
சட்டவிரோத	불법
சிக்கலானது	복잡도
சிக்கலானது	크리티컬
சிக்கலானது	복잡한
ட்விட்டர்	twitter
ட்விட்டர்	트위터
புறக்கணிப்பு	보이콧
முகவர்கள்	에이전트
வில்வித்தை	양궁
உணர்	feel
உணர்	기분
உணர்	느낌
கையடக்க	휴대용
பிளஸ்	플러스
பாசிச	파시스트
பரிவு	동정
பூட்டி	전리품
எமினெம்	에미넴
கொட்டும்	쏟아져
கொட்டும்	쏟아지는
தூக்கம்	졸려
தூக்கம்	수면
மீட்பர்	구원자
கழி	빼기
கழி	빼빼로
சமஸ்கிருதத்தில்	산스크리트어
மாலுமிகள்	선원
கவர்	커버
கவர்	덮개
கவர்	표지
அண்ட்ராய்டு	android
அண்ட்ராய்டு	안드로이드
ருவாண்டா	르완다
கென்னத்	케네스
ஞானத்தை	지혜
தகுதியான	자격
புரட்சிகரமான	혁명
குறிக்கோள்கள்	목표
குறிக்கோள்கள்	목표
பொதுவானது	공공
பொதுவானது	공개
பொதுவானது	공중
சுல்தான்கள்	술탄
நிரப்பு	채워
நிரப்பு	fill
நிரப்பு	채우기
வெறி	절실한
மருமகள்	조카
டாய்	다이족
டாய்	다이
டாய்	dai
பாலும்	우유
பாலும்	밀크
அந்தோணி	안토니우스
அந்தோணி	앤서니
அடித்தல்	채찍
கில்பர்ட்	길버트
குழப்பமான	혼란
குழப்பமான	혼돈
குழப்பமான	카오스
குழப்பமான	혼란
கொக்கோ	코코아
பலவீனம்	약점
அழைப்பிதழ்	초대
அழைப்பிதழ்	초청
பந்துவீச்சு	볼링
வெளியீட்டாளர்	출판사
வெளியீட்டாளர்	퍼블리셔
வெளியீட்டாளர்	출판
சோபியா	소피아
சோபியா	소피아
நொடிகள்	sec
வடிவமைத்தல்	포맷
வடிவமைத்தல்	서식
டிசைன்	설계
டிசைன்	디자인
வரம்புகள்	제한
வரம்புகள்	한계
வரம்புகள்	한계
வரம்புகள்	제한
நேப்பியர்	네이피어
மார்ஸ்	마스
மார்ஸ்	화성
பேச்சுக்கள்	회담
உடைகளை	옷이
சிலிகான்	실리콘
பரம	매개변수
சேத்	seth
துயரம்	슬픔
சுட்டிக்காட்டி	지표
பசை	접착제
புதுப்பித்தல்	새로고침
புதுப்பித்தல்	고침
சிமோன்	시몬
சிமோன்	시모네
டெனிஸ்	데니스
டெனிஸ்	데니스
ரெனே	르네
சைனா	중국인
சைனா	중국
சைனா	차이나
வினவல்	쿼리
வினவல்	검색어
வினவல்	조회
பாதுகாவலர்	보호자
பாதுகாவலர்	보호
விருந்தோம்பல்	대접
எக்குவடோர்	에콰도르
ஸ்டுடியோஸ்	스튜디오스
ஸ்டுடியோஸ்	스튜디오
கார்ட்டர்	카터
அணிகலன்	장식
தன்னம்பிக்கை	자신감
தன்னம்பிக்கை	확신
தன்னம்பிக்கை	신뢰
தன்னம்பிக்கை	자신감
வாரிசுகள்	상속인
வாரிசுகள்	상속
வாரிசுகள்	상속자
வாரிசுகள்	상속인
வாரிசுகள்	상속
வாரிசுகள்	상속자들
லூசியா	루시아
சாட்சிகள்	증인
சாட்சிகள்	목격자
கடன்களை	채무
கடன்களை	부채
கேட்ஸ்	게이츠
கேட்ஸ்	고양이
மைக்கலாஞ்சலோ	미켈란젤로
மகளின்	딸이
வளைவுகள்	곡선
கடி	깨물어
ஸ்கேன்	스캔
கற்பிக்க	가르쳐
நேட்டோ	nato
மெஸ்ஸி	메시
கிராபிக்ஸ்	그래픽
கிராபிக்ஸ்	그래픽스
நெருக்கம்	압축
உண்பது	먹기
ஜொனாதன்	조나단
அனுபவித்து	즐기기
ஈர	젖은
ஈர	젖어
அனுப்புதல்	보내기
அனுப்புதல்	전송
இரகசியம்	기밀
இரகசியம்	시크릿
இரகசியம்	비밀
உண்ணாவிரதம்	금식
உண்ணாவிரதம்	단식
தட்பவெப்பநிலை	기후학
தட்பவெப்பநிலை	기후
எரித்திரியா	에리트레아
நாக்	노크
எலக்ட்ரானிக்	전자
எலக்ட்ரானிக்	일렉트로닉
கற்றாழை	알로에
வாக்குறுதி	약속
விசாரணைகள்	문의
விசாரணைகள்	수사
விசாரணைகள்	탐구
மேட்ரிக்ஸ்	매트릭스
மேட்ரிக்ஸ்	행렬
அறநெறி	도덕성
அறநெறி	도덕
முன்னோட்டம்	개요
முன்னோட்டம்	미리보기
சாவி	키키
சிறுவயது	어릴적
சிறுவயது	어린시절
உருகி	퓨즈
நினைவிடம்	메모리얼
நினைவிடம்	기념비
நினைவிடம்	기념관
நிகழ்நேர	실시간
தினந்தோறும்	일일
தினந்தோறும்	데일리
தினந்தோறும்	일간
தினந்தோறும்	일상
கல்லூரியை	대학교
கல்லூரியை	대학
கல்லூரியை	칼리지
கல்லூரியை	대학생
பரிந்துரைக்க	제안
முல்லர்	뮐러
தீர்மானங்கள்	결정
குற்றங்களை	범죄
குற்றங்களை	범죄
சுட்ட	구운
டைட்டன்	타이탄
டைட்டன்	티탄
பிராண்ட்	브랜드
இலவங்கப்பட்டை	계피
இலவங்கப்பட்டை	시나몬
நொடி	sec
சீரம்	혈청
இசைக்கலைஞர்கள்	음악가
இசைக்கலைஞர்கள்	연주자
இசைக்கலைஞர்கள்	뮤지션
பெர்னான்டோ	페르난도
பெர்னான்டோ	페르난두
பிக்சல்	픽셀
உக்கிர	강도
உக்கிர	강조
மனைவிகள்	아내
மூழ்கியது	홍수
சாயல்	셰이딩
சாயல்	그늘
ஜெரோம்	제롬
தனிமை	외로워
தனிமை	외로운
தனிமை	외로움
தனிமை	외로움
பூசன்	부산
டக்கர்	터커
போலியான	허위
போலியான	가짜
நுண்ணுயிரி	미생물
வீடியோவில்	동영상
வீடியோவில்	비디오
முனைப்பு	이니셔티브
சந்திப்புகள்	예약
சந்திப்புகள்	회의
சந்திப்புகள்	미팅
கரோல்	캐럴
கரோல்	캐롤
தோரியம்	토륨
தருக்க	논리적
பைலட்	조종사
பைலட்	파일럿
நிரப்பும்	채우기
நகங்கள்	손톱
சோனகர்	무어인
ஒட்டகம்	낙타
ஒட்டகம்	카멜
விந்தை	자기
விந்தை	babe
கட்டில்	침대
மன்	mann
மர்மமான	mysterious
மர்மமான	신비
நிலவுகள்	위성
ஆதரவாளர்	지지자
ஆதரவாளர்	서포터
ஆதரவாளர்	지지자들
ஆதரவாளர்	지지자
ஆதரவாளர்	후원자
ஸ்பா	spa
ஸ்பா	스파
ஜெரார்ட்	제라드
பூக்களை	꽃이
கைதி	포로
கைதி	죄수
கைதி	교도소
கைதி	감옥
நேபாளி	네팔어
உலகங்கள்	세계
முறைகேடு	학대
முறைகேடு	남용
முறைகேடு	악용
பவுண்ட்	파운드
நாடகாசிரியர்	극작가
இணக்கமான	호환
ஸ்மார்ட்	스마트
கொடு	give
கானல்	신기루
கலந்தாய்வு	상담
மாலுமி	세일러
சுங்க	관세
சுங்க	세관
சுங்க	관습
ஓட்டும்	드라이빙
ஓட்டும்	운전
சத்துக்கள்	영양소
கார்ப்பரேட்	기업인
கார்ப்பரேட்	기업
அடுத்தது	다음
அடுத்தது	넥스트
விஞ்சிய	초월
தியாகிகள்	순교
தியாகிகள்	순교자
வெட்டுதல்	삭감
முழங்கால்	무릎
டிரினிடாட்	트리니다드
ஹெர்பர்ட்	허버트
கேரியர்	항공사
கேரியர்	통신사
கேரியர்	캐리어
தோல்வியுற்றது	실패
பேசவும்	talk
பேசவும்	말하기
கினபாலு	키나발루
உறைந்த	냉동
உறைந்த	프로즌
பருவமழை	계절풍
நிறைவேறியது	이행
கால்களும்	발발
பறிமுதல்	몰수
பறிமுதல்	몰수
சும்மா	단지
சும்மா	그냥
இஸ்தான்புல்	이스탄불
ஆண்ட்ராய்டு	android
ஆண்ட்ராய்டு	안드로이드
செலுத்தல்	피드
உதவித்தொகை	장학금
வெலிங்டன்	웰링턴
வெலிங்டன்	wellington
பென்ஸ்	펜스
பென்ஸ்	벤츠
ஹெல்த்	체력
ஹெல்த்	헬스
ஹெல்த்	건강
ஹெல்த்	보건
நத்தை	달팽이
சட்டவிரோதமாக	불법
அலசி	설명
அலசி	설명하기
வெளியிடப்படவில்லை	비공개
மோதிரம்	링링
மோதிரம்	반지
மோதிரம்	소환
நிறைவுற்றது	완료
நிறைவுற்றது	완료되었습니다
நிறைவுற்றது	완료
நிறைவுற்றது	완료되었습니다
குண்டுவெடிப்பு	폭격
குண்டுவெடிப்பு	폭파
புகார்கள்	불평
புகார்கள்	불만이
புகார்கள்	불만
சீருடை	유니폼
பிளேட்டோ	플라톤
தன்னியக்க	자동
ஆர்ப்பாட்டம்	시위
ஆர்ப்பாட்டம்	시연
கிருமிகள்	세균
நீட்டி	ext
நீட்டி	확장자
கடந்தது	과거
ஹெய்டி	아이티
பதிமூன்று	thirteen
ஸ்பென்சர்	스펜서
துண்டுகளை	슬라이스
அப்பு	apu
மெட்டா	메타
பார்க்கிறார்	보기
எதிர்ப்புகள்	항의
தூக்கமின்மை	불면증
ஒளிர்வு	밝기
ஆலிவ்	올리브
செருமேனியம்	저마늄
பொதுவானவை	장군
பொதுவானவை	일반
பொதுவானவை	일반인
அட்கின்சன்	앳킨슨
இசுட்ரோன்சியம்	스트론튬
அகரவரிசை	알파벳
அகரவரிசை	문자
காரல்	카를
இனிமையான	달콤한
கதி	케이티
மலர்களை	꽃이
வேட்டையாடி	사냥꾼
வேட்டையாடி	헌터
நினைவாற்றல்	추억
நினைவாற்றல்	기억력
நினைவாற்றல்	메모리
நினைவாற்றல்	기억
அபூ	abu
பாங்காக்	방콕
புளூட்டோ	명왕성
டாஸ்	dos
பைகள்	가방
வைக்கிங்	바이킹
வைக்கிங்	바이킹
டயானா	diana
ஹீலியம்	헬륨
உணர்கிறேன்	feel
உணர்கிறேன்	기분
உணர்கிறேன்	느낌
உணர்கிறேன்	느낌이
உணர்கிறேன்	기분
உணர்கிறேன்	느낌
அரைத்து	혼합
நீரூற்று	분수
சூரியகாந்தி	해바라기
மறைக்கப்பட்ட	숨김
மறைக்கப்பட்ட	숨겨져
மறைக்கப்பட்ட	숨겨진
மாடியில்	바닥
பிராட்வே	브로드웨이
ஆண்டிமனி	안티모니
உறுதிப்பாடு	확인
கேத்தரின்	캐서린
கேத்தரின்	카트린
சந்து	틈새
சந்து	간격
பேப்பர்	종이
பேப்பர்	페이퍼
பேப்பர்	용지
அரிஸ்டாட்டில்	아리스토텔레스
தாலிபான்	탈레반
மன்னிக்கவும்	미안
பழமைவாத	보수주의
பழமைவாத	보수
ஏஞ்சல்	천사
ஏஞ்சல்	엔젤
வடிவமைப்பாளர்கள்	디자이너
லிஸ்பன்	리스본
கார்சியா	가르시아
ஒண்டாரியோ	온타리오
வஸ்தோக்	보스토크
சாண்டா	산타
சாம்பியா	잠비아
மானியங்கள்	보조금
அட்மிரல்	제독
போதனைகள்	가르침
கட்டளையை	커맨드
கட்டளையை	명령
கட்டளையை	명령어
கட்டளையை	사령부
கட்டளையை	지휘
அட்லாண்டா	애틀랜타
அட்லாண்டா	아틀란타
அட்லாண்டா	애틀란타
மில்டன்	밀튼
மில்டன்	밀턴
தொடர்பில்லாத	오프라인
புளோரன்ஸ்	플로렌스
புளோரன்ஸ்	피렌체
மேஜிக்	마술
மேஜிக்	마법
மேஜிக்	magic
மேஜிக்	매직
நொதுமி	중성자
கழுகுகள்	eagles
கழுகுகள்	이글스
உள்ளீடுகள்	항목
தொடுதல்	touch
தொடுதல்	터치
வேதனை	페널티
வேதனை	징벌
வேதனை	처벌
நைட்ரோ	니트로
கோக்	kok
கோக்	코카콜라
கோக்	콜라
கோக்	콜라보
தயாரிப்பை	제품
வார்ப்பு	프레임워크
வார்ப்பு	템플릿
தெரசா	테레사
செலவாகும்	비용
ஜெரால்ட்	제럴드
டிரைவர்	드라이버
டிரைவர்	운전사
சுகம்	즐길
சுகம்	즐겨라
கஞ்சா	대마초
குறிமுறை	코드
குறிமுறை	부호
நிராகரிக்கப்பட்டது	거절
காரணமும்	이유
பொலோனியம்	폴로늄
பேரி	pear
சேவையகம்	주최
சேவையகம்	호스트
சேவையகம்	서버
உருப்படி	항목
உருப்படி	품목
உருப்படி	아이템
முகாம்கள்	캠프
ராக்கி	록키
ராக்கி	로키
குழுமங்கள்	클러스터
ரூனி	루니
ஹுசைன்	후세인
வடிவமைப்புக்	조성
சோதி	체크
சோதி	확인
சோதி	점검
சாம்சங்	삼성
பூல்	수영장
ரீயூனியன்	동창회
சாப்ளின்	채플린
பிரின்ஸ்டன்	프린스턴
அணுகு	접속
அணுகு	접근
அணுகு	액세스
ராமா	라마
ஈமு	emu
வெனிசுலா	베네수엘라
மெரினா	마리나
சீரியம்	세륨
இருமுனையம்	다이오드
நியோ	네오지오
நியோ	네오
டங்கன்	덩컨
பாட்ரிக்	파트리크
பாட்ரிக்	패트릭
மலாவி	말라위
பந்தம்	토치
பந்தம்	횃불
தொடுதிரை	터치스크린
அம்பர்	앰버
அம்பர்	호박
பதாகை	배너
பதாகை	현수
வெள்ளெலி	햄스터
பிரபலமானவை	인기가요
பிரபலமானவை	인기
பிரபலமானவை	인기가
செல்டிக்	켈트
செல்டிக்	셀틱
வெல்ஸ்	웰스
வான்கூவர்	밴쿠버
தாதுக்கள்	미네랄
மோடம்கள்	모뎀
நிக்கல்சன்	니컬슨
யூரி	유리
தாலியம்	탈륨
கையிருப்பு	휴대용
சேர்க்கிறது	추가하기
சேர்க்கிறது	추가
மிட்செல்	미첼
சமச்சீரற்ற	비대칭
விண்கலத்தில்	우주비행사
செம்மறி	양양
நாற்றம்	냄새
ப்ரோ	프로
சில்க்	명주
சில்க்	실크
சில்க்	비단
நினைத்துக்	생각
கிரேஸ்	그레이스
கிரேஸ்	은혜
கலைஞன்	음악가
கலைஞன்	예술가
கலைஞன்	아티스트
கலைஞன்	아티스트가
கருணாநிதியின்	해산
சட்டவியல்	법학
யோசுவா	joshua
யோசுவா	조슈아
தினங்கள்	데이즈
பிடித்தமான	favourite
பிடித்தமான	즐겨
பிடித்தமான	좋아하는
ரேடார்	레이더
ஹனோய்	하노이
கண்டுபிடித்தல்	찾기
பிறரை	기타
கிங்டம்	왕국
கிங்டம்	킹덤
தான்சானியா	탄자니아
முலை	가슴
உறைந்து	냉동
உறைந்து	동결
உறைந்து	꼼짝
லில்	lil
பிலிப்பினோ	필리핀계
பிலிப்பினோ	필리핀어
பிலிப்பினோ	필리핀
பிலிப்பினோ	필리핀인
தவறிய	떨어짐
பகிர்தல்	공유
ஒன்றாய்	함께
ஒன்றாய்	같이
விபத்துக்கள்	사고
கணக்கிடப்பட்ட	추정
அஸ்பாரகஸ்	아스파라거스
நிர்வாண	누드
நிர்வாண	nude
பாதங்கள்	발발
பிளமேன்கோ	플라멩코
கோரல்	산호
தூசி	먼지
புதையல்	보물
அரைக்கோளம்	반구
ஹமாஸ்	하마스
நீள்வட்டம்	타원
காட்டப்பட்ட	표시됨
வியட்நாமிய	베트남어
வியட்நாமிய	베트남
வியட்நாமிய	베트남인
கண்டிப்பான	엄격한
பிலிப்ஸ்	필립스
ஐஸ்லாந்து	아이슬란드
இதயத்தை	하트
இதயத்தை	심장
இதயத்தை	마음
ஒரிஜினல்	원본
ஒரிஜினல்	오리지널
பைத்தான்	python
பைத்தான்	파이썬
சோம்பல்	게으름
கிரீக்	그리스어
கிரீக்	그리스
என்ஜின்	엔진
இதழும்	꽃잎
சூழ்ச்சி	플롯
ஆடம்பர	명품
ஆடம்பர	럭셔리
சமாரியம்	사마륨
அம்புகள்	화살
அம்புகள்	화살표
கோமஸ்	고메즈
சான்றிதழ்கள்	인증서
சான்றிதழ்கள்	인증서
சான்றிதழ்கள்	증명서
மறுத்தல்	무시
மறுத்தல்	무시해
கிளிக்	클릭
ஆயுட்காலம்	평생
ஸ்ட்ரீம்	스트리밍
ஸ்ட்ரீம்	스트림
ஸ்ட்ரீம்	흐름
தாடை	턱시도
ஓவன்	오웬
ஓவன்	오븐
மறுக்க	저항
மறுக்க	거절
அடையாளங்களை	명소
இணையதளங்கள்	웹사이트
கார்டு	카드
வீடியோக்கள்	동영상
வீடியோக்கள்	비디오
பட்ஜெட்	예산
பென்னெட்	베넷
மிசூரி	미주리
சோங்	chong
ரீவ்ஸ்	리브스
பக்கவாதம்	뇌졸중
கடவுச்சொல்	비밀번호
கடவுச்சொல்	암호
மாவை	반죽을
மாவை	반죽이
மாவை	반죽
எழுகிறது	라이징
சென்ட்	향기
சென்ட்	센트
நண்பகல்	정오
சியாட்டில்	시애틀
கணவனின்	남편
உலகமயமாதல்	세계화
டேனிஷ்	덴마크어
டேனிஷ்	덴마크
கௌரவம்	영광
கௌரவம்	명예
கொலம்பிய	콜롬비아
டர்னர்	터너
சுமையை	부담
வியாபாரி	벤더
வியாபாரி	제조사
உருக்கி	녹음
உருக்கி	녹아
பிரமிட்	피라미드
உதய	라이징
தூசு	쓰레기통
தூசு	휴지통
தூசு	쓰레기
சுரங்கப்பாதை	지하철
திறந்திருக்கும்	오픈
திறந்திருக்கும்	열기
காண்டாமிருகம்	코뿔소
ரேஞ்சர்ஸ்	레인저스
ரேஞ்சர்ஸ்	레인저
சிங்கங்கள்	라이온스
சிங்கங்கள்	라이언스
சிங்கங்கள்	사자
சாளரம்	창문
திருடி	도둑질
பேஸ்பால்	베이스볼
பேஸ்பால்	야구
கியா	kia
கியா	기아
ஷியா	샤이아
ஷியா	시아파
ஆணைகள்	지침
ஆணைகள்	지시
ஆணைகள்	안내
நின்றுகொண்டு	standing
நின்றுகொண்டு	스탠딩
அதிநவீன	정교한
அதிநவீன	정교
மெல்போர்ன்	멜버른
மெல்போர்ன்	멜번
பூட்டு	잠금
பூட்டு	자물쇠
பூட்டு	잠금
நிக்கி	니키
நிக்கி	니키
அனுமதிக்கப்பட்டது	허용
அனுமதிக்கப்பட்டது	승인
அப்பாவி	무죄
அப்பாவி	innocent
உள்ளுணர்வு	직감
உள்ளுணர்வு	본능이
உள்ளுணர்வு	본능적
உள்ளுணர்வு	본능
போர்வை	담요
போர்வை	이불
வெளிறிய	창백한
பெனின்	베냉
அனாதை	고아원
அனாதை	고아
அனாதை	고립
அசுரர்கள்	괴물
அசுரர்கள்	몬스터
அசுரர்கள்	몬스터즈
குறுகலான	좁은
குறுகலான	좁아
குறுகலான	좁다
விருப்பங்கள்	환경설정
விருப்பங்கள்	즐겨찾기
விருப்பங்கள்	옵션
அழைக்கிறோம்	calling
மனிதரும்	인간
மனிதரும்	인체
மனிதரும்	인간인
சாத்தான்	사탄
ரியா	레아
சந்தாதாரர்	가입자
முனையங்கள்	터미널
தண்டர்	썬더
தண்டர்	천둥
தண்டர்	선더
பிரேக்	브레이크
பாலஸ்தீனம்	팔레스타인
பாலஸ்தீனம்	팔레스타인인
பயணிக்கிறது	항해
நம்பும்	신뢰
நம்பும்	신탁
எப்படியாவது	어떻게든
மால்டா	몰타
காஃபி	커피
உத்தரவாதம்	보장
உத்தரவாதம்	보증
ஞாபகம்	기억해
