категория	categorie
микрофон	microfoon
микрофон	mic
микрофон	microfoon
гётеборг	göteborg
евразийского	euraziatische
пресноводных	zoetwater
хави	javi
абэ	abe
безумие	waanzinnig
безумие	krankzinnig
безумие	gek
безумие	crazy
безумие	zot
безумие	gekheid
безумие	gekte
безумие	krankzinnigheid
безумие	waanzin
безумие	krankzinnigheid
безумие	waanzin
табу	taboes
табу	taboe
цзя	jia
швабия	zwaben
ферм	boerderijen
сноу	sneeuw
морда	snuit
анахайм	anaheim
джой	joy
джой	blijdschap
джой	vreugde
эрве	hervé
централизованного	gecentraliseerd
централизованного	gecentraliseerde
лишает	ontneemt
абхазского	abchazische
карр	carr
шеннон	shannon
умножение	vermenigvuldiging
умножение	vermeerdering
умножение	vermenigvuldigen
ямато	yamato
оповещения	waarschuwingen
оповещения	signalering
депортация	uitzetting
депортация	uitwijzing
депортация	deportatie
депортация	deportaties
кларенс	clarence
капрал	korporaal
провозгласила	verkondigde
провозгласила	afgekondigd
провозгласила	uitgeroepen
провозгласила	verkondigd
кэролин	carolyn
авейру	aveiro
борода	baard
бесконечные	oneindig
бесконечные	eindeloze
бесконечные	eindeloos
хаген	hagen
упразднение	afschaffing
правозащитники	verdedigers
химически	chemisch
риччи	ricci
пришельцы	aliens
пришельцы	vreemdelingen
сброса	dumping
сброса	dumpen
аллегория	allegorie
рочестер	rochester
национализации	nationalisatie
дас	das
терпение	geduldig
терпение	patience
терпение	geduld
ики	iki
кайрат	kairat
апартеида	apartheid
якопо	jacopo
ясность	helderheid
ясность	duidelijkheid
калимантан	kalimantan
гуарани	guarani
благотворительная	liefdadige
благотворительная	liefdadigheidsinstelling
благотворительная	liefdadigheid
сократ	socrates
предшествует	voorafgaat
преждевременно	voortijdig
преждевременно	prematuur
преждевременно	voortijdig
преждевременно	voorbarig
джунгли	oerwoud
джунгли	jungle
подано	gearchiveerd
подано	geklasseerd
подано	ingediend
подано	gedeponeerd
перепончатокрылые	hymenoptera
сложены	gestapeld
сложены	opgestapeld
мухтар	mukhtar
весы	weegschaal
весы	weegschalen
весы	schubben
весы	weegschaal
весы	schalen
скуби	scooby
сава	sava
поуис	powys
сокровище	schat
сокровище	schatten
сокровище	treasure
наложение	overlappen
наложение	overlapping
наложение	overlap
пеле	pele
чжун	jun
чжун	joon
шимпанзе	chimpansee
шимпанзе	chimpansees
шимпанзе	chimpansees
шимпанзе	chimpansees
шимпанзе	chimpansee
корова	koe
очагов	hotspots
сцепление	koppeling
ордера	bevel
щитовидной	schildklier
восхищение	bewondering
хаким	hakim
хаким	hakeem
муньос	muñoz
муньос	munoz
работодателей	werkgevers
работодателей	werkgever
регистров	registers
сургут	soergoet
дык	đức
гриффит	griffith
госвами	goswami
ингибиторы	remmers
отар	otar
страдала	leed
анальный	anaal
анальный	anale
иммунной	immuun
колдун	tovenaar
колдун	tovenaar
иракский	iraakse
иракский	irakees
маэстро	maestro
беды	vervloekingen
функциональная	functioneel
функциональная	functionele
гаспар	gaspard
гаспар	gaspar
чернигове	tsjernigov
психиатрических	psychiatrie
психиатрических	psychiatrisch
психиатрических	psychiatrische
примите	accepteren
примите	aanvaarden
примите	accepteer
карнавал	kermis
карнавал	carnaval
мешко	mieszko
парадигмы	paradigma
редакционного	redactie
редакционного	hoofdartikel
редакционного	redactionele
прощение	vergeving
прощение	vergiffenis
корейцев	koreanen
тупой	dom
погибнуть	vergaan
бутылок	flesjes
бутылок	flessen
паузы	pauzes
тормоз	remmen
тормоз	rem
тормоз	remmen
когти	klauwen
когти	klauwen
бланк	form
бланк	vorm
бланк	formulier
ромен	romain
светского	seculiere
игрушка	speeltje
игрушка	speelgoed
игрушка	toy
доз	doseringen
доз	doses
громкий	luidruchtig
громкий	luid
чашу	bowl
усачей	cerambycidae
сазонов	sazonov
вильгельмина	wilhelmina
сумо	sumo
паес	páez
галлюцинации	hallucineren
галлюцинации	hallucinaties
галлюцинации	hallucinatie
галлюцинации	hallucinaties
галлюцинации	hallucineren
заработала	verdiend
заработала	verdiende
сало	salo
сало	reuzel
расскажите	vertel
расскажите	tell
халид	khalid
диктор	omroeper
книжном	boekwinkel
книжном	boekenwinkel
книжном	boekhandel
толкин	tolkien
рибера	ribera
облучения	bestraling
наедине	privé
донован	donovan
терапевт	therapeute
терапевт	therapeut
горячее	heter
горячее	warmer
сигарет	sigaretten
скьявоне	schiavone
нортон	norton
профили	profielen
яновский	janowski
стиви	stevie
предотвращает	voorkomt
утрата	verliezen
утрата	verlies
грузовики	vrachtwagens
грузовики	vrachtwagens
грузовики	trucks
дафф	duff
психолога	psycholoog
смазки	smering
ладони	handpalm
ладони	palm
ладони	handpalmen
ладони	palmen
гелий	helium
опции	opties
опции	mogelijkheden
ами	ami
пятиборье	vijfkamp
фургон	busje
удо	udo
пороги	stroomversnelling
пороги	rapids
абруццо	abruzzen
саар	saarland
консерваторы	conservatieven
болотный	palustris
опечатки	typefouten
прозрачность	transparant
прозрачность	transparante
прозрачность	doorzichtig
прозрачность	transparant
прозрачность	transparantie
прозрачность	doorzichtigheid
комсомол	komsomol
легализации	legalisering
легализации	legaliseren
бротон	broughton
интерфакс	interfax
ночей	nachten
ночей	overnachtingen
скарлетт	scarlett
спросите	ask
спросите	vraag
коктейль	cocktail
дефект	defect
проценты	percentages
проценты	procenten
проценты	percentage
проценты	belangstelling
проценты	rente
проценты	belang
проценты	interesse
новочеркасск	novotsjerkassk
мпс	ics
избегает	vermijdt
мишень	doel
мишень	doelwit
обет	gelofte
обет	eed
вставляет	voegt
руа	roi
руа	rendement
руа	rúa
канто	kanto
сильвер	zilver
сильвер	zilveren
сильвер	silver
кордон	cordon
открытка	ansichtkaart
открытка	kaartje
хаас	haas
изнасилования	verkrachtingen
изнасилования	verkrachting
изнасилования	verkrachtingen
изнасилования	verkracht
изнасилования	verkrachten
изнасилования	koolzaad
симметрия	symmetrie
логическое	booleaanse
логическое	logisch
логическое	logische
каспаров	kasparov
приемлемым	ontvankelijk
приемлемым	toelaatbaar
приемлемым	acceptabel
приемлемым	aanvaardbaar
приемлемым	aanvaardbare
приемлемым	acceptabele
обезьяна	aapje
обезьяна	aap
обезьяна	monkey
обезьяна	aap
хизер	heide
хизер	heather
жара	warmte
жара	hitte
эдуар	édouard
карпентер	timmerman
карпентер	carpenter
фермер	boer
фермер	landbouwer
сияние	shining
тиран	tiran
гид	handleiding
гид	gids
бартоли	bartoli
лимбург	limburg
анапа	anapa
кечуа	quechua
коко	coco
коко	kokos
коко	koko
удивлён	verbaasd
удивлён	verbaasde
удивлён	verraste
удивлён	verrast
поменьше	kleiner
поменьше	kleinere
годовщина	huwelijksverjaardag
годовщина	jubileum
периодичность	frequentie
периодичность	frequentie
периодичность	periodiciteit
березина	berezina
долорес	dolores
долорес	delores
долорес	delores
дилана	dylan
жаловаться	klagen
жаловаться	klaag
жаловаться	klagen
жаловаться	beklagen
потенциальная	potentieel
потенциальная	potentie
потенциальная	potentiële
рыбка	vissen
рыбка	visje
величество	majesteit
ангус	angus
стипендия	studiebeurs
стипендия	beurs
долли	dolly
коленях	knielen
бейрут	beiroet
риторики	retoriek
лавин	lavin
лавин	lavigne
дятел	specht
набоков	nabokov
клайд	clyde
фукуока	fukuoka
тун	tun
албанцев	albanese
албанцев	albanees
албанцев	albanezen
рубка	stuurhuis
совокупная	aggregaat
омон	aumont
субстрата	substraat
субстрата	ondergrond
романья	romagna
густые	borstelige
вызванное	geïnduceerde
перегрузки	overbelasting
перегрузки	overbelast
перегрузки	overbelasting
перегрузки	overbelast
адидже	adige
столиц	hoofdsteden
столиц	hoofdletters
выпуклая	convex
рану	wond
рану	wonde
палатки	tent
палатки	tenten
четвертое	vierde
четвертое	fourth
регулятор	toezichthouder
регулятор	regelaar
регулятор	controller
регулятор	controleur
анни	annie
обсуждает	bespreekt
саксофонист	saxofonist
циндао	qingdao
тысячный	duizendste
тромбон	trombone
аддис	addis
хирургов	chirurgen
сеара	ceará
коши	cauchy
шуман	schumann
утрехт	utrecht
фюзеляж	romp
роковой	noodlottige
курение	rokers
курение	roken
влечение	aantrekking
влечение	aantrekkingskracht
влечение	attractie
стерлинг	sterling
телекоммуникации	telecommunicatie
яблоки	appelen
яблоки	appels
цепочку	ketting
цепочку	keten
скифов	scythische
феттель	vettel
эрлих	erlich
нерв	zenuwen
нерв	zenuw
нерв	lef
бисмарк	bismarck
диван	diwan
диван	sofa
диван	bank
похитил	ontvoerde
похитил	gekidnapt
похитил	ontvoerd
блох	vlooien
блох	bloch
откровение	openbaringen
откровение	onthulling
откровение	openbaring
пино	pinot
пино	pino
хук	haak
хук	haakje
хук	hook
бессмертный	onsterfelijk
бессмертный	onsterfelijken
бессмертный	onsterfelijke
допустимых	toelaatbare
эукариот	eukaryoten
привлекая	aantrekken
косвенное	indirect
косвенное	indirecte
косвенное	onrechtstreeks
банкротом	bankroet
банкротом	failliet
скрябин	skrjabin
сравнительный	vergelijkende
сравнительный	vergelijkend
механически	mechanisch
леван	levan
брошюра	brochure
брошюра	folder
брошюра	boekje
контуры	contouren
контуры	schetst
вроцлав	wroclaw
вроцлав	wrocław
захария	zachariah
кражи	diefstallen
кражи	diefstal
кента	kent
страшная	beangstigend
страшная	eng
лия	leah
протестующих	demonstranten
протестующих	betogers
протестующих	demonstranten
протестующих	betogers
ритмы	ritmes
кунео	cuneo
кодирование	codering
кодирование	coderen
андроник	andronikos
рипли	ripley
мона	mona
пунктуации	interpunctie
памела	pamela
честное	eerlijke
честное	eerlijk
робсон	robson
садоводство	tuinieren
рациональное	rationele
рациональное	rationeel
мятежники	opstandelingen
мятежники	relschoppers
мятежники	rebellen
мятежники	rebels
заповедей	geboden
инн	inn
инн	herberg
поэтика	poëtica
пантеон	pantheon
реорганизована	gereorganiseerd
гомосексуальные	homoseksueel
гомосексуальные	homoseksuele
палки	stokken
палки	klemt
палки	sticks
палки	stokjes
звон	rinkelen
арчер	boogschutter
арчер	archer
жюли	julie
ватерлоо	waterloo
барретт	barret
барретт	barrett
инсбрук	innsbruck
генрик	henryk
семантика	semantiek
уток	eendjes
уток	eenden
следователи	onderzoekers
репортёр	verslaggeefster
репортёр	verslaggever
репортёр	journaliste
репортёр	journalist
репортёр	reporter
заявитель	klager
заявитель	indiener
заявитель	aanvrager
заявитель	verzoeker
заявитель	sollicitant
заявитель	aanvrager
заявитель	eiser
очищения	zuivering
гилмор	gilmore
сабо	klompen
сабо	szabo
дакар	dakar
ценное	kostbaar
ценное	waardevol
ценное	waardevolle
конни	conny
конни	connie
гейтс	gates
гейтс	poorten
малахов	malachov
кальдерон	calderón
кальдерон	calderon
контролируемых	beheerste
контролируемых	gecontroleerde
контролируемых	beheerst
контролируемых	gecontroleerd
парагвае	paraguay
значки	penningen
значки	insignes
значки	badges
значки	pictogrammen
значки	iconen
говори	spreek
говори	spreken
фьорд	fjord
брюки	broeken
брюки	broek
брюки	broeken
брюки	broek
мистик	mystic
мистик	mystieke
мистик	mystiek
мистик	mystique
мистик	mystiek
гаубиц	houwitsers
дженкинс	jenkins
янко	janko
амори	amaury
нравы	zeden
нравы	mores
астрофизики	astrofysica
холт	holt
минами	minami
мартини	martini
альпинист	klimmer
субботам	zaterdagen
порох	buskruit
порох	kruit
порох	kruit
порох	poeder
централизации	centralisatie
тямпа	champa
пастернак	pasternak
ката	kata
букет	boeket
демонстрантов	demonstranten
демонстрантов	betogers
ящики	lades
ящики	boxen
ящики	vakjes
ящики	kisten
ящики	dozen
ящики	kisten
ящики	kratten
надеялись	gehoopt
надеялись	hoopten
надеялись	hoopte
бочки	vaten
бочки	drumstel
бочки	trommels
бочки	trom
бочки	drums
бочки	vaten
конмебол	conmebol
молиться	bidden
молиться	bid
молиться	bidden
платежи	betalingen
платежи	betaling
бранку	branco
страшные	beangstigend
страшные	eng
стойкости	volharding
стойкости	doorzettingsvermogen
стойкости	vasthoudendheid
стойкости	persistentie
галлен	gallen
пайпер	piper
реформатор	hervormer
продовольственной	levensmiddelen
продовольственной	voedsel
продовольственной	eten
умеренные	matige
умеренные	matig
умеренные	gematigde
умеренные	gematigd
умеренные	middenpartij
нуньес	núñez
предполагаемых	vermeende
предполагаемых	beweerde
предполагаемых	vermeend
предполагаемых	beweerd
генетик	geneticus
битти	beatty
фернан	fernand
опасная	gevaarlijke
опасная	gevaarlijk
аннотации	annotaties
аннотации	annotatie
двенадцатый	twaalfde
лечебные	geneeskrachtige
борджиа	borgia
педиатрии	kinderafdeling
педиатрии	kindergeneeskunde
педиатрии	pediatrie
педиатрии	kinderafdeling
честность	eerlijkheid
перспективный	veelbelovende
перспективный	veelbelovend
альпинистов	klimmers
гане	ghana
вскрытие	autopsie
вскрытие	lijkschouwing
джиллиан	gillian
джиллиан	marieke
джиллиан	jillian
ковач	kovács
опеки	voogdij
гормоны	hormoon
гормоны	hormonale
гормоны	hormonen
бобы	bean
бобы	boon
бобы	boontje
бобы	bonen
прости	sorry
сталей	staal
сталей	staalsoorten
панику	paniek
лояльность	trouw
лояльность	loyaliteit
ниро	niro
качественное	kwalitatieve
параиба	paraíba
актив	aanwinst
актив	asset
ботсвана	botswana
систематизации	systematisering
подземелье	kerker
роговицы	cornea
роговицы	hoornvlies
роговицы	hoornvlies
тринадцатый	thirteenth
тринадцатый	dertiende
развелась	gescheiden
преследованиям	vervolgd
преследованиям	vervolgde
преследованиям	lastiggevallen
утонул	verdronken
утонул	verdronk
покемон	pokemon
посетитель	klant
посетитель	afnemer
посетитель	bezoekers
посетитель	bezoeker
урсула	ursula
ванны	baden
дебюсси	debussy
больцано	bolzano
подмножество	deelverzameling
палм	handpalm
палм	palm
договоренности	arrangementen
договоренности	regelingen
восстал	rebelleerde
вакцины	vaccins
вакцины	vaccinaties
вакцины	vaccin
вакцины	vaccinatie
бонифаций	boniface
пафос	paphos
девятая	negende
систематический	systematisch
систематический	systematische
боно	bono
фукс	fuchs
дауд	dowd
ньюфаундленд	newfoundland
сафина	safina
скамейке	bench
скамейке	bankje
расширенные	ontsluiting
расширенные	verwijd
занятость	tewerkstelling
занятость	werkgelegenheid
тиба	chiba
свинец	leiden
свинец	lood
свинец	loden
свинец	lead
бенедетто	benedetto
поверхностные	oppervlakkige
поверхностные	oppervlakkig
лаки	geluk
лаки	lucky
лаки	gelukkig
рыбалка	visvangst
рыбалка	visserij
рыбалка	vissen
награжден	gegund
награжден	uitgereikt
награжден	toegekend
грозы	onweer
бронислав	bronisław
хунты	junta
пула	poole
нес	nes
фатх	fatah
восторг	genot
восторг	vervoering
кастельон	castellón
данциг	danzig
арифметика	rekenen
арифметика	rekenkundige
арифметика	rekenkundig
стажа	anciënniteit
беспроводной	draadloos
аргентинская	argentijns
аргентинская	argentijnse
аргентинская	argentinië
аргентинская	argentijns
аргентинская	argentijnse
янковский	jankowski
фторид	fluoride
аналитик	analist
монфор	montfort
брент	brent
трамп	troefkaart
трамп	trump
трамп	troef
бове	beauvais
заражение	verontreiniging
заражение	contaminatie
заражение	besmetting
заражение	besmetting
провайдер	aanbieder
провайдер	leverancier
провайдер	provider
ариан	ariane
председателей	voorzitters
председателей	voorzitters
клевета	laster
клевета	smaad
клевета	laster
клевета	smaad
клевета	smaad
клевета	laster
флор	flor
меркель	merkel
орфей	orpheus
переднеспинка	prothorax
упаковка	verpakken
упаковка	verpakking
упаковка	verpakkingsmateriaal
упаковка	verpakkingen
упаковка	verpakken
упаковка	inpakken
упаковка	pakketje
упаковка	pakje
упаковка	pakket
упаковка	arrangement
упрощает	vereenvoudigt
росберг	rosberg
скромно	nederige
скромно	nederig
скромно	bescheiden
пернамбуку	pernambuco
мука	meel
мука	bloem
роу	rowe
роу	roe
маки	maquis
маки	maki
маки	klaprozen
пита	pete
пита	pita
оахака	oaxaca
бутылку	fles
бутылку	flesje
обмана	bedrog
обмана	misleiding
зодиака	zodiac
углерод	carbon
углерод	koolstof
мицкевича	mickiewicz
инцидентов	incidenten
инцидентов	voorvallen
мягкое	soft
мягкое	zachte
мягкое	zacht
пропускает	mist
рамиро	ramiro
фрайбург	freiburg
избегая	vermijden
дэви	davi
дэви	davie
дэви	davy
урожайность	opbrengsten
урожайность	rendementen
урожайность	opbrengst
молочные	zuivel
воображения	verbeelding
воображения	verbeeldingskracht
воображения	fantasie
аксессуары	toebehoren
аксессуары	accessoires
неофициальных	informele
неофициальных	informeel
аватар	avatar
дуарте	duarte
петух	lul
петух	pik
петух	haan
петух	haan
пастернака	pastinaak
отопление	verwarmen
отопление	verwarming
наводнений	overstroming
наводнений	zondvloed
наводнений	overstromingen
наводнений	vloed
здоровый	gezonde
здоровый	gezond
подушки	kussens
подушки	kussens
подушки	kussen
библию	bijbel
мальборо	marlboro
мальборо	marlborough
визы	visum
визы	visa
визы	visum
визы	visa
определяющие	definiëren
буряты	boerjaten
дука	doukas
верблюдов	kamelen
наряд	outfit
измену	verraad
измену	hoogverraad
селби	selby
шэрон	sharon
мячи	ballen
мячи	balletjes
преступные	misdadiger
преступные	misdadig
преступные	crimineel
биотехнологии	biotechnologie
забастовку	strike
забастовку	staking
элвин	alvin
покупатель	afnemer
покупатель	koper
покупатель	klant
покупатель	afnemer
суровые	streng
суровые	ernstige
суровые	ernstig
суровые	hard
дроби	breuken
дроби	fracties
заработная	loon
заработная	salarissen
заработная	lonen
петергоф	peterhof
широков	sjirokov
выбранный	uitverkorene
выбранный	uitgekozen
выбранный	gekozen
выбранный	uitverkoren
выбранный	geselecteerde
выбранный	geselecteerd
выбранный	uitgekozen
выбранный	gekozen
замбия	zambia
незамеченным	onopgemerkt
звучало	klonken
звучало	klonk
шкаф	garderobe
шкаф	kleerkast
шкаф	kast
шкаф	kastje
шкаф	kast
шкаф	kabinet
сертификаты	certificaten
произвола	willekeur
легионы	legioenen
чхве	choi
басс	basgitaar
басс	baars
басс	bas
басс	bass
телохранитель	lijfwacht
телохранитель	bodyguard
обвиняемого	beklaagde
обвиняемого	gedaagde
обвиняемого	verweerder
обвиняемого	verdachte
матрицу	matrix
трудность	moeilijkheidsgraad
трудность	moeilijkheden
трудность	moeilijkheid
хронологически	chronologisch
сканирования	scannen
сканирования	scanning
сильнейший	sterkst
сильнейший	sterksten
сильнейший	sterkste
подлинность	echtheid
подлинность	authenticiteit
махди	mahdi
комнина	komnene
хассан	hassan
территориям	gebieden
территориям	gebiedsdelen
гектор	hector
пропуск	passeren
пропуск	pass
фойе	foyer
фойе	lobby
фойе	lobbyen
экологическое	ecologisch
экологическое	ecologische
счастливая	geluk
счастливая	lucky
счастливая	gelukkig
счастливая	vrolijk
счастливая	happy
счастливая	blij
счастливая	tevreden
счастливая	gelukkig
страбон	strabo
аудит	audit
аудит	controle
збигнев	zbigniew
лицензирование	licenties
проповедовать	preken
проповедовать	preek
проповедовать	prediken
пирсон	pearson
пирсон	pierson
ливонской	lijflandse
шпицберген	svalbard
вырезать	knippen
вырезать	cut
вырезать	snijden
туркестан	turkestan
отражающие	reflecterende
отражающие	reflecterende
дуайт	dwight
заполнение	vullen
заполнение	opvullen
заполнение	vulling
воробьев	mussen
ольденбург	oldenburg
молина	molina
принцев	prinsen
принцев	princes
сахалинск	sachalinsk
дирижабль	luchtschip
углубление	uitdiepen
углубление	verdieping
углубление	uitdieping
углубление	verdiepen
углубление	verdiepen
спонсор	sponsor
спонсор	sponsoren
оди	odie
брандт	brandt
бхакти	bhakti
наср	nasr
начинающий	beginners
начинающий	beginneling
начинающий	beginner
предвзятости	vooroordelen
предвзятости	vooringenomen
предвзятости	vooringenomenheid
предвзятости	vooroordeel
стул	stoel
бухара	buchara
шива	shiva
ванденберг	vandenberg
интеллектуальная	intellectuele
интеллектуальная	intellectueel
ложный	vals
ложный	false
ложный	onwaar
ложный	valse
павле	pavle
дениз	denise
дениз	deniz
микронезии	micronesië
торнадо	tornado
боком	zijwaarts
боком	zijdelings
урегулирование	vereffening
урегулирование	nederzetting
урегулирование	schikking
урегулирование	afwikkeling
экспериментальное	experimenteel
страж	guardian
страж	bewaker
страж	voogd
праймериз	voorverkiezingen
достойной	deftig
достойной	fatsoenlijke
достойной	fatsoenlijk
пастух	herder
жаловался	klaagde
слот	slot
слот	gleuf
повара	koks
повара	kookt
повара	chefs
повара	koks
кристобаль	cristóbal
живописной	schilderachtige
живописной	pittoreske
контейнеров	containers
атеизм	atheïsme
фас	fas
плимут	plymouth
викинги	vikingen
викинги	vikings
изучен	bestudeerde
изучен	studeerde
изучен	bestudeerd
кадыров	kadyrov
руководящего	stuurinrichting
культов	sekten
синь	xin
стадо	beslag
стадо	kudde
улу	ulu
улыбка	glimlachen
улыбка	glimlach
улыбка	lachen
улыбка	lach
улыбка	smile
гис	gis
ренн	rennes
голль	gaulle
мастерски	meesterlijk
клаудия	claudia
семьдесят	seventy
семьдесят	zeventig
дельгадо	delgado
насер	nasser
ирена	irena
дрова	brandhout
дрова	hout
магадан	magadan
мгновение	instant
спал	sliep
спал	geslapen
облигации	obligaties
облигации	bindingen
бонн	bonn
тельца	kalveren
тельца	kalf
тельца	kuit
гитаристов	gitaristen
эрин	erin
алисия	alicia
прадо	prado
прямоугольные	rechthoekig
прямоугольные	rechthoekige
оспы	pokken
сводной	omnibus
аборт	abortus
кабелей	bekabeling
врангель	wrangel
мэйсон	metselaar
мэйсон	mason
кокаина	cocaïne
доусон	dawson
повторяющиеся	terugkerende
повторяющиеся	terugkerend
мантии	gewaad
мантии	gewaden
мантии	mantel
бангкоке	bangkok
муди	humeurig
муди	moody
акустический	akoestisch
акустический	akoestische
тормозов	remmen
синти	sinti
полли	polly
нансен	nansen
роналду	ronaldo
умм	umm
схватить	grijp
вмешался	ingegrepen
вмешался	bemoeid
просила	aangevraagd
просила	aangevraagde
просила	verzocht
просила	gevraagd
просила	opgevraagd
просила	gevraagde
карсон	carson
дербент	derbent
плотин	dammen
конвейер	transporteur
биби	bibi
биби	bebe
биби	bibi
голотип	holotype
конфессии	denominatie
растущей	groeiende
растущей	toenemend
растущей	teelt
растущей	groeien
растущей	groeiend
рената	renate
рената	renata
верная	trouwe
верная	loyaal
верная	trouw
верная	loyale
верная	trouwe
верная	trouw
верная	getrouwe
гринберг	greenberg
дамаске	damascus
сепаратизм	separatisme
кунья	cunha
отмеченные	gelabeld
саи	sai
тсонга	tsonga
ньюпорт	newport
библиотекарь	bibliothecaresse
библиотекарь	bibliothecaris
трещин	kraken
шейки	cervicale
бней	bnei
перешеек	landengte
нестабильности	instabiliteit
нестабильности	volatiliteit
беренгер	berenguer
мозес	moses
мозес	mozes
ржи	rogge
ржи	rye
орхидные	orchidaceae
дневные	overdag
подлинные	authentiek
подлинные	authentieke
прескотт	prescott
черкасов	cherkasov
джордана	jordana
электрик	elektricien
электрик	elektrische
электрик	electrische
электрик	elektrisch
заставка	kopstuk
последовательный	serienummer
последовательный	seriële
последовательный	sequentiële
отказов	afwijzingen
отказов	afwijzingen
ужасный	vreselijk
ужасный	verschrikkelijk
ужасный	gruwelijk
ужасный	afschuwelijk
кампуса	campus
подпольных	clandestiene
экзопланет	exoplaneten
иен	lan
иен	ian
иен	yen
взаимные	wederzijds
взаимные	wederzijdse
взаимные	wederzijdse
тошнота	misselijkheid
тошнота	misselijk
уэда	ueda
нуждающимся	behoeftige
нуждающимся	behoeftigen
создайте	creëren
создайте	aanmaken
создайте	creëer
создайте	maken
платят	betaalt
платят	pays
джерард	gerard
ботсваны	botswana
фриули	friuli
этических	ethische
этических	ethisch
сэмми	sammy
сэмми	sammi
салих	salih
салих	saleh
призраков	spoken
призраков	geesten
виновных	schuldigen
виновных	boosdoeners
ультра	ultra
стереть	wissen
стереть	vegen
стереть	veeg
баренцева	barentszzee
павловск	pavlovsk
призвание	roeping
призвание	roeping
призвание	bellen
контейнеры	containers
пуаро	poirot
пиньинь	pinyin
экзотических	exotisch
экзотических	exotische
испарения	verdamping
гаване	havana
спектроскопия	spectroscopie
никсон	nixon
глобально	globaal
бёрд	vogeltje
бёрд	vogels
бёрд	vogel
изотопы	isotopen
дейл	dale
апулия	apulië
экосистемы	ecosystemen
экосистемы	ecosysteem
патриархов	patriarchen
неприкосновенность	onschendbaarheid
неприкосновенность	onschendbaarheid
неприкосновенность	immuniteit
саркофаг	sarcofaag
пльзень	pilsen
норте	norte
продемонстрирована	aangetoond
продемонстрирована	gedemonstreerd
заказчик	klant
заказчик	afnemer
заказчик	werkgever
заказчик	werkgevers
перестрелка	schietpartij
перестрелка	vuurgevecht
перестрелка	vuurgevecht
поставщик	leverancier
поставщик	verkoper
поставщик	leverancier
поставщик	aanbieder
поставщик	leverancier
поставщик	provider
миядзаки	miyazaki
эвакуировать	evacuatie
эвакуировать	evacueren
необычная	ongewoon
необычная	ongebruikelijk
необычная	ongewone
необычная	ongebruikelijke
танцоров	dansers
танцоров	danseressen
приостановлена	onderbroken
приостановлена	geschorst
приостановлена	opgeschort
тензор	tensor
рич	rijk
рич	rijken
рич	rich
узор	patroon
научил	onderwezen
научил	onderwees
одиночество	eenzaamheid
одиночество	eenzaamheid
одиночество	eenzaamheid
одиночество	eenzame
одиночество	eenzaam
дахау	dachau
тайком	sluipen
кровотечения	bloeding
кровотечения	bloeden
кровотечения	bloedingen
кыргызстан	kirgizië
залить	gieten
залить	giet
залить	schenk
жир	vet
жир	vet
жир	dikke
жир	dik
антител	antilichamen
антител	antilichaam
антител	antistoffen
марлен	marlene
мистический	mystieke
мистический	mystiek
гусеница	rups
сравнительные	vergelijkende
сравнительные	vergelijkend
вибрации	vibes
вибрации	trillingen
вибрации	vibraties
вибрации	trillingen
вибрации	vibraties
вибрации	vibratie
вибрации	trilling
нуждающихся	behoeftige
нуждающихся	behoeftigen
счастлив	vrolijk
счастлив	happy
счастлив	blij
счастлив	tevreden
счастлив	gelukkig
бедная	arme
бедная	arm
фредрик	fredrik
прыгает	sprongen
прыгает	springt
епархиальный	diocesane
габриэла	gabriela
терминалов	terminals
святейший	heilige
святейший	heilig
святейший	holy
насыпи	mounds
клейтон	clayton
фактических	feitelijke
фактических	eigenlijke
фактических	werkelijke
страдать	lijden
страдать	lijd
подлодки	subs
приличный	deftig
приличный	fatsoenlijke
приличный	fatsoenlijk
соус	dip
соус	jus
соус	saus
медведицы	majoris
руанды	rwandese
администраций	administraties
крышка	deksel
литейный	gieterij
ртуть	mercury
ртуть	mercurius
ртуть	kwik
муза	muze
колледжи	hogescholen
колледжи	colleges
скриншоты	screenshots
рамат	ramat
кейта	keita
наблюдательный	oplettend
наблюдательный	opmerkzaam
юкатан	yucatán
краузе	krause
устарели	verouderd
устарели	achterhaald
устарели	verouderde
иракская	iraakse
иракская	irakees
золушка	cinderella
золушка	assepoester
паттерсон	patterson
похищен	ontvoerde
похищен	ontvoerd
похищен	ontvoerde
похищен	gekidnapt
похищен	ontvoerd
агрессивный	agressieve
агрессивный	agressief
импульсы	impulsen
импульсы	pulsen
импульсы	peulvruchten
нури	nuri
мужик	man
свв	edt
шиитов	sjiitische
кос	kos
чэнду	chengdu
теги	labels
теги	tags
люцерн	luzern
последовательное	sequentiële
райдер	ryder
райдер	rider
райдер	rijder
райдер	ruiter
капуста	kool
капуста	boerenkool
капуста	kale
капуста	kool
неорганических	anorganisch
неорганических	anorganische
дрожжей	gist
провинциальные	provinciaal
провинциальные	provinciale
удобные	comfortabel
удобные	comfortabele
удобные	comfortabel
удобные	comfortabele
шляпа	hoed
шляпа	pet
шляпа	hat
шляпа	muts
мсд	rmi
сукарно	soekarno
радченко	radchenko
одо	odo
стоянов	stoyanov
завоеватель	veroveraar
завоеватель	overwinnaar
ириней	irenaeus
анг	ang
сир	ser
сир	sire
будни	doordeweeks
будни	weekdagen
репатриации	repatriëring
мерлин	merlyn
мерлин	merlijn
мерлин	merlin
робредо	robredo
книжек	carnets
способная	capabel
способная	bekwaam
оля	olga
колумб	columbus
пальмас	palmas
