and	그리고
packaging	포장
int	int
apology	사과
trauma	트라우마
trauma	외상
reyes	레예스
extinction	대량절멸
extinction	대멸종
extinction	멸종
troll	트롤
pulling	당기
attribute	속성
proxy	프록시
proxy	대리
coding	부호화
canoe	카누
gasoline	가솔린
podcast	팟캐스트
bloc	블록
cpu	cpu
geometric	기하학
angus	앵거스
cowboy	카우보이
jew	유대인
sts	sts
bedroom	침실
grape	포도
aluminium	알루미늄
tomatoes	토마토
savannah	사바나
savannah	서배너
tapes	테이프
australians	오스트레일리아인
disappointed	실망
cola	콜라
crafts	공예
curator	큐레이터
davenport	대븐포트
receivers	수신기
rand	랜드
insect	곤충
sergio	세르지오
combinations	조합
enzymes	효소
awkward	어색한
corrupt	부패
logging	로깅
ole	ole
doubled	두배
conversations	대화
questioning	심문
implementing	구현
symmetry	대칭
hercules	허큘리스
hercules	헤라클레스
devi	데비
sheridan	셰리던
sheridan	셰리든
unfair	불공평한
muscles	근육
reptiles	파충류
samurai	사무라이
cassette	카세트
stripes	스트라이프스
stripes	줄무늬
juice	주스
juice	쥬스
stealing	도둑질
hilton	힐튼
hilton	힐턴
giles	자일스
stomach	위장
buttons	버튼
buttons	단추
gram	그램
gram	그람
hinduism	힌두교
reggae	레게
homosexual	동성애자
hussein	후세인
pharmacy	약국
pharmacy	약학
liability	책임
sci	sci
hbo	hbo
recruiting	모집
recruiting	채용
matched	일치
defendant	피고
defendant	피고인
crashes	충돌
pizza	피자
rwanda	르완다
mls	mls
avengers	어벤져스
avengers	어벤저스
ghosts	귀신
exploitation	착취
xml	xml
colt	colt
colt	콜트
pulitzer	퓰리처
flooded	홍수
integer	정수형
integer	정수
instantly	즉시
mortar	박격포
cop	경찰
cop	캅카스
activation	활성화
cypriot	키프로스
methodology	방법론
ios	ios
gale	강풍
nominal	명목
bud	버드
melissa	멜리사
skip	스킵
invite	초대
martinez	마르티네스
martinez	마르티네즈
affiliations	소속
medina	메디나
debris	먼지
successes	성공
frustrated	좌절
arranger	편곡
infinity	인피니티
infinity	무한
cretaceous	백악기
bite	깨물어
nodes	노드
marilyn	마릴린
rumors	소문
neighbor	이웃
neighbor	이웃집
suffix	접미사
ordering	순서
capitalism	자본주의
harlem	할렘
pigs	돼지
bolt	bolt
bolt	볼트
damascus	다마스쿠스
listeners	청취
listeners	청취자
dried	건조
assignments	할당
porch	현관
porch	베란다
indirect	간접
uruguayan	우루과이
vhs	vhs
sioux	수어
convenience	편의
practicing	연습
chu	chu
kite	연이
sylvia	실비아
frigate	프리깃
frigate	프리깃함
frigate	호위함
shade	그늘
marian	마리안
clive	클라이브
lamp	램프
lamp	전등
camping	캠핑
chips	칩스
earthquakes	지진
indicator	지표
bloom	블룸
prayers	기도
napoleonic	나폴레옹
mortality	사망률
bruins	브루인스
malik	말리크
cliffs	절벽
bordeaux	보르도
lowell	로웰
marino	마리노
kidney	콩팥
kidney	신장
uncertainty	불확실
uncertainty	불확정성
documentaries	다큐멘터리
teddy	테디
omega	오메가
denial	거부
denial	부정
sunni	수니파
brush	브러시
alain	알랭
ein	ein
turbo	터보
apologies	사과
addiction	중독증
addiction	중독
solidarity	연대
maid	하녀
maid	가정부
maid	메이드
confluence	합류
physiology	생리학
algebraic	대수
algebraic	대수적
brake	브레이크
loire	루아르
jacket	자켓
jacket	재킷
spinning	빙글빙글
brendan	브렌던
scarlet	스칼렛
explorers	탐험
explorers	탐험가
impacts	영향
dante	단테
gerry	제리
granada	그라나다
cemeteries	묘지
cemeteries	공동묘지
ins	ins
spears	스피어스
mariners	매리너스
mutant	돌연변이
oracle	오라클
slim	슬림
erosion	침식
borneo	보르네오
transformers	트랜스포머
profiles	프로파일
profiles	프로필
beethoven	베토벤
digits	숫자
parole	가석방
notification	알림
vein	정맥
frankie	프랑키
frankie	프랭키
economists	경제학자
terra	테라
bahamas	바하마
potato	감자
acc	acc
kathleen	캐슬린
unconscious	무의식
endless	끝없는
apex	apex
evacuation	철수
lil	lil
mortgage	모기지
considerations	고려
suits	양복
suits	정장
quotation	따옴표
quotation	인용
pilgrimage	순례
pilgrimage	순례지
truman	트루먼
taliban	탈레반
concise	간결
prostitution	성매매
flyers	플라이어스
prestige	프레스티지
bubble	거품
bubble	버블
mauritius	모리셔스
incoming	수신
antiquity	고대
convenient	편리하다
convenient	편리
wines	와인
approve	승인
wilmington	윌밍턴
tempo	템포
dexter	덱스터
rai	rai
api	api
hatch	해치
unfortunate	불행한
immunity	면책
immunity	면역
snakes	뱀과
duel	결투
bern	베른
daisy	데이지
authentic	정통
attachment	첨부
xvi	xvi
rupert	루퍼트
exclude	제외
shipyard	조선소
emotion	정서
emotion	감정
cobra	코브라
sensitivity	감도
plots	플롯
investor	투자가
investor	투자자
huntington	헌팅턴
neighbours	이웃
roth	로스
psychologist	심리학자
judiciary	사법
judiciary	사법제도
streaming	스트리밍
replies	답장
replies	응답
replies	답글
replies	답변
oxide	산화물
oxide	산화
stella	스텔라
zombie	좀비
canadians	캐나다인
dwelling	거주
liberia	라이베리아
blackpool	블랙풀
offline	오프라인
norris	노리스
serbs	세르비아인
harp	하프
rental	렌트
rental	임대
guilt	죄책감
fried	튀김
fried	볶음
concentrations	농도
verdict	판결
discovering	발견
aces	에이스
spiders	거미
bonnie	보니
oldham	올덤
liam	liam
mgm	mgm
everett	에버렛
quincy	quincy
quincy	퀸시
utrecht	위트레흐트
volcanoes	화산
threads	스레드
threads	대화
triggered	트리거
humphrey	험프리
zurich	취리히
deliveries	배달
wolfe	울프
unfinished	미완성
drill	드릴
drill	훈련
teenagers	십대
sauce	소스
archie	아치
exports	내보내기
exports	수출
cartridge	카트리지
clifton	클리프턴
deluxe	디럭스
commando	특공대
feeds	피드
optimal	최적
kernel	커널
tragic	비극적
tragic	비극
credibility	신뢰성
resurrection	부활
conditional	조건부
usb	usb
belize	벨리즈
prosperity	번영
standardized	표준화
comet	혜성
pools	수영장
markers	마커
kenyan	케냐
promo	프로모션
creativity	창의력
creativity	창의
creativity	창의성
protocols	프로토콜
protocols	의정서
esther	에스더
esther	에스텔
peel	껍질
groove	그루브
lantern	랜턴
savoy	사보이아
savoy	사보이
facial	안면
ladder	사다리
bohemia	보헤미아
thief	도둑놈
thief	도둑
guyana	가이아나
vanessa	바네사
halloween	할로윈
appointments	예약
levi	레비
levi	리바이
rodgers	로저스
plc	plc
sarajevo	사라예보
announcing	발표
dinosaurs	공룡
laugh	웃어라
laugh	웃음
laugh	웃어
viktor	빅토르
sandwich	샌드위치
pornography	포르노그래피
toulouse	툴루즈
tap	누르세요
tap	누르기
tap	누르면
alarm	알람
granddaughter	손녀
exams	시험
acceleration	가속도
acceleration	가속
shelley	셸리
nichols	니컬스
nichols	니콜스
privilege	특권
trombone	트롬본
edison	에디슨
magnet	자석
martyrs	순교자
captive	포로
codex	코덱스
wool	양모
wool	양털
majors	전공
vowels	모음
seller	판매자
platoon	소대
fog	안개
triangular	삼각형
triangular	삼각
yuri	유리
hiroshima	히로시마로
hiroshima	히로시마
wash	씻기
wash	씻어
freddie	프레디
signatures	서명
treason	반역죄
treason	반역
babies	영아
babies	아기
persia	페르시아
wilkinson	윌킨슨
glaciers	빙하
sustainability	지속가능성
ballads	발라드
pillars	기둥
residency	레지던트
doubts	의심
owens	오언스
lately	최근
lately	최근에
guggenheim	구겐하임
hector	헥토르
hector	헥터
lounge	라운지
presenters	발표자
tara	타라
curry	커리
curry	카레
goat	염소자리
goat	염소
nightmare	악몽
yokohama	요코하마
behaviors	행동
secretariat	사무국
illusion	착각
illusion	환상
wta	wta
icons	아이콘
icons	icons
electro	일렉트로
teens	십대
teens	청소년
shake	흔들리기
shake	shake
shake	흔들흔들
shake	흔들어
elias	엘리아스
elias	엘리어스
resist	저항
alba	알바
biodiversity	생물다양성
bluff	허세
anxiety	불안
anxiety	염려
dolls	인형
pitching	투수
barney	바니
sikh	시크교
feathers	깃털
richie	리치
marathi	마라티어
habits	습관
blend	혼합
extraction	추출
turf	터프
desirable	바람직
desirable	바람직해
desirable	바람직한
expo	엑스포
expo	박람회
bhutan	부탄
guerrilla	게릴라
esp	esp
deadline	마감
whip	채찍
farewell	작별
cardiac	심장
smiles	스마일
smiles	미소
cousins	사촌
terrorists	테러리스트
lizard	도마뱀과
lizard	도마뱀
remixes	리믹스
exiled	추방
negotiate	협상
axe	도끼
flour	밀가루
jade	제이드
pose	포즈
fry	프라이
ida	ida
dom	dom
garbage	쓰레기
regency	리젠시
riga	리가
mom	엄마
accompany	동행
mosaic	모자이크
icc	icc
ark	ark
ark	방주
joachim	요아킴
comma	쉼표
taxonomy	분류학
alcoholic	알코올
rom	rom
caucasus	캅카스
superhero	슈퍼히어로
sid	시드
sid	sid
loads	부하
lime	라임
raleigh	롤리
crossover	크로스오버
dickinson	디킨슨
drought	가뭄
delays	지연
maccabi	마카비
ajax	아이아스
chargers	충전기
rejection	거부
rejection	거절
thor	토르
failures	실패
failures	고장
barriers	장벽
lottery	복권
outskirts	교외
turtles	거북
turtles	거북이
meadow	초원
wiley	윌리
patriot	애국자
patriot	패트리어트
infrared	적외선
julio	훌리오
bourbon	부르봉
bourbon	버번
surgeons	외과의사
surgeons	외과의
thatcher	대처
weigh	무게
parma	파르마
stressed	스트레스
watches	시계
tablet	태블릿
copying	복사
flip	뒤집기
shelf	선반
packages	패키지
emission	방출
emission	배출
correlation	상관
correlation	상관관계
ideals	이념
disappearance	소실
disappearance	실종
derivatives	파생상품
adobe	어도비
premise	전제
identities	정체성
rosario	로사리오
tko	tko
transparency	투명성
transparency	투명
transparency	투명도
sic	sic
ruin	파멸
malawi	말라위
devotion	헌신
punches	펀치
noon	정오
inequality	불평등
inequality	부등식
strauss	스트라우스
strauss	슈트라우스
confession	고백
confession	신앙고백
stunt	스턴트
monopoly	독점
niece	조카
surf	서프
surf	서핑
playboy	플레이보이
penguins	펭귄
transgender	트랜스젠더
opus	오푸스
chatham	채텀
jewelry	보석
jewelry	쥬얼리
probe	탐사
sharma	샤르마
gases	가스
organist	오르가니스트
elevator	엘레베이터
elevator	엘리베이터
elevator	승강기
discs	디스크
lenin	레닌
breton	브르타뉴
patience	인내심
patience	인내
pedestrian	보행자
tucson	투싼
nickel	니켈
orchid	난초과
orchid	난초
calculate	계산하기
calculate	계산
alexis	알렉시스
alexis	알렉세이
libyan	리비아
mentally	정신적
townsend	타운센드
townsend	타운젠드
tear	눈물
unpublished	비공개
heroic	영웅
shine	shine
shine	빛나
branding	브랜드
recreate	재작성
peasant	농민
rebuilding	재구성
infections	염증
infections	감염
violinist	바이올리니스트
mongol	몽골
mongol	몽골족
botswana	보츠와나
exclusion	제외
exclusion	배제
unstable	불안정
unstable	불안정한
murderer	살인범
murderer	살인자
alejandro	알레한드로
orient	오리엔트
gymnasts	체조
pascal	파스칼
venetian	베네치아
vocabulary	어휘
destructive	파괴
eli	엘리
cane	지팡이
cane	사탕수수
innocence	무죄
arrows	화살
arrows	화살표
calculation	계산법
calculation	계산
innovations	혁신
abundance	풍성한
cyber	사이버
ego	ego
ego	자아
litigation	소송
nwa	nwa
bangladeshi	방글라데시
motives	동기
coats	코트
mia	mia
mia	미아
satirical	풍자
harriet	해리엇
audition	오디션
sampling	샘플링
brackets	괄호
amor	amor
backgrounds	배경
lethal	치명적
banana	바나나
friction	마찰
friction	마찰력
comparisons	비교
madness	광기
assassin	암살
assassin	암살자
canals	운하
harding	하딩
guinness	기네스
adler	애들러
adler	아들러
acronym	두문자어
carpet	카펫
carpet	융단
felipe	펠리페
recorder	레코더
recorder	녹음기
intake	섭취
unhappy	불행
unhappy	불행한
fundraising	모금
byrd	버드
hulk	헐크
grandchildren	손자
suppression	억제
mae	메이
antony	안토니우스
natal	나탈
unix	유닉스
chandra	찬드라
beard	수염
concord	콩코드
sorting	정렬
wetlands	습지
mapped	매핑
boyle	보일
moody	무디
beacon	비콘
nobles	귀족
oilers	오일러스
arches	아치
titan	타이탄
titan	티탄
cables	케이블
forrest	포레스트
obligations	의무
mma	mma
recruitment	모집
obligation	의무
corrections	보정
wembley	웸블리
debts	채무
debts	부채
enlightenment	계몽주의
enlightenment	계몽
focal	초점
abolition	폐지
gps	gps
gravel	자갈
secretaries	비서
martyr	순교
martyr	순교자
sticks	스틱스
sticks	스틱
beans	콩깍지
turbines	터빈
tractor	트랙터
typing	타이핑
sting	스팅
pic	pic
cents	센트
excited	흥분
scandinavian	스칸디나비아
fairfield	페어필드
minimize	최소화하기
minimize	최소화
satisfaction	만족도
satisfaction	만족
remedies	구제
butter	버터
persuade	설득
cyrus	사이러스
laptop	랩톱
laptop	노트북
rhetoric	수사학
sunrise	일출
equestrian	승마
render	렌더링
enthusiasm	열정
repository	저장소
morse	모스
stadiums	경기장
maturity	성숙
maturity	성숙도
inflammatory	염증
habsburg	합스부르크
drain	배수
drain	배수지
nate	네이트
strasbourg	스트라스부르
lemon	레몬
predict	예측
bullying	괴롭힘
bullying	따돌림
bullying	왕따
graveyard	묘지
afro	아프로
nuts	땅콩
poisoning	중독
exceeded	초과
clans	클랜
tuberculosis	폐결핵
tuberculosis	결핵
eddy	에디
eco	eco
foul	파울
bentley	벤틀리
physicists	물리학자
ankara	앙카라
organism	생물
organism	생명체
gorge	협곡
gorge	계곡
procession	행진
procession	행렬
panther	팬더
aragon	아라곤
palermo	팔레르모
jaw	턱시도
baritone	바리톤
ceramic	세라믹
ceramic	도자기
pony	포니
cornelius	코르넬리우스
cornelius	코넬리우스
detainees	억류
moor	무어
moor	무어인
ssr	ssr
abbas	압바스
abbas	아바스
unification	통일
improper	부적절
panorama	파노라마
mural	벽화
torque	토크
hatred	증오
hatred	미움
hatred	혐오
productivity	생산성
exempt	면제
futsal	풋살
anaheim	애너하임
spends	지출
brakes	브레이크
landings	착륙
categorization	분류
wholesale	도매
asphalt	아스팔트
blockade	봉쇄
flynn	플린
toby	toby
nicholson	니컬슨
piedmont	피에몬테
patrons	후원자
sparks	스파크스
sparks	스파크
coliseum	콜리세움
coliseum	콜로세움
coliseum	콜리시엄
aero	에어로
smell	냄새
bamboo	대나무
meals	식사
foo	foo
observing	관찰
setup	설정
setup	설정하기
metallic	금속
respiratory	호흡기
respiratory	호흡
meredith	메러디스
nissan	닛산
samantha	사만다
babylon	바빌론
putnam	퍼트넘
drowned	익사
salzburg	잘츠부르크
dillon	딜런
pressures	압력
pressures	압박
veronica	베로니카
galicia	갈리시아
galicia	갈리시아어
pal	pal
gus	거스
tiles	타일
drift	드리프트
canary	카나리아
humour	유머
olympia	올림피아
radial	시선
córdoba	코르도바
nude	누드
nude	nude
reservoirs	저수지
waterford	워터퍼드
shia	샤이아
shia	시아파
willy	윌리
greens	녹색당
ramsey	램지
guangzhou	광저우
summoned	소환
reflections	반사
manifesto	선언
manifesto	매니페스토
manifesto	성명서
depictions	묘사
utilities	유틸리티
explosives	폭발물
paradox	역설
minsk	민스크
chrome	chrome
chrome	크롬
scroll	스크롤
tramway	트램
niche	틈새
doncaster	동커스터
regulate	규제
shirts	셔츠
wax	왁스
motive	동기
tango	탱고
infectious	전염성
pigeon	피죤
pigeon	비둘기
stole	훔쳤다
stairs	계단
patrols	순찰
updating	업데이트
dignity	위엄
dignity	존엄
dignity	품위
grip	그립
shortage	부족
clone	클론
foreigners	외국인
traction	견인
brewers	브루어스
humboldt	훔볼트
lenses	렌즈
pulp	펄프
picnic	피크닉
picnic	소풍
decks	갑판
czechoslovak	체코슬로바키아
worms	보름
worms	지렁이
worms	보름스
lagoon	석호
cruel	잔혹한
cruel	잔인한
allocation	할당
recovering	복구
randomly	무작위로
timor	티모르
tire	타이어
pillar	기둥
diagnostic	진단
dem	dem
simone	시몬
simone	시모네
bernie	버니
bags	가방
champagne	샴페인
düsseldorf	뒤셀도르프
musicals	뮤지컬
endorsement	지지
concurrent	병행
carrie	캐리
monmouth	몬머스
ignorance	무지
squash	호박
squash	스쿼시
closes	닫기
closes	닫습니다
burgess	버지스
wmf	wmf
reno	르노
reno	리노
jong	종종
kitty	키티
offset	오프셋
benz	벤츠
rebuild	재구성
motorcycles	오토바이
motorcycles	모터사이클
covenant	규약
weimar	바이마르
dolphin	돌고래
conditioning	조건화
ella	엘라
investigators	수사관
glasses	안경
hindus	힌두교
ware	웨어
jurassic	쥐라기
amphibians	양서류
spi	spi
redevelopment	재개발
sanchez	산체스
imaginary	상상
consultation	협의
consultation	상담
adapt	적응
lovely	사랑스러운
lovely	러블리
manipulation	조작
farrell	파렐
thickness	두께
torch	토치
torch	횃불
lois	로이스
filters	필터
damon	데이먼
mongolian	몽골어
mongolian	몽골
premature	조산
preacher	설교
preacher	설교자
pornographic	포르노
katrina	카트리나
insult	모욕을
insult	모욕
diplomacy	외교
claudia	클로디아
claudia	클라우디아
complaining	불평
seniors	선배
brunei	브루나이
dots	dots
dots	반점
postponed	연기
vegetable	채소
vegetable	야채
siberia	시베리아
birch	자작나무
syndicate	신디케이트
crowds	군중
wwf	wwe
wwf	wwf
scholarships	장학금
polite	예의
directive	지시
theresa	테레사
gma	gma
marijuana	마리화나
gnu	gnu
tuition	학비
gao	가오
sundays	일요일
lac	lac
watkins	왓킨스
passionate	열정적인
passionate	열정
waterfall	폭포
waterfall	폭포수
react	공감
snyder	스나이더
psychiatry	정신의학
fairfax	페어팩스
rails	레일
westphalia	베스트팔렌
routing	라우팅
exhaust	배기가스
vitamin	비타민
alvin	앨빈
chromosome	염색체
weakness	약점
puppets	꼭두각시
puppets	인형극
nippon	닛폰
jealous	질투
absorption	흡수
kung	kung
canonical	표준
worm	벌레
viruses	바이러스
butcher	정육점
andersen	안데르센
eligibility	자격
weasel	족제비
weasel	족제비과
itn	itn
mock	모의
kara	카라
kara	kara
kara	카라라
atlantis	아틀란티스
wien	wien
specials	스페셜
dismissal	해고
harmonica	하모니카
outlook	outlook
outlook	전망
outlook	아웃룩
elegant	우아
crystals	크리스탈
resting	휴식
heirs	상속인
heirs	상속
heirs	상속자들
mitch	미치
uae	아랍에미리트
uae	uae
alexa	알렉사
enthusiastic	열정
cromwell	크롬웰
iihf	iihf
frustration	좌절
kathy	캐시
kensington	켄징턴
kidnapping	납치
texture	텍스처
texture	질감
tor	tor
doris	도리스
cocaine	코카인
mainz	마인츠
semester	학기
prediction	예측
samsung	삼성
albuquerque	앨버커키
reconciliation	화해
freelance	프리랜서
topology	위상수학
graphs	그래프
mendoza	멘도사
lip	입술
raphael	라파엘
amherst	애머스트
builds	빌드
colchester	콜체스터
gallagher	갤러거
amos	아모스
adopting	입양
scarborough	스카보로
scarborough	스카버러
optimization	최적화
aggression	공격성
dressing	드레싱
dressing	붕대
sympathy	동정
lea	리아
lea	레아
juliet	줄리엣
emperors	황제
clever	영리한
clever	영리
suzanne	수잰
disappointing	실망
polling	폴링
compressed	압축
humid	습작
humid	습윤
humid	습기
assyrian	아시리아
assyrian	아시리아인
gravitational	중력
tutor	가정교사
tar	tar
tar	타르
complain	불평
geologic	지질학
geologic	지질
singaporean	싱가포르
integrate	통합
ing	ing
sar	sar
execute	처형
execute	실행
sedan	세단
antique	골동품
morales	모랄레스
choi	최다
disappear	사라져
stocks	주식
surplus	잉여
mutation	돌연변이
satire	풍자
velvet	벨벳
astronaut	우주비행사
astronaut	우주인
gaps	틈새
gaps	간격
concacaf	concacaf
ljubljana	류블랴나
cfl	cfl
pad	패드
instrumentation	계측기
instrumentation	계측
rockefeller	록펠러
shining	빛나고
shining	빛나
shining	빛나는
spokesperson	대변인
toilet	변기
toilet	화장실
orchard	과수원
kramer	크레이머
romney	롬니
nas	nas
nuremberg	뉘른베르크
grammatical	문법
knots	매듭
fixtures	설비
invest	투자
straits	해협
jumps	점프
shy	부끄러워
shy	부끄러움
shy	부끄러운
buckinghamshire	버킹엄
continents	대륙
refined	세련되게
refined	세련된
odyssey	오디세이
hiring	고용
mysteries	미스터리
mysteries	신비
portals	포탈
portals	포털
cancellation	취소
autism	자폐
autism	자폐증
peacock	피콕
syllable	음절
michele	미셸
shipbuilding	조선소
sleeve	소매
pamela	파멜라
montevideo	몬테비데오
assemblies	어셈블리
stanton	스탠턴
saddle	안장
blessing	축복
blessing	축복이
inevitable	불가피한
inevitable	불가피
reprise	reprise
jasper	jasper
jasper	재스퍼
hanson	핸슨
mcmahon	맥마흔
robbins	로빈스
sparta	스파르타
espionage	스파이
poznań	포즈난
clown	광대
clown	광대가
yankee	양키
vaccine	백신
replay	다시보기
replay	리플레이
replay	재생
boiler	보일러
iphone	아이폰
excerpt	발췌
nightclub	나이트클럽
symposium	심포지엄
jewel	보석
generous	관대
odessa	오데사
cockpit	조종실
cockpit	조종석
bucks	벅스
headline	헤드라인
headline	제목
hicks	힉스
fiat	피아트
alec	알렉
alec	앨릭
centred	가운데
surveyor	측량
aristotle	아리스토텔레스
tent	텐트
tent	천막
atkinson	앳킨슨
mig	mig
distributions	분포
distributions	배포판
nuns	수녀
switches	스위치
ariel	아리엘
corpse	시체
accelerated	가속
conscience	양심
conscience	양심적
ass	엉덩이
daytona	데이토나
accountability	책임
burnett	버넷
coconut	코코넛
giorgio	조르지오
khz	khz
anniversaries	기념일
travelers	트래블러
cody	코디
gómez	고메즈
bravo	bravo
bravo	브라보
crete	크레타
bravery	용기
analytical	해석학
inventions	발명
provence	프로방스
bella	벨라
posthumous	부관
amir	아미르
morality	도덕성
morality	도덕
credentials	자격증
proclamation	선언
boring	지루한
oceans	오션스
oceans	바다
ismail	이스마엘
choke	질식
compass	나침반
freeze	냉동
freeze	동결
freeze	꼼짝
reeves	리브스
gmt	gmt
elaine	일레인
compton	콤프턴
blonde	금발이
blonde	금발
curtain	커튼
royce	로이스
crossings	건널목
buckley	버클리
golfer	골프선수
fra	fra
hitter	타자
liquor	주류
ciudad	시우
flexibility	유연성
boer	보어
boer	보어인
wicked	사악한
wicked	위키드
constance	콘스탄스
bleeding	출혈
perez	페레즈
vilnius	빌뉴스
loser	루저
loser	패자
monkeys	원숭이
monkeys	몽키스
sheila	쉴라
reel	소식
kicks	발차기
invites	초대
bureaucrat	관료
jessie	제시
blunt	블런트
faso	파소
franchises	프랜차이즈
kurdistan	쿠르드
kurdistan	쿠르디스탄
italians	이탈리아인
recipe	레시피
elephants	엘리펀츠
elephants	코끼리
greenhouse	온실
automation	자동화
cascade	캐스케이드
cascade	계단식
aquarium	수족관
aquarium	아쿠아리움
romero	로메로
cutter	커터
generalized	일반화
activate	활성화
activate	활성화하기
processors	프로세서
shareholders	주주
killers	킬러
killers	킬러스
killers	살인범
meteorological	기상
digest	소화
handles	핸들
subscribers	가입자
sparrow	참새
sparrow	스패로
sparrow	참새목
marin	마린
dynasties	왕조
mat	mat
mat	매트
grapes	포도
crusaders	크루세이더
underworld	언더월드
ravi	라비
cheltenham	첼트넘
tuning	튜닝
insulting	모욕적
insulting	모욕
creed	크리드
senses	감각
mona	모나
stockton	스톡턴
accessories	악세사리
accessories	액세서리
programmer	프로그래머
torpedoes	어뢰
itf	itf
ambrose	앰브로즈
courtney	코트니
germain	제르맹
germain	생제르맹
whales	고래
encoding	인코딩
encoding	부호화
crossroads	크로스로드
crossroads	교차로
telecom	텔레콤
telecom	통신
goldman	골드만
briggs	브릭스
alonso	알론소
sumatra	수마트라
kapoor	카푸르
boycott	보이콧
forks	포크
forks	포크스
consulate	영사관
banjo	밴조
frogs	개구리목
frogs	개구리
pork	돼지고기
colonization	식민지화
eruption	분출
exits	출구
keller	켈러
fiddle	바이올린
fungus	곰팡이
escaping	탈출
benin	베냉
ecosystem	생태계
usda	usda
graffiti	낙서
mystic	미스틱
obstacles	장애물
bing	bing
ants	개미
doe	doe
plugin	플러그인
futures	미래
cannabis	대마초
entertainer	엔터테이너
entertainer	연예인
repetition	반복
armenians	아르메니아인
coupe	쿠페
chrysler	크라이슬러
hobby	취미
merlin	멀린
lama	라마
connector	커넥터
connector	단자
magician	마법사
magician	마술사
guangdong	광둥
wizards	마법사
mediator	중재
mediator	중재자
burger	햄버거
burger	버거
catalyst	촉매
rhodesia	로디지아
tbilisi	트빌리시
protestants	개신교
metropolis	메트로폴리스
beatrice	베아트리스
undercover	언더커버
díaz	디아스
glider	글라이더
juventus	유벤투스
xxx	xxx
disciplinary	징계
arithmetic	산술
spokane	스포캔
sami	sami
sami	사미어
earnings	수입
earnings	수익금
earnings	수익
aba	aba
dump	dump
merchandise	상품
patches	패치
humble	겸손
humble	겸손한
shelby	셸비
javascript	javascript
javascript	자바스크립트
presentations	프레젠테이션
presentations	발표
versailles	베르사이유
versailles	베르사유
generators	발전기
happily	행복하게
daly	데일리
haitian	아이티
patented	특허
renovations	수리
porsche	포르쉐
buckingham	버킹엄
diaries	다이어리
arrests	체포
adjust	조정
hungry	배고픈
tna	tna
celestial	천구
nicola	니콜라
nicola	니컬라
minh	minh
sheldon	셸던
playback	재생
poe	poe
inauguration	취임식
needle	주사
needle	바늘
courier	택배
spurs	스퍼스
quad	쿼드
climax	클라이맥스
potassium	칼륨
volkswagen	폭스바겐
lydia	리디아
lattice	격자
gonzalez	곤잘레스
prospects	전망
decreasing	감소
hymns	찬송가
hymns	찬송
orion	오리온자리
orion	오리온
blacklist	블랙리스트
monitors	모니터
garfield	가필드
vishnu	비슈누
cbn	cbn
cynthia	신시아
bracket	괄호
pray	기도
tex	tex
abe	아베
pam	pam
artery	동맥
leopard	레오파르트
leopard	표범
sensory	감각
bunker	벙커
regret	후회
vickers	비커스
supermarket	슈퍼마켓
customary	관습
malone	멀론
charm	매력
petrol	가솔린
blanc	블랑
signaling	신호
buffer	버퍼
sensation	감각
finances	재정
caracas	카라카스
burgundy	부르고뉴
simultaneous	동시
unite	단결하라
unite	단결
eager	열망
booker	부커
weighing	저울
calais	칼레
hint	힌트
crying	울음
bunny	토끼
spl	spl
libel	명예훼손
gangs	갱스
palestinians	팔레스타인인
approximation	근사
grocery	식료품
grocery	식품
restrict	제한
shoulders	어깨
harley	할리
dealers	딜러
ret	ret
bald	대머리
seminars	세미나
rudolph	루돌프
nasty	더러운
pants	바지
bundle	번들
moose	무스
consonant	닿소리
nun	수녀
melodic	멜로딕
knot	매듭
null	null
valves	밸브
brewer	브루어
rpg	rpg
hillary	힐러리
yiddish	이디시어
entrepreneurs	사업가
entrepreneurs	기업가
mushroom	버섯
mosques	모스크
mosques	사원
humidity	습도
humidity	습기
alicia	얼리샤
alicia	앨리샤
emilio	에밀리오
dixie	딕시
trash	쓰레기통
trash	휴지통
trash	쓰레기
litre	리터
ponds	연못
midi	미디
midi	midi
seminar	세미나
cart	카트
russ	러스
toni	토니
plato	플라톤
punctuation	구두점
imports	수입
gregg	그레그
philips	필립스
megan	메건
megan	메간
quiz	퀴즈
guardians	가디언즈
guardians	가디언스
guardians	대리인
highlighting	강조
loops	루프
hospitality	대접
junk	쓰레기
cod	대구
discount	할인
amelia	아멜리아
hussain	후세인
luca	루카
ngo	ngo
quentin	쿠엔틴
pneumonia	폐렴
lao	라오스
eliza	엘리자
rudy	루디
mantle	맨틀
mantle	망토
woodward	우드워드
semantic	시맨틱
chloride	염화
vanguard	뱅가드
baptism	세례
bonn	bonn
claus	클라우스
claus	클로스
mono	모노
lips	입술이
lips	입술
opt	opt
zion	시온
zion	자이언
uploading	업로드
policeman	경찰관
treasures	보물
ceramics	세라믹
ceramics	도자기
africans	아프리카인
embrace	포옹
bliss	bliss
bowls	그릇
goldberg	골드버그
terminals	터미널
pedal	페달
cambridgeshire	케임브리지셔
rappers	래퍼
recycling	재활용
fishermen	어부
alloy	합금
lan	lan
spine	척추
maximilian	막시밀리아노
gala	갈라
glucose	포도당
glucose	혈당
awesome	대박
zionist	시온주의
doping	도핑
ramsay	램지
crab	크랩
butt	엉덩이
burt	버트
ambush	매복
equatorial	적도
moderately	적당히
minors	미성년자
subsidiaries	자회사
serb	세르비아인
nickelodeon	니켈로디언
