die	the
beijing	beijing
melk	milk
prestasies	achievements
werd	worth
nuttig	useful
nuttig	helpful
madagaskar	madagascar
xvi	xvi
ceres	ceres
britannica	britannica
ordo	ordo
bedford	bedford
konvensie	convention
madrid	madrid
mercedes	mercedes
toeneem	rising
referendum	referendum
vakansies	vacations
vakansies	holidays
illinois	illinois
reise	travels
reise	trips
teleskoop	telescope
müller	müller
grammatika	grammar
sterrekunde	astronomy
periodes	periods
marokko	morocco
kritici	critic
atoom	atom
paulo	paulo
beswaar	objection
bas	bark
bas	bass
voordele	advantages
voordele	benefits
gesoek	wanted
waratahs	waratahs
pedro	pedro
herman	herman
konsentrasie	concentration
ingedeel	divided
hurricanes	hurricanes
roger	roger
kompakte	compact
worden	worden
sleeswyk	schleswig
bonaparte	bonaparte
brisbane	brisbane
ope	open
temas	themes
beeldhouer	sculptor
redelike	reasonable
statistieke	statistics
statistieke	stats
statistieke	statistic
meervoud	plural
location	location
atlas	atlas
voete	feet
samoa	samoa
gevangenis	prison
ontbinding	dissolution
neer	down
insig	insight
philadelphia	philadelphia
ray	ray
teenstanders	opponents
aanduiding	indicating
vat	taking
vat	take
vat	barrel
carolina	carolina
tempels	temples
instrument	instrument
skets	drawing
nóg	neither
alan	alan
foute	errors
siviele	civil
cecil	cecil
strale	rays
wolwe	wolves
kruistog	crusade
jason	jason
regstreekse	live
sam	sam
seks	sex
geweet	knew
geweet	aware
skaak	chess
christen	christian
oorsake	causes
meubels	furniture
thames	thames
baker	baker
bundesliga	bundesliga
laai	load
laai	drawer
laai	tray
finansies	finance
anale	anal
barry	barry
barry	fairy
elliot	elliot
definieer	underline
definieer	define
div	div
argentynse	argentine
brein	brain
pdf	pdf
eggenoot	spouse
verbod	prohibition
reputasie	reputation
grotte	caverns
regent	regent
meg	meg
sosiaal	social
davis	davis
woordeskat	vocabulary
veertien	fourteen
bethlehem	bethlehem
stapel	stack
grot	cave
colombia	colombia
kritiese	critical
dramatiese	dramatic
besittings	belongings
besittings	possessions
coates	coates
aanvaarding	acceptance
series	series
toeskouers	watchers
gimnasium	gym
euro	euro
eienaars	owners
alaska	alaska
diesel	diesel
drank	drink
allen	allen
gestem	voted
gif	gif
biologie	biology
kampus	campus
stirling	stirling
fondse	funds
cloete	cloete
teoretiese	theoretical
strome	feeds
strome	streams
massachusetts	massachusetts
abel	abel
broek	cloth
broek	trousers
suidwestelike	southwestern
way	way
komponent	component
gasse	fumes
gasse	gases
gereedskap	tools
arena	arena
lief	loves
mynbou	mining
hms	hms
cook	cook
droogte	drought
sisteem	system
marcus	marcus
dawid	dawid
dawid	david
stappe	steps
bruto	gross
geliefde	loved
tokio	tokyo
gay	gay
gegewens	material
bewaring	conservation
bewaring	preservation
beplande	planned
christopher	christopher
tahiti	tahiti
neo	neo
bestemmings	destinations
baba	baby
konfederasie	confederation
felix	felix
treine	trains
botsing	clash
deure	doors
voorval	incident
montgomery	montgomery
fonds	fund
klop	beat
klop	knock
bang	scared
bang	afraid
tafel	table
gerard	gerard
onze	onze
bush	bush
pyn	pain
stene	dice
millennium	millennium
voorwaardes	conditions
voorwaardes	terms
senegal	senegal
piek	spike
veilige	safe
sekonde	seconds
sekonde	second
della	della
verwarring	confusion
poog	attempt
poog	aims
gelyktydig	simultaneously
#aaa	#aaa
geslote	closed
episode	episode
kleinseun	grandson
brabant	brabant
kolonel	colonel
betrokkenheid	engagement
betrokkenheid	engagements
elisabeth	elizabeth
elisabeth	elisabeth
sak	bag
grawe	digging
koalisie	coalition
seine	seine
vet	bold
vet	fat
moderator	moderator
lyon	lyon
nul	zero
nul	nil
bonifatius	boniface
begrafnis	funeral
ruil	swap
ruil	exchange
joan	joan
gedryf	driven
helsinki	helsinki
plinius	pliny
hardloop	running
hardloop	run
vertaler	translator
warhol	warhol
rex	rex
oordeel	judgement
classis	classis
uiteenlopende	diverse
niger	niger
rey	rey
palestina	palestine
inisiatief	initiative
fases	phases
koring	corn
koring	wheat
community	community
ateljee	studio
wonder	wonder
ministers	ministers
museums	museums
anthony	anthony
kryt	cretaceous
carlo	carlo
lanka	lanka
omvattende	comprehensive
omvattende	dynamic
prosa	prose
meisies	girls
meisies	females
voc	voc
geheue	temporary
geheue	memory
nick	nick
organiseer	organize
organiseer	organise
gesprek	conversation
kremlin	kremlin
uniek	unique
arabiere	arabs
rekening	account
amerikaans	american
prince	prince
mauritius	mauritius
mauritius	maturity
skare	crowd
bygestaan	assisted
valley	valley
ore	ears
sitting	sitting
regerende	ruling
catharina	catherine
uitslag	result
animalia	animalia
nowgorod	novgorod
onrus	unrest
siklus	cycle
beta	beta
vrag	freight
estadio	estadio
groningen	groningen
elton	elton
oorwinnings	victories
utc+	utc+
bekwame	capable
republieke	republics
verhoogde	increased
verhoogde	elevated
strewe	pursuit
kenteken	logo
kenteken	badge
adelaide	adelaide
argief	archive
beurs	scholarship
melbourne	melbourne
luther	luther
geografie	geography
aanbod	bid
aanbod	offer
afgeleide	derivative
beleggings	investments
simboliese	symbolic
humor	humour
bestyging	ascent
verslae	sport
verslae	reports
olifant	elephant
gebreek	broken
loftus	loftus
geseënde	merry
opgelos	resolved
spog	brag
somers	somers
doelwit	objective
doelwit	goal
planetêre	planetary
beseer	hurting
tower	tower
eksperimente	experiments
beplanning	planning
skryfwerk	burning
siemens	siemens
reef	reef
ramp	disaster
nat	wet
gepoog	trying
hanover	hanover
wallies	welsh
bier	beer
louisiana	louisiana
abdy	abbey
range	standings
bob	bob
reaksies	reactions
onmiddellike	immediate
leipzig	leipzig
migrasie	migration
dwing	force
russell	russell
ingesamel	raised
periodieke	periodic
agtste	eight
strande	beaches
geriewe	facilities
dagbreek	crimson
fliek	movie
veilig	safe
woonbuurte	neighborhoods
dooie	dead
medici	medici
inspirasie	inspiration
byeenkoms	gathering
ali	ali
botaniese	botanical
verswak	weaken
skoon	clear
skoon	clean
belê	investing
belê	invest
molekules	molecules
kanon	cannon
veranderlikes	variable
kommissaris	commissioner
gespel	spelt
interaksie	engagement
interaksie	engagements
voorafgegaan	preceded
key	key
ouma	grandmother
ouma	grandma
sauk	sauk
lions	lions
var	var
seelandse	zealand
vulkaan	volcano
vere	feathers
besigtig	preview
besigtig	view
moses	moses
erik	eric
erik	erik
diagram	diagram
versamelings	collections
aanraking	touch
johnny	johnny
gerhard	gerhard
supernova	supernova
aanbieder	presenter
genooi	invited
illustrasie	illustration
waarskynlikheid	probability
medisyne	drugs
kantore	offices
droog	dry
queensland	queensland
bek	bek
canberra	canberra
portret	portrait
hertogdom	duchy
monte	monte
nansen	nansen
ophou	stop
css	css
revolusie	revolution
ross	ross
doodgemaak	killed
maatschappij	maatschappij
helium	helium
antwerpen	antwerp
verteenwoordiging	representation
bestemming	destination
sur	sur
waarneming	observe
morgan	morgan
onderhandel	negotiate
waarnemende	acting
japannees	japan
japannees	japanese
droom	dream
droom	dreaming
deutsche	deutsche
stikstof	nitrogen
fischer	fischer
opnames	recordings
opnames	polls
opnames	surveys
fotograaf	photographer
spencer	spencer
mite	mite
boris	boris
koninkryke	kingdoms
walliese	welsh
interpretasie	interpreting
caledon	caledon
wessels	wessels
woud	forest
duncan	duncan
cicero	cicero
voorbereiding	preparation
voorbereiding	prep
andy	andy
jordaan	jordan
sinoniem	synonym
namakwaland	namaqualand
christchurch	christchurch
sirkulasie	circulation
hervat	resume
lima	lima
sestig	sixty
gevaarlike	dangerous
gevaarlike	hazardous
brian	brian
bosse	bosse
nabye	nearby
rebelle	rebels
gerrit	gerrit
landdros	magistrate
tim	tim
chileense	chilean
diamant	diamond
vertroue	confidence
beperkings	limitations
beperkings	restrictions
beperkings	limits
beperkings	constraints
volkswagen	volkswagen
radikale	radical
gideon	gideon
vermeerder	increase
vermeerder	increasing
kwessies	issues
roes	rust
grande	grande
liverpool	liverpool
phillips	phillips
ontvangs	reception
herdenk	memorialized
miller	miller
jutland	jutland
zinn	zinn
pietro	pietro
canada	canada
nasionaal	national
erosie	erosion
diego	diego
parallel	parallel
effektief	effective
terreine	sites
trans	trans
maatreëls	measurements
maatreëls	measurement
smal	narrow
derdes	thirds
provence	provence
roberts	roberts
ladysmith	ladysmith
getiteld	titled
georges	georges
variasies	variants
variasies	variations
rudolf	rudolf
vakansie	week
vakansie	holiday
vakansie	vacation
vakansie	birthday
vakansie	hour
krige	krige
koffie	coffee
toronto	toronto
wens	wish
harold	harold
viering	celebration
skild	shield
leopold	leopold
louise	louise
eugène	eugène
martinus	martin
uitvoering	execution
petrol	gasoline
eeufees	centenary
luiperd	leopard
luiperd	panther
protes	protest
proto	proto
versnel	accelerated
toeganklik	accessible
opstel	essay
opstel	configure
gat	hole
verkondig	advocates
luister	listen
württemberg	württemberg
verkope	sales
iers	irish
oefen	workout
oefen	practice
redaksie	editorial
boot	boat
vernietiging	destruction
dublin	dublin
afgetree	retired
atleet	athlete
scheepers	scheepers
variante	variants
buffalo	buffalo
aanbidding	adoration
aanbidding	worship
diplomatieke	diplomatic
virus	virus
fabrieke	factories
benoni	benoni
kennedy	kennedy
kanton	kanton
saints	saints
zuma	zuma
liedere	songs
inc	inc
drink	drinking
airways	airways
standpunte	positions
naweek	weekend
aankoop	purchase
riglyne	guidelines
poly	poly
romeo	romeo
gogh	gogh
kamera	camera
skedel	skull
vergeet	forget
vergeet	forgot
kortstondige	momentary
werkwoord	verb
werkwoord	noun
ontplof	explode
nieuwe	nieuwe
koel	cool
fred	fred
sny	trim
sestien	sixteen
eksamen	exam
welvaart	welfare
angel	angel
elektromagnetiese	electromagnetic
han	han
boergondië	burgundy
amerikas	americas
ref	ref
elseif	elseif
beton	concrete
verbruik	consumption
lynden	lynden
thabo	thabo
geïnstalleer	installed
vensters	windows
sanskrit	sanskrit
huwelike	marriages
daneel	daneel
voorlopige	preliminary
encyclopædia	encyclopædia
standbeelde	statues
newman	newman
jazz	jazz
tydperke	periods
memphis	memphis
eise	claims
persies	persian
bij	bij
adrian	adrian
tonnel	tunnel
gesels	chat
spits	spits
einstein	einstein
voorwaarde	condition
darwin	darwin
reekse	ranges
burgerskap	citizenship
keur	approve
hoogtes	altitude
hoogtes	heights
ingeskryf	subscribed
molekulêre	molecular
rekords	records
gote	goths
veldtogte	campaigns
algerië	algeria
mits	disciplinary
acacia	acacia
pligte	duties
hennie	hennie
persoonlikhede	personalities
transkei	transkei
religie	religion
start	start
richmond	richmond
vereenselwig	unified
fakulteit	faculty
lekker	nice
begeerte	desire
jonk	young
mediawiki	mediawiki
lusaka	lusaka
lewendige	beam
lewendige	live
kosakke	cossacks
dean	dean
cité	cité
dinamiese	dynamic
uitvinding	invention
moslem	muslim
bestee	spent
arend	eagle
audi	audi
schreiner	schreiner
marshall	marshall
warmer	warmer
monetêre	monetary
oman	oman
logiese	logical
legendariese	legendary
afval	waste
topografiese	topographic
bismarck	bismarck
gene	gene
elsas	alsace
eksperimentele	experimental
belowe	promise
busse	buses
beskawings	civilizations
uitgesluit	exclude
uitgesluit	excluded
uitgesluit	excluding
frekwensie	frequency
vries	vries
agterkant	back
oplossings	solutions
keisers	emperors
bruce	bruce
graham	graham
kent	kent
soet	sweet
vereistes	requirements
denis	denis
mesopotamië	mesopotamia
victoriaanse	victorian
uitgevind	invented
oliver	oliver
aangegaan	incurred
lyste	lists
wille	wille
geneeskunde	medicine
île	île
verhit	heats
konsepte	drafts
konsepte	concepts
bekendstelling	introduction
bekendstelling	intro
massiewe	massive
verlaag	lower
spreker	speaker
stasies	stations
ssr	ssr
charlie	charlie
verwesenlik	aim
skepper	creator
databasis	databases
laan	laan
herinnering	memory
iana	iana
bors	bors
protea	protea
fisieke	physical
bedreigde	endangered
klippe	stones
klippe	rocks
vergelykings	comparisons
vergelykings	equations
global	global
ekonomies	economy
politici	politicians
ontwerper	designer
tonele	scenes
kilogram	kilogram
skielike	sudden
alkohol	alcohol
sang	singing
herlewing	revival
sap	juice
sap	sap
major	major
rif	ridge
melding	mention
stanley	stanley
manchester	manchester
oberliga	oberliga
hoogland	highlands
room	cream
friese	frisian
simboliseer	symbolizes
aluminium	aluminium
aluminium	aluminum
burke	burke
duff	duff
normaal	normal
klok	bell
sentimeter	centimeters
sentimeter	centimetre
rico	rico
erkende	recognised
erkende	recognized
verleng	extend
praag	prague
tronkstraf	jailed
gandhi	gandhi
whois	whois
vigs	aids
uitbrei	expand
uitbrei	extend
isaac	isaac
kambodja	cambodia
wesens	beings
roetes	routes
soewereiniteit	sovereignty
springs	springs
tee	tea
eed	oath
gekombineer	combined
restaurant	restaurant
nicolas	nicolas
slawerny	slavery
nelspruit	nelspruit
teruggetrek	revoked
taalkunde	linguistics
onwettig	illegal
deon	deon
intelligensie	intelligence
cameron	cameron
bekragtig	validate
sielkundige	psychologist
sleg	bad
notas	notes
mbeki	mbeki
pre	pre
outomatiese	automatic
pop	pop
aksies	actions
skandinawië	scandinavia
tsjeggië	czech
tsjeggië	chechen
tsjeggië	check
datums	dates
fabriek	factory
mielies	corn
soektog	valid
binneste	interior
vervaardigers	producers
voortdurende	continued
snitte	tracks
hipotese	hypothesis
perse	persians
vaardighede	skills
neiging	trend
fundamentele	fundamental
jacobs	jacobs
turner	turner
ontbreek	missing
regterkant	right
essays	essays
wisselwerking	interaction
kenneth	kenneth
hughes	hughes
elementêre	elementary
sarel	sarel
nama	nama
aspek	aspect
sophia	sophia
senator	senator
vreedsame	peaceful
lindley	lindley
hager	hager
kok	kok
faure	faure
lughawens	airports
bed	bed
besigheid	meeting
besigheid	business
ontploffing	explosion
ryan	ryan
aangepak	vigour
pouse	pause
vereiste	required
rembrandt	rembrandt
konserte	concerts
goedkoop	cheap
rica	rica
seremonie	ceremony
kolletjies	dots
jim	jim
ganesja	ganesha
munte	coins
golwe	waves
hem	hem
gery	drove
gery	rode
mali	mali
lêers	files
neus	nose
santiago	santiago
ernest	ernest
trust	trust
nuutste	latest
huishoudelike	household
huishoudelike	domestic
kersfees	christmas
sciences	sciences
eamon	eamon
korrupsie	corruption
kommunikeer	communicate
siriese	syriac
noodsaaklike	essential
prefektuur	prefecture
ingedien	submitted
ville	ville
bye	bees
nuttige	helpful
salig	blissful
oregon	oregon
straal	beam
julian	julian
doeltreffend	efficient
doeltreffend	efficiently
saad	seed
lucas	lucas
verbond	alliance
spesiaal	specials
spesiaal	special
gerangskik	ranked
sixtus	sixtus
andreas	andreas
regiment	regiment
groenland	greenland
verlag	verlag
jacana	jacana
broadway	broadway
verwerking	screening
masjien	engine
masjien	machine
papacy	papacy
buitelanders	foreigners
binomial	binomial
salisbury	salisbury
sierra	sierra
vertraag	delayed
besoeke	impressions
besoeke	visits
geskatte	estimated
riga	riga
episodes	episodes
rys	rice
aanhou	keep
manuel	manuel
haag	haag
verskuiwing	migration
dring	insist
voorregte	privileges
est	est
handelinge	actions
eier	egg
honorius	honorius
kelvin	kelvin
kleurlinge	coloured
werner	werner
tevrede	content
tevrede	satisfied
winston	winston
lineêre	linear
nassau	nassau
saksiese	saxon
wydte	width
soweto	soweto
ellis	ellis
churchill	churchill
newcastle	newcastle
talent	talent
tunisië	tunisia
koppe	headers
inleiding	introduction
vlieënde	flying
neerslag	precipitation
trots	pride
trots	proud
ontevredenheid	dissatisfaction
basel	basel
blootstelling	exposure
boeddhistiese	buddhist
sinners	sinners
arnold	arnold
steel	steal
steel	steals
steel	stealing
beweerde	alleged
oscars	oscars
optredes	behaviors
optredes	performances
baron	baron
brooklyn	brooklyn
libanon	lebanon
aangeleenthede	matters
tong	tongue
katharina	katharina
katharina	catherine
charlotte	charlotte
sentrums	centers
sentrums	centres
thompson	thompson
erfgenaam	heir
geplant	planted
ohio	ohio
minor	basilica
georganiseerde	organised
vordering	progress
haaie	shark
verwantskap	relation
voorsitterskap	chaired
khoikhoi	khoikhoi
gekleurde	colored
gekleurde	coloured
tabak	tobacco
gekyk	watched
gekyk	viewed
indiane	indians
handelsmerk	brand
handelsmerk	trademark
lorenzo	lorenzo
brûe	bridges
andromeda	andromeda
lesings	lectures
lens	lens
wolkekrabber	skyscraper
verwagting	expectation
ooreenstemming	match
collins	collins
ghetto	ghetto
mortlock	mortlock
lapa	lapa
platinum	platinum
dowwe	muted
waarneem	watch
situasies	situations
tornado	tornado
klim	climbing
sinne	sentences
honde	dogs
woonagtig	resident
woonagtig	resides
nord	nord
luke	luke
moed	courage
krai	krai
eva	eva
eva	eve
geheg	mounted
dimensies	dimensions
outeurs	authors
gewoontes	habits
guatemala	guatemala
corals	corals
krieket	cricket
princeton	princeton
troue	wedding
nepal	nepal
masedonië	macedonia
carstens	carstens
benz	benz
mickiewicz	mickiewicz
mos	moss
kasakstan	kazakhstan
hotelle	hotels
teaters	theaters
aangedryf	powered
opsie	option
moedig	encourage
profeet	prophet
patent	patent
barrett	barrett
praktyke	practices
virginia	virginia
suriname	suriname
percy	percy
uniondale	uniondale
betwis	disputed
hongersnood	famine
uganda	uganda
ondersoeke	exam
domain	domain
rye	rows
moskouse	domodedovo
sielkunde	psychology
intensiewe	intensive
oude	oude
tender	tender
draaiboek	screenplay
respek	respect
majoor	major
lood	lead
lincoln	lincoln
fotografie	photography
alternatief	alternative
regie	directed
oorskry	exceed
oorskry	exceeded
slot	slot
slot	lock
dom	stupid
dom	dom
maritz	maritz
maag	stomach
bus	bus
ski	skiing
wysiging	editing
konsert	concert
gunsteling	favourite
gunsteling	favorite
onwettige	illegal
interessant	interesting
geëmigreer	emigrated
botsings	conflicts
botsings	collisions
sterrewag	observatory
vasgevang	grabbed
vasgevang	trapped
nice	nice
kollegas	colleagues
express	express
vlieënier	aviator
dade	acts
boland	boland
kameroen	cameroon
ontmoeting	meeting
geskille	disputes
versterkings	reinforcements
bydraers	contributors
walker	walker
teheran	tehran
filosowe	philosophers
bots	bots
ghana	ghana
meeding	competing
jagter	orion
jagter	hunter
miv	hiv
gevaarlik	dangerous
hoofkarakter	protagonist
kaïro	cairo
michigan	michigan
mohammed	muhammad
randse	rand
sep	sen
gemerk	tagged
gemerk	checked
gemerk	selected
gemerk	highlighted
gemerk	flags
gemerk	flagged
franklin	franklin
windsor	windsor
monster	beast
monster	monster
staak	abort
liber	liber
kroasië	croatia
bose	evil
verhandeling	commodities
mecklenburg	mecklenburg
hons	hons
atletiek	athletics
gesofistikeerde	sophisticated
natuurskoon	scenery
natuurskoon	scenic
spies	spies
bulawayo	bulawayo
sektore	sectors
mislukking	failure
ongewoon	unusually
kerkrade	kerkrade
gordel	belt
fritz	fritz
tour	tour
columbus	columbus
common	common
jakob	jacob
uitstaande	pending
uitstaande	outstanding
tweeling	twin
tweeling	gemini
england	england
metro	metro
gevonnis	sentenced
ondervinding	experience
northern	northern
veelvuldige	multiple
renault	renault
mitchell	mitchell
geregtigheid	justice
isotoop	isotope
rou	raw
tekeninge	drawings
stabiliteit	stability
besprekings	discussions
besprekings	reservations
verbruikers	consumers
blink	shiny
blink	blink
ooreengekom	agreed
ooreengekom	negotiated
susan	susan
bot	bot
fiktiewe	fictional
guyana	guyana
visie	vision
hercules	hercules
rudolph	rudolph
barbus	barbus
dieretuin	zoo
invertebrates	invertebrates
bystand	support
orkney	orkney
vriendskap	friendship
jura	jurassic
polinesië	polynesia
bates	assets
betekenisse	meanings
avignon	avignon
chaos	chaos
herroep	recall
herroep	revoke
herroep	remember
herroep	undo
apart	separately
apart	apart
valda	valda
susanna	susanna
aristoteles	aristotle
wol	wool
edgar	edgar
verenigings	associations
voyager	voyager
bergh	bergh
indeks	index
inskrywing	entry
restaurante	restaurants
lancia	lancia
coasts	coasts
nudibranchs	nudibranchs
voortgaan	resume
army	army
integrasie	integration
wek	photovoltaic
waardering	appreciation
meetkunde	geometry
gelykop	tie
nooi	invite
kenners	experts
gevlekte	spotted
skuilnaam	pseudonym
henning	henning
auto	auto
gestreepte	striped
trappe	stairs
trappe	traps
vermeng	blended
matthew	matthew
polinesiese	polynesian
nov	novial
verkeerde	wrong
darmstadt	darmstadt
strook	strip
gesny	cropping
olive	olive
hindi	hindi
muis	mouse
kameras	cameras
veldslag	battle
tenks	tanks
voorkant	front
waardeer	appreciate
spandeer	spend
vals	false
kloof	canyon
rust	rust
wiele	wheels
berekening	calculation
apostel	apostle
wikipedias	wikipedias
spraak	speech
openlik	publicly
aanslag	scourge
kombuis	kitchen
omgeskakel	converted
kim	kim
skilders	painters
masjiene	machines
owen	owen
semitiese	semitic
thai	thai
orange	orange
woonstel	apartment
woonstel	apt
verlate	abandoned
portaal	gateway
gedood	killed
grepe	bytes
klomp	litter
klomp	several
orals	everywhere
engel	angel
omtrek	perimeter
stewart	stewart
subspesie	subspecies
gedraai	eyebrow
fontein	fountain
inflasie	inflation
ferrari	ferrari
schalk	schalk
logika	logic
mehrtens	mehrtens
stukkie	piece
gelowe	religions
india	india
rooy	rooy
skoonheid	beauty
insluiting	inclusion
kurt	kurt
alex	alex
warmte	warmth
claude	claude
dfb	dfb
virginië	virginia
slam	slam
leeg	empty
hersien	review
demografie	demographics
genres	genres
giuseppe	giuseppe
onderlinge	mutual
opel	opel
koud	cold
ronald	ronald
oortuigings	beliefs
heuning	honey
rook	smoking
bologna	bologna
liewe	dear
neil	neil
mianmar	myanmar
basic	basic
mulder	mulder
verbeterde	enhanced
aanvaarbaar	acceptable
bediener	daemon
bediener	host
bediener	server
thomson	thomson
langdurige	lasting
twente	twente
vergoeding	compensation
vergoeding	remuneration
balans	balance
balans	balancing
leerling	apprenticeship
evans	evans
stefan	stefan
opgewek	turbines
jager	jager
atheense	athenian
luis	lice
luis	luis
luis	luís
franco	franco
maitland	maitland
agent	agent
wyle	wyle
resensies	reviews
col	col
boog	arc
boog	boog
enigiemand	anyone
marseille	marseille
sarah	sarah
rouen	rouen
kommunisme	communism
python	python
stellings	settings
solomon	solomon
toewyding	dedication
mcgregor	mcgregor
bepaling	determination
watt	watt
onderbreek	interrupt
onderbreek	paused
onderbreek	pause
volksmoord	genocide
montenegro	montenegro
slagoffer	victim
uitsonderings	styles
uitsonderings	exceptions
forte	forte
antoine	antoine
gabriel	gabriel
skerm	screen
before	before
catherine	catherine
solo	solo
bok	goat
horings	horns
howe	courts
laboratorium	laboratory
laboratorium	lab
sfeer	sphere
ewige	eternal
watson	watson
orleans	orleans
deurbraak	breakthrough
egte	real
teiken	target
kombineer	combine
deeltjie	particle
elite	elite
ecuador	ecuador
parker	parker
bes	bes
woonstelle	apartments
zoo	zoo
oproep	call
pens	pens
opsomming	recap
opsomming	digest
opsomming	summary
roosevelt	roosevelt
verdubbel	doubling
wraak	revenge
argumente	arguments
icao	icao
terminaal	terminal
dakar	dakar
heers	rule
ekwivalent	equivalent
lirieke	lyrics
afsonderlik	separately
lucius	lucius
optog	march
wins	wins
düsseldorf	düsseldorf
manlik	save
manlik	masculine
gimnastiek	gymnastics
goede	goede
herstelwerk	repair
perikles	pericles
campbell	campbell
ineenstorting	collapse
ervarings	experiences
fauna	fauna
malmesbury	malmesbury
totius	totius
california	california
haas	rabbit
voorneme	intention
saai	sow
birmingham	birmingham
ann	ann
kopieë	copies
kubieke	cubic
kontras	contrast
soliede	solid
colorado	colorado
uefa	uefa
vlaams	flemish
ontslae	rid
diverse	sundry
diverse	diverse
diverse	miscellaneous
pomp	pump
pomp	pumped
etage	stage
justisie	justice
arp	arapaho
hallo	hey
hallo	hello
protokol	protocol
harmonie	harmony
positief	positive
agtervoegsel	suffix
demografiese	demographic
anker	anchor
waartoe	mechanism
waartoe	negotiations
paraguay	paraguay
athos	athos
valencia	valencia
valencia	valencian
rhône	rhône
mit	mit
anatolië	anatolia
opvoering	performance
kliek	click
fondament	foundation
braille	braille
verduideliking	explanation
tonga	tonga
gill	gill
heraldiek	heraldry
advies	advice
parallelle	parallel
voorrade	supplies
voorrade	supply
tambo	tambo
oes	harvest
onderstaande	below
derby	derby
waai	wave
fantasie	fantasy
rom	romany
ret	ret
koshuis	sorority
koshuis	fraternity
koshuis	hostel
kontinente	continents
agterste	rear
studio	studio
reptiele	reptiles
barbara	barbara
minuut	minute
palmyra	palmyra
môre	tomorrow
môre	morning
keel	throat
nui	nui
isabella	isabella
voorraad	supply
krater	crater
ferreira	ferreira
independent	independent
loods	hangar
resolusie	resolution
nyl	nile
thebe	thebes
khoi	khoi
skatting	estimate
skatting	estimation
skatting	est
horing	horn
ibn	ibn
cruden	cruden
phoenix	phoenix
lionel	lionel
bevryding	liberation
begroting	budget
herschel	herschel
analitiese	analytical
analitiese	analytic
htm	htm
rotterdam	rotterdam
bekker	bekker
koster	koster
mowgli	mowgli
jammer	sorry
tsjeggiese	czech
gotenburg	gothenburg
sergei	sergey
sergei	sergei
hahn	hahn
sessie	session
voorafgaande	preceding
strukturele	structural
aanvraag	demand
dubbelsinnig	disambiguation
ewewig	equilibrium
informele	informal
informele	casual
norman	norman
etiek	ethics
ruth	ruth
skyn	shine
skyn	sine
huishoudings	households
tswana	tswana
steven	steven
carcassonne	carcassonne
swanger	pregnant
komponiste	composers
ruimtes	spaces
ruimtes	spots
eden	eden
multi	multi
vancouver	vancouver
variasie	variation
etienne	etienne
dankbaarheid	gratitude
bote	boats
engine	engine
doc	doc
verkeerdelik	incorrectly
asteroïde	asteroid
cats	cats
sluiting	locking
herken	recognize
herken	recognised
herken	recognise
herken	recognized
meson	meson
verbode	forbidden
kwik	mercury
cruz	cruz
gedetailleerde	detailed
uitgestal	featured
rotasie	rotation
marlene	marlene
dop	shell
meta	meta
magdalena	magdalene
vulkane	volcanoes
opgehef	revoked
pokal	pokal
stanford	stanford
lokale	local
markplein	marketplace
markplein	market
gedeeltelike	partial
gemeng	mixed
maarten	maarten
aangewese	designated
scholtz	scholtz
vitamien	vitamin
gedreig	threatened
chinese	chinese
melville	melville
barnes	barnes
seël	seal
skelet	skeleton
absa	absa
cia	cia
gebak	baking
ingrid	ingrid
oekraïens	ukrainian
moore	moore
gnu	gnu
geantwoord	replied
geantwoord	responded
wolfgang	wolfgang
nota	note
australopithecus	australopithecus
gerugte	rumors
gerugte	rumours
aankom	arrive
besoedeling	pollution
bewerings	allegations
bewerings	contentions
groottes	sizes
jun	jun
verlang	sought
verlang	needs
verlang	demanding
baard	beard
wijk	wijk
vreugde	joy
sandbox	sandbox
annie	annie
ontevrede	dissatisfied
carel	carel
negatief	negative
beïndruk	impressed
maltese	maltese
akkuraat	accurate
pianis	pianist
hills	hills
livingstone	livingstone
stort	shower
geologie	geology
gehoop	hoping
gehoop	hoped
rapporteer	report
rapporteer	flag
skadu	shading
skadu	shadow
skadu	shade
mississippi	mississippi
heropbou	reconstruction
pikkewyne	penguins
atol	atoll
prinse	prince
omskryf	defined
eng	eng
ikoon	icon
jaag	chases
organisme	organism
konstitusionele	constitutional
europees	european
tou	rope
tou	queue
tou	tou
armes	poor
kar	car
warren	warren
light	lite
verspreide	distributed
weeshuis	orphanage
hakies	brackets
edinburgh	edinburgh
ekumeniese	ecumenical
panama	panama
joeri	yuri
amateur	amateur
sopraan	soprano
natalensis	natalensis
ivan	ivan
statistiese	statistical
ontken	renounce
outobiografie	autobiography
berigte	stories
herleef	relive
ralph	ralph
besproeiing	irrigation
oogpunt	viewpoint
stuttgart	stuttgart
maurice	maurice
halfpad	seated
wagner	wagner
selfde	same
konsentreer	concentrate
voortplanting	reproduction
aangehaal	quoted
vroulik	feminine
vroulik	females
vroulik	female
walsh	walsh
katalonië	catalonia
oct	oct
iata	iata
ontleding	breakdown
pilare	pillars
rynland	rhineland
fox	fox
werkloosheid	unemployment
abstrakte	abstract
beantwoord	answered
oseanië	oceania
oord	resort
geverf	painted
vermoëns	probing
vermoëns	abilities
cassini	cassini
jameson	jameson
afgelewer	delivered
misbruik	abuse
sentra	sentra
horde	horde
illustrasies	illustrations
capita	capita
semmelweis	semmelweis
storms	storms
advertensies	adds
advertensies	ads
advertensies	advertisements
advertensies	advertising
