die	az
administrasie	adminisztráció
administrasie	közigazgatás
administrasie	ügyintézés
administrasie	igazgatás
minute	perc
minute	jegyzőkönyv
minute	percek
oprigting	építkezés
oprigting	építési
oprigting	építés
biblioteek	könyvtári
biblioteek	könyvtár
biblioteek	könyvtárban
kandidaat	tagjelölt
kandidaat	pályázó
kandidaat	jelölt
suksesvolle	sikeres
suksesvolle	sikeresen
toepassing	kérelem
toepassing	alkalmazás
toepassing	jelentkezés
toepassing	app
toepassing	alkalmazás
toegepas	alkalmazták
eet	evés
eet	enni
eet	eszik
straat	utca
motors	autókat
motors	autók
motors	kocsik
litause	litvánia
litause	litván
angola	angola
angola	mongólia
parameter	paraméter
parameter	paraméterek
christiaan	keresztény
christiaan	christian
christiaan	keresztények
maatskaplike	társadalmi
maatskaplike	szociális
suiwer	tisztán
suiwer	tiszta
getoon	kifejezett
getoon	kifejezésre
getoon	kifejtett
smit	smit
sesde	hat
oxford	oxford
hongarye	hungary
hongarye	magyarország
getref	ütés
getref	találat
temperature	hőmérséklet
washington	washingtonban
washington	washington
kat	cica
kat	macska
ere	becsület
ere	megtiszteltetés
vereis	szükséges
hout	fa
hout	wood
hout	erdő
hout	fát
skerp	sharp
skerp	éles
sydney	sydney
stroom	takarmány
stroom	etesd
stroom	takarmányok
stroom	patak
dier	állati
dier	állatok
dier	állat
rig	közvetlen
rig	direct
rig	közvetlenül
rig	egyenes
vry	ingyenes
vry	ingyen
vry	free
vry	szabad
wiskundige	matematika
wiskundige	matematikai
arabies	arab
arabies	arabul
uitgebeeld	illusztrált
vervaardiger	gyártó
vervaardiger	termelő
vervaardiger	producer
vervaardiger	termelői
vervaardiger	gyártó
wette	jogszabályok
wette	törvényeket
wette	törvények
kimberley	kimberley
kritiek	kritikus
letter	levélben
letter	betű
letter	levél
letter	levelet
letter	levele
alfred	alfred
deelstate	államok
deelstate	államokat
boer	jack
onderrig	oktatási
onderrig	oktatás
harry	harry
voordeel	előny
voordeel	haszon
voordeel	előny
verskille	különbségek
verskille	eltérések
gees	gees
gees	szellem
gees	lélek
toets	vizsgálati
toets	vizsgálat
toets	próba
toets	teszt
toets	tesztelés
toets	vizsgálati
toets	vizsgálat
toets	próba
toets	teszt
tropiese	trópusi
kontak	kapcsolatfelvétel
kontak	kapcsolattartó
kontak	kontakt
kontak	érintkezés
kontak	kapcsolat
kontak	kapcsolatba
aangepas	egyedi
aangepas	egyéni
vriende	barátokkal
vriende	barátok
vriende	barátaim
vriende	ismerősök
oorsese	tengerentúli
union	union
union	unió
union	szakszervezet
union	unión
union	uniós
gelys	felsorolt
les	les
les	leslie
jack	jack
tsaar	cár
burgerlike	polgári
aanvalle	támadások
aanvalle	támad
aanvalle	támadásokat
font	font
font	betűtípus
botswana	botswana
aangewend	alkalmazták
televisie	tv
televisie	televízió
gevoer	kizárva
gevoer	kizárt
dadelik	azonnal
maal	szorzás
wiskunde	matematikai
wiskunde	matematika
wiskunde	matek
wiskunde	matematikai
wiskunde	matematika
onderteken	titkosítás
voorganger	elődje
sending	misszió
sending	feladat
sending	küldetés
american	amerikai
nelson	nelson
verbied	tagadja
verbied	tagadni
marie	marie
marie	mária
islamitiese	iszlám
wysig	edit
wysig	módosítás
wysig	szerkesztés
wysig	szerkesztése
wysig	módosítható
wysig	módosítani
wysig	módosítás
wysig	változás
wysig	változtatás
wysig	megváltozott
wysig	változások
oorloë	háborúk
hoogtepunt	kiemelés
hoogtepunt	kiemelni
kanaal	csatorna
kanaal	csatorna
vergelyk	összehasonlítani
vergelyk	összehasonlítás
vergelyk	összehasonlítása
maksimum	max
maksimum	legfeljebb
maksimum	maximum
maksimum	maximális
fisiese	fizikai
betref	aggályok
betref	aggodalmak
veldtog	kampány
hare	haj
hare	szőr
tekste	szövegek
gehoor	célközönség
gehoor	közönség
gehoor	hallás
gehoor	meghallgatás
toeriste	turisták
toeriste	turista
toeriste	turisták
toeriste	turistákat
bynaam	becenév
bynaam	beceneve
planne	tervek
gedwing	kényszer
gedwing	kényszerített
gedwing	erőltetett
joernalis	újságíró
león	león
werklikheid	valóság
instituut	intézet
instituut	intézmény
gedefinieer	meghatározott
gedefinieer	meghatározva
direkte	közvetlen
direkte	direct
direkte	közvetlenül
direkte	egyenes
naaste	legközelebbi
naaste	legközelebbi
vervaardiging	előállítás
vervaardiging	gyártási
vervaardiging	gyártás
karl	károly
karl	karl
turkse	török
programme	alkalmazások
programme	kérelmek
programme	programok
programme	műsorok
programme	mutatja
tipies	általában
tipies	jellemzően
tipies	tipikusan
strand	beach
strand	part
strand	tengerpart
strand	tengerparton
strand	strand
strand	reno
gram	gramm
gram	nagyi
gram	gramm
gram	gram
nicolaas	nicholas
nicolaas	miklós
bewyse	bizonyíték
bewyse	bizonyítékok
chili	chilei
chili	chile
beskerming	védelmet
beskerming	védelme
beskerming	védelem
beskerming	oltalom
nommer	szám
nommer	száma
video	videó
video	video
video	videót
gebruiker	felhasználó
gebruiker	felhasználói
voedsel	étel
voedsel	élelem
voedsel	élelmiszerek
voedsel	táplálék
voedsel	élelmiszer
prinses	királylány
prinses	hercegnő
passasiers	utas
passasiers	utasok
passasiers	utas
ngc	egerek
brits	britek
brits	angol
brits	brit
lodewyk	louis
lodewyk	lajos
stap	lépés
stap	lépcső
leiers	vezetői
leiers	vezetés
leiers	vezetői
leiers	vezetők
angeles	angeles
tuin	kert
tuin	kertje
tuin	garden
tuin	kertben
jonger	fiatalabbnak
jonger	fiatalabb
jonger	fiatalabbak
toestande	állapotok
toestande	feltételek
industriële	ipari
redelik	vásár
redelik	korrekt
redelik	tisztességes
redelik	fair
redelik	igazságos
spoed	sebesség
spoed	fordulatszám
spoed	gyorsaság
friedrich	friedrich
bal	bál
bal	labdát
bal	golyó
bal	labda
bal	ball
aparte	különálló
aparte	elkülönített
aparte	külön
verkiesings	választások
belgiese	belga
instellings	formázás
sendeling	misszionárius
hoeveelhede	dózisok
hoeveelhede	adagok
gemeenskappe	közösségek
vreemde	azonosítatlan
sing	dalol
sing	énekel
sing	énekli
sing	ének
sing	éneklés
sing	énekelni
sing	énekel
uitgebreide	meghosszabbított
uitgebreide	kiterjesztett
uitgebreide	kibővített
miskien	talán
rekord	rekord
rekord	lemez
suksesvol	sikeres
suksesvol	sikeresen
suksesvol	sikeresen
suksesvol	sikeres
suksesvol	siker
oekraïne	ukrajna
permanente	állandó
permanente	végleges
permanente	tartós
permanente	maradandó
bande	nyakkendő
stert	farka
stert	farok
geldeenheid	pénznem
geldeenheid	valuta
geldeenheid	fizetőeszköz
skade	sérülés
skade	károkozás
skade	kár
skildery	festés
skildery	festmény
otto	otto
bedoel	tervezett
bedoel	szándékolt
bedoel	aljas
begrip	megértés
begrip	egyetértés
begrip	megértő
begrip	megértést
innocentius	ártatlan
innocentius	ártatlanok
bekendheid	hírnév
encyclopaedia	enciklopédia
bydraes	hozzájárulások
bydraes	járulékok
bydraes	hozzájárulás
bydraes	járulék
more	holnap
more	reggel
more	reggelt
pryse	árak
beëindig	befejezés
beëindig	vége
beëindig	vég
als	mindegyik
als	mind
als	minden
switserse	svájc
switserse	svájci
hoogs	felül
hoogs	top
hoogs	csúcs
hoogs	felső
hoogs	legfelső
toekennings	díjak
toekennings	gála
hang	lóg
hang	akasztás
konsep	vázlat
konsep	tervezetét
konsep	huzat
konsep	tervezet
fase	szakasz
fase	fázis
nabygeleë	közelben
nabygeleë	közeli
tradisioneel	hagyományos
tradisioneel	tradicionális
onderwerpe	témák
gedrag	magatartás
gedrag	viselkedés
gedrag	viselkedése
gedrag	magatartás
gedrag	viselkedés
elektroniese	elektronikusan
elektroniese	elektronikus
dankie	köszönöm
dankie	köszi
dankie	koszi
inval	invázió
inval	razzia
inval	rajtaütés
bisantynse	bizánci
jupiter	jupiter
stasie	állomás
stasie	pályaudvar
parlementêre	parlamenti
sagteware	szoftverek
sagteware	szoftver
breek	szünet
breek	törés
chicago	chicagóban
chicago	chicagói
chicago	chicago
kamer	terem
kamer	szoba
samesteller	zeneszerző
verwag	várt
verwag	várható
medalje	érem
medalje	medál
medalje	kitüntetés
verwoes	elpusztítani
matt	matt
eiers	tojást
eiers	tojások
eiers	tojás
plase	gazdaságok
ondernemings	kezdeményezéseket
ondernemings	kezdeményezések
ondernemings	vállalatok
ondernemings	vállalkozások
elaine	elaine
stephen	stephen
stephen	istván
julle	te
verwerp	elutasított
verwerp	elutasítva
verwerp	elutasította
verwerp	elutasítás
verwerp	elutasítja
verwerp	elutasítva
verwerp	elutasított
verwerp	elutasítva
digitale	digitális
standbeeld	szobrot
standbeeld	szobor
tak	branch
tak	ág
bloed	vér
bloed	véres
bloed	blood
kans	esélyt
kans	chance
kans	esély
antwoord	válasz
antwoord	reagálás
antwoord	reakció
antwoord	válasz
roete	útvonal
roete	útvonalon
spoorlyn	vasútvonal
spoorlyn	vasút
spoorlyn	vasúti
oorgedra	továbbított
oorgedra	közvetített
oorgedra	átadott
finale	döntő
finale	végleges
finale	záró
finale	utolsó
finale	végső
nasie	nemzet
effek	hatása
effek	hatás
effek	effektus
wentelbaan	pályára
gratis	ingyenes
gratis	ingyen
gratis	free
gratis	szabad
vermoedelik	feltehetőleg
geskik	jogosult
geskik	támogatható
del	delaware
heer	kinga
konings	királyok
goedgekeur	engedélyezett
goedgekeur	jóváhagyott
oplossing	megoldást
oplossing	megoldás
oplossing	oldat
nazi	nácik
nazi	náci
onlangs	nemrégiben
onlangs	nemrég
onlangs	mostanában
grys	ősz
grys	gray
grys	szürke
grys	szemcsés
grys	ősz
grys	grey
grys	szürke
grys	szürkék
publikasies	kiadványok
grey	ősz
grey	grey
grey	szürke
samestelling	összetétel
samestelling	összetétele
fifa	fifa
anne	anne
uitsondering	kivételek
uitsondering	kivétel
bene	csontok
bene	bones
bene	csontos
bene	csont
kongo	kongói
hotel	szálloda
hotel	hotel
bygevoeg	hozzáadott
bygevoeg	felvéve
besonderhede	részletek
besonderhede	részleteket
aangeval	megtámadott
aangeval	megtámadta
aangeval	megtámadtak
liberale	liberális
onderwyser	tanárnő
onderwyser	tanár
skilderye	festmények
bar	bajor
bar	bar
bar	bár
gelaat	bal
gelaat	balra
orrel	orgona
orrel	szerv
organisasies	szervezetek
deursnee	átmérője
deursnee	átmérő
deursnee	átmérőjű
weergawes	változatok
heidelberg	heidelberg
road	út
road	uton
road	közúti
cambridge	cambridge
hill	dombon
hill	domb
hill	hegy
hill	dombra
hill	hegyen
hill	hill
distrikte	körzetek
holland	holland
fees	fesztivál
apartheid	apartheid
onthou	emlékezni
onthou	emlékezés
toekomstige	jövőbeli
toekomstige	jövő
goedere	árucikkek
goedere	áruk
goedere	javak
goedere	áru
francois	francois
francois	françois
reël	szabály
wyd	széles
dvd	dvd
vriend	barát
vriend	barátom
ervaar	élmény
ervaar	tapasztalat
ervaar	tapasztalatok
ervaar	tapasztalattal
jacob	jacob
frankfurt	frankfurt
unieke	egyedülálló
unieke	páratlan
unieke	egyedi
aand	este
aand	estét
aand	éj
aand	este
aand	éjjel
aand	éjszaka
hanteer	kezeli
hanteer	kezelni
hanteer	kezelt
teenwoordig	ajándék
teenwoordig	jelen
hoofkwartier	főhadiszállás
hoofkwartier	székhely
walter	walter
indo	indo
situasie	szituáció
situasie	helyzet
direkteur	rendező
direkteur	igazgató
opvoeding	oktatási
opvoeding	oktatás
sigbaar	látható
omstrede	vitatható
omstrede	ellentmondásos
omstrede	vitatott
muur	wall
muur	fali
muur	falat
muur	fal
werklik	valóban
werklik	igazán
plat	lapos
plat	lakás
plat	sík
siektes	betegségek
wyn	bor
wyn	borok
stukke	darabok
stukke	darabjai
stukke	darab
stukke	darabokban
band	band
band	banda
band	együttes
band	zenekar
gewys	mutatta
gewys	mutatott
gewys	megmutatta
gewys	mutasd
gewys	show
toestemming	hozzájárulás
toestemming	beleegyezése
toestemming	engedély
toestemming	engedélyt
toestemming	jogosultság
praktyk	gyakorlás
praktyk	edzés
praktyk	gyakorlat
pruise	poroszország
farao	fáraó
wapens	fegyver
wapens	fegyverek
wapens	jelvény
saterdag	szombati
saterdag	szombaton
saterdag	szombat
definisie	meghatározás
definisie	meghatározása
cfg	cfg
moord	gyilkosság
gedeeltelik	részleges
gedeeltelik	részlegesen
gedeeltelik	részben
gedeeltelik	részlegesen
gevier	ünnepelt
verlore	vesztett
verlore	elveszett
verlore	lost
leeftyd	élettartam
verval	lejár
verval	lejárat
verval	lejárat
vaar	teljesítő
rekenaar	számítógép
rekenaar	komputer
rekenaar	computer
ysland	izlandi
ysland	izland
ysland	shetland
oorblywende	megmaradt
oorblywende	megmaradó
oorblywende	fennmaradó
eienaar	tulaj
eienaar	tulajdonos
eienaar	tulajdonosa
toer	tour
toer	turné
toer	túra
veranderinge	módosítások
maatskappye	vállalatok
maatskappye	társaságok
maatskappye	cégek
maatskappye	vállalkozások
fraser	fraser
mening	vélemény
mening	véleményt
mening	vélemények
arm	kar
arm	karját
rhodes	rhodes
landelike	vidék
landelike	vidéki
hamburg	hamburg
tekens	jelek
tekens	jelzések
tekens	táblák
dialek	dialektus
haal	hozd
beperkte	limited
beperkte	limitált
beperkte	korlátozott
beperkte	korlátolt
khan	kahn
khan	khan
khan	kán
sjinees	kínai
sjinees	kínaiak
joe	joe
waarom	miért
vinnige	gyorsan
vinnige	gyors
romeine	rómaiak
waardes	táblák
waardes	asztal
waardes	táblázatok
waardes	táblázat
waardes	asztalok
waardes	érték
waardes	értékek
sterrestelsel	galaxis
sterrestelsel	galaxy
konstantinopel	konstantinápoly
behandeling	kezelés
behandeling	kezelésre
behandeling	kezelése
uitspraak	kiejtés
hugo	hugo
kode	kód
negatiewe	negatív
spesifiek	specifikus
spesifiek	konkrét
santa	mikulás
santa	santa
santa	télapó
bottom	alul
bottom	alja
bottom	alsó
bottom	fenék
onmiddellik	azonnal
ddr	ddr
ddr	ndk
hollandse	holland
hollandse	dutch
aloe	aloe
simon	simon
don	don
beker	kupa
beker	csésze
beker	cup
beker	pohár
beker	bögre
arthur	artúr
arthur	arthur
sterrestelsels	galaxisok
münchen	münchen
eduard	edward
yster	ikonikus
yster	vas
yster	vasat
giovanni	giovanni
zambië	zambia
spelling	helyesírás
spelling	megosztási
prente	képeket
prente	képek
prente	képeket
prente	képek
prente	fényképek
aangekom	megérkezett
aangekom	megérkeztek
argeologiese	régészeti
vlieg	repülni
vlieg	repülés
vlieg	repül
vlieg	repülj
honderd	száz
skuld	tartozás
skuld	adósság
skuld	tartozások
skuld	adóssága
skuld	bűntudat
skuld	pajzs
skuld	shield
parameters	paraméterei
parameters	paraméterek
gereelde	rendszeresen
gereelde	rendszeres
gereelde	normál
aus	aus
aksie	kivégzés
aksie	végrehajtás
aksie	kivitelezés
suurstof	oxigén
suurstof	oxigént
newel	köd
werkers	dolgozók
werkers	munkavállalók
werkers	munkások
tradisies	hagyományok
tradisies	hagyomány
wenner	győztes
wenner	nyertes
samuel	samuel
kenmerke	funkciók
kenmerke	jellemzők
kenmerke	jellemzői
variant	változat
beskawing	civilizációt
beskawing	civilizáció
wenners	győztesek
wenners	nyertesek
wind	szél
wind	szelet
verlies	veszteségek
verlies	veszteség
vlaandere	flanders
projekte	projektek
universiteite	egyetemek
wladimir	vlagyimir
wladimir	vladimir
christene	keresztény
christene	christian
christene	keresztények
testament	testamentum
rang	rang
rang	rangja
bedreig	fenyegetett
harris	harris
sangeres	énekesnő
sangeres	énekes
sangeres	singer
presiese	pontos
presiese	precíz
presiese	pontos
pragtige	gyönyörű
rock	szikla
rock	kő
rock	rock
gert	gert
paaie	utakon
paaie	utak
kommentaar	függvény
kommentaar	funkció
kommentaar	hozzászólás
kommentaar	megjegyzés
kommentaar	parancsnokság
kommentaar	parancs
kommentaar	tartalma
kommentaar	tartalmát
kommentaar	tartalom
athene	athéni
athene	athena
leeu	oroszlán
leeu	leo
insekte	rovarok
deesdae	mostanában
johanna	johanna
johanna	joan
johanna	jeanne
hervormde	református
obj	obj
hoor	hallás
hoor	meghallgatás
may	may
may	május
may	májusi
may	májusban
vuur	tűz
gevolge	következmény
gevolge	következmények
gevolge	következményei
scott	scott
mary	mary
mary	mária
gemeet	mért
gemeet	mérték
storie	tekercs
alternatiewe	alternatív
alternatiewe	alternatíva
alternatiewe	alternatív
alternatiewe	alternatívák
vleis	húsok
vleis	hús
vleis	húst
kere	idők
kere	időpontok
kere	times
stuart	stuart
golden	golden
golden	arany
aangehou	őrizetbe
toernooi	torna
toernooi	bajnokság
duisend	ezer
boodskap	üzenetet
boodskap	üzenet
georgië	grúzia
georgië	georgia
waterstof	hidrogén
beginsel	elv
beginsel	alapelv
eugene	eugene
apple	almás
apple	alma
apple	apple
ernstig	komoly
ernstig	súlyos
mede	fickó
beer	medve
beer	bear
beer	mackó
beer	maci
mandela	mandela
reën	rain
reën	eső
landskap	táj
shakespeare	shakespeare
nasa	nasa
owerhede	hatóságok
hitte	hőség
hitte	hő
hitte	fűtés
gedig	vers
gedig	verset
ingang	belépő
ingang	bejárat
skaal	mérleg
skaal	skálán
skaal	skála
lente	tavaszi
lente	tavasz
gesig	arcát
gesig	arc
gesig	arca
kamp	camp
kamp	tábor
kamp	kemping
eenvoudig	egyszerű
eenvoudig	szimpla
eenvoudig	egyszerűen
eenvoudig	sima
seksuele	szexualitás
seksuele	szexuális
simbole	jelek
simbole	jelölések
simbole	szimbólumok
simbole	szimbólum
metaal	metál
metaal	metal
metaal	fémek
metaal	fém
geheime	titkai
geheime	titok
geheime	titkok
geheime	titkokat
geheime	titok
geheime	titkos
wyfie	nőnemű
wyfie	nő
wyfie	női
wyfie	nőstény
windhoek	windhoek
natalse	mocsár
natalse	natal
positiewe	pozitívak
positiewe	pozitív
gemiddeld	átlagos
gemiddeld	átlagosan
gemiddeld	átlag
islam	iszlám
malta	máltai
malta	málta
gehelp	segített
gehelp	segítettek
gehelp	segítőkész
gehelp	hasznos
wilde	wild
wilde	vadon
wilde	vadak
wilde	vad
verban	tiltott
pools	lengyel
xiii	xiii
organismes	szervezetek
organismes	organizmus
organismes	élőlények
instelling	beállítás
asiatiese	ázsiai
francisco	francisco
weerstand	ellenálló
weerstand	rezisztencia
weerstand	ellenállás
kleinste	legkisebb
premier	premier
uitgeoefen	gyakorolt
gebruike	egyezmények
publieke	nyilvános
publieke	nyilvánosság
publieke	nyilvánosan
publieke	publikus
vrydag	péntek
vrydag	pénteki
vrydag	pénteken
victor	victor
victor	viktor
musikant	zenész
glen	glen
slawe	szolgák
slawe	rabszolgák
voorstede	külvárosban
force	force
force	erő
quebec	quebec
logo	logó
county	megyei
county	megye
werklike	tényleges
afgelope	elmúlt
afgelope	múlt
afgelope	múltbeli
teenwoordigheid	jelenlét
teenwoordigheid	jelenléte
bedrag	összeg
gesamentlike	ízületi
gesamentlike	joint
gesamentlike	együttes
gesamentlike	közös
samesmelting	fúzió
samesmelting	egyesülés
samesmelting	összefonódás
groeiende	növekszik
groeiende	növekvő
metodes	módszer
metodes	módszerek
poësie	vers
poësie	költészet
toerisme	turizmus
toerisme	idegenforgalom
rosenthal	rosenthal
gevange	elrabolt
gevange	elrabolta
gevange	elraboltak
waarheid	igazság
row	sort
row	sor
mengsel	keverék
mengsel	elegy
mengsel	keverékek
idees	eszmék
idees	ötletek
katte	macskák
katte	cicák
steve	steve
saturnus	szaturnusz
uitvoer	export
uitvoer	kivitel
uitvoer	végrehajtani
xii	xii
mure	falak
mure	falakat
anton	anton
student	hallgató
student	tanítvány
student	diák
student	tanuló
maniere	módok
maniere	modor
geweld	erőszak
geweld	erőszakos
ure	órákban
ure	óra
ure	órák
spanning	feszültség
tydelik	ideiglenesen
tydelik	ideiglenes
tydelik	átmeneti
armeense	örmény
senior	rangidős
senior	senior
senior	végzős
klasse	órák
klasse	osztályok
wetgewing	jogszabályok
wetgewing	jogszabály
wetgewing	jogalkotás
sakse	szászország
sakse	szász
afhanklik	eltartott
afhanklik	függő
elf	tizenegy
kommunikasie	kommunikáció
kommunikasie	közlemény
kommunikasie	kommunikációs
kommunikasie	kommunikáció
kommunikasie	távközlés
kommunikasie	kommunikációs
grade	fokban
grade	fok
hawaii	hawaii
skyf	korong
skyf	lemez
skyf	lemezt
skyf	korong
skyf	lemez
skyf	lemezt
ooreenkomste	megállapodások
ooreenkomste	egyezmények
glad	sima
outeur	író
outeur	író
outeur	szerző
voorsiening	rendelkezés
vrees	félelem
juan	juan
formele	formális
habitat	élőhelyek
habitat	élőhely
julius	julius
vloeistof	folyékony
vloeistof	folyadék
niemand	senki
kenia	kenya
skuif	csúszás
skuif	csúszda
petersburg	petersburg
lied	dal
lied	dalt
lied	song
families	családok
medium	közepes
xiv	xiv
italiaans	olasz
italiaans	olaszország
weerspieël	tükör
figuur	figura
figuur	ábra
tom	tomi
tom	tom
ongelukkig	sajnos
ongelukkig	sajna
faktore	tényezők
daniël	dániel
daniël	daniel
philip	fülöp
philip	philip
plato	platón
lady	hölgy
kiesers	szavazók
kiesers	szavazó
brandenburg	brandenburg
selde	ritkán
konserwatiewe	konzervatívok
konserwatiewe	konzervatív
hulpbronne	erőforrások
hulpbronne	erőforrás
hulpbronne	források
toneel	jelenet
vermy	kerüld
vermy	elkerülése
aspekte	szempontok
aspekte	szempontjai
bbp	gdp
benadering	megközelítése
benadering	megközelítés
vasgestel	letelepedett
genera	nemzetségek
verrig	igazgatási
verrig	adminisztratív
carter	carter
skei	osztott
verhoed	letiltott
latyns	latin
latyns	latinul
eiendom	ingatlan
eiendom	tulajdon
eiendom	ingatlanok
eiendom	tulajdonság
vilnius	vilnius
sewende	hetes
sewende	hét
honderde	száz
cheetahs	gepárd
jag	vadászat
jag	vadászik
jag	vadászni
jag	vadász
susters	nővérek
susters	testvérek
omliggende	körülvevő
omliggende	környező
versamel	összegyűjti
versamel	gyűjteni
versamel	tartalmazta
versamel	tartalmazott
teorieë	elméletek
slagoffers	áldozatok
slagoffers	áldozatai
aankoms	megérkezik
aankoms	érkezik
nuus	hírek
nuus	hír
gehuisves	elhelyezett
françois	francois
françois	françois
bane	áramkörök
bane	áramkör
gestaak	leállt
gestaak	megállt
aangekoop	megvásárolt
aangekoop	vásárolt
aangekoop	beszerzett
uitbreek	kitörés
aanhangers	rajongók
aanhangers	rajongói
aanhangers	szurkolók
hoekom	miért
arbeid	munkaügyi
arbeid	munkaerő
briewe	leveleket
briewe	betűk
briewe	levelek
irak	irak
irak	iraki
prestasie	előadás
prestasie	teljesítmény
montreal	montreali
strepe	csíkos
verdediging	védelem
verdediging	védekezés
verdediging	védelmi
verdediging	védelem
verdediging	védekezés
verdediging	védelmi
sand	homok
brasiliaanse	brazil
brasiliaanse	brazília
sodra	egyszer
christendom	kereszténység
gedagte	elme
ontsnap	szökés
ontsnap	menekülés
ontsnap	megszökni
patrick	patrik
patrick	patrick
poort	kikötők
poort	kikötő
poort	port
kastilië	kasztília
patriarg	pátriárka
koerante	lapok
koerante	újság
koerante	újságok
bul	taurus
elders	máshol
elders	másutt
elders	máshová
normale	szokásos
normale	normális
normale	normál
stories	történetek
stories	történeteket
stories	mesék
stories	bejegyzések
vel	bőre
vel	bőr
glas	glass
glas	üveg
glas	pohár
stalin	sztálin
bernard	bernard
toegeskryf	hozzárendelve
toegeskryf	kijelölt
individuele	egyén
individuele	egyéni
florida	floridai
florida	floridában
florida	florida
florida	floridába
beskadig	sérült
beskadig	károsodott
beskadig	megsérült
betrekkinge	kapcsolatok
gotiese	gótikus
pluto	plútó
pan	pán
pan	pan
owerheid	hatóság
onderhoud	karbantartási
onderhoud	karbantartó
onderhoud	karbantartás
dun	vékony
dun	sovány
lewens	él
lewens	életek
verklaring	nyilatkozat
verklaring	nyilatkozata
impak	ütközés
impak	becsapódás
impak	hatás
impak	hatása
sekondêre	középfokú
sekondêre	másodlagos
homo	homo
homo	buzi
homo	homokos
armenië	örményország
komedie	vígjáték
komedie	humor
komedie	komédia
hitler	hitlert
hitler	hitler
cooper	cooper
moontlikheid	lehetőség
gedruk	préselt
bay	öböl
bay	bay
gewapende	felfegyverkezve
gewapende	fegyveres
gewapende	páncélos
gewapende	páncélozott
komplekse	összetett
komplekse	komplex
harde	nehéz
harde	kemény
star	csillagos
star	csillag
star	sztár
snelheid	sebesség
dekade	évtized
dekade	évtizedben
dekade	évtizede
roep	hívás
roep	hívd
protestantse	protestáns
biografie	bio
biografie	életrajz
russe	oroszok
half	fele
diegene	azok
produseer	termel
satelliet	műholdas
satelliet	műhold
onderwysers	tanárok
onderwysers	oktatók
encyclopedia	enciklopédia
modelle	modellek
modelle	modelleket
syfers	számjegye
syfers	számjegy
sirië	szíriában
sirië	szíria
sahara	szahara
tel	gróf
tel	számolom
tel	számol
tel	számít
tel	visszaszámlálás
persentasie	százalék
persentasie	százalékban
afgevaardigdes	küldöttek
vergader	gyülekező
kunste	művészet
kunste	művészetek
kunste	művészeti
bykomende	kiegészítő
bykomende	további
jonathan	jonathan
dik	sűrű
dik	vastag
toetse	vizsgálatok
toetse	tesztek
spoor	pálya
spoor	vágány
spoor	nyomon
spoor	ösvény
spoor	sín
spoor	vasút
spoor	vasúti
brussel	brüsszelben
brussel	brüsszeli
brussel	brüsszel
rots	anyagok
rots	anyag
rots	anyaga
theron	theron
heinrich	heinrich
vogel	vogel
fisika	fizika
francis	feri
francis	francis
francis	ferenc
interne	belső
long	tüdő
liga	league
liga	liga
liga	liga
ingenieur	mérnök
konteks	összefüggés
konteks	összefüggésben
aftrede	nyugdíjba
aftrede	nyugdíj
aftrede	nyugdíjas
liedjies	dalok
liedjies	dalokat
gesteun	támogatott
geologiese	földtani
dans	dance
dans	tánc
dans	táncolj
dans	táncolni
dans	tánc
dans	táncolni
dans	táncol
beginsels	alapelvei
beginsels	elvek
beginsels	alapelvek
dokter	orvos
tydelike	ideiglenesen
tydelike	ideiglenes
tydelike	átmeneti
vergeleke	összehasonlítva
vergeleke	képest
jerusalem	jeruzsálem
kapasiteit	kapacitások
kapasiteit	kapacitás
vorms	formák
vorms	formák
vorms	nyomtatvány
vorms	űrlap
vorms	forma
vorms	formájában
vorms	nyomtatvány
guinee	guinea
guinee	guineai
opposisie	ellenzéki
opposisie	ellenzék
bespreking	fenntartás
bespreking	foglalás
bespreking	vita
bespreking	megbeszélés
bespreking	beszélgetés
verkeer	közlekedés
verkeer	forgalom
verkeer	dugó
operasie	operáció
operasie	művelet
operasie	működés
operasie	üzemeltetés
teologie	teológia
rus	pihenés
rus	többi
rus	pihenő
nodige	szükségesek
nodige	szükséges
gras	fű
gras	füvet
gedeel	közös
gedeel	osztott
gedeel	megosztotta
gedeel	megosztott
gedeel	megosztva
gedeel	részvények
gedeel	részvény
gedeel	részesedés
henri	henri
dek	borító
dek	takaró
blankes	fehérek
rug	vissza
heen	valahol
sultan	szultán
portugees	portugália
portugees	portugál
elektrisiteit	elektromosság
elektrisiteit	villamosenergia
elektrisiteit	alacsonyabb
elektrisiteit	alsó
elektrisiteit	lejjebb
elektrisiteit	energia
elektrisiteit	erő
elektrisiteit	power
elektrisiteit	hatalom
windows	windows
windows	ablakok
windows	ablak
verowering	hódítás
gelaai	feltöltve
gelaai	töltve
gelaai	terhelt
gelaai	töltött
verteenwoordigers	képviselői
verteenwoordigers	képviselők
deeltjies	részecskék
deeltjies	részecske
lok	vonzzák
lok	vonzza
lok	vonz
lee	lee
werksaam	dolgozó
werksaam	dolgozik
werksaam	dolgozom
werksaam	dolgozok
depressie	depresszió
omskep	átalakítás
pare	párok
pare	párban
gehalte	minőségi
gehalte	minősége
gehalte	minőség
strate	utcákon
strate	utcák
verre	távoli
horisontale	vízszintesen
horisontale	horizontális
horisontale	vízszintes
maandag	hétfőn
maandag	hétfő
ondersteuners	támogatók
ondersteuners	támogatói
dame	királynő
dame	queen
dame	dáma
dame	királyné
dame	hölgy
herbou	újjáépíteni
