and	그리고
affected	영향권
routes	경로
routes	노선
wine	와인
wine	포도주
lanka	스리랑카
carlos	카를로스
landing	착륙
landing	랜딩
rio	리오
communes	코뮌
saturday	토요일
guess	추측
drop	방울
drop	drop
drop	떨어뜨리기
drop	드롭
sarah	사라
sarah	새라
sarah	세라
swimming	수영
membership	멤버십
membership	멤버
edinburgh	에든버러
fit	fit
harris	해리스
dallas	댈러스
dallas	달라스
degrees	도도
bachelor	총각
bachelor	학사
personally	개인적으로
briefly	간략하게
files	파일
extreme	극단
extreme	익스트림
extreme	극한
courses	강좌
courses	코스
courses	과정
vision	비전
vision	시력
vision	시각
vertical	수직
vertical	세로로
vertical	세로
updated	업데이트
marketing	마케팅
jason	제이슨
appeal	항소
appeal	호소
plane	평면
plane	비행기
quick	빠른
victor	빅토르
victor	빅터
solar	태양광
solar	태양
ages	연령
neighborhood	동네
wings	윙스
wings	날개
scheme	스킴
scheme	배열
rfc	rfc
constant	상수
hip	엉덩이
admins	운영자
admins	관리자
nova	노바
ceremony	의식
chile	칠레
composers	작곡가
nazi	나치즘
scholar	학자
liverpool	liverpool
liverpool	리버풀
hero	히어로
hero	영웅
designer	디자이너는
designer	설계자
designer	디자이너
designer	디자이너가
learned	학습
learned	배운
instruments	악기
instruments	인스트루먼트
welcome	환영
welcome	환영합니다
hair	머리카락
hair	머리
hair	머리카락이
consecutive	연속
movies	영화
adjacent	인접
adjacent	인접한
pool	수영장
norman	노르만
norman	노먼
collections	컬렉션
collections	모음집
belgian	벨기에
corporate	기업인
corporate	기업
austin	오스틴
driving	드라이빙
driving	운전
phone	전화
phone	전화기
phone	전화번호
phone	휴대폰
fly	날아라
fly	플라이
window	창문
document	문서로
document	문서
adams	애덤스
adams	아담스
collaboration	콜라보레이션
collaboration	협력
collaboration	협업
margaret	마거릿
margaret	마르그리트
kennedy	케네디
leg	다리
videos	동영상
videos	비디오
attached	첨부
attached	첨부된
dry	건조
dry	드라이
expand	확장
expand	확대
expand	확장하기
expand	펼치기
bible	성경
matthew	매튜
serbian	세르비아
serbian	세르비아인
serbian	세르비아어
instrument	악기
instrument	계기
covering	붕어
random	무작위
random	무작위로
random	랜덤
represents	나타냅니다
participants	참가자
thorough	철저
thorough	철저히
thorough	철저한
mentions	언급
portrait	초상화
portrait	세로
portrait	인물
drivers	운전자
drivers	드라이버
drivers	운전사
airlines	항공
airlines	항공사
franklin	프랭클린
viewers	시청자
finnish	핀란드어
finnish	핀란드
differences	차이와
differences	차이
differences	차이점
venue	장소
venue	공연장
vocal	보컬
element	요소
element	원소
relative	상대
relative	상대적
relative	친척
illegal	불법
stewart	스튜어트
roof	옥상
roof	지붕
leagues	리그
colour	색상
colour	컬러
morgan	모건
prisoners	죄수
facebook	facebook
facebook	페이스북
attend	참석하기
attend	참석
nelson	넬슨
insurance	보험
expert	전문가
steam	증기
steam	스팀
cards	카드
manufacturing	제조업
manufacturing	제조
testing	테스트
testing	검사
testing	시험
coastal	연안
coastal	해안
rescue	구출
rescue	구조
territories	영토
thailand	태국
thailand	타이
choose	선택하기
choose	선택
vienna	비엔나
journey	여행
storage	저장소
storage	스토리지
storage	저장
costs	비용
soldier	군인
soldier	병사
colony	식민지
evolution	에볼루션
evolution	진화
evolution	진화론
taiwan	타이완
taiwan	대만
hurricane	허리케인
hurricane	hurricane
judges	판사
gardens	낙원
gardens	정원
responsibility	책임
responsibility	책임감
sentences	문장
birmingham	버밍엄
engineers	엔지니어
visible	표시
visible	표시됨
installed	설치
installed	설치됨
revolutionary	혁명
inner	내부
trip	여행
restaurant	음식점
restaurant	레스토랑
restaurant	식당
graham	그레이엄
stores	매장
stores	가게
stores	상점
stores	스토어
rice	라이스
prove	증명
reasonable	합리적
skin	스킨
skin	피부
volleyball	배구
factors	요인
hundreds	수백명이
hundreds	수백
injured	부상
devices	기기
devices	디바이스
devices	장치
phrase	어구
phrase	구문
stanley	스탠리
thompson	톰프슨
suicide	자살
advantage	혜택
advantage	장점
disc	디스크
minimum	최소
goods	상품
goods	물품
charges	청구
alfred	알프레드
alfred	앨프레드
alfred	앨프리드
operator	작용소
operator	연산자
operator	운영자
fred	프레드
identify	식별
identify	식별하기
producers	프로듀서
ann	ann
campbell	캠벨
portland	포틀랜드
latest	최근
latest	최신
releases	출시
releases	릴리즈
releases	릴리스
victims	희생자
victims	피해자
explanation	설명
threat	위협
crossing	건널
crossing	건널목
crossing	건너
slow	느린
slow	느려
slow	느리게
poets	시인
stopped	중단됨
strategy	전략
wayne	웨인
wayne	wayne
ranking	순위
ranking	랭킹
disney	디즈니
wright	라이트
excellent	훌륭한
threatened	위협
friendly	친근한
redirects	리다이렉션
temporary	임시
temporary	일시적
masters	마스터즈
masters	마스터스
peninsula	반도
networks	네트워크
passengers	승객
artistic	예술적
safe	안전한
safe	무사히
safe	안전
festivals	축제
festivals	페스티발
festivals	페스티벌
compete	경쟁
png	png
hunter	사냥꾼
hunter	헌터
alaska	알래스카
partnership	파트너십
partnership	파트너쉽
maintenance	유지보수
maintenance	정비
maintenance	점검
monitoring	모니터링
charlie	찰리
poverty	가난
poverty	빈곤
hop	힙합
fri	금요일
filled	채워진
nba	nba
decide	결정하기
decide	결정
breaking	깨짐
breaking	브레이킹
argentine	아르헨티나
argentine	아르헨티나인
resigned	사임
resigned	사직
drew	드류
drew	드루
hawaii	하와이와
hawaii	하와이
brooklyn	브루클린
brooklyn	브룩클린
speaker	스피커
permission	권한
permission	허가
permission	허락
wounded	부상당한
marshall	마샬
marshall	마셜
gate	대문
gate	게이트
springs	스프링
springs	스프링스
photography	사진
photography	사진술
helping	돕기
knights	나이트
progressive	진보주의
progressive	프로그레시브
contrast	콘트라스트
contrast	대비
processes	프로세스
terminal	터미널
svg	svg
spouse	배우자
infrastructure	인프라
principle	원칙
principle	원리
frequency	주파수
frequency	빈도
robinson	로빈슨
waters	워터스
bridges	브리지스
bridges	다리
bridges	브리지
bridges	브릿지
ceo	ceo
ceo	최고경영자
monument	기념탑
monument	기념물
monument	모뉴먼트
monument	기념비
mental	멘탈
mental	정신
carter	카터
karl	카를
mac	mac
orleans	올리언스
portal	포탈
portal	포털
parallel	평행
parallel	병렬
thirty	삼십
thirty	서른
giant	자이언트
giant	거대
murray	머리
afghanistan	아프가니스탄
counter	카운터
bears	베어스
purchase	구매
purchase	구입
purchase	구매하기
expression	표현
expression	표현식
backing	든든한
improvement	향상
improvement	개선
madrid	마드리드
closure	닫힘
closure	폐쇄
wheel	바퀴
ambassador	대사
desert	사막
iranian	이란어군
iranian	이란
reign	통치
reign	reign
uncle	삼촌
uncle	아저씨
admiral	제독
fishing	낚시
raise	올리기
broadway	브로드웨이
principles	원칙
principles	원리
grow	자라
tests	테스트
roughly	대충
tech	기술
tech	테크
paragraph	문단
paragraph	단락
bat	bat
bat	박쥐
measures	조치
measures	측정
measures	대책
robin	로빈과
robin	로빈
hired	고용
fear	공포
fear	두려움
fear	공포증
participation	참가
participation	참여
designs	설계
designs	디자인
technique	기법
alberta	앨버타
egyptian	이집트
egyptian	이집트어
clerk	사무원
clerk	점원
narrow	좁은
narrow	좁아
narrow	좁다
rapid	급속
rapid	급속한
dating	연애
dating	데이트
businesses	비즈니스
bomb	폭탄
stages	단계
honorary	명예
dragon	드래곤볼
dragon	드래곤
send	송금
send	보내기
send	보냅니다
send	전송
proof	증명
proof	증거
practices	실습
arabic	아라비아어
arabic	아라비아
arabic	아랍어
attractions	관광지
attractions	명소
fix	fix
fix	고쳐
fix	고치
fix	고치기
symbol	기호
symbol	상징
organ	장기
organ	오르간
damaged	손상
damaged	손상된
warren	워렌
exception	예외
costa	코스타
unfortunately	불행히도
jerusalem	예루살렘
replacement	교체
indians	인디언스
indians	인디언
soundtrack	사운드트랙
virgin	버진
virgin	처녀
vancouver	밴쿠버
legislation	입법
legislation	법률
beauty	아름다움
beauty	미녀
beauty	미용
beauty	미모
beauty	미인
credits	크레딧
credits	학점
buy	사기
organisations	조직
organisations	단체
serbia	세르비아
christianity	기독교
opinions	의견
cavalry	기병대
cavalry	기병
tribe	부족
richmond	리치먼드
richmond	리치몬드
chess	체스
channels	채널
baker	베이커
involvement	개입
anime	애니메이션
sisters	시스터스
sisters	자매들
sisters	자매
requests	요청
unusual	특이한
unusual	unusual
impossible	impossible
impossible	불가능하다
impossible	불가능
impossible	불가능한
colors	색상
colors	색깔
cook	요리사
drawing	그리기
wikimedia	위키미디어
jonathan	조나단
removal	제거
moves	moves
moves	움직임
indicates	나타냅니다
admitted	인정
shore	해안
shore	해변
monitored	모니터링
nebraska	네브라스카
nebraska	네브래스카
regulations	규정
crash	추락사고
crash	추락
crash	충돌
abbey	수도원
deleting	삭제
barry	배리
indigenous	토착
personality	성격
personality	인격
personality	개성
reception	접수
transit	트랜싯
transit	환승
buffalo	버팔로
buffalo	버펄로
flowers	꽃이
bond	채권
bond	결합
bond	본드
jay	제이
adventure	어드벤처
adventure	모험
definitely	확실히
guinea	기니
horror	공포
rangers	레인저스
rangers	레인저
apple	사과
apple	애플
popularity	인기
occasionally	가끔씩
occasionally	가끔
occasionally	때때로
franchise	프랜차이즈
starred	출연
critic	평론
critic	크리틱스
critic	비평가
rolling	rolling
rolling	굴러
rolling	롤링
percentage	퍼센트
percentage	백분율
percentage	비율
silent	침묵
laboratory	실험실
laboratory	연구소
laboratory	연구실
microsoft	마이크로소프트
movements	움직임
charter	헌장
charter	전세
suitable	어울리는
alternate	대체
missions	미션
experimental	실험
rooms	객실
reputation	평판
reputation	명성
accurate	정확한
accurate	정확도
websites	웹사이트
interpretation	해석
tagged	태그
chemistry	화학
achieve	달성
manga	만화
manga	만화가
journalists	기자
journalists	저널리스트
cbs	cbs
comprehensive	포괄적
symphony	교향곡
promotional	프로모션
electrical	전기
tags	태그
meters	미터
jerry	제리
tigers	타이거즈
tigers	타이거스
tigers	호랑이
commerce	상거래
commerce	커머스
commerce	상업
remix	리믹스
automatic	자동
printed	인쇄물
printed	인쇄
warner	워너
tend	경향
tend	경향이
quote	따옴표
quote	인용
separated	분리됨
separated	별거
bishops	주교
glasgow	글래스고
essentially	본질적으로
wait	기다린다
wait	기다림
wait	기다렸다
input	입력
input	입력기
input	입력하기
input	입출력
battery	전지현
battery	전지
battery	배터리
benjamin	벤저민
benjamin	벤자민
apparent	겉보기
shopping	쇼핑
patrol	순찰
eagle	독수리
eagle	이글
angel	천사
angel	엔젤
delhi	델리
morris	모리스
centers	센터
mills	밀스
components	구성요소
components	부품
components	성분
legislature	입법부
tourism	관광
kids	키즈
kids	애들
kids	아이들
kids	어린이
barbara	바바라
essay	세이
essay	에세이
repeated	반복
plain	평원
plain	평범
strategic	전략적
similarly	비슷함
similarly	비슷하게
duties	의무
grammar	문법
relation	관계
habitat	서식지
shell	껍질
mounted	마운트
entries	항목
conflicts	갈등
conflicts	분쟁
philippine	필리핀
montana	몬태나
triple	트리플
triple	삼중
boundary	경계
boundary	경계선
caribbean	캐리비안
caribbean	카리브
hosts	주최
hosts	호스트
seriously	진심
seriously	심각하게
seriously	진지하게
bristol	브리스틀
bristol	브리스톨
mitchell	미첼
industries	업종
industries	산업
colombia	콜롬비아
comparison	비교
basin	분지
eleven	일레븐
charity	자선단체
charity	자선
output	출력
dna	dna
carbon	탄소
boats	보트
representation	표현
rising	라이징
visitors	방문자
visitors	방문객
markets	시장
plate	접시
giants	자이언츠
giants	자이언트
processing	프로세싱
processing	처리
landscape	조경
landscape	경관
landscape	풍경
hunt	사냥
hunt	헌트
summit	정상회담
summit	회담
summit	정상회의
psychology	심리학
guardian	수호
guardian	보호자
guardian	가디언
terminus	종착
terminus	종착역
losses	손해
losses	손실
balance	균형
balance	밸런스
balance	잔액
democracy	민주주의
democracy	민주화
submarine	잠수함
nicholas	니컬러스
nicholas	니콜라스
nicholas	니콜라우스
usual	평상시
usual	평소
peru	페루
eighth	여덟번째
hindu	힌두교
defender	수비수
riding	승마
riding	라이딩
arrival	입국
arrival	도착
imply	암시
cargo	화물
hidden	숨김
hidden	숨겨져
hidden	숨겨진
volunteer	자원봉사자
volunteer	자원봉사
bio	소개
bio	바이오
sugar	슈가
sugar	설탕
sugar	슈슈
daughters	딸들
wildlife	야생동물
fun	재미
integrated	통합
partners	파트너는
partners	파트너
grace	그레이스
grace	은혜
feed	피드
childhood	어릴적
childhood	어린시절
milan	밀란
milan	밀라노
photographs	사진들
honour	명예
soil	토양
server	서버
manual	수동
manual	설명서
manual	매뉴얼
concrete	콘크리트
possibility	가능성
ghost	귀신
ghost	유령
ghost	고스트
confused	혼란
tunnel	터널
larry	래리
styles	스타일스
styles	스타일
elevation	고도
muhammad	무하마드
muhammad	무함마드
lose	lose
phoenix	피닉스
sweet	달콤한
waste	낭비
waste	폐기물
sporting	스포팅
peoples	민족
fruit	과일
fruit	열매
fruit	과일과
decisions	결정
depression	우울증
perspective	관점
midfielder	미드필더
crystal	크리스털
crystal	크리스탈
monastery	수도원
resident	주민
resident	레지던트
resident	상주
cincinnati	신시내티
tied	묶여
surgery	수술
surgery	외과
surgery	수술과
steps	스텝
steps	걸음
steps	단계
carrier	항공사
carrier	통신사
carrier	캐리어
stream	스트리밍
stream	스트림
stream	흐름
alice	앨리스
strange	이상한
strange	이상하다
bernard	베르나르드
bernard	버나드
bernard	베르나르
nigeria	나이지리아
pain	통증
pain	통증이
pain	고통
punk	펑크
suggestion	제안
interaction	상호작용
achievement	업적
achievement	성취
mechanical	기계
drugs	약물
drugs	의약품
drugs	약품
drugs	마약
missed	놓쳤다
trinity	트리니티
trinity	삼위일체
minority	소수
businessman	사업가
coat	외투
coat	코트
powered	전원
alive	alive
nbc	nbc
keith	키스
bobby	바비
harbor	항구
harbor	항만
behaviour	행동
croatian	크로아티아어
croatian	크로아티아
croatian	크로아티아인
terry	테리
virtual	가상
virtual	버추얼
indoor	실내
periods	생리
periods	월경
periods	마침표
spiritual	정신적
croatia	크로아티아
croatia	크로아티아인
lions	라이온스
lions	라이언스
lions	사자
archbishop	주교
archbishop	대주교
merchant	상인
merchant	업체
merchant	판매자
azerbaijan	아제르바이잔
lots	많이
initiative	이니셔티브
charlotte	샬럿
charlotte	샬롯
pure	순수한
pure	순수
borders	국경
borders	경계선
persian	페르시아
persian	페르시아인
persian	페르시안
persian	페르시아어
marks	마르크
marks	마크스
armenian	아르메니아어
armenian	아르메니아
armenian	아르메니아인
romantic	낭만
romantic	낭만주의
romantic	로맨틱
romantic	낭만적
talent	재능
talent	탤런트
panel	패널
jump	점프
animation	애니메이션
agents	에이전트
employment	고용
trading	트레이딩
trading	거래
trading	무역
parker	파커
statue	동상
statue	여신상
statue	조각상
wonder	원더
wonder	궁금해
friday	금요일
friday	프라이데이
jobs	작업
jobs	일자리
jobs	직업
jobs	잡스
cuba	쿠바
scientist	과학자
schedule	일정
schedule	스케줄
schedule	예약
waiting	기다림
familiar	익숙한
suspect	용의자
suggestions	추천
suggestions	제안
turner	터너
forming	형성
barcelona	바르셀로나
recommended	추천
recommended	권장
desire	욕망
desire	욕구
desire	욕망이
happens	발생
patient	환자
bulgaria	불가리아
vincent	빈센트
hear	듣기
belief	신념
belief	믿음
belief	신앙
visitor	방문자
visitor	방문객
vessels	혈관
basically	기본적으로
continental	콘티넨탈
continental	대륙
continental	콘티넨털
hole	구멍
hole	구멍이
fail	실패
wedding	결혼식
wedding	웨딩
archaeological	고고학
layer	계층
layer	레이어
designation	명명법
designation	명명
clan	클랜
revenue	수익
couples	커플
couples	부부
suit	슈트
suit	양복
suit	수트
soft	부드러워
soft	청량
soft	부드럽게
soft	부드러운
soft	소프트
weekend	주말
weekend	주말에
approval	승인
democrats	민주당
crimes	범죄
collins	콜린스
horses	말들
wear	착용
supporters	지지자들
supporters	지지자
supporters	후원자
cash	캐시
cash	현금
cash	cash
dennis	데니스
resource	자원
resource	리소스
sculpture	조각상
sculpture	조각
practical	실무
practical	실용적
practical	실용
harrison	해리슨
pink	분홍색
pink	분홍
pink	핑크
oliver	올리버
limits	한계
limits	제한
cooper	쿠퍼
illustrated	삽화
illustrated	삽화가
sur	sur
hell	지옥
statistical	통계학
wolf	늑대
wolf	볼프
wolf	울프
warriors	전사
warriors	워리어스
fresh	신선
fresh	신선한
editions	에디션
roots	뿌리
roots	뿌리기
signature	서명
clinical	임상
volumes	볼륨
worst	최악의
worst	최악
adults	성인
adults	어른
immediate	즉각
feeling	느낌이
feeling	기분
feeling	느낌
theories	이론
essential	필수
completion	완성
conclusion	결론
bound	바운드
diamond	다이아몬드
empty	비어
eliminated	탈락
doubles	복식
branches	나뭇가지
brick	벽돌
brick	브릭
experiences	경험
experiences	체험
beijing	베이징
tie	넥타이
lgbt	lgbt
liberty	리버티
repeatedly	반복적으로
siege	포위전
baptist	침례
baptist	침례교
hebrew	히브리어
hebrew	히브리
decline	거절
decline	거부
decline	쇠퇴
alpha	알파
identical	동일한
identical	동일
identical	동일함
submitted	제출
enterprise	엔터프라이즈
enterprise	기업
touch	touch
touch	터치
transmission	변속기
transmission	전송
platforms	플랫폼
cave	케이브
cave	동굴
inch	인치
bulgarian	불가리아어
bulgarian	불가리아
bulgarian	불가리아인
debuted	데뷔
liga	리가
manhattan	맨해튼
destruction	파괴
weapon	무기
clay	클레이
keyboards	키보드
dangerous	위험한
dangerous	위험하다
dangerous	위험
viewed	조회
email	이메일로
email	이메일
biology	생물학
bold	굵게
bold	굵은
bold	대담
bowling	볼링
compare	비교하기
compare	비교
treaties	조약
affiliated	제휴
sock	양말
assault	폭행
assault	공격
monthly	월간
monthly	매달
monthly	매월
foster	포스터
cousin	사촌
cousin	사촌동생
urls	url
hispanic	히스패닉
logic	논리학
logic	논리
craig	크레이그
pioneer	파이어니어
pioneer	파이오니아
muslims	무슬림
lay	lay
absence	부재
amsterdam	암스테르담
publishers	출판사
percussion	타악기
themes	주제
themes	테마
benefits	혜택
benefits	이득
flows	흐름
athens	아테네
herbert	허버트
sponsored	스폰서
sponsored	후원
delaware	델라웨어
ref	ref
tail	꼬리
tours	투르
tours	투어
stable	안정화
stable	안정환
stable	안정적
stable	안정
decides	결심
vessel	선박
identification	증명
identification	식별
identification	신분증
delta	삼각주
delta	델타
writes	쓰기
mediterranean	지중해
volunteers	자원봉사자
volunteers	자원봉사
volunteers	봉사자
reply	답장
reply	응답
reply	답글
reply	답변
stuart	스튜어트
marvel	마블
luke	루가
luke	루크
grave	무덤
odd	odd
hearing	청각
uss	uss
mall	쇼핑몰
penalty	페널티
solutions	해결책
solutions	솔루션
secure	보안
steven	스티븐스
steven	스티븐
sole	발바닥
architects	건축가
characteristics	특성
characteristics	특징
falling	떨어지고
falling	falling
falling	떨어지는
spin	스핀
clinton	클린턴
villa	빌라
select	선택하기
select	선택
metric	지표
surviving	생존
surviving	살아남은
standings	순위
biological	생물학
lloyd	로이드
munich	뮌헨
adelaide	애들레이드
adelaide	아델라이드
harold	해롤드
harold	해럴드
norfolk	노퍽
butler	버틀러
rival	라이벌
acoustic	어쿠스틱
posts	게시글
posts	게시물
adaptation	적응
greg	그레그
greg	그렉
reporter	기자
reporter	리포터
url	url
nobody	아무도
scholarship	장학금
exit	종료
exit	출구
exit	나가기
exit	exit
exit	끝내기
dual	듀얼
belt	벨트
patent	특허
mathematical	수학
submission	제출
crowd	군중
bonus	보너스
tourist	관광객
mystery	미스테리
mystery	미스터리
click	클릭
walking	걷고
walking	워킹
walking	걷는다
walking	걷기
voters	유권자
rifle	소총
component	컴포넌트
component	구성요소
civilian	민간
civilian	민간인
partial	부분적
partial	부분
birthday	생일
eddie	에디
christians	기독교인
denver	덴버
researchers	연구자
researchers	연구원
partly	부분적으로
photographer	사진사
photographer	사진관
photographer	포토그래퍼
photographer	사진작가
runtime	런타임
jon	jon
obama	오바마
clock	시계
clock	클럭
violin	바이올린
highways	고속도로
holiday	휴일
holiday	명절
holiday	연휴
holiday	홀리데이
holiday	휴가
holiday	공휴일
distinction	구별
artwork	아트워크
artwork	삽화
artwork	예술작품
makeup	화장
makeup	메이크업
catherine	캐서린
catherine	카트린
font	글꼴
farmers	농부
guideline	가이드라인
struggle	투쟁
options	옵션
pen	pen
procedure	절차
procedure	시술
jacob	제이콥
jacob	야곱
transition	전이
anglo	앵글로
legacy	레거시
relationships	연애
relationships	관계
ottawa	오타와
libraries	라이브러리
libraries	도서관
speakers	스피커
grades	성적
hudson	허드슨
administrators	운영자
administrators	관리자
signing	서명
signing	사인
citizen	시민
citizen	시티즌
dogs	개들
nepal	네팔
intersection	교차
intersection	교차점
intersection	교차로
reveals	드러낸다
disputes	분쟁
overseas	해외로
overseas	해외
perry	페리
nickname	닉네임
nickname	별명
ruling	판결
syria	시리아
wells	웰스
ultimate	얼티밋
ranks	계급
danny	대니
retail	소매
favorite	즐겨
favorite	좋아하는
vermont	버몬트
download	다운로드
trusted	신뢰
appointment	약속
appointment	예약
ballet	발레
ballet	발레단
anywhere	어디든
anywhere	아무데나
sand	모래
sand	모래시계
angle	각도
angle	앵글
sessions	세션
recreation	레크리에이션
wearing	입고
kenya	케냐
accessible	접근
ralph	랄프
ralph	랠프
thread	스레드
thread	대화
spend	지출
ninth	아홉번째
arrest	체포
trials	재판
mines	광산
mines	지뢰
injuries	부상
rounds	라운드
competitive	경쟁
competitive	경쟁력
opportunities	기회
meetings	회의
meetings	미팅
commented	댓글
woods	우즈
exercise	운동
jacques	자크
objective	목적
objective	목표
preferred	선호
resort	휴양지
resort	리조트
pedro	페드로
robot	로봇
venezuela	베네수엘라
segment	세그먼트
studying	공부하기
studying	공부
edwards	에드워즈
aim	aim
aim	조준
dancing	댄싱
dancing	춤추는
eagles	eagles
eagles	이글스
continuous	지속
continuous	연속
spider	거미
spider	스파이더
heroes	영웅
heroes	히어로
heroes	히어로즈
rocks	바위
bed	침대
gap	간격
reflect	반영
mars	마스
mars	화성
cooperation	협력
gothic	고딕
protest	시위
protest	항의
hunting	사냥
frequent	잦은
frequent	자주
conversion	변환
conversion	전환
stress	스트레스
manufacturers	제조업체
manufacturers	제조업자
traditionally	전통적으로
jose	조제
adventures	어드벤처
adventures	모험
tiger	호랑이
tiger	타이거
totally	완전히
voyage	항해
concentration	농도
sing	sing
sing	노래
rocket	로켓
electricity	전력
electricity	전기
shadow	섀도우
shadow	섀도
shadow	그림자
boxing	복싱
doc	doc
stanford	스탠퍼드
stanford	스탠포드
machines	머신
machines	기계
vegas	베가스
jury	배심원
calendar	달력
calendar	캘린더
noble	귀족
noble	노블
tommy	토미
guilty	유죄
leo	리오
leo	사자자리
leo	레오
handle	손잡이
handle	핸들
extinct	사멸
extinct	멸종
shares	주식
shares	공유
manufacturer	제조업체
manufacturer	제조사
implementation	구현
truck	트럭
spelling	철자
spelling	맞춤법
spelling	철자법
item	항목
item	품목
item	아이템
load	로드
load	로딩
customers	고객
adds	추가
spaces	공간
spaces	공백
cap	cap
orphaned	고립
ferry	페리
prefer	선호
push	밀어
push	푸시
lie	거짓말
berkeley	버클리
lebanon	레바논
madison	매디슨
throne	왕좌
throne	왕위
lion	라이온
lion	사자
promoting	홍보
saudi	사우디아
serial	직렬
serial	시리얼
abroad	해외로
abroad	해외
rogers	로저스
lights	불빛
lights	조명
grandfather	할아버지
grandfather	외할아버지
gauge	궤간
concerts	연주회
concerts	콘서트
renaissance	르네상스
uniform	유니폼
chase	체이스
aka	aka
computers	컴퓨터
brisbane	브리즈번
susan	수잔
raymond	레이먼드
raymond	레이몬드
flower	꽃이
flower	플라워
col	col
thai	태국
thai	태국어
thai	타이
disaster	재난
survive	생존
survive	살아남기
clothing	의류
sharp	샤프
sharp	예리
yugoslavia	유고슬라비아
buddhist	불교
publicly	공개적으로
meat	고기
literally	말그대로
spam	스팸
telephone	전화
telephone	전화기
moral	도덕
partially	부분적으로
lawyers	변호사
interviews	인터뷰
radar	레이더
spending	지출
grove	그로브
tea	홍차
elite	엘리트
bright	밝아
bright	밝고
bright	밝은
bright	밝게
improving	개선하기
improving	개선
sierra	시에라
heaven	하늘
heaven	천국
athlete	운동선수
athlete	육상선수
answers	답변
answers	대답
ted	테드
ted	ted
consumer	소비
consumer	소비자
exclusive	독점
exclusive	단독
ibn	이븐
allies	연합군
allies	연합국
missile	유도탄
missile	미사일
mechanism	메커니즘
helen	헬렌
mini	미니
casualties	사상자
diseases	질병
rhythm	리듬
catch	캐치
poll	설문
deck	갑판
newcastle	뉴캐슬
antarctic	남극
leeds	리즈
ranges	범위
listings	품목
ordinary	평범
insects	곤충
suffering	고통
flash	플래시
worship	예배
worship	숭배
worship	경배
boundaries	경계
blind	블라인드
pakistani	파키스탄
interstate	주간고속도로
patterns	패턴
arrangement	편곡
globe	글로브
honours	명예
gilbert	길버트
applies	적용
applies	적용됩니다
applies	적용된다
gradually	점차
experiment	실험
radical	급진주의
gov	정부
legs	다리
opponent	상대
opponent	상대편
opponent	상대성
diameter	직경
diameter	지름
supplies	용품
supplies	공급
pitch	피치
utility	유틸리티
plenty	넉넉한
germans	독일인
seal	물개
gregory	그레고리
gregory	그레고리우스
concepts	컨셉
concepts	개념
concepts	concepts
sword	도검
purple	보라색
purple	자주색
virus	바이러스
populations	인구
bull	황소
drummer	드러머
presents	선물
holland	홀랜드
bias	편견
bias	편향
merger	합병
remote	리모콘
remote	원격
remote	리모컨
messages	메시지
rebellion	반란
premiere	시사회
physician	의사
victim	희생자
victim	피해자
cloud	클라우드
cloud	구름
angels	천사
angels	천사들
noise	소음
noise	잡음
duo	듀오
beer	맥주
palestinian	팔레스타인
palestinian	팔레스타인인
copper	구리
jurisdiction	관할권
implemented	구현
improvements	향상
improvements	개선
ski	스키
hms	hms
loop	루프
loop	반복
drum	드럼
dramatic	극적
talks	회담
earthquake	지진
earthquake	대지진
hat	모자
requirement	요구사항
den	덴덴
den	den
tanks	tanks
tanks	탱크
tanks	전차
presidents	회장
presidents	대통령
min	민아
min	민지
min	민수
alcohol	알코올
eat	먹기
eat	먹어
graphics	그래픽
graphics	그래픽스
asp	asp
coffee	커피
batting	타격
batting	타자
destroy	파괴
cruz	크루즈
warsaw	바르샤바
connections	커넥션
connections	연결
rush	러쉬
playstation	플레이스테이션
outcome	결과
apartment	아파트
cardinals	추기경
fill	채워
fill	fill
fill	채우기
recipient	수신자
traditions	전통
thin	얇은
resolved	해결되었습니다
shield	방패
fighters	파이터스
fighters	파이터
fighters	파이터즈
ivan	이반
bosnia	보스니아
violent	폭력적인
violent	폭력적
harbour	항구
harbour	하버
auckland	오클랜드
postal	우편
collective	집단
diesel	디젤
liberation	해방
devil	악마
sultan	술탄
rider	라이더
amazon	아마존
florence	플로렌스
florence	피렌체
marc	마르크
marc	마크
arnold	아르놀트
shah	샤샤
shah	샤이니
contents	목차
contents	콘텐츠
contents	내용
genetic	유전자
somerset	서머싯
locally	국소
milk	우유
milk	밀크
romance	연애
romance	로맨스
latino	라틴
latino	라틴계
failing	실패
mason	메이슨
mason	mason
pete	피터
pete	피트
advisory	경보
advisory	자문
arbitration	중재
interface	인터페이스
hitler	히틀러
default	기본값
default	기본
lifetime	평생
sheffield	셰필드
departure	출발
departure	출국
hindi	힌디어
mistake	실수
embassy	대사관
murdered	살해
murdered	살인
sox	sox
sleep	수면
sum	합계
mythology	신화
bengal	벵골
confusion	혼란
confusion	혼돈
confusion	혼동
oscar	오스카
therapy	치료법
therapy	치료
occasion	행사
assisted	원호
possession	소지
graphic	그래픽
milwaukee	밀워키
anonymous	익명
soap	비누
soap	soap
lisa	리사
paulo	파울루
northwestern	노스웨스턴
northwestern	북서
northwestern	북서부
playoffs	플레이오프
boss	사장님
boss	보스
nasa	nasa
quoted	인용
quoted	인용된
idaho	아이다호
poster	포스터
rebounds	리바운드
congo	콩고
venture	벤처
worse	악화
naming	명명
instructions	지침
instructions	지시
instructions	안내
sullivan	설리번
tables	테이블
