در	dveře
آفتاب	sluníčko
آفتاب	sluníčka
اتهام	nálože
اتهام	obvinění
اتهام	poplatky
اتهام	obvinění
اتهام	poplatek
اتهام	obvinění
اتهام	nálož
اتهام	nabít
اتهام	obvinění
اتهام	obviňování
پدیده	jev
پدیده	fenomén
ارمنیان	arménské
ارمنیان	arménů
کوبا	koba
کوبا	kubu
کوبا	kuby
کوبا	kuba
نمایی	exponenciální
فرصت	šance
فرصت	chance
فرصت	šanci
فرصت	příležitost
فرصت	příležitosti
مربیگری	trénování
مربیگری	kouč
مربیگری	coach
مربیگری	trenér
کندی	bonbóny
کندی	cukroví
کندی	sladkosti
کندی	candy
کندی	kennedyho
کندی	kennedy
زیبای	kráska
زیبای	krasavice
زیبای	krása
بعداً	později
هشتمین	osmá
هشتمین	osmé
هشتمین	osmý
فاطمه	fatima
قدمت	starý
قدمت	staré
قدمت	stará
اخلاقی	morální
اخلاقی	morálku
اخلاقی	morálka
نماز	modlitbu
نماز	modlitba
نماز	modlitba
نماز	modliteb
نماز	modlitby
اخلاق	etiku
اخلاق	etika
اخلاق	etický
اخلاق	morální
اخلاق	morálku
اخلاق	morálka
اخلاق	morálku
اخلاق	morálka
وقایع	incidence
اینها	tyto
اینها	tyhle
تبلیغ	inzerát
تبلیغ	reklama
تبلیغ	propagace
تبلیغ	povýšení
تبلیغ	propagaci
تبلیغ	propagovat
منطق	logika
منطق	logická
منطق	logiku
منطق	logický
منطق	logické
امین	amin
امین	věrná
امین	věrní
امین	věrné
امین	věrný
امین	důvěryhodný
امین	důvěryhodné
امین	upřímná
امین	čestný
امین	upřímný
مونیخ	mnichov
کارگران	pracovníky
کارگران	pracovníci
کارگران	dělníci
بحران	krizi
بحران	krize
شناگر	záchranář
شناگر	plavec
تولیدی	zpracovatelský
تولیدی	výroba
تولیدی	výrobní
پارلمان	parlament
پارلمان	parlamentu
ریو	ryu
ریو	rio
ریو	ria
خورد	jedla
خورد	snědl
خورد	jedli
خورد	jedl
سپرده	vklady
سپرده	záloha
سپرده	vklad
ایزو	iso
خاکستری	šedé
خاکستری	gray
خاکستری	šedý
خاکستری	šedivý
خاکستری	šedá
خاکستری	šedá
خاکستری	grey
خاکستری	šedé
خاکستری	greyová
خاکستری	šedý
خاکستری	šedivý
فورد	ford
ستاد	personál
ستاد	zaměstnanci
تخمین	odhad
تخمین	odhadnout
تخمین	odhad
مخفی	skryto
مخفی	skrytý
مخفی	ukrytý
مخفی	skrytá
مخفی	skryté
مخفی	tajný
مخفی	tajná
مخفی	tajemství
مخفی	tajné
انقلابی	revoluční
انقلابی	revoluce
انقلابی	revoluci
انقلابی	ruf
کس	cass
بال	bal
بال	míč
بال	míček
بال	ples
بال	ball
بال	wing
بال	křídlo
میوه	ovoce
میوه	ovoce
میوه	plody
کارت	karta
کارت	vizitka
کارت	kartu
تراکم	kondenzace
تراکم	komprese
تراکم	hustotu
تراکم	hustota
روبرو	čelí
سیر	česneku
سیر	česnek
تصادفی	náhodný
تصادفی	náhodná
تصادفی	náhodné
تصادفی	náhodně
تصادفی	havárie
تصادفی	nehoda
تصادفی	úraz
تصادفی	náhodné
تصادفی	náhody
تصادفی	náhoda
هیات	delegace
هیات	delegaci
هیات	pověření
معیارهای	metriky
معیارهای	kritéria
معیارهای	kritérií
آنا	annu
آنا	anna
سگ	psí
سگ	pejsek
سگ	pes
عوارض	komplikace
عوارض	terénní
عوارض	terénu
عوارض	terén
عوارض	mýtného
عوارض	mýtné
استیون	stephen
استیون	stephena
هیجانی	emoce
هیجانی	emocionální
هیجانی	citové
هیجانی	emotivní
هیجانی	emoční
هیجانی	vzrušující
آگوست	srpen
آگوست	srpna
آگوست	august
آفریقایی	africký
آفریقایی	africká
آفریقایی	africké
تکامل	evoluci
تکامل	vývoj
تکامل	evoluce
ایده	nápady
ایده	nápadů
ایده	myšlenka
ایده	idea
ایده	nápad
نیرو	sílu
نیرو	síla
نیرو	síly
نیرو	síla
هندوستان	indie
هندوستان	india
هندوستان	indii
سکونت	obydlené
سکونت	obyvatelné
روان	běžící
روان	běží
روان	běh
روان	běhání
روان	utíkat
روان	guš
روان	tekoucí
مجری	moderátorka
مجری	vykonavatel
ژیمناستیک	gymnastiku
خویشاوندان	příbuzných
خویشاوندان	příbuzné
خویشاوندان	příbuzní
خویشاوندان	kin
ضروری	naléhavé
ضروری	urgentní
ضروری	naléhavá
ضروری	spěchá
ضروری	nutná
ضروری	nezbytná
ضروری	nezbytné
ضروری	nutné
ضروری	nezbytný
ضروری	zásadní
ضروری	nezbytné
ضروری	podstatné
ضروری	essentials
نیک	nick
نیک	nicku
سرود	hymna
سرود	hymnu
زرین	zlaté
زرین	zlatý
زرین	zlatí
زرین	golden
زرین	zlatá
زرین	zlato
زرین	zlatá
زرین	zlatý
زرین	gold
زرین	zlaté
فرا	fra
دکترای	doktorát
دکترای	doktorské
دکترای	doktoři
دکترای	doktorů
دکترای	lékaři
پرده	obrazovka
پرده	obrazovku
پرده	obrazovce
پرده	závěs
پرده	oponu
پرده	opona
افسران	činitelé
افسران	úředníků
افسران	představitelé
افسران	úředníci
افسران	důstojníky
افسران	důstojníci
افسران	policisté
افسران	strážníci
آلبانی	albany
آلبانی	albánie
وارنر	warner
متاسفانه	bohužel
متاسفانه	naneštěstí
متاسفانه	bohuzel
شور	slané
شور	slaná
شور	slaný
تمایل	nakloněn
تمایل	ochota
تمایل	ochotu
کریس	chris
کریس	chrise
فرم	forma
فرم	formulář
فرم	formě
فقه	judikatura
فقه	judikatury
اسکندر	alexandr
اسکندر	alexander
نسبی	příbuzná
نسبی	relativně
نسبی	relativní
نسبی	příbuzný
سیگنال	signál
طرفداران	fanoušci
طرفداران	fanoušky
طرفداران	ventilátory
خریداری	nákupu
خریداری	koupě
خریداری	nákup
خریداری	zakoupit
خریداری	koupil
سینه	hruď
سینه	hrudi
سینه	hrudníku
سینه	hrudník
سینه	truhla
سینه	prsa
سینه	kozy
سینه	prsa
سینه	prsu
سینه	ňadra
سینه	prsa
سینه	poprsí
واشنگتن	washingtonu
واشنگتن	washington
غالب	dominantní
غالب	vítězný
غالب	vítězné
آدم	adam
سطحی	povrchní
سطحی	povrch
سطحی	povrchu
رقم	číslice
ویروس	vir
ویروس	viru
ویروس	virus
ویروس	viry
ویروس	viry
متشکل	složil
متشکل	skládá
متشکل	skládají
متشکل	skládá
متشکل	sestávají
ژنرال	obecně
ژنرال	všeobecné
ژنرال	obecné
قزاقستان	kazachstán
زندانیان	vězně
زندانیان	vězni
زندانیان	zajatci
ضربه	vliv
ضربه	náraz
ضربه	nárazu
ضربه	dopad
ضربه	kop
ضربه	výkop
ضربه	kopnout
نهمین	devátý
نهمین	devátá
نهمین	deváté
ایر	vzduchu
ایر	ovzduší
ایر	vzduch
ایر	air
پیروز	win
پیروز	výhra
پیروز	vyhrát
پیروز	vítězství
پیروز	vítězný
پیروز	vítězné
نمایندگی	zastupování
نمایندگی	reprezentace
نمایندگی	zastoupení
نمایندگی	agentura
تایوان	taiwanu
عقیده	stanoviska
عقیده	posudky
عقیده	názory
زیستی	biologický
زیستی	biologická
زیستی	biologické
زیستی	biodiverzity
پزشکان	lékaře
پزشکان	lékaři
پزشکان	lékař
پزشکان	doktoři
پزشکان	doktorů
پزشکان	lékaři
جاری	současné
جاری	aktuální
جاری	současná
جاری	současný
مرزهای	hranice
مرزهای	hranic
سطوح	hladiny
سطوح	úrovně
پیدایش	vznik
پیدایش	genesis
معلم	učitel
معلم	učitelka
معلم	učiteli
معلم	učitele
معلم	učitelé
نشانه	žetony
نشانه	token
نشانه	indikace
پیشرفته	pokročilý
پیشرفته	vyspělá
پیشرفته	pokročilé
پیشرفته	pokročilá
آزمایشگاه	laboratoře
آزمایشگاه	laboratoře
آزمایشگاه	laboratorní
آزمایشگاه	laboratoř
آزمایشگاه	laboratoř
طیف	spektra
طیف	spektrum
جزئیات	podrobnosti
جزئیات	detaily
جزئیات	detail
حس	cítit
حس	pocit
حس	smysl
پیرو	piero
پیرو	sledující
پیرو	sledujících
گفتمان	diskurzu
کمبود	nedostatek
کمبود	nedostatek
کمبود	nedostatku
جوامع	obce
جوامع	komunity
جوامع	spolky
تیراندازی	střílet
تیراندازی	zastřelení
تیراندازی	střelba
تیراندازی	střílení
استدلال	argumentace
استدلال	argumenty
استدلال	argumentace
استدلال	argument
استدلال	argumenty
استدلال	odůvodnění
قله	špičkový
قله	vrcholu
قله	vrchol
خودمختار	autonomní
یورو	eura
یورو	euro
یورو	eura
یورو	euro
هواپیماهای	letadla
هواپیماهای	roviny
گوناگونی	různorodost
گوناگونی	rozmanitost
گوناگونی	rozmanitosti
حومه	venkov
حومه	krajina
حومه	předměstí
حومه	předměstí
حومه	předměstí
اون	ona
دفن	pohřeb
دفن	pohřbít
دفن	pochovat
دفن	zakopat
خوردن	stravování
خوردن	jíst
آنلاین	online
ادعای	nárokovat
ادعای	tvrzení
ادعای	nárok
شیشه	sklenice
شیشه	skla
شیشه	sklo
مربوطه	relevantní
انتخاباتی	volební
انتخاباتی	volby
انتخاباتی	zvolení
عموماً	obecně
عموماً	všeobecně
امواج	vlny
امواج	vln
مقدماتی	elementární
مقدماتی	základní
مقدماتی	předběžná
مقدماتی	předběžně
مقدماتی	předběžný
مقدماتی	předběžné
قومی	etnické
مجتمع	integrovaná
مجتمع	integrovaný
مجتمع	integrované
دانشجو	studentka
دانشجو	žák
دانشجو	studentská
دانشجو	student
زهرا	zahra
شاگردان	žáci
شاگردان	žáky
شاگردان	žáků
شاگردان	učedníci
نوجوانان	teenageři
نوجوانان	dospívající
نوجوانان	dospívajících
نوجوانان	mladiství
نوجوانان	mladistvých
نوجوانان	dětinské
نظم	pořádek
نظم	řád
نظم	pořadí
نظم	objednávka
نظم	objednat
معانی	významy
تنهایی	samotná
تنهایی	sama
تنهایی	sám
تنهایی	osamělost
تنهایی	samota
تنهایی	samoty
تنهایی	samotu
تنهایی	osamělý
تنهایی	osamělá
تنهایی	osamělé
آلفا	alpha
آلفا	alfa
چرخ	kolo
چرخ	kolečko
چرخ	kolečka
چرخ	koly
چرخ	kol
چرخ	kola
چرخ	vozík
چرخ	košík
چرخ	košíku
هرات	herát
هرات	složité
هرات	komplexní
هرات	komplex
هرات	složitá
مهندسان	inženýrů
مهندسان	inženýři
گردش	výlet
گردش	exkurze
گردش	oběhu
گردش	oběh
گردش	pamětihodnosti
بم	bam
پور	por
پور	pur
آیت	ait
تبعید	exilu
تبعید	vyhnanství
تبعید	exilu
جنگلی	lesní
جنگلی	les
جنگلی	lesy
جنگلی	lesa
جنگلی	džungli
جنگلی	džungle
روزگار	dní
روزگار	dnů
روزگار	dny
آسیاب	mill
آسیاب	mlýn
آسیاب	dřina
بحرین	bahrajnu
دانسته	známo
دانسته	známý
دانسته	známí
دانسته	známé
دانسته	známá
خواص	snížené
خواص	snížený
خواص	snížen
خواص	snížená
اریک	eriku
اریک	eric
اریک	erik
قربانی	obětovat
قربانی	oběť
قربانی	obětování
قربانی	obětí
قربانی	oběť
قربانی	oběti
جوزف	joseph
جوزف	josef
آندره	andre
آندره	andré
پارس	kůra
پارس	kůry
پارس	pars
وکیل	právníci
وکیل	právníky
وکیل	právníků
وکیل	advokáti
وکیل	právnička
وکیل	právník
وکیل	advokát
اختراع	vymýšlení
اختراع	vynález
اختراع	vymyšlená
اختراع	vynalezl
اختراع	smyšlený
اختراع	vymyšlený
گرامی	čestné
گرامی	ctihodný
گرامی	čestný
گرامی	velkorysý
گرامی	štědrý
گرامی	štědré
گرامی	velkorysé
گرامی	štědrá
گرامی	poctěn
گرامی	cti
گرامی	pocta
گرامی	čest
گرامی	šlechetný
گرامی	vznešený
گرامی	ušlechtilý
گرامی	vznešené
واگذار	svěřit
عمارت	sídlo
داغ	horko
داغ	sexy
داغ	hot
داغ	horké
جدایی	rozloučení
جدایی	loučení
جدایی	odloučení
جدایی	oddělení
سفیر	velvyslanec
سفیر	velvyslankyně
سفیر	sapphire
مزرعه	farma
مزرعه	statek
مزرعه	farmě
لیسانس	mládenec
تحقیقاتی	výzkumy
تحقیقاتی	průzkum
تحقیقاتی	výzkum
سینا	sienna
سینا	sinaj
سینا	sina
الفبای	abecedy
حرفه	kariéra
حرفه	kariéru
حرفه	povolání
حرفه	profese
همراهی	doprovázet
همراهی	doprovod
وسعت	zvětšit
محرم	intimní
ادب	zdvořilost
ادب	slušnost
ادب	zdvořilosti
ادب	zdvořilost
ادب	vychování
ادب	způsoby
خودروی	auto
خودروی	automobil
خودروی	vůz
خودروی	car
خودروی	hybridy
خودروی	hybrid
خودروی	hybridní
کوهی	hora
کوهی	hory
کوهی	horu
بوسنی	bosenské
بوسنی	bosně
بوسنی	bosna
جداگانه	odděleně
جداگانه	samostatně
سیما	sima
افسانه	legend
افسانه	legenda
افسانه	mýtus
افسانه	legend
افسانه	legendy
قفقاز	kavkazu
قفقاز	běloch
مجاز	povolené
مجاز	povolená
مجاز	povoleno
مجاز	zákonné
مجاز	zákonný
مجاز	právní
مجاز	legální
مجاز	povolené
مجاز	povolena
مجاز	povolen
مجاز	povoleno
حسام	hossam
معمولا	většinou
معمولا	obvykle
معمولا	běžně
معمولا	normálně
معمولا	obvykle
موسوم	nee
اروگوئه	uruguay
سراب	mirage
گمان	názor
گمان	stanovisko
گمان	předpoklad
گمان	domněnka
چای	čaje
چای	čaj
چای	tea
محاصره	obléhání
محاصره	obležení
محاصره	blokádu
محاصره	obklíčeni
محاصره	obklopen
محاصره	obklíčení
محاصره	obklopují
کف	pěna
کف	pěny
کف	pěnu
کف	patře
کف	podlaha
کف	poschodí
کف	podlaží
کف	patro
اکران	promítání
فرماندار	guvernér
فرماندار	guvernéra
کنسرت	koncertní
کنسرت	koncert
کنسرت	koncertů
کنسرت	koncerty
بیمه	pojistka
بیمه	pojištění
بیمه	pojišťovací
بیمه	pojišťovnictví
آلبرت	alberta
آلبرت	albert
گلی	glee
گلی	hlína
گلی	hlíny
گلی	clay
کجا	kde
کجا	kam
اکسید	oxid
اکسید	oxidu
قیام	stojící
قیام	stání
خدایان	bohů
خدایان	bohové
خدایان	bohy
خدایان	bozi
ونزوئلا	venezuelské
ونزوئلا	venezuele
ونزوئلا	venezuely
سؤال	otázka
سؤال	dotaz
سؤال	otázky
سؤال	dotazy
مقادیر	hodnoty
مقادیر	hodnot
برآورد	odhad
برآورد	odhadnout
برآورد	odhad
برآورد	odhady
امیدوارم	naděje
امیدوارم	hope
امیدوارم	naději
امیدوارم	doufám
امیدوارم	doufat
لیتوانی	litevské
لیتوانی	lotyšsko
لیتوانی	litva
علائم	symptomy
علائم	příznaky
درونی	interiér
درونی	vnitra
درونی	vnitřní
درونی	interní
درونی	vnitřní
سرور	serveru
سرور	server
فیلسوف	filozof
موریس	mauricius
موریس	morris
موریس	morrise
موریس	maurici
موریس	maurice
درج	vložit
درج	vložení
درج	vložky
سامسونگ	samsung
الیزابت	alžběta
الیزابت	elizabeth
وظایف	povinnosti
وظایف	cla
سانتا	santo
سانتا	ježíšek
سانتا	santa
سایه	stínování
سایه	stínu
سایه	shadow
سایه	stín
سایه	stínu
سایه	odstín
سایه	stín
مرور	prohlížet
مرور	procházení
مرور	prohlížení
مرور	procházet
مرور	recenze
مرور	přezkumu
مرور	přezkum
مرور	procházení
مرور	prohlížení
پیروان	sledující
پیروان	následovníci
گذار	přechod
وحدت	unity
وحدت	jednoty
وحدت	jednotu
وحدت	jednota
الهام	inspirovala
الهام	inspiroval
الهام	inspirovat
الهام	inspiraci
الهام	inspirace
محبوب	oblíbená
محبوب	oblíbené
محبوب	populární
محبوب	oblíbený
محبوب	oblíbené
محبوب	nejoblíbenější
محبوب	oblíbená
محبوب	oblíbený
محبوب	milovaná
محبوب	milovaný
محبوب	milované
پروتکل	protokolu
پروتکل	protokol
گام	krok
گام	schod
تحویل	doručení
تحویل	dodávka
تحویل	doručování
تحویل	dodání
تحویل	doručit
حرارتی	tepelné
حرارتی	tepelná
حرارتی	termální
سندی	sandy
جلال	sláva
جلال	slávu
جلال	glory
راس	rossová
راس	rossi
راس	ross
مشتری	zákaznice
مشتری	zákazník
مشتری	zákazníci
مشتری	zákazníkům
مشتری	zákazníků
مشتری	zákazníky
مشتری	klienta
مشتری	zákazník
مشتری	klient
مشتری	jupiter
بابا	táta
بابا	otec
مرده	mrtvá
مرده	mrtvý
مرده	mrtví
نوجوانی	teen
نوجوانی	dospívání
ورزشکار	sportovní
ورزشکار	sportovec
ورزشکار	atlet
ورزشکار	sportu
ورزشکار	sport
ورزشکار	sportovní
هواگرد	letoun
هواگرد	letadla
هواگرد	letadlo
مدافعان	obránci
مدافعان	obránce
مدافعان	obhájci
سونی	sony
تجدید	obnovení
تجدید	obnova
نویس	noyce
نویس	nevis
والتر	walter
چوبی	dřevěné
چوبی	dřevěná
چوبی	dřevěný
چوبی	dřevo
چوبی	dřeva
پژوهشگران	výzkumných
دفاعی	obrany
دفاعی	obrana
دفاعی	obhajoba
دفاعی	obranu
سیم	drát
سیم	dráty
سیم	sim
نوادا	nevadě
اصطلاحات	podmínkami
اصطلاحات	termíny
اصطلاحات	výrazy
اصطلاحات	podmínky
اصطلاحات	terminologie
آبشارها	vodopády
دقیقاً	přesně
دقیقاً	presne
تخم	vejce
تخم	vajec
تخم	vajíčka
تخم	vajíčko
تخم	vejce
سالم	zdravý
سالم	zdravé
سالم	zdravá
سالم	zdravě
سالم	bezpečně
سالم	salemu
کامرون	kamerunu
مسکن	bydlení
تحریک	provokativní
تحریک	vyprovokoval
تحریک	stimulovat
تحریک	podněcování
یحیی	yahya
مکانی	místo
مکانی	misto
حسابداری	účtování
حسابداری	účetní
حسابداری	účetnictví
آیلند	ostrovní
آیلند	ostrov
آدرس	adresu
آدرس	adresa
الهی	bůh
الهی	bože
الهی	boží
الهی	božské
الهی	božská
الهی	božský
سوار	jezdit
سوار	jízda
سوار	odvoz
سوار	jezdec
سوار	jezdce
نادرست	nesprávný
نادرست	nesprávná
نادرست	nesprávně
نادرست	nesprávné
نادرست	špatně
نادرست	nesprávné
نادرست	nepravdivé
نادرست	falešné
اصلاحات	úpravy
اصلاحات	modifikace
اصلاحات	reformu
اصلاحات	reformovat
اصلاحات	reforma
اصلاحات	reformy
اصلاحات	zlepšení
اصلاحات	zdokonalení
اصلاحات	vylepšení
اصلاحات	reformace
اصلاحات	opravy
اصلاحات	korekce
اصلاحات	vylepšit
اصلاحات	zlepšit
اصلاحات	zlepšovat
هزاران	tisíce
تظاهرات	předvést
تظاهرات	prokázat
تظاهرات	demonstrovat
تظاهرات	protest
تظاهرات	protestovat
تظاهرات	protesty
تظاهرات	demonstrace
تظاهرات	ukázku
تظاهرات	ukázka
تظاهرات	předvedení
تظاهرات	prokazování
تظاهرات	demonstrace
تظاهرات	ukázky
مرزی	hranice
مرزی	hranici
مرزی	hranice
کارائیب	karibiku
گردن	krk
گردن	šíje
گردن	krku
تحصیلی	akademické
تحصیلی	akademický
ویکتوریا	viktorie
ویکتوریا	victorie
ویکتوریا	victoria
تجاوز	napadení
تجاوز	útok
تجاوز	agrese
تجاوز	agresi
تجاوز	znásilnění
زمستانی	zimní
زمستانی	zima
زمستانی	winter
تبلیغاتی	reklamní
تبلیغاتی	reklamy
تبلیغاتی	reklama
تبلیغاتی	inzerce
تبلیغاتی	propaganda
فردا	zítřek
فردا	zítra
کمتری	méně
مرتب	vyřešeno
ترس	strachu
ترس	strach
ترس	úžas
استیو	steve
استیو	steva
استناد	předvolání
استناد	citace
تل	tal
تل	vysoký
تل	vysoká
تل	tel
قصر	zámek
قصر	castle
قصر	hrad
قصر	palác
قصر	palace
رساله	pamflet
توده	masy
توده	hmota
توده	mše
توده	hmotnosti
توده	hmotnost
گاو	kráva
دموکراتیک	demokratický
دموکراتیک	demokratická
دموکراتیک	demokratické
سوخته	spálené
سوخته	spálený
سوخته	spálená
سوخته	spálil
شعار	motto
شعار	slogan
وحشی	divočina
وحشی	divoká
وحشی	divoké
وحشی	divoký
وحشی	savage
وحشی	divoch
خبرنگار	novináře
خبرنگار	novinář
خبرنگار	novinářka
آنتونیو	antónio
آنتونیو	antonio
واقعه	incident
واقعه	událost
جلسه	relace
جلسه	sezení
جلسه	zasedání
جلسه	setkání
جلسه	schůzka
جلسه	schůze
جلسه	zasedání
جلسه	porada
اکسیژن	kyslík
اکسیژن	kyslíku
عدالت	justice
عدالت	spravedlnost
عدالت	spravedlnosti
فیلتر	filtru
فیلتر	filtr
مترو	metra
مترو	metrem
مترو	metru
مترو	metro
مترو	metra
مترو	metro
دخالت	rušení
دخالت	zasahování
دخالت	vměšování
دخالت	zásahy
دخالت	intervence
دخالت	zásah
دخالت	intervenční
دخالت	zapojení
دخالت	zasahovat
ابی	abby
شهروندان	občané
شهروندان	občany
رسم	tradice
رسم	tradici
رسم	děj
رسم	spiknutí
ازبکستان	uzbekistánu
تشویق	povzbuzovat
تشویق	povzbudit
تشویق	potlesk
سرکوب	potlačení
سرکوب	represe
سرکوب	potlačování
سرکوب	potlačit
سرکوب	potlačené
سرکوب	potlačeny
هشدار	výstraha
هشدار	upozornění
هشدار	varování
هشدار	výstraha
هشدار	upozornění
هشدار	poplach
شاهین	sokoli
شاهین	falcon
شاهین	sokol
شاهین	falcone
برود	míjí
برود	projde
معادله	rovnici
معادله	rovnice
کوچکتر	menší
سیب	jablko
سیب	jablečný
سیب	apple
سیب	jablka
سیب	jablek
سیب	jablka
ولتاژ	napětí
ماهواره	družice
ماهواره	satelitní
ماهواره	satelit
برگشت	zpět
برگشت	zpátky
برگشت	záda
یخ	ledu
یخ	led
یخ	ice
صلیب	křížem
صلیب	křížek
صلیب	kříž
صلیب	přejít
صلیب	cross
بیس	bass
بیس	basy
بیس	bis
بل	belle
بل	zvonek
بل	zvon
بل	bell
ناخالص	hrubý
ناخالص	hnus
ناخالص	hrubé
ناخالص	hrubá
پورنو	pornografické
پورنو	pornografie
داوری	úsudek
داوری	rozsudek
داوری	judge
داوری	soudce
داوری	soudkyně
داوری	úsudek
داوری	rozsudek
نمایشی	vystupování
نمایشی	demonstrace
نمایشی	ukázky
پراکنده	rozptýlené
بیگ	velký
بیگ	velké
بیگ	velká
بیگ	big
محقق	výzkumník
اختلالات	porucha
اختلالات	poruchy
اختلالات	poruchy
مأموریت	mise
مأموریت	poslání
قطار	vlakem
قطار	vláček
قطار	vlak
قطار	vlaku
قطار	vlaky
قطار	vlaků
مهاجران	přistěhovalci
مهاجران	přistěhovalců
مهاجران	migrantů
مهاجران	emigranty
پری	perry
پری	perryho
پری	pari
موافقم	souhlasím
موافقم	souhlasit
متحرک	mobil
متحرک	mobilní
کوهستان	hora
کوهستان	hory
کوهستان	horu
کوهستان	hory
کوهستان	pohoří
کوهستان	hor
حشرات	hmyzu
حشرات	hmyz
حشرات	chyby
حشرات	brouci
حشرات	hmyz
حشرات	brouky
حشرات	štěnice
دیسک	disk
دیسک	disk
دیسک	kotouče
دوستی	kamarádství
دوستی	přátelství
دوستی	kamarád
دوستی	kamarádka
دوستی	příteli
دوستی	přítel
تقلید	napodobit
تقلید	napodobit
تقلید	imitace
نهضت	hnutí
نهضت	pohybu
نهضت	pohyb
نهضت	pohyby
کهنه	starý
کهنه	staré
کهنه	stará
اجباری	donutil
اجباری	donucen
اجباری	nucené
اجباری	síla
اجباری	povinně
اجباری	povinné
اجباری	povinná
اجباری	povinný
اجباری	povinně
اجباری	povinné
اجباری	povinná
اجباری	povinný
ضریب	koeficient
نان	kari
نان	nan
نان	pečivo
نان	chleba
نان	chléb
خورده	jedla
خورده	snědl
خورده	jedli
خورده	jedl
خورده	jedl
امریکا	amerika
امریکا	ameriko
امریکا	ameriky
یوروویژن	eurovize
گرافیک	gpu
گرافیک	grafika
معمار	architekt
نیل	nilu
بخصوص	zvlášť
بخصوص	hlavně
بخصوص	obzvlášť
بخصوص	zejména
بخصوص	zvláště
گازی	moped
مرکب	kompozitní
مرکب	inkoustu
مرکب	inkoust
ماندن	zůstávám
ماندن	zůstaň
ماندن	zůstat
ماندن	zůstaňte
نفس	nádech
نفس	dech
نفس	sebe
نفس	ega
نفس	ego
نفس	duší
نفس	duši
نفس	soul
نفس	duše
براون	hnědá
براون	hnědý
براون	brown
براون	hnědé
براون	braun
واسطه	meziproduktů
واسطه	prostředník
واسطه	zprostředkovatel
واسطه	zprostředkovatele
واسطه	prostředník
فشرده	kondenzované
فشرده	zip
فشرده	psč
فشرده	stlačený
مری	marie
مری	mary
مری	veselý
مری	veselé
آذربایجانی	ázerbájdžánské
شطرنج	šachy
لیورپول	liverpoolu
وسیع	širokou
وسیع	široká
وسیع	široký
وسیع	široké
وسیع	rozsáhlý
وسیع	rozsáhlou
وسیع	rozsáhlé
وسیع	rozsáhlá
وسیع	prostorné
تار	web
تار	webu
تار	warp
تار	dehtu
سودان	súdán
سودان	súdánu
سودان	súdánské
اسلواکی	slovenská
اسلواکی	slovenské
اسلواکی	slovensko
اسلواکی	slovakia
شکلی	čísla
عملیاتی	operační
عملیاتی	operativní
عملیاتی	provozní
سازهای	strukturální
حرم	svatyně
حرم	útočiště
راهنما	návod
راهنما	manuál
راهنما	příručka
راهنما	ruční
راهنما	manuální
راهنما	průvodce
راهنما	průvodci
راهنما	příručka
دوستدار	milující
دوستدار	milování
رمز	šifra
سیدنی	sidney
سیدنی	sydney
جونز	jones
جونز	jonesová
استانداردهای	normy
استانداردهای	standardy
استانداردهای	norem
سران	náčelníci
اپرا	opera
اپرا	opery
اپرا	operu
اسلحه	zbraň
اسلحه	pistole
آلفرد	alfreda
آلفرد	alfred
نمادهای	symbolů
نمادهای	symboly
بادی	kamaráde
بادی	buddy
بادی	vítr
بادی	větru
فرانسیس	františka
فرانسیس	francis
سهم	příspěvek
سهم	akcie
سهم	podíly
سهم	sdílení
متمرکز	soustředěný
متمرکز	zaměřeno
متمرکز	soustředěná
دلیلی	rozum
دلیلی	důvod
ماجرای	dobrodružství
کارگر	dělník
کارگر	pracovnice
کارگر	dělník
کارگر	pracovník
کارگر	pracovníka
دایره	kruhy
دایره	kroužky
دایره	kruh
دایره	kroužek
دایره	kruhu
دایره	kružnice
دایره	kruhové
دایره	oběžník
مغزی	mozku
مغزی	mozková
مغزی	mozek
پروفسور	profesor
پروفسور	profesorka
پروفسور	profesore
مانی	mani
سرپرستی	dohled
سرپرستی	dozor
خوراکی	jedlé
دان	done
دان	don
سرچشمه	fontána
سرچشمه	fontány
عقاید	stanoviska
عقاید	posudky
عقاید	názory
عقاید	přesvědčení
انفجار	výbuch
انفجار	exploze
انفجار	výbuch
انفجار	detonace
خزندگان	plaz
خزندگان	plazi
تحمل	tolerovat
تحمل	toleranci
تحمل	tolerance
تحمل	tolerovat
بنیانگذار	zakladatel
بنیانگذار	zakladatele
مقبره	hrobky
مقبره	hrob
مقبره	hrobku
مقبره	hrobka
متخصص	odborník
متخصص	specialista
متخصص	odborník
متخصص	odborná
متخصص	znalec
متخصص	expert
عاشق	láska
عاشق	miluj
عاشق	lásky
لحظه	okamžik
لحظه	moment
لحظه	chvilka
لحظه	chvíle
شباهت	podobnost
شباهت	podobnosti
شباهت	podobnost
شباهت	podoba
شباهت	podobnost
شباهت	podobnosti
داوران	rozhodčí
داوران	porotci
داوران	soudců
داوران	soudci
تسلیم	kapitulace
تسلیم	předložit
تسلیم	odeslat
تسلیم	předkládání
تسلیم	předložení
تسلیم	podání
آستانه	práh
آستانه	astana
اثرات	dopady
اثرات	efekty
اثرات	účinky
اثرات	vlivy
تعادل	rovnováha
تعادل	zůstatku
تعادل	vyvážení
تعادل	rovnováhu
تعادل	bilance
تعادل	zůstatek
تعادل	rovnováhy
تعادل	rovnováha
کاغذ	papíru
کاغذ	papírové
کاغذ	papír
کاغذ	doklady
کاغذ	papíry
زوج	dvojice
