kategória	категорија
turecko	турција
stredný	значи
stredný	средина
stredný	среден
stredný	среден
stredný	медиум
stredný	средно
stredný	умерени
stredný	умерен
stredný	умерена
stredný	стерилизација
televízia	телевизија
ruky	оружје
ruky	раце
ruky	рацете
británie	британија
disk	диск
disk	диск
disk	вози
disk	драјв
nem	nem
účinky	ефекти
academy	академија
trónu	тронот
trónu	трон
trónu	престол
jak	како
jak	јак
kvalifikácie	квалификации
kvalifikácie	квалификациите
kvalifikácie	квалификација
turistov	туристи
čisto	чисто
čisto	чисто
čisto	чист
čisto	чиста
jasne	јасно
jasne	очигледно
kategorizácie	категоризирањето
zostali	останаа
zostali	останале
zostali	остана
zostali	останаа
zostali	останале
zostali	останав
zostali	остана
zostali	останал
zhromaždenia	собири
zhromaždenia	собранието
zhromaždenia	собрание
zhromaždenia	митинзи
boeing	ah
boeing	боинг
ozbrojených	вооружена
ozbrojených	наоружан
ozbrojených	вооружени
ozbrojených	вооружен
psychológia	психологија
denne	секојдневна
denne	дневно
delta	делта
severný	северно
severný	север
severný	северот
severný	северен
severný	северна
predmet	предмет
predmet	објект
predmet	субјектот
predmet	тема
predmet	предмет
predmet	субјект
reč	говорот
reč	говор
financií	финансирање
financií	финансии
obzvlášť	особено
obzvlášť	поготово
obzvlášť	особено
obzvlášť	посебно
právne	правно
právne	законски
právne	легално
právne	легално
právne	законска
právne	легална
právne	правна
právne	легален
právne	правен
planét	планетите
planét	планети
piaty	петти
piaty	петта
piaty	петто
mexiku	мексико
argentíne	аргентина
oči	очи
raketoplán	шатл
raketoplán	шатлот
ducha	дух
ducha	дух
fínska	финска
fínska	фински
profesora	професор
počítača	компјутер
plány	планови
bernard	бернард
meranie	мерење
meranie	мерења
meranie	мерење
sydney	сиднеј
power	моќ
power	власт
power	моќност
odpoveď	одговори
odpoveď	одговор
odpoveď	одговори
odpoveď	одговор
židia	еврејка
židia	евреин
židia	еврејски
židia	евреј
židia	еврејско
židia	евреите
židia	евреи
charakteristika	карактеризација
charakteristika	карактеристики
charakteristika	карактеристика
charakteristika	одлика
podoba	сличност
životopis	биографија
obyčajný	обичен
obyčajný	обична
obyčajný	обичен
obyčajný	обичните
obyčajný	обични
hmyzu	инсекти
hmyzu	инсектите
hmyzu	инсект
hmyzu	инсекти
materiály	материјали
učenie	наставата
učenie	настава
učenie	учење
učenie	учењето
premiér	премиер
lady	дама
lady	лејди
vyššia	повисок
vyššia	повисоко
vyššia	повисок
vyššia	повисока
vyššia	повисоки
ulíc	улици
eur	евра
eur	еврото
eur	euro
eur	еуро
eur	евро
eur	еур
morave	моравија
určuje	одредува
určuje	идентификува
určuje	одредува
británia	британија
euro	еврото
euro	euro
euro	еуро
euro	евро
vyšší	повисок
vyšší	повисоко
vyšší	повисок
vyšší	повисока
vyšší	повисоки
obetí	жртви
spoločenstvo	комонвелтот
spoločenstvo	заедница
dostane	добива
okolitých	околните
pravé	автентична
pravé	автентично
pravé	автентичен
komory	чемберс
komory	комори
komory	коморите
oxid	оксид
prišlo	дошол
prišlo	дојде
prišlo	дојдоа
asociácia	здружение
asociácia	асоцијација
morava	морава
kyslíka	кислород
umiestnil	рангираше
umiestnil	рангиран
umiestnil	рангирана
umiestnil	рангирани
dosiahli	достигнат
dosiahli	постигнат
dosiahli	достигна
dosiahli	постигнато
dosiahli	остварена
dosiahli	постигнати
dosiahli	постигнатите
dosiahli	постигната
vynálezca	пронаоѓач
austrálie	австралија
príkaz	команда
príkaz	наредба
bbc	bbc
bbc	ббс
bell	ѕвоно
bell	бел
bell	ѕвонче
place	место
agentúra	агенција
turnaje	турнири
pocit	почувствувам
pocit	осети
pocit	чуство
pocit	чувство
inštitúcie	институции
ekonomické	економски
ekonomické	економско
ekonomické	економска
ekonomické	економичност
väzenia	затворите
väzenia	затвор
väzenia	затвор
stačí	доста
stačí	доволна
stačí	доволно
prameň	пролет
prameň	пролетни
intel	интел
zástupca	претставничка
zástupca	претставник
zástupca	преставник
zástupca	заменик
dokumenty	docs
dokumenty	документи
claude	клод
vzdelávanie	образование
vzdelávanie	едукација
osud	судбината
osud	судбина
osud	судбината
osud	судбина
horný	горна
horný	горен
horný	top
horný	топ
horný	врвот
predsa	сепак
železnice	железничка
železnice	железница
železnice	железници
železnice	железница
nízke	ниско
nízke	ниски
nízke	ниска
nízke	низок
postoj	став
postoj	став
postoj	став
husle	виолина
husle	виолината
znamenalo	наменето
znamenalo	смислен
znamenalo	наменета
znamenalo	значеше
bloku	блокирај
bloku	блок
sčítania	попис
sčítania	пописи
návrhy	предлози
návrhy	дизајни
návrhy	предлози
návrhy	сугестии
návrhy	нацрти
kmeňa	племето
kmeňa	племе
rugby	рагби
rugby	рагбито
politického	политички
politického	политичко
politického	политичка
kategórií	категории
staníc	станици
programov	програми
programov	програми
per	пер
per	per
opus	опус
procesy	процеси
farár	викар
farár	пастирот
farár	пасторот
farár	пастор
mládeže	младински
mládeže	младинска
mládeže	младост
mládeže	младоста
mládeže	млади
mládeže	младина
tabuľke	табела
tabuľke	маса
marc	марк
križovatke	раскрсница
križovatke	крстосница
križovatke	раскрсница
križovatke	крстопат
križovatke	крстосница
vstupuje	влегува
vedecký	научни
vedecký	научен
vedecký	научно
vtákov	птиците
vtákov	птици
definícia	дефиниција
železnica	железници
železnica	железница
železnica	железнички
železnica	железничка
železnica	железница
železnica	железничка
železnica	железница
manchester	манчестер
spoločenstva	комонвелтот
spoločenstva	заедница
synonymum	синоним
históriu	историја
vymenovaný	назначени
vymenovaný	назначена
vymenovaný	наименуван
vymenovaný	назначен
ben	ben
ben	бен
müller	милер
vlastnosť	карактеристика
vlastnosť	одлика
vlastnosť	имот
vlastnosť	сопственост
vlastnosť	квалитетно
vlastnosť	квалитет
vlastnosť	карактеристика
war	војна
revolúcia	револуција
planet	планет
planet	планета
planet	планетата
viera	вера
viera	верба
viera	верата
viera	фејт
viera	верувањето
viera	верување
viera	виера
chyby	грешки
chyby	грешки
chyby	бубачки
chyby	недостатоци
chyby	дефекти
dohoda	договор
dohoda	договор
dohoda	договорено
dohoda	зделка
georges	жорж
tanky	резервоари
tanky	тенкови
národ	нација
aplikácie	апликации
aplikácie	апликацијата
aplikácie	апликација
aplikácie	апликации
aplikácie	апликацијата
aplikácie	примена
aplikácie	апликација
japonské	јапонско
japonské	јапонска
japonské	јапонски
komunikácia	комуникација
komunikácia	комуникации
komunikácia	комуницираат
komunikácia	комуникации
hrajú	свирење
hrajú	играње
hrajú	свири
miláno	milan
miláno	милано
miláno	милан
miláno	милано
nohy	стапала
nohy	нозе
nohy	стопала
nohy	нозете
nohy	нозе
koncept	концепт
koncept	нацртот
koncept	нацрт
test	тест
rozdiely	разлики
boston	бостон
riešiť	решавање
riešiť	решеност
riešiť	решителност
riešiť	разреши
riešiť	решавање
riešiť	реши
fotografia	фотографија
fotografia	фотографијата
fotografia	фото
fotografia	фотографија
fotografia	фотографирање
fotografia	photography
technický	технички
technický	техничко
aktuálne	актуелни
aktuálne	тековната
aktuálne	моментална
aktuálne	сегашна
aktuálne	тековна
johannes	јоханес
chata	колиба
chata	викендичка
chata	колибата
chata	колиба
chata	кабина
chata	куќарка
chata	колиба
chata	штанд
pozadie	подлога
pozadie	заднина
pozadie	позадина
stránok	сајтови
stránok	локалитети
stránok	страници
sokol	сокол
sokol	крик
sokol	сокол
zas	повторно
zas	одново
zas	пак
dnešných	денешниот
dôkaz	докази
dôkaz	доказ
tábora	камп
tábora	кампот
tábora	логор
nemocnice	болница
nemocnice	болници
nemocnice	болниците
myslenia	размислување
následky	последиците
následky	последици
dlhšie	подолго
dlhšie	подолга
dlhšie	подолг
dlhšie	подолги
samostatná	дискретни
samostatná	дискретен
samostatná	дискретно
samostatná	одделни
samostatná	одделно
samostatná	одвоени
samostatná	автономни
samostatná	автономен
samostatná	автономна
samostatná	самостојно
samostatná	самостојна
poľská	полски
poľská	полска
poľská	полирање
poľská	полско
talianske	италијанска
talianske	италијански
talianske	италијанецот
talianske	италијанец
kňaza	свештеник
kňaza	свештеникот
konanie	процедура
konanie	постапка
efekt	ефект
účastníkov	учеснички
účastníkov	учесници
účastníkov	присутни
účastníkov	присутните
účastníkov	претплатници
dobrá	добра
dobrá	добро
dobrá	добар
delia	делија
disciplína	дисциплина
hôr	планини
rozhodnutia	одлука
rozhodnutia	одлуки
rozhodnutia	одлуките
gymnázia	гимназијата
morom	море
phd	докторски
phd	докторат
long	лонг
long	долги
long	долго
long	долга
sviatok	празнична
sviatok	празнично
sviatok	празник
menšia	помала
menšia	помало
menšia	помал
menšia	помали
menšia	малолетник
menšia	помали
menšia	помалку
menšia	помалце
peru	перу
elektrické	електрично
elektrické	електричен
elektrické	електрицитет
elektrické	електрично
skončili	завршив
skončili	заврши
skončili	завршена
skončili	завршено
rastlina	билка
rastlina	растение
rastlina	централа
novo	ново
procesov	процеси
signál	сигнал
aktívny	активни
aktívny	активно
aktívny	активна
aktívny	активен
farieb	бои
anny	ен
anny	ане
zmenila	променето
zmenila	променет
sociálna	социјална
sociálna	социјално
sociálna	општествени
mladé	младите
mladé	млад
mladé	јанг
mladé	young
mladé	млади
mladé	млада
tradičné	традиционални
tradičné	традиционално
tradičné	традиционална
tradičné	традиционален
stratil	изгубено
stratil	изгубени
stratil	изгубена
stratil	загуби
stratil	изгубен
zásluhy	заслуги
ženatý	женет
ženatý	омажена
ženatý	мажена
ženatý	венчани
ženatý	оженет
vodíka	хидроген
objavené	откриени
objavené	откриено
objavené	откриена
objavené	откопани
báseň	поема
kultúru	култура
manželstva	бракови
manželstva	брак
vysielanie	емитувана
vysielanie	емитување
vysielanie	пренос
vysielanie	трансмисија
vysielanie	радиодифузија
vysielanie	емитување
vlaky	возови
das	дас
alan	алан
alan	ален
bafta	bafta
ludwig	лудвиг
tibor	тибор
záhrada	градината
záhrada	градина
králi	кралеви
králi	кралевите
dirigent	диригент
kim	ким
kmene	племиња
rozdeliť	сплит
rozdeliť	подели
rozdeliť	поделен
rozdeliť	раздели
rozdeliť	подели
rozdeliť	јаз
rozdeliť	раздели
rozdeliť	поделба
rozdeliť	поделеност
vyjadrenie	изразување
vyjadrenie	изразувањето
vyjadrenie	израз
vyjadrenie	изјава
vyjadrenie	соопштение
dvojica	пар
dvojica	пар
dvojica	двојка
oddeľuje	одделува
oddeľuje	одвојува
mozgu	мозок
mozgu	мозокот
základne	бази
základne	базите
príbehy	раскази
príbehy	приказни
dave	дејв
stupňov	дипломи
stupňov	степени
organizácií	организации
striebro	сребрено
striebro	сребрен
striebro	сребрена
striebro	сребро
striebro	сребрени
nahrávky	снимки
lake	езерото
lake	езеро
portugalsko	португалија
pamäť	спомен
pamäť	меморија
pamäť	сеќавање
rozdelená	поделени
rozdelená	поделено
rozdelená	поделена
rozdelená	поделен
tabule	одбори
tabule	даски
tabule	табли
niekde	негде
niekde	некаде
spôsobené	предизвикана
spôsobené	предизвика
spôsobené	нанел
riadi	успева
riadi	насочува
pokusy	судења
pokusy	обиди
pokusy	експерименти
zaberá	зафаќа
určiť	утврдување
určiť	одреди
výrobca	продуцент
výrobca	производител
výrobca	производител
výrobca	произведувач
ekonomika	економија
ekonomika	економија
žila	живееја
žila	живеел
žila	живееше
žila	живеев
žila	живееле
žila	вена
rímska	римска
rímska	римски
rímska	римјанин
rímska	роман
rímska	римско
kráľovnej	queen
kráľovnej	кралица
etapa	бина
etapa	етапа
etapa	фаза
maximálne	max
maximálne	макс
maximálne	најмногу
maximálne	максимална
maximálne	максимално
maximálne	максимален
maximálne	максимум
definície	дефиниции
definície	дефиниција
kanady	канада
mac	мек
mac	mac
mac	мак
vedú	води
vracia	враќа
výzbroj	оклоп
výzbroj	поставеност
výzbroj	вооружување
výzbroj	наоружување
začať	почни
začať	почеток
začať	старт
začať	почни
vojak	војник
vojak	војникот
vojak	приватно
vojak	приватен
vojak	приватна
vojak	приватни
starostlivosti	грижа
starostlivosti	нега
leopold	леополд
las	лас
pokračovanie	континуитет
pokračovanie	продолжение
pokračovanie	продолжуваме
pokračovanie	продолжува
pokračovanie	продолжение
pokračovanie	продолжението
orig	orig
duchu	дух
určitých	одредени
určitých	определени
hitler	хитлер
tim	тим
snaha	напор
snaha	напори
jednoznačne	дефинитивно
jednoznačne	јасно
jednoznačne	очигледно
hills	ридови
hills	ридовите
hills	хилс
rimania	римјани
rimania	римјаните
reprezentácie	претставништва
rádio	радио
illinois	илиноис
chorvátska	хрватска
chorvátska	хрватски
chorvátska	хрватскиот
široký	широко
široký	широка
široký	широк
široký	широки
široký	широки
široký	широка
majstri	мајстори
majstri	господари
majstri	мастерс
majstri	господарите
majstri	прваци
majstri	шампиони
majstri	шампионите
box	кутија
box	бокс
parameter	параметар
maďarská	унгарскиот
maďarská	унгарски
maďarská	унгарска
dole	надолу
dole	доле
dole	долу
dole	подоле
dole	надоле
dole	долу
dole	доле
erectus	erectus
príspevky	објави
príspevky	донации
príspevky	донациите
príspevky	раскази
príspevky	приказни
príspevky	придонеси
umeleckých	уметнички
umeleckých	уметничко
títo	овие
títo	oвие
správcu	администратор
rozšíril	покачи
vesmír	вселена
vesmír	универзум
vesmír	космос
konferencie	конференција
konferencie	конференции
konferencie	конференции
oceán	оушн
oceán	океан
pozorovať	набљудувај
karla	карла
karla	карл
union	синдикат
union	унија
union	union
opustiť	напушти
opustiť	остави
opustiť	напуштат
sloboda	слободата
sloboda	слобода
maďarské	унгарскиот
maďarské	унгарски
maďarské	унгарска
monte	монте
králové	кралове
dané	дадена
dané	дадени
dané	дадено
dané	даден
zabil	убиена
zabil	убиени
zabil	убиено
zabil	уби
zabil	убиен
lesov	шума
lesov	вудс
lesov	шуми
lesov	шуми
rodičov	родители
rodičov	родителите
fyzikálne	физички
fyzikálne	физика
fyzikálne	физичко
fyzikálne	физичка
fyzikálne	физички
výcvik	обука
výcvik	тренинг
sony	сони
disku	диск
disku	диск
známeho	познаник
server	сервер
server	серверот
aires	аирес
beta	бета
vyrobené	произведена
vyrobené	произведени
vyrobené	произведено
vyrobené	произведена
vyrobené	произведен
vyrobené	направи
vyrobené	направени
vyrobené	направен
vyrobené	made
verejne	јавно
polovicu	пола
polovicu	половина
polovicu	половината
hospodárstvo	економија
hospodárstvo	економија
gama	гама
rolling	ролинг
rolling	виткање
súborov	датотеки
rodín	семејствата
rodín	фамилии
rodín	семејства
bryan	брајан
rus	руска
rus	руски
rus	руско
rus	рус
typický	типично
typický	типичен
typický	типична
typický	типични
kovov	метал
kovov	метали
ježiša	исус
ježiša	хесус
berlin	berlin
berlin	берлин
priamy	стрејт
priamy	исправен
priamy	право
priamy	direct
priamy	директни
priamy	директна
priamy	директен
vonkajšie	планинарска
vonkajšie	надворешно
vonkajšie	надворешен
vonkajšie	надворешно
vonkajšie	надворешни
vonkajšie	надворешна
vonkajšie	надворешност
luis	луис
maurice	морис
švajčiarska	швајцарија
švajčiarska	swiss
švajčiarska	швајцарски
švajčiarska	швајцарско
švajčiarska	швајцарска
napísané	напишано
napísané	напишани
napísané	пишано
napísané	пишан
manželku	сопруга
manželku	жена
napätia	тензии
napätia	напон
like	како
like	like
palivo	гориво
bronz	бронзена
bronz	бронзен
bronz	бронза
bronz	бронзени
tajomník	секретар
tajomník	секретарка
staršieho	постара
staršieho	постари
staršieho	постар
staršieho	постаро
olivier	оливие
slúžiť	служејќи
slúžiť	служење
slúžiť	служењето
slúžiť	сервирање
slúžiť	служи
slúžiť	служат
slúžiť	сервира
slúžiť	послужи
umeleckej	уметнички
umeleckej	уметничко
taylor	тејлор
byt	рамен
byt	рамно
byt	дур
byt	рамни
byt	рамна
byt	стан
byt	станот
byt	апартман
šablónu	шаблон
šablónu	образец
miestnosti	собите
miestnosti	соби
miestnosti	просторија
miestnosti	соба
michail	михаил
vykonávať	настапи
jim	џим
jim	jim
jedincov	субјекти
jedincov	субјектите
jedincov	поданици
jedincov	поединци
jedincov	индивидуи
jedincov	индивидуалци
boy	дечко
boy	момче
boy	бој
boy	синче
wilson	вилсон
metro	метро
metro	метрото
metro	метро
zahraničia	странство
vybavenie	опрема
vybavenie	објекти
vybavenie	капацитети
vybavenie	установи
špecialista	специјалист
vzájomne	взаемно
mar	april
mar	мар
moment	момент
moment	moment
ukončená	прекинат
central	централно
central	централен
central	централа
central	централна
čistý	чисто
čistý	чист
čistý	чиста
čistý	чиста
čistý	чисто
čistý	чисти
čistý	чист
čistý	исчисти
ekonomiky	економија
ekonomiky	економии
ekonomiky	економиите
gitary	гитари
rené	рене
rené	рене
dvore	дворот
dvore	двор
dvore	двор
dvore	јард
ona	таа
ona	она
buenos	буенос
architektúru	архитектурата
architektúru	архитектура
ram	рама
ram	ram
ram	рам
hala	хала
hala	ложа
hala	салонот
hala	сала
dvere	врата
dvere	врати
demokratická	демократски
demokratická	демократска
získava	добиен
získava	добиени
zmes	мешајте
zmes	мешавина
zmes	мешаат
zmes	микс
zmes	мешавината
zmes	мешавина
zmes	смеса
zmes	спој
sieň	сала
konečne	конечно
konečne	најпосле
nasadenie	распоредување
nasadenie	распоредувањето
douglas	даглас
logo	лого
logo	логото
konfederácia	конфедерацијата
konfederácia	конфедерација
rozpätie	опсег
rozpätie	маргините
rímske	римска
rímske	римски
rímske	римјанин
rímske	роман
rímske	римско
rozšírený	проширена
rozšírený	продолжени
rozšírený	продолжена
rozšírený	продолжено
rozšírený	продолжен
rozšírený	проширен
rozšírený	проширени
rozšírený	проширена
rozšírený	проширен
rozšírený	проширена
rozšírený	проширената
cyklu	циклус
mužské	машко
mužské	машки
mužské	машки
miestny	локален
miestny	локално
miestny	локални
miestny	локална
miestny	мештаните
victor	виктор
ukázalo	откриени
ukázalo	откриен
ukázalo	откриена
ukázalo	откри
ukázalo	покажа
ukázalo	покажала
moje	мое
moje	рудник
moje	моја
moje	мој
toronto	торонто
predchádzajúci	претходен
predchádzajúci	претходно
predchádzajúci	претходна
predchádzajúci	претходни
tank	тенк
zmesi	мешавината
zmesi	мешавина
zmesi	смеса
zmesi	меша
zmesi	спој
zmesi	мешавини
rýchle	брзо
rýchle	бргу
rýchle	брза
rýchle	брзо
rýchle	бргу
rýchle	брз
rýchle	брзи
lukáš	лук
lukáš	лукаш
filipa	филип
katedrály	катедрали
listov	листови
listov	лисјата
listov	остава
listov	лисја
festivalu	фестивал
obrovský	огромен
obrovský	огромно
obrovský	огромна
obrovský	огромни
obrovský	џин
obrovský	гигант
obrovský	џиновска
obrovský	џиновски
down	надолу
down	доле
down	долу
down	подоле
down	надоле
radšej	подобри
radšej	подобра
radšej	подобар
radšej	подобро
radšej	претпочитана
pracovné	работа
pracovné	дело
pracovné	работно
pracovné	работи
pracovné	работен
pracovné	работна
pracovné	работење
uznanie	благодарност
uznanie	признавање
uznanie	препознавање
trvala	инсистираше
trvala	инсистирал
trvala	траеше
trvala	издржа
murray	мареј
dôraz	нагласок
dôraz	акцент
sprievodný	придружниот
podčeľaď	subfamily
prípadov	случаи
prípadov	случаеви
odsúdený	осудена
odsúdený	осуден
odsúdený	осудени
odsúdený	осудени
odsúdený	осуден
odsúdený	осуди
odsúdený	осудена
odsúdený	осудена
odsúdený	осуден
odsúdený	осуди
odsúdený	осудени
odsúdený	проколнат
odsúdený	проколнати
úloh	задачи
úloh	задачите
fotograf	фотограф
diplomat	дипломат
extrémne	екстремно
extrémne	исклучително
extrémne	екстремен
extrémne	екстремно
extrémne	екстремни
extrémne	екстремна
kevin	кевин
kevin	kevin
general	општи
general	општа
general	општо
general	генерал
produkty	производи
produkty	продукти
údolie	долината
údolie	долина
údolie	котлина
princezná	принцезата
princezná	принцеза
sam	сем
sam	sam
side	страната
side	страна
fanúšikov	фановите
fanúšikov	фанови
fanúšikov	навивачи
fanúšikov	обожаватели
atlantis	атлантида
moskvy	москва
moskvy	московски
katastrálne	катастарските
meniť	варира
meniť	варираат
hľadať	пребарување
hľadať	барај
inštitút	институт
záhrady	градини
záhrady	градината
záhrady	градина
orientales	orientales
game	игра
dosky	таблици
dosky	чинии
dosky	таблички
dosky	одбори
dosky	даски
dosky	табли
dosky	плочи
dane	оданочување
dane	данок
dane	дане
dane	даноците
dane	даноци
florida	флорида
astronómovia	астрономи
scéne	сцена
podobná	слично
podobná	сличен
podobná	слична
podobná	слични
obete	жртви
obete	жртви
dôležitý	важна
dôležitý	битно
dôležitý	важно
dôležitý	битен
dôležitý	важни
vlajky	знамиња
odborné	стручното
stredne	среден
stredne	медиум
stredne	средно
stredne	умерено
stredne	умерени
stredne	умерен
stredne	умерена
pozorovania	набљудување
sériu	серија
sériu	серии
lesa	шума
lesa	вудс
lesa	шуми
skúšky	тестови
skúšky	испитувања
skúšky	тестовите
skúšky	судења
skúšky	тестирања
skúšky	тестирање
skúšky	пробите
skúšky	проби
skúšky	испити
téma	тема
téma	тема
významne	значително
hermann	херман
fyzici	физичари
hospodárstva	холдингс
hospodárstva	економии
hospodárstva	економиите
hospodárstva	економија
štandard	стандарден
štandard	стандардно
štandard	стандард
štandard	стандардна
štandard	стандардни
štandard	стандарден
štandard	стандардно
denník	дневник
denník	дневник
denník	журнал
denník	journal
denník	дневник
denník	дневникот
denník	евиденција
priateľ	другарка
priateľ	пријател
bohyne	божица
bohyne	божици
analýzy	анализи
analýzy	анализи
analýzy	анализа
dur	dur
študenti	студенти
študenti	ученици
študenti	студентите
soul	сеул
soul	душа
streľba	стрелање
streľba	пукање
streľba	пукотници
poznanie	познавање
poznanie	знаењето
poznanie	познавања
poznanie	знаење
poznanie	знаења
dvojice	пар
dvojice	двојки
dvojice	парови
dvojice	пара
dvojice	парови
sparta	спарта
fischer	фишер
vytvárať	создај
vytvárať	креирање
hrob	гроб
hrob	гробница
hrob	гробот
hrob	гроб
náboženských	верски
náboženských	религиозен
náboženských	религиски
náboženských	религиозно
náboženských	религиозна
časté	обичен
časté	заедничка
časté	заеднички
časté	вообичаено
časté	општо
bohyňa	божица
železa	железно
železa	железото
železa	пегла
železa	железо
najstaršia	најстари
najstaršia	најстара
najstaršia	најстариот
najstaršia	најстарата
najstaršia	најстар
najstaršia	најстара
najstaršia	најстари
najstaršia	најстар
legendy	легенди
legendy	легендите
legendy	легенда
páde	судар
páde	краш
páde	падот
bazilika	базилика
erik	ерик
erik	ерик
erik	eric
lúky	ливада
lúky	ливадата
lúky	ливадите
žltá	жолта
žltá	жолти
žltá	жолто
vlastní	сопственост
vlastní	поседуваше
vlastní	поседувал
vlastní	поседува
výrazy	термини
výrazy	услови
manžela	маж
manžela	сопруг
manžela	мажот
výstavy	изложби
výstavy	изложба
tradične	традиционално
najvyšších	највисоката
najvyšších	највисока
dark	мрак
dark	темница
dark	темно
dark	темен
vyhlásenie	одрекување
vyhlásenie	изјава
vyhlásenie	соопштение
vyhlásenie	декларација
vyhlásenie	прогласување
vyhlásenie	декларацијата
pastier	пастирот
pastier	овчар
pastier	овчарот
pastier	шепард
pastier	пастир
mount	маунт
mount	планината
mount	монтирање
pomohol	помогна
pomohol	помогнале
pomohol	помогнаа
moja	мое
moja	рудник
moja	моја
moja	мој
anime	аниме
starostlivosť	грижата
starostlivosť	грижлив
starostlivosť	грижа
starostlivosť	нега
mechanizmus	механизам
dokumentov	документи
účinnosť	ефикасноста
účinnosť	ефикасност
účinnosť	ефикасност
účinnosť	ефикасноста
svedčí	сведочејќи
jednoduchý	едноставен
jednoduchý	едноставно
jednoduchý	едноставна
jednoduchý	проста
osmanskej	отоманско
osmanskej	отоманската
osmanskej	отомански
kritika	критики
kritika	критика
trval	инсистираше
trval	инсистирал
desiatky	десетици
desiatky	десетина
desiatky	десетици
prevádzka	операции
prevádzka	операција
prevádzka	операцијата
výhradne	исклучиво
náboženstva	религија
jazerá	езера
prípravu	подготовка
prípravu	подготовки
otázku	прашање
haly	салите
haly	ходници
chýba	исчезнати
chýba	исчезнато
chýba	исчезната
chýba	недостасува
chýba	фали
chýba	исчезнат
najlepšia	најдобар
najlepšia	најдобро
najlepšia	најдобри
najlepšia	најдобра
najlepšia	бест
časopisov	списанија
časopisov	магазини
pás	половината
pás	каиш
pás	ремен
pás	појас
úzko	одблиску
úzko	тесно
organizmov	организми
deep	deep
deep	длабок
deep	длабока
deep	длабоко
deep	длабоки
pravidelné	периодична
pravidelné	редовна
pravidelné	регуларен
pravidelné	регуларно
pravidelné	редовни
pravidelné	редовен
pravidelné	регуларни
pravidelné	периодична
prameňov	спрингс
žiť	живите
žiť	живеејќи
žiť	живеење
žiť	live
žiť	живеј
žiť	живо
žiť	лајв
biológia	биологија
eugen	еуген
zhromaždenie	собирање
zhromaždenie	собир
zhromaždenie	собранието
zhromaždenie	собрание
existencia	егзистенција
existencia	постоење
zložené	составено
zložené	составен
zložené	составена
zložené	составени
est	est
drevené	дрвено
drevené	дрвена
drevené	дрвен
drevené	дрвени
nominovaný	номинирана
nominovaný	номиниран
nominovaný	номинирани
spartak	спартак
ľudové	фолк
ľudové	народен
ľudové	народна
ľudové	народните
ľudové	народни
konalo	дејствуваше
konalo	дејствувал
pomôcť	помагаат
pomôcť	помош
športová	спортови
športová	спортски
športová	спорт
údolia	долината
údolia	долина
údolia	котлина
údolia	долини
chémia	хемија
chémia	хемијата
skupinách	групи
pristátie	слетување
pristátie	спуштање
pristátie	приземјување
barbara	барбара
pravdu	вистината
bmw	бмв
bmw	bmw
med	мила
med	мед
med	душо
med	med
med	медицинско
kúpele	spa
kúpele	бања
kúpele	спа
kúpele	бањи
kúpele	spas
kúpele	бањи
kúpele	спа
prejav	говорот
prejav	говор
krok	степ
krok	чекор
produkt	продукт
produkt	производ
liberec	либерец
prínos	корист
prínos	придобивки
prínos	бенефиции
prínos	поволности
prínos	придобивките
prínos	придонес
prínos	придонеси
zéland	зеланд
úloha	задача
úloha	задачата
úloha	улога
výročia	годишнини
ssr	ssr
technická	технички
technická	техничко
slobodný	единствена
slobodný	сингл
slobodný	самец
slobodný	слободни
slobodný	бесплатно
slobodný	слободно
slobodný	слободна
slobodný	слободен
obrovské	огромен
obrovské	огромно
obrovské	огромна
obrovské	огромни
obrovské	огромен
ďalekohľad	двоглед
ďalekohľad	телескоп
obsahoval	содржани
hospodársky	економски
hospodársky	економско
hospodársky	економска
hospodársky	економски
janko	јанко
merania	мерења
poznámky	забелешки
poznámky	белешки
poznámky	забелешки
poznámky	ноти
štvrti	кварт
štvrti	соседство
štvrti	маало
elektronické	електронски
elektronické	електронско
bei	кај
priniesol	донесен
priniesol	донесени
priniesol	доведен
priniesol	донесе
priniesol	донесено
priniesol	изведен
della	дела
rusky	руска
rusky	руски
rusky	руско
väzby	врски
väzby	вратоврски
väzby	врските
väzby	линковите
väzby	врски
väzby	линкови
fínsky	фински
hmota	материја
hmota	материјата
hmota	масовен
hmota	масовно
hmota	маса
hmota	масовни
hmota	миса
profesia	професија
disciplíny	дисциплина
disciplíny	дисциплини
minerálov	минерали
zabezpečiť	осигура
zabezpečiť	обезбедено
zabezpečiť	обезбедете
zabezpečiť	обезбеден
zabezpečiť	безбедна
víno	вино
jazz	џез
parky	паркс
parky	паркови
parky	парковите
johnson	џонсон
prispel	придонесоа
prispel	донирани
prispel	донираше
prispel	донирал
teplotu	температура
domáci	домашно
domáci	домашен
domáci	домашна
domáci	домашни
domáci	домашните
domáci	газдата
domáci	домашно
atolu	атол
pozitívne	позитивен
pozitívne	позитивна
pozitívne	позитивно
pozitívne	позитивни
pozitívne	позитив
premier	премиер
zvieratá	животни
zvieratá	животинско
zvieratá	животно
zvieratá	животински
varianty	варијации
varianty	варијанти
kométa	комета
krv	крв
tanec	dance
tanec	играј
tanec	танцувај
tanec	танц
tanec	играње
tanec	танцување
tanec	танц
lesný	шума
lesný	шумски
chvost	опашка
chvost	опашката
chvost	опаш
koncertov	концерти
nemcov	германци
nemcov	германците
stromy	стебла
stromy	дрвја
stromy	дрва
stromy	дрвца
