категория	kategória
лаборатории	laboratóriumok
написание	helyesírás
написание	írással
написание	írás
написание	írása
макс	max
кнр	kína
кнр	knk
представления	beadványok
планеты	bolygók
золото	arany
быстрого	rapid
венгрия	hungary
венгрия	magyarország
поколения	nemzedék
поколения	generáció
поколения	nemzedékek
поколения	generációk
древних	ősi
древних	ős
древних	ókori
основано	alapították
основано	alapított
основано	alapította
основано	megalapozott
основано	alapú
основано	alapozott
малых	kis
малых	kicsik
малых	kicsi
посольство	nagykövetség
посольство	követség
служит	szolgálja
служит	szolgál
франсуа	francois
франсуа	françois
франсуа	francois
франсуа	françois
мысли	gondolatai
мысли	gondolat
мысли	gondolatok
активное	aktív
активное	aktívak
преступления	bűncselekmények
преступления	jogsértések
преступления	bűncselekmények
преступления	bűnök
преступления	bűnözés
преступления	bűn
преступления	bűntény
преступления	bűncselekmény
преступления	bűncselekmények
хуан	juan
хуан	huang
самолёты	repülők
самолёты	repülőket
самолёты	repülők
самолёты	repülőgépek
провел	tartott
провел	tartották
провел	tartottak
провел	elköltött
провел	költött
провел	töltött
способность	kapacitások
способность	kapacitás
способность	képesség
способность	képességek
восстановить	visszaállítani
восстановить	helyreállítása
восстановить	visszaállítása
восстановить	újjáépíteni
распространения	diffúziós
распространения	terjesztése
распространения	terjesztés
голова	fejet
голова	fej
голова	fejét
переводчик	fordító
переводчик	tolmács
переводчик	tolmács
немецкие	németül
немецкие	német
правление	deszka
правление	fedélzeten
правление	tábla
миссии	misszió
миссии	feladat
миссии	küldetés
миссии	missziók
способности	képességeit
способности	képességek
случайно	véletlenül
коми	komi
находит	talál
находит	megtalálja
корреспондент	tudósító
реклама	hirdetések
реклама	hirdetés
реклама	hirdetéseket
реклама	hirdetési
реклама	hirdetések
реклама	hirdetés
реклама	reklám
обзор	áttekintése
обзор	áttekintés
обзор	felülvizsgálat
обзор	kritika
формулы	képlet
формулы	formula
формулы	képletek
формулы	képletek
газ	benzin
газ	gáz
газ	gaz
услуг	szolgáltatások
услуг	szolgáltatás
временно	ideiglenesen
временно	átmenetileg
временно	ideiglenesen
временно	ideiglenes
временно	átmeneti
явление	jelenség
промышленность	ágazat
промышленность	iparág
промышленность	ipar
старая	idős
старая	régit
старая	régi
старая	öreg
старая	régiek
утверждения	állítások
утверждения	állításokat
советов	deszka
советов	tanácsok
советов	táblák
королевской	királyi
королевской	royal
хорватии	horvátország
хорватии	horvát
посмотреть	lásd
посмотреть	óra
посмотреть	vigyázz
посмотреть	megtekintés
посмотреть	kilátás
посмотреть	nézet
европейского	európai
красные	vörösek
красные	vörösök
красные	piros
красные	piroska
красные	vörös
возникает	felmerül
камень	kő
камень	stone
камень	szikla
камень	kő
камень	rock
приходит	jön
час	óra
романов	romanov
романов	regényeket
романов	regény
желание	vágy
желание	kívánom
желание	kívánság
желание	bárcsak
непонятно	tisztázatlan
собственных	saját
естественно	természetesen
замечания	megjegyzések
замечания	megfigyelések
замечания	észrevétel
замечания	észrevételek
замечания	megjegyzések
замечания	hozzászólás
замечания	megjegyzés
замечания	hozzászólások
замечания	észrevételek
чарльз	károly
чарльз	charles
отзывы	értékelések
отзывы	vélemények
отзывы	visszajelzés
художественной	ritmikus
специального	különleges
специального	speciális
здоровья	egészségügy
здоровья	egészségügyi
здоровья	egészség
случаи	ügyek
случаи	esetekben
случаи	esetek
медицинских	orvosi
домой	otthon
домой	itthon
домой	haza
бывшей	korábbi
сердце	szívem
сердце	szívvel
сердце	szív
королева	királynő
королева	queen
королева	dáma
королева	királyné
введение	bevezetés
введение	bevezetése
введение	bevezető
видеть	látni
видеть	látván
видеть	látva
джек	jack
лидеров	vezetői
лидеров	vezetők
работников	alkalmazottak
работников	munkavállalók
работников	foglalkoztatottak
работников	munkatársak
работников	dolgozók
работников	munkavállalók
работников	munkások
черты	jellemvonások
ассоциация	társulás
ассоциация	társulási
ассоциация	szövetség
ассоциация	egyesület
указ	rendelet
указ	rendelet
жюри	esküdtek
жюри	esküdtek
жюри	esküdtszék
жюри	esküdt
командующий	parancsnok
архитектура	felépítés
архитектура	építészet
критиков	kritikusok
сайты	helyszínek
сайты	oldalak
сайты	weboldalak
полного	full
полного	teljes
сложно	nehéz
сложно	kemény
сложно	komplikált
сложно	bonyolult
сложно	nehéz
сложно	bonyolult
валентин	valentin
валентин	valentin
валентин	bálint
валентин	valentine
юлия	julia
юлия	júlia
депо	depot
традиционно	hagyományosan
абу	abu
абу	abou
швеция	svédország
рио	rio
высокий	high
высокий	magas
высокий	magasan
высокий	magas
станислав	stanislav
логотип	logó
заменить	helyettesítő
заменить	pótlék
заменить	helyettesíteni
установить	szett
установить	set
установить	beállítva
установить	forgatás
установить	telepítés
установить	telepíteni
установить	telepítése
растение	üzem
растение	növény
топлива	tüzelőanyag
топлива	üzemanyag
топлива	tüzelőanyagok
топлива	üzemanyagok
мисс	kisasszony
возвращения	visszatér
возвращения	visszatérés
возвращения	vissza
возвращения	visszatér
восстановление	helyreállítási
восстановление	helyreállítása
восстановление	fellendülés
восстановление	hasznosítás
восстановление	helyreállítási
восстановление	gyógyulás
восстановление	újjáépítési
восстановление	rehabilitáció
восстановление	rehabilitációs
официальных	hivatalos
официальных	tisztviselő
египта	egyiptomi
разведки	értelem
разведки	hírszerzés
разведки	intelligencia
разведки	felfedezés
новгород	novgorod
бывшие	korábbi
создано	létrehozott
создано	létrehozva
создано	teremtett
смит	kovács
смит	smith
немецкая	németül
немецкая	német
евгения	eugenia
кристаллы	kristályok
кристаллы	kristályos
кристаллы	crystal
кристаллы	kristály
ведущий	moderátor
ведущий	műsorvezető
консенсуса	egyetértés
консенсуса	konszenzus
мари	marie
мари	mária
мари	mari
впечатление	benyomást
впечатление	benyomás
завершения	befejezés
завершения	befejezése
кот	cica
кот	macska
роды	nemzetségek
роды	szülés
роды	születések
роды	születés
роды	születési
роды	szülés
представление	megjelenítés
представление	bemutatása
представление	bemutató
представление	beadvány
представление	benyújtására
представление	benyújtása
народы	népek
определить	meghatározni
определить	meghatározni
судьи	bírók
судьи	zsűri
судьи	bírák
могила	sír
могила	sírba
могила	sír
убить	megölni
убить	ölj
министры	miniszterek
немцы	németek
петр	petar
петр	peter
петр	péter
петр	piotr
петр	petr
популярных	népszerű
популярных	népszerűek
верхний	felső
священник	prédikátor
священник	pap
вмс	cpa
лагерь	camp
лагерь	tábor
работник	alkalmazott
работник	alkalmazottak
работник	munkavállaló
работник	munkatárs
работник	dolgozó
работник	munkavállaló
работник	munkás
друзей	barátokkal
друзей	barátok
друзей	barátaim
друзей	ismerősök
расширение	bővülő
расширение	meghosszabbítás
расширение	kiterjesztés
расширение	kiterjesztése
расширение	bővítés
расширение	terjeszkedés
расширение	bővítés
расширение	bővítési
расширение	bővítés
рынок	piac
рынок	piactéren
рынок	piac
рынок	piaci
рынок	market
помощник	asszisztens
помощник	segéd
помощник	segéd
помощник	segítő
четвёртый	negyedszer
четвёртый	negyedik
олимпийский	olimpiai
координаты	koordináták
координаты	koordináta
координаты	koordinátákat
заключения	következtetés
заключения	következtetései
заключения	következtetések
листья	levelek
выиграла	nyert
изучение	tanulok
изучение	tanul
изучение	tanulás
изучение	vizsgálat
изучение	tanulmányok
изучение	tanulás
изучение	tanulmány
служить	szolgálni
температуры	hőmérséklet
температуры	hőmérséklet
цикла	ciklus
цикла	ciklusban
воспоминания	emlékek
воспоминания	emlék
критик	kritikus
достигает	eléri
чикаго	chicagóban
чикаго	chicagói
чикаго	chicago
рынке	piac
рынке	piactéren
гражданин	polgár
гражданин	állampolgár
гражданин	polgárok
историческая	történelmi
историческая	történelmi
историческая	történeti
воздушных	légi
воздушных	antenna
драматург	drámaíró
голосование	szavazz
голосование	szavazás
голосование	szavazat
голосование	szavazzatok
голосование	szavazás
голосование	szavazati
голосование	szavazó
нефти	olaj
нефти	kőolaj
нефти	olajjal
нефти	olajat
нефти	kőolaj
нефти	ásványolaj
судна	hajó
судна	edény
исследователи	kutatói
исследователи	kutatók
спортсмены	sportolók
спортсмены	sportolók
клетки	sejtek
клетки	cellák
клетки	ketrec
значительное	jelentős
значительное	szignifikáns
глаз	szemed
глаз	szeme
глаз	szem
глаз	szemek
глаз	szemet
глаз	szeme
глаз	eye
глаз	szem
рынка	piac
рынка	piaci
рынка	market
станций	állomások
мексики	mexikói
мексики	mexikó
граница	határvonal
граница	határ
граница	határ
граница	határon
граница	határokon
граница	határ
продолжение	folytatás
продолжение	folytatása
продолжение	folytatás
продолжение	folyamatos
продолжение	folytatása
продолжение	folytatta
продолжение	folytatás
продолжение	folytatódott
достиг	elérte
достиг	elért
утверждает	jóváhagyja
принадлежность	hovatartozás
сила	erőt
сила	erő
сила	force
сила	erő
сила	energia
сила	erő
сила	power
сила	hatalom
учитель	tanárnő
учитель	tanár
длину	hossza
длину	hossz
длину	hosszúság
гэс	gátat
гэс	gát
философ	filozófus
вариантов	opciók
вариантов	beállítások
вариантов	lehetőségek
экономически	gazdaságilag
лист	levél
лист	lap
лист	lepedő
учеников	tanítványok
учеников	gyakornokok
сообщил	jelentett
сообщил	bejelentett
воинов	harcosok
мелкие	kis
мелкие	kicsik
мелкие	kicsi
мелкие	kiskorú
мелкие	kisebb
ноябрь	november
ноябрь	novemberi
ноябрь	novemberben
ноябрь	nov
установка	telepítés
установка	létesítmény
установка	telepítés
установка	telepítése
установка	telepítés
установка	telepíteni
установка	telepítése
корея	korea
корея	koreai
корея	koreából
коллектив	kollektív
мужчина	férfi
мужчина	hím
мужчина	férfi
мужчина	ember
рыбы	halak
рыбы	halak
рыбы	hal
рыбы	halat
филиал	branch
филиал	ág
пьесы	játszik
официальные	hivatalos
официальные	tisztviselő
личный	személyes
личный	személyi
обвинения	díjak
обвинения	vádemelés
обвинения	vádak
обвинения	vád
обвинения	állítások
обвинения	állításokat
обвинения	vádak
колонии	kolóniák
колонии	telepek
колонии	kolónia
колонии	telep
критическая	kritikus
средние	közepes
оркестр	zenekar
увидел	láttam
увидел	látta
увидел	fűrész
окончание	befejezés
окончание	befejezése
окончание	befejezés
мысль	hittem
мысль	gondoltam
мысль	gondolat
территориальное	területi
технический	műszaki
технический	technikai
медицины	orvosság
медицины	gyógyszert
медицины	gyógyszer
медицины	orvostudomány
форум	fórum
форум	fórumon
современная	modern
современная	korszerű
современная	kortárs
судно	hajó
судно	edény
судно	hajóval
судно	hajó
судно	hajón
залива	öböl
массы	tömegek
зелёный	zöld
ближе	közelebb
путешествие	utazás
путешествие	utazások
путешествие	utazási
путешествие	utazás
путешествие	utazás
путешествие	utazik
путешествие	utazó
путешествие	utazás
путешествие	utazó
путешествие	utazni
путешествие	kirándulás
путешествие	utazás
путешествие	trip
путешествие	kiruccanás
сотрудничество	együttműködés
сотрудничество	együttműködés
обработки	feldolgozás
обработки	feldolgozott
окончила	végzett
пользователей	felhasználói
пользователей	felhasználók
виктория	viktoria
виктория	viktória
виктория	victoria
эпизодов	epizódjainak
эпизодов	epizódok
эпизодов	epizód
обращение	kezelés
обращение	kezelésre
обращение	kezelése
границу	határ
границу	határon
границу	határokon
практика	gyakorlás
практика	edzés
практика	gyakorlat
практика	gyakorlatok
надежда	nagyezsda
надежда	bizakodó
надежда	remény
надежда	remélem
изменить	edit
изменить	módosítás
изменить	szerkesztés
изменить	szerkesztése
изменить	módosítható
изменить	módosítani
изменить	módosítás
изменить	változás
изменить	változtatás
изменить	megváltozott
изменить	változások
вадим	vadim
скульптор	szobrász
психологии	pszichológiai
психологии	pszichológia
половина	fele
роберта	roberta
реакция	reagálás
реакция	reakció
реакция	reakciók
реакция	reagálás
реакция	reakció
реакция	válasz
реакция	reakciók
остатки	maradvány
остатки	maradék
остатки	maradékot
остатки	maradékok
остатки	maradékok
остатки	maradék
доска	tábla
доска	deszka
доска	fedélzeten
доска	tábla
личного	személyes
личного	személyi
горького	gorkij
здравоохранения	egészségügy
здравоохранения	egészségügyi
здравоохранения	egészség
высокие	magas
родителей	szülei
родителей	szülők
родителей	szüleim
параметры	opciók
параметры	beállítások
параметры	lehetőségek
параметры	paraméterei
параметры	paraméterek
параметры	beállítások
мужской	férfi
мужской	hím
мужской	férfias
снять	visszavonják
судьба	végzet
судьба	sors
судьба	végzet
судьба	sors
профессия	foglalkozása
профессия	szakma
профессия	foglalkozás
профессия	foglalkozása
профессия	megszállás
профессия	foglalkozás
днепр	dnyeper
днепр	dnyipro
железнодорожный	vasútvonal
железнодорожный	vasút
железнодорожный	vasúti
железнодорожный	sín
железнодорожный	vasút
железнодорожный	vasúti
бывшая	korábbi
постоянного	folyamatos
постоянного	folytonos
глубина	mélység
иоганн	johannes
иоганн	johann
организовал	elrendezett
композиция	összetétel
композиция	összetétele
лодки	csónak
лодки	hajók
испытания	vizsgálati
испытания	vizsgálat
испытания	próba
испытания	teszt
испытания	perek
испытания	kísérletek
испытания	próbák
испытания	vizsgálatok
испытания	tesztek
испытания	tesztelés
испытания	vizsgálati
испытания	vizsgálat
испытания	próba
испытания	teszt
вселенной	univerzum
вселенной	világegyetem
национальные	nemzeti
национальные	országos
национальные	national
оккупации	foglalkozása
оккупации	megszállás
оккупации	foglalkozás
восстановления	helyreállítási
восстановления	helyreállítása
восстановления	fellendülés
восстановления	hasznosítás
восстановления	helyreállítási
восстановления	gyógyulás
преподаватель	előadó
преподаватель	professzor
преподаватель	tanárnő
преподаватель	tanár
одни	egyedül
присоединился	csatlakozott
размеры	mérete
размеры	méret
размеры	méretek
размеры	méretei
размеры	méretek
размеры	méret
описывает	leírja
философия	filozófia
снг	cis
снг	hitelintézetek
снг	pb
конкретно	konkrétan
конкретно	kifejezetten
конкретно	kimondottan
стивен	stephen
стивен	istván
стивен	steven
лес	erdőben
лес	erdő
лес	erdők
лес	les
лес	erdei
лес	erdő
лес	erdők
видит	lát
фраза	mondat
фраза	kifejezés
личное	személyes
личное	személyi
личное	magán
личное	privát
вашингтон	washingtonban
вашингтон	washington
кольцо	gyűrűt
кольцо	gyűrűvel
кольцо	ring
кольцо	gyűrű
кольцо	gyűrűs
дерево	fa
дерево	wood
дерево	erdő
дерево	fát
дерево	fán
дерево	fa
дерево	fája
дерево	fák
избежать	kerülni
избежать	elkerülése
избежать	kerüld
избежать	elkerülése
избежать	megszökni
хит	ütés
хит	találat
хит	heath
явления	jelenségek
явления	jelenség
харьков	harkov
улучшения	javítások
улучшения	javulás
улучшения	fejlesztések
основание	alap
основание	alapítvány
основание	alapító
основание	alap
основание	bázis
основание	talaj
хана	hana
съёмки	forgatás
съёмки	lövöldözés
съёмки	lő
съёмки	lövés
съёмки	forgatás
перенаправление	átirányítás
дополнение	kiegészítés
дополнение	kiegészítés
прозвище	becenév
прозвище	beceneve
церемонии	szertartás
церемонии	ceremónia
церемонии	ünnepség
церемонии	szertartások
знал	tudtam
знал	tudta
токио	tokió
токио	tokiói
токио	tokyo
британская	britek
британская	angol
британская	brit
коллекции	gyűjtemények
коллекции	adatgyűjtés
коллекции	gyűjtés
коллекции	gyűjtemény
коллекции	kollekció
полёт	repül
полёт	repülés
полёт	repülő
полёт	repülőút
полёт	repülés
полёт	járat
полёт	repülési
лето	summer
лето	nyári
лето	nyáron
лето	nyár
скажем	mondd
законы	jogszabályok
законы	törvényeket
законы	törvények
дизайн	dizájn
дизайн	tervezési
дизайн	design
дизайн	tervezés
планы	tervek
разделы	szakaszok
разделы	szelvény
разделы	válaszfalak
авиакомпании	légitársaság
авиакомпании	légitársaság
авиакомпании	légitársaságok
авиакомпании	airlines
агентство	ügynökség
высокая	high
высокая	magas
высокая	magasan
высокая	magas
линий	vonalak
линий	sorok
узбекистана	üzbegisztán
узбекистана	üzbég
онлайн	interneten
онлайн	online
семён	szemjon
кирилл	kirill
кирилл	cyril
однозначно	határozottan
чисто	világos
чисто	tiszta
чисто	tisztán
чисто	tiszta
чисто	tiszta
чисто	clean
любые	bármelyik
любые	bármely
любые	bármilyen
трое	három
перечень	jegyzék
перечень	lista
отдельная	különálló
отдельная	elkülönített
отдельная	külön
энергия	energia
вратарь	kapus
вратарь	kapus
подходит	illik
подходит	alkalmas
подходит	megfelelő
подходит	fit
подходит	fitt
мэри	mary
мэри	mária
сохранить	mentés
сохранить	megmenteni
сохранить	mentése
литературный	irodalmi
миннесота	minnesota
продажи	eladások
продажи	eladás
продажи	értékesítés
продажи	értékesítési
продажи	vásár
продажи	eladó
продажи	értékesítés
продажи	eladás
динамика	dynamics
франко	franco
официальное	hivatalos
официальное	tisztviselő
собственности	ingatlan
собственности	tulajdon
собственности	ingatlanok
собственности	tulajdonság
ограничения	korlátok
ограничения	korlátozások
ограничения	korlátozás
ограничения	korlátozások
ограничения	korlátozás
ограничения	megszorítások
ограничения	korlátok
ограничения	korlátozás
дает	ad
семинарии	szemináriumba
семинарии	szeminárium
осталась	maradtam
осталась	maradtak
осталась	maradt
собственный	saját
спутник	műholdas
спутник	műhold
спутник	szputnyik
валентина	valentina
валентина	valentin
валентина	bálint
валентина	valentine
диаметр	átmérője
диаметр	átmérő
диаметр	átmérőjű
карт	térkép
карт	térképeket
карт	térképek
объявлено	bejelentette
объявлено	bejelentett
объявлено	meghirdetett
личные	személyes
личные	személyi
представлял	képzeltem
февраль	februárban
февраль	februári
февраль	február
като	cato
като	kato
потерял	vesztett
потерял	elveszett
потерял	lost
ким	kim
бавария	bayern
установлено	telepítve
установлено	beépített
установлено	telepített
владислав	władysław
рима	rima
био	bio
знания	tudás
знания	ismeretek
гражданского	civil
гражданского	polgári
уволен	lőtt
метка	címke
метка	megjelölés
метка	tag
метка	megjelölése
метка	címke
метка	mark
граждане	állampolgárok
граждане	polgárok
граждане	állampolgárok
разработан	fejlett
разработан	fejlesztett
разработан	kifejlesztett
разработан	kidolgozott
разработан	tervezett
разработан	megtervezett
разработан	kialakított
алма	alma
штатов	államok
штатов	államokat
созданный	létrehozott
созданный	létrehozva
созданный	teremtett
элемент	képpont
элемент	elemet
элемент	elem
космос	kozmosz
космос	koszmosz
космос	űr
космос	tér
обеспечивает	biztosítja
обеспечивает	nyújt
полная	full
полная	teljes
полная	komplett
полная	teljes
полная	teljessé
елизавета	erzsébet
елизавета	elizabeth
елизавета	elisabeth
золотые	golden
золотые	arany
золотые	arany
насекомые	rovarok
пушки	ágyú
пушки	cannon
пушки	fegyvereket
пушки	ágyúk
пушки	fegyverek
пушки	ágyúk
пушки	ágyúkat
родной	bennszülött
родной	őslakos
родной	őshonos
родной	bennszülöttek
концепции	fogalmak
концепции	elképzelések
предупреждение	figyelmeztetés
предупреждение	megelőzés
предупреждение	megelőzési
предупреждение	megelőzése
исполнители	előadók
исполнители	művészek
отказ	tagadás
отказ	elutasítás
отказ	elutasítás
отказ	elutasítás
спектакль	látványosság
секции	szakaszok
секции	szelvény
финляндия	finnország
простой	egyszerű
простой	szimpla
помогает	segíti
помогает	segít
миллиона	millió
герман	hermann
герман	herrmann
герман	herman
аналогично	hasonlóképpen
аналогично	hasonlóképpen
аналогично	hasonlóan
принципы	alapelvei
принципы	elvek
принципы	alapelvek
типы	típusok
типы	típusai
пройти	passz
любит	kedvel
любит	szereti
любит	kedveli
любит	imád
любит	szereti
любит	szeret
спортивная	sportos
спортивная	atlétikai
спортивная	sportos
спортивная	sport
спортивная	sportban
насекомых	rovarok
насекомых	rovarok
насекомых	rovar
султан	szultán
немедленно	azonnal
немедленно	azonnali
лекции	előadások
лекции	előadás
законов	jogszabályok
законов	törvényeket
законов	törvények
услуги	szolgáltatások
услуги	szolgáltatás
услуги	kiszolgálás
услуги	szerviz
услуги	szolgálat
услуги	szolgáltatás
прошло	elhunyt
процессы	folyamatok
процессы	eljárások
сочи	szocsi
верховный	legfőbb
верховный	legfelsőbb
трижды	háromszor
марина	marina
марина	kikötő
джонс	jones
отмечает	megjegyzések
отмечает	feljegyzések
отмечает	jegyzetek
отмечает	jegyzet
морские	tengerész
морские	tengeri
морские	tengerészgyalogos
морские	tengeri
морские	tengerészeti
франц	franz
парламент	parlament
исполнитель	előadó
исполнитель	fellépő
исполнитель	művész
исполнитель	előadó
исполнитель	elkövető
исполнитель	végrehajtó
фотография	képet
фотография	kép
фотография	fénykép
фотография	fénykép
фотография	fényképek
фотография	kép
фотография	fénykép
фотография	fotó
фотография	fotózás
закрытия	lezárás
закрытия	bezárása
закрытия	záró
закрытия	zárás
закрытия	zárom
храмы	templomok
комментарий	hozzászólás
комментарий	megjegyzés
комментарий	kommentár
женская	nőies
женская	nőnemű
женская	nő
женская	női
женская	nőstény
музыкантов	zenész
музыкантов	zenészek
классе	fokozat
высшая	legfőbb
высшая	legfelsőbb
заболевания	betegségek
заболевания	betegségek
заболевания	betegségek
заболевания	betegség
заболевания	megbetegedés
кардинал	bíboros
обложки	fedezze
обложки	címlap
обложки	fedezni
обложки	fedő
обложки	borító
обложки	borító
обложки	takaró
неожиданно	hirtelen
неожиданно	váratlanul
неожиданно	váratlan
саксония	szászország
саксония	szász
тяжело	nehéz
тяжело	kemény
романы	románcok
романы	regényeket
романы	regény
строго	szigorú
строго	szigorúan
строго	szigorúan
обнаружил	felfedezte
обнаружил	felfedezett
внешний	külső
внешний	külső
основателей	alapítók
сторонников	támogatók
сторонников	támogatói
сравнительно	viszonylag
заметил	foltos
заметил	észre
заметил	feltűnt
гонки	races
гонки	versenyek
гонки	faj
гонки	futam
гонки	verseny
гонки	racing
млрд	milliárd
млрд	egymilliárd
передан	továbbított
передан	közvetített
сирии	szíriában
сирии	szíria
вниз	lefelé
вниз	le
солдаты	katonák
зеландии	zéland
казань	kazan
вооружения	fegyverzet
вооружения	fegyverkezés
сердца	szívek
ответственность	kötelezettség
ответственность	felelősség
ответственность	felelősséget
ответственность	felelősség
королевы	queens
точек	pont
точек	pontok
квалификации	végzettség
квалификации	képesítés
исправить	rendbe
исправить	fix
исправить	helyes
исправить	korrekt
брайан	brian
брайан	bryan
чехословакии	csehszlovákia
заведения	létesítmények
спортсменов	sportolók
левой	bal
левой	balra
турция	pulyka
турция	törökország
проще	könnyebb
проще	könnyebben
проще	egyszerűbb
проще	egyszerűbben
проще	egyszerűbb
сезонов	évszakok
сезонов	évszak
учреждение	ügynökség
учреждение	telephely
учреждение	létesítmény
учреждение	létrehozása
учреждение	letelepedés
учреждение	intézmény
учреждение	intézmények
софия	sofia
софия	sophia
скоро	hamarosan
скоро	nemsokára
журналы	naplók
журналы	magazinok
журналы	magazinokat
действительности	érvényessége
действительности	érvényességi
версий	változatok
средних	közepes
ноги	lábak
ноги	láb
ноги	lábát
ноги	lábak
ноги	lábai
ноги	láb
ноги	lábakat
читателей	olvasók
читателей	olvasó
лагеря	táborok
владелец	tulaj
владелец	tulajdonos
владелец	tulajdonosa
свободу	szabadság
нина	nina
аппарат	gépezet
аппарат	gép
аппарат	berendezés
аппарат	készülék
аппарат	készülékek
аппарат	műszer
едва	alig
едва	aligha
едва	alig
обнаружены	feltárt
обнаружены	észlelt
поддерживает	támogatja
религиозных	vallásos
религиозных	vallás
религиозных	vallási
церквей	templomok
драма	dráma
драма	drama
секунд	másodpercek
секунд	másodperc
собственное	saját
замужем	házas
замужем	házasok
швейцария	svájc
разница	különbség
манчестер	manchester
днк	dns
помог	segített
помог	segítettek
сюр	sur
доступа	belépés
доступа	hozzáférést
доступа	hozzáférés
приказал	rendelt
приказал	elrendelt
классической	klasszikus
вперёд	előre
измерения	mérés
измерения	mérési
измерения	mérések
измерения	mérés
измерения	mérés
англо	anglo
заявление	nyilatkozat
заявление	nyilatkozata
заявление	kimutatás
заявление	állítás
заявление	kijelentés
заявление	nyilatkozat
заявление	nyilatkozata
соединений	vegyületek
технология	technológia
технология	technika
арт	művészet
арт	art
светлана	svetlana
объединить	egyesülni
объединить	kombinálni
объединить	egyesíteni
соответствующих	helyénvaló
соответствующих	megfelelő
соответствующих	vonatkozó
соответствующих	releváns
соответствующих	relevánsak
соответствующих	lényeges
исполняет	teljesít
сферы	gömbök
важных	fontos
двадцать	twenty
двадцать	húsz
диска	korong
диска	lemez
диска	lemezt
горе	bánat
горе	gyász
горе	bánat
горе	bánatot
горе	szomorúság
принцесса	királylány
принцесса	hercegnő
горных	hegyen
горных	hegyi
горных	hegy
горных	hegyek
спортивный	sportos
спортивный	atlétikai
спортивный	sportos
реже	ritkább
колумбии	kolumbiai
колумбии	kolumbia
таблицы	táblák
таблицы	asztal
таблицы	táblázatok
таблицы	táblázat
таблицы	asztalok
таблицы	táblázatok
подготовка	előkészületek
подготовка	elkészítése
подготовка	előkészítés
подготовка	felkészülés
подготовка	készítmény
подготовка	tréning
подготовка	képzési
подготовка	kiképzés
подготовка	képzés
подготовка	edzés
подготовка	előkészítése
подготовка	készülnek
подготовка	felkészülés
подготовка	készül
подготовка	előkészületek
подготовка	felkészülés
подготовка	készítmények
доказательства	bizonyíték
доказательства	bizonyítás
доказательства	bizonyíték
доказательства	bizonyítékok
религия	vallás
буэнос	buenos
молодые	fiatalok
молодые	fiatal
молодые	fiatalos
крылья	szárnyai
крылья	szárnyakat
крылья	szárnyak
крылья	szárny
танк	tartály
танк	tank
студия	studio
студия	stúdió
предупреждения	figyelmeztetés
предупреждения	figyelmeztetések
предупреждения	figyelmeztetés
предупреждения	figyelmeztetések
залив	öböl
залив	öböl
залив	bay
посол	nagykövet
христиан	keresztény
христиан	christian
христиан	keresztények
христиан	keresztények
детства	gyermekkori
детства	gyerekkorom
детства	gyermekkorom
детства	gyerekkori
ирана	iráni
полосы	bandák
полосы	csíkos
награда	jutalom
награда	díj
награда	díjat
отвечает	reagál
выбран	kijelölt
выбран	kiválasztva
выбран	kiválasztott
вдруг	hirtelen
передач	fogaskerekek
музыкальная	zenés
музыкальная	zenei
музыкальная	musical
долине	völgyet
долине	völgy
долине	völgyben
долине	valley
контексте	összefüggés
контексте	összefüggésben
женский	nőies
женский	nőnemű
женский	nő
женский	női
женский	nőstény
хранения	tároló
хранения	tárolás
хранения	raktár
странно	fura
странно	furcsa
странно	különös
странно	furcsa
странно	páratlan
странно	furcsa
почта	mail
почта	levél
почта	levelek
почта	posta
арена	aréna
прибыли	profit
прибыли	haszon
прибыли	nyereség
прибыли	megérkezett
прибыли	megérkeztek
прибыли	profit
прибыли	haszon
прибыли	nyereség
крис	chris
крис	kris
чин	chin
чин	csin
конференция	konferencia
конференция	konferencián
содержимое	tartalma
содержимое	tartalom
содержимое	tartalma
содержимое	tartalmát
содержимое	tartalom
противоречит	ellentmond
победители	győztesek
победители	nyertesek
победители	győztesek
ростов	rosztov
обмен	csere
проиграл	vesztett
проиграл	elveszett
проиграл	lost
моделей	modellek
моделей	modelleket
дополнительных	kiegészítő
рота	rota
рота	társaság
рота	vállalat
рота	cég
рота	század
кольца	gyűrűt
кольца	gyűrűvel
кольца	ring
кольца	gyűrű
кольца	gyűrűs
кольца	gyűrű
кольца	gyűrűket
кольца	gyűrűk
поселений	telepek
поселений	települések
передал	közvetített
акции	részvények
акции	részvény
акции	részesedés
акции	részvények
акции	készletek
акции	állományok
акции	részvény
планируется	tervezett
планируется	megtervezett
десятков	tucatnyi
десятков	tucatnyi
десятков	tucat
ухода	gondoskodás
ухода	érdekel
вечером	este
форуме	fórum
форуме	fórumon
крупнейший	legnagyobb
лицензии	engedély
лицензии	jogosítvány
лицензии	jogosítványt
лицензии	engedélyek
лицензии	engedélyezett
лицензии	engedéllyel
лицензии	engedélyek
спасти	mentés
спасти	megmenteni
спасти	mentése
спасти	megmentési
спасти	mentő
спасти	mentés
поезд	szerelvény
поезд	vonattal
поезд	vonaton
поезд	vonat
автомобили	autókat
автомобили	autók
автомобили	kocsik
автомобили	járművek
приключения	kaland
приключения	kalandok
приключения	kaland
приключения	kalandjai
приключения	kalandok
обеспечить	biztosítja
внешних	külső
породы	fajta
породы	fajták
балтийского	balti
милиции	milícia
девять	kilences
девять	kilenc
свободной	ingyenes
свободной	ingyen
свободной	free
