και	oraz
αφιέρωμα	hołd
αντιπολίτευσης	opozycja
αντιπολίτευσης	opozycji
αντιπολίτευσης	sprzeciw
κιλά	kilogramy
κιλά	funty
κιλά	funtów
κιλά	kilogramy
κιλά	kilogramów
κιλά	kilogramy
φάσμα	widma
φάσμα	widmo
φάσμα	spektrum
κάπως	nieco
μέγαρο	rezydencja
μέγαρο	rezydencji
ελάχιστη	minimalna
ελάχιστη	minimum
ελάχιστη	minimalny
ελάχιστη	minimalna
ελάχιστη	minimalne
ελάχιστη	minimum
ελάχιστη	minimalny
βιετνάμ	wietnam
βιετνάμ	wietnamski
παρούσα	obecny
παρούσα	teraźniejszość
παρούσα	obecni
παρούσα	obecna
παρούσα	prezent
παρούσα	obecne
ντοκιμαντέρ	dokument
ντοκιμαντέρ	dokumentalne
υψηλότερη	najwyższa
υψηλότερη	najwyższy
υψηλότερη	najwyższe
υψηλότερη	wyżej
υψηλότερη	wyższe
υψηλότερη	wyższy
υψηλότερη	wyższa
συνθέσεις	kompozycje
συνθέσεις	konfiguracji
πωλ	pawel
πωλ	paweł
άμστερνταμ	amsterdam
επιθυμία	pragnienie
επιθυμία	pożądanie
επιθυμία	pragnienia
επιθυμία	pożądania
επιθυμία	życzymy
επιθυμία	życzy
επιθυμία	życzenie
επιθυμία	życzę
γεωγραφικό	geograficznego
γεωγραφικό	geograficzne
γεωγραφικό	geograficzna
γεωγραφικό	geograficzny
γεωγραφικό	geograficzne
γεωγραφικό	geograficzna
γεωγραφικό	geograficzny
προφορά	wymowa
προφορά	akcent
προφορά	akcenty
άγιοι	świętych
άγιοι	święci
αναπτύσσεται	rozwija
ιούλιος	lipca
ιούλιος	lipiec
σκότωσε	zabij
σκότωσε	kill
σκότωσε	zabici
σκότωσε	zabił
σκότωσε	zabita
σκότωσε	zabity
εγκαταλείψει	porzucić
εγκαταλείψει	opuścić
τζακ	jacka
τζακ	jacku
τζακ	jacek
τζακ	jack
συμπέρασμα	wniosek
συμπέρασμα	zawarcie
συμπέρασμα	wnioski
σταυρό	krzyż
σταυρό	krzyżyk
σταυρό	krzyża
σταυρό	cross
χερσόνησο	półwysep
μηχανές	silników
μηχανές	silniki
μηχανές	maszyny
μηχανές	maszyny
αγωνιστές	zawodnicy
αγωνιστές	myśliwce
αγωνιστές	wojownicy
αγωνιστές	bojowników
αγωνιστές	bojowników
μεταβολή	zmiana
μεταβολή	zmiany
μεταβολή	zmienić
μεταβολή	zmień
απαραίτητα	koniecznie
εκατό	hundred
εκατό	setka
μάρτιν	marcin
μάρτιν	martin
φορείς	przewoźników
φορείς	nośniki
φορείς	przewoźnicy
σκάφος	statek
σκάφος	pojemnik
σκάφος	statku
σκάφος	naczynie
σκάφος	statek
σκάφος	statkiem
σκάφος	okręt
σκάφος	łodzi
σκάφος	łódka
σκάφος	łódź
ένταση	napięcia
ένταση	napięcie
ένταση	natężenie
ένταση	intensywności
ένταση	intensywność
απουσία	nieobecny
απουσία	nieobecność
απουσία	nieobecna
απουσία	brak
απουσία	nieobecności
απουσία	nieobecność
όροι	warunki
όροι	terminy
όροι	warunki
δίσκους	tarcze
δίσκους	dyski
δίσκους	dyski
δέντρα	drzewa
μέγιστη	maksimum
μέγιστη	maksymalnie
μέγιστη	maksymalny
μέγιστη	maksymalna
μόναχο	monachium
μόνιμα	stałe
μόνιμα	stała
μόνιμα	trwałe
μόνιμα	stały
μόνιμα	trwale
σταυρός	krzyż
σταυρός	krzyżyk
σταυρός	krzyża
σταυρός	cross
σταυρός	krucyfiks
σταυρός	krzyżyk
δίκτυα	sieci
δημιουργός	stwórcą
δημιουργός	stwórca
δημιουργός	twórca
δημιουργός	twórcy
δημιουργός	twórcą
μέσων	instrumenty
μέσων	przyrządy
φίλοι	przyjaciele
φίλοι	przyjaciółki
φίλοι	znajomi
φίλοι	znajomych
φίλοι	przyjaciół
στελέχη	szczepów
στελέχη	szczepy
όπλων	ramiona
όπλων	broń
όπλων	ręce
δείκτης	indeks
δείκτης	spis
δείκτης	wskaźnik
δείκτης	indeksu
δείκτης	wskaźnik
εντύπωση	wrażenie
εντύπωση	wrażenia
εντύπωση	wyświetlenie
αναλογία	proporcji
αναλογία	proporcjonalnie
αναλογία	odsetek
αναλογία	proporcje
αναλογία	stosunek
αναλογία	proporcje
αναλογία	współczynnik
άγνωστος	nieznany
άγνωστος	nieznana
άγνωστος	nieznane
πρόσφατες	niedawno
πρόσφατες	najnowsze
πρόσφατες	ostatnie
πρόσφατες	ostatnich
πρόσφατες	ostatnio
δυνατότητες	możliwości
δυνατότητες	potencjał
ουρά	kolejki
ουρά	kolejka
ουρά	ogon
ουρά	tail
ουρά	ogonie
αποικίες	kolonii
αποικίες	kolonie
λογότυπο	logo
αυξάνεται	zwiększenie
αυξάνεται	zwiększanie
ήρωας	bohatera
ήρωας	hero
ήρωας	bohater
ήρωας	bohaterze
κορυφαία	top
κορυφαία	szczyt
κορυφαία	góra
μικρότερα	mniejszej
μικρότερα	mniejsze
μικρότερα	mniejszy
μικρότερα	mniejsza
επιτρέπεται	dozwolone
επιτρέπεται	dozwolony
επιτρέπεται	dozwolona
επιτρέπεται	dopuszczone
επιτρέπεται	dozwolone
επιτρέπεται	dozwolony
επιτρέπεται	dozwolona
επιτρέπεται	dopuszczone
αέριο	gazu
αέριο	gaz
συν	plus
συν	dodatkowo
νήσος	wyspy
νήσος	wyspa
νήσος	island
νήσος	isle
μεραρχία	podział
μεραρχία	wydział
μεραρχία	dywizji
ακολουθία	sekwencja
ακολουθία	ciąg
ακολουθία	kolejność
οξυγόνο	tlenu
οξυγόνο	tlen
ταξινόμηση	sortowania
ταξινόμηση	klasyfikacji
ταξινόμηση	klasyfikacja
ποινή	karne
ποινή	kara
ποινή	karny
ποινή	wyrok
ποινή	zdanie
ποινή	zdania
αναπαράσταση	reprezentacja
αναπαράσταση	przedstawicielstwa
αναπαράσταση	reprezentacji
αναπαράσταση	przedstawicielstwo
ματς	mecz
ματς	dopasowanie
έντουαρντ	edwarda
έντουαρντ	edward
έντουαρντ	edwardzie
λαμβάνουν	otrzymywać
λαμβάνουν	odbierać
λαμβάνουν	otrzymać
αυτόματα	automat
αυτόματα	automatycznie
αυτόματα	automatyczne
αυτόματα	automatyczny
αυτόματα	automatyczna
αυτόματα	automatycznie
γυμναστήριο	siłowni
γυμναστήριο	gym
γυμναστήριο	siłownia
γυμναστήριο	siłownia
γυμναστήριο	gimnazjum
λίμνες	jezior
λίμνες	jeziora
πίστευε	uwierzyli
πίστευε	wierzył
πίστευε	wierzyli
χαν	chan
χαν	khan
χαν	hana
χαν	han
νόμους	prawa
λήψη	pobieranie
λήψη	pobrać
λήψη	pobierz
λήψη	weź
λήψη	brać
λήψη	bierz
χριστιανοί	chrześcijanin
χριστιανοί	chrześcijański
χριστιανοί	christian
χριστιανοί	chrześcijanie
χριστιανοί	krystian
χριστιανοί	chrześcijanie
χριστιανοί	chrześcijan
εμφανίζει	wyświetla
οπτική	wizualne
οπτική	optyka
ενίσχυση	pomoc
ενίσχυση	pomocy
αποκατάσταση	przywrócenie
αποκατάσταση	odbudowa
αποκατάσταση	odtworzenie
αποκατάσταση	przywrócenia
αποκατάσταση	rehabilitację
αποκατάσταση	rehabilitacji
διευθυντή	dyrektor
διευθυντή	dyrektora
διευθυντή	reżyser
ευγενείς	szlachta
ευγενείς	noble
ευγενείς	szlachetnych
ευγενείς	szlachetne
ευγενείς	szlachetna
ευγενείς	szlachetny
μάρκος	markos
μάρκος	marcos
δέρμα	skóry
δέρμα	skóra
δέρμα	skóry
δέρμα	skórę
δέρμα	skóra
οθόνη	ekran
οθόνη	ekranu
οθόνη	ekranie
οθόνη	monitorowania
οθόνη	monitor
οθόνη	monitorowanie
σάο	são
σάο	sao
τουρκικά	turecka
τουρκικά	tureckie
τουρκικά	turecki
μίλια	miles
μίλια	kilometrów
μίλια	mile
μίλια	kilometry
μίλια	mil
προτείνω	poleca
προτείνω	polecam
ιδρύματα	instytucji
ιδρύματα	instytucje
ήχο	dźwięki
ήχο	sound
ήχο	dźwięk
ήχο	audio
ήχο	dźwięk
στόλος	flota
στόλος	floty
σκωτία	szkocja
σκωτία	szkocji
ακτινοβολία	promieniowanie
ακτινοβολία	promieniowania
μένει	zostaje
έγκλημα	przestępstwo
έγκλημα	przestępczość
έγκλημα	przestępstwa
έγκλημα	zbrodnie
έγκλημα	zbrodni
έγκλημα	zbrodnia
δουκάτο	księstwo
στέλιος	stelios
συσκευές	urządzenia
συσκευές	aparatura
συσκευές	przyrząd
γιαν	jan
ρωμαίος	rzymski
ρωμαίος	roman
ρωμαίος	rzymskie
ρωμαίος	romeo
τάφος	grobie
τάφος	nagrobek
τάφος	grób
τάφος	grobowiec
τάφος	grobie
τάφος	grób
τάφος	grobu
σχολές	szkół
σχολές	szkoły
σχολές	wydziały
ρίζα	korzenie
ρίζα	korzeń
ρίζα	root
ρίζα	pierwiastek
κοινωνικά	społeczna
κοινωνικά	towarzyskie
κοινωνικά	społeczne
κοινωνικά	socjalna
κοινωνικά	społeczny
κοινωνικά	społecznego
σωστό	prawo
σωστό	poprawna
σωστό	prawidłowo
σωστό	poprawny
σωστό	poprawne
κομητεία	hrabstwo
κομητεία	okręg
κομητεία	hrabstwa
κομητεία	powiat
κεφάλαιο	rozdział
κεφάλαιο	kapitał
κεφάλαιο	stolica
κεφάλαιο	kapitału
κεφάλαιο	stolicy
κεφάλαιο	capital
αντιπροσωπεύει	reprezentuje
πνευματική	duchowy
πνευματική	duchowego
πνευματική	duchowym
πνευματική	duchowej
πνευματική	duchowe
πνευματική	intelektualnej
απεικονίζει	przedstawia
εκδότης	wydawnictwo
εκδότης	wydawca
εκδότης	wydawcy
εκδότης	wydawca
εκδότης	redaktor
εκδότης	edytor
εκδότης	emitenta
εκδότης	emitent
χρυσά	złote
χρυσά	golden
χρυσά	złoty
χρυσά	złota
χρυσά	złota
χρυσά	złoto
χρυσά	gold
χρυσά	złoty
παλαιότερη	najstarszych
παλαιότερη	najstarsze
παλαιότερη	najstarszy
παλαιότερη	najstarsza
παλαιότερη	starsza
παλαιότερη	starsze
παλαιότερη	starsi
παλαιότερη	starszy
υψηλό	wysoka
υψηλό	wysokie
υψηλό	high
υψηλό	wysoki
υψηλό	wysoko
παραδοσιακό	tradycyjnie
παραδοσιακό	tradycyjne
παραδοσιακό	tradycyjna
παραδοσιακό	tradycja
παραδοσιακό	tradycyjny
παραδοσιακό	tradycyjnych
απόστολος	posłańca
όρη	gór
όρη	góry
αποφασίστηκε	zdecydował
αποφασίστηκε	zdecydowałem
αποφασίστηκε	zdecydowała
μοναδικός	unikalne
μοναδικός	unikatowe
μοναδικός	unikalny
μοναδικός	wyjątkowy
μοναδικός	niepowtarzalny
παραλλαγή	wariant
παραλλαγή	odmiana
παραλλαγή	zmienność
σκοτώθηκαν	zabici
σκοτώθηκαν	zabił
σκοτώθηκαν	zabita
σκοτώθηκαν	zabity
ζακ	zac
ζακ	zack
ζακ	zacka
ζακ	zacha
ζακ	zach
ζακ	jacques
φινλανδία	finlandii
φινλανδία	finlandia
επιδρομές	naloty
νωρίς	wczesny
νωρίς	wczesna
νωρίς	wcześnie
νωρίς	wczesne
κατασκευάστηκαν	wyprodukowane
κατασκευάστηκαν	wytworzone
κατασκευάστηκαν	wyprodukowano
κατασκευάστηκαν	wyprodukowany
κατασκευάστηκαν	produkowane
μάτι	eye
μάτι	oko
μάτι	matty
συλλογικό	zbiorowego
συλλογικό	zbiorowe
ύμνος	hymn
ύμνος	hymn
κανάλια	kanałów
κανάλια	kanały
κανάλια	kanałów
κανάλια	kanały
νορβηγία	norwegia
νορβηγία	norwegii
ορυκτά	minerałów
ορυκτά	minerały
ορυκτά	mineralnych
ορυκτά	mineralne
ορυκτά	minerały
ιδιοκτησία	własności
ιδιοκτησία	nieruchomości
ιδιοκτησία	właściwość
ιδιοκτησία	własność
ιδιοκτησία	nieruchomość
ιδιοκτησία	własności
ιδιοκτησία	własność
είσοδος	wjazd
είσοδος	wejście
είσοδος	wejściowe
είσοδος	wkład
είσοδος	wejście
είσοδος	wjazd
είσοδος	wejście
είσοδος	wpis
σχηματίζεται	stanowiących
σχηματίζεται	utworzony
σχηματίζεται	utworzona
σχηματίζεται	utworzone
αποσαφήνιση	wyjaśnij
αποσαφήνιση	ujednoznacznienie
αποσαφήνιση	wyjaśnienie
αποσαφήνιση	wyjaśnienia
μεσόγειο	śródziemnego
αεροσκαφών	samolot
αεροσκαφών	samoloty
πάντοτε	zawsze
χάρτες	mapy
χοσέ	jose
χοσέ	jose
χοσέ	josé
κυβερνήσεις	rządy
κυβερνήσεις	rządów
μαξ	max
μαξ	maks
επαγγελματίας	zawodowe
επαγγελματίας	zawodowych
επαγγελματίας	profesjonalne
επαγγελματίας	profesjonalna
επαγγελματίας	profesjonalny
επαγγελματίας	profesjonalnie
επαγγελματίας	zawodowiec
επαγγελματίας	pro
αντίστασης	opór
αντίστασης	odporność
συστηματική	systemowe
συστηματική	systemowego
συστηματική	systematyczny
συστηματική	systematycznie
συστηματική	systematyczne
κινητήρες	silników
κινητήρες	silniki
ίχνη	utwory
ίχνη	tory
ίχνη	ścieżki
ίχνη	szlaki
ίχνη	ślady
ίχνη	ślady
ίχνη	śladu
ίχνη	ślad
μηνών	miesiące
μηνών	miesięcy
μηνών	miesiącach
σπορ	sport
σπορ	sportowy
σπορ	sporty
σπορ	sport
σπορ	sporty
σπορ	sportowe
στρατηγική	strategia
στρατηγική	strategii
δημοσίευση	publikowanie
δημοσίευση	opublikować
δημοσίευση	publikowanie
δημοσίευση	publikować
δημοσίευση	publikacja
δημοσίευση	publikacji
δημοσίευση	publikowanie
δημοσίευση	publikacje
δημοσίευση	opublikowane
δημοσίευση	opublikowany
δημοσίευση	opublikowano
δημοσίευση	publikacja
δημοσίευση	publikowane
δημοσίευση	post
δημοσίευση	poczta
παρέμειναν	pozostał
βιβλιοθήκες	biblioteki
βιβλιοθήκες	bibliotek
ανακοίνωση	ogłoszenie
ανακοίνωση	zapowiedź
ανακοίνωση	komunikat
ανακοίνωση	komunikacja
ανακοίνωση	komunikacji
ευρύ	szeroki
ευρύ	szeroka
ευρύ	szeroko
ευρύ	szerokie
κόμικς	komiks
κόμικς	komiksów
κόμικς	komiksy
σκάφη	łodzi
σκάφη	łódki
σκάφη	łodzie
σκάφη	okręty
σκάφη	statki
σκάφη	statki
σκάφη	naczynia
γνώσεις	wiedzy
γνώσεις	wiedza
γνώσεις	znajomość
γνώσεις	wiedzę
απαραίτητη	niezbędny
απαραίτητη	konieczny
απαραίτητη	konieczna
απαραίτητη	niezbędne
απαραίτητη	konieczne
ζώνες	stref
ζώνες	strefy
ζώνες	pasy
ζώνες	paski
θύματα	ofiarami
θύματα	ofiar
θύματα	ofiary
επιθετικός	agresywne
επιθετικός	agresywna
επιθετικός	agresywny
επιθετικός	agresywnie
επιθετικός	agresja
επιθετικός	napastnik
επιθετικός	striker
πετρούπολη	petersburgu
πνευματικά	duchowy
πνευματικά	duchowego
πνευματικά	duchowym
πνευματικά	duchowej
πνευματικά	duchowe
πνευματικά	duchowo
πνευματικά	psychicznie
πνευματικά	umysłowo
λαρούς	larousse
άλμα	skok
άλμα	skok
άλμα	alma
πολιτικούς	politycy
πολιτικούς	polityków
δήλωση	deklaracja
δήλωση	oświadczenie
δήλωση	oświadczenia
δήλωση	stwierdzenie
δήλωση	deklaracja
δήλωση	oświadczenie
δήλωση	deklaracje
δήλωση	deklarację
δήλωση	zgłoszenie
θέα	widok
θέα	zobacz
ολυμπιάδα	olimpiada
ουκρανίας	ukrainy
ουκρανίας	ukrainę
ουκρανίας	ukraina
ουκρανίας	ukrainie
ουκρανίας	ukraiński
ηθική	etycznych
ηθική	etyczne
ηθική	etyka
ηθική	etyki
ηθική	moralny
ηθική	morał
ηθική	moralne
ηθική	moralność
ηθική	moralności
ηθική	moralność
ηθική	moralności
ηθική	moralność
ξύλο	drewno
ξύλο	wood
ξύλο	drewna
ανάγνωση	czytaj
ανάγνωση	czytać
ανάγνωση	przeczytaj
ανάγνωση	czytania
ανάγνωση	czytanie
ανάγνωση	czytam
ανάγνωση	lektura
ανάγνωση	odczyt
ναπολέοντα	napoleon
αλή	ali
μαθηματικός	matematyk
λίβερπουλ	liverpoolu
λίβερπουλ	liverpool
μιλάνο	milan
μιλάνο	mediolan
μιλάνο	milano
νεότερη	młodsza
νεότερη	młodsi
νεότερη	młodszy
νεότερη	młodsze
νεότερη	nowsze
θερμότητα	upał
θερμότητα	heat
θερμότητα	ciepło
θερμότητα	gorąco
θερμότητα	ciepła
γερουσία	senatu
γερουσία	senat
αε	roi
προσωπικού	personelu
προσωπικού	personel
λάρισα	łarisa
λάρισα	larissa
προκαλώντας	powodujące
προκαλώντας	spowodowanie
προκαλώντας	powodując
αργά	późna
αργά	późny
αργά	późno
αργά	powoli
αργά	wolno
αργά	powoli
εκδήλωση	wydarzenie
εκδήλωση	wydarzenia
εκδήλωση	zdarzenie
αύγουστος	sierpnia
αύγουστος	augusta
αύγουστος	august
αύγουστος	sierpień
καθηγητές	profesorów
καθηγητές	nauczycielom
καθηγητές	nauczyciele
καθηγητές	nauczycielki
καθηγητές	nauczycieli
τοπίο	scenerii
τοπίο	dekoracje
τοπίο	krajobrazy
τοπίο	krajobraz
τοπίο	krajobrazy
επιτέθηκε	zaatakowana
επιτέθηκε	zaatakowany
επιτέθηκε	zaatakował
επιτέθηκε	zaatakowano
κανόνας	zasada
κανόνας	reguła
ιερός	świętość
ιερός	święty
ιερός	święte
όγκο	objętości
όγκο	wielkość
όγκο	objętość
όγκο	pojemność
ξεχωριστά	osobno
ξεχωριστά	oddzielnie
ξεχωριστά	osobne
ξεχωριστά	odrębne
ξεχωριστά	oddzielne
μουσικούς	muzyków
μουσικούς	muzycy
άγνωστη	nieznany
άγνωστη	nieznana
άγνωστη	nieznane
κατάλληλη	odpowiednia
κατάλληλη	odpowiedni
κατάλληλη	odpowiednie
κατάλληλη	stosowne
κατάλληλη	właściwe
κατάλληλη	odpowiednia
κατάλληλη	odpowiedni
κατάλληλη	odpowiednie
εξώφυλλο	okładki
εξώφυλλο	okładka
εξώφυλλο	pokrycie
σχεδιασμός	planowania
σχεδιασμός	planowanie
σχεδιασμός	projekt
σχεδιασμός	konstrukcja
σχεδιασμός	projektowanie
σχεδιασμός	design
ναυτικών	marynarze
ναυτικών	marynarzy
ναυτικών	marynarze
ναυτικών	marynarzy
ανθρώπινο	ludzkie
ανθρώπινο	ludzka
ανθρώπινο	ludzki
ανθρώπινο	człowiek
ανθρώπινο	human
ανθρώπινο	człowieka
τζόουνς	jones
τζόουνς	jonesa
αντόνιο	antonia
αντόνιο	antonio
αδέλφια	rodzeństwo
αδέλφια	rodzeństwa
αδέλφια	bracia
αδέλφια	braci
σουδάν	sudan
σουδάν	sudanie
σουδάν	sudanu
εύρος	zasięg
εύρος	zakres
εύρος	zasięgu
εύρος	przedział
εύρος	odległość
θρησκευτικές	religijny
θρησκευτικές	religijnych
θρησκευτικές	religia
θρησκευτικές	religijna
θρησκευτικές	religijne
ευρεία	szeroka
ευρεία	szerokie
ευρεία	szeroki
ευρεία	szerokiej
υποστηρικτές	zwolennicy
υποστηρικτές	zwolenników
λατρεία	kult
λατρεία	sekty
λατρεία	kultu
λατρεία	sekta
λατρεία	adoracja
λατρεία	pokłon
λατρεία	kult
σύμβαση	umowa
σύμβαση	zlecenie
σύμβαση	kontrakt
σύμβαση	umowy
σύμβαση	konwencje
σύμβαση	konwencji
σύμβαση	konwent
σύμβαση	zjazd
σύμβαση	konwencja
κακή	źle
κακή	bad
κακή	zła
κακή	złe
κακή	zły
ορισμός	definicja
ορισμός	definicji
ορισμός	definicje
ιταλικό	włoska
ιταλικό	włochy
ιταλικό	włoski
ιταλικό	włoch
ιταλικό	włoskie
τυχαία	przypadkowe
τυχαία	przypadkowa
τυχαία	przypadkowy
τυχαία	losowo
τυχαία	losowe
τυχαία	przypadkowe
τυχαία	przypadkowa
τυχαία	przypadkowy
πετρελαίου	oleje
πετρελαίου	oleju
πετρελαίου	olej
πετρελαίου	oliwa
πετρελαίου	naftowa
ντράμερ	perkusista
ακρωτήριο	cape
μέτρησης	pomiar
μέτρησης	pomiary
μέτρησης	pomiaru
σικελίας	sycylii
μπάλα	piłkę
μπάλα	ball
μπάλα	piłka
μπάλα	kula
ξεκινώντας	uruchamianie
ξεκινώντας	zaczyna
ξεκινώντας	rozpoczęcie
ξεκινώντας	zaczynamy
ξεκινώντας	początek
διαστήματα	odstępach
συνεχείς	ciągła
συνεχείς	ciągłe
συνεχείς	ciągły
συνεχείς	ciągłego
επισκέπτες	odwiedziny
επισκέπτες	gości
επισκέπτες	odwiedzający
επισκέπτες	goście
επισκέπτες	odwiedzających
επισκέπτες	gości
επισκέπτες	goście
ορίζει	definiuje
ορίζει	zdefiniowano
ορίζει	określa
συσκευή	urządzenia
συσκευή	wyrób
συσκευή	urządzenie
συσκευή	aparatura
συσκευή	przyrząd
απαιτήσεις	wymagania
απαιτήσεις	wymogi
απαιτήσεις	żądania
απαιτήσεις	żądań
απαιτήσεις	roszczenia
απαιτήσεις	należności
απαιτήσεις	wierzytelności
απαιτήσεις	twierdzi
απαιτήσεις	twierdzenia
κονγκό	kongo
κονγκό	konga
κονγκό	kongijskie
υδρογόνο	wodór
υδρογόνο	wodoru
πρόποδες	pogórze
εβραίοι	żyd
εβραίοι	żydem
εβραίοι	żydowskie
εβραίοι	żydowska
εβραίοι	żydzi
εβραίοι	żydowski
εβραίοι	żydów
εβραίοι	żydzi
κατάρρευση	podział
κατάρρευση	załamanie
κατάρρευση	rozbicie
κατάρρευση	upadku
κατάρρευση	zapaść
κινείται	przenoszenie
κινείται	przeprowadzka
κινείται	przeprowadzki
εισήχθη	wprowadzone
εισήχθη	wprowadzono
εισήχθη	wprowadzony
εισήχθη	wprowadzona
εισήχθη	przyjęty
εισήχθη	przyznał
επιχείρημα	kłótnia
επιχείρημα	argument
επιχείρημα	argumenty
χρήσεις	wykorzystuje
χρήσεις	używa
χρήσεις	zastosowań
χρήσεις	zastosowania
τομέας	sektor
τομέας	branża
τομέας	sektory
μετατροπή	konwersji
μετατροπή	zamiana
μετατροπή	przekształcenie
μετατροπή	konwersja
μετατροπή	konwersje
μετατροπή	przemiana
μετατροπή	konwersja
μετατροπή	przekształcone
μετατροπή	konwersji
μετατροπή	konwersja
αστρονόμος	astronom
εισόδου	wjazd
εισόδου	wejście
εισόδου	wpis
εισόδου	wejściowe
εισόδου	wkład
εισόδου	wejście
γεωγραφικά	geograficznie
γεωγραφικά	geograficznego
γεωγραφικά	geograficzne
γεωγραφικά	geograficzna
γεωγραφικά	geograficzny
γεωγραφικά	geograficzne
γεωγραφικά	geograficzna
γεωγραφικά	geograficzny
αικατερίνη	katarzyna
επιχειρήματα	argumenty
ανθολογία	anthology
φρουρά	straż
φρουρά	strażnik
άγνωστα	nieznany
άγνωστα	nieznana
άγνωστα	nieznane
προσωπικότητες	osobistości
προσωπικότητες	osobowości
επιπρόσθετα	dodatkowo
εκπομπές	emisje
εκπομπές	emisja
εκπομπές	emisje
εκπομπές	emisja
άραβες	arabów
όπλο	broń
όπλο	bron
όπλο	broń
όπλο	pistolet
όπλο	gun
νεαρός	młoda
νεαρός	młody
νεαρός	młode
νεαρός	młodzi
νεαρός	young
γραμμένο	napisane
γραμμένο	pisemne
γραμμένο	napisano
γραμμένο	zapisane
πέτρα	kamienia
πέτρα	stone
πέτρα	kamienie
πέτρα	kamień
πέτρα	petra
πέτρα	skała
πέτρα	kamień
πέτρα	skały
πέτρα	rock
δολοφονήθηκε	zamordowany
δολοφονήθηκε	zamordowana
διάδοση	rozpowszechniania
διάδοση	upowszechniania
διάδοση	rozpowszechnienie
διάδοση	upowszechnianie
διάδοση	rozpowszechnianie
κύκλους	kółka
κύκλους	okręgi
κύκλους	kółko
κύκλους	kręgi
κύκλους	cykli
κύκλους	cykle
φτάνοντας	przybywa
φτάνοντας	dotarcie
θείο	siarki
θείο	siarki
ανταλλαγή	handlu
ανταλλαγή	handel
ανταλλαγή	trade
ανταλλαγή	giełda
ανταλλαγή	wymiany
ανταλλαγή	wymiana
λέων	lwa
λέων	lew
λέων	leona
λέων	leon
λέων	leo
αναγνωρίστηκε	zidentyfikowane
αναγνωρίστηκε	zidentyfikowano
αναγνωρίστηκε	zidentyfikowany
αναγνωρίστηκε	stwierdzone
αναγνωρίστηκε	rozpoznał
αναγνωρίστηκε	uznany
αναγνωρίστηκε	uznawane
αναγνωρίστηκε	uznane
αναγνωρίστηκε	uznana
νίκο	nico
νίκο	niko
καταστήματα	sklepy
καταστήματα	sklepy
παρατήρηση	obserwacji
παρατήρηση	obserwację
παρατήρηση	obserwacja
παρατήρηση	obserwacje
μόνιμη	stałe
μόνιμη	stała
μόνιμη	trwałe
μόνιμη	stały
κροατία	chorwacji
κροατία	chorwacja
παντρευτεί	śr
πρωταθλητή	mistrzu
πρωταθλητή	mistrz
πρωταθλητή	champion
πρωταθλητή	mistrzyni
δευτερόλεπτα	sekund
δευτερόλεπτα	sekundy
τζων	jan
τζων	johna
τζων	janek
τζων	john
τζων	jana
δομές	konstrukcje
δομές	budowle
δομές	struktury
δομές	konstrukcji
αρχιτέκτονα	architektem
αρχιτέκτονα	architekta
αρχιτέκτονα	architekt
ουίλιαμ	william
ουίλιαμ	williamie
ουίλιαμ	wilhelm
ουίλιαμ	williama
ντελ	del
ντελ	dell
ντελ	della
αμυντικός	obrońca
αμυντικός	obrońcę
αμυντικός	obrońcy
αμυντικός	obronne
ηχώ	echa
ηχώ	echa
ηχώ	echo
αγώνισμα	wydarzenie
αγώνισμα	wydarzenia
αγώνισμα	zdarzenie
απόσπασμα	cytuję
απόσπασμα	cytat
απόσπασμα	fragment
απόσπασμα	oddział
απόσπασμα	wyciąg
απόσπασμα	ekstrakt
πέναλτι	karne
πέναλτι	kara
πέναλτι	karny
κατανόηση	zrozumienie
κατανόηση	rozumienie
κατανόηση	zrozumienie
κατανόηση	rozumienie
κατανόηση	zrozumienia
ναζί	naziści
ναζί	nazistowskich
ναζί	naziści
ναζί	nazistów
κορυφές	szczytów
κορυφές	peaks
κορυφές	szczyty
αστέρια	gwiazd
αστέρια	gwiazdki
αστέρια	gwiazdy
αστέρια	gwiazdek
δημοσιεύτηκε	opublikowane
δημοσιεύτηκε	opublikowany
δημοσιεύτηκε	opublikowano
δημοσιεύτηκε	publikacja
δημοσιεύτηκε	publikowane
δημοσιεύτηκε	wysłany
δημοσιεύτηκε	opublikowane
δημοσιεύτηκε	opublikowano
δημοσιεύτηκε	opublikował
δημοσιεύτηκε	zamieszczone
λευκή	biel
λευκή	białe
λευκή	white
λευκή	biała
λευκή	biały
συγγενείς	krewni
συγγενείς	krewnych
λουί	ludwik
λουί	louis
λουί	ludwika
διαταγή	porządek
διαταγή	zamówienie
διαταγή	kolejność
πολιτιστική	kulturowe
πολιτιστική	kulturalny
πολιτιστική	kultury
πολιτιστική	kulturalne
περιορισμένη	ograniczona
περιορισμένη	ograniczony
περιορισμένη	ograniczone
περιορισμένη	limited
περιορισμένη	ograniczony
περιορισμένη	ograniczona
περιορισμένη	zastrzeżone
περιορισμένη	ograniczone
μετακίνηση	przenoszenie
μετακίνηση	przeprowadzka
μετακίνηση	przeprowadzki
μετακίνηση	przemieszczanie
μετακίνηση	ruch
ουάσινγκτον	waszyngton
ουάσινγκτον	washington
ουάσινγκτον	waszyngtonie
ουάσινγκτον	waszyngtonu
πω	powiedz
κύματα	fal
κύματα	fale
αναπτυχθεί	rozwijane
αναπτυχθεί	rozwiniętych
αναπτυχθεί	opracowane
αναπτυχθεί	rozwinięte
αναπτυχθεί	opracowany
φύλλο	liści
