den	az
grundläggande	alapok
grundläggande	alapvető
grundläggande	alap
grundläggande	alapvető
statliga	állapot
statliga	állami
statliga	állam
valencia	valencia
dans	dance
dans	tánc
dans	táncolj
dans	táncolni
dans	tánc
dans	táncolni
dans	táncol
österrikisk	osztrák
österrikisk	ausztria
dåligt	bad
dåligt	rosz
dåligt	rossz
dåligt	rosszul
jönköping	jönköping
parker	parker
parker	parkok
parker	parks
behandling	kezelés
behandling	terápia
behandling	kezelés
behandling	kezelésre
behandling	kezelése
nevada	nevada
seine	seine
montagne	montagne
försvann	eltűnt
försvann	eltűnt
försvann	eltünt
riddare	lovag
riddare	lovagok
berättelser	történetek
berättelser	történeteket
berättelser	mesék
berättelser	bejegyzések
städerna	városok
städerna	városokat
tala	beszélj
bali	bali
konstnärer	előadók
konstnärer	művészek
återkommande	visszatérő
återkommande	visszatérő
återkommande	ismétlődő
kvalificerade	minősített
kvalificerade	kötelezett
kvalificerade	minősített
kvalificerade	képzett
kvalificerade	képesített
dol	dol
bruno	bruno
bibliotek	könyvtárak
bibliotek	könyvtári
bibliotek	könyvtár
bibliotek	könyvtárban
intressant	érdekes
katalonien	katalónia
alt	alt
mississippi	mississippi
schmidt	schmidt
kapell	kápolna
ericsson	ericsson
mängder	mennyiségek
mängder	mennyiség
kejsaren	uralkodó
kejsaren	császár
orange	orange
orange	narancssárga
orange	narancs
skolor	iskolákban
skolor	iskolák
skolor	iskola
teori	elmélet
alex	alex
jord	talajban
jord	talaj
jord	kosz
jord	föld
robin	robint
robin	robin
söka	keresés
söka	keresés
bandy	bandy
rörelse	mozgás
rörelse	indítvány
rörelse	mozgás
billy	billy
memorial	megemlékezés
memorial	memorial
memorial	emlékmű
mill	mill
mill	malom
kinesisk	kínai
kinesisk	kínaiak
sandy	homokos
sandy	sandy
bourgogne	burgundy
format	formátumok
format	formátuma
format	formátum
birger	birger
säkert	biztonságos
säkert	biztonságban
säkert	széf
säkert	biztonság
bron	híd
bron	bridge
keith	keith
motivering	motiváció
motivering	indokolás
hamnar	kikötők
mancha	mancha
fritz	fritz
avslutade	elkészült
avslutade	befejezett
avslutade	kész
avslutade	befejeződött
avslutade	elkészült
avslutade	befejezett
syrsor	tücskök
kalle	donald
gren	branch
gren	ág
mänskliga	ember
mänskliga	emberi
initiativ	kezdeményezéseket
initiativ	kezdeményezések
initiativ	kezdeményező
initiativ	kezdeményezés
america	amerika
america	america
stadion	stadion
stadion	stadion
stadion	stadionban
formellt	formális
leif	leif
veliki	veliki
russell	russel
russell	russell
who	ki
who	aki
sökte	átkutatták
syn	látvány
syn	látás
syn	látomás
syn	elképzelés
syn	látás
syn	syn
holland	holland
högskola	university
högskola	egyetem
högskola	kollégium
högskola	főiskola
högskola	egyetem
grön	zöld
enhet	berendezés
enhet	szerkezet
enhet	eszköz
enhet	készülék
enhet	egység
enhet	unit
oklahoma	oklahoma
giovanni	giovanni
hampshire	hampshire
rhododendron	rhododendron
gemensam	ízületi
gemensam	joint
gemensam	együttes
gemensam	közös
jugoslavien	jugoszlávia
lindberg	lindberg
fysik	fizika
liga	league
liga	liga
liga	liga
järnvägen	vasútvonal
järnvägen	vasút
järnvägen	vasúti
filip	fülöp
filip	philip
filip	filip
thompson	thompson
eskilstuna	eskilstuna
funktioner	funkciók
funktioner	feladatok
funktioner	funkciók
funktioner	jellemzők
funktioner	jellemzői
blockera	blokkoló
blockera	blokk
wright	wright
marknaden	piac
marknaden	piaci
marknaden	market
besökte	meglátogatta
besökte	meglátogatott
besökte	látogatott
besökte	felkeresett
inkluderar	tartalmazza
ledamöter	tagjai
ledamöter	tagok
ledamöter	tagoknak
ledamöter	képviselők
administrativt	igazgatási
administrativt	adminisztratív
enkel	egyszerű
enkel	szimpla
kräftdjur	rákok
tokyo	tokió
tokyo	tokiói
tokyo	tokyo
connecticut	connecticut
ronald	ronald
måttlig	közepes
måttlig	mérsékelt
måttlig	mérsékelten
ägg	tojást
ägg	tojások
ägg	tojás
ägg	tojást
ägg	tojás
tradition	tradíció
tradition	hagyomány
fungerade	bevált
fungerade	dolgozott
fungerade	működött
skada	bántani
skada	sérülés
skada	károkozás
skada	kár
skada	kár
skada	károsodás
skada	kárt
skada	sérülés
petersburg	petersburg
medicin	orvosság
medicin	gyógyszert
medicin	gyógyszer
medicin	orvostudomány
genombrott	áttörés
twin	iker
romaner	regényeket
romaner	regény
ivar	ivar
lösa	megoldani
lösa	megoldani
översättare	fordító
översättare	tolmács
översättare	translators
ovanför	fölötte
ovanför	felett
ovanför	fölött
ovanför	fent
ovanför	fenti
ovanför	felette
more	több
more	more
more	további
more	tobb
friidrott	atlétika
oskar	oskar
natt	éj
natt	este
natt	éjjel
natt	éjszaka
föregångare	elődje
föregångare	prekurzor
föregångare	elődei
skydda	védelme
skydda	véd
skydda	megvédeni
kammaren	kamra
kammaren	kamrában
ögon	szemed
ögon	szeme
ögon	szem
ögon	szemek
ögon	szemet
ögon	szeme
ögon	eye
ögon	szem
rektor	igazgatónő
rektor	igazgató
marne	marne
okänd	ismeretlenek
okänd	ismeretlen
frans	frans
frans	feri
frans	francis
frans	ferenc
lost	vesztett
lost	elveszett
lost	lost
festival	fesztivál
gula	sárgák
gula	sárga
faller	esés
faller	zuhanás
faller	zuhan
faller	esés
faller	őszi
faller	zuhanás
faller	ősszel
faller	ősz
faller	elesik
faller	vízesés
faller	falls
arnold	arnold
fortsatt	folytatás
fortsatt	folyamatos
fortsatt	folytatása
fortsatt	folytatta
fortsatt	folytatás
fortsatt	folytatódott
rött	piros
rött	piroska
rött	vörös
argument	érvek
argument	érvelés
argument	érv
utvecklas	fejlődni
utvecklas	fejlődő
utvecklas	fejlődik
utvecklas	fejleszti
utvecklas	fejlődik
civil	civil
civil	polgári
civil	civil
civil	polgári
sidi	sidi
publicerad	közzétette
publicerad	publikált
publicerad	közzétett
honor	nőstények
local	helyi
äter	evés
äter	enni
äter	eszik
äter	egyél
äter	eszik
claes	claes
hunan	hunan
mecklenburg	mecklenburg
manliga	férfi
manliga	hím
medalj	érem
medalj	medál
medalj	kitüntetés
bull	bull
bull	bika
tobias	tobias
mongoliet	mongólia
judar	zsidók
wolf	farkas
wolf	wolf
byta	váltás
byta	kapcsoló
byta	kapcsolót
byta	csere
byta	változik
byta	változás
byta	változtatás
byta	megváltozott
byta	változások
durango	durango
klippor	sziklák
klippor	kövek
klippor	sziklák
design	dizájn
design	tervezési
design	design
design	tervezés
gräns	határ
gräns	határ
gräns	korlátozás
gräns	határérték
gräns	limit
gräns	korlát
gräns	határvonal
gräns	határ
gräns	határ
gräns	határon
gräns	határokon
dykare	búvár
dykare	búvárok
speciella	különleges
speciella	speciális
sara	sarah
sara	sara
böhmen	csehország
digital	digitális
kristen	keresztény
kristen	christian
kristen	keresztények
kristen	kristen
mamma	mami
mamma	anyu
mamma	anyu
mamma	anya
mamma	anyu
mamma	anya
mamma	édesanyám
mamma	anya
mamma	mama
magdalena	magdolna
magdalena	magdalena
drivs	meghajtású
mitchell	mitchell
atacama	atacama
service	kiszolgálás
service	szerviz
service	szolgálat
service	szolgáltatás
harold	harold
åkte	ment
baku	baku
youtube	youtube
torg	square
torg	szögletes
torg	négyzetes
torg	tér
torg	négyzet
privat	privat
privat	privátban
privat	magán
privat	privát
element	elemei
element	elemek
element	elemet
element	elem
förhållanden	kapcsolatok
förhållanden	állapotok
förhållanden	feltételek
power	energia
power	erő
power	power
power	hatalom
vardera	mindegyik
blanca	blanca
tidskrift	magazin
tidskrift	tár
tidskrift	újság
tidskrift	journal
tidskrift	napló
tidskrift	lap
tidskrift	lapjában
sällskapet	társadalom
vägar	utakon
vägar	utak
over	vége
over	át
sjunde	hetedik
uppstår	felmerül
introducerades	bevezetett
introducerades	bemutatott
felix	felix
felix	félix
felix	félix
uefa	uefa
docent	docens
känna	érezd
känna	érzem
känna	érzés
känna	érzem
känna	érezni
känna	érzéssel
åsikter	vélemény
åsikter	vélemények
åsikter	megtekintés
möte	kinevezés
möte	időpont
möte	gyűlés
möte	találkozás
möte	találkozó
möte	megbeszélés
get	kecske
etablerade	letelepedett
saknade	hiányzik
saknade	eltűnt
saknade	hiányzó
ring	gyűrűt
ring	gyűrűvel
ring	ring
ring	gyűrű
ring	gyűrűs
ring	hívás
ring	hívd
boris	boris
boris	borisz
joão	joão
eduard	eduard
hansen	hanson
hansen	hansen
bahia	bahia
minska	csökkentése
minska	csökkentik
minska	csökkenteni
minska	csökkentse
minska	csökken
minska	csökkenés
operan	opera
operan	operát
efterträdare	utódja
blad	levelek
blad	lap
blad	lepedő
blad	ágynemű
blad	lepedő
blad	pengék
borta	elment
borta	eltűnt
miljö	környezet
miljö	környezetvédelem
segrar	győz
segrar	nyert
louisiana	louisiana
industri	ágazat
industri	iparág
industri	ipar
drag	mozgás
drag	húzd
drag	mozog
drag	fogások
tillverkade	készítette
tillverkade	készült
tillverkade	tett
tillverkade	gyártottak
tillverkade	előállított
tillverkade	gyártott
absolut	abszolút
absolut	abszolút
iowa	iowa
trädde	bevitt
trädde	belépett
trädde	beléptem
trädde	lépett
torn	tornyok
torn	tower
torn	torony
torn	bástya
nominerad	jelölés
nominerad	jelölést
nominerad	jelöltek
nominerad	jelölt
dance	dance
dance	tánc
dance	táncolj
dance	táncolni
utvecklat	fejlett
utvecklat	fejlesztett
utvecklat	kifejlesztett
utvecklat	kidolgozott
utvecklat	fejlődött
utvecklat	fejlődtek
förare	sofőrök
förare	vezetők
förare	versenyzők
förare	sofőr
förare	vezető
förare	meghajtó
förare	kocsis
förare	járművezető
toro	toro
metoder	módszer
metoder	módszertan
metoder	módszer
metoder	módszerek
raymond	raymond
benin	benin
borgmästare	polgármester
eugen	eugen
tim	tim
folkmängd	populáció
folkmängd	népesség
folkmängd	lakosság
prinsessan	királylány
prinsessan	hercegnő
cooper	cooper
botswana	botswana
stannade	leállt
stannade	megállt
stannade	maradtam
stannade	maradtak
stannade	maradt
anslöt	csatlakozott
donald	donald
nederländska	holland
nederländska	dutch
porto	postai
porto	porto
canyon	kanyon
canyon	canyon
stan	stan
redigera	edit
redigera	módosítás
redigera	szerkesztés
redigera	szerkesztése
redigera	vágás
redigera	szerkesztés
redigera	vágó
intervju	interjú
bahamas	bahamákon
lindgren	lindgren
premier	díjak
premier	premier
fastlandet	kontinens
fastlandet	szárazföld
förlust	veszteségek
förlust	veszteség
förlust	veszteségek
förlust	veszteség
förlust	veszteségeket
säte	ülést
säte	ülés
vald	választott
vald	kiválasztottak
vald	kiválasztott
vald	megválasztott
vald	kijelölt
vald	kiválasztva
vald	kiválasztott
andre	andre
andre	andré
avtal	szerződések
avtal	megállapodás
avtal	egyetértés
avtal	megegyezés
avtal	egyezség
avtal	megállapodások
avtal	egyezmények
spencer	spencer
handel	kereskedelem
handel	kereskedelmi
handel	kereskedés
handel	csere
handel	kereskedelem
handel	kereskedelmi
handel	kereskedés
utbildade	tanult
utbildade	művelt
utbildade	edzett
utbildade	képzett
utbildade	kiképzett
gatan	utca
idéer	eszmék
idéer	ötletek
musikaliska	zenés
musikaliska	zenei
musikaliska	musical
jon	jon
profil	adatlap
profil	profil
anhängare	követői
anhängare	támogatók
anhängare	támogatói
anhängare	támogató
anhängare	támogatója
higgins	higgins
semifinal	elődöntőben
thailand	thaiföld
thailand	thaiföldi
förbi	elmúlt
förbi	múlt
förbi	múltbeli
medborgare	állampolgárok
medborgare	polgárok
medborgare	állampolgárok
medborgare	polgár
medborgare	állampolgár
medborgare	polgárok
junior	junior
jazz	jazz
polsk	lengyel
australis	australis
pakistan	pakisztán
pakistan	pakisztáni
konsensus	egyetértés
konsensus	konszenzus
petter	petter
page	oldalt
page	oldal
styrkor	erők
brand	tűz
brand	brand
brand	márka
book	könyv
book	könyvet
behandlar	bánik
tidningar	lapok
tidningar	újság
tidningar	újságok
tidningar	magazinok
tidningar	magazinokat
tidningar	papírokat
tidningar	papírok
clara	clara
styrelsen	deszka
styrelsen	fedélzeten
styrelsen	tábla
bach	bach
karlstad	karlstad
mittfältare	középpályás
swedish	angolul
swedish	angol
kjell	kjell
söker	néz
söker	keresem
söker	keresés
allierade	szövetséges
allierade	szövetséges
allierade	szövetségesek
allierade	szövetséges
allierade	szövetségesek
allierade	ally
torsten	torsten
jason	jason
tyrolen	tirol
jens	jens
let	engedd
kelly	kelly
evans	evans
flagga	zászló
flagga	megjelölés
flagga	lobogó
iron	vas
iron	vasat
skillnaden	különbség
byggt	épült
byggt	épített
byggt	felépített
byggt	beépített
baserade	alapú
baserade	alapozott
lokalt	helyben
lokalt	helyileg
lokalt	helyi
dokument	okmány
dokument	okirat
dokument	dokumentum
dokument	iratok
dokument	dokumentumok
dokument	okmányok
dokument	dokumentum
föda	étel
föda	élelem
föda	élelmiszerek
föda	táplálék
föda	élelmiszer
bernhard	bernard
bernhard	bernhard
träffar	találat
benjamin	benjamin
loch	loch
vincent	vincent
stål	steel
stål	acél
förbättra	javítása
förbättra	javul
förbättra	fokozása
förbättra	javítása
diskussioner	beszélgetések
diskussioner	megbeszélések
diskussioner	viták
diskussioner	vita
diskussioner	megbeszélés
diskussioner	beszélgetés
hotell	szálloda
hotell	hotel
hotell	hotelek
hotell	szállások
hotell	szállodák
hotell	szállás
abraham	ábrahám
abraham	abraham
resor	utazások
resor	utazás
resor	utazások
resor	utazási
resor	utazik
resor	utazások
resor	utak
sek	sek
sek	sec
rådet	tanács
omedelbart	azonnal
omedelbart	azonnali
omedelbart	azonnal
diverse	többféle
diverse	különféle
diverse	különböző
diverse	egyéb
diverse	egyebek
diverse	különféle
diverse	vegyes
diverse	válogatott
vietnam	vietnam
vietnam	vietnami
fordon	járművek
fordon	járművel
fordon	jármű
fordon	gépjármű
fordon	járművek
regioner	régiói
regioner	régiók
väljer	választja
väljer	válasszon
väljer	választás
väljer	kiválasztja
framtiden	jövőbeli
framtiden	jövő
holm	holm
lokaler	helyiségek
lokaler	telephelyén
götalands	götaland
toronto	toronto
österrikiska	osztrák
österrikiska	ausztria
córdoba	córdoba
antoine	antoine
fire	tűz
judiska	zsidó
judiska	zsidók
saga	saga
saga	mese
deltagande	részvétel
deltagande	részvétel
deltagande	jelenlét
deltagande	részvétel
segrare	győztesek
segrare	győztes
segrare	nyertes
segrare	victor
segrare	viktor
jane	jane
carlo	carlo
shandong	shandong
tillfälle	alkalom
tillfälle	lehetőséget
tillfälle	lehetőség
margaret	margaret
margaret	margit
georgetown	georgetown
birgitta	bridget
götaland	götaland
förklarade	bejelentett
förklarade	elmagyarázta
förklarade	magyarázta
köra	vezetni
köra	vezess
köra	meghajtó
köra	vezet
köra	vezetés
köra	vezetési
traditionellt	hagyományos
traditionellt	tradicionális
traditionellt	hagyományosan
krävde	követelte
krävde	követelt
irak	irak
irak	iraki
upphov	emelkedés
referenser	hivatkozás
referenser	hivatkozásokat
referenser	hivatkozások
bbc	bbc
marshall	marshall
ombord	fedélzeten
ombord	fedélzeti
ombord	fedélzeten
antogs	elfogadva
antogs	elfogadott
delade	közös
delade	osztott
delade	megosztotta
delade	megosztott
delade	megosztva
kalendern	naptár
kalendern	naptári
remix	remix
organ	szervei
organ	szervek
organ	holttestek
organ	hullák
organ	testek
organ	szervek
organ	orgona
organ	szerv
diplomat	diplomata
santander	santander
amerika	amerika
amerika	america
thomson	thompson
thomson	thomson
enstaka	egyedülálló
enstaka	single
enstaka	egyetlen
enstaka	szingli
ansvarig	felelősségteljes
ansvarig	felelős
ansvarig	karbantartó
tillverkad	gyártottak
tillverkad	előállított
tillverkad	gyártott
tillverkad	készítette
tillverkad	készült
tillverkad	tett
emma	emmával
emma	emma
borgerliga	burzsoá
enheter	egységek
enheter	egység
enheter	jogalanyok
enheter	szervezetek
enheter	eszközök
enheter	berendezések
enheter	készülékek
montenegro	montenegró
lanserades	elindított
lanserades	indított
utsträckning	mértékben
rörande	megható
rörande	érintés
dålig	bad
dålig	rosz
dålig	rossz
veckan	héten
veckan	hét
veckan	hetente
veckan	heti
burkina	burkina
diameter	átmérője
diameter	átmérő
diameter	átmérőjű
ola	ola
jiangsu	jiangsu
mytologi	mitológia
motstånd	ellenálló
motstånd	rezisztencia
motstånd	ellenállás
motstånd	ellenzéki
motstånd	ellenzék
körde	vezetett
körde	hajtott
kritiker	kritikusok
kritiker	kritikus
motståndare	ellenfelek
motståndare	ellenfél
motståndare	ellenfele
häst	lovas
häst	ló
kyrkoherde	lelkész
kyrkoherde	tiszteletes
grå	ősz
grå	gray
grå	szürke
grå	ősz
grå	grey
grå	szürke
tyckte	hittem
tyckte	gondoltam
tyckte	gondolat
förstå	értem
förstå	megértés
förstå	egyetértés
förstå	megértő
förstå	megértést
bolívar	bolívar
strider	csaták
racing	racing
äktenskapet	házasság
äktenskapet	házasságot
flandern	flanders
herr	herr
carter	carter
stiftelsen	alap
stiftelsen	alapítvány
mord	emberölés
mord	gyilkosság
mord	gyilkosságok
mord	gyilkosság
naturen	jelleg
naturen	természet
enkla	egyszerű
enkla	szimpla
dave	dave
singlar	egyéni
resulterade	eredményezett
resulterade	eredményezte
låga	láng
låga	alacsonyan
låga	alacsony
latinska	latin
latinska	latinul
quercus	quercus
quercus	tölgy
korrekt	pontos
korrekt	helyes
korrekt	korrekt
korrekt	helyesen
ling	ling
lane	lane
lane	sáv
betala	fizess
betala	fizetni
betala	fizet
betala	fizetés
law	jogszabályok
law	jog
law	jogszabály
law	törvény
stjärnor	csillagok
stjärnor	sztárok
stjärnor	csillag
gifta	feleségül
gifta	házas
gifta	házasok
människa	ember
människa	emberi
scen	jelenet
scen	színpad
scen	színpadon
bit	harapás
bit	darabja
bit	darabka
bit	darab
faso	faso
trea	harmadik
trea	harmadszor
tusen	ezer
roland	roland
bredd	szélessége
bredd	szélesség
rothschild	rothschild
nielsen	nielsen
bevis	bizonyíték
bevis	bizonyítás
bevis	bizonyíték
bevis	bizonyítékok
aragonien	aragón
aragonien	aragon
skådespelerska	színésznő
litterära	irodalmi
hardy	hardy
riksdag	parlament
grundat	alapították
grundat	alapított
grundat	alapította
grundat	megalapozott
einar	einar
moritz	moritz
wolfgang	wolfgang
watson	watson
perspektiv	nézőpont
dasht	dast
skador	kár
skador	károsodás
skador	kárt
skador	sérülés
skador	károkozás
skador	károk
skador	kártérítés
skador	sérülés
skador	károkozás
skador	kár
skador	sérülés
skador	sérültek
skador	sérülések
chongqing	chongqing
skulptör	szobrász
nigeria	nigéria
mala	őrlés
mala	mala
elmer	elmer
handlingar	iratok
handlingar	dokumentumok
handlingar	okmányok
handlingar	dokumentum
drew	rajzolt
drew	drew
drew	rajzolta
sri	srí
klubbar	klubok
uppfattning	felfogás
uppfattning	érzékelés
uppfattning	fogantatás
bretagne	bretagne
bretagne	brittany
åtgärder	művelet
åtgärder	fellépés
åtgärder	cselekvési
åtgärder	cselekvés
åtgärder	akció
åtgärder	intézkedések
åtgärder	intézkedésekre
åtgärder	műveletek
åtgärder	fellépések
åtgärder	akciók
åtgärder	intézkedések
åtgärder	cselekvések
lima	lima
charlie	charlie
grader	fokban
grader	fok
passerar	tompított
passerar	múló
maryland	maryland
liverpool	liverpool
force	force
force	erő
salzburg	salzburg
gods	rakomány
gods	szállítmány
gods	árucikkek
gods	áruk
gods	javak
gods	áru
gods	rakomány
arkiv	adattár
arkiv	archívum
arkiv	fájl
arkiv	file
arkiv	akta
arkiv	archívum
main	fő
main	main
main	főbb
knappt	alig
knappt	aligha
knappt	alig
verkställande	végrehajtás
verkställande	végrehajtási
verkställande	kivégzés
verkställande	végrehajtás
verkställande	kivitelezés
verkställande	végrehajtó
verkställande	ügyvezető
sjunger	dalol
sjunger	énekel
sjunger	énekli
sjunger	ének
sjunger	éneklés
sjunger	énekelni
sjunger	énekel
ström	patak
elisabet	erzsébet
elisabet	elizabeth
elisabet	elisabeth
fristående	független
fristående	önálló
fristående	függetlenek
fristående	levált
blommor	virágok
blommor	virág
blommor	virágot
minsta	minimum
minsta	minimális
minsta	legkisebb
minsta	minimálisan
minsta	legkisebb
inspelad	rögzített
inspelad	rögzítve
inspelad	regisztrált
inspelad	nyilvántartott
målningar	festmények
behövde	kellett
behövde	szükséges
mclaren	mclaren
ungerska	magyarul
ungerska	magyarok
ungerska	magyar
ungerska	hungarian
forest	erdei
forest	erdő
forest	erdők
deep	mély
administratör	admin
administratör	adminisztrátor
administratör	adminisztrátor
administratör	ügyvezető
administratör	ügyintéző
administratör	tisztviselő
andrea	andrea
kvinnan	nő
kvinnan	asszony
kvinnan	nö
aktuella	áramlat
aktuella	jelenlegi
aktuella	aktuális
upptäckte	felfedezte
upptäckte	felfedezett
konflikt	ütközés
konflikt	konfliktusok
konflikt	konfliktus
awards	díjak
awards	gála
påve	pápa
påve	pope
beskrev	leírt
kennedy	kennedy
ulla	ulla
ingrid	ingrid
maritime	tengeri
maritime	tengerészeti
hms	hms
minister	miniszter
marsh	mocsár
marsh	marsh
skogen	erdőben
skogen	erdő
skogen	erdők
skogen	erdei
skogen	erdő
skogen	erdők
gränser	korlátok
gränser	korlátozások
gränser	határok
gränser	határértékek
gränser	korlátok
gränser	határokat
gränser	határok
gränser	határokon
gränser	határok
gränser	határok
gränser	határokon
framgångsrik	sikeres
framgångsrik	sikeresen
ökat	fokozott
ökat	emelkedett
ökat	megnövelt
ökat	megnőtt
ökat	megnövekedett
ökat	nőtt
ingenjör	mérnök
sälja	eladás
sälja	eladási
sälja	eladás
sälja	eladni
institute	intézet
institute	intézmény
provence	provence
sjöng	sang
sjöng	énekelt
sjöng	énekeltem
symbol	jelkép
symbol	szimbólum
eit	eit
dirigent	kalauz
livsmiljö	élőhelyek
livsmiljö	élőhely
eagle	sas
eagle	eagle
medarbetare	alkalmazott
medarbetare	alkalmazottak
medarbetare	munkavállaló
medarbetare	munkatárs
medarbetare	alkalmazottak
medarbetare	munkavállalók
medarbetare	foglalkoztatottak
medarbetare	munkatársak
medarbetare	munkatárs
medarbetare	munkatársai
medarbetare	munkatársak
akut	akut
akut	vészhelyzet
akut	sürgősségi
akut	sürgős
cabo	cabo
halmstad	halmstad
visby	visby
augustus	augustus
julia	julia
julia	júlia
julia	juliet
julia	júlia
tänker	gondolkodás
tänker	gondolkodik
tänker	gondolkodom
tänker	gondolkodó
komplett	komplett
komplett	teljes
komplett	teljessé
tänka	gondolkodás
tänka	gondolkodik
tänka	gondolkodom
tänka	gondolkodó
sidorna	lapok
sidorna	oldalakon
sidorna	oldalak
undersökningar	felmérés
undersökningar	felmérések
undersökningar	nyomozás
undersökningar	vizsgálatok
undersökningar	felmérések
undersökningar	vizsgálatok
undersökningar	tanulmányok
undersökningar	vizsgálatok
undersökningar	érdeklődni
hastighet	sebesség
hastighet	sebesség
hastighet	fordulatszám
hastighet	gyorsaság
begränsad	limited
begränsad	limitált
begränsad	korlátozott
begränsad	korlátolt
begränsad	korlátozott
begränsad	korlátozottak
aktivt	aktív
aktivt	aktívak
aktivt	aktívan
liberala	liberális
rätta	helyes
rätta	korrekt
djurart	faj
djurart	állatfaj
djurart	fajok
napoleon	napóleon
napoleon	napoleon
stuart	stuart
borg	borg
dör	meghal
dör	haldokló
dör	haldoklik
sullivan	sullivan
tunga	heavy
tunga	súlyos
tunga	nehéz
tunga	nyelve
tunga	nyelv
producerade	termelt
producerade	gyártott
producerade	előállított
individuella	egyén
individuella	egyéni
hitler	hitlert
hitler	hitler
cecilia	cecilia
kronan	koronát
kronan	crown
kronan	korona
cockerell	cockerell
ragnar	ragnar
part	party
part	buli
part	parti
arvid	arvid
inriktning	célzás
inriktning	eligazítás
inriktning	orientációs
inriktning	irányultság
knappast	aligha
knappast	alig
franche	franche
jansson	jansson
bildat	kialakult
bildat	alakított
bildat	alakult
mästerskap	bajnokság
lösning	megoldást
lösning	megoldás
lösning	oldat
moon	hold
moon	holdon
moon	holdat
moon	moon
gitarrist	gitáros
elias	elias
img	img
grav	sír
grav	sírba
grav	sír
wiki	wiki
lagar	jogszabályok
lagar	törvényeket
lagar	törvények
kontor	hivatalok
kontor	irodák
kontor	hivatal
kontor	iroda
alternativt	alternatívaként
alternativt	alternatív
alternativt	alternatíva
alternativt	alternatív
alltför	is
alltför	túl
sekunder	másodpercek
sekunder	másodperc
run	futás
frankfurt	frankfurt
teknisk	műszaki
teknisk	technikai
tillfälligt	ideiglenesen
tillfälligt	átmenetileg
tillfälligt	ideiglenesen
tillfälligt	ideiglenes
tillfälligt	átmeneti
champions	bajnokok
perry	perry
lotus	lótusz
utgivna	kibocsátott
utgivna	kiadott
utgivna	kiadva
brun	brown
brun	barna
clarke	clarke
playstation	playstation
für	für
becker	becker
lärde	tanított
utvecklats	fejlett
utvecklats	fejlesztett
utvecklats	kifejlesztett
utvecklats	kidolgozott
utvecklats	fejlődött
utvecklats	fejlődtek
manuel	manuel
församlingar	részegységek
påven	pápa
påven	pope
grundad	alapították
grundad	alapított
grundad	alapította
grundad	megalapozott
frederik	frederik
tiderna	idők
tiderna	időpontok
tiderna	times
rötter	gyökerek
cross	kereszt
cross	cross
cross	keresztbe
modeller	modellek
modeller	modelleket
peña	pena
elev	pupilla
elev	tanítvány
elev	tanuló
elev	hallgató
elev	tanítvány
elev	diák
elev	tanuló
leeds	leeds
framtida	jövőbeli
framtida	jövő
times	idők
times	időpontok
times	times
meta	meta
tävlar	versengő
flydde	elmenekült
flydde	megszökött
flydde	menekült
flydde	elmenekült
jakt	vadászat
jakt	hunt
jakt	vadászatot
jakt	vadászat
jakt	vadászik
jakt	vadászni
jakt	vadász
tillverkning	előállítás
tillverkning	gyártás
tillverkning	előállítás
tillverkning	gyártás
tillverkning	termelés
tillverkning	termelési
tillverkning	előállítás
tillverkning	gyártási
tillverkning	gyártás
karriären	karrier
beteende	magatartás
beteende	viselkedés
beteende	viselkedése
beteende	magatartás
beteende	viselkedés
meyer	meyer
drar	rajzol
drar	húz
vancouver	vancouver
burma	burma
burma	burmai
burma	mianmari
preussen	poroszország
tjänster	szolgáltatások
tjänster	szolgáltatás
personal	személyzet
personal	alkalmazottak
personal	személyzet
personal	munkatársak
sjukdomar	betegségek
sjukdomar	betegségek
sjukdomar	betegség
sjukdomar	megbetegedés
plus	plus
plus	plussz
plus	plusz
civila	civil
civila	polgári
civila	civil
civila	polgári
civila	civilek
amsterdam	amsterdam
amsterdam	amszterdam
amsterdam	amszterdami
morris	morris
intresserad	érdeklődő
intresserad	érdekel
intresserad	érdekelt
intresserad	érdekelne
intresserad	érdeklődni
guadeloupe	guadeloupe
kommunistiska	kommunisták
kommunistiska	kommunista
news	hírek
news	hír
philadelphia	philadelphiában
philadelphia	philadelphia
philadelphia	philadelphiai
stadsdel	borough
stadsdel	kerület
stadsdel	környéken
stadsdel	szomszédság
stadsdel	környék
guy	fickó
guy	guy
guy	pasi
guy	srác
tbilisi	tbiliszi
estadio	estadio
merrill	merrill
flat	lapos
flat	lakás
flat	sík
finna	megtalálni
finna	megállapítás
finna	találni
finna	megtalálni
wayne	wayne
ukrainska	ukrajna
ukrainska	ukrán
ukrainska	ukrajnai
fraser	mondatok
fraser	kifejezéseket
fraser	kifejezések
fraser	fraser
monument	műemlékek
monument	emlékmű
polis	zsaru
polis	rendőr
polis	rendőrség
polis	rendőr
hårda	nehéz
hårda	kemény
hårda	kíméletlen
hårda	durva
tillbringade	elköltött
tillbringade	költött
tillbringade	töltött
tillverkas	gyártottak
tillverkas	előállított
tillverkas	gyártott
rakt	egyenesen
rakt	egyenes
bahía	bahía
annorlunda	más
annorlunda	különböző
annorlunda	eltérő
bates	bates
svår	súlyos
svår	nehéz
svår	bonyolult
arenan	aréna
freden	béke
torget	square
torget	szögletes
torget	négyzetes
torget	tér
torget	négyzet
disney	disney
nick	nick
fame	hírnév
chapman	chapman
starta	start
starta	kezdés
starta	kezdeni
starta	kilövés
starta	indítás
ökad	fokozott
