категорія	kategorya
необхідні	kinakailangan
дали	nagbigay
літературний	pampanitikan
комах	insekto
юлія	yulia
юлія	julia
ріо	rio
ріо	río
текстів	teksto
зброю	sandata
зброю	armas
зброю	baril
посольство	embahada
ідею	idea
ідею	ideya
франц	franz
ядра	kernel
активний	active
активний	aktibong
активний	aktibo
співвідношення	proporsyon
співвідношення	ratio
співвідношення	aspeto
співвідношення	aspect
відень	vienna
суддя	hukom
суддя	husgahan
спроба	attempt
спроба	susubukan
спроба	pagtatangka
спроба	susubukang
швейцарія	switzerland
латвії	latbiya
платформа	platform
платформа	plataporma
ударні	drum
ударні	drums
кореспондент	correspondent
журі	hurado
спеціального	reptilya
стане	nagiging
сер	sir
навчального	akademikong
хосе	jose
хосе	jose
хосе	josé
концепції	konsepto
романи	nobelang
потребує	pangangailangan
потребує	nangangailangan
описує	naglalarawan
описує	inilalarawan
описує	naglalarawan
філософія	pilosopiya
передач	paglipat
джованні	giovanni
порівняння	paghahambing
порівняння	ikumpara
порівняння	ihambing
порівняння	paghambingin
порівняння	comparing
порівняння	diff
порівняння	paghahambing
диплом	diploma
встановлені	installed
встановлені	install
встановлені	nakaluklok
почався	nagsimula
почався	inumpisahan
почався	sinimulan
висока	high
висока	mataas
релігійні	relihiyoso
літературні	pampanitikan
акторка	aktres
акторка	artista
акторка	actress
історичної	makasaysayang
проводити	sumasailalim
фізика	pisikang
фізика	pisika
атаки	umaatake
атаки	attack
атаки	atake
наші	ating
наші	aming
наші	ours
наші	atin
тече	daloy
тече	umaagos
тече	lumilitaw
відоме	kilala
звільнений	umatake
звільнений	fired
спогади	alaala
югославії	yugoslavia
регулярно	regular
баварія	bavaria
баварія	bayern
залізничний	riles
бізнесу	entrepreneurial
дорослому	katutubo
дорослому	lumago
шампань	champagne
засіб	kasangkapan
тимчасово	pansamantala
тимчасово	pansamantala
ніби	daw
обмін	ibinabahagi
обмін	pagbabahagi
обмін	palitan
обмін	palit
платформи	platform
платформи	platform
платформи	plataporma
проектування	disenyo
скасування	pagkansela
довгі	mahaba
довгі	matagal
довгі	haba
антоніо	antonio
чорні	itim
ані	nor
фізичні	pisikal
медіа	media
медіа	midya
повернутися	bumalik
повернутися	pagbabalik
природні	likas
природні	natural
мозель	moselle
підхід	lapitan
підхід	lumapit
підхід	diskarte
хвіст	tail
хвіст	buntot
хвіст	ponytail
гілки	sanga
гілки	sangay
луар	loir
луар	loire
економічні	ekonomiya
економічні	economic
журналісти	pamamahayag
журналісти	mamamahayag
щит	kalasag
берлін	berlin
лікарня	hospital
лікарня	ospital
папи	papa
японський	hapon
японський	japanese
японський	hapones
вільний	libreng
вільний	free
вільний	libre
вільний	malaya
німецькою	aleman
живопис	painting
живопис	pinta
заліза	bakal
заліза	iron
вільно	malayang
вільно	libreng
вільно	free
вільно	libre
вільно	malaya
впровадження	pagpapatupad
впровадження	paglawak
нагоди	okasyon
вальтер	walther
вальтер	walter
справді	talaga
європа	europa
європа	gresya
приєднання	sumali
приєднання	sasali
приєднання	sali
приєднання	sumasali
приєднання	pagsali
адміністрація	pangangasiwa
адміністрація	pangasiwaan
дорослих	adult
знятий	lifted
фігури	personalidad
магазин	shop
магазин	tindahan
магазин	mamili
магазин	tindahan
магазин	store
армій	armies
розроблена	pagkakagawa
розроблена	dinisenyo
розроблена	idinisenyo
відповідальність	pananagutan
відповідальність	responsibilidad
розповсюдження	spread
розповсюдження	kumalat
розповсюдження	pagkalat
потік	flux
потік	daloy
потік	batis
потік	daloy
дана	dana
гай	gaius
гай	guy
поточний	current
поточний	kasalukuyan
поточний	kasalukuyang
розумію	maunawaan
розумію	intindihin
розумію	naiintindihan
розумію	maintindihan
колекція	koleksiyon
колекція	koleksyon
давніх	ancient
давніх	sinaunang
румунія	romania
підтвердження	pagkumpirma
підтвердження	kumpirmasyon
підтвердження	kinukumpirma
підтвердження	apruba
підтвердження	pagpayag
підтвердження	approval
культурі	fiction
танк	tank
танк	tangke
зрозуміло	naintindihan
медичний	medikal
медичний	medical
друзів	kaibigan
друзів	magkaibigan
коней	kabayo
виступ	pagtatanghal
виступ	pagganap
щороку	taunang
будинках	bahay
нор	nort
ібн	ibn
структур	istruktura
повітряно	makalipad
виконавців	mapagkukunan
виконавців	yaman
виконавців	kayamanan
четвертий	ikaapat
четвертий	fourth
зліва	natitira
зліва	pakaliwa
зліва	iniwan
зліва	naiwan
зліва	kaliwa
уникнути	iwasan
літ	lit
літ	maliwanag
маршрут	ruta
маршрут	route
маршрут	itinerary
царство	kaharian
едвард	edvard
едвард	edward
перемог	nanalo
перемог	panalo
перемог	pagkapanalo
пояснення	nagpapaliwanag
пояснення	paliwanag
пояснення	explain
пояснення	ipaliwanag
сприяє	nakakadagdag
сприяє	nagtataguyod
громадянство	nationality
громадянство	nasyonalidad
громадянство	pagkamamamayan
допомагає	tinutulungan
допомагає	tumutulong
журналістів	mamamahayag
засуджений	nahatulang
засуджений	convict
засуджений	nahatulan
вхід	login
вхід	log
вхід	pasukan
хан	khan
хан	han
художньої	maindayog
росіяни	russians
чарльз	charles
випадки	kaso
утримання	detention
вирішено	nalutas
вирішено	solved
вирішено	lutasin
розпаду	decay
призначено	inilaan
призначено	nilalayong
чорно	monochrome
проводять	nagastos
проводять	gastusin
проводять	gumastos
читання	mabasa
читання	nabasa
читання	basahin
читання	pagbabasa
читання	binabasa
пара	pares
пара	usok
виступали	gumanap
виступали	ginanap
союзників	allies
табір	kampo
почесні	honorific
смуги	stripes
перейшла	descended
офіцер	opisyal
сталося	naganap
сталося	nangyari
десятки	dozens
десятки	dosenang
десятки	dosena
десятки	dozen
житловий	residential
житловий	tirahan
сирії	syria
сирії	suwesya
колективу	tulungang
схожі	kapareho
схожі	magkatulad
схожі	katulad
схожі	magkamukha
схожі	kaugnayan
схожі	kaugnay
нагорода	gantimpala
нагорода	award
майбутнє	kinabukasan
майбутнє	hinaharap
почуття	feeling
почуття	pakiramdam
почуття	nararamdaman
почуття	kahulugan
почуття	sense
почуття	nadarama
почуття	damdamin
почуття	feelings
символів	character
символів	characters
активність	gawain
активність	aktibidad
надати	ibigay
надати	suplay
надати	supply
надати	ibigay
надати	magbigay
надати	grant
рейтингу	ranking
рейтингу	ranggo
наслідки	kahihinatnan
соціальні	panlipunan
соціальні	social
соціальні	sosyal
затвердження	apruba
затвердження	pagpayag
затвердження	approval
дворі	bakuran
обліку	bilangin
обліку	counting
обліку	nagbibilang
обліку	pagbibilang
обліку	pagsingil
знаходить	nahahanap
знаходить	humanap
маю	may
стефан	stefan
стефан	stephan
плавання	lumalangoy
плавання	swimming
середні	katamtaman
виглядає	mukhang
рідини	likido
формально	technically
підручник	handbook
підручник	manual
підручник	tutorial
танки	tangke
вперед	sulong
вперед	pasulong
вперед	ipasa
вперед	sugod
студенти	estudyante
владислав	vladislav
перевезення	transportasyon
перевезення	sasakyan
перевезення	kargada
перевезення	kargamento
широкий	malapad
широкий	pinalawak
червоні	scarlet
червоні	pula
червоні	red
майна	property
релігія	pananampalataya
релігія	relihiyon
класифікація	klasipikasyon
вилучено	tinanggal
вилучено	natanggal
вилучено	delete
вилучено	tinanggal
вилучено	naalis
вилучено	inalis
галереї	galleries
галереї	gallery
вбивства	murders
громадяни	mamamayan
дипломат	diplomat
зйомки	film
зйомки	shooting
зйомки	pagbaril
зйомки	pamamaril
повноваження	pananagutan
кохання	nagmahal
кохання	love
кохання	nagmamahal
показано	ipinapakita
показано	ipinakita
показано	ipinapakita
показано	ipapakita
важливі	kahalaga
важливі	mahalaga
майстри	wizards
йосип	joseph
йосип	josip
тижні	linggo
ґрунту	lupa
масив	array
масив	massif
радник	adviser
радник	tagapayo
радник	tagapayo
радник	tagapayo
артур	arthur
звук	tunog
звук	mute
рекорд	record
рекорд	talaan
рекорд	rekord
епоху	epoch
втрат	pagkalugi
революція	himagsikang
революція	rebolusyon
новгород	novgorod
валентин	valentin
професія	propesyon
сталі	constants
вдається	succeeding
вашингтон	washington
досяг	nakamit
досяг	nakakamit
досяг	achieved
зоряна	stellar
виділення	allocation
виділення	emphasis
спілкування	komunikasyon
спілкування	kinakausap
спілкування	usapan
спілкування	uusap
спілкування	communion
спілкування	chat
відвідав	pinuntahan
відвідав	bumisita
відвідав	binisita
квітки	bulaklak
станіслава	stanislaus
власність	property
різниця	diff
різниця	pagkakaiba
різниця	pinahahalagahan
різниця	cares
акт	act
акт	kikilos
акт	kumilos
відповідні	naaangkop
відповідні	angkop
онлайн	online
дозвіл	pahintulot
дозвіл	permiso
закриття	pagsasara
закриття	close
закриття	malapit
закриття	isara
закриття	closing
закриття	pagsara
закриття	isara
руїни	makawala
принц	prinsipe
принц	prince
нормандія	normandia
параметри	opsyon
параметри	options
параметри	parameter
альбомів	album
альбомів	albums
тісно	closely
франсуа	françois
миколая	nicolás
миколая	nicholas
випущена	lisensiyado
функцію	tungkulin
функцію	punsiyon
православні	ortodoksong
говорити	magsalita
говорити	usap
говорити	usapan
говорити	talk
говорити	magsalita
говорити	nagsasalita
ситуацію	situation
ситуацію	sitwasyon
зібрав	inipon
зібрав	kapnayan
погано	bad
погано	masamang
погано	masama
майя	maya
економічна	ekonomiya
економічна	economic
сестри	sis
сестри	sisters
переваги	pakinabang
переваги	kalamangan
переваги	benepisyo
плато	plateau
озер	lakes
млин	mill
парламент	parlyamento
найкраще	makakaya
найкраще	pinakamagandang
найкраще	pinakamaganda
найкраще	best
яйця	itlog
селах	villages
селах	nayon
манчестер	manchester
предмети	bagay
сесії	dambana
сесії	sesyon
сесії	session
міліції	militia
проходження	transit
закінчується	matatapos
закінчується	nagtatapos
закінчується	ending
природний	likas
природний	natural
виконують	magsagawa
виконують	isagawa
виконують	maisagawa
становлення	nagiging
луїс	luiz
луїс	luis
луїс	louis
фінансування	pinondohan
фінансування	financing
фінансування	pagpopondo
файлів	files
файлів	file
журнали	magasin
журнали	journal
журнали	log
фінал	finale
фінал	pinal
фінал	pangwakas
фінал	final
фінал	panghuling
двері	pinto
двері	pintuan
двері	pinto
мері	meri
мері	mary
мері	maria
вузлів	knots
вузлів	nodes
книжки	libro
книжки	aklat
передав	kamay
токіо	tokyo
пригоди	adventures
пригоди	pakikipagsapalaran
пригоди	adventure
депо	depot
кабінет	parlor
кабінет	gabinete
кабінет	cabinet
архітектори	builders
подорожі	bumiyahe
подорожі	travel
подорожі	paglalakbay
подорожі	journey
подорожі	paglalakbay
сторона	gilid
сторона	tabi
сторона	karamay
сторона	tagiliran
відмінності	pagkakaiba
вікторія	victoria
серце	heart
серце	puso
записи	entries
дон	don
спадщина	pamana
спадщина	heritage
вбивство	murder
вбивство	pagpatay
музична	musikal
музична	musical
ансамбль	ensemble
включення	magsama
включення	isama
включення	nagsasama
включення	pagsasama
включення	isasama
листи	letra
листи	letters
листи	titik
шар	patong
душі	shower
душі	paliguan
душі	kaluluwa
ноги	talampakan
ноги	paa
ноги	binti
особисте	personal
особисте	pribado
особисте	pribadong
приналежність	apparatus
побачив	saw
побачив	nakita
пропоную	imungkahi
напрямки	direksiyon
відновити	reset
відновити	ibalik
відновити	makuha
відновити	recover
відновити	mabawi
відновити	ibalik
відновити	ipagpatuloy
відновити	ituloy
відновити	itutuloy
автономна	autonomous
автономна	awtonomong
автономна	sosyalistikong
македонії	masedonya
кампанія	campania
кампанія	kampanya
практика	pagsasanay
практика	practice
практика	praktis
запитання	katanungan
запитання	tanong
запитання	katanungan
запитання	tanong
драматург	playwright
розпочато	nagsimula
розпочато	inumpisahan
розпочато	sinimulan
марко	marko
марко	marco
намір	intention
воротар	goalkeeper
додаток	aplikasyon
додаток	app
додаток	appendix
додаток	plugin
продаж	nagtitinda
продаж	selling
продаж	pagbebenta
продаж	nagbebenta
продаж	sale
продаж	ibinibenta
продаж	pagbenta
продаж	benta
сонце	sun
сонце	araw
сонце	sunshine
дядько	tito
дядько	tiyuhin
дядько	uncle
дядько	tiyo
оточення	lokalidad
оточення	entourage
бен	ben
реакція	reaksyon
реакція	reaction
моделювання	modelling
моделювання	modeling
версій	bersyon
алі	ali
редакція	edition
редакція	edisyon
самий	parehong
самий	same
розміщено	inilagay
розміщено	nilagay
розміщено	nakalagay
зали	hall
документ	doc
документ	dokumento
символи	character
символи	characters
крізь	through
індія	india
весілля	kasal
весілля	kasalan
весілля	wedding
проживають	favoring
складова	sahog
конференція	conference
конференція	pagpupulong
стверджує	claims
зазнали	nagdusa
регіонах	rehiyon
королева	queen
королева	reyna
монета	barya
монета	coin
математичних	matematikal
різновид	mabait
продукт	produkto
формули	formulas
формули	formulae
британська	british
дух	diwa
єгипет	ehipto
готель	inn
готель	otel
готель	otel
готель	hotel
сучасне	makabagong
сучасне	modern
сучасне	modernong
сучасне	makabago
сучасне	kapanahon
новини	balita
новини	news
мінськ	minsk
космос	cosmos
космос	kosmos
кулі	lobo
кулі	bullets
вчитель	guro
вчитель	teacher
корисні	makatutulong
корисні	nakatulong
корисні	nakakatulong
свобода	kalayaan
свобода	liberty
свобода	kalayaan
внутрішні	panloob
внутрішні	internal
критиків	critics
коефіцієнт	coefficient
коефіцієнт	gini
коефіцієнт	ratio
коефіцієнт	factor
коефіцієнт	kadahilanan
вийти	lumabas
вийти	umalis
вийти	lumabas
представниками	outreach
верхні	hautes
верхні	itaas
верхні	upper
конго	ehipto
конго	congo
молода	bata
диск	disk
диск	disc
русь	rus
арденни	ardennes
сона	sona
місцевий	lokal
хуан	juan
хуан	huang
зберегти	pol
зберегти	save
душу	kaluluwa
душу	soul
молодь	kabataan
рівне	pantay
міді	tanso
японська	hapon
японська	japanese
японська	hapones
особливий	espesyal
особливий	special
прага	praga
прага	prague
вікна	windows
семен	semen
семен	semilya
алгоритм	algorithm
ріг	sungay
дем	dem
норм	norm
поляків	poles
андерсон	anderson
худоби	pinamamahalaan
худоби	pinamamahalaang
атмосфера	kapaligiran
діяти	acting
діяти	kumikilos
діяти	act
діяти	kikilos
діяти	kumilos
щастя	ligaya
щастя	saya
щастя	kaligayahan
землею	daigdig
землею	lupa
землею	lupa
землею	ground
десяти	sampung
десяти	sampu
коротка	maiksi
коротка	maikli
коротка	short
коротка	pandak
коротка	maikling
намагалися	tried
намагалися	sumubok
намагалися	nasubukan
намагалися	sinubukan
джо	joe
адам	adam
адам	adan
берегах	shores
стрільби	shooting
стрільби	pagbaril
стрільби	pamamaril
шукати	naghanap
шукати	hanapin
шукати	maghanap
шукати	paghanap
шукати	paghahanap
шукати	humingi
канадський	canadian
провели	isinasagawa
зелені	berdeng
зелені	green
зелені	berde
секції	section
секції	seksyon
секції	seksiyon
переклади	pagsasalin
заповідник	reserve
заповідник	reserba
іль	île
іль	pulo
туреччина	turkey
туреччина	turkiya
показав	nagpakita
показав	pinakita
виходять	emerge
переїхала	inilipat
прийняти	tanggapin
прийняти	accept
розслідування	imbestigahan
розслідування	imbestigasyon
розслідування	pagsisiyasat
розслідування	pagtatanong
ресурс	mapagkukunan
ресурс	resource
місцями	paminsan
удар	tumama
удар	hit
удар	tinamaan
удар	punch
автобус	bus
переговори	negotiations
компоненти	sangkap
компоненти	components
александр	alexandre
посилення	paglakas
призначена	assigned
призначена	kagustuhang
призначена	itinalaga
призначена	nakatalaga
літери	letra
літери	letters
літери	titik
літери	character
літери	characters
сценарій	scenario
сценарій	script
мюнхен	munich
бійців	fighters
бек	beck
буду	makapag
буду	gonna
зразки	sample
зразки	halimbawa
албанії	albanya
албанії	albania
анрі	henri
анрі	enrique
анрі	henry
каже	sabi
трон	trono
квартира	apartment
ато	ato
баку	baku
ваги	timbangin
фізик	pisiko
враховуючи	considering
португалія	portugal
припущення	conjecture
припущення	assuming
припущення	kutob
дошка	lupon
дошка	board
рівнів	levels
долі	kapalaran
проспект	avenue
проспект	abenida
твердження	pahayag
жодних	wala
поранений	injured
поранений	nasugatan
поранений	nasugatan
торгівля	trading
торгівля	kalakalan
торгівля	ipagpalit
торгівля	magnegosyo
торгівля	trade
королеви	queens
випадково	sinasadyang
вшанування	karangalan
звернення	couples
звернення	apila
звернення	umapela
звернення	apela
хімічні	chemical
хімічні	kemikal
заводи	halaman
долю	kapalaran
введено	inilagay
введено	pinasok
введено	naipasok
культ	kargo
культ	kulto
річ	bagay
рнк	rna
природа	kalikasan
природа	nature
найбільшу	pinakamalaking
стояв	tumindig
суму	sum
суму	kabuuan
суму	halaga
ізраїль	israel
клан	angkan
клан	clan
клан	kapisanan
поєднання	kumbinasyon
поєднання	kombinasyon
єгипті	ehipto
реконструкції	tatag
знав	alam
макс	max
урахуванням	sensitibong
урахуванням	sensitive
урахуванням	sensitibo
служить	daigdig
служить	empleyado
служить	naglilingkod
споживання	consumption
споживання	paggamit
згадки	pagbanggit
згадки	mentions
згадки	binabanggit
каплиця	kapilya
динамо	dinamo
компонентів	sangkap
компонентів	components
конгресу	congressional
конгресу	kongreso
виявив	natuklasan
призначені	assigned
призначені	kagustuhang
призначені	itinalaga
призначені	nakatalaga
призначені	itinalagang
призначені	designated
призначені	nagaganap
працівники	manggagawa
заняття	gawain
заняття	aktibidades
марокко	morocco
вільна	freestyle
вільна	libreng
вільна	free
вільна	libre
вільна	malaya
георгія	george
продукція	produksyon
продукція	production
продукція	produkto
предмет	sasailalim
предмет	paksa
предмет	subject
відкрили	nagbukas
відкрили	binuksan
потенціал	posibleng
губернатор	governor
губернатор	gobernador
студія	studio
сума	sum
сума	kabuuan
сума	halaga
правом	awtoridad
правом	otoridad
правом	authority
правом	kapangyarihan
десятиліття	dekada
доба	edad
доба	age
концепція	konsepto
концепція	paglilihi
концепція	conception
тимошенко	tymoshenko
фінляндія	finland
залишаються	mananatili
залишаються	mananatiling
розміщені	inilaan
розміщені	nilalayong
біології	biology
біології	biyolohiya
звичайна	normal
ботанічний	botanic
ботанічний	botanical
відбувалися	nangyayari
величина	magnitude
виступала	gumanap
виступала	ginanap
відтворення	maibigay
відтворення	rendering
відтворення	paglalaro
відтворення	naglalaro
править	reigns
править	reign
схеми	scheme
можливе	maaari
можливе	posible
можливе	possible
можливе	maari
можливе	posibleng
сильний	mabigat
сильний	malakas
сильний	strong
виконується	takbo
виконується	pagtakbo
виконується	tumatakbo
архієпископ	arsobispo
оголошення	pagpapahayag
оголошення	ads
оголошення	patalastas
оголошення	inuri
оголошення	pagpapahayag
оголошення	ipinapahayag
оголошення	ipahayag
оголошення	declare
розробку	pagbuo
постачання	paghanap
постачання	suplay
постачання	supply
громадянин	mamamayan
громадянин	citizen
старше	older
форт	kuta
форт	kutang
форт	fort
удару	punch
бойовий	aaway
бойовий	fighting
бачив	seen
бачив	nakita
бачив	saw
бачив	nakita
любить	loves
едуард	edward
едуард	eduard
цілий	whole
цілий	buo
цілий	buong
дер	der
ірану	iran
бразилія	brazil
ремонт	repair
ремонт	pagsasaayos
широке	malawak
мінімум	pinakamababa
мінімум	pinakamaliit
мінімум	minimum
мінімум	pinakamababang
додатково	pauna
додатково	advanced
роберта	roberta
бачити	nakikita
джек	jack
астроном	astronomer
екологія	ekolohiya
завоювання	conquest
легенда	alamat
легенда	legend
поверхня	ibabaw
спортсмени	athlete
спортсмени	atleta
випущено	pinakawalan
випущено	inisyu
скульптура	iskultura
бельгія	belgium
глибині	hukay
глибині	pit
сміт	smith
європейська	europeo
європейська	european
хочу	wanna
хочу	gustong
хочу	gusto
хочу	want
хочу	nais
солі	asin
архітектурний	arkitektura
півострів	tangway
марі	marie
марі	mari
маєток	mansion
маєток	firefly
зброєю	sandata
зброєю	armas
могили	puntod
могили	libingan
могили	graves
могили	puntod
могили	libingan
могили	grave
зусилля	efforts
зусилля	pagsusumikap
зусилля	pagsisikap
зусилля	effort
зусилля	pagsisikap
кавалер	inaasahan
основне	pangunahing
основне	pangunahin
основне	pundamental
основне	pangunahing
основне	pangunahin
співаки	singers
тер	ter
варшава	warszawa
східні	silangang
речей	bagay
ураження	naapektuhan
ураження	nadamay
ураження	affected
ураження	apektado
ураження	maaapektuhan
їхня	kanila
зеландії	zealand
опера	opera
вчителів	teachers
переслідування	panggugulo
переслідування	pananakot
переслідування	pursuit
каліфорнії	ucla
венеції	venice
венеції	venezia
активні	active
активні	aktibong
активні	aktibo
суспільно	naghanda
суспільно	handa
суспільно	inihanda
математик	matematiko
польською	polish
задачі	gawain
задачі	gawain
реал	real
гірський	bundok
хребта	vertebrae
хребта	ridge
квіти	bulaklak
поставити	nilagay
поставити	ilagay
поставити	pila
поставити	queue
засідання	miting
засідання	pulong
засідання	pagkakakilala
засідання	pagpupulong
лекції	lektura
лекції	lecture
лекції	panayam
камери	kamera
камери	camera
друг	kaibigan
друг	makipagkaibigan
майстра	wizard
цска	cska
протистояння	pagsalungat
вели	nangunguna
болгарія	biyetnam
болгарія	bulgaria
постійного	matiyaga
аргументи	argumento
ефективність	husay
ефективність	kahusayan
ефективність	bisa
ефективність	pagtatanghal
ефективність	pagganap
драматичний	drama
найвища	pinakamataas
якісь	any
аварії	crash
правий	diba
правий	kanang
хай	hai
хай	mahaba
хай	matagal
хай	haba
мін	ming
мін	min
судді	hukom
судді	husgahan
судді	judges
фабрика	pabrika
фабрика	factory
рота	bunganga
рота	bibig
офіційні	official
офіційні	opisyal
океан	karagatan
хору	glee
сусідніх	karatig
проходила	pagpasa
проходила	passing
проходила	ipinapasa
дитинства	pagkabata
секунд	seconds
секунд	segundo
оборону	ipagtanggol
масиву	array
адміністратора	administrator
адміністратора	administrador
адміністратора	tagapangasiwa
ближче	closer
ближче	palapit
мережу	networking
супутник	satellite
супутник	sputnik
супутник	buwan
супутник	moon
повстанців	rebelde
показники	personalidad
яскраво	nakalilito
малюнок	pagguhit
малюнок	drawing
адмірал	admiral
зрозуміти	maunawaan
зрозуміти	intindihin
зрозуміти	naiintindihan
зрозуміти	maintindihan
дивись	tumingin
дивись	look
злиття	pagsamahin
злиття	fusion
злиття	paghabi
злиття	nagsasama
відгуки	review
відгуки	feedback
відгуки	puna
перевірки	pagsusulit
перевірки	beripikasyon
перевірки	tseke
основа	base
запрошення	imbitahan
запрошення	anyayahan
запрошення	paanyaya
запрошення	imbitasyon
туризм	tourism
туризм	turismo
демократична	democratic
демократична	demokratikong
напад	attack
напад	atake
напад	assault
основ	pundasyon
пана	pana
композиція	track
композиція	subaybayan
композиція	komposisyon
конституція	constitution
ночі	nights
ночі	gabi
досягти	makakamit
досягти	makamit
досягти	achieve
професійний	professional
професійний	propesyonal
імовірно	daw
росіян	russians
рахунку	scores
перепис	census
дивіться	watch
дивіться	panoorin
дивіться	relo
дивіться	tumingin
дивіться	look
включно	kasama
включно	kasama
включно	inclusive
повинно	dapat
використані	ginamit
використані	nagamit
використані	ginagamit
рамки	frame
рамки	hangganan
лісі	kagubatan
лісі	woods
лісі	kakahuyan
суть	kakanyahan
досягла	naabot
захопити	kunan
захопити	kumuha
захопити	capture
риба	isda
ракет	rockets
кольорів	kulay
чехословаччини	czechoslovakia
розмноження	breeding
розмноження	aanak
розмноження	lahi
розмноження	pagpaparami
тоні	toni
тоні	tony
патріархату	patriarchate
члена	miyembro
фіфа	fifa
ран	ran
африка	africa
африка	aprika
друку	printing
посольства	embahada
ядро	kernel
ядро	nucleus
ядро	ubod
ядро	core
оновлення	update
оновлення	updates
оновлення	update
регіони	rehiyon
попередження	anunsyo
попередження	alerto
попередження	alert
попередження	babala
губернатора	governor
губернатора	gobernador
логотип	logo
критик	kritiko
стрічка	ticker
стрічка	reel
стрічка	feed
стрічка	tape
стрічка	ribbon
стрічка	laso
випробувань	trials
вокзал	estasyon
вокзал	station
вокзал	istasyon
королівський	royal
вибуху	sumabog
діях	yugto
кістки	bones
кістки	buto
критика	kritika
тбілісі	tbilisi
вступ	pagpapakilala
вступ	panimula
вступ	intro
запит	requested
запит	hiniling
запит	humiling
запит	hiningi
запит	hilingin
запит	kahilingan
запит	hiling
запит	request
запит	humiling
запит	query
запит	hiling
вест	west
вест	kanluran
зібрані	tinipon
зібрані	naipon
зібрані	inipon
зібрані	kapnayan
андре	andre
андре	andré
дочки	daughters
впливає	nakakaapekto
впливає	nakakaimpluwensiya
впливає	impluwensya
впливає	epekto
англо	anglo
речення	pangungusap
речення	pangungusap
графік	grapo
графік	balangkas
реклама	pagpapatalastas
реклама	advertising
реклама	ads
реклама	patalastas
арт	art
арт	sining
допоміг	natulungan
допоміг	tinulungan
америка	amerika
америка	america
америка	amerika
президенти	pangulo
президенти	presidente
проблему	problema
кодекс	codex
енергія	energies
енергія	enerhiya
любові	hilig
діаспора	diaspora
гвінеї	guinea
виведення	output
давид	david
оркестр	orchestra
святі	banal
нобелівської	nobel
рельєф	tulong
рельєф	kaluwagan
рельєф	relief
призначив	hinirang
поміж	pagitan
приходить	lumapit
індонезії	indonesia
вогнем	fire
вогнем	sunog
вогнем	apoy
обласний	pampook
обласний	regional
обласний	rehiyonal
покращення	pagpapabuti
покращення	pagpapahusay
покращення	pagandahin
покращення	enhancement
покращення	pagandahin
покращення	pagbutihin
покращення	pagpapaganda
явно	obviously
читачів	tagasunod
мур	moore
угорщині	hungary
іраку	iraq
випустив	unleashed
парки	parke
парки	parks
існувати	ceased
срібла	pilak
срібла	silver
туристів	turista
отто	otto
образи	abuso
образи	aabuso
образи	fights
морська	marine
морська	naval
австрійський	austrian
швидкого	mabilisan
джерсі	jersey
організатор	organizer
усім	lahat
майно	property
майно	estate
реліз	bitawan
реліз	ilabas
реліз	pakawalan
запас	lumutang
запас	imbentaryo
запас	inventory
виявили	natuklasan
мадрид	madrid
лука	luka
лука	luca
здобули	nagtapos
підполковник	colonel
голоси	votes
голоси	boto
голоси	tinig
втручання	pamamagitan
жовтий	dilaw
жовтий	yellow
вина	alak
лікаря	doktor
лікаря	doctor
зіткнення	collision
зіткнення	banggaan
способи	pamamaraan
присутній	dadalo
баден	baden
бордо	burdeos
залишилася	nanatiling
залишилася	naiiwan
орбіти	pagkahilig
словом	counsel
словом	salitang
словом	salita
тебе	ikaw
тебе	ka
тебе	mo
установка	rig
альберт	albert
важливе	kahalaga
важливе	mahalaga
знято	releasing
крок	hakbang
крок	step
крок	croc
людства	sangkatauhan
комедії	katatawanan
комедії	comedy
хребет	tinik
хребет	saklaw
хребет	hanay
хребет	katigasan
хребет	ridge
зразка	sample
зразка	halimbawa
кирило	cyril
відповідальності	pananagutan
найменування	ipangalan
носій	media
носій	midya
носій	katamtaman
поліція	pulisya
поліція	pulis
негайно	kaagad
негайно	agad
негайно	napipintong
негайно	agarang
негайно	kagyat
негайно	kaagad
скелі	cliffs
скелі	bangin
скелі	cliff
скелі	bato
адміністратор	admin
адміністратор	administrator
адміністратор	administrador
адміністратор	tagapangasiwa
срібло	pilak
срібло	silver
біль	sakit
біль	kirot
тисячоліття	milenyo
тисячоліття	millennium
колумбії	colombia
напряму	direkta
романа	romana
творчий	creative
творчий	malikhain
плоди	prutas
плоди	bunga
плоди	fruits
плоди	prutas
хор	koro
хор	glee
лат	lats
звернувся	hinarap
звернувся	apela
лівий	natitira
лівий	pakaliwa
лівий	iniwan
лівий	naiwan
лівий	kaliwa
хвилини	minuto
хвилини	minuto
човен	bangka
сто	daang
сто	sto
задній	hulihan
звіт	iulat
звіт	ulat
жіноча	babae
жіноча	female
рядок	linyang
рядок	linya
рядок	line
рядок	string
рядок	hilera
рядок	row
громадянська	civil
громадянська	sibil
двадцять	bente
двадцять	dalawampu
італійська	italian
італійська	italyano
акторів	actors
акторів	aktor
жіночий	babae
жіночий	female
угода	tipan
угода	pakikitungo
угода	deal
угода	kasunduan
африканських	aprikano
африканських	african
поезія	tula
поезія	poetry
дала	sinampal
дала	nagbigay
філії	sanga
філії	sangay
математика	matematika
математика	math
знищити	sirain
знищити	wasakin
знищити	alisin
принца	prinsipe
принца	prince
переміщення	lilipat
переміщення	gumagalaw
переміщення	displacement
відчуття	feeling
відчуття	pakiramdam
