категория	категорія
феррари	феррарі
феррари	ferrari
данила	данила
кланов	роди
найт	лицар
влажные	вологе
влажные	волога
бесплатные	вільна
бесплатные	безкоштовне
бесплатные	вільний
бесплатные	безкоштовно
бесплатные	вільно
упаковки	пакування
упаковки	упаковка
упаковки	пакування
упаковки	пакунки
поет	співає
поет	спів
поет	співати
поет	співає
космическое	космічні
консистории	консисторія
фрейд	фрейд
фея	фея
крокодил	крокодил
крокодил	крок
совершенные	вчинив
совершенные	скоїв
прервать	переривання
прервать	перервати
прервать	перервати
прервать	припинити
никколо	нікколо
минералогии	нормативні
грн	грн
тасмании	тасманійський
тасмании	тасманія
омана	оману
тонко	тонкий
тонко	тонко
дроздов	дроздов
подвал	льох
подвал	підвал
пила	випив
пила	випили
пила	пив
пила	пила
пила	бачив
пила	побачив
пила	побачила
пила	побачили
полночь	опівночі
полночь	північ
розовая	рожева
розовая	рожевий
угрожать	лякає
угрожать	погрожує
угрожать	загрожують
владельцам	власники
салтыков	салтиков
сеймур	сеймур
сломал	розбили
сломал	розійшлися
сломал	зламав
сломал	відійшли
тани	тані
увеличено	збільшив
ролики	плями
ролики	плям
ппс	ppp
кортес	кортес
гигантская	giant
гигантская	велетенська
гигантская	гігант
гигантская	велетень
гигантская	гігантський
массимо	массімо
йон	іон
клён	клен
стаффорд	стаффорд
подписана	підписано
подписана	підписав
подписана	підписали
струве	струве
меган	меган
меган	меган
дорого	дорого
бритни	брітні
троица	трійця
троица	трійці
троица	трініті
баптистов	баптистська
петли	петлю
игнасио	ігнасіо
аня	аня
гаубица	гаубиця
цзянсу	цзянсу
бер	бер
неприятие	запереченням
сжечь	спалити
сжечь	записати
сжечь	burn
фабиан	фабіан
песо	песо
песо	песо
отправила	надіслано
отправила	надіслані
канонизации	канонізація
предательство	зради
предательство	зрада
консоль	консолі
консоль	консоль
понижение	зниження
понижение	понизити
веймар	веймар
пресечения	блокувати
самсон	самсон
трубопроводов	трубопроводів
эльдар	ельдар
преемственности	неперервність
палестинских	палестинська
тейт	тейт
уверена	впевнений
уверена	звичайно
уверена	впевнені
молчанов	молчанов
вмешаться	втрутитися
фила	філ
трофеи	видобуток
трофеи	трофеї
выборки	вибірковий
доминирует	домінує
кауфман	кауфмана
эктор	ектор
дидье	дідьє
расписания	розклади
расписания	розкладів
прототипов	прототипи
прибывшие	прибуття
грязь	бруд
грязь	бруд
ярдов	ярдів
михай	бенюк
крюгер	крюгер
кампос	кампос
смолы	смол
смолы	смола
злодей	villain
доэрти	догерті
малиновский	малиновський
становясь	стає
становясь	становлення
становясь	ставши
свифт	swift
сирота	сирота
строгое	строга
строгое	суворий
горячая	гаряча
горячая	hot
горячая	гарячий
горячая	гаряче
горячая	гарячі
фарси	фарсі
эльза	ельза
еженедельно	щотижня
нигера	нігер
родион	родіон
хостинг	приймати
люблин	люблін
люблин	любліні
кровати	ліжок
кровати	ліжка
кровати	ліжко
кровати	постіль
эвелин	евелін
еле	навряд
еле	ледве
омега	омега
перечислить	перерахувати
ухудшения	погіршується
тирана	тирана
тирана	тиран
микро	мікро
убитый	загинути
убитый	убитий
бородино	бородіно
аксёнов	аксьонов
строгие	строга
строгие	суворий
ерёменко	єременко
нигер	нігер
топор	сокира
манхэттен	манхеттен
роса	роса
роса	роси
поставляется	вказано
поставляется	надано
вольт	volt
вольт	вольт
банкир	банкір
приветствие	привітання
приветствие	салют
неприятно	неприємна
переходя	повернули
переходя	здавати
осей	осі
черкесии	черкесія
профилактика	запобігання
профилактика	профілактика
чувствую	feel
чувствую	відчуваю
чувствую	відчути
коэффициентов	коефіцієнти
старения	старіння
старения	старіння
вальдемар	вальдемар
андерсен	андерсен
вип	vip
оливия	олівія
уттар	уттар
взаимодействовать	взаємодії
какао	какао
водопады	водоспади
водопады	водоспадів
баронесса	карлівна
шамиля	шаміль
высочество	високість
эстрада	естрада
допроса	допит
допроса	допиту
трубе	труба
покупка	купити
покупка	придбати
покупка	покупка
покупка	придбання
покупка	покупку
покупка	закупівля
покупка	купівлю
покупка	купівля
покупка	купувати
благословения	благословення
благословения	насолоди
танцор	танцівниця
танцор	dancer
танцор	танцюрист
взаимосвязь	стосунки
взаимосвязь	взаємовідношення
еда	харчування
еда	їжа
грузин	грузини
дэй	день
дэй	дню
дэй	дня
евромайдана	євромайдан
правосудие	справедливість
правосудие	правосуддя
ориентированный	орієнтовані
сандерс	сандерс
сочинять	створення
мефодий	мефодія
муравей	мурашка
муравей	мурашки
муравей	мурахи
хэбэй	хебей
кими	kimi
полоски	смужки
обновить	оновити
обновить	оновлювати
обновить	оновити
обновить	оновлення
обновить	поновити
обновить	оновити
обновить	оновлення
обновить	перезавантаження
бали	балі
монстры	монстри
расширенная	розширені
расширенная	розширена
расширенная	розширений
расширенная	збільшено
расширенная	широкий
звери	звірі
звери	звірі
звери	тварини
рыбак	рибалка
некуда	нікуди
некуда	ніде
брошюры	брошур
бангкок	бангкок
зажигания	запалювання
лобанов	лобанов
худший	найгірші
худший	найгірше
худший	найгірша
худший	найстрашніше
репетиции	репетиція
репетиции	репетиції
репетиции	репетицію
репетиции	репетиції
гуандун	ґуандун
щиты	щити
сеговия	сеговія
клифф	скелі
упростить	спростити
упростить	спрощена
ванесса	ванесса
партнеров	партнери
рогатый	рогатий
коимбра	коїмбра
альбедо	альбедо
индивидуальное	окремих
индивидуальное	індивідуальна
индивидуальное	індивідуальні
индивидуальное	індивідуальне
индивидуальное	окремі
индивидуальное	індивідуальний
пророков	пророків
тематический	тематичний
наследование	спадщину
наследование	успадкування
печень	печінка
печень	печінки
мпа	mpa
замерзает	виконали
лиственных	листяних
милтон	мілтон
байрон	байрон
участвовавшие	участь
кузнец	коваль
картман	картман
константы	сталі
десятой	десяту
десятой	десятий
корреспонденции	відповідності
корреспонденции	листів
таза	таз
бри	брі
бри	брі
берген	берген
уходу	плювати
реорганизация	реструктуризації
запятая	кома
запятая	комами
гаджет	гаджет
возражение	протест
возражение	заперечую
кала	кала
автономия	автономія
дизайнеров	дизайнери
дизайнеров	дизайнерів
псы	псів
псы	собак
псы	собаки
псы	пси
гномов	гноми
гномов	гномів
гномов	карликів
сомерсет	сомерсет
либерии	ліберія
максвелл	максвелл
хорн	ріг
хорн	горн
величие	велич
величие	величі
предложите	підкажіть
предложите	запропонувати
ведьм	відьом
ведьм	відьми
хунну	хунну
йога	йога
йога	йоги
йога	yoga
успешная	успішно
успешная	успішне
успешная	вдало
успешная	успішний
успешная	вдалась
сапоги	чоботи
девон	девон
слушатель	слухач
акимов	акімов
торы	тора
стада	стада
стада	стадо
данило	данило
устойчивый	стабільний
устойчивый	рівно
устойчивый	сталий
вспышка	епідемія
вспышка	флеш
вспышка	flash
вспышка	спалах
вспышка	спалах
таити	таїті
прослушивание	прослуховування
карри	каррі
витамин	вітамін
кроу	corvus
кроу	crow
кроу	ворона
кроу	кроу
заблокирована	заблоковано
заблокирована	заблокували
заблокирована	заблоковані
гармония	гармонія
гармония	harmony
сдались	здалися
гимнаст	гімнастка
шпион	шпигун
противоположное	протилежність
противоположное	відміну
противоположное	протилежний
противоположное	навпаки
преобразовать	перетворити
преобразовать	перетворити
преобразовать	перетворення
коди	коді
фрейзер	фрейзер
фрейзер	фрейзер
силуэт	силует
альмагро	альмагро
аниматор	аніматор
палау	палау
коваль	коваль
мумбаи	мумбаї
пережить	пережити
пережить	виживають
пережить	вижити
настоял	заявив
хороша	хороші
хороша	гарні
хороша	добрий
хороша	добре
сославшись	цитують
посуда	посуд
посуда	страв
посуда	страви
быкова	биков
манипуляции	маніпуляція
фары	вогнями
пуэбла	puebla
доступный	доступний
попа	зад
чао	ciao
чао	чао
удобрения	добрив
удобрения	добрива
удобрения	добрива
моральный	мораль
моргана	морган
закрытая	закрита
закрытая	закрито
закрытая	закриті
закрытая	зачинено
психики	психіку
ноэль	noël
ноэль	ноель
сексуальное	сексуальний
сексуальное	сексуальної
сексуальное	статевий
сексуальное	сексуальне
подготовлена	підготувала
подготовлена	суспільно
подготовлена	підготовлено
подготовлена	підготував
удовлетворение	задоволення
удивляет	дивуватися
зуба	зуб
зуба	зубна
зуба	зуби
суждение	причому
суждение	суд
коренное	корінні
котёл	казан
рептилий	рептилії
аварий	нещасні
аварий	аварійно
аварий	аварій
капелле	капель
ляонин	ляонін
эмми	еммі
эльвира	ельвіра
умирают	помирають
умирают	вмирають
шереметев	шереметєв
намибия	намібія
кано	кано
кано	кано
партнер	партнер
партнер	напарник
партнер	партнерські
асфальт	асфальт
артёма	артем
рельсов	rails
арслан	арслан
кобальта	кобальт
координация	координації
координация	координацію
координация	комплексні
координация	координаційної
координация	координація
оноре	оноре
стационарных	фіксована
стационарных	виправлено
стационарных	фіксований
стационарных	стаціонарний
дипломы	дипломами
дипломы	диплом
бомон	бомон
пуанкаре	пуанкаре
дневное	денний
дневное	денна
дао	dao
очистка	очищення
очистка	розчищення
очистка	чистки
очистка	очищення
очистка	очищення
галло	галло
мотивация	мотивації
мотивация	мотивація
мотивация	мотивацію
стосур	стосур
разработчикам	розробникам
разработчикам	розробники
сидоренко	сидоренко
мариано	маріано
эдинбург	единбург
мириам	міріам
джафар	джафар
льготы	переваги
льготы	вигоди
льготы	принади
страданий	misery
алтын	алтин
трафик	навантаження
трафик	пробки
трафик	трафік
трафик	рух
томсон	томсон
суонси	свонсі
зарегистрироваться	зареєструватись
зарегистрироваться	зареєструвати
зарегистрироваться	регістр
зарегистрироваться	реєстрація
зонд	зонд
коз	кози
георге	георге
янки	янки
янки	янкі
янки	янки
янки	янкі
демонстрацию	продемонструвати
демонстрацию	демонстрація
демонстрацию	демонстрацію
ячейка	клітинка
ячейка	комірки
ячейка	комірку
ячейка	клітини
ячейка	комірка
нант	нант
сполето	сполето
поручение	доручення
компромисса	компроміс
водки	горілка
водки	горілку
связался	звернулася
брендов	бренди
брендов	брендів
приостановить	призупинити
приостановить	пауза
приостановить	призупинити
меир	меїр
сокольский	сокольський
торжество	святкування
гарден	садку
гарден	садок
гарден	сад
шевчук	шевчук
мрамор	marble
мрамор	мармур
исповедь	сповідь
исповедь	зізнання
исповедь	сповідь
исповедь	визнання
дебаты	дискусії
дебаты	дебати
дебаты	пленарному
кресла	крісла
кресла	стільці
кресла	стільців
гага	gaga
одиннадцатый	одинадцята
боруссия	боруссія
иордания	йорданії
иордания	джордан
винница	вінниця
пляжи	пляжі
водителей	драйвери
водителей	водії
литургия	літургія
коломна	коломна
унион	уніон
дино	діно
корнелия	корнелія
сандро	сандро
одри	одрі
ярославич	ярославич
колонке	колонка
колонке	стовпчик
колонке	колона
ксавье	xavier
туапсе	туапсе
кисть	пензля
кисть	щітка
кисть	пензель
кисть	пензель
каспар	каспар
каспар	каспар
оркестров	оркестрів
уругвае	уругвай
олбани	олбані
обещаю	обіцяю
обещаю	обіцянку
обещаю	обіцяють
пакт	пакт
пакт	угода
злоупотребление	зловживання
злоупотребление	образи
совесть	сумління
совесть	совісті
совесть	совість
внуки	внуки
внуки	внуків
внуки	онуки
канцелярия	офіс
канцелярия	office
коробку	скринька
коробку	box
коробку	ящик
коробку	коробка
низко	низький
низко	низька
низко	low
молитву	молитва
филимонов	філімонов
когурё	когурьо
аргентинского	аргентинець
доу	dow
доу	доу
путешествует	подорожі
путешествует	подорожуючи
путешествует	подорожей
путешествует	подорож
путешествует	traveling
путешествует	подорожувати
столкнулась	зіткнулася
харпер	гарпер
спецификация	специфікації
сессий	сеанси
заглянуть	погляд
приключение	пригодницький
приключение	adventure
приключение	пригоди
приключение	пригода
пытки	тортури
пытки	катування
иллюзии	ілюзії
иллюзии	ілюзій
иллюзии	ілюзії
иллюзии	вигадка
иллюзии	ілюзія
курдов	курди
идальго	ідальго
селин	селін
селин	селін
витамина	вітамін
цепочка	намисто
цепочка	ланцюжок
цепочка	ланцюг
любляна	любляна
перехват	перехопити
окружают	оточити
имре	текелі
позвонков	хребта
чаплин	чаплін
ринго	рінго
климатические	кліматичних
рассылки	листування
дрейк	дрейк
гней	гней
управляемый	керується
управляемый	переживали
управляемый	худоби
управляемый	вдалося
управляемый	зуміли
управляемый	керується
кружки	морди
эррера	еррера
бензин	бензиновий
бензин	газова
бензин	газу
бензин	газ
бензин	бензин
лодзи	лодзь
исламские	ісламський
элвис	елвіс
львы	леви
барака	бараку
барака	барак
карачи	карачі
горизонтальные	горизонтальний
горизонтальные	горизонтальна
горизонтальные	горизонтальне
горизонтальные	горизонтально
пустое	порожнім
пустое	порожнє
пустое	порожня
пустое	порожні
пустое	порожній
тристан	трістан
петросян	петросян
отечество	вітчизна
отечество	батьківщина
ограниченная	обмежені
ограниченная	обмежений
ограниченная	обмежена
управляемые	керований
управляемые	керуються
управляемые	переживали
управляемые	худоби
управляемые	вдалося
управляемые	зуміли
управляемые	керується
левон	левон
шевалье	шевальє
корк	корк
лана	лана
жестко	hard
жестко	тяжко
жестко	важкий
жестко	складна
жестко	важка
жестко	жорсткий
жестко	витривалі
чавес	чавес
усилитель	підсилювач
салах	салах
ковры	килими
ящериц	ящірки
кригсмарине	крігсмаріне
бонне	бонне
аэрофлот	аерофлот
уменьшилась	меншає
булонь	булонь
гросу	гроссо
гаррисон	гарнізон
гаррисон	гаррісон
берт	берт
берт	берт
получше	краща
получше	better
получше	краще
получше	кращі
рассчитаны	вираховується
рассчитаны	розраховано
комнин	комнін
рпг	рпг
пул	пул
пул	басейн
ракообразных	ракоподібних
повернуть	обертання
повернуть	обертати
повернуть	обернути
повернуть	повернути
бреда	бреда
стопам	слідами
хэнань	хенань
мауро	мауро
эстетика	естетика
визирь	візир
павлодар	павлодар
кровавая	кривава
кровавая	кривавий
рецептор	рецептор
рубенс	rubens
доказали	довів
доказали	доводять
доказали	довели
доказали	доведено
надсемейство	superfamily
флетчер	флетчер
солсбери	солсбері
гуд	гуд
гуд	худ
гуд	капот
раба	раб
раба	підлеглий
раба	раба
лилль	лілль
корвет	корвет
ковёр	килим
ковёр	килим
реалии	дійсність
пленума	пленум
секторов	секторів
секторов	сектори
хлора	хлор
радар	radar
бала	бала
ленинск	ленінськ
верона	верона
плотная	щільна
сабина	сабін
сабина	сабіна
патриархат	патріархат
убеждение	волоцюги
убеждение	впевненості
канализации	каналізація
канализации	каналізацію
канализации	каналізації
сантана	сантана
яма	глибині
яма	ямі
распространить	розподілити
эрозии	ерозія
инновации	нововведення
инновации	інновації
зарабатывать	заробляти
зарабатывать	заслужити
беременна	вагітна
беременна	вагітності
беременна	вагітною
беременна	вагітні
ирвинг	ірвінг
павсаний	павсаній
неуклонно	стабільно
полезность	утиліта
наверх	нагорі
мотоциклы	велосипеди
мотоциклы	байки
мотоциклы	мотоциклі
придает	долучено
девятой	ninth
аутентификации	автентифікація
аутентификации	розпізнавання
аутентификации	автентифікація
игил	isis
амин	аміна
амин	амін
амин	аміни
кэй	кей
кэй	kei
кюри	кюрі
приглашаю	запрошую
приглашаю	запросити
приглашаю	запрошення
приглашаю	запрошуємо
ури	uri
подходящее	підходить
тысячелетие	тисячоліття
моралес	моралес
скандалы	скандал
спит	забуте
спит	спить
мелисса	меліса
аккумулятор	батареї
аккумулятор	акумулятор
аккумулятор	акумулятори
аккумулятор	батарея
кролик	кролик
кролик	кріль
кролик	кролі
лягушки	жаби
лягушки	жаба
поли	полі
поли	полі
виртуальные	віртуальний
выражено	висловив
выражено	висловили
эвакуированы	евакуювати
яхты	яхта
яхты	яхти
рекс	рекс
шут	блазень
нагрузок	вантажі
нагрузок	завантажує
баллистических	балістична
перчатки	рукавички
перчатки	рукавиці
масонство	масонство
кэролайн	кароліна
кэролайн	керолайн
этюд	etude
бергман	бергман
перт	perth
форте	forte
люсьен	люсьєн
осложнения	ускладнення
посадок	посадки
корфу	корфу
тролль	троль
поднятия	рекламувати
поднятия	boost
сленг	сленг
фармакологии	фармакологія
сюзанна	сюзанна
сюзанна	сюзанна
сюзанна	susanna
тауэр	вежа
тауэр	tower
тауэр	башта
конкурировать	змагатися
бойд	бойд
условные	умові
условные	умовні
годовая	річну
годовая	річна
годовая	щороку
годовая	річні
годовая	річний
льейда	льєйда
фар	вогнями
ослабления	послаблення
сина	cena
евы	єва
мутантов	мутанти
ребра	ребра
ребра	ребра
вахтанг	вахтанг
уполномоченных	комісаром
осколки	фрагменти
осколки	уламків
чувствуется	почувається
чувствуется	відчувається
гвен	гвен
ищите	шукати
ищите	пошук
лейла	лейла
опора	reliance
хейли	хейлі
хейли	гейлі
хейли	гейлі
гайдара	гайдар
брайтон	brighton
йен	яном
йен	ієн
йен	єн
архангел	архангел
хамид	хамід
ящерица	ящірки
ящерица	ящірка
аренда	оренда
аренда	автомобілів
аренда	оренду
дефектов	дефекти
аман	аман
закрывается	закриває
ашот	ашот
неофициальные	неофіційна
неприятности	біді
неприятности	біда
неприятности	труднощі
уведомления	сповіщень
уведомления	сповіщення
уведомления	сповіщення
уведомления	інформує
реформирования	реформування
руби	ruby
джанни	джанні
психологическое	душевний
психологическое	психологічний
психологическое	психологічна
индепендьенте	індепендьєнте
франкония	франконія
наместничество	намісництво
сала	сала
неверное	неправильна
неверное	невірно
неверное	неправильний
неверное	неправильне
уведомление	сповіщення
уведомление	інформує
уведомление	помічав
уведомление	помічати
уведомление	зауваження
уведомление	помітити
приобретены	придбані
братиславе	братислава
ожидание	кавалер
ожидание	очікування
ожидание	чекаю
засухи	посухи
засухи	засухи
стерео	стерео
обогащения	збагачення
устал	втомився
устал	втомилися
кола	кока
кола	кокс
кола	кола
кола	колу
кола	кола
айкидо	айкідо
горбунов	горбунов
брэндон	брендон
простить	пробачив
простить	прости
простить	пробач
простить	пробачити
пастбища	пасовище
пастбища	пасовищ
палеолог	палеолог
кредиты	подяки
кредиты	кредити
ингрид	інгрід
либералы	лібералів
твердых	суцільна
твердых	твердий
твердых	суцільний
твердых	суцільне
отменен	скасовано
отменен	скасовано
свт	ба
ботинки	кросівки
ботинки	взуття
ботинки	туфлі
ботинки	чоботи
милость	мерсі
милость	милосердя
якоби	якобі
данию	данія
данию	данії
плач	cry
плач	плакати
плач	плачу
плач	плаче
плач	плач
плач	реве
сетчатки	retina
сетчатки	сітківки
заинтересованность	відсотки
заинтересованность	зацікавлення
заинтересованность	відсоткова
заинтересованность	інтерес
заинтересованность	вигода
венди	венді
варгас	варгас
сани	сани
приятель	мате
приятель	мат
приятель	друже
контейнер	контейнер
горит	палає
сладкий	солодка
сладкий	солодкі
сладкий	солодкий
председателю	голова
председателю	головою
существительные	іменниками
стивенсон	стівенсон
стивенсон	стефенсон
проезжей	смуга
тетрадь	записник
тетрадь	зошит
дитер	дітер
рейнольдс	рейнольдс
комсомольск	комсомольськ
решётка	ґратка
бадди	друже
боялся	боявся
боялся	бояться
боялся	боялися
дойл	дойль
зарегистрированный	зареєстровано
зарегистрированный	зареєстровані
зарегистрированный	зареєстрований
субтропических	субтропічний
марчелло	марчелло
тюркский	тюркська
завтрак	сніданок
цилиндрической	циліндричне
атмосферных	атмосферні
атмосферных	атмосферний
миннесоты	міннесота
воробей	горобець
ваза	ваза
ренато	ренато
драконы	дракони
драконы	драконів
осока	осока
нфл	нфл
бородина	бородін
эльфы	ельфи
сесар	сезар
черненко	черненко
эффективные	ефективний
эффективные	ефективна
эффективные	ефективно
юнион	union
юнион	союз
юнион	юніон
халк	халк
пенсионеров	пенсіонери
пенсионеров	пенсіонерів
плоти	плоті
плоти	плоть
плоти	легку
винс	вінс
северин	северин
предпринимательской	бізнесу
доротея	доротея
рыбинский	рибінський
чех	чех
часовых	охоронці
спросили	запитали
спросили	запитала
спросили	просили
спросили	просив
спросили	запитав
хронической	хронічне
забор	огорожу
забор	огорожа
забор	паркан
майнц	mainz
цензуре	цензура
подходящих	підходить
разрушает	нищить
разрушает	знищує
кутаиси	кутаїсі
расширяет	спонукає
расширяет	розгортається
предан	зрадили
предан	зрадив
джибути	джибуті
рационального	раціональна
рационального	раціональну
наводнение	повінь
наводнение	потопу
наводнение	повінь
наводнение	повені
подчеркивает	найважливіше
подчеркивает	підсвічування
подчеркивает	найголовніше
подчеркивает	наголошує
неясным	визначено
неясным	незрозуміло
взятки	хабарництво
взятки	хабара
взятки	хабарі
взятки	хабар
хордовые	хордові
недавние	недавні
недавние	нещодавні
агрессивно	агресивно
агрессивно	агресивний
агрессивно	агресивні
куско	куско
мухина	мухіна
каменск	каменськ
чака	чак
каплан	каплан
коррекция	корекція
коррекция	виправлене
коррекция	виправлено
топология	топологія
асу	асу
привык	звик
тайбэй	тайбей
игнорируя	ігнорування
добровольное	волонтерська
добровольное	добровільно
добровольное	добровільна
иммунитет	імунна
иммунитет	імунітет
иммунитет	імунітет
префикс	префікс
хопкинс	гопкінс
ножки	ніжки
ножки	ноги
младенцев	немовлята
радикалов	радикалів
радикалов	радикали
расселение	переселенням
реквием	реквієм
снукер	снукер
гертруда	гертруда
прошлые	минулий
прошлые	минулі
прошлые	минуле
диморфизм	диморфізм
рузвельта	рузвельт
важнейший	критично
важнейший	ключовий
определенно	безперечно
определенно	точно
определенно	безумовно
злоупотреблений	образливий
хиппи	хіппі
мавритании	мавританії
мавритании	мавританська
шэньси	шеньсі
узбеки	узбеки
страсбурге	страсбурзі
случайное	випадкові
случайное	випадкове
случайное	випадковий
случайное	випадкова
случайное	випадкових
случайное	навмання
небеса	небеса
небеса	heaven
небеса	небеса
небеса	рай
небеса	небес
небеса	небесне
небеса	небо
инструментальной	інструментальний
королев	корольов
скорая	швидку
даррен	даррен
закрытое	закрита
закрытое	закрито
закрытое	закриті
закрытое	зачинено
отравление	отруєння
бэнкс	береги
бэнкс	банків
бэнкс	банки
коронован	короновано
ремо	ремо
процветания	процвітання
украсть	вкрасти
украсть	красти
украсть	крадуть
раздражает	дратує
раздражает	дратують
орион	оріон
ячмень	ячменю
кирби	кірбі
ганнибал	ганнібал
флориан	флоріан
устинов	устинов
пил	випив
пил	випили
пил	пив
поспешил	поспішив
флорес	флорес
абсурдно	абсурд
хэнк	хенк
запускает	запускає
дополняет	доповнює
кац	кац
сэнди	сенді
сэнди	спини
применяет	стосується
применяет	застосовує
применяет	застосовується
карина	каріна
карина	каріна
кэтлин	кетлін
гаплогруппа	гаплогрупа
настройка	налаштувати
настройка	налаштування
настройка	конфігурація
настройка	налаштування
настройка	налаштувати
настройка	налаштуваннях
настройка	налаштування
настройка	параметри
дельфин	дельфін
дельфин	dolphin
дельфин	дельфіни
вулф	вулф
вулф	вовк
передвижение	рух
лапки	ніжки
лапки	ноги
лапки	лапи
иностранцы	чужинців
иностранцы	прибульці
иностранцы	прибульців
иностранцы	іноземець
иностранцы	іноземців
иностранцы	іноземці
сото	сото
потребителя	споживачів
потребителя	споживача
джоди	джоді
джоди	джоді
джоди	джоді
риос	ріос
риос	ріос
шерман	шерман
кукуруза	кукурудза
кукуруза	кукурудзу
кукуруза	кукурудза
кукуруза	кукурудзи
форбс	forbes
веснина	весніна
инициировать	розпочати
инициировать	ініціювати
виана	віана
синтетических	synthetic
мафия	мафія
кимберли	кімберлі
кимберли	кімберлі
сбросить	скинути
сбросить	відновити
сбросить	скидати
сбросить	відхилити
сбросить	скасувати
сбросить	відкинути
горячо	гаряча
горячо	hot
горячо	гарячий
горячо	гаряче
горячо	гарячі
тяжелая	heavy
тяжелая	важкий
тяжелая	сильний
дисней	дісней
дисней	disney
спа	spa
спа	спа
комо	como
генуе	генуя
расшифровка	deciphering
мазепа	мазепа
мазепа	мазепи
крестный	хрещеним
уэска	уеска
переработан	перебив
локк	лок
стража	гвардійська
стража	охорона
стража	охоронці
стража	охорони
рори	рорі
ужгород	ужгород
любовник	коханець
портер	портер
оправдание	порадившись
малкольм	малкольм
риккардо	ріккардо
токи	токі
смарт	розумним
смарт	смарт
смарт	розумний
смарт	smart
либерализм	лібералізм
эрикссон	ерікссон
стерлитамак	стерлітамак
шариф	шариф
христо	христо
вальдес	вальдес
погоня	переслідування
погоня	гонитві
самсонов	самсонов
драка	сутичка
драка	бій
драка	бійка
драка	fight
монтегю	монтеккі
окружен	оточують
окружен	оточили
неравенства	нерівність
эйр	ейр
прокопий	прокопій
возможная	можливе
возможная	можливо
возможная	можлива
кантата	кантата
флавия	флавія
пегги	пеггі
анита	аніта
отчеты	звітів
отчеты	звіти
пало	пало
таррагона	таррагона
розен	розен
орех	горіх
гейл	гейл
гейл	гейл
кати	кеті
кати	каті
крамер	крамер
рукав	рукав
тройки	нквс
тройки	троє
парней	закоханих
фудзивара	фудзівара
торре	торре
тайсон	тайсон
хайфа	хайфа
компенсировать	зміщення
компенсировать	зсув
компенсировать	відступ
интуитивно	інтуїтивно
рекомендовано	рекомендовано
рекомендовано	рекомендовані
рекомендовано	рекомендується
рекомендовано	рекомендований
регги	реггі
потихоньку	повільно
кёнигсберг	кенігсберга
винер	вінер
спонсора	спонсора
спонсора	заплатила
отходы	відходи
отходы	переводити
отходы	відходів
тегеране	tehran
марли	марлі
марли	marley
марли	марлі
элисон	елісон
сегменты	ділить
нанял	найняв
глобальное	глобальний
глобальное	global
глобальное	загальні
альдо	альдо
беру	веду
беру	взяти
беру	беру
статут	статут
франш	франш
объяснили	пояснив
объяснили	пояснила
мозамбика	мозамбіку
мозамбик	мозамбіку
клеман	клеман
предоставлен	розуміється
рольф	рольф
дак	качки
дак	качка
медведи	ведмедів
медведи	ведмеді
моментально	негайно
моментально	миттєво
нейтралитет	нейтралітет
нейтралитет	нейтральний
нейтралитет	нейтральна
аукцион	аукціон
джоуи	джої
бакалавр	холостяк
бакалавр	бакалавр
бакалавр	бакалаврат
сократил	скоротили
