категория	category
доступность	accessibility
доступность	availability
депрессия	depressed
депрессия	depression
неудача	failure
неудача	unlucky
неудача	setback
яркая	vibrant
яркая	bright
игнорирование	neglect
игнорирование	ignoring
ярости	furious
кони	horses
кони	kony
кони	coney
наблюдатель	observer
минута	moment
минута	minute
риски	perils
риски	risks
риски	risk
эрл	earl
приемы	receptions
челюсть	jaw
мфти	mipt
высокопоставленных	dignitaries
суп	soup
выжившие	survivors
раб	slave
чистоту	purity
расширенный	extended
расширенный	expanded
расширенный	advanced
ультиматум	ultimatum
якутск	yakutsk
незамедлительно	immediately
незамедлительно	immediate
переиздана	republished
переиздана	reprinted
чертежи	blueprints
чертежи	drawings
викисловарь	wiktionary
приверженцев	adherents
лавра	lavra
аналитический	analytical
аналитический	analytic
трейси	tracy
трейси	traci
трейси	tracey
тюрьмах	prisons
твоя	yours
твоя	your
соул	soul
соул	saul
руди	rudy
руди	rudi
бельский	bielski
лаос	laos
судоходства	navigation
клиенты	customers
клиенты	clients
аллегорически	allegorically
миллиметров	millimeters
пожертвовал	donated
пожертвовал	sacrificed
паруса	sails
паруса	sail
забавно	funny
ремесленников	artisans
армен	armen
иоахим	joachim
хазар	khazar
подписаны	subscribed
подписаны	signed
ролл	roll
кардифф	cardiff
проникновение	penetration
проникновение	infiltration
возобновления	resumption
преследовал	stalked
преследовал	chased
тэд	tad
тэд	ted
бесспорно	indisputably
бесспорно	undeniably
рош	roche
рош	roch
пра	pra
филателия	philately
виноград	grape
виноград	grapes
переместить	move
приближение	approximation
приближение	approaching
кобург	coburg
ара	ara
ара	macaw
купила	bought
ручьи	streams
небесный	heavenly
небесный	celestial
манфред	manfred
аресты	arrests
правильность	correctness
ателье	atelier
цунами	tsunami
цунами	tsunamis
непале	nepal
подключение	connection
подключение	connecting
подключение	connect
жемчужина	pearl
близнец	twin
провокации	provocation
провокации	provocations
заклинания	spells
возродить	revive
оплата	pay
оплата	payment
поджелудочной	pancreatic
поджелудочной	pancreas
принудительного	forced
россини	rossini
чада	chadian
кгц	khz
кая	kai
кая	kaya
консолей	consoles
толстые	thick
вирусы	virus
вирусы	viruses
восьмое	eighth
теоретики	theorists
визуальный	visual
женя	gianni
орошения	irrigation
похищения	abduction
похищения	abductions
похищения	kidnapping
похищения	kidnappings
бенито	benito
флеминг	fleming
комплексная	integrated
тематическая	thematic
коррез	corrèze
повар	cook
повар	chef
м}}	m}}
привезли	brought
табак	tobacco
элла	ella
сохранена	saved
аналитики	analytics
аналитики	analysts
благовещения	annunciation
фараон	pharaoh
ницше	nietzsche
ускорить	accelerate
ускорить	expedite
карим	karim
карим	kareem
никки	nicky
никки	nikki
никки	nicki
маркес	marquez
маркес	marques
структурные	structural
гонщики	racers
беспокойство	anxiety
беспокойство	concern
летал	flew
ответила	replied
ответила	answered
ответила	responded
глобальный	global
куала	kuala
дарио	dario
кох	koh
кох	koch
уэсли	wesley
полученная	received
батиста	batista
коровы	cows
коровы	cow
ухо	ear
бат	bat
бат	baht
бат	bath
норвегию	norway
стилистически	stylistically
предпочтительнее	preferable
апл	epl
бутан	bhutan
организатора	organizer
батуми	batumi
неблагоприятных	unfavorable
неблагоприятных	adverse
неблагоприятных	unfavourable
неточности	inaccuracies
спецназ	swat
взаимодействует	interacts
цзин	jing
натуралист	naturalist
кирк	kirk
коллективизации	collectivization
блестящий	brilliant
блестящий	shiny
тхэквондо	taekwondo
туристы	tourists
измеряется	measured
потребовать	demand
воскресение	resurrection
воскресение	sunday
вайоминг	wyoming
экологически	environmentally
сигнализации	signalling
сигнализации	alarm
валье	valle
коэффициенты	ratios
коэффициенты	coefficients
чехословацкой	czechoslovak
изотопов	isotopes
изотопов	isotope
мишени	targets
барта	bart
аквитании	aquitaine
антенна	antenna
реализует	implements
джилл	gill
джилл	jill
пап	dad
ино	eno
брюгге	bruges
баллы	credits
баллы	scores
блэкберн	blackburn
перспектива	prospect
перспектива	outlook
перспектива	perspective
шапка	hat
редкость	rare
редкость	rarity
бридж	bridge
коран	quran
коран	koran
повреждены	damaged
повреждены	corrupted
мирно	peacefully
эвакуация	evacuate
эвакуация	evacuation
пояснил	explained
структурно	structurally
науру	nauru
трубка	pipe
трубка	tube
алкоголь	alcohol
понравились	liked
попович	popović
мел	chalk
мел	mel
дорожной	road
сандра	sandra
мотоцикл	motorcycle
мотоцикл	motorbike
общежития	dorm
общежития	dorms
общежития	dormitories
эйнштейн	einstein
джокович	djokovic
суматра	sumatra
краны	cranes
краны	taps
ржев	rzhev
казначейства	treasury
ямы	pits
эффективная	efficient
эффективная	effective
замечательный	remarkable
атлантике	atlantic
лиз	liz
атф	atf
атф	apf
послевоенной	postwar
множественное	plural
георгиев	georgiev
датчики	sensors
серена	serena
подходящий	suitable
беженцы	refugee
беженцы	refugees
герреро	guerrero
старк	stark
баварский	bavarian
верные	loyal
верные	faithful
инфекционных	infectious
сложил	folded
вердикт	verdict
гази	ghazi
скрытые	hidden
катар	qatar
мэйдзи	meiji
случайный	random
случайный	casual
косы	braids
сосудистых	vascular
указанное	specified
иржи	jiri
иржи	jiří
бруклине	brooklyn
зачатия	conception
оливейра	oliveira
плутарх	plutarch
обломков	rubble
магнитные	magnetic
глаголы	verbs
днестр	dniester
жирона	girona
феррейра	ferreira
пройтись	walk
возрастов	ages
сохранены	saved
жар	fever
гигантские	giant
гигантские	gigantic
сухуми	sukhumi
гримм	grimm
коней	horses
оперативный	operational
крах	collapse
казнить	execute
прокофьев	prokofiev
донна	donna
вампир	vampire
имидж	image
вниманию	attention
землевладельцев	landowners
ухудшение	deteriorating
ухудшение	worsening
ухудшение	deterioration
лекарство	medicine
лекарство	cure
загадки	riddles
загадки	puzzles
признаться	confess
маловероятно	unlikely
бауэр	bauer
бауэр	bower
пляже	beach
атомы	atoms
афонсу	afonso
мега	mega
туманность	nebula
свечи	candles
океанов	oceans
генриетта	henrietta
генриетта	henriette
прочь	away
мусульманские	muslim
профессионалы	professionals
мальте	malta
обезьяны	apes
обезьяны	monkeys
обезьяны	monkey
судане	sudan
мрнк	mrna
направленная	directional
кривые	curves
ножи	knives
несчастный	miserable
несчастный	wretched
несчастный	unhappy
тима	tim
биохимик	biochemist
радикальные	radical
алмазов	diamond
алмазов	diamonds
незначительное	slight
незначительное	minor
голени	shanks
голени	tibia
бенгалии	bengal
свежий	fresh
фанни	fannie
фанни	fanny
запросил	requested
теруэль	teruel
храбрый	brave
нервы	nerves
вестготов	visigoths
умножения	multiplying
уаз	oise
молочный	milk
контингент	contingent
управляемых	administered
рекомендуют	recommend
жестокость	cruelty
жестокость	brutality
пожарный	firefighter
пожарный	fireman
мех	mech
мех	fur
технолог	technologist
торговец	merchant
торговец	trader
дисквалификации	disqualification
фермент	enzyme
ангола	angola
рекомендовать	suggest
рекомендовать	recommend
надежности	reliability
надежности	trustworthiness
ясности	clarity
джулио	giulio
подальше	away
романтическая	romantic
шея	neck
повезло	lucky
кандидатура	candidacy
кандидатура	candidature
петренко	petrenko
мариинский	mariinsky
рычаг	lever
рычаг	leverage
арсен	arsen
кувейта	kuwait
туннель	tunnel
редкая	rare
сильвио	silvio
бонапарт	bonaparte
нильс	nils
нильс	niels
маккаби	maccabi
фасадов	facades
нара	nara
майкоп	maykop
исидор	isidore
ритуалы	rituals
скромный	modest
скромный	humble
задержать	apprehend
дион	dion
велес	vélez
благоприятные	favourable
благоприятные	favorable
подростка	teenager
соперничество	rivalry
соперничество	rivalries
частичное	partial
брешиа	brescia
виллы	villas
тревор	trevor
отделяет	separates
дорогая	dear
дорогая	honey
дорогая	darling
вечное	eternal
живописца	pictoris
руис	ruiz
мелодию	tune
испытывают	experiencing
интервенции	intervention
мики	mickey
мики	miki
престон	preston
дортмунд	dortmund
беневенто	benevento
морфология	morphology
борнео	borneo
учащиеся	students
учащиеся	pupils
пур	sdi
марсело	marcelo
весов	weights
геркулес	hercules
ханов	khans
зверев	zverev
камбодже	cambodia
марион	marion
эндр	indre
дипломатии	diplomacy
лох	loch
лох	lough
лыжник	skier
тактических	tactical
скептически	skeptical
скептически	sceptical
ассортимент	assortment
тренироваться	practicing
довод	argument
учит	teaches
туловища	torso
подиум	catwalk
подиум	runway
подиум	podium
корт	court
шестеро	six
сплавы	alloys
запрещать	prohibit
корсунь	korsun
хирургия	surgery
флотов	fleets
сардинии	sardinia
извлечь	eject
извлечь	extract
двусторонние	bilateral
удивление	surprise
данди	dundee
генетических	genetic
нелегально	illegally
гори	gori
алфавитный	alphabetical
элиза	elise
элиза	eliza
элиза	elisa
конфигурация	configuration
курировал	oversaw
контрразведки	counterintelligence
подкрепление	reinforcements
подкрепление	backup
производная	derivative
фильтрации	filtering
фильтрации	filtration
трещины	cracks
никель	nickel
отображает	displays
идентичны	identical
мастерс	masters
указы	decrees
указы	ordinances
указы	edicts
тао	tao
спикер	speaker
развитые	developed
стабильной	stable
китов	whales
ежемесячный	monthly
биологически	biologically
дзюдоист	judoka
швед	swede
вспомнил	remembered
мане	manet
кёртис	curtis
фракии	thrace
трубку	tube
монитор	monitor
предшественники	predecessors
верующие	believers
верующие	faithful
бродский	brodsky
вкратце	briefly
стопы	feet
марксизм	marxism
явка	turnout
прощай	farewell
прощай	goodbye
исследует	explores
алье	allier
ипполит	hippolyte
хоффман	hoffmann
хоффман	hoffman
поперечной	transverse
видное	prominent
покровительство	patronage
мочи	urine
разведения	breeding
столовой	canteen
спирт	alcohol
хименес	jiménez
хименес	jimenez
генома	genome
демократическое	democratic
закладки	bookmarks
спид	aids
спид	alds
гааге	hague
глобальные	global
торможения	braking
шао	shao
митинги	rallies
клад	treasure
моно	mono
автономные	autonomous
мьянма	myanmar
слухам	rumored
ходатайство	motion
мора	maura
мора	mora
дол	dahl
дол	dol
преданность	loyalty
преданность	devotion
уинстон	winston
аэродромов	airfields
перпендикулярно	perpendicular
ариэль	ariel
хау	howe
аранжировщик	arranger
эко	eco
эко	eko
эко	echo
бенгальский	bengali
скрытый	hidden
генетические	genetic
китайско	sino
бросили	cast
здорового	healthy
клапан	valve
месси	messi
круз	cruz
круз	cruise
записка	note
ведущее	leading
любили	loved
бык	bull
охранник	guard
подрыв	undermining
подрыв	detonation
человеческая	human
школьники	pupils
школьники	schoolchildren
кыргызской	kyrgyz
тьерра	tierra
суффикс	suffix
принс	prince
нарушая	violating
эбби	abbey
эбби	abby
африканские	african
мальмё	malmö
хранилища	repository
хранилища	repositories
привлек	attracted
коммерции	commerce
ограбление	burglary
ограбление	heist
ограбление	mugging
ограбление	robbery
скалли	scully
финны	finns
вульф	wolfe
вульф	wolf
вульф	woolf
электроны	electrons
коля	kolya
коля	kohl
достаточный	sufficient
святое	sacred
святое	holy
уникальность	uniqueness
гибрид	hybrid
нацисты	nazis
регистра	register
обязательство	obligation
обязательство	commitment
приднестровье	transnistria
порошенко	poroshenko
прокомментировать	comment
дискриминация	discrimination
корейском	korean
арон	aron
географически	geographically
связки	cords
связки	ligament
мендоса	mendoza
наборы	kits
наборы	sets
ездить	ride
знаменитостей	celebrities
надя	nadya
надя	nadia
платья	dresses
бытие	existence
бытие	genesis
пополнение	replenishment
пополнение	restock
пополнение	restocking
хищных	predatory
блэр	blair
выстрелы	gunshots
выстрелы	shots
ривера	rivera
ослабление	weakening
международно	internationally
густаво	gustavo
иса	isa
аристократ	aristocrat
инь	yin
яркость	brightness
летит	flies
благосостояния	welfare
страдают	suffer
диктатора	dictator
мелкая	petty
осборн	osborne
осборн	osbourne
фонарь	flashlight
фонарь	lantern
альваро	alvaro
альваро	álvaro
джан	jan
джан	gian
слышу	hear
ковчег	ark
выбрала	chose
ручки	handles
ручки	pens
родни	rodney
инерции	inertia
масштабы	scale
побегов	escapes
оперетта	operetta
пробуждение	awakening
пробуждение	waking
инженерии	engineering
действительность	validity
датчик	sensor
твёрдо	firmly
жестокого	cruel
застрелен	shot
такер	tucker
печатать	print
печатать	typing
свидания	dating
рощи	groves
психотерапии	psychotherapy
сжатие	compressing
реми	remy
реми	rémy
реми	remi
стелла	stella
индуизм	hinduism
новички	beginners
новички	newbies
новички	pledges
новички	rookies
задержаны	detained
организованные	organised
организованные	organized
иво	ivo
законных	legitimate
законных	lawful
забастовка	strike
начальство	superiors
бейт	beit
молотова	molotov
сербские	serbian
раздражение	annoyance
раздражение	irritation
киля	carinae
шерлок	sherlock
экономия	savings
экономия	saving
экономия	economy
динамические	dynamic
генераторов	generators
тайфа	taifa
пациенты	patients
индикатор	indicator
слесарь	locksmith
промышленник	industrialist
пуччини	puccini
бита	bat
молчание	silent
молчание	silence
семнадцать	seventeen
нация	nation
килограмм	kilogram
килограмм	kilo
колледжей	colleges
неполной	incomplete
пролетариата	proletariat
сообщено	reported
неоднократные	repeated
танзания	tanzania
дор	dor
тенге	tenge
матиас	mathias
матиас	matias
матиас	matthias
жертвоприношения	sacrifices
жертвоприношения	sacrifice
плакаты	posters
умеренной	temperate
черкассы	cherkasy
оптимизация	optimizing
оптимизация	optimization
оптимизация	optimisation
оптимизация	optimize
коломбо	colombo
коломбо	columbo
взорвать	detonate
лягушка	frog
лютер	luther
множественные	multiple
устойчивое	sustainable
хамас	hamas
сулавеси	sulawesi
лютера	luther
чип	chip
доволен	pleased
доволен	satisfied
аммиака	ammonia
систематические	systematic
стартовый	starter
мелани	melanie
исламское	islamic
элиас	elias
флэш	flash
бёрнс	burns
характеризуют	characterize
живу	live
бундеслиги	bundesliga
свиньи	pigs
свиньи	pig
молочных	dairy
жиров	fats
рыболовства	fisheries
рыболовства	fishing
баш	bash
ждет	waits
сато	sato
маттиас	mattias
келлер	keller
мерфи	murphy
дозу	dosage
дозу	dose
листовки	fliers
листовки	leaflets
листовки	flyers
фехтование	fencing
интертото	intertoto
комплексное	integrated
пауло	paulo
предпочитая	preferring
мсоп	iucn
соотечественников	compatriots
ого	woah
ого	wow
скважины	wells
болтон	bolton
логан	logan
спонсоров	sponsorships
спонсоров	sponsors
исключительной	exclusive
плат	platt
ландшафта	landscape
пастора	pastor
постановлений	ordinances
блокирует	blocking
скворцов	skvortsov
плутония	plutonium
известняка	limestone
бедра	thighs
бедра	hips
бедра	thigh
ненецкий	nenets
шина	tyre
шина	tire
шина	splint
шина	sheena
будда	buddha
радиоактивных	radioactive
отключить	disable
отключить	disconnect
отключить	mute
маврикий	mauritius
спирали	spiral
спирали	helix
спирали	spirals
туркменистан	turkmenistan
ведьмы	witches
преодолел	overcame
разъяснение	explanation
разъяснение	clarification
капсулы	pods
капсулы	capsules
гонсало	gonzalo
владеть	owning
нино	nino
осуждение	condemnation
осуждение	conviction
юки	yuki
амалия	amalia
ирвин	irwin
ирвин	irvine
тракторов	tractors
гребень	comb
ранчо	rancho
ранчо	ranch
покрывает	covers
избрать	elect
проник	infiltrated
оскол	oskol
соуза	souza
соуза	sousa
глобальная	global
пели	sang
тройка	troika
несогласие	disagreement
несогласие	disagree
несогласие	dissent
коган	cogan
лак	varnish
лак	lacquer
лак	lac
вызванный	induced
благородный	noble
благородный	honorable
воспаление	inflammation
неприязнь	dislike
сонаты	sonatas
слабости	weakness
слабости	weaknesses
норы	burrow
кроуфорд	crawford
карусель	carousel
эллиптические	elliptical
вах	wah
повесить	hang
виолончелист	cellist
ужин	dinner
ужин	supper
смелый	brave
смелый	bold
вандалы	vandals
бедный	poor
молодежь	youth
украшение	decoration
украшение	ornament
украшение	jewelry
геодезии	geodesy
лёгкое	lung
пальцем	finger
квалифицированных	qualified
квалифицированных	skilled
олаф	olav
олаф	olaf
олаф	olof
калабрия	calabria
удовольствия	pleasure
удовольствия	pleasures
оленя	stag
маргинальных	marginal
колонка	column
постер	poster
стаи	pack
конверт	envelope
лечебных	curative
тампере	tampere
наказать	punish
батэ	bate
чэн	cheng
ложное	false
велоспорт	cycling
существенная	substantial
директивы	directives
директивы	directive
шульгин	shulgin
разрешены	allowed
разрешены	permitted
говорящие	speaking
муха	fly
мендес	méndez
мендес	mendes
отхода	departing
вывели	incubated
вика	vika
даймё	daimyo
ссоры	quarrels
честер	chester
бельгию	belgium
анжу	anjou
голая	naked
каунас	kaunas
дублирование	duplication
дублирование	overlap
дублирование	overlapping
переделал	redid
пегас	pegasus
примесей	impurity
примесей	impurities
отделка	finishing
багдад	baghdad
енисейский	yenisei
ежедневная	daily
эллисон	allison
эллисон	ellison
сальваторе	salvatore
тоби	tobey
тоби	toby
паула	paula
продления	extensions
чжи	kyi
военачальника	warlord
провозглашение	proclamation
заключительный	final
координатор	coordinator
координатор	facilitator
злодеев	villains
издержки	costs
поставщиков	suppliers
носом	nose
снос	demolition
экологический	ecological
медальон	locket
медальон	medallion
иларион	hilarion
кво	quo
гранит	granite
гранит	granit
возбуждено	instituted
фицджеральд	fitzgerald
прогнозирования	forecasting
прогнозирования	prediction
кубу	cuba
регулировать	regulate
демоны	demons
гусман	guzmán
преобладание	predominance
преобладание	preponderance
миро	miro
подозреваемых	suspects
манеры	manners
рисует	draws
сапега	sapieha
предсказания	predictions
салерно	salerno
плащ	cape
плащ	cloak
продление	extension
симулятор	simulator
атомные	atomic
первоначальные	initial
олеся	olesya
овцы	sheep
револьвер	revolver
дэниэл	daniel
украшают	adorn
бисау	bissau
намёк	hint
потоцкий	potocki
ковентри	coventry
иан	ian
недоумение	puzzling
кёрлинг	curling
антверпене	antwerp
убытки	losses
убытки	damages
даниель	daniel
даниель	danielle
черновик	draft
любимое	favourite
любимое	favorite
райнер	reiner
райнер	rainer
налоговых	tax
пожелание	wish
окружили	surrounded
мыслитель	thinker
отложениях	sediments
бард	bard
бегун	runner
бегун	jogger
сова	owl
удержания	retention
погром	pogrom
кооператив	cooperative
корпораций	corporations
наблюдатели	observers
марганца	manganese
галактике	galaxy
линк	linc
линк	link
чжань	zhan
жестокие	cruel
жестокие	brutal
ферменты	enzymes
джиро	giro
закат	sunset
сория	soria
пон	pont
бланка	blanca
изготовленные	manufactured
накопление	accumulation
саакашвили	saakashvili
шейн	shane
бур	bourg
бур	boer
торо	toro
торо	thoreau
издателей	publishers
канадские	canadian
закрывает	closes
анатолии	anatolia
подписывайтесь	subscribe
вожди	chiefs
гутьеррес	gutiérrez
гутьеррес	gutierrez
предотвращение	prevention
канталь	cantal
маэл	máel
воспоминание	memory
частичная	partial
гильзы	casings
макси	maxi
макси	maxie
нюрнберг	nürnberg
нюрнберг	nuremberg
джеральд	gerald
ледникового	glacial
верующим	believer
отдохнуть	rest
хесус	jesús
солистов	soloists
посторонних	outsiders
приверженность	commitment
хорош	good
идентификация	identification
идентификация	identity
эллиот	elliott
эллиот	eliot
эллиот	elliot
холеры	cholera
палочки	wands
палочки	sticks
палочки	chopsticks
рекомендацию	recommendation
чума	pestilence
чума	plague
всадник	rider
всадник	horseman
конфессий	denominations
феодальной	feudal
неспособность	inability
висла	vistula
ледников	glaciers
обвиняемых	accused
обвиняемых	defendants
сетку	grid
сатира	satire
микробиологии	microbiology
исламская	islamic
гарнизоны	garrisons
управляющие	managers
спокойствие	tranquility
спокойствие	calm
спокойствие	serenity
сырой	crude
сырой	raw
скандинавских	scandinavian
сотнями	hundreds
краснов	krasnov
универсальные	universal
апс	aar
даугавпилс	daugavpils
даю	giving
ловушки	traps
глубокую	deep
глубокую	profound
прекращается	stops
коррозии	corrosion
соседка	neighbour
соседка	roommate
соседка	neighbor
преодоление	overcoming
сумы	sumy
водопровод	plumbing
гибралтар	gibraltar
эндрюс	andrews
скопировать	copy
наблюдаю	observing
наблюдаю	watching
дейв	dave
джейкоб	jacob
генераторы	generators
дюк	duke
переформулировать	reformulate
социологических	sociological
антрополог	anthropologist
выпады	lunges
потратил	spent
сол	sol
сол	saul
битв	battles
гиннесса	guinness
неправильный	incorrect
неправильный	wrong
распадается	decays
распадается	disintegrating
штаны	pants
капустин	kapustin
офк	ofc
рокки	rocky
подростки	teens
подростки	adolescents
подростки	teenagers
вто	wco
вто	wto
клоун	clown
надеется	hopes
фосфора	phosphorus
лоренц	lorenz
компиляция	compile
компиляция	compiled
компиляция	compilation
компиляция	compiling
получению	receivable
бергамо	bergamo
крайние	extreme
найдите	find
приморье	primorje
лазаревич	lazarević
фигурки	figurines
нед	ned
мэрилин	marilyn
интерьеры	interiors
предполагая	presuming
предполагая	assuming
тори	tory
тори	tori
крёз	creuse
кант	kant
кутузов	kutuzov
крики	shouting
крики	yelling
крики	screaming
крики	screams
крики	cries
пре	pre
весит	weighs
фэй	faye
фэй	fay
фэй	fei
полоцк	polotsk
пересмотр	revision
похищает	kidnaps
расследований	investigations
хамфри	humphrey
тобольск	tobolsk
артуа	artois
консультанта	consultant
облегчает	facilitates
элита	elite
элита	elites
легкий	lightweight
относительное	relative
хорст	horst
ахмет	ahmet
рамос	ramos
джойс	joyce
богат	rich
пыткам	tortured
ахл	ahl
ардеш	ardèche
видимых	visible
наварро	navarro
дизайнеры	designers
восстанавливает	restores
торможение	braking
захар	zahar
продовольствие	food
шествие	procession
препятствовать	hinder
белоусов	belousov
загрузил	uploaded
мух	flies
фашисты	fascists
головка	head
бандит	bandit
бандит	thug
бандит	gangster
иду	going
иду	coming
летучих	volatile
выдержка	excerpt
выдержка	extract
оправдать	justify
знаменитости	celebrity
знаменитости	celebrities
саммит	summit
клонов	clones
гриппа	influenza
кулак	fist
психически	mentally
студентка	student
сексуальная	sexy
сексуальная	sexual
порно	porno
порно	porn
пропуска	passes
радваньская	radwańska
геймпад	gamepad
сиб	cib
сиб	irb
скульптурная	sculptural
уважать	respect
приостановлено	paused
приостановлено	suspended
проанализировать	analyze
проанализировать	analyse
гала	gala
специалистам	specialists
зуб	tooth
джун	june
неизвестная	unknown
хоакин	joaquin
хоакин	joaquín
хадсон	hudson
шлюз	gateway
шлюз	airlock
джульетта	juliette
джульетта	juliet
кингстон	kingston
придворные	courtiers
аномалии	abnormalities
аномалии	anomaly
аномалии	anomalies
цицерон	cicero
кайзер	kaiser
савин	savin
одинокий	lonely
дублировать	duplicate
конструктивный	constructive
ответственные	responsible
фиолетовый	purple
ротару	rotaru
сопровождает	accompanies
обоснованные	reasoned
сопровождать	accompany
дтп	accidents
дтп	crashes
дтп	accident
обязательные	obligatory
обязательные	binding
обязательные	mandatory
обязательные	compulsory
петри	petri
йосеф	yosef
пучок	beam
харбин	harbin
лир	lear
лир	lira
лир	lire
забудьте	forget
грим	makeup
грим	grim
феррари	ferrari
кланов	clans
найт	knight
влажные	moist
бесплатные	free
упаковки	packaging
упаковки	packing
упаковки	packages
канонизирован	canonized
поет	sings
поет	singing
космическое	cosmic
консистории	consistory
фрейд	freud
фея	fairy
крокодил	crocodile
крокодил	croc
совершенные	committed
прервать	interrupt
прервать	abort
ледокол	icebreaker
никколо	niccolò
никколо	niccolo
минералогии	mineralogy
грн	uah
тасмании	tasmania
омана	oman
омана	omani
тонко	subtle
тонко	finely
тонко	subtly
любовница	mistress
ноулз	knowles
подвал	cellar
подвал	basement
пила	jigsaw
пила	drank
пила	saw
полночь	midnight
разумное	reasonable
розовая	pink
угрожать	threatening
угрожать	threaten
владельцам	owners
салтыков	saltykov
сеймур	seymour
сломал	broke
аслан	aslan
тани	thani
увеличено	enlarged
ролики	spots
сомнительных	questionable
ппс	ppp
кортес	cortés
гигантская	giant
гигантская	gigantic
помпей	pompey
массимо	massimo
йон	yon
руссильон	roussillon
клён	acer
стаффорд	stafford
подписана	signed
струве	struve
меган	meghan
меган	megan
дорого	expensive
бритни	britney
троица	trinity
баптистов	baptist
петли	loops
петли	hinges
игнасио	ignacio
аня	anja
аня	anya
гаубица	howitzer
цзянсу	jiangsu
бер	ber
неприятие	rejection
сжечь	burn
недоверие	distrust
недоверие	mistrust
фабиан	fabian
песо	pesos
песо	peso
отправила	sent
канонизации	canonization
предательство	treachery
предательство	betrayal
консоль	console
понижение	lowering
понижение	downgrade
следственной	inquisitorial
веймар	weimar
пресечения	suppress
самсон	samson
трубопроводов	piping
трубопроводов	pipelines
эльдар	eldar
преемственности	continuity
палестинских	palestinian
тейт	tate
уверена	sure
молчанов	molchanov
вмешаться	intervene
пожарных	firefighters
фила	phil
трофеи	spoils
трофеи	trophies
выборки	sampling
доминирует	dominates
кауфман	kaufman
эктор	héctor
оздоровительный	wellness
дидье	didier
расписания	schedules
прототипов	prototypes
прибывшие	arrivals
грязь	mud
грязь	grime
грязь	filth
грязь	dirt
ярдов	yards
феофан	theophanes
михай	mihai
крюгер	kruger
крюгер	krüger
крюгер	krueger
кампос	campos
смолы	resins
смолы	resin
злодей	villain
доэрти	doherty
малиновский	malinowski
литвиненко	litvinenko
становясь	becoming
свифт	swift
сирота	orphan
строгое	strict
горячая	hot
фарси	farsi
эльза	elsa
еженедельно	weekly
нигера	niger
родион	rodion
стил	stil
стил	steele
хостинг	hosting
люблин	lublin
кровати	beds
кровати	bed
эвелин	evelyn
еле	barely
омега	omega
перечислить	enumerate
ухудшения	deteriorating
тирана	tirana
тирана	tyrant
легионеров	legionnaires
микро	micro
убитый	murdered
бородино	borodino
строгие	strict
ерёменко	eremenko
нигер	niger
топор	hatchet
топор	axe
манхэттен	manhattan
роса	dew
поставляется	supplied
вольт	volt
вольт	bolt
вольт	volts
банкир	banker
барабанов	drumming
приветствие	greeting
приветствие	salute
неприятно	unpleasant
переходя	turning
осей	axes
профилактика	prevention
калибров	calibers
чувствую	feel
коэффициентов	coefficients
старения	ageing
старения	aging
вальдемар	waldemar
андерсен	andersen
вип	vip
оливия	olivia
уттар	uttar
взаимодействовать	interact
какао	cocoa
какао	cacao
водопады	waterfalls
баронесса	baroness
шамиля	shamil
высочество	highness
эстрада	estrada
допроса	interrogation
допроса	questioning
трубе	trumpet
покупка	purchase
покупка	purchasing
покупка	buying
благословения	blessings
повелел	commanded
разгона	crackdown
разгона	disperse
танцор	dancer
взаимосвязь	interconnection
взаимосвязь	relationship
еда	food
грузин	georgians
дэй	day
евромайдана	euromaidan
правосудие	justice
ориентированный	oriented
сандерс	sanders
сочинять	composing
мефодий	methodius
муравей	ant
хэбэй	hebei
неудачная	unsuccessful
тамплиеров	templar
гимны	hymns
кими	kimi
полоски	strips
обновить	upgrade
обновить	update
обновить	refresh
обновить	reload
бали	bali
монстры	monsters
расширенная	extended
расширенная	expanded
звери	beasts
звери	animals
рыбак	fisherman
брошюры	pamphlets
брошюры	brochures
брошюры	booklets
бангкок	bangkok
зажигания	ignition
худший	worst
репетиции	rehearsal
репетиции	rehearsals
репетиции	rehearsing
гуандун	guangdong
щиты	shields
сеговия	segovia
клифф	cliff
упростить	simplify
упростить	simplified
упростить	simplifying
ванесса	vanessa
партнеров	partners
рогатый	horned
коимбра	coimbra
альбедо	albedo
индивидуальное	individual
пророков	prophets
тематический	thematic
наследование	succession
наследование	inheritance
печень	liver
заговорщиков	conspirators
мпа	mpa
замерзает	freezes
лиственных	deciduous
бишкек	bishkek
милтон	milton
байрон	byron
участвовавшие	participating
кузнец	blacksmith
картман	cartman
константы	constants
десятой	tenth
корреспонденции	correspondence
таза	pelvis
таза	pelvic
бри	bree
бри	brie
берген	bergen
уходу	caring
двадцатого	twentieth
реорганизация	restructuring
реорганизация	reorganization
запятая	comma
мурат	murat
гаджет	gadget
возражение	objection
кала	kala
номинально	nominally
автономия	autonomy
дизайнеров	designers
псы	dogs
гномов	dwarves
гномов	dwarfs
гномов	gnomes
сомерсет	somerset
либерии	liberia
либерии	liberian
максвелл	maxwell
хорн	horne
хорн	horn
величие	grandeur
величие	greatness
предложите	suggest
ведьм	witches
хунну	xiongnu
йога	yoga
успешная	successful
корё	goryeo
янцзы	yangtze
сапоги	boots
гинзбург	ginsburg
девон	devon
слушатель	listener
торы	torah
стада	herds
стада	herd
данило	danilo
устойчивый	steady
устойчивый	sustainable
вспышка	outbreak
вспышка	flash
вспышка	flare
таити	tahiti
прослушивание	audition
прослушивание	auditions
карри	curry
витамин	vitamin
кроу	crow
