din	mula
angajat	hired
poarta	gate
big	big
big	malaking
big	malaki
hill	burol
rhin	rhin
rhin	alsace
lemmon	lemmon
apărarea	ipagtanggol
apărarea	depensa
apărarea	defense
apărarea	pagtatanggol
durată	tagal
comandantul	commander
leopold	leopold
juan	juan
rețea	network
spring	spring
spring	tagsibol
voturi	votes
voturi	boto
documentar	documentary
teritoriale	teritoryal
silver	pilak
silver	silver
toamna	taglagas
toamna	autumn
toamna	taglagas
toamna	mahulog
texas	texas
situație	situation
situație	sitwasyon
vânătoare	slayer
vânătoare	hunt
vânătoare	mangkukulam
vânătoare	pangangaso
alex	alex
iacob	jacob
iacob	james
sectorul	sektor
sectorul	sector
francisco	francisco
distrus	nawasak
grande	grande
may	mayo
may	maaaring
back	likod
back	bumalik
back	balikan
back	balik
scăzut	mababang
scăzut	mababa
scăzut	low
line	linyang
line	linya
line	line
independente	malayang
independente	independent
normal	normal
termină	tapusin
create	ginawa
create	nilikha
tone	tons
tone	tone
tone	tono
tone	tonne
football	football
aria	aria
rece	malamig
rece	sipon
rece	lamig
insulă	isla
insulă	pulo
insulă	island
similar	kapareho
similar	magkatulad
similar	katulad
irlanda	ireland
nationalyears	nationalyears
nationalteam	nationalteam
green	berdeng
green	green
green	berde
can	pwede
can	maari
michel	michel
tehnice	teknikal
nostru	ating
nostru	aming
serviciu	serbisyo
serviciu	paglilingkod
romani	romans
romani	roma
romani	romani
râu	ilog
căsătoria	kasal
căsătoria	pagpapakasal
căsătoria	kasalan
jones	jones
gol	hubad
gol	layunin
rar	madalang
rar	bihira
rar	bihirang
rar	bihira
reprezentând	kumakatawan
reprezentând	representing
haleakala	haleakala
teodor	theodore
young	bata
moare	dies
moare	namatay
argentina	argentina
argentina	argentine
decizia	desisyon
lansarea	binubuksan
lansarea	ilunsad
lansarea	paglulunsad
eroilor	heroes
#aaa	#aaa
călătorie	bumiyahe
călătorie	travel
călătorie	paglalakbay
călătorie	journey
călătorie	paglalakbay
călătorie	trip
călătorie	biyahe
johannes	johannes
ajutat	aided
ajutat	natulungan
ajutat	tinulungan
management	management
management	pamamahala
management	tagapamahala
superioare	superior
formație	banda
formație	formation
comitetul	komite
comitetul	committee
ran	ran
cont	account
structură	istraktura
banca	bangko
dragoste	nagmahal
dragoste	love
dragoste	nagmamahal
politici	patakaran
charente	charente
out	lumabas
transformat	transformed
specială	espesyal
specială	special
con	cone
con	con
întoarce	turn
întoarce	lumiko
întoarce	pagbabalik
întoarce	returns
par	hair
par	buhok
simbol	simbolo
simbol	sagisag
bruno	bruno
clasamentul	rankings
clasamentul	standings
finala	finals
finala	pinal
finala	pangwakas
finala	final
finala	panghuling
arestat	naaresto
arestat	arestado
arestat	inaresto
sportiv	atleta
vin	sasama
vin	darating
vin	vin
vin	alak
evoluează	evolve
rezistență	paglaban
rezistență	pagtutol
comisiei	commission
comisiei	komisyon
oxford	oxford
sri	sri
albastru	blue
albastru	bughaw
albastru	asul
regulă	tuntunin
regulă	alituntunin
regulă	alintuntunin
contribuții	ambag
influență	impluwensiya
influență	impluwensya
disney	disney
fata	girl
fata	mukha
protejate	pinoprotektahan
protejate	protektado
regimul	regime
editare	edit
editare	editing
zbor	bangaw
zbor	fly
zbor	lumipad
zbor	lumilipad
zbor	flight
zbor	lipad
managerclubs	managerclubs
discută	talakayin
discută	usapan
avion	airplane
avion	eroplano
avion	plane
avion	eroplano
vas	vessel
vas	vas
nava	barko
întreg	whole
întreg	buo
întreg	buong
anti	anti
agricole	agrikultura
evident	halata
evident	obviously
căutare	naghanap
căutare	hanapin
căutare	maghanap
căutare	paghanap
căutare	paghahanap
luhansk	luhansk
revistă	magazine
revistă	magasin
autoritatea	awtoridad
autoritatea	otoridad
autoritatea	authority
autoritatea	kapangyarihan
lider	lider
arătat	ipinapakita
arătat	ipinakita
cruce	krus
cruce	cross
vot	boto
vot	bumoto
vocal	vocals
vocal	vocal
pilot	pilot
pilot	piloto
carlos	carlos
realitate	katotohanan
atins	nakamit
atins	nakakamit
atins	achieved
atins	naabot
spaniol	spanish
spaniol	kastila
spaniol	espanyol
similare	kapareho
similare	magkatulad
similare	katulad
decedat	namayapa
decedat	namatay
bucuresti	bucharest
chris	chris
includ	magsama
includ	isama
dorit	desired
dorit	wanted
directorul	directory
directorul	direktoryo
ohio	ohio
metode	pamamaraan
crucea	krus
crucea	cross
participarea	paglahok
ortodox	ortodoksong
dublu	dobleng
dublu	double
dublu	doble
magazin	shop
magazin	tindahan
magazin	mamili
magazin	tindahan
magazin	store
ștergere	pagtanggal
ștergere	pagtatanggal
ștergere	tanggalin
ștergere	burahin
ștergere	delete
căzut	bagsak
iisus	hesus
iisus	jesus
urbană	urbano
promovarea	promotion
promovarea	promosyon
lansată	inilunsad
fundația	pundasyong
fundația	foundation
fundația	pundasyon
patrimoniului	pamana
patrimoniului	heritage
bazin	basin
turneu	tournament
sex	kasarian
sex	pakikipagtalik
sex	sex
exclusiv	exclusive
exclusiv	eksklusibo
exclusiv	eksklusibong
exclusiv	eksklusibo
hall	hall
statistică	istatistika
statistică	statistical
statistică	statistic
texte	teksto
teme	tema
japoneză	hapon
japoneză	japanese
japoneză	hapones
sânge	blood
sânge	dugo
fete	girls
separat	magkahiwalay
separat	hiwalay
separat	hiwalay
separat	hiwalay
păsări	birds
păsări	ibon
prieten	kaibigan
prieten	makipagkaibigan
ierusalim	herusalem
ierusalim	jerusalem
ludwig	ludwig
marina	marina
imperial	imperial
inclusă	kasama
inclusă	nasama
php	php
pri	pri
paralel	kahilera
înțeles	naintindihan
spate	likod
spate	bumalik
spate	balikan
spate	balik
spate	hulihan
schimbarea	palitan
schimbarea	magbabago
schimbarea	pagbabago
schimbarea	baguhin
schimbarea	change
universal	universal
universal	unibersal
high	high
high	mataas
indiferent	alintana
financiare	pinansyal
financiare	financial
villa	villa
song	awitin
song	kanta
song	awit
următorul	kasunod
următorul	susunod
următorul	next
torino	torino
torino	turin
cursuri	pasok
păduri	kagubatan
păduri	woods
păduri	kakahuyan
păduri	kagubatan
turn	tore
turn	tower
turn	toreng
proprie	sarili
proprie	sariling
cucerirea	conquest
conținut	nilalaman
prefectura	prefecture
prefectura	prepektura
pod	attic
pod	tulay
deseori	madalas
deseori	kadalasan
bătrân	matanda
bătrân	luma
dinastie	awan
fiică	daughter
presa	media
presa	midya
museum	museo
cântăreață	singer
saxon	matingkad
preotul	pari
usa	pinto
usa	pintuan
usa	usa
conformitate	pagsunod
scurte	maiksi
scurte	maikli
scurte	short
scurte	pandak
scurte	maikling
perioade	regla
creștin	christian
creștin	kristiyano
caracteristici	katangian
caracteristici	tampok
caracteristici	katangian
ansamblu	ensemble
semn	senyas
semn	tanda
completă	complete
completă	kumpletuhin
completă	kompleto
completă	kumpleto
mulțumesc	salamat
mulțumesc	pasalamatan
kilometri	milya
kilometri	kilometro
dvd	dvd
dunăre	danubio
indică	ipahiwatig
brown	brown
brown	kayumanggi
vorbește	nagsasalita
vorbește	magsalita
vorbește	nagsasalita
idei	ideya
îndeplinit	natupad
tron	trono
anterioare	nauna
anterioare	dati
anterioare	dating
anterioare	nakaraang
complex	complex
complex	kumplikadong
complex	komplikadong
complex	masalimuot
dorința	pagnanais
dorința	desire
dorința	nais
simple	simple
simple	simpleng
umană	pantao
umană	tao
umană	makatao
umană	human
tema	theme
tema	tema
organizate	maayos
militari	military
militari	pangmilitar
militari	militar
manageryears	manageryears
greutate	timbang
greutate	bigat
organizația	organisasyon
electrice	electrical
electrice	electric
primăvara	spring
primăvara	tagsibol
turneul	tournament
puteri	kapangyarihan
câmpia	payak
câmpia	kapatagan
electrică	electrical
electrică	electric
iran	iran
proprietatea	property
scară	ladder
scară	hagdan
scară	scale
grele	mabigat
permanent	permanente
permanent	permanent
permanent	permanente
permanent	permanenteng
permanent	perm
gara	estasyon
gara	station
gara	istasyon
kim	kim
latin	latin
rudolf	rudolph
rudolf	rudolph
rudolf	rudolf
ligii	league
ligii	liga
georgia	georgia
mănăstire	monasteryo
mănăstire	kumbento
economia	ekonomiya
aspecte	aspeto
observat	mapansin
observat	napansin
observat	nagmamasid
observat	ginugunita
principala	pangunahing
principala	pangunahin
introducerea	pagpapakilala
introducerea	panimula
introducerea	ipinakikilala
efect	effect
efect	epekto
mărime	laki
mărime	sukat
melodia	melody
rapidă	mabilisan
rapidă	mabilis
rapidă	kabilis
rapidă	fast
relație	pinagsamahan
relație	kaugnayan
relație	relasyon
della	della
nepal	nepal
interpretare	interpretation
ducesă	dukesa
anne	anne
boli	sakit
simplă	simple
simplă	simpleng
opus	opus
opus	kabaliktaran
matematician	matematiko
independență	independence
independență	kalayaan
flandra	flandes
font	font
tradiția	kaugalian
tradiția	tradisyon
atena	athens
biografie	bio
biografie	talambuhay
adolf	adolf
împărțit	hinati
împărțit	nahahati
împărțit	paghahati
împărțit	split
împărțit	hatiin
forțe	pwersa
forțe	sandatahan
adunarea	assembly
adunarea	pagpupulong
adunarea	pagtitipon
reprezentată	kinakatawan
căsătorită	kasal
căsătorită	ikinasal
căsătorită	pinakasalan
organizată	maayos
adâncime	lalim
mână	kamay
săptămână	linggo
săptămână	lingguhan
săptămână	lingo
conducere	nagmamaneho
conducere	pagmamaneho
conducere	pamumuno
culoarea	kulay
culoarea	kulay
filosofie	pilosopiya
handbal	handball
traducerea	translation
traducerea	pagsalin
traducerea	pagsasalin
times	times
times	beses
contele	count
alegerea	pagpili
alegerea	pagpipilian
alegerea	pinili
alegerea	choice
libertatea	kalayaan
aisne	aisne
energia	enerhiya
capitolul	chapter
capitolul	kabanata
inferior	inferior
reviste	magasin
solo	solo
specific	tukoy
specific	tiyak
specific	partikular
comunitate	pamayanan
comunitate	komunidad
majoritate	majority
majoritate	karamihan
majoritate	nakararami
nominalizat	nominate
industriale	industrial
industriale	industriyal
soare	sun
soare	araw
soare	sunshine
soare	maaraw
soare	sunny
bătălie	labanan
poveste	story
poveste	kuwento
poveste	kwento
cristina	cristina
fotografii	photos
fotografii	larawan
bbc	bbc
fabrica	pabrika
fabrica	factory
holstein	holstein
premiile	parangal
premiile	awards
premiile	prizes
premiile	premyo
financiar	pinansyal
financiar	financial
somme	somme
heinrich	heinrich
vie	buhay
vie	vie
cântăreț	singer
romanian	tagalog
romanian	ingles
paulo	paulo
metoda	paraan
comuniste	komunista
chile	chile
audio	audio
digital	digital
marcel	marcel
conținutul	nilalaman
württemberg	württemberg
virginia	virginia
pierde	mawalan
pierde	mawala
pierde	mawawalan
fizician	pisiko
eliberat	liberated
eliberat	inisyu
eliberat	pinakawalan
eliberat	napalaya
listele	listahan
treptat	unting
treptat	unti
comercială	pangkalakal
comercială	commercial
comercială	komersyal
comercială	komersiyal
originale	orihinal
originale	originals
record	record
record	talaan
record	rekord
promovat	promote
medalii	medals
saxa	saxe
organizație	organisasyon
masculin	male
masculin	lalaki
masculin	panlalaki
hristos	cristo
hristos	christ
hristos	kristo
redus	nabawasan
octavian	octavian
sursele	sources
sursele	pinagmumulan
sursele	pagkukunan
chicago	chicago
sfânt	santo
sfânt	santa
sfânt	banal
galben	dilaw
galben	yellow
activat	pinapagana
activat	pinagana
indian	indian
referință	sanggunian
referință	reperensiya
lac	lawa
lac	lac
instrument	pinapalo
instrument	instrumento
instrument	kasangkapan
valentin	valentin
valentin	valentine
uscat	tuyo
uscat	tuyong
uscat	dried
uscat	tuyo
posibilă	maaari
posibilă	posible
posibilă	possible
posibilă	maari
posibilă	posibleng
realizări	achievements
realizări	nagawa
scos	tinanggal
scos	naalis
scos	inalis
prezentate	ipinapakita
prezentate	iharap
prezentate	iniharap
jazz	jazz
journal	journal
cameră	silid
cameră	kuwarto
cameră	kwarto
uman	pantao
uman	tao
uman	makatao
uman	human
sun	sun
sun	araw
ernst	ernst
siguranță	kaligtasan
iucn	iucn
super	pambihira
super	galing
super	super
debutul	debut
liderul	lider
bad	bad
bad	masamang
bad	masama
ușoară	mild
ușoară	banayad
ușoară	slight
unesco	unesco
internă	panloob
internă	internal
lotul	batch
declarată	ipinahayag
declarată	idineklara
grade	degrees
saône	saône
tehnic	teknikal
tehnic	technically
theodor	theodor
theodor	theodore
colecție	koleksiyon
colecție	koleksyon
câmpul	patlang
câmpul	field
câmpul	larangan
prezentare	pagtatanghal
inspirat	inspired
inspirat	madamdamin
inspirat	inspirasyon
sul	sul
joe	joe
dinastiei	awan
portul	daungan
vocea	boses
deal	burol
oricum	anyway
set	set
set	itakda
accesul	access
ochii	mata
poezia	tula
poezia	poetry
manchester	manchester
chimice	chemical
chimice	kemikal
muzeu	museo
cererea	hilingin
cererea	kahilingan
cererea	hiling
cererea	request
cererea	humiling
cererea	pangangailangan
cererea	demand
bob	bob
instituție	institusyon
spitalul	hospital
spitalul	ospital
stemma	stemma
extins	pinahabang
extins	pinahaba
extins	karugtong
extins	extended
extins	pinalawak
utilizare	paggamit
utilizare	gamitin
atinge	touch
atinge	hipo
atinge	tap
cifra	digit
sănătate	kalusugan
francis	francis
leftarm	leftarm
alfonso	alfonso
orchestra	orchestra
locotenent	tenyente
iso	iso
străini	strangers
străini	dayuhan
flori	bulaklak
experiență	maranasan
experiență	karanasan
dispărut	naglaho
legată	nakatali
picioare	talampakan
picioare	paa
picioare	binti
femeilor	kababaihan
toma	toma
toma	thomas
anjou	anjou
das	das
chimie	kimika
chimie	kimikang
manuel	manuel
brian	brian
propunerea	proposal
scrisoare	sulat
scrisoare	liham
scrisoare	letter
clasică	classical
clasică	klasiko
clasică	classic
clasică	klasikong
clasică	klasiko
incluzând	kasama
cand	kapag
cand	kailan
oise	oise
concerte	konsiyerto
zid	dingding
zid	pader
critice	kritikal
executat	naisakatuparan
suprem	supreme
suprem	kataas
festival	festival
filmele	movies
birmania	burma
birmania	myanmar
metodă	paraan
impact	epekto
impact	maaabot
impact	maabot
impact	naabot
impact	naaabot
impact	abot
impact	abutin
buna	mabait
buna	mabuti
religia	pananampalataya
religia	relihiyon
jurnalist	mamamahayag
perfect	perfect
perfect	perpekto
hun	hun
adaugă	magdagdag
adaugă	add
adaugă	idagdag
jules	jules
majore	major
femeile	kababaihan
descoperirea	pagtuklas
descoperirea	pagkatuklas
obiectiv	layunin
obiectiv	layunin
hotel	otel
hotel	hotel
izvor	spring
izvor	tagsibol
bourbon	bourbon
polonezi	poles
trimite	magpadala
trimite	ipadala
scriitorul	manunulat
bruxelles	brussels
univers	sansinukob
univers	universe
cântat	sang
cântat	sung
europeni	europeo
europeni	european
critici	kritika
critici	critics
religios	relihiyoso
misiunea	misyon
motivul	motibo
motivul	dahilan
credință	pananampalataya
creek	creek
parc	parc
parc	liwasan
parc	park
context	konteksto
context	context
resurse	mapagkukunan
resurse	resource
resurse	mapagkukunan
resurse	yaman
resurse	kayamanan
gaz	gas
părinți	parents
părinți	magulang
ebraică	griyego
ebraică	ebreo
ebraică	hebreo
arhitectura	architecture
arhitectura	arkitektura
analiza	pagsusuri
analiza	pagtatasa
planurile	plano
regionale	pampook
regionale	regional
regionale	rehiyonal
succesul	tagumpay
vorbe	salita
zero	sero
zero	zero
canal	canal
canal	channel
specifică	tukoy
specifică	tiyak
specifică	partikular
specifică	specifies
specifică	tukuyin
înregistrare	pagtatala
înregistrare	recording
înregistrare	record
înregistrare	talaan
înregistrare	rekord
influențat	naaapektuhan
convins	kumbinsido
acuzat	inakusahan
acuzat	defendant
isus	hesus
isus	jesus
calif	kalipa
dance	sayaw
petersburg	petersburgo
variantă	variant
instrumente	instruments
instrumente	kasangkapan
cronică	talamak
clasă	klase
drumuri	daan
variante	variant
variante	variants
stephen	stephen
stephen	esteban
medicală	medikal
medicală	medical
creștină	christian
creștină	kristiyano
medicale	medikal
medicale	medical
inițială	initial
inițială	inisyal
principiul	prinsipyo
mormântul	puntod
mormântul	libingan
turism	tourism
turism	turismo
bisericile	simbahan
alexandra	alexandra
traduceri	pagsasalin
frumoase	ganda
frumoase	maganda
bernard	bernard
loir	loir
modele	models
modele	modelo
modele	template
andré	andre
andré	andré
efectul	effect
efectul	epekto
decide	nagpasiya
decide	nagdesisyon
decide	magdesisyon
decide	magpasya
solar	solar
candidat	kandidato
candidat	candidate
insecte	insekto
insecte	bugs
corespondent	correspondent
federal	federal
federal	pederal
curte	bakuran
remix	remix
elevi	estudyante
potențial	posibleng
mamă	nanay
mamă	nanay
mamă	ina
lucrurile	bagay
coloana	hanay
coloana	haligi
ștergerea	pagtanggal
ștergerea	tinatanggal
muzician	musikero
comedie	katatawanan
comedie	comedy
tradițional	tradisyunal
tradițional	tradisyonal
like	parang
like	like
like	gustuhin
mijlocaș	tagabantay
tancuri	tangke
steve	steve
acte	papeles
acte	papers
acid	acid
acid	asido
colonel	colonel
automat	awtomatiko
automat	awtomatikong
automat	awtomatiko
bogat	mayaman
bogat	rich
bogat	mayayaman
oceanul	karagatan
repertoriul	repertoire
atras	inilabas
luate	taken
suma	sum
suma	kabuuan
suma	halaga
dorește	pagbati
dorește	wishes
dorește	kagustuhan
protecția	proteksyon
cetate	muog
cetate	citadel
bill	kuwenta
bill	bill
bill	bayarin
căpitan	captain
căpitan	kapitan
căpitan	kapitana
scene	tanawin
procesului	maproseso
procesului	prosesong
procesului	proseso
înțelege	maunawaan
înțelege	intindihin
înțelege	naiintindihan
înțelege	maintindihan
asociat	nauugnay
asociat	kaugnay
asociat	iugnay
lanka	lanka
obținerea	pagkuha
descoperite	natuklasan
hugo	hugo
ajută	tulong
ajută	tulungan
ajută	tinutulungan
ajută	tumutulong
samuel	samuel
margareta	margaret
margareta	daisy
firma	kompanya
firma	matibay
denis	denis
domnia	reign
home	tahanan
home	bahay
home	makauwi
claude	claude
campanie	kampanya
parlament	parlyamento
mitologia	mitolohiya
pacific	pasipiko
pacific	pacific
doamna	madam
doamna	lady
greșit	mali
retragerea	retiro
retragerea	retreat
retragerea	pagalis
street	kalye
hautes	hautes
armenia	armenia
definitiv	depinitibo
design	disenyo
taylor	taylor
virgil	virgil
frați	magkakapatid
frați	magkapatid
frați	kapatid
frați	brothers
plin	busog
plin	full
plin	buo
plin	buong
raportul	iulat
raportul	ulat
land	lupain
land	lupa
directă	direktang
directă	direct
directă	direkta
cornel	cornel
planuri	plano
den	den
servit	served
servit	nagsilbi
servit	hinahatid
front	harapan
front	harap
ochi	mata
ochi	mata
senator	senador
senator	senator
cher	cher
aeroportul	airport
aeroportul	paliparan
menționează	pagbanggit
menționează	mentions
menționează	binabanggit
sebastian	sebastian
contextul	konteksto
contextul	context
costa	costa
louise	louise
spencer	spencer
franco	franco
europe	europa
europe	gresya
gospodării	kabahayan
mitologie	mitolohiya
irina	irina
slovacia	eslobako
slovacia	slovakia
continua	magpatuloy
continua	ipagpatuloy
profilul	profile
sankt	sankt
determină	tumutukoy
determină	matukoy
enciclopedia	encyclopedia
înmormântat	ibaon
înmormântat	buried
medievală	medyebal
implică	nagpapahiwatig
implică	nagsasangkot
open	buksan
open	bukas
open	open
iarna	taglamig
iarna	winter
rhône	rhône
poetul	makata
fond	fund
fond	pondong
absolut	absolutely
absolut	pasubali
animalelor	hayop
efecte	effects
efecte	epekto
calvados	calvados
deschide	buksan
deschide	bukas
deschide	open
culori	kulay
savoia	savoy
clasat	ranked
scara	ladder
scara	hagdan
enciclopedie	encyclopedia
old	matanda
old	luma
slab	payat
slab	mahina
antice	ancient
antice	sinaunang
mașină	makina
mașină	kotse
mașină	sasakyan
originar	pinagmulang
primă	premium
diferit	ibang
teorie	panukala
teorie	teoriya
teorie	teorya
rezervă	spare
rezervă	ekstrang
rezervă	backup
rezervă	reserve
rezervă	reserba
navă	vessel
navă	barko
las	las
interesul	interes
interesul	patubo
utilizată	ginamit
utilizată	nagamit
utilizată	ginagamit
avocat	abugado
avocat	attorney
avocat	abugado
avocat	abogado
inițiativa	inisyatiba
utilizează	gamitin
carolina	carolina
story	story
story	kuwento
story	kwento
medici	medici
medici	doctors
peninsula	tangway
ahmad	ahmad
doctorat	doctorate
doctorat	phd
calcul	pagkalkula
acoperit	sakop
billboard	billboard
macedonia	masedonya
vrut	wanted
reală	real
albe	maputi
albe	puti
kobayashi	kobayashi
japoneze	hapon
japoneze	japanese
japoneze	hapones
predat	tinuturuan
predat	itinuro
predat	tinuruan
predat	nagturo
predat	bumigay
secol	siglo
secol	century
vale	lambak
vale	valley
vale	vale
presiunea	presyon
accident	aksidente
accident	crash
cuvintele	salita
învățat	tinuturuan
învățat	itinuro
învățat	tinuruan
învățat	nagturo
învățat	natutunan
învățat	natuto
invitat	naimbitahan
invitat	inimbitahan
invitat	inanyayahan
invitat	bisita
invitat	panauhin
invitat	guest
poliție	pulisya
poliție	pulis
colaborat	collaborated
datând	dating
private	pribado
private	pribadong
atenție	atensyon
atenție	pansin
răsărit	sunrise
exil	tinapon
profesională	professional
profesională	propesyonal
fips	fips
melodii	melodies
melodii	tunes
melodii	kanta
melodii	songs
nationalcaps	nationalcaps
creează	gumawa
creează	lumikha
agent	ahente
agent	agent
încheie	tapusin
contemporană	kapanahon
scrierea	pagsusulat
conceptul	konsepto
vizitat	pinuntahan
vizitat	bumisita
vizitat	binisita
linecolor	linecolor
network	network
etnie	lahi
emis	inisyu
andrew	andrew
simbolul	simbolo
simbolul	sagisag
căi	landas
eliberarea	bitawan
eliberarea	ilabas
eliberarea	pakawalan
eliberarea	paglaya
eliberarea	liberation
soluție	solusyon
personajele	character
personajele	characters
patrimoniul	pamana
patrimoniul	heritage
medii	karaniwan
medii	katamtaman
poloneze	polish
congresul	kongreso
actul	act
actul	kikilos
actul	kumilos
câștigă	kumita
sonoră	naririnig
vreau	gustong
vreau	gusto
vreau	want
vreau	nais
aliate	allied
gaze	gas
institute	institutes
sherlock	sherlock
var	var
var	lime
arabe	arab
iugoslavia	yugoslavia
spirit	diwa
min	min
comandă	command
comandă	utos
comandă	order
golful	golf
golful	golpo
golful	gulf
golful	look
golful	bay
johnson	johnson
creștini	kristiyano
zeci	dozens
toscana	tuscany
mâinile	kamay
mâinile	hands
duminică	linggo
duminică	sunday
project	project
project	proyekto
project	taumbayan
unic	natatanging
unic	kakaibang
unic	unique
unic	natatangi
british	british
lectură	pagbabasa
lectură	binabasa
maior	major
siding	siding
separate	hiwalay
separate	hiwalay
felix	felix
carmen	carmen
bazinul	basin
distanța	layo
distanța	distansya
distanța	distansiya
alan	alan
manual	manual
semnificativ	makabuluhan
semnificativ	makabuluhang
semnificativ	makabuluhang
maestru	master
mac	mac
hectare	hectares
acordul	kasunduan
sprijin	suportahan
sprijin	support
sprijin	sumusuporta
sprijin	suporta
sprijin	sumuporta
sprijin	sinusuportahan
microsoft	microsoft
membre	limbs
conrad	conrad
proprietate	property
mecklenburg	mecklenburg
hot	magnanakaw
cercul	bilog
sam	sam
free	libreng
free	free
free	libre
free	malaya
sant	sant
devin	maging
insule	kapuluang
comparație	paghahambing
bosnia	bosnia
reale	real
wilson	wilson
mit	mit
mit	mito
mit	myth
mit	mlt
elector	elector
maine	bukas
maine	maine
ape	waters
ape	epa
cumpărat	binili
cumpărat	nakabili
cumpărat	binili
necesită	nangangailangan
arbore	poste
arbore	puno
planeta	planeta
idee	idea
idee	ideya
chineză	intsik
chineză	tsino
chineză	chinese
pdf	pdf
sigismund	sigismund
marca	tatak
marca	mark
actorii	actors
actorii	aktor
charlotte	charlotte
înregistrarea	pagtatala
înregistrarea	recording
seara	evening
seara	gabi
variază	vary
transportul	transportasyon
transportul	sasakyan
transportul	transportasyon
transportul	sasakyan
termeni	tuntunin
termeni	takda
altar	dambana
altar	shrine
individual	magkakahiwalay
individual	indibiduwal
dimineața	umaga
dimineața	morning
serii	serye
serii	series
bogată	mayaman
bogată	rich
bogată	mayayaman
plină	busog
plină	full
plină	buo
plină	buong
papal	papal
schimbări	pagbabago
schimbări	nagbabago
schimbări	nababago
realitatea	katotohanan
poeme	tula
stâng	natitira
stâng	pakaliwa
stâng	iniwan
stâng	naiwan
stâng	kaliwa
încercare	pagsubok
încercare	subukan
încercare	pagsusulit
schimbă	palitan
schimbă	magbabago
schimbă	pagbabago
schimbă	baguhin
schimbă	change
olimpic	olimpiko
olimpic	olympic
versiuni	bersyon
arm	bisig
arm	braso
bus	bus
constant	constant
georges	georges
ray	sinag
ray	ray
relief	tulong
relief	kaluwagan
relief	relief
republică	republika
municipal	munisipyo
bulgară	bulgaro
natal	natal
desemnat	itinalagang
desemnat	designated
desemnat	assigned
desemnat	kagustuhang
desemnat	itinalaga
desemnat	nakatalaga
acoperă	cover
acoperă	pabalat
acoperă	takpan
acoperă	sumasakop
acoperă	sinasakop
detaliu	detalye
alice	alice
fondul	fund
fondul	pondong
înălțimea	taas
înălțimea	height
lituania	lithuania
subiecte	paksa
sainte	sainte
regim	mode
regim	regime
inima	heart
inima	puso
francesco	francesco
sare	asin
guillaume	guillaume
redusă	nabawasan
congo	ehipto
congo	congo
languedoc	languedoc
sunet	tunog
florența	florence
tineret	kabataan
provence	provence
cursă	lahi
congresului	kongreso
lincoln	lincoln
christopher	christopher
boris	boris
ernest	ernest
comunistă	komunista
savoie	savoie
urbane	urbano
presiune	presyon
interviuri	panayam
interviuri	interbyu
hermann	hermann
reprezentant	rep
reprezentant	kinatawan
prezentă	kasalukuyan
substanțe	sangkap
secundare	pangalawang
manager	namamahala
manager	manager
manager	tagapamahala
alimentare	pagkain
scenariu	scenario
scenariu	script
ducatul	dukado
arhitect	arkitekto
discul	disc
discul	disk
abd	abd
treime	trinity
treime	trinidad
reguli	alituntunin
reguli	rules
reguli	tuntunin
testament	tipan
carbon	karbon
carbon	carbon
dovezi	katibayan
dovezi	patunay
dovezi	ebidensya
dovezi	katibayan
exprimat	ipinahayag
exprimat	nagpahayag
exprimat	nakiramay
ziare	diyaryo
ziare	pahayagan
ordonat	iniutos
constituția	constitution
pierderi	kawalan
pierderi	pagkawala
pierderi	pagkalugi
pierderi	casualties
global	pandaigdigang
global	global
global	pandaigdigan
fragmente	fragments
stradă	kalye
văzută	seen
văzută	nakita
sârbi	pranses
fată	girl
activi	active
activi	aktibong
activi	aktibo
doresc	naisin
doresc	wish
doresc	batiin
doresc	nais
intra	magpasok
intra	ipasok
minas	minas
membră	miyembro
secundar	pangalawang
frederick	frederick
frederick	federico
aplicații	aplikasyon
aplicații	apps
dezvoltă	develops
dezvoltă	bumuo
licență	lisensya
licență	licence
licență	lisensiya
licență	lisensya
facebook	facebook
puterile	kapangyarihan
comerț	commerce
comerț	kalakalan
comerț	ipagpalit
comerț	magnegosyo
comerț	trade
importanța	kahalagahan
inițiat	sinimulan
copilărie	pagkabata
long	mahaba
long	matagal
long	haba
spiritul	diwa
moștenitor	tagapagmana
prieteni	kaibigan
prieteni	magkaibigan
secțiune	section
secțiune	seksyon
secțiune	seksiyon
urgență	emerhensiyang
urgență	emerhensiya
urgență	emergency
memorie	memorya
memorie	alaala
studenți	estudyante
lewis	lewis
josef	josef
difuzat	broadcast
difuzat	pagsasahimpapawid
difuzat	aired
earth	daigdig
earth	lupa
clase	pasok
schleswig	schleswig
ain	ain
amphoe	amphoe
siria	syria
siria	suwesya
prusiei	prussia
senior	senior
distribuție	pamamahagi
rose	rose
schimbare	palitan
schimbare	magbabago
schimbare	pagbabago
schimbare	baguhin
schimbare	change
evreu	jewish
evreu	jew
entertainment	libangan
entertainment	entertainment
câștigătoare	panalong
stabilirea	gusali
stabilirea	pagtatatag
imperiale	imperial
propune	imungkahi
propune	nagmumungkahi
proprietăți	katangian
justiție	katarungan
justiție	hustisya
orchestră	orchestra
mulțime	madla
ocazie	okasyon
ocazie	pagkakataon
ocazie	opportunity
albania	albanya
albania	albania
calculator	calculator
calculator	kompyuter
calculator	computer
prefix	prefix
vertical	patayo
vertical	patayo
tehnica	pamamaraan
alege	pumili
alege	pick
alege	pumili
medical	medikal
medical	medical
credința	pananampalataya
credința	paniniwala
știri	balita
