категорија	kategória
преселби	vándorló
надзорниот	felügyeleti
брамс	brahms
јагуар	jag
јагуар	jaguar
мид	mead
мид	midas
стаж	rangidős
кундера	kundera
детаљ	részlet
детаљ	részletes
бубрежна	vese
поднесување	benyújtása
поднесување	beadvány
поднесување	benyújtására
поднесување	benyújtása
хроничар	krónikás
мртво	halott
мртво	halottak
понт	pont
демократ	demokraták
демократ	demokrata
пион	gyalog
конор	conor
конор	connor
анализирани	elemzett
графики	grafika
графики	grafikus
греда	sugár
вертикален	vertikális
вертикален	függőleges
вертикален	függőlegesen
најроби	nairobi
датотека	fájl
датотека	file
датотека	akta
луцерн	lucerna
барни	barney
ида	ida
лековита	gyógyítás
лековита	gyógyulást
лековита	gyógyulás
лековита	gyógyító
ајндховен	eindhoven
јохансон	johansson
испитаниците	válaszadók
стрелаштво	íjász
стрелаштво	íjászat
видливост	láthatóság
смс	sms
забрануваат	megtiltják
самовила	tündér
абас	abbas
биатлон	biatlon
шарп	sharp
шарп	éles
шарп	sharpe
маслинки	olajbogyó
чавез	chávez
чавез	chavez
чавез	chavez
прогноза	prognózis
прогноза	előrejelzés
бикови	bikaviadal
бикови	bulls
бикови	bikák
рударска	bányászati
рударска	bányász
воздушно	légi
воздушно	antenna
витни	whitney
трансмисија	átvitel
трансмисија	továbbítás
трансмисија	adás
трансмисија	átviteli
курдите	kurdok
курдите	kurd
леман	lehmann
нагласувајќи	hangsúlyozva
бетонски	beton
бетонски	konkrét
ажурирање	frissítés
ажурирање	frissítése
ажурирање	frissítés
ажурирање	frissítése
хјум	hume
метеорологија	meteorológia
пораснат	felnőtt
спенс	spence
лдп	ldp
иберискиот	ibériai
скршена	megtört
скршена	törött
скршена	törve
скршена	összetört
умерен	közepes
умерен	mérsékelt
џоли	jolie
џоли	jolly
желка	teknőc
желка	teknős
мечови	kard
мечови	kardok
хитроу	heathrow
внесувањето	importálása
џет	jet
џет	jett
морисеј	morrissey
колумбус	columbus
колумбус	kolumbusz
погодена	ütés
погодена	találat
расмусен	rasmussen
бунтовник	felkelő
бунтовник	lázadók
бунтовник	lázadó
токсини	toxinok
информиран	tájékoztatta
информиран	tájékoztatott
информиран	tájékozott
обвинувајќи	töltés
невини	ártatlanok
невини	ártatlan
невини	ártatlanok
имплементирање	végrehajtási
вети	ígéret
вети	megígérte
вети	ígéret
вети	ígért
вети	megígértem
рашид	rashid
итар	ravasz
итар	lopakodó
итар	ravasz
творецот	teremtő
творецот	készítő
творецот	alkotó
творецот	teremtő
аргон	argon
безбол	baseball
бош	bosch
џуџињата	manók
дејви	davy
дејви	davey
лоу	lowe
лоу	lou
дарма	dharma
змејови	sárkányok
робертсон	robertson
соборување	megbuktatni
роговите	agancs
роговите	szarvak
татковци	atyák
татковци	apák
татковци	apák
коњички	lovaglás
коњички	lovas
терапии	terápiák
саркофаг	szarkofág
хокс	hawkes
црв	kukac
црв	féreg
ливадите	meadows
пикчу	picchu
интел	intel
достави	továbbított
сепаратизам	szeparatizmus
канарски	kanári
аурора	aurora
проширената	kibővített
локомотиви	mozdonyok
горд	büszke
внимателен	óvatos
екстремен	szélsőséges
екстремен	extrém
продолжено	meghosszabbított
продолжено	kiterjesztett
продолжено	kibővített
бат	bat
бат	ütő
бат	denevér
хаваите	hawaii
вљубените	valentin
вљубените	bálint
вљубените	valentine
кејџ	ketrecben
кејџ	ketrec
пасивно	passzív
одложено	elhalasztották
одложено	késedelmes
одложено	késik
одложено	késleltetett
барби	barbie
конкурентни	versenyképes
конкурентни	versengő
трабзон	trabzon
аматер	amatőrök
аматер	amatőr
хакер	hacker
кланови	klánok
грчеви	görcs
грчеви	görcsök
грчеви	görcsök
синај	sinai
мелница	mill
мелница	malom
прирачници	kézikönyvek
баросо	barroso
житарки	gabona
лудо	őrült
пропорција	arányban
грифин	griffin
грифин	griff
вонредна	rendkívüli
лансирана	elindított
лансирана	indított
цилиндри	palackok
цилиндри	henger
положби	pozíciók
положби	pozíció
липи	lime
данди	dundee
санти	santi
мускулна	izmos
локомотивата	mozdony
изрека	mondás
греко	greco
греко	gecko
ајзенах	eisenach
генерички	általános
генерички	generikus
либерализација	liberalizáció
препорача	ajánlotta
препорача	ajánlott
препорача	javasolt
препорача	ajánlani
препорача	ajánlom
препорача	ajánlja
препорача	ajánljuk
собирајќи	gyűjtés
собирајќи	gyűjteni
подрумот	pincében
подрумот	alagsorban
подрумот	pince
подрумот	alagsor
јагоди	eper
објективни	objektív
објективни	cél
објективни	célkitűzés
оправдано	indokolt
оправдано	igazolható
креации	alkotások
папирус	papirusz
лим	lim
спомнато	említett
фредрик	fredrik
предавник	áruló
бекерел	becquerel
атињаните	athéniak
крофт	croft
скратен	rövidített
сериозноста	súlyossága
кината	színházak
кината	mozik
севастопол	szevasztopol
пиратството	kalózkodás
лутина	düh
лутина	harag
лутина	dühöt
лутина	haragot
експлодира	felrobban
експлодира	robbanó
експлодира	felrobban
бронкс	bronx
клупа	pad
клупа	padon
фарел	farrell
мгм	mgm
мгм	img
аргос	argosz
криминалците	bűnözők
криминалците	bűnözőknek
евгенија	eugenia
презир	megvetés
презир	megvetés
засегнати	érintett
засегнати	aggódó
засегнати	érintett
засегнати	érintettek
ердоган	erdogan
сенките	árnyékok
сенките	árnyék
сенките	árnyak
претприемачи	vállalkozóknak
претприемачи	vállalkozók
луна	luna
естетска	esztétikai
натпреваруваа	versenyzett
ризичен	kockázatos
грофицата	grófnő
грофицата	grófné
групно	csoport
групно	csoportban
они	ők
армани	armani
индивидуалци	magánszemélyek
индивидуалци	egyének
нарушен	megzavarta
окупирани	megszállt
окупирани	foglalt
окупирани	elfoglalt
грифит	griffith
петручи	petrucci
проповеда	prédikál
чигорин	csigorin
монитор	monitoron
монитор	monitor
катализатор	katalizátor
италијанец	olasz
италијанец	olaszország
благајник	kincstárnok
благајник	pénztáros
благајник	pénztár
вилицата	állkapocs
дербито	derby
кука	hook
кука	kampó
кука	horog
кука	horgot
кореограф	koreográfus
фармација	gyógyszerészeti
фармација	gyógyszertárban
фармација	gyógyszertár
фармација	gyógyszerek
магаре	csacsi
магаре	szamár
контролирано	ellenőrzött
лектор	lecter
подигањето	felnevelni
планинари	hegymászók
пустинска	sivatag
нок	éj
нок	este
нок	éjjel
нок	éjszaka
пијан	ittas
пијан	részegen
пијан	részeg
придобивка	nyereség
рибарството	halászat
рибарството	halászati
вмешаност	bevonása
вмешаност	részvétel
кражби	lopások
кражби	lopás
сугестии	ajánlások
сугестии	javaslatok
џамиите	mecsetek
тивок	néma
тивок	csendes
метеж	torlódások
метеж	dugók
бесконечна	végtelen
галилеја	galilea
напишав	írt
напишав	irtam
напишав	írta
напишав	írtam
непријатни	kellemetlen
лаже	hazugság
лаже	hazugságok
лаже	csalók
лаже	csal
лаже	hazugság
лаже	hazudik
наоми	naomi
искрен	becsületes
искрен	őszinte
радиотелевизија	műsorszolgáltató
либерално	liberális
седел	ültem
седел	ült
анимации	animációk
подари	grant
сасекс	sussex
вешти	szakképzett
вешти	képzett
вешти	gyakorlott
вешти	jártas
конзервативен	konzervatívok
конзервативен	konzervatív
моторно	motor
тенко	vékony
тенко	sovány
пенџаб	punjab
републиканец	republikánusok
републиканец	republikánus
таунус	taunus
шато	château
шато	chateau
индикации	jelzések
плоден	termékeny
босанска	bosznia
босанска	boszniai
касета	kazettát
касета	kazetta
касета	szalag
касета	kazetta
касета	patron
касета	töltény
електрода	elektróda
луда	őrült
дилеми	dilemmák
гаел	gael
кривина	kanyar
кривина	crick
лузон	luzon
подлогата	szubsztrát
подлогата	hordozó
измислено	fantázia
скептицизам	szkepticizmus
скептицизам	szkepticizmus
доживувања	kaland
доживувања	kalandjai
доживувања	kalandok
шуберт	schubert
финансирана	finanszírozott
финансирана	finanszírozott
переира	pereira
достоен	érdemes
достоен	méltó
корпоративна	vállalati
вазари	vasari
сенека	seneca
преобразба	átalakulás
преобразба	átalakítás
чомски	chomsky
шан	shan
флуктуации	ingadozások
дечко	fiú
дечко	barátja
дечко	barát
виртуелно	virtuális
неформален	informális
муви	legyek
браунинг	browning
пристапен	elérhető
пристапен	hozzáférhető
пристапен	megközelíthető
пристапен	érhető
осмислен	fogant
бубрегот	vesét
бубрегот	vese
скроб	keményítő
ракавици	kesztyű
ракавици	kesztyűt
превземање	átvétel
иди	edie
ентериер	belső
ентериер	belseje
менаџирање	kezelése
фахверк	fermat
изненадени	meglepett
изненадени	meglepő
изненадени	meglepve
уби	megölt
уби	megölte
индиректни	közvetetten
индиректни	közvetett
индиректни	közvetve
велигденски	húsvéti
велигденски	húsvét
папрат	páfrányok
слоган	szlogen
концентрирана	koncentrált
прибира	gyűjt
прибира	összegyűjti
прибира	gyűjti
убедлива	meggyőző
мотивирани	motivált
веке	már
веке	máris
крањ	kranj
паралела	párhuzamos
паралела	párhuzamosan
верна	hű
верна	lojális
верна	hűségesek
верна	hűséges
верна	hűségesek
верна	hűséges
комбс	combs
крејн	crane
крејн	daru
републиканци	republikánusok
републиканци	republikánus
републиканци	republikánusok
аксел	axel
искушение	kísértés
искушение	csábítás
светлост	fény
светлост	light
светлост	fényt
главоболки	fejfájás
малигни	rosszindulatú
венус	vénusz
слепило	vakság
асиметрични	aszimmetrikus
тафт	taft
проценет	becsült
проценет	értékelt
ратификуван	ratifikálta
мравки	hangyák
нацрти	tervrajzokat
стопанската	kereskedelem
стопанската	kereskedelmi
лаки	szerencse
лаки	szerencsés
цицач	emlősök
цицач	emlős
козета	cosette
сугестија	javaslat
сугестија	tipp
флоријан	florian
артикли	árucikkek
артикли	árucikk
артикли	áruk
артикли	árucikkek
артикли	cikkek
рибари	halász
рибари	halászok
тешкото	heavy
тешкото	súlyos
тешкото	nehéz
нинтендо	nintendo
удрен	lesújtott
удрен	lecsapott
саутемптон	southampton
сајрус	cyrus
одложена	elhalasztották
полетување	felszállás
исклучена	le
исклучена	kikapcsolva
исклучена	off
исклучена	kizárva
исклучена	kizárt
маларија	malária
виза	vízum
минданао	mindanao
патриоти	hazafiak
цитиран	idézett
цитиран	jegyzett
директива	irányelv
хејли	haley
хејли	hailey
хејли	hayley
гледаше	figyelt
гледаше	néztem
гледаше	nézte
богота	bogotában
црвенило	kiütések
црвенило	kiütés
броди	brody
прогонувани	üldözött
смешно	vicces
смешно	nevetséges
дипломатско	diplomáciai
дипломатско	diplomata
џулио	giulio
колковите	csípő
интензивен	heves
интензивен	intenzív
мировните	békefenntartó
мохамад	mohammad
фолија	fólia
фолија	átláthatóság
извлекување	kivonat
израелските	izraeli
израелските	izraeliek
гарет	garrett
гарет	gareth
гарет	garret
стерилизација	maradi
евтин	olcsó
престижниот	rangos
престижниот	tekintélyes
хунта	junta
пунска	pun
ирод	heródes
забавување	bulizni
забавување	lassul
забавување	lassulás
манко	manco
киликија	kilikia
заложник	túsz
градче	városban
градче	town
градче	város
поворка	felvonulás
волис	wallis
волис	wallace
мистериозен	titokzatos
мистериозен	misztikus
мистериозен	rejtélyes
ударите	ütések
ударите	ütéseket
пространство	térség
дини	dűnék
кортес	cortés
интелигентни	intelligens
маркиз	márki
животинско	állati
животинско	állatok
животинско	állat
сириус	sirius
алкатраз	alcatraz
сирак	árva
вдишување	inhalációs
нежни	gyengéd
нежни	szelíd
љубопитност	kíváncsiság
пират	kalóz
тестирани	megvizsgált
тестирани	vizsgált
тестирани	tesztelt
плутониум	plutónium
херпес	herpesz
стриктно	szigorúan
шерман	sherman
сувереност	államiság
сувереност	szuverenitás
симферопол	szimferopol
повеќејазична	többnyelvű
фереира	ferreira
материјализам	materializmus
тешкотија	nehézségek
тешкотија	nehézséget
тешкотија	nehézség
стекнати	megszerezte
стекнати	beszerzett
стекнати	szerzett
стекнати	megszerzett
наводна	állítólagos
теренс	terrence
условна	feltételes
надарен	tehetséges
предавството	árulás
сенди	homokos
сенди	sandy
инфо	info
инфо	infó
инфо	információ
инфо	infók
инфо	információk
пристрасност	elfogultság
пристрасност	elfogult
сорбона	sorbonne
криптографија	kriptográfia
николсон	nicholson
сезонска	szezonális
инсталиран	telepítve
инсталиран	beépített
инсталиран	telepített
реинион	réunion
одгледан	felemelt
одгледан	nevelt
одгледан	felvetett
одгледан	emelt
касети	töltények
касети	patron
касети	töltény
касети	kazetták
касети	kazettákat
касети	felvételeket
касети	szalagok
таложење	meghallgatás
купила	megvásárolt
купила	vásárolt
купила	vett
купила	vettem
памети	megemlékezés
памети	emlékezés
химлер	himmler
сатерленд	sutherland
сонда	szonda
ундп	undp
ајзак	isaac
ајзак	isaacs
гестови	gesztusok
констатира	megjegyzendő
констатира	megjegyeztem
промовирањето	előmozdítása
ходници	folyosók
ходници	folyosókon
софокле	szophoklész
моноксид	monoxid
икт	ikt
вечноста	örökkévalóság
настинка	hidegrázás
промотивна	promóciós
хибнер	hübner
алекса	alexa
едо	edo
веродостоен	megbízható
веродостоен	megbízható
веродостоен	megbízhatóak
телеграма	távirat
телеграма	táviratot
нора	nora
подржи	kirendelt
гуски	liba
интелигентен	intelligens
соученици	osztálytársak
реплика	másolat
исполнувањето	teljesítve
исполнувањето	teljesítése
борисов	boriszov
паста	tésztát
паста	tészta
оптоварување	terhelés
оптоварување	törzs
грабливци	ragadozók
изреки	idézetek
изреки	árfolyamok
овчари	juhász
овчари	pásztorok
кокос	kókusz
пејн	payne
партнерка	társ
партнерка	partner
партнерка	társa
партнерка	társam
очув	mostoha
надежда	nagyezsda
волфрам	volfrám
ган	gunn
репортер	újságíró
репортер	riporter
малцинствата	kisebbségek
најнови	legújabb
најнови	legújabb
најнови	legutóbbi
најнови	legfrissebb
орце	baba
орце	bébi
канбера	canberra
билатерални	bilaterális
билатерални	kétoldalú
слатко	édesek
слатко	édes
слатко	cuki
слатко	aranyos
рашири	terjed
рашири	maximalizálása
наска	nazca
кармин	carmine
кармин	rúzs
инфрацрвено	infravörös
дознај	tanulni
дознај	tanuljon
дознај	tanul
ала	ala
очекувано	várt
очекувано	várható
очекувано	várható
уреден	tisztán
гејл	gale
гејл	gail
совршенство	tökéletesség
совршенство	tökély
фрлена	dobták
јана	gianna
јана	jana
имагинација	képzelet
имагинација	fantázia
траволта	travolta
регуларен	rendszeresen
регуларен	rendszeres
регуларен	normál
стаорци	patkányok
виторија	vittoria
лишаи	zuzmó
лес	les
рурален	vidék
рурален	vidéki
меги	maggie
релаксација	pihenés
релаксација	kikapcsolódás
релаксација	relaxációs
жетва	aratás
жетва	termés
жетва	betakarítás
жетва	betakarítás
просо	köles
претпазливост	óvatosság
претпазливост	elővigyázatosság
договорен	elrendezett
анди	andi
анди	andok
анди	andy
најсиромашните	legszegényebb
курасао	curaçao
бока	boca
раздвојување	szétválasztás
панди	pandák
преседан	precedens
атлетска	sportos
атлетска	atlétikai
честер	chester
житарици	gabona
житарици	gabonát
житарици	gabona
либерти	szabadság
артуро	arturo
фликр	flickr
интегрираат	integrálni
интегрираат	integrálása
палмас	palmas
произволни	tetszőleges
произволни	önkényes
пепелта	hamu
селективно	szelektív
селективно	szelektíven
стерео	sztereó
кејот	rakpart
пасо	paso
ценат	értékelte
диуретици	diuretikumok
паднати	bukott
паднати	elesett
вработувањето	foglalkoztató
вработувањето	alkalmazó
миленик	pet
миленик	háziállat
миленик	kisállat
бундес	bundes
тракиски	trák
акутен	akut
постана	lettem
постана	lett
постана	vált
кикирики	mogyoró
кикирики	mogyorót
кикирики	mogyoró
тестенини	tésztát
тестенини	tészta
тестенини	tésztát
тестенини	tészta
мона	mona
леснотија	könnyedség
лиу	liu
баја	baia
одоакар	odoaker
искреност	őszinteség
искреност	őszinteség
пукнатина	repedés
пукнатина	crack
консултација	konzultációk
консултација	konzultáció
консултација	egyeztetés
парламентарен	parlamenti
карлсруе	karlsruhe
преживеала	túlélte
графикон	grafikon
пријава	beadvány
пријава	benyújtására
пријава	benyújtása
изјасни	jogalap
миро	miro
саво	savo
максимус	maximus
мариса	marisa
мариса	marissa
блан	blanc
структурните	szerkezeti
структурните	strukturális
хемоглобин	hemoglobin
пилотот	pilóta
пилотот	pilot
прашалник	kérdőívet
прашалник	kérdőív
фрлиле	dobta
катастрофално	katasztrofális
катастрофално	katasztrofális
катастрофално	pusztító
катастрофално	megsemmisítő
негирање	tagadás
негирање	elutasítás
хороскоп	horoszkóp
хариет	harriet
масивна	masszív
масивна	hatalmas
сеопфатен	átfogó
вродена	veleszületett
готлиб	gottlieb
сатаната	sátán
гонзалес	gonzalez
гонзалес	gonzales
гонзалес	gonzález
исклучителен	rendkívüli
исклучителен	kivételes
осомничени	feltételezett
осомничени	gyanúsított
осомничени	gyanúsítottak
бескрајно	végtelen
бескрајно	végtelenül
бескрајно	végtelen
јуре	jure
жерар	gérard
портпаролот	szóvivője
портпаролот	szóvivője
јсп	jsp
општествата	társadalmak
остварена	teljesült
остварена	megvalósult
остварена	elért
мили	milly
мили	milli
мили	kedves
мили	drága
мили	millie
доцни	későn
доцни	késő
доцни	késve
истраги	vizsgálatok
истраги	érdeklődni
истраги	nyomozás
истраги	vizsgálatok
палубата	fedélzet
палубата	pakli
палубата	fedélzeten
палубата	fedélzet
судско	igazságügyi
испреплетени	összefonódott
испреплетени	összefonódik
забрзана	felgyorsult
забрзана	gyorsított
украде	lop
украде	lopni
украде	ellopni
бараната	igényelt
бараната	kérte
бараната	kért
паралелен	párhuzamos
паралелен	párhuzamosan
меза	meuse
лиса	lisa
лиса	liza
издолжена	hosszúkás
криење	elbújt
криење	bujkál
укине	emelés
портној	portnoy
поднесени	benyújtott
езерца	tavak
вип	vip
аламо	alamo
хамонд	hammond
гвадалахара	guadalajara
федерално	szövetségi
анкона	ancona
планкова	planck
манго	mangó
читател	olvasó
аналогна	analóg
вознемиреност	szorongás
вознемиреност	aggodalom
миење	mosás
јажиња	kötelek
јажиња	kötél
неспособни	alkalmatlan
неспособни	képtelen
едноставноста	egyszerűség
марат	marat
судења	perek
судења	kísérletek
судења	próbák
неважечки	érvénytelen
интуиција	megérzés
библиотеките	könyvtárak
амонијак	ammónia
едмонд	edmond
рецепторите	receptorok
денар	penny
лузна	sebhely
лузна	sebzett
лузна	heg
јубилеј	jubileumi
холт	holt
бестселер	bestseller
рутински	rutinszerűen
заслужуваат	megérdemlik
гонзало	gonzalo
формализам	formalizmus
патрола	járőrök
патрола	járőr
патрола	őrjárat
диктира	diktálja
рачка	kart
рачка	kezelni
енклава	enklávé
гетвик	gatwick
штитови	pajzsok
штитови	pajzsokat
штитови	pajzs
болките	fájdalmak
сукре	sucre
џиновска	óriás
џиновска	gigantikus
беда	szenvedés
беда	nyomor
пио	pio
суворов	szuvorov
корали	korallok
побргу	gyorsabban
побргу	gyorsabb
сион	sion
билет	jegyet
билет	jegy
дати	dátumok
дати	időpontok
доблести	erény
доблести	erény
стручњак	szakember
стручњак	szakértő
кампо	campo
непце	szájpad
бркаат	üldöz
храбри	bátor
трамваи	villamos
трамваи	villamosok
пиратски	kalóz
вагината	hüvely
вагината	vagina
ориент	orient
уапсена	letartóztatott
уапсена	letartóztatták
питкерн	pitcairn
извинување	bocsánatkérés
православно	ortodox
штрумфовите	törpök
известен	bejelentett
расистички	rasszista
расистички	rasszizmus
нур	nur
скрипта	forgatókönyv
скрипта	forgatókönyvet
внесен	import
внесен	importált
внесен	behozott
клип	tárat
клип	tár
послушност	engedelmesség
евстахиј	eustatius
драјв	vezetni
драјв	vezess
драјв	meghajtó
насер	nasser
милионер	milliomos
бараа	követelte
бараа	követelt
сликани	foglalt
непроменета	változatlan
сленг	szleng
ракометот	kézilabda
аугуст	augusztusban
аугуст	august
аугуст	augusztus
избегнувајќи	kerülni
избегнувајќи	elkerülése
примитивна	primitív
романо	romano
азиско	ázsiai
гангрена	üszkösödés
сапун	szappan
сапун	szappant
научиле	tanult
научиле	megtanult
научиле	tanultam
царински	vám
мендел	mendel
месија	messiás
урбанизација	urbanizáció
атрактивни	vonzó
терапевтски	terápiás
моралес	morales
амбиција	törekvés
амбиција	ambíció
инкубација	inkubációs
тестирања	tesztelés
тестирања	vizsgálati
тестирања	vizsgálat
тестирања	próba
тестирања	teszt
наслаги	betétek
наслаги	betét
кравиц	kravitz
бади	haver
пори	pórusok
разоружување	hatástalanítani
разоружување	leszerelési
најново	legújabb
најново	legutóbbi
најново	legfrissebb
огради	kerítés
топографија	topográfia
кам	cam
малолетни	fiatalkorú
малолетни	kiskorúak
малолетни	kiskorú
малолетни	fiatalkorúak
малолетни	kiskorúak
малолетни	kiskorú
фери	komp
фери	komppal
еврипид	euripidész
мочуриште	mocsár
присвојување	beszerzés
присвојување	megszerzése
мистериозно	titokzatos
мистериозно	misztikus
мистериозно	rejtélyes
мистериозно	rejtélyesen
верн	verne
верн	vern
ангилја	anguilla
боцки	tüskék
моби	moby
моби	mobi
пробива	behatol
погодува	érint
погодува	érinti
погодува	befolyásolja
шиење	varrás
повредена	fáj
повредена	bántani
повредена	megsérült
јуен	yuen
мети	mattie
мети	célkitűzések
мети	célpontok
мети	célok
мети	matty
аутизам	autizmus
аутизам	autista
рока	roca
садам	szaddám
антонија	antonia
кофи	kofi
кофи	vödör
кофи	coffey
хагрид	hagrid
студено	hidegen
студено	hideg
готвачи	főz
интелектуално	intellektuális
интелектуално	szellemi
кунг	kung
салваторе	salvatore
манфред	manfred
брадата	chin
брадата	csin
повеќекратна	többszörös
повеќекратна	többszörösen
алваро	álvaro
алваро	alvaro
алфонс	alphonse
лидерство	vezetői
лидерство	vezetés
жалење	gyász
жалење	megbánás
жалење	bánni
жалење	megbánás
мерион	marion
бонапарта	bonaparte
оценети	értékelt
оценети	minősített
оценети	névleges
хидроксид	hidroxid
стимулираат	ösztönzése
кристијано	cristiano
такса	díj
такса	díjazás
импресивни	lenyűgöző
лозинката	jelszót
лозинката	jelszó
штетна	ártalmas
штетна	káros
крафорд	crawford
приоритетни	prioritás
приоритетни	elsőbbséget
елеонор	eleanor
кожи	irha
миса	tömeges
миса	tömege
миса	mise
миса	tömeg
тегла	jar
паричка	érme
паричка	shilling
мистик	mystic
мистик	misztikus
мистик	mystique
совршени	tökéletes
излезен	kimeneti
излезен	kibocsátás
излезен	kimenő
дракула	drakula
портер	porter
лагуни	lagúnák
поканува	meghívó
поканува	felkéri
поканува	meghívókat
поканува	meghívás
темпл	templom
темпл	szentély
темпл	temploma
темпл	temple
страшна	ijesztő
страшна	félelmetes
пеницилин	penicillin
лајош	lajos
осама	osama
мас	mas
хакери	hackerek
хес	hess
салони	szalonok
сулфат	szulfát
сага	saga
антиген	antigén
гинтер	gunter
рима	rímel
рима	rím
рима	rima
шопенхауер	schopenhauer
саркози	sarkozy
колаген	kollagén
мекдоналдс	mcdonald
ника	nika
ника	nica
нано	nano
третирање	kezelni
третирање	kezeljük
дарио	dario
рекс	rex
образован	tájékozott
образован	tanult
образован	művelt
мрачни	komor
мрачни	borús
опасностите	veszélyeket
опасностите	veszélyek
хумболт	humboldt
поедноставно	egyszerűbben
поедноставно	egyszerűbb
милјарди	milliárd
ватерло	waterloo
сакан	szerette
сакан	szerettek
сакан	imádott
сакан	szeretett
сакан	imádott
сакан	szeretett
сакан	szerető
виолинист	hegedűs
никос	nikos
варда	varda
неодамнешни	nemrég
неодамнешни	legutóbbi
дере	kiabál
дере	kiabálás
порција	tányér
порција	lemez
порција	tányért
слом	bontás
најмладите	legfiatalabb
заварување	hegesztő
шпиц	spitz
капиталистички	kapitalista
молел	könyörgött
бонго	bongo
варварски	barbár
варварски	barbár
варварски	barbárok
аудицијата	meghallgatás
таксон	taxon
бонер	bonner
окултизам	okkult
одбележан	jelölt
одбележан	megjelöltek
одбележан	megjelölt
одбележан	megjelölve
харфа	hárfa
џул	ékszer
џул	jewel
активистите	aktivisták
маџоре	maggiore
навредува	sértés
спасение	megváltás
неподвижни	álló
неподвижни	mozdulatlan
прошетки	sétál
израелска	izraeli
израелска	izraeliek
гадење	undor
гадење	hányinger
гадење	émelygés
дру	dru
дру	rajzolt
дру	drew
дру	rajzolta
кана	cana
бјанка	bianca
луди	őrült
собранија	részegységek
копнеж	vágyakozás
имплементиран	végrehajtott
имплементиран	megvalósított
бартелби	bartleby
взаемно	kölcsönösen
взаемно	kölcsönös
романтичен	romantikus
извлекува	húz
фани	fanny
лунд	lund
катаракта	szürkehályog
богданов	bogdanov
гарона	garonne
заклучено	zárva
заклучено	bezárva
драва	dráva
ходник	folyosón
ходник	folyosó
ходник	folyosón
ходник	folyosó
мос	mos
мос	moss
гистав	gustave
ранлив	sérülékeny
ранлив	sebezhető
пилат	pilátus
докажана	bizonyítottan
докажана	bizonyított
мортон	morton
летал	repült
токугава	tokugawa
бризбејн	brisbane
плат	platt
малтретирани	zaklatta
макроекономски	makrogazdasági
рели	rally
рели	gyülekező
рели	gyűlés
насилства	erőszak
насилства	erőszakos
презентиран	bemutatott
хибриди	hibridek
фармерки	farmer
виси	lóg
виси	lóg
виси	akasztás
калуѓерка	apáca
витгенштајн	wittgenstein
берт	bert
берт	burt
креатори	alkotók
клаудија	claudia
добивки	nyereményt
добивки	nyeremény
добивки	nyereség
стоматолошки	fogorvos
стоматолошки	fogászati
стоматолошки	fogorvosi
палто	kabát
палто	kabátot
доларот	dollár
акценти	akcentus
кун	kun
капсули	kapszula
рибарите	halász
рибарите	halászok
паметен	okos
паметен	ügyes
паметен	ötletes
паметен	okos
паметен	intelligens
паметен	smart
поскоро	hamarabb
провизија	bizottság
провизија	jutalék
провизија	jutalékot
провизија	felár
гулаби	galambok
социјалистичко	szocialista
социјалистичко	szocialisták
боење	színezés
невозможни	lehetetlen
абд	abd
кардинали	bíborosok
масимо	massimo
калдерон	calderón
империјализам	imperializmus
пеперутки	pillangók
предводници	kapitányok
баладата	balladát
проверки	ellenőrzések
проверки	vizsgálatok
проверки	ellenőrzések
злосторствата	atrocitások
интегрира	integrálni
интегрира	integrálása
алфредо	alfredo
шнајдер	schneider
дина	dina
дина	dűne
жешка	forró
жешка	hot
жешка	meleg
жешка	dögös
висенте	vicente
менг	meng
страшни	ijesztő
страшни	félelmetes
придонесоа	hozzájárult
оле	ole
далечини	távolságok
територијалниот	területi
сокоро	socorro
застрашувачки	rémisztő
драматична	drámai
лит	litt
валентино	valentino
обвинуваат	vádolni
затворите	börtönök
затворите	börtönökben
затворите	börtönök
линц	linz
психичка	pszichológiai
психичка	pszichés
вонземски	idegen
вонземски	űrlény
вонземски	földönkívüli
лордовите	urak
хернинг	herning
цивилен	civil
цивилен	polgári
експресионизам	expresszionizmus
алергиски	allergiás
комплети	díszlet
комплети	készletek
комплети	készlet
ривиера	riviera
амбициозен	ambiciózus
промотивен	promóciós
рокфелер	rockefeller
спасувачите	mentőcsapat
негатив	negatív
невроните	neuronok
уличен	utca
чистотата	tisztaság
ветувајќи	ígéretes
тимска	csapatmunka
грмушка	bush
грмушка	bokor
грмушка	bokor
секси	szexi
секси	sexy
вработена	alkalmazott
вработена	alkalmazottak
вработена	munkavállaló
вработена	munkatárs
поднаслов	felirat
поднаслов	alcím
завој	kötést
завој	kötés
завој	kötést
алистер	alistair
петефи	petőfi
донатори	támogatók
разделба	szétválasztás
разделба	búcsú
амино	amino
вчера	tegnapi
вчера	tegnap
рама	kos
рама	ram
рама	rama
сур	sur
рестрикции	korlátozások
рестрикции	korlátozás
рестрикции	megszorítások
аут	ki
објективот	objektív
објективот	lencse
салонот	lounge
јуниори	juniors
сложеност	nehézségek
сложеност	nehézséget
сложеност	nehézség
бодрум	bodrum
фрекфенции	frekvenciákat
орвел	orwell
ванеса	vanessa
дамите	hölgyek
дамите	hölgyeim
малтешки	máltai
анжу	anjou
лојалноста	hűség
клон	klón
крадење	lopás
крадење	lopás
психо	pszichopata
психо	pszicho
вања	ványa
вања	vanja
престижни	rangos
престижни	tekintélyes
когнитивни	kognitív
ламберт	lambert
внуката	unoka
внуката	unokája
