پِدر	father
پھُلیرا	florist
پھُنّا	tassel
پھند	tactic
پھند	trickery
پھند	trap
پھندا	perplexity
پھندا	trap
پھندا	hitch
پھندا	net
پھندا	knot
پھندا	noose
پھُندنا	tassel
پھندَیت	trapper
پھنسانا	deceive
پھنسانا	implicate
پھنسانا	allure
پھنسانا	involve
پھنساوٹ	shrinkage
پھنساوٹ	entanglement
پھنسائو	arrest
پھنسائو	fen
پھُنسی	pimple
پھنسیّا	trapper
پھنسیّا	hunter
پُھنگی	branch
پُھنگی	sprout
پُھننگ	summit
پُھننگ	peak
پُھننگ	top
پھنّی	hooded
پھُنّی	tassel
پھُنّی	knot
پُھنیارا	fountain
پُھوار	drizzle
پُھوارا	fountain
پُھوٹ	fissure
پُھوٹ	opening
پُھوٹ	rift
پُھوٹ	discord
پُھوٹ	crack
پُھوٹ	breach
پُھوٹ	dissension
پُھوٹ	separation
پُھوٹ	root
پُھوٹ	split
پُھوٹ	gap
پُھوٹ	break
پُھوٹا	cracked
پُھوٹا	broken
پُھوٹا	burst
پُھوٹک	fragment
پُھوٹک	brittle
پُھوٹک	fragile
پُھوٹک	fragment
پُھوٹک	brittle
پُھوٹلا	cracked
پُھوٹلا	fractured
پُھوٹن	disagreement
پُھوٹنا	rise
پُھوٹنا	shoot
پُھوٹنا	spread
پُھوٹنا	part
پُھوٹنا	burst
پُھوٹنا	say
پُھوٹنا	separate
پُھوٹنا	bud
پُھوٹنا	split
پُھوٹنا	germinate
پھوڑا	boil
پھوڑا	tumour
پھوڑا	abscess
پھوڑا	ulcer
پھوڑنا	split
پھوڑنا	disclose
پھوڑنا	break
پھوڑنا	shatter
پُھوس	litter
پُھوس	rubbish
پُھوسڑا	rubbish
پُھوسڑا	offspring
پُھوسڑا	rag
پُھوسی	rubbish
پھوک	hollow
پھوک	empty
پھوک	lees
پھوک	dried
پھوک	rubbish
پھوک	hollow
پھوک	refuse
پھوک	empty
پھوک	lees
پھوک	dried
پھوک	rubbish
پھوکا	hollow
پھوکا	light
پھوکا	empty
پھوکا	weightless
پھوکا	soft
پھوکل	concave
پھوکل	empty
پھوکل	hollow
پھوکلا	empty
پھوکلا	hollow
پُھوکنا	blow
پُھوکنا	burn
پُھول	rosette
پُھول	happiness
پُھول	enthusiasm
پُھول	blossom
پُھول	flower
پُھول	flash
پُھول	spark
پُھولا	swollen
پُھولا	blossomed
پھولا	blister
پُھولائو	swelling
پُھولنا	blossom
پُھولنا	flourish
پُھولنا	swell
پُھوں	snorting
پھونپھی	pipe
پھونپھی	tube
پُھونٹ	crack
پُھونک	breath
پُھونک	puff
پُھونک	blow
پُھونکنا	kidnap
پُھونکنا	tease
پُھونکنا	torment
پُھونکنا	exorcise
پُھوہار	drizzle
پُھوہار	spray
پُھوہڑ	awkward
پُھوہڑ	messy
پُھوہڑ	clumsy
پُھوہی	mildew
پھیٹنا	mix
پھیر	return
پھیر	circle
پھیر	perplexity
پھیر	difference
پھیر	misfortune
پھیر	bend
پھیر	winding
پھیر	change
پھیر	distance
پھیر	circulation
پھیر	dilemma
پھیر	round
پھیر	curvature
پھیر	twist
پھیر	circumference
پھیر	ambiguity
پھیر	turn
پھیر	variation
پھیرا	circuit
پھیرا	round
پھیرا	visit
پھیرا	turn
پھیرنا	return
پھیرنا	exchange
پھیرنا	caress
پھیرنا	refund
پھیرنا	reject
پھیرنا	twist
پھیرنا	turn
پھیری	hawking
پھیری	circuit
پھیری	begging
پھیری	trick
پِھیکا	dim
پِھیکا	faint
پِھیکا	insipid
پِھیکا	bland
پِھیکا	sad
پِھیکا	pale
پِھیکا	tasteless
پِھیکا	unfriendly
پِھیکا	gloomy
پِھیکا	rude
پھَیلا	increasing
پھَیلا	expanded
پھَیلانا	lengthen
پھَیلانا	expand
پھَیلانا	enlarge
پھَیلانا	extend
پھَیلانا	stretch
پھَیلانا	publish
پھَیلانا	scatter
پھَیلانا	propagate
پھَیلانا	spread
پھَیلاوٹ	division
پھَیلاوٹ	distribution
پھَیلاوٹ	extension
پھَیلائو	range
پھَیلائو	elongation
پھَیلائو	diffusion
پھَیلائو	growth
پھَیلائو	length
پھَیلائو	expansion
پھَیلائو	publication
پھَیلائو	spread
پھَیلنا	persist
پھَیلنا	expand
پھَیلنا	insist
پھَیلنا	spread
پھَیلواں	wide
پھینانا	foam
پھینٹ	belt
پِھینچنا	squeeze
پِھینچنا	rinse
پِھینچنا	wash
پھینکنا	pitch
پھینکنا	cast
پھینکنا	pitch
پھینکنا	cast
پھینکنا	throw
تِ	three
تِگنا	treble
تِگنا	triple
تا	since
تا	until
تا	while
تاابد	always
تاابد	forever
تاآنکہ	till
تاحال	yet
تازیست	always
تازیست	ever
تاوقتیکہ	until
تاہم	yet
تاہم	still
تاہنوز	till
تاہنوز	yet
تاہنوز	still
تاب	lustre
تاب	heat
تاب	power
تاب	brightness
تاب	burning
تاب	twist
تاب	endurance
تاب	shining
تاب	warmth
تاب	shine
تاب	folding
تاباں	shining
تاباں	glowing
تاباں	bright
تابانی	brightness
تابانی	lustre
تابانی	brightness
تابانی	lustre
تابانی	shine
تابدان	lattice
تابدان	window
تابدان	skylight
تابڑتوڑ	successively
تابڑتوڑ	successive
تابڑتوڑ	repeated
تابِستان	summer
تابِش	light
تابِش	warmth
تابِش	shine
تابِش	heat
تابع	submissive
تابع	subordinate
تابع	loyal
تابع	obedient
تابع	submissive
تابع	subordinate
تابع	loyal
تابعی	follower
تابکار	radioactive
تابکار	hot
تابِندگی	brightness
تابِندگی	lustre
تابِندگی	splendour
تابِندہ	luminous
تابِندہ	shining
تابِندہ	bright
تابِندہ	sparkling
تابُوت	coffin
تابہ	skillet
تابہ	twisted
تابہ	shining
تابی	warmth
تابی	heat
تابیدہ	twisted
تابیدہ	bright
تابیدہ	shining
تابیدہ	complicated
تابیہ	caution
تابیہ	warning
تاپ	burning
تاپ	warmth
تاپ	heat
تاپ	fever
تاپاک	enthusiasm
تاپاک	restlessness
تاپاک	agility
تاپس	devotee
تاپس	ascetic
تاپس	hermit
تات	father
تات	dear
تات	honourable
تاتا	warm
تاتا	heated
تاتا	stammering
تاتا	hot
تاتار	tartar
تاتورہ	datura
تاَثّر	feeling
تاَثّر	effect
تاَثّر	impression
تاثیر	efficacy
تاثیر	attribute
تاثیر	effectiveness
تاثیر	property
تاج	crest
تاج	taj
تاج	plume
تاج	balcony
تاج	authority
تاج	sovereignty
تاج	crest
تاج	taj
تاج	plume
تاج	balcony
تاج	crown
تاج	authority
تاج	sovereignty
تاجِر	businessman
تاجِر	trader
تاجِر	merchant
تاجِری	trading
تاجِری	business
تاجِک	tajik
تاجو	cruel
تاجو	vicious
تاجوَر	sovereign
تاجوَر	king
تاجوَر	prince
تاجیل	adjournment
تاجیل	postponement
تاجیل	span
تاجیل	term
تاخت	attack
تاخت	incursion
تاخت	plunder
تاخت	ravage
تاخت	invasion
تاخت	assault
تاَخُّر	delay
تاَخُّر	postponement
تاخیر	procrastination
تاخیر	delay
تاخیر	lateness
تاخیر	procrastination
تاَدُّب	manners
تاَدُّب	refinement
تادیب	discipline
تادیب	discipline
تادیبی	disciplinary
تاَذّی	sadness
تاَذّی	sorrow
تاَذّی	distress
تاذِین	sanction
تاذِین	permission
تار	shreds
تار	cord
تار	dark
تار	line
تار	gloom
تار	thread
تار	continuation
تار	telegram
تار	wire
تار	darkness
تار	telegraph
تارِنفس	breathing
تاروپود	texture
تاروپود	structure
تاراج	ravage
تاراج	plunder
تاراج	ruin
تاراجی	devastation
تارپین	turpentine
تارتل	ring
تارک	top
تارک	hill
تاری	dark
تاری	black
تاریخ	chronicle
تاریخ	date
تاریخ	history
تاریخی	historical
تاریدہ	complex
تاریدہ	entangled
تاریک	dark
تاریک	obscure
تاڑ	ogle
تاڑ	comprehension
تاڑ	speculation
تاڑ	understanding
تاڑ	discernment
تاڑن	penalty
تاڑن	punishment
تاڑنا	understand
تاڑنا	perceive
تاڑنا	ogle
تاڑنی	whip
تاز	race
تاز	running
تاز	assault
تاز	invasion
تازگی	innovation
تازگی	renewal
تازگی	innovation
تازگی	freshness
تازگی	renewal
تازہ	new
تازہ	fresh
تازہ	happy
تازہ	new
تازہ	green
تازہ	fresh
تازہ	happy
تازی	arabian
تازی	arabic
تازیانہ	lash
تازیانہ	whip
تازیانہ	spur
تازیانہ	cane
تاس	basin
تاس	trough
تاسع	ninth
تاَسّف	regret
تاَسّف	pity
تاَسّف	sorrow
تاَسّف	contrition
تاَسّف	remorse
تاَسّف	repentance
تاَسّی	observance
تاَسّی	submission
تاَسّی	obedience
تاسیس	founding
تاسیس	establishing
تاش	bowl
تاش	friend
تاش	associate
تاش	brocade
تاش	mentor
تاش	tissue
تاصیل	etymology
تاغ	mountain
تاغ	pomegranate
تافتہ	taffeta
تاک	vine
تاک	gaze
تاک	target
تاک	wait
تاک	grapes
تاک	care
تاک	watch
تاک	aim
تاک	glance
تاکنا	choose
تاکنا	peep
تاکنا	look
تاکنا	wish
تاکنا	choose
تاکنا	peep
تاکنا	look
تاکنا	wish
تاکید	emphasis
تاکید	accent
تاکید	pressure
تاکید	injunction
تاکید	stress
تاکیداً	emphatically
تاکیداً	strictly
تاکیدی	urgent
تاکیدی	peremptory
تاکیدی	emphatic
تاکیدی	pressing
تاگا	thread
تال	beat
تال	tank
تال	measure
تال	pool
تال	pond
تالا	ban
تالا	restriction
تالا	padlock
تالا	ban
تالا	lock
تالا	restriction
تالا	padlock
تالاب	tank
تالاب	pond
تالاب	pool
تالابیلی	agitation
تالاش	search
تاَلُّف	love
تاَلُّف	affection
تالک	latch
تالک	bolt
تالک	padlock
تاَلُّم	melancholy
تاَلُّم	sorrow
تاَلُّم	pain
تالمُود	talmud
تالُو	palate
تالی	clapping
تالی	follower
تالی	key
تالی	following
تالی	lake
تالی	clap
تالیف	conciliation
تالیف	consolation
تالیف	composition
تالیف	compilation
تالیف	conciliation
تالیف	consolation
تالیف	composition
تالیکا	trill
تالیل	wart
تام	entire
تام	whole
تام	full
تام	evening
تام	darkness
تام	complete
تام	agitation
تام	alarm
تاَمّاً	fully
تامرس	gold
تامرس	copper
تامڑا	garnet
تامس	anger
تامس	fury
تامس	foolishness
تامس	ignorance
تامسی	angry
تامسی	furious
تاَمُّل	hesitation
تاَمُّل	doubt
تاَمُّل	concern
تاَمُّل	reflection
تاَمُّل	apprehension
تاَمُّل	consideration
تامّہ	entire
تامّہ	full
تامّہ	complete
تامّہ	whole
تامین	protection
تان	tune
تان	stretch
تان	note
تان	tension
تانا	heat
تانا	test
تانا	temper
تانا	prove
تانا	melt
تانا	warp
تانت	gut
تانتا	succession
تانتا	series
تانتڑی	weak
تانتوا	hernia
تانتی	children
تانتی	family
تانتی	generation
تانتی	weaver
تانتی	clan
تانتیا	lanky
تانس	warning
تانس	rebuke
تانس	scolding
تانس	threat
تاَنُّس	love
تاَنُّس	sincerity
تاَنُّس	familiarity
تانسنا	menace
تانسنا	scold
تانسنا	threaten
تانسنا	rebuke
تانگ	desire
تانگ	yearning
تانگ	longing
تانگ	demand
تانگا	tonga
تانگھنا	gaze
تانگھنا	jump
تاننا	raise
تاننا	stretch
تاننا	erect
تاننا	provoke
تاَنّی	patience
تاَنّی	slowness
تاَنّی	waiting
تاَنّی	fortitude
تاَنّی	delay
تاوا	round
تاوا	circuit
تاوان	damages
تاوان	penalty
تاوان	reparations
تاوان	indemnity
تاوان	compensation
تاوان	damages
تاوان	penalty
تاوان	reparations
تاوان	ransom
تاوان	indemnity
تاوان	compensation
تاولا	impatient
تاولی	hurry
تاوِیل	explanation
تاوِیل	justification
تاَہُّل	marriage
تائب	repentant
تائب	penitent
تائب	repentant
تائب	penitent
تائو	roll
تائو	heat
تائو	passion
تائو	twist
تائو	fold
تائو	rage
تائو	curl
تائید	confirmation
تائید	help
تائید	aid
تائید	support
تائید	confirmation
تائید	help
تائید	corroboration
تائید	aid
تائید	advocacy
تائید	support
تب	heat
تب	fever
تب	glitter
تب	then
تبادُر	competition
تبادُل	alternation
تبادُل	exchange
تبادُل	reciprocity
تبادِلہ	exchange
تبادِلہ	transfer
تبار	tribe
تبار	people
تبار	nation
تبار	dynasty
تبار	race
تبار	family
تبارک	great
تبارک	glorious
تبارک	hallowed
تبارُک	favourable
تبارُک	pure
تبارُک	auspicious
تِباع	obedience
تِباع	following
تباعُد	remoteness
تباعُد	separation
تباغُض	hostility
تباہ	wicked
تباہ	spoiled
تباہ	depraved
تباہ	ruined
تباہ	wasted
تباہ	bad
تباہی	destruction
تباہی	ruin
تباہی	devastation
تبایُن	contradiction
تبایُن	disparity
تبایُن	difference
تبایُن	opposition
تبتُّل	celibacy
تبتُّل	asceticism
تبجیل	respect
تبجیل	reverence
تبحُّر	scholarship
تبحُّر	erudition
تبخترُ	boasting
تبخترُ	swagger
تبخیر	vaporization
تبخیر	evaporation
تبخیر	vaporization
تبدُّل	alteration
تبدُّل	change
تبدید	dispersion
تبدید	scattering
تبدیل	alteration
تبدیل	mutation
تبدیل	change
تبدیل	conversion
تبدیل	modification
تبدیل	variation
تبدیلی	changing
تبدیلی	transfer
تبدیلی	alteration
تبدیلی	changing
تبدیلی	transfer
تبذُّر	fission
تبذُّر	extravagance
تبذیر	extravagance
تبر	hatchet
تبر	axe
تبر	hatchet
تبرّا	abuse
تبرّا	curse
تبرّا	invective
تبرزد	sweet
تبرُّک	gift
تبرُّکات	gifts
تبرید	cooling
تبریدگر	refrigerator
تبریدگر	cooler
تبریدگری	refrigeration
تبریق	electrification
تبرِیہ	acquittal
تبّڑ	family
تبسُّط	scope
تبسُّط	breadth
تبسُّط	expansion
تبسُّم	smile
تبصرہ	review
تبصرہ	criticism
تبصرہ	comment
تبطُّن	hiding
تبطُّن	concealment
تبع	follower
تبعی	supplementary
تبعی	secondary
تبعیّت	dependence
تبعیّت	obedience
تبعیّت	following
تبعید	remoteness
تبعید	separation
تبعیض	division
تبغیض	animus
تبغیض	enmity
تبلیغ	communication
تِبن	straw
تبنیّ	adoption
تبوری	tumour
تبوُّل	urination
تبویض	ovulation
تبہ	devastated
تبہ	destroyed
تبٔین	clarification
تبٔین	explanation
تِبیان	manifestation
تپ	anger
تپ	fever
تپ	tap
تپ	fury
تپ	devotion
تپاس	labour
تپاک	esteem
تپاک	warmth
تپاک	fervour
تپاں	uneasy
تپاں	restless
تپاں	hot
تپاں	agitated
تپانا	warm
تپانا	torment
تپانا	warm
تپانا	torment
تپانا	heat
تُپانا	cover
تپاون	libation
تِپائی	tripod
تپّڑ	courage
تپّڑ	desire
تپّڑ	mat
تپّڑ	spirit
تپّڑ	resolution
تپّڑ	capacity
تپسّی	devotee
تپسّی	ascetic
تپسیا	devotion
تپسیا	prayer
تپِش	heat
تپِش	distress
تپِش	burning
تپِش	warmth
تپِش	agitation
تُپک	musket
تُپکچی	musketeer
تُپکچی	rifleman
تُپکچی	gunner
تپکنا	pain
تپن	warmth
تپن	heat
تپنا	glow
تپنچہ	pistol
تپیدہ	glowing
تپیدہ	restless
تپیدہ	hot
تت	result
تت	true
تت	pure
تت	essence
تت	element
تت	sincere
تتّا	angry
تتّا	furious
تتّا	hot
تتّا	boiling
تتّا	enthusiastic
تتّا	warm
تتاتائولا	hasty
تتاتائولا	impetuous
تتاتائولا	rash
تتابُع	successive
تتابُع	continuous
تتبُّع	imitation
تِتربِتّر	scattered
تِتربِتّر	dispersed
تتری	belle
تِتری	butterfly
تُتق	tent
تُتلانا	lisp
تِتلی	belle
تِتلی	butterfly
تِتمبا	dispute
تِتمبا	plot
تِتمبا	fix
تِتمبا	worry
تِتمبا	impediment
تِتمبا	stratagem
تِتمبا	obstacle
تتِمّہ	supplement
تتِمّہ	appendix
تتِمّہ	epilogue
تتِمّہ	postscript
تتمیم	consummation
تتمیم	completion
تتمیم	accomplishment
تتمیم	perfection
تتّوتھمبو	solace
تتّوتھمبو	soothing
تتّوتھمبو	preventing
تتّوتھمبو	checking
تتیّا	clever
تتیّا	sharp
تتھا	also
تٹ	slope
تٹ	horizon
تثاقل	heaviness
تثلیث	trine
تثلیث	son
تثنیہ	doubling
تجاذُب	attraction
تجاذُب	gravitation
تجاذُبی	gravitational
تُجّار	merchants
تجارِب	experiences
تِجارت	traffic
تِجارت	commerce
تِجارت	trade
تِجارت	business
تِجارتی	mercantile
تِجارتی	commercial
تِجارتی	business
تجاسُر	courage
تجاسُر	daring
تجاسُر	boldness
تجاسُر	firmness
تجانُس	homogeneity
تجاوُز	deviation
تجاوُز	trespass
تجاوُز	transgression
تجاہُد	trying
تجاہُل	connivance
تجاہُل	apathy
تجاہُل	indifference
تجبرُّ	stubbornness
تجبرُّ	obstinacy
تجدُّد	innovation
تجدُّد	novelty
تجدُّد	freshness
تجدید	novelty
تجدید	revival
تجدید	novelty
تجدید	renewal
تجدیدی	revived
تجدیدی	renewed
تجدیف	heresy
تجدیف	blasphemy
تجرباتی	exploratory
تجرباتی	experimental
تجربہ	experience
تجربہ	experiment
تجربہ	trial
تجرُّد	celibacy
تجرُّد	solitude
تجریح	accusation
تجریح	criticism
تجرید	separation
تجرید	abstraction
تجرید	solitude
تجریدی	imaginary
تجریدی	ideal
تجریدی	idea
تجریدی	separate
تجریدی	obscure
تجریدی	mystical
تجریع	dripping
تجزّی	analysis
تجزیاتی	analytical
تجزیہ	analysis
تجسُّس	curiosity
تجسُّس	spying
تجسیم	incarnation
تجلجُل	commotion
تجلجُل	agitation
تجلّی	lustre
تجلّی	brightness
تجلّی	brilliance
تجلّی	splendour
تجلیل	commendation
تجلیل	eulogy
تجلیل	praise
تجلیہ	polishing
تجمُّد	solidification
تجمُّد	consolidation
تجمُّع	accumulation
تجمُّل	splendour
تجمُّل	beautification
تجمُّل	decoration
تجمید	freezing
تجمیر	incense
تجمیع	collectivization
تجمیع	aggregate
تجمیع	plurality
تجنا	renounce
تجنا	abandon
تجنُّب	avoidance
تجنُّب	withdrawal
تجنُّب	avoiding
تجنیس	homogenization
تجنیس	resemblance
تجنیس	homogeneity
تجنیس	alliteration
تجنیس	analogy
دغا	treachery
دغا	desertion
دغا	deception
دغا	treason
دغا	betrayal
داب	pomp
داب	pride
داب	pressure
داب	restraint
داب	control
داب	custom
داب	authority
داب	manners
داب	ostentation
داب	force
داب	awe
داب	magnificence
داب	weight
داب	grandeur
داب	etiquette
داب	check
داب	code
داب	power
تِجوری	safe
تِجوری	vault
تجوُّز	connivance
تجوُّز	concession
تجوُّع	want
تجوُّع	demand
تجوُّع	hunger
تجویز	opinion
تجویز	decision
تجویز	deliberation
تجویز	judgement
تجویز	resolution
تجویز	proposal
تجویز	opinion
تجویز	decision
تجویز	deliberation
تجویز	suggestion
تجویز	judgement
تجویز	resolution
تجویز	proposal
تجویز	plan
تجویزی	determined
تجویزی	tried
تجویزی	proved
تجویف	hole
تجہیز	adorning
تجہیز	arranging
تجہیل	ignorance
تُجھ	you
تُجھے	you
تچانا	heat
تچانا	scorch
تُچھ	useless
تحاسُد	envy
تحاسُد	jealousy
تحاشی	never
تحالُف	consultation
تحاوُر	dialogue
تحاوُر	discourse
تحاوُر	conversation
تحائف	gifts
تحبُّب	friendship
تحت	under
تحت	depth
تحت	control
تحت	below
تحت	charge
تحت	possession
تحتانی	primary
تحتانی	following
تحتانی	inferior
تحتانی	lower
تحجُّر	fossilization
تحدُّب	convexity
تحدُّب	hump
تحدّی	challenge
تحدّی	fight
تحدّی	threat
تحدیث	narration
تحدید	limitation
تحدید	limitation
تحدید	restriction
تحدیق	gaze
تحذیر	warning
تحذیر	threatening
تحرُّز	avoidance
تحرُّز	evasion
تحرُّق	burning
تحرُّق	inflammation
تحرُّک	movement
تحرُّک	agitation
تحرُّک	urging
تحریر	composition
تحریر	manumission
تحریر	freedom
تحریر	document
تحریر	manuscript
تحریر	tracery
تحریر	composition
تحریر	manumission
تحریر	freedom
تحریر	document
تحریر	writing
تحریر	manuscript
تحریر	tracery
تحریراً	written
تحریری	written
تحریری	documentary
تحریز	defence
تحریص	inciting
تحریص	instigation
تحریص	lure
تحریص	stimulation
تحریص	inciting
تحریص	instigation
تحریص	lure
تحریص	temptation
تحریص	stimulation
تحریف	anagram
تحریفات	changes
تحریفات	alterations
تحریفات	deviations
تحریق	burning
تحریق	combustion
تحریق	conflagration
تحریک	instigation
تحریک	urging
تحریک	suggestion
تحریک	proposal
تحریک	incitement
تحریک	encouragement
تحریک	agitation
تحریم	reverence
تحریم	honour
تحریم	prohibition
تحریم	glorification
تحسیب	accountancy
تحسین	appreciation
تحسین	acclamation
تحسین	cheers
تحسین	applause
تحشُّم	splendour
تحشُّم	glory
تحشیہ	annotation
تحصیر	surrounding
تحصیل	learning
تحصیل	gain
تحصیل	collection
تحصیل	erudition
تحصیل	acquisition
تحصیلات	collections
تحصیلات	acquisitions
تحصین	shelter
تحصین	refuge
تحصین	fortification
تحصین	protection
تحفُّظ	security
تحفُّظ	preservation
تحفُّظ	protection
تحفُّظ	safeguarding
تحفُّظات	reservations
تحفُّظاتی	preservative
تحفُّظاتی	conservative
تُحفگی	rarity
تُحفگی	excellence
تُحفگی	commendation
تُحفگی	elegance
تُحفہ	rare
تُحفہ	present
تُحفہ	gift
تحقُّق	certainty
تحقیر	insult
تحقیر	insult
تحقیر	humiliation
تحقیرانہ	humiliating
تحقیرانہ	insulting
تحقیق	research
تحقیق	truth
تحقیق	verification
تحقیق	fact
تحقیقات	investigations
تحقیقات	inquiries
تحقیقی	sure
تحقیقی	certain
تحکُّم	domination
تحکُّم	authority
تحکیم	arbitration
تحلُّل	decomposition
تحلُّل	disintegration
تحلیل	legalization
تحلیل	digestion
تحلیل	assimilation
تحلیل	dissipation
تحلیل	vanishing
تحلیل	analysis
تحلیل	legalization
تحلیل	digestion
تحلیل	dissolution
تحلیل	assimilation
تحلیل	dissipation
تحلیل	vanishing
تحلیل	analysis
تحلیلی	analytical
تحمُّل	endurance
تحمُّل	patience
تحمیل	loading
تحنُّث	praying
تحوُّر	anger
تحوُّر	haste
تحوُّل	apostasy
تحویل	cash
تحویل	deposit
تحویل	trust
تحویل	custody
تحویل	care
تحویل	charge
تحویل	capital
تحیّت	greeting
تحیُّر	wonder
تخاطُب	address
تخالُف	antagonism
تخالُف	opposition
تخبُّط	craziness
تخبیط	madness
تخت	takht
تخت	monarchy
تخت	throne
تختہ	board
تختہ	bench
تختہ	plank
تختہ	table
تختی	tablet
تخدیر	anaesthesia
تخدیع	cheating
تخدیع	deceit
تخدیع	fraud
تخریب	subversion
تخریب	destruction
تخریب	devastation
تخریبی	destructive
تخریبی	violent
تخریج	inference
تخریج	deduction
تخشُّع	humility
تخصُّص	specialization
تخصیب	fertilization
تخصیص	specialization
تخصیص	speciality
تخصیص	peculiarity
تخصیص	particularity
تخطیط	design
تخطیط	demarcation
تخفیف	relief
تخفیف	remission
تخفیف	reduction
تخفیف	relief
تخفیف	remission
تخفیف	reduction
تخلُّف	delay
تخلُّق	adaptability
تخلُّل	discord
تخلُّل	disturbance
تخلُّل	dissension
تخلیص	salvage
تخلیص	clearance
تخلیص	release
تخلیص	freedom
تخلیص	percolation
تخلیص	saving
تخلیط	blending
تخلیط	adulteration
تخلیط	mixing
تخلیف	disagreement
تخلیف	opposition
تخلیق	invention
تخلیق	production
تخلیق	invention
تخلیق	production
تخلیق	creation
تخلیقی	inventive
تخلیقی	creative
تخلیہ	seclusion
تخلیہ	privacy
تخلیہ	solitude
تُخم	egg
تُخم	origin
تُخم	sperm
تُخم	seed
تُخم	offspring
تُخمہ	origin
تُخمہ	offspring
تُخمہ	birth
تُخمہ	indigestion
تُخمہ	greed
تُخمہ	dyspepsia
تخمیر	nature
تخمیر	disposition
تخمیر	fermentation
تخمیناً	approximately
تخمیناً	about
تخمیناً	nearly
تخمین	guess
تخمین	estimate
تخمینہ	conjecture
تخمینہ	evaluation
تخمینہ	surmise
تخمینہ	estimate
تخمینہ	conjecture
تخمینہ	evaluation
تخمینہ	surmise
تخمینہ	appraisal
تخنیق	strangulation
تخویف	terrifying
تخویف	threatening
تخویف	terrifying
تخویف	intimidation
تخویف	threatening
تخئیل	idea
تخئیل	imagination
تخئیل	conception
تخیُّل	thought
تخیُّل	imagery
تخیُّل	idea
تخیُّل	imagination
تد	then
تداخُل	interference
تدارُک	documents
تدارُک	punishment
تدارُک	safeguard
تدارُک	remedy
تدارُک	witness
تدارُک	compensation
تدافُع	evasion
تدافُع	removal
تدافُع	resisting
تدان	then
تداوُل	tradition
تداوُل	custom
تداوی	curing
تدبُّر	prudence
تدبُّر	foresight
تدبُّر	deliberation
تدبیر	opinion
تدبیر	remedy
تدبیر	management
تدبیر	device
تدبیر	way
تدبیر	plan
تدبیر	opinion
تدبیر	remedy
تدبیر	management
تدبیر	device
تدبیر	tactic
تدبیر	way
تدبیر	plan
تدخین	fumigation
تدخین	smoking
تدرُّج	gradient
تدرُّج	gradation
تدرو	pheasant
تدرو	cock
تدریب	habit
تدریج	scale
تدریج	gradation
تدریجی	progressive
تدریجی	gradual
تدریس	instruction
تدریس	teaching
تدریس	education
تدریسی	instructional
تدفین	burial
تدقیق	research
تدقیق	discernment
تدلیس	deception
تدلیس	stratagem
تدلیس	trickery
تدمُّغ	arrogance
تدوُّر	roundness
تدویر	revolution
تدویر	revolving
تدوین	collation
تدوین	editing
تدوین	compilation
تدوین	composition
تدوین	collection
تدُّہر	atheism
تدہین	anointing
تدیُّن	truthfulness
تدیُّن	probity
تِدھر	there
تذبذُب	ambivalence
تذبذُب	hesitation
تذبذُب	doubt
تذبذُب	perplexity
تذبذُب	wavering
تذبذُب	ambiguity
تذبذُب	uncertainty
تذبذُب	suspense
تذکار	account
تذکار	narrative
تذکُّر	awareness
تذکُّر	counsel
تذکُّر	advice
تذکِرہ	biography
تذکِرہ	rumour
تذکِرہ	fame
تذکِرہ	discussion
تذکیر	mention
تذکیہ	discernment
تذلُّل	meekness
تذلُّل	humility
تذلیل	disgrace
تذلیل	indignity
تذلیل	degradation
تذلیل	humiliation
تذلیل	disgrace
تذلیل	indignity
تذمیم	condemnation
تذویب	melting
تذویب	thawing
تر	watery
تر	juicy
تر	rich
تر	fresh
تر	wet
تر	moist
بہتر	better
تربتر	soaked
تربتر	saturated
تربتر	drenched
تردامن	sinful
تردامن	immoral
تردامن	guilty
تردامنی	guilt
تردامنی	immorality
تردست	nimble
تردماغ	sage
تردماغ	wise
ترزبان	eloquent
ترزبانی	eloquence
تُر	shuttle
تُر	loom
تِرا	your
تُراب	dust
تُراب	soil
تُراب	ground
تُراب	earth
تُرابی	earthy
تراتر	drenched
تراجم	translations
تراخی	delay
تراخی	procrastination
ترّار	rapid
ترّار	quick
ترارا	gallop
ترارا	boasting
ترارا	stream
ترارا	leap
ترارا	bragging
ترارا	flow
ترارا	rapidity
تراز	form
تراز	pattern
تراز	style
ترازو	balance
تراس	terror
تراس	alarm
تراس	dread
تراس	fear
تِراس	thirst
تراش	clipping
تراش	form
تراش	shape
تراش	build
تراش	fashion
تراش	shaving
تراش	make
تراش	style
تراش	trimming
تراش	cutting
تراش	cut
تراشنا	slice
تراشنا	clip
تراشنا	trim
تراشنا	carve
تراشنا	slice
تراشنا	clip
تراشنا	trim
تراشنا	carve
تراشنا	cut
تراشہ	splinter
تراشہ	chip
تراشہ	shred
تراشی	cutting
تراشی	shaping
تراشی	forming
تراضی	conciliation
تراضی	compromise
تراکُب	composition
تراکُم	crowding
تراکیب	plans
تراکیب	methods
تِرانا	float
ترانہ	ballad
ترانہ	melody
ترانہ	ballad
ترانہ	anthem
ترانہ	melody
ترانی	protector
ترانی	saviour
تراوٹ	freshness
تراوٹ	moisture
تراوِش	distillation
تراوِش	dripping
تراوِش	trickling
ترائی	marsh
ترائی	valley
ترائی	meadow
ترائی	watering
ترائی	irrigation
تُرائی	superior
تُرائی	chief
تُرائی	excellent
