から	från
トラブル	problem
トラブル	trubbel
トラブル	bekymmer
石原	ishihara
出口	utgång
出口	utförsel
出口	utträde
出口	avsluta
騒動	tumult
騒動	uppståndelse
火山	vulkan
比例	proportionell
比例	proportionerligt
比例	proportionella
比例	proportionerlig
比例	proportionellt
チェック	kontrollera
チェック	check
チェック	kolla
ヒト	människor
ヒト	mänskliga
ヒト	mänsklig
ヒト	mänskligt
ヒト	människa
ベラ	läppfiskar
ベラ	bella
灯台	fyr
灯台	fyren
灯台	beacon
灯台	ledstjärna
実装	genomförande
実装	implementering
実装	genomförandet
実装	genomför
実装	genomförande
グレード	betyg
グレード	årskurs
アラブ	arab
アラブ	arabisk
アラブ	arabiska
カラオケ	karaoke
ライオン	lejonet
ライオン	lion
ライオン	lejon
ライオン	lejon
探検	utforskar
探検	utforska
探検	utforska
探検	prospektering
探検	utforskning
探検	utforskare
探検	upptäcktsresande
探検	expeditionen
探検	expedition
突然	plötsligt
定数	konstanta
定数	konstant
定数	konstanter
ビーム	stråla
ビーム	stråle
細川	hosokawa
正義	justice
正義	rättvisa
正義	rättskipning
少数	få
少数	fåtal
少数	minoritet
アプリ	applikation
アプリ	app
アプリ	applikationen
アプリ	appen
アプリ	appar
アプリ	applikationer
ピンク	rosa
ジャクソン	jackson
中国語	kineser
中国語	kinesiskt
中国語	kines
中国語	kinesisk
中国語	kinesiska
吉本	yoshimoto
ランプ	lykta
ランプ	lampa
ランプ	ramp
ランプ	rampen
ジョンソン	johnson
運命	öde
運命	ödet
運命	destiny
運命	öde
運命	ödet
竹内	takeuchi
海賊	piratkopiering
海賊	sjöröveri
海賊	sjörövare
海賊	pirat
海賊	pirater
海賊	piraterna
海賊	sjörövare
タッチ	touch
タッチ	beröring
タッチ	vidrör
タッチ	vidröra
タッチ	rör
概要	översikt
概要	överblick
概要	sammanfattning
概要	summering
概要	sammandrag
成分	beståndsdelar
成分	ingredienser
サラ	sarah
サラ	sara
明石	akashi
小島	kojima
ソル	sol
訴訟	tvister
訴訟	rättstvister
訴訟	rättegångar
訴訟	stämningar
訴訟	stämning
サンタ	tomte
サンタ	tomten
キャプテン	kaptenen
キャプテン	captain
キャプテン	kommendör
キャプテン	kapten
初演	premiär
初演	premiärer
ユニバーサル	universella
ユニバーサル	universal
ユニバーサル	universell
ユニバーサル	universellt
かおり	kaori
紛争	konflikterna
紛争	konflikter
紛争	tvister
紛争	dispyter
紛争	konflikten
紛争	konflikter
紛争	konflikt
ジャーナリスト	journalisten
ジャーナリスト	journalist
ジャーナリスト	journalister
リズム	rytmer
リズム	rytm
シャン	adi
美しい	vackra
美しい	vacker
美しい	vackert
オムニバス	omnibus
ポリス	polis
ポリス	poliser
ポリス	polisen
一本	ippon
フェリー	färja
フェリー	ferries
フェリー	färjor
皇后	kejsarinna
皇后	kejsarinnan
フットボール	fotboll
ベースボール	baseboll
ベースボール	baseball
地形	topografi
地形	terräng
地形	terrängen
財産	fastighet
財産	egenskap
財産	fastigheter
財産	egendom
創造	skapande
創造	skapelsen
創造	skapelse
創造	skapandet
広報	publicitet
広報	offentlighet
スー	stäm
スー	sue
スー	stämma
スー	soo
功績	prestationer
功績	bedrifter
功績	prestation
コスト	kostnader
コスト	kosta
コスト	kostnad
コスト	kostnader
コスト	rättegångskostnader
シリア	syrien
シリア	syriska
ジョーンズ	jones
ミドル	medelväg
ミドル	mitten
ミドル	mellersta
ミドル	middle
特性	karakteristika
特性	särdrag
特性	kännetecken
特性	egenskaper
特性	karakteristiska
特性	karakteristisk
雇用	sysselsättning
雇用	anställning
雇用	sysselsättningen
本田	honda
岩崎	iwasaki
財務	finans
財務	finanser
財務	finansiering
財務	finansiera
財務	finansierar
変形	deformerade
変形	stam
変形	förvandla
変形	omvandla
トニー	tony
スコット	scott
診断	diagnos
診断	diagnoser
診断	diagnostik
診断	diagnostik
想定	antagande
パネル	paneler
パネル	panelen
パネル	panel
馬場	baba
マンガ	manga
キャップ	cap
キャップ	mössa
キャップ	keps
分解	nedbrytning
分解	sönderfall
キック	sparka
キック	spark
キック	kick
正しい	korrigera
正しい	rätta
正しい	korrekt
正しい	rätt
通貨	valuta
通貨	valutan
通貨	valutor
通貨	valutorna
庭園	trädgård
庭園	trädgården
庭園	trädgårdarna
庭園	trädgårdar
庭園	gardens
リトル	little
リトル	lilla
リトル	litet
リトル	liten
クエスト	quest
モーター	motor
圧縮	komprimera
圧縮	komprimering
圧縮	komprimerad
月間	månatlig
月間	månad
月間	månatliga
月間	månadsvis
月間	månaden
月間	månaden
月間	månad
月間	manad
夕方	afton
夕方	kvällen
夕方	kväll
夕方	kvälls
観察	iakttagelse
観察	observation
肖像	stående
肖像	porträtt
キム	kim
役員	officerare
役員	polisman
役員	officer
セントラル	centrala
セントラル	centralen
セントラル	central
セントラル	centralt
セントラル	mellersta
勉強	studerar
勉強	studera
勉強	studier
勉強	studie
勉強	studera
式典	ceremoni
式典	ceremonin
式典	ceremonier
星野	hoshino
町田	machida
演技	agerar
演技	tillförordnad
演技	skådespeleri
演技	agera
奇跡	mirakel
奇跡	mirakulösa
奇跡	mirakulöst
奇跡	mirakel
バード	fågel
バード	fågeln
ストーン	sten
受信	fått
受信	mottaget
受信	fick
受信	mottagen
受信	mottagna
受信	mottagande
受信	inkommande
農林	skogsbruk
甲板	däck
湘南	shonan
事務局	kontor
事務局	kontoret
事務局	office
事務局	sekretariat
事務局	sekretariatet
ムービー	film
オプション	valfria
オプション	frivilligt
オプション	valfritt
オプション	valfri
オプション	väljare
オプション	möjligheter
オプション	valmöjligheter
オプション	alternativ
オプション	optioner
オプション	alternativet
オプション	alternativ
オプション	möjlighet
業績	prestationer
業績	bedrifter
橋梁	viadukt
依存	beroende
依存	avhängiga
依存	beroende
依存	beroenden
アプリケーション	applikation
アプリケーション	ansökan
アプリケーション	tillämpning
アプリケーション	tillämpningar
アプリケーション	ansökan
アプリケーション	ansökningar
アプリケーション	applikationer
捕手	catcher
高架	upphöjd
高架	förhöjda
高架	förhöjt
高架	förhöjd
荒川	arakawa
ミラー	miller
ミラー	millers
ミラー	spegel
ミラー	spegla
バレエ	balett
バレエ	baletten
広い	bredare
広い	breda
広い	bred
広い	brett
モノ	saker
モノ	mono
打ち上げ	lansering
打ち上げ	avfyrning
打ち上げ	uppskjutning
打ち上げ	inleda
打ち上げ	starta
決める	bestämmer
決める	beslutar
決める	besluta
決める	bestämma
撤去	avlägsnande
撤去	borttagning
それから	sedan
それから	sen
それから	då
支社	gren
支社	filial
支社	branch
支社	grenen
オスマン	osman
省略	utelämnas
省略	utelämnats
省略	utelämnade
省略	utelämna
省略	försummelse
省略	underlåtenhet
サークル	cirklar
サークル	circle
サークル	cirkel
サークル	cirklar
サークル	cirkeln
島津	shimazu
犠牲	uppoffring
犠牲	offra
犠牲	uppoffringar
犠牲	offrar
犠牲	offer
パフォーマンス	föreställning
パフォーマンス	performance
パフォーマンス	resultat
パフォーマンス	prestanda
ファイト	slåss
ファイト	kamp
ファイト	strida
ファイト	kämpa
移植	transplantation
おそらく	troligtvis
おそらく	förmodligen
おそらく	troligen
おそらく	antagligen
四郎	shiro
ショット	shot
ショット	skjutna
ショット	skjuten
ショット	skott
ショット	sköt
ショット	skott
ショット	shots
黄色	gula
黄色	gult
黄色	gul
ヴィルヘルム	wilhelm
若者	ungdomar
若者	ungdom
若者	ungdomsfrågor
若者	yngling
ラヴ	kärlek
ラヴ	älska
ラヴ	love
ラヴ	älskar
兵隊	soldaten
兵隊	soldat
入場	införsel
入場	inträde
間隔	intervaller
間隔	intervall
間隔	avstånd
間隔	mellanrum
生きる	leva
生きる	live
生きる	levande
ヤマト	yamato
二重	dubbel
二重	dubbelt
二重	dubbla
二重	fördubbla
全般	allmän
全般	allmänna
全般	allmänt
応募	tillämpa
応募	applicera
リスク	riskera
リスク	risk
リスク	risker
リスク	risker
割合	proportioner
割合	proportion
割合	andel
割合	procent
割合	procentsats
割合	procent
プリンセス	princess
プリンセス	prinsessan
プリンセス	prinsessa
プリンセス	prinsessor
チェス	schack
ナポレオン	napoleon
正解	korrigera
正解	rätta
正解	korrekt
正解	rätt
気持ち	känslor
むしろ	snarare
むしろ	hellre
めい	brorsdotter
めい	syskonbarn
めい	systerdotter
軍隊	militära
軍隊	militären
軍隊	militär
軍隊	militärt
軍隊	militärer
軍隊	arméer
軍隊	arméns
軍隊	arme
軍隊	armén
軍隊	army
軍隊	armé
みなみ	minami
無効	funktionshindrade
無効	handikappade
無効	tomrum
無効	annullera
無効	inaktivera
無効	avaktivera
無効	ogiltiga
無効	ogiltig
無効	ogiltigt
行事	händelser
行事	evenemang
行事	händelse
行事	evenemang
行事	event
行事	evenemanget
提唱	förespråkade
提唱	förespråkat
薩摩	satsuma
前者	tidigare
シドニー	sidney
シドニー	sydney
競争	tävling
競争	konkurrens
医薬品	läkemedel
双子	tvilling
双子	twin
双子	tvillingarna
双子	tvillingar
ビジョン	syn
ビジョン	visioner
ビジョン	vision
疾患	sjukdom
疾患	störningar
パーツ	delar
ローン	lån
ローン	utlåning
ローン	lån
損傷	skador
損傷	skada
トイレ	toa
トイレ	wc
トイレ	toaletten
トイレ	toalett
トイレ	badrum
トイレ	badrummet
トイレ	toaletterna
トイレ	toaletter
グッド	duktiga
グッド	god
グッド	duktig
グッド	gott
グッド	bra
バルセロナ	barcelona
リスナー	lyssnare
リスナー	lyssnare
リスナー	åhörare
グラウンド	marken
グラウンド	ground
ブルガリア	bulgariska
ブルガリア	bulgarien
トレーニング	utbildning
トレーニング	träning
アンナ	anna
レンタル	hyror
レンタル	uthyrning
レンタル	hyra
レンタル	uthyrning
レンタル	hyr
レンタル	hyran
レンタル	hyra
厳しい	tufft
厳しい	tuff
厳しい	tuffa
厳しい	hårda
厳しい	hård
コマンド	kommandon
コマンド	command
コマンド	kommando
コマンド	kommandot
質量	massa
質量	mässan
質量	mässa
質量	mass
照明	belysning
照明	belysning
暴力	våld
ミル	kvarn
ミル	mill
ミル	kvarnen
プロイセン	preussen
プロイセン	preussiska
ペット	pet
ペット	husdjur
ペット	sällskapsdjur
ペット	husdjur
ペット	sällskapsdjur
エンド	slutet
エンド	end
エンド	slut
エンド	avsluta
フラ	fra
フラ	hula
独特	unik
独特	unika
独特	unikt
ピエール	pierre
住所	hemvist
住所	adress
住所	address
戦場	slagfältet
戦場	slagfält
戦場	slagfält
総長	rektorn
総長	rektor
ラップ	rappa
ラップ	rapp
ラップ	rap
亡命	exil
天文学	astronomi
認める	erkänna
認める	medge
不適切	olämplig
不適切	olämpliga
不適切	olämpligt
不適切	opassande
不適切	stötande
不適切	kränkande
限界	gräns
限界	begränsa
限界	gränsvärde
限界	gränsvärden
限界	begränsningar
限界	gränser
視点	perspektivet
視点	perspektiv
視点	perspektiv
チベット	tibet
チェーン	kedja
チェーン	kedjan
飛行機	flygplan
飛行機	planet
飛行機	plan
飛行機	flygplan
飛行機	luftfartyg
飛行機	flygplanet
飛行機	flygplan
飛行機	flygplans
キロメートル	kilometer
キロメートル	kilometer
キロメートル	kilometer
アーケード	arcade
宮殿	palats
宮殿	palatset
宮殿	palats
宮殿	palace
宮殿	slott
毎月	månatlig
毎月	månad
毎月	månatliga
毎月	månadsvis
毎月	månaden
需要	efterfrågan
需要	kräva
ルーマニア	rumänien
キス	kyssar
キス	kyssa
キス	kyssar
キス	puss
キス	puss
キス	kiss
キス	kyss
圧力	tryck
急速	brådskande
急速	brådska
ロマン	roman
ロマン	romerska
ロマン	romersk
衣装	kostymer
衣装	dräkter
衣装	dräkt
衣装	kostym
衣装	klädsel
衣装	outfit
ウィリアムズ	williams
伝承	folklore
別れ	farväl
別れ	avsked
別れ	skiljas
近隣	grannskap
近隣	stadsdel
必要性	nödvändighet
必要性	nöden
大山	oyama
努力	insatser
努力	ansträngningar
努力	ansträngning
努力	insats
再会	återförenade
再会	återförening
プレーオフ	slutspel
プレーオフ	slutspel
プレーオフ	slutspelet
室内	inomhus
コーヒー	fika
コーヒー	kaffe
スパイ	spion
スパイ	spy
スパイ	spionera
スパイ	spionage
スパイ	spioneri
スパイ	spioner
素材	material
素材	materiellt
素材	material
ライナー	stommen
ライナー	stomme
ライナー	rainer
登山	klättrar
登山	klättring
登山	klättra
登山	bergsklättring
ログ	avverkning
ログ	loggar
ログ	logg
ログ	logga
ログ	stockar
ログ	loggar
捕虜	fånge
捕虜	fången
怒り	vrede
怒り	ilska
怒り	arga
怒り	arg
ブー	bu
ブー	boo
女の子	flicka
女の子	tjej
トレード	handeln
トレード	handel
回路	kretsar
回路	krets
神田	kanda
商人	merchant
商人	köpmän
外観	framträdande
外観	utseende
外観	utseendet
外観	titta
マネージャー	chef
マネージャー	föreståndare
マネージャー	manager
マネージャー	chefer
近衛	konoe
エイト	åtta
エイト	eight
向き	läggning
向き	orientering
向き	inriktning
奨励	uppmuntran
通勤	pendlare
通勤	pendlar
通勤	pendla
通勤	pendlar
通勤	pendling
通勤	pendlare
セラ	serum
パンチ	bål
コメディ	komedi
シャルル	charles
シャルル	karl
シルバー	silver
救助	räddning
救助	rädda
救助	undsättning
やす	lindra
やす	lätthet
ジョージア	georgia
ジョージア	georgien
水曜日	onsdag
水曜日	ons
グレイ	grå
グレイ	grått
グレイ	gråa
グレイ	grå
グレイ	grått
グレイ	gråa
チェンジ	ändra
チェンジ	byt
チェンジ	ändring
チェンジ	förändring
チェンジ	byta
デル	del
デル	dell
働く	jobbar
働く	arbeta
働く	fungerar
働く	fungerande
働く	arbetar
アドベンチャー	äventyr
木下	kinoshita
ディン	dinh
火曜日	tisdag
アドレス	adresser
アドレス	adress
アドレス	address
アルバ	alba
アルバ	aruba
論争	polemik
論争	kontroverser
加賀	kaga
売り上げ	försäljning
ニーズ	behov
ニーズ	behöver
ニーズ	behov
ニーズ	behöver
ゲイ	bög
ゲイ	gay
同級生	klasskamrater
同級生	klasskamrat
コント	comte
森林	skog
森林	skogs
森林	skogen
森林	forest
森林	skog
森林	skogarna
森林	skogar
症状	symtom
症状	symptom
マンション	herrgården
マンション	herrgård
マンション	bostadsrätt
マンション	bostadsrätt
グレート	jättebra
グレート	härligt
グレート	toppen
本土	fastlandet
混合	blandat
混合	blandad
混合	blandade
告白	erkännanden
告白	bekännelser
出店	stall
出店	uppehåll
所持	innehav
所持	besittning
山陽	sanyo
ノット	knop
ノット	knutar
セカンド	sekund
セカンド	andra
不能	omöjlighet
ブーム	boom
ブーム	bom
マドリード	madrid
和泉	izumi
後ろ	bakom
後ろ	tillbaks
後ろ	tillbaka
後ろ	bakåt
後ろ	rygg
後ろ	backa
パーティー	party
パーティー	fest
パーティー	part
パーティー	kalas
パーティー	parti
パーティー	fester
パーティー	parter
パーティー	partier
パーティー	parterna
修行	utbildning
修行	träning
マップ	kartor
マップ	karta
マップ	kartlägga
マップ	kartan
ミュンヘン	münchen
ニック	nick
ニック	smeknamn
丸山	maruyama
ブラッド	blodet
ブラッド	blod
ブラッド	blood
ブラッド	brad
ギャラリー	gallerier
ギャラリー	galleriet
ギャラリー	galleri
動員	mobiliserade
動員	mobilisering
立川	tachikawa
繁殖	uppfödning
繁殖	avel
ガード	vakta
ガード	vakt
十二	twelve
十二	tolv
ターン	vrida
ターン	vänd
ターン	sväng
ショウ	shaw
結論	slutsatser
結論	slutsatserna
結論	slutsats
結論	slutsatser
秘書	sekreterare
秘書	sekreteraren
秘書	sekreterare
ブライアン	brian
ウォーター	vatten
牧野	makino
ダニエル	daniel
ダニエル	danne
詰め	fyllning
土佐	tosa
クロアチア	kroatien
ソナタ	sonater
ソナタ	sonata
表彰	awards
表彰	utmärkelser
表彰	utmärkelse
表彰	tilldelning
陽子	proton
出産	förlossning
出産	barnsäng
出産	förlossning
出産	födsel
不満	missnöjd
不満	missnöje
不満	missnöje
ラテン語	latinska
ラテン語	latin
属性	egenskap
属性	tillskriva
属性	attributet
属性	attribut
属性	fastigheter
属性	egendomar
属性	egenskaper
属性	attribut
シル	sil
アントニオ	antónio
アントニオ	antonio
アーカイブ	arkiverar
アーカイブ	arkivera
アーカイブ	arkivering
アーカイブ	arkiverat
アーカイブ	arkiveras
アーカイブ	arkiverade
アーカイブ	arkiv
アーカイブ	arkiverar
アーカイブ	arkivera
アーカイブ	arkiv
アーカイブ	arkiverar
アーカイブ	arkiven
変動	svängningar
変動	fluktuationer
騎兵	kavalleri
騎兵	kavalleriet
衝撃	impact
衝撃	effekter
衝撃	inverkan
衝撃	påverkan
衝撃	chock
衝撃	stöt
衝撃	chockad
衝撃	chockade
手続き	förfaranden
手続き	procedurer
手続き	förfarandet
手続き	procedur
手続き	förfarande
ユニオン	union
ユニオン	fackförening
ユニオン	unionen
カロライナ	carolina
諏訪	suwa
前面	front
前面	främre
前面	framsidan
前面	fram
前面	framsida
瞬間	stund
瞬間	moment
瞬間	ögonblick
瞬間	ögonblicket
瞬間	omedelbar
中断	avbrott
中断	avbryta
中断	upphävd
中断	avstängda
中断	avstängd
ホンダ	honda
ストップ	stanna
ストップ	sluta
ストップ	stop
ストップ	stopp
ストップ	stoppa
歯科	tandvård
歯科	tandläkare
歯科	tandvård
招待	inbjudningar
招待	inbjudan
招待	inbjuda
招待	bjuda
招待	inbjudan
招待	inbjuder
招待	inbjudningar
エクスプレス	uttrycka
エクスプレス	express
エクスプレス	expressen
スタンド	stå
スタンド	stand
怪我	skadade
怪我	skadad
怪我	skador
怪我	personskador
怪我	skada
怪我	skador
怪我	personskador
プレゼント	presenter
プレゼント	presenterar
プレゼント	julklappar
プレゼント	nuvarande
プレゼント	närvarande
プレゼント	present
プレゼント	nutid
上流	uppströms
スロバキア	slovakiska
スロバキア	slovakien
クハ	kuha
オーナー	ägaren
オーナー	ägare
オーナー	ägare
オーナー	ägarna
グラフ	diagram
グラフ	graf
グラフ	diagram
グラフ	sjökort
縮小	psykolog
縮小	krympa
縮小	förminska
健一	kenichi
馬力	hästkrafter
アリーナ	arena
アリーナ	arenan
回収	återvinning
回収	återhämtning
回収	indrivning
そば	soba
そば	bovete
認証	bekräfta
認証	verifiera
認証	autentisering
認証	verifiering
認証	verifierad
認証	verifiering
認証	verifikation
妨害	stör
復讐	hämnd
復讐	revansch
復讐	hämnd
復讐	hämnas
本当に	verkligen
講義	föredrag
講義	föreläsning
講義	föreläsningar
講義	föredrag
ボブ	bob
絶滅	utdöda
絶滅	utrotad
絶滅	utrotade
絶滅	utrotning
絶滅	utrotas
婦人	ladies
婦人	damerna
婦人	damer
チャンス	chance
チャンス	slumpen
チャンス	chans
マーティン	martin
制服	enhetlig
制服	enhetligt
制服	uniform
制服	enhetliga
リアル	real
リアル	verklig
リアル	äkta
リアル	riktigt
リアル	verkligt
リアル	riktig
ギタリスト	gitarrist
ギタリスト	gitarrister
アーサー	arthur
アーサー	artur
学位	examen
学位	grad
カム	cam
ラッシュ	rush
ラッシュ	rusa
ラッシュ	lummiga
コントロール	control
コントロール	kontroll
コントロール	kontrollera
コントロール	bestämmande
コントロール	kontroller
アルト	alto
メイド	hemhjälp
メイド	piga
メイド	mö
メイド	jungfru
メイド	hembiträde
メイド	hembiträden
西川	nishikawa
山中	yamanaka
階段	trappan
階段	trappsteg
階段	trappa
階段	trappor
階段	trappa
階段	trappa
ナン	nan
那覇	naha
条例	stadga
条例	förordning
条例	föreskrift
ステレオ	stereo
リゾート	resort
リゾート	resorts
ヘリコプター	helikopter
ヘリコプター	helikoptern
フォーク	gaffel
フォーク	folk
ブリッジ	bridge
ブリッジ	bro
ブリッジ	bron
ブリッジ	brygga
ブリッジ	bryggan
ブリッジ	överbrygga
ルーム	rummet
ルーム	rum
ルーム	rummen
ルーム	rum
反映	återspeglar
反映	återspegla
反映	reflektera
反映	spegla
思い出	minnen
ピアニスト	pianist
原理	principen
原理	princip
原理	principerna
原理	principer
キューバ	kubanska
キューバ	kubansk
キューバ	cuba
キューバ	kuba
予約	förbehåll
予約	bokning
予約	reservationer
予約	förordnande
予約	möte
予約	utnämning
予約	tillsättning
予約	bokar
予約	bokning
予約	reservation
予約	bokning
予約	förbehåll
送る	sända
送る	sänd
送る	skicka
バーン	ladan
バーン	lada
ふじ	fuji
工藤	kudo
戦術	taktik
戦術	taktik
スピン	snurra
スピン	spin
ホイール	hjul
ホイール	hjul
ホイール	kärra
ホイール	hjulen
カラ	kara
レーザー	laser
アキ	aki
ライオンズ	lejon
間違い	misstagen
間違い	misstag
間違い	misstag
ヒトラー	hitlers
ヒトラー	hitler
フィラデルフィア	philadelphia
走り	run
走り	springa
走り	kör
走り	spring
忍者	ninja
忍者	ninjor
サスペンス	spänning
ユーザ	användar
ユーザ	användaren
ユーザ	användare
ユーザ	användarna
ユーザ	användare
海峡	sundet
海峡	sund
海峡	sundet
海峡	kanal
海峡	channel
海峡	kanalen
氏名	namnge
氏名	namn
氏名	name
ムーン	måne
ムーン	månen
ムーン	moon
永井	nagai
誤解	missförstånd
誤解	missförståndet
誤解	missuppfattning
ワイ	wye
ワイ	wai
バッハ	bach
スポット	ställe
スポット	place
スポット	placera
スポット	plats
スポット	spot
スポット	fläck
スポット	platser
スポット	ställen
酸素	syrgas
酸素	syre
マサチューセッツ	massachusetts
浅野	asano
ハリー	harry
松原	matsubara
要件	krav
要件	krav
ビーチ	stranden
ビーチ	beach
ビーチ	strand
ビーチ	stränder
ビーチ	stränderna
チャンピオンシップ	mästerskap
チャンピオンシップ	championship
チャンピオンシップ	mästerskapet
高岡	takaoka
めぐみ	megumi
プロセス	process
プロセス	processen
プロセス	processer
カルロス	carlos
秋山	akiyama
友達	kompisar
友達	vänner
友達	vännen
友達	vän
充実	uppfyller
ガイドライン	riktlinjer
ガイドライン	riktlinjerna
ガイドライン	riktlinje
ガイドライン	riktlinjen
リポーター	reportrar
リポーター	journalister
リポーター	reportern
リポーター	journalist
リポーター	reporter
ゴジラ	godzilla
飛行場	flygfält
飛行場	flygfältet
飛行場	flygplats
箱根	hakone
登記	registrering
登記	inskrivning
登記	registreringen
伊豆	izu
レディ	dam
レディ	damen
レディ	lady
ついに	slutligen
ついに	äntligen
改組	omorganiseras
哲也	tetsuya
着陸	landningar
着陸	landar
着陸	landning
着陸	landing
損害	skador
損害	skada
河野	kono
キース	keith
ボート	båtar
ボート	ror
ボート	rodd
ボート	båt
説得	övertalning
説得	övertala
説得	övertyga
説得	övertala
説得	övertygande
廃車	skrotas
サーキット	kretsar
サーキット	krets
行列	matrisen
行列	matrix
行列	matris
行列	matriser
日常	vardag
日常	vardagliga
独占	exklusivt
独占	ensamrätt
独占	exklusiva
独占	exklusiv
独占	monopolet
独占	monopol
独占	monopolställning
ベリー	bären
ベリー	bär
ベリー	berry
ベリー	bär
道具	utrustning
道具	verktyget
道具	verktyg
道具	verktyg
道具	instrument
道具	instrumentet
岡村	okamura
天気	väder
天気	vädret
粒子	partiklar
粒子	partikel
謝罪	ursäkten
謝罪	ursäkt
認知	kognitiva
認知	kognitiv
避ける	undvik
避ける	undvika
比率	förhållande
比率	kvot
比率	ratio
比率	proportioner
比率	proportion
比率	andel
牧場	ranch
牧場	ranchen
エリ	eli
ビール	öl
ビール	öl
美人	skönheter
クリスタル	crystal
クリスタル	kristall
リレー	reläer
リレー	vidarebefordra
リレー	relä
中田	nakata
バイク	cyklar
バイク	cykel
バイク	motorcyklar
バイク	motorcykel
ボクサー	boxer
ボクサー	boxare
チャンピオンズ	champions
チャンピオンズ	mästare
ドクター	läkaren
ドクター	doctor
ドクター	läkare
ドクター	doktor
放棄	dispens
あゆみ	ayumi
マレーシア	malaysia
マレーシア	malaysiska
マジ	seriöst
マジ	allvarligt
マジ	maji
考え方	tankesätt
考え方	mentalitet
考え方	tänkesätt
山内	yamauchi
告知	kungörelse
告知	tillkännagivandet
告知	tillkännagivande
告知	meddelande
告知	märka
符号	code
符号	kod
古川	furukawa
無限	oändligheten
無限	oändligt
無限	oändlighet
当局	myndigheter
当局	myndigheterna
バイオ	bio
バイオ	biografi
ハロー	hallå
ハロー	hello
ハロー	hej
ハロー	hejsan
コーポレーション	corporation
付与	beviljat
付与	beviljats
付与	beviljad
付与	beviljas
付与	beviljade
付与	beviljar
付与	bevilja
付与	grant
エリック	erik
研究員	forskaren
研究員	forskare
ハーフ	halvt
ハーフ	half
ハーフ	hälften
ハーフ	halva
ハーフ	halv
定理	sats
村田	murata
ジェン	jen
ネオ	neo
幸せ	lycka
幸せ	lyckan
幸せ	glada
幸せ	grattis
幸せ	lycklig
幸せ	nöjd
幸せ	lyckliga
幸せ	glad
人種	lopp
人種	race
人種	ras
人種	tävla
人種	tävling
中原	nakahara
運河	canal
運河	kanal
運河	kanalen
運河	kanaler
同等	motsvarande
同等	likvärdigt
同等	likvärdiga
同等	likvärdig
同等	ekvivalent
リトアニア	litauen
グローバル	globala
グローバル	global
グローバル	globalt
安倍	abe
パラダイス	paradiset
パラダイス	paradis
パラダイス	paradise
農民	bonde
農民	bönder
台詞	dialogen
台詞	dialog
候補者	kandidaterna
候補者	kandidater
候補者	kandidat
彗星	komet
彗星	kometen
彗星	kometer
スプリング	våren
スプリング	vårens
アナウンス	kungörelse
アナウンス	tillkännagivandet
アナウンス	tillkännagivande
アナウンス	meddelande
アナウンス	meddela
アナウンス	tillkännage
アナウンス	tillkännager
アナウンス	tillkännage
心臓	hjärtat
心臓	heart
心臓	hjärta
日光	sunshine
日光	solsken
日光	nikko
日光	solljus
日光	solljuset
ウエスト	västra
ウエスト	väst
ウエスト	väster
ウエスト	västerut
ウエスト	midjan
ウエスト	midja
ゆり	yuri
ゆり	jurij
大使館	ambassader
大使館	ambassad
大使館	ambassaden
肉体	kött
食事	måltider
食事	mjöl
食事	måltid
食事	måltider
豊富	riklig
豊富	rikliga
豊富	rikligt
バイト	byte
バイト	bytes
ジェフ	jeff
避難	evakuera
避難	tillflykt
避難	tillflyktsort
避難	fristad
避難	evakuering
君主	monark
境内	valdistrikt
装飾	dekoration
装飾	utmärkelser
装飾	dekorationer
装飾	prydnadsföremål
ドラゴンズ	drakar
あや	aya
アテネ	aten
モンテ	monte
テーブル	bordet
テーブル	bord
テーブル	tabell
テーブル	tabeller
テーブル	bord
テーブル	tabellerna
リボン	band
シード	frön
シード	frö
シード	utsäde
シード	seed
シード	frö
シード	utsäde
チリ	chilenska
チリ	chili
チリ	chile
サマー	sommaren
サマー	sommar
併合	bifogade
併合	konsolidering
併合	annektering
有馬	arima
処刑	avrättning
処刑	verkställande
処刑	utförande
武士	samuraj
武士	bushi
感覚	sinnena
感覚	sinnen
感覚	sensation
感覚	förnuft
感覚	vett
警告	varning
警告	varningar
プログラミング	programmera
プログラミング	programmering
白鳥	svanar
白鳥	svanen
白鳥	swan
白鳥	svan
頻繁	frekvent
頻繁	ofta
頻繁	ofta
頻繁	frekvent
頻繁	täta
公爵	hertigdömet
公爵	hertig
公爵	duke
差分	olikheter
差分	meningsskiljaktigheter
差分	skillnader
差分	skillnad
差分	skillnaden
ネコ	cats
ネコ	katterna
ネコ	katter
ネコ	katt
ネコ	katt
才能	begåvade
才能	begåvad
才能	talangfull
才能	duktiga
山頂	peak
山頂	topp
ゲージ	spårvidd
グラフィック	grafik
グラフィック	grafiska
グラフィック	grafisk
グラフィック	grafiskt
グラフィック	grafik
ハイム	haim
マスク	maskera
マスク	mask
マスク	masker
公国	furstendömen
公国	furstendömet
公国	hertigdömet
圧倒的	överväldigande
麻生	aso
バレー	salva
バレー	dal
バレー	valley
バレー	dalen
緑色	gröna
緑色	grön
緑色	grönt
緑色	green
川島	kawashima
松浦	matsuura
強調	betoning
強調	tonvikt
強調	tyngdpunkt
強調	poängterade
強調	underströk
強調	betonade
強調	betonades
金額	belopp
金額	belopp
金額	mängd
チップ	marker
チップ	chips
チップ	marker
チップ	chipset
チップ	chip
チップ	chips
チップ	spets
チップ	tips
チップ	tip
チップ	dricks
