din	から
dulciuri	キャンディー
recherches	recherches
susanna	スザンナ
agrippa	アグリッパ
farmacist	薬剤師
duff	ダフ
racirea	冷却
spock	スポック
discipoli	弟子
livrarea	配達
livrarea	配送
livrarea	配信
livrarea	デリバリー
anzi	アンデス
excluzand	除外
kerry	ケリー
pasiuni	趣味
dansand	ダンス
dansand	ダンシング
dansand	踊り
dansand	踊る
russ	ラス
uci	uci
patrula	斥候
patrula	パトロール
patrula	斥候
patrula	パトロール
saloane	サロン
centuri	ベルト
naturelle	naturelle
mausoleu	霊廟
mausoleu	陵墓
chihuahua	チワワ
balul	プロム
joaquín	ホアキン
metil	メチル
thales	タレス
gazduire	ホスティング
gazduire	主催
erfurt	エアフルト
compensatie	補てん
compensatie	補償
compensatie	賠償
compensatie	弁償
compensatie	報酬
baletul	バレエ
pirat	海賊
villarreal	ビジャレアル
relicve	遺物
mazda	マツダ
fantezia	ファンタジー
lando	ランド
jstor	jstor
malaga	マラガ
santander	サンタンデール
ramsey	ラムジー
ramsey	ラムゼイ
claes	クラース
masline	オリーブ
piramidele	ピラミッド
menschen	menschen
cna	cna
literalmente	文字通り
doha	ドーハ
cyclosa	cyclosa
yamamoto	山本
trafalgar	トラファルガー
actionarii	株主
chrome	クローム
chrome	クロム
vena	静脈
vena	静脈
aquileia	アクイレイア
lina	リナ
lina	スムーズ
lina	スムース
lina	滑らか
cisco	cisco
pensionar	退職
pensionar	引退
trunchiului	胴体
binefacere	善意
deruleaza	巻物
deruleaza	スクロール
indicatorul	インジケータ
excesul	超過
gunther	ギュンター
gunther	ギュンター
airplay	airplay
fry	フライ
fermat	フェルマー
cuiburi	ネスト
neta	net
neta	ネット
michal	ミカル
michal	ミハル
corespondentul	特派員
ture	シフト
alighieri	アリギエーリ
coaste	リブ
gripa	インフルエンザ
gripa	インフルエンザ
gripa	インフルエンザ
gripa	インフルエンザ
soto	ソト
kraft	クラフト
implementa	配備
incorporeaza	埋め込む
tribunale	裁判所
vederii	視力
woodward	ウッドワード
participiul	分詞
lopes	ロペス
skull	髑髏
skull	頭蓋骨
anu	アヌ
trujillo	トルヒーヨ
mandy	マンディ
elf	エルフ
adonis	アドーニス
analist	アナリスト
imprumuta	借りる
imprumuta	借りる
théodore	テオドール
glont	弾丸
glont	銃弾
foo	foo
politicos	丁寧
sylvain	シルヴァン
bec	球根
bec	bec
diablo	ディアブロ
stagiar	インターン
stagiar	研修
stagiar	見習い
procentajul	割合
procentajul	パーセンテージ
procentajul	パーセント
hola	hola
cantitatile	数量
ascendent	尊属
ascendent	昇順
vizitele	訪問
fluxuri	フィード
fluxuri	ストリーム
doneaza	募金
doneaza	寄付
antrenorii	コーチ
fishbase	fishbase
twelve	十二
abi	abi
potop	洪水
gameplay	ゲームプレイ
specificatiile	仕様
valida	有効
valida	検証
valida	validate
pigment	顔料
einem	einem
darren	ダレン
exploratori	探検
omnibus	オムニバス
brit	ブリット
polinezia	ポリネシア
tva	vat
convingator	説得
lugo	ルーゴ
caporal	伍長
phyllis	フィリス
beatty	ビーティー
unicat	ユニーク
unicat	独特
mayo	マヨ
complicitate	共犯
divizare	師団
divizare	ディビジョン
divizare	分割
convergenta	収束
brill	ヒラメ
terminalul	端末
terminalul	ターミナル
consumator	消費者
soe	soe
nemurirea	不老不死
troll	トロール
carvalho	カルヴァーリョ
paianjenul	スパイダー
paianjenul	クモ
liza	リザ
pastel	パステル
ripley	リプリー
veteranilor	退役軍人
heller	ヘラー
studien	studien
mandra	誇らしい
mandra	自慢
mandra	誇り
mandra	誇らしい
mandra	自慢
mandra	誇り
mandra	誇らしい
mandra	自慢
mandra	誇り
karma	カルマ
accelerata	加速度
sheikh	シャイフ
cataloage	カタログ
cataloage	カタログ
dezavantajul	不利益
trabzon	トラブゾン
milimetri	ミリメートル
tasta	キー
tasta	key
petrović	ペトロヴィッチ
anomalie	異常
anomalie	アノマリー
deficitul	赤字
contabilitatea	経理
contabilitatea	会計
cure	治癒
curriculum	カリキュラム
leonidas	レオニダス
alcaline	アルカリ
piei	スキン
preludiul	前奏曲
preludiul	prelude
ranita	負傷
milionar	ミリオネア
pit	ピット
harlem	ハーレム
reevaluare	更正
elan	ムース
tripla	トリプル
tripla	トリプル
lehmann	レーマン
epilepsie	てんかん
carnaval	カーニバル
microorganisme	微生物
bock	ボック
proteina	タンパク質
proteina	たんぱく質
proteina	タンパク質
proteina	たんぱく質
deng	トウ
exploatata	搾取
fricative	摩擦音
vopsite	染め
doppler	ドップラー
ramadan	ラマダーン
hung	ハング
balistice	弾道
vincennes	ヴァンセンヌ
vincennes	ヴィンセンス
eugenie	ユージェニー
hol	廊下
hol	ロビー
zwischen	zwischen
hibride	ハイブリッド
slash	スラッシュ
sapporo	札幌
bom	bom
vizitator	ビジター
scarlet	スカーレット
idealuri	理想
deluxe	デラックス
subventii	補助金
scarlett	スカーレット
selma	セルマ
holm	ホルム
vagabond	ボム
idolul	アイドル
criptare	暗号
cioban	シェパード
zgura	スラグ
jucarie	おもちゃ
jucarie	オモチャ
jucarie	玩具
jucarie	おもちゃ
jucarie	オモチャ
jucarie	玩具
irkutsk	イルクーツク
comuniune	コミュ
pad	パッド
camilla	カミーラ
fayard	fayard
badi	badi
celje	ツェリェ
quito	キト
hamas	ハマース
carlisle	カーライル
pigmenti	顔料
raleigh	ローリー
vaticanul	バチカン
radcliffe	ラドクリフ
assad	アサド
variola	天然痘
variola	天然痘
mio	mio
oracle	oracle
oracle	オラクル
oracle	神託
bears	クマ
meteorit	隕石
meteorit	流星群
meteorit	メテオ
secure	セキュア
inchi	インチ
vizitand	訪問
mercenarii	傭兵
gorizia	ゴリツィア
ofer	供物
ofer	オファー
ofer	申し出
ofer	クーポン
calitative	定性的
pepsi	ペプシ
diversiune	流用
diversiune	迂回
diversiune	転用
convoi	船団
guardia	グアルディア
camasa	シャツ
merkel	メルケル
silvicultura	林業
silvicultura	農林
bra	ブラジャー
bra	ブラ
ambalaje	包装
ambalaje	パッケージング
biochimie	生化学
circulator	循環
gfdl	gfdl
labs	labs
cusut	裁縫
cusut	縫製
hofmann	ホフマン
container	容器
container	コンテナ
ghiduri	ガイド
listat	上場
evitata	忌避
mentionez	言及
marlon	マーロン
servitor	召使
infernul	インフェルノ
diamantul	ダイヤモンド
diamantul	ダイアモンド
negarea	否定
arg	arg
umanitate	人類
milet	ミレトス
murakami	村上
fisuri	ひび割れ
tosca	トスカ
supérieure	supérieure
trace	トレース
ambasadori	大使
ambasadori	アンバサダー
athena	アテーナー
tuttle	タットル
tuttle	タトル
mack	マック
brenda	ブレンダ
ovine	ヒツジ
jalal	ジャラル
logistice	ロジスティック
machete	マチェーテ
verdictul	評決
ost	ost
doctorii	医師
doctorii	医者
interactiv	インタラクティブ
ocol	回り道
ocol	遠回り
vaduz	ファドゥーツ
andrade	アンドラーデ
antagonist	敵役
transcriere	転写
transcriere	謄本
machiaj	メイク
machiaj	化粧
cannon	大砲
zombi	ゾンビ
zombi	ゾンビ
jade	ヒスイ
robespierre	ロベスピエール
pluta	いかだ
pluta	コルク
pluta	コーク
pluta	いかだ
melvin	メルヴィン
melvin	メルビン
cpu	cpu
argos	アルゴス
restructurare	再編
taras	タラス
snooker	スヌーカー
supernova	超新星
supernova	超新星
fascicul	ビーム
aeroporturile	空港
perpendiculare	垂直
solventi	溶剤
solventi	溶剤
voluntare	任意
evaluari	評価
excel	excel
excel	エクセル
matura	ほうき
matura	ほうき
matura	ほうき
ode	ode
renovari	リフォーム
renovari	リフォーム
coeficientii	係数
boltzmann	ボルツマン
berryz	berryz
hayden	ヘイデン
führer	総統
hawking	ホーキング
nuoro	ヌーオロ
maner	ハンドル
tensionata	緊張
tensionata	時制
ecoul	反響
ecoul	エコー
guangzhou	広州
gide	ジッド
negocierea	ネゴシエーション
negocierea	交渉
negocierea	交渉
cantitativa	定量
livra	届け
pipe	パイプ
fax	ファックス
fax	ファクシミリ
fax	ファクス
fax	fax
tauri	ブルズ
formatdate	formatdate
sdss	sdss
colega	同僚
colega	同僚
colega	マテ
colega	メイト
zborurile	フライト
depuneri	預金
tea	お茶
tea	紅茶
japonica	ジャポニカ
fluturele	チョウ
fluturele	バタフライ
garantata	保証
konstanz	コンスタンツ
neuer	ノイアー
devotamentul	献身
progresele	プログレス
progresele	経過
progresele	進捗
geiger	ガイガー
barrymore	バリモア
avertismente	警告
austerlitz	アウステルリッツ
jenna	ジェナ
facilitate	施設
tex	tex
bern	ベルン
savannah	サバンナ
canossa	カノッサ
fiba	fiba
manusi	手袋
manusi	グローブ
vodafone	ボーダフォン
penele	羽毛
xxl	xxl
etiopian	エチオピア
copyvio	copyvio
blonde	金髪
blonde	金髪
blonde	ブロンド
certuri	論証
certuri	引数
otomo	大友
folositor	役に立つ
accesate	アクセス
coincidenta	偶然
coincidenta	偶然
alcoolica	アル中
anotimpurile	季節
anotimpurile	シーズン
compostela	コンポステーラ
zac	ザック
panoul	パネル
tyr	tyr
calcularea	計算
calcularea	算定
ingrijorare	関心事
clanuri	氏族
reglare	調整
reglare	調節
symbian	symbian
maha	マハー
yukio	幸雄
vaduv	未亡人
vaduv	死別
vaduv	やもめ
souza	ソウザ
mango	マンゴー
mango	マンゴ
mango	マンゴー
raportare	レポート
raportare	報告
supermarket	スーパーマーケット
balena	クジラ
balena	クジラ
chemare	コーリング
giza	ギザ
singuratatea	孤独
singuratatea	孤独
sporii	胞子
gertsch	gertsch
thatcher	サッチャー
inimile	hearts
inimile	ハーツ
ambrose	アンブローズ
messagebox	messagebox
murcia	ムルシア
suhoi	スホーイ
boogie	ブギ
vopsele	塗料
vopsele	絵の具
vopsele	ペンキ
vopsele	ペイント
vopsele	塗料
diagrame	チャート
diagrame	グラフ
diagrame	ダイアグラム
buzz	バズ
anvelope	タイヤ
anvelope	タイヤ
notoriu	汚名
hyundai	ヒュンダイ
espace	espace
secretara	秘書
secretara	秘書
chilian	チリ
baloane	バルーン
baloane	風船
ostilitatea	敵意
ruben	ルベン
mutant	ミュータント
programatori	プログラマ
bresle	ギルド
figeac	フィジャック
logodnicul	フィアンセ
logodnicul	フィアンセ
rohan	露伴
sesiunile	セッションズ
sesiunile	セッション
corb	カラス
corb	クロウ
corb	レイヴン
twist	ひねり
twist	ツイスト
tablete	錠剤
kronstadt	クロンシュタット
rupere	速報
rodolfo	ロドルフォ
tna	tna
miu	miu
autorizatia	認可
forumuri	フォーラム
anulare	抹消
anulare	キャンセル
anulare	解除
poligon	多角形
ashton	アシュトン
comercializare	マーケティング
goryeo	高麗
iubitoare	愛する
iubitoare	あつい
townsend	タウンゼント
acceptam	受け入れ
acceptam	受け入れる
acceptam	承認
asasinate	暗殺
asasinate	暗殺
ardei	胡椒
ardei	ペッパー
ardei	胡椒
ardei	コショウ
moro	モロ
duran	デュラン
simularea	シミュレーション
clarificarea	釈明
oculte	オカルト
intreprinzator	起業
domino	ドミノ
scrofa	scrofa
dram	ドラム
itv	itv
parole	パスワード
monique	モニーク
debussy	ドビュッシー
curiozitatea	好奇心
filtrare	フィルタ
filtrare	フィルター
filtrare	ろ過
filtrare	濾過
convenabil	便利
ambiguu	曖昧
teracota	テラコッタ
rodin	ロダン
ethernet	イーサネット
linden	リンデン
downey	ダウニー
beckham	ベッカム
ord	ord
salim	サリム
coventry	コヴェントリー
banc	ジョーク
banc	冗談
shizuoka	静岡
alei	路地
anticorpi	抗体
anticorpi	抗体
nega	拒否
nega	否定
caporiacco	caporiacco
vanuatu	バヌアツ
ftp	ftp
flexibile	フレキシブル
deacon	ディーコン
patch	パッチ
muza	ムーサ
muza	ミューズ
muza	muse
muza	ムーサ
muza	ミューズ
muza	muse
ambasadorii	大使
ambasadorii	アンバサダー
textil	繊維
textil	織物
sudare	溶接
usgs	usgs
cara	キャラ
cara	運ぶ
cara	持ち込み
comediant	コメディアン
elitele	エリート
carma	ヘルム
convingatoare	説得
clasificari	分類
parteneriate	パートナーシップ
pozitionare	位置決め
privilegiate	特権
giordano	ジョルダーノ
citand	クォート
miting	ラリー
browne	ブラウン
mera	メラ
flexibila	フレキシブル
vulpi	キツネ
tratamentele	トリートメント
flexibilitate	柔軟
flexibilitate	柔軟性
hicks	ヒックス
briggs	ブリッグス
webber	ウェバー
seu	ヘット
navajo	ナバホ
flava	flava
interactiuni	婚約
interactiuni	相互作用
vitali	ヴィターリ
vitali	ヴィターリ
mes	esm
carbonul	炭素
grady	グレイディ
meadows	メドウズ
uscare	乾燥
aborda	タックル
iadul	ヘル
iadul	地獄
browserul	ブラウザー
browserul	ブラウザ
lorzilor	諸侯
reconciliere	和睦
reconciliere	和解
logodita	婚約
transcris	書写
manning	マニング
reglementat	規制
perseu	ペルセウス
cumpana	流域
permisiuni	権限
permisiuni	許可
mitu	mitu
flanc	側面
rodgers	ロジャース
ficatul	レバー
ficatul	肝臓
consulat	領事館
hiei	比叡
strangere	グリップ
lübeck	リューベック
hurley	ハーレー
bacteria	細菌
bacteria	バクテリア
moto	モト
satisfacatoare	満足
goncourt	ゴンクール
conforme	準拠
niki	ニキ
dubleaza	ダブルス
caiet	ノートブック
caiet	ノート
croitor	仕立て屋
gunnar	グンナー
tiffany	ティファニー
suspecte	不審
hectar	ヘクタール
imm	sme
racoritoare	軽食
hamasaki	浜崎
amasya	アマスィヤ
reduceri	割引
reduceri	ディスカウント
reduceri	割引き
reduceri	割引
reduceri	ディスカウント
yunnan	雲南省
ves	ves
girard	ジラード
girard	ジラール
ciolan	ナックル
otis	オーティス
boucher	バウチャー
ipairs	ipairs
intacte	無傷
neuroni	ニューロン
monumenta	monumenta
blonda	金髪
blonda	ブロンド
blonda	金髪
blonda	ブロンド
champ	チャンプ
depistarea	検知
depistarea	検出
omogena	均質
hacker	ハッカー
gdynia	gdynia
tabela	スコアボード
juliet	ジュリエット
reteta	作り方
reteta	レシピ
reteta	作り方
reteta	レシピ
reteta	作り方
reteta	レシピ
feroce	激しい
feroce	激戦
tutore	ガーディアン
tutore	後見人
tutore	家庭教師
tutore	チューター
balconul	バルコニー
tabu	タブー
kabul	カブール
feminismul	フェミニズム
petele	しみ
kranj	クラーニ
pegasus	ペガサス
filtrul	フィルタ
filtrul	フィルター
ignorata	無視
agregate	集計
agregate	集約
agregate	集計
detectare	検知
detectare	検出
enwiki	enwiki
uimitor	素晴らしい
uimitor	凄い
uimitor	すごい
lesnar	レスナー
sponsor	スポンサー
montagu	モンタギュー
spala	洗う
spala	ウォッシュ
spala	洗う
spala	ウォッシュ
penelope	ペーネロペー
penelope	ペネロペ
distant	リモート
distant	遠い
campionii	チャンピオンズ
campionii	チャンピオン
doria	ドリア
gestioneaza	管理
coerenta	coherent
coerenta	一貫性
coerenta	一貫性
helsingborg	ヘルシンボリ
ascendenta	昇順
intacta	無傷
tivoli	tivoli
refren	コーラス
ilustrare	イラスト
livrare	配達
livrare	配送
livrare	配信
livrare	デリバリー
livrare	配送
odense	オーデンセ
schultz	シュルツ
cdr	cdr
mizerie	混乱
tyson	タイソン
suburbii	郊外
shrek	シュレック
butch	ブッチ
rachiu	ブランデー
sio	sio
elaine	エレイン
rabbi	ラビ
remo	レモ
forlì	フォルリ
tra	tra
mckinley	マッキンリー
chakra	チャクラ
librarie	本屋
librarie	書店
librarie	本屋
librarie	図書館
librarie	ライブラリ
strategiile	戦略
eparhie	教区
cultivare	栽培
tucson	ツーソン
vezica	膀胱
vezica	膀胱
flamingo	フラミンゴ
flamingo	フラミンゴ
diavol	悪魔
portocale	オレンジ
colecteaza	徴収
colecteaza	集める
colecteaza	収集
hus	フス
rec	rec
biatlon	バイアスロン
tiran	暴君
medusa	メドゥーサ
sal	サル
sigle	ロゴ
sigle	ロゴス
argus	アーガス
aeronava	航空機
aeronava	飛行機
stramtoare	海峡
maple	メープル
maple	カエデ
pica	恨み
pica	スペード
vraja	呪文
vraja	スペル
vraja	呪文
vraja	スペル
boulevard	大通り
boulevard	ブールバール
reflexie	反射
reflexie	リフレクション
hub	ハブ
preludiu	前奏曲
preludiu	prelude
poniatowski	ポニャトフスキ
macao	マカオ
erotica	エロ
reggie	レジー
demolare	解体
dawkins	ドーキンス
fiona	フィオナ
gem	ジャム
gem	gem
lear	リア
pessoa	pessoa
trend	トレンド
trend	流行
autorizarea	認可
lugano	ルガーノ
corectie	修正
corectie	補正
corectie	訂正
nilsson	ニルソン
revocat	破棄
beowulf	beowulf
rovigo	ロヴィーゴ
magneto	マグネトー
derivare	派生
murdar	汚い
murdar	ダーティ
murdar	ダーティー
compensare	補てん
compensare	補償
compensare	賠償
compensare	弁償
compensare	報酬
boiga	boiga
fao	fao
prompt	プロンプト
vishnu	ヴィシュヌ
plafonul	天井
avort	流産
butelii	シリンダー
montserrat	モントセラト
frey	フレイ
procesiune	行進
novosibirsk	ノヴォシビルスク
nyon	nyon
elazığ	エラズー
comenteaza	コメント
turela	タレット
autobuzele	バス
atlantida	アトランティス
supa	スープ
supa	スープ
triste	悲しい
triste	sad
cavour	カヴール
nagoya	名古屋
chanson	シャンソン
copt	焼く
copt	焼成
bem	bem
copernic	コペルニクス
vim	vim
mirare	ワンダー
parfumuri	香水
parfumuri	香水
miza	ステークス
miza	ステークス
arlington	アーリントン
icre	魚卵
migrarea	移行
migrarea	移行
menajere	メイド
surorilor	姉妹
topografie	地形
topografie	地誌
topografie	測量
jiří	イジー
manisa	マニサ
cusca	ケージ
aral	アラ
garantate	保証
mcdowell	マクドウェル
mcdowell	マクダウェル
stomacul	お腹
vittoria	ヴィットリア
miraculoase	奇跡
eleni	エレニ
paralizie	麻痺
hilbert	ヒルベルト
mumbai	ムンバイ
vaga	曖昧
indigo	インディゴ
gilmore	ギルモア
neterminate	未完
neterminate	未完成
satana	サタン
collier	コリアー
descarcari	ダウンロード
burger	バーガー
burger	ハンバーガー
strugurii	ブドウ
strugurii	ぶどう
duisburg	デュースブルク
capetenie	酋長
furnici	アリ
taurul	ブル
sil	シル
schindler	シンドラー
diva	ディーバ
diva	ディーバ
minunea	ワンダー
nycticorax	nycticorax
damien	ダミアン
lego	レゴ
sufixe	サフィックス
abatere	偏差
euronymous	ユーロニモス
sumner	サムナー
intimidare	いじめ
intimidare	脅迫
placat	メッキ
olive	オリーブ
bazar	マーケット
bazar	マーケットプレイス
bazar	バザール
montparnasse	モンパルナス
cip	チップ
cip	cip
montmartre	モンマルトル
hex	ヘックス
rim	リム
rpr	rpr
amplitudine	振幅
hamad	ハマド
copiaza	コピー
paleta	パレット
paleta	パレット
speedy	スピーディー
bac	フェリー
bac	bac
chiara	キアラ
ostrava	オストラヴァ
mckee	マッキー
acri	エーカー
barros	バロス
culise	舞台裏
culise	楽屋
nebunia	狂気
depunere	預金
depunere	デポジット
depunere	提出
dunga	ストライプ
ipod	ipod
gelozie	嫉妬
netscape	netscape
ias	ias
viaceslav	ヴャチェスラフ
mtk	mtk
vapoare	艦船
vapoare	船舶
seriozitate	深刻
seriozitate	マジ
stresul	ストレス
benefica	有益
larus	larus
dizionario	dizionario
vanderbilt	ヴァンダービルト
creditul	信用
creditul	クレジット
leyte	レイテ
promit	約束
promit	promise
srb	srb
asiago	アジアーゴ
lambda	ラムダ
porumbelul	ピジョン
porumbelul	ハト
ciclurile	サイクル
sfecla	ビーツ
sfecla	ビーツ
bunici	祖父母
haig	ヘイグ
chiba	千葉
minoritar	少数
ayumi	あゆみ
luxor	ルクソール
herb	ハーブ
volvo	ボルボ
pico	ピコ
yoko	洋子
yoko	ヨーコ
picnic	ピクニック
dustin	ダスティン
baum	バウム
variabilele	変数
gamecube	gamecube
saab	サーブ
optim	最適
limfatici	リンパ
sponsori	スポンサー
contractele	契約
qaeda	アルカーイダ
canaan	カナン
coarda	和音
coarda	ロープ
coarda	和音
pamflet	パンフレット
mantuire	救済
mantuire	償還
esantion	サンプリング
esantion	サンプル
soares	ソアレス
telescoape	望遠鏡
plangeri	クレーム
plangeri	苦情
curea	ベルト
baal	バアル
ifa	ifa
romaine	romaine
ware	ウェア
mateo	マテオ
morrow	モロー
crizele	危機
scurgeri	漏れ
scurgeri	漏洩
scurgeri	リーク
dreptunghi	四角形
dreptunghi	矩形
dreptunghi	長方形
ajaccio	アジャクシオ
goose	ガチョウ
sentimentale	センチメンタル
tia	ティア
orbi	ブラインド
orbi	盲人
slavonia	スラヴォニア
bce	ecb
conforma	準拠
sudate	溶接
observatorii	オブザーバー
observatorii	オブザーバ
oceanele	大洋
mabel	メーベル
mabel	メイベル
colector	コレクター
suverana	主権
astm	ぜんそく
astm	喘息
astm	astm
cheshire	チェシャ
mafiot	マフィア
despagubire	補てん
despagubire	補償
despagubire	賠償
despagubire	弁償
despagubire	報酬
tampa	タンパ
purificarea	浄化
comorile	宝物
greta	グレタ
tutorial	チュートリアル
plimbari	ウォーキング
bechet	ベーチェット
radiohead	レディオヘッド
torsiune	ねじれ
mcpherson	マクファーソン
mcpherson	マクファーソン
valuta	通貨
walters	ウォルターズ
capcane	トラップ
nevski	ネフスキー
caiac	カヤック
caiac	カヤック
eroina	ヒロイン
eroina	ヒロイン
favorita	お気に入り
evitate	忌避
speculative	垣根
marzo	marzo
chemin	chemin
dezamagire	失望
dezamagire	がっかり
cadillac	キャデラック
eaton	イートン
vizualizare	表示
vizualizare	見る
vizualizare	ビュー
warburg	ヴァールブルク
imunitatea	免疫
schuman	シューマン
ancorat	繋留
bullet	弾丸
bullet	銃弾
sauron	サウロン
zara	ザラ
donnie	ドニー
lila	ライラック
amprente	指紋
crap	コイ
fait	fait
savoy	サヴォイ
savoy	サヴォワ
inf	inf
suspiciunea	疑惑
suspiciunea	断崖
moravuri	バイス
jiménez	ヒメネス
loterie	宝くじ
loterie	抽選
vecchia	vecchia
leac	治癒
asteptari	期待
asteptari	期待
bizar	ビザール
dao	dao
gradinari	庭師
devotament	献身
eureka	eureka
biliard	ビリヤード
biliard	プール
convoiul	船団
brennan	ブレナン
sintetizatoare	シンセサイザー
quark	クォーク
bby	bby
mechelen	メヘレン
kal	カル
bacteriene	バクテリア
bacteriene	細菌
escaladarea	エスカレート
escaladarea	昇格
nelimitata	無制限
wiltshire	ウィルトシャー
mos	mos
bunic	おじいちゃん
bunic	おじいさん
bunic	祖父
udinese	ウディネーゼ
app	アプリ
sinceritate	正直
sinceritate	誠意
sinceritate	誠実
kris	クリス
willow	ウィロー
willow	ヤナギ
joule	ジュール
anni	アンニ
worcester	ウスター
exprim	エクスプレス
exprim	急行
mascota	マスコット
mascota	マスコット
pfa	pfa
elder	長老
satisfacut	満足
helios	ヘーリオス
playoff	プレーオフ
playoff	プレーオフ
playoff	プレイオフ
ces	ces
perl	perl
jours	jours
nagano	長野
terorismul	テロリズム
terorismul	テロ
lenjerie	リネン
lenjerie	下着
lenjerie	ランジェリー
gangster	ギャング
confesiunea	懺悔
confesiunea	自白
exotic	エキゾチック
hebron	ヘブロン
tuvalu	ツバル
palau	パラオ
intelectul	知能
afinitate	アフィニティ
anh	アイン
weinberg	ワインバーグ
sum	合計
sum	総和
cassidy	キャシディ
nikos	ニコス
albinele	ミツバチ
albinele	ハチ
conducta	パイプ
conducta	コンジット
conducta	パイプライン
conducta	パイプライン
dara	ダラ
mariah	マライア
alegatorilor	有権者
fukuoka	福岡
creaturile	生き物
dezacord	不一致
incorporarea	設立
incorporarea	組込み
butoi	バレル
bunker	バンカー
constrangere	強要
constrangere	強制
constrangere	強要
constrangere	制約
madrigal	マドリガーレ
philippine	フィリピン
aurea	アウレア
bret	ブレット
persona	ペルソナ
revizuite	改訂
calendare	カレンダー
takahashi	高橋
ameliorare	改善
accelerare	加速度
accelerare	加速
spp	spp
nepublicate	非公開
reina	レイナ
bernie	バーニー
litigiu	訴訟
litigiu	申し立て
cardul	カード
stupid	バカ
importurile	輸入
gelos	嫉妬
debian	debian
tasso	タッソ
partenere	パートナー
tunele	トンネル
transpunerea	移調
malarie	マラリア
condensare	縮合
condensare	凝縮
trimestru	クォーター
trimestru	四半期
extragere	エキス
extragere	吸い出し
directive	ディレクティブ
yuki	ゆき
yuki	yuki
yuki	ユキ
apasa	プレス
apasa	クリック
apasa	プレス
hegemonia	覇権
meri	メリ
knopf	knopf
inundat	浸水
compensa	補正
compensa	オフセット
paso	パソ
stallone	スタローン
nouasprezece	nineteen
seiji	誠二
getargs	getargs
davenport	ダベンポート
suicid	自殺
rhea	レア
adj	adj
nostradamus	ノストラダムス
roswell	ロズウェル
portocala	orange
portocala	オレンジ
palmas	パルマス
binecuvantat	祝福
labe	前足
etanol	エタノール
cupluri	カップル
cayman	ケイマン
semestru	学期
pasager	乗客
pasager	旅客
moralitate	道徳
waldo	ウォルドー
nuvola	nuvola
cubul	立方体
cubul	キューブ
imbatranire	老化
imbatranire	エイジング
imbatranire	老化
fault	ファウル
fault	ファール
archie	アーチー
undei	波動
undei	ウェーブ
cgi	cgi
culoar	通路
faulkner	フォークナー
edem	浮腫
evanghelist	エバンジェリスト
dvb	dvb
salturi	ジャンプ
garner	ガーナー
standardizarea	標準化
fracturi	骨折
macheta	モックアップ
macheta	モックアップ
gad	gad
lennox	レノックス
entuziast	enthusiast
mercurul	水星
mercurul	マーキュリー
mercurul	水銀
galen	ガレノス
bose	ボーズ
guma	歯茎
guma	ガム
guma	歯茎
guma	ガム
plc	plc
hernandez	ヘルナンデス
bacteriana	バクテリア
bacteriana	細菌
entitatile	エンティティ
ovaz	エンバク
aleatoriu	ランダム
tributul	朝貢
schröder	シュレーダー
aruncare	ピッチ
finalizare	修了
finalizare	補完
finalizare	竣工
finalizare	完成
bessel	ベッセル
zwei	ツヴァイ
abundent	豊富
baroni	男爵
tacut	サイレント
tacut	無音
viconte	子爵
tailanda	タイ
batumi	バトゥミ
cdc	cdc
servitorul	召使
tac	tac
balenele	クジラ
lukas	ルーカス
aubrey	オーブリー
indici	索引
indici	インデックス
consumatorii	消費者
tribunalele	裁判所
femmes	femmes
barbie	バービー
barbie	あご
barbie	バービー
uitare	忘却
uitare	忘却
mariner	マリナー
invizibila	不可視
expozitie	展示
expozitie	展示
expozitie	展示
calypso	カリプソ
lesbiene	レズビアン
lesbiene	レズビアン
lentila	レンズ
amabilitatea	礼儀
edmonton	エドモントン
utilitare	ユーティリティー
utilitare	ユーティリティ
profesionalism	プロフェッショナル
albacete	アルバセテ
sem	sem
labele	前足
whistler	ウィスラー
calitativa	定性的
fps	fps
montajul	編集
meniu	メニュー
amanta	愛人
crossover	クロスオーバー
cork	コルク
cork	コーク
accra	アクラ
miniaturi	ミニチュア
jihad	ジハード
hauser	ハウザー
metabolism	代謝
kinder	キンダー
roe	魚卵
patrulater	四角形
agresiunea	侵略
exeter	エクセター
brenner	ブレナー
uraganul	ハリケーン
nuremberg	ニュルンベルク
curier	courier
prizonierul	捕虜
prizonierul	囚人
junkers	ユンカース
prune	スモモ
prune	プラム
prune	スモモ
prune	プルーン
justus	ユストゥス
ska	スカ
jumbo	ジャンボ
dezvoltator	デベロッパー
ibiza	ibiza
curry	カレー
zodiac	ゾディアック
ecliptica	黄道
algerian	アルジェリア
mutual	相互
irma	イルマ
theodora	テオドラ
octavia	オクタウィア
octavia	オクタヴィア
yosemite	ヨセミテ
sponsorizare	スポンサー
passau	パッサウ
scuturile	シールド
itu	itu
zburand	飛ぶ
zburand	フライング
paranoia	妄想
termene	納期
termene	締め切り
rutenia	ルテニア
amman	アンマン
arhitecturi	アーキテクチャ
honolulu	ホノルル
colierul	ネックレス
ghetou	ゲットー
gazduirea	ホスティング
gazduirea	主催
invingatori	勝者
scorsese	スコセッシ
pedepsi	処罰
greer	グリア
indatoriri	義務
indatoriri	職務
biletul	切符
biletul	チケット
prefabricate	プレハブ
gropius	グロピウス
mutari	moves
simultane	同時
rubrici	見出し
babiloniana	バビロニア
flautul	フルート
accelerator	加速器
duzina	ダース
duzina	ダース
dash	ダッシュ
