que	toga
miranda	miranda
ceremonia	ceremoniji
ceremonia	ceremonija
ceremonia	svečanosti
ceremonia	svečano
ceremonia	svečanostima
columbia	columbia
columbia	kolumbija
lejos	away
lejos	daleko
conflictos	sukobi
conflictos	sukob
conflictos	konflikt
alicante	alicante
pregunta	pitanje
pregunta	ask
drama	drama
juez	kadiluk
familiares	rodbina
familiares	porodica
familiares	porodično
patrón	šema
patrón	obrazac
patrón	pokrovitelj
requiere	zahtijevaju
sons	sinovi
sons	sinova
ala	krilo
ala	ala
continental	kontinentalna
continental	kontinentalni
endémica	endemska
taylor	taylor
sexo	spol
sexo	spol
miami	miami
celebración	proslava
celebración	proslave
celebración	slavlje
celebración	proslavu
day	dan
previamente	prethodno
mínimo	minimalno
mínimo	minimum
mínimo	minimalna
mínimo	minimalno
mínimo	minimalni
macdonald	macdonald
abarca	pokriva
abarca	obuhvata
literaria	književni
literaria	književna
milán	milano
tomo	tome
descenso	pad
descenso	smanjenja
descenso	smanjenje
descenso	spuštanje
descritos	opisala
descritos	opisane
descritos	opisan
descritos	opisao
viajes	putuje
viajes	putovanje
viajes	putovanja
bloqueo	brava
bloqueo	blokada
bloqueo	blokade
bloqueo	blokadu
bloqueo	blokirati
bloqueo	blokirati
empleados	radnik
empleados	uposlenici
dada	dada
poblado	naseljena
poblado	naseljeno
poblado	selo
batallas	bitka
batallas	bitaka
demanda	potražnja
demanda	tužbu
fenómeno	fenomen
fenómeno	fenomene
fenómeno	fenomen
continuar	nastavljaju
paredes	paredes
paredes	zidova
paredes	zidine
paredes	zidovi
paredes	zidinama
paredes	zidovima
jurado	žirija
jurado	žiri
can	može
muñoz	muñoz
empleo	jobs
empleo	poslovi
empleo	posao
empleo	zaposlenje
confederación	konfederaciju
confederación	konfederacija
upper	gornji
suárez	suarez
suárez	suárez
cabezas	glava
misuri	missouri
agrícola	poljoprivredni
continúa	nastavlja
continúa	nastavljaju
opera	opera
aniversario	godišnjica
niña	djevojka
niña	devojka
niña	girl
niña	dijete
terremoto	potres
casco	hull
factor	faktor
hollywood	hollywood
suma	sum
suma	suma
oxford	oxford
deseo	želju
deseo	želja
ejemplares	kopija
ejemplares	kopije
gonzalo	gonzalo
buque	brod
buque	brod
diciendo	predanje
diciendo	izjavivši
diciendo	rekavši
ausencia	odsustva
ausencia	odsustvo
ausencia	odsustvu
lanza	lens
lanza	koplje
lanza	lansira
lanza	koplje
coalición	koalicija
naves	brodovi
naves	brodove
naves	brodovima
naves	plovila
realización	realizaciju
realización	realizaciji
realización	realizacija
realización	shvatanje
realización	realizacija
interna	unutrašnje
interna	unutrašnja
interna	unutrašnji
personalidad	ličnosti
personalidad	ličnost
félix	felix
félix	félix
bill	bil
bill	bill
flor	behar
flor	flor
flor	cvijet
jugando	sviranje
jugando	igraju
jugando	playing
celebró	proslavila
alas	krila
alas	krilima
jardines	bašče
jardines	bašti
muro	zid
grados	ocjene
grados	stepena
grados	stepeni
santuario	oltar
destrucción	uništavanje
destrucción	uništenja
destrucción	uništenje
empresario	preduzetnik
empresario	poslodavaca
empresario	biznismen
regresar	povratka
regresar	povratak
regresar	vraća
regresar	povratka
entrenamiento	obuke
entrenamiento	trening
entrenamiento	obuka
entrenamiento	treninga
entrenamiento	obuku
izquierdo	lijevo
propietario	vlasnik
claramente	jasno
molina	molina
cañones	puške
cañones	oružje
cañones	guns
cañones	top
marie	marie
marie	mari
pasos	koraka
pasos	koraci
pasos	tragovima
descubrimiento	otkriće
retirada	penzionisan
retirada	penzionisani
retirada	povuče
retirada	povlači
retirada	povlačenje
catálogo	katalog
catálogo	katalog
revisión	pregled
revisión	reviziju
tarea	zadatak
tarea	domaći
extranjero	stranac
extranjero	foreigner
extranjero	stranih
extranjero	strani
extranjero	stranim
extranjero	alien
extranjero	vanzemaljski
anna	ana
anna	anna
divide	podjele
divide	podijeli
cercana	obližnje
divisiones	podjele
divisiones	podjela
vieja	stare
vieja	stara
vieja	staro
vieja	stari
espectáculo	show
espectáculo	emisiju
espectáculo	nastup
espectáculo	šou
espectáculo	sou
organismos	agencije
organismos	organizmi
organismos	organizme
indios	indijci
indios	indijanci
indios	indijska
indios	indijanac
indios	indijski
journal	žurnal
irán	iran
grave	ozbiljna
grave	ozbiljan
grave	ozbiljne
héctor	hektor
héctor	héctor
habana	havana
habana	habana
punk	pank
caracteriza	okarakterizirati
organismo	organizam
organismo	organizma
seres	bića
seres	bićima
encuentros	sastanke
encuentros	sastancima
encuentros	sastanci
encuentros	sastanaka
encuentros	susreti
auto	auto
auto	automobil
ford	ford
columnas	stubovi
columnas	stubove
clásicos	klasike
clásicos	klasični
clásicos	klasični
clásicos	classic
clásicos	klasik
incluida	uključivala
incluida	uključena
incluida	uključujući
comunicaciones	komunikacija
elena	helena
elena	elena
elena	helene
elena	ellen
elena	elen
elena	helen
productores	proizvođača
productores	producent
racing	racing
secciones	sekcije
guzmán	guzman
tesis	disertaciju
tesis	teze
tesis	teza
conexión	veza
conexión	povezuje
secretaría	sekretar
secretaría	sekretarijat
secretaría	registar
bautista	bautista
embajada	ambasada
invitado	gost
invitado	pozvana
invitado	pozvani
invitado	pozvan
invitado	pozvali
invitado	pozvala
colón	colón
colón	columbus
colón	kolumbo
best	najbolji
best	best
tenis	tenis
individuos	pojedinci
finalizar	završiti
exposiciones	izložbe
exposiciones	izložba
exposiciones	izložbe
museos	muzeji
museos	muzej
little	malu
little	malo
little	mali
little	mala
explica	objasniti
explica	objasni
explica	objašnjava
cambridge	cambridge
lectura	čita
lectura	reading
lectura	čita
álvaro	alvaro
álvaro	álvaro
quiero	žele
wiley	wiley
colorado	colorado
transición	tranziciji
transición	prelazni
transición	tranzicija
muere	umri
muere	umire
muere	umre
recientes	nedavne
recientes	nedavni
recientes	nedavna
recientes	nedavnim
llamadas	poziva
cristina	christina
cristina	cristina
cristina	kristin
cristina	christine
rutas	pravci
rutas	pravaca
presentar	dostaviti
rival	rival
rival	rivala
norma	norma
norma	norma
norma	norme
norma	standardni
posesión	posjedovanje
posesión	posjedovanja
noticia	vijest
noticia	vijesti
noticia	news
noticia	novosti
estudiante	student
taller	radionica
taller	radionice
taller	radionici
taller	radionicu
caminos	putevi
caminos	ceste
caminos	putevi
caminos	načine
caminos	načini
caminos	načina
alcance	opseg
alcance	domet
alcance	dometa
alcance	dostići
laura	laura
pdf	pdf
privado	privatno
privado	privatne
privado	privatni
privado	privatna
participado	učestvovalo
participado	učestvovali
participado	učestvovao
participado	učestvovala
esfuerzo	napor
esfuerzo	trud
piedras	kamenova
piedras	kamenje
piedras	stijene
piedras	stijena
piedras	stijenama
capa	rt
capa	sloj
capa	plašt
lateral	sidebar
lateral	strani
lateral	strana
editores	izdavača
editores	urednika
daños	štetu
daños	oštećenja
daños	štete
daños	oštećenje
ernesto	ernest
ernesto	ernesto
ernesto	ernst
exclusivamente	isključivo
magnitud	jačine
cueva	pećina
alternativa	alternativna
alternativa	alternativa
discurso	hadis
discurso	govor
activa	aktivna
activa	aktivni
activa	aktivan
activa	aktiviraju
activa	aktivira
activa	aktivno
activa	aktivira
entidades	entiteta
tareas	zadatke
tareas	zadaci
tareas	domaći
moneda	valuta
moneda	novčić
moneda	novčića
moneda	valute
relacionado	vezani
relacionado	vezane
armadas	naoružani
armadas	oružane
aldea	hamlet
aldea	selo
soporte	podrška
occidente	zapadu
occidente	zapad
occidente	zapadu
occidente	zapadna
occidente	zapadnim
occidente	zapadne
occidente	zapadni
vivienda	stanovanje
vivienda	stambeni
gloria	slava
gloria	gloria
chico	boy
chico	dječak
chico	dečak
chico	chico
chico	mali
chico	dijete
chico	kid
incluir	uključuju
incluir	uključiti
prado	prado
prado	meadow
católico	katolici
católico	katolički
católico	katolička
católico	katolik
editado	sare
times	puta
caballería	konjica
representan	predstavljaju
rebelión	ustanak
rebelión	pobunu
rebelión	pobuna
rebelión	pobunu
rebelión	pobuni
rebelión	pobune
religiosas	vjerski
religiosas	vjersko
religiosas	vjerskim
religiosas	vjerska
religiosas	vjerskih
religiosas	vjerske
definitivamente	definitivno
asistente	pomoćnik
asistente	asistenta
asistente	asistent
canadiense	kanadski
alex	alex
jacques	jacques
ritmo	tempo
ritmo	ritam
andes	andi
guionista	scenariste
mallorca	mallorca
vocal	samoglasnik
vocal	glasni
tío	amidže
tío	ujka
tío	amidža
senador	senator
costas	obala
costas	costas
organizado	organizirani
organizado	organizirano
organizado	organizirana
organizado	organizovana
organizado	organizovane
organizado	organizovani
organizado	organizovano
organizado	organizovan
adultos	odraslih
adultos	odrasle
piso	ravan
piso	ravne
piso	stan
piso	kata
piso	spratu
piso	poda
piso	sprat
partida	odlazak
carreteras	putevi
carreteras	ceste
carreteras	autoputevi
carreteras	autoputeva
declarado	proglašeno
declarado	proglašeni
declarado	proglasile
declarado	proglasio
declarado	navedeno
gobiernos	vlade
special	posebna
special	specijalno
special	specijalni
quito	quito
cardenal	kardinal
hermandad	bratstvo
perro	psa
perro	pas
perro	dog
perro	ker
establecimiento	osnivanje
rápida	brzo
dura	hard
dura	teško
dura	teška
dura	težak
dura	dura
capítulos	poglavlja
precisamente	precizno
archipiélago	arhipelag
portuguesa	portugalski
gregorio	gregorio
gregorio	gregory
gregorio	gregor
listado	spisak
listado	lista
listado	naveden
listado	navodeći
negros	crnaca
negros	crnci
negros	crni
negros	crna
negros	crnci
asunto	subjekat
asunto	subjekt
ramas	grana
publica	objavljuje
publica	objave
morir	umri
morir	umire
morir	umiru
insecto	insekti
insecto	bag
insecto	buba
insecto	bug
ganando	osvojivši
ganando	pobjednički
ganando	dobijanje
cartagena	cartagena
autonomía	autonomiju
autonomía	samostalnost
autonomía	autonomija
autonomía	autonomni
autonomía	autonomne
autonomía	autonomna
autonomía	nezavisnost
cocina	cook
cocina	kuhinja
cocina	kuhinje
cocina	kuhinja
cocina	kuhinji
asociado	saradnik
cualquiera	svakoga
cualquiera	svako
cualquiera	neko
cualquiera	iko
cualquiera	bilo
concejo	vijeće
pesca	ribolovu
pesca	ribe
pesca	ribolov
sucesión	niz
sucesión	naslijeđe
primo	primo
avance	plasirao
avance	proboj
avance	iskorak
proteger	zaštititi
proteger	štiti
presidencial	predsjednički
pacientes	pacijenti
pacientes	pacijentima
pacientes	pacijenata
pacientes	pacijente
pacientes	pacijent
finlandia	finska
finlandia	finski
laterales	strani
laterales	strana
laterales	strane
estrecho	moreuz
estrecho	uski
estrecho	uske
ampliamente	obimno
ampliamente	generalno
papeles	uloge
papeles	papire
determinar	utvrđivanje
determinar	utvrđivanja
determinar	odrede
determinar	odredi
determinar	utvrditi
telenovela	telenovela
poema	sevdalinka
lados	strane
saludo	salute
recuerda	pamti
recuerda	se
indonesia	indonezijski
indonesia	indonezija
prentice	prentice
marino	moreplovac
marino	morskih
marino	morski
marino	marine
marino	marino
ramos	ramos
ray	ray
batallón	bataljon
pelea	borba
gastronomía	kuhinja
académico	akademik
académico	akademska
académico	akademske
virus	virus
virus	virusi
umbral	praga
umbral	prag
potencial	potencijal
extra	bonus
extra	dodatni
pilar	stub
pilar	pilar
utilizados	korištene
utilizados	koristi
utilizados	korišteno
utilizados	korišten
moral	moral
moral	moralna
moral	moralne
moral	moral
moral	moral
moral	morala
cierre	zatvaranje
cierre	zatvori
cierre	blizu
cierre	bliskoj
cierre	bliski
cierre	blizak
cierre	bliska
cierre	zatvaranje
cierre	zatvara
vargas	vargas
carl	carl
paisaje	pejzaž
noble	plemić
noble	plemeniti
aviación	avijacija
rendimiento	nastup
rendimiento	prinos
acontecimientos	događaja
acontecimientos	događaji
acontecimientos	dešavanja
acontecimientos	dešavanja
escultor	vajar
supuesto	preuzela
usada	korištene
usada	koristi
usada	korišteno
usada	korišten
antigüedad	antike
penal	penala
penal	kazna
penal	krivično
penal	krivičnog
davis	davis
sam	sam
sam	samom
sam	same
recuperar	oporavak
recuperar	retrieve
resumen	apstraktna
resumen	apstraktni
resumen	sažetak
medellín	medellín
serbia	srbija
integrado	integrisani
integrado	integralne
integrado	integrirana
integrado	integralno
integrado	integralni
existentes	postojeće
existentes	postojećim
existentes	postojećih
existentes	postojeći
errores	greške
errores	grešaka
errores	greške
errores	baje
errores	greška
raíces	korijene
raíces	korijenima
raíces	korijeni
responsabilidad	odgovornost
responsabilidad	odgovornost
amenaza	ugrožava
amenaza	prijetnje
amenaza	prijetnjama
amenaza	prijetnji
amenaza	prijetnju
amenaza	prijetnja
ojo	oka
ojo	oko
cero	nula
separación	razdvajanje
convención	konvenciji
convención	konvencija
convención	konvenciju
provocó	izazvale
provocó	izazvao
teatral	pozorišnu
teatral	pozorišnih
habilidades	vještine
habilidades	vještina
habilidades	vještine
habilidades	sposobnosti
bbc	bbc
pago	platiti
pago	plaćaju
pago	plati
pago	plate
pago	plaćanje
pago	isplata
pago	pago
tendencia	trend
tendencia	tendencija
animación	animacija
instalación	instalacija
instalación	instalaciju
instalación	instalacija
marcas	obilježava
marcas	maraka
marcas	brendove
marcas	brendova
vietnam	vijetnam
índice	indeks
gana	pobjeđuje
gana	pobijedila
gana	pobjeda
gana	pobijedi
gana	osvoji
cambia	promjene
cambia	promjena
cambia	izmjena
cambia	promjene
cambia	promjeni
cambia	promene
cambia	promena
hectáreas	hektara
hectáreas	hektar
hectáreas	hektara
terror	teror
próximo	predstojeće
próximo	predstojeći
próximo	sljedeći
próximo	narednu
próximo	sledeći
próximo	slijedeći
explotación	eksploatacija
pena	penala
pena	kazna
pena	tuge
pena	žalost
pena	tuge
pena	pena
quizás	možda
quizás	možda
comparación	poređenja
comparación	poređenje
comparación	poređenje
comparación	porede
producen	proizvoditi
habilidad	vještine
habilidad	sposobnosti
habilidad	sposobnost
define	definira
define	definiše
define	definisati
define	definisanje
tiro	streljaštvu
navarro	navarro
solitario	lonely
solitario	usamljeni
solitario	solitaire
solitario	lonesome
wisconsin	wisconsin
cursos	kursevi
dioses	bogove
dioses	bogovi
dioses	božanstava
dioses	bogova
dioses	bogovima
disposición	spremnost
disposición	raspored
disposición	spremnost
dolor	bol
num	num
fácilmente	lako
boys	momci
boys	boys
boys	dječaci
magdalena	madeleine
magdalena	magdalena
magdalena	magdalena
cadenas	lanaca
cadenas	lancima
cadenas	konce
tasa	stopa
tasa	takse
tasa	naknadu
hecha	made
hecha	napravio
hecha	napravljena
hecha	napravljen
hecha	napravila
petición	zahtjev
petición	peticiju
notables	zapažen
wiki	wiki
criterios	kriteriji
out	iz
out	out
hermanas	sestre
interpretada	protumačili
disponibles	dostupan
disponibles	dostupno
disponibles	dostupni
disponibles	dostupna
disponibles	raspolaganju
estadística	statistika
estadística	statistička
estadística	statističke
estadística	statistika
dependiendo	zavisno
herramientas	alat
simón	simon
simón	simón
blackwell	blackwell
gil	gil
escapar	bijeg
escapar	pobjegne
espada	mač
will	will
will	će
will	ce
árabes	arab
árabes	arapsko
árabes	arapskih
árabes	arapska
árabes	arapi
sexto	šesti
sexto	šestom
sexto	sekst
matar	ubistvo
matar	ubijanje
matar	ubiju
matar	ubistvo
matar	kill
matar	ubi
matar	ubiti
ninguno	nijedan
ninguno	nijedna
vertical	vertikalna
oficinas	kancelarije
oficinas	urede
oficinas	ured
oficinas	office
oficinas	kancelarija
kong	kong
contemporánea	savremena
disciplina	discipline
cech	cech
aparecer	pojaviti
gigante	div
cristiano	cristiano
cristiano	hrišćanski
cristiano	christian
cristiano	hrišćanska
cristiano	kršćanska
cristiano	hrišćanin
cristiano	kristijan
revolucionario	revolucionarni
blancas	bijela
blancas	bijeli
sport	sport
derrotado	poraženi
derrotado	poražena
derrotado	porazila
derrotado	porazio
participaciones	holdings
candidatura	kandidaturu
candidatura	kandidaturi
candidatura	nominaciju
candidatura	nominacija
ortiz	ortiz
cuadros	tabele
cuadros	pictures
cuadros	slike
vegetación	vegetacija
voluntad	will
voluntad	će
voluntad	ce
voluntad	spremnost
necesidades	treba
eliminar	uklanjanju
eliminar	ukloni
eliminar	izbrisati
vandalismo	vandalizam
aéreo	vazdušna
france	francuska
científicamente	naučno
karl	karl
cayó	pala
cayó	pao
clasificado	ocijenjeno
clasificado	ocijenio
clasificado	klasificirane
clasificado	klasifikovan
clasificado	rangirana
clasificado	trećeplasirani
clasificado	rangirane
ven	dođu
ven	dolaze
ven	dolazi
ven	doći
maestros	masters
maestros	nastavnike
maestros	nastavnika
maestros	nastavnici
maestros	profesori
negocio	poslovni
negocio	poslovanje
mención	spomen
mención	spomenuti
mención	citati
escribe	pisu
escribe	napiši
escribe	pišu
escribe	piše
escribe	tip
escribe	type
esfuerzos	nastojanjima
esfuerzos	napore
esfuerzos	napori
dolores	bol
dolores	dolores
doña	dona
doña	dona
doña	donna
actuar	postupajući
producciones	produkcije
producciones	produkcija
necesita	treba
necesita	treba
andrea	andrea
gris	gray
gris	siva
gris	sive
gris	sivi
gris	siva
periódicos	novine
periódicos	novina
periódicos	novine
oviedo	oviedo
lewis	lewis
margarita	margaret
margarita	margarita
margarita	daisy
adicional	dodatne
adicional	dodatnih
brigada	brigada
claudio	claude
claudio	claudius
claudio	claudio
graves	grobovi
championship	championship
championship	šampionat
championship	prvenstvo
béisbol	bejzbol
logrando	postizanju
logrando	ostvarivanju
logrando	postizanje
redacción	izradom
redacción	izradu
redacción	izrada
redacción	pisanje
junior	juniorsko
junior	juniorska
junior	junior
junior	mlađi
tomando	uzimanje
tomando	uzimanja
tomando	uzima
tomando	uzimajući
depende	zavisi
combinación	kombinacija
aventuras	avanturu
aventuras	avantura
aventuras	avanture
combustible	gorivo
eric	eric
inaugurado	otvoren
inaugurado	otvorili
inaugurado	otvorio
embajador	ambasador
entender	razumiju
entender	razumije
entender	shvati
compra	nabavku
compra	kupovina
compra	kupi
compra	kupiti
compra	kupovinom
obligado	primorala
obligado	prisiljeni
obligado	primorana
obligado	prisiljen
obligado	primoran
obligado	primorao
obligado	vezan
involucrados	uključen
desierto	pustinja
compuestos	složeni
compuestos	jedinjenje
compuestos	jedinjenja
lisboa	lisabon
juana	ivana
juana	jane
juana	joan
juana	jeanne
electo	izabran
agentes	agenti
agentes	oficiri
agentes	službenici
agentes	oficire
creador	proizvođač
creador	tvorac
creador	stvoritelja
creador	kreator
productora	producent
power	power
power	vlast
venecia	venecija
ensayos	testovi
ensayos	suđenjima
ensayos	suđenja
ensayos	testiranje
ensayos	eseje
barroco	barok
rev	rev
alba	alba
alba	dawn
alba	zore
alba	zora
considerar	smatraju
ingenieros	inženjerstvo
ingenieros	inženjera
ingenieros	inženjeri
insectos	insekti
insectos	insektima
insectos	insekte
insectos	insekti
insectos	baje
pistas	predvodi
pistas	padine
pistas	obroncima
pistas	tragovima
pistas	tragovi
trinidad	trinidad
mamíferos	sisari
mamíferos	sisari
cinta	traka
cinta	traka
cinta	treadmill
viajó	putovao
viajó	putovali
viajó	otputovao
retrato	portret
retrato	portreta
calor	toplota
calor	hot
calor	vrelo
stone	stone
stone	kamen
stone	kameno
stone	kameni
are	su
colonias	kolonije
colonias	kolonija
goya	goya
mejora	poboljšava
mejora	poboljšanje
mejora	unaprijediti
mejora	poboljšaju
mejora	improve
republicano	republikanske
republicano	republikanska
lord	gospodara
lord	gospodar
lord	gospod
lord	gospodaru
lord	lord
míchigan	michigan
twitter	twitter
talleres	radionica
talleres	radionice
talleres	radionici
talleres	radionicu
talleres	radionica
jim	jim
angeles	angeles
angeles	meleki
angeles	anđeli
angeles	meleka
peor	najgori
peor	najgore
peor	gorom
peor	gore
peor	gori
peor	gora
anillo	ring
anillo	prsten
blues	blues
parejas	pari
parejas	parova
parejas	parovi
basílica	bazilika
nieto	unuče
nieto	unuk
verdadera	istina
verdadera	tačna
acceder	pristup
acceder	pristupa
acceder	access
acceder	pristupa
hans	hans
terrestre	zemlja
estrategia	strategijom
estrategia	strategija
causas	uzroka
causas	uzroci
causas	uzrokuje
virtual	virtualna
virtual	virtuelna
virtual	virtualni
integración	integracija
astronómica	astronomski
astronómica	astronomska
astronómica	astronomske
temporal	privremeno
temporal	privremenu
temporal	privremene
temporal	temperatura
contenidos	sadržaj
contenidos	sadržaja
contenidos	sadržaj
clausura	zatvaranje
clausura	zatvaranje
clausura	zatvara
frecuente	često
frecuente	zajednički
frecuente	zajedničkim
frecuente	zajedničku
frecuente	česti
alternativo	alternativna
alternativo	alternativa
tenerife	tenerife
útil	koristan
útil	saradnici
útil	korisno
útil	korisni
útil	korisne
útil	korisna
útil	korisni
lunes	ponedjeljak
grammy	grammy
minuto	minuta
minuto	min
estilos	stilova
estatua	kip
supremo	vrhovni
supremo	vrhovno
equivalente	ekvivalentni
equivalente	ekvivalent
campus	kampus
volúmenes	tomova
tomado	odveden
tomado	uzeo
tomado	donesena
estancia	ostala
estancia	ostati
estancia	ostanu
estancia	boravka
jan	jan
anexos	aneksa
matemáticas	matematika
matemáticas	matematički
matemáticas	matematička
matemáticas	matematike
matemáticas	matematička
matemáticas	matematici
matemáticas	matematika
descendientes	potomak
descendientes	potomaka
descendientes	potomci
caballos	konjima
caballos	konji
caballos	konj
verdes	zelena
verdes	zeleni
boy	boy
boy	dječak
boy	dečak
back	nazad
back	back
back	vrati
lara	lara
evidencia	dokazi
hidalgo	hidalgo
marruecos	maroko
amiga	amiga
amiga	prijatelj
amiga	drug
hola	alo
hola	halo
gales	vels
defensor	defender
defensor	branilac
tokio	tokio
sir	sir
sir	ser
euros	eur
euros	euro
euros	eura
euros	evra
definitiva	definitivan
controlar	kontrolisanje
controlar	kontrolisati
controlar	kontroliše
controlar	kontroli
controlar	kontrola
controlar	kontroliše
controlar	kontrolisanje
alpes	alpi
alpes	alpes
alpes	alpskom
alpes	alpsko
benito	benedikt
benito	benedikta
benito	benito
benito	beni
copas	pehari
copas	naočale
copas	pića
copas	pije
pierde	gubi
pierde	izgubi
pierde	izgubiti
pierde	gube
pierde	izgubi
pasión	strast
variante	varijanta
acero	čelik
héroe	hero
héroe	heroj
malden	malden
aumentar	povećanje
aumentar	porast
aumentar	povećati
aumentar	povećava
aumentar	povećanju
adicionales	dodatne
adicionales	dodatnih
patria	fatherland
patria	patria
patria	domovina
prisioneros	zatvorenik
prisioneros	zarobljenike
prisioneros	zatvorenici
actitud	stav
actitud	stava
actitud	stavovi
borde	edge
borde	granica
mecánica	mehanika
mecánica	mehanički
mecánica	mašinski
mecánica	mašinsko
war	rat
war	ratu
est	est
moda	moda
recuperación	oporavak
recuperación	oporavka
otoño	jesen
otoño	jesen
otoño	pad
lanzada	pokrenula
lanzada	pokrenut
lanzada	lansirana
lanzada	pokrenuta
rebotes	protivnapada
tienda	radnja
tienda	shop
tienda	radnja
tienda	prodavnica
tienda	store
tienda	šator
temperaturas	temperature
temperaturas	temperatura
campañas	kampanje
campañas	kampanji
campañas	kampanja
campañas	kampanju
nintendo	nintendo
vera	vera
vera	veri
reducir	smanjenjem
reducir	smanjenje
reducir	smanji
descubrió	otkriveni
descubrió	otkrivene
descubrió	otkrivena
descubrió	otkriven
descubrió	otkrio
descubrió	otkrili
buscando	traži
buscando	gledajući
buscando	tražili
long	dugi
long	dug
long	dugu
long	long
long	dugo
cárcel	zatvor
cárcel	zatvor
cuento	tale
otorgado	dalo
otorgado	dat
otorgado	nagrađeni
otorgado	dodijelila
imposible	nemoguća
imposible	nemoguće
mencionado	spomenut
mencionado	spominje
mencionado	spomenuo
mencionado	pomenuo
mencionado	spomenuta
draft	nacrtu
draft	nacrt
africa	afrika
audio	audio
hong	hong
crónica	hronični
crónica	hronična
crónica	hronične
crónica	hroničnih
crónica	hroničnim
crónica	hronika
toro	toro
toro	bik
reducción	smanjenje
reducción	smanjenju
reducción	smanjenje
tribu	pleme
tribu	plemena
registros	registracije
registros	rekordi
registros	zapisi
fotografías	fotografije
fotografías	fotografija
fotografías	pictures
fotografías	slike
nuestros	naše
nuestros	naša
nuestros	naš
asumió	preuzela
congo	kongo
presidentes	predsjednici
presidentes	predsjednike
continua	nastavlja
continua	kontinuirani
continua	neprekidna
kim	kim
jurisdicción	nadležnosti
jurisdicción	nadležnost
candidatos	kandidata
candidatos	kandidata
candidatos	kandidat
dibujos	crtežima
dibujos	crteži
dueño	vlasnik
escritora	pisac
puedo	može
investigadores	istraživači
checa	češki
mérida	mérida
mérida	merida
bibliografía	bibliography
ejercicio	vježbi
ejercicio	vježba
rioja	rioja
apariencia	izgled
oferta	ponuda
ventaja	prednost
revela	otkrivaju
revela	otkriti
revela	otkrije
revela	otkriva
peruana	peruanska
remix	remix
literario	književni
literario	književna
libertadores	libertadores
humor	humor
humor	raspoloženje
humor	humor
influencias	uticaja
influencias	utjecaj
influencias	uticaj
influencias	uticaja
bomba	pumpa
bomba	bomba
verlag	verlag
sujeto	subjekat
sujeto	subjekt
mostrar	show
mostrar	emisiju
mostrar	nastup
mostrar	šou
mostrar	sou
mostrar	prikaz
necesaria	neophodni
necesaria	neophodno
necesaria	neophodna
necesaria	neophodan
necesaria	neophodnih
necesaria	neophodnu
adolfo	adolfo
adolfo	adolph
adolfo	adolf
françois	francois
françois	françois
cien	stotinu
cien	stotine
cien	hundred
cien	stotina
arquitectos	arhitekt
arquitectos	arhitekte
arquitectos	arhitekti
arquitectos	arhitekata
ganadora	pobjednik
arkansas	arkansas
mostró	pokazao
mostró	pokazala
mostró	pokazali
cooperación	saradnja
editar	uredi
editar	uređivanje
alan	alan
monedas	valute
monedas	novčiće
monedas	kovanica
monedas	novčić
monedas	novčića
das	das
orientación	orijentacija
orientación	uputa
preparación	priprema
preparación	pripreme
preparación	priprema
preparación	pripremi
preparación	pripreme
preparación	pripremiti
victor	viktor
victor	victor
integrada	integrisani
integrada	integralne
integrada	integrirana
integrada	integralno
integrada	integralni
mérito	zasluge
consenso	konsenzus
jerusalén	jerusalem
himno	himna
himno	himna
himno	himne
cristal	kristal
cristal	cristal
cristal	staklo
bella	bella
destacó	naglasili
destacó	naglašena
destacó	istakla
visual	vizuelni
visual	vizuelno
visual	vizuelna
visual	visual
múnich	münchen
bloque	bloka
bloque	blokirati
presupuesto	budžet
desconocido	nepoznata
desconocido	nepoznat
desconocido	nepoznati
ligas	liga
almirante	admiral
eléctrico	električne
eléctrico	električna
eléctrico	električni
eléctrico	električna
eléctrico	električni
calendario	raspored
calendario	kalendar
siria	sirija
siria	sirijski
siria	sirijskoj
play	play
play	igrati
play	igraju
pensar	misleći
pensar	misli
pensar	misle
empate	tie
tono	ton
adn	dnk
representado	zastupljena
representado	predstavljao
representado	predstavljena
confianza	povjerenje
confianza	trust
confianza	povjerenje
confianza	bliski
colecciones	kolekcije
colecciones	zbirke
exilio	egzil
funciona	radovi
funciona	funkcioniše
funciona	radi
not	nisu
excelente	odličnu
excelente	odličan
excelente	odlične
excelente	izvrsno
excelente	odlično
determinado	odlučan
determinado	utvrdili
veracruz	veracruz
ido	nestao
ido	nestali
ido	otišli
ido	otišla
ido	ido
uruguayo	urugvajska
publicidad	oglašavanje
publicidad	oglas
inauguración	inauguracije
inauguración	otvaranje
polaco	poljski
hipótesis	hipoteza
atacar	napad
atacar	napadaju
atacar	napadnu
parques	parkovi
centrales	central
centrales	centralni
centrales	centralna
progreso	napredak
cup	kup
ávila	ávila
selva	šume
selva	džungla
selva	wilderness
selva	šuma
florencia	florence
elegir	izbor
elegir	odabrao
elegir	biraju
elegir	birati
elegir	izabere
elegir	izabrao
elegir	izboru
tripulación	ekipe
tripulación	ekipa
defender	defender
defender	branilac
defender	brani
defender	brane
defender	odbraniti
defender	braniti
defender	odbrani
defender	braneći
defender	branili
marcelo	marcelo
marcelo	marcellus
marcelo	marcello
secuencia	sekvenciranjem
secuencia	niz
michel	michel
electrónico	elektronska
electrónico	elektronski
millas	miles
millas	milja
millas	km
rurales	ruralni
rurales	ruralne
situaciones	situacijama
permitir	dozvoliti
permitir	omogućile
permitir	dozvoljavaju
permitir	dopusti
permitir	dozvola
