que	dat
falta	ontbreekt
notables	opmerkelijk
notables	opmerkelijke
objectius	doelstellingen
objectius	doelpunten
objectius	goals
objectius	doelen
torn	shift
torn	verschuiving
torn	verschuiven
torn	draaibank
torn	turn
torn	draaien
torn	draai
torn	beurt
contrari	tegengesteld
contrari	tegenovergesteld
contrari	tegenovergestelde
contrari	tegenover
parets	muren
parets	wanden
originalment	oorspronkelijk
ferrer	smid
abadia	abdij
abadia	abbey
notícies	nieuwsberichten
notícies	nieuws
determinar	bepalen
determinar	bepaal
mark	markeren
mark	merkteken
mark	markeer
mark	mark
poemes	gedichten
funcionament	operation
funcionament	bewerking
funcionament	operatie
funcionament	exploitatie
familia	familie
familia	gezin
nen	kind
nen	kindje
cat	poes
cat	kat
diàmetre	diameter
escòcia	schotland
mandat	mandaat
elecció	keuze
elecció	keus
introducció	inleiding
introducció	invoering
introducció	introductie
introducció	intro
infanteria	infanterie
característica	kenmerk
característica	functie
setmanes	weeks
setmanes	weken
martín	martín
martín	maarten
martín	martin
anunciar	kondig
anunciar	kondigen
anunciar	aankondigen
ofereix	aanbiedingen
ofereix	biedt
trenta	dertig
trenta	thirty
descriu	beschrijft
descriu	omschrijf
descriu	beschrijf
descriu	beschrijven
posicions	posities
pdf	pdf
esport	sport
bases	honken
bases	bases
bases	basen
bases	grondslagen
esclaus	slaven
familiar	vertrouwd
familiar	bekend
escriptura	schrijven
reconegut	herkende
reconegut	erkende
reconegut	herkend
reconegut	erkend
vendre	verkopen
vendre	verkoop
veus	stemmen
veus	voices
cementiri	kerkhof
cementiri	begraafplaats
oxford	oxford
castelló	castellón
castelló	castelló
ajut	helpen
ajut	hulp
ajut	help
components	onderdelen
components	componenten
buenos	buenos
patró	patroon
físic	fysicus
físic	natuurkundige
físic	lichamelijk
físic	lichamelijke
físic	fysieke
físic	fysiek
vic	vic
tom	tom
jones	jones
perdut	kwijt
perdut	verloren
perdut	lost
perdut	verdwaald
saló	lounge
saló	salon
saló	salon
saló	kapsalon
naturalesa	natuur
organitzacions	organisaties
jacques	jacques
natura	natura
natura	natuur
jerusalem	jeruzalem
diego	diego
cuba	cuba
científics	wetenschappers
potència	macht
potència	kracht
potència	power
potència	vermogen
roba	kleding
roba	kleren
roba	kledij
fotografies	plaatjes
serveix	serveert
coronel	kolonel
possibles	mogelijke
possibles	mogelijk
white	wit
white	witte
cavaller	ridder
hoboken	hoboken
propera	volgende
propera	volgend
armènia	armenië
permanent	permanente
permanent	blijvend
permanent	permanent
permanent	blijvende
destacat	uitgelicht
destacat	uitgelichte
destacat	aanbevolen
guió	dash
guió	scenario
guió	script
google	google
escenes	schermen
escenes	taferelen
escenes	scenes
escenes	scènes
lingüística	taalkunde
xavier	xavier
descendents	nakomelingen
descendents	afstammelingen
descendents	nageslacht
orígens	herkomst
orígens	oorsprong
descobert	ontdekte
descobert	ontdekt
retirada	aftocht
retirada	terugtocht
retirada	terugtrekken
retirada	intrekking
retirada	terugtrekken
retirada	terugtrekking
professionals	professionals
professionals	professionelen
professionals	vakmensen
professionals	professioneel
professionals	professionele
professionals	professional
antigament	vroeger
antigament	voorheen
pisos	vloeren
pisos	verdiepingen
cadascun	elk
cadascun	ieder
cadascun	elke
colòmbia	colombia
taiwan	taiwan
taiwan	taiwanese
companys	fellow
carolina	carolina
episodi	episode
episodi	aflevering
derrotat	verslagen
superiors	superieuren
superiors	meerderen
intervenció	interventies
intervenció	tussenkomst
intervenció	interventie
territorial	territoriale
territorial	territoriaal
tocar	roerend
tocar	aanraken
tocar	ontroerend
bach	bach
esperit	geest
esperit	spirit
documental	documentaire
documental	docu
síria	syrië
tret	schot
tret	geweerschot
independents	zelfstandig
independents	onafhankelijke
independents	onafhankelijk
independents	onafhankelijken
observar	observeren
scott	scott
diferències	verschillen
lateral	zijdelingse
lateral	laterale
lateral	zijdelings
alliberament	release
alliberament	vrijlating
alliberament	loslaten
alliberament	vrijgave
alliberament	bevrijding
gel	ijs
gel	ice
límits	limieten
límits	grenzen
vilanova	vilanova
clàssic	klassiek
clàssic	klassieker
clàssic	klassieke
clàssic	classic
tram	stretch
tram	uitstrekken
tram	strekken
tram	rekken
tram	uitrekken
canals	kanalen
canals	grachten
canals	kanalen
fusió	fusie
fusió	fusion
fusió	kernfusie
abandona	afsluiten
abandona	stoppen
equivalent	equivalent
equivalent	gelijkwaardige
equivalent	gelijkwaardig
homenatge	eerbetoon
homenatge	hulde
olímpic	olympic
olímpic	olympisch
ocells	vogels
portada	cover
portada	dekking
portada	omslag
portada	dekken
poema	gedicht
kullander	kullander
idioma	taal
idioma	taalgebruik
nomenar	benoemen
fàcil	rustig
fàcil	eenvoudig
fàcil	makkelijk
fàcil	easy
fàcil	gemakkelijk
marie	marie
hereu	erfgenaam
perill	gevaar
perill	gevaren
capa	laag
mediterrània	mediterrane
exili	ballingschap
exili	verbanning
múltiples	meerdere
múltiples	meervoudige
múltiples	veelvoud
múltiples	meervoudig
venda	uitverkoop
venda	verkopen
venda	verkoop
desert	woestijn
especials	specials
especials	speciaal
especials	bijzonder
especials	speciale
especials	special
públiques	publiek
públiques	openbaar
protegir	beschermen
protegir	bescherm
programari	programmatuur
programari	software
king	konings
king	king
king	koning
amplada	breedte
cel	hemel
cel	hemels
cel	heaven
cel	hemel
cel	lucht
cel	sky
durada	looptijd
durada	duur
durada	tijdsduur
demostrar	demonstreren
senat	senaat
mitologia	mythologie
civils	burgers
html	html
minerals	mineralen
minerals	delfstoffen
explicar	verklaar
explicar	uitleggen
esdeveniment	gebeurtenis
esdeveniment	evenement
esdeveniment	event
disponible	beschikbare
disponible	verkrijgbaar
disponible	beschikbaar
abat	abt
sánchez	sanchez
àngel	engel
àngel	angel
àngel	engeltje
uruguai	uruguay
curses	carrière
curses	carrières
curses	loopbaan
mediterrani	mediterrane
proteïnes	eiwitten
proteïnes	proteïnen
proteïnes	eiwit
proteïnes	proteïne
proteïnes	proteïnen
proteïnes	eiwitten
circumscripció	kiesdistrict
naus	schepen
islam	islam
normes	voorschriften
normes	rules
normes	regels
françois	francois
françois	françois
virus	virus
virus	virussen
tomba	tombe
tomba	graftombe
tomba	graf
frank	frank
plena	vol
plena	volledig
plena	full
plena	volledige
plena	volle
representants	vertegenwoordigers
regular	regelmatige
regular	regulier
regular	reguliere
regular	regelmatig
productor	producent
productor	producer
carregat	beladen
carregat	geladen
assegurar	beveiligen
assegurar	veilig
assegurar	beveiligd
arribant	komen
arribant	coming
risc	risico
contracte	contract
factors	factoren
tenint	nemen
corresponent	overeenkomstige
corresponent	corresponderende
trets	geweerschoten
trets	schoten
trets	schoten
trets	shots
sultà	sultan
oberta	open
oberta	openen
verge	virgin
verge	maagd
verge	maagden
descobriment	ontdekking
descobriment	ontdekkingen
descobriment	discovery
trobada	ontmoeting
trobada	vergadering
trobada	meeting
trobada	bijeenkomst
trobada	vergaderen
autonomia	autonomie
autonomia	zelfstandigheid
car	dure
car	duur
bandes	bands
provincial	provinciaal
provincial	provinciale
campionats	kampioenschappen
sòl	bodem
sòl	grond
enginyeria	engineering
enginyeria	machinebouw
enginyeria	techniek
paisatge	landschap
catalina	catalina
opinió	advies
opinió	mening
regnes	koninkrijken
revistes	tijdschriften
revistes	magazines
chicago	chicago
deriva	driften
deriva	drift
edward	edward
edward	eduard
globus	aardbol
globus	globe
globus	ballonnen
globus	ballon
globus	luchtballon
rica	rica
dominis	domeinen
parlants	speakers
parlants	sprekers
parlants	luidsprekers
val	val
difusió	verspreiding
difusió	spread
difusió	verspreiding
difusió	verspreid
difusió	verspreiden
difusió	verspreiding
acabat	finish
acabat	voltooien
acabat	afmaken
acabat	afwerking
acabat	voltooid
acabat	afgewerkt
acabat	klaar
acabat	afgewerkte
relleu	reliëf
relleu	opluchting
carboni	carbon
carboni	koolstof
identitat	identiteit
humanitat	menselijkheid
humanitat	mensheid
rio	rio
bisbat	bisdom
protagonista	hoofdpersoon
são	são
roques	roques
roques	rotsen
roques	stenen
tradicionalment	traditioneel
adquirir	verwerven
catàleg	catalogus
catàleg	catalogus
escultor	beeldhouwer
tony	tony
bisbes	bisschoppen
bisbes	lopers
propietari	eigenaar
propietari	baasje
journal	tijdschrift
journal	journal
journal	dagboek
harry	harry
comportament	gedrag
exposicions	exposities
exposicions	tentoonstellingen
enemic	vijand
ningú	iedereen
ningú	iemand
ningú	niemand
republicà	republikeinse
republicà	republikein
republicà	republikeinen
cavalleria	cavalerie
cura	cura
paleta	palet
marge	marge
finalitat	doel
congo	congo
representen	vertegenwoordigen
converteix	omzetten
converteix	bekeren
converteix	converteren
candidat	kandidaat
plataforma	perron
plataforma	platform
presents	aanwezig
presents	heden
presents	presenteren
presents	presenteer
angle	hoek
habitualment	meestal
habitualment	gewoonlijk
dansa	dans
dansa	dansje
dansa	dansen
visita	bezoek
visita	bezoeken
coral	koralen
coral	coral
coral	koraal
coral	chorale
entrevista	interview
entrevista	sollicitatiegesprek
entrevista	sollicitatie
entrevista	interviewen
motors	motoren
fred	koude
fred	kou
fred	koud
fred	fred
portuguès	portugese
portuguès	portugees
portuguès	portugezen
dècades	decennia
corda	touw
classificada	ingedeeld
classificada	geheim
classificada	geklasseerd
classificada	geclassificeerd
pensament	dacht
pensament	dachten
pensament	gedacht
milers	duizenden
armada	zeemacht
armada	marine
inscripció	inschrijven
inscripció	inschrijving
inscripció	registratie
iniciativa	initiatief
iniciativa	initiative
voluntat	will
voluntat	zal
voluntat	zullen
flandes	vlaanderen
perfil	profiel
transició	overgang
cova	grot
adaptació	aanpassing
teresa	teresa
teresa	theresia
tasques	taken
ceràmica	keramische
ceràmica	keramiek
ceràmica	keramiek
ràpid	snel
ràpid	vasten
ràpid	snelle
ràpid	fast
jan	jan
arxius	bestanden
arxius	dossiers
arxius	archief
arxius	archieven
dubte	twijfelen
dubte	twijfel
moneda	munt
moneda	munteenheid
moneda	valuta
moneda	munt
moneda	munten
facultat	faculteit
foto	foto
lsp	lsp
salt	zout
enginyer	engineer
enginyer	technicus
enginyer	ingenieur
vessants	strengen
consum	verbruik
consum	consumptie
associat	geassocieerde
associat	associëren
associat	medewerker
boca	mond
boca	boca
nobles	edelen
realment	echt
realment	werkelijk
caça	jagen
caça	jacht
soler	soler
partícules	deeltjes
college	college
college	hogeschool
college	universiteit
destrucció	verwoesting
destrucció	vernietiging
destrucció	destructie
destrucció	vernieling
tren	trein
usat	gebruikt
usat	gebruikte
belga	belgisch
belga	belg
belga	belgische
cavalls	paarden
calendari	agenda
calendari	kalender
pedres	steentjes
pedres	stones
pedres	stenen
descriure	omschrijf
descriure	beschrijf
descriure	beschrijven
aconseguit	behaald
aconseguit	bereikte
aconseguit	bereikt
adoptar	adopteren
infant	kind
infant	kindje
reunió	ontmoeting
reunió	vergadering
reunió	meeting
reunió	bijeenkomst
reunió	vergaderen
aliments	levensmiddelen
aliments	voedingsmiddelen
parell	peer
williams	williams
pop	pop
resolució	resolutie
berenguer	berengarius
berenguer	berenguer
oncle	oom
oncle	nonkel
ficció	fictie
ocasió	gelegenheid
nadal	kerstmis
nadal	kerst
nadal	christmas
nadal	kerstfeest
time	tijd
públics	publiek
públics	openbaar
walter	wouter
walter	walter
anat	gone
pesca	visvangst
pesca	visserij
pesca	vissen
crític	criticus
crític	kritiek
crític	kritische
crític	kritisch
geòrgia	georgië
geòrgia	georgia
carn	vlees
produït	produceerde
produït	geproduceerd
produït	geproduceerde
comuns	gemeenschappelijk
comuns	vaak
marroc	marokkaanse
marroc	marokko
detalls	details
detalls	bijzonderheden
ordo	ordo
bàsquet	basketball
bàsquet	basketbal
senzill	eenvoudige
senzill	simpel
senzill	eenvoudig
css	css
volums	volumes
exteriors	buitenlands
gabriel	gabriel
gabriel	gabriël
eines	tools
eines	gereedschap
eines	gereedschappen
eines	hulpmiddelen
retrat	portret
exèrcits	legers
pantalla	screen
pantalla	scherm
pantalla	beeldscherm
estrena	première
estrena	premiere
diccionari	woordenboek
definitivament	absoluut
definitivament	zeker
definitivament	beslist
conquerir	veroveren
conquerir	overwinnen
penedès	penedès
nuclear	nucleaire
nuclear	nucleair
guanyat	gewonnen
guanyat	won
guanyat	verdiend
guanyat	verdiende
accident	ongeval
accident	ongeluk
accident	ongelukje
vot	stemmen
vot	stemming
vot	stem
tendència	trend
tendència	tendens
sexual	seksuele
sexual	seksueel
comtes	comtes
ordinador	computer
ruïnes	ruines
ruïnes	ruïne
ruïnes	ruïnes
fama	bekendheid
fama	beroemdheid
fama	roem
fama	faam
vols	vlucht
vols	vluchten
variant	variant
russos	russen
comarques	provincies
lemmon	lemmon
cèsar	caesar
llistes	lijstjes
llistes	lijsten
comèdia	comedy
comèdia	komedie
interpretar	interpreteren
das	das
originals	origineel
originals	originelen
clarament	duidelijk
univers	universe
univers	heelal
univers	universum
significat	betekenis
alfred	alfred
concretament	specifiek
lleugerament	lichtjes
lleugerament	enigszins
lleugerament	lichtelijk
manresa	manresa
continental	continental
continental	continentale
continental	continentaal
extinció	uitsterven
extinció	uitroeiing
destruir	verwoesten
destruir	vernietigen
destruir	vernietig
persa	perzisch
persa	perzische
equipament	materiaal
equipament	uitrusting
equipament	apparatuur
equipament	materieel
llegir	lezen
llegir	gelezen
llegir	lees
max	max
avions	vliegtuigen
masculí	mannelijk
masculí	male
masculí	mannetje
masculí	mannelijke
nota	noot
nota	briefje
nota	notitie
nota	opmerking
fàcilment	eenvoudig
fàcilment	makkelijk
fàcilment	gemakkelijk
convertit	geconverteerd
convertit	bekeerd
convertit	omgezet
convertit	omgerekend
convertit	omgebouwd
actors	acteurs
actors	actoren
compondre	componeren
creixent	groeiende
creixent	toenemend
creixent	teelt
creixent	groeien
creixent	groeiend
vocal	klinker
vocal	klinkers
jack	jaap
jack	jack
jack	sjaak
eduard	edward
eduard	eduard
eduard	eduard
florència	florence
interna	intern
interna	inwendig
vapor	damp
vapor	stoom
vapor	stomen
directa	rechtstreeks
directa	directe
directa	direct
directa	rechtstreekse
certes	bepaalde
roman	roman
roman	romeinse
roman	romeins
bateria	accu
bateria	batterij
guia	handleiding
guia	gids
gràcia	gratie
gràcia	grace
romania	roemenië
romania	roemenie
màquina	machine
màquina	organisator
màquina	gastheer
màquina	host
unesco	unesco
inofensiu	onschadelijk
inofensiu	ongevaarlijk
inofensiu	onschuldig
noguera	noguera
execució	uitvoering
execució	terechtstelling
execució	executie
estacions	seizoenen
estacions	stations
excepció	uitzondering
canó	kanonnen
canó	kanon
designació	afspraak
designació	benoeming
designació	aanstelling
literària	literair
literària	literaire
costats	zijden
costats	zijkanten
costats	kanten
comprar	kopen
comprar	koop
estret	straat
estret	smalle
estret	smal
escriu	schrijven
escriu	schrijf
system	systeem
system	stelsel
fenomen	fenomeen
fenomen	verschijnsel
cost	kosten
cost	kostprijs
cost	cost
agent	agent
impacte	impact
impacte	inslag
impacte	effect
impacte	botsing
fosc	duister
fosc	donker
fosc	donkere
colla	bende
organismes	agentschappen
organismes	bureaus
organismes	organisme
organismes	organismen
ull	oog
ull	eye
flor	bloem
flor	bloempje
flor	bloemetje
raja	raja
ala	ala
promoció	bevordering
promoció	promoten
promoció	promotie
declaració	statement
declaració	verklaring
declaració	aangifte
declaració	declaratie
declaració	verklaring
guanyador	winnares
guanyador	winnaar
della	della
vehicle	voertuig
seccions	afdelingen
seccions	secties
fusteria	bouwbedrijven
fusteria	timmeren
postal	ansichtkaart
postal	kaartje
bell	bell
millora	verbetering
preu	prijzen
preu	prijs
super	super
llar	thuis
llar	home
llar	huis
llar	startpagina
circular	cirkelvormige
circular	circulaire
metall	metalen
metall	metal
metall	metaal
escriptors	schrijvers
crítiques	reviews
crítiques	beoordelingen
crítiques	recensies
veneçuela	venezuela
violí	viool
feliu	feliu
aniversari	verjaardag
aniversari	jarig
aniversari	huwelijksverjaardag
aniversari	jubileum
disputa	geschillen
disputa	geschil
disputa	betwisten
esports	sporten
ocupat	druk
ocupat	bezig
ocupat	bezet
gòtic	gothic
gòtic	gotische
filòsof	filosoof
èxits	prestaties
èxits	verwezenlijkingen
barris	wijken
barris	buurten
vicente	vicente
interessos	belangen
interessos	interesses
dibuixos	tekeningen
johann	johann
entendre	begrijpen
entendre	begrijp
avinguda	avinguda
avinguda	laan
avinguda	avenue
michel	michel
democràtic	democratische
democràtic	democratisch
santuari	sanctuary
santuari	heiligdom
santuari	toevluchtsoord
defineix	omschrijft
defineix	definieert
defineix	definiëren
defineix	definieer
emir	emir
natal	natal
tolosa	toulouse
comunicacions	communicatie
comunicacions	mededelingen
saxònia	saksen
designada	aangeduide
designada	aangeduid
designada	aangewezen
cant	gezang
cant	zang
cant	zingen
nostre	onze
lee	lee
aus	vogels
construccions	constructies
infantil	kinderachtig
infantil	kinderlijk
infantil	kinderlijke
infantil	kinderachtige
cristianisme	christendom
segur	zeker
electoral	electorale
exemplars	kopieën
exemplars	afschriften
exemplars	exemplaren
suma	sum
suma	som
baviera	beieren
lectura	lezen
lectura	lectuur
lectura	reading
lectura	lezing
raons	redenen
còmic	comics
còmic	strips
còmic	stripverhalen
còmic	stripboeken
còmic	stripverhaal
occidentals	westerlingen
secret	geheim
secret	secret
tècnic	technische
tècnic	technisch
tècnic	technicus
nacionalitat	nationaliteit
estén	verlengt
estén	verlengen
donada	gegeven
dura	moeilijk
dura	hard
dura	harde
alexander	aleksandr
alexander	alexander
financera	financieel
francesco	francesco
cristià	christelijke
cristià	christen
cristià	christelijk
cristià	christian
cristià	christenen
zero	zero
zero	nul
contenen	bevatten
definir	definiëren
definir	definieer
nebot	neef
nebot	neefje
colònies	koloniën
colònies	kolonies
produeixen	produceren
sonora	sonora
vies	nummers
vies	tracks
vies	sporen
vies	rupsbanden
temperatures	temperaturen
temperatures	temperatuur
otomà	ottomaanse
proclamar	verkondigen
crea	creëren
crea	aanmaken
crea	creëer
crea	maken
enemics	vijanden
utilitzats	gebruikt
utilitzats	gebruikte
senyors	heren
altar	altaar
protegit	beschermde
protegit	beschermd
amenaça	dreigement
amenaça	bedreiging
amenaça	dreiging
vegetació	vegetatie
iraq	irak
conflictes	conflicten
conflictes	conflict
aran	aran
músics	musici
músics	muzikanten
nacionalista	nationalistisch
nacionalista	nationalistische
déus	goden
resoldre	oplossen
resoldre	oplossen
dibuix	tekenen
dibuix	tekening
monarquia	monarchie
factor	factor
activa	activeren
missatge	bericht
missatge	boodschap
missatge	berichtje
presentació	presentatie
anell	ring
mary	mary
mary	maria
democràcia	democratie
filipines	filipijnen
filipines	filippijnen
absència	afwezigheid
prefix	voorvoegsel
històries	verslagen
històries	verhalen
històries	verhaaltjes
branques	vertakking
branques	bijkantoren
branques	takken
branques	branches
branques	filialen
barroc	barok
barroc	barokke
disciplina	discipline
presoners	gevangenen
plantilles	sjablonen
one	one
one	één
one	een
one	eén
discurs	spraak
discurs	toespraak
discurs	speech
discurs	redevoering
transmissió	transmissie
testament	testament
flora	flora
cadascuna	elk
cadascuna	ieder
cadascuna	elke
profunditat	diepte
profunditat	diepgang
capçalera	kop
capçalera	koptekst
capçalera	header
mineral	erts
mineral	mineraal
mineral	minerale
superar	overwinnen
superar	overwonnen
constantinoble	constantinopel
voltes	rondjes
voltes	baantjes
voltes	ronden
voltes	rondes
composicions	samenstellingen
composicions	composities
goya	goya
continent	continent
paret	prikbord
paret	wand
paret	muur
arthur	arthur
períodes	tijdvakken
períodes	perioden
períodes	periodes
sierra	sierra
criteris	criteria
recinte	leefruimte
recinte	omhulling
andré	andre
andré	andré
ramón	ramón
ramón	ramon
ramón	ramón
ramón	ramon
atmosfera	sfeer
atmosfera	atmosfeer
atmosfera	dampkring
bones	lekker
bones	goed
bizantí	byzantijnse
geografia	geografie
geografia	aardrijkskunde
proposat	voorgestelde
proposat	voorgesteld
combinació	combinatie
macedònia	macedonië
botigues	winkels
nét	kleinzoon
disposició	indeling
disposició	opmaak
disposició	layout
disposició	voorziening
disposició	bepaling
sacerdot	priester
windows	windows
windows	vensters
windows	ruiten
windows	ramen
adn	dna
coma	coma
coma	komma
episodis	afleveringen
ona	zwaaien
ona	wave
ona	golf
organisme	organisme
paletes	paletten
paletes	pallets
taules	tabellen
taules	tafels
onze	eleven
onze	elf
pati	binnenplaats
víctor	overwinnaar
víctor	victor
veritat	truth
veritat	waarheid
junts	samen
horta	horta
maneres	manieren
calor	warmte
calor	hitte
munic	münchen
sectors	sectoren
cruz	cruz
conservatori	serre
conservatori	conservatorium
manteniment	onderhoud
útil	bruikbaar
útil	nuttig
reformes	hervormingen
reformes	hervorming
rècord	record
treballant	werkend
treballant	werken
treballant	werkende
artilleria	artillerie
artilleria	geschut
western	western
western	westelijk
utilització	gebruiken
utilització	gebruik
blancs	blanken
substituït	vervangen
illinois	illinois
ascens	beklimming
renaixement	renaissance
renaixement	wedergeboorte
alfabet	alfabet
avió	vliegtuig
avió	vliegtuig
mines	mijnen
mines	mijnbouw
escenari	podium
escenari	fase
escenari	toneel
escenari	stadium
pilar	zuil
pilar	pilaar
pilar	pijler
pilar	pilar
uneix	join
uneix	meedoen
provença	provence
ales	wings
ales	vleugels
ales	ales
oxigen	zuurstof
oxigen	zuurstofgehalte
actuacions	prestaties
actuacions	optredens
actuacions	uitvoeringen
actuacions	voorstellingen
nintendo	nintendo
mode	modus
mode	mode
vietnam	vietnam
variable	variabel
variable	variabele
declarat	verklaarde
declarat	gedeclareerd
declarat	verklaard
declarat	opgegeven
declarat	aangegeven
individuals	individu
individuals	individueel
karl	karl
suec	zweedse
suec	zweeds
lampisteria	thorium
cerdanya	cerdanya
desaparèixer	verdwijnen
recuperació	herstel
regiment	regiment
elevat	verheven
elevat	verhoogd
elevat	verhoogde
tancat	gesloten
tancat	afgesloten
legal	legaal
legal	wettelijk
legal	wettig
legal	juridische
legal	juridisch
gai	homoseksueel
gai	homo
gai	gay
camins	wegen
camins	paden
iran	iraanse
iran	iran
divideix	splitsen
divideix	split
divideix	verdeelt
tardor	herfst
tardor	najaar
violència	geweld
vidre	glas
vidre	glazen
programació	programmeren
programació	programmering
dividit	verdeelde
dividit	verdeeld
ous	eieren
ous	eitjes
continguts	inhoud
continguts	inhoudsopgave
formats	formaten
fetes	made
fetes	gemaakt
determinat	bepaald
determinat	vastberaden
determinat	vastbesloten
lord	heer
lord	lord
lord	heere
relacionat	gerelateerd
relacionat	verwant
relacionat	verwante
relacionat	gerelateerde
necessitats	behoeften
necessitats	noden
identificar	identificeren
comentaris	opmerkingen
comentaris	commentaren
comentaris	reacties
comentaris	commentaar
dificultats	moeilijkheden
compostos	verbindingen
probable	waarschijnlijke
probable	waarschijnlijk
vidal	vidal
consulta	query
consulta	opvragen
consulta	zoekopdracht
consulta	consultatie
consulta	overleg
consulta	raadpleging
assaig	tests
assaig	testen
passeig	lopen
passeig	wandeling
passeig	walk
sales	kamers
sales	zalen
sales	hallen
estableix	instellen
estableix	set
estableix	ingesteld
marró	brown
marró	bruine
marró	bruin
arrels	wortels
arrels	roots
histoire	histoire
nuclis	kernen
nuclis	kernen
perpinyà	perpignan
ciclisme	fietsen
judici	beproeving
judici	proces
judici	rechtzaak
judici	rechtszaak
judici	proef
manual	handmatige
manual	manueel
manual	handleiding
manual	handmatig
manual	handboek
rowspan	rowspan
amistat	vriendschap
amistat	vriendin
amistat	vriend
assistir	bijwonen
italians	italianen
llicència	rijbewijs
llicència	licentie
llicència	vergunning
llicència	rijbewijs
llicència	licentie
universitats	universiteiten
antiguitat	anciënniteit
sal	zout
poders	powers
poders	bevoegdheden
poders	krachten
lisboa	lisboa
lisboa	lissabon
cavallers	heren
savoia	savoye
savoia	savoy
savoia	savoie
savoia	savoia
letònia	letland
wiki	wiki
equació	vergelijking
enterrat	begraven
enterrat	bedolven
petició	aanvraag
petició	aanvragen
petició	verzoek
petició	verzoeken
petició	petitie
petició	verzoekschrift
escapar	ontsnapping
escapar	ontsnappen
escapar	escape
baró	baron
miró	miro
miró	miró
metro	metro
metro	metro
diaris	kranten
diaris	dagbladen
diaris	dagboeken
diaris	dagboeken
pertanyia	behoord
pertanyia	behoorde
imposar	opleggen
alba	alba
càncer	kanker
graus	graden
historiadors	historici
majoritàriament	voornamelijk
majoritàriament	hoofdzakelijk
majoritàriament	meestal
majoritàriament	vooral
amsterdam	amsterdam
nicolau	nicolaas
nicolau	nicholas
turc	turkse
turc	turks
blat	tarwe
borgonya	bourgogne
borgonya	bourgondië
caracteritza	gekarakteriseerd
caracteritza	gekenmerkt
adults	volwassenen
arriben	aankomen
giuseppe	giuseppe
nominacions	voordrachten
nominacions	nominaties
norma	norma
norma	norm
mor	dies
mor	sterft
mor	mor
sobirania	soevereiniteit
conjuntament	gezamenlijk
conjuntament	gezamelijk
benet	benet
nasa	nasa
georges	georges
viatges	reizen
viatges	reis
jazz	jazz
coure	koper
ohio	ohio
portat	gebracht
portat	meegebracht
portat	bracht
dissenyat	ontworpen
monedes	muntstukken
monedes	munten
monedes	valuta
monedes	munteenheden
fragments	fragmenten
quin	wat
temporal	tijdelijk
temporal	tijdelijke
confederació	confederatie
confederació	bondsstaat
localització	lokatie
localització	locatie
localització	ligging
senador	senator
valladolid	valladolid
pablo	pablo
española	española
delta	delta
basílica	basiliek
alberto	alberto
javier	javier
existir	besta
existir	bestaan
potencial	potentieel
potencial	potentie
potencial	potentiële
tennis	tennissen
cobert	bestreken
cobert	gedekt
cobert	bedekt
cobert	overdekt
cobert	gedekte
cobert	schuurtje
cobert	schuur
oficines	kantoren
oficines	kantoor
buit	leeg
buit	leegmaken
buit	lege
buit	ledig
buit	stofzuigen
buit	vacuüm
juvenil	jeugd
juvenil	jongeren
gust	proef
gust	proeven
gust	smaken
gust	smaak
gust	proeft
borbó	bourbon
neerlandès	nederlandse
neerlandès	nederlands
neerlandès	nederlanders
colom	duif
colom	duiven
colom	colom
gómez	gomez
gómez	gómez
turcs	turks
turcs	turken
lituània	litouwen
pro	pro
convertint	converteren
tothom	iedereen
hans	hans
traduït	vertaald
moral	morele
moral	moreel
moral	moraal
moral	moraal
moral	moraliteit
moral	moraal
hitler	hitler
barreja	shuffle
barreja	mengen
barreja	mix
barreja	mixen
barreja	meng
henri	hendrik
henri	henri
rebels	rebellen
rebels	rebels
equador	evenaar
equador	ecuador
notícia	nieuwsberichten
notícia	nieuws
femelles	vrouwtjes
femelles	vrouwen
publica	plegen
catòlic	katholieke
catòlic	katholiek
acer	staal
acer	stalen
aquitània	aquitanië
farmàcia	apotheek
rodes	wielen
rodes	wheels
rodes	velgen
celebració	huldiging
celebració	viering
utc+	utc+
informe	verslag
informe	rapporteren
informe	rapport
dictadura	dictatuur
finlàndia	finland
uci	ic
recents	recente
recents	recent
personals	persoonlijke
personals	persoonlijk
cursos	cursussen
seqüència	sequentie
seqüència	volgorde
seqüència	opeenvolging
galícia	galicië
califa	kalief
flux	flow
badalona	badalona
acabada	voltooid
acabada	afgewerkt
acabada	klaar
acabada	afgewerkte
roda	rad
roda	wiel
estàtua	beeldje
estàtua	standbeeld
retirat	gepensioneerde
retirat	gepensioneerd
secundari	secundaire
secundari	secundair
cotxe	auto
cotxe	wagen
registres	records
golden	golden
golden	gouden
golden	gulden
electricista	elektricien
esforços	inspanningen
líders	leiders
fotos	fotos
jardins	tuinen
soviètic	sovjet
lès	lès
arma	wapen
arma	wapen
arma	pistool
arma	geweer
agustí	augustine
seguidors	volgers
seguidors	volgelingen
seguidors	trackers
campanyes	campagnes
open	open
open	openen
bages	bages
cinquè	vijfde
aprofitar	grijpen
aprofitar	pluk
noia	meis
noia	meisje
noia	meid
noia	girl
aprendre	leren
aprendre	leer
radiació	straling
radiació	bestraling
braç	arm
noblesa	adel
interessant	interessante
interessant	interessant
químic	chemisch
químic	scheikundige
químic	chemicus
pertanyen	behoren
ports	havens
ports	poorten
idiomes	talen
teories	theorieën
catòlics	katholieken
raça	fokken
raça	voortplanten
